MountainCar_mu0_higher,TimeElapsed,ReturnLastEpisode,Regret/t,MountainCar_mu1_higher,Regret,MountainCar_std1_higher,ActionIn1,Iteration,MountainCar_std0_higher,NumTrajectories,MinEpLen,AvgEpLen,ReturnMean,GridSize
-0.36842105,79.51762890815735,2.1468477986494947,3.5648020004331893,10.0,1162.1254521412197,1.5,10.857647,326,0.14999999,326,188,502.19325153374234,1.4351979995668092,400
-0.36842105,79.72904896736145,0.7329503759648426,3.5669495466827366,10.0,1166.3925017652548,1.5,9.762085,327,0.14999999,327,188,502.0611620795107,1.4330504533172619,400
-0.36842105,79.96096467971802,0.18614853869895287,3.570751076910231,10.0,1171.2063532265558,1.5,10.251727,328,0.14999999,328,188,501.9725609756098,1.429248923089767,400
-0.36842105,80.22677636146545,-0.40677578728338354,3.5763316991302103,10.0,1176.6131290138392,1.5,11.4113655,329,0.14999999,329,188,502.2036474164134,1.423668300869788,400
-0.36842105,80.45379900932312,2.882536982377995,3.5719108849438217,10.0,1178.7305920314611,1.5,13.083338,330,0.14999999,330,188,501.6878787878788,1.4280891150561763,400
-0.36842105,80.66876792907715,1.1290246183150496,3.5728144030608644,10.0,1182.601567413146,1.5,9.058403,331,0.14999999,331,188,501.3987915407855,1.4271855969391336,400
-0.36842105,80.92640352249146,0.4136211247326105,3.575867308097631,10.0,1187.1879462884135,1.5,7.9413695,332,0.14999999,332,188,501.48192771084337,1.4241326919023671,400
-0.36842105,81.14992022514343,1.0134132754336749,3.577100699738678,10.0,1191.1745330129797,1.5,7.6687217,333,0.14999999,333,188,501.2042042042042,1.42289930026132,400
-0.36842105,81.35121417045593,4.286776368584288,3.56852621749819,10.0,1191.8877566443955,1.5,10.039263,334,0.14999999,334,188,500.625748502994,1.4314737825018078,400
-0.36842105,81.53875684738159,2.9291408897629845,3.5640555694168135,10.0,1193.9586157546325,1.5,9.124738,335,0.14999999,335,188,500.1701492537313,1.4359444305831846,400
-0.36842105,81.74482822418213,1.1468208435717686,3.564916056282919,10.0,1197.8117949110608,1.5,8.477641,336,0.14999999,336,188,499.89285714285717,1.4350839437170793,400
-0.36842105,81.94661402702332,2.7009304175749267,3.561159835292243,10.0,1200.110864493486,1.5,9.801009,337,0.14999999,337,188,499.39762611275967,1.4388401647077553,400
-0.36842105,82.12683296203613,4.380368477232744,3.552457088805483,10.0,1200.7304960162533,1.5,9.662295,338,0.14999999,338,188,498.801775147929,1.4475429111945157,400
-0.36842105,82.35115718841553,2.749626813780467,3.548616133340628,10.0,1202.9808692024728,1.5,8.983145,339,0.14999999,339,188,498.30973451327435,1.451383866659371,400
-0.36842105,82.54546213150024,1.7070234050218298,3.5478642523454442,10.0,1206.273845797451,1.5,9.755617,340,0.14999999,340,188,497.91764705882355,1.4521357476545549,400
-0.36842105,82.72138690948486,4.465844560725172,3.539026396588639,10.0,1206.8080012367259,1.5,10.153158,341,0.14999999,341,188,497.3284457478006,1.46097360341136,400
-0.36842105,82.93930864334106,1.751252786252473,3.5381776270481677,10.0,1210.0567484504734,1.5,9.412146,342,0.14999999,342,188,497.0,1.4618223729518312,400
-0.36842105,83.15097951889038,2.686650296847142,3.5346067001563446,10.0,1212.3700981536263,1.5,10.671555,343,0.14999999,343,188,496.5072886297376,1.465393299843654,400
-0.36842105,83.50262951850891,-0.1922263240194622,3.5394253618536213,10.0,1217.5623244776457,1.5,11.073824,344,0.14999999,344,188,496.73837209302326,1.4605746381463776,400
-0.36842105,83.72540807723999,0.24152674587960576,3.5429588340051192,10.0,1222.320797731766,1.5,8.94163,345,0.14999999,345,188,496.7913043478261,1.4570411659948794,400
-0.36842105,83.93505835533142,6.418794194889279,3.5286185073320144,10.0,1220.902003536877,1.5,12.148781,346,0.14999999,346,188,496.10115606936415,1.471381492667985,400
-0.36842105,84.11206340789795,6.280312702226398,3.5147599159500014,10.0,1219.6216908346505,1.5,9.522562,347,0.14999999,347,188,495.44956772334297,1.4852400840499975,400
-0.36842105,84.3790557384491,-0.10765945684623213,3.5193372134813123,10.0,1224.7293502914968,1.5,6.806386,348,0.14999999,348,188,495.5344827586207,1.4806627865186865,400
-0.36842105,84.586740732193,4.349233246682497,3.5111178138819894,10.0,1225.3801170448144,1.5,11.224638,349,0.14999999,349,188,494.9942693409742,1.4888821861180097,400
-0.36842105,84.89666986465454,0.22660521671990183,3.5147243195088413,10.0,1230.1535118280945,1.5,9.294114,350,0.14999999,350,188,495.16857142857145,1.485275680491158,400
-0.47368422,85.11123871803284,6.2785255333505,3.5010683370220623,10.0,1228.8749862947438,1.5,11.6487,351,0.14999999,351,188,494.53561253561253,1.4989316629779368,400
0.57894737,85.54769277572632,-0.9764632981620077,3.5081007090707557,10.0,1234.851449592906,1.5,9.337855,352,0.14999999,352,188,495.96875,1.4918992909292437,400
0.2631579,85.79216361045837,1.5667885606172927,3.5078885581651233,10.0,1238.2846610322886,1.5,10.704197,353,0.14999999,353,188,495.6912181303116,1.4921114418348755,400
0.8947368,86.22941136360168,-3.0931029244008097,3.5208411411205915,10.0,1246.3777639566895,1.5,8.033273,354,0.14999999,354,188,497.11299435028246,1.4791588588794076,400
-0.8947368,86.48510146141052,-1.409351159378636,3.528977789059347,7.894737,1252.7871151160682,1.5,7.0944967,355,0.14999999,355,188,497.34647887323945,1.4710222109406526,400
-0.2631579,86.78624033927917,0.04767828865330314,3.532975946144424,7.894737,1257.739436827415,1.5,7.9368787,356,0.14999999,356,188,497.96067415730334,1.4670240538555757,400
0.36842105,87.17487454414368,-0.8484455995278057,3.5394618555376547,7.894737,1263.5878824269428,1.5,9.615912,357,0.14999999,357,188,499.3641456582633,1.4605381444623449,400
0.05263158,87.48445391654968,0.03477059336672099,3.5434444464625026,10.0,1268.553111833576,1.5,7.135907,358,0.14999999,358,188,500.0893854748603,1.4565555535374968,400
-0.47368422,87.69693994522095,1.9245430206494925,3.542140860203138,10.0,1271.6285688129265,1.5,7.52109,359,0.14999999,359,188,499.7827298050139,1.4578591397968617,400
-0.47368422,87.88856196403503,2.0854124734822106,3.5403976564984565,10.0,1274.5431563394443,1.5,11.377051,360,0.14999999,360,188,499.4277777777778,1.459602343501543,400
-0.47368422,88.10912036895752,4.4225986772130605,3.5321899104216934,10.0,1275.1205576622312,1.5,10.431367,361,0.14999999,361,188,498.85595567867034,1.4678100895783062,400
-0.47368422,88.49678540229797,-0.6183853456168792,3.5379528812371492,10.0,1280.738943007848,1.5,8.194103,362,0.14999999,362,188,500.23756906077347,1.4620471187628499,400
-0.47368422,88.71824336051941,1.037334251535155,3.5391228891358484,10.0,1284.701608756313,1.5,7.01603,363,0.14999999,363,188,499.9834710743802,1.4608771108641512,400
-0.47368422,88.91516780853271,4.548153835381422,3.5306413596728885,10.0,1285.1534549209314,1.5,12.072989,364,0.14999999,364,188,499.4423076923077,1.4693586403271106,400
-0.47368422,89.13472199440002,0.8860580081848652,3.532239443596566,10.0,1289.2673969127466,1.5,7.3984523,365,0.14999999,365,188,499.3123287671233,1.467760556403433,400
-0.47368422,89.34280037879944,0.6587066596547029,3.5344499733691035,10.0,1293.608690253092,1.5,10.563146,366,0.14999999,366,188,499.03005464480873,1.4655500266308956,400
-0.47368422,89.53508472442627,2.162878976320548,3.5325498944871154,10.0,1296.4458112767713,1.5,9.963283,367,0.14999999,367,188,498.6021798365123,1.4674501055128841,400
-0.47368422,89.86200022697449,0.5896812394006525,3.5349351359711156,10.0,1300.8561300373706,1.5,7.5584464,368,0.14999999,368,188,498.4483695652174,1.4650648640288835,400
-0.47368422,90.06162428855896,1.9239983284455004,3.5336914138453253,10.0,1303.932131708925,1.5,9.194257,369,0.14999999,369,188,498.1111111111111,1.4663085861546736,400
-0.47368422,90.30291748046875,0.3592603550631067,3.536683436091519,10.0,1308.572871353862,1.5,8.172257,370,0.14999999,370,188,498.1783783783784,1.4633165639084802,400
-0.47368422,90.59372997283936,-0.6796165714064257,3.542459536186707,10.0,1314.2524879252683,1.5,9.744278,371,0.14999999,371,188,498.6657681940701,1.4575404638132918,400
-0.47368422,90.80745816230774,0.9973185785644817,3.5436966917922144,10.0,1318.2551693467037,1.5,10.408596,372,0.14999999,372,188,498.4032258064516,1.456303308207784,400
-0.36842105,91.04750728607178,0.564256062984788,3.5460882393665383,10.0,1322.6909132837188,1.5,8.282568,373,0.14999999,373,188,498.3672922252011,1.4539117606334597,400
-0.36842105,91.28409767150879,1.1464419231040144,3.5469103512315905,10.0,1326.5444713606148,1.5,10.896132,374,0.14999999,374,188,498.10427807486633,1.4530896487684077,400
-0.36842105,91.53797793388367,0.4394658819288614,3.5496133479431626,10.0,1331.105005478686,1.5,10.101953,375,0.14999999,375,188,498.16,1.4503866520568356,400
-0.36842105,91.71407461166382,6.530001611037461,3.5361037336905548,10.0,1329.5750038676485,1.5,10.51223,376,0.14999999,376,188,497.52925531914894,1.463896266309444,400
-0.36842105,91.96309447288513,0.033518959528887615,3.539897837952572,10.0,1334.5414849081196,1.5,6.788868,377,0.14999999,377,188,497.57824933687004,1.4601021620474266,400
-0.36842105,92.1745834350586,2.0598423295108175,3.5383112237529337,10.0,1337.481642578609,1.5,10.252978,378,0.14999999,378,188,497.25132275132273,1.4616887762470652,400
-0.36842105,92.4429578781128,0.265219887797145,3.5414681337488436,10.0,1342.2164226908117,1.5,9.704304,379,0.14999999,379,188,497.18469656992085,1.458531866251155,400
-0.36842105,92.75256323814392,1.0207728532860356,3.5426201311513834,10.0,1346.1956498375257,1.5,8.231277,380,0.14999999,380,188,496.95,1.4573798688486153,400
-0.36842105,92.97246885299683,2.844493423189594,3.5389794131609875,10.0,1348.3511564143362,1.5,11.011983,381,0.14999999,381,188,496.5301837270341,1.4610205868390118,400
-0.36842105,93.16893768310547,6.4829251622909005,3.5258330661048305,10.0,1346.8682312520452,1.5,10.252595,382,0.14999999,382,188,495.9188481675393,1.4741669338951686,400
-0.36842105,93.39456701278687,1.4857691480970432,3.5258027731173582,10.0,1350.3824621039482,1.5,9.862227,383,0.14999999,383,188,495.6135770234987,1.4741972268826409,400
-0.36842105,93.61048531532288,1.6635893026198199,3.525309564586793,10.0,1353.7188728013284,1.5,9.371972,384,0.14999999,384,188,495.2890625,1.4746904354132064,400
-0.36842105,93.86593818664551,0.24019588661100444,3.528516043934331,10.0,1358.4786769147174,1.5,7.636373,385,0.14999999,385,188,495.35064935064935,1.471483956065668,400
-0.36842105,94.07525825500488,4.281919932102113,3.5212351217166202,10.0,1359.1967569826154,1.5,8.554396,386,0.14999999,386,188,494.86787564766837,1.478764878283379,400
-0.36842105,94.25965070724487,6.552505965073588,3.508124679631891,10.0,1357.6442510175418,1.5,10.69857,387,0.14999999,387,188,494.26614987080103,1.4918753203681083,400
-0.36842105,94.44789791107178,4.5321656892612765,3.500288879712063,10.0,1358.1120853282805,1.5,10.353649,388,0.14999999,388,188,493.7603092783505,1.4997111202879363,400
-0.36842105,94.69908404350281,0.13151006571768842,3.503806106073426,10.0,1362.9805752625628,1.5,8.763147,389,0.14999999,389,188,493.9125964010283,1.496193893926573,400
-0.36842105,95.15763401985168,-0.37252974712274106,3.50859770515304,10.0,1368.3531050096856,1.5,7.9317346,390,0.14999999,390,188,494.8128205128205,1.4914022948469594,400
-0.36842105,95.36109828948975,4.4213277170827805,3.5011042897509026,10.0,1368.9317772926029,1.5,11.77956,391,0.14999999,391,188,494.31713554987215,1.4988957102490972,400
-0.36842105,95.571457862854,3.11860254844265,3.4969723845514293,10.0,1370.8131747441603,1.5,12.468925,392,0.14999999,392,188,493.91326530612247,1.5030276154485704,400
-0.36842105,95.80647373199463,0.15171836693638674,3.5004108304763966,10.0,1375.6614563772239,1.5,6.918104,393,0.14999999,393,188,493.9770992366412,1.499589169523603,400
-0.47368422,95.98236918449402,6.609574284966778,3.4874413251072514,10.0,1374.051882092257,1.5,11.691278,394,0.14999999,394,188,493.3756345177665,1.5125586748927482,400
-0.47368422,96.18613362312317,1.846229352517579,3.48659658921453,10.0,1377.2056527397394,1.5,8.875449,395,0.14999999,395,188,493.05569620253164,1.5134034107854692,400
-0.36842105,96.49456453323364,-0.32190568477990467,3.4912312081427257,10.0,1382.5275584245194,1.5,6.7277045,396,0.14999999,396,188,493.6540404040404,1.5087687918572736,400
-0.47368422,96.70982885360718,1.9174384243005684,3.490201813602566,10.0,1385.6101200002188,1.5,9.547629,397,0.14999999,397,188,493.34005037783373,1.5097981863974332,400
-0.47368422,96.91028189659119,6.537215312515592,3.4775701122806613,10.0,1384.0729046877032,1.5,12.442133,398,0.14999999,398,188,492.7386934673367,1.5224298877193383,400
-0.47368422,97.31016612052917,-0.45555866494032576,3.4825274770742944,10.0,1389.5284633526435,1.5,7.501727,399,0.14999999,399,188,494.0075187969925,1.517472522925705,400
-0.36842105,97.5060122013092,3.066143822320509,3.478655798825807,10.0,1391.462319530323,1.5,11.150348,400,0.14999999,400,188,493.605,1.521344201174192,400
-0.36842105,97.69976592063904,4.4434709427610635,3.471368699719606,10.0,1392.018848587562,1.5,11.039828,401,0.14999999,401,188,493.1072319201995,1.528631300280394,400
-0.36842105,97.93718600273132,1.4085910255914103,3.4716673073680857,10.0,1395.6102575619705,1.5,10.057099,402,0.14999999,402,188,492.90796019900495,1.5283326926319136,400
-0.36842105,98.20744943618774,0.6117514764496796,3.4739417024454613,10.0,1399.9985060855208,1.5,11.985075,403,0.14999999,403,188,492.7667493796526,1.5260582975545383,400
-0.47368422,98.40833449363708,4.480811292250657,3.466627957409085,10.0,1400.5176947932703,1.5,12.139464,404,0.14999999,404,188,492.26237623762376,1.533372042590915,400
-0.47368422,98.80379986763,-0.6788988588432171,3.4720903546965767,10.0,1406.1965936521135,1.5,8.955161,405,0.14999999,405,188,493.49876543209876,1.527909645303423,400
-0.36842105,98.98139357566833,14.15661854386594,3.4409851603651416,10.0,1397.0399751082475,1.5,12.63419,406,0.14999999,406,188,492.7487684729064,1.559014839634858,400
-0.36842105,99.2207338809967,1.2014379948715066,3.4418637275512927,10.0,1400.838537113376,1.5,9.991864,407,0.14999999,407,188,492.54791154791155,1.5581362724487073,400
-0.36842105,99.40148067474365,14.294740549277728,3.4106465602061236,10.0,1391.5437965640983,1.5,12.101173,408,0.14999999,408,185,491.79411764705884,1.5893534397938767,400
-0.47368422,99.63508820533752,2.8107470208962444,3.4076602678317895,10.0,1393.733049543202,1.5,9.115841,409,0.14999999,409,185,491.4083129584352,1.59233973216821,400
-0.47368422,99.87799739837646,1.4753541483551476,3.407945598524017,10.0,1397.257695394847,1.5,10.156357,410,0.14999999,410,185,491.16829268292685,1.592054401475983,400
-0.47368422,100.24274778366089,-0.5609108405288158,3.4131839567770696,10.0,1402.8186062353757,1.5,10.410221,411,0.14999999,411,185,491.62287104622874,1.58681604322293,400
-0.36842105,100.4959626197815,1.2905031411047343,3.4139031628501724,10.0,1406.528103094271,1.5,10.520876,412,0.14999999,412,185,491.4101941747573,1.5860968371498276,400
-0.47368422,100.7984790802002,-0.4647691740882034,3.4188689401170924,10.0,1411.9928722683592,1.5,10.306353,413,0.14999999,413,185,491.7820823244552,1.5811310598829074,400
-0.36842105,101.00822424888611,2.621020061977302,3.4163571309332896,10.0,1414.3718522063818,1.5,9.269256,414,0.14999999,414,185,491.42512077294685,1.5836428690667101,400
-0.36842105,101.22473096847534,2.1485700202598674,3.41499586068945,10.0,1417.2232821861219,1.5,10.975571,415,0.14999999,415,185,491.13253012048193,1.5850041393105492,400
-0.36842105,101.50584483146667,-0.38959142324167095,3.419742484637893,10.0,1422.6128736093635,1.5,10.436581,416,0.14999999,416,185,491.4206730769231,1.5802575153621063,400
-0.47368422,101.70257115364075,2.0304649054224257,3.4186628506089716,10.0,1425.5824087039412,1.5,9.933749,417,0.14999999,417,185,491.15107913669067,1.5813371493910278,400
-0.36842105,101.95068264007568,0.7817171337270088,3.4205758171536225,10.0,1429.8006915702142,1.5,8.217226,418,0.14999999,418,185,491.0406698564593,1.5794241828463773,400
-0.47368422,102.29185652732849,-0.22193698706133758,3.4248750084899178,10.0,1435.0226285572755,1.5,7.4323134,419,0.14999999,419,185,491.87350835322195,1.575124991510082,400
-0.36842105,102.4594178199768,9.460845584767757,3.4060994832678753,10.0,1430.5617829725077,1.5,12.846874,420,0.14999999,420,185,491.25,1.593900516732124,400
-0.36842105,102.7261950969696,-0.3037033720675982,3.410606855925357,10.0,1435.8654863445752,1.5,8.5250225,421,0.14999999,421,185,491.4560570071259,1.5893931440746425,400
-0.36842105,102.92530727386475,2.779592090875042,3.407786479274171,10.0,1438.0858942537002,1.5,9.841463,422,0.14999999,422,185,491.09004739336496,1.5922135207258283,400
-0.36842105,103.18742895126343,-0.2728876890529797,3.4121957019923244,10.0,1443.3587819427532,1.5,7.8042536,423,0.14999999,423,185,491.30969267139477,1.5878042980076752,400
-0.36842105,103.38003182411194,8.216837565401748,3.3965611895692254,10.0,1440.1419443773516,1.5,11.616089,424,0.14999999,424,185,490.7311320754717,1.6034388104307746,400
-0.36842105,103.71614956855774,0.0476137630553969,3.4002219543865793,10.0,1445.0943306142963,1.5,7.776086,425,0.14999999,425,185,491.1270588235294,1.5997780456134207,400
-0.36842105,103.91961646080017,2.5857271590392763,3.397907519848021,10.0,1447.508603455257,1.5,7.558711,426,0.14999999,426,185,490.76525821596243,1.6020924801519791,400
-0.36842105,104.1898307800293,-0.3237970851135439,3.402417799860352,10.0,1452.8324005403704,1.5,7.5919023,427,0.14999999,427,185,490.90632318501173,1.5975822001396476,400
-0.47368422,104.40857172012329,1.9194477941155157,3.4016657774445207,10.0,1455.9129527462549,1.5,10.610565,428,0.14999999,428,185,490.61682242990656,1.598334222555479,400
-0.36842105,104.62716293334961,9.521930420957379,3.3831958562361244,10.0,1451.3910223252974,1.5,12.256166,429,0.14999999,429,185,490.009324009324,1.616804143763875,400
-0.36842105,105.02597379684448,-0.5461505338246482,3.388225983393307,10.0,1456.937172859122,1.5,6.8391395,430,0.14999999,430,185,491.04651162790697,1.6117740166066925,400
-0.36842105,105.42716407775879,-0.2053553306811971,3.392442060765205,10.0,1462.1425281898032,1.5,7.6806765,431,0.14999999,431,185,491.6890951276102,1.6075579392347947,400
-0.47368422,105.63920950889587,6.431868953401278,3.3812746741583375,10.0,1460.7106592364019,1.5,9.879307,432,0.14999999,432,185,491.15277777777777,1.6187253258416616,400
-0.47368422,105.95663595199585,-0.08180833516312377,3.3852020036294803,10.0,1465.7924675715649,1.5,7.898186,433,0.14999999,433,185,491.67898383371823,1.6147979963705188,400
-0.47368422,106.18404245376587,4.489864702966476,3.3785774259645125,10.0,1466.3026028685983,1.5,12.068853,434,0.14999999,434,185,491.2235023041475,1.6214225740354864,400
-0.47368422,106.42466473579407,6.478317998409423,3.367412149126871,10.0,1464.8242848701889,1.5,12.997297,435,0.14999999,435,185,490.67816091954023,1.6325878508731277,400
-0.36842105,106.72309517860413,0.2927573944049991,3.370485154760972,10.0,1469.5315274757838,1.5,8.3118,436,0.14999999,436,185,490.85091743119267,1.6295148452390267,400
-0.47368422,106.95652842521667,4.244862849062031,3.3645003767201875,10.0,1470.2866646267219,1.5,9.408859,437,0.14999999,437,185,490.4279176201373,1.6354996232798116,400
-0.36842105,107.22370862960815,0.7808404262599895,3.366451653425712,10.0,1474.5058242004618,1.5,10.657226,438,0.14999999,438,185,490.216894977169,1.6335483465742868,400
-0.36842105,107.46486783027649,4.423088725738719,3.3600973473228315,10.0,1475.082735474723,1.5,9.554836,439,0.14999999,439,185,489.79498861047836,1.639902652677167,400
-0.36842105,107.71651601791382,2.7022983246955166,3.357682811704608,10.0,1477.3804371500275,1.5,7.90006,440,0.14999999,440,185,489.4522727272727,1.6423171882953906,400
-0.36842105,108.04248547554016,0.19414268710666965,3.3609666541109315,10.0,1482.1862944629208,1.5,7.7976317,441,0.14999999,441,185,489.64399092970524,1.6390333458890671,400
-0.47368422,108.32368969917297,0.7480508614267912,3.362982451587091,10.0,1486.4382436014942,1.5,8.04473,442,0.14999999,442,185,489.4547511312217,1.6370175484129081,400
-0.36842105,108.56043362617493,2.0997807262149037,3.3619378394475827,10.0,1489.3384628752792,1.5,10.173994,443,0.14999999,443,185,489.20541760722347,1.6380621605524162,400
-0.47368422,108.7290780544281,6.288217154102275,3.351464517390038,10.0,1488.050245721177,1.5,11.85979,444,0.14999999,444,185,488.68468468468467,1.648535482609961,400
-0.47368422,109.01132774353027,0.6620009742485737,3.353681448869502,10.0,1492.3882447469284,1.5,8.328016,445,0.14999999,445,185,488.48539325842694,1.6463185511304972,400
-0.47368422,109.27632188796997,1.5984102933056588,3.3537888664879434,10.0,1495.7898344536227,1.5,11.281108,446,0.14999999,446,185,488.2017937219731,1.6462111335120557,400
-0.47368422,109.5739815235138,2.6548635498293365,3.3515323733865623,10.0,1498.1349709037934,1.5,9.426126,447,0.14999999,447,185,487.8814317673378,1.6484676266134366,400
-0.36842105,109.87532067298889,-0.3103098936612856,3.3559046446371754,10.0,1503.4452807974546,1.5,8.320239,448,0.14999999,448,185,488.16964285714283,1.6440953553628235,400
-0.47368422,110.13456058502197,4.2617677458315555,3.350074639313192,10.0,1504.183513051623,1.5,9.364728,449,0.14999999,449,185,487.7750556792873,1.6499253606868072,400
-0.47368422,110.65970301628113,-0.1844887459500803,3.354151115105718,10.0,1509.3680017975732,1.5,8.77791,450,0.14999999,450,185,487.8955555555556,1.645848884894281,400
-0.47368422,111.0378201007843,1.2119289672446956,3.3551132435262274,10.0,1513.1560728303286,1.5,10.571876,451,0.14999999,451,185,487.7139689578714,1.644886756473772,400
-0.47368422,111.68004751205444,-1.0942798563152143,3.361173346651867,10.0,1519.250352686644,1.5,9.061861,452,0.14999999,452,185,488.6526548672566,1.6388266533481326,400
-0.36842105,112.02086329460144,1.4867758941819915,3.3615089995418583,10.0,1522.763576792462,1.5,9.519895,453,0.14999999,453,185,488.3774834437086,1.638491000458141,400
-0.36842105,112.63718485832214,1.2541506727963818,3.3623555641402323,10.0,1526.5094261196655,1.5,8.750325,454,0.14999999,454,185,488.2026431718062,1.6376444358597673,400
-0.36842105,113.0161406993866,2.031012693980421,3.361491018517989,10.0,1529.478413425685,1.5,9.724461,455,0.14999999,455,185,487.94505494505495,1.6385089814820104,400
-0.47368422,113.33875155448914,2.7064816592373315,3.3591489731720343,10.0,1531.7719317664476,1.5,8.6785755,456,0.14999999,456,185,487.6074561403509,1.6408510268279648,400
-0.47368422,113.67498683929443,4.4984021565129435,3.3528961260611263,10.0,1532.2735296099347,1.5,11.219693,457,0.14999999,457,185,487.1794310722101,1.647103873938873,400
-0.36842105,114.14922857284546,0.14433147319686462,3.356177288508161,10.0,1537.1291981367378,1.5,8.335545,458,0.14999999,458,185,487.32751091703057,1.643822711491838,400
-0.36842105,114.72333526611328,-0.41908975064518045,3.360671651170769,10.0,1542.548287887383,1.5,11.247114,459,0.14999999,459,185,488.06100217864923,1.63932834882923,400
-0.36842105,115.07366442680359,1.3043832336821504,3.3613997927254364,10.0,1546.2439046537008,1.5,8.155412,460,0.14999999,460,185,487.9217391304348,1.6386002072745627,400
-0.36842105,115.56039547920227,2.0382904832897912,3.360532785619113,10.0,1549.205614170411,1.5,10.208099,461,0.14999999,461,185,487.6637744034707,1.6394672143808864,400
-0.36842105,115.85878896713257,1.7858086127928186,3.360216029345494,10.0,1552.4198055576182,1.5,9.60563,462,0.14999999,462,185,487.4220779220779,1.6397839706545052,400
-0.36842105,116.17399978637695,4.6391759193536695,3.3537378609897726,10.0,1552.7806296382646,1.5,12.165648,463,0.14999999,463,185,487.0107991360691,1.646262139010227,400
-0.36842105,116.42985343933105,2.6122744011437904,3.351655938011036,10.0,1555.1683552371207,1.5,9.7889595,464,0.14999999,464,185,486.67025862068965,1.6483440619889629,400
-0.36842105,116.72477650642395,1.3641879030744932,3.3522670265248307,10.0,1558.8041673340463,1.5,10.235916,465,0.14999999,465,185,486.5075268817204,1.6477329734751682,400
-0.36842105,117.37180423736572,-0.6250410495731197,3.357144223999183,10.0,1564.4292083836194,1.5,8.543727,466,0.14999999,466,185,487.31974248927037,1.6428557760008158,400
-0.36842105,117.6598219871521,1.2783373333980552,3.3579247774094676,10.0,1568.1508710502214,1.5,10.358835,467,0.14999999,467,185,487.1434689507495,1.6420752225905315,400
-0.36842105,118.1944534778595,-0.4897973422513479,3.3624800606676772,10.0,1573.640668392473,1.5,10.320373,468,0.14999999,468,185,487.94017094017096,1.6375199393323223,400
-0.47368422,118.52513813972473,3.0193557028533067,3.3595337157561187,10.0,1575.6213126896196,1.5,11.6036415,469,0.14999999,469,185,487.62899786780383,1.640466284243881,400
-0.47368422,118.92951512336731,1.582500796049639,3.359657046582064,10.0,1579.03881189357,1.5,11.199828,470,0.14999999,470,185,487.4021276595745,1.640342953417936,400
-0.47368422,119.22818398475647,6.414831978649263,3.3495201272078994,10.0,1577.6239799149207,1.5,10.388349,471,0.14999999,471,185,486.9363057324841,1.6504798727921002,400
-0.36842105,119.58485078811646,4.409999954423263,3.3436736863569863,10.0,1578.2139799604975,1.5,9.997493,472,0.14999999,472,185,486.5529661016949,1.6563263136430135,400
-0.47368422,120.15789651870728,-0.8749957067787361,3.3490253185354675,10.0,1584.0889756672761,1.5,7.36574,473,0.14999999,473,185,487.6363636363636,1.6509746814645323,400
-0.36842105,120.53229069709778,2.029661316012409,3.348226401584945,10.0,1587.0593143512638,1.5,10.873139,474,0.14999999,474,185,487.3818565400844,1.651773598415055,400
-0.36842105,121.01111793518066,-0.27845022609673403,3.35229003068918,10.0,1592.3377645773605,1.5,9.261016,475,0.14999999,475,185,488.07157894736844,1.6477099693108197,400
-0.36842105,121.34048128128052,0.8457792306065937,3.3539747591318356,10.0,1596.4919853467538,1.5,8.561959,476,0.14999999,476,185,487.9852941176471,1.6460252408681637,400
-0.47368422,121.61218023300171,6.294725520117265,3.3442290562403283,10.0,1595.1972598266366,1.5,9.487883,477,0.14999999,477,185,487.50733752620545,1.6557709437596713,400
-0.47368422,121.92162704467773,0.15157379686857986,3.347375912196167,10.0,1600.045686029768,1.5,11.485475,478,0.14999999,478,185,487.4644351464435,1.652624087803832,400
-0.47368422,122.23915648460388,1.8095994631158194,3.347048197425161,10.0,1603.2360865666521,1.5,12.030603,479,0.14999999,479,185,487.19624217118997,1.6529518025748382,400
-0.36842105,122.60873293876648,1.91596901026058,3.346500244909149,10.0,1606.3201175563916,1.5,8.178707,480,0.14999999,480,185,486.9770833333333,1.6534997550908501,400
-0.47368422,123.0262541770935,0.1854368497617056,3.349552350741434,10.0,1611.1346807066298,1.5,9.536427,481,0.14999999,481,185,487.029106029106,1.6504476492585651,400
-0.36842105,123.28426694869995,6.721632870283684,3.3390312195774814,10.0,1609.413047836346,1.5,12.22093,482,0.14999999,482,185,486.551867219917,1.6609687804225175,400
-0.36842105,123.61282205581665,2.9114831181639746,3.336442162977603,10.0,1611.5015647181822,1.5,8.707483,483,0.14999999,483,185,486.2525879917184,1.6635578370223965,400
-0.36842105,123.94233846664429,1.6634659977399977,3.336442352728186,10.0,1614.838098720442,1.5,8.780675,484,0.14999999,484,185,486.0206611570248,1.663557647271813,400
-0.47368422,124.45425248146057,-0.18040432664674233,3.340244336179565,10.0,1620.0185030470889,1.5,7.5087333,485,0.14999999,485,185,486.5298969072165,1.6597556638204345,400
-0.47368422,124.84762525558472,0.2740672963942068,3.343095546812129,10.0,1624.7444357506947,1.5,8.10855,486,0.14999999,486,185,486.36008230452677,1.65690445318787,400
-0.47368422,125.13075399398804,4.535738716605412,3.3371841828215385,10.0,1625.2086970340893,1.5,11.337554,487,0.14999999,487,185,485.9096509240246,1.6628158171784606,400
-0.36842105,125.58879470825195,0.03234888786120935,3.340525303578336,10.0,1630.176348146228,1.5,5.447999,488,0.14999999,488,185,486.1516393442623,1.659474696421663,400
