GridSize,ReturnLastEpisode,Regret,ReturnMean,MinEpLen,AvgEpLen,MountainCar_mu0_higher,Regret/t,TimeElapsed,MountainCar_std0_higher,NumTrajectories,MountainCar_mu1_higher,ActionIn1,MountainCar_std1_higher,Iteration
400,4.6871367458902675,-372.2873239889462,1.735022329234592,179,454.25,-1.0,-1.135022329234592,101.22015142440796,0.14999999,328,10.0,9.620149,1.5,328
400,13.146893467937502,-384.83421745688366,1.7697088676501025,179,453.4224924012158,-1.0,-1.1697088676501024,101.5241219997406,0.14999999,329,10.0,10.779786,1.5,329
400,1.9672091778812706,-386.2014266347649,1.7703073534386817,179,453.0121212121212,-1.0,-1.1703073534386816,101.76588726043701,0.14999999,330,10.0,12.451758,1.5,330
400,-0.27190356645933633,-385.3295230683056,1.764137531928416,179,452.81268882175226,-1.0,-1.1641375319284157,102.09114909172058,0.14999999,331,10.0,8.426825,1.5,331
400,-0.8120701236552705,-383.91745294465034,1.756377870315212,179,453.0542168674699,-1.0,-1.1563778703152119,102.44636964797974,0.14999999,332,10.0,7.3097906,1.5,332
400,-1.314652252345189,-382.00280069230513,1.7471555576345499,179,453.0690690690691,-1.0,-1.14715555763455,102.76219248771667,0.14999999,333,10.0,7.0371428,1.5,333
400,6.079315854051974,-387.4821165463571,1.760126097444183,179,452.4670658682635,-1.0,-1.160126097444183,102.97281837463379,0.14999999,334,10.0,9.407683,1.5,334
400,6.241841903053775,-393.12395844941085,1.773504353580331,179,451.88955223880595,-1.0,-1.173504353580331,103.45829844474792,0.14999999,335,10.0,8.493158,1.5,335
400,4.223705290309471,-396.74766373972034,1.7807966182729773,179,451.32738095238096,-1.0,-1.1807966182729772,103.70105862617493,0.14999999,336,10.0,7.8460627,1.5,336
400,-2.297723049273722,-393.8499406904466,1.7686941860250642,179,452.2551928783383,-1.0,-1.1686941860250641,104.13513135910034,0.14999999,337,10.0,9.16943,1.5,337
400,4.947220165988369,-398.19716085643495,1.778098109042707,179,451.6656804733728,-1.0,-1.178098109042707,104.46715307235718,0.14999999,338,10.0,9.030717,1.5,338
400,0.7867136976503875,-398.3838745540853,1.7751736712509893,179,451.2979351032448,-1.0,-1.175173671250989,104.71615314483643,0.14999999,339,10.0,8.351565,1.5,339
400,4.441071577965982,-402.2249461320513,1.78301454744721,179,450.7147058823529,-1.0,-1.1830145474472096,104.920578956604,0.14999999,340,10.0,9.124038,1.5,340
400,13.35000401609221,-414.9749501481435,1.8169353376778403,179,449.92961876832845,-1.0,-1.21693533767784,105.09125137329102,0.14999999,341,10.0,9.52158,1.5,341
400,5.147628872067621,-419.5225790202111,1.826674207661436,179,449.37134502923976,-1.0,-1.2266742076614359,105.26714253425598,0.14999999,342,10.0,8.780566,1.5,342
400,5.177482942388562,-424.1000619625996,1.8364433293370253,179,448.79008746355686,-1.0,-1.2364433293370252,105.50694060325623,0.14999999,343,10.0,10.039976,1.5,343
400,3.6329785614319676,-427.13304052403157,1.8416658154768362,179,448.26453488372096,-1.0,-1.2416658154768359,105.72376227378845,0.14999999,344,10.0,10.442245,1.5,344
400,5.657737435806187,-432.19077795983776,1.8527268926372111,179,447.6985507246377,-1.0,-1.2527268926372108,105.90416193008423,0.14999999,345,10.0,8.310052,1.5,345
400,-1.6662188904693238,-429.92455906936846,1.8425565291022215,179,447.82947976878614,-1.0,-1.242556529102221,106.18983960151672,0.14999999,346,10.0,11.517201,1.5,346
400,-1.4347052223191767,-427.88985384704927,1.8331119707407764,179,448.2680115273775,-1.0,-1.233111970740776,106.5441312789917,0.14999999,347,10.0,8.890983,1.5,347
400,-2.318035566179659,-424.9718182808696,1.8211833858645683,179,449.2183908045977,-1.0,-1.221183385864568,106.94278144836426,0.14999999,348,10.0,6.174807,1.5,348
400,0.7393672955509043,-425.11118557642055,1.818083626293469,179,449.06876790830944,-1.0,-1.2180836262934687,107.17426919937134,0.14999999,349,10.0,10.593059,1.5,349
400,0.23925667330360678,-424.7504422497242,1.8135726921420694,179,448.91714285714284,-1.0,-1.213572692142069,107.42951488494873,0.14999999,350,10.0,8.662536,1.5,350
400,-0.35895025119278207,-423.7914919985314,1.8073831680869843,179,449.17663817663816,-1.0,-1.207383168086984,107.70150184631348,0.14999999,351,10.0,11.122384,1.5,351
400,-1.742453385991147,-421.4490386125403,1.7972984051492624,179,449.43465909090907,-1.0,-1.1972984051492621,107.93165040016174,0.14999999,352,10.0,7.7589073,1.5,352
400,-1.6868988791088906,-419.1621397334314,1.787428157885075,179,449.8328611898017,-1.0,-1.1874281578850747,108.19526672363281,0.14999999,353,10.0,9.441039,1.5,353
400,1.298396504691154,-419.86053623812256,1.7860467125370696,179,449.48022598870057,-1.0,-1.1860467125370693,108.40819597244263,0.14999999,354,10.0,6.1385365,1.5,354
400,4.755145098871171,-424.01568133699374,1.794410369963363,179,448.94084507042254,-1.0,-1.1944103699633626,108.59552574157715,0.14999999,355,10.0,9.094497,1.5,355
400,1.2042086394925202,-424.61988997648626,1.7927524999339504,179,448.69943820224717,-1.0,-1.1927524999339503,108.80218434333801,0.14999999,356,10.0,9.3053,1.5,356
400,6.058813593581102,-430.0787035700674,1.8047022508965476,179,448.14565826330534,-1.0,-1.2047022508965473,108.98779225349426,0.14999999,357,10.0,10.352755,1.5,357
400,-1.391784722005121,-428.0869188480623,1.7957735163353696,179,448.1731843575419,-1.0,-1.1957735163353695,109.23285698890686,0.14999999,358,10.0,6.083276,1.5,358
400,-0.5307049162928537,-426.9562139317694,1.7892930750188565,179,448.65738161559887,-1.0,-1.1892930750188564,109.51487874984741,0.14999999,359,10.0,6.994774,1.5,359
400,-0.09859177142466913,-426.25762216034474,1.7840489504454022,179,448.6,-1.0,-1.1840489504454021,109.75202465057373,0.14999999,360,10.0,10.850736,1.5,360
400,12.836935710151806,-438.4945578704965,1.8146663652922344,179,447.87257617728534,-1.0,-1.214666365292234,109.91788053512573,0.14999999,361,10.0,9.905051,1.5,361
400,1.4262118761792117,-439.32076974667575,1.813593286593027,179,447.54419889502765,-1.0,-1.213593286593027,110.13201379776001,0.14999999,362,10.0,7.6677876,1.5,362
400,-1.8401080704213721,-436.88066167625436,1.8035279935984971,179,448.22865013774106,-1.0,-1.2035279935984968,110.51447057723999,0.14999999,363,10.0,6.4897137,1.5,363
400,-0.9303551967897399,-435.3503064794646,1.796017325493035,179,448.739010989011,-1.0,-1.1960173254930346,110.79112935066223,0.14999999,364,10.0,11.546674,1.5,364
400,-0.4958941970597841,-434.2544122824048,1.7897381158422052,179,448.8109589041096,-1.0,-1.189738115842205,111.00227093696594,0.14999999,365,10.0,6.8721366,1.5,365
400,4.043865865753153,-437.69827814815795,1.795896934831033,179,448.2841530054645,-1.0,-1.1958969348310327,111.16811180114746,0.14999999,366,10.0,10.036829,1.5,366
400,3.814191602650486,-440.91246975080844,1.8013963753428024,179,447.78474114441417,-1.0,-1.2013963753428023,111.410395860672,0.14999999,367,10.0,9.436967,1.5,367
400,-1.037152443958976,-439.27531730684944,1.7936829274642647,179,447.8125,-1.0,-1.1936829274642649,111.7034740447998,0.14999999,368,10.0,7.0321307,1.5,368
400,-1.128998393769159,-437.5463189130803,1.7857623818782664,179,448.04336043360433,-1.0,-1.1857623818782663,111.97799396514893,0.14999999,369,10.0,8.667941,1.5,369
400,-0.4866009371009773,-436.45971797597934,1.7796208593945386,179,448.11621621621623,-1.0,-1.1796208593945388,112.22756862640381,0.14999999,370,10.0,7.6459417,1.5,370
400,1.3653438250525753,-437.2250618010319,1.7785042097062855,179,447.77088948787065,-1.0,-1.1785042097062854,112.42283463478088,0.14999999,371,10.0,9.217962,1.5,371
400,-0.13811116559647418,-436.48695063543545,1.773352017837192,179,447.60215053763443,-1.0,-1.1733520178371921,112.62959504127502,0.14999999,372,10.0,9.88228,1.5,372
400,-1.4482205817154,-434.43873005372006,1.7647150939778016,179,448.20107238605897,-1.0,-1.1647150939778017,112.94017219543457,0.14999999,373,10.0,7.650989,1.5,373
400,1.1234625613736795,-434.9621926150937,1.7630005150136194,179,447.8663101604278,-1.0,-1.1630005150136196,113.14645648002625,0.14999999,374,10.0,10.264553,1.5,374
400,6.087090124326778,-440.4492827394205,1.7745314206384546,179,447.34933333333333,-1.0,-1.1745314206384547,113.33433985710144,0.14999999,375,10.0,9.470373,1.5,375
400,5.387000560476513,-445.23628329989697,1.7841390513295132,179,446.8404255319149,-1.0,-1.1841390513295131,113.53440260887146,0.14999999,376,10.0,9.8806505,1.5,376
400,1.334834658413528,-445.9711179583105,1.7829472624888874,179,446.51458885941645,-1.0,-1.1829472624888873,113.73458671569824,0.14999999,377,10.0,6.1572886,1.5,377
400,5.981876728368342,-451.35299468667887,1.7940555414991506,179,446.0,-1.0,-1.1940555414991505,113.95454907417297,0.14999999,378,10.0,9.621399,1.5,378
400,-1.8696347131295141,-448.8833599735494,1.7843888125951173,179,446.2137203166227,-1.0,-1.1843888125951172,114.22750496864319,0.14999999,379,10.0,9.072724,1.5,379
400,-0.3579238124105175,-447.92543616113886,1.778751147792471,179,446.06315789473683,-1.0,-1.1787511477924706,114.45144009590149,0.14999999,380,10.0,7.599698,1.5,380
400,-1.341545026387347,-445.9838911347515,1.770561394054466,179,446.26246719160105,-1.0,-1.170561394054466,114.69728899002075,0.14999999,381,10.0,10.3804035,1.5,381
400,13.359095703859927,-458.74298683861144,1.8008978713052655,179,445.5732984293194,-1.0,-1.2008978713052656,114.83183407783508,0.14999999,382,10.0,9.6210165,1.5,382
400,-1.7166568193266958,-456.42633001928476,1.7917136554028323,179,445.69973890339423,-1.0,-1.1917136554028323,115.1121814250946,0.14999999,383,10.0,9.230648,1.5,383
400,-0.475452551123853,-455.3508774681609,1.7858095767400022,179,445.5416666666667,-1.0,-1.1858095767400023,115.35716462135315,0.14999999,384,10.0,8.740393,1.5,384
400,1.3558938456330214,-456.1067713137939,1.7846929125033606,179,445.24415584415584,-1.0,-1.1846929125033607,115.64105892181396,0.14999999,385,10.0,7.004794,1.5,385
400,5.526033642916183,-461.0328049567101,1.794385505069197,179,444.76943005181346,-1.0,-1.1943855050691972,115.84858584403992,0.14999999,386,10.0,7.9228168,1.5,386
400,-0.4252668532557782,-460.0075381034543,1.7886499692595716,179,444.7080103359173,-1.0,-1.1886499692595718,116.1009373664856,0.14999999,387,10.0,10.066991,1.5,387
400,5.5478652463165865,-464.9554033497709,1.7983386684272444,179,444.21907216494844,-1.0,-1.1983386684272446,116.30355477333069,0.14999999,388,10.0,9.722071,1.5,388
400,-1.0784247739922277,-463.2769785757787,1.790943389654958,179,444.3598971722365,-1.0,-1.1909433896549582,116.542409658432,0.14999999,389,10.0,8.131568,1.5,389
400,1.2696069095912677,-463.94658548536995,1.7896066294496666,179,444.0615384615385,-1.0,-1.1896066294496666,116.7301197052002,0.14999999,390,10.0,7.3001556,1.5,390
400,5.7699773297411605,-469.11656281511114,1.7997866056652458,179,443.5780051150895,-1.0,-1.199786605665246,116.93275761604309,0.14999999,391,10.0,11.147981,1.5,391
400,2.2831715815806795,-470.7997343966918,1.8010197306038056,179,443.26020408163265,-1.0,-1.2010197306038055,117.12837433815002,0.14999999,392,10.0,11.837346,1.5,392
400,-1.8366482357134484,-468.36308616097836,1.7917635780177565,179,443.75318066157763,-1.0,-1.1917635780177567,117.40331244468689,0.14999999,393,10.0,6.2865252,1.5,393
400,1.13874099732493,-468.90182715830326,1.790106160300262,179,443.4695431472081,-1.0,-1.190106160300262,117.59023237228394,0.14999999,394,10.0,11.164963,1.5,394
400,1.701769181094623,-470.00359633939786,1.7898825223782224,179,443.1645569620253,-1.0,-1.1898825223782223,117.7794075012207,0.14999999,395,10.0,8.349133,1.5,395
400,-1.7017333378836934,-467.70186300151414,1.7810653106098844,179,443.41161616161617,-1.0,-1.1810653106098843,118.03100180625916,0.14999999,396,10.0,6.0961256,1.5,396
400,-1.5504958857075428,-465.5513671158066,1.7726734688055585,179,443.78589420654913,-1.0,-1.1726734688055582,118.31231808662415,0.14999999,397,10.0,9.021314,1.5,397
400,13.477591037144919,-478.4289581529515,1.802082809429527,179,443.12311557788945,-1.0,-1.2020828094295264,118.46595644950867,0.14999999,398,10.0,11.915817,1.5,398
400,-1.354113190429775,-476.47484496252173,1.7941725437657192,179,443.3333333333333,-1.0,-1.1941725437657187,118.71980381011963,0.14999999,399,10.0,6.9754114,1.5,399
400,13.839119897720238,-489.71396486024196,1.8242849121506055,179,442.6775,-1.0,-1.224284912150605,118.8530056476593,0.14999999,400,10.0,10.518768,1.5,400
400,4.599745013310752,-493.7137098735527,1.8312062590362916,179,442.20448877805484,-1.0,-1.231206259036291,119.05897641181946,0.14999999,401,10.0,10.408249,1.5,401
400,-1.2031511792978884,-491.9105586942548,1.8236581062046147,179,442.5995024875622,-1.0,-1.223658106204614,119.3398904800415,0.14999999,402,10.0,9.425521,1.5,402
400,5.087311346391871,-496.3978700406467,1.8317565013415558,179,442.1240694789082,-1.0,-1.231756501341555,119.51259016990662,0.14999999,403,10.0,11.353496,1.5,403
400,-1.6220305371676376,-494.17583950347904,1.8232075235234637,179,442.230198019802,-1.0,-1.223207523523463,119.75243091583252,0.14999999,404,10.0,11.613149,1.5,404
400,-0.304550367068503,-493.27128913641053,1.8179538003368167,179,442.0962962962963,-1.0,-1.2179538003368162,119.97981405258179,0.14999999,405,10.0,8.428844,1.5,405
400,4.994726712305647,-497.6660158487162,1.8257783641594003,179,441.628078817734,-1.0,-1.2257783641593996,120.16392707824707,0.14999999,406,10.0,12.00261,1.5,406
400,-0.4003547659013611,-496.66566108281484,1.8203087495892263,179,441.5773955773956,-1.0,-1.2203087495892257,120.40012884140015,0.14999999,407,10.0,9.360286,1.5,407
400,-0.8068797558378322,-495.258781326977,1.8138695620759246,179,441.4264705882353,-1.0,-1.213869562075924,120.67587494850159,0.14999999,408,10.0,11.469595,1.5,408
400,4.625175903804554,-499.28395723078154,1.820743171713403,179,440.98533007334964,-1.0,-1.2207431717134023,120.86444568634033,0.14999999,409,10.0,8.589525,1.5,409
400,0.36545986153899723,-499.04941709232054,1.8171937002251728,179,440.8609756097561,-1.0,-1.217193700225172,121.08613562583923,0.14999999,410,10.0,9.630041,1.5,410
400,5.6750663038348,-504.1244833961553,1.8265802515721548,179,440.3965936739659,-1.0,-1.226580251572154,121.27111172676086,0.14999999,411,10.0,9.883905,1.5,411
400,2.0186548049613946,-505.54313820111673,1.827046451944459,179,440.0995145631068,-1.0,-1.2270464519444582,121.47250437736511,0.14999999,412,10.0,9.889297,1.5,412
400,-0.08828511786815962,-504.8548530832486,1.8224088452378908,179,439.96610169491527,-1.0,-1.22240884523789,121.69185996055603,0.14999999,413,10.0,9.780037,1.5,413
400,4.803537186012342,-509.05839026926094,1.829609638331549,179,439.5314009661836,-1.0,-1.2296096383315482,121.87538480758667,0.14999999,414,10.0,8.637677,1.5,414
400,2.209972988470403,-510.66836325773136,1.8305261765246548,179,439.24819277108435,-1.0,-1.2305261765246538,122.10714077949524,0.14999999,415,10.0,10.343992,1.5,415
400,-1.9353833819108668,-508.13297987582047,1.8214735093168772,179,439.4543269230769,-1.0,-1.221473509316876,122.3555634021759,0.14999999,416,10.0,9.805001,1.5,416
400,2.1653887409322223,-509.6983686167527,1.8222982460833408,179,439.19184652278176,-1.0,-1.2222982460833398,122.59238958358765,0.14999999,417,10.0,9.4074335,1.5,417
400,-1.4995652823457843,-507.5988033344069,1.8143512041493,179,439.4162679425837,-1.0,-1.2143512041492988,122.86028289794922,0.14999999,418,10.0,7.585647,1.5,418
400,-1.382724550639563,-505.61607878376736,1.806720951751236,179,440.15751789976133,-1.0,-1.2067209517512347,123.19712591171265,0.14999999,419,10.0,6.9059978,1.5,419
400,13.876837415668996,-518.8929161994364,1.8354593242843735,179,439.54285714285714,-1.0,-1.2354593242843723,123.33544635772705,0.14999999,420,10.0,12.215296,1.5,420
400,-2.2063239893788302,-516.0865922100576,1.8258588888599954,179,439.938242280285,-1.0,-1.2258588888599942,123.62025356292725,0.14999999,421,10.0,7.893443,1.5,421
400,5.004071423087392,-520.490663633145,1.833390198182809,179,439.50236966824644,-1.0,-1.2333901981828082,123.79082822799683,0.14999999,422,10.0,9.209884,1.5,422
400,0.946185199742819,-520.8368488328878,1.8312927868389792,179,439.2387706855792,-1.0,-1.2312927868389782,124.00307655334473,0.14999999,423,10.0,7.172674,1.5,423
400,1.12895503968756,-521.3658038725754,1.8296363298881502,179,439.0566037735849,-1.0,-1.2296363298881494,124.23318862915039,0.14999999,424,10.0,10.984509,1.5,424
400,-1.2483194459974676,-519.5174844265779,1.8223940810037134,179,439.8729411764706,-1.0,-1.2223940810037126,124.55976819992065,0.14999999,425,10.0,7.1445065,1.5,425
400,-2.141674956559989,-516.7758094700179,1.8130887546244558,179,440.2230046948357,-1.0,-1.213088754624455,124.83116912841797,0.14999999,426,10.0,6.9271326,1.5,426
400,-1.797862122079707,-514.3779473479382,1.8046321951942355,179,440.2903981264637,-1.0,-1.2046321951942347,125.09699845314026,0.14999999,427,10.0,6.9603233,1.5,427
400,13.023717464210181,-526.8016648121484,1.8308450112433383,179,439.70093457943926,-1.0,-1.2308450112433373,125.28341841697693,0.14999999,428,10.0,10.0842495,1.5,428
400,1.1135697771581343,-527.3152345893066,1.8291730410007154,179,439.5128205128205,-1.0,-1.2291730410007147,125.49804520606995,0.14999999,429,10.0,11.624588,1.5,429
400,-0.7885851639349155,-525.9266494253717,1.823085231221795,179,439.4162790697674,-1.0,-1.2230852312217946,125.79811573028564,0.14999999,430,10.0,6.2075605,1.5,430
400,-1.4145148747792553,-523.9121345505924,1.8155733980292175,179,439.707656612529,-1.0,-1.2155733980292167,126.06355428695679,0.14999999,431,10.0,7.049097,1.5,431
400,5.541945805112908,-528.8540803557054,1.824199260082652,179,439.2708333333333,-1.0,-1.2241992600826512,126.23515152931213,0.14999999,432,10.0,9.352991,1.5,432
400,-1.1254479752073117,-527.1286323804981,1.8173871417563472,179,439.8845265588915,-1.0,-1.2173871417563467,126.5252034664154,0.14999999,433,10.0,7.3718705,1.5,433
400,-0.3429038758224192,-526.1857285046757,1.812409512683585,179,439.8410138248848,-1.0,-1.2124095126835845,126.75226616859436,0.14999999,434,10.0,11.542538,1.5,434
400,13.426001878160028,-539.0117303828357,1.839107426167439,179,439.2413793103448,-1.0,-1.2391074261674384,126.92334842681885,0.14999999,435,10.0,12.470981,1.5,435
400,0.22618484560669105,-538.6379152284424,1.8354080624505564,179,439.1857798165138,-1.0,-1.235408062450556,127.1554913520813,0.14999999,436,10.0,7.680221,1.5,436
400,-0.6030659921149917,-537.4348492363274,1.829828030289079,179,439.2288329519451,-1.0,-1.2298280302890787,127.46510100364685,0.14999999,437,10.0,8.882544,1.5,437
