IWMax,IWLastEpisode,ReturnStepMax,TimeElapsed,ReturnAbsMax,IWMin,Iteration,ReturnMean,DenMISELogFirst,IWFirstEpisode,Regret,ReturnMax,TimestepsSoFar,Bound,Delta,IWMean,ReturnLastEpisode,LQGmu1_higher,ReturnMin,DenMISEMeanLog,LQGsigma_higher,DenMISELogLast,LQGmu1_actor,Regret/t
2.8003917,1.2311985,19.232445,16142.5007417202,17.44325,,4402,16.016394,-0.15982361,0.5090955,6090.633,17.44325,88040,21.735806,3.1372665e-11,0.99521804,17.364443,-0.65656567,,-0.5178001,0.14999999,-0.070187174,-0.76084465,1.383606
2.8980117,2.7842677,19.232445,16148.136042118073,17.44325,,4403,16.016705,-0.15993512,0.054221407,6090.6484,17.44325,88060,21.737324,3.1358416e-11,0.98746884,17.379263,-0.7979798,,-0.5177012,0.14999999,-0.07644828,-1.1323234,1.383295
4.526256,4.179645,19.232445,16153.61355805397,17.44325,,4404,16.01697,-0.16014989,0.0004732961,6090.867,17.44325,88080,21.733097,3.1344177e-11,0.99587643,17.183617,-1.0,,-0.5177773,0.14999999,-0.8411444,-1.0140952,1.3830299
4.5226345,3.5599566,19.232445,16161.507323741913,17.44325,,4405,16.017235,-0.16037683,0.00047340355,6091.078,17.44325,88100,21.732727,3.132995e-11,0.99597603,17.197178,-1.0,,-0.517728,0.14999999,-0.29598182,-0.96930844,1.3827648
4.519022,3.170692,19.232445,16167.324982881546,17.44325,,4406,16.01751,-0.1606037,0.00047351077,6091.25,17.44325,88120,21.730865,3.1315728e-11,0.99598783,17.220419,-1.0,,-0.5176561,0.14999999,-0.19670115,-1.4377801,1.3824902
4.5289774,4.5289774,19.232445,16173.134824991226,17.44325,,4407,16.017773,-0.16083054,0.00047361825,6091.4688,17.44325,88140,21.734278,3.130152e-11,0.99630827,17.180288,-1.0,,-0.5186268,0.14999999,-4.791237,-0.9403255,1.382227
4.525355,2.8686328,19.232445,16179.363883018494,17.44325,,4408,16.018055,-0.16105731,0.00047372576,6091.6094,17.44325,88160,21.731268,3.128732e-11,0.99625194,17.257362,-1.0,,-0.5185451,0.14999999,-0.15478842,-1.2603143,1.3819447
4.52174,4.420382,19.232445,16186.618853092194,17.44325,,4409,16.018322,-0.16128404,0.0004738331,6091.8203,17.44325,88180,21.734283,3.127313e-11,0.99654806,17.192753,-1.0,,-0.51888514,0.14999999,-2.0139017,-1.2069633,1.3816776
4.5181317,4.3419647,19.232445,16194.249578237534,17.44325,,4410,16.018589,-0.16151072,0.00047394063,6092.0234,17.44325,88200,21.736992,3.1258947e-11,0.99682605,17.194773,-1.0,,-0.5190955,0.14999999,-1.4420079,-1.0439559,1.3814106
4.514531,3.7527335,19.232445,16202.124641418457,17.44325,,4411,16.018856,-0.16173734,0.000474048,6092.2266,17.44325,88220,21.737417,3.1244774e-11,0.9969709,17.20007,-1.0,,-0.5190662,0.14999999,-0.38723913,-1.1207325,1.3811436
4.5109377,4.1166906,19.232445,16208.087116241455,17.44325,,4412,16.019123,-0.16196391,0.0004741554,6092.422,17.44325,88240,21.739264,3.1230612e-11,0.99719805,17.19844,-1.0,,-0.5191219,0.14999999,-0.7607869,-0.82875896,1.3808765
10.416881,8.289574e-06,19.232445,16216.921787500381,17.44325,,4413,16.01942,-0.16219044,0.4220907,6092.492,17.44325,88260,21.731205,3.121646e-11,0.9772746,17.333761,-0.07070707,,-0.51902556,0.14999999,-0.09114423,-0.2476048,1.380579
3.5392547,3.5111053,19.232445,16222.92009973526,17.44325,,4414,16.019642,-0.16232137,3.0316281,6092.9062,17.44325,88280,21.733068,3.120232e-11,1.0076177,16.988363,-0.33333334,,-0.5190131,0.14999999,-0.44106913,-0.22365752,1.3803577
3.7581239,3.7405207,19.232445,16231.052374124527,17.44325,,4415,16.019842,-0.16186132,2.9032135,6093.3984,17.44325,88300,21.734367,3.1188184e-11,1.0077784,16.907711,-0.3131313,,-0.5190115,0.14999999,-0.51894456,-0.42067963,1.3801575
4.510415,0.0017003516,19.232445,16239.521289110184,17.44325,,4416,16.02014,-0.16143042,0.00047390244,6093.461,17.44325,88320,21.731066,3.117406e-11,0.9968315,17.336441,-1.0,,-0.5189154,0.14999999,-0.1029464,-1.0334536,1.3798599
4.506833,3.6808634,19.232445,16249.576023101807,17.44325,,4417,16.020407,-0.16165674,0.0004740098,6093.664,17.44325,88340,21.731224,3.1159946e-11,0.9969602,17.194118,-1.0,,-0.5188779,0.14999999,-0.34983563,-1.078802,1.3795929
4.5032587,3.9372103,19.232445,16259.008899211884,17.44325,,4418,16.020674,-0.16188301,0.00047411694,6093.8594,17.44325,88360,21.732388,3.1145843e-11,0.99714744,17.203972,-1.0,,-0.51888126,0.14999999,-0.5302854,-0.8882546,1.3793259
3.537454,0.0031710512,19.232445,16265.979462146759,17.44325,,4419,16.020964,-0.16210923,3.0309854,6093.961,17.44325,88380,21.7309,3.1131746e-11,1.007739,17.306734,-0.33333334,,-0.5187897,0.14999999,-0.111184925,-0.4813283,1.379036
2.8887563,2.7872906,19.232445,16274.248219013214,17.44325,,4420,16.021278,-0.16164982,2.676326,6093.953,17.44325,88400,21.728374,3.1117664e-11,1.0019047,17.397676,-0.45454547,,-0.51868504,0.14999999,-0.0628289,-0.57640034,1.3787212
2.8005502,2.5568986,19.232445,16281.804087638855,17.44325,,4421,16.021584,-0.16127072,1.9683611,6093.9766,17.44325,88420,21.727228,3.110359e-11,0.9989517,17.380627,-0.5151515,,-0.5185772,0.14999999,-0.043978404,-0.3736629,1.3784161
2.9387724,2.867618,19.232445,16287.212468385696,17.44325,,4422,16.021858,-0.16105177,2.8572443,6094.1406,17.44325,88440,21.727093,3.108952e-11,1.0032699,17.236984,-0.43434343,,-0.5184956,0.14999999,-0.15712523,-0.539394,1.3781414
2.8180683,2.6640825,19.232445,16295.62181186676,17.44325,,4423,16.02216,-0.16063194,2.218851,6094.1797,17.44325,88460,21.727,3.1075465e-11,0.9999745,17.358398,-0.4949495,,-0.5183881,0.14999999,-0.04557421,-0.5462492,1.37784
2.7973447,2.7212653,19.232445,16302.823319196701,17.44325,,4424,16.022472,-0.16035648,1.9665623,6094.1875,17.44325,88480,21.727757,3.1061417e-11,0.99927974,17.396706,-0.5151515,,-0.51828086,0.14999999,-0.04440586,-0.32789367,1.3775272
4.5058017,0.0001468743,19.232445,16308.50412940979,17.44325,,4425,16.02273,-0.16013807,0.00047329045,6094.422,17.44325,88500,21.725555,3.1047376e-11,0.99685204,17.166334,-1.0,,-0.5182169,0.14999999,-0.23426263,-1.2511456,1.3772697
4.5022364,4.3916316,19.232445,16315.329905509949,17.44325,,4426,16.022995,-0.16036391,0.0004733972,6094.625,17.44325,88520,21.728477,3.1033353e-11,0.9971416,17.195515,-1.0,,-0.5185305,0.14999999,-1.9031665,-1.123062,1.3770046
4.4986763,4.1157494,19.232445,16321.28268957138,17.44325,,4427,16.02326,-0.16058972,0.00047350422,6094.8203,17.44325,88540,21.730335,3.1019333e-11,0.99736845,17.200445,-1.0,,-0.5185888,0.14999999,-0.7731786,-0.7717956,1.3767395
2.8460133,0.40568566,19.232445,16327.270603895187,17.44325,,4428,16.023561,-0.16081548,2.4582782,6094.867,17.44325,88560,21.725508,3.1005323e-11,1.0011048,17.351206,-0.47474748,,-0.5184905,0.14999999,-0.080477,-0.3424784,1.3764381
3.3547583,3.262047,19.232445,16334.208330631256,17.44325,,4429,16.023827,-0.16048628,3.101692,6095.0703,17.44325,88580,21.727913,3.0991324e-11,1.0076519,17.204344,-0.35353535,,-0.5184199,0.14999999,-0.20689024,-0.49814916,1.376173
2.8440542,2.7742515,19.232445,16339.831858634949,17.44325,,4430,16.024132,-0.16001196,2.4563036,6095.0938,17.44325,88600,21.726501,3.0977335e-11,1.0013273,17.37309,-0.47474748,,-0.5183134,0.14999999,-0.05436916,-0.36021677,1.3758678
3.092592,3.0922172,19.232445,16347.45743393898,17.44325,,4431,16.0244,-0.15968336,3.0835903,6095.2812,17.44325,88620,21.72759,3.096335e-11,1.0062104,17.212631,-0.3939394,,-0.51823586,0.14999999,-0.17597842,-0.40863243,1.3755989
3.0016847,2.9737785,19.232445,16355.294452905655,17.44325,,4432,16.02468,-0.15921335,2.991848,6095.422,17.44325,88640,21.728212,3.0949382e-11,1.0052334,17.264954,-0.41414142,,-0.5181429,0.14999999,-0.11232627,-0.7622554,1.3753204
4.5002017,0.8198459,19.232445,16361.024173021317,17.44325,,4433,16.024982,-0.15876412,0.0004726407,6095.4453,17.44325,88660,21.722118,3.093542e-11,0.9969941,17.37073,-1.0,,-0.51804286,0.14999999,-0.0792356,-1.016354,1.3750172
37.314247,1.556854e-26,19.232445,16366.25175523758,17.44325,,4434,16.02525,-0.15898958,5.0313054e-10,6095.6484,17.44325,88680,21.721977,3.0921467e-11,1.0414467,17.197695,0.6363636,,-0.5179937,0.14999999,-0.29673317,0.54545546,1.3747501
4.4976664,2.8310557e-22,19.232445,16373.665006637573,17.44325,,4435,16.023077,-0.15921508,0.00047285372,6106.6562,17.44325,88700,21.721851,3.0907527e-11,0.99709487,6.3958216,-1.0,,-0.51842797,0.14999999,-2.481876,-0.730191,1.3769226
2.8090875,2.5339193,19.232445,16379.376651525497,17.44325,,4436,16.023378,-0.15944043,0.5089004,6106.6953,17.44325,88720,21.72559,3.0893593e-11,0.99495095,17.3618,-0.65656567,,-0.5183277,0.14999999,-0.07204558,-0.556208,1.3766212
2.7865243,2.5641165,19.232445,16386.741874933243,17.44325,,4437,16.02369,-0.15955111,0.81976724,6106.6875,17.44325,88740,21.725296,3.087967e-11,0.99657696,17.399574,-0.61616164,,-0.5182219,0.14999999,-0.04330884,-0.7445867,1.3763103
2.8068786,2.4132566,19.232445,16393.092858552933,17.44325,,4438,16.02399,-0.15959172,0.5089775,6106.7266,17.44325,88760,21.724459,3.0865754e-11,0.9950987,17.360607,-0.65656567,,-0.5181229,0.14999999,-0.07496684,-0.6076475,1.376009
2.7938955,2.730209,19.232445,16399.560302734375,17.44325,,4439,16.024298,-0.15970235,0.65191406,6106.742,17.44325,88780,21.725187,3.085185e-11,0.99607825,17.389498,-0.6363636,,-0.51801735,0.14999999,-0.044521533,-0.6696055,1.3757019
2.8046198,2.8007877,19.232445,16405.72188591957,17.44325,,4440,16.024607,-0.15978074,0.5090737,6106.75,17.44325,88800,21.726284,3.0837954e-11,0.9954216,17.398714,-0.65656567,,-0.517914,0.14999999,-0.055497784,-0.5261641,1.3753929
2.7806697,2.7790267,19.232445,16413.15247154236,17.44325,,4441,16.02491,-0.15989129,1.7113047,6106.7734,17.44325,88820,21.725296,3.0824066e-11,0.99916595,17.364548,-0.53535354,,-0.5178088,0.14999999,-0.045795966,-0.60613084,1.3750896
2.7909062,2.7213562,19.232445,16419.773545265198,17.44325,,4442,16.025211,-0.15973118,0.65193284,6106.8047,17.44325,88840,21.72731,3.081019e-11,0.99648464,17.373848,-0.6363636,,-0.5177021,0.14999999,-0.043260396,-0.5397497,1.3747883
2.7788188,2.77512,19.232445,16426.026167154312,17.44325,,4443,16.025524,-0.15980951,1.7111647,6106.789,17.44325,88860,21.728,3.079632e-11,0.9994949,17.411274,-0.53535354,,-0.5175962,0.14999999,-0.042941935,-0.21034855,1.3744755
2.8103874,0.7753737,19.232445,16432.73883318901,17.44325,,4444,16.02574,-0.1596495,2.2166722,6107.211,17.44325,88880,21.72034,3.0782467e-11,1.0006437,16.984926,-0.4949495,,-0.5176073,0.14999999,-0.5673572,-0.47336513,1.37426
2.8092432,2.8015947,19.232445,16440.11168408394,17.44325,,4445,16.02605,-0.15937583,2.2160656,6107.203,17.44325,88900,21.721432,3.0768617e-11,1.000812,17.412909,-0.4949495,,-0.51750505,0.14999999,-0.0623603,-0.7332537,1.373949
2.8005068,2.5053287,19.232445,16445.274380922318,17.44325,,4446,16.026354,-0.15910235,0.5087284,6107.2266,17.44325,88920,21.719809,3.0754777e-11,0.9954441,17.369244,-0.65656567,,-0.5174044,0.14999999,-0.070928626,-0.612773,1.3736458
2.7870014,2.7409828,19.232445,16450.436998605728,17.44325,,4447,16.026665,-0.15921283,0.651595,6107.2188,17.44325,88940,21.720839,3.0740948e-11,0.9964807,17.402466,-0.6363636,,-0.51729864,0.14999999,-0.042502135,-0.82694507,1.3733349
2.7982652,1.5308261,19.232445,16458.314649820328,17.44325,,4448,16.026955,-0.15929115,0.50882447,6107.297,17.44325,88960,21.716778,3.0727126e-11,0.9954869,17.323006,-0.65656567,,-0.5172039,0.14999999,-0.092718124,-0.84042454,1.373045
2.8865643,2.6830912,19.232445,16465.35067629814,17.44325,,4449,16.027245,-0.15940157,0.078799844,6107.3906,17.44325,88980,21.713398,3.0713314e-11,0.9879239,17.313257,-0.7777778,,-0.5171102,0.14999999,-0.09600175,-0.7719038,1.372755
2.8853412,2.8773081,19.232445,16471.006695747375,17.44325,,4450,16.027544,-0.1596086,0.07881616,6107.4297,17.44325,89000,21.714613,3.069951e-11,0.98811436,17.361536,-0.7777778,,-0.5170147,0.14999999,-0.079440504,-0.9749054,1.3724556
4.509275,3.217693,19.232445,16477.44012784958,17.44325,,4451,16.027813,-0.15981558,0.00047313792,6107.6016,17.44325,89020,21.715393,3.0685718e-11,0.99682987,17.22891,-1.0,,-0.5169472,0.14999999,-0.20447749,-0.9678876,1.3721867
4.5057244,3.1493607,19.232445,16482.901883363724,17.44325,,4452,16.028084,-0.16004011,0.00047324397,6107.7656,17.44325,89040,21.713516,3.0671937e-11,0.9968382,17.226532,-1.0,,-0.51687497,0.14999999,-0.19193375,-1.3251326,1.3719158
4.5021787,4.4569254,19.232445,16486.79201889038,17.44325,,4453,16.028345,-0.1602646,0.00047335026,6107.9766,17.44325,89060,21.716682,3.065816e-11,0.9971404,17.196653,-1.0,,-0.5174031,0.14999999,-2.865416,-0.9954872,1.3716545
4.498642,3.3948154,19.232445,16495.678640842438,17.44325,,4454,16.028608,-0.16048904,0.00047345657,6108.1797,17.44325,89080,21.71575,3.0644397e-11,0.9972042,17.200583,-1.0,,-0.5173425,0.14999999,-0.24452047,-0.6958245,1.3713913
2.8114326,2.800471,19.232445,16504.41231584549,17.44325,,4455,16.028912,-0.16071342,0.39071918,6108.1953,17.44325,89100,21.711748,3.0630637e-11,0.9944291,17.379915,-0.67676765,,-0.5172405,0.14999999,-0.05967648,-1.0014949,1.371088
4.49612,3.4427757,19.232445,16512.850492477417,17.44325,,4456,16.029175,-0.16085017,0.00047362753,6108.3984,17.44325,89120,21.7139,3.0616894e-11,0.9972133,17.197393,-1.0,,-0.51718366,0.14999999,-0.2581463,-1.1430187,1.3708248
4.4925947,4.1749024,19.232445,16518.7747297287,17.44325,,4457,16.029438,-0.16107444,0.0004737339,6108.5938,17.44325,89140,21.71599,3.0603155e-11,0.99745274,17.19807,-1.0,,-0.5172716,0.14999999,-0.9054509,-1.1532847,1.3705616
4.4890785,4.2005515,19.232445,16523.746501922607,17.44325,,4458,16.0297,-0.16129869,0.00047384007,6108.797,17.44325,89160,21.718187,3.0589427e-11,0.9976979,17.198854,-1.0,,-0.5173757,0.14999999,-0.979172,-0.9250534,1.3703003
4.4855695,2.6895099,19.232445,16529.659553050995,17.44325,,4459,16.029978,-0.16152287,0.00047394627,6108.9297,17.44325,89180,21.714602,3.0575712e-11,0.99760413,17.272078,-1.0,,-0.51729065,0.14999999,-0.13599952,-0.7240102,1.3700218
21.335804,9.917976e-09,19.232445,16536.54309654236,17.44325,,4460,16.03028,-0.16174701,0.0016378716,6108.953,17.44325,89200,21.71146,3.0562e-11,1.0526725,17.379936,0.21212122,,-0.51719046,0.14999999,-0.06717363,0.12750036,1.3697205
100.33708,7.93423e-07,19.232445,16543.982758760452,17.44325,,4461,16.028694,-0.16197082,2.273798e-18,6117.3906,17.44325,89220,21.71079,3.05483e-11,1.0174601,8.956645,1.0,,-0.51748705,0.14999999,-1.8917025,1.2667747,1.3713055
2.813321,1.6185937e-34,19.232445,16548.05166244507,17.44325,,4462,16.025103,-0.16219497,0.39129847,6134.789,17.44325,89240,21.707233,3.053461e-11,0.99426943,,-0.67676765,,-0.51852447,0.14999999,-5.15675,-0.59557,1.374897
2.7987137,2.5516763,19.232445,16552.26037454605,17.44325,,4463,16.025414,-0.16233136,0.5103738,6134.7734,17.44325,89260,21.707188,3.0520923e-11,0.99535066,17.417477,-0.65656567,,-0.5184188,0.14999999,-0.04124609,-1.0947216,1.3745861
4.486085,3.9989693,19.232445,16557.53951406479,17.44325,,4464,16.025677,-0.16244106,0.00047438176,6134.9766,17.44325,89280,21.713781,3.0507253e-11,0.99766666,17.197842,-1.0,,-0.5184397,0.14999999,-0.6072368,-0.9635631,1.3743229
4.4825845,3.0978966,19.232445,16564.056914806366,17.44325,,4465,16.025948,-0.16266493,0.00047448787,6135.1406,17.44325,89300,21.711767,3.049359e-11,0.9976648,17.240103,-1.0,,-0.5183651,0.14999999,-0.18204515,-1.2079169,1.374052
4.479091,4.3091373,19.232445,16569.810791015625,17.44325,,4466,16.026213,-0.16288877,0.0004745942,6135.336,17.44325,89320,21.714396,3.0479938e-11,0.99793446,17.196901,-1.0,,-0.5185726,0.14999999,-1.4432101,-1.0470381,1.3737869
4.475607,3.749562,19.232445,16575.45031952858,17.44325,,4467,16.026472,-0.16311255,0.00047470035,6135.547,17.44325,89340,21.71487,3.046629e-11,0.998079,17.198193,-1.0,,-0.518545,0.14999999,-0.39262605,-1.1538562,1.3735275
4.4721274,4.1877475,19.232445,16582.633305311203,17.44325,,4468,16.026735,-0.16333629,0.00047480653,6135.742,17.44325,89360,21.717041,3.0452654e-11,0.99832183,17.197876,-1.0,,-0.51864886,0.14999999,-0.98001987,-0.8140226,1.3732643
4.468655,1.3460863,19.232445,16588.884006738663,17.44325,,4469,16.027027,-0.16355997,0.00047491273,6135.8203,17.44325,89380,21.708317,3.0439026e-11,0.99792886,17.321915,-1.0,,-0.5185527,0.14999999,-0.0876332,-1.0124612,1.3729725
4.465192,3.5112798,19.232445,16595.705444574356,17.44325,,4470,16.02729,-0.1637836,0.00047501895,6136.0156,17.44325,89400,21.707903,3.042541e-11,0.99802107,17.200788,-1.0,,-0.51850015,0.14999999,-0.28124985,-1.2966429,1.3727093
4.4617333,4.397607,19.232445,16600.980642080307,17.44325,,4471,16.02755,-0.16400719,0.00047512518,6136.2266,17.44325,89420,21.710905,3.04118e-11,0.9983122,17.194372,-1.0,,-0.51893467,0.14999999,-2.4583683,-0.91993403,1.3724499
4.4582815,2.6237092,19.232445,16609.518290519714,17.44325,,4472,16.02783,-0.16423072,0.00047523144,6136.3438,17.44325,89440,21.70713,3.03982e-11,0.9982061,17.271471,-1.0,,-0.51884776,0.14999999,-0.12886447,-0.9976246,1.3721695
4.454837,3.3900325,19.232445,16616.5486907959,17.44325,,4473,16.02809,-0.16445419,0.00047533753,6136.5547,17.44325,89460,21.706276,3.0384608e-11,0.9982722,17.195919,-1.0,,-0.51878643,0.14999999,-0.24278337,-1.181232,1.3719101
4.451399,4.2339463,19.232445,16623.9383559227,17.44325,,4474,16.028347,-0.16467763,0.00047544384,6136.7734,17.44325,89480,21.708664,3.037103e-11,0.9985271,17.193491,-1.0,,-0.51893806,0.14999999,-1.1948426,-1.1155277,1.3716526
4.4479704,4.0498285,19.232445,16631.043293714523,17.44325,,4475,16.02861,-0.16490102,0.00047555016,6136.9688,17.44325,89500,21.71035,3.0357456e-11,0.99874085,17.195528,-1.0,,-0.51898265,0.14999999,-0.71708554,-0.9213731,1.3713894
4.444546,2.6363077,19.232445,16637.647777557373,17.44325,,4476,16.028887,-0.16512434,0.0004756563,6137.1016,17.44325,89520,21.706656,3.0343894e-11,0.9986388,17.270739,-1.0,,-0.51889575,0.14999999,-0.1285797,-1.018772,1.3711128
4.441129,3.5432904,19.232445,16643.515793323517,17.44325,,4477,16.029148,-0.16534762,0.00047576247,6137.297,17.44325,89540,21.706417,3.033034e-11,0.9987403,17.198738,-1.0,,-0.5188462,0.14999999,-0.29470512,-0.934751,1.3708515
4.437719,2.783084,19.232445,16651.704247951508,17.44325,,4478,16.029423,-0.16557086,0.00047586864,6137.4375,17.44325,89560,21.703302,3.0316794e-11,0.99867165,17.256413,-1.0,,-0.5187619,0.14999999,-0.13998796,-0.7679719,1.3705769
3.562605,0.04321645,19.232445,16658.073981761932,17.44325,,4479,16.029722,-0.16579404,3.0421743,6137.4766,17.44325,89580,21.699226,3.030326e-11,1.0067208,17.368093,-0.33333334,,-0.5186638,0.14999999,-0.07829973,-0.20845771,1.3702774
9.706994,3.498199,19.232445,16664.13974714279,17.44325,,4480,16.029875,-0.16533831,0.54941547,6138.164,17.44325,89600,21.701187,3.0289736e-11,0.97812074,16.714075,-0.09090909,,-0.51867634,0.14999999,-0.5811263,-0.21892321,1.3701248
4.056594,4.0531554,19.232445,16669.87299799919,17.44325,,4481,16.030073,-0.16543886,2.7413082,6138.6406,17.44325,89620,21.706724,3.0276216e-11,1.0064986,16.92274,-0.2929293,,-0.51868665,0.14999999,-0.5430231,-0.50087136,1.3699265
3.5575812,1.5068014,19.232445,16677.463268995285,17.44325,,4482,16.030378,-0.16505043,3.0399132,6138.6406,17.44325,89640,21.698788,3.0262706e-11,1.0069311,17.399181,-0.33333334,,-0.518582,0.14999999,-0.05556293,-0.18865271,1.3696213
4.0516815,4.017448,19.232445,16685.80650782585,17.44325,,4483,16.030554,-0.1645955,2.738997,6139.2188,17.44325,89660,21.699633,3.0249206e-11,1.006369,16.81958,-0.2929293,,-0.5186108,0.14999999,-0.654101,-0.15642345,1.3694458
4.745602,4.745378,19.232445,16694.43043279648,17.44325,,4484,16.030685,-0.16420776,2.295308,6140.008,17.44325,89680,21.701015,3.0235724e-11,1.0038338,16.617907,-0.25252524,,-0.5186687,0.14999999,-0.7842242,-0.07009901,1.3693142
8.89583,8.238612,19.232445,16703.308287143707,17.44325,,4485,16.030512,-0.16391899,0.69909257,6142.1562,17.44325,89700,21.706886,3.0222238e-11,0.98221874,15.248639,-0.11111111,,-0.5188125,0.14999999,-1.1680281,-0.3031358,1.3694878
4.3634157,3.4904723,19.232445,16709.42581677437,17.44325,,4486,16.03076,-0.16398606,2.5291502,6142.4062,17.44325,89720,21.700184,3.0208763e-11,1.0056547,17.142746,-0.27272728,,-0.51876616,0.14999999,-0.29240403,-0.2641966,1.3692398
4.0403037,3.8716264,19.232445,16715.625891685486,17.44325,,4487,16.030996,-0.16364533,2.7363958,6142.7188,17.44325,89740,21.700872,3.01953e-11,1.0069087,17.084108,-0.2929293,,-0.5187372,0.14999999,-0.39383912,-0.6069433,1.3690033
2.8098693,2.6375585,19.232445,16721.9568567276,17.44325,,4488,16.0313,-0.16325851,0.51084715,6142.7266,17.44325,89760,21.697742,3.0181847e-11,0.9948704,17.386923,-0.65656567,,-0.51863045,0.14999999,-0.04639167,-0.92611384,1.3687
4.444216,2.6924312,19.232445,16728.29107928276,17.44325,,4489,16.031572,-0.16336748,0.00047482125,6142.875,17.44325,89780,21.7016,3.0168406e-11,0.9986612,17.262524,-1.0,,-0.5185457,0.14999999,-0.13357788,-1.1997949,1.3684273
4.4408092,4.26064,19.232445,16734.503521680832,17.44325,,4490,16.031832,-0.1635901,0.000474927,6143.078,17.44325,89800,21.70411,3.0154965e-11,0.9989219,17.20025,-1.0,,-0.5187334,0.14999999,-1.3583046,-0.9213347,1.3681679
4.43741,2.6365626,19.232445,16740.25692486763,17.44325,,4491,16.032108,-0.1638127,0.00047503275,6143.203,17.44325,89820,21.700441,3.014154e-11,0.9988209,17.269114,-1.0,,-0.51864666,0.14999999,-0.12881084,-1.0238111,1.3678913
4.4340153,3.5760813,19.232445,16748.182079315186,17.44325,,4492,16.032364,-0.16403523,0.00047513854,6143.414,17.44325,89840,21.700333,3.012812e-11,0.99892974,17.18795,-1.0,,-0.51860005,0.14999999,-0.30868533,-0.8886937,1.3676357
4.4306293,2.249946,19.232445,16753.983829021454,17.44325,,4493,16.032644,-0.16425772,0.00047524413,6143.5234,17.44325,89860,21.695213,3.011471e-11,0.99874336,17.287685,-1.0,,-0.51850915,0.14999999,-0.10803799,-0.7854561,1.3673553
2.8880472,2.887207,19.232445,16760.988305568695,17.44325,,4494,16.032932,-0.16448016,0.07920106,6143.6016,17.44325,89880,21.697989,3.010131e-11,0.98784643,17.325205,-0.7777778,,-0.51841265,0.14999999,-0.08341834,-1.12483,1.3670673
4.428215,4.066105,19.232445,16768.1456758976,17.44325,,4495,16.03319,-0.16468503,0.00047544745,6143.8125,17.44325,89900,21.69593,3.008792e-11,0.99890983,17.191603,-1.0,,-0.51847166,0.14999999,-0.7707826,-0.864399,1.3668098
2.8868332,2.483886,19.232445,16774.623379707336,17.44325,,4496,16.033474,-0.16490737,0.0792349,6143.8984,17.44325,89920,21.69407,3.0074533e-11,0.9877529,17.308395,-0.7777778,,-0.51837826,0.14999999,-0.09838137,-0.7671463,1.3665257
2.8856225,2.8715577,19.232445,16782.63758778572,17.44325,,4497,16.033772,-0.16511214,0.07925111,6143.9297,17.44325,89940,21.695269,3.006116e-11,0.98794097,17.372128,-0.7777778,,-0.5182834,0.14999999,-0.07918494,-0.70363784,1.3662281
2.8844132,2.5114713,19.232445,16791.0683221817,17.44325,,4498,16.034071,-0.16531686,0.079267345,6143.9453,17.44325,89960,21.69509,3.0047798e-11,0.98804885,17.381527,-0.7777778,,-0.5181854,0.14999999,-0.06483687,-0.81860065,1.3659286
2.8832057,2.7970276,19.232445,16795.471025705338,17.44325,,4499,16.034359,-0.16552153,0.07928358,6144.0234,17.44325,89980,21.695976,3.003444e-11,0.9882206,17.333323,-0.7777778,,-0.5180923,0.14999999,-0.08740927,-0.98974836,1.3656406
4.428701,3.3104155,19.232445,16802.60689806938,17.44325,,4500,16.034618,-0.16572616,0.00047594262,6144.2188,17.44325,90000,21.692335,3.0021093e-11,0.9988535,17.203684,-1.0,,-0.5180291,0.14999999,-0.22122777,-1.132873,1.3653812
4.4253297,4.088183,19.232445,16809.46458864212,17.44325,,4501,16.034878,-0.16594826,0.0004760484,6144.414,17.44325,90020,21.69423,3.0007753e-11,0.9990777,17.196074,-1.0,,-0.51809686,0.14999999,-0.822258,-1.1947538,1.3651218
4.421965,4.233845,19.232445,16815.171141147614,17.44325,,4502,16.035135,-0.1661703,0.00047615397,6144.617,17.44325,90040,21.69668,2.9994424e-11,0.99933404,17.196857,-1.0,,-0.5182725,0.14999999,-1.3077966,-1.0435318,1.3648643
4.418607,3.6902618,19.232445,16820.880438804626,17.44325,,4503,16.035393,-0.16639228,0.00047625977,6144.8203,17.44325,90060,21.697058,2.9981104e-11,0.9994695,17.193867,-1.0,,-0.5182398,0.14999999,-0.36962748,-1.0547266,1.3646069
4.4152565,3.7524078,19.232445,16829.22597336769,17.44325,,4504,16.035652,-0.16661423,0.00047636539,6145.0234,17.44325,90080,21.69769,2.9967792e-11,0.9996195,17.198793,-1.0,,-0.5182159,0.14999999,-0.41077176,-1.0026966,1.3643475
4.4119124,3.406316,19.232445,16835.17488193512,17.44325,,4505,16.03591,-0.16683613,0.00047647126,6145.2266,17.44325,90100,21.696997,2.995449e-11,0.9996924,17.199652,-1.0,,-0.51815605,0.14999999,-0.2476115,-1.0535376,1.36409
4.4085727,3.7412512,19.232445,16843.218151330948,17.44325,,4506,16.036167,-0.16705798,0.0004765769,6145.4297,17.44325,90120,21.697592,2.9941195e-11,0.99983996,17.198706,-1.0,,-0.5181311,0.14999999,-0.40493357,-1.3449843,1.3638325
4.405242,4.373119,19.232445,16848.305943250656,17.44325,,4507,16.036423,-0.16727977,0.0004766826,6145.6406,17.44325,90140,21.700596,2.992791e-11,1.000128,17.187775,-1.0,,-0.5187133,0.14999999,-3.1420548,-0.9317875,1.3635769
