ReturnAbsMax,TimeElapsed,Regret,ReturnMax,IWFirstEpisode,IWLastEpisode,LQGsigma_higher,Regret/t,LQGmu1_higher,TimestepsSoFar,Iteration,DenMISELogLast,ReturnStepMax,ReturnLastEpisode,Bound,IWMin,IWMax,DenMISEMeanLog,IWMean,ReturnMean,DenMISELogFirst,LQGmu1_actor,ReturnMin,Delta
17.439514,3846.4362032413483,3909.6836,17.439514,2.6745883e-07,4.447007,0.14999999,2.0236454,-1.0,38640,1932,-0.66269153,19.228079,17.198328,24.132942,,5.438467,-0.61253834,0.99257046,15.376354,-0.8233227,-0.9577518,,1.6286857e-10
17.439514,3849.193864583969,3909.8398,17.439514,5.1605673,1.4302189e-05,0.14999999,2.0226793,-0.21212122,38660,1933,-0.22150056,19.228079,17.242516,24.128489,,5.1920133,-0.61234015,0.98537683,15.37732,-0.82384014,-0.040366992,,1.627001e-10
17.439514,3851.8923971652985,3913.8477,17.439514,2.67023e-07,1.0307833e-08,0.14999999,2.0237074,-1.0,38680,1934,-1.0958029,19.228079,13.391183,24.1238,,5.4288154,-0.6125982,0.9924969,15.376292,-0.8216912,-1.2168614,,1.6253189e-10
17.439514,3854.6511895656586,3914.0664,17.439514,2.6716106e-07,5.1183667,0.14999999,2.0227728,-1.0,38700,1935,-1.6997396,19.228079,17.18376,24.131618,,5.416418,-0.6131642,0.9934237,15.377227,-0.8222081,-1.2140868,,1.6236394e-10
17.439514,3857.567351579666,3914.2695,17.439514,2.6729893e-07,5.0987544,0.14999999,2.0218334,-1.0,38720,1936,-1.6693293,19.228079,17.19517,24.139294,,5.4040895,-0.61371344,0.994339,15.378166,-0.82272476,-1.045668,,1.6219624e-10
17.439514,3860.836297750473,3914.4785,17.439514,2.6743714e-07,4.123591,0.14999999,2.020897,-1.0,38740,1937,-0.48488882,19.228079,17.193142,24.138311,,5.391831,-0.6136501,0.99474937,15.379103,-0.8232412,-1.064588,,1.6202882e-10
17.439514,3864.280538082123,3914.6797,17.439514,2.6757516e-07,4.277369,0.14999999,2.0199585,-1.0,38760,1938,-0.567859,19.228079,17.198471,24.138758,,5.37964,-0.61362946,0.99524045,15.380041,-0.8237573,-0.9535586,,1.6186165e-10
17.439514,3867.1264905929565,3914.836,17.439514,2.6771323e-07,3.1220586,0.14999999,2.0189981,-1.0,38780,1939,-0.20824003,19.228079,17.239746,24.129066,,5.3675165,-0.61342335,0.99513656,15.381001,-0.82427317,-1.070806,,1.6169474e-10
17.439514,3871.9854130744934,3915.043,17.439514,2.678514e-07,4.3119807,0.14999999,2.0180626,-1.0,38800,1940,-0.59462696,19.228079,17.195297,24.129936,,5.3554583,-0.61341625,0.9956495,15.381937,-0.82478875,-1.2013032,,1.6152808e-10
17.439514,3875.8584184646606,3915.252,17.439514,2.6798938e-07,5.003906,0.14999999,2.0171318,-1.0,38820,1941,-1.5325484,19.228079,17.190008,24.136965,,5.343468,-0.61389244,0.9965197,15.382868,-0.8253041,-0.8443407,,1.613617e-10
17.439514,3879.7631418704987,3915.3398,17.439514,5.6607428,4.899397e-06,0.14999999,2.0161371,-0.07070707,38840,1942,-0.09561882,19.228079,17.31507,24.121468,,8.089432,-0.61362755,0.979723,15.3838625,-0.82581913,0.23267092,,1.6119556e-10
17.439514,3883.3334486484528,3924.125,17.439514,2.832317e-05,0.55596215,0.14999999,2.0196218,0.61616164,38860,1943,-1.7028781,19.228079,8.611766,24.11567,,22.399761,-0.6141992,1.0566016,15.380378,-0.8234233,0.8126708,,1.6102966e-10
17.439514,3886.0210654735565,3938.4336,17.439514,2.676234e-07,5.4274563e-31,0.14999999,2.0259438,-1.0,38880,1944,-2.3503983,19.228079,3.091632,24.11525,,5.3370347,-0.61506534,0.9956914,15.374056,-0.82393783,-0.976034,,1.6086403e-10
17.439514,3888.951890707016,3938.6133,17.439514,2.6776124e-07,3.3794343,0.14999999,2.024994,-1.0,38900,1945,-0.25229064,19.228079,17.222809,24.10805,,5.325161,-0.6148813,0.9957275,15.375006,-0.8244521,-1.0126759,,1.6069866e-10
17.439514,3892.1863791942596,3938.8086,17.439514,2.678989e-07,3.7718434,0.14999999,2.0240545,-1.0,38920,1946,-0.35295305,19.228079,17.20302,24.104353,,5.313351,-0.6147493,0.9959679,15.375945,-0.8249661,-1.2660125,,1.6053356e-10
17.439514,3894.9537830352783,3939.0176,17.439514,2.6803642e-07,5.141567,0.14999999,2.0231209,-1.0,38940,1947,-2.2316806,19.228079,17.192709,24.1128,,5.3016057,-0.61558217,0.99691385,15.376879,-0.82547987,-1.0393283,,1.6036869e-10
17.439514,3898.561853647232,3939.211,17.439514,2.6817423e-07,4.0134587,0.14999999,2.0221825,-1.0,38960,1948,-0.44584343,19.228079,17.20463,24.11131,,5.2899256,-0.6154968,0.997279,15.377817,-0.8259933,-0.7113706,,1.6020407e-10
17.439514,3901.985960006714,3939.2188,17.439514,0.47185034,1.742084e-08,0.14999999,2.0211496,0.21212122,38980,1949,-0.10815876,19.228079,17.392542,24.092255,,14.521521,-0.6152382,1.031702,15.37885,-0.82650656,0.1187947,,1.6003973e-10
17.439514,3905.2535905838013,3947.6445,17.439514,4.7516704,0.7848391,0.14999999,2.0244331,-0.23232323,39000,1950,-1.5191828,19.228079,8.976167,24.085672,,4.9107924,-0.61568683,0.9852611,15.3755665,-0.8267774,-0.2907712,,1.5987563e-10
17.439514,3908.3858358860016,3947.9648,17.439514,3.2912893,4.0159707,0.14999999,2.0235605,-0.2929293,39020,1951,-0.41220105,19.228079,17.077309,24.081343,,4.191412,-0.6155904,0.9885698,15.376439,-0.82485634,-0.152411,,1.5971179e-10
17.439514,3911.145477294922,3949.043,17.439514,3.497054,2.6734245,0.14999999,2.0230742,0.030303031,39040,1952,-0.74705476,19.228079,16.323,24.081123,,10.577838,-0.6156638,0.98917884,15.376925,-0.8236832,0.04675284,,1.5954818e-10
17.439514,3913.936842918396,3957.3555,17.439514,2.672138e-07,2.7264566e-10,0.14999999,2.0262957,-1.0,39060,1953,-1.3476721,19.228079,9.084752,24.07912,,5.2891397,-0.61604494,0.99581933,15.373704,-0.82240546,-0.7483812,,1.5938484e-10
17.439514,3916.726842880249,3957.375,17.439514,4.7333636,0.007904376,0.14999999,2.0252695,-0.23232323,39080,1954,-0.09961011,19.228079,17.379843,24.073502,,4.893348,-0.61578315,0.9861542,15.37473,-0.82291734,-0.017736167,,1.5922173e-10
17.439514,3919.88494181633,3963.254,17.439514,4.4614005,8.501018,0.14999999,2.0272398,-0.01010101,39100,1955,-1.1632999,19.228079,11.524764,24.076504,,9.527277,-0.61607057,0.9880241,15.37276,-0.8210095,-0.2767903,,1.5905889e-10
17.439514,3922.7109253406525,3963.5332,17.439514,3.7643244,4.113757,0.14999999,2.0263462,-0.27272728,39120,1956,-0.43652216,19.228079,17.118193,24.067112,,4.3828387,-0.6159855,0.98841697,15.373653,-0.81924146,-0.15932223,,1.5889629e-10
17.439514,3925.493686914444,3964.5117,17.439514,5.129644,5.144899,0.14999999,2.0258102,-0.21212122,39140,1957,-0.7217739,19.228079,16.423943,24.067097,,5.1642656,-0.61604583,0.9866303,15.374189,-0.8178299,-0.23191786,,1.5873394e-10
17.439514,3930.202008485794,3965.082,17.439514,4.2368293,4.472398,0.14999999,2.0250673,-0.25252524,39160,1958,-0.52918017,19.228079,16.82874,24.065678,,4.5984964,-0.61600864,0.98887914,15.374932,-0.815723,0.0060783625,,1.5857185e-10
17.439514,3932.998808860779,3973.3008,17.439514,0.00014720186,2.5198224e-06,0.14999999,2.0282297,-0.8181818,39180,1959,-1.2283831,19.228079,9.179474,24.05455,,2.9232702,-0.6163271,1.0108744,15.37177,-0.8140721,-0.7696571,,1.5841001e-10
17.439514,3935.7716410160065,3973.3516,17.439514,0.0043997457,2.604916,0.14999999,2.0272198,-0.6969697,39200,1960,-0.09662916,19.228079,17.352152,24.053186,,2.9943812,-0.61605656,0.9983356,15.37278,-0.81458235,-0.5169996,,1.582484e-10
17.439514,3938.4910504817963,3973.3867,17.439514,3.3157641e-12,1.9750237e-22,0.14999999,2.026205,1.0,39220,1961,-0.18525401,19.228079,17.364498,24.051533,,57.901234,-0.61583793,1.0561055,15.373795,-0.8150902,0.94381046,,1.5808704e-10
17.439514,3941.358330965042,3989.793,17.439514,0.007280818,1.5370164e-24,0.14999999,2.033533,-0.67676765,39240,1962,-2.551248,19.228079,0.99442667,24.042173,,3.0148187,-0.6168008,0.9958989,15.3664665,-0.8156,-0.6172762,,1.5792592e-10
17.439514,3944.193039894104,3989.8203,17.439514,0.011825843,2.9710832,0.14999999,2.0325117,-0.65656567,39260,1963,-0.14504862,19.228079,17.371029,24.042131,,3.0343826,-0.61656266,0.9943963,15.367488,-0.81610584,-0.7112906,,1.5776508e-10
17.439514,3947.0161900520325,3989.8555,17.439514,0.007288168,2.8911057,0.14999999,2.031495,-0.67676765,39280,1964,-0.10994282,19.228079,17.364733,24.041079,,3.0086546,-0.6163078,0.9966573,15.368505,-0.8166091,-0.69384545,,1.5760444e-10
17.439514,3949.8302726745605,3989.8672,17.439514,0.0072918525,2.9638348,0.14999999,2.030466,-0.67676765,39300,1965,-0.114783704,19.228079,17.38999,24.041368,,3.005582,-0.61605424,0.997084,15.369534,-0.8171144,-0.6106892,,1.574441e-10
17.439514,3952.613971710205,3989.8691,17.439514,0.011843755,2.9333515,0.14999999,2.0294352,-0.65656567,39320,1966,-0.14473419,19.228079,17.396036,24.040415,,3.0251403,-0.6158161,0.99553347,15.370564,-0.8176195,-0.5169221,,1.5728398e-10
17.439514,3955.440019607544,3989.9004,17.439514,0.21191815,3.1949627,0.14999999,2.0284185,-0.5151515,39340,1967,-0.18346368,19.228079,17.371683,24.042213,,3.2067747,-0.61559886,0.98943347,15.371581,-0.81812197,-0.71811664,,1.571241e-10
17.439514,3958.269869327545,3989.9238,17.439514,0.007302128,2.8437352,0.14999999,2.0274,-0.67676765,39360,1968,-0.10493122,19.228079,17.37507,24.039078,,2.9982886,-0.6153448,0.9978848,15.3726,-0.8185225,-0.73104525,,1.5696446e-10
17.439514,3961.0550088882446,3989.9336,17.439514,0.0044193445,2.8655925,0.14999999,2.0263767,-0.6969697,39380,1969,-0.10039689,19.228079,17.387949,24.038267,,2.9742458,-0.6150846,1.0002999,15.373623,-0.8190268,-0.75418293,,1.5680507e-10
17.439514,3963.7655260562897,3989.9785,17.439514,0.0001480079,2.6679406,0.14999999,2.0253696,-0.8181818,39400,1970,-0.094144486,19.228079,17.357605,24.03948,,2.9129262,-0.6148201,1.0115614,15.37463,-0.8195323,-0.74535483,,1.5664592e-10
17.439514,3966.881156206131,3990.002,17.439514,0.0044238227,2.7768793,0.14999999,2.024355,-0.6969697,39420,1971,-0.09517125,19.228079,17.374672,24.04148,,2.9696755,-0.61455077,1.0010881,15.375645,-0.8200397,-0.5995699,,1.56487e-10
17.439514,3970.513598203659,3989.9883,17.439514,0.0073169093,2.6929603,0.14999999,2.0233202,-0.67676765,39440,1972,-0.14489277,19.228079,17.416273,24.038195,,2.9880965,-0.6143122,0.9991939,15.376679,-0.8205447,-0.42195928,,1.5632834e-10
17.439514,3974.4564502239227,3990.0645,17.439514,5.872423,0.29688016,0.14999999,2.022334,-0.09090909,39460,1973,-0.24281956,19.228079,17.32306,24.035763,,7.564851,-0.61412454,0.98393077,15.3776655,-0.82104796,-0.3457555,,1.561699e-10
17.439514,3977.274449825287,3990.1504,17.439514,1.5589345,3.6179485,0.14999999,2.0213537,-0.37373737,39480,1974,-0.3251253,19.228079,17.311945,24.049297,,3.6184285,-0.61398673,0.9905671,15.378646,-0.8185827,-0.39918658,,1.5601172e-10
17.439514,3980.8760640621185,3990.2168,17.439514,0.9650122,3.4409418,0.14999999,2.0203629,-0.41414142,39500,1975,-0.26253366,19.228079,17.336153,24.048565,,3.445036,-0.61381364,0.9909583,15.379637,-0.8182997,-0.48890078,,1.5585379e-10
17.439514,3984.734472990036,3990.2305,17.439514,0.29762238,3.2300665,0.14999999,2.0193481,-0.4949495,39520,1976,-0.19513433,19.228079,17.38586,24.049217,,3.2333643,-0.61360663,0.9910523,15.380651,-0.8183174,-0.49808636,,1.5569607e-10
17.439514,3988.7743632793427,3990.2148,17.439514,0.29772815,3.2121835,0.14999999,2.0183172,-0.4949495,39540,1977,-0.18898818,19.228079,17.416412,24.049614,,3.2297158,-0.61339647,0.99151236,15.381682,-0.8186728,-0.18615577,,1.555386e-10
17.439514,3992.156589269638,3990.961,17.439514,2.7938159,3.5511107,0.14999999,2.0176744,-0.3131313,39560,1978,-0.64736307,19.228079,16.651356,24.037312,,3.9962785,-0.6134181,0.99049836,15.382325,-0.8190279,-0.27816746,,1.5538137e-10
17.439514,3995.994082927704,3991.3164,17.439514,2.791286,3.982052,0.14999999,2.0168362,-0.3131313,39580,1979,-0.43078184,19.228079,17.042507,24.037434,,3.9902372,-0.61333096,0.9910589,15.383163,-0.81812185,-0.31278184,,1.5522438e-10
17.439514,4000.1402604579926,3991.5508,17.439514,2.3382819,3.8057113,0.14999999,2.015934,-0.33333334,39600,1980,-0.36770728,19.228079,17.17013,24.036812,,3.8328526,-0.6132115,0.99186075,15.384066,-0.8172176,-0.47949842,,1.5506764e-10
17.439514,4003.168476343155,3991.6016,17.439514,0.29709452,3.221599,0.14999999,2.0149431,-0.4949495,39620,1981,-0.19700162,19.228079,17.345493,24.03153,,3.222156,-0.6130059,0.9912499,15.3850565,-0.81654227,-0.47534958,,1.5491111e-10
17.439514,4007.407890319824,3991.629,17.439514,0.40981096,3.2428055,0.14999999,2.013939,-0.47474748,39640,1982,-0.19826537,19.228079,17.37658,24.03212,,3.2575107,-0.61280113,0.9918649,15.386061,-0.816897,-0.49637657,,1.5475483e-10
17.439514,4010.9178125858307,3991.6426,17.439514,0.29728842,3.2020507,0.14999999,2.0129309,-0.4949495,39660,1983,-0.18565518,19.228079,17.385359,24.032454,,3.2149386,-0.61258996,0.9921658,15.387069,-0.81719464,-0.5124442,,1.5459879e-10
17.439514,4014.1834239959717,3991.6719,17.439514,0.21179675,3.1729848,0.14999999,2.0119324,-0.5151515,39680,1984,-0.17665419,19.228079,17.369675,24.03254,,3.1776297,-0.6123745,0.9925484,15.388067,-0.8175489,-0.31546313,,1.5444297e-10
17.439514,4017.0028336048126,3991.92,17.439514,1.5579423,3.5357857,0.14999999,2.0110426,-0.37373737,39700,1985,-0.3602182,19.228079,17.153973,24.02828,,3.5821257,-0.6122512,0.9930754,15.388957,-0.817946,-0.48735443,,1.542874e-10
17.439514,4020.389342546463,3991.9473,17.439514,0.2974283,3.203991,0.14999999,2.010044,-0.4949495,39720,1986,-0.18749762,19.228079,17.370821,24.02754,,3.2055008,-0.612041,0.9929706,15.3899555,-0.81766516,-0.54662853,,1.5413207e-10
17.439514,4023.3442227840424,3991.9473,17.439514,0.2118963,3.051317,0.14999999,2.0090313,-0.5151515,39740,1987,-0.15940967,19.228079,17.402004,24.026335,,3.1687894,-0.6118169,0.99321616,15.390968,-0.8180188,-0.55493456,,1.5397697e-10
17.439514,4026.8325984477997,3991.9766,17.439514,0.14825353,3.0797133,0.14999999,2.0080366,-0.53535354,39760,1988,-0.15517549,19.228079,17.36931,24.025795,,3.136368,-0.6115908,0.9936167,15.391963,-0.8184153,-0.35577404,,1.538221e-10
17.439514,4030.5413689613342,3992.1562,17.439514,0.55601496,2.8869355,0.14999999,2.0071182,-0.45454547,39780,1989,-0.29880953,19.228079,17.21725,24.018414,,3.2801018,-0.611437,0.9939469,15.392881,-0.8188436,-0.49063003,,1.5366745e-10
17.439514,4033.821663379669,3992.207,17.439514,0.29784548,3.1875436,0.14999999,2.006134,-0.4949495,39800,1990,-0.18148372,19.228079,17.351818,24.018497,,3.1918187,-0.61122423,0.9941051,15.393866,-0.81906676,-0.49873263,,1.5351306e-10
17.439514,4037.093626022339,3992.2266,17.439514,0.29795057,3.1712432,0.14999999,2.0051365,-0.4949495,39820,1991,-0.17626025,19.228079,17.37867,24.018791,,3.1883087,-0.61100876,0.99454665,15.394863,-0.8194195,-0.3664946,,1.5335891e-10
17.439514,4039.3339405059814,3992.379,17.439514,1.2393584,3.4704442,0.14999999,2.0042057,-0.3939394,39840,1992,-0.28283933,19.228079,17.250786,24.017662,,3.470455,-0.61084694,0.9947345,15.395794,-0.819772,-0.18642384,,1.5320496e-10
17.439514,4042.6420605182648,3993.0059,17.439514,0.00900625,0.0016730477,0.14999999,2.0035152,0.41414142,39860,1993,-0.6437907,19.228079,16.771706,24.012127,,18.239643,-0.61086625,1.0311488,15.396484,-0.8196519,0.3906461,,1.5305125e-10
17.439514,4046.061604499817,4002.6875,17.439514,2.3451462,0.00015258345,0.14999999,2.0073662,-0.33333334,39880,1994,-1.8817148,19.228079,7.7152433,24.009314,,3.8095627,-0.6114895,0.993226,15.392633,-0.820149,-0.06967914,,1.5289778e-10
17.439514,4049.189279794693,4005.246,17.439514,6.033004,6.661506,0.14999999,2.0076418,-0.13131313,39900,1995,-1.0025808,19.228079,14.846026,24.006943,,6.67903,-0.6116891,0.9842366,15.392358,-0.81947494,-0.29768562,,1.5274454e-10
17.439514,4052.5983827114105,4005.4414,17.439514,2.788035,3.887221,0.14999999,2.0067348,-0.3131313,39920,1996,-0.3848146,19.228079,17.203533,24.002892,,3.9573781,-0.6115837,0.9928241,15.393265,-0.8169566,-0.34563518,,1.5259154e-10
17.439514,4055.579648733139,4005.668,17.439514,1.9231036,3.6098359,0.14999999,2.0058422,-0.35353535,39940,1997,-0.30686772,19.228079,17.174728,24.00113,,3.6642823,-0.6114351,0.99436927,15.394157,-0.8160616,-0.3984459,,1.5243876e-10
17.439514,4058.199346780777,4005.7812,17.439514,1.2341983,3.3914142,0.14999999,2.0048952,-0.3939394,39960,1998,-0.2435168,19.228079,17.2844,23.998835,,3.4552686,-0.61125404,0.9952935,15.395104,-0.81559974,-0.26507503,,1.5228618e-10
17.439514,4061.96156334877,4006.1992,17.439514,2.3342283,3.7422562,0.14999999,2.0041027,-0.33333334,39980,1999,-0.445045,19.228079,16.981783,23.998873,,3.7873008,-0.61117345,0.9946673,15.395897,-0.81548256,-0.6185205,,1.5213386e-10
17.439514,4065.377186059952,4006.1973,17.439514,0.101455085,2.7807372,0.14999999,2.0030985,-0.5555556,40000,2000,-0.13263626,19.228079,17.404121,23.984491,,3.098397,-0.61093694,0.9931997,15.396901,-0.8148157,-0.41383246,,1.5198177e-10
17.439514,4068.614898443222,4006.3105,17.439514,1.5537707,3.2189777,0.14999999,2.0021544,-0.37373737,40020,2001,-0.2266072,19.228079,17.284988,23.985346,,3.5387766,-0.6107485,0.9952944,15.397845,-0.8152648,-0.23562244,,1.5182991e-10
17.439514,4071.9756264686584,4006.6992,17.439514,2.7825527,3.8730037,0.14999999,2.0013475,-0.3131313,40040,2002,-0.5093517,19.228079,17.012403,23.984035,,3.9338822,-0.61070037,0.99413764,15.398652,-0.81498826,-0.09479757,,1.5167827e-10
17.439514,4075.0380308628082,4008.9688,17.439514,2.6500314e-07,8.227441e-08,0.14999999,2.001482,-1.0,40060,2003,-0.9173136,19.228079,15.130036,23.982203,,5.409163,-0.6108566,0.9904647,15.398518,-0.8140987,-0.93967295,,1.5152686e-10
17.439514,4078.3759622573853,4009.1074,17.439514,5.7451935,6.57529e-06,0.14999999,2.0005531,-0.17171717,40080,2004,-0.19532049,19.228079,17.259518,23.981625,,5.840789,-0.6106543,0.9867118,15.3994465,-0.81459785,-0.046729222,,1.5137566e-10
17.439514,4081.97247838974,4012.7148,17.439514,2.5135627,5.7181215,0.14999999,2.0013533,0.07070707,40100,2005,-1.0719317,19.228079,13.794929,23.987503,,11.656664,-0.6108913,0.9994968,15.398646,-0.812234,0.14651941,,1.512247e-10
17.439514,4085.499891281128,4021.2031,17.439514,3.3097052e-08,0.0010338497,0.14999999,2.0045881,0.7979798,40120,2006,-1.578478,19.228079,8.909195,23.972094,,28.571613,-0.61137474,1.0302211,15.3954115,-0.81147975,0.9378109,,1.5107396e-10
17.439514,4089.2045860290527,4037.5078,17.439514,2.6444192e-07,1.959073e-35,0.14999999,2.011712,-1.0,40140,2007,-2.550732,19.228079,1.0972083,23.971964,,5.405368,-0.6123284,0.99028516,15.388288,-0.8119781,-1.0321461,,1.5092347e-10
17.439514,4092.337963819504,4037.705,17.439514,2.645736e-07,4.0257745,0.14999999,2.010809,-1.0,40160,2008,-0.43749976,19.228079,17.202902,23.970177,,5.3935347,-0.6122464,0.990627,15.389191,-0.8124762,-0.96990067,,1.5077317e-10
17.439514,4095.956811904907,4037.879,17.439514,5.993911,5.591353e-07,0.14999999,2.0098953,-0.13131313,40180,2009,-0.2522576,19.228079,17.225937,23.962921,,6.6425085,-0.61207217,0.98517597,15.390104,-0.8129741,-0.22875482,,1.5062311e-10
17.439514,4098.124672651291,4038.246,17.439514,2.640493e-07,8.160963e-06,0.14999999,2.009077,-1.0,40200,2010,-0.52387446,19.228079,17.035173,23.96288,,5.384444,-0.6120361,0.99063605,15.390923,-0.8104927,-0.8800145,,1.5047327e-10
17.439514,4101.220539808273,4038.3438,17.439514,7.818466e-05,2.9069078,0.14999999,2.0081272,-0.83838385,40220,2011,-0.12742199,19.228079,17.299196,23.96849,,2.9638782,-0.61180013,1.0090921,15.391872,-0.81099004,-0.90499836,,1.5032366e-10
17.439514,4103.804094791412,4038.4648,17.439514,7.8223515e-05,2.794694,0.14999999,2.0071888,-0.83838385,40240,2012,-0.14815211,19.228079,17.280178,23.96666,,2.960988,-0.61156523,1.0093577,15.392811,-0.81148714,-0.90881795,,1.5017426e-10
17.439514,4107.010587692261,4038.5762,17.439514,7.826239e-05,2.7711947,0.14999999,2.0062475,-0.83838385,40260,2013,-0.15134057,19.228079,17.287996,23.964657,,2.9581063,-0.61133224,1.0096116,15.393752,-0.811984,-0.8707619,,1.500251e-10
17.439514,4110.805128335953,4038.67,17.439514,7.830129e-05,2.9252641,0.14999999,2.0052986,-0.83838385,40280,2014,-0.11849959,19.228079,17.305817,23.964027,,2.9552333,-0.6110829,1.0099425,15.394701,-0.8124806,-0.8362687,,1.4987615e-10
17.439514,4113.303440093994,4038.7441,17.439514,7.834013e-05,2.9467988,0.14999999,2.0043392,-0.83838385,40300,2015,-0.10263743,19.228079,17.327728,23.96363,,2.9523685,-0.6108258,1.0102838,15.39566,-0.812977,-0.5313255,,1.4972742e-10
17.439514,4116.012141466141,4038.7812,17.439514,3.2540362,0.8859825,0.14999999,2.0033646,-0.2929293,40320,2016,-0.16371098,19.228079,17.361822,23.96689,,4.1206417,-0.610599,0.99332434,15.396635,-0.8134731,-0.27726203,,1.4957893e-10
17.439514,4119.061716794968,4039.0586,17.439514,2.7752385,3.9262736,0.14999999,2.0025072,-0.3131313,40340,2017,-0.41810057,19.228079,17.123169,23.966795,,3.9348211,-0.6105072,0.99448943,15.397492,-0.81235623,-0.30210325,,1.4943065e-10
17.439514,4122.262074708939,4039.2578,17.439514,2.7727995,3.841076,0.14999999,2.0016146,-0.3131313,40360,2018,-0.3702736,19.228079,17.200335,23.966606,,3.929107,-0.61039114,0.994982,15.398385,-0.8114769,-0.121703625,,1.4928259e-10
17.439514,4125.494345426559,4040.3516,17.439514,5.092687,5.072613,0.14999999,2.0011654,-0.21212122,40380,2019,-0.8273488,19.228079,16.304737,23.963654,,5.1186085,-0.6105013,0.9909262,15.398834,-0.8105992,-0.10003014,,1.4913473e-10
17.439514,4129.648379325867,4042.1074,17.439514,5.8909216,6.135479,0.14999999,2.0010433,-0.15151516,40400,2020,-0.8948113,19.228079,15.646177,23.96424,,6.2003765,-0.6106467,0.98863834,15.398956,-0.8085752,-0.1210893,,1.4898711e-10
17.439514,4133.6413288116455,4043.4414,17.439514,5.6969094,5.731936,0.14999999,2.0007133,-0.17171717,40420,2021,-0.8248314,19.228079,16.062775,23.963902,,5.7908297,-0.61075884,0.99047554,15.399286,-0.80615807,-0.33499354,,1.4883975e-10
17.439514,4136.986243009567,4043.6523,17.439514,3.2228334,3.5029192,0.14999999,1.9998274,-0.2929293,40440,2022,-0.31473526,19.228079,17.191801,23.94986,,4.0846987,-0.61061746,0.9949056,15.400172,-0.80383784,-0.1972334,,1.4869254e-10
17.439514,4140.3063423633575,4044.4688,17.439514,4.182177,4.5124207,0.14999999,1.9992428,-0.25252524,40460,2023,-0.59658986,19.228079,16.580671,23.950653,,4.515585,-0.61061335,0.99440867,15.400757,-0.8027397,-0.25051475,,1.485456e-10
17.439514,4142.867564201355,4044.871,17.439514,3.6969037,4.1856785,0.14999999,1.998455,-0.27272728,40480,2024,-0.4644517,19.228079,16.997585,23.949608,,4.2743945,-0.6105441,0.99552673,15.401545,-0.8011687,-0.20347086,,1.4839883e-10
17.439514,4145.899661779404,4045.5898,17.439514,4.1700587,4.487894,0.14999999,1.9978218,-0.25252524,40500,2025,-0.5766762,19.228079,16.684898,23.950157,,4.500581,-0.6105298,0.995591,15.402178,-0.79983777,-0.2974628,,1.4825231e-10
17.439514,4149.316256523132,4045.8516,17.439514,3.2049525,3.8445792,0.14999999,1.9969654,-0.2929293,40520,2026,-0.3689395,19.228079,17.137695,23.946661,,4.058727,-0.6104129,0.99680936,15.403034,-0.7982743,0.0720844,,1.48106e-10
17.439514,4153.9079847335815,4054.1953,17.439514,0.33488196,6.206729,0.14999999,2.0000954,0.23232323,40540,2027,-1.4180412,19.228079,9.0573435,23.966618,,15.147224,-0.6108131,1.0339036,15.399904,-0.7971871,0.3994291,,1.4795991e-10
17.439514,4156.592242479324,4063.9414,17.439514,7.713815e-05,2.908016e-14,0.14999999,2.0039158,-0.83838385,40560,2028,-1.9015695,19.228079,7.652064,23.93754,,2.967031,-0.6114343,1.0090437,15.396084,-0.79751515,-0.99358404,,1.4781401e-10
17.439514,4160.119703769684,4064.1367,17.439514,2.6077325e-07,3.6325495,0.14999999,2.003025,-1.0,40580,2029,-0.312668,19.228079,17.202246,23.941578,,5.417596,-0.6112827,0.9905142,15.396975,-0.7980081,-0.8518312,,1.4766835e-10
17.439514,4163.233071565628,4064.2383,17.439514,7.721426e-05,2.9615226,0.14999999,2.0020876,-0.83838385,40600,2030,-0.11154046,19.228079,17.301567,23.937012,,2.9630594,-0.6110414,1.0094895,15.397912,-0.7985008,-1.0206372,,1.4752291e-10
17.439514,4166.933141469955,4064.4375,17.439514,0.005377949,1.4639623e-20,0.14999999,2.0012007,0.43434343,40620,2031,-0.39501253,19.228079,17.199547,23.93724,,18.716312,-0.6109306,1.0354434,15.398799,-0.79899323,0.41225103,,1.4737768e-10
17.439514,4170.640050172806,4074.2832,17.439514,2.6115802e-07,1.0117205e-18,0.14999999,2.0050602,-1.0,40640,2032,-1.9081186,19.228079,7.557309,23.936054,,5.410623,-0.6115529,0.9907521,15.394939,-0.7994828,-1.0519004,,1.4723266e-10
17.439514,4174.533229351044,4074.4863,17.439514,2.6128657e-07,4.196723,0.14999999,2.0041742,-1.0,40660,2033,-0.5159815,19.228079,17.195364,23.935844,,5.398911,-0.61151075,0.99117774,15.395825,-0.79997486,-1.0353731,,1.4708784e-10
17.439514,4178.089311122894,4074.6914,17.439514,2.6141518e-07,4.0428023,0.14999999,2.0032902,-1.0,40680,2034,-0.44656232,19.228079,17.19377,23.934378,,5.387259,-0.6114342,0.99152863,15.396709,-0.8004666,-0.93491566,,1.4694325e-10
17.439514,4179.903228759766,4074.832,17.439514,4.0498006e-05,2.80877,0.14999999,2.0023737,-0.85858583,40700,2035,-0.18403721,19.228079,17.261583,23.925425,,2.9859424,-0.6112288,1.0102222,15.397626,-0.80095816,-0.9278804,,1.4679886e-10
