ReturnAbsMax,Delta,IWLastEpisode,DenMISELogLast,IWMean,DenMISELogFirst,ReturnMean,LQGmu1_higher,Iteration,Regret/t,ReturnLastEpisode,DenMISEMeanLog,IWMin,Regret,TimestepsSoFar,ReturnMax,ReturnMin,ReturnStepMax,IWMax,LQGsigma_higher,Bound,LQGmu1_actor,IWFirstEpisode,TimeElapsed
17.441637,2.7497058e-11,2.1074023,-0.019182496,1.0129213,-2.2112105,16.13888,-1.0,4702,1.2611198,17.288193,-0.4969134,,5929.7812,94040,17.441637,,19.230127,3.9983277,0.14999999,21.644936,-0.97099054,3.4149773e-14,18189.4891705513
17.441637,2.7485365e-11,1.7397455,-0.0944576,1.0009575,-2.2114232,16.13911,-0.8181818,4703,1.260889,17.223936,-0.49682507,,5929.961,94060,17.441637,,19.230127,2.660627,0.14999999,21.643654,-0.71723807,3.6980324e-10,18197.26122570038
17.441637,2.747368e-11,2.1117923,0.004207977,1.0009956,-2.2116358,16.139372,-0.8181818,4704,1.2606277,17.37464,-0.49671844,,5929.992,94080,17.441637,,19.230127,2.659688,0.14999999,21.642614,-0.72589356,3.6988157e-10,18204.49583339691
17.441637,2.7462008e-11,2.1905134,0.00477614,1.0010511,-2.2118485,16.139635,-0.8181818,4705,1.2603645,17.374855,-0.49661165,,5930.0156,94100,17.441637,,19.230127,2.65875,0.14999999,21.641869,-1.183857,3.6996056e-10,18212.14329266548
17.441637,2.7450335e-11,3.8187413,-1.1129258,1.0130053,-2.212061,16.139862,-1.0,4706,1.2601376,17.19681,-0.49674243,,5930.211,94120,17.441637,,19.230127,3.9982266,0.14999999,21.643768,-1.0090443,3.4178837e-14,18219.143796920776
17.441637,2.7438675e-11,3.1537576,-0.17223094,1.0130721,-2.2122734,16.140085,-1.0,4707,1.2599144,17.198717,-0.49667084,,5930.414,94140,17.441637,,19.230127,3.9956822,0.14999999,21.643326,-1.0195729,3.4186074e-14,18224.997861146927
17.441637,2.742702e-11,3.220733,-0.19994073,1.0131531,-2.2124858,16.14031,-1.0,4708,1.2596893,17.200974,-0.496605,,5930.617,94160,17.441637,,19.230127,3.9931414,0.14999999,21.643135,-1.0312566,3.419338e-14,18232.854150533676
17.441637,2.7415372e-11,3.2896862,-0.23432128,1.0132488,-2.2126982,16.140535,-1.0,4709,1.2594643,17.195148,-0.4965465,,5930.8203,94180,17.441637,,19.230127,3.990604,0.14999999,21.6432,-1.2782298,3.420062e-14,18237.505766153336
17.441637,2.7403734e-11,3.919093,-2.107942,1.0134786,-2.2129104,16.140759,-1.0,4710,1.2592411,17.199032,-0.49688578,,5931.0234,94200,17.441637,,19.230127,3.9880722,0.14999999,21.64556,-0.976007,3.420786e-14,18245.371490955353
17.441637,2.73921e-11,2.9032078,-0.10042736,1.0134928,-2.2131228,16.14099,-1.0,4711,1.2590103,17.224161,-0.49679887,,5931.1953,94220,17.441637,,19.230127,3.9855437,0.14999999,21.64424,-1.000123,3.4215167e-14,18253.70532488823
17.441637,2.7380473e-11,3.0851834,-0.14842997,1.0135459,-2.213335,16.141214,-1.0,4712,1.2587852,17.201262,-0.49672204,,5931.3906,94240,17.441637,,19.230127,3.9830208,0.14999999,21.64357,-0.6731885,3.4222415e-14,18262.363980293274
17.441637,2.7368855e-11,0.20459533,-0.0017982209,0.98536277,-2.2135472,16.141487,-0.33333334,4713,1.2585125,17.422693,-0.49661425,,5931.367,94260,17.441637,,19.230127,4.0887637,0.14999999,21.63607,-0.37056395,0.016144807,18270.71021962166
17.441637,2.7357245e-11,3.5743456,-0.29582447,0.98515826,-2.213756,16.141716,-0.37373737,4714,1.2582836,17.2289,-0.49657488,,5931.5547,94280,17.441637,,19.230127,3.7098043,0.14999999,21.635986,-0.392565,0.0055569327,18278.06499171257
17.441637,2.7345641e-11,3.4050262,-0.25741655,0.9864146,-2.2139668,16.141964,-0.41414142,4715,1.2580357,17.30855,-0.49652725,,5931.6406,94300,17.441637,,19.230127,3.426453,0.14999999,21.636929,-0.43690196,0.0017788019,18284.325840473175
17.441637,2.7334046e-11,3.1929414,-0.18967879,0.98917353,-2.2141786,16.14222,-0.45454547,4716,1.2577801,17.349266,-0.49646515,,5931.6875,94320,17.441637,,19.230127,3.2080908,0.14999999,21.63788,-0.40263388,0.00052955287,18290.254832983017
17.441637,2.7322457e-11,3.3068688,-0.24016458,0.9879183,-2.2143905,16.142458,-0.43434343,4717,1.2575417,17.266903,-0.49641326,,5931.8203,94340,17.441637,,19.230127,3.3082197,0.14999999,21.63941,-0.5198767,0.0009797042,18297.769255161285
17.441637,2.7310876e-11,2.7836432,-0.090837985,0.9912072,-2.2146022,16.142712,-0.47474748,4718,1.257288,17.340513,-0.4963298,,5931.883,94360,17.441637,,19.230127,3.114852,0.14999999,21.63848,-0.5131121,0.00028126984,18301.988816022873
17.441637,2.7299303e-11,2.90955,-0.0971476,0.9933207,-2.2148142,16.142975,-0.4949495,4719,1.2570248,17.378412,-0.49624708,,5931.9062,94380,17.441637,,19.230127,3.0332272,0.14999999,21.63881,-0.5791229,0.00014667875,18310.700611114502
17.441637,2.7287738e-11,2.5316515,-0.041631322,0.99547946,-2.215026,16.143236,-0.5151515,4720,1.2567635,17.379332,-0.4961523,,5931.922,94400,17.441637,,19.230127,2.9606786,0.14999999,21.637852,-0.5188237,7.51162e-05,18317.89228963852
17.441637,2.7276178e-11,2.911199,-0.09068327,0.99564433,-2.2152379,16.143501,-0.5151515,4721,1.2564983,17.398746,-0.4960675,,5931.9297,94420,17.441637,,19.230127,2.9594493,0.14999999,21.638897,-0.5110695,7.5132106e-05,18324.463394403458
17.441637,2.7264626e-11,2.9323304,-0.09798626,0.99581414,-2.2154496,16.143763,-0.5151515,4722,1.256237,17.371935,-0.49598393,,5931.953,94440,17.441637,,19.230127,2.958222,0.14999999,21.640001,-0.54079634,7.514802e-05,18331.670773983
17.441637,2.7253083e-11,2.849805,-0.06972743,0.9980784,-2.2156613,16.14402,-0.53535354,4723,1.2559795,17.365187,-0.49589464,,5931.992,94460,17.441637,,19.230127,2.894202,0.14999999,21.640867,-0.63523835,3.7792488e-05,18338.749041080475
17.441637,2.7241546e-11,2.3373978,-0.01195328,1.0001215,-2.215873,16.144289,-0.5555556,4724,1.2557106,17.415255,-0.49579266,,5931.9766,94480,17.441637,,19.230127,2.838294,0.14999999,21.639702,-0.56155485,1.866448e-05,18345.6311147213
17.441637,2.7230015e-11,2.8000603,-0.05225917,1.0002767,-2.2160847,16.144547,-0.5555556,4725,1.2554531,17.367304,-0.49569857,,5932.0156,94500,17.441637,,19.230127,2.8371904,0.14999999,21.640673,-0.7193454,1.866843e-05,18352.309990644455
17.441637,2.7218493e-11,1.8897041,0.0034489809,1.0035532,-2.2162964,16.14481,-0.5959596,4726,1.2551899,17.380848,-0.49559316,,5932.0312,94520,17.441637,,19.230127,2.7499254,0.14999999,21.637775,-0.6144417,4.311272e-06,18358.84407877922
17.441637,2.7206978e-11,2.6915689,-0.019533647,1.003696,-2.216508,16.145075,-0.5959596,4727,1.2549248,17.400972,-0.49549162,,5932.0312,94540,17.441637,,19.230127,2.7489078,0.14999999,21.638643,-0.7252527,4.3121845e-06,18365.665253400803
17.441637,2.7195472e-11,2.0335054,0.003956807,1.004895,-2.2167194,16.145334,-0.61616164,4728,1.2546654,17.367504,-0.49538517,,5932.0547,94560,17.441637,,19.230127,2.7160697,0.14999999,21.636822,-0.5002982,2.016856e-06,18371.386241674423
17.441637,2.718397e-11,2.4147816,-0.10678518,1.0037444,-2.2169309,16.145594,-0.5959596,4729,1.254406,17.382225,-0.49530202,,5932.086,94580,17.441637,,19.230127,2.7469108,0.14999999,21.636257,-0.73970103,4.3140067e-06,18378.094256162643
17.441637,2.7172478e-11,1.8865079,0.004298962,1.004914,-2.2171423,16.145855,-0.61616164,4730,1.2541447,17.372286,-0.49519554,,5932.1094,94600,17.441637,,19.230127,2.7140982,0.14999999,21.633991,-0.7981324,2.017708e-06,18385.912413597107
17.441637,2.716099e-11,2.6564918,0.001174626,1.0017273,-2.2173538,16.146107,-0.7979798,4731,1.2538929,17.340992,-0.49508962,,5932.164,94620,17.441637,,19.230127,2.656691,0.14999999,21.636982,-0.5781149,9.537583e-10,18394.600586652756
17.441637,2.7149512e-11,2.6763196,-0.038428977,1.0050445,-2.217565,16.146376,-0.61616164,4732,1.253624,17.411232,-0.49499273,,5932.1484,94640,17.441637,,19.230127,2.7130094,0.14999999,21.634338,-0.33826312,2.0185626e-06,18400.52372765541
17.441637,2.713804e-11,0.86709154,-0.35492972,1.0035582,-2.2177763,16.14661,-0.5959596,4733,1.2533894,17.253422,-0.49496233,,5932.289,94660,17.441637,,19.230127,2.743957,0.14999999,21.62797,-0.810124,4.317658e-06,18407.25003886223
17.441637,2.7126579e-11,2.649818,0.0004131739,1.0015461,-2.2179875,16.14686,-0.7979798,4734,1.2531395,17.33239,-0.49485695,,5932.367,94680,17.441637,,19.230127,2.6555896,0.14999999,21.63153,-0.91956097,9.543625e-10,18415.475304841995
17.441637,2.7115121e-11,2.3859735,-0.03521323,1.0130482,-2.2181988,16.147097,-1.0,4735,1.252903,17.273497,-0.49475956,,5932.5,94700,17.441637,,19.230127,3.9990447,0.14999999,21.633738,-0.9410422,3.4389267e-14,18427.33122444153
17.441637,2.7103672e-11,2.0081513,-0.05447024,1.0009949,-2.21841,16.14733,-0.8181818,4736,1.2526703,17.250399,-0.4946638,,5932.6484,94720,17.441637,,19.230127,2.6602862,0.14999999,21.631563,-0.79658353,3.7239598e-10,18436.761506795883
17.441637,2.709223e-11,2.6530118,0.0024426824,1.0018135,-2.2186213,16.147581,-0.7979798,4737,1.2524185,17.335295,-0.49455866,,5932.703,94740,17.441637,,19.230127,2.6536937,0.14999999,21.632526,-0.8015774,9.54967e-10,18444.12090063095
17.441637,2.7080792e-11,2.6526306,0.0023420579,1.0019686,-2.2188323,16.147831,-0.7979798,4738,1.2521687,17.334547,-0.4944533,,5932.7734,94760,17.441637,,19.230127,2.652768,0.14999999,21.633526,-0.6084011,9.551692e-10,18450.14532351494
17.441637,2.7069366e-11,1.2211174,-0.02025297,1.0018215,-2.2190433,16.1481,-0.7979798,4739,1.2518997,17.415678,-0.4943531,,5932.758,94780,17.441637,,19.230127,2.651843,0.14999999,21.629313,-0.86244136,9.553714e-10,18457.093623399734
17.441637,2.7057944e-11,2.441197,-0.0066467864,1.0019321,-2.2192543,16.148346,-0.7979798,4740,1.2516537,17.315136,-0.4942497,,5932.8438,94800,17.441637,,19.230127,2.6509192,0.14999999,21.629541,-0.80445826,9.55572e-10,18464.420197963715
17.441637,2.7046532e-11,2.6488757,0.0031134211,1.0020865,-2.2194653,16.148598,-0.7979798,4741,1.2514019,17.341097,-0.49414444,,5932.8984,94820,17.441637,,19.230127,2.6499963,0.14999999,21.630537,-0.7894127,9.557742e-10,18470.221889019012
17.441637,2.7035126e-11,2.6426322,0.0047749686,1.0022398,-2.219676,16.148853,-0.7979798,4742,1.2511463,17.358664,-0.49403873,,5932.9375,94840,17.441637,,19.230127,2.6490746,0.14999999,21.631512,-0.85971224,9.559766e-10,18478.144780874252
17.441637,2.7023727e-11,2.455955,-0.005020877,1.0023534,-2.219887,16.149096,-0.7979798,4743,1.2509041,17.305338,-0.49393505,,5933.039,94860,17.441637,,19.230127,2.6481538,0.14999999,21.63179,-0.78559446,9.561772e-10,18484.234528779984
17.441637,2.7012335e-11,2.635354,0.0057551577,1.0025051,-2.2200978,16.149351,-0.7979798,4744,1.2506485,17.363699,-0.4938295,,5933.078,94880,17.441637,,19.230127,2.6472344,0.14999999,21.632757,-0.8960495,9.563796e-10,18489.916940927505
17.441637,2.7000954e-11,2.366496,-0.017970534,1.0019177,-2.2203085,16.149591,-0.8181818,4745,1.2504082,17.29055,-0.4937286,,5933.1875,94900,17.441637,,19.230127,2.652072,0.14999999,21.632477,-0.8403077,3.7310338e-10,18496.06350326538
17.441637,2.6989576e-11,2.630558,0.00010640631,1.0020659,-2.2205193,16.149837,-0.8181818,4746,1.2501621,17.316425,-0.49362415,,5933.2656,94920,17.441637,,19.230127,2.651149,0.14999999,21.63334,-0.6936796,3.7318237e-10,18503.32936000824
17.441637,2.6978204e-11,2.0756032,0.006184482,1.0027316,-2.22073,16.150099,-0.7979798,4747,1.2499008,17.381672,-0.49351862,,5933.2812,94940,17.441637,,19.230127,2.6445026,0.14999999,21.631723,-0.8331196,9.569836e-10,18509.207123041153
17.441637,2.6966842e-11,2.5824935,0.0019859192,1.0028719,-2.2209406,16.150349,-0.7979798,4748,1.249651,17.338934,-0.4934136,,5933.336,94960,17.441637,,19.230127,2.6435869,0.14999999,21.632486,-0.6786482,9.571844e-10,18517.91054558754
17.441637,2.6955488e-11,1.9297731,0.0043338872,1.0028746,-2.221151,16.150608,-0.7979798,4749,1.2493916,17.385494,-0.49330822,,5933.367,94980,17.441637,,19.230127,2.6426723,0.14999999,21.63089,-0.62095296,9.573872e-10,18526.383612394333
17.441637,2.6944138e-11,6.5129716e-05,-0.0136601925,0.9617268,-2.2213619,16.150875,0.07070707,4750,1.2491245,17.412184,-0.49320668,,5933.3438,95000,17.441637,,19.230127,18.38887,0.14999999,21.628307,0.11481296,12.919691,18530.428607702255
17.441637,2.6932796e-11,1.7299081e-07,-1.9671389,1.0027541,-2.218856,16.149366,-0.7979798,4751,1.2506332,8.984635,-0.4935252,,5941.758,95020,17.441637,,19.230127,2.642315,0.14999999,21.627195,-0.6522548,9.551929e-10,18536.488939762115
17.441637,2.6921462e-11,2.6497655,-0.0019014544,1.0060313,-2.2190664,16.149622,-0.6363636,4752,1.2503777,17.369944,-0.49342114,,5941.789,95040,17.441637,,19.230127,2.6841025,0.14999999,21.626549,-0.62103075,9.2833295e-07,18544.16811108589
17.441637,2.6910136e-11,2.6814713,-0.013408617,1.0061803,-2.219277,16.149883,-0.6363636,4753,1.2501163,17.38915,-0.49331897,,5941.797,95060,17.441637,,19.230127,2.683152,0.14999999,21.62759,-0.6525926,9.285277e-07,18552.098326921463
17.441637,2.6898815e-11,2.6470203,-0.001106046,1.0063221,-2.2194872,16.150146,-0.6363636,4754,1.2498531,17.39779,-0.49321407,,5941.8047,95080,17.441637,,19.230127,2.6822023,0.14999999,21.628506,-0.6257463,9.2872347e-07,18559.618435382843
17.441637,2.6887501e-11,2.681209,-0.010591394,1.0064713,-2.2196977,16.15041,-0.6363636,4755,1.2495899,17.398142,-0.49311116,,5941.8047,95100,17.441637,,19.230127,2.681254,0.14999999,21.629543,-0.67045176,9.289192e-07,18567.903338193893
17.441637,2.6876196e-11,2.5810075,0.0041794735,1.0065988,-2.219908,16.150663,-0.6363636,4756,1.2493362,17.364052,-0.49300528,,5941.8438,95120,17.441637,,19.230127,2.6803064,0.14999999,21.6302,-0.7305603,9.291141e-07,18573.82820391655
17.441637,2.68649e-11,2.3297799,0.010736361,1.0072751,-2.220118,16.150923,-0.65656567,4757,1.2490768,17.378593,-0.49289802,,5941.8594,95140,17.441637,,19.230127,2.6593602,0.14999999,21.62978,-0.6709243,4.1907458e-07,18579.78541660309
17.441637,2.6853606e-11,2.634367,0.0049569537,1.0074176,-2.2203283,16.15118,-0.65656567,4758,1.2488194,17.379225,-0.4927919,,5941.883,95160,17.441637,,19.230127,2.658433,0.14999999,21.630709,-0.54186594,4.1916292e-07,18585.722227334976
17.441637,2.6842324e-11,2.3276656,-0.065124676,1.0068469,-2.2205384,16.151442,-0.6363636,4759,1.248558,17.397413,-0.49270052,,5941.8906,95180,17.441637,,19.230127,2.6775236,0.14999999,21.629929,-0.70943296,9.297e-07,18592.992116689682
17.441637,2.6831044e-11,2.4725852,0.010807259,1.0075604,-2.2207487,16.1517,-0.65656567,4760,1.2483006,17.37843,-0.4925934,,5941.914,95200,17.441637,,19.230127,2.6565862,0.14999999,21.630157,-0.6508212,4.1933924e-07,18601.07967853546
17.441637,2.6819776e-11,2.6555753,0.0007869241,1.0077069,-2.2209587,16.15196,-0.65656567,4761,1.2480392,17.393936,-0.4924881,,5941.914,95220,17.441637,,19.230127,2.655662,0.14999999,21.631182,-0.6551927,4.1942724e-07,18608.475296735764
17.441637,2.6808512e-11,2.653059,0.0024262094,1.0078533,-2.2211688,16.15222,-0.65656567,4762,1.2477798,17.393112,-0.49238268,,5941.922,95240,17.441637,,19.230127,2.6547391,0.14999999,21.632202,-0.6308087,4.1951526e-07,18617.02468419075
17.441637,2.6797257e-11,2.6356127,-0.0056768586,1.007996,-2.2213786,16.152481,-0.65656567,4763,1.2475185,17.389894,-0.49227884,,5941.9297,95260,17.441637,,19.230127,2.6538172,0.14999999,21.633154,-0.75902617,4.1960328e-07,18625.46378159523
17.441637,2.678601e-11,2.0815337,0.011784182,1.008022,-2.2215886,16.152735,-0.65656567,4764,1.2472649,17.372177,-0.4921714,,5941.9688,95280,17.441637,,19.230127,2.6528962,0.14999999,21.632076,-0.83621895,4.1969133e-07,18634.681648015976
17.441637,2.6774765e-11,2.5673451,0.0028150291,1.0035092,-2.2217984,16.152983,-0.7979798,4765,1.2470169,17.326714,-0.49206576,,5942.039,95300,17.441637,,19.230127,2.6373053,0.14999999,21.631144,-0.91606927,9.580063e-10,18642.642189741135
17.441637,2.676353e-11,2.0107841,-0.030235123,1.0035298,-2.2220082,16.153217,-0.7979798,4766,1.2467823,17.27039,-0.4919682,,5942.164,95320,17.441637,,19.230127,2.6363995,0.14999999,21.629822,-0.69479656,9.582074e-10,18650.105703115463
17.441637,2.6752303e-11,2.0751057,0.011574403,1.0035639,-2.222218,16.153475,-0.7979798,4767,1.2465248,17.382868,-0.49186176,,5942.1797,95340,17.441637,,19.230127,2.635495,0.14999999,21.628782,-0.88129777,9.584085e-10,18656.17748427391
17.441637,2.6741083e-11,2.3012738,-0.009545512,1.0036458,-2.2224278,16.153715,-0.7979798,4768,1.2462845,17.301147,-0.49175996,,5942.2812,95360,17.441637,,19.230127,2.634591,0.14999999,21.628532,-0.87401146,9.586095e-10,18661.973506212234
17.441637,2.672987e-11,2.3538718,-0.006342735,1.0037383,-2.2226377,16.153955,-0.7979798,4769,1.2460442,17.295721,-0.49165756,,5942.3906,95380,17.441637,,19.230127,2.6336884,0.14999999,21.628475,-0.76255184,9.588107e-10,18667.947371721268
17.441637,2.6718664e-11,2.5519757,0.013421728,1.0038725,-2.2228472,16.154205,-0.7979798,4770,1.2457943,17.353912,-0.49155095,,5942.4375,95400,17.441637,,19.230127,2.6327868,0.14999999,21.62917,-0.93102705,9.590119e-10,18673.95364832878
17.441637,2.6707464e-11,1.8719902,-0.042189166,1.0038643,-2.2230568,16.154438,-0.7979798,4771,1.2455616,17.265596,-0.4914558,,5942.5703,95420,17.441637,,19.230127,2.631886,0.14999999,21.627357,-0.91652274,9.592132e-10,18681.118864536285
17.441637,2.6696272e-11,2.0041552,-0.029317519,1.0038836,-2.2232664,16.154675,-0.7979798,4772,1.2453251,17.275507,-0.49135798,,5942.6875,95440,17.441637,,19.230127,2.6309865,0.14999999,21.62603,-0.76278573,9.594144e-10,18687.088809251785
17.441637,2.6685086e-11,2.5504594,0.014383063,1.0040177,-2.223476,16.154928,-0.7979798,4773,1.2450714,17.367285,-0.49125144,,5942.7188,95460,17.441637,,19.230127,2.6300876,0.14999999,21.626732,-0.44977355,9.596157e-10,18694.091255903244
17.441637,2.6673908e-11,0.21323887,-0.17086704,1.003662,-2.2236855,16.155172,-0.7979798,4774,1.2448273,17.321417,-0.49118352,,5942.8047,95480,17.441637,,19.230127,2.62919,0.14999999,21.61893,-0.68234354,9.598171e-10,18701.369386911392
17.441637,2.6662736e-11,1.9534185,0.011450765,1.0036713,-2.2238948,16.155434,-0.7979798,4775,1.244566,17.396923,-0.4910774,,5942.8047,95500,17.441637,,19.230127,2.628293,0.14999999,21.617477,-0.58809656,9.600166e-10,18707.74680876732
17.441637,2.6651573e-11,2.595976,-0.027552512,1.0071069,-2.2241042,16.155693,-0.6363636,4776,1.2443066,17.402468,-0.49097967,,5942.8047,95520,17.441637,,19.230127,2.6696072,0.14999999,21.620295,-0.37236157,9.33021e-07,18714.483493089676
17.441637,2.6640416e-11,0.75939626,-0.2954114,1.0068542,-2.2243137,16.155926,-0.6363636,4777,1.2440739,17.26776,-0.49093732,,5942.9375,95540,17.441637,,19.230127,2.6686745,0.14999999,21.614346,-1.0639193,9.332168e-07,18722.01370358467
17.441637,2.6629265e-11,2.478023e-34,-0.35927236,1.0471208,-2.224523,16.156145,0.8181818,4778,1.2438545,17.19953,-0.49090835,,5943.133,95560,17.441637,,19.230127,51.431847,0.14999999,21.612719,0.56494963,0.014805378,18728.12792778015
17.441637,2.6618124e-11,0.1570403,-2.5989153,0.96323645,-2.224729,16.154062,0.07070707,4779,1.2459373,6.1987386,-0.49134034,,5954.336,95580,17.441637,,19.230127,18.429785,0.14999999,21.610401,0.07399702,12.963266,18734.064548254013
17.441637,2.6606987e-11,0.00022660945,-1.8431416,1.0064535,-2.2222295,16.152578,-0.6363636,4780,1.2474213,9.0548,-0.4916311,,5962.6797,95600,17.441637,,19.230127,2.6688595,0.14999999,21.605923,-0.72390497,9.3127335e-07,18740.101739883423
17.441637,2.6595857e-11,2.3163168,0.016268108,1.0032506,-2.2224386,16.152832,-0.7979798,4781,1.2471676,17.370062,-0.49152356,,5962.711,95620,17.441637,,19.230127,2.6277668,0.14999999,21.60716,-0.84873366,9.586205e-10,18747.347389936447
17.441637,2.6584734e-11,2.5029778,0.0034567534,1.0033753,-2.222648,16.153076,-0.7979798,4782,1.2469234,17.321638,-0.49141923,,5962.789,95640,17.441637,,19.230127,2.6268725,0.14999999,21.607677,-1.0683974,9.588217e-10,18753.332275152206
17.441637,2.657362e-11,3.5020344,-0.37912276,1.0122675,-2.222857,16.153294,-1.0,4783,1.246706,17.198582,-0.49139535,,5962.992,95660,17.441637,,19.230127,4.0356073,0.14999999,21.612856,-0.750842,3.4549817e-14,18762.79022526741
17.441637,2.6562513e-11,2.48975,0.016622063,1.0033817,-2.2230659,16.153553,-0.7979798,4784,1.2464466,17.387228,-0.49128646,,5963.008,95680,17.441637,,19.230127,2.6259322,0.14999999,21.605946,-0.88313603,9.592223e-10,18773.18753695488
17.441637,2.655141e-11,2.2814827,-0.0077904705,1.0034597,-2.223275,16.153793,-0.7979798,4785,1.2462063,17.298748,-0.4911848,,5963.1016,95700,17.441637,,19.230127,2.6250403,0.14999999,21.605658,-0.61931306,9.594217e-10,18778.705270767212
17.441637,2.6540317e-11,2.6653886,-0.008628867,1.006541,-2.2234838,16.154053,-0.6363636,4786,1.2459469,17.402664,-0.4910832,,5963.1016,95720,17.441637,,19.230127,2.667562,0.14999999,21.604141,-0.3636371,9.3244284e-07,18785.016983032227
17.441637,2.6529228e-11,0.0004494259,-0.3133423,1.0116043,-2.223693,16.154282,-1.0,4787,1.245718,17.255013,-0.49104473,,5963.25,95740,17.441637,,19.230127,4.03554,0.14999999,21.599487,-1.1227497,3.4578758e-14,18790.58162879944
17.441637,2.6518149e-11,3.702812,-0.6657441,1.0117844,-2.2239017,16.154501,-1.0,4788,1.2454987,17.20365,-0.49107882,,5963.4453,95760,17.441637,,19.230127,4.032984,0.14999999,21.601023,-0.8918766,3.4585948e-14,18796.985041618347
17.441637,2.6507076e-11,0.63056594,-0.011500557,1.0062292,-2.2241106,16.154736,-0.6363636,4789,1.245264,17.279175,-0.49097633,,5963.5703,95780,17.441637,,19.230127,2.6676145,0.14999999,21.59724,-0.9901925,9.3302725e-07,18804.78381061554
17.441637,2.6496007e-11,3.0222135,-0.12994541,1.012163,-2.2243192,16.154957,-1.0,4790,1.2450428,17.209078,-0.49089962,,5963.758,95800,17.441637,,19.230127,4.0312724,0.14999999,21.606033,-1.0798386,3.4600398e-14,18810.7783536911
17.441637,2.6484948e-11,3.5465968,-0.42945608,1.0123105,-2.224528,16.155172,-1.0,4791,1.2448273,17.186281,-0.49088418,,5963.9688,95820,17.441637,,19.230127,4.0287223,0.14999999,21.607,-1.1941098,3.460759e-14,18817.146610736847
17.441637,2.6473896e-11,3.857227,-1.2090696,1.0125227,-2.2247367,16.15539,-1.0,4792,1.2446098,17.197252,-0.4910317,,5964.172,95840,17.441637,,19.230127,4.026178,0.14999999,21.609089,-0.9962066,3.4614855e-14,18827.025190114975
17.441637,2.6462851e-11,3.06388,-0.14182034,1.0125692,-2.2249455,16.155607,-1.0,4793,1.2443924,17.205053,-0.4909562,,5964.367,95860,17.441637,,19.230127,4.023637,0.14999999,21.60834,-1.0740135,3.462205e-14,18833.318774461746
17.441637,2.6451811e-11,3.5160577,-0.40089214,1.0127106,-2.2251542,16.155827,-1.0,4794,1.244173,17.197357,-0.49093482,,5964.5703,95880,17.441637,,19.230127,4.021101,0.14999999,21.60921,-1.0637544,3.4629316e-14,18840.952274799347
17.441637,2.644078e-11,3.4676664,-0.35562548,1.0128417,-2.2253625,16.156044,-1.0,4795,1.2439556,17.202,-0.490904,,5964.7656,95900,17.441637,,19.230127,4.018569,0.14999999,21.60992,-1.1248416,3.4636516e-14,18846.423649072647
17.441637,2.6429752e-11,3.6951513,-0.6751827,1.0130206,-2.2255712,16.156263,-1.0,4796,1.2437363,17.202332,-0.49093992,,5964.961,95920,17.441637,,19.230127,4.016042,0.14999999,21.611443,-0.8902666,3.464372e-14,18853.889467716217
17.441637,2.6418737e-11,2.0539887,-0.0091892015,1.0128572,-2.2257795,16.1565,-1.0,4797,1.2434998,17.293964,-0.4908367,,5965.0703,95940,17.441637,,19.230127,4.0135193,0.14999999,21.607124,-1.0976206,3.4650986e-14,18860.939094781876
17.441637,2.6407725e-11,3.602527,-0.515227,1.0130173,-2.2259881,16.156715,-1.0,4798,1.2432842,17.199978,-0.49083927,,5965.2734,95960,17.441637,,19.230127,4.0109997,0.14999999,21.608326,-1.0542445,3.4658193e-14,18870.268141269684
17.441637,2.6396722e-11,3.4143407,-0.3151911,1.0131382,-2.2261965,16.156933,-1.0,4799,1.2430668,17.196575,-0.49079993,,5965.4766,95980,17.441637,,19.230127,4.0084834,0.14999999,21.608854,-0.97388417,3.46654e-14,18879.282227516174
17.441637,2.6385723e-11,2.8792233,-0.09449557,1.0131472,-2.226405,16.157158,-1.0,4800,1.2428417,17.227493,-0.4907146,,5965.6406,96000,17.441637,,19.230127,4.0059724,0.14999999,21.607492,-0.79917854,3.4672606e-14,18885.210511684418
17.441637,2.6374732e-11,1.0705225,0.013828717,1.0127803,-2.226613,16.157402,-1.0,4801,1.2425976,17.338821,-0.49060687,,5965.711,96020,17.441637,,19.230127,4.003467,0.14999999,21.599669,-0.87737334,3.4679816e-14,18892.72045993805
17.441637,2.6363748e-11,1.468168e-07,-0.00243622,0.972193,-2.2268214,16.157639,-0.01010101,4802,1.2423611,17.296772,-0.49050257,,5965.8125,96040,17.441637,,19.230127,14.438573,0.14999999,21.596804,-0.017750166,6.105762,18903.17957687378
17.441637,2.635277e-11,5.763397e-09,-1.4904107,1.0125886,-2.225759,16.156588,-1.0,4803,1.243412,11.097642,-0.4907167,,5972.1016,96060,17.441637,,19.230127,4.001797,0.14999999,21.594902,-0.7356881,3.465026e-14,18909.292025089264
17.441637,2.63418e-11,2.1209598e-16,0.016334834,1.0020434,-2.2259672,16.156841,0.5555556,4804,1.2431583,17.371508,-0.4906086,,5972.1406,96080,17.441637,,19.230127,36.26426,0.14999999,21.59401,0.51352626,2.7145197,18918.447875738144
17.441637,2.6330839e-11,8.3673377e-16,-2.528084,1.0029747,-2.2256105,16.154873,-0.7979798,4805,1.2451267,6.703672,-0.49103266,,5982.836,96100,17.441637,,19.230127,2.6240742,0.14999999,21.59119,-0.6710932,9.61666e-10,18926.434875249863
