IWMax,DenMISEMeanLog,IWMean,ReturnStepMax,Bound,TimeElapsed,IWMin,LQGmu1_actor,Regret/t,DenMISELogLast,DenMISELogFirst,LQGsigma_higher,Delta,ReturnLastEpisode,TimestepsSoFar,Regret,ReturnMean,ReturnAbsMax,ReturnMin,LQGmu1_higher,Iteration,ReturnMax,IWLastEpisode,IWFirstEpisode
2.7714767,-0.5496504,1.0038507,19.228611,22.184277,11410.468768835068,,-1.1356368,1.5366306,-0.1057616,-1.2942212,0.14999999,4.58323e-11,17.2244,72840,5596.4062,15.863369,17.439611,,-0.83838385,3642,17.439611,1.9523401,1.2892524e-06
41.56828,-0.5497106,1.022013,19.228611,22.176641,11417.82785820961,,0.8132216,1.5362644,-0.7727759,-1.2944957,0.14999999,4.580714e-11,17.197746,72860,5596.6133,15.863735,17.439611,,0.7979798,3643,17.439611,4.7490022e-36,8.500177e-06
2.7708902,-0.55030626,1.0034996,19.228611,22.175777,11422.305564641953,,-0.9873357,1.5397711,-2.7384658,-1.2947702,0.14999999,4.5782e-11,3.083479,72880,5610.926,15.860229,17.439611,,-0.83838385,3644,17.439611,1.9415473e-25,1.2899608e-06
4.245562,-0.5501898,1.012172,19.228611,22.179539,11428.209919214249,,-0.9017391,1.539401,-0.12929387,-1.2950445,0.14999999,4.5756884e-11,17.212519,72900,5611.117,15.860599,17.439611,,-1.0,3645,17.439611,3.0159392,1.6803501e-09
2.769218,-0.55004454,1.0036587,19.228611,22.1753,11433.178888082504,,-0.8998296,1.5390091,-0.03218004,-1.2953188,0.14999999,4.5731786e-11,17.289867,72920,5611.2266,15.860991,17.439611,,-0.83838385,3646,17.439611,2.512213,1.2906683e-06
4.2428927,-0.5499013,1.0121278,19.228611,22.175812,11439.595597743988,,-0.9110654,1.5386171,-0.031183016,-1.2955931,0.14999999,4.5706713e-11,17.283998,72940,5611.336,15.8613825,17.439611,,-1.0,3647,17.439611,2.195444,1.6812733e-09
2.7675493,-0.5497568,1.0039856,19.228611,22.17776,11445.690477609634,,-0.72095674,1.538228,-0.03507706,-1.2958673,0.14999999,4.5681656e-11,17.280916,72960,5611.457,15.861772,17.439611,,-0.83838385,3648,17.439611,2.4494593,1.2913763e-06
2.7662096,-0.54963756,1.004018,19.228611,22.175907,11452.236901521683,,-0.9874773,1.537816,-0.118186615,-1.2961414,0.14999999,4.565662e-11,17.368732,72980,5611.4883,15.862184,17.439611,,-0.83838385,3649,17.439611,2.203271,1.291731e-06
2.7648714,-0.54952097,1.0039524,19.228611,22.172276,11456.932024002075,,-1.1632406,1.537447,-0.12778954,-1.2964153,0.14999999,4.563161e-11,17.209248,73000,5611.6836,15.862553,17.439611,,-0.83838385,3650,17.439611,1.8441092,1.2920846e-06
4.2424393,-0.5496368,1.012621,19.228611,22.17987,11463.097835302353,,-0.8599509,1.5370817,-0.976598,-1.2966893,0.14999999,4.5606612e-11,17.1954,73020,5611.8867,15.862918,17.439611,,-1.0,3651,17.439611,3.906388,1.6831183e-09
4.2386765,-0.54949087,1.0123188,19.228611,22.172388,11467.594915151596,,-1.0495801,1.536686,-0.028603341,-1.2969632,0.14999999,4.5581643e-11,17.310844,73040,5611.9766,15.863314,17.439611,,-1.0,3652,17.439611,1.7699009,1.6835774e-09
4.234923,-0.549422,1.0124727,19.228611,22.1727,11474.11895608902,,-1.0641711,1.5363197,-0.3100512,-1.2972369,0.14999999,4.555669e-11,17.198711,73060,5612.176,15.86368,17.439611,,-1.0,3653,17.439611,3.43359,1.6840399e-09
4.2311764,-0.54936934,1.0126482,19.228611,22.173397,11478.884230613708,,-1.162088,1.5359545,-0.36947283,-1.2975106,0.14999999,4.5531755e-11,17.201103,73080,5612.375,15.864045,17.439611,,-1.0,3654,17.439611,3.5118568,1.6844993e-09
4.2274394,-0.54947966,1.0129278,19.228611,22.175863,11485.032904624939,,-1.1897631,1.5355911,-0.964287,-1.2977843,0.14999999,4.550685e-11,17.189875,73100,5612.586,15.8644085,17.439611,,-1.0,3655,17.439611,3.8908756,1.684962e-09
4.22371,-0.54965323,1.0132253,19.228611,22.178646,11489.772639513016,,-1.1340014,1.5352287,-1.1972567,-1.2980579,0.14999999,4.5481955e-11,17.190851,73120,5612.797,15.864771,17.439611,,-1.0,3656,17.439611,3.9559283,1.6854216e-09
4.21999,-0.5497061,1.0134798,19.228611,22.180704,11494.535382986069,,-1.255208,1.5348644,-0.75592506,-1.2983314,0.14999999,4.5457086e-11,17.197775,73140,5612.996,15.865135,17.439611,,-1.0,3657,17.439611,3.800285,1.6858847e-09
4.2162786,-0.5500638,1.0138066,19.228611,22.184002,11499.319676876068,,-1.1083264,1.5344992,-1.8712726,-1.2986047,0.14999999,4.5432234e-11,17.198,73160,5613.199,15.8655,17.439611,,-1.0,3658,17.439611,4.063706,1.6863445e-09
4.212575,-0.55007124,1.014034,19.228611,22.1856,11505.9142973423,,-0.9289069,1.5341349,-0.59136385,-1.2988781,0.14999999,4.5407404e-11,17.198978,73180,5613.3984,15.865865,17.439611,,-1.0,3659,17.439611,3.7016406,1.6868045e-09
4.2088804,-0.54992855,1.0139273,19.228611,22.18149,11514.794750213623,,-0.9791559,1.5337553,-0.041423436,-1.2991513,0.14999999,4.5382597e-11,17.255108,73200,5613.547,15.866244,17.439611,,-1.0,3660,17.439611,2.477596,1.6872647e-09
4.2051954,-0.54980356,1.0139443,19.228611,22.179491,11519.614927768707,,-0.9523439,1.5333862,-0.10570634,-1.2994245,0.14999999,4.5357804e-11,17.219067,73220,5613.7266,15.866613,17.439611,,-1.0,3661,17.439611,2.9277458,1.6877282e-09
4.2015176,-0.5496672,1.0138981,19.228611,22.176426,11524.441381454468,,-0.9124394,1.5330105,-0.06385894,-1.2996976,0.14999999,4.5333036e-11,17.242582,73240,5613.883,15.866989,17.439611,,-1.0,3662,17.439611,2.6954668,1.6881885e-09
4.197849,-0.54952157,1.0137478,19.228611,22.171597,11532.8127617836,,-0.9297981,1.5326242,-0.030230066,-1.2999707,0.14999999,4.530829e-11,17.282244,73260,5614.004,15.867375,17.439611,,-1.0,3663,17.439611,2.311824,1.688649e-09
4.1941895,-0.5493791,1.0136452,19.228611,22.167568,11541.441879272461,,-0.7325536,1.5322447,-0.040490877,-1.3002436,0.14999999,4.528356e-11,17.257122,73280,5614.1445,15.867755,17.439611,,-1.0,3664,17.439611,2.482223,1.6891097e-09
4.8930287,-0.54925543,1.0283073,19.228611,22.164574,11548.044719457626,,-0.15791383,1.5318336,-0.10987635,-1.3005165,0.14999999,4.5258852e-11,17.37353,73300,5614.172,15.868166,17.439611,,-0.21212122,3665,17.439611,0.0072205216,3.401032
4.887838,-0.5492796,1.028639,19.228611,22.165737,11554.886817932129,,-0.12483019,1.5317078,-0.66586703,-1.2998618,0.14999999,4.5234164e-11,16.326546,73320,5615.242,15.868292,17.439611,,-0.21212122,3666,17.439611,4.8488903,3.398806
5.663021,-0.5493333,1.0403363,19.228611,22.167755,11562.249955177307,,-0.5025835,1.5316477,-0.7748415,-1.2992078,0.14999999,4.5209496e-11,16.091528,73340,5616.551,15.868352,17.439611,,-0.17171717,3667,17.439611,5.4968204,4.843756
3.3537574,-0.54923534,0.9724101,19.228611,22.159111,11569.146389484406,,-0.36013454,1.5312405,-0.22951049,-1.2981606,0.14999999,4.518485e-11,17.363274,73360,5616.59,15.868759,17.439611,,-0.4949495,3668,17.439611,3.341423,0.037095554
3.5277925,-0.5491712,0.9879269,19.228611,22.15934,11575.40691447258,,-0.41937512,1.5308542,-0.28623152,-1.2984229,0.14999999,4.5160223e-11,17.285532,73380,5616.703,15.869145,17.439611,,-0.37373737,3669,17.439611,3.526483,0.39722782
3.40767,-0.54909354,0.9789242,19.228611,22.160692,11579.670149087906,,-0.32178834,1.5304623,-0.2519488,-1.2985872,0.14999999,4.5135614e-11,17.308489,73400,5616.797,15.869537,17.439611,,-0.43434343,3670,17.439611,3.4046817,0.1317523
3.5893493,-0.5490372,0.99227995,19.228611,22.16184,11585.438108921051,,-0.5676681,1.5301037,-0.3209476,-1.2988238,0.14999999,4.5111026e-11,17.1827,73420,5617.0117,15.869896,17.439611,,-0.35353535,3671,17.439611,3.584905,0.5536597
3.3472033,-0.5489472,0.9728505,19.228611,22.157383,11592.72329545021,,-0.4717972,1.5296907,-0.21063463,-1.2989453,0.14999999,4.5086462e-11,17.385424,73440,5617.0234,15.870309,17.439611,,-0.4949495,3672,17.439611,2.919187,0.037124682
3.3608582,-0.5488689,0.97487247,19.228611,22.158953,11598.983453989029,,-0.6128614,1.5292854,-0.23406586,-1.2992076,0.14999999,4.5061913e-11,17.358885,73460,5617.0664,15.870714,17.439611,,-0.47474748,3673,17.439611,3.3603795,0.057686083
3.295199,-0.5487786,0.9700787,19.228611,22.157038,11604.880771636963,,-0.66245997,1.5288715,-0.19178182,-1.299464,0.14999999,4.5037387e-11,17.395676,73480,5617.074,15.871128,17.439611,,-0.5555556,3674,17.439611,2.9951267,0.008886655
3.1917477,-0.5486819,0.972109,19.228611,22.158478,11610.563154220581,,-0.64842653,1.5284634,-0.16341195,-1.2997338,0.14999999,4.501288e-11,17.369108,73500,5617.1055,15.871536,17.439611,,-0.6363636,3675,17.439611,3.0847163,0.0010241693
3.1898456,-0.548587,0.9723838,19.228611,22.159992,11617.678018331528,,-0.5336061,1.5280504,-0.1715983,-1.3000056,0.14999999,4.4988395e-11,17.390419,73520,5617.1133,15.871949,17.439611,,-0.6363636,3676,17.439611,3.1473036,0.0010244477
3.2190778,-0.5485046,0.97134227,19.228611,22.15941,11625.264140367508,,-0.69202363,1.5276365,-0.21776925,-1.3002772,0.14999999,4.496393e-11,17.395012,73540,5617.117,15.872363,17.439611,,-0.61616164,3677,17.439611,2.8419685,0.0018073628
3.186048,-0.5484018,0.97271013,19.228611,22.159172,11629.970880746841,,-0.43575883,1.5272322,-0.14138883,-1.3005487,0.14999999,4.4939476e-11,17.356546,73560,5617.16,15.872767,17.439611,,-0.6363636,3678,17.439611,2.8597236,0.0010250042
3.3209863,-0.54832613,0.9723204,19.228611,22.155577,11636.1137509346,,-0.3616914,1.5268278,-0.24268652,-1.3008202,0.14999999,4.4915054e-11,17.360619,73580,5617.199,15.873172,17.439611,,-0.5151515,3679,17.439611,2.9470272,0.023512824
3.395405,-0.5482613,0.9796053,19.228611,22.154478,11641.535328149796,,-0.6575113,1.5264349,-0.28213933,-1.3010857,0.14999999,4.4890643e-11,17.319319,73600,5617.2812,15.873565,17.439611,,-0.43434343,3680,17.439611,3.1362405,0.13208188
3.1825383,-0.54816246,0.97262996,19.228611,22.152395,11649.017580270767,,-0.70297945,1.52602,-0.16403264,-1.3013215,0.14999999,4.4866257e-11,17.399,73620,5617.2812,15.87398,17.439611,,-0.6363636,3681,17.439611,3.1027098,0.0010257969
3.1461701,-0.548057,0.97452766,19.228611,22.15256,11656.403341054916,,-1.0422703,1.5256071,-0.13230933,-1.3015928,0.14999999,4.4841887e-11,17.396746,73640,5617.285,15.8743925,17.439611,,-0.65656567,3682,17.439611,2.89394,0.00057129946
4.211117,-0.54799116,1.013392,19.228611,22.16182,11661.280403137207,,-0.7485639,1.5252495,-0.27944106,-1.3018643,0.14999999,4.4817542e-11,17.192352,73660,5617.496,15.87475,17.439611,,-1.0,3683,17.439611,3.3801374,1.6918504e-09
4.20745,-0.54786503,1.0128089,19.228611,22.14954,11668.045312166214,,-0.8370083,1.5248423,-0.09673281,-1.3021357,0.14999999,4.4793214e-11,17.373173,73680,5617.5195,15.875157,17.439611,,-1.0,3684,17.439611,0.71893984,1.6923086e-09
2.799068,-0.54772276,1.0004747,19.228611,22.154335,11674.75275349617,,-0.9435855,1.5244474,-0.0368071,-1.3024071,0.14999999,4.4768907e-11,17.331692,73700,5617.59,15.875552,17.439611,,-0.8181818,3685,17.439611,2.7376835,2.7485721e-06
2.7637553,-0.5475893,1.0037893,19.228611,22.151524,11679.661150932312,,-0.9804938,1.5240736,-0.055652447,-1.3026785,0.14999999,4.4744618e-11,17.251665,73720,5617.7344,15.875926,17.439611,,-0.83838385,3686,17.439611,2.1987565,1.300202e-06
4.2059875,-0.54746944,1.0130811,19.228611,22.150826,11685.868825435638,,-0.9590484,1.5237103,-0.10914408,-1.3029497,0.14999999,4.472035e-11,17.217875,73740,5617.918,15.876289,17.439611,,-1.0,3687,17.439611,2.9413543,1.6936875e-09
2.7621195,-0.54733735,1.0038435,19.228611,22.14927,11690.758464574814,,-0.9353055,1.5233412,-0.073627666,-1.3032209,0.14999999,4.4696098e-11,17.240519,73760,5618.082,15.876658,17.439611,,-0.83838385,3688,17.439611,2.0714629,1.3009078e-06
4.203419,-0.54720074,1.013284,19.228611,22.151405,11695.592291355133,,-1.0317098,1.5229645,-0.046570223,-1.303492,0.14999999,4.4671874e-11,17.261742,73780,5618.215,15.877035,17.439611,,-1.0,3689,17.439611,2.5389311,1.6946052e-09
4.199773,-0.5471139,1.013405,19.228611,22.151207,11700.420269966125,,-0.90454835,1.5226068,-0.23992659,-1.303763,0.14999999,4.464766e-11,17.198122,73800,5618.422,15.877393,17.439611,,-1.0,3690,17.439611,3.3060803,1.6950642e-09
2.760175,-0.54696953,1.0040501,19.228611,22.148966,11705.389765024185,,-0.47845244,1.5222273,-0.02744409,-1.304034,0.14999999,4.462347e-11,17.280668,73820,5618.539,15.877772,17.439611,,-0.83838385,3691,17.439611,2.480208,1.3019664e-06
3.400881,-0.5468828,0.979176,19.228611,22.143496,11710.82707643509,,-0.31301773,1.5218239,-0.23080657,-1.304305,0.14999999,4.4599307e-11,17.365068,73840,5618.5703,15.878176,17.439611,,-0.43434343,3692,17.439611,3.2083359,0.13250779
3.6803403,-0.54683036,0.9961673,19.228611,22.14516,11717.985860586166,,-0.35106057,1.5214853,-0.3323682,-1.3045398,0.14999999,4.4575153e-11,17.123566,73860,5618.8477,15.878514,17.439611,,-0.33333334,3693,17.439611,3.6743565,0.7618628
3.5895028,-0.5467625,0.99227697,19.228611,22.146116,11724.447179317474,,-0.5566702,1.521121,-0.29176694,-1.3046043,0.14999999,4.4551026e-11,17.229774,73880,5619.0195,15.878879,17.439611,,-0.35353535,3694,17.439611,3.5601845,0.5568693
3.3515258,-0.5466734,0.97523004,19.228611,22.141468,11729.203347206116,,-0.47894374,1.5207176,-0.20971921,-1.3047242,0.14999999,4.4526913e-11,17.36407,73900,5619.0547,15.879282,17.439611,,-0.47474748,3695,17.439611,2.8257108,0.058005188
3.3493948,-0.5465942,0.9755023,19.228611,22.142916,11736.678463935852,,-0.50484127,1.5203133,-0.22878538,-1.3049791,0.14999999,4.4502825e-11,17.374609,73920,5619.078,15.879686,17.439611,,-0.47474748,3696,17.439611,3.3420203,0.058019973
3.3304374,-0.54651314,0.9741032,19.228611,22.144276,11743.754703760147,,-0.48181346,1.5199108,-0.2219816,-1.305234,0.14999999,4.4478747e-11,17.371704,73940,5619.1094,15.880089,17.439611,,-0.4949495,3697,17.439611,3.313446,0.037358876
3.3283398,-0.54643375,0.9743783,19.228611,22.145767,11749.039714574814,,-0.69816434,1.5195045,-0.226814,-1.3054943,0.14999999,4.44547e-11,17.380867,73960,5619.129,15.880495,17.439611,,-0.4949495,3698,17.439611,3.3239734,0.037368603
3.1785421,-0.54632956,0.9728044,19.228611,22.142052,11754.774756908417,,-0.56178486,1.5190983,-0.1354487,-1.3057545,0.14999999,4.4430664e-11,17.380732,73980,5619.1445,15.880901,17.439611,,-0.6363636,3699,17.439611,2.7975838,0.0010303544
3.2068565,-0.54624486,0.9719257,19.228611,22.142738,11758.947464466095,,-0.7556025,1.5186987,-0.20561256,-1.3060247,0.14999999,4.4406652e-11,17.358519,74000,5619.1875,15.881301,17.439611,,-0.61616164,3700,17.439611,3.0589955,0.0018177802
2.7631655,-0.54612917,1.0038298,19.228611,22.14256,11763.844276666641,,-0.95050657,1.5182934,-0.090401374,-1.3062943,0.14999999,4.4382657e-11,17.383326,74020,5619.203,15.881706,17.439611,,-0.83838385,3701,17.439611,2.5000215,1.3049125e-06
4.2085314,-0.5459978,1.0130196,19.228611,22.141466,11768.799910068512,,-1.0576015,1.5179262,-0.06305981,-1.3065646,0.14999999,4.4358683e-11,17.2445,74040,5619.3594,15.882073,17.439611,,-1.0,3702,17.439611,2.6826515,1.6998203e-09
4.204887,-0.54593784,1.0131814,19.228611,22.141987,11773.640059232712,,-1.3363986,1.5175686,-0.33701032,-1.3068346,0.14999999,4.4334727e-11,17.202868,74060,5619.5586,15.882431,17.439611,,-1.0,3703,17.439611,3.4606626,1.7002808e-09
4.201253,-0.5465848,1.0135244,19.228611,22.1456,11778.412721157074,,-0.9647522,1.5172176,-2.9548633,-1.3071046,0.14999999,4.4310795e-11,17.18046,74080,5619.7734,15.882782,17.439611,,-1.0,3704,17.439611,4.130046,1.7007381e-09
4.1976247,-0.5464555,1.0135096,19.228611,22.143103,11784.969590187073,,-1.3227689,1.5168543,-0.08089183,-1.3073746,0.14999999,4.4286876e-11,17.23113,74100,5619.9453,15.883145,17.439611,,-1.0,3705,17.439611,2.80517,1.7011987e-09
4.1940074,-0.54704684,1.0138483,19.228611,22.14666,11789.786279678345,,-0.9514496,1.5165024,-2.7510705,-1.3076445,0.14999999,4.4262975e-11,17.19059,74120,5620.1562,15.883497,17.439611,,-1.0,3706,17.439611,4.1129704,1.7016564e-09
4.1903973,-0.54691225,1.0138013,19.228611,22.14363,11794.573948860168,,-0.89871705,1.5161352,-0.06192003,-1.3079143,0.14999999,4.4239102e-11,17.23844,74140,5620.3125,15.883864,17.439611,,-1.0,3707,17.439611,2.685107,1.7021173e-09
4.1867943,-0.5467679,1.0136168,19.228611,22.138254,11800.688084363937,,-0.96840507,1.5157566,-0.025129415,-1.3081839,0.14999999,4.4215246e-11,17.289265,74160,5620.426,15.884243,17.439611,,-1.0,3708,17.439611,2.1713521,1.7025751e-09
4.1832,-0.5466397,1.0136106,19.228611,22.135921,11808.053749799728,,-1.1696851,1.5153942,-0.084579974,-1.3084536,0.14999999,4.4191414e-11,17.227505,74180,5620.5977,15.884605,17.439611,,-1.0,3709,17.439611,2.830854,1.7030363e-09
4.179613,-0.54676235,1.0138854,19.228611,22.138393,11814.230518341064,,-0.9934087,1.5150433,-1.0152359,-1.3087232,0.14999999,4.416759e-11,17.189285,74200,5620.8125,15.884956,17.439611,,-1.0,3710,17.439611,3.8712285,1.7034943e-09
4.1760354,-0.5466466,1.0139331,19.228611,22.136974,11820.716349840164,,-0.96427,1.5146875,-0.13081807,-1.3089926,0.14999999,4.4143793e-11,17.20786,74220,5621.004,15.885312,17.439611,,-1.0,3711,17.439611,3.028399,1.7039525e-09
4.1724663,-0.5465163,1.0139174,19.228611,22.134495,11827.17891740799,,-1.0819651,1.5143242,-0.07677651,-1.3092622,0.14999999,4.412001e-11,17.235804,74240,5621.168,15.885675,17.439611,,-1.0,3712,17.439611,2.791526,1.7044108e-09
4.1689024,-0.5464842,1.0141089,19.228611,22.135544,11834.188777685165,,-1.0210623,1.5139723,-0.44050115,-1.3095315,0.14999999,4.409625e-11,17.191883,74260,5621.379,15.886027,17.439611,,-1.0,3713,17.439611,3.5586722,1.7048726e-09
4.16535,-0.5463873,1.0142088,19.228611,22.135033,11839.717187166214,,-1.1385468,1.5136175,-0.2006093,-1.3098007,0.14999999,4.4072503e-11,17.201675,74280,5621.574,15.886382,17.439611,,-1.0,3714,17.439611,3.2185552,1.7053311e-09
4.1618037,-0.546445,1.0144575,19.228611,22.137077,11846.157777547836,,-1.1175383,1.5132637,-0.77527803,-1.31007,0.14999999,4.4048782e-11,17.196095,74300,5621.7773,15.886736,17.439611,,-1.0,3715,17.439611,3.7693367,1.7057898e-09
4.158265,-0.5464655,1.0146861,19.228611,22.138786,11852.619271039963,,-1.2662418,1.5129108,-0.6361055,-1.3103391,0.14999999,4.4025075e-11,17.200207,74320,5621.9766,15.887089,17.439611,,-1.0,3716,17.439611,3.6961112,1.7062487e-09
4.154735,-0.5468496,1.0150026,19.228611,22.14199,11857.530469417572,,-1.1519738,1.5125608,-1.9885416,-1.3106081,0.14999999,4.400139e-11,17.187632,74340,5622.1875,15.887439,17.439611,,-1.0,3717,17.439611,4.0209074,1.7067076e-09
4.151212,-0.54693246,1.0152593,19.228611,22.14419,11863.934317111969,,-0.8640442,1.512208,-0.87023175,-1.3108772,0.14999999,4.3977728e-11,17.199757,74360,5622.3906,15.887792,17.439611,,-1.0,3718,17.439611,3.8006325,1.7071666e-09
4.1476984,-0.5467877,1.0149795,19.228611,22.137217,11871.635568380356,,-1.1326873,1.5118265,-0.022912774,-1.3111461,0.14999999,4.3954076e-11,17.30988,74380,5622.4805,15.888173,17.439611,,-1.0,3719,17.439611,1.8046001,1.7076258e-09
4.1441913,-0.5468333,1.0152199,19.228611,22.139135,11878.972608804703,,-1.3082273,1.5114737,-0.7313112,-1.311415,0.14999999,4.393045e-11,17.197258,74400,5622.6836,15.888526,17.439611,,-1.0,3720,17.439611,3.7368755,1.7080851e-09
4.1406927,-0.54736257,1.0155448,19.228611,22.142513,11883.906245946884,,-1.0048401,1.5111208,-2.5318074,-1.3116838,0.14999999,4.390684e-11,17.202862,74420,5622.879,15.888879,17.439611,,-1.0,3721,17.439611,4.050284,1.7085445e-09
4.137202,-0.54725224,1.0156122,19.228611,22.141468,11888.869879245758,,-0.7712107,1.5107698,-0.15160047,-1.3119525,0.14999999,4.3883248e-11,17.196508,74440,5623.082,15.88923,17.439611,,-1.0,3722,17.439611,3.093371,1.709004e-09
15.931809,-0.5471222,1.001354,19.228611,22.133862,11893.757024765015,,-0.021307647,1.510376,-0.07848358,-1.312221,0.14999999,4.385968e-11,17.358095,74460,5623.129,15.889624,17.439611,,0.09090909,3723,17.439611,1.9310836e-07,8.407788
4.134829,-0.5472961,1.0150908,19.228611,22.130384,11899.100781917572,,-1.3460379,1.5115023,-1.1952193,-1.3102338,0.14999999,4.3836126e-11,11.693238,74480,5628.832,15.888497,17.439611,,-1.0,3724,17.439611,5.009609e-09,1.7060696e-09
4.1313524,-0.5479737,1.0154213,19.228611,22.133858,11904.583935022354,,-0.9604585,1.5111513,-3.0861926,-1.3105024,0.14999999,4.3812596e-11,17.192003,74500,5629.039,15.888848,17.439611,,-1.0,3725,17.439611,4.0691566,1.7065286e-09
4.127883,-0.5478402,1.0153956,19.228611,22.131252,11909.686622142792,,-0.9663378,1.5107899,-0.06544806,-1.3107708,0.14999999,4.378908e-11,17.237963,74520,5629.203,15.88921,17.439611,,-1.0,3726,17.439611,2.74254,1.7069843e-09
4.124422,-0.5477088,1.0153835,19.228611,22.128872,11914.640497922897,,-0.87247896,1.5104303,-0.073382854,-1.3110391,0.14999999,4.3765585e-11,17.229748,74540,5629.371,15.889569,17.439611,,-1.0,3727,17.439611,2.7909536,1.7074434e-09
3.385973,-0.5475631,0.97698265,19.228611,22.124815,11919.58083319664,,-0.5851554,1.5100517,-0.01956401,-1.3113074,0.14999999,4.374211e-11,17.301779,74560,5629.4727,15.889948,17.439611,,-0.45454547,3728,17.439611,0.055923253,0.08907235
29.47139,-0.54747707,1.0220107,19.228611,22.124254,11924.530571699142,,0.45720157,1.5096493,-0.2034247,-1.3115517,0.14999999,4.371865e-11,17.39019,74580,5629.4805,15.89035,17.439611,,0.5151515,3729,17.439611,6.7444735e-12,0.030892879
3.330501,-0.5479512,0.9721684,19.228611,22.122658,11930.91142320633,,-0.6653806,1.5119791,-2.3353562,-1.3118116,0.14999999,4.3695214e-11,7.2014775,74600,5639.6836,15.8880205,17.439611,,-0.5151515,3730,17.439611,2.062173e-08,0.023772681
4.1242843,-0.5478553,1.0151584,19.228611,22.12302,11936.42730641365,,-0.9478351,1.5115719,-0.16203392,-1.3120732,0.14999999,4.3671792e-11,17.403433,74620,5639.676,15.888428,17.439611,,-1.0,3731,17.439611,0.25975662,1.7092094e-09
3.2246196,-0.5477178,0.97091275,19.228611,22.120153,11941.801942110062,,-0.46882826,1.5112066,-0.049496386,-1.3123412,0.14999999,4.3648394e-11,17.25056,74640,5639.8203,15.888793,17.439611,,-0.61616164,3732,17.439611,0.24245757,0.0018292989
3.3443873,-0.5476419,0.97366655,19.228611,22.12084,11948.900654315948,,-0.41136405,1.5108232,-0.23520477,-1.3126087,0.14999999,4.362501e-11,17.325813,74660,5639.9023,15.889176,17.439611,,-0.4949495,3733,17.439611,3.3142242,0.03763541
3.3810256,-0.54757094,0.9773474,19.228611,22.121185,11955.579308509827,,-0.46027848,1.5104523,-0.2556977,-1.3128664,0.14999999,4.3601647e-11,17.271282,74680,5640.0273,15.889547,17.439611,,-0.45454547,3734,17.439611,3.295121,0.08921132
3.3788717,-0.54749364,0.97761214,19.228611,22.122555,11960.492921113968,,-0.68249804,1.5100574,-0.23642269,-1.3131104,0.14999999,4.3578304e-11,17.364346,74700,5640.0664,15.889942,17.439611,,-0.45454547,3735,17.439611,3.3665004,0.089233086
4.1252503,-0.5473932,1.015016,19.228611,22.11862,11965.759804487228,,-1.0613374,1.5096588,-0.14989059,-1.3133541,0.14999999,4.3554972e-11,17.377398,74720,5640.086,15.890341,17.439611,,-1.0,3736,17.439611,0.32886934,1.7114017e-09
4.1218033,-0.5473332,1.0151751,19.228611,22.119167,11971.631341934204,,-1.2717726,1.5093098,-0.33763885,-1.3136218,0.14999999,4.353167e-11,17.196732,74740,5640.289,15.89069,17.439611,,-1.0,3737,17.439611,3.4288137,1.7118587e-09
4.1183653,-0.54773045,1.0154856,19.228611,22.122314,11977.007507562637,,-1.2169666,1.5089626,-2.047919,-1.3138893,0.14999999,4.350838e-11,17.188618,74760,5640.504,15.891037,17.439611,,-1.0,3738,17.439611,3.993863,1.7123158e-09
4.114932,-0.54796314,1.0157751,19.228611,22.125107,11983.875909805298,,-1.0861684,1.5086126,-1.4326077,-1.3141568,0.14999999,4.3485108e-11,17.196705,74780,5640.703,15.891387,17.439611,,-1.0,3739,17.439611,3.914504,1.7127764e-09
4.1115074,-0.54793304,1.0159637,19.228611,22.126177,11989.028748989105,,-0.72004366,1.5082645,-0.45063066,-1.3144243,0.14999999,4.3461863e-11,17.196758,74800,5640.91,15.891735,17.439611,,-1.0,3740,17.439611,3.538887,1.7132339e-09
3.2500868,-0.547815,0.97073025,19.228611,22.119143,11994.676461696625,,-0.39949936,1.5078669,-0.1222037,-1.3146915,0.14999999,4.3438628e-11,17.378258,74820,5640.9297,15.892133,17.439611,,-0.5959596,3741,17.439611,2.1345012,0.0031758905
3.38026,-0.5477464,0.97767955,19.228611,22.119469,12000.511381864548,,-0.4817816,1.5074863,-0.26186234,-1.314958,0.14999999,4.341541e-11,17.316244,74840,5641.0117,15.892513,17.439611,,-0.45454547,3742,17.439611,3.230732,0.089398116
3.3571014,-0.5476676,0.9760661,19.228611,22.120594,12010.354282617569,,-0.33163518,1.5070972,-0.23018739,-1.3152013,0.14999999,4.3392217e-11,17.34521,74860,5641.0664,15.892902,17.439611,,-0.47474748,3743,17.439611,3.3443398,0.05861611
3.4792302,-0.5476121,0.98538494,19.228611,22.120476,12016.924813508987,,-0.5978271,1.5067348,-0.3154675,-1.3154528,0.14999999,4.336904e-11,17.251919,74880,5641.215,15.893265,17.439611,,-0.3939394,3744,17.439611,3.3447313,0.2847926
3.3196719,-0.5475223,0.9731371,19.228611,22.11577,12022.650452136993,,-0.49092722,1.5063381,-0.19676569,-1.3156438,0.14999999,4.3345882e-11,17.377687,74900,5641.2383,15.8936615,17.439611,,-0.5151515,3745,17.439611,2.7816734,0.02386396
3.3336012,-0.5474437,0.97475797,19.228611,22.117208,12027.415003061295,,-0.62480026,1.5059547,-0.22618863,-1.3159044,0.14999999,4.332274e-11,17.333109,74920,5641.3047,15.894045,17.439611,,-0.4949495,3746,17.439611,3.3334594,0.037759647
