IWLastEpisode,DenMISELogFirst,ReturnMin,Iteration,ReturnMax,DenMISEMeanLog,IWFirstEpisode,IWMean,LQGsigma_higher,IWMin,LQGmu1_actor,IWMax,ReturnMean,TimestepsSoFar,ReturnStepMax,ReturnLastEpisode,Regret,Delta,LQGmu1_higher,Bound,ReturnAbsMax,Regret/t,DenMISELogLast,TimeElapsed
0.33226746,-0.90750474,,2161,17.435493,-0.60372883,0.6323786,1.0120339,0.14999999,,-0.36585873,3.1426778,15.60568,43220,19.225079,17.369715,3877.5234,1.3017931e-10,-0.45454547,23.822157,17.435493,1.7943192,-0.11902599,4719.742489814758
3.19579,-0.9076748,,2162,17.435493,-0.6035772,0.8389851,1.0077692,0.14999999,,-0.48079732,3.246115,15.606412,43240,19.225079,17.190363,3877.7383,1.300589e-10,-0.43434343,23.821758,17.435493,1.7935877,-0.28787848,4722.962673664093
2.934692,-0.90774924,,2163,17.435493,-0.60334736,0.6325332,1.0125968,0.14999999,,-0.53381526,3.1363614,15.607208,43260,19.225079,17.327883,3877.8086,1.2993868e-10,-0.45454547,23.819973,17.435493,1.7927914,-0.11373562,4726.361325263977
2.7678013,-0.90791905,,2164,17.435493,-0.6030967,0.340501,1.0199504,0.14999999,,-0.6211765,2.9697833,15.608008,43280,19.225079,17.339024,3877.8672,1.2981861e-10,-0.4949495,23.816998,17.435493,1.7919912,-0.07343959,4730.015019893646
2.2048573,-0.90822375,,2165,17.435493,-0.6028379,0.24317273,1.0222503,0.14999999,,-0.51918906,2.90939,15.608849,43300,19.225079,17.42576,3877.8438,1.2969872e-10,-0.5151515,23.810442,17.435493,1.791151,-0.06228799,4733.972265720367
2.8642302,-0.9085732,,2166,17.435493,-0.60258627,0.17055055,1.0239905,0.14999999,,-0.5529344,2.8645675,15.609651,43320,19.225079,17.347317,3877.8945,1.2957899e-10,-0.53535354,23.810547,17.435493,1.790349,-0.07992459,4737.189362049103
2.813991,-0.90895605,,2167,17.435493,-0.6023267,0.17061588,1.0242703,0.14999999,,-0.48448926,2.862105,15.610466,43340,19.225079,17.375177,3877.9219,1.2945942e-10,-0.53535354,23.810272,17.435493,1.7895336,-0.063291006,4740.98549747467
2.8952827,-0.90933865,,2168,17.435493,-0.60208654,0.24344403,1.0231115,0.14999999,,-0.51500344,2.901927,15.6112795,43360,19.225079,17.374771,3877.9453,1.2934002e-10,-0.5151515,23.80986,17.435493,1.7887201,-0.10579402,4744.6697726249695
2.854866,-0.9096875,,2169,17.435493,-0.60183525,0.17074072,1.0248376,0.14999999,,-0.32818574,2.8571887,15.612095,43380,19.225079,17.37975,3877.9648,1.2922079e-10,-0.53535354,23.809992,17.435493,1.7879047,-0.08004633,4748.4421598911285
2.061412,-0.91006976,,2170,17.435493,-0.601714,0.34123412,1.0208753,0.14999999,,-0.21346876,2.9548826,15.612862,43400,19.225079,17.277586,3878.0898,1.2910172e-10,-0.4949495,23.80209,17.435493,1.787138,-0.36321318,4752.5396637916565
4.750592,-0.9103732,,2171,17.435493,-0.6017305,4.197192,0.9696184,0.14999999,,-0.27176723,4.7535105,15.613466,43420,19.225079,16.922792,3878.5625,1.2898281e-10,-0.27272728,23.797392,17.435493,1.7865334,-0.6581227,4757.328598022461
4.2125235,-0.9089023,,2172,17.435493,-0.60169685,3.1266356,0.9778331,0.14999999,,-0.41649073,4.2416296,15.614128,43440,19.225079,17.052923,3878.914,1.2886407e-10,-0.3131313,23.798037,17.435493,1.7858715,-0.49790224,4760.398251533508
0.001664169,-0.9079241,,2173,17.435493,-0.6015177,3.2393615e-07,1.0128969,0.14999999,,-0.9231126,4.560615,15.614915,43460,19.225079,17.325329,3878.9883,1.2874549e-10,-1.0,23.796734,17.435493,1.7850847,-0.18968026,4763.433817625046
0.015649898,-0.9083842,,2174,17.435493,-0.60131496,0.8395805,1.0090765,0.14999999,,-0.6330903,3.2217882,15.615678,43480,19.225079,17.268711,3879.1133,1.2862707e-10,-0.43434343,23.795792,17.435493,1.7843218,-0.17331263,4766.472653865814
0.14220728,-0.908458,,2175,17.435493,-0.60106343,3.2410918e-07,1.0127131,0.14999999,,-1.070721,4.555251,15.616496,43500,19.225079,17.397087,3879.121,1.2850884e-10,-1.0,23.787895,17.435493,1.7835035,-0.06296532,4769.6917498111725
3.9679558,-0.90891767,,2176,17.435493,-0.60101664,3.242582e-07,1.0130423,0.14999999,,-0.94706404,4.547822,15.617224,43520,19.225079,17.20269,3879.3203,1.2839074e-10,-1.0,23.787678,17.435493,1.7827759,-0.5112133,4773.1614112854
0.034373622,-0.9093771,,2177,17.435493,-0.6008238,0.34099784,1.0204502,0.14999999,,-0.5358506,2.9523444,15.617977,43540,19.225079,17.253868,3879.4648,1.2827281e-10,-0.4949495,23.783512,17.435493,1.7820225,-0.1937438,4776.228237628937
2.8432465,-0.9096797,,2178,17.435493,-0.6005693,0.17073938,1.024325,0.14999999,,-0.7150268,2.8522477,15.618791,43560,19.225079,17.39325,3879.4727,1.2815506e-10,-0.53535354,23.783072,17.435493,1.781209,-0.06677053,4779.318744182587
0.48307058,-0.91006035,,2179,17.435493,-0.600328,3.2462887e-07,1.0130333,0.14999999,,-1.0819777,4.5445943,15.619604,43580,19.225079,17.38752,3879.4805,1.2803746e-10,-1.0,23.782003,17.435493,1.7803955,-0.09888692,4782.408895969391
4.0127807,-0.9105192,,2180,17.435493,-0.60030407,3.2477814e-07,1.0133845,0.14999999,,-1.1013422,4.537217,15.620327,43600,19.225079,17.200722,3879.6875,1.2792002e-10,-1.0,23.78219,17.435493,1.7796726,-0.560644,4785.446308374405
4.0865517,-0.9109778,,2181,17.435493,-0.6003245,3.2492684e-07,1.0137701,0.14999999,,-0.8139086,4.529869,15.621045,43620,19.225079,17.187508,3879.8984,1.2780274e-10,-1.0,23.782969,17.435493,1.7789545,-0.6577476,4788.482970714569
1.510936,-0.9114362,,2182,17.435493,-0.60010517,0.02207327,1.016605,0.14999999,,-0.62084365,2.8419328,15.621835,43640,19.225079,17.344467,3879.957,1.2768561e-10,-0.6363636,23.777878,17.435493,1.7781649,-0.13504153,4791.524494409561
2.8220274,-0.91188425,,2183,17.435493,-0.59985024,0.034487545,1.0200642,0.14999999,,-0.46665746,2.8220606,15.622652,43660,19.225079,17.405048,3879.9492,1.2756866e-10,-0.61616164,23.77819,17.435493,1.7773476,-0.059761208,4794.600872993469
2.7028408,-0.91232646,,2184,17.435493,-0.5996218,0.17119189,1.0245047,0.14999999,,-0.8665813,2.8504162,15.623458,43680,19.225079,17.38233,3879.9648,1.2745187e-10,-0.53535354,23.774647,17.435493,1.7765417,-0.120992005,4797.695471763611
2.0730565,-0.91270584,,2185,17.435493,-0.59940326,3.2548883e-07,1.0134368,0.14999999,,-1.0783387,4.52877,15.624229,43700,19.225079,17.307655,3880.0586,1.2733523e-10,-1.0,23.771908,17.435493,1.7757702,-0.14641033,4800.799964666367
3.9853432,-0.91316336,,2186,17.435493,-0.5993706,3.2563784e-07,1.0137775,0.14999999,,-1.0281261,4.5214725,15.62495,43720,19.225079,17.198446,3880.2578,1.2721875e-10,-1.0,23.771961,17.435493,1.7750492,-0.5408188,4803.89474439621
3.7063158,-0.91362077,,2187,17.435493,-0.59925026,3.2578694e-07,1.0139914,0.14999999,,-1.3828976,4.514204,15.6256695,43740,19.225079,17.200157,3880.461,1.2710247e-10,-1.0,23.769852,17.435493,1.7743301,-0.34943634,4806.936857700348
4.4786396,-0.9140779,,2188,17.435493,-0.6006975,3.2593582e-07,1.0145594,0.14999999,,-0.83811975,4.506964,15.626388,43760,19.225079,17.194733,3880.664,1.269863e-10,-1.0,23.773838,17.435493,1.773612,-3.7791512,4809.970782995224
2.2827173e-16,-0.9145348,,2189,17.435493,-0.6004799,0.003364265,0.9578044,0.14999999,,0.464409,21.292873,15.627159,43780,19.225079,17.315739,3880.746,1.268703e-10,0.45454547,23.766083,17.435493,1.7728405,-0.13879524,4813.336069583893
4.2337895e-20,-0.91499,,2190,17.435493,-0.60117096,3.2623342e-07,1.0138612,0.14999999,,-0.9816812,4.5018115,15.623284,43800,19.225079,7.1410007,3891.0078,1.2675448e-10,-1.0,23.756289,17.435493,1.7767153,-2.0686297,4817.203644514084
0.23818207,-0.9154465,,2191,17.435493,-0.6009987,0.022161972,1.0158833,0.14999999,,-0.36802492,2.842348,15.62401,43820,19.225079,17.213724,3891.1914,1.266388e-10,-0.6363636,23.752153,17.435493,1.7759895,-0.23697151,4819.93230843544
3.5007505,-0.9158927,,2192,17.435493,-0.6008448,2.18454,0.98658687,0.14999999,,-0.20021631,3.8403404,15.624766,43840,19.225079,17.282152,3891.3125,1.2652328e-10,-0.35353535,23.762869,17.435493,1.7752333,-0.2794614,4823.5519926548
5.3440924,-0.9153527,,2193,17.435493,-0.6008961,6.096443,0.96059793,0.14999999,,-0.37654924,6.10857,15.625319,43860,19.225079,16.836235,3891.875,1.2640791e-10,-0.1919192,23.769905,17.435493,1.7746811,-0.69934005,4826.408650159836
3.4532943,-0.91303253,,2194,17.435493,-0.6007595,1.7657329,0.9927152,0.14999999,,-0.23452452,3.6525578,15.626086,43880,19.225079,17.309515,3891.9648,1.262927e-10,-0.37373737,23.765554,17.435493,1.7739134,-0.26132292,4830.189436674118
4.217997,-0.9126837,,2195,17.435493,-0.60076195,3.1384811,0.97812545,0.14999999,,-0.2528082,4.245308,15.626699,43900,19.225079,16.972582,3892.3945,1.2617767e-10,-0.3131313,23.766924,17.435493,1.7733002,-0.59849066,4834.178427457809
4.434587,-0.9117104,,2196,17.435493,-0.6007477,3.6631694,0.9746843,0.14999999,,-0.34627327,4.4808993,15.627346,43920,19.225079,17.046364,3892.746,1.2606277e-10,-0.2929293,23.769104,17.435493,1.7726536,-0.54702413,4836.400725364685
3.6467648,-0.9104989,,2197,17.435493,-0.6006314,2.6322846,0.98366004,0.14999999,,-0.12928677,4.013767,15.628073,43940,19.225079,17.221498,3892.9258,1.2594803e-10,-0.33333334,23.766102,17.435493,1.7719269,-0.31937987,4840.125693798065
5.680341,-0.9097566,,2198,17.435493,-0.6007804,5.6816406,0.96432483,0.14999999,,-0.2636856,5.696042,15.628242,43960,19.225079,16.001215,3894.3242,1.2583345e-10,-0.21212122,23.761734,17.435493,1.7717581,-0.91130847,4843.3826332092285
4.2105155,-0.90762985,,2199,17.435493,-0.60075724,3.1226597,0.9798045,0.14999999,,-0.34937355,4.2201686,15.628855,43980,19.225079,16.977499,3894.746,1.2571905e-10,-0.3131313,23.762426,17.435493,1.7711449,-0.5137342,4846.9976806640625
3.6242723,-0.9066655,,2200,17.435493,-0.60063434,2.1644757,0.9893768,0.14999999,,-0.32043433,3.801612,15.629572,44000,19.225079,17.204947,3894.9414,1.2560478e-10,-0.35353535,23.76033,17.435493,1.7704277,-0.309857,4851.14636516571
3.7644804,-0.9061366,,2201,17.435493,-0.60053533,2.163331,0.9898865,0.14999999,,-0.52852964,3.7967794,15.63028,44020,19.225079,17.186676,3895.1523,1.2549066e-10,-0.35353535,23.76139,17.435493,1.7697201,-0.37177673,4854.5654990673065
0.020427823,-0.9056084,,2202,17.435493,-0.6002996,3.2318692e-07,1.0136402,0.14999999,,-0.7211471,4.517193,15.631078,44040,19.225079,17.38664,3895.168,1.2537671e-10,-1.0,23.748095,17.435493,1.7689219,-0.07061257,4857.624270915985
0.47544417,-0.9060624,,2203,17.435493,-0.6000693,0.8376334,1.0094966,0.14999999,,-0.7943445,3.2051215,15.631862,44060,19.225079,17.359743,3895.207,1.2526291e-10,-0.43434343,23.750456,17.435493,1.7681379,-0.10623183,4860.719711780548
3.0234308,-0.9061361,,2204,17.435493,-0.5998539,0.0005831574,0.9912548,0.14999999,,-0.8711181,3.0305855,15.632644,44080,19.225079,17.355257,3895.25,1.2514928e-10,-0.7777778,23.753838,17.435493,1.7673559,-0.13430978,4864.1783657073975
2.5442827,-0.90658945,,2205,17.435493,-0.59965366,0.0005834219,0.9914614,0.14999999,,-0.95556635,3.0277972,15.633403,44100,19.225079,17.305605,3895.3477,1.2503579e-10,-0.7777778,23.75081,17.435493,1.7665968,-0.14927664,4867.8795285224915
3.115642,-0.9070426,,2206,17.435493,-0.59947735,3.236508e-07,1.0140922,0.14999999,,-0.9986127,4.5160966,15.63413,44120,19.225079,17.240294,3895.5078,1.2492245e-10,-1.0,23.749405,17.435493,1.7658701,-0.20212817,4870.942106723785
3.4949813,-0.9074958,,2207,17.435493,-0.59932333,3.2379745e-07,1.0142088,0.14999999,,-0.657475,4.508914,15.634843,44140,19.225079,17.204832,3895.7031,1.2480927e-10,-1.0,23.745712,17.435493,1.7651567,-0.27318934,4873.959704399109
2.0796766,-0.9079488,,2208,17.435493,-0.5990801,0.00058421557,0.991516,0.14999999,,-0.78449017,3.0247955,15.635629,44160,19.225079,17.37375,3895.7305,1.2469624e-10,-0.7777778,23.743942,17.435493,1.7643709,-0.07564797,4878.082052707672
3.0220356,-0.9084013,,2209,17.435493,-0.59887105,0.00058448,0.9919397,0.14999999,,-0.81402177,3.0220356,15.636413,44180,19.225079,17.363832,3895.7617,1.2458337e-10,-0.7777778,23.744802,17.435493,1.763587,-0.12875046,4881.236273050308
2.9563112,-0.90885365,,2210,17.435493,-0.5986648,0.00058474427,0.9923333,0.14999999,,-0.8782126,3.0192735,15.637189,44200,19.225079,17.352299,3895.8125,1.2447066e-10,-0.7777778,23.745138,17.435493,1.7628107,-0.13495252,4884.873814821243
2.4630847,-0.90930575,,2211,17.435493,-0.59846437,0.00058500865,0.9925035,0.14999999,,-0.95489013,3.0165184,15.637941,44220,19.225079,17.302408,3895.9102,1.2435808e-10,-0.7777778,23.741566,17.435493,1.7620583,-0.1473919,4888.120569467545
2.7619696e-14,-0.9097577,,2212,17.435493,-0.5982869,0.25669587,0.9882272,0.14999999,,0.16192877,17.215887,15.638666,44240,19.225079,17.23964,3896.0703,1.2424567e-10,0.25252524,23.741508,17.435493,1.7613335,-0.19828321,4892.172062158585
1.3841236e-12,-0.9100936,,2213,17.435493,-0.5987991,3.246397e-07,1.0139627,0.14999999,,-1.0245577,4.51188,15.635607,44260,19.225079,8.865921,3904.6016,1.2413341e-10,-1.0,23.734001,17.435493,1.7643929,-1.7176139,4895.070925474167
3.6750998,-0.9105454,,2214,17.435493,-0.5986747,3.247865e-07,1.0141646,0.14999999,,-0.6714728,4.504734,15.63631,44280,19.225079,17.194923,3904.8086,1.240213e-10,-1.0,23.731794,17.435493,1.76369,-0.3368006,4897.030112981796
2.2426805,-0.910997,,2215,17.435493,-0.5984346,0.00058599893,0.9925356,0.14999999,,-0.91098714,3.0149288,15.637098,44300,19.225079,17.38304,3904.8281,1.2390934e-10,-0.7777778,23.734554,17.435493,1.7629013,-0.08061814,4900.685580730438
8.765147e-09,-0.91144806,,2216,17.435493,-0.5982398,3.7441986,0.94705474,0.14999999,,0.04750301,11.876489,15.63784,44320,19.225079,17.28033,3904.9453,1.2379753e-10,0.030303031,23.729576,17.435493,1.7621593,-0.15883023,4903.469948768616
1.4490657e-06,-0.910211,,2217,17.435493,-0.5986541,0.00032429025,0.9909924,0.14999999,,-0.8702381,3.0287344,15.634883,44340,19.225079,9.084108,3913.2656,1.2368587e-10,-0.7979798,23.728817,17.435493,1.7651167,-1.4625875,4906.682092905045
2.7322288,-0.9106619,,2218,17.435493,-0.5984529,0.00032443655,0.99127775,0.14999999,,-0.7899776,3.025967,15.635637,44360,19.225079,17.307571,3913.3555,1.2357437e-10,-0.7979798,23.727207,17.435493,1.7643623,-0.1429644,4910.019945144653
3.0112123,-0.9111125,,2219,17.435493,-0.5982438,0.00032458294,0.9916888,0.14999999,,-0.6361271,3.0232067,15.636416,44380,19.225079,17.364014,3913.3906,1.2346302e-10,-0.7979798,23.727863,17.435493,1.7635832,-0.1255842,4913.82194685936
1.1009754e-20,-0.91156286,,2220,17.435493,-0.59800816,1.4065964e-08,0.99549836,0.14999999,,0.8982647,32.139793,15.637199,44400,19.225079,17.374153,3913.418,1.2335181e-10,0.8181818,23.728004,17.435493,1.7628002,-0.06663872,4915.768563508987
2.6789633e-26,-0.91201323,,2221,17.435493,-0.598898,0.0005865947,0.9930478,0.14999999,,-0.8228515,3.006764,15.630952,44420,19.225079,1.7582953,3929.0547,1.2324076e-10,-0.7777778,23.718374,17.435493,1.7690477,-2.564896,4918.190271139145
2.8992627,-0.9124631,,2222,17.435493,-0.5986909,0.00058685883,0.9934156,0.14999999,,-0.54191524,3.0040512,15.631714,44440,19.225079,17.32676,3929.1328,1.2312987e-10,-0.7777778,23.718367,17.435493,1.7682858,-0.1314225,4922.273237466812
2.5780919,-0.9129128,,2223,17.435493,-0.5984557,0.47070134,1.015992,0.14999999,,-0.50697666,3.0349014,15.632496,44460,19.225079,17.370037,3929.1602,1.2301911e-10,-0.47474748,23.71989,17.435493,1.7675037,-0.06912383,4926.287929058075
2.8946092,-0.9131508,,2224,17.435493,-0.5982191,0.34228712,1.0192553,0.14999999,,-0.3869164,2.9606133,15.633294,44480,19.225079,17.407156,3929.1523,1.229085e-10,-0.4949495,23.719353,17.435493,1.7667055,-0.08788316,4929.377871513367
3.2181547,-0.9134464,,2225,17.435493,-0.5980499,0.8438414,1.0085025,0.14999999,,-0.45721865,3.2221527,15.634055,44500,19.225079,17.324385,3929.2266,1.2279804e-10,-0.43434343,23.718914,17.435493,1.7659445,-0.24061151,4932.930859327316
3.019436,-0.9135166,,2226,17.435493,-0.59783745,0.47098562,1.0168297,0.14999999,,-0.71403927,3.0266776,15.63483,44520,19.225079,17.359274,3929.2656,1.2268775e-10,-0.47474748,23.71886,17.435493,1.7651691,-0.1337165,4935.634311199188
2.722591,-0.91375417,,2227,17.435493,-0.59760505,0.01391216,1.0122796,0.14999999,,-0.62263757,2.8637252,15.635605,44540,19.225079,17.36405,3929.3086,1.2257759e-10,-0.65656567,23.712795,17.435493,1.7643948,-0.09680722,4939.327261209488
2.8153226,-0.91419685,,2228,17.435493,-0.59735894,0.022134297,1.0159084,0.14999999,,-0.56417316,2.8402548,15.636393,44560,19.225079,17.38803,3929.3164,1.2246758e-10,-0.6363636,23.713078,17.435493,1.763607,-0.061082173,4942.198962211609
2.7579348,-0.91463566,,2229,17.435493,-0.59711033,0.05303724,1.0213238,0.14999999,,-0.54635024,2.8143854,15.637166,44580,19.225079,17.363115,3929.3555,1.2235771e-10,-0.5959596,23.711948,17.435493,1.7628336,-0.05875351,4945.585372209549
2.8246527,-0.9150604,,2230,17.435493,-0.59686124,0.17166056,1.0235183,0.14999999,,-0.28245416,2.853335,15.637956,44600,19.225079,17.395796,3929.3594,1.22248e-10,-0.53535354,23.712704,17.435493,1.762044,-0.06289118,4949.48717045784
3.7989094,-0.91543174,,2231,17.435493,-0.5967934,2.1835332,0.9883263,0.14999999,,-0.23240334,3.8174555,15.638625,44620,19.225079,17.133158,3929.625,1.2213844e-10,-0.35353535,23.70495,17.435493,1.7613745,-0.46881118,4952.6267421245575
4.8565288,-0.9149016,,2232,17.435493,-0.5968012,5.256035,0.9660169,0.14999999,,-0.12956142,5.3692427,15.639173,44640,19.225079,16.856298,3930.168,1.2202901e-10,-0.23232323,23.709785,17.435493,1.7608271,-0.6021425,4956.573482990265
6.1403637,-0.9129975,,2233,17.435493,-0.5969586,6.1328115,0.95253724,0.14999999,,0.15565789,9.011655,15.639446,44660,19.225079,16.249336,3931.3164,1.2191975e-10,-0.07070707,23.715904,17.435493,1.7605534,-0.9136766,4960.1002452373505
14.688055,-0.9107025,,2234,17.435493,-0.5974782,1.1395211,0.97496784,0.14999999,,0.06993719,15.054025,15.636421,44680,19.225079,8.884053,3939.832,1.2181062e-10,0.15151516,23.707417,17.435493,1.7635784,-1.7092346,4962.8434455394745
0.8949241,-0.9106401,,2235,17.435493,-0.597903,4.1983128,0.97117436,0.14999999,,-0.27278593,4.7350864,15.633478,44700,19.225079,9.060121,3948.1758,1.2170163e-10,-0.27272728,23.686445,17.435493,1.7665215,-1.5201124,4966.135848522186
4.0001326,-0.90921074,,2236,17.435493,-0.5978678,2.628896,0.9835847,0.14999999,,-0.44120923,4.0007563,15.634149,44720,19.225079,17.133793,3948.4414,1.215928e-10,-0.33333334,23.687845,17.435493,1.765851,-0.4896124,4969.404095411301
2.9005773,-0.90848285,,2237,17.435493,-0.5976755,0.34069303,1.0192499,0.14999999,,-0.60301936,2.947298,15.634918,44740,19.225079,17.35709,3948.4883,1.2148411e-10,-0.4949495,23.689035,17.435493,1.7650814,-0.15090646,4973.137943744659
2.7468882,-0.9087775,,2238,17.435493,-0.5974253,0.022014664,1.0154707,0.14999999,,-0.48647523,2.8396933,15.635703,44760,19.225079,17.391882,3948.496,1.2137558e-10,-0.6363636,23.690697,17.435493,1.7642965,-0.056994822,4978.1812579631805
2.9320893,-0.9092144,,2239,17.435493,-0.5971961,0.34094238,1.019753,0.14999999,,-0.58704305,2.943914,15.636437,44780,19.225079,17.279259,3948.6133,1.2126718e-10,-0.4949495,23.690552,17.435493,1.7635622,-0.09912964,4981.9626886844635
2.8011582,-0.90950865,,2240,17.435493,-0.5969453,0.079469495,1.0227884,0.14999999,,-0.71916306,2.8106024,15.63723,44800,19.225079,17.409937,3948.6055,1.2115894e-10,-0.57575756,23.689772,17.435493,1.7627697,-0.054681826,4984.979661226273
2.6900969,-0.9099195,,2241,17.435493,-0.59671265,0.0138589125,1.0125357,0.14999999,,-0.64411986,2.8571887,15.638012,44820,19.225079,17.389502,3948.6133,1.2105082e-10,-0.65656567,23.687809,17.435493,1.7619877,-0.09847203,4988.256271839142
2.8321564,-0.91035944,,2242,17.435493,-0.59646964,0.022049516,1.0162897,0.14999999,,-0.6063491,2.8321567,15.638792,44840,19.225079,17.384571,3948.629,1.209429e-10,-0.6363636,23.68839,17.435493,1.7612076,-0.06419373,4991.398263216019
2.7510645,-0.91079557,,2243,17.435493,-0.59622055,0.022059139,1.0165784,0.14999999,,-0.69096,2.8298454,15.639573,44860,19.225079,17.390038,3948.6367,1.2083505e-10,-0.6363636,23.68833,17.435493,1.7604265,-0.053825848,4995.146101951599
2.8139062,-0.91123146,,2244,17.435493,-0.5959846,0.0138771115,1.01344,0.14999999,,-0.5618831,2.8502402,15.64035,44880,19.225079,17.38503,3948.6523,1.2072739e-10,-0.65656567,23.687998,17.435493,1.7596493,-0.08268042,4998.877147436142
2.6287556,-0.9116708,,2245,17.435493,-0.59573716,0.03448018,1.0199782,0.14999999,,-0.6159098,2.8084989,15.641135,44900,19.225079,17.401594,3948.6523,1.2061986e-10,-0.61616164,23.686422,17.435493,1.7588644,-0.05379935,5002.060856580734
2.8046465,-0.9121008,,2246,17.435493,-0.59548676,0.034495015,1.020285,0.14999999,,-0.7257145,2.8062391,15.641907,44920,19.225079,17.375353,3948.6758,1.2051247e-10,-0.61616164,23.686821,17.435493,1.7580929,-0.053097446,5005.619910001755
2.6368303,-0.91253054,,2247,17.435493,-0.59525627,0.013895148,1.0140722,0.14999999,,-0.5422526,2.843594,15.642668,44940,19.225079,17.352352,3948.7266,1.2040524e-10,-0.65656567,23.684101,17.435493,1.7573318,-0.09765301,5009.639353990555
2.4960632,-0.9129693,,2248,17.435493,-0.595011,0.03452499,1.0205356,0.14999999,,-0.53957206,2.8018308,15.643449,44960,19.225079,17.398088,3948.7266,1.2029813e-10,-0.61616164,23.68169,17.435493,1.7565508,-0.057923272,5011.671043872833
2.738651,-0.9133987,,2249,17.435493,-0.59476334,0.07977924,1.0244254,0.14999999,,-0.393785,2.7928653,15.644222,44980,19.225079,17.382875,3948.7422,1.2019119e-10,-0.57575756,23.681303,17.435493,1.7557774,-0.058381543,5015.600218057632
2.3942895,-0.91380775,,2250,17.435493,-0.5945872,0.24453442,1.0229278,0.14999999,,-0.45525733,2.8738337,15.644953,45000,19.225079,17.2905,3948.8555,1.2008437e-10,-0.5151515,23.675795,17.435493,1.7550468,-0.22223464,5017.576197147369
2.9179313,-0.91414344,,2251,17.435493,-0.59436953,0.34262705,1.0208452,0.14999999,,-0.23385572,2.9290211,15.645694,45020,19.225079,17.311827,3948.9414,1.199777e-10,-0.4949495,23.675745,17.435493,1.7543058,-0.12770382,5020.981189250946
1.5882902,-0.9144354,,2252,17.435493,-0.5943617,4.8276978,0.95099807,0.14999999,,0.2570975,10.731504,15.646264,45040,19.225079,16.929214,3949.414,1.1987117e-10,-0.01010101,23.672571,17.435493,1.7537355,-0.5970585,5023.216688871384
16.957664,-0.9127379,,2253,17.435493,-0.59494483,0.18100962,0.9951134,0.14999999,,0.50022894,17.65221,15.643094,45060,19.225079,8.502844,3958.3086,1.1976478e-10,0.27272728,23.667393,17.435493,1.7569056,-1.8579671,5026.722305774689
21.742558,-0.9131013,,2254,17.435493,-0.5956285,0.000356332,0.95488405,0.14999999,,0.7617103,23.58424,15.639183,45080,19.225079,6.826405,3968.879,1.1965853e-10,0.53535354,23.69398,17.435493,1.7608166,-2.1285064,5029.915811777115
1.569973e-13,-0.9135447,,2255,17.435493,-0.59645545,0.6362097,1.0131342,0.14999999,,-0.66675234,3.0946326,15.633942,45100,19.225079,3.8221102,3982.461,1.1955244e-10,-0.45454547,23.660912,17.435493,1.766058,-2.4121222,5033.635862112045
0.24125807,-0.91370595,,2256,17.435493,-0.5962155,3.258146e-07,1.0103445,0.14999999,,-1.0715215,4.580705,15.6347065,45120,19.225079,17.36027,3982.5,1.1944648e-10,-1.0,23.660427,17.435493,1.7652931,-0.06779791,5037.465334177017
3.9929261,-0.9141491,,2257,17.435493,-0.59617734,3.2595912e-07,1.0106721,0.14999999,,-0.99869895,4.5734506,15.6354,45140,19.225079,17.197407,3982.7031,1.1934065e-10,-1.0,23.660427,17.435493,1.7645998,-0.52001673,5042.325322628021
3.5244029,-0.9145921,,2258,17.435493,-0.5960336,3.261034e-07,1.010793,0.14999999,,-0.9425651,4.5662227,15.636089,45160,19.225079,17.194088,3982.9102,1.1923496e-10,-1.0,23.656883,17.435493,1.7639103,-0.28156722,5045.83759188652
2.9931593,-0.9150349,,2259,17.435493,-0.5958499,3.2624803e-07,1.0106803,0.14999999,,-1.1125096,4.559026,15.636802,45180,19.225079,17.24369,3983.0625,1.1912941e-10,-1.0,23.649397,17.435493,1.7631979,-0.191454,5049.401203632355
4.146598,-0.91547745,,2260,17.435493,-0.5959026,3.2639244e-07,1.0110799,0.14999999,,-0.7621729,4.5518575,15.637497,45200,19.225079,17.20424,3983.2578,1.1902403e-10,-1.0,23.650694,17.435493,1.7625027,-0.72540474,5052.866574764252
1.8582485,-0.91591984,,2261,17.435493,-0.5956853,0.034627,1.0200133,0.14999999,,-0.64838195,2.8034256,15.638258,45220,19.225079,17.362055,3983.2969,1.1891878e-10,-0.61616164,23.657011,17.435493,1.7617416,-0.11521465,5055.977308034897
2.8178725,-0.91634667,,2262,17.435493,-0.5954403,0.022181928,1.0173248,0.14999999,,-0.36735803,2.8186662,15.639036,45240,19.225079,17.396748,3983.3008,1.1881364e-10,-0.6363636,23.65758,17.435493,1.7609634,-0.061010476,5059.107417106628
3.4087622,-0.91677886,,2263,17.435493,-0.59529066,2.6488674,0.9828269,0.14999999,,-0.32603812,4.019297,15.639749,45260,19.225079,17.254873,3983.4492,1.1870865e-10,-0.33333334,23.654613,17.435493,1.760251,-0.27389395,5062.286018133163
3.6308537,-0.91605085,,2264,17.435493,-0.59519535,1.7710705,0.9934812,0.14999999,,-0.28051683,3.6323512,15.640463,45280,19.225079,17.253374,3983.5898,1.1860382e-10,-0.37373737,23.655483,17.435493,1.7595367,-0.36184675,5065.9800062179565
4.1634355,-0.91571045,,2265,17.435493,-0.59514385,3.147995,0.97934127,0.14999999,,-0.3201059,4.232365,15.641101,45300,19.225079,17.086864,3983.9062,1.1849911e-10,-0.3131313,23.658283,17.435493,1.7588987,-0.47179693,5069.231698274612
