Delta,IWMean,Regret,ReturnMean,ReturnMax,LQGmu1_higher,DenMISELogLast,Bound,ReturnMin,IWMax,Regret/t,TimestepsSoFar,IWMin,DenMISEMeanLog,TimeElapsed,ReturnAbsMax,DenMISELogFirst,ReturnLastEpisode,ReturnStepMax,IWLastEpisode,IWFirstEpisode,LQGsigma_higher,LQGmu1_actor,Iteration
4.374211e-11,1.0082892,5163.582,16.01492,17.436134,-1.0,-0.018937958,22.213661,,4.6660805,1.3850803,74560,,-0.52073455,11815.832588911057,17.436134,-1.8054018,17.290117,19.225239,1.9626138,3.577868e-11,0.14999999,-0.95765144,3728
4.371865e-11,1.008245,5163.7383,16.015247,17.436134,-1.0,-0.0997515,22.210428,,4.6614995,1.3847523,74580,,-0.5206196,11822.527500391006,17.436134,-1.80567,17.242529,19.225239,2.8237891,3.5788233e-11,0.14999999,-0.7399335,3729
4.3695214e-11,0.9892519,5163.7734,16.01561,17.436134,-0.65656567,-0.052390136,22.21698,,2.984534,1.3843899,74600,,-0.5204919,11829.031443119049,17.436134,-1.8059381,17.363373,19.225239,2.4015706,5.0165276e-05,0.14999999,-0.3725627,3730
4.3671792e-11,0.9888478,5163.957,16.015932,17.436134,-0.65656567,-0.21943101,22.207087,,2.9829473,1.3840675,74620,,-0.52041405,11835.300102710724,17.436134,-1.8062061,17.215626,19.225239,0.5516835,5.017872e-05,0.14999999,-0.9513105,3731
4.3648394e-11,0.9845502,5164.1094,16.016262,17.436134,0.67676765,-0.08882191,22.20657,,36.866814,1.3837376,74640,,-0.5203015,11843.457449913025,17.436134,-1.8064741,17.243353,19.225239,7.622724e-26,0.0097068455,0.14999999,0.54562694,3732
4.362501e-11,1.0080525,5175.121,16.013683,17.436134,-1.0,-2.447201,22.204779,,4.6606727,1.3863163,74660,,-0.5208227,11848.227885723114,17.436134,-1.8067394,6.3941183,19.225239,2.7025357e-22,3.582655e-11,0.14999999,-0.954809,3733
4.3601647e-11,0.9342774,5175.2773,16.014011,17.436134,0.25252524,-0.0944451,22.202118,,23.509968,1.3859882,74680,,-0.5207063,11853.067201852798,17.436134,-1.8070073,17.240835,19.225239,2.500415e-14,9.592903,0.14999999,0.01909767,3734
4.3578304e-11,1.0080009,5183.5625,16.012165,17.436134,-1.0,-1.495724,22.201487,,4.6573534,1.3878345,74700,,-0.52098554,11857.578386306763,17.436134,-1.8047093,9.120092,19.225239,1.1253076e-09,3.5753848e-11,0.14999999,-0.811784,3735
4.3554972e-11,0.99181515,5183.6094,16.012524,17.436134,-0.67676765,-0.016592208,22.201517,,2.9445157,1.387476,74720,,-0.52084845,11863.395330190659,17.436134,-1.8049769,17.350338,19.225239,1.8034029,2.5202635e-05,0.14999999,-0.37103543,3736
4.353167e-11,1.004639,5183.703,16.012869,17.436134,-0.37373737,-0.22192389,22.200914,,3.3402252,1.3871307,74740,,-0.5207707,11869.316883087158,17.436134,-1.8052446,17.304384,19.225239,3.319928,0.11285881,0.14999999,-0.36012182,3737
4.350838e-11,1.0048559,5183.832,16.013206,17.436134,-0.37373737,-0.23022328,22.201832,,3.338135,1.3867931,74760,,-0.52069175,11873.831826210022,17.436134,-1.805482,17.270813,19.225239,3.3343747,0.11288561,0.14999999,-0.30399334,3738
4.3485108e-11,1.0092126,5183.9883,16.013536,17.436134,-0.35353535,-0.29893804,22.20231,,3.4147804,1.3864632,74780,,-0.5206312,11883.76090168953,17.436134,-1.8057193,17.244457,19.225239,3.3959281,0.17104849,0.14999999,-0.47842702,3739
4.3461863e-11,1.0007311,5184.0156,16.013899,17.436134,-0.3939394,-0.179722,22.199589,,3.2791688,1.3861008,74800,,-0.5205377,11888.71737241745,17.436134,-1.805941,17.376186,19.225239,2.7163193,0.07321202,0.14999999,-0.45730358,3740
4.3438628e-11,0.99661076,5184.0312,16.014265,17.436134,-0.41414142,-0.18317689,22.199411,,3.2399464,1.3857346,74820,,-0.5204474,11893.542891263962,17.436134,-1.8061887,17.38217,19.225239,3.0647285,0.04661835,0.14999999,-0.54341346,3741
4.341541e-11,0.98352003,5184.0547,16.01463,17.436134,-0.61616164,-0.16542158,22.197378,,3.054225,1.3853703,74840,,-0.5203534,11899.397937059402,17.436134,-1.8064435,17.373386,19.225239,2.789874,0.00018796315,0.14999999,-0.7241273,3742
4.3392217e-11,0.988728,5184.0703,16.014996,17.436134,-0.65656567,-0.06322869,22.196657,,2.9824786,1.385004,74860,,-0.5202358,11905.760199069977,17.436134,-1.8067107,17.387068,19.225239,2.559918,5.020409e-05,0.14999999,-0.5987381,3743
4.336904e-11,0.9889399,5184.0977,16.015358,17.436134,-0.65656567,-0.14320609,22.197512,,2.9809003,1.3846416,74880,,-0.520138,11915.144139766693,17.436134,-1.8069777,17.37204,19.225239,2.8493068,5.0217495e-05,0.14999999,-0.79408556,3744
4.3345882e-11,0.9919893,5184.1484,16.015715,17.436134,-0.67676765,-0.023267953,22.194056,,2.9403157,1.384285,74900,,-0.5200085,11921.846719264984,17.436134,-1.8072448,17.351715,19.225239,2.0048997,2.5259855e-05,0.14999999,-0.69516855,3745
4.332274e-11,0.9955085,5184.1797,16.016075,17.436134,-0.6969697,-0.081821695,22.19537,,2.8984914,1.3839245,74920,,-0.51989347,11928.742681264877,17.436134,-1.8075118,17.366623,19.225239,2.8861723,1.2477494e-05,0.14999999,-0.43686956,3746
4.3299624e-11,0.9925857,5184.2383,16.016428,17.436134,-0.43434343,-0.18725927,22.195515,,3.2131257,1.3835716,74940,,-0.51980597,11934.49540567398,17.436134,-1.8077787,17.339264,19.225239,3.2068815,0.02919023,0.14999999,-0.55045015,3747
4.327652e-11,0.9835001,5184.2383,16.016798,17.436134,-0.4949495,-0.16118333,22.19415,,3.1677384,1.3832016,74960,,-0.5197123,11939.32979631424,17.436134,-1.8080378,17.399357,19.225239,2.9180431,0.006398135,0.14999999,-0.4098407,3748
4.3253436e-11,0.9892609,5184.375,16.01713,17.436134,-0.45454547,-0.19567508,22.194918,,3.1914878,1.3828697,74980,,-0.5196303,11944.16368341446,17.436134,-1.8083029,17.263725,19.225239,3.093939,0.017929858,0.14999999,-0.5966361,3749
4.3230374e-11,0.9893473,5184.422,16.017487,17.436134,-0.65656567,-0.14208029,22.194838,,2.9752936,1.382513,75000,,-0.51953256,11949.04115319252,17.436134,-1.8085648,17.353912,19.225239,2.8304892,5.029725e-05,0.14999999,-0.4319721,3750
4.3207327e-11,0.9896668,5184.4766,16.017841,17.436134,-0.45454547,-0.186994,22.198524,,3.1894274,1.3821583,75020,,-0.5194469,11953.850803375244,17.436134,-1.8088313,17.346498,19.225239,3.1703815,0.017939333,0.14999999,-0.64253896,3751
4.3184293e-11,0.9868108,5184.492,16.018206,17.436134,-0.6363636,-0.11591463,22.194767,,3.0094519,1.381794,75040,,-0.5193422,11959.489133358002,17.436134,-1.8090931,17.382828,19.225239,2.983952,9.827365e-05,0.14999999,-0.52176344,3752
4.3161287e-11,0.9843677,5184.5273,16.018564,17.436134,-0.4949495,-0.16674069,22.198193,,3.1609817,1.3814354,75060,,-0.51925176,11964.230510950089,17.436134,-1.8093597,17.365284,19.225239,3.092391,0.0064065973,0.14999999,-0.47834572,3753
4.3138295e-11,0.98462456,5184.59,16.018915,17.436134,-0.4949495,-0.174862,22.199556,,3.1591628,1.3810844,75080,,-0.5191641,11970.487120389938,17.436134,-1.8096243,17.33382,19.225239,3.1484714,0.0064082933,0.14999999,-0.39885995,3754
4.3115317e-11,0.9902716,5184.6562,16.019266,17.436134,-0.45454547,-0.19899915,22.199839,,3.1837,1.3807335,75100,,-0.5190831,11976.634467363358,17.436134,-1.809889,17.338923,19.225239,3.02912,0.017958317,0.14999999,-0.44569102,3755
4.3092363e-11,0.9905167,5184.7188,16.019617,17.436134,-0.45454547,-0.18080966,22.201115,,3.1818502,1.3803825,75120,,-0.51899564,11983.716332674026,17.436134,-1.8101505,17.333576,19.225239,3.1811693,0.017963018,0.14999999,-0.20241624,3756
4.306943e-11,0.9976974,5185.3516,16.019815,17.436134,-0.41414142,-0.5477711,22.193867,,3.2258973,1.3801842,75140,,-0.5190058,11988.899419784546,17.436134,-1.8104119,16.768965,19.225239,1.6985663,0.04681565,0.14999999,-0.75186133,3757
4.304651e-11,0.9463574,5185.3945,16.020172,17.436134,0.07070707,-0.044578776,22.186089,,16.568016,1.3798275,75160,,-0.51888037,11993.627263069153,17.436134,-1.8106656,17.35836,19.225239,8.206115e-07,15.976671,0.14999999,0.24342564,3758
4.302361e-11,0.9921992,5194.2266,16.018188,17.436134,-0.67676765,-2.144136,22.184135,,2.9335418,1.3818111,75180,,-0.51932716,11998.421179533005,17.436134,-1.8066893,8.565147,19.225239,1.5274759e-07,2.5245816e-05,0.14999999,-0.65924144,3759
4.3000728e-11,0.98946697,5194.2188,16.018559,17.436134,-0.65656567,-0.104127,22.185623,,2.9693213,1.3814411,75200,,-0.5192189,12003.639643669128,17.436134,-1.8069552,17.413227,19.225239,2.9510155,5.021635e-05,0.14999999,-0.84651995,3760
4.2977864e-11,1.0099424,5194.297,16.018906,17.436134,-0.7979798,-0.014698626,22.184868,,2.7244232,1.381094,75220,,-0.5190877,12008.506264448166,17.436134,-1.8072212,17.316563,19.225239,2.561316,2.7909067e-07,0.14999999,-0.7296991,3761
4.2955018e-11,1.0100747,5194.3125,16.019268,17.436134,-0.7979798,-0.05703397,22.184921,,2.7231748,1.3807316,75240,,-0.5189622,12013.010473966599,17.436134,-1.807487,17.383072,19.225239,2.5385926,2.7916494e-07,0.14999999,-0.9717065,3762
4.293219e-11,1.007249,5194.5,16.019585,17.436134,-1.0,-0.1314158,22.186531,,4.6863604,1.380415,75260,,-0.5188566,12019.297270298004,17.436134,-1.8077527,17.217169,19.225239,2.9796562,3.586285e-11,0.14999999,-1.1054841,3763
4.290938e-11,1.0075129,5194.715,16.019894,17.436134,-1.0,-0.6530204,22.188578,,4.681775,1.380106,75280,,-0.5188903,12024.55581498146,17.436134,-1.8080184,17.185022,19.225239,3.9905832,3.587236e-11,0.14999999,-0.95836794,3764
4.288659e-11,1.0074719,5194.875,16.02022,17.436134,-1.0,-0.104582064,22.185421,,4.677201,1.3797798,75300,,-0.5187783,12028.428317308426,17.436134,-1.8082842,17.241291,19.225239,2.8412595,3.5881943e-11,0.14999999,-1.0492277,3765
4.2863824e-11,1.0076435,5195.0703,16.020533,17.436134,-1.0,-0.3674371,22.185896,,4.672638,1.379467,75320,,-0.51873624,12035.241251945496,17.436134,-1.8085496,17.202791,19.225239,3.6392074,3.5891456e-11,0.14999999,-1.1583637,3766
4.2841067e-11,1.0079675,5195.2695,16.020845,17.436134,-1.0,-1.0172805,22.188995,,4.668088,1.3791542,75340,,-0.5188668,12040.82216000557,17.436134,-1.8088152,17.197746,19.225239,4.212892,3.5900973e-11,0.14999999,-1.0360389,3767
4.281833e-11,1.0081122,5195.4727,16.021158,17.436134,-1.0,-0.3139684,22.189009,,4.663547,1.3788414,75360,,-0.5188101,12045.755232572556,17.436134,-1.8090806,17.19697,19.225239,3.537031,3.5910493e-11,0.14999999,-0.5687064,3768
4.279561e-11,0.98664266,5195.4688,16.021526,17.436134,-0.47474748,-0.15191124,22.180386,,3.1707785,1.3784733,75380,,-0.5187108,12051.037443876266,17.436134,-1.809346,17.408497,19.225239,2.5444355,0.010820912,0.14999999,-0.48142892,3769
4.277291e-11,0.9868926,5195.461,16.021894,17.436134,-0.47474748,-0.17345344,22.181767,,3.168954,1.3781052,75400,,-0.51862276,12055.974916934967,17.436134,-1.8096083,17.410131,19.225239,3.160224,0.010823756,0.14999999,-0.35830903,3770
4.2750224e-11,0.9974092,5195.625,16.022215,17.436134,-0.41414142,-0.22838542,22.181646,,3.2287931,1.3777847,75420,,-0.5185494,12060.732927799225,17.436134,-1.8098707,17.22928,19.225239,3.1183205,0.04679032,0.14999999,-0.37451938,3771
4.2727565e-11,0.99762475,5195.7812,16.02254,17.436134,-0.41414142,-0.21403055,22.182476,,3.2268865,1.3774605,75440,,-0.51846933,12067.53121304512,17.436134,-1.8101234,17.241785,19.225239,3.181412,0.04680215,0.14999999,-0.57989544,3772
4.2704916e-11,0.98181427,5195.824,16.022892,17.436134,-0.53535354,-0.14641502,22.178068,,3.125679,1.3771076,75460,,-0.51837134,12074.072480678558,17.436134,-1.8103762,17.357115,19.225239,2.9461758,0.002128872,0.14999999,-0.3349382,3773
4.2682288e-11,1.0017488,5196.0703,16.023193,17.436134,-0.3939394,-0.25252792,22.18003,,3.2646706,1.3768063,75480,,-0.51830584,12080.334667921066,17.436134,-1.8106406,17.158827,19.225239,3.1687927,0.07355689,0.14999999,-0.46570134,3774
4.2659678e-11,0.9978875,5196.176,16.02353,17.436134,-0.41414142,-0.174015,22.179838,,3.2220654,1.3764706,75500,,-0.5182142,12086.401352882385,17.436134,-1.810886,17.29518,19.225239,2.9835691,0.046837844,0.14999999,-0.48499215,3775
4.263709e-11,0.9907419,5196.2266,16.02388,17.436134,-0.45454547,-0.16979037,22.180233,,3.1732633,1.3761196,75520,,-0.5181226,12092.390366792679,17.436134,-1.8111385,17.348845,19.225239,3.087531,0.017980775,0.14999999,-0.3828279,3776
4.261451e-11,0.99444264,5196.332,16.024216,17.436134,-0.43434343,-0.20550458,22.18084,,3.1906505,1.3757839,75540,,-0.5180422,12097.479996442795,17.436134,-1.8113985,17.290339,19.225239,3.0793288,0.02929608,0.14999999,-0.37937632,3777
4.2591954e-11,0.9984815,5196.41,16.024559,17.436134,-0.41414142,-0.20739104,22.181906,,3.2165983,1.3754406,75560,,-0.51796156,12102.79698252678,17.436134,-1.8116555,17.319868,19.225239,3.1858354,0.046873905,0.14999999,-0.12455723,3778
4.256942e-11,1.0021242,5197.867,16.02454,17.436134,-0.3939394,-0.8492846,22.172907,,3.2555664,1.3754597,75580,,-0.5180496,12108.301565647125,17.436134,-1.8119078,15.952139,19.225239,1.2397023,0.07365016,0.14999999,-0.3494253,3779
4.2546897e-11,1.0023301,5198.047,16.024855,17.436134,-0.3939394,-0.23276567,22.173649,,3.253625,1.375145,75600,,-0.5179737,12114.982932329178,17.436134,-1.8121529,17.216677,19.225239,3.212064,0.07366821,0.14999999,-0.46699265,3780
4.2524397e-11,1.0024278,5198.086,16.025208,17.436134,-0.3939394,-0.1706292,22.172628,,3.251687,1.3747921,75620,,-0.5178813,12120.155883789062,17.436134,-1.8123978,17.362461,19.225239,2.80167,0.07368627,0.14999999,-0.3622986,3781
4.250191e-11,1.0026406,5198.242,16.02553,17.436134,-0.3939394,-0.21892364,22.17352,,3.249752,1.3744698,75640,,-0.5178016,12126.073263406754,17.436134,-1.8126428,17.242744,19.225239,3.2376819,0.07370432,0.14999999,-0.28762123,3782
4.247944e-11,1.0067407,5198.539,16.025814,17.436134,-0.37373737,-0.32315114,22.172949,,3.3070738,1.3741856,75660,,-0.51774955,12132.910810232162,17.436134,-1.8128877,17.101355,19.225239,3.1159458,0.113724716,0.14999999,-0.419271,3783
4.2456993e-11,1.0029346,5198.66,16.026148,17.436134,-0.3939394,-0.18214077,22.173025,,3.2458754,1.3738518,75680,,-0.51765907,12139.395141124725,17.436134,-1.8131219,17.283371,19.225239,3.145782,0.073739626,0.14999999,-0.20543444,3784
4.243456e-11,1.0071136,5199.1094,16.026392,17.436134,-1.0,-0.53759444,22.170195,,4.6787977,1.3736076,75700,,-0.5176636,12146.261487960815,17.436134,-1.8133667,16.94617,19.225239,3.6752888e-06,3.6064728e-11,0.14999999,-0.8940817,3785
4.2412147e-11,1.006869,5199.2188,16.026724,17.436134,-0.37373737,-0.031638876,22.169617,,3.304006,1.3732758,75720,,-0.51753336,12151.178072929382,17.436134,-1.8136308,17.290781,19.225239,0.006690742,0.113809265,0.14999999,-0.48930594,3786
4.238975e-11,1.0028598,5199.1953,16.027094,17.436134,-0.3939394,-0.16496053,22.166286,,3.242868,1.3729057,75740,,-0.5174386,12156.593715906143,17.436134,-1.813865,17.422403,19.225239,2.5626345,0.07379445,0.14999999,-0.23996715,3787
4.2367373e-11,1.0106815,5199.5,16.027374,17.436134,-0.35353535,-0.43308297,22.165085,,3.3844593,1.3726254,75760,,-0.5174156,12162.892556667328,17.436134,-1.8141094,17.092117,19.225239,3.0791326,0.17248964,0.14999999,-0.19945714,3788
4.234501e-11,0.9870749,5200.078,16.027586,17.436134,-0.07070707,-0.5566803,22.16587,,10.02801,1.3724136,75780,,-0.5174232,12167.906304836273,17.436134,-1.8143278,16.828424,19.225239,3.2107139,8.610019,0.14999999,-0.12941524,3789
4.232267e-11,1.0143199,5201.453,16.027584,17.436134,-0.33333334,-0.8264424,22.166075,,3.4989831,1.3724155,75800,,-0.5175084,12174.6010222435,17.436134,-1.812322,16.020601,19.225239,2.4122653,0.25614563,0.14999999,-0.65609807,3790
4.2300344e-11,1.0069207,5201.4766,16.02794,17.436134,-1.0,-0.10775881,22.164738,,4.680429,1.3720589,75820,,-0.51739657,12179.429176568985,17.436134,-1.8125182,17.380037,19.225239,0.2138993,3.60342e-11,0.14999999,-1.2347479,3791
4.2278035e-11,1.0073,5201.6797,16.028248,17.436134,-1.0,-1.7366352,22.168797,,4.6758895,1.3717518,75840,,-0.5177163,12186.060094118118,17.436134,-1.8127819,17.193523,19.225239,4.4381,3.6043685e-11,0.14999999,-0.810031,3792
4.2255744e-11,1.0068307,5201.7383,16.028593,17.436134,-1.0,-0.02242908,22.158316,,4.6713634,1.3714066,75860,,-0.5175839,12190.35962677002,17.436134,-1.8130456,17.33926,19.225239,1.2197549,3.6053174e-11,0.14999999,-0.86888134,3793
4.2233474e-11,1.0088851,5201.836,16.02893,17.436134,-0.7979798,-0.020928342,22.15962,,2.7348695,1.371069,75880,,-0.5174513,12195.743608236313,17.436134,-1.8133092,17.311722,19.225239,2.4288015,2.8079475e-07,0.14999999,-0.7771857,3794
4.221122e-11,1.0090649,5201.875,16.029282,17.436134,-0.7979798,-0.034470268,22.160492,,2.7336197,1.370718,75900,,-0.5173217,12201.862746477127,17.436134,-1.8135728,17.358404,19.225239,2.7265663,2.8086893e-07,0.14999999,-0.8683047,3795
4.218898e-11,1.0091666,5201.9766,16.029615,17.436134,-0.7979798,-0.020014852,22.159983,,2.732372,1.3703842,75920,,-0.51718825,12208.122018575668,17.436134,-1.8138362,17.29717,19.225239,2.430979,2.8094288e-07,0.14999999,-0.3926872,3796
4.2166767e-11,1.0143241,5202.117,16.02994,17.436134,-0.33333334,-0.19419505,22.163815,,3.502179,1.37006,75940,,-0.5171008,12212.48774600029,17.436134,-1.8140997,17.256777,19.225239,2.9864647,0.25660136,0.14999999,-0.60255194,3797
4.2144566e-11,0.9861473,5202.1016,16.030304,17.436134,-0.6363636,-0.13635537,22.160446,,3.0066352,1.3696957,75960,,-0.5169969,12217.634118795395,17.436134,-1.8142954,17.4143,19.225239,2.9716926,9.878623e-05,0.14999999,-0.79566014,3798
4.2122382e-11,1.0092622,5202.172,16.030647,17.436134,-0.7979798,-0.02582051,22.158777,,2.7313707,1.3693523,75980,,-0.5168714,12224.301329612732,17.436134,-1.8145586,17.335363,19.225239,2.7288558,2.8114604e-07,0.14999999,-0.81375396,3799
4.2100212e-11,1.0094343,5202.2383,16.03099,17.436134,-0.7979798,-0.019758085,22.159508,,2.7301264,1.369009,76000,,-0.5167381,12229.703097820282,17.436134,-1.8148218,17.333483,19.225239,2.6977286,2.8122005e-07,0.14999999,-0.51395464,3800
4.2078063e-11,0.98248774,5202.246,16.031347,17.436134,-0.5959596,-0.16158384,22.156395,,3.0605507,1.3686523,76020,,-0.51664215,12235.810621976852,17.436134,-1.8150849,17.390669,19.225239,2.692109,0.0003570547,0.14999999,-0.753554,3801
4.2055928e-11,1.0093938,5202.289,16.031696,17.436134,-0.7979798,-0.0448886,22.156256,,2.7287436,1.3683033,76040,,-0.51652277,12240.9994764328,17.436134,-1.8153479,17.35247,19.225239,2.6623554,2.8136787e-07,0.14999999,-0.77224135,3802
4.2033817e-11,1.00957,5202.3203,16.032047,17.436134,-0.7979798,-0.034541078,22.157091,,2.7275035,1.3679523,76060,,-0.5163935,12247.781458377838,17.436134,-1.8156109,17.365278,19.225239,2.7128537,2.8144194e-07,0.14999999,-1.0463798,3803
4.2011717e-11,0.97313875,5202.5312,16.032352,17.436134,0.43434343,-0.35725942,22.151745,,28.345522,1.3676472,76080,,-0.5163494,12254.311202049255,17.436134,-1.8158739,17.198671,19.225239,2.6289486e-21,1.3420577,0.14999999,0.6591438,3804
4.1989637e-11,1.0092864,5214.7812,16.029493,17.436134,-0.7979798,-2.5947404,22.149954,,2.7269824,1.3705063,76100,,-0.5169033,12261.056419372559,17.436134,-1.8157839,5.1489496,19.225239,1.1498364e-19,2.8149051e-07,0.14999999,-0.83914894,3805
4.1967575e-11,1.0094332,5214.8555,16.029833,17.436134,-0.7979798,-0.014764803,22.150257,,2.7257454,1.3701668,76120,,-0.5167688,12266.178789615631,17.436134,-1.8160467,17.323803,19.225239,2.599403,2.815646e-07,0.14999999,-0.9087714,3806
4.1945534e-11,1.0067265,5214.9688,16.030163,17.436134,-1.0,-0.040889423,22.151218,,4.6825633,1.3698368,76140,,-0.5166413,12271.046796321869,17.436134,-1.8163095,17.28418,19.225239,2.3027935,3.6171025e-11,0.14999999,-1.2368747,3807
4.1923506e-11,1.007107,5215.172,16.030468,17.436134,-1.0,-1.7601293,22.15533,,4.6780396,1.3695316,76160,,-0.5169662,12275.92811012268,17.436134,-1.8165721,17.198885,19.225239,4.4434457,3.6180545e-11,0.14999999,-1.1180353,3808
4.1901493e-11,1.007384,5215.379,16.030775,17.436134,-1.0,-0.7297159,22.15765,,4.673527,1.3692245,76180,,-0.51702034,12280.846969127655,17.436134,-1.8168346,17.196714,19.225239,4.048271,3.6190072e-11,0.14999999,-1.2193727,3809
4.1879503e-11,1.0077521,5215.586,16.03108,17.436134,-1.0,-1.5720167,22.161537,,4.669025,1.3689194,76200,,-0.5172954,12286.920287847519,17.436134,-1.8170971,17.19183,19.225239,4.396316,3.619953e-11,0.14999999,-1.1939886,3810
4.185753e-11,1.0081016,5215.789,16.031385,17.436134,-1.0,-1.3227706,22.16512,,4.6645346,1.3686142,76220,,-0.5175047,12293.243523597717,17.436134,-1.8173596,17.197756,19.225239,4.326224,3.6209057e-11,0.14999999,-1.17826,3811
4.1835566e-11,1.0084374,5215.9844,16.031693,17.436134,-1.0,-1.1807774,22.168468,,4.6600547,1.3683071,76240,,-0.51767665,12298.890530347824,17.436134,-1.817622,17.201128,19.225239,4.275118,3.621852e-11,0.14999999,-1.0687504,3812
4.181363e-11,1.0086389,5216.1836,16.032,17.436134,-1.0,-0.45185423,22.16951,,4.6555862,1.368,76260,,-0.51765734,12307.56997513771,17.436134,-1.8178842,17.19669,19.225239,3.7621846,3.6228055e-11,0.14999999,-0.97537947,3813
4.1791702e-11,1.0086417,5216.367,16.03231,17.436134,-1.0,-0.13546437,22.167154,,4.6511283,1.3676891,76280,,-0.51755494,12314.24960064888,17.436134,-1.8181465,17.223213,19.225239,3.004693,3.6237523e-11,0.14999999,-0.9678074,3814
4.1769796e-11,1.008625,5216.539,16.032623,17.436134,-1.0,-0.119339176,22.164474,,4.6466813,1.3673763,76300,,-0.5174482,12320.732921123505,17.436134,-1.8184086,17.227812,19.225239,2.9285002,3.6247064e-11,0.14999999,-1.4395169,3815
4.174791e-11,1.0090541,5216.75,16.032927,17.436134,-1.0,-4.8463078,22.169424,,4.6422434,1.367073,76320,,-0.5185805,12327.452142238617,17.436134,-1.8186706,17.184711,19.225239,4.626075,3.6256536e-11,0.14999999,-0.84615374,3816
4.172604e-11,1.0086877,5216.828,16.033264,17.436134,-1.0,-0.012863525,22.160767,,4.6378183,1.3667355,76340,,-0.5184458,12332.395617723465,17.436134,-1.8189327,17.324408,19.225239,1.5921327,3.626608e-11,0.14999999,-0.6447499,3817
4.1704185e-11,1.0100819,5216.8438,16.033617,17.436134,-0.35353535,-0.1150226,22.147665,,3.4001517,1.3663826,76360,,-0.5183379,12337.852671861649,17.436134,-1.8191947,17.37923,19.225239,0.4532226,0.17336904,0.14999999,-0.32401294,3818
4.1682345e-11,1.010288,5217.0938,16.03391,17.436134,-0.35353535,-0.2642279,22.148472,,3.398016,1.3660889,76380,,-0.5182687,12344.179570436478,17.436134,-1.8194112,17.158335,19.225239,3.397504,0.17340657,0.14999999,-0.031228095,3819
4.166053e-11,0.98770523,5222.047,16.032972,17.436134,-0.07070707,-1.2820046,22.1608,,10.076144,1.3670273,76400,,-0.5184661,12350.170418024063,17.436134,-1.8196275,12.445098,19.225239,9.258579,8.655771,0.14999999,-0.18553868,3820
4.1638727e-11,0.99897146,5222.9297,16.033098,17.436134,-0.11111111,-0.6087414,22.146515,,8.405089,1.3669014,76420,,-0.51849306,12355.725116729736,17.436134,-1.8176259,16.517105,19.225239,4.3224554,6.1429186,0.14999999,-0.15545078,3821
4.1616943e-11,1.0190192,5223.8125,16.033224,17.436134,-0.2929293,-0.7218013,22.14756,,3.8734095,1.3667755,76440,,-0.5185465,12361.921682596207,17.436134,-1.8162812,16.51685,19.225239,3.59655,0.538982,0.14999999,-0.18233266,3822
4.1595172e-11,1.020706,5224.422,16.033422,17.436134,-0.27272728,-0.61869586,22.14812,,4.128249,1.3665771,76460,,-0.518568,12368.56001663208,17.436134,-1.8164018,16.785847,19.225239,4.1177025,0.7594416,0.14999999,-0.640203,3823
4.157342e-11,1.0079829,5224.457,16.033772,17.436134,-1.0,-0.118959464,22.14657,,4.640685,1.3662281,76480,,-0.51845807,12375.388822078705,17.436134,-1.8164648,17.373255,19.225239,0.1687035,3.6176683e-11,0.14999999,-1.3376973,3824
4.1551686e-11,1.0083923,5224.672,16.034073,17.436134,-1.0,-3.0716915,22.151192,,4.636273,1.3659267,76500,,-0.51912355,12381.898116588593,17.436134,-1.8167262,17.183336,19.225239,4.552437,3.6186137e-11,0.14999999,-0.72979915,3825
4.1529967e-11,0.9858186,5224.707,16.03442,17.436134,-0.6363636,-0.060733087,22.144987,,3.014054,1.3655796,76520,,-0.5190018,12388.716455459595,17.436134,-1.8169876,17.36225,19.225239,2.3277686,9.9052544e-05,0.14999999,-0.8121439,3826
4.150827e-11,1.0079571,5224.7656,16.034761,17.436134,-1.0,-0.01885879,22.141407,,4.6330814,1.3652382,76540,,-0.5188745,12393.787302017212,17.436134,-1.817249,17.338707,19.225239,1.237162,3.6205053e-11,0.14999999,-0.6153774,3827
4.1486585e-11,0.98894715,5224.801,16.035109,17.436134,-0.65656567,-0.1327024,22.150764,,2.978825,1.364891,76560,,-0.5187717,12401.129130840302,17.436134,-1.8175102,17.36469,19.225239,2.9246783,5.07492e-05,0.14999999,-0.69137263,3828
4.146492e-11,0.98914796,5224.8164,16.035461,17.436134,-0.65656567,-0.08578583,22.151525,,2.9772866,1.3645382,76580,,-0.5186618,12407.20888876915,17.436134,-1.8177714,17.389542,19.225239,2.8208675,5.0762465e-05,0.14999999,-0.58197623,3829
4.1443265e-11,0.98669046,5224.8203,16.035818,17.436134,-0.6363636,-0.14662541,22.151836,,3.0100837,1.3641815,76600,,-0.51856744,12412.51550936699,17.436134,-1.8180325,17.391083,19.225239,2.883699,9.915604e-05,0.14999999,-0.43625987,3830
4.1421633e-11,0.98432463,5224.84,16.036167,17.436134,-0.61616164,-0.17924742,22.145672,,3.0394726,1.3638325,76620,,-0.5184822,12419.617690324783,17.436134,-1.8182936,17.381033,19.225239,1.5499371,0.00019020383,0.14999999,-0.3927618,3831
4.1400015e-11,1.0140595,5225.0156,16.036478,17.436134,-0.33333334,-0.19758193,22.14608,,3.5136435,1.3635216,76640,,-0.51840276,12424.707641363144,17.436134,-1.8185545,17.223797,19.225239,2.9960065,0.25774702,0.14999999,-0.6519036,3832
