IWMin,DenMISEMeanLog,Bound,ReturnLastEpisode,Delta,LQGsigma_higher,DenMISELogLast,TimeElapsed,Iteration,ReturnMax,TimestepsSoFar,ReturnAbsMax,LQGmu1_higher,IWLastEpisode,Regret,IWMax,ReturnMean,IWFirstEpisode,DenMISELogFirst,IWMean,ReturnStepMax,LQGmu1_actor,Regret/t,ReturnMin
,-0.5885295,24.27731,17.38239,1.678703e-10,0.14999999,-0.13892148,3806.679488658905,1903,17.430696,38060,17.430696,-0.4949495,2.9855752,3588.9375,2.9961016,15.514063,0.016110478,-1.3579029,1.015681,19.219624,-0.59040207,1.8859367,
,-0.5882453,24.274355,17.40566,1.6769403e-10,0.14999999,-0.06266354,3809.0923295021057,1904,17.430696,38080,17.430696,-0.5555556,2.7562225,3588.9297,2.8728194,15.515057,0.0034749235,-1.3584198,1.0217233,19.219624,-0.47316223,1.884943,
,-0.58799225,24.27386,17.372757,1.6751801e-10,0.14999999,-0.12764643,3813.654423236847,1905,17.430696,38100,17.430696,-0.5151515,2.9056232,3588.961,2.942793,15.516031,0.009847114,-1.358943,1.0183926,19.219624,-0.31815976,1.8839684,
,-0.5878431,24.266077,17.158321,1.6734227e-10,0.14999999,-0.32164937,3816.1688001155853,1906,17.430696,38120,17.430696,-0.43434343,2.7179039,3589.1992,3.178067,15.516893,0.06357344,-1.3594626,1.009329,19.219624,-0.3459425,1.8831062,
,-0.5876749,24.266815,17.23059,1.6716681e-10,0.14999999,-0.27616835,3818.9614231586456,1907,17.430696,38140,17.430696,-0.37373737,3.445889,3589.371,3.4495423,15.517792,0.21285352,-1.3599539,1.004438,19.219624,-0.5144388,1.8822079,
,-0.58741385,24.263905,17.401094,1.6699164e-10,0.14999999,-0.093946025,3822.317444086075,1908,17.430696,38160,17.430696,0.41414142,1.3929828e-08,3589.3691,19.24567,15.518779,0.49686188,-1.3603665,0.97791255,19.219624,0.5814937,1.8812208,
,-0.588201,24.264984,6.026052,1.6681674e-10,0.14999999,-2.0645778,3825.594461917877,1909,17.430696,38180,17.430696,0.8181818,6.036605,3600.7422,28.923483,15.513806,1.7270235e-05,-1.36063,0.9690471,19.219624,0.88449895,1.8861933,
,-0.5891915,24.262321,1.9817333,1.6664212e-10,0.14999999,-2.444216,3828.7453622817993,1910,17.430696,38200,17.430696,-0.47474748,4.5251647e-17,3616.162,3.040054,15.5067215,0.025995279,-1.3611537,1.0143121,19.219624,-0.63385105,1.8932781,
,-0.5889054,24.25819,17.3829,1.6646777e-10,0.14999999,-0.056619186,3832.1691057682037,1911,17.430696,38220,17.430696,-0.61616164,2.7950418,3616.1777,2.8163562,15.507703,0.0006383629,-1.3616636,1.0245246,19.219624,-0.6026445,1.8922968,
,-0.5886149,24.258265,17.38798,1.6629367e-10,0.14999999,-0.05782677,3834.7962329387665,1912,17.430696,38240,17.430696,-0.5959596,2.815149,3616.1934,2.8226078,15.508686,0.0011453411,-1.3621864,1.0244815,19.219624,-0.87971693,1.8913136,
,-0.58839697,24.257961,17.292236,1.6611987e-10,0.14999999,-0.19579503,3838.168266057968,1913,17.430696,38260,17.430696,-1.0,2.3454213,3616.2988,5.7779217,15.509619,3.0877187e-10,-1.3627087,0.97888255,19.219624,-0.73984367,1.8903809,
,-0.5881456,24.260662,17.37263,1.6594634e-10,0.14999999,-0.08549146,3840.157473564148,1914,17.430696,38280,17.430696,-0.6969697,2.7810388,3616.3242,2.847785,15.510592,5.1572282e-05,-1.3632313,1.0220553,19.219624,-0.85051024,1.8894072,
,-0.58791304,24.253862,17.323023,1.6577306e-10,0.14999999,-0.16448097,3843.3418550491333,1915,17.430696,38300,17.430696,-0.75757575,2.587606,3616.4043,2.93521,15.5115385,6.4554774e-06,-1.3637536,1.0143162,19.219624,-0.67625755,1.8884611,
,-0.5876298,24.252806,17.392656,1.6560006e-10,0.14999999,-0.05916063,3846.9272878170013,1916,17.430696,38320,17.430696,-0.6969697,2.7949352,3616.4102,2.8425364,15.51252,5.1626168e-05,-1.3642756,1.0222913,19.219624,-0.86913484,1.8874798,
,-0.58740693,24.247894,17.296894,1.6542734e-10,0.14999999,-0.1820907,3850.5419688224792,1917,17.430696,38340,17.430696,-0.7777778,2.650645,3616.5156,2.970281,15.513451,3.1168966e-06,-1.3647974,1.0112554,19.219624,-0.8120889,1.886549,
,-0.587162,24.24807,17.351276,1.6525488e-10,0.14999999,-0.12889056,3853.9158437252045,1918,17.430696,38360,17.430696,-0.7979798,3.0121324,3616.5625,3.0130694,15.514409,1.4771035e-06,-1.3653189,1.0079976,19.219624,-0.76571435,1.8855906,
,-0.5869017,24.247261,17.3658,1.650827e-10,0.14999999,-0.09545114,3857.399934530258,1919,17.430696,38380,17.430696,-0.7777778,2.916542,3616.5938,2.9641685,15.515374,3.120147e-06,-1.3658401,1.0120242,19.219624,-0.89458454,1.8846254,
,-0.5866989,24.243658,17.286633,1.649108e-10,0.14999999,-0.20948555,3860.75114941597,1920,17.430696,38400,17.430696,-0.7979798,2.6651983,3616.711,3.0068822,15.516296,1.4786441e-06,-1.3663611,1.0085765,19.219624,-0.81963366,1.8837032,
,-0.58645785,24.243883,17.339941,1.6473914e-10,0.14999999,-0.13183887,3864.130666732788,1921,17.430696,38420,17.430696,0.030303031,3.237984e-07,3616.7695,11.161574,15.517245,10.387965,-1.3668818,0.9702878,19.219624,0.17160952,1.8827543,
,-0.5870644,24.243664,8.836523,1.6456775e-10,0.14999999,-1.720903,3867.013224840164,1922,17.430696,38440,17.430696,-0.7979798,1.2568096e-08,3625.336,3.0053077,15.513769,1.4722222e-06,-1.3620092,1.0089852,19.219624,-0.7217314,1.8862305,
,-0.5867911,24.239382,17.374376,1.6439665e-10,0.14999999,-0.070294455,3870.0287024974823,1923,17.430696,38460,17.430696,-0.7777778,2.660919,3625.3594,2.9565973,15.514737,3.1098357e-06,-1.3625294,1.0127616,19.219624,-0.83140916,1.8852625,
,-0.5865527,24.239141,17.322538,1.6422581e-10,0.14999999,-0.14029188,3871.803055524826,1924,17.430696,38480,17.430696,-0.7979798,2.9851186,3625.4355,2.9991732,15.5156765,1.4737548e-06,-1.3630493,1.0095468,19.219624,-0.8263303,1.8843231,
,-0.5863133,24.238945,17.345758,1.6405523e-10,0.14999999,-0.13487828,3873.6533081531525,1925,17.430696,38500,17.430696,-0.7979798,2.9897766,3625.4922,2.9960616,15.516627,1.4745209e-06,-1.3635689,1.0099484,19.219624,-0.8621297,1.8833723,
,-0.586091,24.237627,17.303926,1.6388492e-10,0.14999999,-0.16771856,3876.506564617157,1926,17.430696,38520,17.430696,-0.7979798,2.8703985,3625.586,2.99296,15.517556,1.4752861e-06,-1.3640882,1.0102875,19.219624,-0.7633107,1.8824434,
,-0.58582723,24.236055,17.376806,1.6371486e-10,0.14999999,-0.087758854,3879.3112423419952,1927,17.430696,38540,17.430696,-0.7979798,2.8270407,3625.6113,2.9898677,15.51852,1.4760517e-06,-1.3646073,1.0106043,19.219624,-0.88097596,1.8814793,
,-0.585615,24.23372,17.305124,1.6354508e-10,0.14999999,-0.1869922,3882.1152379512787,1928,17.430696,38560,17.430696,-0.7979798,2.7513695,3625.705,2.986785,15.519447,1.4768176e-06,-1.3651261,1.0108819,19.219624,-0.9319257,1.8805523,
,-0.5854409,24.23304,17.262606,1.6337555e-10,0.14999999,-0.26021266,3884.9107439517975,1929,17.430696,38580,17.430696,-1.0,3.1124616,3625.8398,5.8069286,15.520351,3.0967956e-10,-1.3656446,0.9787681,19.219624,-1.0878136,1.8796482,
,-0.58555233,24.235182,17.193783,1.6320628e-10,0.14999999,-0.7788614,3887.7355308532715,1930,17.430696,38600,17.430696,-1.0,4.882621,3626.0508,5.792501,15.521217,3.0984026e-10,-1.3661629,0.979438,19.219624,-0.72436225,1.8787823,
,-0.58529484,24.227621,17.391401,1.630373e-10,0.14999999,-0.067086406,3890.537971019745,1931,17.430696,38620,17.430696,-0.7979798,2.5214489,3626.0566,2.9824262,15.522186,1.4791165e-06,-1.3666809,1.011055,19.219624,-0.8149188,1.8778133,
,-0.5850484,24.227814,17.33637,1.6286857e-10,0.14999999,-0.11989374,3893.2993648052216,1932,17.430696,38640,17.430696,0.21212122,1.9811441e-10,3626.121,16.60991,15.523127,5.58593,-1.3671986,0.87794334,19.219624,0.21371947,1.876873,
,-0.58574134,24.2276,8.688788,1.627001e-10,0.14999999,-1.8003008,3896.0218358039856,1933,17.430696,38660,17.430696,-0.7979798,2.1308408e-09,3634.832,2.9809113,15.519589,1.4763797e-06,-1.364829,1.0114515,19.219624,-0.59013546,1.8804102,
,-0.5854634,24.212612,17.369377,1.6253189e-10,0.14999999,-0.05938548,3898.812382221222,1934,17.430696,38680,17.430696,-0.7171717,1.9717863,3634.8613,2.8380733,15.520546,2.6321284e-05,-1.3653462,1.021999,19.219624,-0.6588977,1.8794537,
,-0.58517545,24.211378,17.369518,1.6236394e-10,0.14999999,-0.050063502,3901.4003388881683,1935,17.430696,38700,17.430696,-0.6969697,2.7075236,3634.8945,2.8156314,15.521502,5.1708157e-05,-1.3658631,1.023728,19.219624,-1.0457752,1.8784981,
,-0.5851594,24.206833,17.195139,1.6219624e-10,0.14999999,-0.57773393,3904.0501067638397,1936,17.430696,38720,17.430696,-1.0,4.523797,3635.0977,5.7927494,15.522367,3.0990704e-10,-1.3663797,0.97848964,19.219624,-1.0303729,1.8776331,
,-0.58513486,24.204481,17.19566,1.6202882e-10,0.14999999,-0.5153338,3907.8745622634888,1937,17.430696,38740,17.430696,-1.0,4.362368,3635.3047,5.7784534,15.52323,3.1006728e-10,-1.3668962,0.9788928,19.219624,-1.1561087,1.87677,
,-0.5854757,24.210173,17.199015,1.6186165e-10,0.14999999,-1.2236185,3911.663949728012,1938,17.430696,38760,17.430696,-1.0,5.260603,3635.504,5.7642393,15.524095,3.102276e-10,-1.3674122,0.97976166,19.219624,-1.0509231,1.875905,
,-0.58549076,24.209566,17.198366,1.6169474e-10,0.14999999,-0.5939595,3915.583126783371,1939,17.430696,38780,17.430696,-1.0,4.547216,3635.7031,5.7501125,15.524959,3.1038738e-10,-1.3679281,0.9802616,19.219624,-0.8532431,1.875041,
,-0.5852771,24.198143,17.306055,1.6152808e-10,0.14999999,-0.15039656,3918.5278782844543,1940,17.430696,38800,17.430696,0.01010101,1.9799005e-07,3635.8008,10.497721,15.525876,10.180605,-1.3684437,0.9811852,19.219624,-0.0048391204,1.8741236,
,-0.5856028,24.185959,9.528798,1.613617e-10,0.14999999,-1.1975092,3921.391288280487,1941,17.430696,38820,17.430696,-1.0,2.4382634e-09,3643.67,5.739024,15.522786,3.0908592e-10,-1.3637251,0.9794068,19.219624,-1.0264834,1.8772135,
,-0.58556694,24.183296,17.200354,1.6119556e-10,0.14999999,-0.49473163,3924.771581888199,1942,17.430696,38840,17.430696,-1.0,4.2944655,3643.871,5.725052,15.523651,3.0924513e-10,-1.36424,0.979783,19.219624,-0.984078,1.8763485,
,-0.5854629,24.18258,17.212759,1.6102966e-10,0.14999999,-0.36224928,3928.377431154251,1943,17.430696,38860,17.430696,-0.7979798,1.7697151,3644.0586,2.971672,15.524519,1.4762699e-06,-1.3647549,1.0101669,19.219624,-0.77430314,1.8754807,
,-0.5852026,24.181622,17.345003,1.6086403e-10,0.14999999,-0.08917694,3931.4884791374207,1944,17.430696,38880,17.430696,-0.7979798,2.8716908,3644.1113,2.968661,15.525455,1.4770303e-06,-1.3652694,1.0105116,19.219624,-0.58851004,1.8745441,
,-0.5849283,24.183735,17.391068,1.6069866e-10,0.14999999,-0.062135477,3934.381847858429,1945,17.430696,38900,17.430696,-0.57575756,2.8199048,3644.121,2.8499255,15.526416,0.0020242266,-1.3657837,1.020948,19.219624,-0.455529,1.8735838,
,-0.58469534,24.190325,17.367262,1.6053356e-10,0.14999999,-0.15199374,3937.138811826706,1946,17.430696,38920,17.430696,-0.37373737,2.668486,3644.1523,3.5016725,15.527362,0.21420789,-1.3662966,1.0006535,19.219624,-0.32590273,1.8726377,
,-0.58456016,24.191553,17.139105,1.6036869e-10,0.14999999,-0.3218709,3939.956347465515,1947,17.430696,38940,17.430696,-0.3131313,3.6562123,3644.416,3.9041326,15.52819,0.6091225,-1.3667004,0.99933904,19.219624,-0.4611507,1.87181,
,-0.584335,24.193146,17.3541,1.6020407e-10,0.14999999,-0.14514036,3942.8304007053375,1948,17.430696,38960,17.430696,-0.47474748,3.062445,3644.461,3.0674534,15.529126,0.026145112,-1.366901,1.0117143,19.219624,-0.48909733,1.8708735,
,-0.5840905,24.19287,17.43063,1.6003973e-10,0.14999999,-0.11898434,3945.6939799785614,1949,17.430696,38980,17.430696,-0.4949495,2.9933848,3644.4297,3.0057292,15.530102,0.016264219,-1.3674008,1.0144095,19.219624,-0.40492654,1.8698978,
,-0.5838887,24.192617,17.26646,1.5987563e-10,0.14999999,-0.2049476,3948.4979803562164,1950,17.430696,39000,17.430696,-0.45454547,3.0907602,3644.5645,3.127555,15.5309925,0.041335505,-1.3679054,1.0101502,19.219624,-0.6327648,1.8690071,
,-0.5836106,24.182068,17.393183,1.5971179e-10,0.14999999,-0.05098675,3951.3809382915497,1951,17.430696,39020,17.430696,-0.53535354,2.266649,3644.5703,2.9058309,15.531947,0.0059605334,-1.3683969,1.0187017,19.219624,-0.9414126,1.8680525,
,-0.58344054,24.178652,17.253609,1.5954818e-10,0.14999999,-0.2701683,3954.2398512363434,1952,17.430696,39040,17.430696,0.5959596,5.394e-23,3644.7188,21.88972,15.532829,0.012114618,-1.3689063,1.096357,19.219624,0.5917257,1.8671703,
,-0.58416086,24.17841,5.916756,1.5938484e-10,0.14999999,-2.0821114,3957.125555038452,1953,17.430696,39060,17.430696,-1.0,7.540681e-24,3656.1992,5.74022,15.527905,3.1084835e-10,-1.3694123,0.98010534,19.219624,-0.99430674,1.8720942,
,-0.5840731,24.172579,17.205334,1.5922173e-10,0.14999999,-0.391872,3959.990803718567,1954,17.430696,39080,17.430696,-1.0,3.9327273,3656.3926,5.726327,15.528764,3.1100786e-10,-1.3699242,0.98029244,19.219624,-1.0598392,1.8712358,
,-0.58410627,24.172733,17.197336,1.5905889e-10,0.14999999,-0.6285067,3962.7665894031525,1955,17.430696,39100,17.430696,-1.0,4.6048784,3656.5977,5.7125187,15.529617,3.1116687e-10,-1.3704358,0.9808265,19.219624,-0.8354536,1.8703823,
,-0.5838864,24.170551,17.335222,1.5889629e-10,0.14999999,-0.13409089,3965.6396164894104,1956,17.430696,39120,17.430696,-0.8181818,3.0211668,3656.6602,3.0213993,15.530541,6.909385e-07,-1.3709471,1.0070782,19.219624,-0.8192259,1.8694582,
,-0.5836458,24.170494,17.324741,1.5873394e-10,0.14999999,-0.11995164,3968.4135200977325,1957,17.430696,39140,17.430696,-0.7979798,2.9686341,3656.7383,2.9697847,15.531458,1.4861992e-06,-1.3714583,1.0108483,19.219624,-0.50560737,1.8685417,
,-0.58339626,24.171574,17.385044,1.5857185e-10,0.14999999,-0.1056783,3972.1287410259247,1958,17.430696,39160,17.430696,-0.4949495,2.948615,3656.752,3.0052001,15.532404,0.016338693,-1.3719691,1.0142695,19.219624,-0.4728467,1.8675957,
,-0.58315873,24.17178,17.386276,1.5841001e-10,0.14999999,-0.13193563,3976.778879880905,1959,17.430696,39180,17.430696,-0.4949495,3.0019462,3656.7637,3.0021272,15.533351,0.016346898,-1.3724713,1.01467,19.219624,-0.5827293,1.8666487,
,-0.58288515,24.168917,17.37025,1.582484e-10,0.14999999,-0.061403055,3980.2910311222076,1960,17.430696,39200,17.430696,-0.5555556,2.7820148,3656.7969,2.8690343,15.534287,0.0035258657,-1.3729733,1.0206788,19.219624,-0.6527749,1.8657122,
,-0.5826029,24.167881,17.37711,1.5808704e-10,0.14999999,-0.04978509,3984.0684385299683,1961,17.430696,39220,17.430696,-0.6363636,2.778695,3656.8184,2.795877,15.535227,0.00035373977,-1.3734816,1.0244831,19.219624,-0.38587978,1.8647728,
,-0.5824104,24.16246,17.22085,1.5792592e-10,0.14999999,-0.22898705,3988.0165717601776,1962,17.430696,39240,17.430696,-0.45454547,3.0113587,3657.0,3.1226127,15.536086,0.041587833,-1.3739913,1.0102104,19.219624,-0.8085016,1.8639135,
,-0.5821657,24.157633,17.35461,1.5776508e-10,0.14999999,-0.111931466,3991.847395658493,1963,17.430696,39260,17.430696,-0.7979798,2.967301,3657.043,2.9699507,15.537013,1.490696e-06,-1.3744797,1.0106307,19.219624,-0.7749221,1.8629866,
,-0.5819091,24.156729,17.344646,1.5760444e-10,0.14999999,-0.088631585,3994.9092378616333,1964,17.430696,39280,17.430696,-0.7979798,2.871971,3657.0977,2.9669745,15.537932,1.4914554e-06,-1.3749889,1.0109726,19.219624,-0.9111292,1.8620672,
,-0.5817178,24.152979,17.268883,1.574441e-10,0.14999999,-0.21672268,3997.545050382614,1965,17.430696,39300,17.430696,-0.8181818,2.7262354,3657.2305,3.0134878,15.538814,6.940901e-07,-1.3754979,1.0077571,19.219624,-0.7002513,1.861186,
,-0.58144593,24.150276,17.3845,1.5728398e-10,0.14999999,-0.054642435,4001.9089488983154,1966,17.430696,39320,17.430696,-0.67676765,2.7747724,3657.2441,2.7962327,15.539753,0.00010071973,-1.3760067,1.0237879,19.219624,-0.6194037,1.8602467,
,-0.58116335,24.149574,17.378155,1.571241e-10,0.14999999,-0.049131475,4005.4910356998444,1967,17.430696,39340,17.430696,-0.65656567,2.7091198,3657.2676,2.78766,15.540688,0.00019081245,-1.3765153,1.0244853,19.219624,-0.8238546,1.859312,
,-0.5809167,24.1473,17.333529,1.5696446e-10,0.14999999,-0.11998137,4008.3934366703033,1968,17.430696,39360,17.430696,-0.7979798,2.954368,3657.332,2.9585426,15.541599,1.4944939e-06,-1.3770233,1.0115651,19.219624,-0.7624118,1.8584003,
,-0.58065534,24.145813,17.345182,1.5680507e-10,0.14999999,-0.077442005,4011.7216107845306,1969,17.430696,39380,17.430696,-0.7979798,2.7941012,3657.3867,2.9556026,15.542515,1.4952523e-06,-1.3775314,1.0118682,19.219624,-0.72535014,1.8574848,
,-0.58038497,24.147713,17.376402,1.5664592e-10,0.14999999,-0.05952452,4013.99959731102,1970,17.430696,39400,17.430696,-0.67676765,2.678497,3657.414,2.788187,15.543445,0.000100924626,-1.3780391,1.0246841,19.219624,-0.835317,1.856555,
,-0.5801427,24.148252,17.335928,1.56487e-10,0.14999999,-0.12733182,4017.097592353821,1971,17.430696,39420,17.430696,-0.7979798,2.9286275,3657.4766,2.9512663,15.544354,1.4967717e-06,-1.3785466,1.0125937,19.219624,-0.5940768,1.8556452,
,-0.57986915,24.140808,17.379124,1.5632834e-10,0.14999999,-0.053182285,4020.3658146858215,1972,17.430696,39440,17.430696,-0.65656567,2.5717566,3657.498,2.779284,15.545285,0.0001912975,-1.3790538,1.0250782,19.219624,-0.7406209,1.8547144,
,-0.57959485,24.139824,17.376585,1.561699e-10,0.14999999,-0.06342984,4023.822429895401,1973,17.430696,39460,17.430696,-0.01010101,2.0045884e-05,3657.5195,9.966611,15.546214,9.892106,-1.3795607,0.9877389,19.219624,-0.0010399567,1.8537855,
,-0.57992715,24.139677,9.521411,1.5601172e-10,0.14999999,-1.2219039,4027.0207962989807,1974,17.430696,39480,17.430696,-0.6969697,0.000191133,3665.3984,2.7949169,15.54316,5.2186224e-05,-1.3750662,1.024326,19.219624,-0.9101739,1.8568392,
,-0.57972914,24.139528,17.283928,1.5585379e-10,0.14999999,-0.21281822,4030.2839217185974,1975,17.430696,39500,17.430696,-0.8181818,2.726294,3665.5156,2.9981833,15.544043,6.941417e-07,-1.3755726,1.0093145,19.219624,-0.6949644,1.855957,
,-0.5794549,24.132051,17.37971,1.5569607e-10,0.14999999,-0.047039155,4033.0103752613068,1976,17.430696,39520,17.430696,-0.7979798,2.202063,3665.5352,2.9441268,15.544971,1.4930821e-06,-1.3760788,1.0128088,19.219624,-0.64756364,1.8550282,
,-0.5791769,24.136042,17.36761,1.555386e-10,0.14999999,-0.042222254,4036.6292090415955,1977,17.430696,39540,17.430696,-0.65656567,2.7693229,3665.5684,2.773938,15.545894,0.00019082575,-1.3765848,1.025693,19.219624,-0.60861135,1.854106,
,-0.5788951,24.135143,17.38073,1.5538137e-10,0.14999999,-0.047134545,4040.126236438751,1978,17.430696,39560,17.430696,-0.6363636,2.7406654,3665.586,2.774434,15.546822,0.00035501862,-1.3770903,1.0257266,19.219624,-0.48197252,1.853178,
,-0.57865155,24.128313,17.345894,1.5522438e-10,0.14999999,-0.12234448,4043.4454669952393,1979,17.430696,39580,17.430696,-0.57575756,2.4720986,3665.6387,2.82486,15.54773,0.002048278,-1.3775955,1.0225251,19.219624,-0.89850974,1.8522692,
,-0.5784466,24.119759,17.294157,1.5506764e-10,0.14999999,-0.19497715,4046.906167984009,1980,17.430696,39600,17.430696,0.23232323,1.4722233e-12,3665.746,17.252998,15.548614,4.813817,-1.3780997,0.8739513,19.219624,0.18608768,1.8513861,
,-0.5791071,24.116077,8.7893715,1.5491111e-10,0.14999999,-1.7587975,4050.2779388427734,1981,17.430696,39620,17.430696,-0.05050505,4.450716,3674.3555,8.702588,15.545201,8.621059,-1.3761764,1.0002384,19.219624,-0.039367877,1.8547983,
,-0.57936496,24.113184,13.3471365,1.5475483e-10,0.14999999,-1.089242,4052.0716466903687,1982,17.430696,39640,17.430696,-0.8181818,1.1067537e-05,3678.412,2.9948187,15.544091,6.919006e-07,-1.3723387,1.0087858,19.219624,-0.95295805,1.8559084,
,-0.57921404,24.112646,17.249353,1.5459879e-10,0.14999999,-0.28863296,4053.8814554214478,1983,17.430696,39660,17.430696,-1.0,3.3791962,3678.5625,5.7750874,15.5449505,3.1191677e-10,-1.372843,0.97869927,19.219624,-1.0906405,1.8550491,
,-0.5793296,24.115133,17.199528,1.5444297e-10,0.14999999,-0.78653574,4056.325928926468,1984,17.430696,39680,17.430696,-1.0,4.8653855,3678.7617,5.7612195,15.545784,3.120739e-10,-1.3733472,0.979361,19.219624,-0.8239723,1.8542156,
,-0.5791056,24.10979,17.334154,1.542874e-10,0.14999999,-0.11348777,4060.0166459083557,1985,17.430696,39700,17.430696,-0.8181818,2.977024,3678.8281,2.9897103,15.546686,6.929479e-07,-1.3738511,1.0091541,19.219624,-0.7705028,1.8533134,
,-0.5788473,24.108711,17.31275,1.5413207e-10,0.14999999,-0.07496318,4061.78502869606,1986,17.430696,39720,17.430696,-0.13131313,0.00032683866,3678.914,6.598464,15.547575,5.2932477,-1.3743547,1.0070274,19.219624,-0.19877134,1.8524246,
,-0.57885426,24.108273,16.765453,1.5397697e-10,0.14999999,-0.5990514,4064.976795434952,1987,17.430696,39740,17.430696,-0.7979798,0.00165878,3679.5508,2.9372907,15.548188,1.4872966e-06,-1.3721964,1.0129604,19.219624,-0.9215927,1.8518114,
,-0.5786711,24.106604,17.270746,1.538221e-10,0.14999999,-0.22711241,4067.7100715637207,1988,17.430696,39760,17.430696,-0.25252524,0.00015965191,3679.6777,4.5446625,15.549055,1.4794685,-1.3726995,0.99824715,19.219624,-0.40864927,1.8509445,
,-0.5784849,24.106384,17.377216,1.5366745e-10,0.14999999,-0.2058334,4069.7044632434845,1989,17.430696,39780,17.430696,1.0,2.3111375e-19,3679.6992,59.010696,15.549974,1.6137662e-08,-1.3724586,0.9516794,19.219624,0.8426203,1.8500252,
,-0.5794351,24.104986,2.6402676,1.5351306e-10,0.14999999,-2.4128785,4073.2283132076263,1990,17.430696,39800,17.430696,-0.8181818,7.124348e-26,3694.461,2.9883595,15.543487,6.923316e-07,-1.3729612,1.0096323,19.219624,-0.9711308,1.856513,
,-0.5793036,24.104116,17.229904,1.5335891e-10,0.14999999,-0.32691625,4075.800604581833,1991,17.430696,39820,17.430696,-1.0,3.6203728,3694.6309,5.764066,15.544333,3.121102e-10,-1.3734635,0.97949606,19.219624,-1.0556831,1.8556662,
,-0.57932967,24.104143,17.202068,1.5320496e-10,0.14999999,-0.6099577,4079.807284593582,1992,17.430696,39840,17.430696,-1.0,4.5687366,3694.832,5.750313,15.545165,3.122674e-10,-1.3739657,0.98001,19.219624,-0.85291183,1.8548346,
,-0.5791184,24.102423,17.311869,1.5305125e-10,0.14999999,-0.13764855,4083.8132286071777,1993,17.430696,39860,17.430696,-0.8181818,2.9713793,3694.918,2.9833143,15.546052,6.9337557e-07,-1.3744676,1.0100464,19.219624,-0.73860216,1.8539476,
,-0.5788525,24.100777,17.375072,1.5289778e-10,0.14999999,-0.05852704,4087.4596903324127,1994,17.430696,39880,17.430696,-0.41414142,0.2717884,3694.9414,3.3174038,15.546969,0.0983448,-1.3749692,1.0025363,19.219624,-0.56552565,1.8530302,
,-0.57859445,24.105991,17.389017,1.5274454e-10,0.14999999,-0.06626895,4090.710394382477,1995,17.430696,39900,17.430696,-0.65656567,2.36379,3694.955,2.7745693,15.547893,0.00019060385,-1.3754213,1.0253812,19.219624,-0.5319602,1.852107,
,-0.57833487,24.10696,17.383844,1.5259154e-10,0.14999999,-0.08574309,4093.8681271076202,1996,17.430696,39920,17.430696,-0.53535354,2.8969798,3694.9688,2.907551,15.548813,0.006005558,-1.3759223,1.0181994,19.219624,-0.48396793,1.8511868,
,-0.57809824,24.107098,17.346224,1.5243876e-10,0.14999999,-0.12347878,4097.675352096558,1997,17.430696,39940,17.430696,-0.5151515,2.94483,3695.0254,2.9527788,15.549712,0.010020725,-1.3764201,1.016299,19.219624,-0.4112863,1.8502874,
,-0.57790226,24.10656,17.313854,1.5228618e-10,0.14999999,-0.20241448,4101.619900465012,1998,17.430696,39960,17.430696,-0.45454547,3.1236753,3695.1094,3.1403112,15.550595,0.041709643,-1.3769158,1.0089533,19.219624,-0.61923814,1.8494043,
,-0.5776309,24.100344,17.41809,1.5213386e-10,0.14999999,-0.04426494,4105.169620275497,1999,17.430696,39980,17.430696,-0.57575756,2.6656127,3695.0898,2.8268247,15.55153,0.0020478677,-1.3773953,1.0224513,19.219624,-0.6130449,1.8484697,
,-0.57735336,24.10015,17.380144,1.5198177e-10,0.14999999,-0.044793986,4108.840353488922,2000,17.430696,40000,17.430696,-0.61616164,2.780858,3695.1113,2.7812023,15.552444,0.00064880843,-1.3778944,1.025139,19.219624,-0.5697674,1.8475552,
,-0.57708204,24.100552,17.388527,1.5182991e-10,0.14999999,-0.0594399,4112.332968235016,2001,17.430696,40020,17.430696,-0.57575756,2.8202457,3695.121,2.8218942,15.553362,0.0020499136,-1.3783939,1.0231271,19.219624,-0.6865761,1.8466377,
,-0.5768031,24.098618,17.36827,1.5167827e-10,0.14999999,-0.041120235,4115.613669395447,2002,17.430696,40040,17.430696,-0.6363636,2.6202583,3695.1562,2.766149,15.554268,0.00035565894,-1.3788925,1.0262797,19.219624,-0.34738198,1.8457317,
,-0.5766485,24.08639,17.23705,1.5152686e-10,0.14999999,-0.2933976,4119.086656570435,2003,17.430696,40060,17.430696,-0.43434343,3.0147834,3695.3164,3.214563,15.555109,0.0648531,-1.3793917,1.0060647,19.219624,-0.5218128,1.8448906,
,-0.57640105,24.087906,17.368265,1.5137566e-10,0.14999999,-0.08651836,4122.1755464077,2004,17.430696,40080,17.430696,-0.5555556,2.827515,3695.3477,2.8485265,15.556013,0.0035502254,-1.3798585,1.0214764,19.219624,-0.41930205,1.8439865,
,-0.5761971,24.088074,17.303383,1.512247e-10,0.14999999,-0.18851891,4125.547361373901,2005,17.430696,40100,17.430696,-0.45454547,3.1239498,3695.4473,3.1276264,15.556884,0.041853357,-1.3803556,1.0095617,19.219624,-0.6732472,1.8431158,
,-0.5759242,24.08353,17.3712,1.5107396e-10,0.14999999,-0.038014043,4129.124135255814,2006,17.430696,40120,17.430696,-0.6363636,2.6803956,3695.4746,2.7610884,15.557789,0.00035634983,-1.3808333,1.0261108,19.219624,-0.5499043,1.8422108,
