Delta,IWLastEpisode,IWMax,TimestepsSoFar,DenMISELogFirst,IWFirstEpisode,IWMin,LQGsigma_higher,Regret/t,IWMean,DenMISELogLast,ReturnStepMax,Bound,ReturnLastEpisode,Regret,DenMISEMeanLog,LQGmu1_actor,Iteration,ReturnMin,ReturnMax,ReturnAbsMax,LQGmu1_higher,TimeElapsed,ReturnMean
6.111222e-11,2.6408648,2.6427894,63080,-0.9308984,0.033318307,,0.14999999,1.5896673,1.0144386,0.005485985,19.21735,22.6012,17.374243,5013.8086,-0.52470934,-0.7404881,3154,,17.428957,17.428957,-0.5959596,8736.641578435898,15.810332
6.107349e-11,2.2186573,2.5714993,63100,-0.93120486,0.008231735,,0.14999999,1.5891657,1.01921,0.024768699,19.21735,22.59904,17.390223,5013.8203,-0.52453065,-0.7399618,3155,,17.428957,17.428957,-0.65656567,8742.128910541534,15.810834
6.103481e-11,2.3727756,2.5630317,63120,-0.93151915,0.0049823234,,0.14999999,1.5886765,1.0202484,0.025376646,19.21735,22.598457,17.355673,5013.8633,-0.52435017,-0.72502667,3156,,17.428957,17.428957,-0.67676765,8746.280149936676,15.811323
6.099614e-11,2.447741,2.5617633,63140,-0.9318344,0.0049838945,,0.14999999,1.5881786,1.020411,0.03126186,19.21735,22.598675,17.381763,5013.879,-0.52416795,-0.47039968,3157,,17.428957,17.428957,-0.67676765,8750.648879051208,15.811821
6.0957524e-11,1.3606579,2.5677228,63160,-0.9321495,0.008239515,,0.14999999,1.5876951,1.0192506,-0.09995971,19.21735,22.5919,17.342207,5013.9414,-0.5240272,-0.3651234,3158,,17.428957,17.428957,-0.65656567,8755.633730173111,15.8123045
6.091893e-11,2.6200643,2.974505,63180,-0.9324635,0.33520997,,0.14999999,1.587225,1.0008686,-0.25207162,19.21735,22.589478,17.293598,5014.043,-0.5239351,-0.7102185,3159,,17.428957,17.428957,-0.47474748,8759.747996807098,15.812775
6.0880384e-11,2.5029333,2.5592144,63200,-0.93267393,0.004988081,,0.14999999,1.5867319,1.0200723,0.035852354,19.21735,22.587238,17.374613,5014.074,-0.52375764,-0.7955179,3160,,17.428957,17.428957,-0.67676765,8764.2810754776,15.813268
6.084187e-11,3.1313494e-08,14.973431,63220,-0.9329887,2.3467352,,0.14999999,1.5862465,1.0433311,-0.008740363,19.21735,22.586134,17.347857,5014.125,-0.5235885,0.12409607,3161,,17.428957,17.428957,0.11111111,8771.020588874817,15.813753
6.080339e-11,2.1221865e-06,2.5719283,63240,-0.9325629,0.001729256,,0.14999999,1.5884123,1.0205276,-1.6861242,19.21735,22.5859,8.964443,5022.5586,-0.5239429,-0.68132126,3162,,17.428957,17.428957,-0.7171717,8777.378722906113,15.811587
6.076495e-11,2.5433164,2.559432,63260,-0.93287855,0.002964479,,0.14999999,1.5879135,1.020784,0.039270986,19.21735,22.586597,17.392315,5022.5703,-0.5237584,-0.52315986,3163,,17.428957,17.428957,-0.6969697,8782.769134998322,15.812086
6.072654e-11,1.8689843,2.5635324,63280,-0.93319374,0.008248123,,0.14999999,1.5874243,1.0192758,-0.04270506,19.21735,22.581985,17.359499,5022.6094,-0.52359986,-0.4612445,3164,,17.428957,17.428957,-0.65656567,8786.991532564163,15.812575
6.068818e-11,2.958839,2.9741738,63300,-0.93350714,0.33556002,,0.14999999,1.5869589,1.0010589,-0.11066725,19.21735,22.587818,17.285366,5022.7266,-0.52346337,-0.5665827,3165,,17.428957,17.428957,-0.47474748,8791.058433055878,15.813041
6.0649846e-11,2.5202203,2.830223,63320,-0.933717,0.167258,,0.14999999,1.5864582,1.0057415,-0.004946329,19.21735,22.586666,17.396374,5022.7266,-0.52329934,-0.15464187,3166,,17.428957,17.428957,-0.5151515,8796.035139799118,15.813541
6.061155e-11,5.5336056,7.663551,63340,-0.93398,6.7652836,,0.14999999,1.5862541,1.0102749,-0.77476764,19.21735,22.588903,16.46252,5023.664,-0.5233768,-0.16154641,3167,,17.428957,17.428957,-0.11111111,8799.453864336014,15.8137455
6.0573296e-11,5.522963,5.7649446,63360,-0.9321618,5.7573295,,0.14999999,1.586051,0.9983688,-0.7512332,19.21735,22.587513,16.454563,5024.6094,-0.5234458,-0.08499922,3168,,17.428957,17.428957,-0.1919192,8803.909979581833,15.813949
6.053507e-11,6.6014466,6.624333,63380,-0.93066174,6.455982,,0.14999999,1.5862608,1.0044762,-1.0074266,19.21735,22.588457,15.148377,5026.8594,-0.52359915,-0.11690307,3169,,17.428957,17.428957,-0.15151516,8807.845542907715,15.813739
6.0496885e-11,6.091109,6.160908,63400,-0.9289421,6.137026,,0.14999999,1.5861797,1.0020918,-0.8954173,19.21735,22.589956,16.071949,5028.1914,-0.5237153,-0.17082542,3170,,17.428957,17.428957,-0.17171717,8811.284562826157,15.81382
6.0458735e-11,5.3982925,5.737315,63420,-0.9273234,5.72954,,0.14999999,1.5859241,0.9998585,-0.71778893,19.21735,22.5902,16.6271,5028.965,-0.52377594,-0.01647532,3171,,17.428957,17.428957,-0.1919192,8818.06344294548,15.814075
6.042062e-11,6.153405,6.592574,63440,-0.92583346,6.424886,,0.14999999,1.5872927,1.0060582,-1.2440633,19.21735,22.581383,11.471941,5034.8906,-0.5240032,-0.13744065,3172,,17.428957,17.428957,-0.15151516,8823.192959785461,15.812707
6.0382546e-11,5.8940964,6.1311474,63460,-0.9241252,6.1075354,,0.14999999,1.5871639,1.0034248,-0.8218782,19.21735,22.582111,16.222872,5036.0703,-0.5240954,-0.29176563,3173,,17.428957,17.428957,-0.17171717,8827.534157514572,15.812836
6.03445e-11,3.8091316,4.6989093,63480,-0.92251736,4.181786,,0.14999999,1.5867329,0.99409384,-0.3934377,19.21735,22.575096,17.178967,5036.289,-0.5240532,-0.26910466,3174,,17.428957,17.428957,-0.25252524,8832.523168802261,15.813267
6.030649e-11,4.1450615,4.4259152,63500,-0.9215157,3.633134,,0.14999999,1.5863514,0.9930304,-0.44402784,19.21735,22.574774,17.021044,5036.668,-0.5240301,-0.3128009,3175,,17.428957,17.428957,-0.27272728,8837.340497732162,15.813648
6.026852e-11,3.763956,3.9760365,63520,-0.92068696,2.6001484,,0.14999999,1.5859299,0.99176055,-0.34729153,19.21735,22.57365,17.154726,5036.914,-0.5239767,-0.23986667,3176,,17.428957,17.428957,-0.3131313,8841.941472053528,15.81407
6.023059e-11,4.177978,4.1807933,63540,-0.9201834,3.098703,,0.14999999,1.5855522,0.9927116,-0.5142158,19.21735,22.575863,17.01156,5037.297,-0.52397627,-0.3909738,3177,,17.428957,17.428957,-0.2929293,8847.488614559174,15.814447
6.0192684e-11,3.0376158,3.7851417,63560,-0.91952324,2.139019,,0.14999999,1.5850925,0.99198973,-0.20672306,19.21735,22.57122,17.275398,5037.426,-0.5238789,-0.31383765,3178,,17.428957,17.428957,-0.33333334,8853.936138629913,15.814907
6.0154826e-11,3.7148776,3.7818284,63580,-0.919165,2.138253,,0.14999999,1.5846567,0.99231726,-0.34261057,19.21735,22.572525,17.204357,5037.621,-0.52382445,-0.097537026,3179,,17.428957,17.428957,-0.33333334,8858.860251903534,15.815343
6.0116995e-11,3.4841106,4.4061513,63600,-0.91880715,3.6233065,,0.14999999,1.5847263,0.993966,-0.9520677,19.21735,22.565742,15.591692,5039.4297,-0.52396166,-0.14949745,3180,,17.428957,17.428957,-0.27272728,8864.25096821785,15.815273
6.0079205e-11,5.2927575,5.307751,63620,-0.9179828,5.2125535,,0.14999999,1.5844765,0.99956286,-0.77530766,19.21735,22.56781,16.613688,5040.2188,-0.5240426,0.07222918,3181,,17.428957,17.428957,-0.21212122,8870.959215402603,15.815523
6.004145e-11,12.223581,12.7682705,63640,-0.91665983,3.8299387,,0.14999999,1.5865993,1.043528,-1.5356729,19.21735,22.572361,9.057154,5048.5586,-0.5243607,0.09878276,3182,,17.428957,17.428957,0.05050505,8875.188499689102,15.8134
6.0003724e-11,5.0030185e-06,2.5813236,63660,-0.9157711,0.001700461,,0.14999999,1.5887356,1.0192509,-1.6115035,19.21735,22.556952,9.01581,5056.9453,-0.52468926,-0.536615,3183,,17.428957,17.428957,-0.7171717,8880.086605548859,15.811264
5.9966046e-11,2.7453506,2.7749808,63680,-0.9160847,0.11289519,,0.14999999,1.5882311,1.0064214,-0.0317627,19.21735,22.552738,17.416592,5056.926,-0.5245283,-0.32736567,3184,,17.428957,17.428957,-0.53535354,8884.596306085587,15.811769
5.9928396e-11,3.5468073,4.162958,63700,-0.9163633,3.0868878,,0.14999999,1.5877857,0.99303955,-0.3142189,19.21735,22.556849,17.228874,5057.0977,-0.5244604,-0.20619842,3185,,17.428957,17.428957,-0.2929293,8888.681914329529,15.812214
5.989078e-11,4.6214404,4.6602173,63720,-0.9157085,4.15341,,0.14999999,1.5874615,0.99599737,-0.60021776,19.21735,22.558952,16.845573,5057.6523,-0.5244863,-0.5705795,3186,,17.428957,17.428957,-0.25252524,8893.341854333878,15.812538
5.98532e-11,2.0803292,2.5666847,63740,-0.9147195,0.0048993225,,0.14999999,1.5869656,1.0188307,-0.004920577,19.21735,22.55223,17.39752,5057.6562,-0.52432466,-0.633862,3187,,17.428957,17.428957,-0.67676765,8897.573581457138,15.813034
5.981566e-11,2.5850334,2.586614,63760,-0.91503173,0.013145791,,0.14999999,1.5864677,1.0168583,0.028303985,19.21735,22.553127,17.394554,5057.66,-0.52414536,-0.7679856,3188,,17.428957,17.428957,-0.6363636,8902.398907661438,15.813532
5.977815e-11,2.3589435,2.5670493,63780,-0.9153412,0.0029129437,,0.14999999,1.5859766,1.0195198,0.007895284,19.21735,22.552094,17.380213,5057.6797,-0.52397335,-0.48902366,3189,,17.428957,17.428957,-0.6969697,8906.770875930786,15.814023
5.974068e-11,2.8300424,2.8302548,63800,-0.9156538,0.1642639,,0.14999999,1.5854893,1.0044545,-0.07728051,19.21735,22.55208,17.36831,5057.711,-0.5238273,-0.58658403,3190,,17.428957,17.428957,-0.5151515,8910.880464792252,15.81451
5.970324e-11,2.5848076,2.7192588,63820,-0.9159158,0.07615015,,0.14999999,1.5849962,1.0092354,0.007135596,19.21735,22.55117,17.38591,5057.7227,-0.5236596,-0.38111585,3191,,17.428957,17.428957,-0.5555556,8915.399258613586,15.815003
5.966584e-11,3.9247185e-05,22.593563,63840,-0.9162052,0.08924821,,0.14999999,1.5845518,0.9601163,-0.21924688,19.21735,22.551304,17.234842,5057.8867,-0.5235613,0.24239868,3192,,17.428957,17.428957,0.33333334,8919.833420038223,15.815448
5.962847e-11,0.00020405873,2.9653182,63860,-0.9164905,0.3298982,,0.14999999,1.5868216,1.0002401,-1.9535772,19.21735,22.550095,8.56969,5066.7227,-0.52402234,-0.30987927,3193,,17.428957,17.428957,-0.47474748,8925.436581611633,15.813178
5.9591145e-11,3.7197742,3.7702076,63880,-0.9167003,2.1329894,,0.14999999,1.5864172,0.9926081,-0.3477059,19.21735,22.555286,17.103533,5067.0156,-0.5239671,-0.09854549,3194,,17.428957,17.428957,-0.33333334,8931.318808794022,15.813582
5.955384e-11,4.7370453,12.034405,63900,-0.9163458,4.370925,,0.14999999,1.5865755,1.0433396,-0.94616425,19.21735,22.566715,15.309308,5069.1094,-0.5241017,-0.22809252,3195,,17.428957,17.428957,0.030303031,8936.352751970291,15.813424
5.951658e-11,4.5008135,4.658366,63920,-0.9152916,4.1516786,,0.14999999,1.5862436,0.9970046,-0.53934234,19.21735,22.5665,16.875116,5069.633,-0.5240933,-0.22817968,3196,,17.428957,17.428957,-0.25252524,8940.32473039627,15.813756
5.947935e-11,4.495268,4.653042,63940,-0.9143063,4.14759,,0.14999999,1.585865,0.9973907,-0.53801507,19.21735,22.567904,17.022703,5070.008,-0.5240986,-0.20620726,3197,,17.428957,17.428957,-0.25252524,8945.873657941818,15.814135
5.944216e-11,4.608911,4.6477327,63960,-0.9133225,4.1435113,,0.14999999,1.5855131,0.99781245,-0.5974847,19.21735,22.569807,16.93812,5070.4727,-0.52412254,-0.21828939,3198,,17.428957,17.428957,-0.25252524,8951.52788233757,15.8144865
5.9405e-11,4.5481973,4.6424394,63980,-0.91234034,4.1394444,,0.14999999,1.5851822,0.9982151,-0.5625959,19.21735,22.571308,16.87255,5070.996,-0.5241352,-0.24643177,3199,,17.428957,17.428957,-0.25252524,8956.349245548248,15.814817
5.936788e-11,4.264398,4.372183,64000,-0.9113597,3.5964227,,0.14999999,1.5848112,0.9970264,-0.48748523,19.21735,22.571953,16.999836,5071.3984,-0.5241246,-0.33893657,3200,,17.428957,17.428957,-0.27272728,8962.228816986084,15.815188
5.93308e-11,3.3827689,4.1344357,64020,-0.9105489,3.0689917,,0.14999999,1.5843563,0.9958952,-0.2875502,19.21735,22.568571,17.277212,5071.5234,-0.52405167,-0.1436629,3201,,17.428957,17.428957,-0.2929293,8966.732283115387,15.815643
5.9293744e-11,4.4845047,4.6280804,64040,-0.909903,4.1293674,,0.14999999,1.5842323,0.9989551,-0.7858023,19.21735,22.5678,16.207954,5072.711,-0.52413476,-0.32332295,3202,,17.428957,17.428957,-0.25252524,8972.546007871628,15.815767
5.9256725e-11,3.5709577,4.12598,64060,-0.9089265,3.0640166,,0.14999999,1.5837669,0.99626076,-0.31518072,19.21735,22.565323,17.309929,5072.8047,-0.5240699,-0.45993403,3203,,17.428957,17.428957,-0.2929293,8977.143987417221,15.816233
5.921973e-11,2.0762243,3.7402492,64080,-0.90828246,2.1151094,,0.14999999,1.5832901,0.99448305,-0.108541556,19.21735,22.555485,17.344568,5072.8594,-0.5239416,-0.27223977,3204,,17.428957,17.428957,-0.33333334,8980.959472179413,15.8167095
5.918279e-11,3.9027073,3.9150798,64100,-0.9079346,2.5672011,,0.14999999,1.5828953,0.9953797,-0.42064714,19.21735,22.557056,17.080837,5073.1797,-0.52391106,-0.49749988,3205,,17.428957,17.428957,-0.3131313,8985.327084064484,15.817104
5.9145876e-11,2.0236602,3.4416723,64120,-0.9074459,1.3576285,,0.14999999,1.5824089,0.9945346,-0.06710775,19.21735,22.547976,17.378443,5073.203,-0.5237702,-0.4593629,3206,,17.428957,17.428957,-0.37373737,8990.60562992096,15.817591
5.9108995e-11,2.9224098,3.117619,64140,-0.9073344,0.6100534,,0.14999999,1.5819359,0.99741685,-0.10813758,19.21735,22.546545,17.332855,5073.2656,-0.52364236,-0.48811883,3207,,17.428957,17.428957,-0.43434343,8996.605674505234,15.818064
5.907215e-11,2.8578908,2.9544048,64160,-0.9074559,0.32693112,,0.14999999,1.5814571,1.0009407,-0.07587553,19.21735,22.5468,17.35149,5073.3164,-0.5235038,-0.2535408,3208,,17.428957,17.428957,-0.47474748,9001.191904306412,15.8185425
5.9035346e-11,3.3837938,3.5725343,64180,-0.9076657,1.7096591,,0.14999999,1.5810823,0.9946309,-0.46301395,19.21735,22.54382,17.024197,5073.6914,-0.5234845,-0.20364031,3209,,17.428957,17.428957,-0.35353535,9005.443238735199,15.818917
5.8998556e-11,4.0418296,4.108356,64200,-0.90744466,3.0594797,,0.14999999,1.5807705,0.99640054,-0.5956831,19.21735,22.54351,16.820932,5074.2734,-0.5235088,-0.34908262,3210,,17.428957,17.428957,-0.2929293,9009.157568454742,15.819229
5.896182e-11,3.4572299,3.566654,64220,-0.9068035,1.7081856,,0.14999999,1.5803661,0.9950169,-0.26272678,19.21735,22.542732,17.117987,5074.5547,-0.52342886,-0.63427746,3211,,17.428957,17.428957,-0.35353535,9014.2751019001,15.8196335
5.8925115e-11,2.489006,2.5742023,64240,-0.906583,0.00485962,,0.14999999,1.579874,1.0183195,0.026177617,19.21735,22.533882,17.39469,5074.5547,-0.5232593,-0.7723306,3212,,17.428957,17.428957,-0.67676765,9019.06754398346,15.820126
5.8888436e-11,2.6216779,2.7469237,64260,-0.9068928,0.00016297834,,0.14999999,1.5793982,1.0111375,-0.00025264247,19.21735,22.534681,17.35221,5074.6055,-0.5230909,-0.88941664,3213,,17.428957,17.428957,-0.7979798,9025.137544631958,15.820601
5.88518e-11,2.7276905,2.8130836,64280,-0.9072039,8.6880995e-05,,0.14999999,1.5789413,1.0077097,-0.13803825,19.21735,22.534916,17.2915,5074.715,-0.5229675,-0.67794853,3214,,17.428957,17.428957,-0.8181818,9030.945367574692,15.821058
5.8815196e-11,2.5511193,2.575553,64300,-0.907515,0.002890235,,0.14999999,1.578454,1.0189171,0.033609204,19.21735,22.532583,17.3859,5074.7305,-0.5227922,-0.69599396,3215,,17.428957,17.428957,-0.6969697,9036.126670122147,15.821546
5.877862e-11,2.5732737,2.5742917,64320,-0.9078251,0.002891131,,0.14999999,1.5779743,1.0191115,0.03298142,19.21735,22.533405,17.359798,5074.7656,-0.52261347,-0.47794154,3216,,17.428957,17.428957,-0.6969697,9041.501966714859,15.822025
5.874209e-11,2.8791108,2.8828745,64340,-0.90813506,0.23305187,,0.14999999,1.5774994,1.00262,-0.08572834,19.21735,22.533968,17.355482,5074.8125,-0.52247185,-0.49510106,3217,,17.428957,17.428957,-0.4949495,9046.879466056824,15.8225
5.870558e-11,2.8445318,2.8811889,64360,-0.9083734,0.23310742,,0.14999999,1.5770264,1.0028573,-0.06721753,19.21735,22.53495,17.34362,5074.871,-0.5223296,-0.40616095,3218,,17.428957,17.428957,-0.4949495,9050.245074033737,15.822973
5.866911e-11,3.0026176,3.0238516,64380,-0.9086117,0.45121032,,0.14999999,1.5765648,0.99943024,-0.17332652,19.21735,22.535809,17.307173,5074.961,-0.5222202,-0.62891865,3219,,17.428957,17.428957,-0.45454547,9054.203042984009,15.823435
5.8632675e-11,2.1321037,2.7618542,64400,-0.9087821,0.11207375,,0.14999999,1.5760765,1.0071627,0.026529495,19.21735,22.531052,17.393269,5074.9688,-0.52205014,-0.5120083,3220,,17.428957,17.428957,-0.53535354,9058.416929244995,15.823923
5.859628e-11,2.7599854,2.7603445,64420,-0.90905786,0.11210467,,0.14999999,1.5755949,1.0073943,-0.04915509,19.21735,22.532152,17.37609,5074.992,-0.5219012,-0.5673416,3221,,17.428957,17.428957,-0.53535354,9063.79716038704,15.824405
5.8559914e-11,2.6617515,2.7106137,64440,-0.90933347,0.07565056,,0.14999999,1.5751066,1.0097327,-0.0038897947,19.21735,22.532684,17.400303,5074.992,-0.52173823,-0.6514174,3222,,17.428957,17.428957,-0.5555556,9069.186019420624,15.824893
5.8523575e-11,2.5598664,2.5839434,64460,-0.9096203,0.013074843,,0.14999999,1.5746279,1.0171907,0.03319046,19.21735,22.533426,17.367767,5075.0273,-0.5215629,-0.47175813,3223,,17.428957,17.428957,-0.6363636,9073.284699440002,15.825372
5.848728e-11,2.6574333,2.756536,64480,-0.9099265,0.11220208,,0.14999999,1.5741405,1.0078353,-0.08905434,19.21735,22.532234,17.396488,5075.0273,-0.5214235,-0.40105605,3224,,17.428957,17.428957,-0.53535354,9078.81306219101,15.825859
5.8451015e-11,2.8183403,2.9403517,64500,-0.9102018,0.32783008,,0.14999999,1.5736818,1.001767,-0.17864284,19.21735,22.531681,17.303152,5075.125,-0.5213149,-0.25848043,3225,,17.428957,17.428957,-0.47474748,9084.79858994484,15.826318
5.841478e-11,3.6831224,3.7228997,64520,-0.91041017,2.1196146,,0.14999999,1.5732946,0.99527353,-0.45008954,19.21735,22.531673,17.077757,5075.449,-0.5212923,-0.43291187,3226,,17.428957,17.428957,-0.33333334,9088.140182256699,15.826705
5.837858e-11,3.017561,3.194466,64540,-0.91006327,0.8132397,,0.14999999,1.5728455,0.9973201,-0.13409701,19.21735,22.530197,17.275604,5075.5703,-0.52117383,-0.3787941,3227,,17.428957,17.428957,-0.41414142,9092.794701814651,15.827154
5.834242e-11,3.1922982,3.1922982,64560,-0.91012114,0.8132867,,0.14999999,1.5724001,0.99760216,-0.21032482,19.21735,22.531517,17.269018,5075.707,-0.52107847,-0.19692916,3228,,17.428957,17.428957,-0.41414142,9098.757442951202,15.8276
5.830629e-11,3.6454287,3.896932,64580,-0.91017896,2.5729692,,0.14999999,1.5721397,0.9961709,-0.61535794,19.21735,22.52974,16.664997,5076.4375,-0.52110845,-0.36860842,3229,,17.428957,17.428957,-0.3131313,9103.71431517601,15.82786
5.827019e-11,3.3148355,3.5546978,64600,-0.9096921,1.713127,,0.14999999,1.5716953,0.9959288,-0.22527535,19.21735,22.529198,17.262543,5076.578,-0.5210182,-0.22383529,3230,,17.428957,17.428957,-0.35353535,9107.96415925026,15.828304
5.8234126e-11,3.8110416,3.890551,64620,-0.9094714,2.5711493,,0.14999999,1.5713253,0.99665153,-0.5369161,19.21735,22.52962,17.025434,5076.953,-0.5210244,-0.019313574,3231,,17.428957,17.428957,-0.3131313,9112.902782201767,15.828674
5.81981e-11,0.0058670635,29.598394,64640,-0.90898544,0.0003816839,,0.14999999,1.5723124,0.9582287,-1.2272971,19.21735,22.519053,12.640617,5081.711,-0.5212441,0.6007217,3232,,17.428957,17.428957,0.5555556,9117.664683818817,15.827687
5.8162097e-11,2.858897e-06,4.6018524,64660,-0.90929466,4.1268554,,0.14999999,1.575408,0.9994396,-2.4351952,19.21735,22.517319,5.819088,5093.293,-0.5218498,-0.540015,3233,,17.428957,17.428957,-0.25252524,9122.963458299637,15.824592
5.812614e-11,2.6822069,2.8048768,64680,-0.90832824,0.16306499,,0.14999999,1.5749235,1.0053673,-0.022196043,19.21735,22.514685,17.390638,5093.301,-0.5216957,-0.45137313,3234,,17.428957,17.428957,-0.5151515,9127.271081209183,15.825076
5.8090203e-11,2.8425338,2.8630738,64700,-0.908587,0.23315722,,0.14999999,1.5744562,1.0036333,-0.10871212,19.21735,22.515503,17.334507,5093.367,-0.5215664,-0.296119,3235,,17.428957,17.428957,-0.4949495,9131.83741927147,15.825543
5.805431e-11,3.5379229,3.546043,64720,-0.90882397,1.7116404,,0.14999999,1.5740452,0.99591595,-0.358617,19.21735,22.515331,17.157087,5093.6094,-0.52151495,-0.16727221,3236,,17.428957,17.428957,-0.35353535,9136.601943016052,15.825954
5.8018448e-11,5.3050323,5.625804,64740,-0.90860415,5.6232853,,0.14999999,1.5737524,1.0054246,-0.7039738,19.21735,22.518406,16.772657,5094.2344,-0.5215726,-0.06068489,3237,,17.428957,17.428957,-0.1919192,9142.14624261856,15.826247
5.7982615e-11,7.77837,8.713388,64760,-0.9071774,6.3976135,,0.14999999,1.5741415,1.0233358,-1.0753973,19.21735,22.523392,14.567957,5097.0703,-0.52174217,0.040475674,3238,,17.428957,17.428957,-0.07070707,9146.278181552887,15.825858
5.7946817e-11,8.476423,8.692688,64780,-0.90551233,6.3869705,,0.14999999,1.5762129,1.0241528,-1.4338095,19.21735,22.508919,9.116365,5105.3516,-0.52201676,-0.26487947,3239,,17.428957,17.428957,-0.07070707,9151.015214443207,15.823787
5.791105e-11,4.007782,4.08082,64800,-0.90385103,3.0485046,,0.14999999,1.5758543,0.99740404,-0.42754075,19.21735,22.509317,16.984844,5105.7695,-0.52198046,-0.40651345,3240,,17.428957,17.428957,-0.2929293,9156.820784330368,15.824145
5.7875323e-11,3.1335533,3.1779861,64820,-0.90321916,0.80769277,,0.14999999,1.5753841,0.9974867,-0.16527903,19.21735,22.507204,17.345968,5105.8203,-0.5218711,-0.2495847,3241,,17.428957,17.428957,-0.41414142,9161.549914598465,15.8246155
5.7839622e-11,3.865609,3.8706453,64840,-0.9032785,2.5552757,,0.14999999,1.575036,0.9969926,-0.46367496,19.21735,22.509718,16.952984,5106.2656,-0.52185404,-0.28995976,3242,,17.428957,17.428957,-0.3131313,9166.712329387665,15.824964
5.7803953e-11,3.7973723,3.867222,64860,-0.90279907,2.554051,,0.14999999,1.5746145,0.99731255,-0.36805934,19.21735,22.511053,17.191273,5106.4766,-0.52180773,-0.1988506,3243,,17.428957,17.428957,-0.3131313,9171.103277921677,15.825385
5.7768325e-11,4.2963734,4.302798,64880,-0.9023201,3.5640588,,0.14999999,1.5743532,0.9996768,-0.60087353,19.21735,22.512558,16.673073,5107.199,-0.521833,-0.3508059,3244,,17.428957,17.428957,-0.27272728,9176.675253629684,15.825646
5.7732725e-11,3.3047757,3.8601046,64900,-0.90153027,2.5508122,,0.14999999,1.5739479,0.9977225,-0.2487289,19.21735,22.509602,17.145454,5107.461,-0.52174896,-0.5060133,3245,,17.428957,17.428957,-0.3131313,9182.616861820221,15.826052
5.7697163e-11,3.3402513e-17,39.57522,64920,-0.9010526,3.5765428e-08,,0.14999999,1.5734749,1.0505406,-0.0504313,19.21735,22.507698,17.355268,5107.5,-0.52160454,0.6356504,3246,,17.428957,17.428957,0.8181818,9186.85245013237,15.826525
5.7661622e-11,2.810065e-10,3.0781026,64940,-0.90136063,0.60642,,0.14999999,1.5766792,0.9988992,-2.471108,19.21735,22.502346,5.425905,5119.4766,-0.52219087,-0.39772442,3247,,17.428957,17.428957,-0.43434343,9192.805296897888,15.82332
5.762613e-11,3.1484344,3.1676228,64960,-0.9014818,0.80629075,,0.14999999,1.5762138,0.99815434,-0.17471318,19.21735,22.503775,17.335428,5119.543,-0.5220843,-0.37529358,3248,,17.428957,17.428957,-0.41414142,9199.310328006744,15.823786
5.7590654e-11,3.2469203,3.2690544,64980,-0.9015414,1.0527027,,0.14999999,1.5757666,0.9977102,-0.20725146,19.21735,22.505165,17.276712,5119.664,-0.52198803,-0.40634054,3249,,17.428957,17.428957,-0.3939394,9204.293775558472,15.824233
5.755522e-11,3.1212945,3.1633358,65000,-0.9015252,0.80632573,,0.14999999,1.5752964,0.9986832,-0.16141869,19.21735,22.506157,17.350653,5119.715,-0.52187777,-0.63719165,3250,,17.428957,17.428957,-0.41414142,9210.137398004532,15.824703
5.7519822e-11,0.13889273,6.20611,65020,-0.9015848,1.324161e-07,,0.14999999,1.5748205,0.96267647,0.027125776,19.21735,22.500862,17.368462,5119.742,-0.5217094,-1.2712419,3251,,17.428957,17.428957,-1.0,9214.444182634354,15.825179
5.748445e-11,5.976289,6.1961927,65040,-0.90189236,1.324569e-07,,0.14999999,1.5744,0.96342367,-2.4445558,19.21735,22.50908,17.200048,5119.9453,-0.52231234,-0.93825656,3252,,17.428957,17.428957,-1.0,9219.090465545654,15.8256
5.7449115e-11,3.1174674,6.186309,65060,-0.9021998,1.3249759e-07,,0.14999999,1.5739594,0.96329087,-0.2435561,19.21735,22.502235,17.257942,5120.09,-0.52223784,-0.85532606,3253,,17.428957,17.428957,-1.0,9224.203786611557,15.82604
5.7413806e-11,0.16292557,2.8562198,65080,-0.9025072,0.23174398,,0.14999999,1.5734997,1.0036794,-0.093385585,19.21735,22.498281,17.316702,5120.168,-0.52211756,-0.669389,3254,,17.428957,17.428957,-0.4949495,9229.39398765564,15.8265
5.737854e-11,2.5369897,2.5874474,65100,-0.9027432,0.0028764766,,0.14999999,1.5730247,1.0178564,0.030298956,19.21735,22.502209,17.376162,5120.1953,-0.5219467,-0.5475658,3255,,17.428957,17.428957,-0.6969697,9233.172680139542,15.826975
5.7343297e-11,2.6985617,2.7028475,65120,-0.9030495,0.075176656,,0.14999999,1.5725632,1.0094237,-0.015956044,19.21735,22.4996,17.331413,5120.2656,-0.521786,-0.4865245,3256,,17.428957,17.428957,-0.5555556,9237.569917201996,15.827436
5.7308092e-11,2.7932947,2.7961931,65140,-0.9033335,0.16225252,,0.14999999,1.5720854,1.0059191,-0.067251585,19.21735,22.500483,17.381853,5120.2812,-0.5216436,-0.35286355,3257,,17.428957,17.428957,-0.5151515,9242.178339481354,15.827914
5.727292e-11,2.6941123,2.9884434,65160,-0.9035907,0.44895044,,0.14999999,1.5716515,1.0010806,-0.24264756,19.21735,22.498234,17.242037,5120.4414,-0.5215561,-0.34744203,3258,,17.428957,17.428957,-0.45454547,9247.105079650879,15.828348
5.7237777e-11,3.2596765,3.2641497,65180,-0.9037598,1.0550405,,0.14999999,1.5712557,0.9982726,-0.2514911,19.21735,22.499825,17.1172,5120.7227,-0.52147293,-0.30466104,3259,,17.428957,17.428957,-0.3939394,9252.275413513184,15.828744
