ReturnMax,DenMISELogFirst,IWFirstEpisode,ReturnLastEpisode,IWLastEpisode,IWMin,ReturnMin,Delta,LQGsigma_higher,Bound,ReturnStepMax,TimeElapsed,IWMax,IWMean,Regret/t,ReturnAbsMax,Regret,Iteration,LQGmu1_higher,LQGmu1_actor,DenMISELogLast,TimestepsSoFar,DenMISEMeanLog,ReturnMean
17.449793,-0.5577489,1.3769552,17.360367,2.8489623,,,1.1674013e-10,0.14999999,23.567245,19.238663,4958.363364458084,2.8547385,1.0244712,1.855401,17.449793,4234.0273,2282,-0.47474748,-0.44845974,-0.07751075,45640,-0.56554735,15.544599
17.449793,-0.5575838,1.3767278,17.329466,2.8514352,,,1.166379e-10,0.14999999,23.567533,19.238663,4962.395726442337,2.8524213,1.0247548,1.85462,17.449793,4234.0977,2283,-0.47474748,-0.6095345,-0.08499753,45660,-0.5653264,15.54538
17.449793,-0.5574189,1.1056558,17.384344,2.0053484,,,1.1653578e-10,0.14999999,23.560547,19.238663,4966.6842086315155,2.7807012,1.0268418,1.853816,17.449793,4234.1133,2284,-0.4949495,-0.7736294,-0.009408006,45680,-0.56507224,15.546184
17.449793,-0.5573727,1.2719805e-05,17.350332,0.9456734,,,1.164338e-10,0.14999999,23.565886,19.238663,4970.829256057739,5.8143625,0.9772146,1.8530254,17.449793,4234.164,2285,-1.0,-0.8357284,-0.1047083,45700,-0.56485903,15.546974
17.449793,-0.5578102,0.01938482,17.329288,2.4870248,,,1.1633195e-10,0.14999999,23.573734,19.238663,4974.325332403183,2.896555,1.0006607,1.8522463,17.449793,4234.2344,2286,-0.7373737,-0.7905885,-0.14787565,45720,-0.56468683,15.547753
17.449793,-0.55823904,0.012305049,17.355742,2.91355,,,1.1623024e-10,0.14999999,23.573904,19.238663,4977.713032960892,2.934045,0.99806756,1.8514557,17.449793,4234.2812,2287,-0.75757575,-0.90723383,-0.115409486,45740,-0.5644902,15.548544
17.449793,-0.5586708,0.012310366,17.278887,2.00424,,,1.1612867e-10,0.14999999,23.567635,19.238663,4980.911020755768,2.931567,0.9980358,1.8507004,17.449793,4234.4023,2288,-0.75757575,-0.6040559,-0.21480665,45760,-0.5643384,15.549299
17.449793,-0.5591024,0.019409886,17.392654,1.8045138,,,1.1602722e-10,0.14999999,23.55874,19.238663,4984.214653253555,2.88934,1.000739,1.8498945,17.449793,4234.4062,2289,-0.7373737,-1.1160042,-0.0070796325,45780,-0.5640958,15.550105
17.449793,-0.55953074,1.2747274e-05,17.193136,4.994583,,,1.15925915e-10,0.14999999,23.57576,19.238663,4988.216587543488,5.8121448,0.97826064,1.8491755,17.449793,4234.6133,2290,-1.0,-1.0739388,-0.9292165,45800,-0.5642551,15.550824
17.449793,-0.5599673,1.2752843e-05,17.197279,4.684705,,,1.15824725e-10,0.14999999,23.577343,19.238663,4991.027804613113,5.799963,0.978759,1.8484583,17.449793,4234.8164,2291,-1.0,-1.0479385,-0.6876094,45820,-0.56431866,15.551541
17.449793,-0.5604037,1.2758414e-05,17.201046,4.4528317,,,1.1572368e-10,0.14999999,23.577232,19.238663,4994.918075561523,5.7878404,0.97915727,1.8477392,17.449793,4235.0195,2292,-1.0,-0.8786795,-0.5664276,45840,-0.564329,15.55226
17.449793,-0.5608399,1.2763976e-05,17.309505,2.2966576,,,1.1562277e-10,0.14999999,23.561096,19.238663,4996.947176456451,5.7757816,0.978616,1.8469715,17.449793,4235.1055,2293,-1.0,-0.7735394,-0.18035471,45860,-0.56417096,15.553028
17.449793,-0.5612759,0.019452117,17.347464,2.859284,,,1.1552199e-10,0.14999999,23.550745,19.238663,5000.126889467239,2.8882525,1.0006273,1.8461905,17.449793,4235.16,2294,-0.7373737,-1.1846254,-0.1014554,45880,-0.56397897,15.553809
17.449793,-0.56170326,1.277501e-05,17.197798,5.308699,,,1.15421325e-10,0.14999999,23.566223,19.238663,5003.076104640961,5.7662683,0.9793275,1.8454742,17.449793,4235.3633,2295,-1.0,-0.9923838,-1.4486439,45900,-0.5643642,15.554525
17.449793,-0.56213886,1.2780566e-05,17.206707,3.8515348,,,1.1532081e-10,0.14999999,23.56176,19.238663,5006.893802404404,5.754323,0.9794679,1.8447542,17.449793,4235.5547,2296,-1.0,-1.0891533,-0.37157935,45920,-0.56428933,15.555245
17.449793,-0.5625743,1.2786138e-05,17.196537,4.76414,,,1.1522043e-10,0.14999999,23.564163,19.238663,5010.312686443329,5.7424374,0.9800079,1.8440399,17.449793,4235.7617,2297,-1.0,-1.211101,-0.75956464,45940,-0.5643836,15.55596
17.449793,-0.56300956,1.2791699e-05,17.190426,5.375068,,,1.1512019e-10,0.14999999,23.571156,19.238663,5013.654067516327,5.73061,0.98081404,1.8433266,17.449793,4235.965,2298,-1.0,-1.0413549,-1.6938933,45960,-0.564884,15.556673
17.449793,-0.5634446,1.27972635e-05,17.198992,4.3532553,,,1.15020056e-10,0.14999999,23.570526,19.238663,5016.8235721588135,5.7188416,0.98117465,1.8426142,17.449793,4236.168,2299,-1.0,-0.976632,-0.5307475,45980,-0.5648778,15.557385
17.449793,-0.5638795,1.280283e-05,17.222935,3.643361,,,1.1492006e-10,0.14999999,23.564672,19.238663,5020.923362016678,5.7071333,0.9812281,1.8418884,17.449793,4236.3438,2300,-1.0,-1.07327,-0.3268599,46000,-0.56478274,15.558111
17.449793,-0.5643142,1.2808398e-05,17.192831,4.614045,,,1.148202e-10,0.14999999,23.566082,19.238663,5023.702141046524,5.6954813,0.9817055,1.8411779,17.449793,4236.551,2301,-1.0,-0.98782045,-0.6702232,46020,-0.5648369,15.558822
17.449793,-0.5647487,1.281397e-05,17.205605,3.7697623,,,1.1472046e-10,0.14999999,23.561234,19.238663,5026.85240983963,5.6838884,0.98181695,1.8404627,17.449793,4236.746,2302,-1.0,-0.9098669,-0.352127,46040,-0.5647527,15.559537
17.449793,-0.565183,1.2819532e-05,17.273678,2.7336557,,,1.14620854e-10,0.14999999,23.548792,19.238663,5030.9128947258,5.672352,0.9814805,1.8397179,17.449793,4236.871,2303,-1.0,-0.91346765,-0.20799094,46060,-0.5646059,15.560282
17.449793,-0.5656171,1.2825095e-05,17.283731,2.7829032,,,1.1452138e-10,0.14999999,23.536806,19.238663,5034.2798807621,5.6608734,0.98116875,1.8389711,17.449793,4236.9883,2304,-1.0,-0.97419864,-0.21170989,46080,-0.564461,15.5610285
17.449793,-0.566051,1.2830674e-05,17.223354,3.5928066,,,1.1442203e-10,0.14999999,23.530884,19.238663,5037.446016073227,5.649448,0.9812123,1.8382502,17.449793,4237.168,2305,-1.0,-1.300658,-0.31554574,46100,-0.5643614,15.561749
17.449793,-0.56648475,1.283623e-05,17.197344,5.508396,,,1.14322815e-10,0.14999999,23.539265,19.238663,5040.982703447342,5.6380806,0.98208857,1.8375406,17.449793,4237.367,2306,-1.0,-0.832186,-2.736875,46120,-0.56531197,15.562459
17.449793,-0.5669183,1.389639,17.337694,0.17841625,,,1.1422373e-10,0.14999999,23.521544,19.238663,5045.2024302482605,2.8728528,1.0225412,1.836772,17.449793,4237.4336,2307,-0.47474748,-0.4381109,-0.13734506,46140,-0.56513447,15.563228
17.449793,-0.5667495,1.6986649,17.344988,2.9382799,,,1.1412477e-10,0.14999999,23.522194,19.238663,5048.755836963654,2.9607604,1.0196366,1.8360004,17.449793,4237.4883,2308,-0.45454547,-0.57067335,-0.10564504,46160,-0.5649257,15.563999
17.449793,-0.56644696,1.2835752e-05,17.385363,0.044660486,,,1.1402594e-10,0.14999999,23.518175,19.238663,5052.689564466476,5.631648,0.98123,1.8352108,17.449793,4237.5,2309,-1.0,-1.0402967,-0.009183626,46180,-0.5646766,15.564789
17.449793,-0.56688,1.2841311e-05,17.195967,4.291122,,,1.13927236e-10,0.14999999,23.51754,19.238663,5055.822133779526,5.620378,0.98157984,1.8345051,17.449793,4237.707,2310,-1.0,-0.85969174,-0.5144516,46200,-0.56466323,15.565495
17.449793,-0.5673128,0.01241721,17.3261,2.4675589,,,1.1382866e-10,0.14999999,23.521526,19.238663,5059.682717561722,2.9276555,0.9966599,1.8337421,17.449793,4237.7773,2311,-0.75757575,-0.62893426,-0.15677398,46220,-0.564495,15.566257
17.449793,-0.56774,0.8811873,17.41476,2.034642,,,1.13730206e-10,0.14999999,23.524582,19.238663,5063.211910247803,2.7480822,1.0266997,1.832941,17.449793,4237.7617,2312,-0.5151515,-0.5034898,-0.01983875,46240,-0.5642609,15.567059
17.449793,-0.5677914,0.8812326,17.348383,2.7443206,,,1.13631896e-10,0.14999999,23.524807,19.238663,5065.628414154053,2.746007,1.026963,1.8321733,17.449793,4237.8164,2313,-0.5151515,-0.5370245,-0.034374215,46260,-0.56402034,15.567826
17.449793,-0.5678427,0.8812778,17.37724,2.672489,,,1.135337e-10,0.14999999,23.524529,19.238663,5069.392288923264,2.743936,1.027195,1.8313904,17.449793,4237.836,2314,-0.5151515,-0.44912073,-0.015460499,46280,-0.56377184,15.568609
17.449793,-0.567894,0.881323,17.365425,2.6376052,,,1.1343564e-10,0.14999999,23.523987,19.238663,5073.446439981461,2.7418709,1.027412,1.830615,17.449793,4237.875,2315,-0.5151515,-0.46532822,-0.08858026,46300,-0.5635549,15.569385
17.449793,-0.56794524,1.1173558,17.386538,2.7911181,,,1.1333769e-10,0.14999999,23.524412,19.238663,5077.04226231575,2.7922955,1.0264317,1.8298292,17.449793,4237.883,2316,-0.4949495,-0.49502963,-0.06775903,46320,-0.5633291,15.57017
17.449793,-0.5678946,1.1172992,17.362535,2.7622058,,,1.132399e-10,0.14999999,23.524464,19.238663,5080.487511396408,2.7901373,1.0266867,1.8290567,17.449793,4237.926,2317,-0.4949495,-0.510946,-0.037848294,46340,-0.56309104,15.570943
17.449793,-0.567844,0.88127893,17.396502,2.7274249,,,1.13142204e-10,0.14999999,23.524363,19.238663,5085.752191066742,2.73566,1.0281622,1.828268,17.449793,4237.926,2318,-0.5151515,-0.5923554,-0.025569389,46360,-0.56284755,15.571732
17.449793,-0.5678952,0.88132405,17.385765,2.345512,,,1.1304464e-10,0.14999999,23.521694,19.238663,5089.742849111557,2.7336142,1.0282532,1.827487,17.449793,4237.9414,2319,-0.5151515,-0.52517426,-0.006776324,46380,-0.5625959,15.572513
17.449793,-0.5679463,0.6827254,17.377274,2.6967182,,,1.1294722e-10,0.14999999,23.521875,19.238663,5092.550576925278,2.6967487,1.0287489,1.8267088,17.449793,4237.965,2320,-0.53535354,-0.5235588,-0.01615668,46400,-0.5623482,15.573291
17.449793,-0.56808305,0.6828188,17.421906,2.69475,,,1.128499e-10,0.14999999,23.522156,19.238663,5095.427458763123,2.6947787,1.0290042,1.8259125,17.449793,4237.9414,2321,-0.53535354,-0.13319725,-0.016215436,46420,-0.5621006,15.574087
17.449793,-0.56821966,1.7605335e-07,16.307856,1.2605831e-05,,,1.12752724e-10,0.14999999,23.520102,19.238663,5098.842479467392,25.98139,1.0180246,1.8255959,17.449793,4239.035,2322,0.6363636,0.8258915,-0.90099883,46440,-0.5622343,15.574404
17.449793,-0.56865025,1.7541938,2.8943987,2.6578002e-06,,,1.1265567e-10,0.14999999,23.507652,19.238663,5104.5438623428345,9.671364,0.9997385,1.8310556,17.449793,4253.543,2323,-0.030303031,0.14564146,-2.4742308,46460,-0.5630512,15.568944
17.449793,-0.56832576,0.07317658,8.9115305,12.851568,,,1.12558754e-10,0.14999999,23.508556,19.238663,5108.726357221603,15.055213,1.0519742,1.8339195,17.449793,4262.0273,2324,0.1919192,-0.10257648,-1.622876,46480,-0.5635078,15.56608
17.449793,-0.56872445,3.9340894,16.010387,6.8105345,,,1.1246194e-10,0.14999999,23.50765,19.238663,5110.969532489777,6.8641768,0.965583,1.8337297,17.449793,4263.422,2325,-0.15151516,-0.019251391,-0.99351126,46500,-0.56367135,15.56627
17.449793,-0.5674638,0.6823961,12.076134,0.024546519,,,1.1236526e-10,0.14999999,23.499771,19.238663,5114.665196657181,2.6972954,1.0279377,1.8352289,17.449793,4268.742,2326,-0.53535354,-0.43630716,-1.2337769,46520,-0.5639745,15.564771
17.449793,-0.5676003,0.88106424,17.386667,2.567068,,,1.1226871e-10,0.14999999,23.498728,19.238663,5117.63657617569,2.7301567,1.0278732,1.834446,17.449793,4268.758,2327,-0.5151515,-0.55935895,-0.102725886,46540,-0.5637644,15.565554
17.449793,-0.5676514,0.88110924,17.388416,2.558516,,,1.12172285e-10,0.14999999,23.497707,19.238663,5121.770789861679,2.7281291,1.0280565,1.833664,17.449793,4268.7695,2328,-0.5151515,-0.51503474,-0.0046748323,46560,-0.5635124,15.566336
17.449793,-0.5677025,0.88115424,17.400942,2.7121866,,,1.1207598e-10,0.14999999,23.497864,19.238663,5125.144592523575,2.7261062,1.0283056,1.8328753,17.449793,4268.7656,2329,-0.5151515,-0.5822989,-0.019574003,46580,-0.56326693,15.567124
17.449793,-0.5677535,0.6825938,17.389788,2.5400157,,,1.1197979e-10,0.14999999,23.496925,19.238663,5128.956438064575,2.689452,1.0287176,1.8320932,17.449793,4268.7773,2330,-0.53535354,-0.8336609,-0.002963531,46600,-0.5630143,15.567906
17.449793,-0.56788963,1.2854274e-05,17.312305,1.660452,,,1.1188373e-10,0.14999999,23.49059,19.238663,5132.539552688599,5.6576624,0.9802809,1.8313446,17.449793,4268.8633,2331,-1.0,-1.0855275,-0.1437683,46620,-0.5628223,15.568655
17.449793,-0.56831855,1.2859792e-05,17.197798,4.682952,,,1.11787794e-10,0.14999999,23.492722,19.238663,5136.410344362259,5.6463833,0.9807894,1.8306456,17.449793,4269.0664,2332,-1.0,-0.9539604,-0.7283017,46640,-0.562902,15.569354
17.449793,-0.5687473,2.100242,17.240723,4.6480476e-08,,,1.1169199e-10,0.14999999,23.489784,19.238663,5139.958558320999,9.137832,0.99484867,1.8299284,17.449793,4269.2227,2333,-0.05050505,0.045838937,-0.27606493,46660,-0.5627876,15.570071
17.449793,-0.568276,1.2859253e-05,9.085523,3.0063474e-10,,,1.11596295e-10,0.14999999,23.4852,19.238663,5143.773940324783,5.637575,0.9807244,1.8327084,17.449793,4277.539,2334,-1.0,-1.0409228,-1.4028972,46680,-0.56315017,15.567291
17.449793,-0.5687043,1.2864761e-05,17.201887,4.309586,,,1.1150073e-10,0.14999999,23.484669,19.238663,5147.064977169037,5.6264005,0.98107517,1.8320093,17.449793,4277.742,2335,-1.0,-1.1614227,-0.5198753,46700,-0.56314003,15.56799
17.449793,-0.5691325,1.287027e-05,17.20025,5.0925264,,,1.11405295e-10,0.14999999,23.489943,19.238663,5150.786684513092,5.61528,0.9817622,1.8313093,17.449793,4277.9375,2336,-1.0,-0.64617455,-1.2286438,46720,-0.56343323,15.56869
17.449793,-0.56956047,0.52018505,17.393763,2.2721796,,,1.1130996e-10,0.14999999,23.489773,19.238663,5154.409283876419,2.6757174,1.0277623,1.8305283,17.449793,4277.9453,2337,-0.5555556,-0.51334816,-0.025042458,46740,-0.563211,15.569471
17.449793,-0.56976575,0.5202918,17.35963,2.6105447,,,1.11214774e-10,0.14999999,23.489565,19.238663,5157.527452468872,2.673801,1.0279907,1.8297625,17.449793,4277.9844,2338,-0.5555556,-0.37318748,-0.020965487,46760,-0.5629672,15.570237
17.449793,-0.56997085,0.8831553,17.292358,2.1141155,,,1.1111969e-10,0.14999999,23.483181,19.238663,5160.727143287659,2.7254524,1.0283504,1.8290262,17.449793,4278.09,2339,-0.5151515,-0.8230319,-0.21831697,46780,-0.5628079,15.570973
17.449793,-0.5700208,0.01245088,17.323334,2.7717087,,,1.11024745e-10,0.14999999,23.475052,19.238663,5163.88916349411,2.9378037,0.9947579,1.8282766,17.449793,4278.168,2340,-0.75757575,-0.83366877,-0.13649376,46800,-0.5626137,15.571723
17.449793,-0.57044274,0.012456136,17.328676,2.6972947,,,1.10929904e-10,0.14999999,23.47421,19.238663,5167.011724233627,2.9353738,0.9950302,1.8275261,17.449793,4278.2383,2341,-0.75757575,-0.77718884,-0.14273787,46820,-0.5624368,15.572474
17.449793,-0.5708645,0.007764691,17.364262,2.9563408,,,1.10835195e-10,0.14999999,23.475298,19.238663,5170.149450063705,2.9709375,0.99313426,1.8267612,17.449793,4278.2773,2342,-0.7777778,-0.8051728,-0.105778515,46840,-0.56224394,15.573238
17.449793,-0.57128805,0.0077679795,17.320995,2.9570827,,,1.10740604e-10,0.14999999,23.476078,19.238663,5173.332523584366,2.9684405,0.9935053,1.8260155,17.449793,4278.3555,2343,-0.7777778,-0.48957172,-0.12269925,46860,-0.5620594,15.573984
17.449793,-0.5717114,0.8846938,17.367212,2.7231202,,,1.1064614e-10,0.14999999,23.466711,19.238663,5176.965119600296,2.7255769,1.0276791,1.8252506,17.449793,4278.3867,2344,-0.5151515,-0.48542106,-0.038137477,46880,-0.56183875,15.574749
17.449793,-0.5717606,0.8847373,17.35961,2.7176085,,,1.1055179e-10,0.14999999,23.466898,19.238663,5181.262064218521,2.7235725,1.0279294,1.8244896,17.449793,4278.4297,2345,-0.5151515,-0.5092058,-0.04121292,46900,-0.5616051,15.57551
17.449793,-0.57180977,0.8847808,17.407269,2.7148845,,,1.1045757e-10,0.14999999,23.46712,19.238663,5184.9803647994995,2.721573,1.0281786,1.8237095,17.449793,4278.422,2346,-0.5151515,-0.376326,-0.021353567,46920,-0.56136304,15.57629
17.449793,-0.5718588,1.1217372,17.225008,2.4027164,,,1.10363454e-10,0.14999999,23.464108,19.238663,5187.873429298401,2.7733233,1.0269386,1.8230066,17.449793,4278.5977,2347,-0.4949495,-0.602687,-0.21111915,46940,-0.56120193,15.576993
17.449793,-0.571807,0.91988647,17.406925,0.000362586,,,1.10269474e-10,0.14999999,23.461647,19.238663,5191.863091468811,11.157906,1.0243388,1.8222275,17.449793,4278.59,2348,0.030303031,0.048528846,-0.0034890291,46960,-0.560953,15.577772
17.449793,-0.5718411,0.8848086,9.085934,0.00935905,,,1.101756e-10,0.14999999,23.45907,19.238663,5196.167479276657,2.7187157,1.0281843,1.8249912,17.449793,4286.9023,2349,-0.5151515,-0.59743375,-1.4111977,46980,-0.5613052,15.575008
17.449793,-0.5718901,0.68542325,17.360588,2.4465709,,,1.1008185e-10,0.14999999,23.457058,19.238663,5198.968832015991,2.6813667,1.028539,1.8242321,17.449793,4286.9453,2350,-0.53535354,-0.32168305,-0.002149288,47000,-0.5610555,15.5757675
17.449793,-0.5720239,3.6100674,17.21583,1.6729214,,,1.09988234e-10,0.14999999,23.451889,19.238663,5202.613245725632,7.2987013,0.97009104,1.823533,17.449793,4287.125,2351,-0.13131313,-0.019418746,-0.34173903,47020,-0.56095004,15.576467
17.449793,-0.5709148,1.2893231e-05,11.434722,4.7953703e-09,,,1.0989472e-10,0.14999999,23.449982,19.238663,5205.707016706467,5.639936,0.9798504,1.8252954,17.449793,4293.0977,2352,-1.0,-0.9305496,-1.2337551,47040,-0.5612491,15.574704
17.449793,-0.5713399,0.00034113997,17.257963,1.19385075e-17,,,1.0980134e-10,0.14999999,23.448544,19.238663,5210.015375852585,20.307333,0.9879438,1.8245802,17.449793,4293.2383,2353,0.41414142,0.35670117,-0.23714612,47060,-0.56112015,15.575419
17.449793,-0.57176465,0.007771681,7.946216,7.0139055e-12,,,1.0970808e-10,0.14999999,23.447628,19.238663,5213.946526288986,2.9730175,0.99225634,1.8278198,17.449793,4302.6875,2354,-0.7777778,-0.90163183,-1.9396375,47080,-0.56171197,15.57218
17.449793,-0.57218605,1.2909632e-05,17.290918,2.6202388,,,1.09614935e-10,0.14999999,23.448645,19.238663,5217.783787727356,5.6335416,0.9801713,1.8270893,17.449793,4302.797,2355,-1.0,-0.9076283,-0.2001128,47100,-0.5615619,15.57291
17.449793,-0.5726106,0.0047595105,17.276749,2.5023603,,,1.0952189e-10,0.14999999,23.449446,19.238663,5222.190083265305,3.0090456,0.9911287,1.8263674,17.449793,4302.922,2356,-0.7979798,-0.67184985,-0.20622633,47120,-0.56141967,15.573632
17.449793,-0.573033,0.0077815447,17.38496,2.1476226,,,1.0942898e-10,0.14999999,23.444273,19.238663,5225.768059015274,2.9678469,0.99273336,1.8255987,17.449793,4302.9375,2357,-0.7777778,-0.93099046,-0.035529632,47140,-0.5612005,15.574401
17.449793,-0.57345384,7.0867666e-11,17.269815,9.979236e-30,,,1.09336186e-10,0.14999999,23.439636,19.238663,5229.453030824661,32.302307,1.0418154,1.8248796,17.449793,4303.0664,2358,0.8181818,0.75436753,-0.2359662,47160,-0.5610656,15.57512
17.449793,-0.5738778,0.004765544,3.9234648,1.6103877e-22,,,1.092435e-10,0.14999999,23.438278,19.238663,5233.557272195816,3.0052843,0.991127,1.8298197,17.449793,4316.543,2359,-0.7979798,-0.8188341,-2.3921428,47180,-0.56182635,15.57018
17.449793,-0.57429963,0.0047675557,17.337345,3.0001416,,,1.0915095e-10,0.14999999,23.43911,19.238663,5237.182969093323,3.0027332,0.99150026,1.8290701,17.449793,4316.6055,2360,-0.7979798,-0.9420359,-0.13014263,47200,-0.5616473,15.57093
17.449793,-0.5747212,1.2942397e-05,17.254835,3.1779687,,,1.09058505e-10,0.14999999,23.446264,19.238663,5241.06690788269,5.633923,0.98059344,1.8283567,17.449793,4316.75,2361,-1.0,-0.98522043,-0.25272384,47220,-0.5615201,15.571643
17.449793,-0.5751447,1.29478785e-05,17.214384,3.7210002,,,1.0896618e-10,0.14999999,23.441593,19.238663,5243.398671865463,5.6228924,0.9806957,1.8276615,17.449793,4316.9375,2362,-1.0,-1.107718,-0.3406652,47240,-0.56143504,15.572338
17.449793,-0.57556796,1.2953362e-05,17.203314,4.80539,,,1.0887397e-10,0.14999999,23.444857,19.238663,5248.406134605408,5.6119127,0.9812587,1.826971,17.449793,4317.133,2363,-1.0,-1.0875038,-0.8494049,47260,-0.56156534,15.573029
17.449793,-0.5759911,1.2958836e-05,17.19529,4.6643634,,,1.08781886e-10,0.14999999,23.447098,19.238663,5251.827733516693,5.600987,0.98176247,1.8262844,17.449793,4317.336,2364,-1.0,-0.88316596,-0.73192346,47280,-0.5616454,15.573715
17.449793,-0.576414,2.8725367,17.288158,2.777454e-06,,,1.0868991e-10,0.14999999,23.438587,19.238663,5255.963426828384,8.212892,0.9833943,1.8255596,17.449793,4317.449,2365,-0.09090909,0.002185747,-0.176086,47300,-0.5614905,15.57444
17.449793,-0.57562286,0.3016386,9.445503,7.457083,,,1.0859805e-10,0.14999999,23.43441,19.238663,5259.514155626297,13.157787,1.0483011,1.8281498,17.449793,4325.4023,2366,0.11111111,-0.059953712,-1.2946438,47320,-0.5618077,15.57185
17.449793,-0.57591796,3.6241527,14.270707,7.2817354,,,1.08506315e-10,0.14999999,23.442719,19.238663,5262.798219919205,7.288616,0.97307014,1.8287001,17.449793,4328.535,2367,-0.13131313,-0.17342432,-1.120347,47340,-0.5620241,15.5713
17.449793,-0.5748104,4.639889,16.471867,5.6050353,,,1.0841469e-10,0.14999999,23.440945,19.238663,5266.3833293914795,5.716489,0.96109176,1.8283195,17.449793,4329.461,2368,-0.21212122,-0.12337656,-0.77876055,47360,-0.5621272,15.57168
17.449793,-0.5732751,4.243311,16.027164,6.391475,,,1.0832317e-10,0.14999999,23.443214,19.238663,5270.109884977341,6.4435577,0.9657626,1.8281269,17.449793,4330.832,2369,-0.17171717,-0.23294882,-0.92871284,47380,-0.56229866,15.571873
17.449793,-0.5719076,4.704338,16.754614,4.823068,,,1.0823178e-10,0.14999999,23.43964,19.238663,5273.983350992203,5.354211,0.96275246,1.8276281,17.449793,4331.4805,2370,-0.23232323,-0.18947889,-0.5952375,47400,-0.5623273,15.5723715
17.449793,-0.5703464,4.6969995,16.733553,5.267926,,,1.08140503e-10,0.14999999,23.441788,19.238663,5278.011176109314,5.344397,0.96354717,1.8271399,17.449793,4332.1484,2371,-0.23232323,-0.118229076,-0.72424734,47420,-0.5624114,15.57286
17.449793,-0.568789,4.612034,15.910055,5.5886436,,,1.0804934e-10,0.14999999,23.441605,19.238663,5282.291361570358,5.6720057,0.96409076,1.8269958,17.449793,4333.6367,2372,-0.21212122,-0.0029975176,-0.93846035,47440,-0.56258565,15.573004
17.449793,-0.5672681,1.2846296e-05,10.553947,2.4169873e-09,,,1.079583e-10,0.14999999,23.433447,19.238663,5286.616676568985,5.609021,0.9812795,1.829113,17.449793,4340.4844,2373,-1.0,-0.97150844,-1.2702767,47460,-0.5628992,15.570887
17.449793,-0.56768936,0.00284595,17.229166,2.1452532,,,1.0786737e-10,0.14999999,23.42856,19.238663,5291.344629764557,3.046694,0.9906506,1.828414,17.449793,4340.6523,2374,-0.8181818,-0.7694781,-0.30749965,47480,-0.56279975,15.571586
17.449793,-0.56810933,0.0047381343,17.365288,2.8882043,,,1.0777655e-10,0.14999999,23.42834,19.238663,5295.559435367584,3.005377,0.99171126,1.8276596,17.449793,4340.6914,2375,-0.7979798,-1.0070406,-0.1005056,47500,-0.56260914,15.57234
17.449793,-0.5685283,1.2862491e-05,17.199005,3.9578128,,,1.07685846e-10,0.14999999,23.436306,19.238663,5299.527388572693,5.602499,0.9819492,1.8269749,17.449793,4340.8906,2376,-1.0,-0.90422755,-0.39861158,47520,-0.56254363,15.573025
17.449793,-0.56894904,2.4696136,17.289072,6.393739e-07,,,1.0759526e-10,0.14999999,23.427769,19.238663,5303.920234680176,8.577484,0.9970091,1.8262529,17.449793,4341.004,2377,-0.07070707,-0.03708354,-0.19807532,47540,-0.5623981,15.573747
17.449793,-0.56833124,0.0028477772,12.690261,1.1129276e-05,,,1.0750478e-10,0.14999999,23.425446,19.238663,5308.580528259277,3.0419896,0.9911828,1.827465,17.449793,4345.711,2378,-0.8181818,-0.79301274,-1.173988,47560,-0.562657,15.572535
17.449793,-0.5687505,0.002848971,17.344883,2.9381032,,,1.07414425e-10,0.14999999,23.425468,19.238663,5312.3342628479,3.0393808,0.9915071,1.8267183,17.449793,4345.7617,2379,-0.8181818,-0.68614656,-0.11365999,47580,-0.5624721,15.573281
17.449793,-0.5691695,0.0047431597,17.375881,2.111766,,,1.0732418e-10,0.14999999,23.419418,19.238663,5315.656507968903,2.998559,0.9921906,1.8259611,17.449793,4345.789,2380,-0.7979798,-0.5953795,-0.04726904,47600,-0.5622594,15.5740385
17.449793,-0.56958765,3.6012836,17.362797,0.022399396,,,1.0723405e-10,0.14999999,23.418938,19.238663,5319.799783229828,7.2093782,0.9784262,1.8252096,17.449793,4345.824,2381,-0.13131313,-0.2571423,-0.008821494,47620,-0.5620302,15.57479
17.449793,-0.56849617,4.590791,17.052282,4.45553,,,1.0714404e-10,0.14999999,23.4183,19.238663,5323.421056270599,4.7132764,0.9687454,1.8245907,17.449793,4346.176,2382,-0.27272728,-0.19848728,-0.5213623,47640,-0.5620226,15.575409
17.449793,-0.56699044,4.674521,16.933437,4.9794955,,,1.0705412e-10,0.14999999,23.42162,19.238663,5327.162307262421,4.999295,0.96675086,1.8240204,17.449793,4346.6406,2383,-0.25252524,-0.17243037,-0.6920383,47660,-0.5620904,15.575979
17.449793,-0.5654503,4.674059,16.534409,5.296562,,,1.0696433e-10,0.14999999,23.423744,19.238663,5329.727150440216,5.3039684,0.9662394,1.8236179,17.449793,4347.504,2384,-0.23232323,-0.25116456,-0.7685911,47680,-0.56219125,15.576382
17.449793,-0.563911,4.5697904,16.83645,4.490436,,,1.06874655e-10,0.14999999,23.42295,19.238663,5332.954954147339,4.6900396,0.9706461,1.8230896,17.449793,4348.0703,2385,-0.27272728,-0.44768256,-0.53410053,47700,-0.5621938,15.57691
17.449793,-0.562416,0.6789602,17.298279,2.4569445,,,1.0678509e-10,0.14999999,23.411453,19.238663,5336.215969085693,2.708602,1.0261285,1.8223686,17.449793,4348.172,2386,-0.53535354,-0.7254152,-0.09154146,47720,-0.56200904,15.577631
