ReturnLastEpisode,IWMin,DenMISEMeanLog,LQGmu1_higher,Iteration,Bound,IWFirstEpisode,IWMax,ReturnAbsMax,ReturnStepMax,IWMean,Delta,ReturnMean,DenMISELogLast,IWLastEpisode,ReturnMax,TimestepsSoFar,DenMISELogFirst,LQGsigma_higher,TimeElapsed,Regret/t,LQGmu1_actor,ReturnMin,Regret
17.384619,,-0.5776331,-0.67676765,1806,24.497618,0.22644615,2.7264473,17.442791,19.230873,1.0324835,1.8638718e-10,15.504292,-0.02435059,2.6791692,17.442791,36120,-0.347909,0.14999999,3436.777292251587,1.8957081,-0.8827845,,3423.6484
17.300596,,-0.57738733,-0.8181818,1807,24.499367,0.0155342035,2.9415746,17.442791,19.230873,1.0232313,1.8618093e-10,15.505285,-0.1657508,2.8610473,17.442791,36140,-0.34833717,0.14999999,3438.683858394623,1.8947144,-0.72579545,,3423.748
17.376835,,-0.5770737,-0.7979798,1808,24.492733,0.024067132,2.879707,17.442791,19.230873,1.0260798,1.8597504e-10,15.50632,-0.033222083,2.4488363,17.442791,36160,-0.34888184,0.14999999,3440.3330793380737,1.8936796,-0.9803215,,3423.7734
17.214827,,-0.5769487,-0.8181818,1809,24.48468,0.015551057,2.935424,17.442791,19.230873,1.0232201,1.857695e-10,15.507264,-0.3766361,2.1610866,17.442791,36180,-0.34942147,0.14999999,3442.9983501434326,1.8927355,-0.9226555,,3423.959
17.262815,,-0.5767457,-1.0,1810,24.489452,0.00013440578,6.5822306,17.442791,19.230873,0.9686418,1.8556427e-10,15.508234,-0.23241025,2.9377813,17.442791,36200,-0.3499655,0.14999999,3444.7668080329895,1.8917656,-0.9773518,,3424.0957
17.21796,,-0.57664675,-0.83838385,1811,24.484379,0.009873227,3.003804,17.442791,19.230873,1.0204629,1.8535941e-10,15.509178,-0.3655706,2.4957633,17.442791,36220,-0.35051778,0.14999999,3446.5560495853424,1.8908215,-0.8384877,,3424.2773
17.321861,,-0.5763755,-0.83838385,1812,24.48317,0.009878624,3.000486,17.442791,19.230873,1.0208211,1.8515486e-10,15.510179,-0.104966946,2.9539647,17.442791,36240,-0.35106435,0.14999999,3448.8727526664734,1.889821,-0.77452093,,3424.3555
17.363815,,-0.57607496,-0.8181818,1813,24.47924,0.0155851375,2.9247787,17.442791,19.230873,1.0242344,1.8495068e-10,15.511202,-0.052265573,2.686087,17.442791,36260,-0.3516106,0.14999999,3452.2420830726624,1.8887978,-0.9506059,,3424.3906
17.24505,,-0.5759044,-0.83838385,1814,24.475016,0.009889388,2.9940596,17.442791,19.230873,1.0211978,1.847468e-10,15.512158,-0.29081652,2.6889102,17.442791,36280,-0.35215345,0.14999999,3454.7928173542023,1.8878412,-0.79374874,,3424.545
17.347681,,-0.5756104,-0.8181818,1815,24.471725,0.015602114,2.91853,17.442791,19.230873,1.0246226,1.8454328e-10,15.513169,-0.062778644,2.7946138,17.442791,36300,-0.3526991,0.14999999,3457.9368329048157,1.8868303,-1.0454564,,3424.5977
17.20258,,-0.5756197,-1.0,1816,24.484503,0.0001348468,6.5777154,17.442791,19.230873,0.9698569,1.8434011e-10,15.5141,-0.61668813,4.7065353,17.442791,36320,-0.35324132,0.14999999,3460.4666261672974,1.8858995,-1.0998886,,3424.793
17.19403,,-0.57581884,-1.0,1817,24.489264,0.00013492115,6.557588,17.442791,19.230873,0.9707762,1.8413725e-10,15.515023,-0.906728,5.276074,17.442791,36340,-0.35379174,0.14999999,3463.7399866580963,1.8849764,-0.98194844,,3425.002
17.21231,,-0.57572347,-1.0,1818,24.480448,0.0001349953,6.5376,17.442791,19.230873,0.9709012,1.8393473e-10,15.515957,-0.37257183,3.8324797,17.442791,36360,-0.3543419,0.14999999,3467.358772277832,1.8840427,-1.0589854,,3425.1895
17.195475,,-0.57579446,-1.0,1819,24.481194,0.0001350696,6.5177603,17.442791,19.230873,0.97158116,1.8373254e-10,15.51688,-0.6749293,4.834577,17.442791,36380,-0.35489172,0.14999999,3470.5162127017975,1.8831196,-0.93450695,,3425.3945
17.25629,,-0.57562965,0.01010101,1820,24.47165,0.33160758,10.595711,17.442791,19.230873,0.9546915,1.835307e-10,15.517836,-0.24688135,8.3293905e-09,17.442791,36400,-0.35544124,0.14999999,3473.8114969730377,1.882164,-0.046360433,,3425.539
14.224642,,-0.5759545,-1.0,1821,24.46586,0.00013519343,6.5016284,17.442791,19.230873,0.97130656,1.833292e-10,15.517127,-1.1204208,1.363099e-08,17.442791,36420,-0.35580835,0.14999999,3477.811310529709,1.8828726,-1.1476235,,3428.711
17.196775,,-0.57633,-1.0,1822,24.4741,0.00013526772,6.482055,17.442791,19.230873,0.9724168,1.83128e-10,15.518047,-1.2305002,5.60915,17.442791,36440,-0.35635728,0.14999999,3480.5008823871613,1.8819523,-0.8556509,,3428.916
17.319815,,-0.5760939,-0.09090909,1823,24.463694,1.1708543,7.922323,17.442791,19.230873,0.9671886,1.8292715e-10,15.519036,-0.11772102,6.7882124e-06,17.442791,36460,-0.3569059,0.14999999,3484.7677597999573,1.8809633,-0.29683924,,3428.996
17.102129,,-0.5760206,-0.3131313,1824,24.461655,3.7946336,4.0939727,17.442791,19.230873,0.99107665,1.8272663e-10,15.519904,-0.4083591,3.9774551,17.442791,36480,-0.35681224,0.14999999,3487.4202036857605,1.8800955,-0.116593525,,3429.295
16.021406,,-0.57620144,-0.1919192,1825,24.457783,2.618791,5.7519217,17.442791,19.230873,0.97548735,1.8252644e-10,15.52018,-0.896746,5.7479286,17.442791,36500,-0.3552821,0.14999999,3490.1333944797516,1.8798199,-0.10653452,,3430.6719
15.752372,,-0.57640666,-0.17171717,1826,24.456276,2.3089285,6.1098146,17.442791,19.230873,0.97513646,1.8232657e-10,15.520307,-0.92550904,6.106008,17.442791,36520,-0.354396,0.14999999,3493.893812417984,1.879693,-0.13715133,,3432.3184
16.433872,,-0.5765585,-0.1919192,1827,24.455666,2.6145983,5.7211766,17.442791,19.230873,0.9774958,1.8212702e-10,15.520806,-0.8281469,5.6954775,17.442791,36540,-0.3536798,0.14999999,3496.92670917511,1.8791933,-0.27149773,,3433.2852
17.135294,,-0.5765076,-0.83838385,1828,24.451178,0.009895757,2.9870267,17.442791,19.230873,1.0213683,1.8192782e-10,15.521689,-0.46042207,0.0033368492,17.442791,36560,-0.3527969,0.14999999,3500.160931110382,1.8783102,-0.6942523,,3433.5508
17.404829,,-0.576196,-0.27272728,1829,24.449188,3.5950365,4.512375,17.442791,19.230873,0.98582095,1.8172894e-10,15.522718,-0.027450435,0.052713297,17.442791,36580,-0.35333842,0.14999999,3502.863183736801,1.8772812,0.027128369,,3433.5469
9.109481,,-0.5766187,-0.83838385,1830,24.43815,0.009887097,2.9854145,17.442791,19.230873,1.0210211,1.8153039e-10,15.519215,-1.3350557,5.9560637e-07,17.442791,36600,-0.35192135,0.14999999,3505.527265071869,1.880785,-0.95469034,,3441.838
17.244743,,-0.57645273,-1.0,1831,24.439232,0.00013474177,6.489867,17.442791,19.230873,0.97132117,1.8133214e-10,15.520156,-0.29343215,3.4075453,17.442791,36620,-0.35246226,0.14999999,3508.2227036952972,1.8798437,-0.9861173,,3441.9922
17.205114,,-0.57636136,-0.83838385,1832,24.435486,0.009897848,2.9804673,17.442791,19.230873,1.0214199,1.8113425e-10,15.521077,-0.37988272,2.3942266,17.442791,36640,-0.35300818,0.14999999,3510.9601221084595,1.8789225,-1.1065133,,3442.1855
17.200533,,-0.5765471,-1.0,1833,24.458635,0.00013488822,6.473456,17.442791,19.230873,0.97326267,1.8093665e-10,15.521993,-0.9375118,5.278176,17.442791,36660,-0.3535485,0.14999999,3513.7294170856476,1.8780069,-0.916558,,3442.3867
17.271545,,-0.5763607,-1.0,1834,24.440737,0.00013496183,6.454192,17.442791,19.230873,0.97283626,1.807394e-10,15.522946,-0.20724365,2.8030314,17.442791,36680,-0.35409382,0.14999999,3516.522539615631,1.8770533,-0.87147343,,3442.5156
17.310389,,-0.5761357,-0.83838385,1835,24.432407,0.009914001,2.9738803,17.442791,19.230873,1.0219076,1.8054246e-10,15.523921,-0.13558601,2.972597,17.442791,36700,-0.35463884,0.14999999,3519.1829736232758,1.8760786,-0.7679359,,3442.6055
17.364101,,-0.5758358,-0.83838385,1836,24.427254,0.00991935,2.9706864,17.442791,19.230873,1.0220199,1.8034585e-10,15.524922,-0.047230005,2.4970858,17.442791,36720,-0.35517827,0.14999999,3521.9319076538086,1.8750772,-0.8886563,,3442.6406
17.29012,,-0.5755963,-0.83838385,1837,24.426233,0.009924696,2.967503,17.442791,19.230873,1.0223756,1.8014955e-10,15.525884,-0.15744781,2.943109,17.442791,36740,-0.35571736,0.14999999,3524.650400876999,1.874116,-0.8288153,,3442.75
17.329885,,-0.5753179,-0.030303031,1838,24.425228,0.58010703,9.444759,17.442791,19.230873,0.96450466,1.7995358e-10,15.526866,-0.08598499,2.034604e-06,17.442791,36760,-0.3562562,0.14999999,3527.835735321045,1.8731337,0.06731018,,3442.8203
9.063403,,-0.5758113,-0.83838385,1839,24.424967,0.009932313,2.9659424,17.442791,19.230873,1.0227029,1.797579e-10,15.523351,-1.4458013,1.3683355e-07,17.442791,36780,-0.35648453,0.14999999,3530.1074244976044,1.8766489,-0.6675912,,3451.1582
17.387253,,-0.5755011,0.17171717,1840,24.42387,0.01722231,14.522061,17.442791,19.230873,0.9516818,1.7956257e-10,15.5243635,-0.027419234,4.347081e-07,17.442791,36800,-0.35702276,0.14999999,3532.1483216285706,1.8756361,0.13315646,,3451.1719
8.943222,,-0.5760816,-0.67676765,1841,24.412865,0.22864142,2.7338474,17.442791,19.230873,1.0297844,1.7936755e-10,15.520789,-1.5935339,6.110163e-06,17.442791,36820,-0.35755673,0.14999999,3535.272057056427,1.8792105,-0.86695766,,3459.625
17.300951,,-0.57582146,-0.83838385,1842,24.420862,0.009947134,2.9638143,17.442791,19.230873,1.0229876,1.7917286e-10,15.521756,-0.12643711,2.9638083,17.442791,36840,-0.35797557,0.14999999,3538.758645057678,1.8782434,-0.93685865,,3459.7246
17.256077,,-0.5756289,-0.83838385,1843,24.417896,0.009952482,2.9606595,17.442791,19.230873,1.0232295,1.7897847e-10,15.522696,-0.24365683,2.735579,17.442791,36860,-0.3585129,0.14999999,3541.8190145492554,1.8773041,-0.9284004,,3459.871
17.267267,,-0.57542616,-0.83838385,1844,24.415403,0.009957827,2.957515,17.442791,19.230873,1.0234965,1.7878439e-10,15.523643,-0.22471099,2.7810435,17.442791,36880,-0.35904998,0.14999999,3545.7298600673676,1.8763571,-0.8382332,,3460.002
17.333078,,-0.5751513,-0.83838385,1845,24.414282,0.009963174,2.9543803,17.442791,19.230873,1.0238358,1.7859064e-10,15.524623,-0.09133853,2.913979,17.442791,36900,-0.35958672,0.14999999,3548.512529850006,1.8753767,-0.8904256,,3460.0703
17.291222,,-0.5749108,-0.83838385,1846,24.413212,0.009968521,2.9512558,17.442791,19.230873,1.0241798,1.7839723e-10,15.52558,-0.15483983,2.9236588,17.442791,36920,-0.3601232,0.14999999,3551.1292395591736,1.8744192,-1.0644188,,3460.1777
17.201553,,-0.57496035,-1.0,1847,24.418293,0.0001358509,6.4721904,17.442791,19.230873,0.97375524,1.782041e-10,15.526487,-0.6902434,4.836579,17.442791,36940,-0.36065933,0.14999999,3554.848533630371,1.8735123,-1.0498774,,3460.377
17.19894,,-0.57499766,-1.0,1848,24.418152,0.00013592438,6.453081,17.442791,19.230873,0.9743552,1.780113e-10,15.527392,-0.6167996,4.6631804,17.442791,36960,-0.36120054,0.14999999,3556.9125242233276,1.8726072,-0.8714156,,3460.5781
17.306385,,-0.57476884,-0.83838385,1849,24.403713,0.0099846665,2.9449012,17.442791,19.230873,1.0242801,1.778188e-10,15.528356,-0.1256708,2.9435186,17.442791,36980,-0.36174145,0.14999999,3560.0728516578674,1.871644,-0.89322203,,3460.67
17.285095,,-0.57452935,-0.85858583,1850,24.40316,0.0062217517,3.0255582,17.442791,19.230873,1.0215456,1.7762661e-10,15.529305,-0.15557045,3.0255492,17.442791,37000,-0.36227673,0.14999999,3563.786544561386,1.8706942,-0.9365986,,3460.7852
17.259731,,-0.5743345,-0.85858583,1851,24.401415,0.006225096,3.0222507,17.442791,19.230873,1.0218599,1.7743473e-10,15.530239,-0.23509537,2.938892,17.442791,37020,-0.36281377,0.14999999,3566.3234343528748,1.8697605,-0.9538351,,3460.9258
17.240765,,-0.574161,-1.0,1852,24.40566,0.000136217,6.4421577,17.442791,19.230873,0.9748841,1.7724318e-10,15.531163,-0.27440786,3.337525,17.442791,37040,-0.3633505,0.14999999,3569.8761327266693,1.8688364,-1.0391291,,3461.084
17.195055,,-0.5741685,-1.0,1853,24.404366,0.00013629055,6.4232936,17.442791,19.230873,0.9754095,1.770519e-10,15.532061,-0.56215966,4.510089,17.442791,37060,-0.36389023,0.14999999,3573.5364751815796,1.867939,-1.1338501,,3461.291
17.201088,,-0.5744712,-1.0,1854,24.411608,0.000136364,6.404561,17.442791,19.230873,0.97642833,1.7686098e-10,15.532961,-1.1102381,5.42105,17.442791,37080,-0.36442968,0.14999999,3576.772974014282,1.8670387,-1.0554864,,3461.4902
17.196712,,-0.5745163,-1.0,1855,24.412008,0.00013643764,6.385953,17.442791,19.230873,0.9770475,1.7667036e-10,15.533857,-0.6339819,4.6821003,17.442791,37100,-0.36496884,0.14999999,3579.8742163181305,1.8661423,-0.66327727,,3461.6953
17.374052,,-0.57423484,-0.05050505,1856,24.397495,0.75331116,8.920003,17.442791,19.230873,0.9695636,1.7648004e-10,15.534849,-0.028468017,0.00065063045,17.442791,37120,-0.36550772,0.14999999,3583.550850391388,1.8651505,0.0809722,,3461.7188
9.0471115,,-0.5747403,-0.3131313,1857,24.376915,3.8282826,4.1154685,17.442791,19.230873,0.9883211,1.7629001e-10,15.531355,-1.4809446,0.37069494,17.442791,37140,-0.36564055,0.14999999,3585.752947807312,1.8686447,-0.38267887,,3470.0723
17.314116,,-0.57457423,-0.37373737,1858,24.373714,3.5991392,3.6050684,17.442791,19.230873,0.99909884,1.761003e-10,15.532316,-0.25420567,3.4233189,17.442791,37160,-0.3641195,0.14999999,3588.904105424881,1.8676834,-0.40936592,,3470.1562
17.30098,,-0.57438034,-0.41414142,1859,24.372572,3.1533651,3.3518488,17.442791,19.230873,1.0063502,1.7591091e-10,15.533267,-0.2130651,3.289514,17.442791,37180,-0.36272234,0.14999999,3591.679348230362,1.8667326,-0.32555902,,3470.2559
17.140886,,-0.57425815,-0.37373737,1860,24.372074,3.5899582,3.5957475,17.442791,19.230873,1.0000359,1.757218e-10,15.534131,-0.35272282,3.594206,17.442791,37200,-0.3615653,0.14999999,3594.913017272949,1.8658686,-0.41044062,,3470.5156
17.3243,,-0.574062,-1.0,1861,24.37108,0.00013578497,6.3846283,17.442791,19.230873,0.97520757,1.7553299e-10,15.535093,-0.20915514,0.0014493063,17.442791,37220,-0.36017454,0.14999999,3598.173945903778,1.8649063,-1.1935205,,3470.5898
17.191603,,-0.5746301,-1.0,1862,24.3816,0.00013585802,6.366221,17.442791,19.230873,0.97641116,1.753445e-10,15.535983,-1.6061395,5.7666664,17.442791,37240,-0.36071166,0.14999999,3601.2895538806915,1.8640165,-1.2099154,,3470.7988
17.195297,,-0.5752817,-1.0,1863,24.392723,0.00013593098,6.347936,17.442791,19.230873,0.97764677,1.7515632e-10,15.536874,-1.7641758,5.830755,17.442791,37260,-0.36124852,0.14999999,3603.774996995926,1.8631258,-0.913753,,3471.004
17.269436,,-0.57508427,-1.0,1864,24.375168,0.00013600386,6.3297734,17.442791,19.230873,0.97720605,1.7496844e-10,15.537803,-0.18433031,2.7107105,17.442791,37280,-0.36178505,0.14999999,3606.4864592552185,1.8621969,-1.2370065,,3471.1348
17.193068,,-0.5758862,-1.0,1865,24.387157,0.00013607678,6.311738,17.442791,19.230873,0.9784878,1.7478086e-10,15.53869,-2.0470893,5.9121046,17.442791,37300,-0.36232132,0.14999999,3609.1972167491913,1.86131,-1.003462,,3471.3438
17.195805,,-0.5758096,-1.0,1866,24.381618,0.00013614973,6.2938194,17.442791,19.230873,0.97874695,1.7459358e-10,15.539578,-0.410772,4.0095825,17.442791,37320,-0.3628573,0.14999999,3611.9314239025116,1.8604212,-1.0161464,,3471.545
17.196878,,-0.57575643,-1.0,1867,24.377617,0.00013622272,6.276024,17.442791,19.230873,0.9790936,1.7440659e-10,15.540466,-0.4548866,4.167326,17.442791,37340,-0.363393,0.14999999,3614.618993997574,1.8595333,-0.87418574,,3471.748
17.30129,,-0.57552516,0.15151516,1868,24.371613,0.026749406,14.168771,17.442791,19.230873,0.9551014,1.7421989e-10,15.541409,-0.12212287,2.1106392e-10,17.442791,37360,-0.3639284,0.14999999,3617.3316326141357,1.8585911,0.07154302,,3471.8477
9.058052,,-0.57602245,-0.41414142,1869,24.368822,3.1588156,3.3575678,17.442791,19.230873,1.0069935,1.7403352e-10,15.53794,-1.4578722,0.06045033,17.442791,37380,-0.36444926,0.14999999,3620.0423731803894,1.8620596,-0.4609755,,3480.1895
17.337328,,-0.57579106,-0.43434343,1870,24.36562,2.8760605,3.2515106,17.442791,19.230873,1.0102712,1.7384745e-10,15.538901,-0.15002269,3.0417795,17.442791,37400,-0.3632955,0.14999999,3622.835401535034,1.8610983,-0.41049048,,3480.254
17.230478,,-0.5755908,-0.43434343,1871,24.365402,2.8731797,3.2476025,17.442791,19.230873,1.0107241,1.7366164e-10,15.539805,-0.21094355,3.2429433,17.442791,37420,-0.36229327,0.14999999,3625.5149986743927,1.8601942,-0.32383782,,3480.4219
17.112688,,-0.5754679,-0.3939394,1872,24.363968,3.392354,3.4618468,17.442791,19.230873,1.0048888,1.7347616e-10,15.540647,-0.35580072,3.4034073,17.442791,37440,-0.36129317,0.14999999,3628.253844499588,1.8593531,-0.27501208,,3480.709
17.032595,,-0.57540363,-0.35353535,1873,24.362251,3.7239969,3.739853,17.442791,19.230873,0.9982387,1.7329096e-10,15.541443,-0.4597885,3.6727834,17.442791,37460,-0.36001667,0.14999999,3630.9510583877563,1.8585567,-0.48438215,,3481.0762
17.345493,,-0.57516354,0.65656567,1874,24.354362,2.2704845e-09,24.298676,17.442791,19.230873,0.9375488,1.7310609e-10,15.542406,-0.12308234,8.222086e-13,17.442791,37480,-0.35856417,0.14999999,3633.6896090507507,1.8575935,0.69376326,,3481.1309
4.7225156,,-0.57608116,-1.0,1875,24.354282,0.00013563885,6.2818027,17.442791,19.230873,0.9782353,1.729215e-10,15.536635,-2.229524,5.0816047e-27,17.442791,37500,-0.35909763,0.14999999,3636.4606919288635,1.8633642,-1.1816525,,3493.8086
17.185383,,-0.57657635,-1.0,1876,24.363712,0.00013571118,6.2641635,17.442791,19.230873,0.97936,1.7273717e-10,15.537514,-1.4824992,5.6260056,17.442791,37520,-0.35963076,0.14999999,3639.2293610572815,1.8624859,-0.99346286,,3494.0234
17.204939,,-0.5764803,-1.0,1877,24.357061,0.00013578354,6.2466455,17.442791,19.230873,0.9795449,1.7255318e-10,15.538402,-0.37492618,3.8657591,17.442791,37540,-0.3601636,0.14999999,3642.1000504493713,1.861598,-1.1694374,,3494.2188
17.199778,,-0.5769142,-1.0,1878,24.365763,0.00013585582,6.229242,17.442791,19.230873,0.9806201,1.7236945e-10,15.539286,-1.3702725,5.53159,17.442791,37560,-0.36069614,0.14999999,3644.85635638237,1.860714,-1.1891822,,3494.42
17.195097,,-0.57743955,-1.0,1879,24.375294,0.00013592815,6.2119546,17.442791,19.230873,0.9817423,1.7218604e-10,15.540168,-1.5440501,5.6231985,17.442791,37580,-0.3612284,0.14999999,3647.6487901210785,1.8598318,-1.2062662,,3494.625
17.196424,,-0.5780499,-1.0,1880,24.385439,0.0001360005,6.1947803,17.442791,19.230873,0.9828978,1.7200291e-10,15.541049,-1.7058922,5.6894455,17.442791,37600,-0.3617604,0.14999999,3650.4387216567993,1.8589506,-0.86514884,,3494.8281
17.306107,,-0.57781154,-1.0,1881,24.361841,0.00013607288,6.1777186,17.442791,19.230873,0.98208207,1.7182007e-10,15.541987,-0.111911796,1.9857284,17.442791,37620,-0.3622921,0.14999999,3653.218272924423,1.8580122,-1.0022677,,3494.92
17.203665,,-0.5777249,-1.0,1882,24.356266,0.00013614519,6.1607714,17.442791,19.230873,0.9823179,1.7163752e-10,15.5428705,-0.39611012,3.9518244,17.442791,37640,-0.36282352,0.14999999,3656.025740623474,1.8571291,-1.1595991,,3495.1172
17.19216,,-0.57810545,-1.0,1883,24.36406,0.00013621752,6.1439323,17.442791,19.230873,0.9833308,1.714553e-10,15.543747,-1.2760345,5.409597,17.442791,37660,-0.36335465,0.14999999,3658.819816827774,1.8562527,-1.0135832,,3495.3242
17.193943,,-0.5780374,-1.0,1884,24.35976,0.0001362899,6.127203,17.442791,19.230873,0.98363763,1.7127331e-10,15.544622,-0.43248814,4.0819283,17.442791,37680,-0.36388552,0.14999999,3661.610023021698,1.8553772,-1.1886382,,3495.5293
17.190386,,-0.5785484,-1.0,1885,24.368822,0.00013636219,6.110581,17.442791,19.230873,0.98472005,1.7109164e-10,15.545495,-1.5244002,5.5390205,17.442791,37700,-0.3644161,0.14999999,3664.419223546982,1.8545046,-0.89294297,,3495.7422
17.282902,,-0.578326,-0.41414142,1886,24.351025,3.160386,3.3581748,17.442791,19.230873,1.008156,1.7091026e-10,15.546417,-0.14293838,0.018810397,17.442791,37720,-0.36494637,0.14999999,3667.178690433502,1.8535824,-0.56087494,,3495.8555
17.398075,,-0.57805455,-1.0,1887,24.34932,0.00013627847,6.0973,17.442791,19.230873,0.9841217,1.7072915e-10,15.547399,-0.07386765,0.039435826,17.442791,37740,-0.36380213,0.14999999,3669.992727279663,1.852601,-0.9572384,,3495.8594
17.234606,,-0.57789534,1.0,1888,24.345436,5.489169e-17,56.798573,17.442791,19.230873,1.047444,1.7054835e-10,15.548292,-0.26100868,3.692618e-37,17.442791,37760,-0.36433187,0.14999999,3672.7703716754913,1.8517075,1.0151328,,3496.0234
,,-0.5790255,-0.45454547,1889,24.338924,2.5785491,3.1682806,17.442791,19.230873,1.0132331,1.7036782e-10,15.540061,-2.7493315,5.9312365e-20,17.442791,37780,-0.3648614,0.14999999,3675.5737211704254,1.8599386,-0.53952736,,3513.4219
17.422426,,-0.57875806,-1.0,1890,24.338207,0.00013630914,6.087324,17.442791,19.230873,0.9840018,1.7018759e-10,15.541057,-0.08652599,0.026064437,17.442791,37800,-0.36402655,0.14999999,3678.3290486335754,1.858943,-1.0567886,,3513.4023
17.200241,,-0.5787822,-1.0,1891,24.338419,0.00013638118,6.0709896,17.442791,19.230873,0.9845616,1.7000765e-10,15.541934,-0.60773504,4.5460157,17.442791,37820,-0.36455542,0.14999999,3681.105825662613,1.8580656,-1.228793,,3513.6016
17.196074,,-0.57949895,-1.0,1892,24.34882,0.00013645325,6.0547624,17.442791,19.230873,0.98571223,1.6982797e-10,15.542808,-1.918863,5.662098,17.442791,37840,-0.36508402,0.14999999,3684.1346912384033,1.857192,-0.6778444,,3513.8086
17.393744,,-0.579222,-0.4949495,1893,24.343884,1.9582294,3.0291643,17.442791,19.230873,1.017846,1.6964859e-10,15.543786,-0.04028868,1.3166946,17.442791,37860,-0.36561236,0.14999999,3686.9127032756805,1.8562136,-0.49249628,,3513.8125
17.378199,,-0.57897127,-0.5151515,1894,24.343876,1.6592375,2.9709573,17.442791,19.230873,1.0197581,1.694695e-10,15.544755,-0.12184182,2.9701653,17.442791,37880,-0.36510655,0.14999999,3689.678495168686,1.8552446,-0.32696462,,3513.832
17.243793,,-0.5788418,-0.45454547,1895,24.33614,2.5782845,3.1636415,17.442791,19.230873,1.0142446,1.6929068e-10,15.545651,-0.35296765,2.6364694,17.442791,37900,-0.36475873,0.14999999,3692.4075350761414,1.8543482,-0.37445027,,3513.9902
17.264103,,-0.5786694,-0.41414142,1896,24.335545,3.157165,3.350688,17.442791,19.230873,1.0091842,1.6911214e-10,15.546557,-0.26580447,3.350057,17.442791,37920,-0.36392665,0.14999999,3695.2114045619965,1.8534422,-0.7511103,,3514.125
17.36148,,-0.57838356,0.01010101,1897,24.321209,0.3340535,10.665825,17.442791,19.230873,0.964223,1.689339e-10,15.547514,-0.045189485,7.116225e-06,17.442791,37940,-0.36279017,0.14999999,3698.025913476944,1.8524857,-0.1145924,,3514.166
15.566453,,-0.5785791,-1.0,1898,24.314068,0.00013618844,6.0545893,17.442791,19.230873,0.98418206,1.6875593e-10,15.547524,-0.91244835,1.799822e-07,17.442791,37960,-0.3631411,0.14999999,3700.8363416194916,1.8524752,-0.994182,,3515.998
17.203993,,-0.57847285,-0.21212122,1899,24.314198,2.9388041,5.46088,17.442791,19.230873,0.9759851,1.6857826e-10,15.548396,-0.36036277,4.7708277e-06,17.442791,37980,-0.36366776,0.14999999,3703.6194117069244,1.8516035,-0.26805332,,3516.1934
17.07685,,-0.57843393,-0.35353535,1900,24.318048,3.7338078,3.7506382,17.442791,19.230873,0.9982357,1.6840085e-10,15.5492,-0.4797142,3.6528726,17.442791,38000,-0.36264783,0.14999999,3706.408936023712,1.8507996,-0.111590564,,3516.5195
15.993113,,-0.5786145,-0.15151516,1901,24.32399,2.0145917,6.5756397,17.442791,19.230873,0.97464764,1.6822371e-10,15.549435,-0.9196042,6.438941,17.442791,38020,-0.3612108,0.14999999,3709.180053949356,1.850565,0.09443435,,3517.9238
9.023459,,-0.5791248,-1.0,1902,24.30804,0.00013585336,6.0480537,17.442791,19.230873,0.9843424,1.6804687e-10,15.546003,-1.5229918,3.360615e-11,17.442791,38040,-0.36067748,0.14999999,3711.871418952942,1.8539963,-0.9458722,,3526.3027
17.248707,,-0.5789525,0.41414142,1903,24.301514,2.3161649e-05,18.639025,17.442791,19.230873,1.0108907,1.678703e-10,15.546898,-0.23470806,4.741588e-18,17.442791,38060,-0.36120304,0.14999999,3715.5311191082,1.8531017,0.22120574,,3526.4531
8.659144,,-0.57956547,0.13131313,1904,24.31765,0.040430143,13.767709,17.442791,19.230873,0.9615162,1.6769403e-10,15.543281,-1.753964,12.84012,17.442791,38080,-0.36172837,0.14999999,3719.7042469978333,1.856719,-0.015585065,,3535.1914
10.779984,,-0.5799212,-0.05050505,1905,24.316036,0.7508477,8.938405,17.442791,19.230873,0.9748318,1.6751801e-10,15.540781,-1.216573,8.737784,17.442791,38100,-0.3622322,0.14999999,3724.599022626877,1.8592186,-0.18601698,,3541.8125
16.847961,,-0.57999444,-0.23232323,1906,24.311367,3.2074094,5.108868,17.442791,19.230873,0.9802146,1.6734227e-10,15.541467,-0.6928833,5.0703726,17.442791,38120,-0.36236295,0.14999999,3728.475787639618,1.8585329,-0.19437347,,3542.3633
16.577156,,-0.5800507,-0.23232323,1907,24.311195,3.2037008,5.0978847,17.442791,19.230873,0.9810519,1.6716681e-10,15.542009,-0.6672399,5.0199366,17.442791,38140,-0.36120608,0.14999999,3732.537618637085,1.8579903,-0.2899806,,3543.1895
17.128801,,-0.5799799,-0.2929293,1908,24.306576,3.745731,4.3055563,17.442791,19.230873,0.9887249,1.6699164e-10,15.542841,-0.4251836,4.068083,17.442791,38160,-0.36005178,0.14999999,3735.286962747574,1.8571587,-0.3036736,,3543.459
17.106026,,-0.57988876,-0.3131313,1909,24.305185,3.801479,4.0877867,17.442791,19.230873,0.99242103,1.6681674e-10,15.543659,-0.3941367,3.9366515,17.442791,38180,-0.3586145,0.14999999,3738.035102367401,1.8563404,-0.37128264,,3543.752
17.323746,,-0.5797293,-0.37373737,1910,24.302862,3.5741382,3.5805964,17.442791,19.230873,1.0028762,1.6664212e-10,15.544591,-0.26722848,3.4738934,17.442791,38200,-0.35714883,0.14999999,3741.531001329422,1.8554087,-0.37428668,,3543.832
