Iteration,DenMISEMeanLog,IWLastEpisode,TimeElapsed,IWMin,LQGmu1_higher,ReturnMax,Regret/t,ReturnAbsMax,Regret,ReturnLastEpisode,DenMISELogFirst,IWMean,IWMax,ReturnMean,LQGmu1_actor,IWFirstEpisode,Bound,LQGsigma_higher,ReturnStepMax,Delta,DenMISELogLast,TimestepsSoFar,ReturnMin
3421,-0.56524754,2.4631805,10072.070828437805,,-1.0,17.434914,1.5688515,17.434914,5367.039,17.290037,-0.56457496,1.0061713,4.1938634,15.831148,-0.9192694,1.2160403e-05,22.35491,0.14999999,19.2239,5.1945195e-11,-0.12239263,68420,
3422,-0.5651186,1.9421078,10079.431705474854,,-0.7777778,17.434914,1.568428,17.434914,5367.16,17.277311,-0.5648672,0.99089825,2.8611162,15.831572,-0.757711,0.0074384944,22.35781,0.14999999,19.2239,5.1914837e-11,-0.1304785,68440,
3423,-0.56497425,2.8027472,10085.43661737442,,-0.7777778,17.434914,1.5679836,17.434914,5367.207,17.352325,-0.56515723,0.99112505,2.8595617,15.832016,-0.8085635,0.007440655,22.358654,0.14999999,19.2239,5.188451e-11,-0.06136701,68460,
3424,-0.56483597,2.8288972,10090.445259809494,,-0.7777778,17.434914,1.5675421,17.434914,5367.2617,17.344734,-0.56544715,0.99135953,2.8580093,15.832458,-0.6837446,0.0074428124,22.359632,0.14999999,19.2239,5.1854205e-11,-0.08276679,68480,
3425,-0.56468326,2.2586563,10094.83348941803,,-0.7777778,17.434914,1.5670938,17.434914,5367.297,17.36984,-0.56573695,0.99142766,2.85646,15.832906,-0.7736228,0.007444967,22.357742,0.14999999,19.2239,5.182393e-11,-0.03308278,68500,
3426,-0.56454057,2.8425121,10101.049193382263,,-0.7777778,17.434914,1.5666466,17.434914,5367.332,17.362446,-0.56602675,0.99166596,2.8549128,15.833353,-0.9564917,0.007447126,22.358814,0.14999999,19.2239,5.179368e-11,-0.06689031,68520,
3427,-0.5644261,1.5405595,10106.528854370117,,-0.7777778,17.434914,1.5662346,17.434914,5367.4844,17.24328,-0.5663164,0.9915244,2.8533683,15.833765,-0.9673135,0.007449285,22.353243,0.14999999,19.2239,5.176346e-11,-0.16371231,68540,
3428,-0.56431574,3.1023774,10112.812706708908,,-1.0,17.434914,1.5658283,17.434914,5367.66,17.2312,-0.566606,1.0066209,4.1971684,15.834171,-0.707593,1.2185117e-05,22.35839,0.14999999,19.2239,5.1733264e-11,-0.17772965,68560,
3429,-0.5641607,2.4778826,10119.927350759506,,-0.7777778,17.434914,1.5653801,17.434914,5367.6875,17.368532,-0.56689763,0.9917158,2.8517876,15.8346195,-0.8037062,0.0074536125,22.3532,0.14999999,19.2239,5.1703093e-11,-0.038687468,68580,
3430,-0.5640214,2.8329418,10128.809266328812,,-0.7777778,17.434914,1.5649405,17.434914,5367.746,17.344633,-0.5671871,0.99195164,2.8502488,15.835059,-0.45537904,0.007455774,22.354229,0.14999999,19.2239,5.167295e-11,-0.07807384,68600,
3431,-0.56391025,0.3144807,10134.251271009445,,-0.7777778,17.434914,1.564497,17.434914,5367.789,17.35584,-0.5674764,0.9914535,2.8487124,15.835503,-0.7868788,0.0074579287,22.342533,0.14999999,19.2239,5.1642832e-11,-0.17478526,68620,
3432,-0.5637688,2.8471637,10140.788647651672,,-0.7777778,17.434914,1.5640554,17.434914,5367.836,17.350758,-0.56776565,0.99169385,2.847179,15.835944,-0.5328057,0.0074600875,22.343664,0.14999999,19.2239,5.1612742e-11,-0.06998253,68640,
3433,-0.5636321,7.610899e-07,10146.485877037048,,0.2929293,17.434914,1.5636082,17.434914,5367.867,17.371164,-0.5680548,1.0372185,20.9915,15.836391,0.3309736,0.008669007,22.341066,0.14999999,19.2239,5.158268e-11,-0.085265696,68660,
3434,-0.5640663,0.018633522,10152.35010933876,,-0.23232323,17.434914,1.5658598,17.434914,5377.16,8.107297,-0.5683435,0.9894833,5.1788607,15.83414,-0.42538252,4.690088,22.339882,0.14999999,19.2239,5.155264e-11,-2.0902102,68680,
3435,-0.5639688,1.2298595,10156.88720536232,,-0.6363636,17.434914,1.565402,17.434914,5377.1562,17.408043,-0.56726986,1.0095128,2.7395709,15.834598,-0.3569317,0.1410631,22.33673,0.14999999,19.2239,5.1522633e-11,-0.21789683,68700,
3436,-0.56389725,3.536958,10162.949900627136,,-0.3131313,17.434914,1.5649967,17.434914,5377.328,17.22575,-0.56751984,0.97885215,4.199127,15.835003,-0.3445667,4.155705,22.341959,0.14999999,19.2239,5.1492643e-11,-0.32771826,68720,
3437,-0.56384087,3.762721,10167.902908563614,,-0.35353535,17.434914,1.5645761,17.434914,5377.4453,17.27949,-0.5666021,0.97775877,3.8551593,15.835423,-0.48945624,3.506643,22.342457,0.14999999,19.2239,5.1462685e-11,-0.34874845,68740,
3438,-0.5637217,2.951798,10172.317839384079,,-0.45454547,17.434914,1.5641336,17.434914,5377.492,17.355259,-0.56587327,0.9857234,3.242917,15.835866,-0.37945393,1.6723659,22.340221,0.14999999,19.2239,5.143275e-11,-0.13131657,68760,
3439,-0.56364566,3.3162484,10176.314488649368,,-0.43434343,17.434914,1.5637007,17.434914,5377.5664,17.325813,-0.56567776,0.9833207,3.342272,15.836299,-0.21942075,2.010251,22.341581,0.14999999,19.2239,5.1402844e-11,-0.28760508,68780,
3440,-0.5636653,4.045914,10182.870594024658,,-0.3131313,17.434914,1.5633898,17.434914,5378.0625,16.906265,-0.56538415,0.9796208,4.1891813,15.83661,-0.101179674,4.1468396,22.342045,0.14999999,19.2239,5.1372965e-11,-0.6146743,68800,
3441,-0.5637886,4.207741,10187.686435937881,,-0.25252524,17.434914,1.5634441,17.434914,5379.8125,15.645927,-0.56447005,0.9869127,4.872579,15.8365555,-0.07342914,4.658761,22.338493,0.14999999,19.2239,5.1343103e-11,-0.96775514,68820,
3442,-0.56393754,7.0407033,10193.533513784409,,-0.01010101,17.434914,1.5635004,17.434914,5381.5664,15.645178,-0.56340766,1.030198,11.020986,15.836499,0.035411492,1.4542198,22.343407,0.14999999,19.2239,5.1313277e-11,-1.0626477,68840,
3443,-0.56418514,5.193447,10199.086356639862,,-0.15151516,17.434914,1.5654583,17.434914,5389.875,9.093236,-0.56327575,1.009235,6.7099166,15.834541,-0.15251419,3.9365673,22.332212,0.14999999,19.2239,5.1283474e-11,-1.4456955,68860,
3444,-0.5642506,5.710148,10202.581499099731,,-0.1919192,17.434914,1.565279,17.434914,5390.8203,16.453236,-0.5624234,0.9999335,5.8390493,15.834721,-0.09636569,4.4405203,22.333431,0.14999999,19.2239,5.12537e-11,-0.7985692,68880,
3445,-0.5643711,6.238372,10207.375914096832,,-0.17171717,17.434914,1.5654545,17.434914,5392.992,15.227535,-0.5614252,1.0053498,6.2385178,15.834545,-0.16942218,4.2130437,22.334015,0.14999999,19.2239,5.122395e-11,-0.97871214,68900,
3446,-0.56442237,5.5420446,10213.6019282341,,-0.1919192,17.434914,1.5651941,17.434914,5393.66,16.733164,-0.5604933,1.0008223,5.82213,15.8348055,-0.23686716,4.4319572,22.334717,0.14999999,19.2239,5.1194222e-11,-0.7454291,68920,
3447,-0.5644224,4.6784487,10220.524257421494,,-0.23232323,17.434914,1.5648441,17.434914,5394.0156,17.043676,-0.55949813,0.9919317,5.127171,15.8351555,-0.34739828,4.6487846,22.33314,0.14999999,19.2239,5.1164524e-11,-0.565244,68940,
3448,-0.56435955,3.2976272,10224.984097480774,,-0.27272728,17.434914,1.5644379,17.434914,5394.1836,17.234253,-0.55844045,0.9845904,4.583242,15.835562,-0.3347024,4.5346727,22.326237,0.14999999,19.2239,5.113485e-11,-0.33892745,68960,
3449,-0.56430495,0.00020404316,10229.079806566238,,-1.0,17.434914,1.564044,17.434914,5394.3867,17.198093,-0.55741614,1.0048947,4.217628,15.835956,-1.1524831,1.2073654e-05,22.325825,0.14999999,19.2239,5.11052e-11,-0.36066276,68980,
3450,-0.56440914,4.0137115,10235.102534770966,,-1.0,17.434914,1.5636492,17.434914,5394.59,17.196386,-0.55770606,1.0051645,4.213698,15.83635,-1.0905938,1.2077155e-05,22.32767,0.14999999,19.2239,5.107558e-11,-0.928226,69000,
3451,-0.56440383,3.8439872,10243.70025229454,,-1.0,17.434914,1.5632544,17.434914,5394.789,17.199883,-0.55799586,1.0053853,4.209778,15.836745,-1.0050877,1.2080657e-05,22.328678,0.14999999,19.2239,5.104598e-11,-0.5507117,69020,
3452,-0.5643106,3.4065592,10247.962314844131,,-1.0,17.434914,1.5628605,17.434914,5394.992,17.196245,-0.5582856,1.0054796,4.2058673,15.837139,-1.0532013,1.208416e-05,22.32751,0.14999999,19.2239,5.1016413e-11,-0.24809657,69040,
3453,-0.5642584,3.68419,10254.629186868668,,-1.0,17.434914,1.5624647,17.434914,5395.1914,17.201025,-0.5585752,1.0056549,4.2019663,15.837535,-0.96432817,1.2087664e-05,22.32774,0.14999999,19.2239,5.0986868e-11,-0.38876653,69060,
3454,-0.5641439,0.00025575105,10260.67290186882,,-0.3131313,17.434914,1.5620642,17.434914,5395.367,17.224073,-0.5588648,0.9801043,4.165818,15.837935,-0.0091894865,4.119892,22.325012,0.14999999,19.2239,5.0957346e-11,-0.17400815,69080,
3455,-0.5643583,3.2248308e-09,10264.931535720825,,-1.0,17.434914,1.5634995,17.434914,5401.8906,10.877777,-0.5579622,1.0056517,4.1992903,15.8365,-1.0767393,1.2080253e-05,22.324986,0.14999999,19.2239,5.0927852e-11,-1.285112,69100,
3456,-0.5643331,3.781411,10270.268916368484,,-1.0,17.434914,1.5631056,17.434914,5402.0938,17.194956,-0.55825156,1.0058557,4.1954055,15.836894,-0.8336911,1.2083745e-05,22.325718,0.14999999,19.2239,5.0898386e-11,-0.4827807,69120,
3457,-0.5641946,1.5761293,10278.348462581635,,-1.0,17.434914,1.5626755,17.434914,5402.168,17.323542,-0.5585409,1.0054222,4.191532,15.837324,-1.1527421,1.2087248e-05,22.31555,0.14999999,19.2239,5.0868948e-11,-0.09142711,69140,
3458,-0.56429726,3.9910326,10283.848874807358,,-1.0,17.434914,1.5622845,17.434914,5402.379,17.19358,-0.5588301,1.0056887,4.1876664,15.837715,-0.8592566,1.20907425e-05,22.31736,0.14999999,19.2239,5.083953e-11,-0.92431676,69160,
3459,-0.5641614,5.689953e-09,10288.452082395554,,0.09090909,17.434914,1.5618582,17.434914,5402.465,17.311768,-0.5591192,1.027367,14.712351,15.838141,0.14320758,0.41255352,22.31192,0.14999999,19.2239,5.0810137e-11,-0.099812396,69180,
3460,-0.5645015,1.0141663e-07,10292.94915318489,,-0.7777778,17.434914,1.563858,17.434914,5410.949,8.917932,-0.55928904,0.99016017,2.8583348,15.836142,-0.8648919,0.0073971176,22.311226,0.14999999,19.2239,5.0780772e-11,-1.7669915,69200,
3461,-0.5643707,1.9624348,10297.474810361862,,-1.0,17.434914,1.5634365,17.434914,5411.0547,17.294613,-0.55957586,1.0055609,4.186209,15.836563,-1.0524806,1.2099762e-05,22.312304,0.14999999,19.2239,5.0751434e-11,-0.10165352,69220,
3462,-0.56431663,3.6661017,10302.030928373337,,-1.0,17.434914,1.5630445,17.434914,5411.258,17.195877,-0.55986476,1.0057341,4.1823606,15.836955,-0.7192515,1.2103259e-05,22.312521,0.14999999,19.2239,5.0722117e-11,-0.38215208,69240,
3463,-0.5641654,2.5813448,10306.619832992554,,-0.7777778,17.434914,1.5625954,17.434914,5411.2695,17.387829,-0.56015354,0.99054164,2.85673,15.837404,-0.9396201,0.0074035153,22.314255,0.14999999,19.2239,5.0692825e-11,-0.046247438,69260,
3464,-0.56404656,1.7142973,10311.80383348465,,-0.7777778,17.434914,1.5621853,17.434914,5411.41,17.257662,-0.5604401,0.99045146,2.8551996,15.837814,-0.8492922,0.0074056373,22.309628,0.14999999,19.2239,5.0663557e-11,-0.14288673,69280,
3465,-0.5639141,2.6100721,10315.453492164612,,-0.7777778,17.434914,1.5617552,17.434914,5411.4844,17.327147,-0.56072664,0.9906208,2.8536718,15.838244,-0.74079573,0.00740776,22.309525,0.14999999,19.2239,5.063432e-11,-0.09484774,69300,
3466,-0.5637692,2.7201655,10320.85252404213,,-0.7777778,17.434914,1.5613108,17.434914,5411.504,17.381413,-0.56101304,0.9908214,2.8521466,15.838689,-0.69607675,0.007409883,22.31002,0.14999999,19.2239,5.0605107e-11,-0.05290396,69320,
3467,-0.5636202,2.3806968,10325.467112541199,,-0.7777778,17.434914,1.5608625,17.434914,5411.508,17.392801,-0.5612994,0.99092424,2.8506236,15.839137,-0.58594507,0.0074120034,22.308828,0.14999999,19.2239,5.0575922e-11,-0.037546348,69340,
3468,-0.5634749,0.41516867,10329.556141376495,,-0.2929293,17.434914,1.560421,17.434914,5411.539,17.373013,-0.56158566,0.98131394,4.374505,15.839579,-0.2555183,4.3745008,22.305803,0.14999999,19.2239,5.0546754e-11,-0.050709374,69360,
3469,-0.56346875,4.3497167,10334.090563297272,,-0.2929293,17.434914,1.5600576,17.434914,5411.84,17.096275,-0.5606134,0.981693,4.370254,15.839942,-0.21209058,4.3702497,22.307652,0.14999999,19.2239,5.0517618e-11,-0.52303106,69380,
3470,-0.5634924,4.80092,10339.795384407043,,-0.25252524,17.434914,1.5597572,17.434914,5412.3594,16.885624,-0.5596426,0.98821735,4.8415227,15.840242,-0.2881314,4.636326,22.31008,0.14999999,19.2239,5.0488506e-11,-0.6269586,69400,
3471,-0.5634636,4.174266,10344.201147794724,,-0.2929293,17.434914,1.5593796,17.434914,5412.6055,17.15127,-0.55859554,0.9823577,4.3614445,15.84062,-0.5061008,4.36144,22.310112,0.14999999,19.2239,5.0459418e-11,-0.45126855,69420,
3472,-0.56334007,2.2834187,10350.468506336212,,-0.61616164,17.434914,1.5589333,17.434914,5412.6133,17.389387,-0.5576278,1.0074241,2.7682781,15.841066,-0.703333,0.19775489,22.307226,0.14999999,19.2239,5.0430358e-11,-0.116678834,69440,
3473,-0.5631873,2.6361482,10353.761508703232,,-0.65656567,17.434914,1.5584879,17.434914,5412.629,17.387835,-0.5578588,1.0083635,2.7475803,15.841512,-0.6965919,0.096949756,22.306952,0.14999999,19.2239,5.0401315e-11,-0.039741524,69460,
3474,-0.56303346,2.5421472,10357.050679922104,,-0.75757575,17.434914,1.5580444,17.434914,5412.6445,17.385662,-0.5581188,0.9954451,2.8274024,15.841955,-1.0106941,0.011874059,22.30852,0.14999999,19.2239,5.0372307e-11,-0.03747262,69480,
3475,-0.5629471,3.4329817,10363.9468126297,,-1.0,17.434914,1.5576525,17.434914,5412.8438,17.199484,-0.5584032,1.0054651,4.1928797,15.842347,-1.2160022,1.20855775e-05,22.304123,0.14999999,19.2239,5.034332e-11,-0.25778913,69500,
3476,-0.5632055,4.086108,10368.317263364792,,-1.0,17.434914,1.5572653,17.434914,5413.0547,17.189295,-0.55869097,1.0057583,4.1890306,15.842734,-1.1491426,1.2089058e-05,22.306412,0.14999999,19.2239,5.0314353e-11,-1.466233,69520,
3477,-0.5633,3.9803693,10373.019182443619,,-1.0,17.434914,1.5568752,17.434914,5413.254,17.196644,-0.55897856,1.0060209,4.185193,15.843124,-0.9389091,1.2092541e-05,22.308186,0.14999999,19.2239,5.0285425e-11,-0.89749354,69540,
3478,-0.5631769,2.8191173,10378.488837003708,,-1.0,17.434914,1.5564699,17.434914,5413.4023,17.254917,-0.55926615,1.0059497,4.1813636,15.84353,-0.8486831,1.2096012e-05,22.304276,0.14999999,19.2239,5.025651e-11,-0.1411778,69560,
3479,-0.56304026,3.7861145e-16,10384.990808486938,,0.43434343,17.434914,1.5560474,17.434914,5413.4883,17.314838,-0.5595536,1.0260226,25.179577,15.843952,0.5847773,0.00019435168,22.302265,0.14999999,19.2239,5.022762e-11,-0.09306684,69580,
3480,-0.56356776,10.915892,10389.777061223984,,0.7979798,17.434914,1.5588789,17.434914,5424.8984,5.991185,-0.559841,1.0196328,40.391876,15.841121,0.7228158,1.9252773e-10,22.304977,0.14999999,19.2239,5.019876e-11,-2.422156,69600,
3481,-0.5641476,2.5250654e-20,10394.750419139862,,-0.75757575,17.434914,1.5621796,17.434914,5437.9453,4.3478117,-0.5601283,0.99506277,2.8280334,15.83782,-0.7390403,0.011897942,22.298506,0.14999999,19.2239,5.016992e-11,-2.5976949,69620,
3482,-0.5640019,2.7792773,10399.793725728989,,-0.75757575,17.434914,1.5617399,17.434914,5437.9766,17.36804,-0.5604121,0.9952779,2.8265495,15.83826,-0.76991665,0.011901319,22.299395,0.14999999,19.2239,5.014111e-11,-0.05164412,69640,
3483,-0.5638596,2.8244476,10404.367624521255,,-0.75757575,17.434914,1.5613079,17.434914,5438.035,17.34268,-0.5606958,0.9955054,2.8250682,15.838692,-0.8073727,0.011904696,22.300495,0.14999999,19.2239,5.011232e-11,-0.06351575,69660,
3484,-0.56372136,2.7205858,10410.185256004333,,-0.75757575,17.434914,1.560873,17.434914,5438.082,17.351555,-0.5609795,0.9957032,2.8235888,15.839127,-0.8360826,0.011908074,22.301086,0.14999999,19.2239,5.008356e-11,-0.077770926,69680,
3485,-0.563586,2.6919286,10414.71255350113,,-0.7777778,17.434914,1.5604486,17.434914,5438.164,17.32311,-0.561263,0.9917012,2.845302,15.839551,-0.72400403,0.0074117347,22.3015,0.14999999,19.2239,5.005482e-11,-0.08761974,69700,
3486,-0.5634394,2.6067173,10419.38080239296,,-0.7777778,17.434914,1.5600033,17.434914,5438.172,17.388508,-0.5615478,0.99186826,2.8437967,15.839996,-0.7574868,0.007413845,22.301468,0.14999999,19.2239,5.0026105e-11,-0.044168428,69720,
3487,-0.56329656,2.8138752,10424.040700435638,,-0.75757575,17.434914,1.5595703,17.434914,5438.2188,17.35009,-0.5618325,0.996274,2.8191683,15.840429,-0.6528338,0.0119182365,22.302607,0.14999999,19.2239,4.9997416e-11,-0.05638123,69740,
3488,-0.5631449,2.1499128,10428.65338921547,,-0.75757575,17.434914,1.5591278,17.434914,5438.2383,17.382263,-0.56211585,0.9963078,2.8176987,15.840872,-0.75607806,0.011921613,22.300398,0.14999999,19.2239,4.996876e-11,-0.031043028,69760,
3489,-0.5630004,2.8092225,10434.59480714798,,-0.75757575,17.434914,1.5586948,17.434914,5438.285,17.35404,-0.5623991,0.9965309,2.8162317,15.841305,-0.9703574,0.0119249895,22.30146,0.14999999,19.2239,4.9940118e-11,-0.054776132,69780,
3490,-0.562891,1.161676,10439.172941923141,,-0.75757575,17.434914,1.5582981,17.434914,5438.461,17.226492,-0.5626822,0.9962819,2.8147664,15.8417015,-0.6560138,0.011928368,22.294285,0.14999999,19.2239,4.9911505e-11,-0.1778166,69800,
3491,-0.56273943,2.7403672,10443.988010168076,,-0.65656567,17.434914,1.5578547,17.434914,5438.4688,17.38823,-0.5629653,1.0086724,2.740369,15.842145,-0.8809958,0.0974461,22.293835,0.14999999,19.2239,4.9882917e-11,-0.029917248,69820,
3492,-0.5626052,2.1502101,10448.601831436157,,-1.0,17.434914,1.557437,17.434914,5438.5664,17.30305,-0.5632238,1.0056685,4.1930175,15.842563,-1.154006,1.2143981e-05,22.295376,0.14999999,19.2239,4.985435e-11,-0.102095164,69840,
3493,-0.56270957,3.992145,10453.616173744202,,-1.0,17.434914,1.5570478,17.434914,5438.7695,17.201105,-0.5635101,1.0059348,4.1891885,15.842952,-1.1240356,1.2147455e-05,22.297234,0.14999999,19.2239,4.9825807e-11,-0.93321073,69860,
3494,-0.5627559,3.9205794,10459.527342796326,,-1.0,17.434914,1.5566587,17.434914,5438.965,17.202658,-0.56379634,1.0061806,4.185367,15.843341,-1.2988203,1.2150931e-05,22.298752,0.14999999,19.2239,4.9797295e-11,-0.72994304,69880,
3495,-0.56328773,4.1418552,10465.199641942978,,-1.0,17.434914,1.5562716,17.434914,5439.172,17.191074,-0.5640825,1.0064898,4.1815567,15.843728,-1.0962145,1.2154408e-05,22.30135,0.14999999,19.2239,4.97688e-11,-2.4272635,69900,
3496,-0.5632882,3.8322852,10470.88624215126,,-1.0,17.434914,1.5558853,17.434914,5439.375,17.200363,-0.5643686,1.0067106,4.177754,15.844114,-0.8258014,1.2157886e-05,22.30244,0.14999999,19.2239,4.974033e-11,-0.57099617,69920,
3497,-0.5631481,1.4684209,10476.937998771667,,-1.0,17.434914,1.5554609,17.434914,5439.4453,17.327728,-0.5646546,1.0062555,4.1739607,15.844539,-1.0873215,1.2161365e-05,22.291964,0.14999999,19.2239,4.9711887e-11,-0.08034314,69940,
3498,-0.56313556,3.7955368,10484.398188829422,,-1.0,17.434914,1.5550728,17.434914,5439.6445,17.200504,-0.5649405,1.0064673,4.170177,15.844927,-0.5605361,1.21648445e-05,22.292906,0.14999999,19.2239,4.968347e-11,-0.52508986,69960,
3499,-0.5629928,2.508593,10489.843313694,,-0.6363636,17.434914,1.5546293,17.434914,5439.6484,17.3963,-0.5652263,1.008295,2.7505927,15.84537,-0.8390584,0.14077511,22.287983,0.14999999,19.2239,4.9655075e-11,-0.06931423,69980,
3500,-0.56285363,0.0023236508,10494.525630950928,,-0.27272728,17.434914,1.5542068,17.434914,5439.7266,17.324678,-0.5654719,0.98362166,4.615727,15.845793,-0.33591193,4.5666704,22.281845,0.14999999,19.2239,4.9626702e-11,-0.08455831,70000,
3501,-0.5628023,3.8100755,10499.751894950867,,-0.35353535,17.434914,1.5538197,17.434914,5439.922,17.202131,-0.5644536,0.9768385,3.8577788,15.84618,-0.28271794,3.499117,22.281712,0.14999999,19.2239,4.9598357e-11,-0.36636943,70020,
3502,-0.5627819,4.1578913,10507.215839385986,,-0.3131313,17.434914,1.553483,17.434914,5440.297,17.022705,-0.56374025,0.97934794,4.1862907,15.846517,-0.28440106,4.140028,22.283566,0.14999999,19.2239,4.957004e-11,-0.4673815,70040,
3503,-0.5627592,4.148914,10514.051623106003,,-0.3131313,17.434914,1.553112,17.434914,5440.551,17.148674,-0.5628443,0.97970253,4.182486,15.846888,-0.5310397,4.1363206,22.285246,0.14999999,19.2239,4.9541742e-11,-0.46300793,70060,
3504,-0.5626314,2.059314,10518.842954397202,,-0.65656567,17.434914,1.5526733,17.434914,5440.5664,17.38299,-0.5619496,1.0083594,2.7445168,15.847326,-0.7096819,0.09734717,22.28405,0.14999999,19.2239,4.9513466e-11,-0.09434184,70080,
3505,-0.5624795,2.6973972,10525.559487104416,,-0.67676765,17.434914,1.5522356,17.434914,5440.586,17.382608,-0.56220716,1.0077647,2.7456722,15.847764,-0.32188243,0.06634048,22.284424,0.14999999,19.2239,4.9485218e-11,-0.03818028,70100,
3506,-0.56242824,3.8404486,10530.921076774597,,-0.35353535,17.434914,1.5518532,17.434914,5440.797,17.187342,-0.56247354,0.9778279,3.8496764,15.848146,-0.55899566,3.4921954,22.286947,0.14999999,19.2239,4.945699e-11,-0.38967234,70120,
3507,-0.5622939,2.4962258,10534.898012161255,,-0.6363636,17.434914,1.5514145,17.434914,5440.8086,17.385273,-0.5617631,1.0083032,2.7491684,15.848585,-0.6394376,0.14028843,22.281122,0.14999999,19.2239,4.9428794e-11,-0.06961632,70140,
3508,-0.56214035,2.74463,10542.933079242706,,-0.6363636,17.434914,1.5509691,17.434914,5440.801,17.408537,-0.56200826,1.0084976,2.7477984,15.8490305,-0.6199734,0.14032282,22.282103,0.14999999,19.2239,4.9400616e-11,-0.03167478,70160,
3509,-0.56198776,2.7397413,10547.516295671463,,-0.6363636,17.434914,1.5505362,17.434914,5440.832,17.37389,-0.56225324,1.0086908,2.7464302,15.849463,-0.94968283,0.14035721,22.283037,0.14999999,19.2239,4.937246e-11,-0.03565176,70180,
3510,-0.5618679,2.919981,10552.137642145157,,-1.0,17.434914,1.5501375,17.434914,5440.9844,17.2491,-0.5624982,1.0062325,4.1794996,15.849862,-0.9514241,1.213517e-05,22.286789,0.14999999,19.2239,4.9344334e-11,-0.14965817,70200,
3511,-0.5617493,2.9353034,10556.536098480225,,-1.0,17.434914,1.5497389,17.434914,5441.133,17.246008,-0.56278306,1.0061973,4.175717,15.850261,-0.9381341,1.2138631e-05,22.283531,0.14999999,19.2239,4.931623e-11,-0.15106533,70220,
3512,-0.5616267,2.800947,10561.245064973831,,-1.0,17.434914,1.5493402,17.434914,5441.2812,17.251719,-0.56306785,1.0061246,4.171945,15.850659,-1.1024958,1.2142082e-05,22.279634,0.14999999,19.2239,4.928815e-11,-0.1368293,70240,
3513,-0.56163645,3.8455257,10569.746882677078,,-1.0,17.434914,1.5489569,17.434914,5441.4844,17.198223,-0.5633525,1.0063498,4.168181,15.851043,-1.0528747,1.2145544e-05,22.280827,0.14999999,19.2239,4.9260093e-11,-0.6021819,70260,
3514,-0.5615825,3.6495516,10576.827118873596,,-1.0,17.434914,1.5485725,17.434914,5441.6836,17.19913,-0.56363714,1.0065197,4.1644263,15.851427,-0.68824476,1.2148996e-05,22.281073,0.14999999,19.2239,4.923206e-11,-0.37855017,70280,
3515,-0.56143045,2.6872592,10582.373815536499,,-0.65656567,17.434914,1.5481367,17.434914,5441.703,17.38198,-0.5639217,1.0086913,2.7414176,15.851863,-0.86604404,0.09753933,22.278175,0.14999999,19.2239,4.920405e-11,-0.03264174,70300,
3516,-0.561295,2.4572415,10588.625579833984,,-0.7777778,17.434914,1.5477247,17.434914,5441.801,17.30197,-0.56417835,0.9920318,2.834493,15.852275,-0.8851392,0.0074333744,22.275793,0.14999999,19.2239,4.917607e-11,-0.09398973,70320,
3517,-0.5611664,2.1950774,10594.024240493774,,-1.0,17.434914,1.5473127,17.434914,5441.8984,17.299833,-0.56446064,1.0064225,4.163027,15.852687,-1.1210463,1.2159011e-05,22.27662,0.14999999,19.2239,4.9148106e-11,-0.1012135,70340,
3518,-0.56120604,3.89091,10600.595062732697,,-1.0,17.434914,1.5469313,17.434914,5442.1055,17.19589,-0.56474495,1.0066618,4.1592884,15.853068,-1.065516,1.2162467e-05,22.278069,0.14999999,19.2239,4.9120166e-11,-0.7060662,70360,
3519,-0.56116563,3.6994495,10605.402255296707,,-1.0,17.434914,1.5465498,17.434914,5442.3086,17.195358,-0.56502914,1.0068471,4.1555576,15.85345,-0.9743339,1.2165924e-05,22.278585,0.14999999,19.2239,4.909225e-11,-0.42538795,70380,
3520,-0.56105494,3.1303673,10610.986038684845,,-1.0,17.434914,1.5461626,17.434914,5442.492,17.221943,-0.5653133,1.0068709,4.151836,15.853837,-0.6982055,1.2169382e-05,22.27636,0.14999999,19.2239,4.9064364e-11,-0.17760782,70400,
3521,-0.5609034,2.5455208,10619.079690694809,,-0.75757575,17.434914,1.5457249,17.434914,5442.496,17.391848,-0.5655973,0.99624693,2.8109198,15.854275,-0.728427,0.011963194,22.273045,0.14999999,19.2239,4.90365e-11,-0.03448336,70420,
3522,-0.5607572,2.723228,10627.179585456848,,-0.75757575,17.434914,1.5452948,17.434914,5442.5273,17.367668,-0.56587785,0.9964454,2.8094752,15.854705,-0.8354573,0.011966549,22.27373,0.14999999,19.2239,4.9008658e-11,-0.0425176,70440,
3523,-0.56062233,2.5211015,10634.206434488297,,-0.75757575,17.434914,1.544878,17.434914,5442.6055,17.326176,-0.56615835,0.9965862,2.8080328,15.855122,-0.70895165,0.011969904,22.273392,0.14999999,19.2239,4.8980837e-11,-0.081304274,70460,
3524,-0.5604742,2.615252,10641.201793670654,,-0.75757575,17.434914,1.5444403,17.434914,5442.6055,17.397264,-0.5664388,0.9967539,2.806593,15.855559,-0.55381054,0.011973262,22.273575,0.14999999,19.2239,4.8953046e-11,-0.03571909,70480,
3525,-0.5603373,2.4624305,10645.157202720642,,-0.6363636,17.434914,1.5440044,17.434914,5442.617,17.386396,-0.5667191,1.0086478,2.7463593,15.855995,-0.5979767,0.14098541,22.272116,0.14999999,19.2239,4.8925274e-11,-0.07441216,70500,
