TimeElapsed,ReturnMax,Regret,DenMISEMeanLog,IWLastEpisode,Delta,ReturnStepMax,ReturnMin,ReturnAbsMax,TimestepsSoFar,DenMISELogFirst,Regret/t,ReturnMean,Bound,LQGmu1_higher,Iteration,IWMin,IWFirstEpisode,LQGmu1_actor,ReturnLastEpisode,IWMean,LQGsigma_higher,DenMISELogLast,IWMax
79.60439991950989,17.4226,339.64136,-0.8570276,0.0011224216,1.0807592e-07,19.211872,,17.4226,1500,-0.8534276,4.528551,12.8714485,54.615307,0.7777778,75,,1.6927406e-06,0.5686888,8.892967,1.2190014,0.14999999,-0.91836774,8.947603
80.41772937774658,17.4226,350.88123,-0.85873836,1.5054325e-23,1.0525054e-07,19.211872,,17.4226,1520,-0.8666728,4.6168575,12.783142,54.5045,-1.0,76,,1.0915894e-08,-1.0135688,6.160145,1.0872627,0.14999999,-1.155555,6.9370313
81.82294416427612,17.4226,351.08508,-0.8559033,2.500593e-09,1.02534514e-07,19.211872,,17.4226,1540,-0.8797449,4.5595474,12.840452,54.24032,-0.030303031,77,,6.370332,-0.23387453,17.195976,0.890714,0.14999999,-0.69978255,6.5249534
83.61464881896973,17.4226,351.5542,-0.85493076,4.7354174,9.9922275e-08,19.211872,,17.4226,1560,-0.8131612,4.507106,12.892894,54.616257,-0.2929293,78,,1.5659345,-0.1917788,16.930948,1.1152469,0.14999999,-0.6543877,4.9094186
85.41552734375,17.4226,352.05823,-0.85114366,4.026759e-05,9.74086e-08,19.211872,,17.4226,1580,-0.806023,4.4564333,12.943566,53.61496,0.53535354,79,,0.0031671962,0.47046745,16.895967,0.6603425,0.14999999,-0.651221,8.565294
87.21746134757996,17.4226,362.3689,-0.8583642,1.1727993e-11,9.49886e-08,19.211872,,17.4226,1600,-0.81856173,4.5296106,12.870389,53.47152,-0.6363636,80,,0.002686979,-0.5088594,7.0894327,0.9658431,0.14999999,-1.0766681,4.925527
88.9985682964325,17.4226,362.41052,-0.8551741,3.7854068,9.265769e-08,19.211872,,17.4226,1620,-0.8309507,4.474203,12.9257965,53.49458,-0.41414142,81,,0.30589277,-0.43861493,17.358253,1.1214871,0.14999999,-0.5523384,4.571756
90.79473543167114,17.4226,362.48376,-0.8495843,0.003990269,9.041153e-08,19.211872,,17.4226,1640,-0.8394514,4.420534,12.9794655,53.07486,-1.0,82,,1.06227525e-08,-0.92039645,17.326729,1.0790097,0.14999999,-0.5013262,6.85647
92.58868312835693,17.4226,362.60974,-0.8455078,3.5345296e-05,8.8246054e-08,19.211872,,17.4226,1660,-0.85157275,4.3687925,13.031207,52.907364,-0.1919192,83,,3.9107935,-0.16923364,17.274113,1.007902,0.14999999,-0.5643443,5.324747
94.37941908836365,17.4226,363.64294,-0.8433589,0.00044254767,8.6157456e-08,19.211872,,17.4226,1680,-0.8175073,4.3290825,13.070917,52.32078,-0.8181818,84,,1.1010247e-05,-1.0343418,16.366816,1.0017531,0.14999999,-0.6573857,4.711036
