IWMean,IWMin,DenMISELogFirst,Bound,IWMax,ReturnMean,LQGmu1_actor,ReturnMin,DenMISEMeanLog,LQGsigma_higher,IWFirstEpisode,Delta,TimeElapsed,IWLastEpisode,ReturnLastEpisode,Regret/t,Iteration,DenMISELogLast,Regret,ReturnAbsMax,TimestepsSoFar,ReturnMax,ReturnStepMax,LQGmu1_higher
1.0105404,,-0.67353165,22.283836,2.876224,16.01048,-0.37859076,,-0.52240425,0.14999999,0.755864,4.5983682e-11,11456.580781698227,2.8375857,17.308895,1.3895187,3636,-0.082124494,5052.289,17.446363,72720,17.446363,19.235071,-0.45454547
1.014786,,-0.67359877,22.283867,2.8821979,16.010818,-0.31828412,,-0.5222874,0.14999999,0.9761089,4.59584e-11,11462.076298713684,2.7641225,17.236208,1.3891811,3637,-0.10761647,5052.449,17.446363,72740,17.446363,19.235071,-0.43434343
1.0187894,,-0.6736054,22.282925,2.9033537,16.011135,-0.5258712,,-0.5221907,0.14999999,1.2377954,4.5933136e-11,11470.76286816597,2.6098168,17.165245,1.3888645,3638,-0.1852901,5052.6875,17.446363,72760,17.446363,19.235071,-0.41414142
1.0148919,,-0.67354,22.28079,2.879228,16.011515,-0.355288,,-0.52206683,0.14999999,0.9760515,4.59079e-11,11475.757282495499,2.4157727,17.391092,1.388485,3639,-0.09000079,5052.6953,17.446363,72780,17.446363,19.235071,-0.43434343
1.0189416,,-0.6735466,22.280872,2.9003668,16.011883,-0.028566927,,-0.5219551,0.14999999,1.2377226,4.5882676e-11,11480.834644794464,2.8038192,17.34618,1.3881168,3640,-0.12977271,5052.75,17.446363,72800,17.446363,19.235071,-0.41414142
0.9572288,,-0.6734813,22.288885,16.386593,16.010891,0.11024257,,-0.52215844,0.14999999,1.6027834,4.5857478e-11,11486.556575536728,7.6958513,12.40797,1.3891087,3641,-1.2815073,5057.742,17.446363,72820,17.446363,19.235071,0.07070707
0.95540446,,-0.6733158,22.275963,31.472544,16.008965,0.42782545,,-0.5225303,0.14999999,0.00011339299,4.58323e-11,11491.524575710297,0.29958454,8.994,1.3910351,3642,-1.832446,5066.1484,17.446363,72840,17.446363,19.235071,0.53535354
0.92407864,,-0.6735903,22.2748,22.883003,16.006613,0.25444397,,-0.52304685,0.14999999,0.17140435,4.580714e-11,11496.41068315506,12.010895,7.4381866,1.3933868,3643,-2.3569908,5076.1094,17.446363,72860,17.446363,19.235071,0.23232323
1.0023087,,-0.67381775,22.269539,4.596257,16.004557,-1.2224109,,-0.5235157,0.14999999,8.001456e-07,4.5782e-11,11501.45809340477,1.4899623e-14,8.5152025,1.395443,3644,-2.1539302,5084.992,17.446363,72880,17.446363,19.235071,-1.0
1.0026554,,-0.6740921,22.272732,4.5917273,16.004883,-0.9921994,,-0.5238125,0.14999999,8.0036534e-07,4.5756884e-11,11506.368156671524,4.42012,17.190908,1.3951168,3645,-1.6072437,5085.203,17.446363,72900,17.446363,19.235071,-1.0
1.0027205,,-0.6743664,22.271105,4.587208,16.005213,-1.1865201,,-0.5237353,0.14999999,8.005844e-07,4.5731786e-11,11511.337970972061,3.3927338,17.210144,1.3947868,3646,-0.2448068,5085.3906,17.446363,72920,17.446363,19.235071,-1.0
1.0030469,,-0.67464066,22.273964,4.5827,16.005539,-0.6491474,,-0.5239374,0.14999999,8.0080434e-07,4.5706713e-11,11516.282800912857,4.3438125,17.196321,1.3944607,3647,-1.2636765,5085.5938,17.446363,72940,17.446363,19.235071,-1.0
1.0146401,,-0.67491484,22.271812,2.8817835,16.005922,-0.57349604,,-0.52382773,0.14999999,0.97739434,4.5681656e-11,11521.824551820755,1.0819359,17.404171,1.3940773,3648,-0.12592043,5085.5938,17.446363,72960,17.446363,19.235071,-0.43434343
0.98879135,,-0.67492104,22.27389,2.983314,16.006308,-0.6366135,,-0.52370936,0.14999999,0.07608484,4.565662e-11,11529.698862314224,2.9266489,17.40818,1.393692,3649,-0.10689019,5085.582,17.446363,72980,17.446363,19.235071,-0.5959596
0.9890226,,-0.6751742,22.274946,2.9816937,16.006687,-0.70867264,,-0.52360284,0.14999999,0.076104105,4.563161e-11,11534.325404405594,2.9000583,17.396482,1.3933125,3650,-0.123276904,5085.59,17.446363,73000,17.446363,19.235071,-0.5959596
0.9873449,,-0.67542726,22.274364,3.0079865,16.007065,-0.68276316,,-0.52349776,0.14999999,0.03353893,4.5606612e-11,11540.217359542847,2.6930947,17.383114,1.3929348,3651,-0.12870052,5085.6055,17.446363,73020,17.446363,19.235071,-0.6363636
0.98756707,,-0.6756919,22.275232,3.0063334,16.007444,-0.57122415,,-0.5233929,0.14999999,0.033547807,4.5581643e-11,11550.358055830002,2.880973,17.396072,1.3925552,3652,-0.1277892,5085.6094,17.446363,73040,17.446363,19.235071,-0.6363636
0.98773605,,-0.67595655,22.275164,3.0046833,16.007818,-0.71512145,,-0.5232815,0.14999999,0.03355669,4.555669e-11,11558.545582056046,2.6859958,17.372818,1.3921814,3653,-0.10416232,5085.6367,17.446363,73060,17.446363,19.235071,-0.6363636
0.9878898,,-0.6762211,22.274855,3.0030355,16.008198,-0.5616702,,-0.5231764,0.14999999,0.03356557,4.5531755e-11,11563.35554075241,2.631422,17.392849,1.3918018,3654,-0.12718284,5085.6406,17.446363,73080,17.446363,19.235071,-0.6363636
0.9886676,,-0.6764855,22.274406,2.9890523,16.008572,-0.43285692,,-0.5230642,0.14999999,0.051042475,4.550685e-11,11568.060739040375,2.752011,17.37201,1.391428,3655,-0.10013537,5085.672,17.446363,73100,17.446363,19.235071,-0.61616164
0.99615294,,-0.6767451,22.26928,2.916697,16.008924,-0.47558692,,-0.52294576,0.14999999,0.22749016,4.5481955e-11,11573.17375254631,2.2787488,17.295086,1.3910751,3656,-0.07890192,5085.7734,17.446363,73120,17.446363,19.235071,-0.53535354
1.0030969,,-0.67695636,22.270168,2.881592,16.00929,-0.23168081,,-0.52282476,0.14999999,0.43077245,4.5457086e-11,11579.330258131027,2.8473952,17.352463,1.3907089,3657,-0.07655443,5085.8203,17.446363,73140,17.446363,19.235071,-0.4949495
0.97173244,,-0.677112,22.266167,13.524073,16.009577,-0.04458686,,-0.52279186,0.14999999,2.7577803,4.5432234e-11,11584.696135997772,1.0880952,17.054293,1.3904228,3658,-0.4053238,5086.168,17.446363,73160,17.446363,19.235071,0.01010101
1.0185366,,-0.6766317,22.263758,2.9018235,16.009008,-0.7459557,,-0.52298677,0.14999999,1.241547,4.5407404e-11,11591.733531951904,0.42730555,13.931035,1.3909912,3659,-1.2064643,5089.6367,17.446363,73180,17.446363,19.235071,-0.41414142
0.9873882,,-0.6765657,22.260956,3.0085244,16.009382,-0.7332493,,-0.5228731,0.14999999,0.02168915,4.5382597e-11,11599.409207105637,2.5239372,17.375076,1.3906174,3660,-0.12520707,5089.664,17.446363,73200,17.446363,19.235071,-0.65656567
0.9876963,,-0.676833,22.260763,3.0134068,16.009754,-0.5595983,,-0.5227681,0.14999999,0.013761964,4.5357804e-11,11605.406822919846,2.8090909,17.368961,1.3902454,3661,-0.12557231,5089.6914,17.446363,73220,17.446363,19.235071,-0.67676765
0.98785895,,-0.6771023,22.259403,2.9956217,16.010124,-0.44855922,,-0.5226552,0.14999999,0.03359516,4.5333036e-11,11612.538095712662,2.5717404,17.372643,1.3898754,3662,-0.09735497,5089.7188,17.446363,73240,17.446363,19.235071,-0.6363636
1.014697,,-0.6773662,22.260141,2.876126,16.010485,-0.29447705,,-0.5225364,0.14999999,0.97979325,4.530829e-11,11617.342100381851,2.8548906,17.327652,1.3895149,3663,-0.07534293,5089.793,17.446363,73260,17.446363,19.235071,-0.43434343
1.0219857,,-0.6773717,22.258553,2.9449487,16.010784,-0.5961618,,-0.5224538,0.14999999,1.5472295,4.528356e-11,11622.637103319168,2.6977499,17.107845,1.3892155,3664,-0.23407581,5090.086,17.446363,73280,17.446363,19.235071,-0.3939394
0.9878521,,-0.6772224,22.255716,2.9940379,16.01116,-0.8873346,,-0.5223346,0.14999999,0.03359919,4.5258852e-11,11628.084411621094,2.8584027,17.384443,1.3888397,3665,-0.107996844,5090.1016,17.446363,73300,17.446363,19.235071,-0.6363636
1.0020802,,-0.67748606,22.255547,4.600792,16.011513,-1.1502259,,-0.5222302,0.14999999,8.030865e-07,4.5234164e-11,11634.83265376091,2.2768884,17.304058,1.3884869,3666,-0.12670594,5090.1953,17.446363,73320,17.446363,19.235071,-1.0
1.0023812,,-0.6777588,22.257982,4.596279,16.011835,-1.0895705,,-0.52235293,0.14999999,8.0330557e-07,4.5209496e-11,11639.915904283524,4.264728,17.200214,1.3881645,3667,-0.97370404,5090.3945,17.446363,73340,17.446363,19.235071,-1.0
1.0026196,,-0.67803144,22.259342,4.5917773,16.01216,-1.0427272,,-0.52237207,0.14999999,8.035247e-07,4.518485e-11,11644.77191400528,4.0347843,17.19862,1.3878403,3668,-0.5950576,5090.5977,17.446363,73360,17.446363,19.235071,-1.0
1.0027872,,-0.678304,22.259491,4.587287,16.012484,-1.2348902,,-0.52233547,0.14999999,8.0374315e-07,4.5160223e-11,11651.195246696472,3.77464,17.199118,1.387516,3669,-0.3906927,5090.797,17.446363,73380,17.446363,19.235071,-1.0
1.0031344,,-0.6785765,22.262741,4.582807,16.012808,-0.9218115,,-0.5226656,0.14999999,8.039624e-07,4.5135614e-11,11657.814951896667,4.432105,17.20503,1.3871918,3670,-1.7367692,5090.992,17.446363,73400,17.446363,19.235071,-1.0
1.0030047,,-0.678849,22.257832,4.578338,16.01315,-0.83827126,,-0.5225618,0.14999999,8.041817e-07,4.5111026e-11,11665.125640153885,2.6816494,17.264633,1.3868504,3671,-0.14410482,5091.129,17.446363,73420,17.446363,19.235071,-1.0
0.9795965,,-0.6791214,22.248491,11.684734,16.013506,0.20955862,,-0.5224507,0.14999999,3.6150682,4.5086462e-11,11669.960911512375,1.4975542e-06,17.32286,1.3864937,3672,-0.117093325,5091.203,17.446363,73440,17.446363,19.235071,-0.030303031
0.9262686,,-0.67840964,22.254051,23.549843,16.011517,0.30261907,,-0.5228805,0.14999999,0.120033644,4.5061913e-11,11677.710307359695,20.433739,8.7048235,1.388483,3673,-2.080031,5099.9023,17.446363,73460,17.446363,19.235071,0.25252524
1.0026008,,-0.6786492,22.248337,4.5763717,16.009409,-0.9332491,,-0.5233635,0.14999999,8.0402066e-07,4.5037387e-11,11685.233014583588,1.032204e-15,8.2708645,1.3905907,3674,-2.2217753,5109.0273,17.446363,73480,17.446363,19.235071,-1.0
0.9907051,,-0.67892134,22.245731,2.9988315,16.009748,-0.6772594,,-0.52326226,0.14999999,0.0006138868,4.501288e-11,11691.405469179153,2.0651526,17.258205,1.3902512,3675,-0.15364043,5109.172,17.446363,73500,17.446363,19.235071,-0.7979798
0.98752856,,-0.67919326,22.246706,2.9981935,16.010122,-0.90907407,,-0.52315646,0.14999999,0.03366548,4.4988395e-11,11698.226940631866,2.9038343,17.380566,1.3898773,3676,-0.12501645,5109.1914,17.446363,73520,17.446363,19.235071,-0.6363636
1.00274,,-0.67945606,22.24774,4.5743794,16.010468,-1.0816996,,-0.52305436,0.14999999,8.0466964e-07,4.496393e-11,11702.817497253418,2.532493,17.283102,1.3895321,3677,-0.13474567,5109.3047,17.446363,73540,17.446363,19.235071,-1.0
1.002966,,-0.67972803,22.248915,4.5699387,16.01079,-1.0576731,,-0.5230614,0.14999999,8.048884e-07,4.4939476e-11,11708.56310749054,3.981175,17.1975,1.3892097,3678,-0.55172503,5109.5117,17.446363,73560,17.446363,19.235071,-1.0
1.0031568,,-0.6799998,22.24948,4.5655084,16.011112,-1.1048441,,-0.52303916,0.14999999,8.051079e-07,4.4915054e-11,11713.404422521591,3.8508146,17.194288,1.3888874,3679,-0.44401845,5109.715,17.446363,73580,17.446363,19.235071,-1.0
1.0034096,,-0.6802716,22.251125,4.561089,16.011435,-1.2811468,,-0.523079,0.14999999,8.05326e-07,4.4890643e-11,11718.450278043747,4.0779986,17.200716,1.3885651,3680,-0.671698,5109.918,17.446363,73600,17.446363,19.235071,-1.0
1.0037671,,-0.6805433,22.254572,4.5566807,16.011755,-0.8021157,,-0.5235538,0.14999999,8.055449e-07,4.4866257e-11,11727.610359430313,4.4632196,17.192822,1.3882446,3681,-2.2742114,5110.125,17.446363,73620,17.446363,19.235071,-1.0
1.003253,,-0.680815,22.243088,4.552283,16.01212,-0.9063832,,-0.5234429,0.14999999,8.057639e-07,4.4841887e-11,11733.844027519226,1.2541499,17.346897,1.3878803,3682,-0.118458934,5110.176,17.446363,73640,17.446363,19.235071,-1.0
1.0855529,,-0.68108654,22.242443,41.826267,16.012463,0.8076838,,-0.5233353,0.14999999,7.3933077e-09,4.4817542e-11,11738.996038198471,2.7982245e-28,17.280954,1.387537,3683,-0.13072608,5110.297,17.446363,73660,17.446363,19.235071,0.7979798
0.99063367,,-0.681358,22.238253,2.9965434,16.008976,-0.90818304,,-0.52391493,0.14999999,0.0006153845,4.4793214e-11,11744.819419622421,5.4067493e-24,3.1652038,1.3910236,3684,-2.7397697,5124.5273,17.446363,73680,17.446363,19.235071,-0.7979798
1.0033596,,-0.68162924,22.241976,4.550336,16.00932,-1.0422215,,-0.5238111,0.14999999,8.064204e-07,4.4768907e-11,11751.34286403656,2.5155485,17.272058,1.3906803,3685,-0.13165057,5124.66,17.446363,73700,17.446363,19.235071,-1.0
1.0035236,,-0.68190056,22.242094,4.5459576,16.009638,-0.8432943,,-0.52377164,0.14999999,8.066396e-07,4.4744618e-11,11758.446029663086,3.7443075,17.18791,1.3903618,3686,-0.38166985,5124.871,17.446363,73720,17.446363,19.235071,-1.0
0.9909359,,-0.6821718,22.239704,2.9946275,16.00999,-0.65769506,,-0.52366,0.14999999,0.0006158856,4.472035e-11,11763.288467407227,2.851078,17.30913,1.3900089,3687,-0.11514702,5124.961,17.446363,73740,17.446363,19.235071,-0.7979798
1.013656,,-0.68244284,22.237976,2.8891273,16.010366,-0.3159291,,-0.52355415,0.14999999,0.98477995,4.4696098e-11,11768.111310482025,0.993462,17.395819,1.3896332,3688,-0.12383597,5124.965,17.446363,73760,17.446363,19.235071,-0.43434343
1.0209785,,-0.68244696,22.23781,2.959126,16.010689,-0.49744564,,-0.52346146,0.14999999,1.5551021,4.4671874e-11,11773.696364879608,2.8256083,17.195833,1.3893108,3689,-0.19577788,5125.168,17.446363,73780,17.446363,19.235071,-0.3939394
1.0138199,,-0.6822966,22.236153,2.8862276,16.01106,-0.56568366,,-0.5233364,0.14999999,0.98463595,4.464766e-11,11778.732614040375,2.6431565,17.383982,1.3889389,3690,-0.08227887,5125.1875,17.446363,73800,17.446363,19.235071,-0.43434343
0.9874683,,-0.6823007,22.240404,3.0015106,16.011438,-0.8356532,,-0.52321845,0.14999999,0.033770252,4.462347e-11,11783.518818855286,2.634955,17.405432,1.3885612,3691,-0.10169925,5125.1797,17.446363,73820,17.446363,19.235071,-0.6363636
0.9912448,,-0.6825625,22.241478,2.9945319,16.011791,-0.58646476,,-0.52311134,0.14999999,0.0006161261,4.4599307e-11,11788.333602666855,2.8923774,17.318527,1.3882084,3692,-0.11543701,5125.2617,17.446363,73840,17.446363,19.235071,-0.7979798
0.98821884,,-0.68283314,22.238758,2.9872403,16.012161,-0.52558494,,-0.5230013,0.14999999,0.051367503,4.4575153e-11,11793.887086868286,2.9044063,17.378916,1.3878384,3693,-0.10764536,5125.285,17.446363,73860,17.446363,19.235071,-0.61616164
0.9990498,,-0.68309,22.240665,2.8996532,16.012535,-0.5860282,,-0.52288693,0.14999999,0.31787306,4.4551026e-11,11800.60578417778,2.8985767,17.387676,1.3874645,3694,-0.0884574,5125.293,17.446363,73880,17.446363,19.235071,-0.5151515
0.9935127,,-0.68327457,22.241642,2.934188,16.012909,-0.6464837,,-0.5227746,0.14999999,0.16195154,4.4526913e-11,11808.4047062397,2.8982375,17.389095,1.3870907,3695,-0.10655643,5125.3047,17.446363,73900,17.446363,19.235071,-0.5555556
0.9888685,,-0.68350136,22.242836,2.9831824,16.01327,-0.4804166,,-0.52266747,0.14999999,0.05140183,4.4502825e-11,11813.223447561264,2.9390855,17.355686,1.3867302,3696,-0.1203488,5125.3516,17.446363,73920,17.446363,19.235071,-0.61616164
0.99640936,,-0.68375796,22.241425,2.912821,16.013636,-0.48116407,,-0.52255017,0.14999999,0.22909112,4.4478747e-11,11819.626801729202,2.687676,17.368193,1.386364,3697,-0.077563584,5125.383,17.446363,73940,17.446363,19.235071,-0.53535354
0.99967587,,-0.68396646,22.242113,2.8941784,16.014008,-0.28405052,,-0.5224307,0.14999999,0.31815177,4.44547e-11,11829.015927314758,2.8002317,17.385912,1.385992,3698,-0.077190585,5125.3984,17.446363,73960,17.446363,19.235071,-0.5151515
1.0144445,,-0.6841508,22.236904,2.8808813,16.01429,-0.6805395,,-0.5223608,0.14999999,0.98646337,4.4430664e-11,11835.452963352203,2.0950148,17.060379,1.3857098,3699,-0.2633338,5125.7383,17.446363,73980,17.446363,19.235071,-0.43434343
0.98807013,,-0.68415445,22.233868,2.9918299,16.014662,-0.79130185,,-0.52224904,0.14999999,0.03383292,4.4406652e-11,11841.639820337296,2.8814845,17.387402,1.3853378,3700,-0.12349102,5125.75,17.446363,74000,17.446363,19.235071,-0.6363636
0.991122,,-0.6844155,22.234167,2.993451,16.015026,-0.64902174,,-0.5221433,0.14999999,0.00061726884,4.4382657e-11,11847.537770271301,2.9921465,17.358969,1.3849735,3701,-0.11880051,5125.789,17.446363,74020,17.446363,19.235071,-0.7979798
0.98837066,,-0.6846855,22.23531,2.989637,16.015394,-0.3909874,,-0.5220369,0.14999999,0.033850886,4.4358683e-11,11853.127069711685,2.9845848,17.38659,1.3846054,3702,-0.11883975,5125.8047,17.446363,74040,17.446363,19.235071,-0.6363636
1.0143293,,-0.6849465,22.231838,2.8799558,16.015738,-0.420928,,-0.5219259,0.14999999,0.9872486,4.4334727e-11,11857.960042715073,2.8180356,17.28235,1.3842621,3703,-0.09963076,5125.922,17.446363,74060,17.446363,19.235071,-0.43434343
1.0145143,,-0.68494993,22.232641,2.8784945,16.016087,-0.5036809,,-0.52180344,0.14999999,0.987252,4.4310795e-11,11862.707960605621,2.8766246,17.305603,1.383913,3704,-0.08243558,5126.0156,17.446363,74080,17.446363,19.235071,-0.43434343
1.0069687,,-0.6849534,22.232712,2.8656244,16.016443,-0.5827507,,-0.5216802,0.14999999,0.58143497,4.4286876e-11,11867.6781539917,2.8247883,17.342726,1.3835564,3705,-0.07885508,5126.078,17.446363,74100,17.446363,19.235071,-0.47474748
0.9942252,,-0.68506634,22.232899,2.922339,16.016813,-0.37157142,,-0.52156484,0.14999999,0.16224198,4.4262975e-11,11872.544559240341,2.896198,17.39129,1.3831863,3706,-0.1016523,5126.086,17.446363,74120,17.446363,19.235071,-0.5555556
1.0147985,,-0.68529236,22.231758,2.874918,16.017162,-0.45371243,,-0.5214569,0.14999999,0.98759013,4.4239102e-11,11879.642291545868,2.7338753,17.306026,1.3828373,3707,-0.115101434,5126.176,17.446363,74140,17.446363,19.235071,-0.43434343
1.0111784,,-0.6852957,22.232527,2.8616848,16.017515,-0.32383683,,-0.521332,0.14999999,0.7648086,4.4215246e-11,11885.992944717407,2.861609,17.323254,1.3824844,3708,-0.073218085,5126.254,17.446363,74160,17.446363,19.235071,-0.45454547
1.018671,,-0.6853591,22.231703,2.8998046,16.017824,-0.6679999,,-0.52123696,0.14999999,1.25243,4.4191414e-11,11891.682407140732,2.6557822,17.16608,1.3821754,3709,-0.17977825,5126.4883,17.446363,74180,17.446363,19.235071,-0.41414142
0.9883101,,-0.68529105,22.226141,2.9856114,16.018198,-0.6454002,,-0.521124,0.14999999,0.03387139,4.416759e-11,11899.002736091614,2.9346597,17.406988,1.3818016,3710,-0.12065119,5126.4844,17.446363,74200,17.446363,19.235071,-0.6363636
0.98855877,,-0.6855514,22.227562,2.984015,16.018562,-0.63318026,,-0.5210181,0.14999999,0.03388021,4.4143793e-11,11903.847262859344,2.9826527,17.365698,1.3814373,3711,-0.116446175,5126.5156,17.446363,74220,17.446363,19.235071,-0.6363636
0.9888061,,-0.68581176,22.228994,2.9824207,16.018934,-0.498591,,-0.52091146,0.14999999,0.033889033,4.412001e-11,11910.47979259491,2.978213,17.399788,1.3810654,3712,-0.11336716,5126.5117,17.446363,74240,17.446363,19.235071,-0.6363636
1.0038012,,-0.686072,22.228153,2.8655102,16.019297,-0.8644284,,-0.52079445,0.14999999,0.43471718,4.409625e-11,11915.609158992767,2.8654819,17.365892,1.380703,3713,-0.07484977,5126.551,17.446363,74260,17.446363,19.235071,-0.4949495
0.9908813,,-0.68622416,22.223833,2.994132,16.019646,-0.9386536,,-0.52068526,0.14999999,0.0006183863,4.4072503e-11,11921.207226991653,2.715913,17.311192,1.3803539,3714,-0.119067214,5126.6367,17.446363,74280,17.446363,19.235071,-0.7979798
1.0026042,,-0.6864932,22.223375,4.5759525,16.019976,-0.786428,,-0.5205903,0.14999999,8.1035216e-07,4.4048782e-11,11928.697157859802,2.8687077,17.250729,1.380024,3715,-0.1593108,5126.789,17.446363,74300,17.446363,19.235071,-1.0
0.9912534,,-0.6867624,22.226994,2.992375,16.020332,-0.92634344,,-0.52048165,0.14999999,0.00061871926,4.4025075e-11,11934.598662137985,2.9861093,17.344582,1.3796673,3716,-0.11875519,5126.8438,17.446363,74320,17.446363,19.235071,-0.7979798
0.9912531,,-0.68703127,22.224098,2.9907718,16.020668,-0.73966867,,-0.5203836,0.14999999,0.00061888574,4.400139e-11,11940.593460321426,2.1357193,17.268478,1.3793316,3717,-0.14678277,5126.9727,17.446363,74340,17.446363,19.235071,-0.7979798
0.9914272,,-0.6873001,22.224297,2.989171,16.021029,-0.74554497,,-0.5202785,0.14999999,0.0006190522,4.3977728e-11,11945.660765886307,2.7831726,17.363937,1.3789711,3718,-0.12096967,5127.0117,17.446363,74360,17.446363,19.235071,-0.7979798
0.99161154,,-0.68756884,22.22468,2.9875731,16.021395,-0.80393696,,-0.5201732,0.14999999,0.0006192184,4.3954076e-11,11951.322244405746,2.8215575,17.376896,1.3786049,3719,-0.12020553,5127.0312,17.446363,74380,17.446363,19.235071,-0.7979798
0.9918393,,-0.68783754,22.225801,2.9859776,16.02175,-0.8872642,,-0.5200667,0.14999999,0.0006193849,4.393045e-11,11956.506323337555,2.9820936,17.34465,1.3782501,3720,-0.11523271,5127.09,17.446363,74400,17.446363,19.235071,-0.7979798
0.99194187,,-0.6881062,22.22472,2.984385,16.02209,-0.7848969,,-0.51996195,0.14999999,0.0006195513,4.390684e-11,11962.113043546677,2.5171762,17.294239,1.3779087,3721,-0.122105315,5127.1953,17.446363,74420,17.446363,19.235071,-0.7979798
0.99216735,,-0.6883747,22.225824,2.9827948,16.022451,-0.7984421,,-0.51985556,0.14999999,0.0006197176,4.3883248e-11,11970.692137241364,2.9744742,17.356771,1.3775482,3722,-0.11568942,5127.2344,17.446363,74440,17.446363,19.235071,-0.7979798
0.99239445,,-0.68864316,22.226955,2.981207,16.022808,-0.90935785,,-0.51974875,0.14999999,0.000619884,4.385968e-11,11978.159937620163,2.9808807,17.350601,1.3771915,3723,-0.11404204,5127.285,17.446363,74460,17.446363,19.235071,-0.7979798
0.9924395,,-0.68891156,22.224876,2.9796214,16.02314,-0.86764723,,-0.5196466,0.14999999,0.0006200504,4.3836126e-11,11983.204272031784,2.3034725,17.2639,1.3768597,3724,-0.1319047,5127.422,17.446363,74480,17.446363,19.235071,-0.7979798
0.9925855,,-0.6891799,22.224567,2.9780393,16.023483,-0.5691312,,-0.51954,0.14999999,0.0006202169,4.3812596e-11,11988.744623661041,2.6782212,17.301294,1.3765163,3725,-0.1148281,5127.5234,17.446363,74500,17.446363,19.235071,-0.7979798
0.92273855,,-0.6894482,22.22047,28.420048,16.023857,0.47774547,,-0.5194281,0.14999999,0.0035157055,4.378908e-11,11993.490815639496,1.3651955e-09,17.412977,1.3761425,3726,-0.09485339,5127.508,17.446363,74520,17.446363,19.235071,0.41414142
0.9922577,,-0.68971556,22.216158,2.9772577,16.021442,-0.6998457,,-0.5199571,0.14999999,0.0006205491,4.3765585e-11,11997.267030477524,5.82508e-15,7.0266004,1.3785572,3727,-2.411324,5137.879,17.446363,74540,17.446363,19.235071,-0.7979798
0.9886232,,-0.68998367,22.214718,2.9834385,16.021805,-0.9090905,,-0.5198513,0.14999999,0.021982137,4.374211e-11,12004.279680013657,2.8702555,17.367859,1.3781948,3728,-0.117845275,5137.914,17.446363,74560,17.446363,19.235071,-0.65656567
0.9925028,,-0.690246,22.216465,2.9749365,16.022142,-0.81883085,,-0.51975006,0.14999999,0.00062087853,4.371865e-11,12010.22618818283,2.30449,17.282389,1.3778572,3729,-0.1310247,5138.0312,17.446363,74580,17.446363,19.235071,-0.7979798
0.99271977,,-0.69051397,22.217434,2.9733624,16.022495,-0.8721224,,-0.5196424,0.14999999,0.00062104495,4.3695214e-11,12015.717554569244,2.941142,17.343037,1.3775043,3730,-0.11027793,5138.09,17.446363,74600,17.446363,19.235071,-0.7979798
0.9928556,,-0.69078183,22.21698,2.9717903,16.02284,-0.8542026,,-0.5195357,0.14999999,0.00062121113,4.3671792e-11,12019.372437477112,2.6388378,17.304306,1.3771591,3731,-0.11431555,5138.1836,17.446363,74620,17.446363,19.235071,-0.7979798
0.99373645,,-0.69104964,22.21743,2.9667096,16.023188,-0.77087104,,-0.5194281,0.14999999,0.00034716324,4.3648394e-11,12026.744942426682,2.8860393,17.323462,1.376812,3732,-0.11053685,5138.258,17.446363,74640,17.446363,19.235071,-0.8181818
0.9932393,,-0.6913175,22.218122,2.96868,16.023542,-0.94637007,,-0.51932067,0.14999999,0.00062154414,4.362501e-11,12032.765338659286,2.9271622,17.34885,1.3764572,3733,-0.11218259,5138.3164,17.446363,74660,17.446363,19.235071,-0.7979798
1.0026692,,-0.6915852,22.215855,4.5931726,16.02387,-1.0257108,,-0.5192274,0.14999999,8.144895e-07,4.3601647e-11,12039.721351861954,2.9391103,17.244015,1.3761292,3734,-0.16384031,5138.4688,17.446363,74680,17.446363,19.235071,-1.0
1.0028042,,-0.6918529,22.215519,4.588757,16.024185,-1.111361,,-0.5191761,0.14999999,8.1470705e-07,4.3578304e-11,12044.677688837051,3.64733,17.197369,1.3758144,3735,-0.33050382,5138.672,17.446363,74700,17.446363,19.235071,-1.0
1.0030648,,-0.6921207,22.217352,4.584352,16.0245,-1.1843085,,-0.5192273,0.14999999,8.149254e-07,4.3554972e-11,12051.29185295105,4.114857,17.203825,1.3754997,3736,-0.71200675,5138.867,17.446363,74720,17.446363,19.235071,-1.0
1.003384,,-0.6923883,22.220184,4.5799603,16.024813,-1.0237643,,-0.51942015,0.14999999,8.1514384e-07,4.353167e-11,12057.587589502335,4.3336716,17.195612,1.3751869,3737,-1.2431146,5139.0703,17.446363,74740,17.446363,19.235071,-1.0
1.0035137,,-0.6926558,22.219772,4.5755773,16.025127,-0.9781162,,-0.5193666,0.14999999,8.153615e-07,4.350838e-11,12063.619840621948,3.6255796,17.200657,1.3748722,3738,-0.3223825,5139.2695,17.446363,74760,17.446363,19.235071,-1.0
1.0035423,,-0.6929233,22.217644,4.571207,16.025448,-0.989938,,-0.51928294,0.14999999,8.1558005e-07,4.3485108e-11,12068.530279397964,3.24679,17.219723,1.3745518,3739,-0.21012749,5139.449,17.446363,74780,17.446363,19.235071,-1.0
1.0035996,,-0.69319075,22.216007,4.5668454,16.025764,-1.115497,,-0.51920575,0.14999999,8.157979e-07,4.3461863e-11,12072.40688085556,3.3510299,17.213474,1.3742352,3740,-0.23333608,5139.6406,17.446363,74800,17.446363,19.235071,-1.0
