Iteration,ReturnMax,ReturnStepMax,DenMISEMeanLog,Regret,LQGmu1_higher,TimeElapsed,IWMin,ReturnLastEpisode,ReturnMean,IWMean,TimestepsSoFar,Regret/t,IWMax,DenMISELogLast,ReturnMin,ReturnAbsMax,Bound,Delta,LQGsigma_higher,LQGmu1_actor,IWLastEpisode,DenMISELogFirst,IWFirstEpisode
3756,17.454014,19.243128,-0.52459437,5378.8203,-0.35353535,12208.158643484116,,17.079006,15.967938,1.009892,75120,1.4320612,3.3875923,-0.42389083,,17.454014,22.17957,4.3092363e-11,0.14999999,-0.34740305,3.249599,-0.736596,2.4546754
3757,17.454014,19.243128,-0.524509,5378.9844,-0.35353535,12216.837104320526,,17.23755,15.968276,1.01009,75140,1.4317236,3.3854408,-0.21340412,,17.454014,22.180265,4.306943e-11,0.14999999,-0.36486158,3.289547,-0.73620886,2.4537253
3758,17.454014,19.243128,-0.5244163,5379.1055,-0.35353535,12221.529544115067,,17.28214,15.968625,1.010263,75160,1.4313745,3.3832936,-0.18606487,,17.454014,22.180569,4.304651e-11,0.14999999,-0.5836876,3.1943882,-0.7358221,2.4527764
3759,17.454014,19.243128,-0.52428806,5379.1055,-1.0,12226.684860229492,,17.398731,15.969006,0.9949413,75180,1.430994,4.8891406,-0.052594516,,17.454014,22.177532,4.302361e-11,0.14999999,-0.8757021,0.059564747,-0.7354357,9.203113e-07
3760,17.454014,19.243128,-0.52417696,5379.211,-0.57575756,12234.096882104874,,17.293207,15.969358,1.000602,75200,1.4306412,2.8074915,-0.10125063,,17.454014,22.17408,4.3000728e-11,0.14999999,-0.5790751,0.39858744,-0.7357017,0.123219185
3761,17.454014,19.243128,-0.5240516,5379.203,-0.57575756,12240.74343252182,,17.406918,15.969741,1.0008113,75220,1.4302588,2.8061433,-0.052947674,,17.454014,22.175266,4.2977864e-11,0.14999999,-0.6320258,2.8035448,-0.73593485,0.12324792
3762,17.454014,19.243128,-0.5239252,5379.211,-0.61616164,12245.595475912094,,17.389944,15.9701185,1.0009631,75240,1.4298811,2.7936854,-0.04860293,,17.454014,22.176168,4.2955018e-11,0.14999999,-0.64770734,2.7765017,-0.7361679,0.05653323
3763,17.454014,19.243128,-0.52379835,5379.2227,-0.61616164,12250.39149069786,,17.39281,15.970496,1.0011551,75260,1.4295034,2.7923546,-0.048062626,,17.454014,22.177073,4.293219e-11,0.14999999,-0.52894205,2.7295318,-0.73641866,0.05654741
3764,17.454014,19.243128,-0.5236754,5379.254,-0.5959596,12254.917406320572,,17.367489,15.970867,1.0012544,75280,1.4291325,2.7952685,-0.061758507,,17.454014,22.176773,4.290938e-11,0.14999999,-0.43025056,2.5603197,-0.73666936,0.08428471
3765,17.454014,19.243128,-0.5235659,5379.328,-0.47474748,12260.345717906952,,17.324,15.971228,1.0037571,75300,1.428772,2.9001036,-0.11275487,,17.454014,22.175783,4.288659e-11,0.14999999,-0.3278454,2.8489113,-0.7369126,0.6306508
3766,17.454014,19.243128,-0.52349144,5379.633,-0.3939394,12265.40745139122,,17.09574,15.971525,1.0083728,75320,1.4284744,3.1428146,-0.24675076,,17.454014,22.176603,4.2863824e-11,0.14999999,-0.034943163,3.0890274,-0.7370107,1.6784315
3767,17.454014,19.243128,-0.5236903,5383.16,-0.35353535,12271.589042663574,,13.872222,15.970968,1.0099005,75340,1.4290314,3.3814747,-1.2813183,,17.454014,22.165941,4.2841067e-11,0.14999999,-0.24741542,1.0039299,-0.7368306,2.4552512
3768,17.454014,19.243128,-0.52366537,5383.5156,-0.33333334,12276.495532035828,,17.0447,15.971252,1.010758,75360,1.4287472,3.5451202,-0.4390704,,17.454014,22.166655,4.281833e-11,0.14999999,-0.2424663,3.5015643,-0.7364445,2.888998
3769,17.454014,19.243128,-0.52364385,5384.125,-0.3131313,12281.952491521835,,16.794376,15.971472,1.0113367,75380,1.4285278,3.745771,-0.4531349,,17.454014,22.167732,4.279561e-11,0.14999999,-0.2308617,3.7447271,-0.7359434,3.337883
3770,17.454014,19.243128,-0.52363133,5384.625,-0.2929293,12287.40528678894,,16.900223,15.971718,1.011548,75400,1.4282818,3.988251,-0.48821104,,17.454014,22.168995,4.277291e-11,0.14999999,-0.36317828,3.9780188,-0.7353235,3.786742
3771,17.454014,19.243128,-0.52353877,5384.7812,-0.33333334,12295.583171844482,,17.242846,15.9720545,1.0112773,75420,1.4279451,3.5375829,-0.18507215,,17.454014,22.166996,4.2750224e-11,0.14999999,-0.35560933,3.1376052,-0.73458475,2.8836305
3772,17.454014,19.243128,-0.523449,5384.8906,-0.33333334,12300.90427827835,,17.283537,15.972404,1.0114224,75440,1.4275961,3.535205,-0.19580775,,17.454014,22.166779,4.2727565e-11,0.14999999,-0.19943812,3.1993966,-0.7340855,2.8821912
3773,17.454014,19.243128,-0.5234641,5385.6406,-0.3131313,12305.799679040909,,16.649874,15.972583,1.011983,75460,1.4274168,3.7351987,-0.5918351,,17.454014,22.166733,4.2704916e-11,0.14999999,-0.41668785,3.6066124,-0.7335868,3.3300261
3774,17.454014,19.243128,-0.52335435,5385.7695,-1.0,12310.648163795471,,17.277567,15.972928,0.9942367,75480,1.4270716,4.9022746,-0.1209515,,17.454014,22.163372,4.2682288e-11,0.14999999,-1.0362742,0.0015615957,-0.7329696,9.180444e-07
3775,17.454014,19.243128,-0.5233237,5385.9688,-1.0,12316.518840312958,,17.200243,15.973253,0.9944082,75500,1.4267464,4.8972116,-0.4021281,,17.454014,22.163515,4.2659678e-11,0.14999999,-1.0418746,3.8615522,-0.7332345,9.1828787e-07
3776,17.454014,19.243128,-0.52329856,5386.168,-1.0,12319.773888587952,,17.199167,15.973578,0.99459034,75520,1.4264212,4.8921633,-0.42206886,,17.454014,22.163845,4.263709e-11,0.14999999,-1.298932,3.9011993,-0.73349935,9.185313e-07
3777,17.454014,19.243128,-0.52384293,5386.367,-1.0,12326.002694606781,,17.196075,15.973903,0.99500704,75540,1.4260969,4.887127,-2.5732126,,17.454014,22.168211,4.261451e-11,0.14999999,-0.68316114,4.7855883,-0.7337642,9.187749e-07
3778,17.454014,19.243128,-0.5237191,5386.371,-0.35353535,12331.04645204544,,17.39768,15.974278,1.0108478,75560,1.4257212,3.3693914,-0.051163577,,17.454014,22.16383,4.2591954e-11,0.14999999,-0.26781783,0.2502812,-0.7340289,2.448382
3779,17.454014,19.243128,-0.5236778,5386.789,-0.33333334,12336.231315135956,,16.98788,15.974546,1.0118244,75580,1.4254532,3.531886,-0.37806803,,17.454014,22.165117,4.256942e-11,0.14999999,-0.5952633,3.5284739,-0.7336457,2.8809237
3780,17.454014,19.243128,-0.5235496,5386.8125,-0.61616164,12342.113348722458,,17.37489,15.974917,1.0004373,75600,1.4250822,2.7954192,-0.05089341,,17.454014,22.15855,4.2546897e-11,0.14999999,-0.5784326,2.7714467,-0.7331482,0.056362767
3781,17.454014,19.243128,-0.5234248,5386.828,-0.5959596,12346.96242761612,,17.382185,15.975289,1.0006644,75620,1.4247103,2.797199,-0.052004673,,17.454014,22.159668,4.2524397e-11,0.14999999,-0.7357552,2.782527,-0.73339784,0.08400943
3782,17.454014,19.243128,-0.5233015,5386.836,-0.6363636,12351.730411052704,,17.394754,15.975664,1.0006576,75640,1.4243355,2.7920706,-0.05733588,,17.454014,22.157442,4.250191e-11,0.14999999,-0.42634517,2.2614155,-0.7336401,0.03716221
3783,17.454014,19.243128,-0.5231928,5386.875,-0.37373737,12356.768229722977,,17.35512,15.976029,1.0097526,75660,1.4239702,3.2342467,-0.11248746,,17.454014,22.156708,4.247944e-11,0.14999999,-0.415578,2.798734,-0.7338946,2.0423229
3784,17.454014,19.243128,-0.523084,5386.996,-0.41414142,12361.76851272583,,17.286081,15.976376,1.0073805,75680,1.423624,3.0446045,-0.12145687,,17.454014,22.156548,4.2456993e-11,0.14999999,-0.7264329,3.0029423,-0.73361915,1.3457953
3785,17.454014,19.243128,-0.52295876,5387.0195,-0.6363636,12366.784967184067,,17.376362,15.976746,1.0007457,75700,1.423254,2.7910986,-0.05592973,,17.454014,22.156258,4.243456e-11,0.14999999,-0.62835675,2.348634,-0.73352784,0.03715804
3786,17.454014,19.243128,-0.522833,5387.051,-0.6363636,12372.712134599686,,17.367237,15.977113,1.0009519,75720,1.4228868,2.7897787,-0.047751255,,17.454014,22.157417,4.2412147e-11,0.14999999,-0.66977525,2.7857249,-0.7337822,0.037167493
3787,17.454014,19.243128,-0.5227075,5387.078,-0.6363636,12377.473365783691,,17.368036,15.977481,1.0011419,75740,1.4225187,2.7884607,-0.048693046,,17.454014,22.158306,4.238975e-11,0.14999999,-0.6678871,2.7239065,-0.73403645,0.03717694
3788,17.454014,19.243128,-0.522582,5387.0664,-0.65656567,12383.042100667953,,17.411343,15.977859,1.001335,75760,1.4221411,2.7889156,-0.04810602,,17.454014,22.159452,4.2367373e-11,0.14999999,-0.7667794,2.7827487,-0.73429066,0.024065869
3789,17.454014,19.243128,-0.5224602,5387.1016,-0.67676765,12388.77049279213,,17.373058,15.978227,1.0013218,75780,1.421773,2.7914944,-0.06223222,,17.454014,22.157932,4.234501e-11,0.14999999,-0.7026251,2.364027,-0.7345483,0.015298671
3790,17.454014,19.243128,-0.5223354,5387.117,-0.67676765,12396.480937480927,,17.38139,15.978597,1.0015191,75800,1.4214029,2.7901754,-0.050568853,,17.454014,22.15897,4.232267e-11,0.14999999,-0.5559129,2.7563088,-0.7348081,0.015302647
3791,17.454014,19.243128,-0.522211,5387.1133,-0.65656567,12403.527700424194,,17.40255,15.978972,1.0016162,75820,1.4210272,2.785006,-0.052066002,,17.454014,22.157248,4.2300344e-11,0.14999999,-0.5399848,2.236953,-0.7350679,0.024084581
3792,17.454014,19.243128,-0.52208734,5387.1406,0.2929293,12408.054581403732,,17.370838,15.97934,1.0247915,75840,1.42066,22.624897,-0.05509935,,17.454014,22.156532,4.2278035e-11,0.14999999,0.020724177,5.667787e-07,-0.7353253,0.056024984
3793,17.454014,19.243128,-0.52234393,5394.9062,-0.6363636,12413.130746603012,,9.635377,15.977667,1.0016658,75860,1.4223328,2.7828107,-1.5179293,,17.454014,22.155924,4.2255744e-11,0.14999999,-0.48482454,0.00082621485,-0.7355742,0.037234157
3794,17.454014,19.243128,-0.5222255,5394.883,-0.5555556,12418.629078626633,,17.43016,15.978049,1.0017251,75880,1.4219503,2.8019366,-0.074066944,,17.454014,22.1544,4.2233474e-11,0.14999999,-0.68900746,2.5627303,-0.735828,0.17709455
3795,17.454014,19.243128,-0.52209985,5394.8984,-0.6363636,12423.351938724518,,17.381441,15.978419,1.0017904,75900,1.4215803,2.780477,-0.047672708,,17.454014,22.153957,4.221122e-11,0.14999999,-0.72836053,2.622867,-0.7360448,0.037251685
3796,17.454014,19.243128,-0.52197576,5394.9297,-0.65656567,12431.215623617172,,17.365614,15.9787855,1.0018816,75920,1.4212141,2.7809708,-0.05295884,,17.454014,22.153355,4.218898e-11,0.14999999,-0.88853663,2.500763,-0.7362985,0.024114242
3797,17.454014,19.243128,-0.52186805,5395.0312,-1.0,12438.310615062714,,17.301054,15.979133,0.9940511,75940,1.420867,4.9066525,-0.114370935,,17.454014,22.149925,4.2166767e-11,0.14999999,-0.78434956,2.2624803,-0.7365556,9.213423e-07
3798,17.454014,19.243128,-0.52174944,5395.074,-0.7777778,12443.777611494064,,17.352413,15.979495,0.99910766,75960,1.4205046,2.8361413,-0.06521934,,17.454014,22.154463,4.2144566e-11,0.14999999,-0.8507507,2.836132,-0.7368189,0.0012110915
3799,17.454014,19.243128,-0.52163607,5395.164,-0.7777778,12449.434185266495,,17.315502,15.979847,0.99924797,75980,1.4201527,2.8347714,-0.08953855,,17.454014,22.154387,4.2122382e-11,0.14999999,-0.8543781,2.584122,-0.7370818,0.0012114104
3800,17.454014,19.243128,-0.521523,5395.246,-0.7777778,12455.011277675629,,17.316906,15.980199,0.9993812,76000,1.4198008,2.833403,-0.091019884,,17.454014,22.154196,4.2100212e-11,0.14999999,-0.8815281,2.5569367,-0.7373447,0.0012117287
3801,17.454014,19.243128,-0.5214141,5395.3516,-0.7979798,12461.287304878235,,17.29149,15.980544,0.9985035,76020,1.4194555,2.8492146,-0.10767692,,17.454014,22.15379,4.2078063e-11,0.14999999,-0.88084316,2.5363858,-0.7376075,0.0006908667
3802,17.454014,19.243128,-0.52130556,5395.453,-0.7979798,12467.477765083313,,17.298002,15.98089,0.99862725,76040,1.4191093,2.8478293,-0.106771216,,17.454014,22.153395,4.2055928e-11,0.14999999,-0.676846,2.5405164,-0.7378704,0.00069104834
3803,17.454014,19.243128,-0.5211805,5395.457,-0.7979798,12475.191849946976,,17.394812,15.981261,0.9986104,76060,1.4187384,2.8464463,-0.044254802,,17.454014,22.150625,4.2033817e-11,0.14999999,-0.61780936,2.006438,-0.7381332,0.0006912302
3804,17.454014,19.243128,-0.5210552,5395.461,-0.7777778,12482.461791038513,,17.402706,15.981635,0.99944955,76080,1.4183645,2.827973,-0.04322851,,17.454014,22.145615,4.2011717e-11,0.14999999,-0.61045754,1.5726237,-0.7383959,0.0012130034
3805,17.454014,19.243128,-0.52092993,5395.4453,-0.6363636,12487.56749176979,,17.41156,15.982012,1.0020926,76100,1.4179878,2.7750244,-0.04352681,,17.454014,22.148632,4.1989637e-11,0.14999999,-0.7970197,2.7368135,-0.7386584,0.03734917
3806,17.454014,19.243128,-0.52080977,5395.4883,0.8181818,12493.733602523804,,17.356937,15.982372,0.8741054,76120,1.4176273,44.8001,-0.065347955,,17.454014,22.145733,4.1967575e-11,0.14999999,0.89760804,1.8835142e-25,-0.7389114,2.9984861e-09
3807,17.454014,19.243128,-0.52147186,5411.117,-0.67676765,12499.716534376144,,1.7690324,15.97864,1.0021578,76140,1.42136,2.77799,-2.9125159,,17.454014,22.14568,4.1945534e-11,0.14999999,-0.6417542,5.864095e-23,-0.7391741,0.015369603
3808,17.454014,19.243128,-0.52134544,5411.121,-0.65656567,12504.669317483902,,17.395638,15.979012,1.0023334,76160,1.4209881,2.7737267,-0.041792348,,17.454014,22.146616,4.1923506e-11,0.14999999,-0.55426025,2.7596357,-0.7394327,0.02418994
3809,17.454014,19.243128,-0.5212212,5411.1406,-0.6363636,12509.59729552269,,17.38496,15.979381,1.0023097,76180,1.420619,2.7719698,-0.050620385,,17.454014,22.14558,4.1901493e-11,0.14999999,-0.9137877,2.4084964,-0.73968893,0.037387677
3810,17.454014,19.243128,-0.5211195,5411.2695,-0.7979798,12518.812329292297,,17.271053,15.979719,0.9985116,76200,1.4202805,2.8424325,-0.13584673,,17.454014,22.140255,4.1879503e-11,0.14999999,-0.6849549,2.2614253,-0.7399416,0.0006924812
3811,17.454014,19.243128,-0.5209944,5411.2734,-0.65656567,12525.54009103775,,17.393963,15.98009,1.002344,76220,1.4199095,2.770595,-0.042499006,,17.454014,22.141201,4.185753e-11,0.14999999,-0.69896686,2.7258234,-0.74020386,0.024208598
3812,17.454014,19.243128,-0.52086854,5411.2734,-0.65656567,12532.690023422241,,17.398159,15.980463,1.00252,76240,1.4195366,2.769309,-0.04347182,,17.454014,22.141926,4.1835566e-11,0.14999999,-0.5010945,2.668992,-0.74045986,0.024214799
3813,17.454014,19.243128,-0.5207488,5411.2617,-0.61616164,12538.871132612228,,17.412014,15.980838,1.0021777,76260,1.4191618,2.7702322,-0.066804565,,17.454014,22.138718,4.181363e-11,0.14999999,-0.71827376,2.1185968,-0.7407158,0.056790918
3814,17.454014,19.243128,-0.5206236,5411.2773,-0.65656567,12545.262823581696,,17.390656,15.981207,1.002588,76280,1.4187927,2.7668161,-0.04534756,,17.454014,22.138617,4.1791702e-11,0.14999999,-0.79539233,2.557191,-0.74096316,0.02422699
3815,17.454014,19.243128,-0.5205031,5411.3203,-0.7979798,12552.42406797409,,17.353292,15.981567,0.9989522,76300,1.4184322,2.839209,-0.063196816,,17.454014,22.14198,4.1769796e-11,0.14999999,-0.9775411,2.8326976,-0.741219,0.0006933664
3816,17.454014,19.243128,-0.52042913,5411.5,-1.0,12558.974044799805,,17.220577,15.981892,0.9937445,76320,1.418108,4.924588,-0.23710191,,17.454014,22.13932,4.174791e-11,0.14999999,-0.73789716,3.333672,-0.7414809,9.2589175e-07
3817,17.454014,19.243128,-0.5203071,5411.5586,-0.7777778,12564.785619974136,,17.342562,15.982247,1.000234,76340,1.4177523,2.8194463,-0.04813467,,17.454014,22.142597,4.172604e-11,0.14999999,-0.88146377,2.693853,-0.7417429,0.00121707
3818,17.454014,19.243128,-0.5201982,5411.664,-0.7979798,12573.443886518478,,17.29339,15.982591,0.9992608,76360,1.417409,2.8363402,-0.10508907,,17.454014,22.141998,4.1704185e-11,0.14999999,-1.0151247,2.5304346,-0.7420045,0.0006939111
3819,17.454014,19.243128,-0.5201498,5411.867,-0.030303031,12578.371276378632,,17.197054,15.98291,0.98179996,76380,1.4170895,11.834892,-0.33409703,,17.454014,22.138517,4.1682345e-11,0.14999999,0.038050875,1.6205914e-09,-0.74226624,3.8041143
3820,17.454014,19.243128,-0.52043456,5420.176,-1.0,12583.360991954803,,9.091471,15.981106,0.9938683,76400,1.4188938,4.9233413,-1.5890495,,17.454014,22.138086,4.166053e-11,0.14999999,-0.8851625,5.1941457e-10,-0.74153244,9.2593945e-07
3821,17.454014,19.243128,-0.52032816,5420.2812,-0.7979798,12589.489341497421,,17.295141,15.981449,0.9993319,76420,1.4185505,2.8355503,-0.107519336,,17.454014,22.1404,4.1638727e-11,0.14999999,-0.7634437,2.5012574,-0.74179417,0.00069376524
3822,17.454014,19.243128,-0.5202061,5420.328,-0.7979798,12596.320229053497,,17.35351,15.981808,0.99950624,76440,1.4181919,2.8341892,-0.05266603,,17.454014,22.14096,4.1616943e-11,0.14999999,-0.7642928,2.730111,-0.74205565,0.00069394684
3823,17.454014,19.243128,-0.5200838,5420.3438,-0.7979798,12601.20744895935,,17.381613,15.982174,0.9996811,76460,1.4178257,2.83283,-0.05241641,,17.454014,22.141562,4.1595172e-11,0.14999999,-0.5547446,2.732945,-0.7423171,0.0006941282
3824,17.454014,19.243128,-0.51996106,5420.3477,-0.7777778,12610.320334911346,,17.3997,15.982546,1.0004056,76480,1.4174538,2.8135123,-0.04994923,,17.454014,22.133398,4.157342e-11,0.14999999,-0.6622385,0.92562383,-0.74257845,0.0012180872
3825,17.454014,19.243128,-0.51983505,5420.328,-0.65656567,12616.535288095474,,17.417128,15.982921,1.0029497,76500,1.417079,2.7631512,-0.038265485,,17.454014,22.135674,4.1551686e-11,0.14999999,-0.79584414,2.7613835,-0.74283963,0.02427249
3826,17.454014,19.243128,-0.5197142,5420.375,-0.7777778,12622.293174266815,,17.350142,15.983278,1.0006963,76520,1.4167213,2.8114743,-0.059982456,,17.454014,22.134819,4.1529967e-11,0.14999999,-0.89645016,2.803618,-0.7430947,0.0012187164
3827,17.454014,19.243128,-0.51960844,5420.492,-0.7979798,12627.291845560074,,17.28448,15.983618,0.9996957,76540,1.4163818,2.8282936,-0.11540091,,17.454014,22.133568,4.150827e-11,0.14999999,-0.8906038,2.406339,-0.7433557,0.00069484947
3828,17.454014,19.243128,-0.5195014,5420.6016,-0.7979798,12635.209648609161,,17.288061,15.983958,0.99979794,76560,1.4160414,2.8269436,-0.10983476,,17.454014,22.13286,4.1486585e-11,0.14999999,-0.9035252,2.453136,-0.74361676,0.0006950307
3829,17.454014,19.243128,-0.51939756,5420.7188,-0.7979798,12641.006132602692,,17.29031,15.9843,0.99987197,76580,1.4157,2.8255954,-0.12145368,,17.454014,22.131668,4.146492e-11,0.14999999,-0.58445096,2.3445263,-0.74387777,0.0006952124
3830,17.454014,19.243128,-0.5192733,5420.711,-0.07070707,12647.222902297974,,17.406628,15.984671,0.9875241,76600,1.415329,10.145485,-0.043377846,,17.454014,22.126175,4.1443265e-11,0.14999999,-0.20492533,0.007878529,-0.7441387,4.6545515
3831,17.454014,19.243128,-0.5192931,5421.1875,-0.7979798,12652.878987550735,,16.922386,15.984916,0.99959594,76620,1.4150839,2.8249867,-0.5820704,,17.454014,22.124512,4.1421633e-11,0.14999999,-0.955293,0.0019196637,-0.7431852,0.0006947309
3832,17.454014,19.243128,-0.5192076,5421.3438,-1.0,12658.19304394722,,17.241142,15.985244,0.99354726,76640,1.4147558,4.932167,-0.19102903,,17.454014,22.126665,4.1400015e-11,0.14999999,-1.0870423,3.0795841,-0.74344605,9.277134e-07
3833,17.454014,19.243128,-0.51923776,5421.535,-1.0,12664.651890993118,,17.204687,15.985562,0.9938086,76660,1.4144373,4.9271107,-0.62828153,,17.454014,22.128405,4.1378418e-11,0.14999999,-0.9135155,4.2126813,-0.743707,9.2795494e-07
3834,17.454014,19.243128,-0.5191382,5421.668,-1.0,12670.218077659607,,17.273285,15.985898,0.9936406,76680,1.4141016,4.922069,-0.13079883,,17.454014,22.12281,4.1356835e-11,0.14999999,-1.1322381,2.5670762,-0.74396783,9.281975e-07
3835,17.454014,19.243128,-0.5192388,5421.867,-1.0,12676.218079566956,,17.198835,15.986215,0.99395853,76700,1.413785,4.9170423,-0.89799917,,17.454014,22.12553,4.133527e-11,0.14999999,-0.95965093,4.4263806,-0.74422866,9.284392e-07
3836,17.454014,19.243128,-0.5191563,5422.0312,-1.0,12681.725093364716,,17.236208,15.98654,0.9939366,76720,1.4134598,4.912025,-0.19665751,,17.454014,22.122433,4.131372e-11,0.14999999,-0.8204078,3.122582,-0.7444894,9.286818e-07
3837,17.454014,19.243128,-0.51904,5422.086,-0.7979798,12686.66442656517,,17.344975,15.986894,0.999776,76740,1.413106,2.8228261,-0.06621163,,17.454014,22.123377,4.129219e-11,0.14999999,-0.67501664,2.8100855,-0.74475,0.000695819
3838,17.454014,19.243128,-0.5189147,5422.086,-0.7979798,12694.13393497467,,17.393919,15.987262,0.99975395,76760,1.4127378,2.821486,-0.03788212,,17.454014,22.12059,4.1270674e-11,0.14999999,-1.1738675,1.974006,-0.74501044,0.0006960002
3839,17.454014,19.243128,-0.51909536,5422.297,-1.0,12700.670887470245,,17.200466,15.9875765,0.9939613,76780,1.4124231,4.9095097,-1.2124631,,17.454014,22.119328,4.1249174e-11,0.14999999,-1.1349199,4.5670576,-0.7452707,9.2940746e-07
3840,17.454014,19.243128,-0.5191999,5422.496,-1.0,12708.156147480011,,17.19718,15.987891,0.9942801,76800,1.4121084,4.9045167,-0.9139563,,17.454014,22.122072,4.12277e-11,0.14999999,-1.1827201,4.4265404,-0.7455312,9.2964945e-07
3841,17.454014,19.243128,-0.51940125,5422.6914,-1.0,12713.668866157532,,17.201889,15.988208,0.99464,76820,1.4117918,4.899538,-1.2863685,,17.454014,22.125532,4.120623e-11,0.14999999,-0.80825657,4.584243,-0.7457916,9.2989154e-07
3842,17.454014,19.243128,-0.51928324,5422.75,-0.3131313,12721.544461011887,,17.338959,15.98856,1.0098124,76840,1.4114399,3.7810152,-0.060609266,,17.454014,22.117157,4.1184785e-11,0.14999999,-0.19972228,0.012167747,-0.7460519,3.3717952
3843,17.454014,19.243128,-0.51930255,5423.3516,-0.27272728,12727.279621601105,,16.796717,15.9887705,1.0096229,76860,1.4112291,4.3224998,-0.6025924,,17.454014,22.118605,4.1163357e-11,0.14999999,-0.6855476,4.316027,-0.74543494,4.2642565
3844,17.454014,19.243128,-0.5191751,5423.3594,-0.6363636,12734.37846493721,,17.398037,15.989137,1.0022489,76880,1.4108629,2.7668114,-0.03901736,,17.454014,22.120245,4.1141937e-11,0.14999999,-0.9236356,2.6207013,-0.7445861,0.037571218
3845,17.454014,19.243128,-0.51907593,5423.5,-1.0,12739.540878295898,,17.261335,15.989467,0.99478155,76900,1.410533,4.898391,-0.14016047,,17.454014,22.125484,4.112054e-11,0.14999999,-1.2730768,2.687879,-0.74483645,9.290043e-07
3846,17.454014,19.243128,-0.51952463,5423.703,-1.0,12746.599123001099,,17.198418,15.98978,0.99518675,76920,1.4102192,4.8934298,-2.2390292,,17.454014,22.129725,4.1099162e-11,0.14999999,-0.8029088,4.7591963,-0.7450965,9.292453e-07
3847,17.454014,19.243128,-0.51940614,5423.754,-1.0,12752.228194236755,,17.344744,15.990133,0.99466366,76940,1.4098663,4.8884835,-0.059137605,,17.454014,22.11806,4.1077794e-11,0.14999999,-0.8560209,1.190172,-0.74535644,9.294872e-07
3848,17.454014,19.243128,-0.5192939,5423.84,-0.7777778,12757.725639104843,,17.310465,15.990477,1.0011047,76960,1.409523,2.8039315,-0.081441194,,17.454014,22.122093,4.1056453e-11,0.14999999,-0.70060015,2.518286,-0.7456164,0.0012217932
3849,17.454014,19.243128,-0.51916903,5423.8516,-0.7777778,12763.508393526077,,17.394436,15.990842,1.001205,76980,1.4091578,2.8026178,-0.0396567,,17.454014,22.121479,4.103512e-11,0.14999999,-0.68188673,2.4241333,-0.7458759,0.0012221102
3850,17.454014,19.243128,-0.51904386,5423.879,-0.67676765,12769.26407623291,,17.373476,15.9912,1.0032712,77000,1.4087992,2.763235,-0.038341835,,17.454014,22.124008,4.1013807e-11,0.14999999,-1.1932747,2.7619612,-0.74613535,0.01547697
3851,17.454014,19.243128,-0.5192662,5424.078,-1.0,12775.610909461975,,17.198864,15.991514,0.994827,77020,1.4084854,4.887318,-1.378404,,17.454014,22.117683,4.0992505e-11,0.14999999,-1.0534623,4.6019106,-0.74639106,9.304495e-07
3852,17.454014,19.243128,-0.5192532,5424.2812,-1.0,12782.321786880493,,17.195099,15.991826,0.9950272,77040,1.4081736,4.8823915,-0.4635642,,17.454014,22.118416,4.097123e-11,0.14999999,-0.9571011,3.9678712,-0.7466507,9.306909e-07
3853,17.454014,19.243128,-0.5191684,5424.4453,-1.0,12788.30604338646,,17.23293,15.992149,0.994997,77060,1.4078503,4.877477,-0.1872493,,17.454014,22.11522,4.0949962e-11,0.14999999,-0.93307006,3.0787845,-0.7469102,9.3093234e-07
3854,17.454014,19.243128,-0.5190737,5424.5938,-0.7979798,12793.273829936981,,17.258427,15.992477,0.99996436,77080,1.4075222,2.8165152,-0.14930594,,17.454014,22.112091,4.0928715e-11,0.14999999,-1.1354388,2.0584338,-0.74716973,0.0006975045
3855,17.454014,19.243128,-0.51917577,5424.8047,-1.0,12800.40674161911,,17.188446,15.992787,0.9956595,77100,1.4072123,4.8738036,-0.9119012,,17.454014,22.123518,4.0907482e-11,0.14999999,-1.1122516,4.403702,-0.747429,9.3141546e-07
3856,17.454014,19.243128,-0.5192394,5425.0,-1.0,12805.57548236847,,17.20193,15.993101,0.99594647,77120,1.4068985,4.8689117,-0.7603267,,17.454014,22.125767,4.088627e-11,0.14999999,-0.8840785,4.299499,-0.74768835,9.316571e-07
3857,17.454014,19.243128,-0.5191312,5425.1055,-1.0,12811.88847541809,,17.29377,15.993439,0.99568254,77140,1.4065609,4.864034,-0.09730755,,17.454014,22.118591,4.086507e-11,0.14999999,-1.0674549,2.1746578,-0.7479477,9.318988e-07
3858,17.454014,19.243128,-0.5191329,5425.3047,-1.0,12816.733625173569,,17.199743,15.993751,0.99590456,77160,1.406249,4.859166,-0.5206444,,17.454014,22.119728,4.0843887e-11,0.14999999,-1.0324926,4.0459285,-0.7482069,9.3214055e-07
3859,17.454014,19.243128,-0.51909745,5425.5117,-1.0,12823.369534254074,,17.197918,15.994063,0.99606204,77180,1.4059362,4.854312,-0.37874234,,17.454014,22.119753,4.0822724e-11,0.14999999,-1.1186783,3.794157,-0.7484661,9.3238236e-07
3860,17.454014,19.243128,-0.5191705,5425.711,-1.0,12828.352488040924,,17.196468,15.994375,0.9963542,77200,1.4056244,4.8494697,-0.79670656,,17.454014,22.1221,4.080157e-11,0.14999999,-1.0153934,4.3141403,-0.7487252,9.326234e-07
