DenMISELogFirst,Bound,IWMean,TimeElapsed,IWFirstEpisode,DenMISELogLast,LQGmu1_higher,ReturnMax,ReturnAbsMax,Delta,TimestepsSoFar,Regret,ReturnMin,IWMax,ReturnMean,IWLastEpisode,LQGsigma_higher,Regret/t,ReturnStepMax,IWMin,DenMISEMeanLog,LQGmu1_actor,ReturnLastEpisode,Iteration
-1.4560623,22.36148,0.99145895,10419.338075399399,0.05556856,-0.20010872,-0.47474748,17.434315,17.434315,5.022762e-11,69580,5150.0195,,3.0889742,15.919683,2.8696728,0.14999999,1.4803162,19.223108,,-0.52864516,-0.5942905,17.215178,3479
-1.4563338,22.358631,0.9903806,10425.496887922287,0.03549262,-0.08503306,-0.4949495,17.434315,17.434315,5.019876e-11,69600,5150.035,,3.0514715,15.920105,2.3254452,0.14999999,1.4798946,19.223108,,-0.5285202,-0.28359124,17.384428,3480
-1.4566109,22.35295,1.0020856,10432.207621097565,0.39897677,-0.38177043,-0.37373737,17.434315,17.434315,5.016992e-11,69620,5150.3203,,3.4094286,15.920447,3.2523143,0.14999999,1.4795523,19.223108,,-0.52848077,-0.5671809,17.112272,3481
-1.4567835,22.355394,1.0007709,10438.366775751114,0.0005108262,-0.097761214,-0.65656567,17.434315,17.434315,5.014111e-11,69640,5150.328,,2.8186536,15.92087,2.455659,0.14999999,1.4791298,19.223108,,-0.5283565,-0.55309933,17.392714,3482
-1.4570705,22.359013,0.99029833,10443.17278599739,0.022272674,-0.10419336,-0.5151515,17.434315,17.434315,5.011232e-11,69660,5150.3984,,3.015741,15.921275,2.8587203,0.14999999,1.4787245,19.223108,,-0.5282346,-0.58599555,17.331562,3483
-1.4573512,22.3588,0.99070364,10447.93038392067,0.013719251,-0.08774109,-0.53535354,17.434315,17.434315,5.008356e-11,69680,5150.41,,2.983699,15.921696,2.742668,0.14999999,1.4783039,19.223108,,-0.52811104,-0.6506851,17.384497,3484
-1.4576342,22.361874,1.0014453,10452.602108955383,0.00051126094,-0.05741506,-0.65656567,17.434315,17.434315,5.005482e-11,69700,5150.3984,,2.8155153,15.922124,2.8146224,0.14999999,1.4778757,19.223108,,-0.5279787,-0.75082713,17.415083,3485
-1.457921,22.360762,1.0035837,10459.072671890259,0.0002773701,-0.026764026,-0.67676765,17.434315,17.434315,5.0026105e-11,69720,5150.4297,,2.7906122,15.922539,2.4182906,0.14999999,1.4774609,19.223108,,-0.5278345,-0.9561999,17.369347,3486
-1.4582077,22.358738,1.0005943,10463.777744054794,1.3198631e-09,-0.1459115,-1.0,17.434315,17.434315,4.9997416e-11,69740,5150.586,,4.7791257,15.922916,2.9489841,0.14999999,1.4770832,19.223108,,-0.5277241,-0.87161136,17.242708,3487
-1.4584944,22.357994,1.0088273,10468.766891002655,4.826595e-06,-0.048531897,-0.7979798,17.434315,17.434315,4.996876e-11,69760,5150.676,,2.726935,15.923315,2.4749818,0.14999999,1.4766846,19.223108,,-0.5275865,-0.7801894,17.310728,3488
-1.4587811,22.35877,1.00902,10474.865630865097,4.827981e-06,-0.023785563,-0.7979798,17.434315,17.434315,4.9940118e-11,69780,5150.7227,,2.725586,15.923724,2.7045453,0.14999999,1.4762754,19.223108,,-0.5274398,-0.9912489,17.35409,3489
-1.4590677,22.356125,1.0006623,10479.713004350662,1.3209989e-09,-0.22094147,-1.0,17.434315,17.434315,4.9911505e-11,69800,5150.914,,4.776622,15.924093,3.3115656,0.14999999,1.4759064,19.223108,,-0.52734935,-0.77934647,17.211184,3490
-1.4593542,22.359272,1.009219,10485.601902246475,4.8307493e-06,-0.02332889,-0.7979798,17.434315,17.434315,4.9882917e-11,69820,5150.957,,2.7241454,15.924503,2.7014666,0.14999999,1.4754963,19.223108,,-0.5272049,-0.91912836,17.352858,3491
-1.4596406,22.357508,1.0089375,10490.725128650665,2.3082805e-06,-0.08901435,-0.8181818,17.434315,17.434315,4.985435e-11,69840,5151.09,,2.7314405,15.924888,2.3180976,0.14999999,1.475112,19.223108,,-0.5270767,-0.8834431,17.266228,3492
-1.459927,22.357418,1.0090827,10496.164845943451,2.308941e-06,-0.0545533,-0.8181818,17.434315,17.434315,4.9825807e-11,69860,5151.1914,,2.7300873,15.925282,2.5550952,0.14999999,1.4747181,19.223108,,-0.52693886,-0.9337679,17.298883,3493
-1.4602132,22.355556,1.0091263,10500.702234506607,2.3096015e-06,-0.10737221,-0.8181818,17.434315,17.434315,4.9797295e-11,69880,5151.332,,2.7287362,15.925663,2.2004492,0.14999999,1.4743366,19.223108,,-0.5268164,-1.0258777,17.257359,3494
-1.4604993,22.363544,1.0013969,10505.214257717133,1.32289e-09,-0.3229111,-1.0,17.434315,17.434315,4.97688e-11,69900,5151.539,,4.7767015,15.926026,3.6190493,0.14999999,1.4739733,19.223108,,-0.5267554,-0.9300349,17.198835,3495
-1.4607854,22.358387,1.0012668,10510.193427562714,1.3232685e-09,-0.10136014,-1.0,17.434315,17.434315,4.974033e-11,69920,5151.6875,,4.771548,15.926405,2.6399534,0.14999999,1.4735947,19.223108,,-0.5266333,-0.9462721,17.250599,3496
-1.4610714,22.354403,1.0092771,10515.280613422394,2.311585e-06,-0.12508805,-0.8181818,17.434315,17.434315,4.9711887e-11,69940,5151.84,,2.7268202,15.926782,2.0931435,0.14999999,1.473218,19.223108,,-0.5265183,-0.85489243,17.247297,3497
-1.4613574,22.354946,1.0094569,10519.98201417923,2.3122464e-06,-0.035665188,-0.8181818,17.434315,17.434315,4.968347e-11,69960,5151.926,,2.7254748,15.927179,2.6748638,0.14999999,1.4728203,19.223108,,-0.5263753,-0.66098505,17.314194,3498
-1.4616432,22.350273,1.0093341,10525.560989618301,2.3129078e-06,-0.05137145,-0.8181818,17.434315,17.434315,4.9655075e-11,69980,5151.957,,2.7241313,15.927591,1.6167588,0.14999999,1.4724083,19.223108,,-0.526237,-0.86779845,17.367918,3499
-1.461929,22.350574,1.0094999,10531.424606084824,2.3135697e-06,-0.041418385,-0.8181818,17.434315,17.434315,4.9626702e-11,70000,5152.0547,,2.7227902,15.927984,2.6245065,0.14999999,1.4720154,19.223108,,-0.52609575,-0.5363756,17.306107,3500
-1.4622146,22.340435,1.0090616,10537.2655544281,2.3142295e-06,-0.11302381,-0.8181818,17.434315,17.434315,4.9598357e-11,70020,5152.043,,2.7214508,15.928408,0.50988644,0.14999999,1.471592,19.223108,,-0.5259752,-0.70870805,17.40804,3501
-1.4625002,22.338224,1.0090793,10541.28427362442,2.3148918e-06,-0.03233396,-0.8181818,17.434315,17.434315,4.957004e-11,70040,5152.0625,,2.720114,15.928822,2.1047423,0.14999999,1.471178,19.223108,,-0.5258317,-0.9517388,17.380407,3502
-1.4627857,22.339048,1.0005308,10546.537049770355,1.3259187e-09,-0.13247472,-1.0,17.434315,17.434315,4.9541742e-11,70060,5152.2227,,4.774208,15.929197,2.8831902,0.14999999,1.4708023,19.223108,,-0.52571684,-1.1896311,17.243933,3503
-1.4630711,22.342846,1.0009228,10549.649276971817,1.3262982e-09,-1.3154398,-1.0,17.434315,17.434315,4.9513466e-11,70080,5152.418,,4.7690706,15.929561,4.4571567,0.14999999,1.470439,19.223108,,-0.525942,-1.1368877,17.197672,3504
-1.4633565,22.345749,1.0012623,10554.688608646393,1.3266752e-09,-0.890964,-1.0,17.434315,17.434315,4.9485218e-11,70100,5152.625,,4.7639475,15.929921,4.274812,0.14999999,1.4700785,19.223108,,-0.5260461,-1.0987053,17.19647,3505
-1.4636418,22.347761,1.00155,10559.434575080872,1.3270548e-09,-0.6475358,-1.0,17.434315,17.434315,4.945699e-11,70120,5152.828,,4.758839,15.930283,4.092729,0.14999999,1.469717,19.223108,,-0.5260804,-1.2095733,17.198647,3506
-1.4639269,22.351746,1.0019522,10564.006322860718,1.3274319e-09,-1.500711,-1.0,17.434315,17.434315,4.9428794e-11,70140,5153.0312,,4.753745,15.930643,4.494575,0.14999999,1.4693565,19.223108,,-0.52635795,-1.1671115,17.195337,3507
-1.4642121,22.355131,1.0023198,10568.718088626862,1.3278119e-09,-1.1177593,-1.0,17.434315,17.434315,4.9400616e-11,70160,5153.242,,4.7486634,15.931003,4.372597,0.14999999,1.468997,19.223108,,-0.52652615,-0.6532868,17.189228,3508
-1.4644971,22.338062,1.0014961,10575.040492296219,1.3281892e-09,-0.055548668,-1.0,17.434315,17.434315,4.937246e-11,70180,5153.254,,4.743594,15.931417,0.19444533,0.14999999,1.4685822,19.223108,,-0.52639127,-0.6915816,17.388626,3509
-1.464782,22.344498,0.9902106,10579.706481218338,0.013821573,-0.039340157,-0.53535354,17.434315,17.434315,4.9344334e-11,70200,5153.258,,2.9951053,15.931835,1.608238,0.14999999,1.4681644,19.223108,,-0.52625227,-0.667673,17.393717,3510
-1.465063,22.3432,0.9967488,10585.862082004547,0.0016582455,-0.048980296,-0.61616164,17.434315,17.434315,4.931623e-11,70220,5153.258,,2.8711448,15.932253,2.6331923,0.14999999,1.4677467,19.223108,,-0.5261192,-0.77078646,17.401264,3511
-1.4653472,22.339775,1.0012915,10590.546277999878,0.0005152197,-0.019370725,-0.65656567,17.434315,17.434315,4.928815e-11,70240,5153.289,,2.812569,15.932662,2.0291812,0.14999999,1.4673376,19.223108,,-0.5259759,-0.7024435,17.366123,3512
-1.4656317,22.340082,1.0014634,10598.430886030197,0.00051536615,-0.034354027,-0.65656567,17.434315,17.434315,4.9260093e-11,70260,5153.2812,,2.8111186,15.933083,2.6267905,0.14999999,1.466917,19.223108,,-0.5258355,-0.63524395,17.411552,3513
-1.4659163,22.341251,1.0016856,10603.023166179657,0.0005155129,-0.06254918,-0.65656567,17.434315,17.434315,4.923206e-11,70280,5153.2812,,2.8096704,15.933499,2.8028257,0.14999999,1.4665003,19.223108,,-0.5257033,-0.58020866,17.39854,3514
-1.4662006,22.341202,1.0018377,10609.519201993942,0.00051565963,-0.09021593,-0.65656567,17.434315,17.434315,4.920405e-11,70300,5153.297,,2.8082247,15.933912,2.5569959,0.14999999,1.4660873,19.223108,,-0.525579,-0.6978124,17.385693,3515
-1.4664849,22.341612,1.0020164,10616.081017017365,0.0005158062,-0.03457375,-0.65656567,17.434315,17.434315,4.917607e-11,70320,5153.324,,2.8067813,15.934321,2.6510315,0.14999999,1.4656782,19.223108,,-0.5254389,-0.5971884,17.370396,3516
-1.4667692,22.342108,1.0021993,10621.035117387772,0.0005159528,-0.0804013,-0.65656567,17.434315,17.434315,4.9148106e-11,70340,5153.324,,2.80534,15.934738,2.665082,0.14999999,1.4652615,19.223108,,-0.5253119,-0.6917465,17.396461,3517
-1.4670533,22.342676,1.0023869,10628.8278362751,0.0005160995,-0.035817992,-0.65656567,17.434315,17.434315,4.9120166e-11,70360,5153.3555,,2.8039012,15.935146,2.681819,0.14999999,1.4648533,19.223108,,-0.52517194,-0.528396,17.373552,3518
-1.4673374,22.340887,1.0001513,10634.79073381424,0.00093472976,-0.116234906,-0.6363636,17.434315,17.434315,4.909225e-11,70380,5153.3477,,2.8303509,15.935564,2.305671,0.14999999,1.4644356,19.223108,,-0.5250553,-0.49966347,17.408365,3519
-1.4676212,22.34098,0.99106383,10643.38066291809,0.013860876,-0.1318062,-0.53535354,17.434315,17.434315,4.9064364e-11,70400,5153.3984,,2.9850037,15.9359665,2.949635,0.14999999,1.4640331,19.223108,,-0.5249435,-0.83186984,17.348166,3520
-1.4679013,22.333216,1.0022274,10649.637085676193,0.0005165372,-0.023400284,-0.65656567,17.434315,17.434315,4.90365e-11,70420,5153.4727,,2.8001213,15.93636,1.3752812,0.14999999,1.4636393,19.223108,,-0.52480346,-0.4481973,17.325447,3521
-1.4681852,22.3331,0.9903811,10655.650065898895,0.022521611,-0.16349779,-0.5151515,17.434315,17.434315,4.9008658e-11,70440,5153.5,,3.0163136,15.936768,2.835051,0.14999999,1.463232,19.223108,,-0.52470046,-0.7882223,17.368818,3522
-1.4684627,22.32656,1.0041571,10659.462981700897,0.00028030956,-0.016738685,-0.67676765,17.434315,17.434315,4.8980837e-11,70460,5153.5586,,2.772889,15.937167,2.0521183,0.14999999,1.4628325,19.223108,,-0.52455896,-0.5024903,17.344187,3523
-1.4687464,22.328592,0.99035394,10665.153023481369,0.022534255,-0.1286977,-0.5151515,17.434315,17.434315,4.8953046e-11,70480,5153.586,,3.0141468,15.937574,3.0141468,0.14999999,1.4624252,19.223108,,-0.5244456,-0.4017887,17.373678,3524
-1.4690237,22.328415,0.99150324,10670.657121896744,0.056293495,-0.20169288,-0.47474748,17.434315,17.434315,4.8925274e-11,70500,5153.6953,,3.088255,15.937959,2.890952,0.14999999,1.4620409,19.223108,,-0.5243567,-0.27091974,17.294903,3525
-1.4692914,22.324848,0.99217206,10675.55234336853,7.1954217,-0.4210433,-0.13131313,17.434315,17.434315,4.8897525e-11,70520,5154.117,,7.761105,15.938253,2.6277118,0.14999999,1.4617462,19.223108,,-0.52432996,-0.20117831,16.97675,3526
-1.4675364,22.328949,1.0043969,10681.418217420578,0.78145087,-0.6251761,-0.33333334,17.434315,17.434315,4.8869804e-11,70540,5154.797,,3.719401,15.938475,3.3711283,0.14999999,1.461525,19.223108,,-0.52436095,-0.45883805,16.715311,3527
-1.4675983,22.327595,0.99313486,10685.476557731628,0.08645105,-0.15431303,-0.45454547,17.434315,17.434315,4.8842104e-11,70560,5154.8555,,3.1308835,15.938873,3.102118,0.14999999,1.4611263,19.223108,,-0.52425486,-0.37161437,17.345032,3528
-1.4678572,22.328524,0.99955994,10692.20112323761,0.28210488,-0.23398933,-0.3939394,17.434315,17.434315,4.8814425e-11,70580,5154.957,,3.3272228,15.939258,3.3237548,0.14999999,1.460742,19.223108,,-0.5241746,-0.39496547,17.2982,3529
-1.4680606,22.329485,0.9975941,10698.77051281929,0.19373162,-0.20645636,-0.41414142,17.434315,17.434315,4.8786773e-11,70600,5155.0547,,3.2446194,15.939645,3.2428946,0.14999999,1.4603548,19.223108,,-0.52408487,-0.24879336,17.30541,3530
-1.468289,22.32986,1.0050528,10703.93725180626,0.78203917,-0.47695944,-0.33333334,17.434315,17.434315,4.8759146e-11,70620,5155.3984,,3.7116618,15.9399605,3.6558132,0.14999999,1.4600391,19.223108,,-0.524072,-0.50400734,17.051342,3531
-1.4683508,22.325169,0.99358565,10711.410445928574,0.08651613,-0.12529169,-0.45454547,17.434315,17.434315,4.8731536e-11,70640,5155.41,,3.1240318,15.94037,2.8551002,0.14999999,1.45963,19.223108,,-0.5239579,-0.7053033,17.387808,3532
-1.4686093,22.315536,0.9908072,10717.325420379639,0.035931006,-0.030400185,-0.4949495,17.434315,17.434315,4.870395e-11,70660,5155.4336,,3.039622,15.940777,1.0255986,0.14999999,1.4592228,19.223108,,-0.52382016,-0.55099934,17.379025,3533
-1.4688821,22.317642,1.0018877,10724.154459238052,0.0005170441,-0.09940862,-0.65656567,17.434315,17.434315,4.86764e-11,70680,5155.4727,,2.7968159,15.941178,2.2931814,0.14999999,1.4588213,19.223108,,-0.5237026,-0.58423835,17.361454,3534
-1.469165,22.322275,0.99100196,10728.531163215637,0.022543687,-0.0820211,-0.5151515,17.44339,17.44339,4.864886e-11,70700,5155.4297,,3.0024612,15.941604,2.5964262,0.14999999,1.458396,19.232399,,-0.52357715,-0.5956992,17.44339,3535
-1.4694414,22.32443,1.0002009,10734.040473461151,0.0009366983,-0.07583018,-0.6363636,17.44339,17.44339,4.862135e-11,70720,5155.422,,2.8205118,15.9420185,2.7656207,0.14999999,1.4579811,19.232399,,-0.5234532,-0.75923526,17.409887,3536
-1.4697239,22.322502,1.0043762,10739.923665761948,0.0002806632,-0.01904888,-0.67676765,17.44339,17.44339,4.8593855e-11,70740,5155.4375,,2.769824,15.942426,2.3305378,0.14999999,1.4575739,19.232399,,-0.5233105,-0.42769364,17.377163,3537
-1.4700065,22.319555,0.9913928,10745.03012061119,0.03598124,-0.17349435,-0.4949495,17.44339,17.44339,4.8566394e-11,70760,5155.4727,,3.034767,15.942828,2.860959,0.14999999,1.4571714,19.232399,,-0.5232104,-0.6694168,17.367193,3538
-1.470279,22.320118,1.0044174,10751.958734750748,0.00028081902,-0.04113907,-0.67676765,17.44339,17.44339,4.853895e-11,70780,5155.4453,,2.7681053,15.943248,2.7679856,0.14999999,1.4567518,19.232399,,-0.52307665,-0.6102155,17.429115,3539
-1.4705614,22.321014,1.0026326,10758.090571165085,0.0005179132,-0.06696212,-0.65656567,17.44339,17.44339,4.8511528e-11,70800,5155.4336,,2.789978,15.943663,2.7112308,0.14999999,1.456337,19.232399,,-0.5229466,-0.8348141,17.414536,3540
-1.4708437,22.316397,1.0888788,10763.029901981354,0.0012244943,-0.02665345,0.65656567,17.44339,17.44339,4.8484137e-11,70820,5155.5,,33.534817,15.944055,9.343995e-22,0.14999999,1.455945,19.232399,,-0.52280575,0.63908607,17.329391,3541
-1.4711257,22.315977,1.0001286,10771.189247369766,1.3370243e-09,-2.497241,-1.0,17.44339,17.44339,4.8456763e-11,70840,5167.5156,,4.781736,15.941073,3.8105117e-25,0.14999999,1.4589262,19.232399,,-0.52333915,-1.2440931,5.3860307,3542
-1.471408,22.32031,1.0005502,10775.843233346939,1.3374017e-09,-1.8693485,-1.0,17.44339,17.44339,4.8429413e-11,70860,5167.7227,,4.776638,15.941427,4.5882483,0.14999999,1.4585724,19.232399,,-0.52371913,-1.0303826,17.19379,3543
-1.4716902,22.320114,1.0007077,10782.839895009995,1.3377793e-09,-0.33803275,-1.0,17.44339,17.44339,4.8402084e-11,70880,5167.926,,4.7715545,15.941781,3.6535554,0.14999999,1.4582186,19.232399,,-0.5236667,-1.1765802,17.195429,3544
-1.4719723,22.32365,1.0010818,10788.211650371552,1.3381545e-09,-1.2009591,-1.0,17.44339,17.44339,4.837478e-11,70900,5168.133,,4.7664833,15.942135,4.4204392,0.14999999,1.4578648,19.232399,,-0.5238575,-1.0914099,17.19831,3545
-1.4722544,22.32545,1.0013546,10795.113483667374,1.3385323e-09,-0.6087748,-1.0,17.44339,17.44339,4.83475e-11,70920,5168.328,,4.7614245,15.942491,4.0603633,0.14999999,1.457509,19.232399,,-0.5238813,-0.84797734,17.202751,3546
-1.4725363,22.315578,1.0009453,10800.997854471207,1.3389102e-09,-0.031105567,-1.0,17.44339,17.44339,4.8320244e-11,70940,5168.4023,,4.75638,15.94288,1.641666,0.14999999,1.45712,19.232399,,-0.523742,-0.89132696,17.32395,3547
-1.4728183,22.31174,0.9579629,10805.77272939682,4.9643516e-09,-0.05737197,1.0,17.44339,17.44339,4.829301e-11,70960,5168.5156,,83.771385,15.943259,8.4530114e-35,0.14999999,1.4567404,19.232399,,-0.5236105,0.86529624,17.286222,3548
-1.4731001,22.310848,1.0041599,10812.453346252441,0.0002816123,-2.765093,-0.67676765,17.44339,17.44339,4.8265798e-11,70980,5183.625,,2.770473,15.939412,4.742483e-22,0.14999999,1.4605875,19.232399,,-0.5242556,-0.70173824,2.287657,3549
-1.4733816,22.311668,1.0043548,10819.487162828445,0.0002816918,-0.030212635,-0.67676765,17.44339,17.44339,4.823861e-11,71000,5183.6406,,2.7690918,15.939819,2.7034748,0.14999999,1.4601803,19.232399,,-0.5241154,-0.5675291,17.38507,3550
-1.4736632,22.310577,1.0024586,10825.280803442001,0.0005195222,-0.08952116,-0.65656567,17.44339,17.44339,4.8211442e-11,71020,5183.633,,2.7913005,15.940232,2.438872,0.14999999,1.4597673,19.232399,,-0.5239918,-0.6954181,17.411568,3551
-1.4739447,22.311205,1.0046191,10830.858784198761,0.00028185037,-0.031228943,-0.67676765,17.44339,17.44339,4.81843e-11,71040,5183.633,,2.7663383,15.940643,2.7228541,0.14999999,1.4593563,19.232399,,-0.5238525,-1.0011247,17.395353,3552
-1.4742261,22.316578,1.0011582,10835.51142692566,1.3411747e-09,-0.2437251,-1.0,17.44339,17.44339,4.8157187e-11,71060,5183.832,,4.758045,15.940998,3.393556,0.14999999,1.4590015,19.232399,,-0.5237723,-0.9896426,17.20491,3553
-1.4745075,22.31464,1.0012124,10841.087028503418,1.3415534e-09,-0.21264713,-1.0,17.44339,17.44339,4.8130087e-11,71080,5184.0156,,4.7530174,15.941357,3.281973,0.14999999,1.458643,19.232399,,-0.5236847,-1.0744334,17.213766,3554
-1.4747888,22.315958,1.0014557,10847.340973854065,1.3419296e-09,-0.5193127,-1.0,17.44339,17.44339,4.810301e-11,71100,5184.215,,4.748005,15.941711,3.9526079,0.14999999,1.4582882,19.232399,,-0.52368313,-0.8803893,17.204082,3555
-1.4750701,22.308044,1.001159,10853.31601691246,1.3423085e-09,-0.04829179,-1.0,17.44339,17.44339,4.8075963e-11,71120,5184.3125,,4.743006,15.942094,2.0310361,0.14999999,1.4579058,19.232399,,-0.52354914,-0.9012649,17.298517,3556
-1.4753512,22.303532,1.0088639,10858.61780333519,4.9086475e-06,-0.06517789,-0.7979798,17.44339,17.44339,4.8048933e-11,71140,5184.4297,,2.7079268,15.942471,2.2395988,0.14999999,1.4575291,19.232399,,-0.5234201,-0.902677,17.286085,3557
-1.4756323,22.305313,1.0011857,10864.915477752686,1.3430614e-09,-0.06618054,-1.0,17.44339,17.44339,4.8021927e-11,71160,5184.539,,4.739319,15.94285,2.3022304,0.14999999,1.4571495,19.232399,,-0.523289,-1.2829754,17.290579,3558
-1.4759134,22.309845,1.0016154,10870.967792510986,1.3434406e-09,-2.3291168,-1.0,17.44339,17.44339,4.799495e-11,71180,5184.7383,,4.7343454,15.943203,4.608266,0.14999999,1.4567966,19.232399,,-0.5237962,-0.8650776,17.19865,3559
-1.4761943,22.302546,0.9980151,10877.490916967392,11.312962,-0.037446573,0.05050505,17.44339,17.44339,4.7967984e-11,71200,5184.828,,14.74678,15.943587,2.2425318e-08,0.14999999,1.4564123,19.232399,,-0.52365917,0.14957252,17.309875,3560
-1.4733024,22.304283,0.936064,10883.33334517479,2.6443348,-1.8932993,0.27272728,17.44339,17.44339,4.794105e-11,71220,5193.328,,23.266056,15.941609,12.609296,0.14999999,1.4583902,19.232399,,-0.5240447,0.3327971,8.900965,3561
-1.4728409,22.301191,1.0012679,10888.835645914078,1.3393189e-09,-2.2231567,-1.0,17.44339,17.44339,4.7914138e-11,71240,5202.633,,4.732041,15.939406,1.7652597e-16,0.14999999,1.4605932,19.232399,,-0.5245403,-0.7955928,8.096277,3562
-1.4731216,22.306606,1.0092373,10894.584204435349,4.897715e-06,-0.017704213,-0.7979798,17.44339,17.44339,4.7887243e-11,71260,5202.6875,,2.7078848,15.939801,2.706778,0.14999999,1.4601984,19.232399,,-0.52439773,-0.9659102,17.346064,3563
-1.4734023,22.30234,1.009137,10899.230659484863,4.8990887e-06,-0.15596552,-0.7979798,17.44339,17.44339,4.7860375e-11,71280,5202.8555,,2.7065878,15.940164,1.6610771,0.14999999,1.459836,19.232399,,-0.5242918,-0.42802957,17.23214,3564
-1.4736828,22.303413,0.9929561,10904.567618370056,0.08697867,-0.17840806,-0.45454547,17.44339,17.44339,4.783353e-11,71300,5202.957,,3.1343913,15.940545,3.129788,0.14999999,1.4594545,19.232399,,-0.5241921,-0.5701515,17.30012,3565
-1.4739388,22.301437,0.9908816,10910.470769166946,0.036123015,-0.089562885,-0.4949495,17.44339,17.44339,4.7806707e-11,71320,5202.9883,,3.0455215,15.940945,2.5652862,0.14999999,1.459055,19.232399,,-0.5240724,-0.45157012,17.36694,3566
-1.4742091,22.302574,0.9919088,10917.066721916199,0.056586158,-0.15893655,-0.47474748,17.44339,17.44339,4.7779905e-11,71340,5203.043,,3.084375,15.941339,3.0807729,0.14999999,1.4586611,19.232399,,-0.52397263,-0.4985948,17.343822,3567
-1.4744735,22.303772,0.99136436,10923.395274400711,0.036142327,-0.12804814,-0.4949495,17.44339,17.44339,4.7753124e-11,71360,5203.09,,3.0420244,15.941734,3.0220468,0.14999999,1.4582653,19.232399,,-0.5238639,-0.6629968,17.353636,3568
-1.4747436,22.298285,0.99151194,10932.283844947815,0.013959953,-0.043572024,-0.53535354,17.44339,17.44339,4.7726368e-11,71380,5203.1133,,2.9695783,15.942136,1.9341947,0.14999999,1.4578638,19.232399,,-0.5237319,-0.66053903,17.3758,3569
-1.4750198,22.30247,1.0046301,10937.729602575302,0.00028215346,-0.04431621,-0.67676765,17.44339,17.44339,4.7699632e-11,71400,5203.133,,2.7670434,15.94254,2.7639065,0.14999999,1.4574594,19.232399,,-0.5236,-0.7531652,17.384764,3570
-1.4752998,22.30233,1.0064845,10942.607622861862,0.00015032206,-0.018186646,-0.6969697,17.44339,17.44339,4.767292e-11,71420,5203.1523,,2.745224,15.942942,2.5248756,0.14999999,1.457058,19.232399,,-0.5234572,-0.74480486,17.375845,3571
-1.4755799,22.30414,1.0095403,10947.258657455444,4.909771e-06,-0.018832937,-0.7979798,17.44339,17.44339,4.7646234e-11,71440,5203.1875,,2.706234,15.943339,2.5451243,0.14999999,1.4566603,19.232399,,-0.5233141,-0.87407386,17.36061,3572
-1.4758598,22.303692,1.0096585,10953.085404396057,4.911143e-06,-0.042966053,-0.7979798,17.44339,17.44339,4.7619565e-11,71460,5203.3047,,2.7049422,15.943715,2.4411616,0.14999999,1.4562845,19.232399,,-0.523177,-0.6907987,17.288013,3573
-1.4761395,22.302202,1.0082167,10959.619686603546,7.869101e-05,-0.031368975,-0.7171717,17.44339,17.44339,4.7592923e-11,71480,5203.34,,2.7250905,15.944113,2.7022753,0.14999999,1.4558868,19.232399,,-0.5230367,-1.021703,17.360146,3574
-1.4764193,22.298096,1.0013303,10966.589735984802,1.3441197e-09,-0.30361223,-1.0,17.44339,17.44339,4.75663e-11,71500,5203.547,,4.7428727,15.944463,3.5655794,0.14999999,1.4555368,19.232399,,-0.5229732,-0.8195004,17.197624,3575
-1.476699,22.30246,1.009855,10971.931784152985,4.915267e-06,-0.019282365,-0.7979798,17.44339,17.44339,4.75397e-11,71520,5203.5977,,2.7025688,15.944855,2.683634,0.14999999,1.4551449,19.232399,,-0.522832,-1.0667171,17.348846,3576
-1.4769785,22.298344,1.0015316,10978.330361366272,1.3448711e-09,-0.4806759,-1.0,17.44339,17.44339,4.7513122e-11,71540,5203.797,,4.739206,15.945206,3.8959687,0.14999999,1.4547939,19.232399,,-0.5228175,-1.1249831,17.201166,3577
-1.4772581,22.300928,1.0018467,10984.243607759476,1.3452482e-09,-0.805274,-1.0,17.44339,17.44339,4.7486567e-11,71560,5203.996,,4.7342596,15.945557,4.2052226,0.14999999,1.454443,19.232399,,-0.52289605,-1.0190974,17.202269,3578
-1.4775375,22.30031,1.0019749,10989.449930429459,1.345623e-09,-0.2928855,-1.0,17.44339,17.44339,4.746004e-11,71580,5204.1875,,4.729325,15.9459095,3.53588,0.14999999,1.4540901,19.232399,,-0.52283126,-1.2000687,17.204779,3579
-1.4778169,22.304075,1.0023582,10993.610800743103,1.3460003e-09,-1.4038221,-1.0,17.44339,17.44339,4.7433526e-11,71600,5204.3906,,4.7244024,15.9462595,4.4482183,0.14999999,1.4537401,19.232399,,-0.5230769,-0.95371896,17.200201,3580
-1.4780962,22.300402,1.0023066,11000.313866615295,1.3463752e-09,-0.13126281,-1.0,17.44339,17.44339,4.7407037e-11,71620,5204.547,,4.719494,15.946622,2.8917036,0.14999999,1.4533777,19.232399,,-0.52296704,-0.8386303,17.241266,3581
-1.4783754,22.290215,1.0018749,11004.999897480011,1.3467502e-09,-0.023509402,-1.0,17.44339,17.44339,4.738057e-11,71640,5204.6133,,4.7145996,15.947008,1.5265653,0.14999999,1.4529915,19.232399,,-0.522827,-0.77591765,17.332075,3582
-1.4786545,22.29556,1.0097201,11010.855252027512,4.92489e-06,-0.014741521,-0.7979798,17.44339,17.44339,4.7354128e-11,71660,5204.6562,,2.7007718,15.947402,2.6700752,0.14999999,1.4525976,19.232399,,-0.5226846,-0.87211996,17.360058,3583
