LQGmu1_actor,LQGmu1_higher,TimestepsSoFar,DenMISELogLast,IWFirstEpisode,ReturnAbsMax,Regret/t,IWMean,IWLastEpisode,Regret,ReturnLastEpisode,IWMax,ReturnStepMax,LQGsigma_higher,ReturnMin,IWMin,DenMISELogFirst,Bound,DenMISEMeanLog,ReturnMean,TimeElapsed,Delta,Iteration,ReturnMax
-0.88949054,-0.65656567,55660,-0.11494576,0.017506648,17.433052,1.6657963,0.99410886,2.5919642,4635.91,17.384224,2.9622297,19.221348,0.14999999,,,-0.6705017,22.992023,-0.56849545,15.734203,6965.325248241425,7.849194e-11,2783,17.433052
-0.81520593,-0.8181818,55680,-0.16793498,0.00025835916,17.433052,1.6652346,0.99738514,2.809813,4636.0117,17.298222,3.0299504,19.221348,0.14999999,,,-0.6708547,22.987896,-0.56835383,15.734765,6970.229180812836,7.8435564e-11,2784,17.433052
-1.0038382,-0.8181818,55700,-0.12752505,0.00025845206,17.433052,1.6646624,0.99766433,3.0207639,4636.086,17.330795,3.0277436,19.221348,0.14999999,,,-0.67121375,22.988508,-0.5681966,15.735337,6974.679102420807,7.837925e-11,2785,17.433052
-0.841668,-0.83838385,55720,-0.36539897,0.00014066785,17.433052,1.6641359,0.9971483,2.0859911,4636.2812,17.200022,3.0512419,19.221348,0.14999999,,,-0.6715726,22.981709,-0.5681248,15.735864,6979.540842533112,7.832299e-11,2786,17.433052
-1.0482013,-0.83838385,55740,-0.1357104,0.0001407183,17.433052,1.6635656,0.9974221,3.0454607,4636.3594,17.325333,3.0489979,19.221348,0.14999999,,,-0.6719315,22.982224,-0.5679707,15.736434,6983.580853939056,7.8266796e-11,2787,17.433052
-0.8575869,-1.0,55760,-0.5187016,5.6258733e-07,17.433052,1.6630383,0.9864097,4.242924,4636.551,17.204592,5.3601747,19.221348,0.14999999,,,-0.67229015,22.991112,-0.56795406,15.736961,6987.696356058121,7.821066e-11,2788,17.433052
-0.9234919,-0.83838385,55780,-0.14255342,0.00014081925,17.433052,1.6624737,0.9976104,3.042076,4636.6367,17.31281,3.045834,19.221348,0.14999999,,,-0.6726488,22.97996,-0.5678065,15.737526,6992.520981311798,7.815458e-11,2789,17.433052
-0.9720925,-1.0,55800,-0.20027153,5.62991e-07,17.433052,1.6619253,0.9862309,2.853012,4636.7734,17.269539,5.353554,19.221348,0.14999999,,,-0.67300725,22.981804,-0.5676758,15.738074,6996.329293727875,7.809857e-11,2790,17.433052
-0.7197368,-0.83838385,55820,-0.2824017,0.00014092028,17.433052,1.6613922,0.9979481,2.370958,4636.9453,17.224827,3.042682,19.221348,0.14999999,,,-0.6733656,22.980251,-0.56757855,15.738607,7000.271683692932,7.8042614e-11,2791,17.433052
-0.8583853,-0.83838385,55840,-0.110435925,0.00014097082,17.433052,1.660799,0.99790984,2.172313,4636.953,17.39647,3.0404575,19.221348,0.14999999,,,-0.67372376,22.975447,-0.5674157,15.739201,7004.176270723343,7.798672e-11,2792,17.433052
-1.0785376,-0.83838385,55860,-0.14046207,0.00014102124,17.433052,1.6602345,0.99818027,3.03361,4637.035,17.316929,3.0382376,19.221348,0.14999999,,,-0.6740818,22.97594,-0.5672636,15.739765,7009.018633842468,7.7930884e-11,2793,17.433052
-0.9453889,-1.0,55880,-0.6537658,5.63798e-07,17.433052,1.6597137,0.9866895,4.458789,4637.2383,17.193573,5.3504453,19.221348,0.14999999,,,-0.6744397,22.980492,-0.56729525,15.740286,7012.911482810974,7.787511e-11,2794,17.433052
-1.1062883,-1.0,55900,-0.22923073,5.640002e-07,17.433052,1.659173,0.9866,3.1303267,4637.3906,17.252363,5.3421297,19.221348,0.14999999,,,-0.6747976,22.974167,-0.56717926,15.740827,7016.854686260223,7.781939e-11,2795,17.433052
-0.8783174,-1.0,55920,-0.803665,5.642019e-07,17.433052,1.6586533,0.98704517,4.621861,4637.5938,17.194384,5.333847,19.221348,0.14999999,,,-0.6751553,22.97699,-0.5672687,15.741346,7023.27908372879,7.776375e-11,2796,17.433052
-0.811594,-0.83838385,55940,-0.15123112,0.00014122325,17.433052,1.6580973,0.99825025,2.9861207,4637.699,17.297905,3.0333035,19.221348,0.14999999,,,-0.6755129,22.969143,-0.56712496,15.741902,7027.5653467178345,7.7708145e-11,2797,17.433052
-0.7594358,-0.83838385,55960,-0.12019152,0.00014127363,17.433052,1.6575222,0.9984926,2.951827,4637.746,17.351753,3.0311007,19.221348,0.14999999,,,-0.6758703,22.969208,-0.56696576,15.742477,7032.410625219345,7.765261e-11,2798,17.433052
-0.87499005,-0.83838385,55980,-0.11154501,0.00014132416,17.433052,1.6569357,0.99860495,2.5888658,4637.7617,17.379044,3.0289028,19.221348,0.14999999,,,-0.67622757,22.967054,-0.5668038,15.743064,7037.621397733688,7.759713e-11,2799,17.433052
-1.1446054,-0.83838385,56000,-0.14674725,0.00014137458,17.433052,1.6563807,0.9988607,2.989633,4637.867,17.29616,3.0267096,19.221348,0.14999999,,,-0.6765847,22.967316,-0.5666543,15.743619,7041.8118288517,7.7541716e-11,2800,17.433052
-1.018003,-1.0,56020,-1.0567358,5.652106e-07,17.433052,1.6558628,0.9871844,4.8077755,4638.0703,17.194664,5.332527,19.221348,0.14999999,,,-0.67694175,22.968931,-0.56682974,15.744137,7044.582746744156,7.748636e-11,2801,17.433052
-0.9353395,-1.0,56040,-0.3990372,5.654123e-07,17.433052,1.6553421,0.9873866,3.935415,4638.2695,17.204119,5.324295,19.221348,0.14999999,,,-0.6772987,22.967625,-0.56677467,15.7446575,7049.2521896362305,7.743106e-11,2802,17.433052
-1.1122708,-1.0,56060,-0.20826311,5.6561396e-07,17.433052,1.6548033,0.98725086,2.9848037,4638.414,17.254282,5.3160934,19.221348,0.14999999,,,-0.6776555,22.960567,-0.56665134,15.745196,7053.870455503464,7.737582e-11,2803,17.433052
-0.822217,-1.0,56080,-0.8345085,5.6581575e-07,17.433052,1.6542835,0.98770356,4.630129,4638.6094,17.203037,5.3079243,19.221348,0.14999999,,,-0.67801225,22.96359,-0.56675154,15.745716,7058.277352333069,7.732064e-11,2804,17.433052
-0.32228547,-0.27272728,56100,-0.12026615,3.7580905,17.433052,1.6537237,1.0164227,0.0036562816,4638.6953,17.313745,3.9815965,19.221348,0.14999999,,,-0.6783688,22.957066,-0.56659687,15.746276,7062.396031856537,7.726552e-11,2805,17.433052
-0.6438898,-0.83838385,56120,-0.24163464,0.00014148801,17.433052,1.6532059,0.99877006,0.0091021815,4638.8945,17.202765,3.0220559,19.221348,0.14999999,,,-0.67738634,22.956684,-0.56647533,15.746794,7066.35165977478,7.721046e-11,2806,17.433052
-0.3650143,-0.3131313,56140,-0.10716612,2.9075327,17.433052,1.6526146,1.0149603,0.26033396,4638.8906,17.407185,3.5882177,19.221348,0.14999999,,,-0.67774266,22.957186,-0.5663123,15.747385,7070.604272842407,7.7155456e-11,2807,17.433052
-0.26336807,-0.35353535,56160,-0.1832671,2.091937,17.433052,1.6520681,1.0136143,3.1852171,4639.008,17.279818,3.3140306,19.221348,0.14999999,,,-0.6770635,22.956686,-0.56617063,15.7479315,7075.147347211838,7.7100513e-11,2808,17.433052
-0.36519954,-0.33333334,56180,-0.35280097,2.4869046,17.433052,1.6515903,1.014681,3.394653,4639.3164,17.090195,3.4334211,19.221348,0.14999999,,,-0.6766749,22.9572,-0.56608987,15.748409,7078.867766618729,7.704563e-11,2809,17.433052
-0.41634005,-0.35353535,56200,-0.18152544,2.0900183,17.433052,1.6510468,1.0140933,3.1793716,4639.4414,17.27819,3.308485,19.221348,0.14999999,,,-0.6761459,22.956537,-0.565948,15.748953,7083.518285751343,7.69908e-11,2810,17.433052
-0.44761023,-0.37373737,56220,-0.13546816,1.7251425,17.433052,1.6504946,1.0133806,2.9250646,4639.539,17.297129,3.207422,19.221348,0.14999999,,,-0.6757582,22.954943,-0.5657899,15.749505,7087.699735164642,7.693603e-11,2811,17.433052
-0.34982005,-0.41414142,56240,-0.11808265,1.1136959,17.433052,1.6499138,1.0114186,2.9193811,4639.5586,17.383175,3.067216,19.221348,0.14999999,,,-0.67550033,22.954245,-0.56562597,15.750086,7092.165784835815,7.688132e-11,2812,17.433052
-0.40153956,-0.3939394,56260,-0.19780147,1.3984952,17.433052,1.6493998,1.0128295,3.10411,4639.7617,17.197546,3.1249256,19.221348,0.14999999,,,-0.6754599,22.95449,-0.5654913,15.7506,7096.343633413315,7.682666e-11,2813,17.433052
-0.39473066,-0.41414142,56280,-0.14395301,1.1134931,17.433052,1.6488485,1.0119127,3.060583,4639.8594,17.29912,3.0626903,19.221348,0.14999999,,,-0.6753183,22.954922,-0.5653369,15.751151,7099.643028497696,7.677207e-11,2814,17.433052
-0.3069549,-0.3939394,56300,-0.14874831,1.3982408,17.433052,1.6482849,1.013355,3.086124,4639.922,17.340157,3.120321,19.221348,0.14999999,,,-0.675278,22.955765,-0.5651848,15.751715,7104.078860282898,7.6717535e-11,2815,17.433052
-0.50010556,-0.37373737,56320,-0.26083657,1.7240704,17.433052,1.6478052,1.0145432,3.1264844,4640.2188,17.10503,3.1957932,19.221348,0.14999999,,,-0.6751366,22.95533,-0.5650721,15.752194,7108.482249498367,7.6663065e-11,2816,17.433052
-0.41534612,-0.41414142,56340,-0.10205209,1.1130048,17.433052,1.6472178,1.0123726,2.4993107,4640.215,17.403313,3.0559616,19.221348,0.14999999,,,-0.6748796,22.951517,-0.56490266,15.752782,7112.924789428711,7.6608636e-11,2817,17.433052
-0.45999295,-0.43434343,56360,-0.1311572,0.8703426,17.433052,1.6466894,1.0111881,3.0081303,4640.371,17.240969,3.0096102,19.221348,0.14999999,,,-0.6748395,22.952057,-0.5647444,15.75331,7116.7052526474,7.655428e-11,2818,17.433052
-0.4365003,-0.43434343,56380,-0.109019406,0.87038267,17.433052,1.6461201,1.011422,2.9229136,4640.41,17.358746,3.0074663,19.221348,0.14999999,,,-0.6748855,22.952301,-0.5645788,15.75388,7120.6559278965,7.649997e-11,2819,17.433052
-0.5647765,-0.43434343,56400,-0.117700696,0.87042266,17.433052,1.6455727,1.0116804,2.9915116,4640.5156,17.297905,3.005327,19.221348,0.14999999,,,-0.67493147,22.95291,-0.5644165,15.754427,7124.589667797089,7.644573e-11,2820,17.433052
-0.52754945,-0.4949495,56420,-0.100704305,0.37335017,17.433052,1.6449966,1.0058459,2.6393547,4640.535,17.377958,2.9406667,19.221348,0.14999999,,,-0.67497736,22.94986,-0.5642479,15.755003,7128.412329912186,7.639154e-11,2821,17.433052
-0.4329197,-0.5151515,56440,-0.09802669,0.27158952,17.433052,1.6444216,1.0037822,2.9235318,4640.5586,17.380516,2.9339027,19.221348,0.14999999,,,-0.67519945,22.950321,-0.56408083,15.755578,7132.129823446274,7.633741e-11,2822,17.433052
-0.5662436,-0.47474748,56460,-0.11759914,0.5043673,17.433052,1.6438723,1.0085021,2.8774414,4640.6523,17.30752,2.948221,19.221348,0.14999999,,,-0.67545754,22.950727,-0.56392145,15.756127,7136.470679283142,7.6283355e-11,2823,17.433052
-0.47741425,-0.5151515,56480,-0.09911932,0.2717073,17.433052,1.643302,1.0041652,2.7712317,4640.6836,17.36572,2.9299943,19.221348,0.14999999,,,-0.6756331,22.949392,-0.5637539,15.756698,7140.897337198257,7.6229335e-11,2824,17.433052
-0.47080952,-0.4949495,56500,-0.1004302,0.3736914,17.433052,1.6427593,1.0067453,2.9205694,4640.797,17.287289,2.9326992,19.221348,0.14999999,,,-0.6758909,22.950157,-0.5635883,15.75724,7147.131509542465,7.617538e-11,2825,17.433052
-0.5830665,-0.4949495,56520,-0.101284586,0.37377423,17.433052,1.6421928,1.0070075,2.9052408,4640.836,17.362556,2.9306948,19.221348,0.14999999,,,-0.67611253,22.950878,-0.5634225,15.757807,7151.162810087204,7.612148e-11,2826,17.433052
-0.5053025,-0.53535354,56540,-0.09927511,0.19419065,17.433052,1.6416149,1.002455,2.792304,4640.8477,17.387657,2.9246154,19.221348,0.14999999,,,-0.6763341,22.94954,-0.56325597,15.758385,7157.268203735352,7.606764e-11,2827,17.433052
-0.4152116,-0.5151515,56560,-0.094586365,0.27197534,17.433052,1.6410494,1.0051202,2.9171648,4640.8867,17.358429,2.9220977,19.221348,0.14999999,,,-0.67661905,22.950598,-0.5630894,15.75895,7161.272750616074,7.6013855e-11,2828,17.433052
-0.2803051,-0.47474748,56580,-0.12482803,0.50508344,17.433052,1.6404972,1.009701,2.7849844,4640.965,17.320208,2.9367447,19.221348,0.14999999,,,-0.6768764,22.949923,-0.56293285,15.759502,7165.7893970012665,7.596013e-11,2829,17.433052
0.5492108,0.43434343,56600,-0.30865186,0.0026252258,17.433052,1.6400032,1.0054449,4.2646887e-05,4641.211,17.159609,23.14022,19.221348,0.14999999,,,-0.67705137,22.947435,-0.5628396,15.759996,7169.498534202576,7.590645e-11,2830,17.433052
-0.54061925,-0.43434343,56620,-2.2762682,0.8725772,17.433052,1.6433239,1.0129477,1.194608e-08,4652.25,6.358394,2.989153,19.221348,0.14999999,,,-0.6774037,22.943436,-0.5634439,15.756676,7173.907064199448,7.585283e-11,2831,17.433052
-0.40508705,-0.47474748,56640,-0.093192,0.5053725,17.433052,1.6427393,1.0096442,2.6510327,4652.2383,17.411182,2.9338436,19.221348,0.14999999,,,-0.6774487,22.941727,-0.5632733,15.75726,7178.055506944656,7.579928e-11,2832,17.433052
-0.72173,-0.45454547,56660,-0.13062006,0.67024267,17.433052,1.6421757,1.0117152,2.8703759,4652.285,17.356245,2.9527507,19.221348,0.14999999,,,-0.67762333,22.941692,-0.5631172,15.757824,7182.534840106964,7.574577e-11,2833,17.433052
-0.44678706,-0.6363636,56680,-0.11335704,0.027528942,17.433052,1.6416082,0.9932028,2.5334854,4652.3164,17.363693,2.9536626,19.221348,0.14999999,,,-0.6777397,22.934484,-0.5629545,15.758391,7186.769008398056,7.569232e-11,2834,17.433052
-0.3688709,-0.45454547,56700,-0.105010726,0.6705507,17.433052,1.6410494,1.0116744,2.9501457,4652.375,17.34213,2.9503915,19.221348,0.14999999,,,-0.67808276,22.936447,-0.56279534,15.75895,7190.392135858536,7.563893e-11,2835,17.433052
-0.4251653,-0.43434343,56720,-0.16405855,0.8732714,17.433052,1.6404953,1.0133988,2.8490372,4652.4453,17.330158,2.981055,19.221348,0.14999999,,,-0.67819893,22.936193,-0.56265074,15.759504,7194.117647647858,7.558561e-11,2836,17.433052
-0.31041682,-0.43434343,56740,-0.11473689,0.8733104,17.433052,1.6399469,1.0136534,2.9773881,4652.5312,17.31494,2.9789748,19.221348,0.14999999,,,-0.6782436,22.936867,-0.5624883,15.760053,7197.797730445862,7.553232e-11,2837,17.433052
-0.15380695,-0.41414142,56760,-0.2482164,1.1168051,17.433052,1.6394644,1.0149724,2.6840143,4652.801,17.128876,3.0234199,19.221348,0.14999999,,,-0.6782882,22.935162,-0.56237274,15.760535,7201.482582569122,7.547911e-11,2838,17.433052
-0.9751201,-1.0,56780,-0.6662606,5.6594905e-07,17.433052,1.6392937,0.9857309,6.362851e-07,4653.953,16.247936,5.363854,19.221348,0.14999999,,,-0.6782471,22.926378,-0.5624042,15.760706,7205.24724149704,7.542594e-11,2839,17.433052
-0.44676676,-0.37373737,56800,-0.28961992,1.7300507,17.433052,1.6387806,1.0161695,0.0011487092,4654.1367,17.218628,3.167231,19.221348,0.14999999,,,-0.6785993,22.925758,-0.56231326,15.761219,7209.781155586243,7.537283e-11,2840,17.433052
-0.55036473,-0.3939394,56820,-0.102084465,1.4025321,17.433052,1.6382332,1.0156693,2.7683454,4654.2188,17.318016,3.0829566,19.221348,0.14999999,,,-0.67834234,22.924139,-0.5621457,15.761766,7214.106776237488,7.5319785e-11,2841,17.433052
-0.9941554,-1.0,56840,-0.09067167,5.6592256e-07,17.433052,1.6376543,0.9857632,0.032586552,4654.215,17.403736,5.359395,19.221348,0.14999999,,,-0.6782007,22.92239,-0.5619744,15.762345,7218.916012048721,7.5266786e-11,2842,17.433052
0.36604446,0.13131313,56860,-0.33567196,0.8988608,17.433052,1.637147,0.989898,2.2176358e-12,4654.41,17.199703,15.494202,19.221348,0.14999999,,,-0.6785525,22.921425,-0.5619,15.762853,7223.63408780098,7.521385e-11,2843,17.433052
-0.86299264,-1.0,56880,-2.0716376,5.6614175e-07,17.433052,1.6399183,0.98587984,2.0654898e-17,4663.926,7.8847337,5.353071,19.221348,0.14999999,,,-0.6785881,22.919756,-0.56243503,15.760081,7228.626619577408,7.516097e-11,2844,17.433052
-0.9137975,-0.83838385,56900,-0.14669898,0.00014170799,17.433052,1.6393738,0.9970192,3.0386791,4664.0195,17.310387,3.0503132,19.221348,0.14999999,,,-0.67893964,22.9204,-0.56229395,15.760626,7232.526164054871,7.5108135e-11,2845,17.433052
-1.104208,-0.83838385,56920,-0.18802159,0.00014175773,17.433052,1.6388407,0.9972105,2.8287091,4664.1406,17.278212,3.0481172,19.221348,0.14999999,,,-0.679291,22.919582,-0.56216353,15.761159,7237.681352853775,7.5055365e-11,2846,17.433052
-1.0872121,-1.0,56940,-0.7932779,5.6673923e-07,17.433052,1.6383381,0.986636,4.6188307,4664.3516,17.19111,5.348313,19.221348,0.14999999,,,-0.67964226,22.925276,-0.56224585,15.761662,7242.0287091732025,7.500265e-11,2847,17.433052
-1.0293981,-1.0,56960,-0.6968425,5.669381e-07,17.433052,1.6378336,0.98703223,4.508673,4664.551,17.197632,5.340161,19.221348,0.14999999,,,-0.67999345,22.927382,-0.5622978,15.762166,7246.426881074905,7.4949984e-11,2848,17.433052
-1.0058942,-1.0,56980,-0.4410101,5.6713714e-07,17.433052,1.6373291,0.98726904,4.0551434,4664.75,17.198734,5.3320365,19.221348,0.14999999,,,-0.6803445,22.926765,-0.5622599,15.7626705,7249.823078155518,7.489738e-11,2849,17.433052
-1.005126,-1.0,57000,-0.36402968,5.673362e-07,17.433052,1.6368256,0.987426,3.8245435,4664.953,17.201385,5.3239446,19.221348,0.14999999,,,-0.6806955,22.924786,-0.56219494,15.763174,7254.298557519913,7.484483e-11,2850,17.433052
-1.0971771,-1.0,57020,-0.36080295,5.675354e-07,17.433052,1.636323,0.98757994,3.8129401,4665.1562,17.194006,5.3158827,19.221348,0.14999999,,,-0.68104625,22.922752,-0.56212896,15.763677,7258.8079080581665,7.479234e-11,2851,17.433052
-1.0858253,-1.0,57040,-0.7464596,5.6773405e-07,17.433052,1.6358232,0.98799276,4.5484557,4665.371,17.18462,5.307851,19.221348,0.14999999,,,-0.68139696,22.925175,-0.5621981,15.764176,7263.781012296677,7.4739895e-11,2852,17.433052
-1.2819719,-1.0,57060,-0.68339026,5.679333e-07,17.433052,1.6353207,0.988379,4.472212,4665.5703,17.20041,5.2998466,19.221348,0.14999999,,,-0.68174756,22.927172,-0.5622449,15.764679,7268.341060400009,7.468751e-11,2853,17.433052
-1.0248033,-1.0,57080,-2.4266846,5.681327e-07,17.433052,1.6348209,0.98900115,5.1449614,4665.7773,17.192028,5.2918744,19.221348,0.14999999,,,-0.682098,22.933224,-0.5629025,15.765179,7272.269866704941,7.463518e-11,2854,17.433052
-1.1005872,-1.0,57100,-0.4186855,5.6833153e-07,17.433052,1.6343184,0.98921746,3.9876254,4665.9805,17.200378,5.2839317,19.221348,0.14999999,,,-0.6824483,22.93232,-0.562856,15.765681,7277.353129148483,7.458291e-11,2855,17.433052
-0.9001506,-1.0,57120,-0.7609032,5.685305e-07,17.433052,1.6338167,0.98963,4.5459867,4666.1797,17.198895,5.2760186,19.221348,0.14999999,,,-0.6827985,22.934803,-0.5629292,15.766183,7282.138206481934,7.453068e-11,2856,17.433052
-0.76892424,-1.0,57140,-0.16777189,5.6872955e-07,17.433052,1.6332836,0.98933387,2.5203552,4666.293,17.287207,5.268132,19.221348,0.14999999,,,-0.68314856,22.925179,-0.5627946,15.766716,7286.378387451172,7.447852e-11,2857,17.433052
0.5983768,0.67676765,57160,-0.11856459,1.3143283e-06,17.433052,1.6327286,0.96346647,2.0207055e-20,4666.34,17.355398,31.463615,19.221348,0.14999999,,,-0.68349856,22.921093,-0.5626431,15.767271,7290.825647354126,7.442641e-11,2858,17.433052
-0.13541791,-0.41414142,57180,-2.3403945,1.123032,17.433052,1.636199,1.0142546,3.5246195e-09,4677.8906,5.8446884,3.0359595,19.221348,0.14999999,,,-0.6838484,22.913172,-0.5632789,15.763801,7295.403932571411,7.437435e-11,2859,17.433052
0.51036894,0.43434343,57200,-0.73734653,0.0026430164,17.433052,1.6360273,1.0133942,0.0040932014,4679.039,16.257061,23.111786,19.221348,0.14999999,,,-0.68380535,22.908901,-0.5633349,15.763972,7299.068893909454,7.4322354e-11,2860,17.433052
-0.9097342,-1.0,57220,-2.2265365,5.69302e-07,17.433052,1.639183,0.9884617,2.3758275e-21,4689.703,6.733105,5.2657995,19.221348,0.14999999,,,-0.68415403,22.905895,-0.5639124,15.760817,7302.946930646896,7.427041e-11,2861,17.433052
-0.25563568,-0.37373737,57240,-0.17695855,1.7402954,17.433052,1.6386518,1.0153604,0.0053581297,4689.824,17.278664,3.1815133,19.221348,0.14999999,,,-0.6845035,22.901878,-0.5637814,15.761348,7307.880458116531,7.421851e-11,2862,17.433052
-0.24908572,-0.33333334,57260,-0.36780527,2.505802,17.433052,1.6382151,1.0162852,3.3596363,4690.211,17.0137,3.4131029,19.221348,0.14999999,,,-0.68424493,22.901611,-0.56370765,15.761785,7313.00398516655,7.416667e-11,2863,17.433052
-0.507164,-0.3131313,57280,-0.38318506,2.924962,17.433052,1.6377602,1.0168306,3.5616167,4690.543,17.06786,3.5676818,19.221348,0.14999999,,,-0.68371934,22.90267,-0.56363904,15.762239,7317.865287065506,7.4114895e-11,2864,17.433052
-1.0844897,-1.0,57300,-0.09398781,5.68672e-07,17.433052,1.6371984,0.9882007,0.013229218,4690.574,17.372028,5.2634745,19.221348,0.14999999,,,-0.68304765,22.89716,-0.5634694,15.762801,7321.530699014664,7.4063165e-11,2865,17.433052
-1.0833676,-1.0,57320,-0.67005235,5.688706e-07,17.433052,1.6366968,0.9885778,4.435322,4690.7734,17.19795,5.255655,19.221348,0.14999999,,,-0.68339664,22.899075,-0.56351084,15.763303,7327.018091917038,7.401149e-11,2866,17.433052
-0.77950245,-1.0,57340,-0.66304636,5.6906913e-07,17.433052,1.636198,0.98895085,4.4228306,4690.9805,17.193445,5.2478642,19.221348,0.14999999,,,-0.6837455,22.90092,-0.56354964,15.763802,7331.626132249832,7.3959866e-11,2867,17.433052
-0.2311403,-0.3939394,57360,-0.12144422,1.4106226,17.433052,1.6356497,1.0147865,0.11037131,4691.043,17.338215,3.0956576,19.221348,0.14999999,,,-0.68409425,22.89314,-0.56339943,15.76435,7336.420829534531,7.39083e-11,2868,17.433052
-0.49980903,-0.2929293,57380,-0.42982018,3.3554058,17.433052,1.6352024,1.0170032,3.755269,4691.3945,17.048077,3.7552829,19.221348,0.14999999,,,-0.68395114,22.894424,-0.5633479,15.764797,7341.528302669525,7.385679e-11,2869,17.433052
-0.41459036,-0.47474748,57400,-0.09485142,0.50825226,17.433052,1.6346273,1.0087286,2.8837037,4691.383,17.41147,2.9348102,19.221348,0.14999999,,,-0.68313074,22.88852,-0.5631787,15.765372,7345.470725297928,7.380533e-11,2870,17.433052
-0.59386843,-0.41414142,57420,-0.122726284,1.1224185,17.433052,1.6341028,1.0141008,3.0068808,4691.508,17.274578,3.0278504,19.221348,0.14999999,,,-0.68330204,22.889551,-0.5630225,15.765897,7350.254590272903,7.375392e-11,2871,17.433052
-0.99515337,-0.61616164,57440,-0.10355801,0.042437643,17.433052,1.6335344,0.99239635,2.9174075,4691.5117,17.398333,2.9624958,19.221348,0.14999999,,,-0.6832594,22.890526,-0.5628575,15.766465,7354.044035434723,7.370257e-11,2872,17.433052
-0.88582647,-1.0,57460,-0.32651046,5.6898233e-07,17.433052,1.6330328,0.9892352,3.6846292,4691.703,17.206896,5.249241,19.221348,0.14999999,,,-0.6835928,22.901731,-0.56277794,15.766967,7358.293032407761,7.365127e-11,2873,17.433052
-0.8864721,-1.0,57480,-0.15677512,5.6918043e-07,17.433052,1.6324987,0.9888784,2.328622,4691.801,17.299868,5.2414894,19.221348,0.14999999,,,-0.68394077,22.891129,-0.5626406,15.767501,7362.357261657715,7.360003e-11,2874,17.433052
-0.9508554,-0.83838385,57500,-0.15677491,0.00014246804,17.433052,1.6319695,0.997275,2.955205,4691.914,17.29321,3.041487,19.221348,0.14999999,,,-0.6842887,22.89613,-0.5625036,15.76803,7367.736070871353,7.3548834e-11,2875,17.433052
-0.9372076,-0.83838385,57520,-0.23029636,0.0001425175,17.433052,1.6314535,0.99736303,2.5278525,4692.0586,17.25086,3.0393295,19.221348,0.14999999,,,-0.6846364,22.893562,-0.5623891,15.768546,7371.93735408783,7.3497694e-11,2876,17.433052
-1.170029,-1.0,57540,-0.20865028,5.6977456e-07,17.433052,1.6309366,0.9893482,3.0017996,4692.207,17.255093,5.2370872,19.221348,0.14999999,,,-0.68498397,22.892092,-0.562267,15.769063,7376.628199338913,7.344662e-11,2877,17.433052
-1.1973999,-1.0,57560,-1.2382883,5.6997237e-07,17.433052,1.6304417,0.98986316,4.8260484,4692.41,17.196217,5.229389,19.221348,0.14999999,,,-0.6853315,22.896435,-0.5625057,15.769558,7381.822341680527,7.339558e-11,2878,17.433052
-1.1545938,-1.0,57580,-1.4780407,5.701703e-07,17.433052,1.6299477,0.9904055,4.905197,4692.617,17.18826,5.2217197,19.221348,0.14999999,,,-0.6856789,22.901245,-0.56282735,15.770052,7386.113210916519,7.33446e-11,2879,17.433052
-0.8876042,-1.0,57600,-1.1124887,5.703688e-07,17.433052,1.6294527,0.9908961,4.7568026,4692.824,17.194052,5.214076,19.221348,0.14999999,,,-0.6860262,22.905184,-0.56302184,15.770547,7390.642258167267,7.3293684e-11,2880,17.433052
-0.9177332,-1.0,57620,-0.15437049,5.7056684e-07,17.433052,1.6289244,0.99054885,2.343915,4692.9297,17.292654,5.206459,19.221348,0.14999999,,,-0.68637335,22.894806,-0.5628834,15.771075,7393.922913312912,7.32428e-11,2881,17.433052
-0.75409395,-1.0,57640,-0.18088344,5.7076437e-07,17.433052,1.6284056,0.990342,2.7419481,4693.0664,17.270903,5.1988726,19.221348,0.14999999,,,-0.6867204,22.886848,-0.56275403,15.771594,7398.6845190525055,7.319199e-11,2882,17.433052
-0.83162826,-0.83838385,57660,-0.12005858,0.00014286437,17.433052,1.6278477,0.99721086,2.5608926,4693.086,17.377165,3.0321329,19.221348,0.14999999,,,-0.68706733,22.879742,-0.56260407,15.772152,7402.869369983673,7.314122e-11,2883,17.433052
-0.670835,-0.83838385,57680,-0.12750834,0.00014291398,17.433052,1.627306,0.9974712,3.0182452,4693.1484,17.336462,3.029998,19.221348,0.14999999,,,-0.68741405,22.880266,-0.56245416,15.772694,7407.644763708115,7.3090506e-11,2884,17.433052
-0.45320228,-0.61616164,57700,-0.11593106,0.0426291,17.433052,1.6267385,0.99188185,2.7945926,4693.1406,17.412092,2.9676244,19.221348,0.14999999,,,-0.6877607,22.876568,-0.56230044,15.773261,7412.048902511597,7.3039845e-11,2885,17.433052
-0.2833974,-0.43434343,57720,-0.106045686,0.881954,17.433052,1.6261969,1.0124003,2.9338741,4693.203,17.33409,2.992178,19.221348,0.14999999,,,-0.68809247,22.87914,-0.5621451,15.773803,7418.306082725525,7.298924e-11,2886,17.433052
-0.0915014,-0.33333334,57740,-0.30600828,2.5155647,17.433052,1.625742,1.0163069,3.417046,4693.5195,17.083784,3.4175124,19.221348,0.14999999,,,-0.68813336,22.880108,-0.56205225,15.774258,7422.858330488205,7.293868e-11,2887,17.433052
