Regret,ReturnLastEpisode,LQGsigma_higher,Bound,ReturnAbsMax,IWMin,Regret/t,LQGmu1_higher,TimeElapsed,LQGmu1_actor,IWMean,DenMISEMeanLog,IWFirstEpisode,IWLastEpisode,ReturnMax,ReturnMin,IWMax,TimestepsSoFar,ReturnMean,ReturnStepMax,Iteration,Delta,DenMISELogLast,DenMISELogFirst
5376.629,16.763552,0.14999999,22.148546,17.44315,,1.4406834,-0.3131313,11696.887745380402,-0.29168767,1.0017706,-0.4884278,2.9393811,3.8465378,17.44315,,3.978533,74640,15.959316,19.231716,3732,4.3648394e-11,-0.6831209,-1.0214773
5376.8594,17.17157,0.14999999,22.149633,17.44315,,1.4403582,-0.3131313,11702.160633802414,-0.36231375,1.0020195,-0.48839492,2.9378548,3.8010554,17.44315,,3.9753609,74660,15.959641,19.231716,3733,4.362501e-11,-0.36731568,-1.020958
5376.9805,17.276003,0.14999999,22.148321,17.44315,,1.4400053,-0.33333334,11707.384172677994,-0.31376833,1.0043092,-0.48832127,2.423608,3.2367306,17.44315,,3.7283673,74680,15.959994,19.231716,3734,4.3601647e-11,-0.21504594,-1.020439
5377.0625,17.318659,0.14999999,22.149384,17.44315,,1.439642,-0.33333334,11712.921529769897,-0.39330626,1.0045364,-0.4882728,2.4226847,3.5995662,17.44315,,3.7256455,74700,15.960358,19.231716,3735,4.3578304e-11,-0.31113827,-1.0200579
5377.1914,17.271505,0.14999999,22.147612,17.44315,,1.439291,-0.35353535,11718.871476650238,-0.62107193,1.0060618,-0.48818597,1.9629606,3.038745,17.44315,,3.5202694,74720,15.960709,19.231716,3736,4.3554972e-11,-0.16841254,-1.0196773
5377.1953,17.393684,0.14999999,22.13935,17.44315,,1.4389076,-0.65656567,11726.178017139435,-0.61865425,0.9984316,-0.48806247,0.009532161,2.6715174,17.44315,,2.7054117,74740,15.961092,19.231716,3737,4.353167e-11,-0.03246077,-1.0194196
5377.207,17.388933,0.14999999,22.140675,17.44315,,1.4385252,-0.5959596,11733.388590335846,-0.5910715,0.9932191,-0.48794115,0.03835517,2.7181597,17.44315,,2.7854242,74760,15.961474,19.231716,3738,4.350838e-11,-0.03321903,-1.0196846
5377.215,17.390987,0.14999999,22.14205,17.44315,,1.4381428,-0.5959596,11741.689769268036,-0.55672526,0.9934478,-0.48782486,0.03836504,2.782548,17.44315,,2.7840953,74780,15.961857,19.231716,3739,4.3485108e-11,-0.045716498,-1.0199418
5377.2344,17.383974,0.14999999,22.143242,17.44315,,1.4377632,-0.57575756,11748.658249616623,-0.7492277,0.9932548,-0.4877121,0.058857,2.8003135,17.44315,,2.8065076,74800,15.962236,19.231716,3740,4.3461863e-11,-0.05959943,-1.020199
5377.258,17.376957,0.14999999,22.141838,17.44315,,1.4373856,-0.67676765,11756.50206708908,-0.62093514,1.0019222,-0.48757526,0.005786002,2.2946987,17.44315,,2.6717935,74820,15.962614,19.231716,3741,4.3438628e-11,0.03090296,-1.0204506
5377.2617,17.39507,0.14999999,22.142574,17.44315,,1.4370022,-0.65656567,11763.389199495316,-0.76629025,0.9992377,-0.4874526,0.009544528,2.665225,17.44315,,2.6996756,74840,15.962997,19.231716,3742,4.341541e-11,-0.030318877,-1.0207163
5377.3086,17.355988,0.14999999,22.141756,17.44315,,1.4366302,-0.6969697,11768.254902362823,-0.6513941,1.005368,-0.48731318,0.0034472288,2.3072357,17.44315,,2.640774,74860,15.963369,19.231716,3743,4.3392217e-11,0.035346027,-1.020981
5377.301,17.403734,0.14999999,22.142649,17.44315,,1.436245,-0.67676765,11773.715813159943,-0.5863663,1.0023712,-0.48718524,0.0057906145,2.6578438,17.44315,,2.6682534,74880,15.963755,19.231716,3744,4.336904e-11,-0.01364076,-1.0212471
5377.34,17.3649,0.14999999,22.14243,17.44315,,1.4358711,-0.65656567,11781.637277126312,-0.5935713,0.999637,-0.48706675,0.009552131,2.4945252,17.44315,,2.6961517,74900,15.9641285,19.231716,3745,4.3345882e-11,-0.045426957,-1.0215126
5377.3438,17.393744,0.14999999,22.143835,17.44315,,1.4354897,-0.5959596,11786.66979265213,-0.70002604,0.9944142,-0.48694792,0.03843552,2.7727256,17.44315,,2.776437,74920,15.96451,19.231716,3746,4.332274e-11,-0.041776065,-1.0217772
5377.3633,17.379599,0.14999999,22.144262,17.44315,,1.435112,-0.67676765,11792.278383493423,-0.45463163,1.0028328,-0.486816,0.005795169,2.5934556,17.44315,,2.6648746,74940,15.964888,19.231716,3747,4.3299624e-11,0.013169124,-1.0220338
5377.3867,17.375921,0.14999999,22.141075,17.44315,,1.4347343,-0.57575756,11797.16296839714,-0.43563288,0.99401087,-0.48671427,0.058980744,2.1384952,17.44315,,2.7985787,74960,15.965265,19.231716,3748,4.327652e-11,-0.10795414,-1.022299
5377.4375,17.347841,0.14999999,22.139774,17.44315,,1.4343662,-0.53535354,11802.105933904648,-0.34345418,0.9951891,-0.4866187,0.1314281,2.410667,17.44315,,2.8447678,74980,15.965633,19.231716,3749,4.3253436e-11,-0.122704454,-1.0225501
5377.586,17.256973,0.14999999,22.141685,17.44315,,1.4340229,-0.37373737,11808.487068414688,-0.062241465,1.0066942,-0.48655647,1.5673364,3.3400385,17.44315,,3.3588006,75000,15.965977,19.231716,3750,4.3230374e-11,-0.2481802,-1.0227817
5381.367,13.616952,0.14999999,22.141258,17.44315,,1.4346485,-0.05050505,11815.077875852585,0.029071547,0.98254967,-0.48674956,6.844665,8.956409,17.44315,,10.994767,75020,15.965351,19.231716,3751,4.3207327e-11,-1.217249,-1.0226306
5389.6445,9.120314,0.14999999,22.127068,17.44315,,1.4364729,-0.37373737,11821.72930264473,-0.5489455,1.0060725,-0.48703954,1.564662,0.34284538,17.44315,,3.356987,75040,15.963527,19.231716,3752,4.3184293e-11,-1.55701,-1.0210739
5389.6914,17.355602,0.14999999,22.131002,17.44315,,1.4361019,-0.5555556,11828.214161634445,-0.32626152,0.994004,-0.48692408,0.08871274,2.8191578,17.44315,,2.8195271,75060,15.963898,19.231716,3753,4.3161287e-11,-0.05922765,-1.0209235
5389.9062,17.182636,0.14999999,22.127161,17.44315,,1.4357767,-0.37373737,11835.447182416916,-0.41263744,1.0062681,-0.48687115,1.5648066,3.3546252,17.44315,,3.3548074,75080,15.964223,19.231716,3754,4.3138295e-11,-0.2822464,-1.0211663
5389.957,17.351955,0.14999999,22.126745,17.44315,,1.4354076,-0.3939394,11841.255791187286,-0.24648637,1.0063424,-0.48677805,1.2229819,3.0453854,17.44315,,3.2203195,75100,15.964592,19.231716,3755,4.3115317e-11,-0.14321527,-1.0210159
5390.3477,17.0098,0.14999999,22.126783,17.44315,,1.4351301,-0.35353535,11847.0295317173,-0.14518176,1.005851,-0.4867793,1.9654733,3.3899493,17.44315,,3.5170543,75120,15.9648695,19.231716,3756,4.3092363e-11,-0.4972887,-1.0209565
5391.5195,16.226133,0.14999999,22.14193,17.44315,,1.4350605,-0.07070707,11854.307963848114,-0.016106695,0.98204726,-0.48688066,7.1380453,5.632446,17.44315,,10.231459,75140,15.964939,19.231716,3757,4.306943e-11,-0.87361735,-1.0206996
5396.008,12.912761,0.14999999,22.138971,17.44315,,1.4358721,-0.09090909,11859.486355304718,-0.093777835,0.9811354,-0.48712713,7.3123784,9.467284,17.44315,,9.485017,75160,15.964128,19.231716,3758,4.304651e-11,-1.3940028,-1.0190676
5397.9297,15.477576,0.14999999,22.137844,17.44315,,1.4360018,-0.13131313,11865.379288434982,-0.1811221,0.98017764,-0.48729053,7.279031,7.607532,17.44315,,8.107903,75180,15.963998,19.231716,3759,4.302361e-11,-1.0822661,-1.0173898
5398.625,16.704006,0.14999999,22.133541,17.44315,,1.4358044,-0.17171717,11870.890676736832,-0.3828385,0.98219454,-0.48735994,6.7387953,5.4944096,17.44315,,6.8779736,75200,15.964195,19.231716,3760,4.3000728e-11,-0.72751534,-1.0157212
5398.7383,17.287874,0.14999999,22.127365,17.44315,,1.4354525,-0.33333334,11876.407679319382,-0.22786765,1.0047221,-0.487283,2.4085257,3.0142932,17.44315,,3.712978,75220,15.964547,19.231716,3761,4.2977864e-11,-0.17964529,-1.0141965
5399.1523,16.984735,0.14999999,22.128973,17.44315,,1.4351816,-0.3131313,11881.885120630264,-0.2771748,1.0029051,-0.48729977,2.9169655,3.9436796,17.44315,,3.9519856,75240,15.964818,19.231716,3762,4.2955018e-11,-0.55548584,-1.0138222
5399.3633,17.193308,0.14999999,22.13045,17.44315,,1.4348555,-0.3131313,11888.443539619446,-0.24690402,1.0031708,-0.48727608,2.9154801,3.8576653,17.44315,,3.9488878,75260,15.965144,19.231716,3763,4.293219e-11,-0.40061113,-1.0133128
5399.8047,16.955019,0.14999999,22.132292,17.44315,,1.4345922,-0.2929293,11897.495396614075,-0.4452448,1.0008227,-0.48727623,3.4670026,4.14563,17.44315,,4.22946,75280,15.965407,19.231716,3764,4.290938e-11,-0.49094725,-1.012804
5399.883,17.32255,0.14999999,22.125654,17.44315,,1.4342318,-0.33333334,11905.055930137634,-0.31446585,1.0052913,-0.48717648,2.4035995,2.251431,17.44315,,3.701615,75300,15.965768,19.231716,3765,4.288659e-11,-0.111699484,-1.0121491
5400.0938,17.186409,0.14999999,22.12657,17.44315,,1.4339066,-0.33333334,11910.28710103035,-0.36751693,1.0055133,-0.4871261,2.402704,3.5721636,17.44315,,3.6989613,75320,15.966093,19.231716,3766,4.2863824e-11,-0.3029007,-1.0117764
5400.2188,17.275646,0.14999999,22.126036,17.44315,,1.4335604,-0.35353535,11915.267195940018,-0.17009443,1.0069603,-0.48704827,1.9467878,3.2324278,17.44315,,3.4963064,75340,15.966439,19.231716,3767,4.2841067e-11,-0.19939612,-1.0114042
5401.2188,16.40091,0.14999999,22.12456,17.44315,,1.433445,-0.3131313,11920.21072435379,-0.37274995,1.0037585,-0.4871202,2.9091897,3.6262224,17.44315,,3.934489,75360,15.966555,19.231716,3768,4.281833e-11,-0.76466656,-1.0111529
5401.328,17.29679,0.14999999,22.12323,17.44315,,1.4330921,-0.33333334,11925.193887472153,-0.34884793,1.005845,-0.48704043,2.3999906,3.1075506,17.44315,,3.6910846,75380,15.9669075,19.231716,3769,4.279561e-11,-0.19017941,-1.0106465
5401.4844,17.239643,0.14999999,22.12348,17.44315,,1.4327545,-0.35353535,11930.148228406906,-0.23976089,1.0072954,-0.48697072,1.944591,3.3437376,17.44315,,3.48901,75400,15.967245,19.231716,3770,4.277291e-11,-0.22939605,-1.0102751
5401.9297,16.955868,0.14999999,22.124496,17.44315,,1.4324923,-0.33333334,11936.431449651718,-0.46622097,1.0062624,-0.4869747,2.3984988,3.6427224,17.44315,,3.6860633,75420,15.967507,19.231716,3771,4.2750224e-11,-0.50912327,-1.0100247
5402.0156,17.311995,0.14999999,22.119043,17.44315,,1.4321365,-0.35353535,11942.71027469635,-0.21956404,1.0073583,-0.48686925,1.9433837,2.2066107,17.44315,,3.4842718,75440,15.967863,19.231716,3772,4.2727565e-11,-0.09545513,-1.009654
5402.4766,16.93194,0.14999999,22.119217,17.44315,,1.431879,-0.33333334,11949.629781484604,-0.24715105,1.0062977,-0.48689112,2.3970106,3.5505998,17.44315,,3.6810603,75460,15.968121,19.231716,3773,4.2704916e-11,-0.5765674,-1.0094041
5402.9023,16.981985,0.14999999,22.120441,17.44315,,1.4316111,-0.3131313,11955.20954823494,-0.19110075,1.0045958,-0.4868886,2.9030318,3.9140303,17.44315,,3.9183707,75480,15.968389,19.231716,3774,4.2682288e-11,-0.4831283,-1.0090339
5403.418,16.882305,0.14999999,22.12146,17.44315,,1.4313688,-0.2929293,11960.415091753006,-0.28338382,1.0022868,-0.48693833,3.4522157,4.166392,17.44315,,4.198261,75500,15.968631,19.231716,3775,4.2659678e-11,-0.6792924,-1.0085299
5403.8125,17.003807,0.14999999,22.122276,17.44315,,1.4310942,-0.3131313,11965.612476110458,-0.2856804,1.0050764,-0.48690796,2.8996859,3.7909374,17.44315,,3.9120839,75520,15.968905,19.231716,3776,4.263709e-11,-0.37409666,-1.0078807
5404.117,17.096252,0.14999999,22.123396,17.44315,,1.4307966,-0.3131313,11970.846398115158,-0.35466158,1.0053226,-0.4868749,2.8982282,3.775674,17.44315,,3.90907,75540,15.969203,19.231716,3777,4.261451e-11,-0.3671431,-1.0073779
5404.25,17.266348,0.14999999,22.121931,17.44315,,1.4304533,-0.3131313,11976.125454187393,-0.49416703,1.0054089,-0.48680156,2.8967729,3.1714387,17.44315,,3.9060621,75560,15.969546,19.231716,3778,4.2591954e-11,-0.21433188,-1.0068756
5404.301,17.354126,0.14999999,22.116611,17.44315,,1.4300871,0.3939394,11981.341348648071,0.57534486,1.0272464,-0.4866925,0.026051056,7.040123e-08,17.44315,,25.300863,75580,15.969913,19.231716,3779,4.256942e-11,-0.08016691,-1.0063738
5415.6094,6.090815,0.14999999,22.114021,17.44315,,1.4327002,-0.35353535,11987.28511929512,-0.5651199,1.0081122,-0.48720527,1.9375186,1.4515574e-07,17.44315,,3.4679654,75600,15.967299,19.231716,3780,4.2546897e-11,-2.4501033,-1.0066315
5415.6094,17.398952,0.14999999,22.106758,17.44315,,1.4323215,-0.83838385,11995.333580970764,-0.71733576,1.0187045,-0.48708883,5.4273623e-05,0.53420335,17.44315,,2.6403127,75620,15.967678,19.231716,3781,4.2524397e-11,-0.054243904,-1.0063835
5415.617,17.38838,0.14999999,22.109406,17.44315,,1.4319458,-0.6969697,12001.133067846298,-0.86432207,1.0042291,-0.4869512,0.0033981728,2.5960574,17.44315,,2.6510963,75640,15.968054,19.231716,3782,4.250191e-11,0.014970218,-1.006648
5415.7188,17.3009,0.14999999,22.108006,17.44315,,1.4315948,-0.83838385,12006.299281597137,-0.82688195,1.018934,-0.486823,5.4302254e-05,2.63774,17.44315,,2.6388285,75660,15.968405,19.231716,3783,4.247944e-11,-0.0066918964,-1.0069114
5415.789,17.33562,0.14999999,22.108408,17.44315,,1.4312334,-0.8181818,12013.494178295135,-0.6148172,1.0190012,-0.48668388,0.0001035653,2.599802,17.44315,,2.6001508,75680,15.968766,19.231716,3784,4.2456993e-11,0.021064125,-1.0071758
5415.758,17.426159,0.14999999,22.107227,17.44315,,1.4308472,-0.6969697,12020.20998430252,-0.831846,1.0043513,-0.48655933,0.0034008655,2.3683498,17.44315,,2.6489708,75700,15.969152,19.231716,3785,4.243456e-11,-0.033990417,-1.00744
5415.836,17.324106,0.14999999,22.10548,17.44315,,1.4304905,-0.8181818,12025.93233036995,-0.6572162,1.0190011,-0.48642462,0.00010361993,2.5983684,17.44315,,2.5985298,75720,15.969509,19.231716,3786,4.2412147e-11,0.019148637,-1.0077032
5415.828,17.40387,0.14999999,22.107462,17.44315,,1.4301109,-0.67676765,12032.203073263168,-0.66634244,1.0014417,-0.48629454,0.0057142237,2.670935,17.44315,,2.674695,75740,15.969889,19.231716,3787,4.238975e-11,-0.012741732,-1.0079672
5415.832,17.39226,0.14999999,22.10868,17.44315,,1.4297352,-0.67676765,12038.141116380692,-0.509862,1.0016452,-0.48616788,0.0057157227,2.673444,17.44315,,2.673513,75760,15.970264,19.231716,3788,4.2367373e-11,-0.0076013217,-1.0082299
5415.867,17.373667,0.14999999,22.110981,17.44315,,1.4293652,-0.5555556,12044.195593833923,-0.5857808,0.9936063,-0.48605853,0.08761674,2.7344742,17.44315,,2.8203304,75780,15.970634,19.231716,3789,4.234501e-11,-0.07415549,-1.0084922
5415.8984,17.365664,0.14999999,22.111893,17.44315,,1.428997,-0.5555556,12051.28400683403,-0.7579514,0.9938073,-0.485944,0.08763784,2.726146,17.44315,,2.8189762,75800,15.971003,19.231716,3790,4.232267e-11,-0.04500887,-1.008733
5415.926,17.372255,0.14999999,22.108482,17.44315,,1.428627,-0.6969697,12057.682465076447,-0.3480097,1.0049753,-0.4858094,0.0034060846,2.3754423,17.44315,,2.6438134,75820,15.971373,19.231716,3791,4.2300344e-11,0.03035859,-1.0089737
5416.051,17.274288,0.14999999,22.108444,17.44315,,1.4282837,-0.35353535,12064.144437551498,-0.37224156,1.0079615,-0.48573998,1.9425726,3.3351922,17.44315,,3.4736643,75840,15.971716,19.231716,3792,4.2278035e-11,-0.22702736,-1.0092366
5416.172,17.279387,0.14999999,22.108717,17.44315,,1.4279394,-0.37373737,12069.822211265564,-0.3701395,1.0084945,-0.48565885,1.5458657,3.2040346,17.44315,,3.3113136,75860,15.97206,19.231716,3793,4.2255744e-11,-0.186279,-1.0089881
5416.336,17.23728,0.14999999,22.109308,17.44315,,1.4276047,-0.37373737,12074.63638138771,-0.23187271,1.0086771,-0.48557848,1.5456433,3.2115855,17.44315,,3.3092976,75880,15.972395,19.231716,3794,4.2233474e-11,-0.18887097,-1.0088443
5416.922,16.812658,0.14999999,22.108828,17.44315,,1.4273834,-0.35353535,12082.526532411575,-0.25617337,1.008461,-0.48558813,1.9415314,3.2525787,17.44315,,3.467258,75900,15.972616,19.231716,3795,4.221122e-11,-0.5301954,-1.0087005
5417.324,16.996727,0.14999999,22.109612,17.44315,,1.4271135,-0.33333334,12090.147800445557,-0.4803344,1.007544,-0.48557672,2.3947306,3.656707,17.44315,,3.6632407,75920,15.972886,19.231716,3796,4.218898e-11,-0.4506851,-1.0084524
5417.3477,17.37453,0.14999999,22.104095,17.44315,,1.4267445,-0.35353535,12094.999665498734,-0.53265446,1.0084963,-0.48546916,1.9403373,2.0256364,17.44315,,3.4626207,75940,15.973255,19.231716,3797,4.2166767e-11,-0.0849914,-1.0080853
5417.3555,17.3909,0.14999999,22.10463,17.44315,,1.4263716,-0.53535354,12099.836252689362,-0.36798513,0.9947979,-0.48535594,0.12950863,2.8342135,17.44315,,2.8359518,75960,15.973628,19.231716,3798,4.2144566e-11,-0.06374486,-1.0078377
5417.4805,17.280464,0.14999999,22.10381,17.44315,,1.4260273,-0.37373737,12104.569867372513,-0.43915233,1.008994,-0.48527965,1.544442,3.2127564,17.44315,,3.3006554,75980,15.973972,19.231716,3799,4.2122382e-11,-0.18968302,-1.0080668
5417.5664,17.313507,0.14999999,22.103958,17.44315,,1.4256754,-0.5151515,12109.412087202072,-0.46122387,0.9966423,-0.4851784,0.1881284,2.6088324,17.44315,,2.855221,76000,15.974324,19.231716,3800,4.2100212e-11,-0.10907407,-1.0079235
5417.621,17.34421,0.14999999,22.105268,17.44315,,1.4253149,-0.41414142,12115.259646177292,-0.90609264,1.0076988,-0.4850764,0.9267739,2.7806149,17.44315,,3.0762181,76020,15.974685,19.231716,3801,4.2078063e-11,-0.09375187,-1.0081371
5417.7344,17.285778,0.14999999,22.095066,17.44315,,1.4249697,-0.83838385,12123.206856012344,-0.6910815,1.0186515,-0.48496345,5.436993e-05,2.561425,17.44315,,2.6419384,76040,15.97503,19.231716,3802,4.2055928e-11,-0.06425959,-1.0081564
5417.7344,17.399498,0.14999999,22.09877,17.44315,,1.4245958,-0.53535354,12128.090158700943,-0.4530689,0.9948694,-0.4848299,0.12958398,1.5437484,17.44315,,2.8323689,76060,15.975404,19.231716,3803,4.2033817e-11,0.0050522857,-1.0084194
5417.828,17.31195,0.14999999,22.09879,17.44315,,1.4242439,-0.5151515,12134.275256156921,-0.61051005,0.99672157,-0.48472962,0.1882648,2.693162,17.44315,,2.8520145,76080,15.975756,19.231716,3804,4.2011717e-11,-0.09818446,-1.0086483
5417.8438,17.380991,0.14999999,22.09819,17.44315,,1.4238749,-0.5555556,12139.934591770172,-0.30321214,0.994024,-0.48461184,0.08764911,2.5698214,17.44315,,2.8100924,76100,15.976125,19.231716,3805,4.1989637e-11,-0.03276584,-1.0088615
5418.125,17.121153,0.14999999,22.096893,17.44315,,1.4235744,-0.37373737,12144.958872318268,-0.22163908,1.0090704,-0.48456943,1.5460405,3.2719073,17.44315,,3.296541,76120,15.976425,19.231716,3806,4.1967575e-11,-0.3177207,-1.0091013
5418.7734,16.747509,0.14999999,22.095581,17.44315,,1.4233713,-0.35353535,12150.990235090256,-0.33620661,1.0087879,-0.48458785,1.9420311,3.173729,17.44315,,3.4551764,76140,15.976628,19.231716,3807,4.1945534e-11,-0.56331754,-1.0089579
5418.961,17.210506,0.14999999,22.096386,17.44315,,1.4230471,-0.35353535,12156.912428855896,-0.5651579,1.0089875,-0.4845222,1.9415509,3.3687906,17.44315,,3.45295,76160,15.976953,19.231716,3808,4.1923506e-11,-0.24304527,-1.0087105
5418.961,17.408968,0.14999999,22.090572,17.44315,,1.4226723,-0.6969697,12163.50050997734,-0.35936227,1.004288,-0.4844057,0.0034043472,1.9000789,17.44315,,2.6458733,76180,15.977327,19.231716,3809,4.1901493e-11,-0.049810667,-1.0084634
5419.1094,17.246792,0.14999999,22.099693,17.44315,,1.4223385,-0.37373737,12169.476122140884,-0.43733352,1.0096807,-0.4843301,1.545459,3.234616,17.44315,,3.291116,76200,15.977661,19.231716,3810,4.1879503e-11,-0.20032085,-1.008725
5419.2188,17.290915,0.14999999,22.098373,17.44315,,1.4219942,-0.3939394,12174.636668682098,-0.43499878,1.0093162,-0.48422858,1.2078694,2.8388815,17.44315,,3.1633205,76220,15.978005,19.231716,3811,4.185753e-11,-0.107074246,-1.0085819
5419.2734,17.345474,0.14999999,22.097977,17.44315,,1.4216356,-0.3939394,12179.619856119156,-0.21663058,1.0094308,-0.48412755,1.2078037,2.8551798,17.44315,,3.1615264,76240,15.978364,19.231716,3812,4.1835566e-11,-0.10841723,-1.0085274
5419.9297,16.740433,0.14999999,22.09543,17.44315,,1.4214354,-0.37373737,12184.506157636642,-0.30214915,1.0098808,-0.48415014,1.5450695,2.742238,17.44315,,3.2854826,76260,15.978564,19.231716,3813,4.181363e-11,-0.57909393,-1.0084729
5420.1875,17.14924,0.14999999,22.096243,17.44315,,1.4211283,-0.37373737,12189.35687994957,-0.37256688,1.0100774,-0.48410365,1.5448486,3.2567813,17.44315,,3.283515,76280,15.978871,19.231716,3814,4.1791702e-11,-0.31644407,-1.00833
5420.2383,17.344887,0.14999999,22.096848,17.44315,,1.4207697,-0.37373737,12195.49254322052,-0.389965,1.0102519,-0.48402053,1.544628,3.1733162,17.44315,,3.281551,76300,15.97923,19.231716,3815,4.1769796e-11,-0.17662613,-1.0081872
5420.3516,17.286715,0.14999999,22.096981,17.44315,,1.4204273,-0.37373737,12203.015206336975,-0.4008,1.0104017,-0.48393074,1.5444076,3.078586,17.44315,,3.27959,76320,15.979572,19.231716,3816,4.174791e-11,-0.15214089,-1.0080445
5420.422,17.328287,0.14999999,22.096949,17.44315,,1.4200745,-0.3939394,12208.951439142227,-0.59883475,1.0100753,-0.48383763,1.2070483,3.0518463,17.44315,,3.152329,76340,15.979925,19.231716,3817,4.172604e-11,-0.13861126,-1.0079018
5420.414,17.406773,0.14999999,22.090927,17.44315,,1.4197006,0.65656567,12213.916924476624,0.7191433,0.9983427,-0.48371816,1.5804244e-05,1.7009405e-15,17.44315,,35.648483,76360,15.980299,19.231716,3818,4.1704185e-11,-0.037122995,-1.0078475
5433.426,4.3960266,0.14999999,22.089096,17.44315,,1.4227343,-0.5151515,12218.78959441185,-0.54730415,0.99712574,-0.4842873,0.18816338,7.478399e-14,17.44315,,2.8421512,76380,15.977265,19.231716,3819,4.1682345e-11,-2.6528347,-1.0081095
5433.418,17.40489,0.14999999,22.089922,17.44315,,1.4223604,-0.5151515,12224.731907129288,-0.61491555,0.9973145,-0.48417553,0.1882034,2.7444043,17.44315,,2.8407815,76400,15.977639,19.231716,3820,4.166053e-11,-0.054355703,-1.008322
5433.4453,17.37197,0.14999999,22.089369,17.44315,,1.4219961,-0.5555556,12231.65677189827,-0.5245993,0.9943511,-0.48405758,0.08762044,2.5351977,17.44315,,2.8027616,76420,15.9780035,19.231716,3821,4.1638727e-11,-0.030392569,-1.0085346
5433.4766,17.363588,0.14999999,22.090637,17.44315,,1.4216318,-0.53535354,12237.746487855911,-0.64241976,0.99579954,-0.4839483,0.12962985,2.8182738,17.44315,,2.8190718,76440,15.978368,19.231716,3822,4.1616943e-11,-0.060513243,-1.0087732
5433.457,17.418741,0.14999999,22.089766,17.44315,,1.4212561,-0.57575756,12245.267832279205,-0.74911577,0.9941243,-0.48382738,0.058201596,2.453178,17.44315,,2.7824283,76460,15.978744,19.231716,3823,4.1595172e-11,-0.017954985,-1.0090009
5433.5,17.365042,0.14999999,22.090418,17.44315,,1.4208937,-0.6969697,12251.8615193367,-0.44933027,1.0046012,-0.48369604,0.003407017,2.4427135,17.44315,,2.646902,76480,15.979106,19.231716,3824,4.157342e-11,0.024645014,-1.0092473
5433.5703,17.323708,0.14999999,22.085922,17.44315,,1.4205408,-0.53535354,12260.628906488419,-0.61992025,0.9958482,-0.4835929,0.12972507,2.47831,17.44315,,2.8161278,76500,15.979459,19.231716,3825,4.1551686e-11,-0.09384007,-1.0095078
5433.5703,17.402145,0.14999999,22.086906,17.44315,,1.4201698,-0.67676765,12266.646338701248,-0.5134101,1.0016657,-0.48347446,0.005724336,2.5416923,17.44315,,2.6695044,76520,15.97983,19.231716,3826,4.1529967e-11,-0.026462615,-1.0097353
5433.582,17.385996,0.14999999,22.089815,17.44315,,1.4198027,-0.53535354,12273.504310131073,-0.62603736,0.99627125,-0.48336422,0.12978831,2.8013291,17.44315,,2.81426,76540,15.980197,19.231716,3827,4.150827e-11,-0.06261284,-1.0099951
5433.5938,17.390118,0.14999999,22.089285,17.44315,,1.4194345,-0.5555556,12279.419285535812,-0.54219717,0.99518657,-0.48324507,0.087768465,2.4375193,17.44315,,2.795012,76560,15.980565,19.231716,3828,4.1486585e-11,-0.023192316,-1.0102226
5433.586,17.41306,0.14999999,22.090614,17.44315,,1.4190607,-0.5555556,12286.161870479584,-0.7414238,0.99540544,-0.48313373,0.087789394,2.7912316,17.44315,,2.7937026,76580,15.980939,19.231716,3829,4.146492e-11,-0.05226701,-1.0104607
5433.6094,17.375816,0.14999999,22.089176,17.44315,,1.4186964,-0.67676765,12293.02223110199,-0.5093832,1.0021124,-0.4830026,0.0057298522,2.366978,17.44315,,2.6663299,76600,15.981303,19.231716,3830,4.1443265e-11,0.023669276,-1.010699
5433.6406,17.364256,0.14999999,22.088367,17.44315,,1.418335,-0.5555556,12299.965886592865,-0.61266804,0.9954925,-0.48289245,0.08783311,2.700273,17.44315,,2.7917104,76620,15.981665,19.231716,3831,4.1421633e-11,-0.0625467,-1.0109586
5433.633,17.406416,0.14999999,22.088821,17.44315,,1.417963,-0.57575756,12305.561153650284,-0.42586204,0.9951548,-0.48277467,0.058329538,2.6509743,17.44315,,2.7724676,76640,15.982037,19.231716,3832,4.1400015e-11,-0.02702094,-1.0111966
5433.6914,17.339512,0.14999999,22.086912,17.44315,,1.4176092,-0.53535354,12309.626032114029,-0.49702397,0.9968521,-0.4826787,0.12997627,2.2753272,17.44315,,2.8072824,76660,15.98239,19.231716,3833,4.1378418e-11,-0.11035098,-1.0114423
5433.7266,17.370388,0.14999999,22.087925,17.44315,,1.4172468,-0.53535354,12315.552072763443,-0.42036256,0.9970523,-0.4825709,0.13000578,2.7498798,17.44315,,2.8059595,76680,15.982753,19.231716,3834,4.1356835e-11,-0.06602366,-1.0116693
5433.797,17.32576,0.14999999,22.087717,17.44315,,1.4168959,-0.4949495,12320.531214237213,-0.53311545,1.0010092,-0.48247573,0.26941407,2.6362321,17.44315,,2.8484955,76700,15.983104,19.231716,3835,4.133527e-11,-0.11479616,-1.0118961
5433.8516,17.347778,0.14999999,22.088469,17.44315,,1.4165411,-0.5151515,12327.001247882843,-0.35342848,0.9990781,-0.4823635,0.18891324,2.7820466,17.44315,,2.823232,76720,15.9834585,19.231716,3836,4.131372e-11,-0.052176554,-1.0120866
