DenMISELogLast,TimestepsSoFar,IWMean,IWMin,Regret,LQGmu1_higher,IWFirstEpisode,Bound,ReturnAbsMax,ReturnStepMax,ReturnLastEpisode,LQGsigma_higher,Regret/t,DenMISELogFirst,ReturnMean,IWMax,Delta,ReturnMin,TimeElapsed,DenMISEMeanLog,ReturnMax,Iteration,LQGmu1_actor,IWLastEpisode
-0.19915597,37580,0.982257,,3494.6348,-0.7979798,5.8949627e-06,24.344492,17.441992,19.230934,17.373287,0.14999999,1.8598375,-1.3139933,15.540162,3.2876582,1.7218604e-10,,3690.53963303566,-0.6065125,17.441992,1879,-0.6718819,3.1497927
-0.15189162,37600,1.0039657,,3494.6426,-0.6363636,0.0010567973,24.336035,17.441992,19.230934,17.393536,0.14999999,1.8588524,-1.3145254,15.541147,3.041317,1.7200291e-10,,3694.0237622261047,-0.60628027,17.441992,1880,-0.6106498,3.0102966
-0.112967506,37620,1.004383,,3494.6758,-0.6363636,0.0010573588,24.335537,17.441992,19.230934,17.36372,0.14999999,1.8578825,-1.3150566,15.542117,3.0380201,1.7182007e-10,,3697.8479957580566,-0.60601604,17.441992,1881,-0.42931592,2.9342613
-0.09409143,37640,1.0317711,,3494.6973,-0.47474748,0.059370182,24.332806,17.441992,19.230934,17.380161,0.14999999,1.8569059,-1.3155875,15.543094,2.8682518,1.7163752e-10,,3701.5105481147766,-0.6057418,17.441992,1882,-0.4721928,2.791016
-0.07450539,37660,1.0321101,,3494.7656,-0.47474748,0.059399858,24.332249,17.441992,19.230934,17.332304,0.14999999,1.8559561,-1.3160871,15.544044,2.865409,1.714553e-10,,3704.8212826251984,-0.605443,17.441992,1883,-0.3348313,2.864924
-0.20713326,37680,1.0348188,,3494.9863,-0.41414142,0.19949909,24.327997,17.441992,19.230934,17.177824,0.14999999,1.8550892,-1.3165865,15.54491,2.9807541,1.7127331e-10,,3708.5183176994324,-0.6052148,17.441992,1884,-0.5623492,2.8449197
-0.085308805,37700,1.0299741,,3494.9922,-0.4949495,0.038292956,24.322197,17.441992,19.230934,17.39689,0.14999999,1.8541069,-1.3170112,15.545893,2.8524702,1.7109164e-10,,3712.0693328380585,-0.6049207,17.441992,1885,-0.7178046,2.618341
-0.17690347,37720,0.9819657,,3495.002,-0.7979798,5.9157946e-06,24.325138,17.441992,19.230934,17.388561,0.14999999,1.8531294,-1.3175213,15.54687,3.2860792,1.7091026e-10,,3715.1128249168396,-0.604678,17.441992,1886,-0.8990317,2.751756
-0.24245478,37740,0.98218536,,3495.121,-0.7979798,5.9189324e-06,24.319712,17.441992,19.230934,17.284286,0.14999999,1.85221,-1.3180515,15.54779,3.282103,1.7072915e-10,,3718.6908688545227,-0.6044957,17.441992,1887,-0.6474585,2.701249
-0.13260162,37760,1.0085827,,3495.1191,-0.61616164,0.0018705215,24.320305,17.441992,19.230934,17.399324,0.14999999,1.8512287,-1.3185812,15.548771,2.9906704,1.7054835e-10,,3722.181214094162,-0.6042555,17.441992,1888,-0.5856974,2.9713507
-0.09475755,37780,1.0089666,,3495.129,-0.61616164,0.0018715109,24.31958,17.441992,19.230934,17.389507,0.14999999,1.850254,-1.3191098,15.549746,2.9875221,1.7036782e-10,,3724.1638634204865,-0.6039813,17.441992,1889,-0.7661165,2.864275
-0.19635941,37800,0.98258585,,3495.166,-0.7979798,5.928333e-06,24.3137,17.441992,19.230934,17.363737,0.14999999,1.8492937,-1.319638,15.550706,3.2764404,1.7018759e-10,,3727.1136136054993,-0.6037611,17.441992,1890,-0.7736865,3.1644506
-0.19811742,37820,1.0017184,,3495.1953,-0.65656567,0.00059204205,24.314596,17.441992,19.230934,17.368519,0.14999999,1.8483324,-1.320167,15.551667,3.0601556,1.7000765e-10,,3730.424174785614,-0.60355586,17.441992,1891,-0.71843,2.3904226
-0.17185491,37840,0.98546964,,3495.211,-0.7777778,1.2095482e-05,24.318932,17.441992,19.230934,17.387547,0.14999999,1.8473625,-1.3206953,15.552637,3.2495158,1.6982797e-10,,3734.0070900917053,-0.603327,17.441992,1892,-0.77813786,2.920533
-0.19785148,37860,0.98598856,,3495.252,-0.7777778,1.2101886e-05,24.31908,17.441992,19.230934,17.35918,0.14999999,1.8464088,-1.3212237,15.553591,3.2456589,1.6964859e-10,,3737.3378615379333,-0.60312074,17.441992,1893,-0.57625026,3.2414804
-0.08807846,37880,1.0062909,,3495.2695,-0.6363636,0.0010644613,24.31747,17.441992,19.230934,17.381107,0.14999999,1.8454437,-1.3217518,15.554556,3.0146604,1.694695e-10,,3740.8428332805634,-0.60285634,17.441992,1894,-0.72777367,2.6803765
-0.17383425,37900,1.0030693,,3495.3203,-0.65656567,0.0005932937,24.314777,17.441992,19.230934,17.350939,0.14999999,1.8444958,-1.3222791,15.555504,3.0491655,1.6929068e-10,,3744.1403822898865,-0.6026268,17.441992,1895,-0.40037003,2.8273392
-0.11690179,37920,1.0133333,,3495.4355,-0.5959596,0.0032518588,24.296083,17.441992,19.230934,17.2826,0.14999999,1.843585,-1.3228064,15.556415,2.9370584,1.6911214e-10,,3747.377254962921,-0.602369,17.441992,1896,-0.7623182,1.2775778
-0.18871272,37940,0.98407346,,3495.4707,-0.7979798,5.95027e-06,24.301678,17.441992,19.230934,17.367699,0.14999999,1.8426304,-1.323332,15.557369,3.259705,1.689339e-10,,3751.0135209560394,-0.60214424,17.441992,1897,-0.41588235,3.1224973
-0.1027124,37960,1.0342102,,3495.545,-0.41414142,0.20095523,24.302464,17.441992,19.230934,17.324562,0.14999999,1.8416996,-1.323859,15.5583,2.9856462,1.6875593e-10,,3754.8034019470215,-0.60188967,17.441992,1898,-0.5748333,2.9471145
-0.08446835,37980,1.02455,,3495.541,-0.53535354,0.015153269,24.296356,17.441992,19.230934,17.402355,0.14999999,1.8407278,-1.3242798,15.559272,2.857121,1.6857826e-10,,3758.5060358047485,-0.6015994,17.441992,1899,-0.43494436,2.795506
-0.08687458,38000,1.0338051,,3495.6094,-0.45454547,0.091360554,24.29675,17.441992,19.230934,17.334688,0.14999999,1.8397942,-1.3247982,15.560205,2.8785834,1.6840085e-10,,3761.724709033966,-0.6013157,17.441992,1900,-0.27322638,2.8763387
-0.34558994,38020,1.0296986,,3495.8984,-0.35353535,0.5737935,24.293894,17.441992,19.230934,17.109114,0.14999999,1.8389788,-1.3252764,15.561021,3.3031173,1.6822371e-10,,3765.3275759220123,-0.6011636,17.441992,1901,-0.54243994,3.255834
-0.07086086,38040,0.9980194,,3495.871,0.3131313,1.2162794,24.28753,17.441992,19.230934,17.42977,0.14999999,1.8379965,-1.3255005,15.562003,17.118763,1.6804687e-10,,3768.0926311016083,-0.60086936,17.441992,1902,0.20531912,2.4606373e-07
-1.7552183,38060,1.0303333,,3504.5469,-0.4949495,0.03861503,24.286446,17.441992,19.230934,8.720838,0.14999999,1.8415909,-1.3253869,15.558409,2.8398995,1.678703e-10,,3769.8797216415405,-0.6014785,17.441992,1903,-0.4599993,0.00028476372
-0.072044455,38080,1.032701,,3504.6016,-0.47474748,0.059985124,24.28598,17.441992,19.230934,17.343754,0.14999999,1.8406525,-1.3258919,15.559347,2.8476627,1.6769403e-10,,3771.712655067444,-0.60118455,17.441992,1904,-0.6012383,2.8445144
-0.0955607,38100,1.010425,,3504.6113,-0.61616164,0.0018851769,24.286964,17.441992,19.230934,17.392609,0.14999999,1.8396902,-1.3263855,15.560309,2.9640908,1.6751801e-10,,3775.1363916397095,-0.60090226,17.441992,1905,-0.297131,2.9118633
-0.2857923,38120,0.90481794,,3504.879,0.01010101,10.01962,24.285187,17.441992,19.230934,17.130972,0.14999999,1.8388662,-1.3269093,15.561133,11.215988,1.6734227e-10,,3776.9540083408356,-0.60073155,17.441992,1906,-0.22468577,0.43447545
-0.4853582,38140,1.0275829,,3505.4863,-0.33333334,0.7822411,24.301868,17.441992,19.230934,16.795427,0.14999999,1.8382196,-1.3221906,15.56178,3.4661398,1.6716681e-10,,3778.80078792572,-0.60072166,17.441992,1907,-0.14105119,3.3241768
-0.7775948,38160,1.0062027,,3506.7617,-0.25252524,2.2819982,24.29856,17.441992,19.230934,16.12469,0.14999999,1.8379259,-1.3223048,15.562074,4.469012,1.6699164e-10,,3781.8676886558533,-0.6008003,17.441992,1908,-0.3308037,4.391332
-0.21281038,38180,1.023801,,3506.9375,-0.3131313,1.0498962,24.293053,17.441992,19.230934,17.221537,0.14999999,1.8370552,-1.3216335,15.562944,3.6538467,1.6681674e-10,,3785.3381168842316,-0.6005939,17.441992,1909,-0.4324281,3.267586
-0.08426949,38200,1.0350363,,3507.0508,-0.3939394,0.28952044,24.286625,17.441992,19.230934,17.288479,0.14999999,1.8361521,-1.3216074,15.563848,3.0484333,1.6664212e-10,,3789.1936700344086,-0.6003114,17.441992,1910,-0.17437524,2.7997537
-0.6510968,38220,1.0190941,,3507.8145,-0.2929293,1.3850532,24.282152,17.441992,19.230934,16.63508,0.14999999,1.8355913,-1.3219792,15.564408,3.8779747,1.6646777e-10,,3793.150802373886,-0.6003198,17.441992,1911,-0.16202018,3.7319973
-0.69473106,38240,0.99163675,,3508.787,-0.21212122,3.493683,24.284317,17.441992,19.230934,16.429274,0.14999999,1.8351393,-1.3217778,15.56486,5.177208,1.6629367e-10,,3795.9493114948273,-0.60035956,17.441992,1912,-0.10220445,5.03862
-0.92102545,38260,0.96447736,,3510.9688,-0.15151516,5.773402,24.284622,17.441992,19.230934,15.215708,0.14999999,1.8353205,-1.3204751,15.564679,6.535676,1.6611987e-10,,3798.7839710712433,-0.60053176,17.441992,1913,-0.32199883,6.329192
-0.22527568,38280,1.0198487,,3511.1152,-0.2929293,1.3795311,24.27478,17.441992,19.230934,17.253183,0.14999999,1.8344393,-1.3179843,15.56556,3.8595858,1.6594634e-10,,3801.631584882736,-0.6003547,17.441992,1914,-0.27756244,3.2696357
-0.32407427,38300,1.0249784,,3511.4258,-0.3131313,1.0458647,24.274076,17.441992,19.230934,17.092525,0.14999999,1.833642,-1.3177861,15.566358,3.6254635,1.6577306e-10,,3804.466182231903,-0.6002003,17.441992,1915,-0.14119093,3.5756302
-0.7658207,38320,1.008872,,3512.3535,-0.25252524,2.2716556,24.27285,17.441992,19.230934,16.469692,0.14999999,1.8331699,-1.3177623,15.56683,4.417438,1.6560006e-10,,3807.245233774185,-0.600274,17.441992,1916,-0.34711823,4.342935
-0.17673893,38340,1.0252728,,3512.5195,-0.3131313,1.0451465,24.264196,17.441992,19.230934,17.238049,0.14999999,1.8322992,-1.3170991,15.5677,3.6149,1.6542734e-10,,3810.031554698944,-0.60004884,17.441992,1917,-0.36966193,3.0933394
-0.14211835,38360,1.0320215,,3512.629,-0.35353535,0.5691071,24.26064,17.441992,19.230934,17.289131,0.14999999,1.8314018,-1.3170755,15.568598,3.2593036,1.6525488e-10,,3812.8468577861786,-0.59979695,17.441992,1918,-0.06858888,3.0481064
-1.0454363,38380,0.9955266,,3515.4336,-1.0,1.7633512e-09,24.254257,17.441992,19.230934,14.592207,0.14999999,1.8319101,-1.3173001,15.5680895,5.1107697,1.650827e-10,,3815.673636198044,-0.60001266,17.441992,1919,-0.7918843,3.208898e-08
-0.20777841,38400,0.9820496,,3515.496,-0.7979798,5.9175723e-06,24.257088,17.441992,19.230934,17.33972,0.14999999,1.830987,-1.317821,15.569013,3.285345,1.649108e-10,,3818.4288277626038,-0.599811,17.441992,1920,-0.82122976,3.271126
-0.21650486,38420,0.9825547,,3515.5566,-0.7979798,5.920654e-06,24.25697,17.441992,19.230934,17.337639,0.14999999,1.8300667,-1.3183417,15.569933,3.2814412,1.6473914e-10,,3821.1746463775635,-0.5996212,17.441992,1921,-0.98172396,3.2630873
-0.3445096,38440,0.92856383,,3515.7422,0.67676765,0.0004408282,24.25563,17.441992,19.230934,17.216635,0.14999999,1.8292093,-1.3188622,15.57079,25.69329,1.6456775e-10,,3823.931762933731,-0.59949756,17.441992,1922,0.62927055,1.0677787e-26
-2.1806195,38460,0.9274481,,3527.6406,-0.07070707,8.755683,24.253777,17.441992,19.230934,5.4993796,0.14999999,1.8344469,-1.3193821,15.565553,8.755683,1.6439665e-10,,3826.689478635788,-0.60035896,17.441992,1923,-0.1637991,0.0004397105
-0.67804927,38480,1.0097058,,3528.504,-0.25252524,2.2662032,24.258076,17.441992,19.230934,16.535603,0.14999999,1.8339424,-1.3153592,15.566057,4.403188,1.6422581e-10,,3829.495391845703,-0.6004376,17.441992,1924,-0.24079573,4.398617
-0.41963002,38500,1.0164227,,3528.836,-0.27272728,1.7807308,24.256851,17.441992,19.230934,17.071344,0.14999999,1.8331614,-1.3147017,15.566838,4.0942435,1.6405523e-10,,3832.2882957458496,-0.6003389,17.441992,1925,-0.34377924,3.9556825
-0.18046004,38520,1.0261956,,3528.9453,-0.3131313,1.0422213,24.250122,17.441992,19.230934,17.290361,0.14999999,1.8322668,-1.3142964,15.567733,3.6007452,1.6388492e-10,,3835.1013588905334,-0.6001126,17.441992,1926,-0.33804208,3.119798
-0.18902174,38540,1.029987,,3529.1602,-0.33333334,0.7760732,24.247807,17.441992,19.230934,17.185854,0.14999999,1.8314266,-1.3142744,15.568573,3.4066596,1.6371486e-10,,3837.930637359619,-0.59988594,17.441992,1927,-0.32485935,3.2114112
-0.21164264,38560,1.0329663,,3529.4219,-0.35353535,0.5675811,24.246952,17.441992,19.230934,17.137953,0.14999999,1.8306131,-1.3143905,15.5693865,3.246369,1.6354508e-10,,3840.792425632477,-0.59966934,17.441992,1928,-0.24716133,3.2269921
-0.39596516,38580,1.0273055,,3529.8086,-0.3131313,1.0425532,24.246607,17.441992,19.230934,17.01128,0.14999999,1.8298655,-1.3146148,15.570134,3.5876138,1.6337555e-10,,3843.649729013443,-0.5995468,17.441992,1929,-0.18943721,3.5874248
-0.578838,38600,1.0233694,,3530.5703,-0.2929293,1.3748603,24.244967,17.441992,19.230934,16.641401,0.14999999,1.8293104,-1.3145927,15.570689,3.8073144,1.6320628e-10,,3846.487473964691,-0.599522,17.441992,1930,-0.47934744,3.7397017
-0.06411984,38620,0.9954102,,3530.586,-1.0,1.7582397e-09,24.24302,17.441992,19.230934,17.380522,0.14999999,1.828372,-1.3143986,15.571628,5.128926,1.630373e-10,,3849.3146624565125,-0.59923303,17.441992,1931,-0.7728655,0.006862531
-0.20262961,38640,0.9827685,,3530.6406,-0.7979798,5.900407e-06,24.251963,17.441992,19.230934,17.349623,0.14999999,1.8274527,-1.3149164,15.572547,3.2919946,1.6286857e-10,,3852.8664605617523,-0.59903044,17.441992,1932,-0.8006727,3.2116823
-0.21176413,38660,0.9832779,,3530.7031,-0.7979798,5.903458e-06,24.251982,17.441992,19.230934,17.335686,0.14999999,1.826541,-1.3154339,15.573459,3.2880957,1.627001e-10,,3857.377441883087,-0.59883916,17.441992,1933,-1.0567791,3.2863727
-0.5645831,38680,0.9953982,,3530.9023,-1.0,1.7609716e-09,24.2321,17.441992,19.230934,17.197435,0.14999999,1.8256998,-1.315951,15.5743,5.123145,1.6253189e-10,,3860.219136238098,-0.5988302,17.441992,1934,-0.79700017,4.354122
-0.20916395,38700,0.9834957,,3530.9531,-0.7979798,5.9095696e-06,24.245686,17.441992,19.230934,17.352077,0.14999999,1.8247814,-1.316468,15.575218,3.2835011,1.6236394e-10,,3863.754097223282,-0.59863156,17.441992,1935,-0.858807,3.278297
-0.22812037,38720,0.9838973,,3531.0352,-0.7979798,5.912619e-06,24.24387,17.441992,19.230934,17.316017,0.14999999,1.8238821,-1.3169847,15.5761175,3.2796326,1.6219624e-10,,3867.2766618728638,-0.59844893,17.441992,1936,-0.67574984,3.077386
-0.14801687,38740,0.985734,,3531.0273,-0.7777778,1.2056912e-05,24.234905,17.441992,19.230934,17.412098,0.14999999,1.8229351,-1.317501,15.5770645,3.253265,1.6202882e-10,,3869.2688200473785,-0.5982248,17.441992,1937,-0.7020476,2.4470217
-0.16275035,38760,0.99833274,,3531.0488,-0.67676765,0.0003231868,24.232662,17.441992,19.230934,17.376665,0.14999999,1.8220062,-1.3180171,15.577993,3.0959,1.6186165e-10,,3873.399729013443,-0.5980077,17.441992,1938,-0.5845139,3.0855505
-0.0924052,38780,1.0015688,,3531.0742,-0.65656567,0.00059107534,24.22861,17.441992,19.230934,17.374205,0.14999999,1.8210812,-1.3185328,15.578918,3.055238,1.6169474e-10,,3876.8126385211945,-0.59774786,17.441992,1939,-0.46893996,2.5992448
-0.068359345,38800,1.0352026,,3531.1172,-0.37373737,0.4094946,24.238712,17.441992,19.230934,17.3592,0.14999999,1.8201628,-1.3190482,15.579837,3.1234233,1.6152808e-10,,3880.353357076645,-0.59747446,17.441992,1940,-0.16286622,2.328278
-0.67710346,38820,1.0234505,,3532.1035,-0.2929293,1.3814198,24.232527,17.441992,19.230934,16.411339,0.14999999,1.8197346,-1.3193524,15.580265,3.8161893,1.613617e-10,,3883.641398668289,-0.59749764,17.441992,1941,-0.34127888,3.594356
-0.18121102,38840,1.0337565,,3532.3008,-0.35353535,0.5702924,24.229246,17.441992,19.230934,17.205673,0.14999999,1.8188972,-1.319156,15.581102,3.2413325,1.6119556e-10,,3887.587058544159,-0.5972713,17.441992,1942,-0.34899363,3.1773715
-0.16766621,38860,1.0340836,,3532.4922,-0.35353535,0.57041854,24.228157,17.441992,19.230934,17.204308,0.14999999,1.8180609,-1.3193772,15.581939,3.2375977,1.6102966e-10,,3891.4635393619537,-0.59703296,17.441992,1943,-0.48599812,3.1436648
-0.064301625,38880,1.0355918,,3532.5352,-0.43434343,0.136086,24.22254,17.441992,19.230934,17.355358,0.14999999,1.8171482,-1.3195982,15.582851,2.889555,1.6086403e-10,,3895.6625349521637,-0.59674174,17.441992,1944,-0.63419944,2.6729684
-0.12063848,38900,1.0050434,,3532.5527,-0.6363636,0.0010626437,24.223028,17.441992,19.230934,17.386057,0.14999999,1.8162222,-1.3200425,15.583777,3.018074,1.6069866e-10,,3899.002067565918,-0.5964787,17.441992,1945,-0.6195095,3.000311
-0.11057439,38920,1.0090216,,3532.5586,-0.61616164,0.0018742195,24.223125,17.441992,19.230934,17.392498,0.14999999,1.8152924,-1.3205559,15.584707,2.9770393,1.6053356e-10,,3901.958362340927,-0.59622663,17.441992,1946,-0.30220276,2.9698362
-0.2538782,38940,1.0363172,,3532.8184,-0.3939394,0.28936452,24.214043,17.441992,19.230934,17.14248,0.14999999,1.8144922,-1.3210686,15.585507,3.0112891,1.6036869e-10,,3904.81476688385,-0.5960462,17.441992,1947,-0.5160164,2.8435297
-0.0639939,38960,1.0297816,,3532.8184,-0.4949495,0.03846267,24.21138,17.441992,19.230934,17.398422,0.14999999,1.8135614,-1.3214335,15.586438,2.829184,1.6020407e-10,,3907.6710793972015,-0.5957546,17.441992,1948,-0.63045526,2.8075519
-0.11583495,38980,1.0056579,,3532.8066,-0.6363636,0.0010646482,24.216139,17.441992,19.230934,17.410198,0.14999999,1.8126259,-1.3219271,15.587374,3.0112133,1.6003973e-10,,3910.562873840332,-0.5954933,17.441992,1949,-0.782225,2.9839287
-0.20060074,39000,1.0022752,,3532.8398,-0.65656567,0.00059338874,24.208984,17.441992,19.230934,17.369324,0.14999999,1.8117123,-1.3224394,15.588287,3.0472841,1.5987563e-10,,3914.582989692688,-0.595288,17.441992,1950,-0.65461993,2.2884789
-0.12917395,39020,1.0027263,,3532.8477,-0.65656567,0.000593693,24.209465,17.441992,19.230934,17.391325,0.14999999,1.8107882,-1.3229518,15.589211,3.0440898,1.5971179e-10,,3919.8277242183685,-0.5950482,17.441992,1951,-0.4320936,3.02609
-0.076983295,39040,0.9896364,,3532.92,0.4949495,0.0483336,24.19871,17.441992,19.230934,17.329576,0.14999999,1.8098965,-1.3234639,15.590103,20.602596,1.5954818e-10,,3922.6682436466217,-0.5947814,17.441992,1952,0.46725002,1.4591709e-08
-1.9933639,39060,1.0321224,,3543.2012,-0.47474748,0.05986882,24.197971,17.441992,19.230934,7.116902,0.14999999,1.8142347,-1.3239514,15.585765,2.8304935,1.5938484e-10,,3925.928099632263,-0.59550476,17.441992,1953,-0.60406435,5.3288097e-08
-0.0969651,39080,1.006193,,3543.207,-0.6363636,0.0010673187,24.20217,17.441992,19.230934,17.392391,0.14999999,1.8133106,-1.3244326,15.586689,3.002643,1.5922173e-10,,3928.37867975235,-0.5952333,17.441992,1954,-0.6331492,2.8632674
-0.113652006,39100,1.006626,,3543.2168,-0.6363636,0.0010678645,24.202578,17.441992,19.230934,17.392979,0.14999999,1.8123865,-1.3249437,15.587613,2.9995706,1.5905889e-10,,3932.4181385040283,-0.59498394,17.441992,1955,-0.67659956,2.9790483
-0.14055069,39120,1.0070449,,3543.2266,-0.6363636,0.0010684105,24.202759,17.441992,19.230934,17.387266,0.14999999,1.8114662,-1.3254545,15.588533,2.9965072,1.5889629e-10,,3935.424724340439,-0.59474826,17.441992,1956,-0.61178684,2.952806
-0.09859223,39140,1.0074344,,3543.2422,-0.6363636,0.0010689558,24.202457,17.441992,19.230934,17.389399,0.14999999,1.8105469,-1.325965,15.589453,2.9934533,1.5873394e-10,,3938.2121012210846,-0.5944913,17.441992,1957,-0.4747115,2.89606
-0.05978104,39160,1.0248693,,3543.2676,-0.53535354,0.015186573,24.19794,17.441992,19.230934,17.372652,0.14999999,1.8096361,-1.3264754,15.5903635,2.8356738,1.5857185e-10,,3941.7594571113586,-0.5942147,17.441992,1958,-0.75844115,2.601898
-0.18669845,39180,0.98608387,,3543.2969,-0.7777778,1.2171727e-05,24.192148,17.441992,19.230934,17.368519,0.14999999,1.8087282,-1.3269782,15.591271,3.2430425,1.5841001e-10,,3944.689781188965,-0.593994,17.441992,1959,-0.61345416,3.1790135
-0.09749758,39200,1.011484,,3543.3066,-0.61616164,0.0018872572,24.198004,17.441992,19.230934,17.391602,0.14999999,1.8078089,-1.3274885,15.592191,2.948906,1.582484e-10,,3948.538096189499,-0.593748,17.441992,1960,-0.42677417,2.9315057
-0.07932099,39220,1.0308634,,3543.3594,-0.4949495,0.038715973,24.19408,17.441992,19.230934,17.346188,0.14999999,1.8069153,-1.3279977,15.593084,2.8146615,1.5808704e-10,,3951.843869447708,-0.59348,17.441992,1961,-0.51601124,2.5966349
-0.056895174,39240,1.0311819,,3543.3867,-0.4949495,0.038734958,24.193647,17.441992,19.230934,17.375349,0.14999999,1.8060064,-1.3284878,15.593993,2.8120606,1.5792592e-10,,3955.9072229862213,-0.59319085,17.441992,1962,-0.5749794,2.787706
-0.074606754,39260,1.0258721,,3543.3945,-0.53535354,0.015224624,24.192808,17.441992,19.230934,17.389553,0.14999999,1.8050919,-1.3289776,15.594908,2.826199,1.5776508e-10,,3958.77822804451,-0.592911,17.441992,1963,-0.69924176,2.7673624
-0.15032351,39280,1.0085542,,3543.4082,-0.6363636,0.001072719,24.19082,17.441992,19.230934,17.385546,0.14999999,1.8041801,-1.3294791,15.595819,2.9798088,1.5760444e-10,,3962.884804725647,-0.5926724,17.441992,1964,-0.44659543,2.8310447
-0.065508775,39300,1.0288581,,3543.416,-0.5151515,0.024536267,24.183962,17.441992,19.230934,17.394487,0.14999999,1.8032646,-1.3299876,15.596735,2.8089683,1.574441e-10,,3966.6971130371094,-0.5924001,17.441992,1965,-0.7226603,2.5580554
-0.1640839,39320,1.0050602,,3543.4336,-0.65656567,0.0005981817,24.180864,17.441992,19.230934,17.379597,0.14999999,1.8023577,-1.3304839,15.597642,3.015923,1.5728398e-10,,3970.581197977066,-0.59216774,17.441992,1966,-0.75156784,2.8439317
-0.18020442,39340,0.986695,,3543.4766,-0.7777778,1.222067e-05,24.183554,17.441992,19.230934,17.360153,0.14999999,1.8014612,-1.3309921,15.598538,3.2372234,1.571241e-10,,3973.7247231006622,-0.59195596,17.441992,1967,-0.723987,3.1365392
-0.16298401,39360,1.002488,,3543.4883,-0.67676765,0.00032757386,24.18326,17.441992,19.230934,17.388527,0.14999999,1.8005533,-1.3315003,15.599446,3.0513828,1.5696446e-10,,3975.8814294338226,-0.5917448,17.441992,1968,-0.92443216,2.9790883
-0.27366763,39380,1.0869533,,3543.6172,1.0,2.8274156e-09,24.181314,17.441992,19.230934,17.269138,0.14999999,1.7997046,-1.3320081,15.600295,57.293312,1.5680507e-10,,3979.0366203784943,-0.5915822,17.441992,1969,1.1706319,6.336011e-36
-3.6349857,39400,0.9845803,,3561.0195,-0.7979798,6.005168e-06,24.178816,17.441992,19.230934,,0.14999999,1.8076239,-1.332516,15.592376,3.263068,1.5664592e-10,,3982.431421279907,-0.59308773,17.441992,1970,-0.6787624,3.996865e-36
-0.1326595,39420,1.0024339,,3561.0352,-0.67676765,0.00032807313,24.17147,17.441992,19.230934,17.384768,0.14999999,1.806715,-1.3330234,15.593285,3.0476217,1.56487e-10,,3987.0268890857697,-0.59286225,17.441992,1971,-0.7125677,3.0366428
-0.15349075,39440,0.98766226,,3561.0703,-0.7777778,1.2251734e-05,24.173796,17.441992,19.230934,17.36448,0.14999999,1.8058157,-1.3335304,15.594184,3.2267962,1.5632834e-10,,3990.727749824524,-0.5926384,17.441992,1972,-0.44826296,2.8212368
-0.06567647,39460,0.9574066,,3561.1035,0.23232323,3.2070224,24.16933,17.441992,19.230934,17.366335,0.14999999,1.8049183,-1.3340374,15.595081,16.438295,1.561699e-10,,3993.7709486484528,-0.5923776,17.441992,1973,0.2504958,9.6166936e-05
-1.8210477,39480,1.0256209,,3569.9688,-0.53535354,0.0152847655,24.164038,17.441992,19.230934,8.533353,0.14999999,1.8084955,-1.33292,15.591504,2.8189006,1.5601172e-10,,3997.765054702759,-0.59302276,17.441992,1974,-0.31677312,1.8014929e-05
-0.22835413,39500,1.0342015,,3570.211,-0.37373737,0.41542175,24.162605,17.441992,19.230934,17.160517,0.14999999,1.8077011,-1.3334187,15.5922985,3.1205933,1.5585379e-10,,4001.68732047081,-0.5928255,17.441992,1975,-0.14602774,3.1093886
-0.7506534,39520,0.9437408,,3571.209,-0.11111111,7.474864,24.173122,17.441992,19.230934,16.399033,0.14999999,1.807292,-1.3337146,15.592708,7.683296,1.5569607e-10,,4005.432608604431,-0.59288824,17.441992,1976,-0.24769053,5.4834924
-0.3991644,39540,1.0168499,,3571.5703,-0.27272728,1.8089869,24.172102,17.441992,19.230934,17.040724,0.14999999,1.8065596,-1.3304448,15.59344,4.105209,1.555386e-10,,4008.111273288727,-0.59281904,17.441992,1977,-0.120854184,3.9095259
-0.84519106,39560,0.9954097,,3572.7559,-0.21212122,3.5226538,24.172113,17.441992,19.230934,16.214283,0.14999999,1.8062468,-1.3300359,15.593753,5.1463532,1.5538137e-10,,4009.9919929504395,-0.5929383,17.441992,1978,0.17917451,5.146252
-1.7453855,39580,0.9384214,,3581.3418,0.17171717,5.421475,24.157104,17.441992,19.230934,8.812362,0.14999999,1.8096733,-1.328762,15.590326,15.367472,1.5522438e-10,,4012.988639354706,-0.5935234,17.441992,1979,0.21120569,15.21575
-1.77736,39600,0.9858262,,3590.0469,-0.7777778,1.2166283e-05,24.134228,17.441992,19.230934,8.698514,0.14999999,1.8131542,-1.3265315,15.586845,3.233207,1.5506764e-10,,4016.030539035797,-0.59415346,17.441992,1980,-0.6747941,5.7173786e-09
-0.12989855,39620,1.0080224,,3590.043,-0.6363636,0.0010701017,24.137642,17.441992,19.230934,17.400074,0.14999999,1.8122377,-1.3270364,15.587762,2.9679217,1.5491111e-10,,4018.7801151275635,-0.5939265,17.441992,1981,-0.43566534,2.930755
-0.0725189,39640,1.029421,,3590.1055,-0.33333334,0.7864372,24.144634,17.441992,19.230934,17.341114,0.14999999,1.8113537,-1.3275405,15.588646,3.4054687,1.5475483e-10,,4021.5963525772095,-0.59365946,17.441992,1982,-0.4721204,2.265947
