ReturnStepMax,LQGmu1_higher,ReturnMin,TimestepsSoFar,LQGsigma_higher,IWMin,DenMISEMeanLog,DenMISELogFirst,Regret/t,ReturnAbsMax,Iteration,DenMISELogLast,ReturnMax,IWMean,ReturnLastEpisode,TimeElapsed,Regret,IWMax,Delta,Bound,IWFirstEpisode,IWLastEpisode,LQGmu1_actor,ReturnMean
19.226858,-0.7979798,,40020,0.14999999,,-0.59619325,-1.4635601,1.9219732,17.437492,2001,-0.10261103,17.437492,1.0294417,17.377733,4170.28563952446,3845.8672,2.7626982,1.5182991e-10,24.02778,1.7008047e-07,2.2199407,-0.6034422,15.478026
19.226858,-0.6363636,,40040,0.14999999,,-0.5959641,-1.4640597,1.9210234,17.437492,2002,-0.16663414,17.437492,0.9891595,17.378407,4172.887722730637,3845.8906,3.085435,1.5167827e-10,24.027359,6.1459505e-05,3.0670943,-0.85678023,15.478976
19.226858,-0.8181818,,40060,0.14999999,,-0.5956948,-1.4645591,1.9201012,17.437492,2003,-0.045378134,17.437492,1.0312812,17.325384,4176.0499041080475,3845.963,2.7543468,1.5152686e-10,24.022387,7.514912e-08,2.6924515,-0.7266389,15.479898
19.226858,0.09090909,,40080,0.14999999,,-0.5954165,-1.4650582,1.9191589,17.437492,2004,-0.06880293,17.437492,1.043987,17.368317,4179.290334224701,3845.9922,11.907286,1.5137566e-10,24.02059,11.474535,1.0095417e-06,-0.02714789,15.480841
19.226858,-0.11111111,,40100,0.14999999,,-0.59564954,-1.4598476,1.9206295,17.437492,2005,-1.1050556,17.437492,1.0092639,12.531605,4182.951983690262,3850.8633,6.9116874,1.512247e-10,24.02615,4.144457,6.8659496,-0.2915618,15.47937
19.226858,-0.7979798,,40120,0.14999999,,-0.5955576,-1.4582813,1.9197674,17.437492,2006,-0.41936657,17.437492,1.0297114,17.209167,4186.676477193832,3851.0527,2.7598207,1.5107396e-10,24.020247,1.6918506e-07,0.013547603,-0.8347018,15.480232
19.226858,-0.7979798,,40140,0.14999999,,-0.5952644,-1.4587797,1.91885,17.437492,2007,-0.036464315,17.437492,1.0299581,17.322231,4189.965697526932,3851.1328,2.7574024,1.5092347e-10,24.019037,1.692693e-07,2.6769526,-0.800455,15.48115
19.226858,-0.7979798,,40160,0.14999999,,-0.59497035,-1.4592779,1.9179258,17.437492,2008,-0.034388408,17.437492,1.0302423,17.33673,4192.761618852615,3851.1953,2.7549915,1.5077317e-10,24.018509,1.6935374e-07,2.7522912,-0.6974341,15.482074
19.226858,-0.67676765,,40180,0.14999999,,-0.59470373,-1.4597757,1.9169865,17.437492,2009,-0.089683406,17.437492,1.0000043,17.368336,4196.5770580768585,3851.2246,2.9827013,1.5062311e-10,24.017923,1.5651805e-05,2.8816805,-0.6387685,15.483013
19.226858,-0.65656567,,40200,0.14999999,,-0.59447646,-1.4602734,1.9160385,17.437492,2010,-0.13747245,17.437492,0.99486613,17.388962,4200.244209289551,3851.2383,3.0301852,1.5047327e-10,24.018969,3.124648e-05,3.0301595,-0.31710038,15.483961
19.226858,-0.2929293,,40220,0.14999999,,-0.5943731,-1.4607707,1.915204,17.437492,2011,-0.38108945,17.437492,0.99364936,17.162956,4203.951581954956,3851.4746,4.211509,1.5032366e-10,24.039383,0.35345474,3.8431323,-0.3657,15.484796
19.226858,-0.35353535,,40240,0.14999999,,-0.5942393,-1.4610921,1.9143181,17.437492,2012,-0.31858656,17.437492,0.9938419,17.266958,4206.981995105743,3851.6094,3.7760522,1.5017426e-10,24.037708,0.11224457,3.6454496,-0.3755898,15.485682
19.226858,-0.37373737,,40260,0.14999999,,-0.5941001,-1.4615332,1.9134359,17.437492,2013,-0.307245,17.437492,0.9936139,17.262808,4210.382483959198,3851.746,3.6717303,1.500251e-10,24.037184,0.07387534,3.6159341,-0.3681702,15.486564
19.226858,-0.3939394,,40280,0.14999999,,-0.59396416,-1.4619932,1.9125547,17.437492,2014,-0.31338748,17.437492,0.99296767,17.262081,4214.189032316208,3851.8828,3.5858257,1.4987615e-10,24.036953,0.047748953,3.5851932,-0.40927255,15.487445
19.226858,-0.3939394,,40300,0.14999999,,-0.59380984,-1.4624659,1.9116573,17.437492,2015,-0.27586037,17.437492,0.9933908,17.293144,4218.050597906113,3851.9902,3.58123,1.4972742e-10,24.036184,0.04777152,3.486217,-0.48209345,15.488342
19.226858,-0.43434343,,40320,0.14999999,,-0.593634,-1.4629383,1.9107475,17.437492,2016,-0.23210302,17.437492,0.9901925,17.323856,4221.738242387772,3852.0664,3.4577537,1.4957893e-10,24.032272,0.018891724,3.1887097,-0.5886125,15.489252
19.226858,-0.4949495,,40340,0.14999999,,-0.5934312,-1.4634248,1.9098072,17.437492,2017,-0.17425446,17.437492,0.98384184,17.385586,4224.991084814072,3852.082,3.338819,1.4943065e-10,24.023188,0.0040996475,2.6051383,-0.5827404,15.490192
19.226858,-0.5555556,,40360,0.14999999,,-0.5932331,-1.4639184,1.9088659,17.437492,2018,-0.17726466,17.437492,0.9814573,17.389292,4228.229744434357,3852.0918,3.2380905,1.4928259e-10,24.020721,0.00075565954,3.1237166,-0.64412063,15.491134
19.226858,-0.65656567,,40380,0.14999999,,-0.59301394,-1.4644135,1.9079323,17.437492,2019,-0.13190453,17.437492,0.99589694,17.377003,4232.024069547653,3852.1133,3.026045,1.4913473e-10,24.022047,3.1376105e-05,3.024193,-0.75355583,15.492067
19.226858,-0.67676765,,40400,0.14999999,,-0.5927479,-1.4649087,1.9070053,17.437492,2020,-0.051199637,17.437492,1.0014473,17.361776,4235.6854956150055,3852.1523,2.9748697,1.4898711e-10,24.017414,1.5732348e-05,2.4555464,-0.62892795,15.492994
19.226858,-0.67676765,,40420,0.14999999,,-0.59252423,-1.4654036,1.9060688,17.437492,2021,-0.1417768,17.437492,1.001858,17.388742,4238.780678510666,3852.164,2.9719658,1.4883975e-10,24.017765,1.5740137e-05,2.912756,-0.5946489,15.493931
19.226858,-0.6363636,,40440,0.14999999,,-0.5923122,-1.4658983,1.9051332,17.437492,2022,-0.16580032,17.437492,0.99215263,17.383682,4240.989322185516,3852.1816,3.064377,1.4869254e-10,24.017948,6.157261e-05,3.020168,-0.9416685,15.494866
19.226858,0.7979798,,40460,0.14999999,,-0.5920976,-1.4663926,1.9042645,17.437492,2023,-0.14984955,17.437492,1.0050373,17.253256,4244.676782846451,3852.3262,29.545818,1.485456e-10,24.011354,0.0002493194,1.9158882e-29,1.1071662,15.495735
19.226858,-0.7979798,,40480,0.14999999,,-0.5933862,-1.4668868,1.9119196,17.437492,2024,-3.2003176,17.437492,1.030341,,4248.3186814785,3869.7246,2.7554426,1.4839883e-10,24.00131,1.7064717e-07,6.1045024e-34,-0.81259376,15.48808
19.226858,-0.7979798,,40500,0.14999999,,-0.5930948,-1.4673806,1.911005,17.437492,2025,-0.03345498,17.437492,1.0306162,17.341293,4252.174913883209,3869.7852,2.7530558,1.4825231e-10,24.0007,1.7073148e-07,2.737077,-0.7084551,15.488995
19.226858,-0.67676765,,40520,0.14999999,,-0.5928248,-1.4678744,1.9100676,17.437492,2026,-0.07667721,17.437492,1.0019908,17.388325,4255.958422899246,3869.7969,2.9649096,1.48106e-10,24.000254,1.5779078e-05,2.8082051,-0.6439671,15.489932
19.226858,-0.65656567,,40540,0.14999999,,-0.59259427,-1.4683678,1.9091339,17.437492,2027,-0.12684526,17.437492,0.99700564,17.383255,4259.8284685611725,3869.8164,3.010604,1.4795991e-10,24.000996,3.150041e-05,3.0086744,-0.67512774,15.490866
19.226858,-0.67676765,,40560,0.14999999,,-0.59235317,-1.4688611,1.9081936,17.437492,2028,-0.10070453,17.437492,1.0028484,17.397617,4263.606351137161,3869.8164,2.9591436,1.4781401e-10,24.001904,1.5794645e-05,2.941225,-0.85629624,15.491806
19.226858,-0.7979798,,40580,0.14999999,,-0.592082,-1.469354,1.9072905,17.437492,2029,-0.044422045,17.437492,1.0313147,17.322998,4267.41752243042,3869.8906,2.7468033,1.4766835e-10,23.999954,1.710687e-07,2.5780413,-0.8324078,15.492709
19.226858,-0.7979798,,40600,0.14999999,,-0.59179145,-1.4698467,1.9063873,17.437492,2030,-0.033631295,17.437492,1.0315617,17.327682,4270.739935874939,3869.9668,2.7444415,1.4752291e-10,23.998888,1.7115306e-07,2.6790788,-0.88761175,15.493612
19.226858,-0.8181818,,40620,0.14999999,,-0.59151834,-1.4703393,1.9054985,17.437492,2031,-0.06805083,17.437492,1.0330435,17.297325,4273.35245513916,3870.0664,2.7415352,1.4737768e-10,23.995577,7.558469e-08,2.5577035,-0.9161372,15.494501
19.226858,-0.8181818,,40640,0.14999999,,-0.5912622,-1.4708315,1.9046192,17.437492,2032,-0.10368652,17.437492,1.0331312,17.281292,4276.789635181427,3870.1875,2.7391877,1.4723266e-10,23.991777,7.562189e-08,2.3836665,-0.86090404,15.49538
19.226858,-0.8181818,,40660,0.14999999,,-0.5909767,-1.4713235,1.9037256,17.437492,2033,-0.044039626,17.437492,1.03336,17.314236,4280.459878921509,3870.2734,2.7368462,1.4708784e-10,23.990473,7.565911e-08,2.6688864,-1.0428224,15.496274
19.226858,-1.0,,40680,0.14999999,,-0.5908984,-1.4718152,1.9028883,17.437492,2034,-0.46463263,17.437492,0.99470663,17.199566,4283.6160769462585,3870.4727,5.654582,1.4694325e-10,24.006271,2.1286858e-11,4.063579,-1.178636,15.497111
19.226858,-1.0,,40700,0.14999999,,-0.5912756,-1.4723068,1.90205,17.437492,2035,-1.3525769,17.437492,0.9955895,17.20258,4287.270248413086,3870.6719,5.641679,1.4679886e-10,24.013945,2.1297335e-11,5.0613303,-1.1088443,15.49795
19.226858,-1.0,,40720,0.14999999,,-0.5913892,-1.4727981,1.9012117,17.437492,2036,-0.81739974,17.437492,0.99625885,17.202261,4291.405473470688,3870.8672,5.628845,1.4665469e-10,24.017971,2.1307777e-11,4.6288705,-1.1123734,15.498788
19.226858,-1.0,,40740,0.14999999,,-0.59151244,-1.4732891,1.9003773,17.437492,2037,-0.8385073,17.437492,0.9969366,17.198126,4294.811234712601,3871.0703,5.6160836,1.4651073e-10,24.022158,2.1318265e-11,4.646302,-0.89580774,15.499622
19.226858,-1.0,,40760,0.14999999,,-0.5912596,-1.4737799,1.8995047,17.437492,2038,-0.072423026,17.437492,0.9964368,17.280132,4298.34650683403,3871.1914,5.603391,1.4636699e-10,24.006205,2.1328717e-11,2.2464685,-1.1318746,15.500495
19.226858,-1.0,,40780,0.14999999,,-0.5914469,-1.4742705,1.8986683,17.437492,2039,-0.9688654,17.437492,0.9971748,17.204962,4301.214018583298,3871.3828,5.59077,1.4622346e-10,24.011492,2.1339175e-11,4.761594,-1.1499863,15.501331
19.226858,-1.0,,40800,0.14999999,,-0.59169936,-1.4747608,1.8978357,17.437492,2040,-1.1031741,17.437492,0.9979615,17.200253,4304.945562839508,3871.586,5.578217,1.4608013e-10,24.017632,2.1349637e-11,4.861986,-1.0050132,15.502164
19.226858,-1.0,,40820,0.14999999,,-0.5915616,-1.4752508,1.8970041,17.437492,2041,-0.3080345,17.437492,0.9981378,17.200863,4307.931306362152,3871.7852,5.565732,1.4593704e-10,24.01329,2.1360105e-11,3.6170454,-1.0903797,15.5029955
19.226858,-1.0,,40840,0.14999999,,-0.59161294,-1.4757407,1.8961716,17.437492,2042,-0.6940569,17.437492,0.9987191,17.201868,4309.947347640991,3871.9844,5.553315,1.4579411e-10,24.015953,2.1370579e-11,4.4402747,-1.0014054,15.503828
19.226858,-1.0,,40860,0.14999999,,-0.59146804,-1.4762303,1.8953428,17.437492,2043,-0.29351023,17.437492,0.9988731,17.197205,4313.938675165176,3872.1855,5.540965,1.4565144e-10,24.011272,2.1381057e-11,3.566725,-1.0949667,15.504657
19.226858,-1.0,,40880,0.14999999,,-0.5915305,-1.4767196,1.8945141,17.437492,2044,-0.71763194,17.437492,0.9994671,17.19978,4317.699108839035,3872.3848,5.528682,1.4550897e-10,24.014187,2.13915e-11,4.4611144,-1.1436698,15.505486
19.226858,-1.0,,40900,0.14999999,,-0.5917528,-1.4772087,1.8936863,17.437492,2045,-1.0450652,17.437492,1.0002172,17.197323,4321.683951377869,3872.5898,5.516466,1.4536668e-10,24.019815,2.1401988e-11,4.7805576,-1.1453683,15.506313
19.226858,-1.0,,40920,0.14999999,,-0.59198004,-1.4776976,1.8928652,17.437492,2046,-1.0561726,17.437492,1.0009674,17.188026,4325.217880487442,3872.8008,5.5043163,1.4522461e-10,24.02544,2.1412441e-11,4.7815037,-0.92222553,15.507134
19.226858,-1.0,,40940,0.14999999,,-0.59174037,-1.4781862,1.8920021,17.437492,2047,-0.101836964,17.437492,1.0006386,17.270313,4328.853141307831,3872.9297,5.49223,1.4508277e-10,24.012648,2.1422898e-11,2.5743554,-0.9679996,15.5079975
19.226858,-1.0,,40960,0.14999999,,-0.59154516,-1.4786747,1.8911629,17.437492,2048,-0.19219486,17.437492,1.000595,17.227636,4331.3312265872955,3873.1016,5.4802094,1.4494111e-10,24.00474,2.1433362e-11,3.150686,-0.8722031,15.508837
19.226858,-1.0,,40980,0.14999999,,-0.5912782,-1.4791628,1.8902912,17.437492,2049,-0.044541314,17.437492,0.99996066,17.29496,4334.286694288254,3873.205,5.468254,1.4479967e-10,23.986738,2.144383e-11,1.934383,-0.92000085,15.509708
19.226858,-1.0,,41000,0.14999999,,-0.5910369,-1.4796507,1.889432,17.437492,2050,-0.09616901,17.437492,0.9996265,17.271084,4338.217648029327,3873.336,5.456361,1.4465844e-10,23.973923,2.1454304e-11,2.5399168,-0.9902219,15.510568
19.226858,-1.0,,41020,0.14999999,,-0.5908707,-1.4801384,1.8886051,17.437492,2051,-0.24898688,17.437492,0.9997174,17.208319,4342.0543575286865,3873.5273,5.4445305,1.4451741e-10,23.968365,2.1464781e-11,3.4043148,-1.1635182,15.5113945
19.226858,-1.0,,41040,0.14999999,,-0.591163,-1.4806259,1.8877869,17.437492,2052,-1.1897936,17.437492,1.0005028,17.190151,4345.896057367325,3873.7402,5.4327645,1.443766e-10,23.974743,2.1475224e-11,4.824913,-1.0411937,15.512213
19.226858,-1.0,,41060,0.14999999,,-0.59108436,-1.4811131,1.8869638,17.437492,2053,-0.42967454,17.437492,1.0008545,17.199867,4348.898488044739,3873.9375,5.42106,1.4423597e-10,23.973705,2.1485713e-11,3.9359279,-1.1852199,15.513036
19.226858,-1.0,,41080,0.14999999,,-0.5914657,-1.4816,1.8861456,17.437492,2054,-1.3748218,17.437492,1.0016801,17.197054,4352.742706537247,3874.1406,5.4094143,1.4409557e-10,23.980831,2.1496164e-11,4.906882,-1.1040353,15.513854
19.226858,-1.0,,41100,0.14999999,,-0.5915443,-1.4820868,1.8853254,17.437492,2055,-0.75417906,17.437492,1.00228,17.19675,4356.530022144318,3874.3438,5.3978324,1.4395536e-10,23.984104,2.1506623e-11,4.4452763,-1.2543387,15.514674
19.226858,-1.0,,41120,0.14999999,,-0.59227365,-1.4825733,1.8845091,17.437492,2056,-2.09286,17.437492,1.003209,17.191898,4360.134380817413,3874.5508,5.386311,1.4381536e-10,23.993048,2.1517085e-11,5.121902,-1.0975633,15.515491
19.226858,-1.0,,41140,0.14999999,,-0.5923303,-1.4830595,1.8836908,17.437492,2057,-0.7114203,17.437492,1.0037781,17.199736,4364.0590488910675,3874.754,5.3748503,1.4367557e-10,23.995834,2.1527554e-11,4.3845086,-0.81822145,15.516309
19.226858,-1.0,,41160,0.14999999,,-0.5920525,-1.4835457,1.882803,17.437492,2058,-0.023988632,17.437492,1.002852,17.341902,4366.900900840759,3874.8086,5.36345,1.4353596e-10,23.973022,2.1538025e-11,1.3071789,-0.98311114,15.517197
19.226858,0.3131313,,41180,0.14999999,,-0.59187055,-1.4840314,1.881978,17.437492,2059,-0.21959259,17.437492,0.9497222,17.216724,4368.774252653122,3874.9922,17.99184,1.4339657e-10,23.968758,4.386542,2.0144908e-16,0.44860223,15.518022
19.226858,-1.0,,41200,0.14999999,,-0.59260345,-1.4823889,1.8859806,17.437492,2060,-2.0488575,17.437492,1.0028948,7.2723966,4372.403258323669,3885.121,5.3547053,1.432574e-10,23.966976,2.1513145e-11,1.1548477e-19,-1.1007258,15.514019
19.226858,-1.0,,41220,0.14999999,,-0.5926669,-1.4828742,1.8851633,17.437492,2061,-0.726043,17.437492,1.0034709,17.200735,4375.647082567215,3885.3203,5.343416,1.4311842e-10,23.969954,2.1523571e-11,4.387523,-1.0296515,15.514836
19.226858,-1.0,,41240,0.14999999,,-0.59255844,-1.4833592,1.8843441,17.437492,2062,-0.3717848,17.437492,1.0037538,17.20139,4377.983621835709,3885.5195,5.332184,1.4297961e-10,23.967916,2.1534e-11,3.7826629,-0.89399767,15.5156555
19.226858,-1.0,,41260,0.14999999,,-0.59229714,-1.483844,1.8834877,17.437492,2063,-0.05671252,17.437492,1.0032674,17.28475,4379.911594390869,3885.6348,5.3210106,1.4284104e-10,23.952757,2.1544476e-11,2.1928325,-1.143413,15.516512
19.226858,-1.0,,41280,0.14999999,,-0.5924989,-1.4843286,1.8826742,17.437492,2064,-1.0111576,17.437492,1.0039654,17.195562,4382.719687461853,3885.838,5.309894,1.4270266e-10,23.957882,2.1554918e-11,4.628758,-0.9821166,15.517325
19.226858,-1.0,,41300,0.14999999,,-0.5923128,-1.4848131,1.8818493,17.437492,2065,-0.2118522,17.437492,1.0040019,17.220581,4385.330993413925,3886.0195,5.2988358,1.4256449e-10,23.951702,2.1565362e-11,3.2639127,-1.0318044,15.51815
19.226858,-1.0,,41320,0.14999999,,-0.5922059,-1.4852972,1.8810368,17.437492,2066,-0.37486434,17.437492,1.0042922,17.19761,4388.330201148987,3886.2207,5.287833,1.4242652e-10,23.949863,2.1575812e-11,3.78319,-0.9884199,15.518963
19.226858,-1.0,,41340,0.14999999,,-0.59202737,-1.4857811,1.8802214,17.437492,2067,-0.22702731,17.437492,1.0043632,17.2025,4392.501124382019,3886.42,5.276887,1.4228874e-10,23.944292,2.1586226e-11,3.327525,-1.2106068,15.519778
19.226858,-1.0,,41360,0.14999999,,-0.5925099,-1.4862648,1.8794136,17.437492,2068,-1.5938797,17.437492,1.0051903,17.19162,4395.760492563248,3886.627,5.265995,1.4215117e-10,23.951715,2.1596686e-11,4.886075,-0.9186305,15.520586
19.226858,-0.33333334,,41380,0.14999999,,-0.5922608,-1.4867482,1.8785667,17.437492,2069,-0.08145966,17.437492,0.9906039,17.272411,4399.546997785568,3886.754,3.9659517,1.4201378e-10,23.94345,0.17190476,0.0014257086,-0.57790023,15.521433
19.226858,-1.0,,41400,0.14999999,,-0.5920712,-1.4871483,1.8776588,17.437492,2070,-0.19012275,17.437492,1.0048807,17.401262,4403.083549022675,3886.754,5.2577,1.4187661e-10,23.939865,2.1615768e-11,0.06136043,-1.0292029,15.522341
19.226858,-1.0,,41420,0.14999999,,-0.5919569,-1.4876313,1.8768511,17.437492,2071,-0.3598342,17.437492,1.0051548,17.195755,4406.083490848541,3886.957,5.2469134,1.4173962e-10,23.937836,2.16262e-11,3.7399206,-0.8784686,15.523149
19.226858,0.5959596,,41440,0.14999999,,-0.5916884,-1.488114,1.8759928,17.437492,2072,-0.040085264,17.437492,0.9493763,17.30062,4408.819253444672,3887.0586,24.29455,1.4160284e-10,23.938122,0.052884534,2.8944702e-21,0.6134007,15.524007
19.226858,-0.45454547,,41460,0.14999999,,-0.5924939,-1.488571,1.8807421,17.437492,2073,-2.207269,17.437492,0.9836597,5.6789327,4412.300266265869,3898.7773,3.4739366,1.4146626e-10,23.931374,0.011858663,2.3789332e-10,-0.43566817,15.519258
19.226858,-0.45454547,,41480,0.14999999,,-0.59234804,-1.4890476,1.8798704,17.437492,2074,-0.27341276,17.437492,0.9841397,17.326967,4416.034463644028,3898.8496,3.4697971,1.4132986e-10,23.931816,0.011864313,3.468337,-0.5370593,15.520129
19.226858,-0.4949495,,41500,0.14999999,,-0.59217435,-1.4895239,1.8789835,17.437492,2075,-0.21573749,17.437492,0.980741,17.360575,4419.894042730331,3898.8906,3.3863673,1.4119368e-10,23.92899,0.0042080535,3.1724803,-0.78920424,15.521016
19.226858,-1.0,,41520,0.14999999,,-0.59191364,-1.4900037,1.8781052,17.437492,2076,-0.031360865,17.437492,1.0049621,17.344584,4423.779226779938,3898.9453,5.246288,1.4105771e-10,23.928516,2.1677575e-11,1.0223471,-0.9616963,15.521894
19.226858,-1.0,,41540,0.14999999,,-0.59170234,-1.4904853,1.8772764,17.437492,2077,-0.15720654,17.437492,1.0048875,17.241953,4427.631947278976,3899.1055,5.2355843,1.4092191e-10,23.920599,2.1688039e-11,3.0125418,-1.059393,15.522723
19.226858,-1.0,,41560,0.14999999,,-0.5916498,-1.4909667,1.8764734,17.437492,2078,-0.48706606,17.437492,1.0052919,17.192244,4431.367415189743,3899.3125,5.224935,1.4078631e-10,23.920864,2.1698466e-11,4.0022545,-1.0212388,15.523526
19.226858,-1.0,,41580,0.14999999,,-0.5915201,-1.4914478,1.8756657,17.437492,2079,-0.32671776,17.437492,1.005528,17.20195,4435.1301810741425,3899.5078,5.2143373,1.4065091e-10,23.918272,2.1708897e-11,3.65054,-0.850156,15.524334
19.226858,-0.01010101,,41600,0.14999999,,-0.5912462,-1.4919286,1.8748026,17.437492,2080,-0.02683349,17.437492,1.026662,17.319859,4438.535101413727,3899.5898,9.522695,1.4051571e-10,23.909576,8.909882,4.2251492e-07,-0.024306972,15.525197
19.226858,-0.13131313,,41620,0.14999999,,-0.59149796,-1.4881349,1.8760576,17.437492,2081,-1.1403134,17.437492,0.9988024,12.91458,4441.239984035492,3904.0742,6.6812706,1.403807e-10,23.905075,3.486788,6.449763,-0.1494845,15.523942
19.226858,-0.17171717,,41640,0.14999999,,-0.5915839,-1.4869411,1.8756695,17.437492,2082,-0.7685914,17.437492,0.9927341,16.332249,4444.303830623627,3905.1445,5.90676,1.4024587e-10,23.90165,2.2060766,5.6734,-0.14641859,15.52433
19.226858,-0.1919192,,41660,0.14999999,,-0.5916758,-1.4863623,1.8754005,17.437492,2083,-0.7749355,17.437492,0.99125546,16.084164,4448.233570814133,3906.459,5.5553846,1.4011124e-10,23.900429,1.7076917,5.5130067,-0.25392362,15.524599
19.226858,-1.0,,41680,0.14999999,,-0.5916398,-1.4860227,1.8746891,17.437492,2084,-0.50728464,17.437492,1.0048066,17.007736,4452.007485628128,3906.8496,5.213803,1.3997682e-10,23.899878,2.1591456e-11,1.8754245e-05,-1.0014317,15.5253105
19.226858,-0.47474748,,41700,0.14999999,,-0.5914785,-1.4865025,1.8738852,17.437492,2085,-0.25956988,17.437492,0.9809916,17.201822,4456.056351184845,3907.0508,3.432354,1.3984257e-10,23.895947,0.0071103643,0.007251036,-0.21388903,15.526114
19.226858,-0.21212122,,41720,0.14999999,,-0.5914903,-1.4869785,1.8733759,17.437492,2086,-0.59692925,17.437492,0.9916104,16.587313,4459.7932143211365,3907.8613,5.237733,1.3970854e-10,23.920458,1.2996902,4.830941,-0.43344158,15.526624
19.226858,-0.3131313,,41740,0.14999999,,-0.59134287,-1.486835,1.8725357,17.437492,2087,-0.27464262,17.437492,0.98992085,17.27967,4463.3069496154785,3907.9844,4.099448,1.3957467e-10,23.898153,0.25201616,2.537469,-0.4563341,15.527464
19.226858,-0.4949495,,41760,0.14999999,,-0.5911893,-1.4871933,1.871664,17.437492,2088,-0.2601899,17.437492,0.9802172,17.346292,4466.732253313065,3908.0352,3.3905892,1.3944103e-10,23.903255,0.0041982587,3.3375425,-0.8650532,15.528336
19.226858,-1.0,,41780,0.14999999,,-0.59093297,-1.4876701,1.8708153,17.437492,2089,-0.035704967,17.437492,1.005719,17.302702,4470.055996656418,3908.1309,5.2132683,1.3930754e-10,23.909584,2.1627066e-11,1.8389695,-0.70427954,15.529184
19.226858,-0.8181818,,41800,0.14999999,,-0.59069115,-1.4881487,1.8699226,17.437492,2090,-0.090498805,17.437492,1.0310932,17.395416,4473.559964895248,3908.1387,2.734366,1.3917427e-10,23.901108,7.6942825e-08,2.182291,-0.64847356,15.530077
19.226858,-0.53535354,,41820,0.14999999,,-0.59046006,-1.4886271,1.8690405,17.437492,2091,-0.13841869,17.437492,0.97817,17.37518,4477.230239152908,3908.162,3.320114,1.3904118e-10,23.898104,0.001386157,2.298465,-0.4722847,15.530959
19.226858,-0.5151515,,41840,0.14999999,,-0.590308,-1.4891045,1.868187,17.437492,2092,-0.25022608,17.437492,0.97938013,17.316416,4481.222427606583,3908.248,3.3511937,1.3890829e-10,23.897718,0.002437241,3.2791126,-0.21845174,15.531813
19.226858,-0.27272728,,41860,0.14999999,,-0.59031504,-1.4895812,1.867568,17.437492,2093,-0.58430004,17.437492,0.9896591,16.82772,4484.377250432968,3908.8203,4.4684553,1.3877559e-10,23.889353,0.5142724,4.468347,-0.27956653,15.532432
19.226858,-0.2929293,,41880,0.14999999,,-0.5902551,-1.4898132,1.8668022,17.437492,2094,-0.45370725,17.437492,0.9903879,17.134537,4487.102861881256,3909.082,4.2623606,1.3864306e-10,23.88884,0.36387044,4.1700196,0.0010703504,15.533197
19.226858,-0.8181818,,41900,0.14999999,,-0.59055614,-1.490117,1.869276,17.437492,2095,-1.2108179,17.437492,1.0300823,10.350358,4490.637304067612,3916.1348,2.7362027,1.3851074e-10,23.878761,7.709443e-08,2.972873e-06,-0.49992657,15.530724
19.226858,-0.4949495,,41920,0.14999999,,-0.5903722,-1.4905941,1.8684025,17.437492,2096,-0.23498105,17.437492,0.9804918,17.36373,4493.917892694473,3916.17,3.3820777,1.3837861e-10,23.883484,0.0042125606,3.3622556,-0.58045286,15.531597
19.226858,-0.53535354,,41940,0.14999999,,-0.59019035,-1.4910691,1.8675127,17.437492,2097,-0.18905656,17.437492,0.978537,17.395302,4497.512195825577,3916.1758,3.310275,1.3824666e-10,23.880941,0.0013895459,3.0711105,-0.30392724,15.532487
19.226858,-0.27272728,,41960,0.14999999,,-0.59011483,-1.4915452,1.8667631,17.437492,2098,-0.41014302,17.437492,0.9906994,17.105907,4500.749212265015,3916.4688,4.45765,1.381149e-10,23.881386,0.5152834,3.9223561,-0.3252962,15.5332365
19.226858,-0.35353535,,41980,0.14999999,,-0.5900177,-1.4917761,1.8659582,17.437492,2099,-0.37625283,17.437492,0.99131036,17.22097,4503.29065656662,3916.6445,3.808028,1.3798333e-10,23.882248,0.115742065,3.8065116,-0.24990249,15.534041
19.226858,-0.2929293,,42000,0.14999999,,-0.58998334,-1.4921973,1.8652525,17.437492,2100,-0.5084442,17.437492,0.9918723,17.015436,4507.139539480209,3917.0312,4.2463617,1.3785195e-10,23.882225,0.364739,4.2439127,-0.44761467,15.534747
19.226858,-0.41414142,,42020,0.14999999,,-0.5898297,-1.4924997,1.864397,17.437492,2101,-0.25886634,17.437492,0.9887223,17.333103,4511.017127275467,3917.0977,3.5451427,1.3772077e-10,23.875952,0.031232005,3.3606982,-0.42175233,15.535603
19.226858,-0.43434343,,42040,0.14999999,,-0.58968484,-1.4929607,1.8635368,17.437492,2102,-0.27389285,17.437492,0.9874183,17.343063,4512.97704744339,3917.1562,3.4860005,1.3758976e-10,23.87605,0.0194675,3.4852905,-0.53288966,15.536463
19.226858,-0.5151515,,42060,0.14999999,,-0.5895125,-1.493427,1.8626719,17.437492,2103,-0.21438166,17.437492,0.9802837,17.356506,4515.54994893074,3917.1992,3.332471,1.3745893e-10,23.874968,0.0024477977,3.272555,-0.56538427,15.537328
19.226858,-0.5555556,,42080,0.14999999,,-0.589335,-1.4939013,1.8617802,17.437492,2104,-0.19590105,17.437492,0.9794301,17.414282,4518.873224973679,3917.1836,3.263658,1.3732829e-10,23.874657,0.00077865925,3.2282357,-0.5481168,15.538219
