Iteration,Delta,ReturnAbsMax,ReturnMin,LQGmu1_actor,ReturnMax,Bound,Regret/t,DenMISELogLast,LQGsigma_higher,ReturnMean,IWMin,Regret,IWMax,IWMean,ReturnStepMax,DenMISELogFirst,DenMISEMeanLog,ReturnLastEpisode,TimeElapsed,IWFirstEpisode,LQGmu1_higher,IWLastEpisode,TimestepsSoFar
96,6.5964315e-08,17.42613,,0.7799649,17.42613,50.084473,4.441229,-0.48354262,0.14999999,12.958771,,426.3579,9.131461,1.0071843,19.214323,-0.6187831,-0.84678906,17.36295,110.22850227355957,7.759096e-12,0.7979798,6.659351e-24,1920
97,6.461123e-08,17.42613,,-0.6573553,17.42613,49.79222,4.538062,-1.156963,0.14999999,12.8619375,,440.19202,4.3835926,1.0364867,19.214323,-0.6291459,-0.85020006,3.5658803,113.1573212146759,0.015327038,-0.8181818,1.8964928e-24,1940
98,6.329935e-08,17.42613,,0.3911034,17.42613,49.753082,4.4919376,-0.4610616,0.14999999,12.908062,,440.20984,8.124568,0.830245,19.214323,-0.63924444,-0.84597063,17.382256,116.08982181549072,0.0009544573,0.3131313,3.4302554e-09,1960
99,6.2027055e-08,17.42613,,-0.31657657,17.42613,49.72965,4.544422,-1.0698556,0.14999999,12.855577,,449.89783,5.6539164,0.9161095,19.214323,-0.64938706,-0.8500952,7.7119884,119.03227400779724,4.1517816,-0.21212122,0.0023858862,1980
100,6.079271e-08,17.42613,,-0.60832745,17.42613,49.57498,4.501404,-0.61225325,0.14999999,12.898596,,450.14038,4.5134563,1.0495394,19.214323,-0.61835575,-0.8486745,17.157501,121.96969389915466,2.6597068,-0.47474748,2.8136377,2000
101,5.9594853e-08,17.42613,,-0.8425802,17.42613,49.508705,4.456912,-0.47043496,0.14999999,12.943088,,450.14807,4.256992,1.1151532,19.214323,-0.60205656,-0.844548,17.392242,124.96807837486267,0.32607266,-0.65656567,4.0426764,2020
102,5.8432047e-08,17.42613,,-1.122443,17.42613,49.208336,4.414048,-0.496324,0.14999999,12.985951,,450.2329,6.812912,1.0447674,19.214323,-0.6086856,-0.8401281,17.315128,128.02705025672913,0.00011664488,-1.0,2.5188856,2040
103,5.7302962e-08,17.42613,,0.6074467,17.42613,48.952484,4.3731403,-1.181067,0.14999999,13.026859,,450.43347,8.277263,1.0489569,19.214323,-0.6184406,-0.8431948,17.199549,131.07643389701843,2.9652365e-06,0.4949495,4.9109505e-25,2060
104,5.6206275e-08,17.42613,,-0.98853683,17.42613,48.51123,4.443157,-1.1082013,0.14999999,12.956842,,462.08838,6.51157,1.056811,19.214323,-0.62810254,-0.8455216,5.745114,134.08007669448853,0.00011893188,-1.0,9.312382e-25,2080
105,5.5140777e-08,17.42613,,-0.014683083,17.42613,48.45491,4.4026623,-0.6045046,0.14999999,12.997337,,462.27954,7.0974946,0.90724856,19.214323,-0.6376708,-0.8428664,17.208902,137.06414341926575,0.39590988,0.030303031,4.6697163e-10,2100
106,5.4105296e-08,17.42613,,-0.84208316,17.42613,48.36039,4.4169607,-0.8909304,0.14999999,12.983039,,468.19775,4.2948995,1.0505242,19.214323,-0.6433861,-0.84436196,11.481573,140.0574722290039,0.024359427,-0.7979798,7.768627e-06,2120
107,5.3098706e-08,17.42613,,-0.28089845,17.42613,48.29155,4.376375,-0.45753273,0.14999999,13.023624,,468.2721,5.3122005,0.94344264,19.214323,-0.65254605,-0.8403698,17.32576,142.9852316379547,4.9687686,-0.27272728,0.0031260774,2140
108,5.2119947e-08,17.42613,,-0.53958374,17.42613,47.820187,4.338172,-0.6386054,0.14999999,13.061828,,468.52258,4.267719,1.0667429,19.214323,-0.6164573,-0.8391356,17.14954,145.97567677497864,0.59662056,-0.61616164,0.41435897,2160
109,5.116801e-08,17.42613,,-0.6633587,17.42613,47.837315,4.2984934,-0.47101566,0.14999999,13.101506,,468.53577,4.653852,1.0083194,19.214323,-0.6201649,-0.83524203,17.386826,148.9293270111084,4.195432,-0.3939394,2.658636,2180
110,5.024191e-08,17.42613,,0.66577625,17.42613,47.726414,4.25941,-0.4364646,0.14999999,13.14059,,468.53516,8.842865,1.114529,19.214323,-0.5915294,-0.8316376,17.40059,151.93749332427979,8.624068e-10,0.6969697,5.692196e-18,2200
111,4.9340724e-08,17.42613,,-0.9622991,17.42613,47.68484,4.3321285,-1.130528,0.14999999,13.067871,,480.8662,4.249026,1.056454,19.214323,-0.60057926,-0.8335445,5.0689425,154.94738626480103,0.014895388,-0.8181818,4.603137e-21,2220
112,4.846357e-08,17.42613,,-1.1750126,17.42613,47.795933,4.294897,-0.5687941,0.14999999,13.105103,,481.02844,6.5226974,1.0762297,19.214323,-0.60941374,-0.8307625,17.237766,157.96060752868652,0.0001167299,-1.0,4.551195,2240
113,4.760961e-08,17.42613,,1.2226259,17.42613,47.67951,4.2587204,-1.5289773,0.14999999,13.141279,,481.23535,17.275898,0.93680555,19.214323,-0.6183017,-0.8364236,17.193048,160.91146850585938,1.5251313e-16,1.0,,2260
114,4.6778016e-08,17.42613,,0.27452862,17.42613,47.4242,4.373995,-2.8565454,0.14999999,13.026005,,498.63538,8.060796,0.82372767,19.214323,-0.6271123,-0.8550597,,163.93824076652527,0.012215725,0.21212122,6.4652825e-09,2280
115,4.596802e-08,17.42613,,-1.0017643,17.42613,47.265743,4.4140596,-1.0743637,0.14999999,12.98594,,507.61694,6.3288317,1.0875865,19.214323,-0.63573885,-0.8586202,8.418472,166.92790961265564,0.00011984353,-1.0,1.6372705e-15,2300
116,4.517889e-08,17.42613,,-0.44660982,17.42613,47.20558,4.377722,-0.60356027,0.14999999,13.022278,,507.81567,6.3396325,0.8666694,19.214323,-0.6443958,-0.85581577,17.201242,169.9263379573822,2.1417968,-0.11111111,1.0744041e-07,2320
117,4.4409898e-08,17.42613,,-0.305237,17.42613,47.4217,4.3408756,-0.5497736,0.14999999,13.059124,,507.88245,4.4396224,1.0615603,19.214323,-0.6346842,-0.8544284,17.333273,172.93366718292236,1.5898014,-0.53535354,3.8688028,2340
118,4.366038e-08,17.42613,,-0.3148532,17.42613,46.96641,4.3057985,-0.6321583,0.14999999,13.094201,,508.08423,4.8362756,1.0053359,19.214323,-0.62969834,-0.85210496,17.198238,175.625061750412,4.7668366,-0.35353535,4.751694,2360
119,4.292967e-08,17.42613,,0.5911316,17.42613,46.67472,4.2713737,-0.59205407,0.14999999,13.128626,,508.29333,8.434097,0.9946397,19.214323,-0.59853494,-0.84996676,17.190754,178.0750982761383,1.1852624e-05,0.45454547,9.306931e-06,2380
120,4.2217163e-08,17.42613,,-1.1793761,17.42613,46.563454,4.331418,-1.133755,0.14999999,13.068582,,519.77026,6.2594457,1.0841783,19.214323,-0.6069031,-0.8525433,5.923154,181.09577322006226,0.00011643716,-1.0,3.0464432e-24,2400
121,4.1522238e-08,17.42613,,-0.45019248,17.42613,46.348545,4.297283,-1.5296581,0.14999999,13.102716,,519.9712,4.763969,1.0141734,19.214323,-0.61520094,-0.8575798,17.199017,184.10882711410522,4.6982284,-0.35353535,3.2139578e-06,2420
122,4.0844334e-08,17.42613,,-0.892048,17.42613,46.3162,4.262205,-0.496951,0.14999999,13.1377945,,519.98914,4.286775,1.0585628,19.214323,-0.58533794,-0.8545961,17.382187,187.15585327148438,0.7558433,-0.5959596,2.726322,2440
123,4.01829e-08,17.42613,,-0.9306804,17.42613,46.487183,4.2284374,-0.48297083,0.14999999,13.171562,,520.0978,6.1053343,1.1159675,19.214323,-0.5873249,-0.85117245,17.29132,190.16600966453552,0.00011417972,-1.0,3.3273716,2460
124,3.95374e-08,17.42613,,-0.953791,17.42613,45.983727,4.1954136,-0.48427373,0.14999999,13.204586,,520.2312,4.2017603,1.0371815,19.214323,-0.5954212,-0.8474106,17.266504,193.17542386054993,0.014818756,-0.8181818,3.2583215,2480
125,3.8907334e-08,17.42613,,0.6748978,17.42613,45.89784,4.1630945,-0.49138102,0.14999999,13.236905,,520.38684,9.948444,0.98936045,19.214323,-0.6033339,-0.8443302,17.244505,196.20605397224426,2.8049054e-12,0.8181818,2.1637007e-30,2500
126,3.8292207e-08,17.42613,,-0.95346147,17.42613,45.86358,4.2288027,-1.1843171,0.14999999,13.171197,,532.8291,5.9269314,1.1213619,19.214323,-0.611302,-0.8472895,4.9576015,199.23223304748535,0.00011695053,-1.0,7.335146e-27,2520
127,3.769156e-08,17.42613,,0.0013562888,17.42613,45.660603,4.1967287,-0.47423595,0.14999999,13.203271,,532.9846,7.6152897,0.8643799,19.214323,-0.6192063,-0.84351754,17.244642,202.2507176399231,0.20418945,0.07070707,3.2184755e-10,2540
128,3.7104925e-08,17.42613,,-0.050217986,17.42613,45.619213,4.2258644,-0.9529333,0.14999999,13.174135,,540.91064,5.871171,0.8758819,19.214323,-0.625443,-0.84554744,9.473768,205.25455737113953,3.2911897,-0.17171717,3.544726,2560
129,3.653188e-08,17.42613,,0.4464383,17.42613,45.551716,4.2161846,-0.88551867,0.14999999,13.183815,,543.8877,8.702248,1.177212,19.214323,-0.6078377,-0.84688336,14.422841,207.9806411266327,6.361992e-08,0.5959596,0.0006020987,2580
130,3.5972022e-08,17.42613,,-0.9172338,17.42613,45.282837,4.2615213,-1.12945,0.14999999,13.138478,,553.9978,4.2002096,1.0397856,19.214323,-0.61555976,-0.8478937,7.2900305,210.4583306312561,0.0151202055,-0.8181818,3.0258876e-15,2600
131,3.5424925e-08,17.42613,,0.2683733,17.42613,45.2845,4.2299395,-0.44841808,0.14999999,13.17006,,554.1221,8.228012,0.8279532,19.214323,-0.6231063,-0.8446003,17.275677,213.5185308456421,0.0016255092,0.2929293,3.0601268e-14,2620
132,3.4890213e-08,17.42613,,-0.85025525,17.42613,45.288025,4.265707,-1.0819483,0.14999999,13.134293,,563.07336,5.9003725,1.1242406,19.214323,-0.6306985,-0.8477933,8.448897,216.17664885520935,0.00011924102,-1.0,2.3360135e-15,2640
133,3.4367517e-08,17.42613,,-0.32593775,17.42613,45.12284,4.234274,-0.42656863,0.14999999,13.165726,,563.15845,4.656058,0.9978174,19.214323,-0.6382448,-0.8438011,17.314901,218.08434915542603,3.5302486,-0.43434343,0.087221086,2660
134,3.3856487e-08,17.42613,,-0.20187844,17.42613,44.907845,4.2043667,-0.60252297,0.14999999,13.195633,,563.385,6.5987186,0.88831514,19.214323,-0.6195384,-0.8420805,17.173279,219.9664843082428,1.414896,-0.07070707,1.1423516,2680
135,3.335677e-08,17.42613,,-0.2593039,17.42613,45.09752,4.178895,-0.72168607,0.14999999,13.221105,,564.1509,5.1279807,0.9765156,19.214323,-0.6164698,-0.8420974,16.634249,221.86675095558167,4.792709,-0.27272728,4.895526,2700
136,3.286803e-08,17.42613,,-0.74290544,17.42613,44.754585,4.150876,-0.6320224,0.14999999,13.249124,,564.51904,4.1926847,1.048825,19.214323,-0.58896405,-0.84079695,17.031706,223.75672101974487,0.0147233745,-0.8181818,0.0048402585,2720
137,3.238996e-08,17.42613,,-0.4234253,17.42613,44.55311,4.120763,-0.4570396,0.14999999,13.279237,,564.54456,4.9304657,0.99655294,19.214323,-0.5961818,-0.837696,17.374573,226.43482780456543,4.8035517,-0.2929293,0.04668639,2740
138,3.1922237e-08,17.42613,,-0.2553379,17.42613,44.60601,4.0917606,-0.51964825,0.14999999,13.308239,,564.66296,4.3682966,1.0176734,19.214323,-0.56899285,-0.8354871,17.281492,229.50460505485535,0.4275223,-0.6363636,1.6326643,2760
139,3.1464577e-08,17.42613,,0.9352834,17.42613,44.553814,4.064706,-0.621149,0.14999999,13.335294,,564.994,18.557953,0.9450104,19.214323,-0.5731199,-0.8338724,17.068825,232.55525612831116,1.4577575e-16,1.0,3.060855e-15,2780
140,3.101669e-08,17.42613,,-0.5053248,17.42613,44.429558,4.1518135,-1.4004622,0.14999999,13.248186,,581.2539,4.516128,1.0327066,19.214323,-0.5802884,-0.83858645,1.1403116,235.44637322425842,4.031425,-0.3939394,9.579555e-17,2800
141,3.05783e-08,17.42613,,-0.9175243,17.42613,44.145752,4.122328,-0.4882602,0.14999999,13.277672,,581.24817,6.0033274,1.0898329,19.214323,-0.55901676,-0.8359315,17.405706,236.70485091209412,0.00011099285,-1.0,0.018846728,2820
142,3.014913e-08,17.42613,,0.4829836,17.42613,44.104454,4.094245,-0.44678298,0.14999999,13.305755,,581.38293,8.633384,0.98664105,19.214323,-0.56608313,-0.8326508,17.265388,237.8314664363861,2.2547865e-05,0.43434343,9.576846e-18,2840
143,2.972894e-08,17.42613,,-0.45326802,17.42613,43.994797,4.1384754,-1.1346897,0.14999999,13.261524,,591.802,4.399584,1.0163585,19.214323,-0.57310057,-0.8349736,6.980782,238.97973036766052,2.5420244,-0.47474748,1.162115e-08,2860
144,2.9317473e-08,17.42613,,-0.9576347,17.42613,43.87925,4.109971,-0.4838886,0.14999999,13.290029,,591.8357,4.1724944,1.0408554,19.214323,-0.562449,-0.8324726,17.366245,239.86014342308044,0.014338114,-0.8181818,0.22378097,2880
145,2.8914489e-08,17.42613,,-0.15380013,17.42613,43.880436,4.082782,-0.4856244,0.14999999,13.317218,,592.0034,8.005827,0.84219337,19.214323,-0.5692699,-0.8298487,17.232466,240.74793601036072,0.043124825,0.15151516,5.793587e-12,2900
146,2.8519755e-08,17.42613,,-0.17008533,17.42613,44.332054,4.061758,-0.77364177,0.14999999,13.338242,,593.0166,5.5819206,0.96152884,19.214323,-0.57584536,-0.83062565,16.38676,242.16451025009155,3.507463,-0.1919192,5.5819206,2920
147,2.8133048e-08,17.42613,,-0.12786373,17.42613,43.8282,4.0392265,-0.7200485,0.14999999,13.360773,,593.76636,5.2538595,0.9889713,19.214323,-0.55893165,-0.8301927,16.65029,243.046790599823,3.7927144,-0.21212122,5.2538595,2940
148,2.775416e-08,17.42613,,0.6030423,17.42613,43.7099,4.0206623,-0.75321865,0.14999999,13.379337,,595.058,9.415374,1.1209797,19.214323,-0.5402378,-0.82980555,16.10832,243.92982816696167,2.00148e-09,0.67676765,3.1884663e-06,2960
149,2.738287e-08,17.42613,,-0.8781365,17.42613,43.6778,4.0715733,-1.1708816,0.14999999,13.328426,,606.6643,6.0570135,1.0930452,19.214323,-0.5469718,-0.8314306,5.793655,244.81276106834412,0.000109663975,-1.0,1.3575251e-24,2980
150,2.701898e-08,17.42613,,-0.14578208,17.42613,43.590473,4.0450993,-0.4410272,0.14999999,13.3549,,606.7649,6.5307503,0.91356975,19.214323,-0.5536601,-0.828291,17.299517,245.69620013237,1.0608854,-0.05050505,1.0131624e-06,3000
151,2.6662299e-08,17.42613,,-0.38017848,17.42613,43.462044,4.0270615,-0.71691215,0.14999999,13.372938,,608.0862,4.7810254,1.038415,19.214323,-0.5532569,-0.8281936,16.078535,246.57773351669312,4.499125,-0.27272728,3.8075297,3020
152,2.6312636e-08,17.42613,,-0.3548735,17.42613,43.427605,4.001069,-0.50648344,0.14999999,13.398931,,608.1626,4.434938,1.011281,19.214323,-0.5304974,-0.82588255,17.323786,247.50343656539917,2.0782332,-0.4949495,3.2934813,3040
153,2.59698e-08,17.42613,,-0.6150899,17.42613,43.326283,3.9759007,-0.49934956,0.14999999,13.424099,,608.31274,4.241978,1.0409877,19.214323,-0.5234748,-0.8237192,17.249674,248.46499371528625,0.013790046,-0.8181818,0.037158173,3060
154,2.5633629e-08,17.42613,,-0.73899263,17.42613,43.257805,3.950158,-0.49934557,0.14999999,13.4498415,,608.3242,4.356603,1.0602163,19.214323,-0.52989936,-0.8213925,17.38854,249.47313380241394,3.8333182,-0.3939394,1.4780047,3080
155,2.5303939e-08,17.42613,,-0.6236361,17.42613,43.346447,3.9249268,-0.47666603,0.14999999,13.475073,,608.3638,4.342252,1.0168804,19.214323,-0.5117849,-0.8188299,17.360762,250.33133673667908,0.21588825,-0.67676765,3.9306476,3100
156,2.4980569e-08,17.42613,,-0.7411871,17.42613,42.98379,3.8996754,-0.4767568,0.14999999,13.500324,,608.34937,4.2736444,1.0176342,19.214323,-0.51682395,-0.81657153,17.414143,251.06866550445557,0.40579072,-0.6363636,4.2688246,3120
157,2.4663356e-08,17.42613,,-0.80170286,17.42613,42.898926,3.8750525,-0.4430297,0.14999999,13.524947,,608.3833,4.1082926,1.0630512,19.214323,-0.52061594,-0.8141213,17.36618,251.87464499473572,0.008618315,-0.83838385,3.357757,3140
158,2.435215e-08,17.42613,,0.4004713,17.42613,42.73846,3.8508768,-0.4168795,0.14999999,13.549123,,608.4385,8.831854,1.1074873,19.214323,-0.52691025,-0.8112519,17.344807,252.42299914360046,1.3040392e-06,0.5151515,7.4136684e-17,3160
159,2.4046798e-08,17.42613,,0.479189,17.42613,42.578682,3.888012,-1.165971,0.14999999,13.511988,,618.19385,8.501542,0.8301319,19.214323,-0.5332194,-0.812934,7.6444736,252.9772288799286,0.0014857713,0.2929293,6.6005054,3180
160,2.374715e-08,17.42613,,-1.0672033,17.42613,42.582188,3.9286232,-1.1395019,0.14999999,13.471376,,628.57983,4.073074,1.0645962,19.214323,-0.5394797,-0.8161047,7.0140233,253.92260360717773,0.014012532,-0.8181818,4.736242e-16,3200
161,2.3453074e-08,17.42613,,-1.1226387,17.42613,42.746956,3.9054585,-0.8274152,0.14999999,13.494541,,628.7788,6.1948166,1.0795301,19.214323,-0.54562265,-0.8158156,17.200804,254.86702847480774,0.000109516084,-1.0,5.502678,3220
162,2.3164423e-08,17.42613,,0.8815849,17.42613,42.55889,3.8826056,-1.1030003,0.14999999,13.517394,,628.9822,10.916977,0.91627294,19.214323,-0.55181396,-0.8171673,17.196835,255.66081380844116,9.604767e-13,0.83838385,6.164611e-37,3240
163,2.2881071e-08,17.42613,,-0.09035091,17.42613,42.561714,3.9530907,-1.3932893,0.14999999,13.446909,,644.35376,5.7524424,0.95277023,19.214323,-0.55796784,-0.82132006,2.0285904,256.2236042022705,2.6976843,-0.15151516,5.363617e-10,3260
164,2.2602883e-08,17.42613,,-0.7433741,17.42613,42.469055,3.9416256,-0.81314015,0.14999999,13.458374,,646.4265,6.0764446,1.0863925,19.214323,-0.5476693,-0.8216073,15.327063,256.7606339454651,0.000109740446,-1.0,6.196401e-08,3280
165,2.2329736e-08,17.42613,,-0.6963332,17.42613,42.38867,3.917883,-0.4369009,0.14999999,13.482117,,646.4507,4.2958617,1.0174946,19.214323,-0.55374765,-0.8188197,17.375986,257.3005621433258,0.42105407,-0.6363636,3.1918802,3300
166,2.2061514e-08,17.42613,,0.15147516,17.42613,42.261894,3.8944607,-0.43959904,0.14999999,13.505539,,646.48047,6.98088,0.8818191,19.214323,-0.5572414,-0.8164669,17.3703,257.84270310401917,0.6466961,-0.01010101,0.00011774487,3320
167,2.1798098e-08,17.42613,,-0.43696678,17.42613,42.054947,3.9220629,-1.0936437,0.14999999,13.477937,,654.9846,4.181896,1.0344547,19.214323,-0.55935925,-0.81889313,8.895749,258.3825514316559,0.22640723,-0.67676765,1.9025533e-06,3340
168,2.1539364e-08,17.42613,,-0.5004448,17.42613,42.28172,3.899023,-0.50709146,0.14999999,13.500977,,655.0359,4.5174923,1.034004,19.214323,-0.56397456,-0.81686926,17.348625,258.92301392555237,4.245892,-0.37373737,4.0407457,3360
169,2.1285215e-08,17.42613,,-0.47755817,17.42613,42.006985,3.8762503,-0.47779652,0.14999999,13.523749,,655.0862,4.2857985,1.018207,19.214323,-0.54495025,-0.81470466,17.349792,259.4668493270874,2.1084876,-0.4949495,4.2857985,3380
170,2.1035541e-08,17.42613,,0.89785117,17.42613,42.000286,3.8536377,-0.46257216,0.14999999,13.546362,,655.1184,19.750916,0.93165433,19.214323,-0.5384509,-0.81256074,17.367962,260.2257013320923,1.4080859e-16,1.0,3.5965284e-21,3400
171,2.079023e-08,17.42613,,-0.54899466,17.42613,41.721222,3.922533,-1.4103864,0.14999999,13.477467,,670.7532,4.247978,1.0278977,19.214323,-0.544316,-0.81664354,1.7650579,260.9581229686737,2.4698963,-0.47474748,7.155099e-18,3420
172,2.0549185e-08,17.42613,,0.9084494,17.42613,41.59949,3.8998203,-0.44165078,0.14999999,13.500179,,670.7693,9.127328,1.1503758,19.214323,-0.5358064,-0.8143361,17.383944,261.4986548423767,1.3208037e-07,0.57575756,2.5554645e-12,3440
173,2.031231e-08,17.42613,,-1.0267599,17.42613,41.604645,3.9686613,-1.4285,0.14999999,13.431338,,686.57837,6.1785855,1.0555508,19.214323,-0.5416035,-0.8171318,1.590762,262.04492378234863,0.00010907674,-1.0,7.844644e-35,3460
174,2.0079504e-08,17.42613,,0.021760538,17.42613,41.52361,3.947051,-0.65134716,0.14999999,13.452949,,686.78687,8.263936,0.8085842,19.214323,-0.5473666,-0.8159194,17.19148,262.61120796203613,0.04219052,0.15151516,2.0366624e-13,3480
175,1.985068e-08,17.42613,,-0.49876797,17.42613,41.49965,3.9717436,-0.97171384,0.14999999,13.428256,,695.0552,4.187132,1.0276818,19.214323,-0.55285484,-0.8179583,9.1316595,263.1932604312897,0.5598556,-0.61616164,0.0008306344,3500
176,1.9625745e-08,17.42613,,-0.32180333,17.42613,41.50799,3.9493885,-0.45173514,0.14999999,13.450611,,695.0923,5.0005674,0.9952545,19.214323,-0.55535877,-0.81575257,17.36292,263.7460479736328,4.3288345,-0.25252524,1.0859568,3520
177,1.9404615e-08,17.42613,,-0.43948233,17.42613,41.457825,3.9283504,-0.52517986,0.14999999,13.471649,,695.3181,4.2409763,1.0482866,19.214323,-0.5367265,-0.81417763,17.174482,264.34695982933044,3.1894546,-0.43434343,3.3936663,3540
178,1.9187196e-08,17.42613,,-0.9730862,17.42613,41.239174,3.9065142,-0.4460177,0.14999999,13.493485,,695.3596,6.137567,1.0543936,19.214323,-0.5245012,-0.811873,17.358212,264.8923223018646,0.00010722715,-1.0,0.003858098,3560
179,1.8973413e-08,17.42613,,-0.19788751,17.42613,41.183628,3.8856783,-0.51975685,0.14999999,13.514321,,695.5364,4.1645374,1.0516541,19.214323,-0.53010285,-0.8099936,17.22342,265.74766063690186,2.802926,-0.45454547,0.011364351,3580
180,1.8763183e-08,17.42613,,-0.21749786,17.42613,41.29562,3.8678608,-0.664141,0.14999999,13.532139,,696.2151,6.0874453,0.93882555,19.214323,-0.5201364,-0.80892986,16.721348,266.83304810523987,1.8915293,-0.11111111,4.370974,3600
181,1.8556428e-08,17.42613,,-0.2914983,17.42613,41.180378,3.8490295,-0.61898804,0.14999999,13.55097,,696.6743,4.677388,1.0313184,19.214323,-0.51522297,-0.8082613,16.94055,268.0099811553955,4.3312187,-0.27272728,4.6153393,3620
182,1.8353068e-08,17.42613,,0.32898134,17.42613,41.033127,3.8288546,-0.51233155,0.14999999,13.571145,,696.85156,8.948224,0.89776194,19.214323,-0.49708503,-0.8065012,17.222984,269.20063161849976,0.0001432282,0.37373737,0.00023789609,3640
183,1.8153036e-08,17.42613,,-0.5891665,17.42613,40.973984,3.8586454,-1.1741034,0.14999999,13.541354,,706.1321,4.156938,1.0255339,19.214323,-0.5025637,-0.8091326,8.119268,270.3839967250824,0.01350468,-0.8181818,1.714686e-12,3660
184,1.795626e-08,17.42613,,-0.23885125,17.42613,40.936436,3.8375435,-0.4416863,0.14999999,13.562456,,706.1079,4.4414897,1.0542624,19.214323,-0.5079395,-0.807027,17.424175,271.60822343826294,4.4172716,-0.3131313,0.7608155,3680
185,1.7762662e-08,17.42613,,-0.6488984,17.42613,40.7472,3.818983,-0.5650498,0.14999999,13.581017,,706.51196,4.1453032,1.0210345,19.214323,-0.4896363,-0.80546206,16.99603,272.78434681892395,0.68686134,-0.5959596,0.2750814,3700
186,1.757218e-08,17.42613,,0.8335837,17.42613,40.68007,3.7983456,-0.4324286,0.14999999,13.601654,,706.4922,10.653755,1.0287538,19.214323,-0.49132127,-0.80337155,17.419807,273.9744734764099,1.827072e-11,0.7777778,9.309919e-20,3720
187,1.7384744e-08,17.42613,,-0.053177983,17.42613,40.60632,3.856224,-1.3786036,0.14999999,13.543776,,721.114,4.8778963,1.0193393,19.214323,-0.4966832,-0.80638784,2.7781775,275.2235496044159,3.848939,-0.23232323,1.1441732e-10,3740
188,1.720029e-08,17.42613,,0.02023352,17.42613,40.778893,3.8551245,-0.86410266,0.14999999,13.544875,,724.7634,7.347373,0.87885255,19.214323,-0.48164296,-0.80662805,13.750569,276.4866433143616,0.3387149,0.030303031,5.405493,3760
189,1.7018756e-08,17.42613,,-0.89268124,17.42613,40.60504,3.8779879,-0.9541513,0.14999999,13.522012,,732.9397,6.275864,1.0390006,19.214323,-0.48514795,-0.80809754,9.22383,277.6848862171173,0.00010308935,-1.0,6.218914e-10,3780
190,1.6840083e-08,17.42613,,-0.7331129,17.42613,40.57096,3.8581228,-0.45626503,0.14999999,13.541877,,733.04346,4.178571,1.0197713,19.214323,-0.49042445,-0.806091,17.296057,278.8873076438904,0.10508891,-0.7171717,2.1168354,3800
191,1.6664211e-08,17.42613,,-0.6408022,17.42613,40.37368,3.838088,-0.4361771,0.14999999,13.561912,,733.0747,4.101708,1.0275016,19.214323,-0.49512088,-0.8040781,17.368895,280.17698669433594,0.021002758,-0.7979798,3.746619,3820
192,1.6491079e-08,17.42613,,-0.4329149,17.42613,40.42538,3.818079,-0.4301629,0.14999999,13.581921,,733.07104,4.1027327,1.0337929,19.214323,-0.5002329,-0.8020145,17.403513,281.4422152042389,0.89092714,-0.57575756,3.7222433,3840
193,1.6320628e-08,17.42613,,1.056773,17.42613,40.273376,3.798809,-0.43418115,0.14999999,13.601191,,733.17017,20.01141,0.966369,19.214323,-0.50079817,-0.79996014,17.300993,282.68892073631287,1.3560504e-16,1.0,6.273842e-20,3860
194,1.6152807e-08,17.42613,,-0.70360154,17.42613,40.256035,3.8689184,-1.8265561,0.14999999,13.531081,,750.57007,4.1466126,1.0517312,19.214323,-0.5059661,-0.8055718,,283.8870677947998,3.433269,-0.41414142,2.1742446e-20,3880
195,1.5987561e-08,17.42613,,-0.15148665,17.42613,40.16848,3.849249,-0.4224668,0.14999999,13.550751,,750.6035,6.3414407,0.93957365,19.214323,-0.49356505,-0.80337024,17.36664,285.1118543148041,1.2474265,-0.07070707,0.00055276166,3900
196,1.5824838e-08,17.42613,,-0.5243944,17.42613,40.164627,3.8354893,-0.6862319,0.14999999,13.56451,,751.75586,4.070616,1.0375593,19.214323,-0.49230346,-0.80312145,16.247618,286.34038615226746,0.21172313,-0.67676765,0.011480029,3920
