ReturnAbsMax,Bound,TimestepsSoFar,InvPendulum_mu1_higher,ReturnLastEpisode,BoundBonus,BoundMISE,DenMISEMeanLog,ActionIn1,InvPendulum_std0_higher,Regret/t,MinEpLen,ReturnMax,AvgEpLen,Regret,InvPendulum_std3_higher,IWMean,NumTrajectories,InvPendulum_mu0_higher,IWLastEpisode,TimeElapsed,GridSize,IWMax,NumTrainableParams,ReturnMean,InvPendulum_mu2_higher,DenMISELogFirst,InvPendulum_mu3_higher,Iteration,InvPendulum_std1_higher,InvPendulum_std2_higher,DenMISELogLast,IWMin,ReturnMin,IWFirstEpisode,Delta
499.89258,2587.203,152872,-0.1,-102.4176,3039.222,-452.01898,2.690449,-0.045405492,0.03,141.326,10,87.30506,59.34472049689441,364055.78,0.03,1.022253,2576,-0.1,5.588847e-35,11268.285138607025,625,1166.5642,,-136.326,,1.8929905,0.2,2576,0.03,0.03,1.3667041,,-499.89258,,2.926951e-11
499.89258,2578.4766,153372,-0.1,-499.85403,3039.2476,-460.77106,2.6904376,-0.26257512,0.03,141.46707,10,87.30506,59.51571594877765,364560.62,0.03,1.386932,2577,-0.2,7.7943735e-11,11275.621473789215,625,1042.9988,,-136.46707,0.1,1.8926023,,2577,0.03,0.03,2.741953,,-499.89258,,2.92468e-11
499.89258,2571.228,153872,-0.1,-488.0629,3041.2441,-470.01608,2.690643,-0.11550205,0.03,141.60345,10,87.30506,59.68657874321179,365053.7,0.03,0.97369075,2578,-0.1,6.1025203e-05,11282.84576177597,625,748.2854,,-136.60345,,1.8922144,0.1,2578,0.03,0.03,2.9780233,,-499.89258,,2.9224113e-11
499.89258,2570.9746,154372,-0.2,-498.963,2865.654,-294.67953,2.6903238,-0.4820881,0.03,141.74396,10,87.30506,59.8573090345095,365557.66,0.03,0.6240193,2579,-0.2,0.0006362557,11290.368288993835,625,592.7387,,-136.74396,-0.1,1.8918266,0.1,2579,0.03,0.03,1.9752514,,-499.89258,,2.9201457e-11
499.89258,2563.956,154872,-0.2,-497.45007,3042.022,-478.06586,2.6899884,-0.27474427,0.03,141.88376,10,87.30506,60.027906976744184,366060.1,0.03,1.0828433,2580,-0.1,4.609858e-06,11298.127170562744,625,1198.6179,,-136.88376,,1.891439,,2580,0.03,0.03,2.2399936,,-499.89258,,2.9178823e-11
499.89258,2563.4678,155372,-0.1,-493.69656,2987.5369,-424.06897,2.690257,-0.1669706,0.03,142.02202,10,87.30506,60.19837272375048,366558.8,0.03,0.93376297,2581,-0.2,3.7441833e-08,11305.934325695038,625,901.46985,,-137.02202,0.1,1.8910514,0.1,2581,0.03,0.03,3.4491239,,-499.89258,,2.915622e-11
499.89258,2547.927,155872,-0.1,-496.8634,2921.1763,-373.24924,2.690496,-0.24322788,0.03,142.16138,10,87.30506,60.36870642912471,367060.7,0.03,0.9242461,2582,-0.2,5.100037e-11,11313.279145002365,625,911.8795,,-137.16138,-0.1,1.890664,0.2,2582,0.03,0.03,3.4418654,,-499.89258,,2.9133636e-11
499.89258,2540.1138,156372,-0.2,-498.58533,3143.9014,-603.7877,2.6901083,-0.28557935,0.03,142.3013,10,87.30506,60.53890824622532,367564.25,0.03,1.2914839,2583,-0.2,38.369926,11321.015893220901,625,1349.6655,,-137.3013,-0.1,1.8902768,0.2,2583,0.03,0.03,1.8408575,,-499.89258,,2.9111085e-11
499.89258,2487.4675,156872,-0.2,-498.90924,3143.9893,-656.5218,2.6901135,-0.13172048,0.03,142.44124,10,87.30506,60.70897832817337,368068.16,0.03,1.3307638,2584,-0.2,1.1177246e-05,11328.10447382927,625,994.8573,,-137.44124,0.1,1.8898897,0.2,2584,0.03,0.03,2.5797353,,-499.89258,,2.9088556e-11
499.89258,2484.432,157372,-0.1,-491.61816,2865.9287,-381.49686,2.689778,-0.024659231,0.03,142.57825,10,87.30506,60.878916827853,368564.75,0.03,0.9131628,2585,-0.2,10.755377,11335.199337482452,625,664.23895,,-137.57825,0.1,1.8895028,0.2,2585,0.03,0.03,1.6394262,,-499.89258,,2.9066053e-11
499.89258,2483.83,157872,-0.1,-498.81516,3039.6846,-555.8545,2.6898372,-0.20357853,0.03,142.71793,10,87.30506,61.048723897911835,369068.56,0.03,1.1247746,2586,-0.2,0.052186526,11342.208332538605,625,686.12396,,-137.71793,,1.889116,0.1,2586,0.03,0.03,2.9916158,,-499.89258,,2.9043578e-11
499.89258,2473.7302,158372,0.1,-495.30554,2538.645,-64.91478,2.6899242,0.26926613,0.03,142.85616,10,87.30506,61.2183996907615,369568.88,0.03,0.5719969,2587,0.2,,11349.692664146423,625,387.40817,,-137.85616,-0.2,1.8887295,0.2,2587,0.03,0.03,2.8656857,,-499.89258,,2.902113e-11
499.89258,2471.7297,158390,0.2,-114.37854,2538.6787,-66.94905,2.6898327,0.37737525,0.03,142.84708,10,87.30506,61.201700154559504,369688.25,0.03,0.6298046,2588,0.1,,11356.120485305786,625,354.6316,,-137.84708,0.2,1.888343,-0.2,2588,0.03,0.03,2.906486,,-499.89258,,2.8998708e-11
499.89258,2469.227,158405,-0.2,-105.56263,3033.1682,-563.9412,2.6876023,-0.073925614,0.03,142.83461,10,87.30506,61.18385477018154,369798.8,0.03,1.1551249,2589,-0.1,,11362.444800138474,625,872.3158,,-137.83461,,1.8879566,0.2,2589,0.03,0.03,-2.6861885,,-499.89258,,2.897631e-11
499.89258,2478.5403,158905,-0.2,-497.85547,3039.867,-561.32666,2.687849,-0.1836772,0.03,142.97362,10,87.30506,61.35328185328186,370301.7,0.03,1.1454493,2590,-0.1,0.2185418,11369.58690571785,625,885.1035,,-137.97362,,1.8875704,0.1,2590,0.03,0.03,3.2836354,,-499.89258,,2.8953936e-11
499.89258,2452.2324,159405,,-499.7065,3042.6035,-590.37115,2.687978,-0.0886416,0.03,143.11324,10,87.30506,61.52257815515245,370806.38,0.03,1.4626526,2591,-0.1,1.1849972e-08,11376.837940454483,625,1125.204,,-138.11324,,1.8871844,0.1,2591,0.03,0.03,2.9949133,,-499.89258,,2.8931595e-11
499.89258,2445.4058,159443,-0.1,-127.15519,2538.847,-93.44119,2.6879826,-0.19391838,0.03,143.10901,10,87.30506,61.51350308641975,370938.56,0.03,0.8505315,2592,0.2,,11383.549147129059,625,774.9874,,-138.10901,-0.2,1.8867985,-0.2,2592,0.03,0.03,2.3778517,,-499.89258,,2.8909273e-11
499.89258,2443.6704,159465,0.2,-118.95274,2484.478,-40.807636,2.68782,0.28456008,0.03,143.10162,10,87.30506,61.498264558426534,371062.5,0.03,0.34980202,2593,,,11390.427828073502,625,305.11414,,-138.10162,,1.8864129,,2593,0.03,0.03,2.487062,,-499.89258,,2.8886978e-11
499.89258,2441.832,159490,,-119.38824,2484.5178,-42.68587,2.687635,-0.15155461,0.03,143.0944,10,87.30506,61.48419429452583,371186.88,0.03,0.38771862,2594,,6.6039625e-20,11397.58200788498,625,611.1418,,-138.0944,,1.8860272,-0.2,2594,0.03,0.03,2.8697567,,-499.89258,,2.8864711e-11
499.89258,2440.5508,159511,-0.2,-105.22684,2538.9683,-98.41752,2.6875594,0.28806654,0.03,143.08174,10,87.30506,61.46859344894027,371297.12,0.03,0.81916547,2595,0.2,,11404.523194789886,625,846.36084,,-138.08174,0.2,1.8856418,0.1,2595,0.03,0.03,3.1291888,,-499.89258,,2.8842468e-11
499.89258,2439.158,159547,-0.2,-133.40094,2539.0085,-99.85055,2.6878664,-0.2899469,0.03,143.07994,10,87.30506,61.458782742681045,371435.53,0.03,0.9066245,2596,0.2,,11411.133141040802,625,736.55786,,-138.07994,-0.2,1.8852565,-0.1,2596,0.03,0.03,3.7349343,,-499.89258,,2.8820252e-11
499.89258,2438.3708,159571,0.2,-111.115524,2539.0488,-100.678024,2.6881893,0.29887882,0.03,143.06956,10,87.30506,61.444358875625724,371551.66,0.03,0.93330705,2597,-0.2,,11417.574661254883,625,890.02814,,-138.06956,0.2,1.8848714,0.1,2597,0.03,0.03,3.6916971,,-499.89258,,2.8798063e-11
499.89258,2436.7844,159588,0.2,-112.357,2539.0889,-102.30456,2.6884186,-0.30392718,0.03,143.05966,10,87.30506,61.42725173210162,371669.0,0.03,0.9335116,2598,-0.1,,11423.846740961075,625,825.76483,,-138.05966,-0.2,1.8844864,-0.2,2598,0.03,0.03,3.4208946,,-499.89258,,2.8775897e-11
499.89258,2435.5361,159605,,-110.73384,2484.6384,-49.102333,2.6887507,0.15226102,0.03,143.04915,10,87.30506,61.41015775298192,371784.72,0.03,0.42039827,2599,0.2,,11430.4520008564,625,359.4076,,-138.04915,,1.8841015,-0.1,2599,0.03,0.03,3.6990137,,-499.89258,,2.8753758e-11
499.89258,2434.6965,159645,0.2,-123.82628,2484.5215,-49.825054,2.6883764,-0.0063296147,0.03,143.04367,10,87.30506,61.401923076923076,371913.56,0.03,0.44331124,2600,,1.6292503e-32,11437.25726890564,625,715.0043,,-138.04367,-0.2,1.8837168,,2600,0.03,0.03,2.3112857,,-499.89258,,2.8731644e-11
499.89258,2434.4705,159673,0.1,-120.33113,2483.2913,-48.82091,2.6878555,0.41384536,0.03,143.03687,10,87.30506,61.38908112264514,372038.88,0.03,0.39626637,2601,,2.6157741e-21,11443.922577142715,625,423.64258,,-138.03687,0.1,1.8833324,0.2,2601,0.03,0.03,1.9210813,,-499.89258,,2.8709556e-11
499.89258,2434.286,159703,0.1,-126.103676,2539.25,-104.964165,2.6873457,-0.023971051,0.03,143.03229,10,87.30506,61.37701767870868,372170.0,0.03,0.965118,2602,-0.2,,11450.585238456726,625,499.7574,,-138.03229,0.2,1.8829479,-0.2,2602,0.03,0.03,1.9817463,,-499.89258,,2.868749e-11
499.89258,2433.9675,159725,0.2,-113.37023,2539.2837,-105.31614,2.686958,0.6755934,0.03,143.02281,10,87.30506,61.3618901267768,372288.38,0.03,0.9412748,2603,0.2,,11456.893298625946,625,673.94165,,-138.02281,0.2,1.8825637,0.1,2603,0.03,0.03,1.7681239,,-499.89258,,2.8665454e-11
499.89258,2430.9373,159747,-0.2,-116.55811,2539.3303,-108.39303,2.687362,-0.23748016,0.03,143.01457,10,87.30506,61.346774193548384,372409.94,0.03,0.9875822,2604,-0.1,,11463.245464801788,625,695.8616,,-138.01457,0.2,1.8821796,-0.2,2604,0.03,0.03,3.8770375,,-499.89258,,2.8643442e-11
499.89258,2430.7356,159778,0.2,-124.98157,2539.3706,-108.63498,2.6876476,0.21280038,0.03,143.00957,10,87.30506,61.33512476007677,372539.9,0.03,0.92957014,2605,-0.2,,11469.530789136887,625,853.93414,,-138.00957,-0.1,1.8817956,0.2,2605,0.03,0.03,3.523686,,-499.89258,,2.8621452e-11
499.89258,2429.3518,159801,0.2,-120.41853,2539.404,-110.05216,2.687232,0.6863208,0.03,143.0028,10,87.30506,61.320414428242515,372665.3,0.03,0.9166669,2606,0.1,3.5270083e-27,11476.00458073616,625,813.1184,,-138.0028,0.2,1.8814118,0.2,2606,0.03,0.03,1.7543087,,-499.89258,,2.8599494e-11
499.89258,2427.862,159832,-0.2,-123.18593,2539.4507,-111.58855,2.686724,-0.24877025,0.03,142.99712,10,87.30506,61.30878404296126,372793.5,0.03,0.9718735,2607,0.2,,11482.21361708641,625,626.33905,,-137.99712,-0.1,1.8810282,-0.2,2607,0.03,0.03,1.5296278,,-499.89258,,2.8577557e-11
499.89258,2427.896,159847,0.1,-107.61957,2539.491,-111.594864,2.685997,-0.026383236,0.03,142.98547,10,87.30506,61.29102760736196,372906.12,0.03,1.0342069,2608,0.2,4.2178466e-20,11489.096491575241,625,711.3601,,-137.98547,-0.2,1.8806447,-0.2,2608,0.03,0.03,0.8769385,,-499.89258,,2.855565e-11
499.89258,2427.8406,159860,,-105.93903,2485.0254,-57.18482,2.6857138,-0.12540829,0.03,142.97319,10,87.30506,61.27251820620928,373017.06,0.03,0.55248535,2609,,6.960938e-32,11495.838867902756,625,762.43445,,-137.97319,0.1,1.8802613,-0.2,2609,0.03,0.03,1.9963304,,-499.89258,,2.8533764e-11
499.89258,2427.0828,159989,0.2,-100.6599,2539.571,-112.48823,2.6856885,-0.28036547,0.03,142.9589,10,87.30506,61.29846743295019,373122.72,0.03,1.0269492,2610,-0.2,,11502.990632534027,625,651.1647,,-137.9589,-0.2,1.879878,-0.1,2610,0.03,0.03,3.1093075,,-499.89258,,2.8511903e-11
499.89258,2427.0469,160003,0.2,-104.66359,2539.611,-112.56426,2.6859784,-0.12561089,0.03,142.94614,10,87.30506,61.28035235541938,373232.38,0.03,1.0343764,2611,-0.2,3.4305176e-05,11509.569187402725,625,787.52997,,-137.94614,-0.2,1.879495,0.1,2611,0.03,0.03,3.4919295,,-499.89258,,2.8490066e-11
499.89258,2426.9036,160026,0.2,-113.910515,2539.6511,-112.747635,2.685912,0.12209374,0.03,142.93695,10,87.30506,61.265696784073505,373351.3,0.03,1.0384744,2612,0.2,,11516.852878808975,625,823.6676,,-137.93695,-0.1,1.8791121,-0.2,2612,0.03,0.03,2.5664058,,-499.89258,,2.8468256e-11
499.89258,2425.7737,160039,-0.1,-104.074684,2539.6912,-113.91746,2.6858735,-0.69146,0.03,142.92398,10,87.30506,61.247225411404514,373460.38,0.03,0.9828517,2613,-0.2,,11523.826805353165,625,826.90356,,-137.92398,-0.2,1.8787293,-0.2,2613,0.03,0.03,2.6476927,,-499.89258,,2.844647e-11
499.89258,2425.703,160057,-0.2,-105.13592,2539.731,-114.02798,2.6861675,-0.5935835,0.03,142.91145,10,87.30506,61.230680948737565,373570.53,0.03,1.0485932,2614,0.1,4.195225e-18,11530.687934398651,625,744.7013,,-137.91145,-0.2,1.8783467,-0.2,2614,0.03,0.03,3.5597475,,-499.89258,,2.8424709e-11
499.89258,2425.4436,160069,,-106.5427,2485.104,-59.660324,2.6854303,0.023821548,0.03,142.89944,10,87.30506,61.21185468451243,373682.06,0.03,0.5272059,2615,,,11537.048434257507,625,405.33893,,-137.89944,0.2,1.8779643,-0.2,2615,0.03,0.03,0.7986288,,-499.89258,,2.8402973e-11
499.89258,2423.4631,160085,-0.2,-106.48492,2483.8794,-60.416325,2.6853662,-0.1779948,0.03,142.88744,10,87.30506,61.19457186544342,373793.53,0.03,0.4461665,2616,,3.385243e-14,11543.491671800613,625,382.4475,,-137.88744,0.1,1.8775818,-0.1,2616,0.03,0.03,3.0148978,,-499.89258,,2.8381263e-11
499.89258,2422.834,160133,0.2,-134.51688,2539.851,-117.01699,2.6850934,-0.358806,0.03,142.88615,10,87.30506,61.189529996178834,373933.06,0.03,1.0629692,2617,-0.2,,11549.983879327774,625,659.09436,,-137.88615,-0.1,1.8771996,-0.2,2617,0.03,0.03,2.5381958,,-499.89258,,2.8359579e-11
499.89258,2421.4763,160149,0.1,-105.02817,2483.9575,-62.48112,2.6851728,-0.016500767,0.03,142.8736,10,87.30506,61.17226890756302,374043.06,0.03,0.58053994,2618,0.1,,11556.258749723434,625,506.94528,,-137.8736,-0.2,1.8768176,,2618,0.03,0.03,2.9153492,,-499.89258,,2.8337915e-11
499.89258,2420.6985,160163,-0.2,-106.854965,2539.9312,-119.232735,2.6844585,0.34748536,0.03,142.86176,10,87.30506,61.15425735013364,374154.94,0.03,0.8633851,2619,0.2,,11562.745546340942,625,625.89685,,-137.86176,0.1,1.8764358,0.2,2619,0.03,0.03,1.2620667,,-499.89258,,2.831628e-11
499.89258,2420.3125,160190,0.1,-124.69418,2539.971,-119.65845,2.68419,0.3987465,0.03,142.85672,10,87.30506,61.1412213740458,374284.62,0.03,0.96360755,2620,-0.2,,11569.141516685486,625,575.4718,,-137.85672,0.2,1.8760539,0.2,2620,0.03,0.03,2.1918437,,-499.89258,,2.8294667e-11
499.89258,2419.3455,160208,0.2,-113.83391,2468.0068,-48.6614,2.683095,0.61518764,0.03,142.84755,10,87.30506,61.12476154139642,374403.44,0.03,0.4090572,2621,0.2,,11575.446917057037,625,447.80408,,-137.84755,,1.8756723,0.2,2621,0.03,0.03,-0.0836792,,-499.89258,,2.827308e-11
499.89258,2419.3572,160242,0.2,-131.11903,2540.0508,-120.693695,2.682667,0.1781095,0.03,142.84499,10,87.30506,61.11441647597254,374539.56,0.03,1.0567151,2622,-0.1,1.7012801e-35,11582.016234636307,625,779.7257,,-137.84499,-0.2,1.8752909,0.2,2622,0.03,0.03,2.1755283,,-499.89258,,2.825152e-11
499.89258,2419.129,160259,-0.1,-110.24233,2540.0906,-120.96166,2.6827257,0.088057384,0.03,142.83447,10,87.30506,61.09759817003431,374654.8,0.03,0.9337857,2623,-0.2,,11588.630764722824,625,630.7737,,-137.83447,0.2,1.8749096,0.2,2623,0.03,0.03,2.8663325,,-499.89258,,2.8229983e-11
499.89258,2419.1272,160291,0.2,-129.9657,2484.1917,-65.06436,2.6828482,0.15453127,0.03,142.83148,10,87.30506,61.08650914634146,374789.8,0.03,0.6027751,2624,,,11595.07766866684,625,525.2987,,-137.83148,0.1,1.8745284,-0.1,2624,0.03,0.03,3.1417766,,-499.89258,,2.8208469e-11
499.89258,2418.9016,160319,0.2,-109.31247,2480.5828,-61.68117,2.6830168,-0.11716544,0.03,142.82062,10,87.30506,61.073904761904764,374904.12,0.03,0.5821479,2625,,1.2943015e-18,11602.28902053833,625,316.5308,,-137.82062,-0.2,1.8741474,-0.1,2625,0.03,0.03,3.5528312,,-499.89258,,2.818698e-11
499.89258,2418.93,160335,0.2,-107.04773,2479.77,-60.840096,2.6830072,-0.1434456,0.03,142.8089,10,87.30506,61.056740289413554,375016.16,0.03,0.5549283,2626,,0.012349346,11609.405552387238,625,361.08588,,-137.8089,-0.1,1.8737665,-0.2,2626,0.03,0.03,3.09802,,-499.89258,,2.8165519e-11
499.89258,2418.9382,160347,,-106.09028,2485.5576,-66.61945,2.6828377,0.42087907,0.03,142.79681,10,87.30506,61.03806623524933,375127.25,0.03,0.54999244,2627,,,11616.163401126862,625,315.1433,,-137.79681,0.2,1.8733858,0.2,2627,0.03,0.03,2.703223,,-499.89258,,2.8144077e-11
499.89258,2418.09,160367,-0.2,-115.88405,2540.2896,-122.19945,2.6822753,-0.26039782,0.03,142.78848,10,87.30506,61.022450532724505,375248.12,0.03,0.92599076,2628,-0.1,,11622.310274124146,625,889.1891,,-137.78848,-0.2,1.8730052,0.2,2628,0.03,0.03,1.6722682,,-499.89258,,2.8122662e-11
499.89258,2418.0347,160406,,-128.92133,2485.851,-67.81652,2.6826413,-0.0022613108,0.03,142.78511,10,87.30506,61.01407379231647,375382.06,0.03,0.5343109,2629,,1.41527915e-14,11629.053317070007,625,724.91077,,-137.78511,-0.1,1.8726248,0.1,2629,0.03,0.03,3.7990205,,-499.89258,,2.8101277e-11
499.89258,2417.8232,160436,0.2,-127.69417,2540.3694,-122.54626,2.6827502,0.33025706,0.03,142.78128,10,87.30506,61.00228136882129,375514.75,0.03,1.0483248,2630,0.1,1.1159424e-15,11635.570585012436,625,882.73224,,-137.78128,-0.2,1.8722445,0.2,2630,0.03,0.03,3.4713194,,-499.89258,,2.807991e-11
499.89258,2417.6494,160453,-0.2,-112.25012,2540.4092,-122.75985,2.6828246,-0.12625545,0.03,142.77158,10,87.30506,60.98555682250095,375632.0,0.03,0.9965909,2631,0.2,,11641.932534456253,625,628.5012,,-137.77158,-0.2,1.8718643,0.1,2631,0.03,0.03,2.92048,,-499.89258,,2.8058568e-11
499.89258,2417.4766,160468,0.1,-110.149185,2540.449,-122.9725,2.6828792,-0.13359004,0.03,142.76108,10,87.30506,60.96808510638298,375747.16,0.03,1.0420806,2632,-0.2,,11648.199741363525,625,880.0517,,-137.76108,-0.2,1.8714843,0.2,2632,0.03,0.03,2.9073772,,-499.89258,,2.803725e-11
499.89258,2417.5012,160489,0.2,-115.765305,2484.2783,-66.777016,2.683175,-0.07492064,0.03,142.75272,10,87.30506,60.95290543106722,375867.9,0.03,0.61858517,2633,,3.5106257e-38,11654.90655040741,625,484.643,,-137.75272,-0.1,1.8711045,-0.1,2633,0.03,0.03,3.5031025,,-499.89258,,2.801596e-11
499.89258,2414.7812,160503,-0.2,-107.23602,2540.5347,-125.75332,2.6828868,0.057998553,0.03,142.74112,10,87.30506,60.93507972665148,375980.12,0.03,0.9564843,2634,-0.1,,11661.530134677887,625,556.70197,,-137.74112,0.2,1.8707247,0.2,2634,0.03,0.03,2.3355932,,-499.89258,,2.799469e-11
499.89258,2414.1143,160540,-0.2,-131.02336,2486.0522,-71.93796,2.6820092,-0.15000302,0.03,142.73859,10,87.30506,60.92599620493359,376116.16,0.03,0.45081487,2635,0.1,1.682315e-25,11667.704881429672,625,357.398,,-137.73859,,1.8703451,,2635,0.03,0.03,0.47797412,,-499.89258,,2.7973445e-11
499.89258,2413.7385,160594,0.1,-133.86179,2540.6008,-126.86237,2.6817422,0.6568866,0.03,142.7371,10,87.30506,60.92336874051593,376255.03,0.03,1.0656706,2636,0.2,,11673.90981554985,625,829.57294,,-137.7371,0.2,1.8699657,0.2,2636,0.03,0.03,2.5409892,,-499.89258,,2.7952226e-11
499.89258,2412.9038,160618,0.2,-119.13964,2540.6406,-127.736855,2.681978,0.34414756,0.03,142.73007,10,87.30506,60.90936670458855,376379.2,0.03,1.1791972,2637,0.2,,11680.09680891037,625,854.3533,,-137.73007,0.1,1.8695863,-0.2,2637,0.03,0.03,3.3337672,,-499.89258,,2.7931027e-11
499.89258,2412.9216,160640,0.1,-115.64977,2485.7856,-72.863945,2.6816049,-0.05706501,0.03,142.7217,10,87.30506,60.89461713419257,376499.8,0.03,0.6020658,2638,0.1,9.877557e-13,11686.592210054398,625,554.8887,,-137.7217,,1.8692073,-0.1,2638,0.03,0.03,1.6276658,,-499.89258,,2.7909853e-11
499.89258,2412.93,160891,-0.2,-90.40724,2540.7266,-127.79654,2.6814055,0.3941446,0.03,142.70377,10,87.30506,60.966654035619555,376595.22,0.03,1.0439799,2639,0.1,,11693.645755052567,625,665.6144,,-137.70377,0.2,1.8688283,0.2,2639,0.03,0.03,2.5901768,,-499.89258,,2.7888709e-11
499.89258,2412.356,160917,-0.1,-123.41156,2484.8132,-72.457344,2.6815588,-0.38119188,0.03,142.69835,10,87.30506,60.95340909090909,376723.62,0.03,0.81249315,2640,-0.2,,11700.416417121887,625,483.3294,,-137.69835,,1.8684493,-0.1,2640,0.03,0.03,3.1154082,,-499.89258,,2.7867582e-11
499.89258,2412.5403,161417,-0.1,3.9539435,2485.8958,-73.35554,2.6818066,-0.27112442,0.03,142.64471,10,87.30506,61.11965164710337,376724.7,0.03,1.2558839,2641,-0.1,1.9679407,11707.908580303192,625,805.2648,,-137.64471,,1.8680707,-0.1,2641,0.03,0.03,3.5643253,,-499.89258,,2.7846484e-11
499.89258,2410.477,161917,-0.1,30.512098,2484.6338,-74.156784,2.682184,-0.19920611,0.03,142.58105,10,87.30506,61.28576835730507,376699.16,0.03,0.7301707,2642,,0.0007420161,11715.95567560196,625,455.4917,,-137.58105,0.1,1.8676921,-0.2,2642,0.03,0.03,3.5328493,,-499.89258,,2.782541e-11
499.89258,2409.0083,161935,0.2,-104.99468,2484.6785,-75.670105,2.6822817,0.23188509,0.03,142.56873,10,87.30506,61.26939084373818,376809.16,0.03,0.57501423,2643,-0.1,,11722.725747346878,625,351.97485,,-137.56873,,1.8673136,0.1,2643,0.03,0.03,3.2489755,,-499.89258,,2.7804358e-11
499.89258,2408.961,161988,,-151.02306,2486.4336,-77.47264,2.6824462,0.20275578,0.03,142.57382,10,87.30506,61.26626323751891,376965.2,0.03,0.58270764,2644,0.1,4.855425e-16,11729.605571985245,625,564.98364,,-137.57382,,1.8669354,0.1,2644,0.03,0.03,3.5642374,,-499.89258,,2.778333e-11
499.89258,2408.927,162028,,-134.15158,2486.4272,-77.50022,2.6824327,-0.2065374,0.03,142.57253,10,87.30506,61.25822306238185,377104.34,0.03,0.73689663,2645,-0.1,9.948768e-27,11736.309854745865,625,812.91174,,-137.57253,,1.8665572,-0.2,2645,0.03,0.03,3.0888033,,-499.89258,,2.7762325e-11
499.89258,2408.0435,162277,0.1,-114.25013,2485.0393,-76.99595,2.6822963,-0.24809065,0.03,142.56372,10,87.30506,61.3291761148904,377223.6,0.03,0.70048815,2646,-0.1,0.1373636,11743.14102268219,625,610.4486,,-137.56372,,1.8661792,-0.2,2646,0.03,0.03,2.6538393,,-499.89258,,2.7741342e-11
499.89258,2406.8655,162299,,-104.72102,2481.4412,-74.57572,2.6822028,0.3196156,0.03,142.55132,10,87.30506,61.31431809595769,377333.3,0.03,0.6870334,2647,0.2,,11749.718674898148,625,606.3598,,-137.55132,0.2,1.8658013,-0.1,2647,0.03,0.03,2.777587,,-499.89258,,2.7720385e-11
499.89258,2406.8835,162324,-0.1,-112.91752,2484.8718,-77.988396,2.6822927,0.12176931,0.03,142.542,10,87.30506,61.30060422960725,377451.22,0.03,0.6224539,2648,,2.481131e-22,11756.229089260101,625,659.3911,,-137.542,0.2,1.8654237,0.1,2648,0.03,0.03,3.2741885,,-499.89258,,2.7699454e-11
499.89258,2405.701,162354,-0.2,-126.830696,2480.6597,-74.95873,2.6822658,-0.49362266,0.03,142.53796,10,87.30506,61.288788221970556,377583.06,0.03,0.60374254,2649,-0.1,8.3692743e-26,11762.603454351425,625,655.40845,,-137.53796,,1.8650461,-0.2,2649,0.03,0.03,3.038845,,-499.89258,,2.7678545e-11
499.89258,2405.6863,162423,-0.1,-108.479195,2477.818,-72.13193,2.6820364,-0.14325382,0.03,142.52701,10,87.30506,61.291698113207545,377696.56,0.03,0.5541563,2650,-0.1,0.0007991714,11769.203247308731,625,612.0114,,-137.52701,0.1,1.8646686,-0.1,2650,0.03,0.03,2.5138867,,-499.89258,,2.7657663e-11
499.89258,2405.5278,162454,0.2,-119.190025,2541.2007,-135.67291,2.6815977,0.019383356,0.03,142.52008,10,87.30506,61.28027159562429,377820.75,0.03,1.2171881,2651,0.1,,11775.721697330475,625,789.54913,,-137.52008,-0.2,1.8642914,-0.2,2651,0.03,0.03,2.0028346,,-499.89258,,2.7636797e-11
499.89258,2404.8767,162476,0.1,-106.44723,2485.0198,-80.14304,2.6811929,-0.1183946,0.03,142.50836,10,87.30506,61.26546003016591,377932.2,0.03,0.7518603,2652,0.1,2.4898053e-08,11782.400568962097,625,773.63055,,-137.50836,,1.8639143,-0.2,2652,0.03,0.03,1.498321,,-499.89258,,2.7615956e-11
499.89258,2404.914,162495,-0.2,-109.498764,2486.565,-81.651,2.6810508,-0.40941176,0.03,142.4978,10,87.30506,61.24952883528081,378046.7,0.03,0.66849285,2653,,3.8276977e-35,11789.067554473877,625,652.16125,,-137.4978,-0.2,1.8635372,,2653,0.03,0.03,2.6027412,,-499.89258,,2.7595145e-11
499.89258,2404.7507,162513,0.2,-114.54262,2486.6033,-81.852425,2.6811795,-0.0024370514,0.03,142.48915,10,87.30506,61.233232856066316,378166.22,0.03,0.71892965,2654,-0.2,,11795.879864692688,625,758.5464,,-137.48915,,1.8631604,,2654,0.03,0.03,3.391971,,-499.89258,,2.757435e-11
499.89258,2404.773,162534,0.2,-117.24371,2484.8906,-80.11762,2.6812284,0.019030008,0.03,142.48154,10,87.30506,61.218079096045194,378288.47,0.03,0.685814,2655,-0.1,0.95044196,11802.512322425842,625,497.3051,,-137.48154,-0.1,1.8627837,,2655,0.03,0.03,3.1519897,,-499.89258,,2.7553586e-11
499.89258,2404.738,162549,0.2,-109.25849,2466.446,-61.707973,2.6812825,0.12712252,0.03,142.47092,10,87.30506,61.20067771084337,378402.75,0.03,0.5698713,2656,,5.596412e-38,11809.043552398682,625,343.23428,,-137.47092,0.2,1.8624071,-0.2,2656,0.03,0.03,3.1686537,,-499.89258,,2.7532839e-11
