Iteration,DenMISEMeanLog,ActionIn1,Bound,BoundBonus,Delta,NumTrajectories,TimestepsSoFar,IWMax,ReturnMax,InvPendulum_std0_higher,Regret,AvgEpLen,DenMISELogFirst,InvPendulum_std2_higher,IWLastEpisode,GridSize,InvPendulum_mu3_higher,InvPendulum_mu1_higher,InvPendulum_mu2_higher,ReturnMin,IWMean,MinEpLen,BoundMISE,IWMin,Regret/t,NumTrainableParams,ReturnLastEpisode,IWFirstEpisode,ReturnMean,TimeElapsed,ReturnAbsMax,InvPendulum_std3_higher,InvPendulum_mu0_higher,DenMISELogLast,InvPendulum_std1_higher
2207,2.6515806,-0.07157859,2913.9158,3010.9514,3.9875166e-11,2207,145078,939.33923,74.94251,0.03,321066.3,65.73538740371545,-1.3529934,0.03,1.8285741e-34,625,,0.2,-0.2,-499.78708,0.8497315,11,-97.03572,,145.47635,,-104.807945,,-140.47635,8877.076879262924,499.78708,0.03,-0.1,3.2057378,0.03
2208,2.6516478,0.2961811,2913.7808,3021.7952,3.9839056e-11,2208,145109,958.5368,74.94251,0.03,321185.44,65.71965579710145,-1.3534464,0.03,9.4298625e-37,625,,0.1,0.2,-499.78708,0.933365,11,-108.014404,,145.46442,,-114.115204,,-140.46442,8882.776128292084,499.78708,0.03,,3.0546725,0.03
2209,2.6516461,-0.099076435,2913.7932,3005.8945,3.9802994e-11,2209,145123,599.99347,74.94251,0.03,321297.94,65.6962426437302,-1.3538992,0.03,4.987523e-26,625,-0.1,0.1,-0.1,-499.78708,0.82809454,11,-92.101364,,145.4495,,-107.52606,,-140.4495,8888.391140460968,499.78708,0.03,-0.1,2.8142145,0.03
2210,2.651395,0.09807265,2913.4912,3012.693,3.976698e-11,2210,145140,562.7037,74.94251,0.03,321410.06,65.67420814479638,-1.3543518,0.03,7.4471854e-21,625,,0.1,0.2,-499.78708,0.87938434,11,-99.201805,,145.43442,,-107.09776,,-140.43442,8893.946950435638,499.78708,0.03,-0.2,2.3370907,0.03
2211,2.6517577,-0.20295027,2913.0022,3018.9434,3.9731017e-11,2211,145156,576.0116,74.94251,0.03,321521.56,65.65174129353234,-1.3548042,0.03,8.188946e-26,625,-0.2,-0.1,0.1,-499.78708,0.97003937,11,-105.941055,,145.41907,,-106.50227,,-140.41907,8899.596094846725,499.78708,0.03,,3.6304562,0.03
2212,2.6518846,0.21007603,2913.0063,3019.48,3.96951e-11,2212,145179,505.79138,74.94251,0.03,321631.12,65.63245931283906,-1.3552563,0.03,2.8447452e-33,625,0.2,-0.1,0.1,-499.78708,0.805531,11,-106.47369,,145.40286,,-104.59609,,-140.40286,8905.280883550644,499.78708,0.03,,3.030913,0.03
2213,2.6518376,0.20548321,2912.482,3019.0571,3.9659234e-11,2213,145223,588.8138,74.94251,0.03,321778.2,65.6226841391776,-1.3557084,0.03,2.5802197e-14,625,,-0.1,0.2,-499.78708,0.92473704,11,-106.57523,,145.40361,,-142.02483,,-140.40361,8910.904061555862,499.78708,0.03,0.1,2.7859783,0.03
2214,2.6518843,0.20292643,2912.3857,3022.2449,3.9623416e-11,2214,145241,801.6321,74.94251,0.03,321898.3,65.60117434507679,-1.35616,0.03,0.00079124386,625,0.1,,0.1,-499.78708,0.8947255,11,-109.85923,,145.3922,,-115.1504,,-140.3922,8916.589293003082,499.78708,0.03,,2.901977,0.03
2215,2.6517174,0.027878791,2912.4202,3012.977,3.958765e-11,2215,145293,976.342,74.94251,0.03,322049.94,65.59503386004515,-1.3566116,0.03,1.408085e-17,625,,-0.2,0.2,-499.78708,0.8037724,11,-100.55686,,145.395,,-146.60875,,-140.395,8922.487059354782,499.78708,0.03,0.1,2.4731882,0.03
2216,2.6518073,-0.066201985,2912.1255,3019.2395,3.9551924e-11,2216,145325,559.11914,74.94251,0.03,322185.38,65.57987364620939,-1.357063,0.03,2.7183296e-33,625,-0.2,0.1,,-499.78708,0.9412637,11,-107.113976,,145.39052,,-130.43665,,-140.39052,8928.606439828873,499.78708,0.03,0.1,3.134588,0.03
2217,2.6518443,-0.38179752,2911.8538,3019.2737,3.9516255e-11,2217,145340,858.337,74.94251,0.03,322296.75,65.55705908885882,-1.3575141,0.03,3.3033006e-25,625,-0.1,-0.2,,-499.78708,0.73444957,11,-107.41984,,145.37517,,-106.3591,,-140.37517,8934.528701543808,499.78708,0.03,-0.1,2.853747,0.03
2218,2.651482,0.3320299,2911.281,3011.5881,3.9480627e-11,2218,145840,601.38666,74.94251,0.03,322341.94,65.75293056807935,-1.3579651,0.03,5.3161434e-33,625,0.2,-0.1,0.2,-499.78708,0.8048323,11,-100.30722,,145.33,,-40.231865,,-140.33,8941.291301250458,499.78708,0.03,,2.1822248,0.03
2219,2.6504576,0.12349257,2911.0505,3019.3872,3.944505e-11,2219,145888,750.7622,74.94251,0.03,322486.25,65.74493014871564,-1.358416,0.03,,625,-0.1,0.2,0.1,-499.78708,0.95381266,11,-108.33669,,145.32954,,-139.299,,-140.32954,8947.11033987999,499.78708,0.03,,0.6255023,0.03
2220,2.6505532,0.60904986,2911.0886,3013.2498,3.9409528e-11,2220,145906,587.21246,74.94251,0.03,322596.12,65.72342342342343,-1.3588665,0.03,,625,0.2,0.1,,-499.78708,0.77851903,11,-102.16109,,145.31357,,-104.86101,,-140.31357,8952.844180822372,499.78708,0.03,0.2,2.9911327,0.03
2221,2.6505709,0.09610969,2910.598,3011.7578,3.9374046e-11,2221,145927,668.68427,74.94251,0.03,322719.3,65.70328680774426,-1.3593168,0.03,,625,-0.2,,0.1,-499.78708,0.86496526,11,-101.159904,,145.3036,,-118.192474,,-140.3036,8958.715164661407,499.78708,0.03,0.2,2.9738538,0.03
2222,2.6503582,0.2363947,2910.2917,3019.5688,3.9338612e-11,2222,146018,668.0016,74.94251,0.03,322831.06,65.71467146714672,-1.359767,0.03,7.962562e-34,625,0.1,-0.1,0.2,-499.78708,0.88124907,11,-109.27716,,145.28851,,-106.78225,,-140.28851,8964.390990495682,499.78708,0.03,,2.3704784,0.03
2223,2.6504357,0.1457819,2910.2644,3013.442,3.9303227e-11,2223,146040,588.923,74.94251,0.03,322954.44,65.69500674763833,-1.3602169,0.03,5.0499254e-11,625,,-0.2,0.1,-499.78708,0.7597461,11,-103.177605,,145.27866,,-118.334496,,-140.27866,8970.004497051239,499.78708,0.03,0.2,3.0209453,0.03
2224,2.6500912,-0.16735485,2910.189,3011.9385,3.926789e-11,2224,146083,406.4266,74.94251,0.03,323093.94,65.68480215827338,-1.3606666,0.03,,625,-0.2,0.2,,-499.78708,0.9247108,11,-101.749565,,145.27605,,-134.52957,,-140.27605,8975.547321081161,499.78708,0.03,-0.1,2.180141,0.03
2225,2.6491585,0.23164484,2910.2188,3022.774,3.92326e-11,2225,146133,805.39496,74.94251,0.03,323223.56,65.67775280898877,-1.3611162,0.03,1.3986396e-20,625,,0.2,,-499.78708,0.88736624,11,-112.555275,,145.26901,,-124.60749,,-140.26901,8981.21742773056,499.78708,0.03,0.1,0.6917111,0.03
2226,2.648981,0.29745382,2910.2737,3022.9268,3.919736e-11,2226,146170,668.37695,74.94251,0.03,323360.5,65.6648697214735,-1.3615655,0.03,9.4835497e-07,625,0.1,,,-499.78708,0.8320915,11,-112.653046,,145.26527,,-131.94666,,-140.26527,8986.772148609161,499.78708,0.03,0.1,2.4363718,0.03
2227,2.6489224,0.15697008,2910.0928,3020.298,3.916217e-11,2227,146213,880.2767,74.94251,0.03,323506.66,65.65469241131566,-1.3620147,0.03,1.4142866e-17,625,0.1,,0.2,-499.78708,0.90815216,11,-110.20535,,145.26567,,-141.15005,,-140.26567,8992.292449474335,499.78708,0.03,-0.1,2.7421823,0.03
2228,2.6490433,-0.2635048,2910.144,3012.153,3.912702e-11,2228,146233,556.6999,74.94251,0.03,323626.5,65.63420107719928,-1.3624636,0.03,5.988817e-23,625,-0.2,,0.1,-499.78708,0.94150007,11,-102.00898,,145.25426,,-114.82806,,-140.25426,8997.808968305588,499.78708,0.03,-0.2,3.093374,0.03
2229,2.648966,-0.013745323,2910.1223,3020.4336,3.909192e-11,2229,146256,774.413,74.94251,0.03,323743.56,65.6150740242261,-1.3629123,0.03,,625,0.2,,-0.1,-499.78708,0.86576086,11,-110.31123,,145.24162,,-112.08524,,-140.24162,9003.307542562485,499.78708,0.03,-0.1,2.6001935,0.03
2230,2.6490734,-0.18382286,2910.0889,3020.0442,3.905687e-11,2230,146284,735.45166,74.94251,0.03,323872.62,65.59820627802691,-1.3633609,0.03,0.00069719594,625,0.1,,-0.2,-499.78708,0.96690744,11,-109.95534,,145.23436,,-124.05371,,-140.23436,9008.934561252594,499.78708,0.03,-0.1,3.1137388,0.03
2231,2.6492505,0.50333685,2910.036,3012.3223,3.9021866e-11,2231,146303,708.36414,74.94251,0.03,323992.66,65.57731958762886,-1.3638092,0.03,,625,0.1,0.2,0.2,-499.78708,0.8922452,11,-102.286476,,145.22307,,-115.03418,,-140.22307,9014.494014501572,499.78708,0.03,,3.1636758,0.03
2232,2.648118,-0.2689257,2909.6824,3020.603,3.8986907e-11,2232,146319,748.248,74.94251,0.03,324102.47,65.55510752688173,-1.3642573,0.03,,625,0.1,-0.2,-0.1,-499.78708,0.6751755,11,-110.92077,,145.2072,,-104.81041,,-140.2072,9020.43951511383,499.78708,0.03,,0.3047659,0.03
2233,2.6463256,0.054766994,2908.4646,3023.1926,3.8951994e-11,2233,146429,946.99146,74.94251,0.03,324316.44,65.57501119570085,-1.3647052,0.03,,625,,0.2,-0.1,-499.78708,0.9442581,11,-114.72814,,145.23799,,-208.9544,,-140.23799,9026.467093706131,499.78708,0.03,,-0.975291,0.03
2234,2.6461682,0.1434778,2908.6458,3023.272,3.891713e-11,2234,146456,687.12915,74.94251,0.03,324434.75,65.55774395702775,-1.365153,0.03,0.37423098,625,,0.2,,-499.78708,0.95293933,11,-114.62633,,145.22594,,-113.30401,,-140.22594,9032.702449321747,499.78708,0.03,-0.1,2.4416463,0.03
2235,2.6461134,0.14121035,2908.5728,3022.675,3.8882314e-11,2235,146497,754.5486,74.94251,0.03,324572.97,65.54675615212528,-1.3656005,0.03,3.5136464e-12,625,-0.1,0.1,0.1,-499.78708,1.0012438,11,-114.10225,,145.22281,,-133.23929,,-140.22281,9038.559759378433,499.78708,0.03,,2.6397216,0.03
2236,2.6461146,-0.12750708,2909.424,3023.4778,3.884754e-11,2236,146514,787.5296,74.94251,0.03,324688.3,65.52504472271914,-1.3660479,0.03,0.24868388,625,-0.1,0.1,,-499.78708,0.9600117,11,-114.05375,,145.20944,,-110.347176,,-140.20944,9044.48412322998,499.78708,0.03,,2.745556,0.03
2237,2.646081,0.12450826,2908.519,3020.4053,3.8812818e-11,2237,146547,660.82074,74.94251,0.03,324803.06,65.51050514081359,-1.3664949,0.03,2.5083384e-15,625,-0.1,0.1,0.2,-499.78708,1.0096532,11,-111.88634,,145.19583,,-109.73971,,-140.19583,9050.55461716652,499.78708,0.03,,2.6844578,0.03
2238,2.6462102,-0.2856586,2906.788,2951.8215,3.877814e-11,2238,146565,545.11865,74.94251,0.03,324913.8,65.4892761394102,-1.3669419,0.03,,625,-0.1,0.1,-0.2,-499.78708,0.4190942,11,-45.033398,,145.18044,,-105.759315,,-140.18044,9056.802541732788,499.78708,0.03,-0.1,2.9900537,0.03
2239,2.646061,0.025353767,2906.6377,3020.0498,3.874351e-11,2239,146599,769.42444,74.94251,0.03,325037.6,65.47521214828048,-1.3673886,0.03,2.2325442e-24,625,-0.1,,-0.1,-499.78708,1.0159003,11,-113.41218,,145.17088,,-118.77801,,-140.17088,9063.064299106598,499.78708,0.03,0.2,2.9199164,0.03
2240,2.6456935,-0.34264916,2906.618,3022.934,3.8708925e-11,2240,146617,944.6661,74.94251,0.03,325155.25,65.45401785714286,-1.3678352,0.03,1.086453e-26,625,-0.1,,-0.1,-499.78708,0.9883695,11,-116.31607,,145.1586,,-112.66417,,-140.1586,9069.193494319916,499.78708,0.03,-0.1,1.9088734,0.03
2241,2.6460228,-0.41928074,2904.1543,3014.456,3.8674383e-11,2241,146648,803.30927,74.94251,0.03,325278.53,65.43864346273985,-1.3682815,0.03,2.1684473e-06,625,-0.2,-0.1,-0.2,-499.78708,0.9506581,11,-110.30177,,145.14883,,-118.27745,,-140.14883,9074.949398756027,499.78708,0.03,,3.4847023,0.03
2242,2.6460261,0.16767408,2904.1301,3023.058,3.86399e-11,2242,146667,991.38995,74.94251,0.03,325388.7,65.41793041926852,-1.3687276,0.03,,625,0.1,,0.1,-499.78708,0.9779037,11,-118.92809,,145.13322,,-105.159805,,-140.13322,9080.717184066772,499.78708,0.03,0.1,2.7952151,0.03
2243,2.6464021,-0.02540499,2904.041,3020.7544,3.8605452e-11,2243,146703,676.80493,74.94251,0.03,325527.12,65.40481497993758,-1.3691735,0.03,1.8406787e-22,625,-0.2,0.1,0.1,-499.78708,1.0579631,11,-116.713264,,145.13023,,-133.42874,,-140.13023,9086.466895580292,499.78708,0.03,,3.6083083,0.03
2244,2.6464458,-0.0052282363,2903.8884,2952.1821,3.8571053e-11,2244,146719,257.038,74.94251,0.03,325638.22,65.38279857397504,-1.3696193,0.03,1.3447775e-26,625,0.1,0.2,-0.1,-499.78708,0.41389304,11,-48.293663,,145.11507,,-106.11304,,-140.11507,9092.047173261642,499.78708,0.03,-0.1,2.757079,0.03
2245,2.6456456,-0.39362562,2903.423,3021.3352,3.8536698e-11,2245,146740,725.08777,74.94251,0.03,325761.2,65.3630289532294,-1.3700647,0.03,9.36171e-33,625,-0.1,-0.1,-0.2,-499.78708,1.0474994,11,-117.91211,,145.10521,,-117.9533,,-140.10521,9097.50294971466,499.78708,0.03,,1.451076,0.03
2246,2.6457682,-0.4267349,2903.517,3007.9678,3.850239e-11,2246,146770,789.77356,74.94251,0.03,325889.75,65.3472840605521,-1.3705101,0.03,0.019319313,625,-0.1,-0.1,-0.1,-499.78708,0.88481,11,-104.45056,,145.09784,,-123.53579,,-140.09784,9103.273999452591,499.78708,0.03,-0.1,2.955968,0.03
2247,2.6458068,0.016663026,2902.5144,3014.7922,3.8468128e-11,2247,146822,782.49536,74.94251,0.03,326020.44,65.34134401424122,-1.3709552,0.03,1.1761183e-31,625,0.1,-0.2,,-499.78708,0.7234969,11,-112.27792,,145.09143,,-125.70167,,-140.09143,9109.421940803528,499.78708,0.03,0.2,2.9179554,0.03
2248,2.6459231,-0.1132468,2902.3855,3024.037,3.8433912e-11,2248,146879,903.70355,74.94251,0.03,326180.94,65.3376334519573,-1.3714002,0.03,1.8057645e-23,625,0.1,,-0.2,-499.78708,1.0963452,11,-121.6516,,145.09828,,-155.51122,,-140.09828,9115.488307714462,499.78708,0.03,,3.2543108,0.03
2249,2.6458552,0.26586935,2901.69,3021.5483,3.8399738e-11,2249,146895,889.3061,74.94251,0.03,326297.2,65.31569586482881,-1.3718449,0.03,5.606648e-23,625,0.2,,0.1,-499.78708,0.8759427,11,-119.85842,,145.08545,,-111.23421,,-140.08545,9121.145672082901,499.78708,0.03,0.1,2.5126667,0.03
2250,2.64585,-0.13892674,2901.609,3024.2717,3.8365613e-11,2250,146917,1010.3294,74.94251,0.03,326422.0,65.29644444444445,-1.3722895,0.03,7.1391537e-17,625,-0.1,,,-499.78708,1.0382576,11,-122.6628,,145.07645,,-119.80076,,-140.07645,9126.88312625885,499.78708,0.03,,2.869821,0.03
2251,2.6455884,0.20660411,2901.2424,3021.1914,3.8331532e-11,2251,146984,960.2029,74.94251,0.03,326566.06,65.2972012438916,-1.3727338,0.03,1.7068245e-13,625,0.1,,-0.1,-499.78708,0.9782884,11,-119.94895,,145.07599,,-139.06058,,-140.07599,9132.702998161316,499.78708,0.03,0.2,2.1327035,0.03
2252,2.645905,-0.101178035,2901.049,3015.0493,3.8297497e-11,2252,147011,394.9894,74.94251,0.03,326695.3,65.28019538188278,-1.373178,0.03,4.6862015e-19,625,0.2,-0.2,-0.1,-499.78708,0.71553797,11,-114.00019,,145.06897,,-124.26093,,-140.06897,9138.70143198967,499.78708,0.03,,3.4812655,0.03
2253,2.6457474,0.22139233,2900.6736,3023.6865,3.826351e-11,2253,147045,1036.5253,74.94251,0.03,326832.5,65.26631158455393,-1.373622,0.03,6.873201e-33,625,,0.1,0.1,-499.78708,1.0734643,11,-123.01299,,145.06548,,-132.20221,,-140.06548,9145.060433864594,499.78708,0.03,0.1,2.6109736,0.03
2254,2.6459801,-0.021069214,2900.6846,3008.4363,3.8229565e-11,2254,147095,800.07367,74.94251,0.03,326982.7,65.25953859804791,-1.3740656,0.03,4.658335e-15,625,0.1,-0.1,-0.1,-499.78708,0.81509054,11,-107.75174,,145.06773,,-145.18417,,-140.06773,9151.420241355896,499.78708,0.03,0.1,3.2042422,0.03
2255,2.6458807,0.1542649,2899.9226,3024.4746,3.8195665e-11,2255,147119,983.03156,74.94251,0.03,327108.0,65.24124168514412,-1.3745092,0.03,2.9981147e-05,625,,-0.1,,-499.78708,0.9163332,11,-124.55189,,145.05898,,-120.31526,,-140.05898,9157.341092824936,499.78708,0.03,0.2,2.6826432,0.03
2256,2.645923,-0.06285737,2899.7964,3021.9397,3.816181e-11,2256,147154,634.76733,74.94251,0.03,327233.4,65.22783687943263,-1.3749526,0.03,3.6548573e-07,625,,-0.2,0.1,-499.78708,0.7430136,11,-122.14322,,145.05026,,-120.40675,,-140.05026,9163.32403254509,499.78708,0.03,0.1,2.9302638,0.03
2257,2.646075,-0.34729317,2899.841,3013.767,3.8128004e-11,2257,147224,755.63446,74.94251,0.03,327390.38,65.22995126273815,-1.3753958,0.03,2.2024903e-08,625,-0.2,-0.2,0.1,-499.78708,0.9588407,11,-113.92611,,145.05554,,-151.9629,,-140.05554,9169.524625062943,499.78708,0.03,,3.296723,0.03
2258,2.6463048,-0.18729016,2899.5745,3022.0398,3.8094236e-11,2258,147274,972.61255,74.94251,0.03,327504.1,65.22320637732507,-1.3758388,0.03,3.4987853e-09,625,-0.1,-0.2,,-499.78708,0.7607178,11,-122.46528,,145.04167,,-108.71843,,-140.04167,9175.324027776718,499.78708,0.03,0.1,3.3016222,0.03
2259,2.6465294,-0.057567425,2899.278,3015.4617,3.806052e-11,2259,147332,418.6964,74.94251,0.03,327655.0,65.220008853475,-1.3762815,0.03,1.242444e-05,625,,-0.2,-0.1,-499.78708,0.8796059,11,-116.18354,,145.04427,,-145.90758,,-140.04427,9181.034712314606,499.78708,0.03,0.2,3.4780476,0.03
2260,2.6465437,-0.084537834,2899.0366,3012.3865,3.8026846e-11,2260,147359,696.12744,74.94251,0.03,327776.88,65.20309734513275,-1.3767241,0.03,1.0282394e-21,625,0.2,-0.1,-0.2,-499.78708,0.98093283,11,-113.34995,,145.03401,,-116.86134,,-140.03401,9186.575235128403,499.78708,0.03,,2.8428063,0.03
2261,2.6469872,0.013045542,2898.8435,3022.2073,3.7993216e-11,2261,147394,638.5442,74.94251,0.03,327906.84,65.18973905351615,-1.3771665,0.03,1.9564332e-31,625,0.1,0.1,,-499.78708,0.76863277,11,-123.363815,,145.02736,,-124.98242,,-140.02736,9192.24471616745,499.78708,0.03,-0.2,3.7318823,0.03
2262,2.647142,0.19393098,2898.7815,3015.6287,3.795963e-11,2262,147445,970.5861,74.94251,0.03,328057.3,65.18346595932803,-1.3776087,0.03,7.9850586e-22,625,0.2,0.2,-0.1,-499.78708,1.0171689,11,-116.84711,,145.02975,,-145.47104,,-140.02975,9197.867820501328,499.78708,0.03,,3.2776163,0.03
2263,2.6469843,0.27559322,2898.6758,3012.5532,3.7926086e-11,2263,147460,948.14185,74.94251,0.03,328171.5,65.16129032258064,-1.3780507,0.03,2.7644758e-27,625,,0.2,0.2,-499.78708,1.035365,11,-113.87756,,145.01613,,-109.17322,,-140.01613,9203.622063875198,499.78708,0.03,-0.1,2.4046013,0.03
2264,2.647519,-0.29246977,2898.0586,3014.156,3.7892592e-11,2264,147476,740.9584,74.94251,0.03,328280.94,65.13957597173145,-1.3784925,0.03,,625,-0.2,0.1,-0.2,-499.78708,1.0890712,11,-116.09737,,145.00041,,-104.47175,,-140.00041,9209.628984928131,499.78708,0.03,,3.9544683,0.03
2265,2.647781,0.3235881,2897.819,3015.7837,3.7859143e-11,2265,147492,811.5322,74.94251,0.03,328391.5,65.11788079470199,-1.378934,0.03,,625,,-0.1,0.2,-499.78708,0.991411,11,-117.96469,,144.98521,,-105.561386,,-139.98521,9215.776502609253,499.78708,0.03,0.2,3.2616532,0.03
2266,2.6475399,0.20787054,2900.4585,3022.4854,3.7825732e-11,2266,147516,728.0226,74.94251,0.03,328513.94,65.09973521624008,-1.3793755,0.03,1.5841141,625,,-0.1,0.1,-499.78708,0.9570557,11,-122.02676,,144.97527,,-117.40115,,-139.97527,9221.580592155457,499.78708,0.03,0.2,2.198871,0.03
2267,2.6477702,0.09986672,2897.8396,2970.9014,3.779237e-11,2267,147538,299.025,74.94251,0.03,328637.5,65.08072342302603,-1.3798167,0.03,4.7747763e-37,625,-0.1,0.2,-0.1,-499.78708,0.64276034,11,-73.06179,,144.96582,,-118.57738,,-139.96582,9227.598447084427,499.78708,0.03,0.1,3.280497,0.03
2268,2.6478655,0.30023763,2897.339,3025.1765,3.775905e-11,2268,147560,968.47614,74.94251,0.03,328760.72,65.06172839506173,-1.3802576,0.03,8.882866e-22,625,,,0.1,-499.78708,1.1036073,11,-127.83741,,144.95622,,-118.22029,,-139.95622,9233.42862701416,499.78708,0.03,0.2,3.2402706,0.03
2269,2.6480358,0.13842182,2897.209,2953.5354,3.7725777e-11,2269,147586,802.6599,74.94251,0.03,328887.94,65.04451300132217,-1.3806984,0.03,2.1029301e-08,625,-0.1,0.1,-0.1,-499.78708,0.47332087,11,-56.326504,,144.94841,,-122.23967,,-139.94841,9239.435740470886,499.78708,0.03,0.2,3.0322046,0.03
2270,2.6473234,-0.22222884,2897.076,3009.2898,3.7692544e-11,2270,147601,926.15125,74.94251,0.03,328998.38,65.02246696035242,-1.381139,0.03,,625,-0.1,-0.1,0.1,-499.78708,0.80903804,11,-112.21375,,144.93321,,-105.42782,,-139.93321,9245.304805517197,499.78708,0.03,-0.1,1.6081903,0.03
2271,2.6470196,0.18681411,2896.2234,3014.5664,3.765936e-11,2271,147647,831.76056,74.94251,0.03,329141.03,65.0140907089388,-1.3815795,0.03,1.4561711e-19,625,-0.2,,0.2,-499.78708,1.0440669,11,-118.3431,,144.9322,,-137.66199,,-139.9322,9251.599254846573,499.78708,0.03,0.1,2.2269325,0.03
2272,2.6469452,0.10624012,2896.259,3016.1716,3.762621e-11,2272,147662,829.70667,74.94251,0.03,329252.0,64.99207746478874,-1.3820198,0.03,1.5537131e-29,625,0.1,-0.2,0.2,-499.78708,0.9544628,11,-119.912605,,144.91725,,-105.98123,,-139.91725,9257.76397895813,499.78708,0.03,,2.5299103,0.03
2273,2.6472113,-0.45870215,2895.9675,3016.2158,3.7593113e-11,2273,147687,519.29095,74.94251,0.03,329379.4,64.97448306203256,-1.3824598,0.03,,625,-0.1,-0.2,-0.2,-499.78708,1.0167708,11,-120.24832,,144.90955,,-122.37823,,-139.90955,9264.187947750092,499.78708,0.03,,3.3998542,0.03
2274,2.6469262,0.047699913,2895.749,3025.6167,3.7560056e-11,2274,147719,948.2924,74.94251,0.03,329507.12,64.95998240985048,-1.3828996,0.03,3.8509975e-21,625,,-0.1,0.1,-499.78708,0.93247473,11,-129.86766,,144.902,,-122.71294,,-139.902,9270.336694478989,499.78708,0.03,,2.0286582,0.03
2275,2.6469626,0.51720476,2895.0999,3016.3374,3.7527044e-11,2275,147766,791.7192,74.94251,0.03,329655.12,64.95208791208792,-1.3833393,0.03,1.7570151e-25,625,0.2,0.2,,-499.78708,0.9677909,11,-121.23756,,144.90335,,-143.0243,,-139.90335,9276.359036922455,499.78708,0.03,0.1,2.9133825,0.03
2276,2.6473339,-0.4425711,2894.7976,3023.0625,3.7494074e-11,2276,147788,909.5189,74.94251,0.03,329778.53,64.93321616871705,-1.3837788,0.03,,625,,-0.1,-0.2,-499.78708,1.1174059,11,-128.26488,,144.8939,,-118.388504,,-139.8939,9282.242038726807,499.78708,0.03,-0.1,3.5983584,0.03
2277,2.6476493,0.21907991,2893.614,3025.0327,3.746115e-11,2277,147816,751.29584,74.94251,0.03,329888.4,64.91699604743083,-1.3842181,0.03,3.0974562e-22,625,0.1,-0.1,,-499.78708,0.9175547,11,-131.41869,,144.87852,,-104.8606,,-139.87852,9288.174704551697,499.78708,0.03,0.1,3.376718,0.03
2278,2.6473293,-0.13864022,2892.3008,2971.512,3.7428265e-11,2278,147870,455.37897,74.94251,0.03,330041.0,64.91220368744513,-1.3846571,0.03,,625,-0.1,0.1,0.1,-499.78708,0.67169064,11,-79.21122,,144.88191,,-147.60304,,-139.88191,9294.020354747772,499.78708,0.03,-0.2,2.0754488,0.03
2279,2.647683,-0.15744314,2892.1736,2971.5762,3.7395427e-11,2279,147898,956.1293,74.94251,0.03,330171.25,64.89600702062307,-1.3850961,0.03,3.5007072e-13,625,-0.1,-0.1,0.2,-499.78708,0.67374206,11,-79.40268,,144.87549,,-125.26793,,-139.87549,9299.79380774498,499.78708,0.03,-0.1,3.8183258,0.03
2280,2.6474938,0.015332118,2892.1584,3022.8037,3.736263e-11,2280,147928,840.11084,74.94251,0.03,330300.03,64.88070175438597,-1.3855348,0.03,5.9334364e-26,625,-0.1,0.2,,-499.78708,1.1816025,11,-130.6452,,144.86844,,-123.79103,,-139.86844,9305.640512943268,499.78708,0.03,-0.1,2.6189477,0.03
2281,2.6478646,-0.047015596,2895.4346,3025.22,3.732988e-11,2281,147942,761.9249,74.94251,0.03,330412.53,64.85839544059623,-1.3859732,0.03,1.2620655,625,-0.1,0.1,,-499.78708,1.0341942,11,-129.7855,,144.85425,,-107.501854,,-139.85425,9311.619050502777,499.78708,0.03,-0.1,3.407671,0.03
2282,2.6479127,-0.061360523,2893.0703,3016.7122,3.7297165e-11,2282,147997,662.47107,74.94251,0.03,330547.9,64.85407537248028,-1.3864115,0.03,0.0014683418,625,-0.1,0.2,,-499.78708,1.0568775,11,-123.641815,,144.8501,,-130.37675,,-139.8501,9317.58049082756,499.78708,0.03,-0.2,2.8071165,0.03
2283,2.648084,0.13798766,2891.9812,3026.0889,3.72645e-11,2283,148063,1018.168,74.94251,0.03,330712.25,64.85457731055628,-1.3868496,0.03,6.6076415e-20,625,,0.1,,-499.78708,1.0643783,11,-134.10773,,144.85863,,-159.33496,,-139.85863,9323.34185743332,499.78708,0.03,0.1,3.0553813,0.03
2284,2.6481743,0.22968633,2891.9553,3010.0828,3.7231877e-11,2284,148109,518.4581,74.94251,0.03,330848.75,64.84632224168126,-1.3872876,0.03,9.471474e-09,625,0.1,-0.1,0.1,-499.78708,0.9050111,11,-118.12752,,144.85497,,-131.47723,,-139.85497,9329.267161607742,499.78708,0.03,0.1,2.8941522,0.03
2285,2.6483793,0.010380842,2891.9827,3025.4524,3.7199296e-11,2285,148129,730.64404,74.94251,0.03,330971.0,64.82669584245076,-1.3877252,0.03,3.7927814e-22,625,0.1,0.1,-0.1,-499.78708,1.1243274,11,-133.46967,,144.84508,,-117.253944,,-139.84508,9335.368962287903,499.78708,0.03,,3.268811,0.03
