ReturnMin,InvPendulum_std0_higher,ReturnMax,InvPendulum_std3_higher,GridSize,InvPendulum_mu2_higher,ReturnAbsMax,ReturnLastEpisode,InvPendulum_mu3_higher,Bound,Delta,NumTrajectories,IWFirstEpisode,MinEpLen,TimeElapsed,AvgEpLen,Regret,BoundMISE,Iteration,IWMax,BoundBonus,ActionIn1,InvPendulum_mu0_higher,ReturnMean,InvPendulum_std2_higher,InvPendulum_std1_higher,InvPendulum_mu1_higher,TimestepsSoFar,DenMISEMeanLog,IWMean,IWLastEpisode,NumTrainableParams,DenMISELogFirst,DenMISELogLast,IWMin,Regret/t
-499.86557,0.03,62.84647,0.03,1296,0.04,499.86557,-129.05836,0.2,7776.8745,6.8328125e-12,3704,,11,26015.042152643204,63.72219222462203,530843.4,-129.4424,3704,873.6654,7906.317,0.39062208,0.12,-138.31624,0.03,0.03,0.12,236027,2.6876578,1.0148273,,,1.231211,2.55671,,143.31624
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-112.91112,0.04,7776.901,6.8291254e-12,3705,,11,26025.023628234863,63.710121457489876,530961.25,-129.29344,3705,860.5348,7906.1943,-0.09695697,-0.2,-138.30939,0.03,0.03,0.12,236046,2.6877542,1.1307336,8.548104e-31,,1.230941,3.0873582,,143.30939
-499.86557,0.03,62.84647,0.03,1296,-0.2,499.86557,-121.36761,-0.04,7775.2896,6.82544e-12,3706,,11,26034.972192525864,63.70264436049649,531087.6,-120.943726,3706,869.4596,7896.2334,-0.2205557,-0.12,-138.30482,0.03,0.03,0.12,236082,2.6878,1.0943468,0.0002622571,,1.2306712,2.7994123,,143.30482
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-113.35058,0.12,7775.195,6.8217584e-12,3707,,11,26045.438269138336,63.69058537901268,531206.0,-131.49384,3707,572.65894,7906.6885,0.21645199,0.2,-138.29808,0.03,0.03,-0.04,236101,2.6875722,1.0588405,,,1.2304013,1.8106409,,143.29808
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-109.948074,-0.12,7773.7344,6.8180795e-12,3708,,11,26055.648218631744,63.6777238403452,531321.0,-112.24078,3708,753.7682,7885.975,0.25000697,0.04,-138.29045,0.03,0.03,0.2,236117,2.6875174,0.9977556,,,1.2301316,2.4642015,,143.29045
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-112.73744,-0.04,7773.78,6.814404e-12,3709,,11,26065.721694469452,63.66729576705311,531438.7,-122.62461,3709,563.1133,7896.4043,-0.017325163,-0.2,-138.28355,0.03,0.03,0.12,236142,2.6876028,1.045909,2.7306447e-11,,1.229862,3.0540845,,143.28355
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-124.486465,-0.04,7773.8247,6.810731e-12,3710,,11,26076.162760019302,63.659299191374664,531568.1,-122.843864,3710,1083.0857,7896.6685,0.18965927,0.2,-138.27983,0.03,0.03,-0.12,236176,2.687036,0.96891534,,,1.2295924,0.5783201,,143.27983
-499.86557,0.03,62.84647,0.03,1296,0.2,499.86557,-115.51967,0.12,7773.823,6.8070614e-12,3711,,11,26086.335942029953,63.64807329560765,531688.7,-122.72257,3711,1308.7739,7896.546,0.11678269,-0.12,-138.2737,0.03,0.03,-0.04,236198,2.6871796,1.0348438,7.680716e-35,,1.2293229,3.3054895,,143.2737
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-117.52671,0.04,7773.7095,6.8033942e-12,3712,,11,26096.276592493057,63.636584051724135,531811.25,-123.02219,3712,686.02386,7896.7314,-0.20069791,0.12,-138.26811,0.03,0.03,-0.2,236219,2.687157,0.9522091,,,1.2290535,2.6518707,,143.26811
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-137.87056,-0.12,7773.6733,6.79973e-12,3713,,11,26106.2371404171,63.635873956369515,531954.1,-133.30449,3713,862.0511,7906.978,-0.033514626,0.04,-138.268,0.03,0.03,-0.2,236280,2.6871912,1.0816684,3.5149493e-18,,1.2287841,2.9024882,,143.268
-499.86557,0.03,62.84647,0.03,1296,0.04,499.86557,-120.21321,0.12,7771.6978,6.796068e-12,3714,,11,26116.102125644684,63.62493268712978,532079.3,-125.1129,3714,979.3186,7896.8105,0.46858624,0.2,-138.26314,0.03,0.03,0.12,236303,2.6871047,0.9844639,2.53827e-33,,1.2285148,2.3496816,,143.26314
-499.86557,0.03,62.84647,0.03,1296,-0.04,499.86557,-116.95,-0.2,7771.428,6.792411e-12,3715,,11,26126.00150537491,63.61345895020188,532201.25,-125.45299,3715,1040.5359,7896.8813,-0.5510355,-0.12,-138.2574,0.03,0.03,-0.12,236324,2.687192,1.1427208,,,1.2282456,3.0874157,,143.2574
-499.86557,0.03,62.84647,0.03,1296,-0.2,499.86557,-118.82917,-0.12,7771.46,6.7887553e-12,3716,,11,26136.253863573074,63.60952637244349,532325.06,-125.3781,3716,1915.4855,7896.838,-0.405827,0.04,-138.25217,0.03,0.03,-0.12,236373,2.6870832,1.0806981,4.53449e-12,,1.2279764,2.211553,,143.25217
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-112.971054,-0.2,7771.046,6.7851024e-12,3717,,11,26146.48270225525,63.59860102232984,532443.06,-126.31249,3717,1282.0261,7897.3584,0.09340173,0.12,-138.24538,0.03,0.03,0.04,236396,2.687171,1.191933,1.3475593e-28,,1.2277074,3.060653,,143.24538
-499.86557,0.03,62.84647,0.03,1296,-0.04,499.86557,-106.430756,0.12,7769.393,6.781454e-12,3718,,11,26156.670474290848,63.58552985476062,532554.5,-138.18893,3718,882.72217,7907.582,0.2137218,-0.12,-138.23682,0.03,0.03,0.2,236411,2.687324,1.0698372,,,1.2274383,3.1523628,,143.23682
-499.86557,0.03,62.84647,0.03,1296,-0.04,499.86557,-120.38445,0.04,7767.4585,6.777807e-12,3719,,11,26166.767310380936,63.57515461145469,532679.9,-193.78842,3719,496.08157,7961.247,-0.29886892,-0.04,-138.23201,0.03,0.03,-0.2,236436,2.687365,0.61054707,,,1.2271694,2.8397303,,143.23201
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-137.76207,-0.12,7766.725,6.7741633e-12,3720,,11,26177.16264796257,63.56989247311828,532822.6,-130.63689,3720,582.177,7897.362,0.15456858,0.2,-138.23189,0.03,0.03,-0.04,236480,2.6873393,1.1754762,3.9429527e-36,,1.2269006,2.9974961,,143.23189
-499.86557,0.03,62.84647,0.03,1296,-0.04,499.86557,-111.33116,0.2,7765.9487,6.7705225e-12,3721,,11,26187.274559259415,63.55764579414136,532938.94,-184.89105,3721,799.1918,7950.84,0.09680603,-0.04,-138.22466,0.03,0.03,-0.04,236498,2.6874979,0.66999525,,,1.2266318,3.1498291,,143.22466
-499.86557,0.03,62.84647,0.03,1296,-0.04,499.86557,-173.50645,-0.12,7765.9805,6.766885e-12,3722,,11,26197.36834716797,63.56072004298764,533117.5,-121.24944,3722,1885.5863,7887.23,-0.51910055,-0.2,-138.23415,0.03,0.03,-0.12,236573,2.687407,1.2744678,2.2770426e-27,,1.2263631,2.7170763,,143.23415
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-105.481575,0.04,7765.5684,6.7632505e-12,3723,,11,26207.439208984375,63.56298683857104,533227.94,-132.03766,3723,1135.1658,7897.606,0.04297715,0.2,-138.22534,0.03,0.03,-0.12,236645,2.6875267,1.0095521,,,1.2260945,2.991939,,143.22534
-499.86557,0.03,62.84647,0.03,1296,0.04,499.86557,-112.365524,0.12,7764.795,6.7596185e-12,3724,,11,26217.19592142105,63.55075187969925,533345.3,-122.60334,3724,790.95807,7887.3984,0.4922043,0.12,-138.2184,0.03,0.03,0.2,236663,2.6876512,1.0328215,1.1528925e-28,,1.2258259,3.2030559,,143.2184
-499.86557,0.03,62.84647,0.03,1296,-0.04,499.86557,-139.76575,0.2,7763.9736,6.7559894e-12,3725,,11,26227.21207022667,63.546308724832215,533490.1,-133.94211,3725,1384.486,7897.9155,0.41366708,0.12,-138.21881,0.03,0.03,0.12,236710,2.6877348,1.0521353,0.010198613,,1.2255574,3.021788,,143.21881
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-127.654686,0.12,7762.636,6.752364e-12,3726,,11,26237.56854534149,63.53730542136339,533622.75,-135.35321,3726,1007.39685,7897.9893,0.46632046,0.2,-138.21599,0.03,0.03,-0.04,236740,2.6875513,1.0907353,5.5558633e-14,,1.225289,2.038081,,143.21599
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-122.78144,0.2,7762.391,6.7487405e-12,3727,,11,26247.807257175446,63.528038636973434,533750.5,-145.73752,3727,1033.3757,7908.1284,0.23833732,-0.12,-138.21184,0.03,0.03,-0.04,236769,2.6877213,0.92564607,3.6706753e-25,,1.2250206,3.291425,,143.21184
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-119.73725,-0.12,7762.3657,6.745121e-12,3728,,11,26257.84353685379,63.51716738197425,533875.25,-135.6645,3728,1212.1755,7898.0303,-0.013833851,-0.04,-138.20688,0.03,0.03,0.2,236792,2.6874287,1.2280698,,,1.2247523,1.7267236,,143.20688
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-106.815796,-0.04,7761.7563,6.7415036e-12,3729,,11,26268.177936077118,63.50335210512202,533987.06,-146.61176,3729,1066.5564,7908.368,0.5559752,0.2,-138.19846,0.03,0.03,0.12,236804,2.6872046,1.3115897,2.277163e-28,,1.2244842,1.7112738,,143.19846
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-106.41029,-0.2,7761.7383,6.7378893e-12,3730,,11,26278.30225467682,63.49061662198391,534098.5,-146.70453,3730,1404.8328,7908.443,-0.11143009,0.04,-138.18994,0.03,0.03,0.12,236820,2.6868863,1.2926234,2.5716494e-34,,1.224216,1.2730954,,143.18994
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-106.73975,-0.04,7761.651,6.7342776e-12,3731,,11,26288.271663188934,63.47708389171804,534210.25,-146.4872,3731,1479.2424,7908.138,0.17380577,-0.12,-138.18152,0.03,0.03,0.2,236833,2.6867476,1.295275,1.8164825e-28,,1.223948,1.9821048,,143.18152
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-123.296326,0.12,7761.3687,6.7306694e-12,3732,,11,26298.12802362442,63.46757770632369,534338.5,-233.35547,3732,2055.9568,7994.724,-0.045677587,0.04,-138.17752,0.03,0.03,-0.2,236861,2.686733,1.7543873,,,1.22368,2.462237,,143.17752
-499.86557,0.03,62.84647,0.03,1296,0.04,499.86557,-140.96623,-0.12,7760.308,6.727064e-12,3733,,11,26307.895488023758,63.46263059201714,534484.5,-127.7198,3733,1560.2034,7888.028,0.32366464,0.12,-138.17827,0.03,0.03,0.2,236906,2.687003,1.1912308,,,1.223412,3.1295242,,143.17827
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-112.353745,0.2,7759.9346,6.723461e-12,3734,,11,26317.68791079521,63.4504552758436,534601.8,-148.97998,3734,2344.002,7908.9146,0.35222644,0.12,-138.17134,0.03,0.03,0.04,236924,2.6869318,1.2554108,3.157874e-29,,1.2231442,2.3335311,,143.17134
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-108.90482,0.2,7759.948,6.7198616e-12,3735,,11,26328.232098817825,63.43721552878179,534715.75,-149.0323,3735,801.95483,7908.9805,0.19369547,-0.04,-138.16351,0.03,0.03,0.12,236938,2.6870174,1.2003857,2.6492155e-05,,1.2228764,2.9076853,,143.16351
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-125.95971,-0.04,7759.5737,6.7162643e-12,3736,,11,26338.4223883152,63.42853319057816,534846.75,-149.18198,3736,958.4632,7908.756,0.1491781,0.2,-138.16026,0.03,0.03,0.12,236969,2.687065,1.3238015,3.980914e-23,,1.2226087,2.7193658,,143.16026
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-113.26952,0.2,7758.712,6.7126712e-12,3737,,11,26348.613530874252,63.417982338774415,534965.0,-150.2299,3737,798.5019,7908.942,0.477369,0.12,-138.1536,0.03,0.03,0.04,236993,2.6870925,1.2101406,2.8665354e-38,,1.2223411,2.5530517,,143.1536
-499.86557,0.03,62.84647,0.03,1296,-0.04,499.86557,-120.42868,-0.04,7757.994,6.7090795e-12,3738,,11,26358.98952770233,63.40743713215623,535090.4,-190.58775,3738,1479.9558,7948.582,-0.23271866,0.04,-138.14885,0.03,0.03,-0.2,237017,2.6871798,1.0035571,5.047314e-34,,1.2220736,2.874327,,143.14885
-499.86557,0.03,62.84647,0.03,1296,-0.2,499.86557,-145.87744,-0.04,7757.095,6.705491e-12,3739,,11,26369.479915618896,63.40492110189891,535241.25,-131.74069,3739,1599.3082,7888.836,-0.0004904941,0.12,-138.15091,0.03,0.03,0.12,237071,2.687238,1.1895025,1.4605872e-28,,1.221806,3.0048037,,143.15091
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-108.89719,-0.2,7756.262,6.701906e-12,3740,,11,26379.65901207924,63.39224598930481,535355.2,-132.33954,3740,2038.073,7888.6016,-0.016982347,-0.04,-138.1431,0.03,0.03,0.12,237087,2.6870818,1.2308785,,,1.2215387,2.0120823,,143.1431
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-105.003044,0.04,7756.0474,6.698323e-12,3741,,11,26389.67982506752,63.38278535151029,535465.2,-240.48146,3741,772.0216,7996.529,-0.40240386,-0.12,-138.13423,0.03,0.03,-0.2,237115,2.6866496,0.97313946,,,1.2212713,0.97596943,,143.13423
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-129.40945,0.12,7755.6904,6.6947437e-12,3742,,11,26399.57155561447,63.374398717263496,535599.6,-133.19156,3742,947.1649,7888.882,0.1677536,0.2,-138.13191,0.03,0.03,0.04,237147,2.6864672,1.0544188,,,1.221004,2.0790796,,143.13191
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-115.07127,-0.2,7755.702,6.691167e-12,3743,,11,26409.430253505707,63.36281057974887,535719.7,-133.3387,3743,1665.7023,7889.041,-0.28168994,-0.04,-138.12575,0.03,0.03,0.12,237167,2.686553,1.2050327,1.5833894e-38,,1.2207369,3.017304,,143.12575
-499.86557,0.03,62.84647,0.03,1296,0.04,499.86557,-103.54423,-0.2,7755.518,6.6875936e-12,3744,,11,26419.78556585312,63.34935897435897,535828.25,-143.668,3744,3238.3862,7899.186,-0.31539053,-0.12,-138.11652,0.03,0.03,-0.12,237180,2.686335,1.3253622,1.7564419e-14,,1.2204697,1.7654293,,143.11652
-499.86557,0.03,62.84647,0.03,1296,-0.2,499.86557,-120.053185,-0.12,7753.974,6.6840223e-12,3745,,11,26430.126613140106,63.34712950600801,535953.25,-145.35869,3745,1157.1581,7899.333,-0.47155094,-0.04,-138.11168,0.03,0.03,-0.12,237235,2.686297,1.239135,2.1493024e-17,,1.2202027,2.4678524,,143.11168
-499.86557,0.03,62.84647,0.03,1296,0.2,499.86557,-112.68433,-0.04,7753.317,6.680454e-12,3746,,11,26440.248085021973,63.337159636946076,536070.94,-146.10237,3746,1642.6892,7899.4194,0.09296234,-0.12,-138.10489,0.03,0.03,0.12,237261,2.686368,1.3027078,,,1.2199357,2.802494,,143.10489
-499.86557,0.03,62.84647,0.03,1296,0.04,499.86557,-122.88468,0.04,7752.984,6.6768886e-12,3747,,11,26450.684012889862,63.32879637042968,536198.8,-185.91559,3747,679.8457,7938.8994,0.19410963,0.2,-138.10083,0.03,0.03,-0.04,237293,2.6862698,1.3351398,8.62133e-38,,1.2196687,2.1292717,,143.10083
-499.86557,0.03,62.84647,0.03,1296,0.04,499.86557,-144.11224,-0.12,7751.453,6.673326e-12,3748,,11,26461.26496863365,63.3252401280683,536347.94,-148.2669,3748,1319.442,7899.72,-0.4004736,-0.12,-138.10243,0.03,0.03,-0.2,237343,2.6864207,1.6619525,8.3971537e-35,,1.219402,2.9854796,,143.10243
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,3.872493,-0.2,7750.7354,6.6697663e-12,3749,,11,26472.253201961517,63.441717791411044,536349.06,-149.12323,3749,1009.27875,7899.8584,0.009540483,0.12,-138.06456,0.03,0.03,-0.04,237843,2.6866589,1.332548,2.2589083e-20,,1.2191352,3.0485,,143.06456
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-127.67585,-0.04,7750.3833,6.66621e-12,3750,,11,26482.399737596512,63.434133333333335,536481.75,-149.38036,3750,1619.4819,7899.7637,-0.17179231,-0.2,-138.0618,0.03,0.03,0.12,237878,2.686741,1.338081,,,1.2188684,2.7457287,,143.0618
-499.86557,0.03,62.84647,0.03,1296,-0.2,499.86557,-110.85255,0.12,7744.228,6.6626565e-12,3751,,11,26492.377546548843,63.42255398560384,536597.6,-145.48894,3751,975.70807,7889.717,-0.10750018,0.04,-138.05455,0.03,0.03,-0.12,237898,2.6869445,1.2386336,2.1113868e-30,,1.2186018,3.2391274,,143.05455
-499.86557,0.03,62.84647,0.03,1296,-0.04,499.86557,-150.0895,-0.04,7743.5415,6.659105e-12,3752,,11,26502.258742570877,63.42004264392324,536752.7,-202.52348,3752,461.8156,7946.065,-0.33077946,-0.04,-138.05775,0.03,0.03,-0.2,237952,2.68693,0.79027385,3.8555722e-08,,1.2183353,2.4725366,,143.05775
-499.86557,0.03,62.84647,0.03,1296,-0.2,499.86557,-176.40843,0.12,7743.3594,6.6555567e-12,3753,,11,26512.6921377182,63.42845723421263,536934.1,-156.71445,3753,1045.1799,7900.0737,0.21505387,0.04,-138.06798,0.03,0.03,0.12,238047,2.687001,1.3596427,1.4338994e-37,,1.2180687,3.1865268,,143.06798
-499.86557,0.03,62.84647,0.03,1296,-0.2,499.86557,-117.068855,0.04,7743.078,6.6520114e-12,3754,,11,26523.066433668137,63.41742141715503,537056.1,-157.00456,3754,1616.722,7900.0825,-0.169704,-0.12,-138.06238,0.03,0.03,0.12,238069,2.6871603,1.4130303,2.5032304e-14,,1.2178023,3.0325131,,143.06238
-499.86557,0.03,62.84647,0.03,1296,-0.04,499.86557,-121.56303,-0.2,7742.959,6.6484687e-12,3755,,11,26533.31480360031,63.40745672436751,537182.75,-147.18639,3755,707.38696,7890.1455,-0.22087425,-0.12,-138.05798,0.03,0.03,0.12,238095,2.6871536,1.3431498,4.1131337e-10,,1.217536,2.3614182,,143.05798
-499.86557,0.03,62.84647,0.03,1296,0.04,499.86557,-104.9226,0.2,7742.797,6.6449294e-12,3756,,11,26543.524873018265,63.394568690095845,537292.6,-157.77545,3756,1707.6721,7900.5723,0.17366262,-0.12,-138.04916,0.03,0.03,0.12,238110,2.6871629,1.2300793,1.52520185e-30,,1.2172697,2.4453201,,143.04916
-499.86557,0.03,62.84647,0.03,1296,-0.04,499.86557,-138.57469,0.04,7742.327,6.6413923e-12,3757,,11,26554.18636250496,63.39073729039127,537436.25,-204.0781,3757,804.87976,7946.4053,-0.12490753,0.04,-138.0493,0.03,0.03,-0.2,238159,2.687141,1.0294857,,,1.2170035,2.485654,,143.0493
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-245.61473,-0.12,7740.684,6.637858e-12,3758,,11,26564.745147705078,63.4129856306546,537686.8,-159.84213,3758,2058.3298,7900.5264,-0.21968494,-0.04,-138.07791,0.03,0.03,-0.2,238306,2.687193,1.2741339,9.828508e-07,,1.2167374,2.899331,,143.07791
-499.86557,0.03,62.84647,0.03,1296,-0.2,499.86557,-117.03423,0.12,7739.295,6.6343268e-12,3759,,11,26574.873824357986,63.40649108805533,537808.9,-151.05829,3759,1144.5006,7890.353,0.0027290285,0.12,-138.07231,0.03,0.03,-0.04,238345,2.687305,1.3212765,,,1.2164713,2.9800541,,143.07231
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-124.56881,0.2,7739.0977,6.6307988e-12,3760,,11,26584.90409064293,63.399468085106385,537938.44,-161.67181,3760,2477.5898,7900.7695,-0.02497293,-0.12,-138.06874,0.03,0.03,0.04,238382,2.687383,1.2730408,1.5466409e-10,,1.2162054,2.757467,,143.06874
-499.86557,0.03,62.84647,0.03,1296,0.04,499.86557,-131.87494,-0.12,7737.547,6.627273e-12,3761,,11,26594.83545947075,63.39271470353629,538075.3,-163.22409,3761,1480.9915,7900.771,-0.081563406,0.12,-138.0671,0.03,0.03,-0.2,238420,2.6874523,1.2141469,,,1.2159394,2.8440382,,143.0671
-499.86557,0.03,62.84647,0.03,1296,0.04,499.86557,-141.48978,-0.04,7734.9404,6.62375e-12,3762,,11,26605.24587368965,63.38755980861244,538221.75,-202.18515,3762,499.85223,7937.1255,-0.27908373,-0.04,-138.068,0.03,0.03,-0.2,238464,2.6873975,0.8241505,4.359087e-09,,1.2156736,2.3958535,,143.068
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-155.209,0.04,7734.5503,6.62023e-12,3763,,11,26615.776119947433,63.407653467977674,538382.0,-155.9229,3763,1096.7415,7890.473,0.18783791,0.2,-138.07256,0.03,0.03,0.12,238603,2.6874583,1.3532788,,,1.2154077,3.1199381,,143.07256
-499.86557,0.03,62.84647,0.03,1296,-0.04,499.86557,-122.11458,0.2,7733.18,6.6167124e-12,3764,,11,26626.095572948456,63.39824654622742,538509.1,-168.05501,3764,1682.761,7901.2354,0.17869721,0.12,-138.06831,0.03,0.03,-0.12,238631,2.6877012,1.2096452,1.2245123e-20,,1.215142,3.355795,,143.06831
-499.86557,0.03,62.84647,0.03,1296,0.04,499.86557,-204.73239,0.12,7732.9014,6.6131983e-12,3765,,11,26636.5363407135,63.40956175298805,538718.9,-168.27643,3765,1612.6213,7901.1777,0.13936606,-0.12,-138.08601,0.03,0.03,0.2,238737,2.6879275,1.4265413,5.434419e-38,,1.2148764,3.4393718,,143.08601
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-122.235306,0.04,7729.9824,6.609687e-12,3766,,11,26647.065019845963,63.39909718534254,538846.06,-171.07544,3766,947.1021,7901.058,0.5566254,0.2,-138.0818,0.03,0.03,0.12,238761,2.6875145,1.4643317,8.9812335e-37,,1.2146108,0.8669051,,143.0818
-499.86557,0.03,62.84647,0.03,1296,-0.2,499.86557,-119.12349,-0.12,7727.328,6.6061783e-12,3767,,11,26657.563536405563,63.38916910007964,538970.2,-163.66327,3767,1692.3062,7890.991,-0.38097146,-0.12,-138.07677,0.03,0.03,0.04,238787,2.6872394,1.5060328,,,1.2143453,1.2738997,,143.07677
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-123.288994,-0.04,7726.8965,6.6026724e-12,3768,,11,26667.939381837845,63.38057324840764,539098.5,-174.32037,3768,1812.7506,7901.217,0.08885187,0.12,-138.07285,0.03,0.03,0.2,238818,2.6874008,1.6092032,7.954356e-21,,1.2140799,2.9553652,,143.07285
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-107.148605,-0.04,7725.835,6.599169e-12,3769,,11,26677.99355864525,63.367206155478904,539210.6,-175.66022,3769,1087.9922,7901.495,-0.033059306,0.12,-138.06465,0.03,0.03,-0.2,238831,2.6875455,1.310527,,,1.2138145,2.7887878,,143.06465
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-142.98216,-0.04,7724.4033,6.595668e-12,3770,,11,26688.015003204346,63.36259946949602,539358.6,-166.83577,3770,2330.4321,7891.2393,0.38946858,0.12,-138.06595,0.03,0.03,0.2,238877,2.6877503,1.5215579,5.694098e-36,,1.2135493,3.2506924,,143.06595
-499.86557,0.03,62.84647,0.03,1296,-0.04,499.86557,-121.08099,-0.12,7723.839,6.5921704e-12,3771,,11,26698.202496767044,63.35189604879342,539484.75,-188.008,3771,2415.2507,7911.8467,-0.13222323,-0.2,-138.06145,0.03,0.03,0.12,238900,2.6879838,1.671005,1.21117305e-30,,1.213284,3.2686892,,143.06145
-499.86557,0.03,62.84647,0.03,1296,0.2,499.86557,-128.98076,-0.12,7723.4907,6.5886762e-12,3772,,11,26708.714496850967,63.351802757158005,539618.7,-177.97498,3772,1381.888,7901.466,-0.013353623,-0.12,-138.05904,0.03,0.03,-0.04,238963,2.688021,1.5865873,1.4887881e-19,,1.2130189,2.338069,,143.05904
-499.86557,0.03,62.84647,0.03,1296,-0.04,499.86557,-120.37022,0.2,7719.5454,6.585184e-12,3773,,11,26718.97725701332,63.34163795388285,539744.06,-211.10893,3773,1300.6804,7930.6543,0.2978016,0.04,-138.05435,0.03,0.03,0.04,238988,2.6882095,1.5317245,,,1.2127538,2.943346,,143.05435
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-104.76508,0.2,7719.3936,6.581695e-12,3774,,11,26729.10553908348,63.32803391626921,539853.9,-182.51865,3774,1327.3313,7901.912,0.19522408,0.12,-138.04553,0.03,0.03,-0.04,239000,2.688355,1.3570834,0.000101321275,,1.2124888,2.8238301,,143.04553
-499.86557,0.03,62.84647,0.03,1296,-0.04,499.86557,-131.26907,0.12,7719.0586,6.5782076e-12,3775,,11,26739.265729665756,63.32026490066225,539990.1,-182.9344,3775,1921.4105,7901.993,-0.013681978,0.12,-138.04373,0.03,0.03,-0.2,239034,2.6885285,0.9265991,2.548684e-08,,1.2122239,3.1219409,,143.04373
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-231.01328,-0.2,7717.708,6.5747247e-12,3776,,11,26749.691062927246,63.33871822033898,540226.1,-174.02638,3776,1572.7987,7891.7344,-0.15280876,-0.12,-138.06834,0.03,0.03,0.04,239167,2.688211,1.5402085,,,1.211959,1.670403,,143.06834
-499.86557,0.03,62.84647,0.03,1296,0.12,499.86557,-103.13833,0.12,7717.44,6.5712427e-12,3777,,11,26759.987968444824,63.33915806195393,540334.25,-184.64131,3777,1657.4963,7902.081,0.012035374,-0.2,-138.0591,0.03,0.03,0.04,239232,2.6882994,1.4150333,5.141899e-19,,1.2116942,2.6227376,,143.0591
-499.86557,0.03,62.84647,0.03,1296,0.04,499.86557,-121.66082,0.04,7715.591,6.567765e-12,3778,,11,26770.134118318558,63.329010058231866,540460.9,-225.83298,3778,1938.5878,7941.424,0.31878835,0.2,-138.05476,0.03,0.03,0.04,239257,2.6885784,1.5982043,4.6770574e-34,,1.2114295,3.4503083,,143.05476
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-121.567215,0.12,7713.289,6.5642895e-12,3779,,11,26780.104221582413,63.320984387404074,540587.44,-189.02904,3779,1783.5422,7902.318,-0.19350179,0.04,-138.0504,0.03,0.03,-0.2,239290,2.68879,1.3175601,3.2588905e-34,,1.2111648,3.0438874,,143.0504
-499.86557,0.03,62.84647,0.03,1296,-0.04,499.86557,-128.60516,-0.2,7712.773,6.560817e-12,3780,,11,26790.236444473267,63.31243386243386,540721.06,-189.54018,3780,1497.0826,7902.313,-0.25201967,0.12,-138.0479,0.03,0.03,-0.12,239321,2.6885314,1.6370608,6.056336e-31,,1.2109003,1.505597,,143.0479
-499.86557,0.03,62.84647,0.03,1296,0.04,499.86557,-111.857834,-0.12,7711.824,6.557347e-12,3781,,11,26800.79808831215,63.312880190425815,540837.94,-190.33748,3781,1129.1545,7902.1616,-0.1797947,-0.2,-138.04099,0.03,0.03,0.12,239386,2.6886535,1.7245492,6.0751064e-37,,1.2106358,2.6888309,,143.04099
-499.86557,0.03,62.84647,0.03,1296,-0.12,499.86557,-122.86147,-0.04,7711.6743,6.55388e-12,3782,,11,26810.99992775917,63.306451612903224,540965.8,-190.6803,3782,1889.8584,7902.3545,-0.07814853,-0.12,-138.03697,0.03,0.03,0.2,239425,2.6886625,1.7395691,1.8558691e-07,,1.2103713,2.1254463,,143.03697
