ReturnMin,InvPendulum_mu0_higher,Iteration,NumTrajectories,ReturnLastEpisode,InvPendulum_mu3_higher,BoundMISE,ReturnAbsMax,ReturnMean,InvPendulum_std1_higher,DenMISELogLast,InvPendulum_mu2_higher,InvPendulum_std3_higher,TimeElapsed,DenMISEMeanLog,ActionIn1,Bound,InvPendulum_mu1_higher,IWMean,GridSize,AvgEpLen,TimestepsSoFar,BoundBonus,IWFirstEpisode,Regret/t,Regret,InvPendulum_std2_higher,IWLastEpisode,InvPendulum_std0_higher,DenMISELogFirst,NumTrainableParams,IWMax,Delta,IWMin,MinEpLen,ReturnMax
-545.84406,0.2,4108,4108,-118.49595,0.2,-107.81393,545.84406,-137.85469,0.03,3.1786845,-0.04,0.03,30490.562834262848,2.6685622,0.3925134,4826.2134,0.04,0.8566764,1296,60.716650438169424,249424,4934.0273,,142.85469,586847.06,0.03,,0.03,1.0658135,,889.85077,5.5549562e-12,,11,123.494316
-545.84406,0.04,4109,4109,-114.87506,-0.2,-116.29874,545.84406,-137.84909,0.03,2.674833,0.2,0.03,30501.52193760872,2.6685188,0.0058736056,4817.7705,-0.04,1.0041344,1296,60.706497931370166,249443,4934.0693,,142.84909,586966.94,0.03,,0.03,1.0655702,,743.6726,5.552253e-12,,11,123.494316
-545.84406,0.04,4110,4110,-119.80847,-0.04,-120.765,545.84406,-137.84471,0.03,2.1268358,0.2,0.03,30512.422599315643,2.6683767,0.38138074,4815.4307,0.2,1.0870847,1296,60.698540145985405,249471,4936.196,,142.84471,587091.75,0.03,3.4694565e-18,0.03,1.0653268,,799.1281,5.5495513e-12,,11,123.494316
-545.84406,-0.2,4111,4111,-103.44116,0.2,-201.03645,545.84406,-137.83633,0.03,3.0183175,-0.04,0.03,30523.22078204155,2.6684694,-0.07204263,4806.6436,0.04,1.0677027,1296,60.68985648260764,249496,5007.68,,142.83633,587200.2,0.03,,0.03,1.0650836,,1180.8141,5.546852e-12,,11,123.494316
-545.84406,-0.04,4112,4112,-127.42038,0.04,-133.12332,545.84406,-137.83382,0.03,3.002957,-0.2,0.03,30533.713525295258,2.668551,-0.0916387,4801.0854,0.2,1.1871625,1296,60.684581712062254,249535,4934.209,,142.83382,587332.6,0.03,5.060449e-13,0.03,1.0648403,,959.4148,5.544154e-12,,11,123.494316
-545.84406,-0.04,4113,4113,-105.84329,-0.04,-132.87677,545.84406,-137.82602,0.03,2.9064634,0.2,0.03,30544.27016210556,2.6686368,0.30961585,4800.524,0.2,1.1907847,1296,60.67274495502067,249547,4933.401,,142.82602,587443.44,0.03,1.4844313e-36,0.03,1.0645971,,789.40607,5.541459e-12,,11,123.494316
-545.84406,0.04,4114,4114,-103.71338,0.2,-134.14607,545.84406,-137.81772,0.03,3.375101,-0.2,0.03,30555.206669807434,2.6688423,0.12918013,4800.1597,0.04,1.1426437,1296,60.6609139523578,249559,4934.3057,,142.81772,587552.1,0.03,,0.03,1.0643541,,1057.6243,5.5387648e-12,,11,123.494316
-545.84406,0.04,4115,4115,-113.703575,-0.2,-143.26059,545.84406,-137.81187,0.03,3.105563,-0.2,0.03,30566.019704818726,2.6689675,-0.4233519,4790.238,-0.04,1.3034985,1296,60.65078979343864,249578,4933.4985,,142.81187,587670.9,0.03,6.8734328e-34,0.03,1.064111,,995.347,5.5360733e-12,,11,123.494316
-545.84406,-0.04,4116,4116,-108.40225,-0.2,-145.1292,545.84406,-137.80472,0.03,2.1866817,0.04,0.03,30576.54153418541,2.6689057,0.03940645,4789.264,0.2,1.2287904,1296,60.6399416909621,249594,4934.3936,,142.80472,587784.25,0.03,1.630488e-24,0.03,1.063868,,1015.9106,5.533383e-12,,11,123.494316
-545.84406,0.2,4117,4117,-104.16693,-0.04,-144.68196,545.84406,-137.79655,0.03,0.8112524,0.04,0.03,30587.55878996849,2.6684887,0.38363793,4788.9077,0.2,1.3029609,1296,60.628613067767795,249608,4933.59,,142.79655,587893.44,0.03,7.397043e-21,0.03,1.0636251,,1229.3439,5.5306957e-12,,11,123.494316
-545.84406,0.04,4118,4118,-117.945076,0.04,-159.55922,545.84406,-137.79173,0.03,3.547761,-0.2,0.03,30598.408802747726,2.668757,-0.2722639,4774.9277,-0.2,1.3200507,1296,60.61923263720252,249630,4934.487,,142.79173,588016.4,0.03,,0.03,1.0633823,,924.2445,5.52801e-12,,11,123.494316
-545.84406,-0.04,4119,4119,-128.63156,-0.2,-183.69914,545.84406,-137.7895,0.03,2.3805532,-0.2,0.03,30609.39728331566,2.6687455,-0.35539925,4750.8374,0.04,1.7142522,1296,60.61228453508133,249662,4934.5366,,142.7895,588150.0,0.03,1.0118672e-33,0.03,1.0631394,,1375.3019,5.525326e-12,,11,123.494316
-545.84406,-0.04,4120,4120,-107.67764,0.2,-210.45451,545.84406,-137.78221,0.03,3.045288,0.04,0.03,30620.095052480698,2.6689763,0.36808586,4723.274,0.2,1.651097,1296,60.602427184466016,249682,4933.7285,,142.78221,588262.7,0.03,,0.03,1.0628967,,924.92255,5.5226444e-12,,11,123.494316
-545.84406,0.04,4121,4121,-118.24951,0.04,-56.053852,545.84406,-137.77747,0.03,2.9149141,-0.04,0.03,30630.612283468246,2.6691716,0.1714534,4716.3516,0.12,0.4584897,1296,60.59305993690852,249704,4772.4053,,142.77747,588385.94,0.03,0.00013102272,0.03,1.062654,,701.3527,5.5199643e-12,,11,123.494316
-545.84406,-0.04,4122,4122,-125.298134,-0.12,-57.245277,545.84406,-137.77444,0.03,2.9645267,0.04,0.03,30641.444445610046,2.6691084,-0.16700315,4715.2046,-0.04,0.46324298,1296,60.58563803978651,249734,4772.4497,,142.77444,588516.25,0.03,2.2859873e-14,0.03,1.0624114,,251.93929,5.5172867e-12,,11,123.494316
-545.84406,0.04,4123,4123,-134.52324,-0.04,-58.941914,545.84406,-137.77365,0.03,3.290404,-0.04,0.03,30652.4737136364,2.6691275,-0.045833386,4711.6733,0.12,0.50461197,1296,60.60004850836769,249854,4770.615,,142.77365,588655.75,0.03,7.7418044e-11,0.03,1.0621688,,702.984,5.5146105e-12,,11,123.494316
-545.84406,-0.04,4124,4124,-109.042336,-0.04,-61.512653,545.84406,-137.7667,0.03,2.877566,0.04,0.03,30663.311425209045,2.6690543,0.08976223,4711.2,0.12,0.47798687,1296,60.58899127061106,249869,4772.713,,142.7667,588769.8,0.03,8.512706e-05,0.03,1.0619264,,263.16534,5.511936e-12,,11,123.494316
-545.84406,0.04,4125,4125,-127.61735,0.04,-74.14155,545.84406,-137.76422,0.03,2.8608527,-0.12,0.03,30674.17010951042,2.6689723,-0.12117688,4698.4424,-0.04,0.60552645,1296,60.581575757575756,249899,4772.584,,142.76422,588902.44,0.03,7.691027e-15,0.03,1.0616839,,518.98694,5.509264e-12,,11,123.494316
-545.84406,0.12,4126,4126,-120.85753,-0.04,-76.28832,545.84406,-137.76012,0.03,2.6537366,-0.04,0.03,30685.153168201447,2.668869,0.033196397,4696.3403,-0.04,0.60920453,1296,60.57295201163355,249924,4772.6284,,142.76012,589028.25,0.03,0.057137784,0.03,1.0614414,,592.4864,5.506594e-12,,11,123.494316
-545.84406,0.04,4127,4127,-122.797485,0.04,-91.05078,545.84406,-137.75648,0.03,3.0467837,-0.12,0.03,30696.21010494232,2.6688626,0.015739117,4679.741,0.04,0.746896,1296,60.5667555124788,249959,4770.792,,142.75648,589156.0,0.03,0.021181,0.03,1.0611991,,320.60483,5.503926e-12,,11,123.494316
-545.84406,-0.04,4128,4128,-112.35477,-0.12,-85.91067,545.84406,-137.75034,0.03,3.0628235,-0.04,0.03,30707.001235961914,2.6688938,-0.18905511,4676.0083,-0.04,0.7081784,1296,60.5562015503876,249976,4761.919,,142.75034,589273.4,0.03,6.777419e-07,0.03,1.0609568,,532.0831,5.501259e-12,,11,123.494316
-545.84406,-0.12,4129,4129,35.368923,0.12,-38.975758,545.84406,-137.7084,0.03,3.1570473,-0.12,0.03,30718.380724668503,2.6689365,0.031003602,4675.731,0.2,0.33742967,1296,60.66263017679826,250476,4714.7065,,142.7084,589243.0,0.03,2.7072684e-32,0.03,1.0607146,,178.19951,5.4985946e-12,,11,123.494316
-545.84406,-0.04,4130,4130,-127.00101,0.04,-95.42095,545.84406,-137.70581,0.03,3.0825624,0.04,0.03,30729.129645109177,2.6688755,0.22681597,4675.6807,0.12,0.65492207,1296,60.65617433414044,250510,4771.1016,,142.70581,589375.0,0.03,8.230388e-07,0.03,1.0604725,,352.10864,5.4959323e-12,,11,123.494316
-545.84406,-0.04,4131,4131,-117.314445,-0.04,-98.568565,545.84406,-137.7009,0.03,3.1279294,0.12,0.03,30740.13867664337,2.6688998,0.11534398,4674.541,-0.04,0.81504744,1296,60.64705882352941,250533,4773.1094,,142.7009,589497.4,0.03,1.9013708e-06,0.03,1.0602304,,390.26593,5.4932725e-12,,11,123.494316
-545.84406,-0.12,4132,4132,-111.6988,-0.04,-105.65405,545.84406,-137.6946,0.03,3.0605388,0.04,0.03,30751.105879306793,2.6689448,-0.07557212,4674.577,0.04,0.7328389,1296,60.63649564375605,250550,4780.231,,142.6946,589614.06,0.03,2.0133285e-07,0.03,1.0599884,,1353.6364,5.4906136e-12,,11,123.494316
-545.84406,-0.04,4133,4133,-249.36658,0.04,-96.10271,545.84406,-137.7216,0.03,3.1777394,-0.04,0.03,30762.318893909454,2.6689906,0.110793814,4673.2534,0.12,0.7165001,1296,60.6617469150738,250715,4769.356,,142.7216,589868.4,0.03,0.02348636,0.03,1.0597464,,771.7191,5.4879564e-12,,11,123.494316
-545.84406,0.04,4134,4134,-146.26074,-0.12,-106.25624,545.84406,-137.72366,0.03,2.8824942,-0.04,0.03,30773.016597509384,2.668968,-0.22049281,4665.0215,-0.04,0.9019778,1296,60.660619254958874,250771,4771.278,,142.72366,590019.6,0.03,1.4642289e-11,0.03,1.0595044,,793.43115,5.4853023e-12,,11,123.494316
-545.84406,-0.04,4135,4135,-112.52036,-0.04,-110.60257,545.84406,-137.71759,0.03,3.0558088,-0.12,0.03,30783.820671081543,2.6690283,-0.19116911,4662.4253,0.04,0.9644756,1296,60.65199516324063,250796,4773.028,,142.71759,590137.25,0.03,0.0013363464,0.03,1.0592625,,343.54834,5.482649e-12,,11,123.494316
-545.84406,0.04,4136,4136,-120.89764,0.04,-113.16226,545.84406,-137.71352,0.03,3.0220468,-0.04,0.03,30794.872116565704,2.669101,-0.07868152,4660.8706,-0.12,0.5609052,1296,60.644100580270795,250824,4774.0327,,142.71352,590263.1,0.03,1.9197688e-07,0.03,1.0590208,,220.62466,5.4799984e-12,,11,123.494316
-545.84406,0.04,4137,4137,-140.99232,0.12,-113.51301,545.84406,-137.71431,0.03,3.0897646,0.04,0.03,30805.76568555832,2.6690943,0.10090463,4660.3794,-0.04,0.67311007,1296,60.63983562968335,250867,4773.8926,,142.71431,590409.1,0.03,0.035903227,0.03,1.058779,,435.02258,5.4773495e-12,,11,123.494316
-545.84406,0.04,4138,4138,-156.83061,0.04,-112.751076,545.84406,-137.71892,0.03,2.9452887,0.12,0.03,30816.46445274353,2.6690784,0.17463051,4660.5845,-0.04,0.8885707,1296,60.63943934267762,250926,4773.3354,,142.71892,590570.9,0.03,0.9799253,0.03,1.0585372,,579.79535,5.4747023e-12,,11,123.494316
-545.84406,0.04,4139,4139,-124.2181,-0.12,-101.65373,545.84406,-137.71567,0.03,3.2499526,0.04,0.03,30827.478052139282,2.6691847,0.04955578,4658.8857,-0.04,0.8281676,1296,60.63131191108963,250953,4760.5396,,142.71567,590700.1,0.03,0.0023543788,0.03,1.0582956,,826.52,5.4720573e-12,,11,123.494316
-545.84406,0.12,4140,4140,-124.80503,0.04,-116.13091,545.84406,-137.71254,0.03,3.084643,-0.04,0.03,30838.421533346176,2.6692326,0.11770216,4657.292,0.04,0.88964134,1296,60.623429951690824,250981,4773.423,,142.71254,590829.94,0.03,0.00044583532,0.03,1.0580541,,663.54095,5.4694144e-12,,11,123.494316
-545.84406,0.12,4141,4141,-111.236694,0.12,-57.580753,545.84406,-137.70616,0.03,2.675229,0.12,0.03,30849.314917325974,2.6692002,0.58085597,4655.999,0.2,0.49197084,1296,60.613136923448444,250999,4713.5796,,142.70616,590946.2,0.03,6.1294094e-16,0.03,1.0578126,,413.33902,5.466773e-12,,11,123.494316
-545.84406,-0.04,4142,4142,-108.74351,0.12,-118.54744,545.84406,-137.69916,0.03,2.2800028,0.04,0.03,30860.011472940445,2.6689808,0.18692507,4655.7407,0.04,0.70959055,1296,60.602607436021245,251016,4774.288,,142.69916,591059.94,0.03,1.5134338e-11,0.03,1.0575712,,732.1975,5.4641335e-12,,11,123.494316
-545.84406,-0.04,4143,4143,-535.6273,0.04,-115.03014,545.84406,-137.79521,0.03,2.7477436,-0.12,0.03,30871.445768117905,2.668924,-0.1290528,4654.7705,0.04,0.9625714,1296,60.69345884624668,251453,4769.801,,142.79521,591600.56,0.03,3.079105e-05,0.03,1.0573298,,550.2941,5.4614963e-12,,11,123.494316
-545.84406,-0.12,4144,4144,-126.66272,-0.04,-126.78298,545.84406,-137.79253,0.03,3.12653,-0.04,0.03,30882.472217559814,2.6690173,-0.13343112,4652.0938,0.04,0.8180444,1296,60.68653474903475,251485,4778.877,,142.79253,591732.25,0.03,25.59383,0.03,1.0570884,,559.2557,5.458861e-12,,11,123.494316
-545.84406,0.12,4145,4145,-132.64784,-0.12,-63.053196,545.84406,-137.79129,0.03,3.3909357,-0.2,0.03,30893.432711601257,2.669142,-0.1677581,4651.446,0.12,0.5681069,1296,60.6810615199035,251523,4714.499,,142.79129,591869.9,0.03,7.049329e-11,0.03,1.0568471,,424.19342,5.456227e-12,,11,123.494316
-545.84406,0.12,4146,4146,-110.117645,-0.04,-113.27219,545.84406,-137.78459,0.03,0.8858141,0.04,0.03,30904.09932899475,2.6686041,0.13034874,4651.312,0.04,0.904205,1296,60.672455378678244,251548,4764.584,,142.78459,591984.94,0.03,7.4567787e-25,0.03,1.0566058,,1057.3912,5.453595e-12,,11,123.494316
-545.84406,-0.12,4147,4147,-126.67785,-0.12,-63.743107,545.84406,-137.78192,0.03,2.956926,0.12,0.03,30914.874135017395,2.6686413,0.1370228,4651.007,0.2,0.57460684,1296,60.6657824933687,251581,4714.75,,142.78192,592116.6,0.03,2.0614288e-24,0.03,1.0563647,,339.14572,5.450965e-12,,11,123.494316
-545.84406,0.04,4148,4148,-106.17347,0.04,-119.484055,545.84406,-137.7743,0.03,1.3395903,0.04,0.03,30925.91796016693,2.6682155,0.18531008,4650.362,0.12,0.95518917,1296,60.654050144648025,251593,4769.8457,,142.7743,592227.8,0.03,1.2927394e-11,0.03,1.0561236,,683.01215,5.4483375e-12,,11,123.494316
-545.84406,-0.04,4149,4149,-185.20863,-0.04,-113.14899,545.84406,-137.78574,0.03,2.8101747,-0.12,0.03,30936.83678841591,2.668231,-0.18697676,4649.6978,-0.04,0.9312869,1296,60.663051337671725,251691,4762.8467,,142.78574,592418.0,0.03,6.3867517e-10,0.03,1.0558826,,584.0299,5.445711e-12,,11,123.494316
-545.84406,-0.04,4150,4150,-108.96993,-0.04,-121.84226,545.84406,-137.7788,0.03,2.7017634,-0.04,0.03,30947.67880678177,2.6682153,-0.09509536,4646.3906,0.12,0.953007,1296,60.651807228915665,251705,4768.233,,142.7788,592532.0,0.03,5.3511512e-06,0.03,1.0556415,,938.8341,5.4430874e-12,,11,123.494316
-545.84406,-0.04,4151,4151,-142.2401,0.04,-122.18892,545.84406,-137.77988,0.03,3.5601573,-0.12,0.03,30958.692160367966,2.6684098,-0.12162348,4646.092,-0.04,1.0183185,1296,60.64851842929414,251752,4768.281,,142.77988,592679.25,0.03,0.0008782858,0.03,1.0554006,,761.8334,5.4404645e-12,,11,123.494316
-545.84406,0.12,4152,4152,-113.759445,0.04,-130.21918,545.84406,-137.77408,0.03,3.4529488,0.04,0.03,30969.18723964691,2.6685925,0.07566473,4643.7334,-0.04,0.95905304,1296,60.63848747591522,251771,4773.9526,,142.77408,592798.0,0.03,1.1900965e-07,0.03,1.0551597,,1699.0494,5.437845e-12,,11,123.494316
-545.84406,-0.12,4153,4153,-142.15123,0.2,-71.56835,545.84406,-137.77513,0.03,2.8982127,-0.12,0.03,30980.038012981415,2.6686206,0.035710745,4643.446,0.12,0.5948316,1296,60.63592583674452,251821,4715.014,,142.77513,592945.1,0.03,3.2803992e-23,0.03,1.0549189,,722.21655,5.435227e-12,,11,123.494316
-545.84406,0.04,4154,4154,-140.3648,-0.04,-117.786575,545.84406,-137.77576,0.03,2.9996614,0.04,0.03,30990.714877843857,2.668596,0.19831401,4641.5474,0.12,0.9820255,1296,60.63384689455946,251873,4759.334,,142.77576,593090.5,0.03,7.42856e-17,0.03,1.0546782,,595.5154,5.4326105e-12,,11,123.494316
-545.84406,0.04,4155,4155,-114.03694,-0.12,-122.685394,545.84406,-137.77005,0.03,3.1136446,0.04,0.03,31001.37248134613,2.6686907,0.00041152537,4640.4243,0.04,1.0480093,1296,60.626233453670274,251902,4763.11,,142.77005,593209.56,0.03,0.6373696,0.03,1.0544374,,595.51306,5.429996e-12,,11,123.494316
-545.84406,-0.04,4156,4156,-129.9693,0.04,-134.96327,545.84406,-137.76817,0.03,2.973201,-0.04,0.03,31012.344250917435,2.6687648,-0.16653743,4638.16,-0.12,0.50272566,1296,60.62199230028874,251945,4773.1235,,142.76817,593344.5,0.03,4.2185157e-08,0.03,1.0541968,,592.7817,5.427383e-12,,11,123.494316
-545.84406,0.12,4157,4157,-172.49272,0.04,-69.358665,545.84406,-137.77652,0.03,2.6196868,0.12,0.03,31023.38548898697,2.6686294,0.2857426,4637.108,0.04,0.5786246,1296,60.63026220832331,252040,4706.467,,142.77652,593522.0,0.03,2.905564e-15,0.03,1.0539563,,343.9035,5.424772e-12,,11,123.494316
-545.84406,-0.12,4158,4158,-109.38381,-0.12,-78.54089,545.84406,-137.76968,0.03,2.7433631,-0.12,0.03,31034.122680425644,2.668544,-0.60887516,4636.697,-0.2,0.7482149,1296,60.61952861952862,252056,4715.238,,142.76968,593636.4,0.03,,0.03,1.0537157,,1136.1774,5.422163e-12,,11,123.494316
-545.84406,-0.12,4159,4159,-97.75,-0.12,-67.285126,545.84406,-137.76007,0.03,2.31205,-0.04,0.03,31045.104898929596,2.6683853,-0.30003786,4636.6533,-0.04,1.4634193,1296,60.62322673719644,252132,4703.9385,,142.76007,593739.1,0.03,3.6860387e-05,0.03,1.0534753,,1051.9559,5.4195563e-12,,11,123.494316
-545.84406,0.12,4160,4160,110.08882,0.04,-68.77703,545.84406,-137.70052,0.03,3.063977,0.04,0.03,31056.54058289528,2.66857,0.32380652,4636.002,0.12,0.5603743,1296,60.728846153846156,252632,4704.779,,142.70052,593634.1,0.03,1.7464304e-25,0.03,1.0532348,,488.8922,5.4169507e-12,,11,123.494316
-545.84406,0.04,4161,4161,-120.95869,-0.04,-126.07633,545.84406,-137.69649,0.03,3.3716228,0.12,0.03,31067.1973528862,2.6686301,0.02134902,4635.4365,-0.04,1.068876,1296,60.72025955299207,252657,4761.5127,,142.69649,593760.06,0.03,0.00012530829,0.03,1.0529945,,701.2437,5.414347e-12,,11,123.494316
-545.84406,0.12,4162,4162,-118.82013,-0.04,-133.16985,545.84406,-137.69194,0.03,2.7109227,-0.04,0.03,31078.215225458145,2.6686459,0.1911337,4635.4233,0.04,1.0785311,1296,60.71191734742912,252683,4768.5933,,142.69194,593883.9,0.03,0.048290454,0.03,1.0527542,,1264.9851,5.4117457e-12,,11,123.494316
-545.84406,-0.12,4163,4163,-111.94144,-0.2,-80.525536,545.84406,-137.68576,0.03,3.0400476,0.12,0.03,31089.03034567833,2.668739,-0.096169375,4634.757,0.12,0.7368807,1296,60.70165745856354,252701,4715.282,,142.68576,594000.8,0.03,1.10272054e-26,0.03,1.052514,,738.0556,5.4091467e-12,,11,123.494316
-545.84406,-0.2,4164,4164,-102.62117,0.12,-81.68478,545.84406,-137.67734,0.03,2.6654313,-0.12,0.03,31099.931349039078,2.6686656,-0.029498741,4634.5503,0.12,0.66074413,1296,60.69884726224784,252750,4716.235,,142.67734,594108.44,0.03,1.4465366e-28,0.03,1.0522738,,836.7661,5.4065485e-12,,11,123.494316
-545.84406,-0.2,4165,4165,-111.2874,-0.12,-81.19738,545.84406,-137.671,0.03,2.820448,0.12,0.03,31111.035831451416,2.6686144,-0.4016407,4634.1772,-0.12,0.69789135,1296,60.68811524609844,252766,4715.3745,,142.671,594224.75,0.03,,0.03,1.0520335,,1244.0011,5.403952e-12,,11,123.494316
-545.84406,0.12,4166,4166,-101.103424,-0.2,-82.239075,545.84406,-137.66223,0.03,2.347552,0.12,0.03,31121.86981868744,2.668454,-0.09162612,4633.344,-0.12,0.7423925,1296,60.68026884301488,252794,4715.5835,,142.66223,594330.9,0.03,1.1264624e-25,0.03,1.0517936,,1789.5149,5.401358e-12,,11,123.494316
-545.84406,0.12,4167,4167,-124.080414,-0.2,-84.24354,545.84406,-137.65897,0.03,3.0298471,0.12,0.03,31132.698890924454,2.66846,0.12229334,4632.126,0.12,0.75282145,1296,60.67242620590353,252822,4716.3696,,142.65897,594459.94,0.03,8.118333e-13,0.03,1.0515535,,937.1703,5.3987665e-12,,11,123.494316
-545.84406,-0.04,4168,4168,-131.96257,0.04,-139.55573,545.84406,-137.6576,0.03,2.812202,0.12,0.03,31143.613171577454,2.6684246,-0.053764727,4631.4365,-0.04,1.0336506,1296,60.66818618042227,252865,4770.992,,142.6576,594596.9,0.03,3.7922953e-19,0.03,1.0513135,,773.1578,5.396176e-12,,11,123.494316
-545.84406,-0.04,4169,4169,-122.59818,-0.12,-139.92444,545.84406,-137.65398,0.03,2.7543888,0.04,0.03,31154.3913731575,2.6684442,-0.13027923,4630.8486,0.04,1.103147,1296,60.66130966658671,252897,4770.773,,142.65398,594724.44,0.03,3.3212444e-09,0.03,1.0510737,,1192.9252,5.3935875e-12,,11,123.494316
-545.84406,0.12,4170,4170,-125.47475,0.04,-74.62675,545.84406,-137.65105,0.03,2.7717736,-0.12,0.03,31165.248677015305,2.668481,-0.022444908,4630.5894,-0.04,0.6115688,1296,60.65779376498801,252943,4705.2163,,142.65105,594854.9,0.03,1.2989834e-14,0.03,1.0508338,,461.6487,5.391001e-12,,11,123.494316
-545.84406,-0.2,4171,4171,-111.16232,-0.12,-87.26192,545.84406,-137.64471,0.03,2.5532708,-0.12,0.03,31176.228610038757,2.6683574,-0.5975396,4629.287,-0.12,0.7193657,1296,60.647326780148646,252960,4716.549,,142.64471,594971.1,0.03,3.6872205e-33,0.03,1.0505941,,886.07227,5.3884163e-12,,11,123.494316
-545.84406,0.12,4172,4172,-124.87902,-0.12,-87.42919,545.84406,-137.64166,0.03,2.3184533,0.2,0.03,31187.12596464157,2.6681995,0.29052025,4629.1562,0.12,0.8108349,1296,60.645973154362416,253015,4716.5854,,142.64166,595101.0,0.03,,0.03,1.0503544,,1562.6128,5.3858337e-12,,11,123.494316
-545.84406,0.12,4173,4173,-106.494606,-0.12,-87.60093,545.84406,-137.6342,0.03,2.9858263,0.2,0.03,31198.072890281677,2.6682148,0.08895931,4629.0283,-0.12,0.80376005,1296,60.636472561706206,253036,4716.6294,,142.6342,595212.5,0.03,1.1585268e-13,0.03,1.0501146,,1740.6987,5.383253e-12,,11,123.494316
-545.84406,0.12,4174,4174,-114.45268,0.12,-88.387825,545.84406,-137.62863,0.03,3.5062206,-0.2,0.03,31209.070533275604,2.6683507,0.15264495,4628.1143,0.12,0.7695829,1296,60.626976521322476,253057,4716.502,,142.62863,595331.94,0.03,,0.03,1.049875,,815.872,5.3806733e-12,,11,123.494316
-545.84406,-0.04,4175,4175,-106.638466,0.04,-144.84341,545.84406,-137.62122,0.03,1.391566,0.12,0.03,31219.771074295044,2.667982,0.116749756,4628.072,0.04,1.165153,1296,60.61556886227545,253070,4772.915,,142.62122,595443.56,0.03,,0.03,1.0496355,,544.3815,5.3780964e-12,,11,123.494316
-545.84406,-0.12,4176,4176,-108.53123,-0.12,-89.767815,545.84406,-137.61426,0.03,3.0193043,-0.12,0.03,31230.553439855576,2.6680965,-0.19369146,4625.507,0.2,0.8159283,1296,60.60608237547893,253091,4715.2744,,142.61426,595557.1,0.03,4.988868e-21,0.03,1.049396,,849.968,5.375521e-12,,11,123.494316
-545.84406,-0.12,4177,4177,-107.67404,-0.12,-92.57365,545.84406,-137.60707,0.03,2.4930158,0.12,0.03,31241.548580884933,2.667998,-0.392924,4624.2373,-0.2,0.68787533,1296,60.5961216183864,253110,4716.811,,142.60707,595669.75,0.03,3.6199376e-38,0.03,1.0491565,,1048.694,5.3729473e-12,,11,123.494316
-545.84406,0.12,4178,4178,-119.10695,0.2,-94.12536,545.84406,-137.60265,0.03,2.4704187,-0.12,0.03,31252.18204307556,2.667865,0.043777525,4622.7295,-0.12,0.7261561,1296,60.60220201053136,253196,4716.855,,142.60265,595793.9,0.03,,0.03,1.0489172,,1213.7025,5.3703756e-12,,11,123.494316
-545.84406,0.12,4179,4179,-167.3331,-0.12,-93.748604,545.84406,-137.60976,0.03,2.3655891,0.12,0.03,31263.141417741776,2.6677146,0.2877719,4622.3955,0.2,0.8739733,1296,60.60492940894951,253268,4716.144,,142.60976,595966.2,0.03,,0.03,1.0486779,,850.6171,5.3678056e-12,,11,123.494316
-545.84406,-0.12,4180,4180,-116.28832,-0.04,-147.16853,545.84406,-137.60466,0.03,3.5449133,-0.04,0.03,31273.981773853302,2.6678848,-0.1900025,4622.2827,-0.04,0.7730009,1296,60.59497607655502,253287,4769.451,,142.60466,596087.5,0.03,3.398248e-28,0.03,1.0484387,,558.61444,5.3652378e-12,,11,123.494316
-545.84406,-0.12,4181,4181,-417.3687,0.12,-95.415184,545.84406,-137.67159,0.03,2.9411278,-0.2,0.03,31285.407707214355,2.6678903,-0.13746057,4622.3057,0.12,0.86613834,1296,60.7000717531691,253787,4717.7207,,142.67159,596509.9,0.03,8.3168005e-13,0.03,1.0481994,,1398.8921,5.3626717e-12,,11,123.494316
-545.84406,0.04,4182,4182,-108.85886,0.04,-84.43624,545.84406,-137.66469,0.03,2.0966694,0.12,0.03,31296.38719558716,2.6677063,0.16440353,4621.319,-0.12,0.62246627,1296,60.6910569105691,253810,4705.755,,142.66469,596623.75,0.03,,0.03,1.0479603,,658.5025,5.3601073e-12,,11,123.494316
-545.84406,-0.12,4183,4183,-121.2661,-0.04,-158.0156,545.84406,-137.66077,0.03,2.879122,0.04,0.03,31307.325120449066,2.6676614,-0.14720802,4620.6045,-0.04,0.9654868,1296,60.682524503944535,253835,4778.62,,142.66077,596750.0,0.03,9.5605856e-14,0.03,1.0477211,,1142.9998,5.3575447e-12,,11,123.494316
-545.84406,-0.04,4184,4184,-210.36768,-0.12,-151.03444,545.84406,-137.67815,0.03,3.1106238,-0.04,0.03,31318.944091796875,2.6677463,-0.12018028,4620.569,0.04,1.2790732,1296,60.78752390057361,254335,4771.6035,,142.67815,596965.4,0.03,0.0043778643,0.03,1.0474821,,1276.2512,5.3549843e-12,,11,123.494316
-545.84406,0.04,4185,4185,-110.62856,-0.04,-83.675476,545.84406,-137.67169,0.03,2.7332716,0.12,0.03,31329.867290496826,2.6678107,-0.025339356,4619.594,-0.12,0.6627378,1296,60.77706093189964,254352,4703.2695,,142.67169,597081.0,0.03,7.3751525e-13,0.03,1.0472431,,784.2136,5.352425e-12,,11,123.494316
-545.84406,0.04,4186,4186,-129.15617,-0.04,-152.547,545.84406,-137.66965,0.03,2.7993014,-0.12,0.03,31340.746162176132,2.6677556,-0.07235375,4618.9727,0.04,1.3527043,1296,60.77544194935499,254406,4771.5195,,142.66965,597215.1,0.03,1.2390684e-14,0.03,1.0470042,,1383.8965,5.349868e-12,,11,123.494316
