BoundBonus,Bound,InvPendulum_mu3_higher,Regret/t,InvPendulum_std3_higher,AvgEpLen,InvPendulum_std0_higher,MinEpLen,ReturnLastEpisode,TimeElapsed,TimestepsSoFar,InvPendulum_mu1_higher,InvPendulum_std2_higher,IWMean,InvPendulum_std1_higher,DenMISEMeanLog,ReturnMean,GridSize,ReturnMax,InvPendulum_mu0_higher,Iteration,NumTrainableParams,IWFirstEpisode,InvPendulum_mu2_higher,Regret,ActionIn1,BoundMISE,DenMISELogLast,IWMin,IWMax,ReturnMin,Delta,IWLastEpisode,ReturnAbsMax,DenMISELogFirst,NumTrajectories
7744998.5,7744931.0,-0.06666667,141.66205,0.01,60.00282453960005,0.01,10,-151.4639,142885.20954966545,531085,0.13333334,0.01,0.5731574,0.01,4.902314,-136.66205,2401,106.691414,-0.2,8851,,,0.06666667,1253850.8,-0.11200486,-67.36429,4.064634,,5026.3076,-561.2561,6.4613576e-13,,561.2561,5.053147,8851
7745029.5,7744961.0,-0.2,141.66089,0.01,60.00135562584727,0.01,10,-126.35389,142909.1495361328,531132,0.13333334,0.01,0.62295574,0.01,4.9019103,-136.66089,2401,106.691414,-0.06666667,8852,,,0.06666667,1253982.1,-0.037982896,-68.53378,1.8583792,,5483.459,-561.2561,6.459899e-13,,561.2561,5.0530343,8852
7745060.0,7744986.0,0.13333334,141.65819,0.01,59.99706314243759,0.01,10,-112.796394,142933.34825634956,531154,0.06666667,0.01,0.61827844,0.01,4.9013476,-136.65819,2401,106.691414,0.06666667,8853,,,0.2,1254100.0,0.45511907,-74.136765,0.43915772,,5470.4478,-561.2561,6.458439e-13,,561.2561,5.0529213,8853
7745092.5,7745002.5,-0.2,141.65607,0.01,59.99277162864242,0.01,10,-117.76218,142956.73950648308,531176,0.06666667,0.01,0.84792215,0.01,4.901289,-136.65607,2401,106.691414,-0.06666667,8854,,,0.13333334,1254222.8,-0.057210013,-90.21478,4.877963,,7498.9893,-561.2561,6.4569807e-13,,561.2561,5.0528083,8854
7745123.5,7745018.0,0.13333334,141.65265,0.01,59.98814229249012,0.01,10,-106.51037,142979.057980299,531195,-0.06666667,0.01,0.7902548,0.01,4.901103,-136.65265,2401,106.691414,0.2,8855,,,-0.06666667,1254334.2,0.20399743,-105.652885,3.6829166,,6995.328,-561.2561,6.455522e-13,,561.2561,5.0526953,8855
7745154.0,7745046.5,-0.13333334,141.65334,0.01,59.986449864498645,0.01,10,-142.73108,143001.10482382774,531240,0.06666667,0.01,0.9185428,0.01,4.900941,-136.65334,2401,106.691414,0.2,8856,,,-0.06666667,1254482.0,0.079983324,-107.39877,3.8711278,,7143.142,-561.2561,6.454064e-13,,561.2561,5.0525823,8856
7745185.5,7744997.5,0.2,141.65077,0.01,59.98204809754996,0.01,10,-113.88023,143023.8137702942,531261,0.13333334,0.01,1.6892369,0.01,4.9007792,-136.65077,2401,106.691414,0.06666667,8857,,,-0.06666667,1254600.9,0.30044982,-188.06412,3.7807608,,14957.419,-561.2561,6.4526075e-13,,561.2561,5.0524693,8857
7745216.5,7744905.5,-0.2,141.65099,0.01,59.980356739670356,0.01,10,-138.52792,143045.82259583473,531306,-0.06666667,0.01,2.4677417,0.01,4.90064,-136.65099,2401,106.691414,0.13333334,8858,,,-0.06666667,1254744.4,-0.20261839,-310.82812,3.6345673,,21506.254,-561.2561,6.45115e-13,,561.2561,5.0523567,8858
7745248.0,7744740.5,-0.13333334,141.65073,0.01,59.97934304097528,0.01,10,-134.39204,143067.84375548363,531357,-0.06666667,0.01,4.6579614,0.01,4.9004836,-136.65073,2401,106.691414,-0.06666667,8859,,,0.2,1254883.8,-0.07506849,-507.62683,3.2865748,,41248.297,-561.2561,6.4496943e-13,,561.2561,5.0522437,8859
7745278.5,7744447.0,-0.2,141.64752,0.01,59.97516930022574,0.01,10,-108.30409,143091.38661003113,531380,-0.06666667,0.01,8.316767,0.01,4.900601,-136.64752,2401,106.691414,0.13333334,8860,,,0.06666667,1254997.0,-0.047244847,-831.334,5.190182,,73659.586,-561.2561,6.4482377e-13,,561.2561,5.0521307,8860
7745310.0,7744088.5,0.06666667,141.64415,0.01,59.971109355603204,0.01,10,-106.626114,143116.2767560482,531404,0.13333334,0.01,11.659089,0.01,4.900587,-136.64415,2401,106.691414,0.06666667,8861,,,0.2,1255108.8,0.489299,-1221.6931,3.5531468,,103298.164,-561.2561,6.4467827e-13,,561.2561,5.0520177,8861
7745341.0,7743998.0,-0.2,141.64064,0.01,59.96614759647935,0.01,10,-105.72751,143139.78805351257,531420,0.13333334,0.01,12.082347,0.01,4.9005756,-136.64064,2401,106.691414,-0.06666667,8862,,,-0.06666667,1255219.4,-0.20522442,-1343.0721,3.2412527,,107071.7,-561.2561,6.4453277e-13,,561.2561,5.051905,8862
7745372.5,7742655.0,0.2,141.6373,0.01,59.961412614238974,0.01,10,-107.04291,143163.31142640114,531438,0.06666667,0.01,20.139706,0.01,4.9007,-136.6373,2401,106.691414,0.06666667,8863,,,-0.13333334,1255331.4,0.16152616,-2717.3955,4.4357758,,178146.52,-561.2561,6.443874e-13,,561.2561,5.051792,8863
1511593.6,1511593.5,0.13333334,141.63693,0.01,59.95904783393502,0.01,10,-133.2779,143185.83084464073,531477,-0.13333334,0.01,0.0011709324,0.01,4.9004307,-136.63693,2401,106.691414,-0.06666667,8864,,,0.13333334,1255469.8,0.03928837,-0.15217383,0.43713877,,4.839133,-561.2561,6.4424193e-13,,561.2561,5.0516796,8864
1511599.5,1511599.4,0.13333334,141.63567,0.01,59.955555555555556,0.01,10,-125.39734,143208.5072236061,531506,-0.13333334,0.01,0.0004606618,0.01,4.9001365,-136.63567,2401,106.691414,0.13333334,8865,,,0.06666667,1255600.1,0.22512352,-0.07276147,3.2843692,,2.669486,-561.2561,6.4409665e-13,,561.2561,5.0515666,8865
1511605.6,1511605.5,0.13333334,141.6372,0.01,59.954771035416194,0.01,10,-150.31343,143230.2648253441,531559,0.13333334,0.01,0.0005911751,0.01,4.8997383,-136.6372,2401,106.691414,0.13333334,8866,,,0.06666667,1255755.5,0.43697447,-0.07684693,2.3620744,,3.8779757,-561.2561,6.439513e-13,,561.2561,5.0514536,8866
1511611.8,1511611.5,0.13333334,141.63637,0.01,59.95184391564227,0.01,10,-129.14891,143252.54805707932,531593,0.06666667,0.01,0.0019728893,0.01,4.899633,-136.63637,2401,106.691414,-0.13333334,8867,,,-0.13333334,1255889.6,-0.091917194,-0.25534624,4.9488144,,9.878724,-561.2561,6.4380613e-13,,561.2561,5.051341,8867
1511617.8,1511617.5,0.13333334,141.63464,0.01,59.94790257104195,0.01,10,-121.444,143274.29163384438,531618,0.13333334,0.01,0.0014692217,0.01,4.8994684,-136.63464,2401,106.691414,-0.13333334,8868,,,-0.06666667,1256016.0,0.07882547,-0.19698319,4.4759207,,7.3983073,-561.2561,6.4366085e-13,1.231117e-19,561.2561,5.051228,8868
1511623.9,1511623.2,-0.13333334,141.6352,0.01,59.94621716089751,0.01,10,-141.4635,143298.69189810753,531663,-0.13333334,0.01,0.005040975,0.01,4.8993363,-136.6352,2401,106.691414,0.13333334,8869,,,0.06666667,1256162.5,-0.067892395,-0.65574974,4.717511,,30.355862,-561.2561,6.4351584e-13,,561.2561,5.0511155,8869
1511629.2,1511629.2,0.06666667,141.63358,0.01,59.94994363021421,0.01,10,-122.13436,143322.92776370049,531756,-0.13333334,0.01,0.00010754037,0.01,4.898738,-136.63358,2401,106.691414,-0.13333334,8870,,,0.13333334,1256289.8,-0.083793804,-0.015036207,0.60092,,0.6917865,-561.2561,6.4337066e-13,,561.2561,5.0510025,8870
1511635.4,1511635.2,0.06666667,141.6335,0.01,59.947469281929884,0.01,10,-136.01118,143346.44276332855,531794,-0.13333334,0.01,0.001436401,0.01,4.8984923,-136.6335,2401,106.691414,-0.13333334,8871,,,-0.13333334,1256430.8,-0.34857488,-0.18294878,3.674372,,11.548297,-561.2561,6.4322565e-13,,561.2561,5.05089,8871
1511641.5,1511641.2,0.06666667,141.63399,0.01,59.945559062218216,0.01,10,-141.07475,143370.05533146858,531837,-0.13333334,0.01,0.001734557,0.01,4.8983917,-136.63399,2401,106.691414,0.13333334,8872,,,0.13333334,1256576.8,0.16511977,-0.21323216,5.040424,,7.584353,-561.2561,6.4308064e-13,,561.2561,5.0507774,8872
1511648.2,1511647.1,0.13333334,141.6328,0.01,59.94195875126789,0.01,10,-126.139725,143392.16417741776,531865,0.13333334,0.01,0.0095176175,0.01,4.8978405,-136.6328,2401,106.691414,0.13333334,8873,,,-0.06666667,1256707.8,0.31457153,-1.0980006,0.9945165,,78.410515,-561.2561,6.4293574e-13,,561.2561,5.0506644,8873
1511654.2,1511652.6,0.13333334,141.6297,0.01,59.93689429794907,0.01,10,-109.11734,143414.33517169952,531880,-0.06666667,0.01,0.012667788,0.01,4.897666,-136.6297,2401,106.691414,-0.13333334,8874,,,0.13333334,1256822.0,0.09274958,-1.6278259,4.353018,,109.90973,-561.2561,6.427908e-13,,561.2561,5.050552,8874
1511659.6,1511658.5,-0.06666667,141.6298,0.01,59.93453521126761,0.01,10,-137.55348,143436.20485067368,531919,-0.13333334,0.01,0.008303176,0.01,4.8973756,-136.6298,2401,106.691414,-0.13333334,8875,,,-0.13333334,1256964.5,-0.44395077,-1.097886,3.2816424,,46.48942,-561.2561,6.42646e-13,,561.2561,5.0504394,8875
1511665.8,1511663.6,-0.06666667,141.6278,0.01,59.932514646237045,0.01,10,-118.80551,143458.87113523483,531961,-0.13333334,0.01,0.015697012,0.01,4.8972344,-136.6278,2401,106.691414,-0.13333334,8876,,,0.13333334,1257088.4,-0.22910412,-2.0960782,4.645232,,110.400635,-561.2561,6.425011e-13,,561.2561,5.0503263,8876
1511671.8,1511668.5,-0.06666667,141.62778,0.01,59.93094513912358,0.01,10,-136.29808,143480.8965229988,532007,-0.13333334,0.01,0.027076865,0.01,4.8969984,-136.62778,2401,106.691414,0.13333334,8877,,,0.13333334,1257229.8,0.09685053,-3.2864048,3.7998044,,231.6615,-561.2561,6.423564e-13,,561.2561,5.050214,8877
1511677.9,1511670.1,0.06666667,141.62497,0.01,59.9275737778779,0.01,10,-111.77765,143505.7420399189,532037,0.13333334,0.01,0.06623459,0.01,4.896626,-136.62497,2401,106.691414,0.13333334,8878,,,-0.13333334,1257346.5,0.19511534,-7.800448,2.5557761,,422.22766,-561.2561,6.422117e-13,,561.2561,5.0501013,8878
1511684.5,1511676.0,0.13333334,141.62285,0.01,59.92352742425949,0.01,10,-117.76191,143529.71418642998,532061,-0.13333334,0.01,0.05566394,0.01,4.8964977,-136.62285,2401,106.691414,0.13333334,8879,,,-0.06666667,1257469.2,0.07541646,-8.538101,4.685439,,412.3105,-561.2561,6.420671e-13,,561.2561,5.0499887,8879
1511690.8,1511681.1,-0.13333334,141.6219,0.01,59.920157657657654,0.01,10,-128.37999,143553.5819027424,532091,-0.13333334,0.01,0.06931198,0.01,4.8964376,-136.6219,2401,106.691414,0.06666667,8880,,,-0.13333334,1257602.5,-0.32596058,-9.676527,5.2884583,,599.13434,-561.2561,6.4192244e-13,,561.2561,5.0498757,8880
1511696.6,1511663.2,0.13333334,141.6209,0.01,59.91723904965657,0.01,10,-127.525085,143576.474088192,532125,-0.13333334,0.01,0.25637546,0.01,4.896326,-136.6209,2401,106.691414,-0.06666667,8881,,,-0.13333334,1257735.1,-0.18172346,-33.32383,4.8843184,,2234.547,-561.2561,6.417779e-13,,561.2561,5.049763,8881
1511702.8,1511652.0,0.13333334,141.62103,0.01,59.91499662238235,0.01,10,-137.81805,143598.1209936142,532165,-0.13333334,0.01,0.10167059,0.01,4.8959913,-136.62103,2401,106.691414,-0.13333334,8882,,,0.06666667,1257878.0,-0.07618575,-50.76878,2.6748133,,900.0177,-561.2561,6.4163334e-13,,561.2561,5.0496507,8882
1511708.8,1511655.5,0.13333334,141.66064,0.01,59.9645390070922,0.01,10,-488.68695,143621.29447436333,532665,-0.13333334,0.01,0.10732432,0.01,4.8958526,-136.66064,2401,106.691414,-0.13333334,8883,,,-0.06666667,1258371.5,-0.23302443,-53.293686,4.584053,,852.659,-561.2561,6.41489e-13,5.7846985e-27,561.2561,5.049538,8883
1511714.9,1511658.0,-0.13333334,141.70143,0.01,60.01407023863125,0.01,10,-498.9412,143644.6054432392,533165,-0.06666667,0.01,0.46504036,0.01,4.895583,-136.70143,2401,106.691414,-0.13333334,8884,,,0.13333334,1258875.5,-0.20102954,-56.85694,3.3569074,,4016.4163,-561.2561,6.413445e-13,,561.2561,5.0494256,8884
1511720.9,1511662.4,0.13333334,141.70099,0.01,60.01159257175014,0.01,10,-132.78462,143666.40179753304,533203,0.13333334,0.01,0.46343052,0.01,4.8953676,-136.70099,2401,106.691414,-0.13333334,8885,,,0.06666667,1259013.2,0.23087516,-58.481342,3.6286023,,3097.9446,-561.2561,6.412002e-13,,561.2561,5.049313,8885
1511726.9,1511615.8,0.13333334,141.70195,0.01,60.011028584289896,0.01,10,-145.21907,143688.50946044922,533258,-0.06666667,0.01,0.9470813,0.01,4.894895,-136.70195,2401,106.691414,0.13333334,8886,,,0.13333334,1259163.5,0.3482985,-111.157814,1.280584,,8403.733,-561.2561,6.4105584e-13,,561.2561,5.0492005,8886
1309199.1,1309199.1,-0.13333334,141.70247,0.01,60.009902104197145,0.01,10,-141.289,143714.37736344337,533308,-0.06666667,0.01,0.000117257034,0.01,4.8948207,-136.70247,2401,106.691414,0.13333334,8887,,,-0.13333334,1259309.9,-0.2129234,-0.012642484,4.5758,,0.5434358,-561.2561,6.4091164e-13,,561.2561,5.049088,8887
1309204.5,1309204.5,0.13333334,141.69942,0.01,60.00483798379838,0.01,10,-109.56779,143738.97521328926,533323,0.13333334,0.01,6.1283856e-05,0.01,4.89471,-136.69942,2401,106.691414,0.06666667,8888,,,0.13333334,1259424.4,0.46057516,-0.0071153673,4.8896475,,0.2139902,-561.2561,6.407674e-13,,561.2561,5.0489755,8888
1309209.8,1309209.6,-0.13333334,141.69757,0.01,60.00078749015637,0.01,10,-120.44949,143762.55491566658,533347,0.06666667,0.01,0.0012773265,0.01,4.8943954,-136.69757,2401,106.691414,-0.13333334,8889,,,-0.13333334,1259549.8,-0.3222475,-0.14425965,3.103575,,6.240325,-561.2561,6.406233e-13,,561.2561,5.048863,8889
1309215.0,1309214.9,-0.13333334,141.69463,0.01,59.996062992125985,0.01,10,-110.441376,143784.94141626358,533365,0.06666667,0.01,0.0009321806,0.01,4.8941464,-136.69463,2401,106.691414,-0.13333334,8890,,,0.13333334,1259665.2,-0.05948671,-0.10950375,3.6926548,,7.938951,-561.2561,6.404791e-13,,561.2561,5.0487504,8890
1309220.2,1309220.1,0.13333334,141.69148,0.01,59.991339556855245,0.01,10,-108.74187,143807.66188025475,533383,0.13333334,0.01,0.0013272557,0.01,4.893891,-136.69148,2401,106.691414,-0.06666667,8891,,,-0.13333334,1259779.0,0.052702457,-0.14993592,3.6073785,,7.930771,-561.2561,6.403351e-13,,561.2561,5.048638,8891
1309225.4,1309225.1,-0.13333334,141.68817,0.01,59.98605488079172,0.01,10,-107.20093,143829.87699055672,533396,-0.06666667,0.01,0.0027500645,0.01,4.8937907,-136.68817,2401,106.691414,-0.13333334,8892,,,-0.13333334,1259891.2,-0.4902323,-0.29799742,5.0061507,,23.149231,-561.2561,6.4019097e-13,,561.2561,5.0485253,8892
1309230.8,1309230.5,0.13333334,141.6868,0.01,59.98358259305071,0.01,10,-124.487915,143852.0958313942,533434,0.06666667,0.01,0.0023771925,0.01,4.893393,-136.6868,2401,106.691414,-0.13333334,8893,,,0.13333334,1260020.8,0.20928875,-0.30039474,2.3317194,,11.582025,-561.2561,6.4004715e-13,,561.2561,5.0484133,8893
1309235.9,1309235.5,-0.13333334,141.6842,0.01,59.97874971891162,0.01,10,-113.64399,143873.70393514633,533451,-0.13333334,0.01,0.0023150113,0.01,4.893209,-136.6842,2401,106.691414,-0.06666667,8894,,,0.13333334,1260139.4,-0.21600528,-0.3223331,4.2933474,,11.510775,-561.2561,6.399031e-13,,561.2561,5.0483007,8894
1309241.1,1309240.8,-0.13333334,141.6798,0.01,59.97549184935357,0.01,10,-97.376175,143898.72929811478,533482,0.13333334,0.01,0.002926396,0.01,4.892998,-136.6798,2401,106.691414,0.06666667,8895,,,-0.13333334,1260241.8,-0.07826039,-0.3375192,4.0078135,,16.868847,-561.2561,6.397593e-13,,561.2561,5.048188,8895
1309246.4,1309245.8,-0.13333334,141.6764,0.01,59.97032374100719,0.01,10,-106.646774,143922.96254515648,533496,0.06666667,0.01,0.0047983294,0.01,4.892808,-136.6764,2401,106.691414,0.13333334,8896,,,-0.13333334,1260353.4,-0.06573896,-0.59145087,4.203145,,35.610683,-561.2561,6.396154e-13,2.9256883e-12,561.2561,5.0480757,8896
1309251.1,1309251.1,-0.06666667,141.6727,0.01,59.966168371361135,0.01,10,-103.611275,143946.44206142426,533519,0.13333334,0.01,0.00044615724,0.01,4.8923097,-136.6727,2401,106.691414,0.13333334,8897,,,-0.13333334,1260462.0,0.092935696,-0.052415725,1.4145819,,2.8745558,-561.2561,6.394717e-13,1.8081228e-22,561.2561,5.047963,8897
1309256.9,1309256.2,-0.13333334,141.66959,0.01,59.9611148572713,0.01,10,-109.08295,143969.58800578117,533534,0.13333334,0.01,0.0061632856,0.01,4.8919544,-136.66959,2401,106.691414,0.13333334,8898,,,-0.06666667,1260576.0,0.072500005,-0.6719294,2.7741961,,39.63654,-561.2561,6.3932795e-13,1.2073449e-14,561.2561,5.047851,8898
1309261.5,1309261.4,0.06666667,141.66704,0.01,59.95639959546016,0.01,10,-113.844475,143992.7494573593,533552,-0.13333334,0.01,0.0008010498,0.01,4.891915,-136.66704,2401,106.691414,0.13333334,8899,,,-0.13333334,1260695.0,-0.04960482,-0.09733284,5.5209517,,4.9125752,-561.2561,6.391843e-13,,561.2561,5.0477386,8899
1309267.4,1309266.5,-0.13333334,141.66786,0.01,59.955955056179775,0.01,10,-144.03845,144015.1392376423,533608,-0.06666667,0.01,0.0068275225,0.01,4.891586,-136.66786,2401,106.691414,0.13333334,8900,,,0.13333334,1260844.0,0.07580538,-0.83468246,2.9708195,,56.82268,-561.2561,6.390406e-13,,561.2561,5.047626,8900
1309272.0,1309271.8,0.06666667,141.66455,0.01,59.95124143354679,0.01,10,-107.18201,144037.0275657177,533626,0.13333334,0.01,0.002108405,0.01,4.89107,-136.66455,2401,106.691414,-0.13333334,8901,,,0.13333334,1260956.1,0.23480633,-0.24673475,1.2753949,,14.354965,-561.2561,6.388971e-13,,561.2561,5.047514,8901
1309277.8,1309276.8,-0.13333334,141.66139,0.01,59.94607953268928,0.01,10,-108.535255,144059.23311328888,533640,0.13333334,0.01,0.009446175,0.01,4.890809,-136.66139,2401,106.691414,-0.06666667,8902,,,0.13333334,1261069.8,0.04214278,-1.0483296,3.5618868,,39.203136,-561.2561,6.387535e-13,,561.2561,5.0474014,8902
1309282.5,1309281.2,-0.06666667,141.65898,0.01,59.94271593844771,0.01,10,-115.215546,144081.21569800377,533670,-0.13333334,0.01,0.010636798,0.01,4.890558,-136.65898,2401,106.691414,0.13333334,8903,,,-0.13333334,1261189.9,-0.20247246,-1.2343967,3.6556509,,54.586098,-561.2561,6.386101e-13,,561.2561,5.0472894,8903
1309288.4,1309286.0,0.13333334,141.6558,0.01,59.938230008984725,0.01,10,-108.46549,144105.88728880882,533690,-0.13333334,0.01,0.020309508,0.01,4.8904214,-136.6558,2401,106.691414,0.06666667,8904,,,0.13333334,1261303.4,0.22357169,-2.3890944,4.6556106,,134.46909,-561.2561,6.384666e-13,,561.2561,5.047177,8904
1309293.5,1309290.9,0.13333334,141.65504,0.01,59.93542953396968,0.01,10,-129.72903,144130.1886754036,533725,-0.13333334,0.01,0.021408977,0.01,4.889941,-136.65504,2401,106.691414,0.06666667,8905,,,-0.13333334,1261438.1,-0.05282785,-2.6586504,1.6023177,,128.70439,-561.2561,6.383232e-13,,561.2561,5.047065,8905
1309298.2,1309296.2,0.06666667,141.65308,0.01,59.931169997754324,0.01,10,-119.101974,144153.65271687508,533747,0.13333334,0.01,0.01717573,0.01,4.889779,-136.65308,2401,106.691414,0.13333334,8906,,,0.13333334,1261562.2,0.46584877,-1.9855158,4.397579,,99.05908,-561.2561,6.3817983e-13,,561.2561,5.0469522,8906
1309304.0,1309301.2,0.13333334,141.6496,0.01,59.92646233299652,0.01,10,-105.841095,144177.2313182354,533765,0.06666667,0.01,0.023217145,0.01,4.889602,-136.6496,2401,106.691414,0.13333334,8907,,,-0.13333334,1261673.0,0.21380289,-2.7196262,4.3473353,,110.50892,-561.2561,6.3803666e-13,,561.2561,5.04684,8907
1309309.2,1309306.1,-0.13333334,141.64734,0.01,59.92198024247867,0.01,10,-116.4893,144199.39256048203,533785,-0.13333334,0.01,0.02464216,0.01,4.889436,-136.64734,2401,106.691414,0.06666667,8908,,,0.13333334,1261794.5,-0.06597701,-3.109509,4.3727427,,216.5057,-561.2561,6.3789333e-13,,561.2561,5.0467277,8908
1309313.9,1309311.2,-0.06666667,141.64708,0.01,59.92064204736783,0.01,10,-134.39105,144221.65143465996,533833,0.13333334,0.01,0.021900918,0.01,4.8888597,-136.64708,2401,106.691414,-0.13333334,8909,,,0.13333334,1261933.9,0.084599875,-2.5773628,0.7364213,,157.28204,-561.2561,6.3775016e-13,,561.2561,5.0466156,8909
1309319.8,1309316.4,0.13333334,141.64372,0.01,59.91571268237935,0.01,10,-106.70964,144244.01270151138,533849,0.13333334,0.01,0.030844186,0.01,4.888576,-136.64372,2401,106.691414,0.06666667,8910,,,-0.13333334,1262045.6,0.17116833,-3.432149,3.3014255,,274.2468,-561.2561,6.37607e-13,,561.2561,5.046503,8910
1309324.2,1309320.8,0.06666667,141.6412,0.01,59.9110088654472,0.01,10,-114.11405,144266.60867905617,533867,0.13333334,0.01,0.031584162,0.01,4.888348,-136.6412,2401,106.691414,-0.13333334,8911,,,-0.13333334,1262164.8,-0.06875278,-3.5518491,3.8617058,,265.90573,-561.2561,6.3746393e-13,,561.2561,5.046391,8911
1309330.2,1309323.4,-0.13333334,141.63985,0.01,59.90787701974865,0.01,10,-124.45493,144288.06373000145,533899,0.13333334,0.01,0.06530129,0.01,4.888201,-136.63985,2401,106.691414,-0.06666667,8912,,,-0.13333334,1262294.2,-0.19026121,-6.9104943,4.5475845,,570.2825,-561.2561,6.373208e-13,,561.2561,5.046279,8912
1309335.5,1309328.5,0.13333334,141.63669,0.01,59.90283855043195,0.01,10,-108.47262,144312.54012608528,533914,-0.06666667,0.01,0.052009482,0.01,4.8880887,-136.63669,2401,106.691414,0.13333334,8913,,,-0.13333334,1262407.8,0.05028697,-7.045232,4.824473,,192.725,-561.2561,6.3717786e-13,,561.2561,5.0461664,8913
1309340.6,1309333.2,-0.13333334,141.63518,0.01,59.89937177473637,0.01,10,-123.32846,144336.8319864273,533943,0.13333334,0.01,0.06684539,0.01,4.887863,-136.63518,2401,106.691414,0.13333334,8914,,,0.06666667,1262536.0,0.17464189,-7.33487,3.8050063,,560.93823,-561.2561,6.3703486e-13,,561.2561,5.0460544,8914
1309346.0,1309336.9,-0.13333334,141.63295,0.01,59.8951205832866,0.01,10,-116.763405,144360.58049750328,533965,-0.13333334,0.01,0.08421403,0.01,4.8876734,-136.63295,2401,106.691414,-0.06666667,8915,,,-0.13333334,1262657.8,-0.47733253,-9.08577,4.119324,,696.49,-561.2561,6.36892e-13,,561.2561,5.0459423,8915
1309351.1,1309341.9,-0.13333334,141.63103,0.01,59.892664872139974,0.01,10,-119.43978,144383.63224959373,534003,-0.13333334,0.01,0.09113911,0.01,4.8874846,-136.63103,2401,106.691414,-0.13333334,8916,,,-0.06666667,1262782.2,-0.45484322,-9.247135,4.141652,,745.9822,-561.2561,6.367491e-13,7.009887e-10,561.2561,5.0458302,8916
1309356.2,1309346.2,-0.13333334,141.62715,0.01,59.89177974655153,0.01,10,-102.110344,144405.93942213058,534055,0.13333334,0.01,0.092192106,0.01,4.8873916,-136.62715,2401,106.691414,-0.13333334,8917,,,-0.06666667,1262889.2,-0.19346052,-9.963397,4.9728045,,804.2886,-561.2561,6.366064e-13,,561.2561,5.0457177,8917
1309360.9,1309348.1,-0.06666667,141.6236,0.01,59.88730657098004,0.01,10,-105.03375,144428.23555874825,534075,0.13333334,0.01,0.11337778,0.01,4.887271,-136.6236,2401,106.691414,-0.13333334,8918,,,-0.13333334,1262999.2,-0.21926513,-12.794334,4.7310953,,542.5884,-561.2561,6.364636e-13,1.2127767e-16,561.2561,5.0456057,8918
1309366.8,1309352.2,-0.13333334,141.62033,0.01,59.882946518668014,0.01,10,-107.43605,144450.56917881966,534096,-0.13333334,0.01,0.10717206,0.01,4.88714,-136.62033,2401,106.691414,-0.13333334,8919,,,0.06666667,1263111.8,-0.33745718,-14.556859,4.5693336,,955.70215,-561.2561,6.363209e-13,,561.2561,5.0454936,8919
1309372.1,1309352.8,0.13333334,141.61606,0.01,59.88508968609865,0.01,10,-98.567474,144472.86170434952,534175,0.13333334,0.01,0.159714,0.01,4.8868823,-136.61606,2401,106.691414,-0.06666667,8920,,,0.13333334,1263215.2,0.33704615,-19.367775,3.536013,,1155.613,-561.2561,6.361782e-13,,561.2561,5.0453815,8920
1309377.2,1309353.6,-0.13333334,141.61417,0.01,59.88140343010873,0.01,10,-119.60647,144495.2464814186,534202,0.06666667,0.01,0.19024129,0.01,4.8868694,-136.61417,2401,106.691414,0.13333334,8921,,,0.13333334,1263340.0,0.21878062,-23.64524,5.609462,,1258.7262,-561.2561,6.360356e-13,,561.2561,5.0452695,8921
1309382.5,1309354.4,0.13333334,141.61096,0.01,59.87637301053575,0.01,10,-108.12956,144519.97092032433,534217,0.06666667,0.01,0.20317724,0.01,4.886772,-136.61096,2401,106.691414,0.13333334,8922,,,0.13333334,1263453.0,0.4861362,-28.130592,4.8482385,,1748.5234,-561.2561,6.35893e-13,,561.2561,5.0451574,8922
1309387.8,1309349.8,-0.13333334,141.61278,0.01,59.876386865404015,0.01,10,-152.64067,144544.6533384323,534277,-0.13333334,0.01,0.31294832,0.01,4.886507,-136.61278,2401,106.691414,0.13333334,8923,,,-0.06666667,1263610.8,-0.17243013,-38.050747,3.2900035,,2786.4822,-561.2561,6.357505e-13,,561.2561,5.0450454,8923
1309392.2,1309312.4,-0.06666667,141.61058,0.01,59.87337516808606,0.01,10,-117.22997,144568.03608703613,534310,0.13333334,0.01,0.67730445,0.01,4.8865323,-136.61058,2401,106.691414,0.13333334,8924,,,0.13333334,1263732.9,0.344206,-79.83416,5.874959,,6027.515,-561.2561,6.3560805e-13,,561.2561,5.0449333,8924
1309398.1,1309178.6,-0.13333334,141.60735,0.01,59.8684593837535,0.01,10,-107.60089,144591.1249191761,534326,0.13333334,0.01,2.020589,0.01,4.885912,-136.60735,2401,106.691414,0.06666667,8925,,,0.13333334,1263845.5,0.19468626,-219.51205,-0.16442397,,17871.596,-561.2561,6.3546564e-13,2.332902e-18,561.2561,5.0448213,8925
1309403.4,1309012.6,-0.13333334,141.60526,0.01,59.864104862200314,0.01,10,-117.97524,144613.0772910118,534347,0.13333334,0.01,3.5297124,0.01,4.885912,-136.60526,2401,106.691414,-0.13333334,8926,,,0.06666667,1263968.5,-0.070679575,-390.76157,4.761996,,31361.441,-561.2561,6.353232e-13,,561.2561,5.044709,8926
1309408.5,1296619.2,0.13333334,141.6019,0.01,59.85874313879243,0.01,10,-106.66204,144635.44337058067,534359,-0.06666667,0.01,100.854836,0.01,4.886038,-136.6019,2401,106.691414,-0.13333334,8927,,,-0.13333334,1264080.1,-0.20372555,-12789.241,5.474459,,900283.9,-561.2561,6.3518087e-13,,561.2561,5.044597,8927
