TimeElapsed,AvgEpLen,IWMin,ReturnMean,InvPendulum_std1_higher,DenMISEMeanLog,BoundBonus,Bound,NumTrainableParams,Regret,InvPendulum_mu3_higher,IWFirstEpisode,Regret/t,NumTrajectories,ReturnMin,InvPendulum_std2_higher,InvPendulum_mu0_higher,ReturnLastEpisode,MinEpLen,InvPendulum_std3_higher,InvPendulum_std0_higher,IWMean,ReturnMax,GridSize,IWLastEpisode,TimestepsSoFar,DenMISELogFirst,ReturnAbsMax,IWMax,BoundMISE,ActionIn1,InvPendulum_mu2_higher,Iteration,InvPendulum_mu1_higher,DenMISELogLast,Delta
55129.813826322556,56.56160923687534,,-133.88504,0.01,5.2503004,5079.4487,5065.3877,,769839.75,0.12,,138.88504,5543,-584.77747,0.01,-0.2,-159.26755,11,0.01,0.01,0.12737027,91.26765,1296,,313521,5.2225394,584.77747,333.5326,-14.060833,0.32392088,0.2,5543,0.2,1.9057518,3.0510676e-12
55142.80494427681,56.55573593073593,,-133.88249,0.01,5.2503476,5079.484,5062.131,,769964.5,-0.2,,138.88249,5544,-584.77747,0.01,-0.12,-119.72845,11,0.01,0.01,0.16244859,91.26765,1296,,313545,5.222359,584.77747,554.2379,-17.352875,-0.6825088,-0.2,5544,-0.2,6.395604,3.0499665e-12
55155.49487519264,56.54950405770965,,-133.8786,0.01,5.250448,5123.4224,5061.2646,,770081.8,0.2,,138.8786,5545,-584.77747,0.01,-0.2,-112.31463,11,0.01,0.01,0.538054,91.26765,1296,,313567,5.222179,584.77747,2474.04,-62.15796,-0.06736323,-0.2,5545,0.12,6.641709,3.048867e-12
55169.46417474747,56.54417598269023,,-133.87589,0.01,5.2504225,5258.8076,5060.7803,,770205.6,0.12,,138.87589,5546,-584.77747,0.01,0.2,-118.76759,11,0.01,0.01,2.013614,91.26765,1296,,313594,5.221998,584.77747,5527.241,-198.02754,0.6360671,0.12,5546,0.2,5.6434236,3.0477671e-12
55186.511053562164,56.53993149450153,,-133.87465,0.01,5.2505713,5262.3706,5060.7666,,770337.7,-0.04,,138.87465,5547,-584.77747,0.01,-0.2,-127.09153,11,0.01,0.01,1.0000498,91.26765,1296,,313627,5.221818,584.77747,5546.99,-201.604,-0.35185093,-0.04,5547,-0.04,5.657449,3.0466688e-12
55203.65991234779,56.61986301369863,,-133.87596,0.01,5.2503386,5262.4067,5059.8623,,770483.9,0.12,,138.87596,5548,-584.77747,0.01,-0.12,-141.16855,11,0.01,0.01,1.9840589,91.26765,1296,,314127,5.2216377,584.77747,5547.99,-202.54454,0.15371285,-0.04,5548,0.2,4.2678165,3.04557e-12
55218.9002122879,56.613263651108305,,-133.87285,0.01,5.250486,5262.442,5058.5645,,770605.44,0.12,,138.87285,5549,-584.77747,0.01,-0.04,-116.591736,11,0.01,0.01,1.0000111,91.26765,1296,,314147,5.2214575,584.77747,5549.001,-203.87721,-0.07565169,0.04,5549,-0.2,5.6809525,3.0444727e-12
55233.787029743195,56.65081081081081,,-133.91429,0.01,5.2505603,5262.4287,5057.944,,770974.3,0.12,,138.91429,5550,-584.77747,0.01,0.12,-363.86716,11,0.01,0.01,1.683556,91.26765,1296,,314412,5.221277,584.77747,5548.1807,-204.48494,-0.09046987,-0.12,5550,-0.2,5.9710193,3.0433754e-12
55247.86276578903,56.644748693929024,,-133.91179,0.01,5.250723,5258.9863,5056.757,,771099.4,-0.2,,138.91179,5551,-584.77747,0.01,0.12,-120.10244,11,0.01,0.01,2.022325,91.26765,1296,,314435,5.2210975,584.77747,5548.2393,-202.22974,0.03591183,0.2,5551,-0.12,5.935669,3.0422795e-12
55261.25356173515,56.63958933717579,,-133.90932,0.01,5.250639,5253.981,5056.5005,,771224.5,-0.04,,138.90932,5552,-584.77747,0.01,-0.2,-120.11061,11,0.01,0.01,1.8330355,91.26765,1296,,314463,5.220917,584.77747,4732.0166,-197.48035,-0.25049403,-0.2,5552,0.2,4.327628,3.0411834e-12
55274.666672706604,56.63245092742662,,-133.90547,0.01,5.250968,5079.795,5054.0454,,771342.1,-0.2,,138.90547,5553,-584.77747,0.01,-0.2,-112.64385,11,0.01,0.01,0.23306793,91.26765,1296,,314480,5.220737,584.77747,554.45996,-25.749674,-0.046380267,0.12,5553,0.2,6.690969,3.0400886e-12
55288.197959661484,56.6298163485776,,-133.9032,0.01,5.250669,5262.5723,5053.7734,,771468.4,0.12,,138.9032,5554,-584.77747,0.01,0.2,-121.23871,11,0.01,0.01,0.8528293,91.26765,1296,,314522,5.2205567,584.77747,4308.246,-208.7989,0.08078678,-0.12,5554,-0.12,4.3690443,3.0389933e-12
55301.863973617554,56.627362736273625,,-133.90437,0.01,5.2505717,5262.6562,5048.973,,771613.8,0.12,,138.90437,5555,-584.77747,0.01,-0.04,-140.40048,11,0.01,0.01,1.0001053,91.26765,1296,,314565,5.220377,584.77747,5555.0,-213.68315,-0.15673092,-0.04,5555,-0.2,5.0601597,3.0378998e-12
55315.51462602615,56.67836573074154,,-133.9591,0.01,5.250089,5079.8975,5047.823,,772056.8,0.2,,138.9591,5556,-584.77747,0.01,-0.12,-438.0135,11,0.01,0.01,0.27457657,91.26765,1296,,314905,5.2201967,584.77747,1062.2493,-32.07398,0.061816677,0.2,5556,-0.2,2.8758986,3.036806e-12
55328.75509381294,56.672125247435666,,-133.95631,0.01,5.249902,5079.9326,5045.742,,772180.25,-0.2,,138.95631,5557,-584.77747,0.01,0.2,-118.48632,11,0.01,0.01,0.29804006,91.26765,1296,,314927,5.220017,584.77747,673.55005,-34.190548,0.31738767,0.12,5557,0.2,4.951745,3.0357132e-12
55341.064041137695,56.66534724721123,,-133.95218,0.01,5.250031,5256.333,5044.3403,,772296.25,0.2,,138.95218,5558,-584.77747,0.01,0.2,-110.99081,11,0.01,0.01,1.896491,91.26765,1296,,314946,5.219837,584.77747,4737.751,-211.9927,0.5440755,-0.04,5558,0.2,6.6897697,3.0346207e-12
55355.00400137901,56.658391797085805,,-133.94847,0.01,5.2500725,5262.7993,5043.177,,772414.56,0.2,,138.94847,5559,-584.77747,0.01,0.12,-113.27769,11,0.01,0.01,1.9896146,91.26765,1296,,314964,5.219657,584.77747,5558.487,-219.62262,0.1366458,-0.04,5559,-0.12,5.0420547,3.0335292e-12
55371.66676545143,56.65503597122302,,-133.94873,0.01,5.2502255,5080.036,5043.1216,,772554.94,0.2,,138.94873,5560,-584.77747,0.01,-0.2,-135.36044,11,0.01,0.01,0.30829293,91.26765,1296,,315002,5.219477,584.77747,713.53735,-36.91451,0.32128054,0.2,5560,0.12,5.7175665,3.032438e-12
55388.98665547371,56.64988311454774,,-133.9463,0.01,5.250226,5259.3438,5039.59,,772680.4,0.2,,138.9463,5561,-584.77747,0.01,-0.12,-120.424355,11,0.01,0.01,2.008322,91.26765,1296,,315030,5.2192974,584.77747,5545.7686,-219.75394,0.16693287,0.2,5561,-0.12,5.952369,3.031348e-12
55404.2660138607,56.644372527867674,,-133.94441,0.01,5.2500935,5262.9062,5038.1255,,772808.8,-0.04,,138.94441,5562,-584.77747,0.01,-0.12,-123.429245,11,0.01,0.01,1.0000112,91.26765,1296,,315056,5.2191176,584.77747,5561.997,-224.7807,-0.17699268,-0.04,5562,0.04,4.0614433,3.0302575e-12
55419.145050525665,56.64641380550063,,-133.94571,0.01,5.2497516,5256.5107,5034.4756,,772955.0,0.2,,138.94571,5563,-584.77747,0.01,-0.2,-141.17453,11,0.01,0.01,1.5257,91.26765,1296,,315124,5.218938,584.77747,4626.951,-222.03534,0.24297848,0.04,5563,0.2,3.659376,3.0291685e-12
55433.322533369064,56.64521926671459,,-133.94835,0.01,5.2500443,5124.0835,5032.7334,,773108.6,-0.2,,138.94835,5564,-584.77747,0.01,-0.2,-148.65605,11,0.01,0.01,0.8372385,91.26765,1296,,315174,5.218758,584.77747,3066.449,-91.350105,-0.07281102,0.2,5564,0.12,6.724351,3.0280793e-12
55446.61338734627,56.64061096136568,,-133.94505,0.01,5.250177,5263.0137,5026.971,,773229.25,-0.04,,138.94505,5565,-584.77747,0.01,-0.12,-115.62481,11,0.01,0.01,1.0000001,91.26765,1296,,315205,5.2185783,584.77747,5565.0005,-236.0426,-0.3248875,-0.04,5565,-0.12,6.2916126,3.0269916e-12
55460.822127103806,56.7202659001078,,-133.99034,0.01,5.250115,5263.0493,5023.495,,773620.25,0.04,,138.99034,5566,-584.77747,0.01,-0.2,-386.00394,11,0.01,0.01,1.0000845,91.26765,1296,,315705,5.2183986,584.77747,5565.998,-239.55406,-0.13081071,-0.04,5566,0.04,5.21202,3.025904e-12
55474.681077480316,56.714567989940726,,-133.98817,0.01,5.2497973,5080.277,5023.1763,,773747.1,0.2,,138.98817,5567,-584.77747,0.01,0.12,-121.89718,11,0.01,0.01,0.44996,91.26765,1296,,315730,5.2182193,584.77747,1633.907,-57.100693,-0.057502136,-0.2,5567,-0.2,3.7969306,3.0248172e-12
55488.20187830925,56.70905172413793,,-133.98639,0.01,5.249819,5080.3115,5021.3105,,773876.2,0.2,,138.98639,5568,-584.77747,0.01,0.12,-124.05529,11,0.01,0.01,0.5165337,91.26765,1296,,315756,5.2180395,584.77747,2179.7979,-59.00083,0.7512512,0.2,5568,0.2,5.957415,3.0237306e-12
55502.04225444794,56.704973963009515,,-133.98528,0.01,5.249596,5263.1504,5018.357,,774009.0,-0.04,,138.98528,5569,-584.77747,0.01,-0.2,-127.81372,11,0.01,0.01,1.0053885,91.26765,1296,,315790,5.2178597,584.77747,5524.179,-244.7936,-0.49590543,-0.04,5569,-0.2,4.553771,3.0226449e-12
55516.1702105999,56.78456014362657,,-134.00647,0.01,5.2495065,5080.38,5017.307,,774266.0,-0.2,,139.00647,5570,-584.77747,0.01,-0.2,-251.99377,11,0.01,0.01,0.59356505,91.26765,1296,,316290,5.2176805,584.77747,2270.7483,-63.072872,-0.28730547,-0.12,5570,0.2,5.0510564,3.0215591e-12
55529.20614004135,56.77705977382875,,-134.00142,0.01,5.2497406,5080.414,5014.6978,,774376.94,-0.2,,139.00142,5571,-584.77747,0.01,-0.2,-105.951965,11,0.01,0.01,0.56739867,91.26765,1296,,316305,5.2175007,584.77747,2378.7153,-65.71636,-0.7249365,-0.12,5571,-0.2,7.0414176,3.020475e-12
55541.75377368927,56.775484565685574,,-133.99788,0.01,5.2497706,5263.263,5011.9463,,774496.2,-0.04,,138.99788,5572,-584.77747,0.01,-0.2,-114.24935,11,0.01,0.01,0.99139464,91.26765,1296,,316353,5.2173214,584.77747,5524.0474,-251.31671,-0.3857036,-0.04,5572,-0.12,5.9196224,3.0193905e-12
55560.145193099976,56.85501525210838,,-134.01857,0.01,5.2499313,5080.4834,5011.57,,774750.5,0.2,,139.01857,5573,-584.77747,0.01,0.2,-249.2865,11,0.01,0.01,0.55256104,91.26765,1296,,316853,5.2171416,584.77747,1517.9089,-68.91362,0.50968176,-0.12,5573,0.2,6.4631944,3.0183076e-12
55576.20422029495,56.84983853606028,,-134.01646,0.01,5.249719,5263.3345,5011.1963,,774877.75,-0.04,,139.01646,5574,-584.77747,0.01,-0.12,-122.24587,11,0.01,0.01,1.0000008,91.26765,1296,,316881,5.2169623,584.77747,5573.998,-252.13805,-0.20406565,0.04,5574,-0.12,4.554113,3.0172243e-12
55592.988667964935,56.92932735426009,,-134.06204,0.01,5.249477,5080.5522,5010.8086,,775270.9,-0.2,,139.06204,5575,-584.77747,0.01,0.12,-388.1363,11,0.01,0.01,0.64160144,91.26765,1296,,317381,5.216783,584.77747,1391.6833,-69.74346,-0.06926918,-0.2,5575,0.2,4.2065444,3.016142e-12
55608.38430261612,56.923242467718794,,-134.05893,0.01,5.2495112,5080.586,5010.032,,775392.56,-0.2,,139.05893,5576,-584.77747,0.01,0.2,-116.67698,11,0.01,0.01,0.60619843,91.26765,1296,,317404,5.2166038,584.77747,1891.8618,-70.5536,-0.35724115,-0.2,5576,-0.12,5.8538647,3.0150602e-12
55622.8462600708,56.9159046082123,,-134.05472,0.01,5.249351,5263.441,5007.7134,,775508.2,0.04,,139.05472,5577,-584.77747,0.01,-0.04,-110.63538,11,0.01,0.01,1.037937,91.26765,1296,,317420,5.2164245,584.77747,5576.6245,-255.72739,-0.2140094,-0.04,5577,-0.2,4.829926,3.0139793e-12
55636.51754760742,56.93438508425959,,-134.07518,0.01,5.248867,5263.4766,5007.444,,775761.4,-0.04,,139.07518,5578,-584.77747,0.01,-0.04,-248.17973,11,0.01,0.01,1.0037535,91.26765,1296,,317580,5.216245,584.77747,5577.997,-256.03287,-0.07774831,0.04,5578,-0.04,2.81457,3.0128983e-12
55650.427680015564,56.93134970424807,,-134.07599,0.01,5.249009,5080.6895,5003.7236,,775904.94,-0.2,,139.07599,5579,-584.77747,0.01,0.2,-138.56665,11,0.01,0.01,0.677292,91.26765,1296,,317620,5.216066,584.77747,3103.3381,-76.96578,-0.07537406,0.12,5579,-0.2,6.3417554,3.0118184e-12
55664.20048713684,56.92706093189964,,-134.07364,0.01,5.2490997,5080.7236,5003.1147,,776030.9,-0.2,,139.07364,5580,-584.77747,0.01,0.2,-120.92513,11,0.01,0.01,0.6878515,91.26765,1296,,317653,5.2158866,584.77747,2781.4336,-77.60888,-0.079334974,-0.2,5580,0.12,6.195749,3.0107392e-12
55677.6274664402,56.91954846801649,,-134.06914,0.01,5.2492547,5080.7583,5000.6396,,776144.9,0.2,,139.06914,5581,-584.77747,0.01,0.2,-109.0014,11,0.01,0.01,0.7139379,91.26765,1296,,317668,5.2157073,584.77747,2904.8162,-80.11859,0.7553813,0.2,5581,0.12,6.5282035,3.0096602e-12
55690.9857738018,56.91383016839843,,-134.06604,0.01,5.2491527,5260.972,4999.896,,776266.6,0.2,,139.06604,5582,-584.77747,0.01,-0.12,-116.79775,11,0.01,0.01,1.0238464,91.26765,1296,,317693,5.215528,584.77747,3698.0923,-261.07596,-0.24202083,-0.12,5582,-0.2,5.0799026,3.0085819e-12
55704.99941730499,56.99319362349991,,-134.13141,0.01,5.2493176,5080.8267,4998.147,,776770.7,-0.2,,139.13141,5583,-584.77747,0.01,0.2,-499.0513,11,0.01,0.01,0.7855499,91.26765,1296,,318193,5.215349,584.77747,3749.9434,-82.67979,0.043929353,-0.12,5583,0.2,6.3333664,3.0075044e-12
55718.31167316437,56.98692693409742,,-134.12654,0.01,5.2492437,5263.684,4998.0117,,776882.6,-0.04,,139.12654,5584,-584.77747,0.01,-0.2,-106.91654,11,0.01,0.01,0.99849534,91.26765,1296,,318215,5.21517,584.77747,5572.1006,-265.67215,-0.41591668,0.04,5584,-0.2,5.2096314,3.0064274e-12
55731.96975183487,57.06624888093106,,-134.15114,0.01,5.2491503,5080.895,4996.4087,,777159.1,-0.12,,139.15114,5585,-584.77747,0.01,-0.2,-271.48477,11,0.01,0.01,0.82824576,91.26765,1296,,318715,5.214991,584.77747,4371.99,-84.48638,-0.29665276,-0.2,5585,0.2,5.0336714,3.005351e-12
55747.51832938194,57.05871822413176,,-134.14693,0.01,5.249344,5263.7607,4994.1245,,777274.75,0.2,,139.14693,5586,-584.77747,0.01,0.04,-110.61557,11,0.01,0.01,1.0,91.26765,1296,,318730,5.214812,584.77747,5585.9873,-269.63635,0.14751187,0.04,5586,-0.12,6.7133,3.0042746e-12
55764.69264507294,57.059781635940574,,-134.15187,0.01,5.249396,5080.964,4992.968,,777441.5,0.12,,139.15187,5587,-584.77747,0.01,0.2,-161.78871,11,0.01,0.01,0.8231863,91.26765,1296,,318793,5.214633,584.77747,3247.8506,-87.99586,0.32160106,-0.2,5587,0.2,5.8395543,3.0031995e-12
55780.9894592762,57.05261274158912,,-134.14784,0.01,5.249473,5124.9155,4990.9883,,777558.1,-0.12,,139.14784,5588,-584.77747,0.01,0.2,-111.635254,11,0.01,0.01,1.2864903,91.26765,1296,,318810,5.2144537,584.77747,5473.5527,-133.92722,-0.35056573,-0.2,5588,-0.2,5.997312,3.0021246e-12
55796.20872378349,57.04687779567006,,-134.14279,0.01,5.249481,5081.0317,4990.7505,,777669.06,0.12,,139.14279,5589,-584.77747,0.01,-0.2,-105.91459,11,0.01,0.01,0.70531327,91.26765,1296,,318835,5.214275,584.77747,2696.5947,-90.281136,-0.49216765,-0.2,5589,-0.2,5.3251014,3.0010504e-12
55810.74052166939,57.043112701252234,,-134.1424,0.01,5.2496786,5081.0664,4990.167,,777806.0,0.2,,139.1424,5590,-584.77747,0.01,0.12,-131.91165,11,0.01,0.01,1.0024328,91.26765,1296,,318871,5.214096,584.77747,5453.607,-90.89954,0.32479572,-0.2,5590,0.2,6.7511435,2.9999766e-12
55827.029903650284,57.036666070470396,,-134.13931,0.01,5.249512,5081.1,4987.3237,,777927.9,0.2,,139.13931,5591,-584.77747,0.01,-0.2,-116.91896,11,0.01,0.01,1.0067996,91.26765,1296,,318892,5.2139173,584.77747,5219.7236,-93.776505,0.07599123,-0.12,5591,0.2,4.610328,2.998904e-12
55841.72269678116,57.030937052932764,,-134.13705,0.01,5.2496753,5081.135,4986.4224,,778054.4,-0.2,,139.13705,5592,-584.77747,0.01,-0.2,-121.4268,11,0.01,0.01,1.0453012,91.26765,1296,,318917,5.2137384,584.77747,5159.089,-94.71222,-0.48457077,-0.2,5592,0.12,6.4365163,2.9978311e-12
55855.291345357895,57.02342213481137,,-134.13199,0.01,5.250002,5081.169,4986.3916,,778165.25,0.12,,139.13199,5593,-584.77747,0.01,-0.2,-105.95164,11,0.01,0.01,0.869002,91.26765,1296,,318932,5.2135596,584.77747,3340.5847,-94.777145,-0.07603963,-0.2,5593,0.2,7.3024554,2.9967597e-12
55868.65697002411,57.01662495530926,,-134.1286,0.01,5.2491784,5081.2036,4986.23,,778285.4,-0.2,,139.1286,5594,-584.77747,0.01,-0.2,-115.12784,11,0.01,0.01,0.81076664,91.26765,1296,,318951,5.213381,584.77747,3951.4219,-94.973854,-0.6982457,-0.2,5594,-0.12,0.9217585,2.9956881e-12
55882.09644317627,57.00911528150134,,-134.12453,0.01,5.249145,5081.238,4985.614,,778401.75,0.2,,139.12453,5595,-584.77747,0.01,-0.2,-111.29414,11,0.01,0.01,0.74222404,91.26765,1296,,318966,5.213202,584.77747,2325.0078,-95.624054,0.07425104,0.2,5595,-0.12,5.42752,2.9946176e-12
55895.04697012901,57.00482487491065,,-134.12386,0.01,5.2493105,5081.272,4985.341,,778537.06,-0.2,,139.12386,5596,-584.77747,0.01,-0.12,-130.33867,11,0.01,0.01,1.1527287,91.26765,1296,,318999,5.213023,584.77747,5538.797,-95.93127,-0.2828937,0.2,5596,-0.2,6.5252514,2.9935468e-12
55908.11388540268,56.99874932999821,,-134.1182,0.01,5.248865,5081.3057,4984.446,,778644.5,0.2,,139.1182,5597,-584.77747,0.01,-0.12,-102.43298,11,0.01,0.01,0.81759036,91.26765,1296,,319022,5.212845,584.77747,4343.527,-96.85997,0.47190386,0.2,5597,0.2,2.922217,2.9924778e-12
55922.14010429382,56.991604144337266,,-134.11418,0.01,5.248081,5264.1865,4984.1743,,778761.2,0.12,,139.11418,5598,-584.77747,0.01,-0.2,-111.721985,11,0.01,0.01,1.2864096,91.26765,1296,,319039,5.212666,584.77747,5597.9917,-280.01224,-0.09332254,-0.04,5598,0.04,1.2337595,2.9914083e-12
55938.48890566826,57.02125379532059,,-134.1459,0.01,5.2477045,5125.295,4984.195,,779077.94,0.2,,139.1459,5599,-584.77747,0.01,0.12,-311.75967,11,0.01,0.01,1.3037736,91.26765,1296,,319262,5.212487,584.77747,5280.1494,-141.09987,0.32661933,0.2,5599,-0.2,3.198878,2.9903404e-12
55955.70322442055,57.01482142857143,,-134.14304,0.01,5.2477255,5125.3296,4982.6206,,779201.0,-0.2,,139.14304,5600,-584.77747,0.01,0.12,-118.061935,11,0.01,0.01,1.2707326,91.26765,1296,,319283,5.212309,584.77747,4618.4863,-142.70882,-0.449885,-0.2,5600,-0.2,5.3676033,2.9892722e-12
55971.931257247925,57.0074986609534,,-134.13873,0.01,5.2475805,5264.293,4981.583,,779316.06,-0.04,,139.13873,5601,-584.77747,0.01,-0.12,-110.05279,11,0.01,0.01,1.009021,91.26765,1296,,319299,5.21213,584.77747,5600.747,-282.71005,-0.41751897,-0.04,5601,-0.2,4.4381924,2.988205e-12
55987.22416472435,57.08657622277758,,-134.16692,0.01,5.2476883,5081.4775,4981.0977,,779613.06,-0.2,,139.16692,5602,-584.77747,0.01,-0.2,-291.9757,11,0.01,0.01,0.8964297,91.26765,1296,,319799,5.2119517,584.77747,2129.8562,-100.37989,-0.33327356,0.2,5602,-0.12,6.1389704,2.987138e-12
56001.55541419983,57.085132964483314,,-134.16483,0.01,5.247682,5081.5107,4981.126,,779740.5,-0.12,,139.16483,5603,-584.77747,0.01,-0.2,-122.478874,11,0.01,0.01,1.0563256,91.26765,1296,4.3214953e-20,319848,5.2117734,584.77747,5458.295,-100.384605,-0.33744484,0.2,5603,-0.2,5.429937,2.9860723e-12
56016.139062166214,57.08119200571021,,-134.16286,0.01,5.247349,5081.5454,4980.541,,779868.6,0.2,,139.16286,5604,-584.77747,0.01,0.2,-123.06794,11,0.01,0.01,1.0677103,91.26765,1296,,319883,5.2115946,584.77747,5430.626,-101.004234,0.04965955,-0.2,5604,-0.12,3.6210222,2.9850061e-12
56030.21104979515,57.076538804638716,,-134.16118,0.01,5.247163,5081.5796,4980.3193,,779998.4,-0.12,,139.16118,5605,-584.77747,0.01,0.2,-124.77999,11,0.01,0.01,1.0692934,91.26765,1296,,319914,5.2114162,584.77747,5333.98,-101.260025,0.08404639,-0.2,5605,0.2,4.4235063,2.9839414e-12
56044.15044140816,57.068498037816624,,-134.15616,0.01,5.2472095,5081.614,4978.221,,780109.44,0.2,,139.15616,5606,-584.77747,0.01,0.2,-106.06461,11,0.01,0.01,0.8639093,91.26765,1296,,319926,5.211238,584.77747,3659.9717,-103.39247,0.68519086,0.12,5606,0.2,5.724256,2.9828765e-12
56057.77029252052,57.0613518815766,,-134.15215,0.01,5.246866,5081.648,4976.558,,780226.06,-0.12,,139.15215,5607,-584.77747,0.01,-0.2,-111.619286,11,0.01,0.01,0.8727398,91.26765,1296,,319943,5.2110596,584.77747,1873.8053,-105.08989,-0.73751205,-0.2,5607,-0.2,3.6217935,2.9818131e-12
56071.13446044922,57.058309557774606,,-134.14862,0.01,5.246775,5081.6826,4975.5938,,780345.44,-0.12,,139.14862,5608,-584.77747,0.01,-0.2,-114.37652,11,0.01,0.01,0.9131046,91.26765,1296,,319983,5.210881,584.77747,4143.8794,-106.088715,0.063861355,0.2,5608,0.2,4.9697857,2.9807495e-12
56084.40165233612,57.050276341593865,,-134.1438,0.01,5.246803,5264.5757,4971.596,,780457.56,-0.04,,139.1438,5609,-584.77747,0.01,-0.12,-107.14466,11,0.01,0.01,0.99999624,91.26765,1296,,319995,5.210703,584.77747,5608.9736,-292.97955,-0.25708234,0.12,5609,-0.2,5.669436,2.979687e-12
56097.72111701965,57.051158645276296,,-134.14537,0.01,5.246333,5125.674,4970.091,,780605.5,0.2,,139.14537,5610,-584.77747,0.01,-0.12,-142.91583,11,0.01,0.01,1.2176037,91.26765,1296,,320057,5.2105246,584.77747,2703.373,-155.58305,-0.33657864,-0.2,5610,-0.2,2.9180696,2.9786245e-12
56111.30658340454,57.0459811085368,,-134.1435,0.01,5.2464294,5081.784,4967.2207,,780734.1,0.2,,139.1435,5611,-584.77747,0.01,0.2,-123.64375,11,0.01,0.01,0.9895223,91.26765,1296,,320085,5.210346,584.77747,4877.973,-114.563416,0.31468153,-0.2,5611,0.12,5.758992,2.9775633e-12
56125.11040043831,57.038667141838914,,-134.13928,0.01,5.2464023,5264.682,4966.9995,,780849.6,-0.04,,139.13928,5612,-584.77747,0.01,-0.12,-110.53135,11,0.01,0.01,0.99999756,91.26765,1296,,320101,5.2101684,584.77747,5611.986,-297.6825,-0.31631652,0.04,5612,-0.2,5.3508444,2.976502e-12
56144.6276037693,57.11758417958311,,-134.18349,0.01,5.2462077,5081.8525,4966.309,,781236.9,0.2,,139.18349,5613,-584.77747,0.01,-0.2,-382.27512,11,0.01,0.01,1.0780348,91.26765,1296,,320601,5.20999,584.77747,5281.8667,-115.543625,-0.3566841,-0.2,5613,-0.12,4.458763,2.9754417e-12
56161.49707198143,57.11221945137157,,-134.18176,0.01,5.246125,5081.8867,4965.5557,,781366.44,-0.12,,139.18176,5614,-584.77747,0.01,0.2,-124.51961,11,0.01,0.01,1.1273302,91.26765,1296,,320628,5.2098117,584.77747,4545.1147,-116.33092,0.49755806,0.2,5614,0.2,4.9916935,2.9743816e-12
56176.57035422325,57.10650044523597,,-134.17686,0.01,5.2462234,5081.921,4961.584,,781478.1,-0.2,,139.17686,5615,-584.77747,0.01,0.2,-106.70754,11,0.01,0.01,1.2468764,91.26765,1296,,320653,5.209634,584.77747,5592.2607,-120.33699,-0.31344572,-0.12,5615,-0.2,5.9116197,2.9733228e-12
56191.760998010635,57.09882478632478,,-134.17221,0.01,5.246233,5264.823,4959.5913,,781591.1,-0.04,,139.17221,5616,-584.77747,0.01,-0.2,-107.968155,11,0.01,0.01,1.0002507,91.26765,1296,,320667,5.2094555,584.77747,5615.9907,-305.23178,-0.23577814,0.12,5616,-0.12,5.3717113,2.9722635e-12
56207.14754509926,57.17767491543528,,-134.21346,0.01,5.2463717,5081.989,4958.767,,781962.0,-0.2,,139.21346,5617,-584.77747,0.01,0.12,-365.84406,11,0.01,0.01,1.0820757,91.26765,1296,,321167,5.2092776,584.77747,2379.7205,-123.2215,0.32741395,0.2,5617,0.2,6.331348,2.9712053e-12
56220.686727285385,57.17230331078676,,-134.2084,0.01,5.2460036,5082.023,4949.867,,782072.8,0.2,,139.2084,5618,-584.77747,0.01,-0.2,-105.843155,11,0.01,0.01,1.2723024,91.26765,1296,,321194,5.2091,584.77747,5182.7793,-132.15558,0.3205635,0.12,5618,0.2,3.249309,2.9701473e-12
56234.299598932266,57.166755650471615,,-134.20618,0.01,5.24606,5082.057,4944.1943,,782199.5,-0.2,,139.20618,5619,-584.77747,0.01,0.2,-121.72211,11,0.01,0.01,1.3443547,91.26765,1296,,321220,5.2089214,584.77747,4605.687,-137.8629,0.10838379,0.2,5619,-0.12,5.5788245,2.9690905e-12
56247.664358615875,57.159430604982205,,-134.2012,0.01,5.245017,5126.018,4936.112,,782310.75,0.2,,139.2012,5620,-584.77747,0.01,0.2,-106.258934,11,0.01,0.01,1.3961749,91.26765,1296,,321236,5.2087436,584.77747,4219.4165,-189.90623,0.069004506,-0.12,5620,-0.2,-0.6824441,2.9680338e-12
56261.26420092583,57.15370930439423,,-134.1991,0.01,5.2448535,5082.1255,4935.826,,782438.1,0.2,,139.1991,5621,-584.77747,0.01,0.2,-122.35478,11,0.01,0.01,1.2181169,91.26765,1296,,321261,5.2085657,584.77747,4501.082,-146.29907,0.4585567,0.2,5621,-0.12,4.2279096,2.9669782e-12
56274.990532398224,57.147634293845606,,-134.19661,0.01,5.24484,5082.159,4934.6504,,782563.4,-0.2,,139.19661,5622,-584.77747,0.01,-0.12,-120.25297,11,0.01,0.01,1.3399668,91.26765,1296,,321284,5.208388,584.77747,3707.6196,-147.50854,-0.3169229,-0.2,5622,0.2,5.2082047,2.9659224e-12
56288.53742003441,57.14085008002846,,-134.1926,0.01,5.2451735,5082.1934,4932.838,,782680.0,0.12,,139.1926,5623,-584.77747,0.01,0.2,-111.572815,11,0.01,0.01,1.3671026,91.26765,1296,,321303,5.20821,584.77747,5501.0156,-149.35532,0.26777604,0.2,5623,-0.2,7.060706,2.964868e-12
56302.05150151253,57.13655761024182,,-134.192,0.01,5.2451234,5265.1055,4927.982,,782815.8,-0.04,,139.192,5624,-584.77747,0.01,-0.04,-130.84071,11,0.01,0.01,1.0006945,91.26765,1296,,321336,5.208032,584.77747,5623.992,-337.12363,-0.3314761,-0.04,5624,-0.2,4.9126453,2.9638134e-12
