AvgEpLen,InvPendulum_mu3_higher,TimestepsSoFar,ReturnMean,DenMISEMeanLog,GridSize,DenMISELogFirst,Bound,InvPendulum_mu2_higher,ReturnMin,InvPendulum_mu1_higher,Iteration,IWMax,IWLastEpisode,ReturnLastEpisode,InvPendulum_std2_higher,IWMean,InvPendulum_std3_higher,ActionIn1,InvPendulum_mu0_higher,Regret,Delta,NumTrainableParams,IWMin,Regret/t,NumTrajectories,TimeElapsed,InvPendulum_std1_higher,ReturnAbsMax,MinEpLen,BoundBonus,DenMISELogLast,IWFirstEpisode,BoundMISE,ReturnMax,InvPendulum_std0_higher
63.15555555555556,-0.2,5684,-145.14046,8.503401,81,6.2410398,inf,0.2,-499.12744,0.2,90,,,-134.27174,0.01,,0.01,0.17958899,,13512.641,1.8305543e-07,,,150.14046,90,41.57537126541138,0.01,499.12744,13,inf,6.4512506,,,-87.80425,0.01
62.934065934065934,,5727,-144.82864,8.483033,81,6.22999,inf,0.2,-499.12744,0.2,91,,,-116.76579,0.01,,0.01,0.4235343,,13634.406,1.7905434e-07,,,149.82864,91,42.12342429161072,0.01,499.12744,13,inf,7.64445,,,-87.80425,0.01
62.45652173913044,0.2,5746,-144.50273,8.47074,81,6.219061,inf,0.2,-499.12744,0.2,92,,,-114.84599,0.01,,0.01,0.60142523,,13754.252,1.7518303e-07,,,149.50273,92,42.60199594497681,0.01,499.12744,13,inf,8.346576,,,-87.80425,0.01
62.12903225806452,,5778,-144.27122,8.477618,81,6.20825,inf,-0.2,-499.12744,0.2,93,,,-122.97203,0.01,,0.01,0.22952303,0.2,13882.225,1.7143589e-07,,,149.27122,93,43.14405417442322,0.01,499.12744,13,inf,10.105012,,,-87.80425,0.01
61.59574468085106,-0.2,5790,-143.85281,8.464141,81,6.1975546,inf,,-499.12744,0.2,94,,,-104.93909,0.01,,0.01,0.15930778,0.2,13992.164,1.6780771e-07,,,148.85281,94,43.63324189186096,0.01,499.12744,12,inf,8.205516,,,-87.80425,0.01
61.11578947368421,,5806,-143.49892,8.423054,81,6.1869726,inf,,-499.12744,0.2,95,,,-110.232315,0.01,,0.01,0.4481545,0.2,14107.396,1.642935e-07,,,148.49892,95,44.12147641181946,0.01,499.12744,12,inf,5.555498,,,-87.80425,0.01
60.739583333333336,0.2,5831,-143.14894,8.346515,81,6.1765013,inf,,-499.12744,0.2,96,,,-109.90211,0.01,,0.01,0.5621503,0.2,14222.299,1.6088858e-07,,,148.14894,96,44.67756390571594,0.01,499.12744,12,inf,2.0701127,,,-87.80425,0.01
60.27835051546392,,5847,-142.82684,8.324746,81,6.1661386,inf,0.2,-499.12744,0.2,97,,,-111.903854,0.01,,0.01,0.6047398,0.2,14339.203,1.5758837e-07,,,147.82684,97,45.221734046936035,0.01,499.12744,12,inf,7.2297764,,,-87.80425,0.01
59.857142857142854,-0.2,5866,-142.45018,8.329184,81,6.155882,3385.1345,,-499.12744,-0.2,98,98.000015,,-105.91412,0.01,1.0000001,0.01,-0.57656974,-0.2,14450.117,1.5438867e-07,,,147.45018,98,45.76044964790344,0.01,499.12744,12,3454.346,9.754516,,-69.21153,-87.80425,0.01
59.97979797979798,-0.2,5938,-142.14522,8.338821,81,6.1457295,3384.33,,-499.12744,-0.2,99,98.99996,,-112.26034,0.01,0.99999964,0.01,-0.33001477,,14567.377,1.5128549e-07,,,147.14522,99,46.35093450546265,0.01,499.12744,12,3456.5813,9.585155,,-72.251335,-87.80425,0.01
59.97,-0.2,5997,-141.68736,8.293626,81,6.1356792,3383.3164,,-499.12744,,100,100.00001,,-96.35984,0.01,1.0000001,0.01,-0.36672235,-0.2,14668.736,1.482749e-07,,,146.68736,100,46.94390320777893,0.01,499.12744,12,3458.7925,4.1209435,,-75.47601,-87.80425,0.01
60.34653465346535,-0.2,6095,-141.22469,8.294077,81,6.125729,3379.6575,,-499.12744,0.2,101,101.00004,,-94.95696,0.01,1.0000004,0.01,-0.16525778,-0.2,14768.693,1.453533e-07,,,146.22469,101,47.59792947769165,0.01,499.12744,12,3460.9807,8.641149,,-81.32327,-87.80425,0.01
60.088235294117645,-0.2,6129,-141.05003,8.286335,81,6.1158767,3381.0867,,-499.12744,0.2,102,102.0,,-123.40933,0.01,1.0,0.01,-0.011526391,,14897.104,1.425172e-07,,,146.05003,102,48.18550086021423,0.01,499.12744,12,3463.146,7.806391,,-82.05923,-87.80425,0.01
59.63106796116505,,6142,-140.71811,8.277407,81,6.1061206,3382.5706,-0.2,-499.12744,0.2,103,103.000046,,-106.86111,0.01,1.0000005,0.01,0.19897239,0.2,15008.965,1.3976332e-07,,,145.71811,103,48.76545166969299,0.01,499.12744,12,3465.2886,7.6685963,,-82.71803,-87.80425,0.01
59.18269230769231,-0.2,6155,-140.40334,8.290529,81,6.0964584,3384.1646,,-499.12744,,104,104.000015,,-107.98235,0.01,1.0000001,0.01,-0.22164252,,15121.947,1.3708848e-07,,,145.40334,104,49.3370316028595,0.01,499.12744,12,3467.4092,9.9442835,,-83.244705,-87.80425,0.01
58.8,,6174,-140.0886,8.297728,81,6.0868893,3386.0217,0.2,-499.12744,0.2,105,104.999985,,-107.35626,0.01,0.9999999,0.01,0.54034775,0.2,15234.303,1.344897e-07,,,145.0886,105,49.88953399658203,0.01,499.12744,12,3469.5083,9.34832,,-83.48659,-87.80425,0.01
58.4811320754717,,6199,-139.85455,8.268196,81,6.07741,3387.7498,,-499.12744,0.2,106,106.000015,,-115.27929,0.01,1.0000001,0.01,-0.065851994,-0.2,15354.582,1.3196414e-07,,,144.85455,106,50.4772093296051,0.01,499.12744,12,3471.5862,5.4696226,,-83.836525,-87.80425,0.01
58.38317757009346,,6247,-139.829,8.194808,81,6.068021,3389.625,0.2,-499.12744,0.2,107,106.999985,,-137.12117,0.01,0.9999999,0.01,0.20901799,-0.2,15496.703,1.2950903e-07,,,144.829,107,51.11265206336975,0.01,499.12744,12,3473.6433,0.7178109,,-84.018364,-87.80425,0.01
58.06481481481482,-0.2,6271,-139.55597,8.21186,81,6.058718,3391.3955,-0.2,-499.12744,,108,107.999954,,-110.34102,0.01,0.9999996,0.01,-0.22031981,0.2,15612.044,1.2712182e-07,,,144.55597,108,51.667070388793945,0.01,499.12744,12,3475.6804,10.3385315,,-84.28481,-87.80425,0.01
57.706422018348626,,6290,-139.23653,8.205997,81,6.0495014,3393.2756,-0.2,-499.12744,0.2,109,109.00002,,-104.7373,0.01,1.0000002,0.01,-0.18746832,-0.2,15721.781,1.2480002e-07,,,144.23653,109,52.23610305786133,0.01,499.12744,12,3477.6973,7.875157,,-84.421715,-87.80425,0.01
57.3,-0.2,6303,-138.93906,8.215582,81,6.040369,3394.377,-0.2,-499.12744,-0.2,110,110.000015,,-106.51578,0.01,1.0000001,0.01,-0.615646,,15833.297,1.2254124e-07,,,143.93906,110,52.78857159614563,0.01,499.12744,12,3479.6943,9.562606,,-85.31736,-87.80425,0.01
56.927927927927925,-0.2,6319,-138.63785,8.207193,81,6.031319,3395.5693,,-499.12744,,111,110.99996,,-105.5035,0.01,0.99999964,0.01,0.0004286915,0.2,15943.801,1.2034323e-07,,,143.63785,111,53.36214995384216,0.01,499.12744,12,3481.6726,7.5868254,,-86.10333,-87.80425,0.01
56.732142857142854,-0.2,6354,-138.53557,8.208194,81,6.022351,3397.3977,-0.2,-499.12744,0.2,112,112.00004,,-127.183945,0.01,1.0000004,0.01,-0.1836073,,16075.984,1.1820383e-07,,,143.53557,112,53.938631534576416,0.01,499.12744,12,3483.6318,8.62164,,-86.234184,-87.80425,0.01
56.34513274336283,-0.2,6367,-138.24571,8.219556,81,6.0134616,3399.1406,0.2,-499.12744,,113,112.999954,,-105.78045,0.01,0.9999996,0.01,0.17323555,0.2,16186.766,1.1612101e-07,,,143.24571,113,54.463847637176514,0.01,499.12744,12,3485.5725,9.794386,,-86.431946,-87.80425,0.01
56.04385964912281,,6389,-137.96837,8.204574,81,6.004651,3400.8652,,-499.12744,0.2,114,114.0,,-106.62859,0.01,1.0,0.01,0.40012327,0.2,16298.395,1.1409273e-07,,,142.96837,114,55.03274989128113,0.01,499.12744,12,3487.4954,6.8140883,,-86.63012,-87.80425,0.01
55.80869565217391,-0.2,6418,-137.84561,8.192746,81,5.9959173,3402.5554,0.2,-499.12744,,115,115.00001,,-123.85198,0.01,1.0000001,0.01,-0.23128481,-0.2,16427.246,1.1211712e-07,,,142.84561,115,55.618818044662476,0.01,499.12744,12,3489.4,7.1469426,,-86.84456,-87.80425,0.01
55.525862068965516,-0.2,6441,-137.5614,8.1999,81,5.9872594,3404.397,,-499.12744,0.2,116,115.99999,,-104.876076,0.01,0.99999994,0.01,0.20746192,0.2,16537.121,1.1019242e-07,,,142.5614,116,56.20347785949707,0.01,499.12744,12,3491.2874,9.3250475,,-86.890396,-87.80425,0.01
55.31623931623932,,6472,-137.43289,8.189003,81,5.9786754,3406.0105,0.2,-499.12744,,117,117.00002,,-122.52675,0.01,1.0000002,0.01,0.15276092,,16664.648,1.0831683e-07,,,142.43289,117,56.811518907547,0.01,499.12744,12,3493.1577,7.2276287,,-87.147125,-87.80425,0.01
55.11864406779661,0.2,6504,-137.23026,8.169927,81,5.970165,3407.7092,-0.2,-499.12744,,118,117.999954,,-113.5215,0.01,0.9999996,0.01,-0.19072022,-0.2,16783.17,1.0648873e-07,,,142.23026,118,57.412147998809814,0.01,499.12744,12,3495.0107,6.2405643,,-87.3014,-87.80425,0.01
54.773109243697476,,6518,-136.97166,8.180661,81,5.961726,3409.0417,-0.2,-499.12744,,119,118.99998,,-106.45895,0.01,0.9999998,0.01,-0.2093109,,16894.629,1.0470651e-07,,,141.97166,119,57.978166341781616,0.01,499.12744,12,3496.8474,9.749967,,-87.805595,-87.80425,0.01
54.44166666666667,0.2,6533,-136.744,8.1931925,81,5.9533577,3410.4595,,-499.12744,0.2,120,120.00001,,-109.65231,0.01,1.0000001,0.01,0.5882529,0.2,17009.281,1.0296869e-07,,,141.744,120,58.55573081970215,0.01,499.12744,12,3498.6675,9.986981,,-88.20799,-87.80425,0.01
54.14876033057851,,6552,-136.56175,8.182754,81,5.945059,3412.037,,-499.12744,0.2,121,121.000015,,-114.69236,0.01,1.0000001,0.01,0.17713946,,17128.973,1.0127375e-07,,,141.56175,121,59.163249015808105,0.01,499.12744,12,3500.4717,7.232802,,-88.434456,-87.80425,0.01
53.81967213114754,-0.2,6566,-136.34123,8.162626,81,5.9368286,3413.58,-0.2,-499.12744,,122,121.99998,,-109.65716,0.01,0.9999998,0.01,-0.6161111,-0.2,17243.63,9.962032e-08,,,141.34123,122,59.73433232307434,0.01,499.12744,12,3502.2598,6.030106,,-88.67973,-87.80425,0.01
53.699186991869915,,6605,-136.20941,8.156404,81,5.928665,3414.9734,-0.2,-499.12744,,123,123.0,,-120.126915,0.01,1.0,0.01,0.0005589146,0.2,17368.758,9.800708e-08,,,141.20941,123,60.35917830467224,0.01,499.12744,12,3504.0327,7.699981,,-89.05929,-87.80425,0.01
53.403225806451616,,6622,-136.01248,8.157623,81,5.920568,3416.4587,-0.2,-499.12744,0.2,124,124.00005,,-111.789185,0.01,1.0000005,0.01,0.012868131,,17485.547,9.6432686e-08,,,141.01248,124,60.93343162536621,0.01,499.12744,12,3505.7905,8.610362,,-89.33171,-87.80425,0.01
53.144,-0.2,6643,-135.81238,8.1641,81,5.9125357,3418.1458,-0.2,-499.12744,,125,125.00001,,-110.99972,0.01,1.0000001,0.01,-0.42516893,,17601.547,9.489594e-08,,,140.81238,125,61.51348900794983,0.01,499.12744,12,3507.5332,9.27018,,-89.38755,-87.80425,0.01
52.84126984126984,0.2,6658,-135.59018,8.169925,81,5.9045677,3419.8723,-0.2,-499.12744,,126,125.999985,,-107.81763,0.01,0.9999999,0.01,-0.008006543,,17714.363,9.339563e-08,,,140.59018,126,62.096025228500366,0.01,499.12744,12,3509.261,9.20079,,-89.38864,-87.80425,0.01
52.62992125984252,,6684,-135.46027,8.1576805,81,5.896662,3421.2825,0.2,-499.12744,-0.2,127,126.99996,,-119.08977,0.01,0.9999997,0.01,0.21588552,0.2,17838.453,9.193063e-08,,,140.46027,127,62.68256425857544,0.01,499.12744,12,3510.9749,6.9178057,,-89.6923,-87.80425,0.01
52.46875,0.2,6716,-135.37384,8.169923,81,5.888819,3422.744,0.2,-499.12744,,128,127.99994,,-124.39586,0.01,0.9999995,0.01,0.18518838,-0.2,17967.852,9.049982e-08,,,140.37384,128,63.26760125160217,0.01,499.12744,12,3512.674,10.02771,,-89.9301,-87.80425,0.01
52.248062015503876,0.2,6740,-135.26677,8.176282,81,5.881037,3424.1514,-0.2,-499.12744,0.2,129,129.00005,,-121.56367,0.01,1.0000004,0.01,0.19577214,,18094.414,8.910215e-08,,,140.26677,129,63.83902192115784,0.01,499.12744,12,3514.359,9.293164,,-90.20763,-87.80425,0.01
52.00769230769231,-0.2,6761,-135.0698,8.183919,81,5.873315,3425.5203,0.2,-499.12744,,130,130.00003,,-109.657875,0.01,1.0000002,0.01,0.04553315,,18209.072,8.773663e-08,,,140.0698,130,64.44317102432251,0.01,499.12744,12,3516.0305,9.472051,,-90.510216,-87.80425,0.01
51.81679389312977,,6788,-134.93138,8.166944,81,5.865652,3427.161,0.2,-499.12744,0.2,131,131.00002,,-116.93867,0.01,1.0000001,0.01,0.35041088,,18331.012,8.640225e-08,,,139.93138,131,65.03425002098083,0.01,499.12744,12,3517.688,6.263249,,-90.52713,-87.80425,0.01
51.53787878787879,,6803,-134.72165,8.15315,81,5.8580475,3428.1365,-0.2,-499.12744,,132,132.00002,,-107.24782,0.01,1.0000001,0.01,-0.3778928,-0.2,18443.258,8.509808e-08,,,139.72165,132,65.59768724441528,0.01,499.12744,12,3519.3325,6.649031,,-91.196075,-87.80425,0.01
51.31578947368421,0.2,6825,-134.51,8.161496,81,5.8505,3429.6016,0.2,-499.12744,,133,133.00003,,-106.572235,0.01,1.0000002,0.01,0.4175941,,18554.83,8.382322e-08,,,139.51,133,66.20454359054565,0.01,499.12744,12,3520.9636,9.566448,,-91.36208,-87.80425,0.01
51.059701492537314,0.2,6842,-134.34424,8.173636,81,5.8430095,3430.8057,-0.2,-499.12744,,134,133.99997,,-112.29726,0.01,0.99999976,0.01,0.22638375,0.2,18672.129,8.2576804e-08,,,139.34424,134,66.78934788703918,0.01,499.12744,12,3522.582,10.091591,,-91.776245,-87.80425,0.01
50.851851851851855,-0.2,6865,-134.2105,8.172234,81,5.8355746,3432.147,0.2,-499.12744,0.2,135,135.00002,,-116.2883,0.01,1.0000001,0.01,0.20092428,,18793.416,8.135797e-08,,,139.2105,135,67.37776899337769,0.01,499.12744,12,3524.1875,8.287213,,-92.040405,-87.80425,0.01
50.73529411764706,0.2,6900,-134.06195,8.171268,81,5.8281946,3432.4763,0.2,-499.12744,,136,136.0,,-114.00986,0.01,1.0,0.01,0.61015844,0.2,18912.426,8.0165925e-08,,,139.06195,136,67.99298024177551,0.01,499.12744,12,3525.78,8.344108,,-93.30368,-87.80425,0.01
50.693430656934304,,6945,-134.09657,8.147377,81,5.8208685,3433.698,0.2,-499.12744,,137,137.00002,,-138.80388,0.01,1.0000001,0.01,0.40198705,0.2,19056.23,7.8999896e-08,,,139.09657,137,68.62511968612671,0.01,499.12744,12,3527.3606,5.201463,,-93.66256,-87.80425,0.01
50.5,0.2,6969,-133.93436,8.149977,81,5.813596,3434.6257,,-499.12744,,138,138.0,,-111.710304,0.01,1.0,0.01,0.4047299,0.2,19172.941,7.785911e-08,,,138.93436,138,69.24349594116211,0.01,499.12744,12,3528.929,8.809212,,-94.30327,-87.80425,0.01
50.50359712230216,0.2,7020,-134.04457,8.160632,81,5.8063755,3433.553,0.2,-499.12744,0.2,139,139.00002,,-149.25595,0.01,1.0000001,0.01,0.5967344,,19327.195,7.6742865e-08,,,139.04457,139,69.89130592346191,0.01,499.12744,12,3530.4854,9.934469,,-96.93246,-87.80425,0.01
50.30714285714286,,7043,-133.88492,8.170086,81,5.799207,3434.139,0.2,-499.12744,,140,139.99998,,-111.69256,0.01,0.9999999,0.01,-0.0017782766,-0.2,19443.889,7.5650455e-08,,,138.88492,140,70.51335072517395,0.01,499.12744,12,3532.0298,9.78731,,-97.89096,-87.80425,0.01
50.09219858156028,,7063,-133.74692,8.176622,81,5.7920895,3435.4814,-0.2,-499.12744,-0.2,141,141.00002,,-114.426765,0.01,1.0000001,0.01,-0.24551436,0.2,19563.316,7.458121e-08,,,138.74692,141,71.10928559303284,0.01,499.12744,12,3533.5627,9.395141,,-98.08123,-87.80425,0.01
49.859154929577464,-0.2,7080,-133.5946,8.167435,81,5.7850223,3435.6077,0.2,-499.12744,-0.2,142,141.99995,,-112.1186,0.01,0.9999997,0.01,-0.1883945,,19680.434,7.3534466e-08,,,138.5946,142,71.71499538421631,0.01,499.12744,12,3535.0842,7.175308,,-99.47654,-87.80425,0.01
49.72727272727273,0.2,7111,-133.52495,8.156253,81,5.7780046,3436.2844,-0.2,-499.12744,-0.2,143,143.00003,,-123.63341,0.01,1.0000002,0.01,-0.1680175,,19809.068,7.250961e-08,,,138.52495,143,72.28442454338074,0.01,499.12744,12,3536.594,6.8716083,,-100.309586,-87.80425,0.01
49.59722222222222,,7142,-133.47519,8.094825,81,5.771036,3437.1814,-0.2,-499.12744,-0.2,144,144.0,,-126.359215,0.01,1.0,0.01,-0.39884558,,19940.428,7.150603e-08,,,138.47519,144,72.90045881271362,0.01,499.12744,12,3538.0925,-0.38592193,,-100.91104,-87.80425,0.01
49.41379310344828,-0.2,7165,-133.37494,8.099685,81,5.764116,3438.3896,,-499.12744,-0.2,145,145.00006,,-118.941055,0.01,1.0000005,0.01,-0.20611769,0.2,20064.367,7.052314e-08,,,138.37494,145,73.49821090698242,0.01,499.12744,12,3539.5808,9.102992,,-101.19115,-87.80425,0.01
49.76027397260274,0.2,7265,-133.00803,8.103063,81,5.7572427,3437.2356,,-499.12744,-0.2,146,146.00003,,-79.802864,0.01,1.0000002,0.01,0.1962389,0.2,20149.172,6.956038e-08,,,138.00803,146,74.21215319633484,0.01,499.12744,12,3541.0576,8.896154,,-103.82204,-79.802864,0.01
50.17006802721088,,7375,-133.52203,8.113845,81,5.7504168,3438.4673,0.2,-499.12744,-0.2,147,147.00003,,-208.56804,0.01,1.0000002,0.01,-0.00918773,,20362.738,6.861719e-08,,,138.52203,147,74.93538522720337,0.01,499.12744,12,3542.5237,9.99149,,-104.0565,-79.802864,0.01
50.108108108108105,0.2,7416,-133.54488,8.10116,81,5.743637,3439.6401,,-499.12744,0.2,148,148.00002,,-136.90218,0.01,1.0000001,0.01,0.17277375,-0.2,20504.64,6.769307e-08,,,138.54488,148,75.5807991027832,0.01,499.12744,12,3543.9795,6.5398545,,-104.33936,-79.802864,0.01
49.93288590604027,0.2,7440,-133.44296,8.092299,81,5.736903,3439.5854,,-499.12744,0.2,149,149.0,,-118.36062,0.01,1.0,0.01,0.39364117,,20628.002,6.6787486e-08,,,138.44296,149,76.19669842720032,0.01,499.12744,12,3545.4248,7.084575,,-105.83943,-79.802864,0.01
49.74666666666667,,7462,-133.34691,8.061875,81,5.730214,3438.8635,-0.2,-499.12744,-0.2,150,150.00002,,-119.0353,0.01,1.0000001,0.01,-0.58121836,-0.2,20752.037,6.5899954e-08,,,138.34691,150,76.83564639091492,0.01,499.12744,12,3546.86,3.8320746,,-107.99651,-79.802864,0.01
49.66225165562914,0.2,7499,-133.23607,8.063079,81,5.7235694,3437.6802,0.2,-499.12744,-0.2,151,150.99997,,-116.60981,0.01,0.9999998,0.01,0.19644172,,20873.646,6.503e-08,,,138.23607,151,77.46361541748047,0.01,499.12744,12,3548.2852,8.547276,,-110.60508,-79.802864,0.01
49.4671052631579,,7519,-133.12843,8.041052,81,5.716969,3436.3296,,-499.12744,,152,152.00006,,-116.87558,0.01,1.0000004,0.01,0.002449664,,20995.521,6.417716e-08,,,138.12843,152,78.06104063987732,0.01,499.12744,12,3549.7,5.018506,,-113.370415,-79.802864,0.01
49.36601307189542,,7553,-133.10999,8.044275,81,5.7104115,3430.4453,,-499.12744,,153,153.0,,-130.3075,0.01,1.0,0.01,0.20183676,0.2,21130.828,6.334098e-08,,,138.10999,153,78.66667556762695,0.01,499.12744,12,3551.1055,8.837931,,-120.66004,-79.802864,0.01
49.24025974025974,,7583,-133.02493,8.032128,81,5.703897,3430.9104,,-499.12744,-0.2,154,154.00006,,-120.01033,0.01,1.0000004,0.01,0.02204654,0.2,21255.84,6.2521046e-08,,,138.02493,154,79.28338885307312,0.01,499.12744,12,3552.501,6.477171,,-121.59055,-79.802864,0.01
49.096774193548384,0.2,7610,-132.97165,8.036097,81,5.6974244,3400.3584,,-499.12744,,155,155.00006,,-124.76615,0.01,1.0000004,0.01,0.20409757,,21385.605,6.1716925e-08,,,137.97165,155,79.89211511611938,0.01,499.12744,12,3553.8867,8.950889,,-153.52837,-79.802864,0.01
48.97435897435897,0.2,7640,-132.94238,8.049065,81,5.6909933,3234.9224,,-499.12744,,156,156.00003,,-128.40561,0.01,1.0000002,0.01,-0.003647998,-0.2,21519.012,6.0928215e-08,,,137.94238,156,80.50155639648438,0.01,499.12744,12,3555.263,10.362708,,-320.3405,-79.802864,0.01
50.152866242038215,,7874,-134.1777,8.038785,81,5.6846037,3218.2388,,-499.12744,,157,157.0,,-326.8879,0.01,1.0,0.01,-0.21109936,-0.2,21850.9,6.015453e-08,,,139.1777,157,81.39506340026855,0.01,499.12744,12,3556.6301,6.738795,,-338.3913,-79.802864,0.01
53.0,,8374,-135.6961,8.027507,81,5.6782546,3195.3457,,-499.12744,-0.2,158,158.00006,,-374.0848,0.01,1.0000004,0.01,-0.2071749,,22229.984,5.9395493e-08,,,140.6961,158,82.60022139549255,0.01,499.12744,12,3557.988,6.5603523,,-362.6424,-79.802864,0.01
55.81132075471698,,8874,-137.82993,8.036867,81,5.671945,3193.9617,,-499.12744,-0.2,159,159.00003,,-474.97256,0.01,1.0000002,0.01,-0.41262293,-0.2,22709.957,5.8650723e-08,,,142.82993,159,83.81756639480591,0.01,499.12744,12,3559.3374,9.8197975,,-365.3758,-79.802864,0.01
58.5875,0.2,9374,-139.80396,8.045583,81,5.6656756,3173.6763,,-499.12744,-0.2,160,160.0,,-453.6756,0.01,1.0,0.01,-0.21780385,-0.2,23168.633,5.791988e-08,,,144.80396,160,85.10001516342163,0.01,499.12744,12,3560.677,9.734926,,-387.0006,-79.802864,0.01
61.32919254658385,0.2,9874,-142.03117,8.048071,81,5.6594453,3170.545,,-499.12744,-0.2,161,161.00006,,-498.38782,0.01,1.0000004,0.01,-0.015188754,,23672.02,5.7202616e-08,,,147.03117,161,86.34346842765808,0.01,499.12744,12,3562.008,8.749866,,-391.4631,-79.802864,0.01
64.03703703703704,,10374,-144.2269,8.046203,81,5.653253,3169.8943,0.2,-499.12744,-0.2,162,162.00002,,-497.73895,0.01,1.0000001,0.01,-0.19584139,-0.2,24174.758,5.6498592e-08,,,149.2269,162,87.62957215309143,0.01,499.12744,12,3563.3306,8.049288,,-393.4362,-79.802864,0.01
63.90184049079755,-0.2,10416,-144.20337,8.046078,81,5.6470995,2426.5737,,-499.12744,-0.2,163,81.50002,,-140.38971,0.01,1.0000002,0.01,-0.4193943,,24320.148,5.5807487e-08,,,149.20337,163,88.30934071540833,0.01,499.12744,12,2520.584,8.3294935,,-94.010284,-79.802864,0.01
64.11585365853658,-0.2,10515,-144.02525,8.053618,81,5.640983,2426.1526,,-499.12744,,164,82.0,,-114.991066,0.01,1.0,0.01,-0.37548372,-0.2,24440.14,5.5128982e-08,,,149.02525,164,89.07790970802307,0.01,499.12744,12,2521.5068,9.46897,,-95.35429,-79.802864,0.01
64.23030303030303,-0.2,10598,-143.79762,8.047819,81,5.634904,2422.3916,,-499.12744,-0.2,165,82.50001,,-106.46751,0.01,0.9999998,0.01,-0.5858585,-0.2,24551.607,5.4462774e-08,,,148.79762,165,89.78703999519348,0.01,499.12744,12,2522.4238,7.282495,,-100.03228,-79.802864,0.01
64.42771084337349,-0.2,10695,-143.5756,8.048803,81,5.628862,2419.246,,-499.12744,-0.2,166,82.999985,,-106.94435,0.01,0.9999998,0.01,-0.20242503,0.2,24663.55,5.3808566e-08,,,148.5756,166,90.55716800689697,0.01,499.12744,12,2523.335,8.397232,,-104.08878,-79.802864,0.01
64.44910179640719,-0.2,10763,-143.3713,8.05462,81,5.6228557,2418.758,,-499.12744,0.2,167,83.5,,-109.455154,0.01,1.0,0.01,0.017674178,,24778.008,5.3166087e-08,,,148.3713,167,91.35491442680359,0.01,499.12744,12,2524.2402,9.206403,,-105.48221,-79.802864,0.01
64.1547619047619,-0.2,10778,-143.14842,8.048537,81,5.6168857,2419.3076,-0.2,-499.12744,,168,83.999985,,-105.929054,0.01,0.9999998,0.01,-0.18596737,0.2,24888.936,5.2535036e-08,,,148.14842,168,92.01841378211975,0.01,499.12744,12,2525.1396,7.218667,,-105.832016,-79.802864,0.01
63.89940828402367,,10799,-142.94115,8.054123,81,5.610951,2419.573,-0.2,-499.12744,0.2,169,84.499985,,-108.11686,0.01,0.9999998,0.01,0.18468933,0.2,25002.053,5.1915162e-08,,,147.94115,169,92.65379500389099,0.01,499.12744,12,2526.0337,9.178665,,-106.46071,-79.802864,0.01
63.61176470588235,-0.2,10814,-142.74931,8.0582905,81,5.605051,2420.4402,,-499.12744,,170,85.00004,,-110.33018,0.01,1.0,0.01,-0.20716532,,25117.383,5.13062e-08,,,147.74931,170,93.31582760810852,0.01,499.12744,12,2526.9219,8.948713,,-106.48176,-79.802864,0.01
63.37426900584796,-0.2,10837,-142.5516,8.067187,81,5.599186,2421.203,-0.2,-499.12744,0.2,171,85.50004,,-108.94104,0.01,1.0,0.01,-0.0030956417,0.2,25231.324,5.070788e-08,,,147.5516,171,93.98381662368774,0.01,499.12744,12,2527.8047,9.765866,,-106.601845,-79.802864,0.01
63.104651162790695,,10854,-142.35362,8.069956,81,5.593355,2421.8738,-0.2,-499.12744,0.2,172,86.00003,,-108.499596,0.01,1.0000004,0.01,-0.20656915,-0.2,25344.824,5.011997e-08,,,147.35362,172,94.67391705513,0.01,499.12744,12,2528.682,8.72954,,-106.80815,-79.802864,0.01
62.83236994219653,-0.2,10870,-142.13835,8.068546,81,5.587558,2422.6838,-0.2,-499.12744,-0.2,173,86.50001,,-105.11178,0.01,1.0000001,0.01,-0.646808,,25454.936,4.9542216e-08,,,147.13835,173,95.38170337677002,0.01,499.12744,12,2529.554,8.012175,,-106.8701,-79.802864,0.01
62.666666666666664,-0.2,10904,-142.00781,8.064408,81,5.5817943,2422.8955,0.2,-499.12744,,174,86.99999,,-119.423874,0.01,0.99999994,0.01,-0.17633043,-0.2,25579.36,4.8974403e-08,,,147.00781,174,96.05443358421326,0.01,499.12744,12,2530.4207,7.534973,,-107.5251,-79.802864,0.01
62.48,-0.2,10934,-141.8805,8.07088,81,5.5760636,2423.6921,-0.2,-499.12744,0.2,175,87.499985,,-119.727036,0.01,0.9999998,0.01,-0.20879145,,25704.086,4.8416293e-08,,,146.8805,175,96.73918747901917,0.01,499.12744,12,2531.2822,9.383016,,-107.59011,-79.802864,0.01
62.22727272727273,-0.2,10952,-141.72218,8.081821,81,5.5703654,2423.9985,0.2,-499.12744,,176,88.00001,,-114.019585,0.01,1.0000001,0.01,0.18074222,0.2,25823.105,4.786767e-08,,,146.72218,176,97.44121384620667,0.01,499.12744,12,2532.1382,10.18276,,-108.13965,-79.802864,0.01
61.943502824858754,,10964,-141.52354,8.083622,81,5.5646996,2424.5244,0.2,-499.12744,0.2,177,88.50001,,-106.56181,0.01,1.0000001,0.01,0.2254079,-0.2,25934.668,4.7328328e-08,,,146.52354,177,98.12239336967468,0.01,499.12744,12,2532.9893,8.586762,,-108.46489,-79.802864,0.01
