DenMISELogLast,NumTrainableParams,InvPendulum_std1_higher,InvPendulum_std0_higher,InvPendulum_mu3_higher,ReturnMin,InvPendulum_mu1_higher,ReturnLastEpisode,DenMISEMeanLog,InvPendulum_mu0_higher,ReturnMax,Iteration,MinEpLen,GridSize,TimestepsSoFar,ReturnAbsMax,Regret,BoundBonus,IWMean,AvgEpLen,ActionIn1,BoundMISE,InvPendulum_mu2_higher,ReturnMean,NumTrajectories,InvPendulum_std2_higher,Delta,IWMax,TimeElapsed,InvPendulum_std3_higher,DenMISELogFirst,Regret/t,IWMin,IWFirstEpisode,Bound,IWLastEpisode
14.906715,,0.0009999999,0.0009999999,0.2,-585.51306,0.12,-110.49611,14.60371,-0.04,82.14076,4088,11,1296,253395,585.51306,582834.25,inf,,61.985078277886494,0.4824723,,0.2,-137.57198,4088,0.0009999999,5.609443e-12,,35756.52919507027,0.0009999999,11.635372,142.57198,,,inf,
12.1168,,0.0009999999,0.0009999999,-0.2,-585.51306,0.12,-123.552124,14.602859,0.04,82.14076,4089,11,1296,253424,585.51306,582962.75,inf,,61.97701149425287,-0.24008964,,-0.2,-137.56854,4089,0.0009999999,5.6067e-12,,35769.52959036827,0.0009999999,11.635128,142.56854,,,inf,
14.9360285,,0.0009999999,0.0009999999,-0.12,-585.51306,0.12,-119.80467,14.602695,0.04,82.14076,4090,11,1296,253475,585.51306,583087.6,inf,,61.974327628361856,-0.16125652,,-0.2,-137.56421,4090,0.0009999999,5.603958e-12,,35782.47683596611,0.0009999999,11.634883,142.56421,,,inf,
13.143985,,0.0009999999,0.0009999999,-0.04,-585.51306,0.12,-109.186646,14.602096,0.04,82.14076,4091,11,1296,253489,585.51306,583201.75,inf,,61.962600831092644,-0.07868579,,-0.2,-137.55727,4091,0.0009999999,5.601219e-12,,35795.25724029541,0.0009999999,11.634639,142.55727,,,inf,
15.247304,,0.0009999999,0.0009999999,0.04,-585.51306,0.12,-117.21681,14.602007,0.04,82.14076,4092,11,1296,253510,585.51306,583324.0,inf,,61.952590420332356,-0.00017110631,,-0.2,-137.55229,4092,0.0009999999,5.5984813e-12,,35807.393666267395,0.0009999999,11.634394,142.55229,,,inf,
15.526152,,0.0009999999,0.0009999999,0.12,-585.51306,0.12,-105.46499,14.60199,0.04,82.14076,4093,11,1296,253524,585.51306,583434.44,inf,,61.940874664060594,0.07784348,,-0.2,-137.54445,4093,0.0009999999,5.595746e-12,,35819.09700131416,0.0009999999,11.63415,142.54445,,,inf,
12.279787,,0.0009999999,0.0009999999,0.2,-585.51306,0.12,-111.24641,14.601177,0.04,82.14076,4094,11,1296,253540,585.51306,583550.7,inf,,61.92965315095261,0.15748045,,-0.2,-137.53802,4094,0.0009999999,5.593013e-12,,35830.93546676636,0.0009999999,11.633905,142.53802,,,inf,
14.661596,,0.0009999999,0.0009999999,-0.2,-585.51306,0.12,-113.869606,14.60095,0.04,82.14076,4095,11,1296,253560,585.51306,583669.56,inf,,61.91941391941392,-0.15769169,,-0.12,-137.53226,4095,0.0009999999,5.5902817e-12,,35842.63068294525,0.0009999999,11.633661,142.53226,,,inf,
13.990198,,0.0009999999,0.0009999999,-0.12,-585.51306,0.12,-119.54593,14.600554,0.04,82.14076,4096,11,1296,253589,585.51306,583794.1,inf,,61.911376953125,-0.080305405,,-0.12,-137.52786,4096,0.0009999999,5.5875526e-12,,35854.186130046844,0.0009999999,11.633417,142.52786,,,inf,
13.513571,,0.0009999999,0.0009999999,-0.04,-585.51306,0.12,-105.464455,14.600046,0.04,82.14076,4097,11,1296,253605,585.51306,583904.56,inf,,61.90017085672443,-0.0010855831,,-0.12,-137.52003,4097,0.0009999999,5.584825e-12,,35865.72578954697,0.0009999999,11.633173,142.52003,,,inf,
12.069384,,0.0009999999,0.0009999999,0.04,-585.51306,0.12,-115.99529,14.599184,0.04,82.14076,4098,11,1296,253631,585.51306,584025.56,inf,,61.89141044411908,0.08337404,,-0.12,-137.51479,4098,0.0009999999,5.5821e-12,,35877.77347612381,0.0009999999,11.632929,142.51479,,,inf,
8.866907,,0.0009999999,0.0009999999,0.12,-585.51306,0.12,-123.94712,14.597543,0.04,82.14076,4099,11,1296,253665,585.51306,584154.5,inf,,61.88460600146377,0.15570952,,-0.12,-137.51146,4099,0.0009999999,5.579377e-12,,35889.410302877426,0.0009999999,11.632685,142.51146,,,inf,
12.292663,,0.0009999999,0.0009999999,0.2,-585.51306,0.12,-115.53027,14.596736,0.04,82.14076,4100,11,1296,253684,585.51306,584275.0,inf,,61.874146341463415,0.24037698,,-0.12,-137.5061,4100,0.0009999999,5.5766555e-12,,35900.66967701912,0.0009999999,11.632441,142.5061,,,inf,
15.455216,,0.0009999999,0.0009999999,-0.2,-585.51306,0.12,-118.254395,14.596703,0.04,82.14076,4101,11,1296,253706,585.51306,584398.3,inf,,61.86442331138747,-0.077910945,,-0.04,-137.50142,4101,0.0009999999,5.573936e-12,,35915.39969754219,0.0009999999,11.632197,142.50142,,,inf,
13.5852995,,0.0009999999,0.0009999999,-0.12,-585.51306,0.12,-120.83899,14.5962105,0.04,82.14076,4102,11,1296,253736,585.51306,584524.1,inf,,61.85665529010239,0.0004176721,,-0.04,-137.49734,4102,0.0009999999,5.5712184e-12,,35930.79369831085,0.0009999999,11.631953,142.49734,,,inf,
14.600937,,0.0009999999,0.0009999999,-0.04,-585.51306,0.12,-116.72713,14.59597,0.04,82.14076,4103,11,1296,253758,585.51306,584645.9,inf,,61.84694126249086,0.08292098,,-0.04,-137.4923,4103,0.0009999999,5.5685036e-12,,35946.018751621246,0.0009999999,11.63171,142.4923,,,inf,
12.464685,,0.0009999999,0.0009999999,0.04,-585.51306,0.12,-109.981804,14.595204,0.04,82.14076,4104,11,1296,253779,585.51306,584760.9,inf,,61.836988304093566,0.15915936,,-0.04,-137.4856,4104,0.0009999999,5.56579e-12,,35960.235796928406,0.0009999999,11.631466,142.4856,,,inf,
14.514176,,0.0009999999,0.0009999999,0.12,-585.51306,0.12,-122.68369,14.594944,0.04,82.14076,4105,11,1296,253804,585.51306,584888.5,inf,,61.82801461632156,0.2424048,,-0.04,-137.48198,4105,0.0009999999,5.5630786e-12,,35974.55062317848,0.0009999999,11.631223,142.48198,,,inf,
14.2402525,,0.0009999999,0.0009999999,0.2,-585.51306,0.12,-113.10447,14.594611,0.04,82.14076,4106,11,1296,253821,585.51306,585006.6,inf,,61.817096931320016,0.3167662,,-0.04,-137.47604,4106,0.0009999999,5.5603694e-12,,35987.50387740135,0.0009999999,11.630979,142.47604,,,inf,
11.791569,,0.0009999999,0.0009999999,-0.2,-585.51306,0.12,-117.14364,14.593687,0.04,82.14076,4107,11,1296,253842,585.51306,585128.75,inf,,61.80715850986121,0.0023044795,,0.04,-137.47108,4107,0.0009999999,5.557662e-12,,35999.63218140602,0.0009999999,11.630735,142.47108,,,inf,
14.627173,,0.0009999999,0.0009999999,-0.12,-585.51306,0.12,-112.312294,14.593451,0.04,82.14076,4108,11,1296,253863,585.51306,585246.1,inf,,61.797224926971765,0.08003127,,0.04,-137.46498,4108,0.0009999999,5.5549562e-12,,36011.12105321884,0.0009999999,11.630491,142.46498,,,inf,
14.864816,,0.0009999999,0.0009999999,-0.04,-585.51306,0.12,-107.23913,14.593275,0.04,82.14076,4109,11,1296,253882,585.51306,585358.3,inf,,61.78680944268679,0.16152114,,0.04,-137.45761,4109,0.0009999999,5.552253e-12,,36022.76885223389,0.0009999999,11.630248,142.45761,,,inf,
13.80661,,0.0009999999,0.0009999999,0.04,-585.51306,0.12,-123.6149,14.592837,0.04,82.14076,4110,11,1296,253912,585.51306,585486.94,inf,,61.77907542579075,0.24016166,,0.04,-137.45424,4110,0.0009999999,5.5495513e-12,,36034.630821704865,0.0009999999,11.630005,142.45424,,,inf,
14.957227,,0.0009999999,0.0009999999,0.12,-585.51306,0.12,-137.49063,14.592686,0.04,82.14076,4111,11,1296,253952,585.51306,585629.44,inf,,61.77377766966675,0.31818753,,0.04,-137.45425,4111,0.0009999999,5.546852e-12,,36046.24206018448,0.0009999999,11.629762,142.45425,,,inf,
12.041445,,0.0009999999,0.0009999999,0.2,-585.51306,0.12,-131.14038,14.59182,0.04,82.14076,4112,11,1296,253986,585.51306,585765.6,inf,,61.7670233463035,0.3983866,,0.04,-137.45273,4112,0.0009999999,5.544154e-12,,36058.24003791809,0.0009999999,11.6295185,142.45273,,,inf,
15.036719,,0.0009999999,0.0009999999,-0.2,-585.51306,0.12,-138.09465,14.591687,0.04,82.14076,4113,11,1296,254027,585.51306,585908.75,inf,,61.761974228057376,0.078199595,,0.12,-137.4529,4113,0.0009999999,5.541459e-12,,36070.136328697205,0.0009999999,11.629275,142.4529,,,inf,
10.8874035,,0.0009999999,0.0009999999,-0.12,-585.51306,0.12,-106.38382,14.590542,0.04,82.14076,4114,11,1296,254042,585.51306,586020.1,inf,,61.750607681088965,0.16111809,,0.12,-137.44534,4114,0.0009999999,5.5387648e-12,,36082.130927324295,0.0009999999,11.629032,142.44534,,,inf,
13.334756,,0.0009999999,0.0009999999,-0.04,-585.51306,0.12,-119.862976,14.589994,0.04,82.14076,4115,11,1296,254074,585.51306,586144.9,inf,,61.743377885783715,0.24424024,,0.12,-137.44104,4115,0.0009999999,5.5360733e-12,,36093.5020442009,0.0009999999,11.628789,142.44104,,,inf,
11.924544,,0.0009999999,0.0009999999,0.04,-585.51306,0.12,-110.064384,14.589103,0.04,82.14076,4116,11,1296,254098,585.51306,586260.0,inf,,61.73420796890185,0.31878978,,0.12,-137.4344,4116,0.0009999999,5.533383e-12,,36104.54372572899,0.0009999999,11.628546,142.4344,,,inf,
14.924707,,0.0009999999,0.0009999999,0.12,-585.51306,0.12,-132.94711,14.588943,0.04,82.14076,4117,11,1296,254140,585.51306,586397.94,inf,,61.72941462229779,0.39856339,,0.12,-137.4333,4117,0.0009999999,5.5306957e-12,,36117.97790670395,0.0009999999,11.628304,142.4333,,,inf,
14.480117,,0.0009999999,0.0009999999,0.2,-585.51306,0.12,-111.42648,14.588672,0.04,82.14076,4118,11,1296,254157,585.51306,586514.4,inf,,61.71855269548325,0.47801334,,0.12,-137.427,4118,0.0009999999,5.52801e-12,,36132.99722599983,0.0009999999,11.62806,142.427,,,inf,
11.246124,,0.0009999999,0.0009999999,-0.2,-585.51306,0.12,-132.69215,14.58762,0.04,82.14076,4119,11,1296,254196,585.51306,586652.1,inf,,61.71303714493809,0.16143714,,0.2,-137.42586,4119,0.0009999999,5.525326e-12,,36148.70110154152,0.0009999999,11.627817,142.42586,,,inf,
13.715832,,0.0009999999,0.0009999999,-0.12,-585.51306,0.12,-114.59359,14.587162,0.04,82.14076,4120,11,1296,254215,585.51306,586771.7,inf,,61.702669902912625,0.2379227,,0.2,-137.42032,4120,0.0009999999,5.5226444e-12,,36162.84696650505,0.0009999999,11.627575,142.42032,,,inf,
13.2915945,,0.0009999999,0.0009999999,-0.04,-585.51306,0.12,-112.22994,14.586609,0.04,82.14076,4121,11,1296,254234,585.51306,586888.9,inf,,61.69230769230769,0.31479228,,0.2,-137.41418,4121,0.0009999999,5.5199643e-12,,36176.59218978882,0.0009999999,11.627332,142.41418,,,inf,
9.841502,,0.0009999999,0.0009999999,0.04,-585.51306,0.12,-117.1779,14.585213,0.04,82.14076,4122,11,1296,254257,585.51306,587011.06,inf,,61.68292091217855,0.39679602,,0.2,-137.40929,4122,0.0009999999,5.5172867e-12,,36189.590827703476,0.0009999999,11.6270895,142.40929,,,inf,
12.277501,,0.0009999999,0.0009999999,0.12,-585.51306,0.12,-111.49882,14.584414,0.04,82.14076,4123,11,1296,254273,585.51306,587127.56,inf,,61.671840892553966,0.48341015,,0.2,-137.403,4123,0.0009999999,5.5146105e-12,,36201.95607280731,0.0009999999,11.626847,142.403,,,inf,
10.316792,,0.0009999999,0.0009999999,0.2,-585.51306,0.12,-109.58426,14.583132,0.04,82.14076,4124,11,1296,254293,585.51306,587242.1,inf,,61.66173617846751,0.56066114,,0.2,-137.39624,4124,0.0009999999,5.511936e-12,,36213.81465911865,0.0009999999,11.626604,142.39624,,,inf,
15.020134,,0.0009999999,0.0009999999,-0.2,-585.51306,0.12,-114.43268,14.582999,0.12,82.14076,4125,11,1296,254311,585.51306,587361.56,inf,,61.65115151515152,-0.16109596,,-0.2,-137.39069,4125,0.0009999999,5.509264e-12,,36225.515600442886,0.0009999999,11.626362,142.39069,,,inf,
14.593334,,0.0009999999,0.0009999999,-0.12,-585.51306,0.12,-113.133286,14.582755,0.12,82.14076,4126,11,1296,254335,585.51306,587479.7,inf,,61.642026175472616,-0.07695501,,-0.2,-137.3848,4126,0.0009999999,5.506594e-12,,36237.2355568409,0.0009999999,11.62612,142.3848,,,inf,
12.7234955,,0.0009999999,0.0009999999,-0.04,-585.51306,0.12,-116.36312,14.5820675,0.12,82.14076,4127,11,1296,254357,585.51306,587601.06,inf,,61.63242064453598,0.0019064583,,-0.2,-137.37971,4127,0.0009999999,5.503926e-12,,36249.27186369896,0.0009999999,11.625877,142.37971,,,inf,
12.248209,,0.0009999999,0.0009999999,0.04,-585.51306,0.12,-105.27419,14.581255,0.12,82.14076,4128,11,1296,254375,585.51306,587711.4,inf,,61.6218507751938,0.078311026,,-0.2,-137.37195,4128,0.0009999999,5.501259e-12,,36261.23418021202,0.0009999999,11.625635,142.37195,,,inf,
11.924398,,0.0009999999,0.0009999999,0.12,-585.51306,0.12,-111.084206,14.580375,0.12,82.14076,4129,11,1296,254395,585.51306,587827.4,inf,,61.61177040445629,0.15879136,,-0.2,-137.36555,4129,0.0009999999,5.4985946e-12,,36273.14229488373,0.0009999999,11.625393,142.36555,,,inf,
10.387457,,0.0009999999,0.0009999999,0.2,-585.51306,0.12,-127.47311,14.579111,0.12,82.14076,4130,11,1296,254431,585.51306,587959.9,inf,,61.605569007263924,0.23882106,,-0.2,-137.36316,4130,0.0009999999,5.4959323e-12,,36284.8311252594,0.0009999999,11.625151,142.36316,,,inf,
14.580385,,0.0009999999,0.0009999999,-0.2,-585.51306,0.12,-112.526245,14.578876,0.12,82.14076,4131,11,1296,254449,585.51306,588077.44,inf,,61.59501331396756,-0.07932287,,-0.12,-137.35716,4131,0.0009999999,5.4932725e-12,,36296.47460889816,0.0009999999,11.624908,142.35716,,,inf,
14.761175,,0.0009999999,0.0009999999,-0.12,-585.51306,0.12,-106.24625,14.578673,0.12,82.14076,4132,11,1296,254462,585.51306,588188.7,inf,,61.58325266214908,0.0036409497,,-0.12,-137.34964,4132,0.0009999999,5.4906136e-12,,36307.83911681175,0.0009999999,11.624666,142.34964,,,inf,
8.624005,,0.0009999999,0.0009999999,-0.04,-585.51306,0.12,-120.46227,14.576996,0.12,82.14076,4133,11,1296,254489,585.51306,588314.1,inf,,61.57488507137673,0.079265565,,-0.12,-137.34554,4133,0.0009999999,5.4879564e-12,,36319.10130238533,0.0009999999,11.624425,142.34554,,,inf,
13.611592,,0.0009999999,0.0009999999,0.04,-585.51306,0.12,-112.263016,14.576514,0.12,82.14076,4134,11,1296,254519,585.51306,588431.4,inf,,61.567247218190616,0.16022292,,-0.12,-137.33948,4134,0.0009999999,5.4853023e-12,,36334.56696629524,0.0009999999,11.624183,142.33948,,,inf,
14.875699,,0.0009999999,0.0009999999,0.12,-585.51306,0.12,-108.698685,14.57635,0.12,82.14076,4135,11,1296,254536,585.51306,588545.1,inf,,61.55646916565901,0.23796903,,-0.12,-137.33255,4135,0.0009999999,5.482649e-12,,36348.34384894371,0.0009999999,11.62394,142.33255,,,inf,
12.616215,,0.0009999999,0.0009999999,0.2,-585.51306,0.12,-114.69854,14.575629,0.12,82.14076,4136,11,1296,254555,585.51306,588664.8,inf,,61.54617988394584,0.3203317,,-0.12,-137.32709,4136,0.0009999999,5.4799984e-12,,36362.9079079628,0.0009999999,11.623699,142.32709,,,inf,
13.155043,,0.0009999999,0.0009999999,-0.2,-585.51306,0.12,-114.262985,14.575048,0.12,82.14076,4137,11,1296,254574,585.51306,588784.1,inf,,61.535895576504714,0.0019578636,,-0.04,-137.32152,4137,0.0009999999,5.4773495e-12,,36376.100412130356,0.0009999999,11.623457,142.32152,,,inf,
12.55399,,0.0009999999,0.0009999999,-0.12,-585.51306,0.12,-107.2318,14.574313,0.12,82.14076,4138,11,1296,254586,585.51306,588896.25,inf,,61.523924601256645,0.07995267,,-0.04,-137.31422,4138,0.0009999999,5.4747023e-12,,36389.62048745155,0.0009999999,11.623216,142.31422,,,inf,
15.351844,,0.0009999999,0.0009999999,-0.04,-585.51306,0.12,-113.72018,14.574265,0.12,82.14076,4139,11,1296,254606,585.51306,589015.0,inf,,61.5138922445035,0.15922831,,-0.04,-137.30853,4139,0.0009999999,5.4720573e-12,,36402.477481126785,0.0009999999,11.622973,142.30853,,,inf,
15.237202,,0.0009999999,0.0009999999,0.04,-585.51306,0.12,-109.94974,14.574177,0.12,82.14076,4140,11,1296,254625,585.51306,589130.0,inf,,61.5036231884058,0.23895729,,-0.04,-137.30193,4140,0.0009999999,5.4694144e-12,,36414.62290239334,0.0009999999,11.622732,142.30193,,,inf,
14.865354,,0.0009999999,0.0009999999,0.12,-585.51306,0.12,-118.23078,14.574014,0.12,82.14076,4141,11,1296,254646,585.51306,589253.2,inf,,61.49384206713354,0.32022145,,-0.04,-137.29732,4141,0.0009999999,5.466773e-12,,36426.12911438942,0.0009999999,11.622491,142.29732,,,inf,
9.709667,,0.0009999999,0.0009999999,0.2,-585.51306,0.12,-123.013985,14.572591,0.12,82.14076,4142,11,1296,254672,585.51306,589381.25,inf,,61.48527281506519,0.399328,,-0.04,-137.29388,4142,0.0009999999,5.4641335e-12,,36438.09627580643,0.0009999999,11.62225,142.29388,,,inf,
14.434316,,0.0009999999,0.0009999999,-0.2,-585.51306,0.12,-117.042145,14.572323,0.12,82.14076,4143,11,1296,254694,585.51306,589503.25,inf,,61.475742215785665,0.07960485,,0.04,-137.28899,4143,0.0009999999,5.4614963e-12,,36450.22759222984,0.0009999999,11.622007,142.28899,,,inf,
15.058644,,0.0009999999,0.0009999999,-0.12,-585.51306,0.12,-118.04806,14.572191,0.12,82.14076,4144,11,1296,254719,585.51306,589626.3,inf,,61.46694015444015,0.15969053,,0.04,-137.28435,4144,0.0009999999,5.458861e-12,,36461.903904914856,0.0009999999,11.621766,142.28435,,,inf,
13.497959,,0.0009999999,0.0009999999,-0.04,-585.51306,0.12,-123.0551,14.571697,0.12,82.14076,4145,11,1296,254746,585.51306,589754.4,inf,,61.45862484921592,0.2413821,,0.04,-137.28091,4145,0.0009999999,5.456227e-12,,36473.57773089409,0.0009999999,11.621525,142.28091,,,inf,
11.789884,,0.0009999999,0.0009999999,0.04,-585.51306,0.12,-115.04994,14.57078,0.12,82.14076,4146,11,1296,254766,585.51306,589874.4,inf,,61.44862518089725,0.31902605,,0.04,-137.27554,4146,0.0009999999,5.453595e-12,,36485.45263504982,0.0009999999,11.621284,142.27554,,,inf,
10.88333,,0.0009999999,0.0009999999,0.12,-585.51306,0.12,-114.853584,14.569655,0.12,82.14076,4147,11,1296,254787,585.51306,589994.25,inf,,61.43887147335423,0.4020657,,0.04,-137.27014,4147,0.0009999999,5.450965e-12,,36497.11758542061,0.0009999999,11.621043,142.27014,,,inf,
13.521927,,0.0009999999,0.0009999999,0.2,-585.51306,0.12,-117.86593,14.569158,0.12,82.14076,4148,11,1296,254808,585.51306,590117.1,inf,,61.42912246865959,0.48058403,,0.04,-137.26546,4148,0.0009999999,5.4483375e-12,,36508.57957696915,0.0009999999,11.620802,142.26546,,,inf,
15.068278,,0.0009999999,0.0009999999,-0.2,-585.51306,0.12,-118.760735,14.569041,0.12,82.14076,4149,11,1296,254830,585.51306,590240.9,inf,,61.419619185345866,0.15904662,,0.12,-137.261,4149,0.0009999999,5.445711e-12,,36519.51151394844,0.0009999999,11.620561,142.261,,,inf,
13.902939,,0.0009999999,0.0009999999,-0.12,-585.51306,0.12,-107.146095,14.568635,0.12,82.14076,4150,11,1296,254845,585.51306,590353.0,inf,,61.408433734939756,0.23878781,,0.12,-137.25374,4150,0.0009999999,5.4430874e-12,,36533.08615064621,0.0009999999,11.620319,142.25374,,,inf,
13.406601,,0.0009999999,0.0009999999,-0.04,-585.51306,0.12,-112.48844,14.56812,0.12,82.14076,4151,11,1296,254872,585.51306,590470.5,inf,,61.4001445434835,0.32194236,,0.12,-137.24777,4151,0.0009999999,5.4404645e-12,,36547.580151081085,0.0009999999,11.620079,142.24777,,,inf,
14.291692,,0.0009999999,0.0009999999,0.04,-585.51306,0.12,-107.38556,14.567806,0.12,82.14076,4152,11,1296,254887,585.51306,590582.9,inf,,61.38896917148362,0.400549,,0.12,-137.24057,4152,0.0009999999,5.437845e-12,,36562.24265551567,0.0009999999,11.619838,142.24057,,,inf,
15.352759,,0.0009999999,0.0009999999,0.12,-585.51306,0.12,-111.70897,14.5677595,0.12,82.14076,4153,11,1296,254903,585.51306,590699.6,inf,,61.378039971105224,0.48189247,,0.12,-137.23444,4153,0.0009999999,5.435227e-12,,36576.102087020874,0.0009999999,11.619597,142.23444,,,inf,
13.377016,,0.0009999999,0.0009999999,0.2,-585.51306,0.12,-114.5532,14.567228,0.12,82.14076,4154,11,1296,254921,585.51306,590819.2,inf,,61.367597496389024,0.5606617,,0.12,-137.22899,4154,0.0009999999,5.4326105e-12,,36590.17096424103,0.0009999999,11.619356,142.22899,,,inf,
15.241758,,0.0009999999,0.0009999999,-0.2,-585.51306,0.12,-122.14769,14.567156,0.12,82.14076,4155,11,1296,254947,585.51306,590946.4,inf,,61.359085439229844,0.23710336,,0.2,-137.22536,4155,0.0009999999,5.429996e-12,,36602.932844400406,0.0009999999,11.619116,142.22536,,,inf,
13.30152,,0.0009999999,0.0009999999,-0.12,-585.51306,0.12,-106.86086,14.566605,0.12,82.14076,4156,11,1296,254966,585.51306,591058.2,inf,,61.34889316650626,0.31863075,,0.2,-137.21805,4156,0.0009999999,5.427383e-12,,36615.03982377052,0.0009999999,11.618875,142.21805,,,inf,
14.332528,,0.0009999999,0.0009999999,-0.04,-585.51306,0.12,-110.45102,14.566315,0.12,82.14076,4157,11,1296,254982,585.51306,591173.6,inf,,61.33798412316575,0.39944515,,0.2,-137.2116,4157,0.0009999999,5.424772e-12,,36627.19492673874,0.0009999999,11.618634,142.2116,,,inf,
13.753203,,0.0009999999,0.0009999999,0.04,-585.51306,0.12,-114.87169,14.565872,0.12,82.14076,4158,11,1296,255001,585.51306,591293.5,inf,,61.32780182780183,0.48286954,,0.2,-137.20622,4158,0.0009999999,5.422163e-12,,36639.08392620087,0.0009999999,11.618394,142.20622,,,inf,
14.585872,,0.0009999999,0.0009999999,0.12,-585.51306,0.12,-109.909,14.565642,0.12,82.14076,4159,11,1296,255020,585.51306,591408.4,inf,,61.317624428949266,0.55811965,,0.2,-137.19966,4159,0.0009999999,5.4195563e-12,,36650.62122273445,0.0009999999,11.618154,142.19966,,,inf,
12.678975,,0.0009999999,0.0009999999,0.2,-585.51306,0.12,-118.34602,14.564943,0.12,82.14076,4160,11,1296,255044,585.51306,591531.75,inf,,61.308653846153845,0.63718224,,0.2,-137.19513,4160,0.0009999999,5.4169507e-12,,36662.48733687401,0.0009999999,11.617913,142.19513,,,inf,
12.597608,,0.0009999999,0.0009999999,-0.2,-585.51306,0.12,-109.61927,14.564237,0.2,82.14076,4161,11,1296,255058,585.51306,591646.4,inf,,61.297284306657055,-0.08083798,,-0.2,-137.1885,4161,0.0009999999,5.414347e-12,,36674.533287763596,0.0009999999,11.617673,142.1885,,,inf,
15.398789,,0.0009999999,0.0009999999,-0.12,-585.51306,0.12,-107.0377,14.564191,0.2,82.14076,4162,11,1296,255077,585.51306,591758.4,inf,,61.287121576165305,-0.00015648454,,-0.2,-137.18126,4162,0.0009999999,5.4117457e-12,,36686.654460668564,0.0009999999,11.617433,142.18126,,,inf,
13.733813,,0.0009999999,0.0009999999,-0.04,-585.51306,0.12,-110.32096,14.563757,0.2,82.14076,4163,11,1296,255093,585.51306,591873.75,inf,,61.27624309392265,0.07719201,,-0.2,-137.17482,4163,0.0009999999,5.4091467e-12,,36698.27216100693,0.0009999999,11.617192,142.17482,,,inf,
14.428962,,0.0009999999,0.0009999999,0.04,-585.51306,0.12,-102.95351,14.563478,0.2,82.14076,4164,11,1296,255104,585.51306,591981.7,inf,,61.26416906820365,0.16169396,,-0.2,-137.1666,4164,0.0009999999,5.4065485e-12,,36709.7818877697,0.0009999999,11.616952,142.1666,,,inf,
14.744334,,0.0009999999,0.0009999999,0.12,-585.51306,0.12,-105.411995,14.563287,0.2,82.14076,4165,11,1296,255115,585.51306,592092.1,inf,,61.252100840336134,0.2390903,,-0.2,-137.15897,4165,0.0009999999,5.403952e-12,,36721.13048243523,0.0009999999,11.616712,142.15897,,,inf,
14.747685,,0.0009999999,0.0009999999,0.2,-585.51306,0.12,-121.11954,14.563086,0.2,82.14076,4166,11,1296,255146,585.51306,592218.25,inf,,61.24483917426788,0.32061416,,-0.2,-137.15512,4166,0.0009999999,5.401358e-12,,36735.22300386429,0.0009999999,11.616471,142.15512,,,inf,
13.140036,,0.0009999999,0.0009999999,-0.2,-585.51306,0.12,-126.82663,14.56251,0.2,82.14076,4167,11,1296,255184,585.51306,592350.06,inf,,61.23926085913127,-0.0029785186,,-0.12,-137.15265,4167,0.0009999999,5.3987665e-12,,36749.44296312332,0.0009999999,11.616232,142.15265,,,inf,
11.777464,,0.0009999999,0.0009999999,-0.12,-585.51306,0.12,-106.25291,14.561597,0.2,82.14076,4168,11,1296,255198,585.51306,592461.3,inf,,61.227927063339735,0.079382114,,-0.12,-137.14523,4168,0.0009999999,5.396176e-12,,36765.54199171066,0.0009999999,11.615992,142.14523,,,inf,
13.288751,,0.0009999999,0.0009999999,-0.04,-585.51306,0.12,-118.61402,14.561055,0.2,82.14076,4169,11,1296,255221,585.51306,592584.94,inf,,61.21875749580235,0.1583557,,-0.12,-137.1408,4169,0.0009999999,5.3935875e-12,,36780.36201739311,0.0009999999,11.615752,142.1408,,,inf,
14.770383,,0.0009999999,0.0009999999,0.04,-585.51306,0.12,-110.07495,14.560862,0.2,82.14076,4170,11,1296,255237,585.51306,592700.0,inf,,61.20791366906475,0.24169335,,-0.12,-137.1343,4170,0.0009999999,5.391001e-12,,36794.0415866375,0.0009999999,11.615512,142.1343,,,inf,
14.076561,,0.0009999999,0.0009999999,0.12,-585.51306,0.12,-112.74713,14.560508,0.2,82.14076,4171,11,1296,255254,585.51306,592817.75,inf,,61.19731479261568,0.3177347,,-0.12,-137.12845,4171,0.0009999999,5.3884163e-12,,36807.251591444016,0.0009999999,11.6152725,142.12845,,,inf,
11.888882,,0.0009999999,0.0009999999,0.2,-585.51306,0.12,-122.6903,14.559626,0.2,82.14076,4172,11,1296,255284,585.51306,592945.44,inf,,61.189837008628956,0.39911696,,-0.12,-137.12498,4172,0.0009999999,5.3858337e-12,,36820.05642867088,0.0009999999,11.615032,142.12498,,,inf,
10.813592,,0.0009999999,0.0009999999,-0.2,-585.51306,0.12,-118.39401,14.558492,0.2,82.14076,4173,11,1296,255305,585.51306,593068.9,inf,,61.18020608674814,0.07859264,,-0.04,-137.12051,4173,0.0009999999,5.383253e-12,,36832.104831933975,0.0009999999,11.614793,142.12051,,,inf,
13.123404,,0.0009999999,0.0009999999,-0.12,-585.51306,0.12,-106.06869,14.557903,0.2,82.14076,4174,11,1296,255325,585.51306,593179.9,inf,,61.17034020124581,0.16113752,,-0.04,-137.11305,4174,0.0009999999,5.3806733e-12,,36843.68929934502,0.0009999999,11.614553,142.11305,,,inf,
