TimestepsSoFar,NumTrajectories,DenMISELogLast,InvPendulum_std3_higher,DenMISEMeanLog,AvgEpLen,ReturnLastEpisode,IWMax,ReturnMin,GridSize,Regret/t,IWFirstEpisode,IWLastEpisode,InvPendulum_std2_higher,ActionIn1,InvPendulum_std0_higher,DenMISELogFirst,InvPendulum_mu2_higher,Bound,Regret,IWMin,Iteration,ReturnAbsMax,InvPendulum_mu3_higher,BoundBonus,ReturnMean,TimeElapsed,NumTrainableParams,ReturnMax,IWMean,InvPendulum_mu1_higher,InvPendulum_mu0_higher,InvPendulum_std1_higher,BoundMISE,Delta,MinEpLen
43848,728,14.172421,0.0009999999,16.16576,60.23076923076923,-104.662445,364.0,-499.76752,256,143.35867,,,0.0009999999,-0.13191186,0.0009999999,16.401009,0.2,2714.2583,104365.11,,728,499.76752,-0.2,2819.016,-138.35867,1318.9525830745697,,-39.963516,1.0,-0.06666667,-0.06666667,0.0009999999,-104.75787,8.92659e-10,11
43865,729,18.055042,0.0009999999,16.168093,60.17146776406036,-106.71897,364.5002,-499.76752,256,143.31526,,,0.0009999999,-0.13387868,0.0009999999,16.399637,-0.2,2714.3477,104476.83,,729,499.76752,0.06666667,2819.2017,-138.31526,1321.9052457809448,,-39.963516,1.0000006,0.2,-0.2,0.0009999999,-104.85408,8.9021174e-10,11
43879,730,17.970978,0.0009999999,16.170305,60.108219178082194,-108.55849,365.0001,-499.76752,256,143.2745,,,0.0009999999,0.26563042,0.0009999999,16.398266,0.2,2714.384,104590.39,,730,499.76752,-0.06666667,2819.3872,-138.2745,1324.8202900886536,,-39.963516,0.9999998,0.2,-0.06666667,0.0009999999,-105.00308,8.8777435e-10,11
43904,731,17.476728,0.0009999999,16.171833,60.06019151846785,-103.875725,365.49994,-499.76752,256,143.22745,,,0.0009999999,-0.13324529,0.0009999999,16.396896,-0.06666667,2714.4019,104699.266,,731,499.76752,-0.2,2819.5723,-138.22745,1327.8587126731873,,-39.963516,0.9999998,0.2,-0.06666667,0.0009999999,-105.170296,8.853471e-10,11
43919,732,18.45297,0.0009999999,16.174692,59.99863387978142,-105.04937,366.00012,-499.76752,256,143.18211,,,0.0009999999,0.00013902783,0.0009999999,16.395529,-0.06666667,2714.0845,104809.31,,732,499.76752,-0.2,2819.757,-138.18211,1330.7993257045746,,-39.963516,1.0000004,0.06666667,0.2,0.0009999999,-105.672676,8.8292984e-10,11
43940,733,17.942255,0.0009999999,16.176847,59.94542974079127,-107.27423,366.5003,-499.76752,256,143.13995,,,0.0009999999,-0.26602143,0.0009999999,16.394165,-0.2,2714.1477,104921.586,,733,499.76752,-0.06666667,2819.942,-138.13995,1333.7933101654053,,-39.963516,1.0000008,0.2,-0.2,0.0009999999,-105.79414,8.805224e-10,11
43954,734,17.478024,0.0009999999,16.178362,59.88283378746594,-105.68498,367.00012,-499.76752,256,143.09573,,,0.0009999999,-0.39972377,0.0009999999,16.392801,0.06666667,2714.2642,105032.27,,734,499.76752,-0.2,2820.1262,-138.09573,1336.6394460201263,,-39.963516,0.9999998,-0.06666667,-0.2,0.0009999999,-105.8621,8.781249e-10,11
44026,735,16.906715,0.0009999999,16.179098,59.899319727891154,-100.887794,367.49988,-499.76752,256,143.0451,,,0.0009999999,-0.13324758,0.0009999999,16.39144,-0.06666667,2714.276,105138.16,,735,499.76752,-0.2,2820.3103,-138.0451,1339.7109673023224,,-39.963516,0.99999964,0.06666667,0.06666667,0.0009999999,-106.034386,8.7573704e-10,11
44052,736,17.689007,0.0009999999,16.180893,59.85326086956522,-120.30581,368.0,-499.76752,256,143.02101,,,0.0009999999,0.00011084974,0.0009999999,16.39008,0.2,2714.4363,105263.47,,736,499.76752,-0.2,2820.4941,-138.02101,1342.4573991298676,,-39.963516,1.0,0.06666667,-0.06666667,0.0009999999,-106.057915,8.73359e-10,11
44069,737,17.785927,0.0009999999,16.182816,59.795115332428765,-107.74899,368.50012,-499.76752,256,142.97995,,,0.0009999999,0.1327336,0.0009999999,16.388721,0.2,2714.5168,105376.22,,737,499.76752,-0.06666667,2820.678,-137.97995,1345.1275327205658,,-39.963516,1.0000004,0.2,-0.2,0.0009999999,-106.161064,8.709905e-10,11
44084,738,18.135912,0.0009999999,16.185205,59.734417344173444,-108.71144,369.00018,-499.76752,256,142.94028,,,0.0009999999,-0.66646373,0.0009999999,16.387365,-0.2,2714.6821,105489.92,,738,499.76752,-0.2,2820.861,-137.94028,1347.8497896194458,,-39.963516,1.0,-0.06666667,-0.2,0.0009999999,-106.1789,8.686318e-10,11
44104,739,15.496895,0.0009999999,16.18402,59.68064952638701,-111.88486,369.50024,-499.76752,256,142.90503,,,0.0009999999,-0.1309318,0.0009999999,16.386013,0.06666667,2714.789,105606.81,,739,499.76752,-0.2,2821.0442,-137.90503,1350.627429485321,,-39.963516,1.0000001,-0.2,0.2,0.0009999999,-106.25521,8.6628255e-10,11
44124,740,15.171898,0.0009999999,16.182398,59.627027027027026,-116.31176,370.00024,-499.76752,256,142.87584,,,0.0009999999,0.13117556,0.0009999999,16.38466,-0.06666667,2714.8484,105728.125,,740,499.76752,-0.2,2821.227,-137.87584,1353.2601110935211,,-39.963516,1.0000007,0.2,0.2,0.0009999999,-106.37866,8.6394275e-10,11
44139,741,15.34631,0.0009999999,16.181015,59.5668016194332,-105.76983,370.50024,-499.76752,256,142.8325,,,0.0009999999,0.53637344,0.0009999999,16.38331,0.2,2714.9265,105838.89,,741,499.76752,0.06666667,2821.4097,-137.8325,1355.9918565750122,,-39.963516,1.0000007,0.2,0.06666667,0.0009999999,-106.483086,8.616124e-10,11
44152,742,13.084007,0.0009999999,16.176586,59.504043126684635,-104.97154,371.00018,-499.76752,256,142.78822,,,0.0009999999,-0.4006793,0.0009999999,16.38196,-0.2,2715.0454,105948.86,,742,499.76752,-0.2,2821.592,-137.78822,1358.6402366161346,,-39.963516,1.0000005,0.06666667,-0.06666667,0.0009999999,-106.54666,8.5929164e-10,11
44175,743,14.822719,0.0009999999,16.174511,59.45491251682369,-105.45615,371.50012,-499.76752,256,142.7447,,,0.0009999999,0.40174296,0.0009999999,16.380613,0.2,2715.2166,106059.32,,743,499.76752,-0.06666667,2821.774,-137.7447,1361.2191853523254,,-39.963516,1.0000004,0.2,0.06666667,0.0009999999,-106.55728,8.5698015e-10,11
44195,744,17.52215,0.0009999999,16.17607,59.401881720430104,-104.93074,372.0,-499.76752,256,142.7006,,,0.0009999999,-0.0011604875,0.0009999999,16.379269,0.2,2715.3193,106169.25,,744,499.76752,-0.2,2821.9556,-137.7006,1363.8564715385437,,-39.963516,1.0,-0.06666667,0.06666667,0.0009999999,-106.63625,8.54678e-10,11
44218,745,17.790007,0.0009999999,16.177984,59.35302013422819,-120.70854,372.49982,-499.76752,256,142.6778,,,0.0009999999,-0.2655127,0.0009999999,16.377926,0.06666667,2715.035,106294.95,,745,499.76752,-0.2,2822.1375,-137.6778,1366.722728252411,,-39.963516,0.9999995,-0.2,0.06666667,0.0009999999,-107.10258,8.5238505e-10,11
44238,746,14.7608795,0.0009999999,16.17583,59.30026809651474,-103.63781,373.00037,-499.76752,256,142.63216,,,0.0009999999,-0.13485022,0.0009999999,16.376585,-0.2,2715.0928,106403.59,,746,499.76752,-0.06666667,2822.3184,-137.63216,1369.5972628593445,,-39.963516,1.0000005,-0.06666667,0.2,0.0009999999,-107.22552,8.501014e-10,11
44250,747,17.77522,0.0009999999,16.17772,59.23694779116466,-106.671036,373.50012,-499.76752,256,142.59071,,,0.0009999999,-0.27144358,0.0009999999,16.375244,-0.2,2715.0967,106515.266,,747,499.76752,-0.2,2822.4995,-137.59071,1372.3787968158722,,-39.963516,1.0000004,0.2,-0.06666667,0.0009999999,-107.4029,8.478268e-10,11
44265,748,15.179616,0.0009999999,16.176134,59.17780748663102,-108.99139,373.99985,-499.76752,256,142.55249,,,0.0009999999,0.53270423,0.0009999999,16.373907,-0.06666667,2715.0537,106629.26,,748,499.76752,0.2,2822.6802,-137.55249,1375.0325691699982,,-39.963516,0.9999996,0.2,0.2,0.0009999999,-107.626465,8.4556145e-10,11
44292,749,17.600864,0.0009999999,16.177784,59.134846461949266,-123.574165,374.49988,-499.76752,256,142.53381,,,0.0009999999,-0.26736835,0.0009999999,16.372572,-0.2,2715.1711,106757.83,,749,499.76752,-0.06666667,2822.8608,-137.53381,1377.8209414482117,,-39.963516,0.9999997,-0.06666667,0.06666667,0.0009999999,-107.68958,8.4330504e-10,11
44309,750,17.582722,0.0009999999,16.179407,59.07866666666666,-111.292946,374.99988,-499.76752,256,142.49884,,,0.0009999999,-0.39784285,0.0009999999,16.371237,-0.06666667,2715.163,106874.125,,750,499.76752,-0.2,2823.041,-137.49884,1380.644243478775,,-39.963516,0.9999997,-0.06666667,-0.06666667,0.0009999999,-107.87802,8.410578e-10,11
44399,751,15.4868765,0.0009999999,16.178232,59.119840213049265,-103.94036,375.50018,-499.76752,256,142.45415,,,0.0009999999,-0.13332336,0.0009999999,16.369904,-0.2,2715.286,106983.06,,751,499.76752,-0.2,2823.221,-137.45415,1383.8036577701569,,-39.963516,1.0000005,0.2,0.06666667,0.0009999999,-107.93507,8.3881946e-10,11
44422,752,16.222229,0.0009999999,16.178041,59.0718085106383,-109.73707,376.00006,-499.76752,256,142.4173,,,0.0009999999,-0.00035780668,0.0009999999,16.368574,0.06666667,2715.4448,107097.805,,752,499.76752,-0.2,2823.401,-137.4173,1386.6351521015167,,-39.963516,1.0000001,0.06666667,0.06666667,0.0009999999,-107.95597,8.3658996e-10,11
44439,753,16.594149,0.0009999999,16.178345,59.01593625498008,-111.586426,376.49988,-499.76752,256,142.383,,,0.0009999999,0.3994634,0.0009999999,16.367245,0.2,2715.5293,107214.39,,753,499.76752,0.06666667,2823.5803,-137.383,1389.493978023529,,-39.963516,0.9999997,0.2,-0.06666667,0.0009999999,-108.051056,8.3436946e-10,11
44457,754,17.487402,0.0009999999,16.17983,58.96153846153846,-110.137115,377.00003,-499.76752,256,142.34686,,,0.0009999999,-0.26549348,0.0009999999,16.365917,-0.06666667,2715.688,107329.53,,754,499.76752,-0.2,2823.7595,-137.34686,1392.2423100471497,,-39.963516,1.0000001,0.06666667,-0.06666667,0.0009999999,-108.071625,8.321578e-10,11
44479,755,16.420832,0.0009999999,16.179901,58.912582781456955,-105.40204,377.50012,-499.76752,256,142.30455,,,0.0009999999,-0.1348508,0.0009999999,16.364592,-0.2,2715.864,107439.93,,755,499.76752,-0.06666667,2823.9387,-137.30455,1394.9808518886566,,-39.963516,1.0000004,0.06666667,0.06666667,0.0009999999,-108.07478,8.2995477e-10,11
44505,756,11.865598,0.0009999999,16.173944,58.86904761904762,-113.48496,378.00012,-499.76752,256,142.27304,,,0.0009999999,0.0060600936,0.0009999999,16.363268,0.06666667,2715.8354,107558.414,,756,499.76752,-0.2,2824.1174,-137.27304,1397.7111418247223,,-39.963516,1.0000004,0.2,-0.06666667,0.0009999999,-108.282,8.277606e-10,11
44555,757,10.713378,0.0009999999,16.166481,58.85733157199471,-129.316,378.50012,-499.76752,256,142.26253,,,0.0009999999,-0.5297656,0.0009999999,16.361946,-0.2,2715.9434,107692.734,,757,499.76752,-0.2,2824.296,-137.26253,1400.403603553772,,-39.963516,1.0000004,0.06666667,-0.2,0.0009999999,-108.35244,8.255751e-10,11
44570,758,14.894294,0.0009999999,16.164553,58.79947229551451,-108.271935,379.0,-499.76752,256,142.22427,,,0.0009999999,-0.00029107183,0.0009999999,16.360626,-0.2,2715.9773,107806.0,,758,499.76752,0.06666667,2824.4739,-137.22427,1403.0337898731232,,-39.963516,1.0,0.2,-0.06666667,0.0009999999,-108.49665,8.233983e-10,11
44581,759,17.575335,0.0009999999,16.166164,58.736495388669304,-105.54782,379.49988,-499.76752,256,142.18254,,,0.0009999999,-0.0017182231,0.0009999999,16.359308,-0.2,2716.1372,107916.55,,759,499.76752,-0.06666667,2824.652,-137.18254,1405.6882345676422,,-39.963516,0.9999997,0.2,0.06666667,0.0009999999,-108.51483,8.2123e-10,11
44599,760,14.757992,0.0009999999,16.164064,58.68289473684211,-111.69554,380.00037,-499.76752,256,142.149,,,0.0009999999,0.5303515,0.0009999999,16.357992,0.2,2716.2952,108033.24,,760,499.76752,-0.06666667,2824.83,-137.149,1408.240489244461,,-39.963516,1.0000005,0.2,0.2,0.0009999999,-108.53485,8.190702e-10,11
44623,761,16.531065,0.0009999999,16.164299,58.63731931668857,-103.41684,380.50006,-499.76752,256,142.10468,,,0.0009999999,0.13033378,0.0009999999,16.356676,-0.2,2716.3933,108141.66,,761,499.76752,0.06666667,2825.0076,-137.10468,1410.8418333530426,,-39.963516,1.0000001,0.2,0.06666667,0.0009999999,-108.61436,8.1691903e-10,11
44645,762,14.833698,0.0009999999,16.162306,58.58923884514436,-116.54823,380.9997,-499.76752,256,142.0777,,,0.0009999999,0.13051999,0.0009999999,16.355364,0.2,2716.545,108263.2,,762,499.76752,-0.2,2825.1848,-137.0777,1413.4196677207947,,-39.963516,0.9999992,0.2,-0.06666667,0.0009999999,-108.6398,8.1477647e-10,11
44670,763,17.193214,0.0009999999,16.16341,58.54521625163827,-115.3815,381.5,-499.76752,256,142.04927,,,0.0009999999,-0.40164518,0.0009999999,16.354052,-0.2,2716.2483,108383.59,,763,499.76752,-0.06666667,2825.3618,-137.04927,1415.9116785526276,,-39.963516,1.0,-0.06666667,-0.06666667,0.0009999999,-109.113525,8.126421e-10,11
44689,764,15.278978,0.0009999999,16.162006,58.4934554973822,-114.66519,382.00024,-499.76752,256,142.01996,,,0.0009999999,-0.13296399,0.0009999999,16.352743,0.06666667,2716.0105,108503.25,,764,499.76752,-0.2,2825.5386,-137.01996,1418.3742039203644,,-39.963516,1.0000006,0.2,-0.2,0.0009999999,-109.528114,8.1051615e-10,11
44703,765,16.861853,0.0009999999,16.162674,58.43529411764706,-103.71973,382.50003,-499.76752,256,141.97643,,,0.0009999999,0.26480272,0.0009999999,16.351435,0.2,2716.0718,108611.97,,765,499.76752,-0.06666667,2825.715,-136.97643,1420.833915233612,,-39.963516,0.9999996,0.06666667,0.06666667,0.0009999999,-109.64338,8.0839857e-10,11
44725,766,17.924768,0.0009999999,16.164728,58.387728459530024,-113.87632,383.00012,-499.76752,256,141.94627,,,0.0009999999,-0.13163221,0.0009999999,16.350128,-0.2,2716.0317,108730.85,,766,499.76752,-0.06666667,2825.8914,-136.94627,1423.2854807376862,,-39.963516,0.9999998,0.2,-0.06666667,0.0009999999,-109.8597,8.062892e-10,11
44745,767,17.732738,0.0009999999,16.166527,58.337679269882656,-116.72734,383.5001,-499.76752,256,141.91992,,,0.0009999999,-0.26851094,0.0009999999,16.348824,0.06666667,2716.1267,108852.58,,767,499.76752,-0.2,2826.0674,-136.91992,1425.7065124511719,,-39.963516,1.0000002,-0.06666667,-0.06666667,0.0009999999,-109.94066,8.0418816e-10,11
44831,768,17.447239,0.0009999999,16.16795,58.373697916666664,-111.02789,384.00037,-499.76752,256,141.88622,,,0.0009999999,-0.13423127,0.0009999999,16.34752,-0.2,2716.2493,108968.61,,768,499.76752,0.06666667,2826.2432,-136.88622,1428.2418558597565,,-39.963516,1.0,-0.2,0.2,0.0009999999,-109.9939,8.020953e-10,11
44879,769,17.506699,0.0009999999,16.169445,58.36020806241873,-130.33191,384.5002,-499.76752,256,141.87769,,,0.0009999999,-0.401666,0.0009999999,16.34622,-0.2,2716.359,109103.94,,769,499.76752,-0.06666667,2826.4187,-136.87769,1430.7557337284088,,-39.963516,1.0000001,0.06666667,-0.2,0.0009999999,-110.05972,8.0001056e-10,11
44895,770,17.900892,0.0009999999,16.17145,58.3051948051948,-105.02333,384.99997,-499.76752,256,141.83632,,,0.0009999999,-0.00036464632,0.0009999999,16.34492,0.06666667,2716.4885,109213.96,,770,499.76752,-0.06666667,2826.5942,-136.83632,1433.1212713718414,,-39.963516,0.99999994,0.2,-0.2,0.0009999999,-110.10568,7.9793394e-10,11
44911,771,18.336277,0.0009999999,16.174013,58.25032425421531,-108.066574,385.5,-499.76752,256,141.799,,,0.0009999999,0.1324537,0.0009999999,16.343622,-0.2,2716.4834,109327.03,,771,499.76752,-0.06666667,2826.7695,-136.799,1435.6615517139435,,-39.963516,0.9999995,0.2,0.2,0.0009999999,-110.2862,7.9586543e-10,11
44928,772,17.635576,0.0009999999,16.175661,58.196891191709845,-112.67427,385.99994,-499.76752,256,141.76775,,,0.0009999999,0.26532006,0.0009999999,16.342325,0.2,2716.6016,109444.7,,772,499.76752,0.06666667,2826.944,-136.76775,1438.137442111969,,-39.963516,0.9999998,0.2,-0.2,0.0009999999,-110.342636,7.938049e-10,11
44954,773,16.810825,0.0009999999,16.176243,58.15523932729625,-111.6034,386.50018,-499.76752,256,141.7352,,,0.0009999999,0.26665533,0.0009999999,16.34103,-0.2,2716.5403,109561.31,,773,499.76752,0.2,2827.1187,-136.7352,1440.5798678398132,,-39.963516,1.0,0.06666667,0.2,0.0009999999,-110.578384,7.9175244e-10,11
44970,774,16.663666,0.0009999999,16.176626,58.10077519379845,-110.58193,387.00034,-499.76752,256,141.70142,,,0.0009999999,0.0014635175,0.0009999999,16.339739,-0.2,2716.684,109676.89,,774,499.76752,-0.06666667,2827.2935,-136.70142,1443.0208792686462,,-39.963516,1.0000004,0.06666667,0.2,0.0009999999,-110.609375,7.897078e-10,11
44985,775,17.490152,0.0009999999,16.178078,58.04516129032258,-107.30042,387.5,-499.76752,256,141.66347,,,0.0009999999,0.00031104684,0.0009999999,16.338448,0.2,2716.8123,109789.19,,775,499.76752,-0.06666667,2827.4673,-136.66347,1445.4608223438263,,-39.963516,1.0,0.06666667,-0.2,0.0009999999,-110.65498,7.876712e-10,11
45013,776,16.033491,0.0009999999,16.177649,58.006443298969074,-120.24697,388.0003,-499.76752,256,141.64232,,,0.0009999999,-0.26831973,0.0009999999,16.337158,-0.2,2716.9856,109914.44,,776,499.76752,-0.2,2827.6414,-136.64232,1447.9145102500916,,-39.963516,1.0000004,-0.06666667,0.2,0.0009999999,-110.65574,7.856424e-10,11
45029,777,17.101974,0.0009999999,16.178595,57.95238095238095,-107.9495,388.50018,-499.76752,256,141.6054,,,0.0009999999,-0.39931113,0.0009999999,16.335869,-0.2,2716.9863,110027.39,,777,499.76752,-0.2,2827.815,-136.6054,1450.3106379508972,,-39.963516,1.0000005,-0.06666667,0.06666667,0.0009999999,-110.828705,7.8362145e-10,11
45047,778,16.884487,0.0009999999,16.17926,57.901028277634964,-106.494934,388.99994,-499.76752,256,141.56668,,,0.0009999999,-0.5322583,0.0009999999,16.334583,-0.06666667,2716.9365,110138.88,,778,499.76752,-0.2,2827.9885,-136.56668,1452.785612821579,,-39.963516,0.9999998,-0.2,-0.06666667,0.0009999999,-111.05212,7.8160833e-10,11
45129,779,15.631758,0.0009999999,16.178314,57.93196405648267,-102.287094,389.50034,-499.76752,256,141.52269,,,0.0009999999,0.26640075,0.0009999999,16.3333,-0.2,2717.047,110246.17,,779,499.76752,0.06666667,2828.1616,-136.52269,1455.2605764865875,,-39.963516,1.0000004,0.2,0.2,0.0009999999,-111.11444,7.7960294e-10,11
45150,780,17.386078,0.0009999999,16.179625,57.88461538461539,-114.363525,389.9999,-499.76752,256,141.49428,,,0.0009999999,0.26569313,0.0009999999,16.332016,0.06666667,2717.2188,110365.53,,780,499.76752,0.06666667,2828.3345,-136.49428,1457.7273168563843,,-39.963516,0.99999976,0.2,-0.06666667,0.0009999999,-111.11564,7.776052e-10,11
45168,781,17.15522,0.0009999999,16.18063,57.833546734955185,-113.99829,390.5001,-499.76752,256,141.46547,,,0.0009999999,0.66734815,0.0009999999,16.330734,0.2,2717.1238,110484.53,,781,499.76752,0.06666667,2828.5076,-136.46547,1460.0524260997772,,-39.963516,1.0000002,0.2,0.2,0.0009999999,-111.38374,7.756151e-10,11
45182,782,15.521274,0.0009999999,16.179548,57.77749360613811,-108.286064,391.00018,-499.76752,256,141.42943,,,0.0009999999,0.0023857206,0.0009999999,16.329454,0.06666667,2717.0974,110597.81,,782,499.76752,-0.2,2828.68,-136.42943,1462.3959522247314,,-39.963516,1.0,-0.06666667,0.2,0.0009999999,-111.58244,7.7363277e-10,11
45209,783,16.303793,0.0009999999,16.179466,57.73818646232439,-103.72738,391.50018,-499.76752,256,141.38766,,,0.0009999999,-0.13148728,0.0009999999,16.328176,0.06666667,2717.1797,110706.55,,783,499.76752,-0.2,2828.8523,-136.38766,1464.7000102996826,,-39.963516,1.0000005,-0.06666667,0.06666667,0.0009999999,-111.67252,7.7165796e-10,11
45262,784,16.767212,0.0009999999,16.179974,57.732142857142854,-100.09531,392.00006,-499.76752,256,141.34138,,,0.0009999999,0.6695449,0.0009999999,16.3269,0.06666667,2717.192,110811.64,,784,499.76752,0.2,2829.0242,-136.34138,1467.158056974411,,-39.963516,1.0000001,0.2,0.2,0.0009999999,-111.83215,7.6969064e-10,11
45295,785,15.539626,0.0009999999,16.178919,57.70063694267516,-124.31609,392.49982,-499.76752,256,141.32605,,,0.0009999999,0.13183726,0.0009999999,16.325626,0.2,2717.2544,110940.95,,785,499.76752,-0.06666667,2829.1963,-136.32605,1469.4756627082825,,-39.963516,0.9999995,-0.06666667,0.06666667,0.0009999999,-111.94187,7.6773093e-10,11
45322,786,16.92553,0.0009999999,16.179628,57.661577608142494,-107.25879,393.00024,-499.76752,256,141.28908,,,0.0009999999,0.0011850148,0.0009999999,16.324354,-0.06666667,2717.402,111053.22,,786,499.76752,-0.2,2829.368,-136.28908,1471.7967321872711,,-39.963516,1.0000001,0.2,0.06666667,0.0009999999,-111.96577,7.657786e-10,11
45334,787,16.764437,0.0009999999,16.180134,57.603557814485384,-106.779884,393.4998,-499.76752,256,141.25159,,,0.0009999999,-0.2682538,0.0009999999,16.323082,-0.2,2717.5286,111165.0,,787,499.76752,-0.06666667,2829.539,-136.25159,1474.2162342071533,,-39.963516,0.99999946,0.06666667,-0.06666667,0.0009999999,-112.010574,7.638338e-10,11
45359,788,16.792765,0.0009999999,16.18067,57.56218274111675,-117.296295,393.99994,-499.76752,256,141.22752,,,0.0009999999,0.4006263,0.0009999999,16.321812,0.2,2717.6616,111287.29,,788,499.76752,-0.06666667,2829.7104,-136.22752,1476.6719653606415,,-39.963516,0.9999998,0.06666667,0.2,0.0009999999,-112.04892,7.618963e-10,11
45375,789,16.386919,0.0009999999,16.180693,57.50950570342205,-105.62219,394.5,-499.76752,256,141.18874,,,0.0009999999,0.5370001,0.0009999999,16.320543,0.2,2717.8132,111397.914,,789,499.76752,0.06666667,2829.881,-136.18874,1479.1633999347687,,-39.963516,1.0,0.06666667,0.2,0.0009999999,-112.06796,7.599665e-10,11
45391,790,15.611182,0.0009999999,16.179731,57.45696202531646,-110.5573,394.99997,-499.76752,256,141.1563,,,0.0009999999,0.2674616,0.0009999999,16.319277,0.2,2717.8518,111513.48,,790,499.76752,-0.06666667,2830.052,-136.1563,1481.7701399326324,,-39.963516,0.99999994,-0.06666667,0.2,0.0009999999,-112.200294,7.580437e-10,11
45424,791,15.322519,0.0009999999,16.178411,57.42604298356511,-129.18176,395.50015,-499.76752,256,141.14748,,,0.0009999999,0.0016758144,0.0009999999,16.318012,-0.06666667,2718.0127,111647.66,,791,499.76752,-0.06666667,2830.2224,-136.14748,1484.3964321613312,,-39.963516,0.99999994,0.06666667,0.06666667,0.0009999999,-112.209785,7.5612816e-10,11
