IWMean,DenMISELogFirst,Regret/t,AvgEpLen,ReturnAbsMax,IWLastEpisode,ActionIn1,DenMISELogLast,ReturnMean,MountainCar_mu1_higher,TimeElapsed,ReturnMax,DenMISEMeanLog,MountainCar_mu0_higher,NumTrajectories,NumTrainableParams,IWMin,TimestepsSoFar,Iteration,IWFirstEpisode,IWMax,ReturnMin,MountainCar_std1_higher,ReturnLastEpisode,Bound,MountainCar_std0_higher,MinEpLen,Delta,GridSize,Regret,ReturnStepMax
0.9582696,-4.787793,6.031307,910.5619926199262,13.593301,,9.498944,-3.7352264,-1.0313072,10.0,11298.199428796768,8.115148,-3.4154456,-0.7894737,2710,,,2467623,2710,,103.701904,-13.593301,0.14999999,-3.5078444,26.987787,0.14999999,245,4.13888e-10,400,16344.843,144.20976
0.90994334,-4.788162,6.0311947,910.5946145333825,13.593301,,6.534902,-2.741284,-1.0311946,5.7894735,11305.997169733047,8.115148,-3.4152167,0.68421054,2711,,,2468622,2711,,131.14908,-13.593301,0.14999999,-0.7260267,26.97184,0.14999999,245,4.1358272e-10,400,16350.568,144.20976
0.8142806,-4.788531,6.031543,910.6272123893805,13.593301,,-2.4397168,-2.9269805,-1.0315428,-1.5789474,11314.591485023499,8.115148,-3.4150743,-1.0,2712,,,2469621,2712,1.0919673e-25,195.84131,-13.593301,0.14999999,-1.9755838,26.96974,0.14999999,245,4.132778e-10,400,16357.544,144.20976
1.12817,-4.7889,6.031697,910.6597862145227,13.593301,,7.813858,-2.8309512,-1.0316967,7.894737,11321.864278793335,8.115148,-3.4149344,-0.2631579,2713,,,2470620,2713,,107.52885,-13.593301,0.14999999,-1.4491564,26.965582,0.14999999,245,4.1297327e-10,400,16363.993,144.20976
1.1133738,-4.789268,6.031072,910.5011053795137,13.593301,,-5.5667152,-2.8968503,-1.0310723,-4.736842,11329.268909931183,8.115148,-3.414702,-0.7894737,2714,,,2471100,2714,,124.694016,-13.593301,0.14999999,0.6630243,26.965128,0.14999999,245,4.1266904e-10,400,16368.33,144.20976
0.8912823,-4.7896366,6.03117,910.5337016574586,13.593301,,3.7743149,-2.8565392,-1.0311697,3.6842105,11338.348692655563,8.115148,-3.4144614,-0.15789473,2715,,,2472099,2715,,113.63274,-13.593301,0.14999999,-1.2953147,26.956188,0.14999999,245,4.123651e-10,400,16374.625,144.20976
1.0612934,-4.7900047,6.030805,910.5662739322534,13.593301,,-5.776167,-2.753972,-1.0308052,-5.7894735,11346.655991077423,8.115148,-3.4142632,-0.2631579,2716,,,2473098,2716,,114.7046,-13.593301,0.14999999,-0.04130568,26.948553,0.14999999,245,4.120615e-10,400,16379.667,144.20976
1.0193152,-4.790373,6.030432,910.5988222304012,13.593301,1.4916822e-07,-4.732081,-2.928022,-1.0304321,-4.736842,11354.798137664795,8.115148,-3.4140675,-0.15789473,2717,,,2474097,2717,,113.55425,-13.593301,0.14999999,-0.017198205,26.94194,0.14999999,245,4.1175818e-10,400,16384.684,144.20976
0.97460544,-4.790741,6.030055,910.6313465783664,13.593301,,1.7132937,-2.7616172,-1.0300549,1.5789474,11362.74605178833,8.115148,-3.4138258,-0.15789473,2718,,,2475096,2718,6.3495106e-29,113.31534,-13.593301,0.14999999,-0.0052908645,26.941189,0.14999999,245,4.114553e-10,400,16389.69,144.20976
1.0258173,-4.7911086,6.0296845,910.6638470025745,13.593301,,-0.6298739,-2.7927573,-1.0296845,-0.5263158,11370.218903303146,8.115148,-3.4136114,-0.15789473,2719,,,2476095,2719,49.913307,113.4617,-13.593301,0.14999999,-0.02296823,26.940495,0.14999999,245,4.1115267e-10,400,16394.713,144.20976
1.1252283,-4.773286,6.029334,910.6963235294118,13.593301,,8.364329,-2.8375864,-1.0293338,8.947369,11379.024209737778,8.115148,-3.413396,-0.57894737,2720,,,2477094,2720,,106.28634,-13.593301,0.14999999,-0.07575158,26.940023,0.14999999,245,4.1085044e-10,400,16399.79,144.20976
0.99828553,-4.7736535,6.0280046,910.4858507901507,13.593301,,0.41167805,-2.8928406,-1.0280044,0.5263158,11387.026814222336,8.115148,-3.4131641,-0.15789473,2721,,,2477432,2721,0.002732736,113.88937,-13.593301,0.14999999,2.5882266,26.93969,0.14999999,245,4.105485e-10,400,16402.2,144.20976
0.9055792,-4.7740197,6.0277452,910.5183688464365,13.593301,,-6.8260875,-4.1802077,-1.027745,-6.8421054,11395.414142847061,8.115148,-3.413452,-0.15789473,2722,,,2478431,2722,,114.02251,-13.593301,0.14999999,-0.322022,26.938469,0.14999999,245,4.1024692e-10,400,16407.521,144.20976
1.109557,-4.774387,6.0274,910.5508630187294,13.593301,,8.683551,-3.611502,-1.0273999,8.947369,11403.543694257736,8.115148,-3.413564,0.05263158,2723,,,2479430,2723,,101.69555,-13.593301,0.14999999,-0.08801116,26.932386,0.14999999,245,4.099456e-10,400,16412.61,144.20976
1.1029655,-4.774754,6.0265884,910.3762848751835,13.593301,,-10.0711775,-4.822318,-1.0265882,-10.0,11412.084238767624,8.115148,-3.414046,-0.15789473,2724,,,2479865,2724,,114.107574,-13.593301,0.14999999,1.183706,26.928812,0.14999999,245,4.0964468e-10,400,16416.426,144.20976
1.1018494,-4.775121,6.0262184,910.4088073394496,13.593301,,5.181455,-2.7409904,-1.0262187,5.7894735,11420.715804100037,8.115148,-3.4137678,-0.57894737,2725,,,2480864,2725,,118.66855,-13.593301,0.14999999,-0.01947943,26.924429,0.14999999,245,4.0934411e-10,400,16421.445,144.20976
1.2228541,-4.7754884,6.0259132,910.2795304475422,13.593301,,-2.9014897,-3.1664972,-1.0259135,-2.631579,11429.40391421318,8.115148,-3.4136462,-0.15789473,2726,,,2481422,2726,,114.02919,-13.593301,0.14999999,-0.19432819,26.92189,0.14999999,245,4.0904385e-10,400,16426.64,144.20976
1.0985286,-4.775855,6.025659,910.3120645397873,13.593301,,2.3565085,-3.0109403,-1.0256591,2.631579,11437.885774374008,8.115148,-3.413424,-0.2631579,2727,,,2482421,2727,,115.53756,-13.593301,0.14999999,-0.3323816,26.90065,0.14999999,245,4.0874387e-10,400,16431.973,144.20976
0.7587266,-4.7762218,6.025285,910.3445747800587,13.593301,,8.75199,-3.993598,-1.025285,7.894737,11447.15558218956,8.115148,-3.4136064,0.57894737,2728,,,2483420,2728,,118.89976,-13.593301,0.14999999,-0.0050501022,26.889761,0.14999999,245,4.0844425e-10,400,16436.977,144.20976
0.96645516,-4.776588,6.025534,910.3770611945768,13.593301,,2.4162016,-4.7539883,-1.0255342,1.5789474,11455.770526647568,8.115148,-3.4141898,0.7894737,2729,,,2484419,2729,1.4182832e-34,137.2062,-13.593301,0.14999999,-1.7052336,26.889221,0.14999999,245,4.08145e-10,400,16443.684,144.20976
1.1975901,-4.7769547,6.0260806,910.4095238095238,13.593301,,0.4216081,-2.9614537,-1.0260805,-0.5263158,11463.746200323105,8.115148,-3.4140418,0.68421054,2730,,,2485418,2730,0.0033878975,130.59561,-13.593301,0.14999999,-2.5171242,26.882359,0.14999999,245,4.07846e-10,400,16451.2,144.20976
0.93530864,-4.7773194,6.0263867,910.4419626510436,13.593301,,-10.787973,-4.3000464,-1.0263866,-10.0,11473.382960557938,8.115148,-3.4143014,-0.57894737,2731,,,2486417,2731,,118.60638,-13.593301,0.14999999,-1.8619708,26.880587,0.14999999,245,4.075474e-10,400,16458.062,144.20976
0.9818724,-4.7776856,6.0266643,910.4743777452416,13.593301,,0.8788158,-3.734434,-1.0266641,0.5263158,11482.36255812645,8.115148,-3.4144478,0.2631579,2732,,,2487416,2732,0.0011701937,115.76918,-13.593301,0.14999999,-1.7847834,26.880457,0.14999999,245,4.072491e-10,400,16464.846,144.20976
0.81669694,-4.778051,6.026409,910.5067691181852,13.593301,,7.113189,-2.7853158,-1.0264091,7.894737,11490.874169111252,8.115148,-3.414229,-0.7894737,2733,,,2488415,2733,,112.36368,-13.593301,0.14999999,-0.3299183,26.880903,0.14999999,245,4.0695114e-10,400,16470.176,144.20976
1.0482557,-4.778417,6.0265384,910.3920994879297,13.593301,1.3654684e-36,8.959671,-3.1058226,-1.0265385,10.0,11498.97640323639,8.115148,-3.4141872,-1.0,2734,,,2489012,2734,,170.5787,-13.593301,0.14999999,-1.3797482,26.874117,0.14999999,245,4.0665354e-10,400,16476.557,144.20976
1.0627556,-4.778783,6.0267277,910.2497257769653,13.593301,,3.3123837,-2.9807162,-1.0267277,2.631579,11507.422624111176,8.115148,-3.4140193,0.68421054,2735,,,2489533,2735,,132.31459,-13.593301,0.14999999,-1.5437297,26.871964,0.14999999,245,4.0635614e-10,400,16483.1,144.20976
0.9634294,-4.779148,6.027077,910.28216374269,13.593301,,-2.5450494,-2.9406946,-1.0270772,-2.631579,11515.348303556442,8.115148,-3.4138298,0.2631579,2736,,,2490532,2736,,115.561745,-13.593301,0.14999999,-1.9833046,26.871405,0.14999999,245,4.060592e-10,400,16490.084,144.20976
0.81625205,-4.779514,6.026836,910.3145780051151,13.593301,,-10.004036,-4.2304325,-1.0268358,-8.947369,11524.143521547318,8.115148,-3.4141467,-1.0,2737,,,2491531,2737,,204.21558,-13.593301,0.14999999,-0.36616376,26.864464,0.14999999,245,4.0576253e-10,400,16495.45,144.20976
0.8680983,-4.779879,6.0270786,910.3469685902119,13.593301,,2.9220936,-3.2428205,-1.0270784,3.6842105,11532.823177337646,8.115148,-3.414158,-1.0,2738,,,2492530,2738,,193.62227,-13.593301,0.14999999,-1.6910998,26.863102,0.14999999,245,4.0546616e-10,400,16502.14,144.20976
1.1080675,-4.780244,6.0273027,910.2154070828769,13.593301,,6.1424656,-3.9688392,-1.027303,6.8421054,11540.857376813889,8.115148,-3.4144154,-1.0,2739,,,2493080,2739,,204.30168,-13.593301,0.14999999,-1.642234,26.852037,0.14999999,245,4.0517015e-10,400,16508.783,144.20976
0.9930812,-4.780609,6.026922,910.0299270072993,13.593301,,-6.325235,-3.510804,-1.0269223,-6.8421054,11547.995771169662,8.115148,-3.414421,0.2631579,2740,,,2493482,2740,,115.113846,-13.593301,0.14999999,0.015784252,26.848595,0.14999999,245,4.048745e-10,400,16513.768,144.20976
0.9650133,-4.780974,6.0266128,910.0623859905144,13.593301,6.533789e-16,-7.624347,-4.3689394,-1.0266129,-7.894737,11556.5080575943,8.115148,-3.4147773,0.57894737,2741,,,2494481,2741,,122.59854,-13.593301,0.14999999,-0.17899755,26.84899,0.14999999,245,4.0457912e-10,400,16518.945,144.20976
0.9652959,-4.7813387,6.02629,910.0948212983224,13.593301,,9.499916,-2.852568,-1.0262897,10.0,11564.43583703041,8.115148,-3.4145896,-0.36842105,2742,,,2495480,2742,,97.93134,-13.593301,0.14999999,-0.14035538,26.84781,0.14999999,245,4.0428405e-10,400,16524.086,144.20976
1.0597205,-4.7817035,6.0259094,909.9500546846518,13.593301,,5.019041,-2.6102965,-1.0259095,4.736842,11572.508517026901,8.115148,-3.414313,0.2631579,2743,,,2495993,2743,,116.20267,-13.593301,0.14999999,0.016321884,26.847689,0.14999999,245,4.0398934e-10,400,16529.07,144.20976
0.93864,-4.782068,6.025543,909.9825072886298,13.593301,,-8.339054,-3.7062702,-1.0255435,-8.947369,11581.59854221344,8.115148,-3.4144034,0.7894737,2744,,,2496992,2744,,134.06317,-13.593301,0.14999999,-0.021450646,26.8474,0.14999999,245,4.0369494e-10,400,16534.092,144.20976
1.1667652,-4.782432,6.0257072,910.0149362477231,13.593301,,4.0764647,-2.8887696,-1.0257075,3.6842105,11589.001467466354,8.115148,-3.4142404,0.2631579,2745,,,2497991,2745,,116.389885,-13.593301,0.14999999,-1.4756486,26.840635,0.14999999,245,4.0340087e-10,400,16540.566,144.20976
0.9212665,-4.7827964,6.0256314,910.047341587764,13.593301,,-5.565972,-3.0300279,-1.0256314,-5.7894735,11597.897700071335,8.115148,-3.414046,0.2631579,2746,,,2498990,2746,,116.32325,-13.593301,0.14999999,-0.81697845,26.836634,0.14999999,245,4.031071e-10,400,16546.385,144.20976
1.1076683,-4.7831607,6.0253105,910.0797233345468,13.593301,8.0408655e-24,-7.7951655,-2.7535634,-1.0253105,-6.8421054,11605.889845132828,8.115148,-3.4138386,-1.0,2747,,,2499989,2747,,215.89456,-13.593301,0.14999999,-0.14392932,26.823586,0.14999999,245,4.0281364e-10,400,16551.527,144.20976
0.93054694,-4.7835245,6.025492,910.1120815138282,13.593301,,1.0340317,-2.9949524,-1.0254923,1.5789474,11615.056118249893,8.115148,-3.4136574,-0.57894737,2748,,,2500988,2748,5.594252e-32,119.20369,-13.593301,0.14999999,-1.5246997,26.820732,0.14999999,245,4.0252054e-10,400,16558.053,144.20976
0.9891944,-4.7838883,6.025506,910.1444161513277,13.593301,,-0.291764,-3.3595884,-1.025506,-0.5263158,11623.31783413887,8.115148,-3.413668,0.2631579,2749,,,2501987,2749,21.134392,116.41885,-13.593301,0.14999999,-1.0634074,26.81812,0.14999999,245,4.0222778e-10,400,16564.117,144.20976
1.2348717,-4.7765937,6.025246,910.1767272727272,13.593301,,-6.2950096,-2.915051,-1.0252461,-5.7894735,11631.46806550026,8.115148,-3.4134958,-0.7894737,2750,,,2502986,2750,,125.395996,-13.593301,0.14999999,-0.31058404,26.807966,0.14999999,245,4.0193526e-10,400,16569.426,144.20976
0.94116116,-4.776957,6.0251307,910.2090149036713,13.593301,,-4.1643643,-2.8916616,-1.0251307,-3.6842105,11639.716324090958,8.115148,-3.413229,-1.0,2751,,,2503985,2751,,200.53957,-13.593301,0.14999999,-0.7080952,26.805523,0.14999999,245,4.0164314e-10,400,16575.135,144.20976
1.0129259,-4.7773204,6.0249777,910.2412790697674,13.593301,,-1.0657864,-2.8547575,-1.0249778,-0.5263158,11649.509085655212,8.115148,-3.413054,-0.57894737,2752,,,2504984,2752,0.04368797,119.877045,-13.593301,0.14999999,-0.60415775,26.798979,0.14999999,245,4.0135129e-10,400,16580.738,144.20976
1.087407,-4.777668,6.0248733,910.2735197965856,13.593301,2.226262,-1.5936205,-2.8226123,-1.0248733,-0.5263158,11659.723957777023,8.115148,-3.4128408,-1.0,2753,,,2505983,2753,1.467869e-08,210.71727,-13.593301,0.14999999,-0.737047,26.79894,0.14999999,245,4.0105974e-10,400,16586.477,144.20976
1.1239365,-4.778031,6.0253434,910.3057371096587,13.593301,,6.3020186,-3.719107,-1.0253434,5.7894735,11667.324974775314,8.115148,-3.4129307,0.2631579,2754,,,2506982,2754,,116.6657,-13.593301,0.14999999,-2.3199513,26.793587,0.14999999,245,4.0076853e-10,400,16593.797,144.20976
0.9868581,-4.778394,6.0253086,910.3379310344827,13.593301,,11.353271,-2.8698673,-1.0253084,10.0,11675.69338607788,8.115148,-3.4126954,1.0,2755,,,2507981,2755,,281.36136,-13.593301,0.14999999,-0.9288406,26.78185,0.14999999,245,4.004777e-10,400,16599.725,144.20976
1.0089536,-4.778757,6.028311,910.3701015965167,13.593301,,-8.549209,-4.9412847,-1.0283105,-7.894737,11684.253890514374,8.115148,-3.4132657,-0.57894737,2756,,,2508980,2756,,120.0885,-13.593301,0.14999999,-9.2992,26.781336,0.14999999,245,4.0018713e-10,400,16614.023,144.20976
0.93950146,-4.77912,6.0283184,910.4022488211824,13.593301,,5.584671,-2.8765612,-1.0283186,5.7894735,11693.931642055511,8.115148,-3.4130735,-0.15789473,2757,,,2509979,2757,,112.959335,-13.593301,0.14999999,-1.0503707,26.774637,0.14999999,245,3.998968e-10,400,16620.074,144.20976
1.0137509,-4.7794824,6.027967,910.4343727338651,13.593301,,10.321795,-2.7998378,-1.0279671,10.0,11701.90288567543,8.115148,-3.4128778,0.2631579,2758,,,2510978,2758,,97.302765,-13.593301,0.14999999,-0.059000835,26.768436,0.14999999,245,3.9960688e-10,400,16625.133,144.20976
0.9877522,-4.7798448,6.0271873,910.2529902138456,13.593301,,6.1512213,-2.654133,-1.0271873,6.8421054,11709.525297164917,8.115148,-3.4126022,-0.36842105,2759,,,2511388,2759,,113.05557,-13.593301,0.14999999,1.1238276,26.763456,0.14999999,245,3.993173e-10,400,16629.01,144.20976
1.0067343,-4.780207,6.026645,910.0811594202899,13.593301,21.90509,5.944614,-3.4186916,-1.0266451,6.8421054,11717.229150772095,8.115148,-3.4126143,-0.7894737,2760,,,2511824,2760,,115.20792,-13.593301,0.14999999,0.4690666,26.751715,0.14999999,245,3.9902795e-10,400,16633.541,144.20976
1.0514324,-4.7805696,6.0266533,909.9847881202463,13.593301,4.327987e-05,6.5704637,-3.1699262,-1.0266535,6.8421054,11725.444993972778,8.115148,-3.4125295,0.05263158,2761,,,2512468,2761,,110.82015,-13.593301,0.14999999,-1.0497844,26.747938,0.14999999,245,3.98739e-10,400,16639.59,144.20976
1.215682,-4.780932,6.026277,909.9627081824765,13.593301,1.3782507e-32,4.4446583,-4.8315907,-1.0262772,4.736842,11733.514658212662,8.115148,-3.4130297,-0.57894737,2762,,,2513317,2762,,120.37958,-13.593301,0.14999999,0.0127593065,26.747284,0.14999999,245,3.9845027e-10,400,16644.578,144.20976
1.044841,-4.781294,6.0260186,909.8356858487151,13.593301,,-4.5288963,-3.9574487,-1.0260187,-3.6842105,11740.815163612366,8.115148,-3.4131553,-0.57894737,2763,,,2513876,2763,,120.389626,-13.593301,0.14999999,-0.31223053,26.74366,0.14999999,245,3.9816192e-10,400,16649.89,144.20976
1.0370423,-4.781656,6.026018,909.8679450072359,13.593301,,-9.308487,-3.3015802,-1.0260181,-8.947369,11748.478175878525,8.115148,-3.4131043,-0.47368422,2764,,,2514875,2764,,118.289406,-13.593301,0.14999999,-1.0243402,26.73348,0.14999999,245,3.9787387e-10,400,16655.914,144.20976
1.0428344,-4.782017,6.0257826,909.9001808318264,13.593301,,10.765316,-2.8191133,-1.0257827,10.0,11757.829799890518,8.115148,-3.4128811,0.68421054,2765,,,2515874,2765,,132.67377,-13.593301,0.14999999,-0.37523684,26.721634,0.14999999,245,3.9758613e-10,400,16661.29,144.20976
1.0623881,-4.782379,6.026195,909.9323933477947,13.593301,,-7.131555,-3.2469091,-1.026195,-6.8421054,11765.647085666656,8.115148,-3.412812,-0.57894737,2766,,,2516873,2766,,120.450485,-13.593301,0.14999999,-2.166145,26.722,0.14999999,245,3.972987e-10,400,16668.455,144.20976
0.9016898,-4.7827406,6.0259814,909.964582580412,13.593301,,7.4304667,-3.2783856,-1.0259814,6.8421054,11774.292254686356,8.115148,-3.4127467,0.57894737,2767,,,2517872,2767,,126.940025,-13.593301,0.14999999,-0.43505007,26.72008,0.14999999,245,3.9701162e-10,400,16673.89,144.20976
1.0735841,-4.7831016,6.025853,909.9967485549133,13.593301,,-2.8748193,-3.2998567,-1.0258533,-3.6842105,11783.721612215042,8.115148,-3.4127464,0.57894737,2768,,,2518871,2768,,126.16483,-13.593301,0.14999999,-0.67146575,26.71876,0.14999999,245,3.967248e-10,400,16679.562,144.20976
1.0449687,-4.783463,6.0260897,910.0288912964969,13.593301,,-8.076462,-3.2513616,-1.0260899,-7.894737,11792.064722061157,8.115148,-3.4126678,-0.05263158,2769,,,2519870,2769,,114.21034,-13.593301,0.14999999,-1.6810781,26.678116,0.14999999,245,3.964383e-10,400,16686.242,144.20976
1.0730053,-4.783824,6.0257244,910.0610108303249,13.593301,,9.329838,-3.9901245,-1.0257243,8.947369,11801.663756847382,8.115148,-3.4128652,0.36842105,2770,,,2520869,2770,,113.18125,-13.593301,0.14999999,-0.01342192,26.677507,0.14999999,245,3.9615206e-10,400,16691.256,144.20976
1.145405,-4.784185,6.0256824,910.0931071815229,13.593301,,-2.096585,-3.1170306,-1.0256824,-1.5789474,11810.025465250015,8.115148,-3.412738,-0.57894737,2771,,,2521868,2771,3.2370224e-19,120.76,-13.593301,0.14999999,-0.90966094,26.676073,0.14999999,245,3.9586626e-10,400,16697.166,144.20976
0.8575877,-4.784546,6.025535,910.1251803751803,13.593301,,-3.921655,-2.792594,-1.0255352,-4.736842,11816.962330818176,8.115148,-3.4124672,0.68421054,2772,,,2522867,2772,,123.54395,-13.593301,0.14999999,-0.6176221,26.666563,0.14999999,245,3.9558065e-10,400,16702.783,144.20976
0.8162939,-4.7849064,6.026181,910.1572304363506,13.593301,9.871813e-09,-5.176461,-2.965573,-1.0261812,-5.7894735,11825.275428295135,8.115148,-3.4123619,0.7894737,2773,,,2523866,2773,,135.01031,-13.593301,0.14999999,-2.8168066,26.660473,0.14999999,245,3.952954e-10,400,16710.602,144.20976
0.98079914,-4.785267,6.0264387,910.1892573900504,13.593301,8.197789e-08,-6.0472994,-2.998962,-1.0264388,-6.8421054,11834.629920959473,8.115148,-3.412283,0.7894737,2774,,,2524865,2774,,137.44942,-13.593301,0.14999999,-1.7407018,26.649729,0.14999999,245,3.9501044e-10,400,16717.342,144.20976
0.917387,-4.7856274,6.026979,910.2212612612612,13.593301,,2.6806502,-2.9322398,-1.0269789,2.631579,11843.167250871658,8.115148,-3.4121225,0.36842105,2775,,,2525864,2775,,118.009636,-13.593301,0.14999999,-2.525114,26.635489,0.14999999,245,3.9472584e-10,400,16724.867,144.20976
1.2478509,-4.785988,6.026675,910.2532420749279,13.593301,,8.654259,-3.6278262,-1.0266752,7.894737,11851.277923583984,8.115148,-3.412235,1.0,2776,,,2526863,2776,,285.77173,-13.593301,0.14999999,-0.18393186,26.635221,0.14999999,245,3.944415e-10,400,16730.05,144.20976
1.0767677,-4.786348,6.02779,910.2851998559597,13.593301,,8.335885,-3.7841566,-1.0277902,8.947369,11860.043561697006,8.115148,-3.4122937,-0.7894737,2777,,,2527862,2777,,106.59848,-13.593301,0.14999999,-4.123179,26.634668,0.14999999,245,3.9415746e-10,400,16739.174,144.20976
0.8531574,-4.786708,6.025253,910.0493160547156,13.593301,,-2.125838,-3.929065,-1.0252527,-2.631579,11867.641910791397,8.115148,-3.4124575,0.57894737,2778,,,2528117,2778,,121.984856,-13.593301,0.14999999,6.0214295,26.628685,0.14999999,245,3.9387374e-10,400,16738.152,144.20976
1.0228696,-4.787068,6.0254755,910.0813242173443,13.593301,,9.866136,-3.4455264,-1.0254756,10.0,11876.557296037674,8.115148,-3.4125268,-0.15789473,2779,,,2529116,2779,,95.879364,-13.593301,0.14999999,-1.6447437,26.627306,0.14999999,245,3.9359033e-10,400,16744.797,144.20976
0.9085426,-4.7874274,6.025139,910.0323741007194,13.593301,1.6473383e-11,8.729059,-2.7605588,-1.025139,8.947369,11883.761756896973,8.115148,-3.4122891,-0.36842105,2780,,,2529890,2780,,104.77293,-13.593301,0.14999999,-0.089423575,26.627491,0.14999999,245,3.9330722e-10,400,16749.887,144.20976
0.8531218,-4.7877874,6.024808,909.9309600862999,13.593301,,4.712307,-2.9534566,-1.0248079,3.6842105,11891.470099687576,8.115148,-3.4121606,1.0,2781,,,2530518,2781,,240.9498,-13.593301,0.14999999,-0.10451248,26.61864,0.14999999,245,3.930244e-10,400,16754.99,144.20976
1.0589559,-4.788147,6.0266843,909.9629762760604,13.593301,2.5805835e-18,3.1904297,-3.2867308,-1.0266843,2.631579,11900.176979064941,8.115148,-3.4121761,0.05263158,2782,,,2531517,2782,,113.42324,-13.593301,0.14999999,-6.2450585,26.611546,0.14999999,245,3.927419e-10,400,16766.236,144.20976
0.9483404,-4.788506,6.026513,909.9949694574201,13.593301,,7.7810497,-3.303909,-1.0265129,7.894737,11908.017428159714,8.115148,-3.4121213,-0.05263158,2783,,,2532516,2783,,105.570854,-13.593301,0.14999999,-0.54958767,26.601675,0.14999999,245,3.9245973e-10,400,16771.785,144.20976
1.1689364,-4.7888656,6.0258245,909.8336925287356,13.593301,,0.5057031,-2.676779,-1.0258245,1.5789474,11916.704633235931,8.115148,-3.4118795,-1.0,2784,,,2532977,2784,1.8890062e-38,227.63467,-13.593301,0.14999999,0.8898246,26.599934,0.14999999,245,3.9217785e-10,400,16775.895,144.20976
0.9772225,-4.7892246,6.026082,909.8657091561939,13.593301,,4.618373,-3.2787056,-1.0260819,4.736842,11926.201025485992,8.115148,-3.4117823,-0.2631579,2785,,,2533976,2785,,114.992386,-13.593301,0.14999999,-1.7426513,26.592749,0.14999999,245,3.9189624e-10,400,16782.639,144.20976
0.9985337,-4.7895837,6.0257034,909.7598707824839,13.593301,,-7.789158,-3.1805232,-1.0257033,-7.894737,11933.749503612518,8.115148,-3.411712,0.36842105,2786,,,2534591,2786,,116.299675,-13.593301,0.14999999,0.028880885,26.588152,0.14999999,245,3.9161496e-10,400,16787.61,144.20976
1.0508829,-4.7899423,6.025401,909.7918909221385,13.593301,,6.5028653,-3.218462,-1.0254014,6.8421054,11941.450845003128,8.115148,-3.4116485,0.2631579,2787,,,2535590,2787,,113.6082,-13.593301,0.14999999,-0.18408926,26.585733,0.14999999,245,3.91334e-10,400,16792.793,144.20976
0.8696899,-4.7903013,6.024849,909.6423959827833,13.593301,,1.9719965,-2.9254258,-1.0248489,2.631579,11948.87985777855,8.115148,-3.4114614,-0.68421054,2788,,,2536083,2788,,121.128174,-13.593301,0.14999999,0.51443833,26.576534,0.14999999,245,3.9105327e-10,400,16797.28,144.20976
0.92619216,-4.79066,6.0248575,909.6744352814629,13.593301,,5.3187256,-2.8247423,-1.0248575,5.7894735,11956.418174743652,8.115148,-3.4113011,-0.7894737,2789,,,2537082,2789,,120.17747,-13.593301,0.14999999,-1.048674,26.56595,0.14999999,245,3.907729e-10,400,16803.328,144.20976
0.86758775,-4.7910185,6.024739,909.5989247311828,13.593301,,-0.3420351,-3.0732381,-1.0247389,0.5263158,11964.260971784592,8.115148,-3.4112115,-0.68421054,2790,,,2537781,2790,1.2434397e-07,121.22721,-13.593301,0.14999999,-0.69403195,26.562004,0.14999999,245,3.9049286e-10,400,16809.021,144.20976
0.9308826,-4.7913766,6.024914,909.6309566463633,13.593301,,-3.8059752,-2.8734198,-1.0249137,-3.6842105,11973.029469490051,8.115148,-3.4110708,-0.2631579,2791,,,2538780,2791,,114.67124,-13.593301,0.14999999,-1.5122291,26.561285,0.14999999,245,3.9021306e-10,400,16815.533,144.20976
1.0074233,-4.7917347,6.024599,909.6629656160459,13.593301,0.033416357,-3.192555,-3.037828,-1.024599,-3.6842105,11982.113570213318,8.115148,-3.4109664,0.36842105,2792,,,2539779,2792,,117.32948,-13.593301,0.14999999,-0.14649126,26.551334,0.14999999,245,3.8993359e-10,400,16820.68,144.20976
1.0299444,-4.792093,6.02432,909.6949516648765,13.593301,,7.9029813,-3.7481954,-1.0243202,6.8421054,11990.67743396759,8.115148,-3.4110892,1.0,2793,,,2540778,2793,,266.6985,-13.593301,0.14999999,-0.24622922,26.548914,0.14999999,245,3.8965442e-10,400,16825.926,144.20976
0.9670315,-4.792451,6.0274515,909.726914817466,13.593301,,-1.8552606,-5.1334424,-1.0274513,-1.5789474,11999.510932207108,8.115148,-3.411706,-0.15789473,2794,,,2541777,2794,3.6779245e-16,112.20027,-13.593301,0.14999999,-9.7724085,26.545715,0.14999999,245,3.893756e-10,400,16840.7,144.20976
1.0461844,-4.792809,6.0271254,909.75885509839,13.593301,,1.8072683,-2.8348417,-1.0271254,1.5789474,12007.947297334671,8.115148,-3.4115157,0.15789473,2795,,,2542776,2795,7.028804e-29,114.53725,-13.593301,0.14999999,-0.11624534,26.544292,0.14999999,245,3.8909698e-10,400,16845.816,144.20976
1.0181769,-4.7931666,6.02685,909.7907725321888,13.593301,,-4.0849447,-2.8525145,-1.0268501,-2.631579,12015.927882909775,8.115148,-3.4113047,-1.0,2796,,,2543775,2796,,201.88876,-13.593301,0.14999999,-0.2573393,26.541876,0.14999999,245,3.888187e-10,400,16851.072,144.20976
1.0871929,-4.7935243,6.027217,909.8226671433679,13.593301,,-0.52430457,-6.8035817,-1.0272171,-1.5789474,12024.602082490921,8.115148,-3.4125197,1.0,2797,,,2544774,2797,2.0617502e-25,270.3636,-13.593301,0.14999999,-2.053702,26.540133,0.14999999,245,3.8854076e-10,400,16858.127,144.20976
