IWMax,GridSize,MountainCar_std1_higher,Regret,DenMISEMeanLog,MountainCar_mu1_higher,IWLastEpisode,ReturnStepMax,NumTrajectories,DenMISELogFirst,Regret/t,ActionIn1,TimeElapsed,Iteration,MountainCar_std0_higher,IWMin,DenMISELogLast,ReturnMin,IWFirstEpisode,AvgEpLen,MinEpLen,MountainCar_mu0_higher,NumTrainableParams,Bound,ReturnLastEpisode,ReturnAbsMax,ReturnMax,TimestepsSoFar,Delta,IWMean,ReturnMean
1.7816173,400,0.14999999,511.82153,-3.3856316,-7.894737,,104.930954,77,-2.943778,6.647033,-7.0237293,111.73351788520813,77,0.14999999,,-2.6542194,-9.574608,,909.987012987013,254,1.0,,30018.75,-6.2677546,9.574608,5.47179,70069,5.126726e-07,0.02314985,-1.6470331
2.9031734,400,0.14999999,518.9375,-3.4003742,-3.6842105,,104.930954,78,-2.9566815,6.6530447,-2.8123472,113.39398455619812,78,0.14999999,,-3.564889,-9.574608,,911.1282051282051,254,1.0,,30045.46,-2.1159594,9.574608,5.47179,71068,4.9961136e-07,0.037220173,-1.6530448
139.7438,400,0.14999999,528.0288,-3.4026945,1.5789474,,104.930954,79,-2.9694204,6.6839085,2.556432,115.06559634208679,79,0.14999999,,-2.6265736,-9.574608,9.8839385e-33,912.2405063291139,254,1.0,,30067.92,-4.0912623,9.574608,5.47179,72067,4.8704305e-07,1.7689091,-1.6839086
0.103145264,400,0.14999999,539.799,-3.3932247,-0.5263158,,104.930954,80,-2.9819992,6.7474875,-0.710487,116.77334523200989,80,0.14999999,,-2.6698155,-9.574608,0.001838251,913.325,254,-0.47368422,,28199.846,-6.7702518,9.574608,5.47179,73066,4.7494302e-07,0.0013130261,-1.7474877
488.19077,400,0.14999999,544.9182,-3.4105785,10.0,,104.930954,81,-2.9943988,6.727385,9.417958,118.36425471305847,81,0.14999999,,-3.806424,-9.574608,,914.3827160493827,254,-0.68421054,,589.9238,-0.11916175,9.574608,5.47179,74065,4.6328847e-07,6.1321354,-1.7273849
6.7777863,400,0.14999999,549.5329,-3.391546,7.894737,3.3421274e-38,104.930954,82,-3.0066688,6.7016206,7.2063074,119.67147946357727,82,0.14999999,,-2.9057076,-9.574608,,908.8048780487804,254,-0.68421054,,577.8883,0.38530564,9.574608,5.47179,74522,4.5205766e-07,0.093958125,-1.7016206
5.1365767,400,0.14999999,555.5316,-3.3904037,8.947369,2.248335e-08,104.930954,83,-3.0187902,6.6931524,8.484745,121.07280898094177,83,0.14999999,,-2.3934226,-9.574608,,905.5421686746988,254,-0.68421054,,578.2137,-0.99875695,9.574608,5.47179,75160,4.4123027e-07,0.065257095,-1.6931524
13.611392,400,0.14999999,558.507,-3.4074345,7.894737,7.870027e-21,104.930954,84,-3.0307665,6.6488934,8.199582,122.27530455589294,84,0.14999999,,-3.8904068,-9.574608,,898.75,254,0.05263158,,578.6718,2.0246212,9.574608,5.47179,75495,4.307873e-07,0.16923665,-1.6488931
1.1094754,400,0.14999999,561.9703,-3.412279,-8.947369,,104.930954,85,-3.0426009,6.611415,-9.520565,123.55596709251404,85,0.14999999,,-2.9824443,-9.574608,,892.9294117647058,254,-0.57894737,,578.832,1.536753,9.574608,5.47179,75899,4.2071085e-07,0.013095041,-1.6114148
1.0613236,400,0.14999999,567.5581,-3.4123883,-5.7894735,,104.930954,86,-3.054297,6.599513,-6.572942,125.1160888671875,86,0.14999999,,-2.4405687,-9.574608,,894.1627906976744,254,-0.57894737,,579.2917,-0.5878555,9.574608,5.47179,76898,4.1098372e-07,0.012928665,-1.599513
1.1967477,400,0.14999999,573.23914,-3.426299,-10.0,,104.930954,87,-3.065858,6.588956,-10.245929,126.67093849182129,87,0.14999999,,-3.641232,-9.574608,,895.3678160919541,254,-0.57894737,,579.74255,-0.6810581,9.574608,5.47179,77897,4.015901e-07,0.016308378,-1.5889559
1.2969112,400,0.14999999,578.5231,-3.428315,-4.736842,,104.930954,88,-3.0772865,6.5741262,-5.4040546,128.2036874294281,88,0.14999999,,-2.6256106,-9.574608,,896.5454545454545,254,-0.57894737,,580.1903,-0.28391424,9.574608,5.47179,78896,3.925149e-07,0.0182865,-1.5741261
21.04148,400,0.14999999,584.5088,-3.430356,1.5789474,,104.930954,89,-3.088586,6.5675144,1.7397921,129.6628007888794,89,0.14999999,,-2.6337855,-9.574608,4.679544e-24,897.6966292134831,254,0.15789473,,580.6309,-0.98568803,9.574608,5.47179,79895,3.8374395e-07,0.23733538,-1.5675145
4.118756,400,0.14999999,589.5525,-3.4287088,-3.6842105,,104.930954,90,-3.0997593,6.550584,-3.7310076,131.1586480140686,90,0.14999999,,-2.5008085,-9.574608,,898.8222222222222,254,0.05263158,,581.0682,-0.043749437,9.574608,5.47179,80894,3.7526362e-07,0.047657475,-1.5505836
33.892868,400,0.14999999,594.59906,-3.4297285,4.736842,,104.930954,91,-3.110809,6.5340557,4.5539584,132.6991639137268,91,0.14999999,,-2.5736408,-9.574608,,899.9230769230769,254,-0.57894737,,581.50006,-0.046541516,9.574608,5.47179,81893,3.670614e-07,0.37789917,-1.5340558
9.229137,400,0.14999999,599.87585,-3.431906,5.7894735,6.5082713e-07,104.930954,92,-3.1217382,6.5203896,4.9018216,134.24874091148376,92,0.14999999,,-2.9575458,-9.574608,,901.0,254,-0.57894737,,581.92883,-0.2767503,9.574608,5.47179,82892,3.591252e-07,0.10405402,-1.5203894
1.73345,400,0.14999999,605.83875,-3.4370267,10.0,,104.930954,93,-3.132549,6.5143957,10.162064,135.6239297389984,93,0.14999999,,-3.0128767,-9.574608,,897.1397849462365,254,0.05263158,,582.351,-0.96295047,9.574608,5.47179,83434,3.514436e-07,0.020409664,-1.5143955
10.081241,400,0.14999999,610.7772,-3.4394119,-2.631579,,104.930954,94,-3.1432445,6.49763,-3.0596752,137.05625009536743,94,0.14999999,,-2.686801,-9.574608,,894.5425531914893,254,-0.57894737,,582.7653,0.061541326,9.574608,5.47179,84087,3.440058e-07,0.10886251,-1.4976302
3.4598434,400,0.14999999,616.15643,-3.438693,-1.5789474,4.222935e-12,104.930954,95,-3.1538265,6.4858575,-1.5713706,138.53119802474976,95,0.14999999,,-2.479897,-9.574608,2.9270705e-21,895.6421052631579,254,0.05263158,,583.1774,-0.379216,9.574608,5.47179,85086,3.368017e-07,0.054531228,-1.4858574
4.9355707,400,0.14999999,621.157,-3.4383862,3.6842105,,104.930954,96,-3.1642978,6.4703856,4.158679,140.08523201942444,96,0.14999999,,-2.468202,-9.574608,,896.71875,254,0.05263158,,583.57715,-0.0005727332,9.574608,5.47179,86085,3.2982157e-07,0.05358326,-1.4703856
2.3599563,400,0.14999999,626.5649,-3.4441526,-6.8421054,,104.930954,97,-3.1746607,6.4594316,-7.3855534,141.60699248313904,97,0.14999999,,-3.0551825,-9.574608,,897.7731958762887,254,-0.57894737,,583.979,-0.40784925,9.574608,5.47179,87084,3.2305616e-07,0.043064855,-1.4594318
83.4321,400,0.14999999,632.2171,-3.4440765,-10.0,,104.930954,98,-3.1849172,6.451195,-9.661853,143.17686581611633,98,0.14999999,,-2.484397,-9.574608,,898.8061224489796,254,0.05263158,,584.36884,-0.6522341,9.574608,5.47179,88083,3.164968e-07,0.88998556,-1.4511949
7.2317085,400,0.14999999,637.3921,-3.4441738,0.5263158,,104.930954,99,-3.1950696,6.4383044,1.2515466,144.82420325279236,99,0.14999999,,-3.1129718,-9.574608,1.592756e-05,899.8181818181819,254,0.68421054,,584.76483,-0.17502126,9.574608,5.47179,89082,3.1013525e-07,0.07527812,-1.4383043
8.098388,400,0.14999999,644.8492,-3.44491,-1.5789474,,104.930954,100,-3.2051196,6.448492,-2.1045885,146.43891644477844,100,0.14999999,,-2.5955238,-9.574608,2.036509e-26,900.81,254,-0.68421054,,585.15454,-2.4570606,9.574608,5.47179,90081,3.0396353e-07,0.0924325,-1.4484918
95.93772,400,0.14999999,651.04443,-3.4567783,-5.7894735,,104.930954,101,-3.21507,6.4459844,-5.3071346,147.93970465660095,101,0.14999999,,-3.7378464,-9.574608,,901.7821782178218,254,0.05263158,,585.5312,-1.1952188,9.574608,5.47179,91080,2.9797425e-07,1.0103009,-1.4459842
3.545914,400,0.14999999,656.2977,-3.4623516,1.5789474,,104.930954,102,-3.2249224,6.434292,0.8326824,149.53609132766724,102,0.14999999,,-3.756598,-9.574608,1.1135202e-27,902.7352941176471,254,-0.57894737,,585.9137,-0.25334623,9.574608,5.47179,92079,2.9216025e-07,0.048317913,-1.4342916
10.863949,400,0.14999999,662.198,-3.4663494,2.631579,9.7879534e-12,104.930954,103,-3.2346785,6.4291067,1.6933725,151.08114957809448,103,0.14999999,,-2.926671,-9.574608,,903.6699029126214,254,-0.57894737,,586.27386,-0.90021634,9.574608,5.47179,93078,2.8651482e-07,0.14165522,-1.4291065
25.833689,400,0.14999999,668.16345,-3.4826436,-3.6842105,,104.930954,104,-3.2443404,6.424649,-4.013095,152.65362572669983,104,0.14999999,,-4.3015604,-9.574608,,904.5865384615385,254,-0.57894737,,586.64044,-0.96552336,9.574608,5.47179,94077,2.810314e-07,0.2733011,-1.4246489
126.75917,400,0.14999999,673.5752,-3.4826775,-7.894737,,104.930954,105,-3.2539098,6.415002,-7.6651893,154.21959614753723,105,0.14999999,,-2.737565,-9.574608,,905.4857142857143,254,0.05263158,,586.86633,-0.41169524,9.574608,5.47179,95076,2.7570388e-07,1.2101177,-1.4150019
311.4541,400,0.14999999,678.5868,-3.4822042,5.7894735,,104.930954,106,-3.2633886,6.401762,5.9014797,155.65428042411804,106,0.14999999,,-3.2319102,-9.574608,,906.3679245283018,254,0.05263158,,586.9705,-0.01159741,9.574608,5.47179,96075,2.705265e-07,3.0459542,-1.4017622
48.31805,400,0.14999999,683.693,-3.4730384,6.8421054,2.6766683e-16,104.930954,107,-3.2727783,6.3896537,6.490887,157.2722361087799,107,0.14999999,,-2.9791834,-9.574608,,907.2336448598131,254,-0.57894737,,587.2265,-0.10618821,9.574608,5.47179,97074,2.6549353e-07,0.49384636,-1.3896538
515.295,400,0.14999999,688.94525,-3.4702585,3.6842105,,104.930954,108,-3.2820807,6.3791227,3.1246037,158.69513058662415,108,0.14999999,,-2.59149,-9.574608,,905.2962962962963,254,-0.68421054,,584.8758,-0.25230017,9.574608,5.47179,97772,2.6059973e-07,4.784234,-1.3791229
573.31274,400,0.14999999,694.91113,-3.4581294,-7.894737,,104.930954,109,-3.2912974,6.375332,-8.490837,160.34049248695374,109,0.14999999,,-2.9185786,-9.574608,,906.1559633027523,254,-0.57894737,,583.2333,-0.9658866,9.574608,5.47179,98771,2.5584006e-07,5.2598524,-1.3753318
390.9053,400,0.14999999,700.63464,-3.4430017,-0.5263158,,104.930954,110,-3.3004298,6.369406,-0.30162168,161.90371584892273,110,0.14999999,,-2.6329052,-9.574608,0.41939333,907.0,254,-0.15789473,,582.1682,-0.7235205,9.574608,5.47179,99770,2.5120954e-07,3.5634828,-1.3694061
44.870262,400,0.14999999,705.6365,-3.4358563,8.947369,,104.930954,111,-3.3056743,6.3570857,8.690168,163.45235872268677,111,0.14999999,,-3.1800542,-9.574608,,907.8288288288288,254,0.05263158,,423.4534,-0.0018246777,9.574608,5.47179,100769,2.4670365e-07,0.5004918,-1.3570856
30.163216,400,0.14999999,710.7984,-3.4345279,6.8421054,,104.930954,112,-3.314643,6.3464146,7.3474684,164.99235224723816,112,0.14999999,,-2.7229414,-9.574608,,906.3660714285714,254,0.05263158,,423.56775,-0.1619019,9.574608,5.47179,101513,2.4231784e-07,0.31087193,-1.3464143
6.2581415,400,0.14999999,716.1744,-3.4411647,2.631579,,104.930954,113,-3.3235319,6.3378263,3.4211104,166.64266180992126,113,0.14999999,,-3.4685335,-9.574608,,907.1858407079646,254,0.68421054,,423.7052,-0.3759749,9.574608,5.47179,102512,2.3804806e-07,0.058022786,-1.3378264
11.410147,400,0.14999999,724.28754,-3.442742,-2.631579,,104.930954,114,-3.3323426,6.3533993,-2.4706101,168.26896214485168,114,0.14999999,,-2.6818862,-9.574608,,907.9912280701755,254,0.05263158,,423.9276,-3.1131625,9.574608,5.47179,103511,2.3389008e-07,0.20388019,-1.3533994
101.426674,400,0.14999999,729.2905,-3.445563,-8.947369,,104.930954,115,-3.3410761,6.3416567,-9.054903,169.85470628738403,115,0.14999999,,-2.9665549,-9.574608,,908.7826086956521,254,0.05263158,,424.15988,-0.0029737803,9.574608,5.47179,104510,2.2984011e-07,0.9963271,-1.3416567
23.546822,400,0.14999999,734.3032,-3.4464326,2.631579,,104.930954,116,-3.3497343,6.3302,2.9785054,171.31408619880676,116,0.14999999,,-3.2914226,-9.574608,,909.5603448275862,254,0.05263158,,424.3919,-0.012713261,9.574608,5.47179,105509,2.2589445e-07,0.304932,-1.3302002
55.500114,400,0.14999999,739.5929,-3.4461706,-6.8421054,,104.930954,117,-3.358318,6.321307,-6.700281,172.8598268032074,117,0.14999999,,-2.7019527,-9.574608,,910.3247863247864,254,0.05263158,,424.6135,-0.28969958,9.574608,5.47179,106508,2.2204951e-07,0.7055797,-1.3213071
436.97247,400,0.14999999,744.61145,-3.443235,-4.736842,,104.930954,118,-3.3668287,6.3102665,-4.570612,174.39917397499084,118,0.14999999,,-2.7002983,-9.574608,,911.0762711864406,254,0.05263158,,424.81427,-0.018493384,9.574608,5.47179,107507,2.1830189e-07,4.4861865,-1.3102663
174.26105,400,0.14999999,749.6152,-3.4310133,0.5263158,,104.930954,119,-3.3752675,6.2992873,0.2216787,175.93917655944824,119,0.14999999,,-3.1196125,-9.574608,0.12112261,911.8151260504202,254,-0.05263158,,425.04504,-0.003746817,9.574608,5.47179,108506,2.1464834e-07,1.5030818,-1.2992872
5.012559,400,0.14999999,754.76965,-3.4258444,-6.8421054,,104.930954,120,-3.3826184,6.289747,-5.9329643,177.53618788719177,120,0.14999999,,-2.7548528,-9.574608,,912.5416666666666,254,0.68421054,,425.27155,-0.15449226,9.574608,5.47179,109505,2.1108582e-07,0.06476769,-1.2897471
14.008676,400,0.14999999,762.29443,-3.4293177,-2.631579,,104.930954,121,-3.3909173,6.2999544,-1.8769307,179.21901679039001,121,0.14999999,,-2.9139354,-9.574608,,913.2561983471074,254,0.68421054,,425.49512,-2.5247958,9.574608,5.47179,110504,2.076112e-07,0.12971096,-1.2999543
62.802063,400,0.14999999,769.9129,-3.4311469,4.736842,,104.930954,122,-3.3991477,6.3107615,4.542263,180.84313321113586,122,0.14999999,,-2.7799659,-9.574608,,913.9590163934427,254,0.05263158,,425.71637,-2.6184392,9.574608,5.47179,111503,2.0422168e-07,0.5668021,-1.3107615
11.556803,400,0.14999999,774.85944,-3.430732,-8.947369,,104.930954,123,-3.4073112,6.29967,-8.357311,182.1364176273346,123,0.14999999,,-2.850841,-9.574608,,912.170731707317,254,0.68421054,,425.8983,0.053454574,9.574608,5.47179,112197,2.009145e-07,0.12411275,-1.2996702
32.487442,400,0.14999999,781.96387,-3.4364727,-0.5263158,,104.930954,124,-3.4154084,6.30616,-0.3557614,183.66707754135132,124,0.14999999,,-3.2661378,-9.574608,0.0023272645,912.8709677419355,254,0.57894737,,426.0989,-2.1044416,9.574608,5.47179,113196,1.97687e-07,0.29419202,-1.3061602
14.823316,400,0.14999999,787.2361,-3.439357,0.5263158,4.052781e-21,104.930954,125,-3.4234216,6.2978883,-0.24593705,185.25076699256897,125,0.14999999,,-3.0654247,-9.574608,1.0535956e-06,913.56,254,-0.68421054,,426.30453,-0.2721738,9.574608,5.47179,114195,1.9453667e-07,0.13454434,-1.2978884
56.28142,400,0.14999999,793.41406,-3.440451,6.8421054,,104.930954,126,-3.4313898,6.296937,7.4087276,186.79372835159302,126,0.14999999,,-2.7090807,-9.574608,,914.2380952380952,254,0.68421054,,426.06732,-1.1780335,9.574608,5.47179,115194,1.9146103e-07,0.51912045,-1.2969371
53.080235,400,0.14999999,800.35095,-3.4422486,-4.736842,,104.930954,127,-3.439295,6.301976,-4.0086317,188.47345519065857,127,0.14999999,,-3.1131017,-9.574608,,914.9055118110236,254,0.68421054,,425.58173,-1.9368833,9.574608,5.47179,116193,1.8845779e-07,0.42005023,-1.3019761
72.81829,400,0.14999999,807.3148,-3.4415345,8.947369,,104.930954,128,-3.4471383,6.307147,9.725079,189.97891449928284,128,0.14999999,,-2.706108,-9.574608,,915.5625,254,0.68421054,,424.31003,-1.9638572,9.574608,5.47179,117192,1.8552461e-07,0.68150026,-1.307147
283.8384,400,0.14999999,814.9229,-3.4414966,4.736842,,104.930954,129,-3.4549203,6.317232,5.6504087,191.59369349479675,129,0.14999999,,-2.9975965,-9.574608,,916.2093023255813,254,0.68421054,,421.91922,-2.608086,9.574608,5.47179,118191,1.826594e-07,2.215449,-1.3172319
1.2660838,400,0.14999999,826.268,-3.436598,5.7894735,3.911354e-12,104.930954,130,-3.4626424,6.3559074,6.5535192,193.24014115333557,130,0.14999999,,-2.986828,-9.574608,,916.8461538461538,254,0.68421054,,169.39418,-6.3451004,9.574608,5.47179,119190,1.798601e-07,0.021225706,-1.3559077
10.581432,400,0.14999999,833.4589,-3.4385376,-0.5263158,,104.930954,131,-3.4703052,6.362282,-1.0849521,194.87810134887695,131,0.14999999,,-2.7156718,-9.574608,8.455958e-06,917.4732824427481,254,-0.68421054,,169.40477,-2.1909175,9.574608,5.47179,120189,1.7712463e-07,0.08735057,-1.3622818
50.009804,400,0.14999999,839.28217,-3.4385843,-1.5789474,6.6618564e-27,104.930954,132,-3.4779098,6.358198,-0.8722985,196.35269570350647,132,0.14999999,,-2.532683,-9.574608,5.0816487e-25,918.0909090909091,254,0.68421054,,169.18288,-0.8232202,9.574608,5.47179,121188,1.7445107e-07,0.40795764,-1.3581982
53.689285,400,0.14999999,845.5099,-3.4384735,-10.0,,104.930954,133,-3.485457,6.3572173,-9.200154,197.82101917266846,133,0.14999999,,-2.7775147,-9.574608,,918.6992481203008,254,0.68421054,,168.8672,-1.2277617,9.574608,5.47179,122187,1.718376e-07,0.56105214,-1.3572174
80.81464,400,0.14999999,851.90295,-3.439929,7.894737,,104.930954,134,-3.4929478,6.3574843,8.6994915,199.3443341255188,134,0.14999999,,-3.1247327,-9.574608,,919.2985074626865,254,0.68421054,,168.6629,-1.3930146,9.574608,5.47179,123186,1.6928244e-07,0.6791108,-1.3574845
147.23587,400,0.14999999,859.9712,-3.4379418,3.6842105,,104.930954,135,-3.5003827,6.3701572,4.5720754,200.92540907859802,135,0.14999999,,-2.720847,-9.574608,,919.8888888888889,254,0.7894737,,168.20258,-3.0682876,9.574608,5.47179,124185,1.6678383e-07,1.159197,-1.3701571
79.90827,400,0.14999999,867.85815,-3.433762,-5.7894735,,104.930954,136,-3.507763,6.3813095,-4.8921185,202.5294189453125,136,0.14999999,,-2.6778266,-9.574608,,920.4705882352941,254,0.68421054,,168.03938,-2.886927,9.574608,5.47179,125184,1.6434014e-07,0.8301589,-1.3813097
51.14418,400,0.14999999,875.4051,-3.432304,10.0,,104.930954,137,-3.5150888,6.389818,10.926628,204.15753865242004,137,0.14999999,,-2.92391,-9.574608,,921.043795620438,254,0.68421054,,168.11473,-2.54694,9.574608,5.47179,126183,1.6194979e-07,0.664336,-1.3898181
155.67953,400,0.14999999,884.9569,-3.4314992,-3.6842105,,104.930954,138,-3.5223615,6.412731,-3.0130417,205.72934341430664,138,0.14999999,,-2.8980522,-9.574608,,921.6086956521739,254,0.68421054,,167.99544,-4.5518503,9.574608,5.47179,127182,1.5961119e-07,1.3070418,-1.4127314
276.12335,400,0.14999999,891.133,-3.4267666,1.5789474,,104.930954,139,-3.5295818,6.411029,2.2786036,207.26468777656555,139,0.14999999,,-2.6971176,-9.574608,1.1914244e-27,922.1654676258993,254,0.68421054,,165.46265,-1.1760451,9.574608,5.47179,128181,1.5732289e-07,2.0329807,-1.4110286
312.52893,400,0.14999999,897.9294,-3.4198086,-7.894737,,104.930954,140,-3.5367503,6.413781,-7.0203414,208.85563158988953,140,0.14999999,,-2.5957863,-9.574608,,922.7142857142857,254,0.7894737,,165.49905,-1.7964023,9.574608,5.47179,129180,1.5508344e-07,2.6802747,-1.4137813
141.82253,400,0.14999999,906.13,-3.4096699,7.894737,,104.930954,141,-3.5438678,6.4264536,8.2481165,210.3929100036621,141,0.14999999,,-2.5378418,-9.574608,,923.2553191489362,254,0.2631579,,126.79553,-3.2005947,9.574608,5.47179,130179,1.5289147e-07,1.1511711,-1.4264537
185.8811,400,0.14999999,911.0034,-3.4075656,10.0,,104.930954,142,-3.550935,6.415517,9.282395,211.7391939163208,142,0.14999999,,-2.9467802,-9.574608,,920.9225352112676,254,-0.47368422,,126.60482,0.126537,9.574608,5.47179,130771,1.5074565e-07,1.5658789,-1.4155171
66.28711,400,0.14999999,916.109,-3.4038987,8.947369,1.3098436e-06,104.930954,143,-3.5579526,6.406357,8.473077,213.09639382362366,143,0.14999999,,-2.9525793,-9.574608,,918.006993006993,254,-0.47368422,,126.02243,-0.10560115,9.574608,5.47179,131275,1.4864469e-07,0.7794195,-1.4063569
34.754276,400,0.14999999,921.488,-3.4005609,7.894737,4.242701e-11,104.930954,144,-3.5649211,6.399222,7.548166,214.53577375411987,144,0.14999999,,-2.5992515,-9.574608,,915.6388888888889,254,-0.47368422,,125.98074,-0.37893003,9.574608,5.47179,131852,1.4658735e-07,0.40204114,-1.3992219
150.60548,400,0.14999999,926.7246,-3.3989053,1.5789474,,104.930954,145,-3.5718417,6.3912044,1.6942803,215.9937653541565,145,0.14999999,,-2.5293715,-9.574608,7.892895e-24,913.8827586206896,254,-0.05263158,,125.653305,-0.23666456,9.574608,5.47179,132513,1.4457244e-07,1.5044783,-1.3912044
21.678228,400,0.14999999,931.7394,-3.3924987,-8.947369,,104.930954,146,-3.5787146,6.381777,-10.168382,217.44481825828552,146,0.14999999,,-2.5618296,-9.574608,,914.4657534246576,254,-0.7894737,,125.63699,-0.014761417,9.574608,5.47179,133512,1.4259878e-07,0.16594543,-1.3817766
49.30133,400,0.14999999,938.8799,-3.398602,-0.5263158,,104.930954,147,-3.5855405,6.386938,-0.46912545,219.03153681755066,147,0.14999999,,-3.4488661,-9.574608,1.4355916,915.0408163265306,254,0.05263158,,125.66483,-2.140521,9.574608,5.47179,134511,1.4066525e-07,0.9132655,-1.3869382
9.864367,400,0.14999999,943.9964,-3.3970473,-3.6842105,,104.930954,148,-3.5826015,6.378354,-3.21187,220.75500226020813,148,0.14999999,,-2.9898741,-9.574608,,915.6081081081081,254,0.2631579,,125.65279,-0.11649122,9.574608,5.47179,135510,1.387708e-07,0.1475329,-1.3783541
16.00857,400,0.14999999,949.1035,-3.4089,-2.631579,6.808215e-13,104.930954,149,-3.5893357,6.3698225,-3.256442,222.3972508907318,149,0.14999999,,-4.3101,-9.574608,,916.1677852348994,254,-0.7894737,,125.67785,-0.10715108,9.574608,5.47179,136509,1.3691435e-07,0.13658571,-1.3698225
29.489075,400,0.14999999,955.0154,-3.4090889,4.736842,,104.930954,150,-3.5960248,6.366769,3.7785244,223.94716811180115,150,0.14999999,,-2.5714607,-9.574608,,916.72,254,-0.7894737,,125.707504,-0.91179556,9.574608,5.47179,137508,1.3509491e-07,0.21750394,-1.366769
131.35367,400,0.14999999,961.7783,-3.4092162,10.0,,104.930954,151,-3.6026692,6.3693924,10.361344,225.44401001930237,151,0.14999999,,-2.6318471,-9.574608,,917.2649006622516,254,0.2631579,,125.75791,-1.7629304,9.574608,5.47179,138507,1.333115e-07,1.1312692,-1.3693926
20.510574,400,0.14999999,965.12585,-3.4150953,-10.0,,104.930954,152,-3.6092699,6.349512,-10.620173,226.65945053100586,152,0.14999999,,-4.1643763,-9.574608,,913.8552631578947,254,-0.7894737,,125.79234,1.6524657,9.574608,5.47179,138906,1.3156317e-07,0.14703396,-1.349512
34.565834,400,0.14999999,970.819,-3.4166627,-5.7894735,,104.930954,153,-3.6158273,6.345222,-6.935263,228.25763702392578,153,0.14999999,,-2.7967122,-9.574608,,914.4117647058823,254,-0.7894737,,125.83334,-0.69313127,9.574608,5.47179,139905,1.29849e-07,0.29079676,-1.3452219
39.484562,400,0.14999999,977.5139,-3.422529,-1.5789474,,104.930954,154,-3.6223419,6.347493,-1.3819079,229.8361213207245,154,0.14999999,,-3.5899189,-9.574608,1.6788181e-21,914.961038961039,254,0.2631579,,125.8462,-1.6950023,9.574608,5.47179,140904,1.2816815e-07,0.47046983,-1.3474932
107.28532,400,0.14999999,982.96106,-3.424763,-1.5789474,1.0278115e-05,104.930954,155,-3.6288145,6.3416843,-1.9155947,231.43649673461914,155,0.14999999,,-3.201791,-9.574608,1.102062e-23,915.5032258064516,254,-0.47368422,,125.89126,-0.44713143,9.574608,5.47179,141903,1.265197e-07,0.83677346,-1.3416845
206.64548,400,0.14999999,988.1492,-3.4226105,-7.894737,,104.930954,156,-3.6352453,6.3342896,-7.2523785,233.01156735420227,156,0.14999999,,-2.7541535,-9.574608,,916.0384615384615,254,0.2631579,,125.922386,-0.1880588,9.574608,5.47179,142902,1.2490284e-07,1.7830067,-1.3342893
178.112,400,0.14999999,993.7553,-3.4220502,5.7894735,,104.930954,157,-3.6416352,6.329652,5.9536204,234.62881660461426,157,0.14999999,,-3.5833948,-9.574608,,916.5668789808917,254,0.2631579,,125.933426,-0.6061805,9.574608,5.47179,143901,1.2331678e-07,2.1570845,-1.3296517
102.68594,400,0.14999999,999.046,-3.4153845,0.5263158,,104.930954,158,-3.6479845,6.323076,0.4716247,236.02250123023987,158,0.14999999,,-2.8444293,-9.574608,0.003586977,917.0886075949367,254,0.47368422,,125.93581,-0.29068533,9.574608,5.47179,144900,1.2176076e-07,0.7437416,-1.3230759
205.12486,400,0.14999999,1004.0944,-3.4193683,-10.0,,104.930954,159,-3.654271,6.315059,-9.8391485,237.59626603126526,159,0.14999999,,-3.6423457,-9.574608,,917.6037735849056,254,0.2631579,,125.919136,-0.048445173,9.574608,5.47179,145899,1.2023399e-07,1.594439,-1.3150593
51.210255,400,0.14999999,1009.4557,-3.4178758,-3.6842105,,104.930954,160,-3.6605406,6.3090982,-4.6329927,239.1587519645691,160,0.14999999,,-3.2912397,-9.574608,,918.1125,254,-0.7894737,,125.86422,-0.36125472,9.574608,5.47179,146898,1.18735755e-07,0.36882934,-1.309098
199.70279,400,0.14999999,1016.1471,-3.4173229,-5.7894735,,104.930954,161,-3.666771,6.311473,-5.5676575,240.70849466323853,161,0.14999999,,-2.6575246,-9.574608,,918.6149068322982,254,0.2631579,,125.872444,-1.6914076,9.574608,5.47179,147897,1.17265365e-07,1.7978333,-1.3114727
149.20305,400,0.14999999,1021.35834,-3.4106836,3.6842105,,104.930954,162,-3.672963,6.304681,3.8646543,242.3790385723114,162,0.14999999,,-2.6083658,-9.574608,,919.1111111111111,254,0.2631579,,125.83409,-0.21124128,9.574608,5.47179,148896,1.1582212e-07,1.5035298,-1.3046811
58.639038,400,0.14999999,1026.6719,-3.4062843,-6.8421054,,104.930954,163,-3.679117,6.2986,-7.6230583,243.90157461166382,163,0.14999999,,-2.819947,-9.574608,,919.601226993865,254,-0.7894737,,125.81894,-0.31349158,9.574608,5.47179,149895,1.1440535e-07,0.59220064,-1.2986002
158.03743,400,0.14999999,1032.8053,-3.4046118,3.6842105,,104.930954,164,-3.685233,6.297593,3.3840706,245.51422214508057,164,0.14999999,,-2.6512835,-9.574608,,920.0853658536586,254,-0.47368422,,125.68101,-1.1334641,9.574608,5.47179,150894,1.13014416e-07,1.3292475,-1.2975932
152.39342,400,0.14999999,1038.0947,-3.4003012,-7.894737,,104.930954,165,-3.691312,6.291483,-8.802595,247.12445402145386,165,0.14999999,,-2.6828313,-9.574608,,920.3030303030303,254,-0.7894737,,125.61022,-0.28936583,9.574608,5.47179,151850,1.1164868e-07,1.2053461,-1.2914828
