ReturnAbsMax,AvgEpLen,MinEpLen,TimeElapsed,IWMean,NumTrajectories,ReturnMin,ReturnLastEpisode,IWFirstEpisode,ReturnStepMax,MountainCar_std0_higher,Bound,DenMISEMeanLog,DenMISELogFirst,NumTrainableParams,GridSize,Regret,IWMin,IWLastEpisode,TimestepsSoFar,Delta,IWMax,ReturnMax,MountainCar_mu1_higher,Regret/t,ActionIn1,ReturnMean,DenMISELogLast,Iteration,MountainCar_mu0_higher,MountainCar_std1_higher
12.544488,908.0430622009569,255,1855.0735569000244,0.91669136,1045,-12.544488,-0.6498427,,126.05372,0.14999999,39.891735,-3.443363,-4.922723,,400,6359.7275,,,948905,2.7834852e-09,123.77911,6.67197,-2.631579,6.085864,-2.3921938,-1.0858638,-3.2625268,1045,0.36842105,0.14999999
12.544488,908.1300191204589,255,1857.1560595035553,1.0074958,1046,-12.544488,-0.426603,,126.05372,0.14999999,39.88814,-3.443165,-4.9236794,,400,6365.1543,,,949904,2.7781657e-09,126.77555,6.67197,4.736842,6.0852337,4.088902,-1.0852334,-3.1165578,1046,-0.68421054,0.14999999
12.544488,907.7841451766953,255,1859.1400022506714,1.0316826,1047,-12.544488,-1.0011194,,126.05372,0.14999999,39.886383,-3.4430797,-4.924635,,400,6371.1553,,6.6096603e-12,950450,2.772861e-09,123.68742,6.67197,4.736842,6.085153,4.968877,-1.0851531,-3.3249805,1047,0.36842105,0.14999999
12.544488,907.8711832061068,255,1861.2647795677185,1.5383458,1048,-12.544488,-0.13692802,,126.05372,0.14999999,39.85067,-3.4424336,-4.9255896,,400,6376.292,,,951449,2.7675724e-09,239.94887,6.67197,2.631579,6.0842485,1.8519826,-1.0842483,-2.7617323,1048,-1.0,0.14999999
12.544488,907.9580552907531,255,1863.3392357826233,1.0123851,1049,-12.544488,-1.8820559,,126.05372,0.14999999,39.832756,-3.4424794,-4.9265437,,400,6383.1743,,,952448,2.762298e-09,123.49336,6.67197,-5.7894735,6.0850086,-5.3673983,-1.0850089,-3.9094052,1049,0.36842105,0.14999999
12.544488,908.0447619047619,255,1865.4657588005066,1.3347423,1050,-12.544488,-0.5460481,,126.05372,0.14999999,39.8201,-3.4418612,-4.9274964,,400,6388.7207,,,953447,2.757039e-09,300.7074,6.67197,4.736842,6.0844955,6.0323124,-1.0844957,-2.76644,1050,1.0,0.14999999
12.544488,908.1313035204568,255,1867.5422189235687,1.1856134,1051,-12.544488,-7.4896355,,126.05372,0.14999999,39.777206,-3.4427242,-4.928448,,400,6401.21,,,954446,2.751795e-09,124.47024,6.67197,2.631579,6.09059,3.1886826,-1.0905899,-4.554895,1051,0.36842105,0.14999999
12.544488,908.2176806083651,255,1869.6960802078247,1.5642526,1052,-12.544488,-0.6389376,,126.05372,0.14999999,39.72539,-3.442242,-4.9293995,,400,6406.8486,,,955445,2.7465659e-09,136.91322,6.67197,-3.6842105,6.0901604,-2.8775704,-1.0901605,-3.0758705,1052,0.7894737,0.14999999
12.544488,908.303893637227,255,1871.813304424286,0.9141894,1053,-12.544488,-1.3864439,,126.05372,0.14999999,39.69943,-3.4418895,-4.9303493,,400,6413.2354,,,956444,2.7413516e-09,110.044235,6.67197,8.947369,6.0904417,8.25599,-1.090442,-3.5652425,1053,-0.7894737,0.14999999
12.544488,907.7523719165085,255,1873.6224493980408,1.338279,1054,-12.544488,2.521693,,126.05372,0.14999999,39.610584,-3.4412792,-4.9312987,,400,6415.714,,1.5355928e-12,956771,2.7361522e-09,116.62499,6.67197,7.894737,6.0870147,7.876102,-1.0870148,-2.6831741,1054,-0.15789473,0.14999999
12.544488,907.7355450236967,255,1875.6830456256866,1.0425302,1055,-12.544488,-0.05400346,,126.05372,0.14999999,39.415195,-3.440732,-4.932247,,400,6420.7676,,1.8754154e-07,957661,2.730968e-09,112.29378,6.67197,8.947369,6.0860357,8.408909,-1.0860356,-3.147554,1055,-0.47368422,0.14999999
12.544488,907.2973484848485,255,1877.52095413208,0.7936703,1056,-12.544488,0.55575466,,126.05372,0.14999999,39.40308,-3.4400284,-4.933194,,400,6425.212,,7.2497683e-13,958106,2.725798e-09,107.41887,6.67197,7.894737,6.0844812,8.077296,-1.084481,-2.7089446,1056,0.15789473,0.14999999
12.544488,907.384105960265,255,1879.6532201766968,0.92734444,1057,-12.544488,-0.2749475,,126.05372,0.14999999,39.340218,-3.4398375,-4.9341407,,400,6430.487,,,959105,2.7206426e-09,125.23382,6.67197,10.0,6.083715,10.6007805,-1.0837151,-3.0054696,1057,0.57894737,0.14999999
12.544488,907.4706994328923,255,1881.7995252609253,1.0253675,1058,-12.544488,-2.0726979,,126.05372,0.14999999,39.30584,-3.4394405,-4.9350867,,400,6437.5596,,5.2357847e-13,960104,2.7155023e-09,106.22331,6.67197,8.947369,6.08465,8.909873,-1.0846499,-2.9112012,1058,-0.05263158,0.14999999
12.544488,907.0122757318225,255,1883.6369445323944,0.9125249,1059,-12.544488,1.3725849,1.4873674e-06,126.05372,0.14999999,39.280094,-3.4387593,-4.9360313,,400,6441.187,,,960526,2.7103761e-09,130.27182,6.67197,0.5263158,6.0823298,1.3469867,-1.0823295,-2.7124557,1059,0.68421054,0.14999999
12.544488,907.0990566037735,255,1885.8070771694183,1.2588459,1060,-12.544488,-2.4898267,,126.05372,0.14999999,39.269527,-3.4383383,-4.936975,,400,6448.677,,,961525,2.7052647e-09,118.52971,6.67197,6.8421054,6.0836573,6.7055864,-1.0836573,-2.8654082,1060,-0.05263158,0.14999999
12.544488,906.6192271442036,255,1887.6437640190125,1.4413397,1061,-12.544488,1.783419,0.0017167907,126.05372,0.14999999,39.23022,-3.4377427,-4.937918,,400,6451.8936,,,961923,2.7001674e-09,127.48256,6.67197,-0.5263158,6.080955,-1.2351635,-1.080955,-3.0174634,1061,-0.68421054,0.14999999
12.544488,906.7062146892655,255,1889.7887439727783,0.89845973,1062,-12.544488,-0.86550194,,126.05372,0.14999999,39.203007,-3.436879,-4.9388585,,400,6457.759,,,962922,2.6950848e-09,113.71519,6.67197,10.0,6.0807524,9.186316,-1.0807523,-2.9013424,1062,-0.7894737,0.14999999
12.544488,906.1006585136406,255,1891.5976300239563,1.0067555,1063,-12.544488,5.0124416,,126.05372,0.14999999,39.18906,-3.4363508,-4.9398,,400,6457.7466,,,963185,2.6900167e-09,121.86253,6.67197,6.8421054,6.0750203,6.042395,-1.0750202,-2.7426612,1063,-0.7894737,0.14999999
12.544488,905.796992481203,255,1893.5441544055939,0.9290262,1064,-12.544488,-0.97482675,,126.05372,0.14999999,39.190044,-3.4357455,-4.94074,,400,6463.721,,,963768,2.6849625e-09,228.61453,6.67197,-5.7894735,6.074926,-4.8916664,-1.0749259,-2.7614071,1064,1.0,0.14999999
12.544488,905.8845070422535,255,1895.5954189300537,0.8933151,1065,-12.544488,-3.896996,,126.05372,0.14999999,39.182426,-3.4354625,-4.9416795,,400,6472.618,,,964767,2.6799227e-09,242.45372,6.67197,-10.0,6.0775757,-8.8521805,-1.0775757,-3.005113,1065,1.0,0.14999999
12.544488,905.9718574108819,255,1897.7366347312927,1.2841848,1066,-12.544488,-6.0843697,,126.05372,0.14999999,39.160378,-3.4359248,-4.942618,,400,6483.7026,,,965766,2.6748974e-09,332.03192,6.67197,10.0,6.0822725,11.326323,-1.0822726,-3.7619903,1066,1.0,0.14999999
12.544488,906.0590440487348,255,1899.8022184371948,1.0430412,1067,-12.544488,-8.315262,,126.05372,0.14999999,39.142235,-3.436948,-4.9435554,,400,6497.0176,,1.3866084e-18,966765,2.6698859e-09,108.81183,6.67197,8.947369,6.0890512,9.355102,-1.0890514,-4.70216,1067,0.36842105,0.14999999
12.544488,906.1460674157304,255,1901.9710268974304,1.0499213,1068,-12.544488,-1.1863983,3.5492364e-35,126.05372,0.14999999,39.087276,-3.4367578,-4.9444923,,400,6503.204,,,967764,2.6648883e-09,197.06377,6.67197,1.5789474,6.089143,2.454434,-1.0891426,-3.2413547,1068,1.0,0.14999999
12.544488,906.2329279700655,255,1904.1479136943817,0.9921046,1069,-12.544488,-2.9324389,,126.05372,0.14999999,39.031967,-3.4362822,-4.9454284,,400,6511.1367,,,968763,2.659905e-09,126.594505,6.67197,5.7894735,6.090867,6.306469,-1.0908669,-2.9232554,1069,0.57894737,0.14999999
12.544488,906.3196261682243,255,1906.1949653625488,1.0175335,1070,-12.544488,-0.8400784,,126.05372,0.14999999,39.02022,-3.435825,-4.946363,,400,6516.9766,,,969762,2.6549354e-09,197.16791,6.67197,7.894737,6.0906324,6.984378,-1.0906326,-2.9013348,1070,-1.0,0.14999999
12.544488,905.7852474323063,255,1908.0065777301788,1.0342866,1071,-12.544488,0.9952721,,126.05372,0.14999999,38.97937,-3.4357855,-4.9472976,,400,6520.9814,,,970096,2.64998e-09,127.50651,6.67197,-7.894737,6.088685,-7.0564747,-1.0886848,-3.3516693,1071,0.57894737,0.14999999
12.544488,905.8722014925373,255,1910.1016397476196,0.9296187,1072,-12.544488,-1.7591261,,126.05372,0.14999999,38.939896,-3.435649,-4.9482307,,400,6527.7407,,,971095,2.6450382e-09,106.43022,6.67197,6.8421054,6.0893106,6.238003,-1.0893104,-3.28346,1072,-0.36842105,0.14999999
12.544488,905.9589934762348,255,1912.2049288749695,1.2204902,1073,-12.544488,-0.65341043,,126.05372,0.14999999,38.899868,-3.4351854,-4.949163,,400,6533.394,,,972094,2.6401104e-09,127.50177,6.67197,-6.8421054,6.088904,-5.9330335,-1.088904,-2.8405118,1073,0.57894737,0.14999999
12.544488,906.0456238361267,255,1914.3020749092102,1.096945,1074,-12.544488,-2.1738293,,126.05372,0.14999999,38.807865,-3.4349391,-4.9500947,,400,6540.568,,,973093,2.6351963e-09,124.4868,6.67197,-8.947369,6.0899143,-8.227136,-1.0899142,-3.342252,1074,0.57894737,0.14999999
12.544488,906.1320930232558,255,1916.4175469875336,0.63423043,1075,-12.544488,-1.559134,,126.05372,0.14999999,38.807972,-3.4343436,-4.951025,,400,6547.127,,,974092,2.6302958e-09,127.01062,6.67197,6.8421054,6.0903506,7.5576606,-1.0903507,-2.8475218,1075,0.7894737,0.14999999
12.544488,906.2184014869888,255,1918.5702176094055,0.8910495,1076,-12.544488,-4.0073824,,126.05372,0.14999999,38.77643,-3.4349217,-4.951955,,400,6556.135,,1.34447e-18,975091,2.6254088e-09,118.60694,6.67197,5.7894735,6.093062,5.6685014,-1.0930618,-3.6700082,1076,-0.2631579,0.14999999
12.544488,905.8365831012071,255,1920.4837172031403,0.88718307,1077,-12.544488,0.43870512,,126.05372,0.14999999,38.77826,-3.4349883,-4.9528837,,400,6560.696,,,975586,2.6205358e-09,124.97153,6.67197,-2.631579,6.0916395,-3.651635,-1.0916395,-3.370005,1077,-0.7894737,0.14999999
12.544488,905.9230055658627,255,1922.590488433838,0.89945143,1078,-12.544488,-1.632568,,126.05372,0.14999999,38.7459,-3.434796,-4.953812,,400,6567.328,,,976585,2.6156761e-09,122.99149,6.67197,3.6842105,6.092141,2.7517922,-1.0921414,-3.082751,1078,-0.7894737,0.14999999
12.544488,906.0092678405931,255,1924.7345669269562,1.0215508,1079,-12.544488,-1.7164458,,126.05372,0.14999999,38.73896,-3.4343956,-4.954739,,400,6574.045,,,977584,2.61083e-09,124.01649,6.67197,8.947369,6.09272,9.542607,-1.0927198,-2.8707182,1079,0.68421054,0.14999999
12.544488,906.0953703703703,255,1926.8737242221832,1.1122996,1080,-12.544488,-2.3588333,,126.05372,0.14999999,38.73523,-3.4342368,-4.9556656,,400,6581.4033,,4.3606303e-18,978583,2.6059974e-09,108.83149,6.67197,10.0,6.093892,9.777473,-1.0938922,-3.244581,1080,-0.05263158,0.14999999
12.544488,905.6854764107308,255,1928.772613286972,0.82289255,1081,-12.544488,0.8957095,,126.05372,0.14999999,38.72713,-3.4348602,-4.956591,,400,6585.508,,,979046,2.6011782e-09,217.81831,6.67197,2.631579,6.0920515,3.315125,-1.0920516,-4.1828237,1081,1.0,0.14999999
12.544488,905.771719038817,255,1930.8882608413696,0.9445249,1082,-12.544488,-6.282345,,126.05372,0.14999999,38.70118,-3.4372983,-4.9575157,,400,6596.79,,,980045,2.5963722e-09,123.850784,6.67197,-4.736842,6.0968485,-5.4004426,-1.0968487,-5.838932,1082,-0.7894737,0.14999999
12.544488,905.8578024007387,255,1933.0342020988464,1.0184182,1083,-12.544488,-1.0982105,,126.05372,0.14999999,38.63969,-3.4368362,-4.9584394,,400,6602.8887,,1.0640534,981044,2.5915798e-09,120.99621,6.67197,-4.736842,6.09685,-4.933162,-1.0968499,-2.8451264,1083,-0.2631579,0.14999999
12.544488,905.9437269372694,255,1935.2067651748657,1.0877328,1084,-12.544488,-0.0012088189,1.3909095e-19,126.05372,0.14999999,38.640785,-3.4368708,-4.9593625,,400,6607.8896,,,982043,2.5868003e-09,121.142494,6.67197,-1.5789474,6.095839,-1.5212765,-1.0958391,-3.4574835,1084,-0.2631579,0.14999999
12.544488,906.0294930875576,255,1937.3874506950378,0.9298362,1085,-12.544488,-0.018074732,,126.05372,0.14999999,38.61163,-3.4365833,-4.9602847,,400,6612.9077,,,983042,2.5820344e-09,116.75397,6.67197,6.8421054,6.094846,6.9329357,-1.0948458,-3.1737874,1085,0.15789473,0.14999999
12.544488,905.841620626151,255,1939.357094526291,0.69933957,1086,-12.544488,0.070728436,,126.05372,0.14999999,38.612717,-3.436022,-4.961206,,400,6617.837,,,983744,2.5772815e-09,114.01256,6.67197,-3.6842105,6.0937724,-3.9954667,-1.0937725,-2.725863,1086,-0.15789473,0.14999999
12.544488,905.9273229070837,255,1941.456838607788,0.77420944,1087,-12.544488,-0.26447102,1.6196326e-25,126.05372,0.14999999,38.61448,-3.4357347,-4.9621263,,400,6623.1016,,,984743,2.5725415e-09,120.4266,6.67197,1.5789474,6.0930095,1.8464925,-1.0930096,-2.8014956,1087,0.2631579,0.14999999
12.544488,906.0128676470588,255,1943.5804026126862,1.066245,1088,-12.544488,-0.20842557,,126.05372,0.14999999,38.616013,-3.4353294,-4.9630456,,400,6628.3096,,,985742,2.5678146e-09,235.05148,6.67197,-7.894737,6.0921965,-6.5935593,-1.0921965,-2.7407422,1088,1.0,0.14999999
12.544488,906.0982552800734,255,1945.672907114029,0.7077427,1089,-12.544488,-8.936841,,126.05372,0.14999999,38.607468,-3.4372153,-4.9639645,,400,6642.2466,,,986741,2.563101e-09,105.58666,6.67197,10.0,6.0994,9.762012,-1.0994,-5.4866595,1089,-0.47368422,0.14999999
12.544488,905.6715596330275,255,1947.4879457950592,0.8458177,1090,-12.544488,0.7979831,,126.05372,0.14999999,38.595654,-3.4371748,-4.9648824,,400,6646.4487,,,987182,2.5584002e-09,121.41517,6.67197,-8.947369,6.097659,-8.966425,-1.0976593,-3.0801258,1090,-0.36842105,0.14999999
12.544488,905.7571035747021,255,1949.551916360855,1.1686966,1091,-12.544488,-0.023497783,1.7234707,126.05372,0.14999999,38.591064,-3.436865,-4.9657993,,400,6651.472,,,988181,2.5537124e-09,121.68149,6.67197,-0.5263158,6.096675,-0.42863163,-1.0966748,-2.9178665,1091,0.2631579,0.14999999
12.544488,905.8424908424909,255,1951.6231570243835,0.825876,1092,-12.544488,-0.057019286,,126.05372,0.14999999,38.588787,-3.4361699,-4.965137,,400,6656.5293,,,989180,2.5490374e-09,120.00853,6.67197,-10.0,6.0957227,-9.833644,-1.0957228,-2.8007574,1092,0.15789473,0.14999999
12.544488,905.9277218664226,255,1953.739249944687,0.97703916,1093,-12.544488,-0.02954873,,126.05372,0.14999999,38.585045,-3.4358518,-4.966052,,400,6661.5586,,,990179,2.544375e-09,121.145096,6.67197,4.736842,6.0947475,3.8729663,-1.0947473,-2.8880243,1093,-0.2631579,0.14999999
12.544488,905.8747714808044,255,1955.8157467842102,1.016954,1094,-12.544488,-0.4842201,1.0634501e-06,126.05372,0.14999999,38.584484,-3.4386334,-4.9669666,,400,6667.043,,,991027,2.5397262e-09,125.66721,6.67197,0.5263158,6.094189,-0.6241344,-1.0941892,-6.416892,1094,-0.7894737,0.14999999
12.544488,905.9598173515982,255,1957.9061415195465,1.1930224,1095,-12.544488,-1.4784158,,126.05372,0.14999999,38.55495,-3.4398193,-4.9678802,,400,6673.5215,,,992026,2.5350895e-09,121.336975,6.67197,3.6842105,6.09454,3.6230187,-1.0945401,-4.7146654,1095,0.15789473,0.14999999
12.544488,906.0447080291971,255,1960.031590461731,1.0671337,1096,-12.544488,-0.021283394,1.898592e-24,126.05372,0.14999999,38.548885,-3.439074,-4.9687934,,400,6678.543,,,993025,2.5304654e-09,125.12554,6.67197,-1.5789474,6.093561,-1.9862905,-1.0935609,-2.7715986,1096,-0.7894737,0.14999999
12.544488,906.1294439380127,255,1962.1055171489716,0.91279256,1097,-12.544488,-0.750843,,126.05372,0.14999999,38.53893,-3.4390802,-4.969705,,400,6684.2935,,,994024,2.525854e-09,122.394165,6.67197,2.631579,6.0932484,2.1193666,-1.0932484,-3.4718547,1097,-0.36842105,0.14999999
12.544488,906.2140255009108,255,1964.2176401615143,1.0730772,1098,-12.544488,-0.93827486,,126.05372,0.14999999,38.531857,-3.4390619,-4.9706163,,400,6690.2314,,,995023,2.5212552e-09,127.40137,6.67197,-5.7894735,6.093107,-6.6163664,-1.0931072,-3.2940602,1098,-0.7894737,0.14999999
12.544488,906.2984531392175,255,1966.374549627304,1.0645602,1099,-12.544488,-1.4061685,,126.05372,0.14999999,38.50659,-3.4384553,-4.9715266,,400,6696.6377,,,996022,2.516669e-09,127.478485,6.67197,-7.894737,6.0933924,-8.536677,-1.0933921,-2.7983422,1099,-0.7894737,0.14999999
12.544488,906.3827272727273,255,1968.5766127109528,1.2393703,1100,-12.544488,-1.1159831,,126.05372,0.14999999,38.496273,-3.4380376,-4.9724364,,400,6702.754,,1.0463909e-08,997021,2.5120954e-09,122.56692,6.67197,-6.8421054,6.0934124,-7.030067,-1.0934126,-2.9955075,1100,-0.36842105,0.14999999
12.544488,906.4668483197094,255,1970.7497248649597,0.8571891,1101,-12.544488,-0.10038218,,126.05372,0.14999999,38.472073,-3.4372773,-4.973345,,400,6707.8545,,9.181052e-12,998020,2.5075342e-09,110.65408,6.67197,-7.894737,6.0925107,-7.5808873,-1.0925108,-2.7845328,1101,0.2631579,0.14999999
12.544488,906.5508166969147,255,1972.8794586658478,0.75567794,1102,-12.544488,-0.020378362,,126.05372,0.14999999,38.463745,-3.4378514,-4.9742527,,400,6712.875,,,999019,2.5029856e-09,170.16489,6.67197,-10.0,6.091538,-11.186602,-1.0915378,-3.9001374,1102,-1.0,0.14999999
12.544488,906.634632819583,255,1974.9627306461334,1.0507492,1103,-12.544488,-2.1299834,,126.05372,0.14999999,38.41606,-3.4381382,-4.9751596,,400,6720.005,,,1000018,2.498449e-09,222.17499,6.67197,3.6842105,6.092479,4.6207147,-1.0924793,-3.477668,1103,1.0,0.14999999
12.544488,906.7182971014493,255,1977.016979932785,0.9864713,1104,-12.544488,-5.904901,,126.05372,0.14999999,38.413193,-3.4384863,-4.976066,,400,6730.9097,,,1001017,2.4939248e-09,120.98576,6.67197,-6.8421054,6.0968385,-6.6724663,-1.0968385,-3.8071063,1104,0.2631579,0.14999999
12.544488,906.8018099547511,255,1979.143686056137,1.0417923,1105,-12.544488,-0.1542825,,126.05372,0.14999999,38.40194,-3.4379697,-4.9769716,,400,6736.064,,,1002016,2.4894131e-09,117.237206,6.67197,5.7894735,6.0959854,6.3042336,-1.0959855,-2.8224354,1105,0.15789473,0.14999999
12.544488,906.8851717902351,255,1981.2697653770447,0.8945534,1106,-12.544488,-1.0311021,,126.05372,0.14999999,38.401966,-3.4374113,-4.977876,,400,6742.0947,,,1003015,2.4849134e-09,119.60264,6.67197,-8.947369,6.095927,-8.496361,-1.0959268,-2.8300223,1106,0.2631579,0.14999999
12.544488,906.9683830171635,255,1983.4936301708221,1.0938133,1107,-12.544488,-0.53886896,6.6916714e-30,126.05372,0.14999999,38.40223,-3.4369404,-4.97878,,400,6747.634,,,1004014,2.4804259e-09,125.9956,6.67197,1.5789474,6.0954237,0.9659994,-1.0954236,-2.781755,1107,-0.7894737,0.14999999
12.544488,907.0514440433213,255,1985.636381149292,1.172965,1108,-12.544488,-1.3376315,,126.05372,0.14999999,38.392635,-3.4370792,-4.9796824,,400,6753.9717,,,1005013,2.4759506e-09,128.04982,6.67197,-3.6842105,6.095642,-4.259627,-1.0956422,-3.645524,1108,-0.7894737,0.14999999
12.544488,907.1343552750226,255,1987.7688143253326,1.1876386,1109,-12.544488,-1.0608037,0.02653056,126.05372,0.14999999,38.37853,-3.4367576,-4.9805846,,400,6760.032,,,1006012,2.4714875e-09,122.90232,6.67197,0.5263158,6.0956106,0.94242823,-1.0956107,-3.2074354,1109,0.2631579,0.14999999
12.544488,907.2171171171171,255,1989.861116886139,0.959104,1110,-12.544488,-0.55026424,,126.05372,0.14999999,38.378017,-3.4360533,-4.981462,,400,6765.5825,,,1007011,2.4670364e-09,122.89025,6.67197,-10.0,6.0951195,-10.5725155,-1.0951195,-2.7965376,1110,-0.36842105,0.14999999
12.544488,907.2997299729973,255,1991.99436211586,0.9004061,1111,-12.544488,-0.21163145,,126.05372,0.14999999,38.370815,-3.437241,-4.9823627,,400,6770.794,,,1008010,2.4625972e-09,119.45821,6.67197,3.6842105,6.094324,3.1003485,-1.0943242,-4.6847696,1111,-0.36842105,0.14999999
12.544488,907.3821942446043,255,1994.1778445243835,1.0651637,1112,-12.544488,-0.34471786,1.413817e-25,126.05372,0.14999999,38.359768,-3.4375577,-4.9832625,,400,6776.1387,,3.0136263e-33,1009009,2.4581701e-09,122.67328,6.67197,1.5789474,6.09365,1.1741141,-1.0936501,-3.6595137,1112,-0.36842105,0.14999999
12.544488,907.4645103324349,255,1996.3838260173798,0.83359987,1113,-12.544488,-0.34229815,,126.05372,0.14999999,38.32547,-3.4369335,-4.9841614,,400,6781.4814,,,1010008,2.4537548e-09,110.3279,6.67197,-4.736842,6.092975,-4.390361,-1.092975,-2.7669666,1113,0.36842105,0.14999999
12.544488,907.5466786355476,255,1998.5624220371246,0.6357332,1114,-12.544488,-0.15967219,,126.05372,0.14999999,38.31117,-3.4367762,-4.9850593,,400,6786.6406,,5.440411e-07,1011007,2.4493514e-09,108.829834,6.67197,-3.6842105,6.0921373,-3.7006013,-1.0921372,-3.0701878,1114,0.2631579,0.14999999
12.544488,907.6286995515695,255,2000.7588148117065,0.9046296,1115,-12.544488,-0.0060025505,,126.05372,0.14999999,38.240265,-3.4365408,-4.9859567,,400,6791.647,,,1012006,2.44496e-09,111.12653,6.67197,7.894737,6.091163,7.0182905,-1.091163,-2.7905066,1115,-0.7894737,0.14999999
12.544488,907.2974910394265,255,2002.7097582817078,0.9763785,1116,-12.544488,-1.3843784,,126.05372,0.14999999,38.23378,-3.436193,-4.986853,,400,6798.0312,,6.870328e-11,1012544,2.4405802e-09,187.77005,6.67197,6.8421054,6.091426,5.8209457,-1.0914259,-2.9225354,1116,-1.0,0.14999999
12.544488,906.958818263205,255,2004.659346818924,1.0136715,1117,-12.544488,-1.7089759,8.721567e-21,126.05372,0.14999999,38.23105,-3.436034,-4.9877486,,400,6804.74,,,1013073,2.4362123e-09,123.13461,6.67197,-1.5789474,6.0919785,-1.257956,-1.0919787,-3.1789925,1117,0.36842105,0.14999999
12.544488,907.04114490161,255,2006.7788891792297,1.0179777,1118,-12.544488,-0.21643516,,126.05372,0.14999999,38.2186,-3.4355104,-4.9886436,,400,6809.9565,,,1014072,2.431856e-09,195.36841,6.67197,4.736842,6.0911956,3.9611645,-1.0911956,-2.8247564,1118,-1.0,0.14999999
12.544488,907.1233243967829,255,2008.9950623512268,0.9226525,1119,-12.544488,-1.4064964,,126.05372,0.14999999,38.191833,-3.4350555,-4.9895377,,400,6816.3633,,,1015071,2.4275115e-09,230.12123,6.67197,8.947369,6.0914774,9.828463,-1.0914774,-2.892484,1119,1.0,0.14999999
