ReturnMin,Delta,MinEpLen,MountainCar_mu1_higher,MountainCar_std1_higher,DenMISELogLast,ReturnAbsMax,DenMISEMeanLog,Regret/t,MountainCar_std0_higher,ReturnStepMax,TimestepsSoFar,DenMISELogFirst,ActionIn1,NumTrainableParams,IWMean,IWLastEpisode,Bound,TimeElapsed,IWMax,Regret,GridSize,ReturnMax,Iteration,NumTrajectories,ReturnMean,AvgEpLen,IWMin,ReturnLastEpisode,MountainCar_mu0_higher,IWFirstEpisode
-2.8000343,1.6276583e-07,999,-10.0,1.5,-59.715446,2.8000343,-27.271467,6.8505635,0.14999999,28.00704,85914,-29.336674,-11.7517605,,2.670775e+24,2.2661668e+25,inf,56.968066453933716,3.0253952e+25,589.14844,100,,86,86,-1.8505635,999.0,,-1.5194055,-1.0,2.077934e-05
-2.8000343,1.5904558e-07,999,-10.0,1.5,-19.97108,2.8000343,-27.19011,6.8434057,0.14999999,28.00704,86913,-29.348234,-11.428014,,2.6700933e+24,94793410.0,inf,57.70824599266052,3.0605436e+25,595.3763,100,,87,87,-1.8434057,999.0,,-1.2278364,-1.0,2.1020951e-05
-2.8000343,1.5545143e-07,999,-10.0,1.5,-5.370545,2.8000343,-26.944653,6.83945,0.14999999,28.00704,87912,-29.359663,-10.908001,,2.6694203e+24,97.08115,inf,58.430198669433594,3.0956992e+25,601.8716,100,,88,88,-1.8394496,999.0,,-1.4952683,-1.0,2.1262575e-05
-2.8000343,1.519778e-07,999,-10.0,1.5,-1.5063095,2.8000343,-26.661264,6.84821,0.14999999,28.00704,88911,-29.370962,-9.122694,,2.6687576e+24,0.9737732,inf,59.15149545669556,3.1308524e+25,609.4907,100,,89,89,-1.84821,999.0,,-2.6191242,-1.0,2.1504185e-05
-2.8000343,1.4861926e-07,999,-10.0,1.5,-59.761845,2.8000343,-27.031435,6.8465676,0.14999999,28.00704,89910,-29.382135,-9.756825,,2.9833046e+24,2.8367883e+25,inf,59.93829870223999,3.1660062e+25,616.1911,100,,90,90,-1.8465677,999.0,,-1.7004001,-1.0,2.1745804e-05
-2.8000343,1.4537085e-07,999,-10.0,1.5,-41.129566,2.8000343,-27.188814,6.8519115,0.14999999,28.00704,90909,-29.393187,-10.8391075,,2.9826705e+24,2.1512919e+17,inf,60.626872062683105,3.2011516e+25,623.5239,100,,91,91,-1.8519117,999.0,,-2.3328605,-1.0,2.1987455e-05
-2.8000343,1.422278e-07,999,-10.0,1.5,0.1487117,2.8000343,-26.894064,6.8557453,0.14999999,28.00704,91908,-29.404116,-9.570843,,2.9820413e+24,0.4723496,inf,61.36100172996521,3.2363046e+25,630.7286,100,,92,92,-1.8557456,999.0,,-2.2046342,-1.0,2.2229076e-05
-2.8000343,1.3918559e-07,999,-10.0,1.5,-43.655033,2.8000343,-27.076637,6.8560524,0.14999999,28.00704,92907,-29.414927,-10.155963,,2.981427e+24,4.0797277e+18,inf,62.121225118637085,3.2714567e+25,637.61285,100,,93,93,-1.8560522,999.0,,-1.8842677,-1.0,2.2470695e-05
-2.8000343,1.3623993e-07,999,-10.0,1.5,-12.4595785,2.8000343,-26.923433,6.854866,0.14999999,28.00704,93906,-29.425621,-13.328447,,2.9808174e+24,152403.67,inf,62.82431507110596,3.306612e+25,644.3574,100,,94,94,-1.854866,999.0,,-1.744554,-1.0,2.2712296e-05
-2.8000343,1.3338679e-07,999,-10.0,1.5,-59.815918,2.8000343,-27.271915,6.8533773,0.14999999,28.00704,94905,-29.436203,-10.31499,,3.1684185e+24,1.7878845e+25,inf,63.55358576774597,3.3417628e+25,651.0708,100,,95,95,-1.8533772,999.0,,-1.713426,-1.0,2.2953915e-05
-2.8000343,1.306224e-07,999,-10.0,1.5,-5.599059,2.8000343,-27.048468,6.850344,0.14999999,28.00704,95904,-29.446674,-12.669215,,3.1678285e+24,133.496,inf,64.32869601249695,3.3769009e+25,657.63306,100,,96,96,-1.8503441,999.0,,-1.5621887,-1.0,2.3195535e-05
-2.8000343,1.2794303e-07,999,-10.0,1.5,-59.417133,2.8000343,-27.384428,6.8501906,0.14999999,28.00704,96903,-29.457037,-10.933163,,3.4160228e+24,2.4130308e+25,inf,65.02977895736694,3.412057e+25,664.4685,100,,97,97,-1.8501908,999.0,,-1.8354759,-1.0,2.3437151e-05
-2.8000343,1.2534527e-07,999,-10.0,1.5,1.4424238,2.8000343,-27.092562,6.846547,0.14999999,28.00704,97902,-29.467293,-12.417061,,3.414571e+24,0.11173464,inf,65.78429317474365,3.4471975e+25,670.9617,100,,98,98,-1.8465474,999.0,,-1.4931409,-1.0,2.3678756e-05
-2.8000343,1.2282585e-07,999,-10.0,1.5,-54.639694,2.8000343,-27.373053,6.8416142,0.14999999,28.00704,98901,-29.477446,-11.456266,,3.4142848e+24,1.144007e+23,inf,66.51351284980774,3.4823413e+25,677.3198,100,,99,99,-1.8416144,999.0,,-1.3581933,-1.0,2.3920386e-05
-2.8000343,1.203816e-07,999,-10.0,1.5,-3.1949553,2.8000343,-27.133467,6.841035,0.14999999,28.00704,99900,-29.487495,-13.160084,,3.4128558e+24,16.192003,inf,67.23693013191223,3.5174943e+25,684.1035,100,,100,100,-1.8410351,999.0,,-1.7836727,-1.0,2.4161993e-05
-2.8000343,9.769648e-08,999,-10.0,1.5,-59.877163,2.8000343,-27.459808,6.8363204,0.14999999,28.00704,100899,-29.497446,-13.940582,,3.5312092e+24,1.2097709e+25,inf,68.00130987167358,3.5526365e+25,690.4684,121,,101,101,-1.8363203,999.0,,-1.3648521,-1.0,2.440362e-05
-2.8000343,9.579024e-08,999,-10.0,1.5,-59.887016,2.8000343,-27.779924,6.8432765,0.14999999,28.00704,101898,-29.5073,-11.653478,,3.5785816e+24,4.9749186e+24,inf,77.37053608894348,3.5877877e+25,698.01416,121,,102,102,-1.8432764,999.0,,-2.5458448,-1.0,2.4645267e-05
-2.8000343,9.3939285e-08,999,-10.0,1.5,-8.650496,2.8000343,-27.596457,6.8425164,0.14999999,28.00704,102897,-29.517056,-8.397726,,3.577185e+24,3531.8552,inf,78.16998767852783,3.6229272e+25,704.7792,121,,103,103,-1.8425163,999.0,,-1.764977,-1.0,2.4886886e-05
-2.8000343,9.2141434e-08,999,-10.0,1.5,-59.906433,2.8000343,-27.909344,6.843231,0.14999999,28.00704,103896,-29.526716,-11.524118,,3.7316867e+24,1.6211326e+25,inf,78.99513459205627,3.658076e+25,711.69604,121,,104,104,-1.8432314,999.0,,-1.9169011,-1.0,2.5128476e-05
-2.8000343,9.0394714e-08,999,-10.0,1.5,-2.151971,2.8000343,-27.666298,6.8467245,0.14999999,28.00704,104895,-29.536287,-12.09539,,3.7303274e+24,4.5053067,inf,79.80172753334045,3.6932134e+25,718.90607,121,,105,105,-1.8467246,999.0,,-2.2100112,-1.0,2.5370136e-05
-2.8000343,8.8697206e-08,999,-10.0,1.5,-34.036835,2.8000343,-27.728615,6.8421545,0.14999999,28.00704,105894,-29.545765,-10.706391,,3.7289695e+24,162710840000000.0,inf,80.62270021438599,3.7283614e+25,725.2684,121,,106,106,-1.8421543,999.0,,-1.3622775,-1.0,2.5611727e-05
-2.8000343,8.704706e-08,999,-10.0,1.5,0.9809812,2.8000343,-27.462475,6.8381324,0.14999999,28.00704,106893,-29.555155,-10.292,,3.727638e+24,0.149197,inf,81.39926886558533,3.7634992e+25,731.6802,121,,107,107,-1.8381325,999.0,,-1.4118139,-1.0,2.5853351e-05
-2.8000343,8.544253e-08,999,-10.0,1.5,-4.152966,2.8000343,-27.248783,6.83176,0.14999999,28.00704,107892,-29.564457,-11.063843,,3.7263046e+24,11.334338,inf,82.16504549980164,3.798635e+25,737.8301,121,,108,108,-1.8317598,999.0,,-1.1498846,-1.0,2.6094966e-05
-2.8000343,8.3881986e-08,999,-10.0,1.5,-0.063971885,2.8000343,-27.001478,6.8394375,0.14999999,28.00704,108891,-29.573673,-10.533152,,3.7249925e+24,0.20326222,inf,83.01110339164734,3.833777e+25,745.49866,121,,109,109,-1.8394375,999.0,,-2.6686292,-1.0,2.6336576e-05
-2.8000343,8.236378e-08,999,-10.0,1.5,-4.675184,2.8000343,-26.800566,6.842252,0.14999999,28.00704,109890,-29.582806,-11.694493,,3.7237033e+24,62.9427,inf,83.77950692176819,3.868919e+25,752.6477,121,,110,110,-1.8422519,999.0,,-2.149024,-1.0,2.6578193e-05
-2.8000343,8.088643e-08,999,-10.0,1.5,-7.811829,2.8000343,-26.631516,6.8433504,0.14999999,28.00704,110889,-29.591856,-8.67004,,3.7224106e+24,1547.8625,inf,84.61907911300659,3.904056e+25,759.6119,121,,111,111,-1.8433503,999.0,,-1.964171,-1.0,2.6819827e-05
-2.8000343,7.9448476e-08,999,-10.0,1.5,-59.98054,2.8000343,-26.931257,6.842659,0.14999999,28.00704,111888,-29.600824,-9.237192,,3.9345314e+24,2.3900547e+25,inf,85.40633034706116,3.9391966e+25,766.3778,121,,112,112,-1.8426588,999.0,,-1.7658944,-1.0,2.706144e-05
-2.8000343,7.8048544e-08,999,-10.0,1.5,-59.648422,2.8000343,-27.222816,6.840721,0.14999999,28.00704,112887,-29.609715,-10.613807,,4.1635933e+24,2.6026767e+25,inf,86.08935475349426,3.974335e+25,773.00146,121,,113,113,-1.8407212,999.0,,-1.6237204,-1.0,2.7303093e-05
-2.8000343,7.6685275e-08,999,-10.0,1.5,-0.2969781,2.8000343,-26.98867,6.839006,0.14999999,28.00704,113886,-29.618525,-9.111513,,4.1617506e+24,0.8138257,inf,86.7811951637268,4.0094805e+25,779.6467,121,,114,114,-1.8390061,999.0,,-1.6452074,-1.0,2.7544696e-05
-2.8000343,7.5357406e-08,999,-10.0,1.5,-60.006973,2.8000343,-27.277798,6.8432193,0.14999999,28.00704,114885,-29.627258,-12.439495,,4.3496192e+24,2.1816056e+25,inf,87.45412492752075,4.0446133e+25,786.9702,121,,115,115,-1.8432192,999.0,,-2.3234906,-1.0,2.7786318e-05
-2.8000343,7.4063756e-08,999,-10.0,1.5,-51.991364,2.8000343,-27.492895,6.8408117,0.14999999,28.00704,115884,-29.635916,-11.253248,,4.3479077e+24,1.1753472e+22,inf,88.1572015285492,4.079758e+25,793.5342,121,,116,116,-1.8408118,999.0,,-1.5639942,-1.0,2.8027922e-05
-2.8000343,7.280311e-08,999,-10.0,1.5,0.06275375,2.8000343,-27.25939,6.8400273,0.14999999,28.00704,116883,-29.6445,-11.446326,,4.3461036e+24,0.6338067,inf,88.85925936698914,4.114894e+25,800.2832,121,,117,117,-1.8400273,999.0,,-1.7490177,-1.0,2.8269576e-05
-2.8000343,7.157439e-08,999,-10.0,1.5,-2.0610535,2.8000343,-27.047823,6.8408384,0.14999999,28.00704,117882,-29.653011,-8.347003,,4.3443123e+24,5.2800217,inf,89.53812861442566,4.1500323e+25,807.219,121,,118,118,-1.8408387,999.0,,-1.9357609,-1.0,2.8511195e-05
-2.8000343,7.03765e-08,999,-10.0,1.5,-60.041164,2.8000343,-27.327024,6.84574,0.14999999,28.00704,118881,-29.66145,-8.0313225,,4.409068e+24,7.9177864e+24,inf,90.25515508651733,4.185167e+25,814.64307,121,,119,119,-1.8457398,999.0,,-2.4240785,-1.0,2.8752793e-05
-2.8000343,6.920847e-08,999,-10.0,1.5,-60.049534,2.8000343,-27.601694,6.8526855,0.14999999,28.00704,119880,-29.669817,-11.414657,,4.427272e+24,2.3959232e+24,inf,91.01394772529602,4.220293e+25,822.32227,121,,120,120,-1.8526853,999.0,,-2.6791825,-1.0,2.8994393e-05
-2.8000343,6.806924e-08,999,-10.0,1.5,-0.7542618,2.8000343,-27.381836,6.854705,0.14999999,28.00704,120879,-29.678116,-12.796329,,4.4255278e+24,1.2982839,inf,91.7110424041748,4.2554217e+25,829.4193,121,,121,121,-1.8547049,999.0,,-2.0970619,-1.0,2.9236015e-05
-2.8000343,5.6337015e-08,999,-10.0,1.5,-59.49831,2.8000343,-27.647068,6.85804,0.14999999,28.00704,121878,-29.686348,-9.331059,,4.5745942e+24,1.8398733e+25,inf,92.40571999549866,4.2905646e+25,836.68085,144,,122,122,-1.8580397,999.0,,-2.2615645,-1.0,2.9477682e-05
-2.8000343,5.542469e-08,999,-10.0,1.5,-59.65997,2.8000343,-27.909327,6.858594,0.14999999,28.00704,122877,-29.694511,-9.916605,,4.8214422e+24,3.0640715e+25,inf,103.65606617927551,4.325701e+25,843.60706,144,,123,123,-1.8585937,999.0,,-1.9261767,-1.0,2.9719306e-05
-2.8000343,5.4534347e-08,999,-10.0,1.5,-21.231325,2.8000343,-27.857473,6.8570848,0.14999999,28.00704,123876,-29.702608,-13.862181,,4.8185075e+24,851856900.0,inf,104.38604283332825,4.3608255e+25,850.2785,144,,124,124,-1.8570848,999.0,,-1.671485,-1.0,2.9960911e-05
-2.8000343,5.366529e-08,999,-10.0,1.5,-60.090355,2.8000343,-28.117306,6.85705,0.14999999,28.00704,124875,-29.71064,-11.487934,,4.928155e+24,1.4071218e+25,inf,105.12304258346558,4.39595e+25,857.1312,144,,125,125,-1.8570498,999.0,,-1.8527162,-1.0,3.0202522e-05
-2.8000343,5.2816834e-08,999,-10.0,1.5,-3.6520653,2.8000343,-27.925138,6.8571973,0.14999999,28.00704,125874,-29.718609,-10.653723,,4.9252593e+24,25.676952,inf,105.86219120025635,4.431087e+25,864.00684,144,,126,126,-1.8571972,999.0,,-1.875602,-1.0,3.0444164e-05
-2.8000343,5.198836e-08,999,-10.0,1.5,0.49654797,2.8000343,-27.703312,6.8543477,0.14999999,28.00704,126873,-29.726513,-11.04845,,4.922377e+24,0.30703494,inf,106.63957166671753,4.466215e+25,870.50214,144,,127,127,-1.8543477,999.0,,-1.4953094,-1.0,3.068575e-05
-2.8000343,5.1179207e-08,999,-10.0,1.5,1.9064287,2.8000343,-27.473923,6.8555813,0.14999999,28.00704,127872,-29.734356,-8.896432,,4.919516e+24,0.10084844,inf,107.42479968070984,4.5013473e+25,877.5144,144,,128,128,-1.8555814,999.0,,-2.012267,-1.0,3.0927364e-05
-2.8000343,5.0388802e-08,999,-10.0,1.5,-60.121853,2.8000343,-27.728912,6.8531494,0.14999999,28.00704,128871,-29.742138,-8.553668,,5.1411133e+24,2.8952227e+25,inf,108.20893406867981,4.5364786e+25,884.0563,144,,129,129,-1.8531492,999.0,,-1.5418383,-1.0,3.116898e-05
-2.8000343,4.9616578e-08,999,-10.0,1.5,-60.129578,2.8000343,-27.980085,6.8542027,0.14999999,28.00704,129870,-29.74986,-11.717821,,5.31597e+24,2.3097085e+25,inf,108.98849582672119,4.5716054e+25,891.0463,144,,130,130,-1.8542026,999.0,,-1.990092,-1.0,3.1410626e-05
-2.8000343,4.8861967e-08,999,-10.0,1.5,-6.451478,2.8000343,-27.817709,6.857026,0.14999999,28.00704,130869,-29.757523,-11.110185,,5.31317e+24,310.2709,inf,109.76749348640442,4.6067404e+25,898.2704,144,,131,131,-1.8570261,999.0,,-2.224079,-1.0,3.1652213e-05
-2.8000343,4.8124434e-08,999,-10.0,1.5,1.8056713,2.8000343,-27.595222,6.858796,0.14999999,28.00704,131868,-29.765127,-13.11639,,5.3103795e+24,0.10465777,inf,110.54412388801575,4.641862e+25,905.3611,144,,132,132,-1.858796,999.0,,-2.0906475,-1.0,3.1893833e-05
-2.8000343,4.7403475e-08,999,-10.0,1.5,-60.15239,2.8000343,-27.841919,6.8631597,0.14999999,28.00704,132867,-29.772675,-12.00602,,5.457636e+24,1.9953815e+25,inf,111.32650303840637,4.676984e+25,912.80023,144,,133,133,-1.8631597,999.0,,-2.4391718,-1.0,3.2135456e-05
-2.8000343,4.6698606e-08,999,-10.0,1.5,-21.783585,2.8000343,-27.798637,6.862505,0.14999999,28.00704,133866,-29.780167,-14.168878,,5.454892e+24,1585146600.0,inf,112.09360098838806,4.71212e+25,919.5757,144,,134,134,-1.8625048,999.0,,-1.7754228,-1.0,3.2377124e-05
-2.8000343,4.6009337e-08,999,-10.0,1.5,-60.167316,2.8000343,-28.040306,6.8595634,0.14999999,28.00704,134865,-29.787601,-9.922074,,5.497274e+24,6.0904474e+24,inf,112.87774395942688,4.747248e+25,926.041,144,,135,135,-1.8595634,999.0,,-1.465385,-1.0,3.261874e-05
-2.8000343,4.5335213e-08,999,-10.0,1.5,-37.606293,2.8000343,-28.112572,6.8654118,0.14999999,28.00704,135864,-29.794981,-11.148788,,5.494564e+24,3026741800000000.0,inf,113.64487075805664,4.7823645e+25,933.696,144,,136,136,-1.8654116,999.0,,-2.654936,-1.0,3.2860342e-05
-2.8000343,4.4675804e-08,999,-10.0,1.5,1.4455729,2.8000343,-27.898722,6.8653684,0.14999999,28.00704,136863,-29.802307,-12.142617,,5.491862e+24,0.16581297,inf,114.41716361045837,4.8174834e+25,940.5554,144,,137,137,-1.8653682,999.0,,-1.8594581,-1.0,3.3101962e-05
-2.8000343,4.4030674e-08,999,-10.0,1.5,-42.98198,2.8000343,-28.009892,6.859898,0.14999999,28.00704,137862,-29.80958,-12.616704,,5.4891896e+24,4.9526333e+17,inf,115.20344376564026,4.8526194e+25,946.66595,144,,138,138,-1.8598982,999.0,,-1.1105056,-1.0,3.3343582e-05
-2.8000343,4.3399417e-08,999,-10.0,1.5,-52.147766,2.8000343,-28.18539,6.8611503,0.14999999,28.00704,138861,-29.8168,-9.812325,,5.486652e+24,1.7004989e+22,inf,115.98281288146973,4.8877323e+25,953.6999,144,,139,139,-1.8611503,999.0,,-2.0339274,-1.0,3.358517e-05
-2.8000343,4.278164e-08,999,-10.0,1.5,-25.409786,2.8000343,-28.167383,6.859472,0.14999999,28.00704,139860,-29.823969,-12.620553,,5.4840026e+24,50507784000.0,inf,116.77250933647156,4.922855e+25,960.32605,144,,140,140,-1.8594718,999.0,,-1.6261864,-1.0,3.3826833e-05
-2.8000343,4.217696e-08,999,-10.0,1.5,-60.204594,2.8000343,-28.396385,6.85715,0.14999999,28.00704,140859,-29.831085,-8.75378,,5.749509e+24,3.7806657e+25,inf,117.56151080131531,4.957984e+25,966.85815,144,,141,141,-1.8571502,999.0,,-1.532121,-1.0,3.4068413e-05
-2.8000343,4.1585007e-08,999,-10.0,1.5,-60.21787,2.8000343,-28.622297,6.8582096,0.14999999,28.00704,141858,-29.838154,-11.545932,,5.961102e+24,3.042025e+25,inf,118.35414814949036,4.9930974e+25,973.8658,144,,142,142,-1.8582097,999.0,,-2.0076144,-1.0,3.4310084e-05
-2.8000343,4.1005432e-08,999,-10.0,1.5,-9.762531,2.8000343,-28.49225,6.8549595,0.14999999,28.00704,142857,-29.845171,-13.3954525,,5.9584995e+24,6144.838,inf,119.1775324344635,5.0282287e+25,980.2592,144,,143,143,-1.8549596,999.0,,-1.3934183,-1.0,3.455169e-05
-2.8000343,4.0437893e-08,999,-10.0,1.5,-60.231857,2.8000343,-28.714478,6.8532896,0.14999999,28.00704,143856,-29.852139,-9.095258,,6.116386e+24,2.3108543e+25,inf,119.99018502235413,5.0633564e+25,986.8737,144,,144,144,-1.8532897,999.0,,-1.6145047,-1.0,3.479327e-05
-2.8000343,3.401704e-08,999,-10.0,1.5,-60.238777,2.8000343,-28.933718,6.855333,0.14999999,28.00704,144855,-29.85906,-9.28971,,6.368401e+24,3.691664e+25,inf,120.78022527694702,5.098477e+25,994.0233,169,,145,145,-1.855333,999.0,,-2.1495478,-1.0,3.5034936e-05
-2.8000343,3.3552652e-08,999,-10.0,1.5,-60.24328,2.8000343,-29.150026,6.8564463,0.14999999,28.00704,145854,-29.865932,-10.303289,,6.709185e+24,5.013003e+25,inf,137.05037212371826,5.1335864e+25,1001.04114,169,,146,146,-1.8564461,999.0,,-2.0178516,-1.0,3.527653e-05
-2.8000343,3.3097706e-08,999,-10.0,1.5,-8.7408905,2.8000343,-29.013067,6.8564634,0.14999999,28.00704,146853,-29.872759,-10.344761,,6.706643e+24,3974.0818,inf,137.87148332595825,5.1687007e+25,1007.9001,169,,147,147,-1.8564632,999.0,,-1.85896,-1.0,3.551817e-05
-2.8000343,3.265195e-08,999,-10.0,1.5,-14.692258,2.8000343,-28.918154,6.860871,0.14999999,28.00704,147852,-29.879538,-8.329585,,6.704102e+24,654781.25,inf,138.6662757396698,5.2038173e+25,1015.40894,169,,148,148,-1.860871,999.0,,-2.5088322,-1.0,3.5759753e-05
-2.8000343,3.2215144e-08,999,-10.0,1.5,-60.265987,2.8000343,-29.130367,6.862413,0.14999999,28.00704,148851,-29.886272,-14.632389,,6.825232e+24,1.8425071e+25,inf,139.45658707618713,5.2389325e+25,1022.4995,169,,149,149,-1.862413,999.0,,-2.09062,-1.0,3.6001402e-05
-2.8000343,3.1787035e-08,999,-10.0,1.5,-60.27268,2.8000343,-29.339834,6.86683,0.14999999,28.00704,149850,-29.892962,-6.850059,,6.845024e+24,3.3431127e+24,inf,140.24388885498047,5.2740634e+25,1030.0244,169,,150,150,-1.8668296,999.0,,-2.5249038,-1.0,3.6243026e-05
-2.8000343,3.136741e-08,999,-10.0,1.5,-60.279324,2.8000343,-29.546597,6.8657966,0.14999999,28.00704,150849,-29.899607,-7.1186996,,6.858443e+24,2.4020546e+24,inf,141.02414917945862,5.3091666e+25,1036.7354,169,,151,151,-1.8657967,999.0,,-1.7108586,-1.0,3.648467e-05
-2.8000343,3.095604e-08,999,-10.0,1.5,-60.285923,2.8000343,-29.750717,6.864346,0.14999999,28.00704,151848,-29.906206,-8.184749,,6.88079e+24,3.773877e+24,inf,141.80923104286194,5.3442994e+25,1043.3806,169,,152,152,-1.8643461,999.0,,-1.6453273,-1.0,3.6726244e-05
-2.8000343,3.0552705e-08,999,-10.0,1.5,-60.29248,2.8000343,-29.952238,6.862214,0.14999999,28.00704,152847,-29.912764,-10.589455,,6.9837263e+24,1.6126455e+25,inf,142.5946238040924,5.379398e+25,1049.9187,169,,153,153,-1.8622141,999.0,,-1.5381395,-1.0,3.6967867e-05
-2.8000343,3.015721e-08,999,-10.0,1.5,-0.5097799,2.8000343,-29.762974,6.860428,0.14999999,28.00704,153846,-29.91928,-11.920468,,6.9812827e+24,0.9601472,inf,143.38884139060974,5.4145206e+25,1056.5059,169,,154,154,-1.8604276,999.0,,-1.5870956,-1.0,3.7209516e-05
-2.8000343,2.9769339e-08,999,-10.0,1.5,-27.381557,2.8000343,-29.749506,6.8564534,0.14999999,28.00704,154845,-29.92575,-11.9566345,,6.9788374e+24,156950720000.0,inf,144.18910431861877,5.449644e+25,1062.7502,169,,155,155,-1.8564534,999.0,,-1.2444232,-1.0,3.7451104e-05
-2.8000343,2.9388904e-08,999,-10.0,1.5,-14.489781,2.8000343,-29.653559,6.858567,0.14999999,28.00704,155844,-29.932182,-12.281164,,6.9764214e+24,933996.25,inf,144.9821071624756,5.484744e+25,1069.9365,169,,156,156,-1.8585675,999.0,,-2.1862247,-1.0,3.769275e-05
-2.8000343,2.9015712e-08,999,-10.0,1.5,-28.76103,2.8000343,-29.64972,6.860974,0.14999999,28.00704,156843,-29.938572,-9.556455,,6.974014e+24,1229383500000.0,inf,145.79358196258545,5.51986e+25,1077.1729,169,,157,157,-1.860974,999.0,,-2.236419,-1.0,3.7934362e-05
-2.8000343,2.864959e-08,999,-10.0,1.5,-33.551865,2.8000343,-29.676239,6.857436,0.14999999,28.00704,157842,-29.944921,-7.276768,,6.97163e+24,80308400000000.0,inf,146.59317350387573,5.5549667e+25,1083.4749,169,,158,158,-1.857436,999.0,,-1.301951,-1.0,3.8175996e-05
-2.8000343,2.829035e-08,999,-10.0,1.5,-60.330948,2.8000343,-29.870836,6.8561716,0.14999999,28.00704,158841,-29.951231,-9.398809,,7.001686e+24,5.1568225e+24,inf,147.42555785179138,5.590084e+25,1090.1313,169,,159,159,-1.8561718,999.0,,-1.6564372,-1.0,3.841763e-05
-2.8000343,2.7937826e-08,999,-10.0,1.5,-60.337173,2.8000343,-30.063068,6.860277,0.14999999,28.00704,159840,-29.9575,-8.936276,,7.1507466e+24,2.4229187e+25,inf,148.2562611103058,5.6252087e+25,1097.6444,169,,160,160,-1.8602774,999.0,,-2.5130622,-1.0,3.8659244e-05
-2.8000343,2.759185e-08,999,-10.0,1.5,-60.343445,2.8000343,-30.252975,6.8608017,0.14999999,28.00704,160839,-29.96373,-10.559378,,7.4161624e+24,4.311155e+25,inf,149.0670621395111,5.6603165e+25,1104.5891,169,,161,161,-1.8608017,999.0,,-1.9447099,-1.0,3.890082e-05
-2.8000343,2.7252263e-08,999,-10.0,1.5,-4.058771,2.8000343,-30.093128,6.8625736,0.14999999,28.00704,161838,-29.969923,-11.294819,,7.4138416e+24,34.18336,inf,149.9312424659729,5.6954267e+25,1111.7369,169,,162,162,-1.8625739,999.0,,-2.1478887,-1.0,3.9142484e-05
-2.8000343,2.6918906e-08,999,-10.0,1.5,0.89208114,2.8000343,-29.90486,6.8645782,0.14999999,28.00704,162837,-29.976076,-11.98218,,7.411511e+24,0.22832832,inf,150.75109481811523,5.7305355e+25,1118.9263,169,,163,163,-1.8645785,999.0,,-2.1893225,-1.0,3.9384075e-05
-2.8000343,2.6591627e-08,999,-10.0,1.5,-15.444028,2.8000343,-29.818491,6.866796,0.14999999,28.00704,163836,-29.982193,-13.879637,,7.409193e+24,2392987.5,inf,151.5702576637268,5.7656405e+25,1126.1545,169,,164,164,-1.8667961,999.0,,-2.2282684,-1.0,3.9625724e-05
-2.9240801,2.6270278e-08,999,-10.0,1.5,-60.36799,2.9240801,-30.005415,6.873204,0.14999999,29.576733,164835,-29.988272,-12.774455,,7.424303e+24,2.871354e+24,inf,152.41596579551697,5.8007396e+25,1134.0786,169,,165,165,-1.8732041,999.0,,-2.9240801,-1.0,3.986733e-05
-2.9240801,2.5954721e-08,999,-10.0,1.5,-60.37403,2.9240801,-30.190153,6.871503,0.14999999,29.576733,165834,-29.994314,-10.854292,,7.687416e+24,4.4056027e+25,inf,153.2847502231598,5.835852e+25,1140.6694,169,,166,166,-1.871503,999.0,,-1.5908386,-1.0,4.0108956e-05
-2.9240801,2.5644818e-08,999,-10.0,1.5,1.3413553,2.9240801,-30.003149,6.8718185,0.14999999,29.576733,166833,-30.00032,-10.595685,,7.685134e+24,0.18242475,inf,154.15014743804932,5.870953e+25,1147.5938,169,,167,167,-1.8718185,999.0,,-1.9242088,-1.0,4.0350584e-05
-2.9240801,2.534043e-08,999,-10.0,1.5,-2.373712,2.9240801,-29.840475,6.8726177,0.14999999,29.576733,167832,-30.00629,-10.56476,,7.682869e+24,7.0759974,inf,155.01225328445435,5.9060627e+25,1154.5997,169,,168,168,-1.8726176,999.0,,-2.0060637,-1.0,4.0592196e-05
-2.9240801,2.504143e-08,999,-10.0,1.5,-3.508572,2.9240801,-29.686438,6.8737426,0.14999999,29.576733,168831,-30.012224,-13.022747,,7.680627e+24,20.82264,inf,155.82717561721802,5.941178e+25,1161.6625,169,,169,169,-1.8737425,999.0,,-2.0627275,-1.0,4.083378e-05
-2.9240801,2.135588e-08,999,-10.0,1.5,-60.397842,2.9240801,-29.86883,6.871086,0.14999999,29.576733,169830,-30.018126,-12.308903,,7.837658e+24,2.7073984e+25,inf,156.64540553092957,5.976274e+25,1168.0846,196,,170,170,-1.8710859,999.0,,-1.4221234,-1.0,4.1075466e-05
-2.9240801,2.1106834e-08,999,-10.0,1.5,-49.903797,2.9240801,-29.987757,6.867478,0.14999999,29.576733,170829,-30.02399,-11.8449545,,7.835428e+24,7.87773e+20,inf,178.11393523216248,6.011394e+25,1174.3387,196,,171,171,-1.867478,999.0,,-1.2541496,-1.0,4.1317086e-05
-2.9240801,2.0862117e-08,999,-10.0,1.5,-8.26655,2.9240801,-29.863207,6.87119,0.14999999,29.576733,171828,-30.029821,-11.001955,,7.833227e+24,1069.5708,inf,178.97481751441956,6.04649e+25,1181.8447,196,,172,172,-1.8711901,999.0,,-2.5059268,-1.0,4.15587e-05
