MinEpLen,IWMin,IWMean,MountainCar_mu0_higher,ReturnLastEpisode,ReturnStepMax,Bound,Regret/t,Iteration,TimestepsSoFar,NumTrajectories,Regret,IWFirstEpisode,GridSize,DenMISELogLast,TimeElapsed,ActionIn1,AvgEpLen,Delta,DenMISELogFirst,MountainCar_std0_higher,IWLastEpisode,MountainCar_std1_higher,ReturnMax,IWMax,ReturnMin,DenMISEMeanLog,ReturnMean,ReturnAbsMax,MountainCar_mu1_higher,NumTrainableParams
999,,3.4714935e+25,-1.0,-1.8113551,36.376766,inf,6.898969,947,946053,947,6533.324,1.0543981e-09,961,-62.11534,6778.987370491028,-11.921397,999.0,1.4093098e-10,-12.04604,0.14999999,9.053341e+25,1.5,,3.278642e+26,-3.622374,-27.404617,-1.8989693,3.622374,-10.0,
999,,3.4713832e+25,-1.0,-1.1383677,36.376766,inf,6.898167,948,947052,948,6539.4624,1.0555129e-09,961,-31.260052,6782.632590293884,-11.41547,999.0,1.4063381e-10,-12.047095,0.14999999,3808498000000.0,1.5,,3.282108e+26,-3.622374,-27.408949,-1.8981671,3.622374,-10.0,
999,,3.4712656e+25,-1.0,-0.9517735,36.376766,inf,6.89717,949,948051,949,6545.414,1.0566248e-09,961,-12.949023,6786.375725507736,-10.049909,999.0,1.4033757e-10,-12.048149,0.14999999,22402.305,1.5,,3.2855533e+26,-3.622374,-27.393955,-1.8971698,3.622374,-10.0,
999,,3.4711517e+25,-1.0,-2.8015454,36.376766,inf,6.898122,950,949050,950,6553.216,1.0577378e-09,961,-33.1362,6790.281364440918,-9.778473,999.0,1.4004228e-10,-12.049202,0.14999999,22956927000000.0,1.5,,3.2890143e+26,-3.622374,-27.400248,-1.8981218,3.622374,-10.0,
999,,3.4710397e+25,-1.0,-2.097618,36.376766,inf,6.8983316,951,950049,951,6560.3135,1.0588521e-09,961,-35.0618,6794.717002153397,-10.860891,999.0,1.3974792e-10,-12.050255,0.14999999,745877600000000.0,1.5,,3.2924664e+26,-3.622374,-27.40856,-1.8983316,3.622374,-10.0,
999,,3.4709223e+25,-1.0,-1.1171697,36.376766,inf,6.897511,952,951048,952,6566.4307,1.0599654e-09,961,0.20013963,6798.558707237244,-10.939957,999.0,1.394545e-10,-12.051306,0.14999999,0.13500659,1.5,,3.2959222e+26,-3.622374,-27.379805,-1.8975111,3.622374,-10.0,
999,,3.4708162e+25,-1.0,-1.4468125,36.376766,inf,6.897038,953,952047,953,6572.8774,1.06108e-09,961,1.3901254,6802.838840007782,-12.408629,999.0,1.3916197e-10,-12.052356,0.14999999,0.11470943,1.5,,3.2993813e+26,-3.622374,-27.349863,-1.8970381,3.622374,-10.0,
999,,3.4709827e+25,-1.0,-1.2561691,36.376766,inf,6.896366,954,953046,954,6579.1333,1.0621917e-09,961,-58.2823,6807.193260192871,-8.936482,999.0,1.3887037e-10,-12.053404,0.14999999,2.6594812e+24,1.5,,3.302832e+26,-3.622374,-27.382542,-1.8963662,3.622374,-10.0,
999,,3.4884585e+25,-1.0,-1.4160572,36.376766,inf,6.8958635,955,954045,955,6585.55,1.0633046e-09,961,-62.123753,6811.227637052536,-12.397503,999.0,1.3857972e-10,-12.054452,0.14999999,1.6802743e+26,1.5,,3.3062985e+26,-3.622374,-27.419167,-1.8958634,3.622374,-10.0,
999,,3.488351e+25,-1.0,-1.9425223,36.376766,inf,6.895912,956,955044,956,6592.492,1.0644186e-09,961,-39.72732,6814.784923553467,-12.54636,999.0,1.3828996e-10,-12.055498,0.14999999,8.210266e+16,1.5,,3.3097436e+26,-3.622374,-27.432281,-1.8959122,3.622374,-10.0,
999,,3.5049213e+25,-1.0,-1.433545,36.376766,inf,6.895429,957,956043,957,6598.926,1.0655317e-09,961,-61.92948,6818.111973762512,-12.755611,999.0,1.3800111e-10,-12.056543,0.14999999,1.5966212e+26,1.5,,3.3132046e+26,-3.622374,-27.468576,-1.895429,3.622374,-10.0,
999,,3.504798e+25,-1.0,-3.333507,36.376766,inf,6.89693,958,957042,958,6607.259,1.066646e-09,961,-41.125336,6821.391071557999,-10.318171,999.0,1.3771316e-10,-12.057589,0.14999999,5498123000000000.0,1.5,,3.316657e+26,-3.622374,-27.483086,-1.8969301,3.622374,-10.0,
999,,3.5046872e+25,-1.0,-1.3563383,36.376766,inf,6.8963666,959,958041,959,6613.615,1.0677594e-09,961,-4.432117,6824.769604682922,-10.692663,999.0,1.374261e-10,-12.058632,0.14999999,28.431446,1.5,,3.320113e+26,-3.622374,-27.459301,-1.8963665,3.622374,-10.0,
999,,3.5045694e+25,-1.0,-1.673271,36.376766,inf,6.8961344,960,959040,960,6620.289,1.068872e-09,961,0.5399028,6827.968798160553,-11.714537,999.0,1.3713995e-10,-12.059673,0.14999999,0.3725397,1.5,,3.323572e+26,-3.622374,-27.43038,-1.8961341,3.622374,-10.0,
999,,3.5044543e+25,-1.0,-1.275709,36.376766,inf,6.8954887,961,960039,961,6626.5645,1.0699857e-09,961,-17.99847,6831.023668050766,-13.578512,999.0,1.3685468e-10,-12.060715,0.14999999,14452358.0,1.5,,3.3270223e+26,-3.622374,-27.420818,-1.8954885,3.622374,-10.0,
999,,3.5202055e+25,-1.0,-2.085466,36.376766,inf,6.895686,962,961038,962,6633.65,1.0711005e-09,1024,-62.131058,6834.2157871723175,-12.5842495,999.0,1.2817623e-10,-12.061755,0.14999999,1.5260252e+26,1.5,,3.330489e+26,-3.622374,-27.457146,-1.8956859,3.622374,-10.0,
999,,3.5200873e+25,-1.0,-2.0421305,36.376766,inf,6.895838,963,962037,963,6640.692,1.0722125e-09,1024,-49.81851,7553.13361954689,-10.061214,999.0,1.2791018e-10,-12.062794,0.14999999,1.6881597e+21,1.5,,3.333934e+26,-3.622374,-27.480606,-1.895838,3.622374,-10.0,
999,,3.519971e+25,-1.0,-2.5221775,36.376766,inf,6.8964877,964,963036,964,6648.2144,1.0733257e-09,1024,-27.301529,7557.14710187912,-11.718653,999.0,1.2764494e-10,-12.063831,0.14999999,168208920000.0,1.5,,3.337395e+26,-3.622374,-27.480665,-1.8964878,3.622374,-10.0,
999,,3.5198583e+25,-1.0,-2.0702858,36.376766,inf,6.896668,965,964035,965,6655.2847,1.0744399e-09,1024,-7.908185,7561.371286153793,-12.978468,999.0,1.2738052e-10,-12.064869,0.14999999,1632.0093,1.5,,3.3408467e+26,-3.622374,-27.460638,-1.896668,3.622374,-10.0,
999,,3.5463536e+25,-1.0,-2.153543,36.376766,inf,6.8969336,966,965034,966,6662.438,1.0755532e-09,1024,-62.135204,7565.287226438522,-8.925339,999.0,1.2711693e-10,-12.065905,0.14999999,2.5710218e+26,1.5,,3.3443025e+26,-3.622374,-27.496777,-1.8969338,3.622374,-10.0,
999,,3.5636677e+25,-1.0,-2.2906082,36.376766,inf,6.897341,967,966033,967,6669.7285,1.0766678e-09,1024,-62.136242,7568.706544160843,-12.65339,999.0,1.2685415e-10,-12.066939,0.14999999,1.6846513e+26,1.5,,3.3477612e+26,-3.622374,-27.532837,-1.8973408,3.622374,-10.0,
999,,3.5880045e+25,-1.0,-1.5010026,36.376766,inf,6.896931,968,967032,968,6676.2295,1.0777793e-09,1024,-62.13602,7572.136842727661,-10.795378,999.0,1.265922e-10,-12.067972,0.14999999,2.3669014e+26,1.5,,3.351211e+26,-3.622374,-27.568832,-1.8969313,3.622374,-10.0,
999,,3.5878834e+25,-1.0,-1.2873335,36.376766,inf,6.896302,969,968031,969,6682.5166,1.078892e-09,1024,1.1021004,7575.691358089447,-10.700817,999.0,1.2633104e-10,-12.069005,0.14999999,0.10027695,1.5,,3.3546777e+26,-3.622374,-27.539488,-1.8963022,3.622374,-10.0,
999,,3.587775e+25,-1.0,-1.9855595,36.376766,inf,6.8963943,970,969030,970,6689.5024,1.080008e-09,1024,-0.6047191,7579.632094144821,-12.519569,999.0,1.260707e-10,-12.070037,0.14999999,1.2226014,1.5,,3.3581346e+26,-3.622374,-27.511972,-1.8963943,3.622374,-10.0,
999,,3.5876595e+25,-1.0,-1.9615701,36.376766,inf,6.8964615,971,970029,971,6696.464,1.0811209e-09,1024,-48.458076,7583.575018167496,-10.188762,999.0,1.2581117e-10,-12.071067,0.14999999,4.7211038e+20,1.5,,3.3615823e+26,-3.622374,-27.53379,-1.8964615,3.622374,-10.0,
999,,3.5875468e+25,-1.0,-1.5976756,36.376766,inf,6.896154,972,971028,972,6703.0615,1.0822329e-09,1024,-9.61173,7587.239881277084,-11.325789,999.0,1.2555242e-10,-12.072096,0.14999999,7678.5137,1.5,,3.3650337e+26,-3.622374,-27.515589,-1.896154,3.622374,-10.0,
999,,3.587428e+25,-1.0,-1.8014683,36.376766,inf,6.8960567,973,972027,973,6709.8633,1.0833461e-09,1024,-0.68985426,7590.979788541794,-14.1858225,999.0,1.2529448e-10,-12.073125,0.14999999,1.3627098,1.5,,3.3685013e+26,-3.622374,-27.488266,-1.8960568,3.622374,-10.0,
999,,3.5945086e+25,-1.0,-1.8575042,36.376766,inf,6.896017,974,973026,974,6716.7207,1.0844604e-09,1024,-62.14345,7595.250994682312,-10.975676,999.0,1.2503733e-10,-12.074152,0.14999999,7.0105467e+25,1.5,,3.3719468e+26,-3.622374,-27.5241,-1.8960172,3.622374,-10.0,
999,,3.5943951e+25,-1.0,-1.495937,36.376766,inf,6.895607,975,974025,975,6723.217,1.0855737e-09,1024,1.2744515,7598.849974393845,-11.448645,999.0,1.2478098e-10,-12.075178,0.14999999,0.13127826,1.5,,3.3754085e+26,-3.622374,-27.49481,-1.8956069,3.622374,-10.0,
999,,3.5942833e+25,-1.0,-1.7572111,36.376766,inf,6.895465,976,975024,976,6729.9736,1.0866863e-09,1024,-3.2791252,7603.012745857239,-8.544584,999.0,1.2452542e-10,-12.076203,0.14999999,17.33957,1.5,,3.378861e+26,-3.622374,-27.47024,-1.895465,3.622374,-10.0,
999,,3.60803e+25,-1.0,-2.2018697,36.376766,inf,6.8957787,977,976023,977,6737.176,1.0877999e-09,1024,-62.14653,7606.848467588425,-11.725689,999.0,1.2427062e-10,-12.077227,0.14999999,1.3536657e+26,1.5,,3.382317e+26,-3.622374,-27.50597,-1.8957787,3.622374,-10.0,
999,,3.6079152e+25,-1.0,-1.5160322,36.376766,inf,6.8953905,978,977022,978,6743.692,1.0889146e-09,1024,-14.06713,7610.942643165588,-9.5875635,999.0,1.2401662e-10,-12.07825,0.14999999,577814.3,1.5,,3.385777e+26,-3.622374,-27.492476,-1.8953905,3.622374,-10.0,
999,,3.6078027e+25,-1.0,-1.7013208,36.376766,inf,6.895192,979,978021,979,6750.393,1.0900284e-09,1024,-38.728092,7615.049419403076,-8.100213,999.0,1.2376339e-10,-12.079272,0.14999999,2.8647775e+16,1.5,,3.3892273e+26,-3.622374,-27.504206,-1.8951923,3.622374,-10.0,
999,,3.6103822e+25,-1.0,-1.1054542,36.376766,inf,6.8943863,980,979020,980,6756.4985,1.0911392e-09,1024,-62.149593,7618.906793355942,-11.60131,999.0,1.2351094e-10,-12.080293,0.14999999,2.6453074e+25,1.5,,3.392681e+26,-3.622374,-27.539797,-1.8943864,3.622374,-10.0,
999,,3.6102757e+25,-1.0,-1.5240567,36.376766,inf,6.8940086,981,980019,981,6763.0225,1.0922553e-09,1024,-9.975358,7622.3792378902435,-13.515585,999.0,1.2325925e-10,-12.081313,0.14999999,9760.679,1.5,,3.3961382e+26,-3.622374,-27.522137,-1.8940089,3.622374,-10.0,
999,,3.6223076e+25,-1.0,-2.3454623,36.376766,inf,6.8944683,982,981018,982,6770.368,1.0933683e-09,1024,-62.151634,7625.971691131592,-9.201513,999.0,1.2300835e-10,-12.082332,0.14999999,1.1927207e+26,1.5,,3.399599e+26,-3.622374,-27.557638,-1.8944685,3.622374,-10.0,
999,,3.6221964e+25,-1.0,-0.6493342,36.376766,inf,6.893202,983,982017,983,6776.0176,1.0944804e-09,1024,-42.88356,7630.037396669388,-11.446185,999.0,1.2275823e-10,-12.083349,0.14999999,2.1330923e+16,1.5,,3.40305e+26,-3.622374,-27.573477,-1.893202,3.622374,-10.0,
999,,3.6220782e+25,-1.0,-1.7619922,36.376766,inf,6.8930683,984,983016,984,6782.7793,1.0955936e-09,1024,-3.458011,7633.997346878052,-10.533037,999.0,1.2250885e-10,-12.084367,0.14999999,20.338688,1.5,,3.4065053e+26,-3.622374,-27.54921,-1.8930686,3.622374,-10.0,
999,,3.6219626e+25,-1.0,-1.9247457,36.376766,inf,6.8931007,985,984015,985,6789.704,1.0967081e-09,1024,-3.0297725,7638.011541366577,-10.889819,999.0,1.2226023e-10,-12.085382,0.14999999,13.911743,1.5,,3.4099637e+26,-3.622374,-27.52457,-1.8931006,3.622374,-10.0,
999,,3.6218503e+25,-1.0,-1.7905623,36.376766,inf,6.892997,986,985014,986,6796.4946,1.0978214e-09,1024,1.7780814,7641.979563713074,-12.877626,999.0,1.2201236e-10,-12.086397,0.14999999,0.11777585,1.5,,3.4134125e+26,-3.622374,-27.495089,-1.8929965,3.622374,-10.0,
999,,3.6262296e+25,-1.0,-1.0881053,36.376766,inf,6.8921814,987,986013,987,6802.583,1.0989338e-09,1024,-62.15671,7646.007751464844,-11.45147,999.0,1.2176525e-10,-12.087411,0.14999999,4.431036e+25,1.5,,3.416865e+26,-3.622374,-27.530453,-1.8921812,3.622374,-10.0,
999,,3.6261226e+25,-1.0,-2.5092921,36.376766,inf,6.8928056,988,987012,988,6810.092,1.1000474e-09,1024,-0.34366393,7649.937338590622,-13.236159,999.0,1.2151889e-10,-12.088423,0.14999999,0.4116028,1.5,,3.4203208e+26,-3.622374,-27.503172,-1.8928057,3.622374,-10.0,
999,,3.6448673e+25,-1.0,-2.2386672,36.376766,inf,6.8931556,989,988011,989,6817.331,1.1011622e-09,1024,-62.158737,7653.657497167587,-10.658148,999.0,1.2127327e-10,-12.089435,0.14999999,1.8651232e+26,1.5,,3.42378e+26,-3.622374,-27.53845,-1.8931556,3.622374,-10.0,
999,,3.644756e+25,-1.0,-1.3960301,36.376766,inf,6.8926535,990,989010,990,6823.7266,1.1022758e-09,1024,0.6467902,7657.0449233055115,-11.834167,999.0,1.210284e-10,-12.0904455,0.14999999,0.21426506,1.5,,3.4272298e+26,-3.622374,-27.510227,-1.8926533,3.622374,-10.0,
999,,3.6446371e+25,-1.0,-2.1642725,36.376766,inf,6.892927,991,990009,991,6830.891,1.1033865e-09,1024,-10.693242,7660.544500589371,-8.915578,999.0,1.2078426e-10,-12.0914545,0.14999999,23472.332,1.5,,3.430696e+26,-3.622374,-27.493496,-1.8929274,3.622374,-10.0,
999,,3.6710395e+25,-1.0,-1.709583,36.376766,inf,6.8927426,992,991008,992,6837.6006,1.1045025e-09,1024,-62.161766,7663.925684928894,-12.783988,999.0,1.2054086e-10,-12.0924635,0.14999999,2.6295832e+26,1.5,,3.434153e+26,-3.622374,-27.528698,-1.8927425,3.622374,-10.0,
999,,3.6709263e+25,-1.0,-2.7962687,36.376766,inf,6.8936524,993,992007,993,6845.397,1.1056154e-09,1024,-49.830254,7667.376462936401,-11.512598,999.0,1.202982e-10,-12.093472,0.14999999,3.1225785e+20,1.5,,3.4376e+26,-3.622374,-27.551397,-1.8936526,3.622374,-10.0,
999,,3.6708163e+25,-1.0,-2.409825,36.376766,inf,6.8941717,994,993006,994,6852.8066,1.1067294e-09,1024,-1.309259,7670.879526138306,-9.130147,999.0,1.2005627e-10,-12.094478,0.14999999,1.3608692,1.5,,3.4410634e+26,-3.622374,-27.525242,-1.8941717,3.622374,-10.0,
999,,3.6969717e+25,-1.0,-1.542928,36.376766,inf,6.893819,995,994005,995,6859.3496,1.1078403e-09,1024,-62.154533,7674.447059392929,-11.6939535,999.0,1.1981507e-10,-12.095483,0.14999999,2.6142206e+26,1.5,,3.4445177e+26,-3.622374,-27.560282,-1.8938187,3.622374,-10.0,
999,,3.6968675e+25,-1.0,-1.6124474,36.376766,inf,6.8935366,996,995004,996,6865.962,1.1089565e-09,1024,-11.485363,7677.926645755768,-13.196927,999.0,1.1957461e-10,-12.096488,0.14999999,52318.766,1.5,,3.447962e+26,-3.622374,-27.54438,-1.8935363,3.622374,-10.0,
999,,3.7020674e+25,-1.0,-1.1499372,36.376766,inf,6.8927903,997,996003,997,6872.1123,1.1100696e-09,1024,-62.166794,7681.427311658859,-11.8955145,999.0,1.1933485e-10,-12.097491,0.14999999,5.2966247e+25,1.5,,3.4514227e+26,-3.622374,-27.579344,-1.8927904,3.622374,-10.0,
999,,3.7019572e+25,-1.0,-1.8954297,36.376766,inf,6.892793,998,997002,998,6879.0073,1.1111818e-09,1024,-15.702901,7684.972775697708,-10.0900545,999.0,1.1909583e-10,-12.098494,0.14999999,3912647.0,1.5,,3.454874e+26,-3.622374,-27.56769,-1.892793,3.622374,-10.0,
999,,3.7018414e+25,-1.0,-1.6003973,36.376766,inf,6.8925004,999,998001,999,6885.608,1.112295e-09,1024,-13.244587,7688.466681241989,-12.377249,999.0,1.1885751e-10,-12.099495,0.14999999,290027.53,1.5,,3.4583288e+26,-3.622374,-27.553593,-1.8925004,3.622374,-10.0,
999,,3.701727e+25,-1.0,-2.495844,36.376766,inf,6.8931036,1000,999000,1000,6893.1035,1.1134073e-09,1024,-29.902277,7691.99608874321,-10.849689,999.0,1.1861992e-10,-12.100495,0.14999999,2139460600000.0,1.5,,3.461787e+26,-3.622374,-27.556177,-1.8931037,3.622374,-10.0,
999,,3.7016157e+25,-1.0,-1.6706177,36.376766,inf,6.8928814,1001,999999,1001,6899.7744,1.1145206e-09,1024,1.6968777,7695.57733130455,-12.022541,999.0,1.1838303e-10,-12.101495,0.14999999,0.11873886,1.5,,3.4652485e+26,-3.622374,-27.527206,-1.8928815,3.622374,-10.0,
999,,3.7015073e+25,-1.0,-1.7141477,36.376766,inf,6.892703,1002,1000998,1002,6906.4883,1.1156351e-09,1024,-23.493452,7699.072820425034,-12.60719,999.0,1.1814685e-10,-12.102493,0.14999999,8345623600.0,1.5,,3.4687003e+26,-3.622374,-27.523422,-1.8927032,3.622374,-10.0,
999,,3.7021236e+25,-1.0,-1.7937433,36.376766,inf,6.8926044,1003,1001997,1003,6913.282,1.1167485e-09,1024,-58.22208,7702.613376379013,-11.356966,999.0,1.1791139e-10,-12.103491,0.14999999,7.2405626e+24,1.5,,3.4721557e+26,-3.622374,-27.554272,-1.8926045,3.622374,-10.0,
999,,3.702009e+25,-1.0,-2.2497034,36.376766,inf,6.89296,1004,1002996,1004,6920.532,1.1178631e-09,1024,0.3642512,7706.074511289597,-11.9801035,999.0,1.1767662e-10,-12.104487,0.14999999,0.3603069,1.5,,3.4756145e+26,-3.622374,-27.5267,-1.8929602,3.622374,-10.0,
999,,3.7018984e+25,-1.0,-2.1941888,36.376766,inf,6.89326,1005,1003995,1005,6927.726,1.1189767e-09,1024,-15.299833,7709.456074714661,-10.893762,999.0,1.1744256e-10,-12.105483,0.14999999,2058450.6,1.5,,3.4790633e+26,-3.622374,-27.51477,-1.8932598,3.622374,-10.0,
999,,3.7017898e+25,-1.0,-1.2491887,36.376766,inf,6.8926196,1006,1004994,1006,6933.9756,1.1200891e-09,1024,0.5253996,7712.905571222305,-12.049456,999.0,1.1720919e-10,-12.106478,0.14999999,0.13612427,1.5,,3.4825158e+26,-3.622374,-27.487133,-1.8926196,3.622374,-10.0,
999,,3.701674e+25,-1.0,-1.459188,36.376766,inf,6.892189,1007,1005993,1007,6940.4346,1.1212028e-09,1024,-30.495687,7716.249925374985,-8.726559,999.0,1.169765e-10,-12.107471,0.14999999,5480106700000.0,1.5,,3.4859712e+26,-3.622374,-27.490356,-1.8921891,3.622374,-10.0,
999,,3.7223254e+25,-1.0,-1.6386234,36.376766,inf,6.8919377,1008,1006992,1008,6947.073,1.1223154e-09,1024,-62.177765,7719.64598941803,-11.608988,999.0,1.1674453e-10,-12.108464,0.14999999,2.0929945e+26,1.5,,3.4894304e+26,-3.622374,-27.525003,-1.8919376,3.622374,-10.0,
999,,3.7222145e+25,-1.0,-1.951784,36.376766,inf,6.891997,1009,1007991,1009,6954.025,1.123429e-09,1024,-5.785055,7723.165180444717,-11.400654,999.0,1.1651323e-10,-12.109455,0.14999999,211.32402,1.5,,3.49288e+26,-3.622374,-27.503693,-1.891997,3.622374,-10.0,
999,,3.7221068e+25,-1.0,-2.230552,36.376766,inf,6.892332,1010,1008990,1010,6961.2554,1.1245438e-09,1024,-0.23169307,7726.975531101227,-12.804065,999.0,1.1628263e-10,-12.110446,0.14999999,0.6844261,1.5,,3.4963324e+26,-3.622374,-27.47693,-1.8923322,3.622374,-10.0,
999,,3.7556556e+25,-1.0,-2.0266368,36.376766,inf,6.892465,1011,1009989,1011,6968.282,1.1256555e-09,1024,-62.1712,7731.374677658081,-12.469636,999.0,1.1605273e-10,-12.111436,0.14999999,3.403349e+26,1.5,,3.4997886e+26,-3.622374,-27.511482,-1.8924651,3.622374,-10.0,
999,,3.7555876e+25,-1.0,-1.4400662,36.376766,inf,6.892018,1012,1010988,1012,6974.722,1.1267681e-09,1024,-55.820797,7735.134932518005,-10.03699,999.0,1.1582348e-10,-12.112424,0.14999999,4.592821e+23,1.5,,3.503248e+26,-3.622374,-27.539692,-1.892018,3.622374,-10.0,
999,,3.7554785e+25,-1.0,-2.3327038,36.376766,inf,6.892453,1013,1011987,1013,6982.0547,1.1278819e-09,1024,-25.391596,7739.125076293945,-10.437445,999.0,1.15594916e-10,-12.113412,0.14999999,37760680000.0,1.5,,3.5066976e+26,-3.622374,-27.53781,-1.8924531,3.622374,-10.0,
999,,3.755371e+25,-1.0,-1.7457243,36.376766,inf,6.892308,1014,1012986,1014,6988.801,1.1289969e-09,1024,-4.1778693,7743.13343167305,-12.561003,999.0,1.15367035e-10,-12.114399,0.14999999,41.992683,1.5,,3.510164e+26,-3.622374,-27.515005,-1.8923084,3.622374,-10.0,
999,,3.755256e+25,-1.0,-2.6002975,36.376766,inf,6.893006,1015,1013985,1015,6996.401,1.1301086e-09,1024,-39.140488,7747.198174715042,-7.4098835,999.0,1.1513982e-10,-12.115384,0.14999999,1.6297751e+16,1.5,,3.513607e+26,-3.622374,-27.526693,-1.8930058,3.622374,-10.0,
999,,3.7574653e+25,-1.0,-2.2924218,36.376766,inf,6.8933992,1016,1014984,1016,7003.6934,1.1312234e-09,1024,-62.185673,7751.670734167099,-9.67555,999.0,1.1491329e-10,-12.116369,0.14999999,2.34909e+25,1.5,,3.517067e+26,-3.622374,-27.561058,-1.893399,3.622374,-10.0,
999,,3.757346e+25,-1.0,-2.298274,36.376766,inf,6.893797,1017,1015983,1017,7010.9917,1.1323352e-09,1024,-44.969402,7755.307679176331,-7.698314,999.0,1.1468741e-10,-12.1173525,0.14999999,1.0720806e+19,1.5,,3.5205165e+26,-3.622374,-27.578411,-1.893797,3.622374,-10.0,
999,,3.7612229e+25,-1.0,-1.3792456,36.376766,inf,6.8932915,1018,1016982,1018,7017.371,1.1334502e-09,1024,-62.187637,7758.810419797897,-8.864097,999.0,1.14462204e-10,-12.118336,0.14999999,4.054036e+25,1.5,,3.5239833e+26,-3.622374,-27.612644,-1.8932916,3.622374,-10.0,
999,,3.7815106e+25,-1.0,-1.5010093,36.376766,inf,6.8929067,1019,1017981,1019,7023.872,1.134562e-09,1024,-62.188618,7762.268803119659,-12.325473,999.0,1.1423765e-10,-12.119317,0.14999999,2.0789578e+26,1.5,,3.5274395e+26,-3.622374,-27.646809,-1.8929065,3.622374,-10.0,
999,,3.781409e+25,-1.0,-1.4004227,36.376766,inf,6.8924236,1020,1018980,1020,7030.2725,1.135677e-09,1024,-47.054142,7765.79639005661,-8.723948,999.0,1.14013764e-10,-12.120298,0.14999999,7.1110712e+19,1.5,,3.530886e+26,-3.622374,-27.666073,-1.8924237,3.622374,-10.0,
999,,3.8038404e+25,-1.0,-1.7727625,36.376766,inf,6.8923063,1021,1019979,1021,7037.045,1.1367888e-09,1024,-62.19058,7769.284163236618,-12.380223,999.0,1.1379054e-10,-12.121278,0.14999999,2.3023555e+26,1.5,,3.5343493e+26,-3.622374,-27.70012,-1.8923066,3.622374,-10.0,
999,,3.8037338e+25,-1.0,-1.801321,36.376766,inf,6.8922176,1022,1020978,1022,7043.8467,1.1379038e-09,1024,-41.520412,7773.024788141251,-10.184567,999.0,1.1356797e-10,-12.122257,0.14999999,4.8942424e+17,1.5,,3.5378025e+26,-3.622374,-27.71388,-1.8922176,3.622374,-10.0,
999,,3.8036204e+25,-1.0,-2.0004973,36.376766,inf,6.8923235,1023,1021977,1023,7050.8467,1.1390155e-09,1024,-13.882528,7776.4869265556335,-8.278508,999.0,1.1334604e-10,-12.123235,0.14999999,634309.6,1.5,,3.5412458e+26,-3.622374,-27.700598,-1.8923235,3.622374,-10.0,
999,,3.8173835e+25,-1.0,-1.8122622,36.376766,inf,6.8922453,1024,1022976,1024,7057.659,1.1401305e-09,1024,-62.193516,7779.963828086853,-10.393206,999.0,1.1312477e-10,-12.124212,0.14999999,1.41975015e+26,1.5,,3.5447057e+26,-3.622374,-27.734516,-1.8922453,3.622374,-10.0,
999,,3.817266e+25,-1.0,-1.9368031,36.376766,inf,6.8922887,1025,1023975,1025,7064.5957,1.1412423e-09,1089,-6.4944816,7783.387347698212,-10.097887,999.0,1.0617133e-10,-12.125188,0.14999999,429.08786,1.5,,3.5481552e+26,-3.622374,-27.714027,-1.8922887,3.622374,-10.0,
999,,3.81716e+25,-1.0,-1.173584,36.376766,inf,6.891588,1026,1024974,1026,7070.7695,1.1423574e-09,1089,-9.141575,8611.677155733109,-8.740164,999.0,1.0596448e-10,-12.1261635,0.14999999,1734.7029,1.5,,3.551622e+26,-3.622374,-27.696161,-1.8915882,3.622374,-10.0,
999,,3.838211e+25,-1.0,-2.0260792,36.376766,inf,6.8917193,1027,1025973,1027,7077.796,1.1434692e-09,1089,-62.196438,8615.755803585052,-10.799246,999.0,1.05758215e-10,-12.127137,0.14999999,2.1735075e+26,1.5,,3.555065e+26,-3.622374,-27.72999,-1.8917192,3.622374,-10.0,
999,,3.8381096e+25,-1.0,-2.1865606,36.376766,inf,6.892006,1028,1026972,1028,7084.9824,1.1445842e-09,1089,-0.031762384,8619.789117574692,-10.470328,999.0,1.0555255e-10,-12.128111,0.14999999,0.6089501,1.5,,3.558525e+26,-3.622374,-27.703281,-1.892006,3.622374,-10.0,
999,,3.8379924e+25,-1.0,-1.6936557,36.376766,inf,6.8918133,1029,1027971,1029,7091.676,1.1456981e-09,1089,-3.004164,8623.52292728424,-11.135095,999.0,1.053475e-10,-12.129084,0.14999999,12.50144,1.5,,3.5619744e+26,-3.622374,-27.679516,-1.8918132,3.622374,-10.0,
999,,3.8378873e+25,-1.0,-1.4954785,36.376766,inf,6.8914285,1030,1028970,1030,7098.1714,1.146811e-09,1089,0.18445104,8627.181687355042,-11.219365,999.0,1.0514304e-10,-12.130054,0.14999999,0.4203257,1.5,,3.5654413e+26,-3.622374,-27.652699,-1.8914285,3.622374,-10.0,
999,,3.8377739e+25,-1.0,-1.9354882,36.376766,inf,6.891471,1031,1029969,1031,7105.1064,1.1479249e-09,1089,1.0149202,8630.811968564987,-11.677496,999.0,1.04939175e-10,-12.131025,0.14999999,0.25285494,1.5,,3.568884e+26,-3.622374,-27.625128,-1.891471,3.622374,-10.0,
999,,3.837674e+25,-1.0,-2.683548,36.376766,inf,6.8922386,1032,1030968,1032,7112.79,1.1490376e-09,1089,-3.5172122,8634.961840391159,-11.803212,999.0,1.047359e-10,-12.131994,0.14999999,5.8827295,1.5,,3.5723437e+26,-3.622374,-27.602001,-1.8922386,3.622374,-10.0,
