Iteration,LQGmu1_higher,TimeElapsed,LQGsigma_higher,ReturnMean,LQGmu1_actor,Regret/t,ReturnLastEpisode,Regret
2484,-0.47474748,79.19735598564148,0.14999999,0.8343057066031525,-0.6026901,2.883080705105149,17.37680745239924,7161.57247148119
2485,-0.33333334,79.21668314933777,0.14999999,0.8343591960972523,-0.21687081,2.882149987907812,16.82975153027741,7162.142719950913
2486,-0.67676765,79.23629212379456,0.14999999,0.83442121047883,-1.0120401,2.881070937668359,17.200368907371466,7162.342351043541
2487,-0.53535354,79.25610542297363,0.14999999,0.8344862768470743,-0.54729337,2.879938782860906,17.334598068468747,7162.407752975073
2488,-0.75757575,79.27470374107361,0.14999999,0.8345507204796784,-0.8654843,2.878817463653595,17.30990340492934,7162.497849570143
2489,-0.7171717,79.29424548149109,0.14999999,0.8346173904836897,-0.6075264,2.8776574055837987,17.40856707206808,7162.489282498075
2490,-0.7373737,79.31669664382935,0.14999999,0.8346817851457876,-0.8787916,2.876536938463295,17.312305724470793,7162.576976773605
2491,-0.6969697,79.33586573600769,0.14999999,0.8347475298334731,-0.6964761,2.875392980897567,17.373061357766094,7162.603915415839
2492,-0.83838385,79.35498404502869,0.14999999,0.8348135316606323,-0.6596698,2.8742445491049966,17.386499046187307,7162.617416369651
2493,-0.57575756,79.37457966804504,0.14999999,0.8348789935833041,-0.54540867,2.8731055116505084,17.36537582493383,7162.652040544717
2494,-0.15151516,79.39862322807312,0.14999999,0.8349297198518929,-0.17143986,2.872222874577062,16.728191349523602,7163.323849195193
2495,-0.7777778,79.4175968170166,0.14999999,0.8349935849961289,-0.8830588,2.871111621067356,17.300354632138895,7163.423494563054
2496,-0.25252524,79.43982672691345,0.14999999,0.8350378683528357,-0.15183008,2.8703410906606566,16.452132274054986,7164.371362288999
2497,-0.45454547,79.45963764190674,0.14999999,0.8351035559506075,-0.66133684,2.8691981264594286,17.38364051980584,7164.387721769193
2498,0.93939394,79.47890329360962,0.14999999,0.8348151994000853,0.88353026,2.8742155304385153,1.9973267337825866,7179.790395035411
2499,-0.4949495,79.50045871734619,0.14999999,0.8348807251732767,-0.63375884,2.8730753819849815,17.375015454942083,7179.815379580469
2500,-0.7979798,79.51858043670654,0.14999999,0.834944673764928,-0.85403126,2.8719626764902517,17.308688354839646,7179.906691225629
2501,-0.3131313,79.54075837135315,0.14999999,0.8349833692115952,-0.13212566,2.8712893757182405,16.211962554309547,7181.09472867132
2502,-0.8181818,79.5647702217102,0.14999999,0.8350491244063287,-0.5837939,2.8701452353298778,17.391349875965734,7181.103378795354
2503,-0.5555556,79.58821654319763,0.14999999,0.8351151684275941,-0.6152135,2.868996069359859,17.406217187626993,7181.097161607727
2504,-0.5151515,79.60756301879883,0.14999999,0.835179622352375,-0.3775726,2.867874571068675,17.339235651764454,7181.157925955962
2505,0.01010101,79.63057899475098,0.14999999,0.8351877725384259,-0.081036106,2.867732757831388,14.887367588334262,7183.670558367628
2506,-0.43434343,79.6539990901947,0.14999999,0.8351823852767866,-0.045926124,2.8678264961839135,14.297358930740558,7186.773199436887
2507,-0.27272728,79.67315196990967,0.14999999,0.8352151917407953,-0.12891486,2.8672556637101634,15.963250515507239,7188.20994892138
2508,-0.11111111,79.69502019882202,0.14999999,0.8352105409272826,-0.06318411,2.867336587865284,14.329786555248376,7191.280162366132
2509,-0.85858583,79.71483778953552,0.14999999,0.8352726429114874,-0.95961183,2.8662560133401196,17.243824895771706,7191.43633747036
2510,0.07070707,79.73848533630371,0.14999999,0.8351447264869468,0.13153805,2.868481759127125,8.947122061275035,7199.8892154090845
2511,-0.9191919,79.76024389266968,0.14999999,0.8352054286302005,-1.3433259,2.8674255418345096,17.183679862630868,7200.105535546453
2512,-0.8787879,79.78462672233582,0.14999999,0.8352669668642083,-0.97652745,2.866354776562773,17.222336820767232,7200.283198725686
2513,-0.8989899,79.81418991088867,0.14999999,0.8353279597939689,-1.0582492,2.8652934995849386,17.200634268735165,7200.482564456951
2514,0.8787879,79.83501672744751,0.14999999,0.8350808844020938,0.76855546,2.8695926114035664,3.726739388385586,7214.155825068566
2515,-0.2929293,79.85752081871033,0.14999999,0.8351467158410347,-0.57214415,2.8684471443659927,17.411256988093943,7214.144568080472
2516,-0.959596,79.88231110572815,0.14999999,0.8352080989075856,-0.981977,2.8673790790080074,17.218805296325346,7214.325762784147
2517,-0.1919192,79.90295386314392,0.14999999,0.8352711935122445,-0.3783083,2.866281232886945,17.295899607706538,7214.42986317644
2518,-0.35353535,79.92245244979858,0.14999999,0.835335823486252,-0.5546653,2.8651566713392147,17.36536474429853,7214.464498432142
2519,-0.93939394,79.94967913627625,0.14999999,0.8353964733070324,-1.1173161,2.8641013644576363,17.19316136335599,7214.671337068786
2520,-0.01010101,79.96911668777466,0.14999999,0.8352691265226271,0.12948684,2.8663171985062883,8.95199683293907,7223.119340235847
2521,-0.97979796,79.99167919158936,0.14999999,0.8353298293221642,-1.0264951,2.865260969794341,17.196435384313467,7223.322904851533
2522,-0.41414142,80.01123666763306,0.14999999,0.8353940640862798,-0.52036315,2.8641432848987294,17.353540336937325,7223.369364514596
2523,0.1919192,80.03088545799255,0.14999999,0.835268830002085,0.08552598,2.8663223579637203,9.038055372129554,7231.731309142467
2524,-0.61616164,80.05317664146423,0.14999999,0.8353337072582239,-0.7395649,2.865193493706905,17.382931026238275,7231.748378116228
2525,0.41414142,80.0763487815857,0.14999999,0.8352010091744747,0.20958686,2.8675024403641407,8.704716196772424,7240.443661919456
2526,0.33333334,80.09650683403015,0.14999999,0.8350639063622027,0.2563153,2.869888029297671,8.506499913538809,7249.337162005917
2527,-0.5959596,80.12111353874207,0.14999999,0.8351231731872333,-0.3169174,2.8688567865421373,17.136062413936227,7249.6010995919805
2528,-0.6363636,80.13911843299866,0.14999999,0.8351878921462175,-0.47115442,2.867730676655813,17.377949006084204,7249.623150585896
2529,-0.65656567,80.1628828048706,0.14999999,0.8352521011077724,-0.66351944,2.8666134407247608,17.35775899297552,7249.66539159292
2530,-0.47474748,80.18240284919739,0.14999999,0.8353168767906989,-0.51065165,2.8654863438418383,17.384941673069246,7249.680449919851
2531,-1.0,80.20497870445251,0.14999999,0.8353785711725302,-0.9443124,2.864412861597974,17.25149721537777,7249.828952704473
2532,-0.37373737,80.22796273231506,0.14999999,0.8354296436780295,-0.2009039,2.863524200002285,16.785678298688055,7250.443274405785
2533,-0.67676765,80.25304293632507,0.14999999,0.8354930465488012,-0.44161516,2.8624209900508606,17.330906606954077,7250.51236779883
2534,-0.53535354,80.27931237220764,0.14999999,0.8355568671225319,-0.4803025,2.8613105120679463,17.351530218654904,7250.560837580176
2535,-0.21212122,80.30688166618347,0.14999999,0.8355846315976001,-0.12541753,2.860827410201758,15.763352718719712,7252.197484861456
2536,-0.7171717,80.33440637588501,0.14999999,0.8356493126394546,-0.74347,2.8597019600734908,17.393314115083747,7252.204170746372
2537,-0.75757575,80.36416172981262,0.14999999,0.8357135181942967,-0.7028468,2.8585847834192393,17.37457521176245,7252.22959553461
2538,-0.6969697,80.38705229759216,0.14999999,0.8357777137322062,-0.5508609,2.857467781059611,17.37636720531744,7252.253228329292
2539,-0.7373737,80.40526390075684,0.14999999,0.8358407768734191,-0.8348237,2.8563704824025073,17.328573509326052,7252.324654819966
2540,-0.13131313,80.42823672294617,0.14999999,0.8358874638056214,-0.15485696,2.8555581297821893,16.607005173205238,7253.117649646761
2541,-0.33333334,80.45039248466492,0.14999999,0.8359305736249386,-0.16659494,2.85480801892607,16.450473555617126,7254.067176091144
2542,-0.83838385,80.46651244163513,0.14999999,0.8359946564468314,-0.68659693,2.8536929778251356,17.379626459648946,7254.087549631495
2543,-0.3939394,80.4861752986908,0.14999999,0.8360512348596503,-0.27158785,2.852708513442089,17.049799948261303,7254.437749683233
2544,-0.57575756,80.50526571273804,0.14999999,0.8361158700028389,-0.60653675,2.851583861950605,17.40840488089407,7254.429344802339
2545,-0.7777778,80.5268177986145,0.14999999,0.8361794964791374,-0.75568974,2.8504767612630157,17.365987387964335,7254.4633574143745
2546,-0.4949495,80.5470962524414,0.14999999,0.8362433848744071,-0.42442048,2.849365103185321,17.379804704547492,7254.483552709827
2547,-0.7979798,80.56550288200378,0.14999999,0.8363064171871082,-0.817212,2.848268340944323,17.344088324636058,7254.5394643851905
2548,-0.45454547,80.59536528587341,0.14999999,0.8363676744850053,-0.4148535,2.847202463960913,17.267586212784202,7254.671878172407
2549,-0.8181818,80.61801290512085,0.14999999,0.8364283332691703,-0.95074713,2.846147001116442,17.24317232659648,7254.82870584581
2550,-0.5555556,80.63799095153809,0.14999999,0.8364924159025099,-0.7134498,2.8450319632963295,17.39719944017006,7254.83150640564
2551,0.7979798,80.65719246864319,0.14999999,0.8361645082522149,1.0404279,2.850737556411462,,7272.231506405639
2552,-0.5151515,80.67562055587769,0.14999999,0.8362276457646561,-0.43829232,2.8496389636949857,17.352871056035603,7272.278635349604
2553,0.7171717,80.69483542442322,0.14999999,0.835959853115848,0.8416973,2.8542985557842506,2.654422432411773,7287.024212917192
2554,-0.25252524,80.712646484375,0.14999999,0.8360207652273901,-0.3637263,2.8532386850434155,17.25261131630847,7287.171601600883
2555,0.05050505,80.74438643455505,0.14999999,0.8358949997877299,0.1279465,2.8554270036935026,8.95560716398382,7295.615994436899
2556,-0.85858583,80.7624921798706,0.14999999,0.8359587025046112,-0.72787154,2.8543185764197654,17.377713107979087,7295.63828132892
2557,-0.15151516,80.78524374961853,0.14999999,0.8358280993868012,0.2015191,2.856591070669658,8.7349136266049,7304.303367702315
2558,-0.3131313,80.80357146263123,0.14999999,0.8358892209518999,-0.4274686,2.855527555436944,17.263880894612438,7304.439486807702
2559,0.11111111,80.82535004615784,0.14999999,0.8357646027156029,0.10941971,2.8576959127485084,8.995646084269621,7312.843840723433
2560,0.3939394,80.84812951087952,0.14999999,0.8356071807533739,0.4158598,2.8604350548912905,7.530100201728933,7322.713740521704
2561,-0.8787879,80.86718320846558,0.14999999,0.8356666975178495,-1.1640403,2.859399463189419,17.19171529360179,7322.922025228102
2562,-0.9191919,80.88634848594666,0.14999999,0.8357309155933077,-0.6493015,2.8582820686764436,17.403365279053023,7322.918659949049
2563,-0.8989899,80.90676426887512,0.14999999,0.8357931453789482,-0.8418501,2.857199270406299,17.316929897703822,7323.001730051345
2564,-0.2929293,80.9287371635437,0.14999999,0.8358530219344613,-0.3482884,2.8561574183403695,17.214109426637158,7323.187620624707
2565,0.35353535,80.94782018661499,0.14999999,0.8356691974992916,0.5510894,2.859355963512323,6.339574215598728,7334.248046409109
2566,-0.959596,80.96607327461243,0.14999999,0.8357313430062585,-0.8712048,2.858274631691103,17.31534148973779,7334.33270491937
2567,-0.35353535,80.99053001403809,0.14999999,0.8357939833976752,-0.4056654,2.857184688880451,17.339608563252447,7334.393096356118
2568,-0.93939394,81.00867891311646,0.14999999,0.8358539349508133,-0.96992373,2.856141531855848,17.22164255030056,7334.571453805817
2569,-0.27272728,81.0309681892395,0.14999999,0.8359065461742965,-0.22207662,2.8552260965672382,16.895611724581535,7335.075842081235
2570,-0.41414142,81.04887676239014,0.14999999,0.8359691279460637,-0.51695824,2.8541371737384877,17.34330557332139,7335.132536507914
2571,-0.1919192,81.07216191291809,0.14999999,0.8358468468847065,0.056517646,2.8562648642061075,9.075570634012154,7343.456965873902
2572,-0.61616164,81.09256792068481,0.14999999,0.8359106174888581,-0.6410712,2.85515525569387,17.397648229268192,7343.459317644633
2573,-0.97979796,81.11073970794678,0.14999999,0.8359715541975378,-0.92208326,2.854094956962845,17.272993379234094,7343.5863242653995
2574,-0.6363636,81.13452482223511,0.14999999,0.8360291761967763,-0.35076565,2.853092334176093,17.12665609613599,7343.859668169263
2575,-0.65656567,81.15682053565979,0.14999999,0.8360927131497253,-0.62848866,2.851986791194779,17.39368084270742,7343.865987326556
2576,0.23232323,81.17932271957397,0.14999999,0.8359566284512739,0.26848114,2.8543546649478357,8.448370420931077,7352.817616905625
2577,-0.47474748,81.20188212394714,0.14999999,0.8360203838537391,-0.6019918,2.8532453209449433,17.404424830505345,7352.813192075119
2578,-0.5959596,81.22007942199707,0.14999999,0.8360821288941881,-0.4261988,2.852170957241131,17.31646430748401,7352.896727767636
2579,-0.09090909,81.23933529853821,0.14999999,0.836109875648405,-0.10635526,2.851688163717754,15.792953539547968,7354.503774228087
2580,-0.43434343,81.2655565738678,0.14999999,0.8361690092543393,-0.34329373,2.8506592389744982,17.202937673881795,7354.700836554206
2581,-1.0,81.28474640846252,0.14999999,0.8362296103297111,-0.924121,2.8496047802630295,17.270898695327055,7354.829937858879
2582,-0.67676765,81.30803561210632,0.14999999,0.8362925828724088,-0.51595896,2.8485090580200896,17.37955005100739,7354.850387807872
2583,-0.53535354,81.32638001441956,0.14999999,0.8363563298599154,-0.6135819,2.8473998604374735,17.416548297877,7354.8338395099945
2584,-0.7171717,81.35000991821289,0.14999999,0.8364190865201239,-0.71439135,2.8463078945498483,17.37423999318658,7354.859599516808
2585,-0.6969697,81.37087416648865,0.14999999,0.8364820057770188,-0.68027157,2.8452130994798766,17.383737361327224,7354.875862155481
2586,-0.75757575,81.39000940322876,0.14999999,0.8365422579579842,-0.9178288,2.844164711531078,17.26591813611309,7355.009944019368
2587,-0.7373737,81.41325402259827,0.14999999,0.8366039392433294,-0.48363632,2.8430914571660706,17.332344330742725,7355.077599688625
2588,-0.37373737,81.43146896362305,0.14999999,0.8366599966192327,-0.24257633,2.8421160588253565,17.081239448602368,7355.396360240023
2589,-0.23232323,81.45046257972717,0.14999999,0.836693897899892,-0.1095564,2.8415261765418833,16.085089173086743,7356.711271066936
2590,-0.83838385,81.47030568122864,0.14999999,0.8367548776349168,-0.87121725,2.8404651291524505,17.30658656208939,7356.804684504847
2591,-0.57575756,81.49302005767822,0.14999999,0.8368180411416594,-0.69538325,2.8393660841351305,17.40716051072343,7356.797523994123
2592,0.15151516,81.51092171669006,0.14999999,0.8366892156578223,0.19722542,2.8416076475538943,8.750501534429338,7365.447022459694
2593,-0.7777778,81.5298969745636,0.14999999,0.836751361705519,-0.7568532,2.8405263063239743,17.362310161628848,7365.4847122980655
2594,-0.4949495,81.54682397842407,0.14999999,0.8368143238314407,-0.57743853,2.8394307653329345,17.40130702443302,7365.483405273632
2595,0.8181818,81.56943559646606,0.14999999,0.8365780180169302,0.75675243,2.843542486505416,3.8906527920779546,7378.992752481555
2596,-0.7979798,81.59034490585327,0.14999999,0.8366403518309447,-0.6779423,2.8424578781415666,17.37210082604806,7379.020651655506
2597,-0.3939394,81.6100401878357,0.14999999,0.8367025588699655,-0.43216822,2.841375475662603,17.36854135972645,7379.05211029578
2598,-0.8181818,81.6317868232727,0.14999999,0.8367650757443881,-0.7505963,2.8402876820476486,17.384712335988937,7379.067397959791
2599,-0.45454547,81.65043926239014,0.14999999,0.8368273702474978,-0.68166435,2.83920375769354,17.37683171428201,7379.09056624551
2600,-0.5555556,81.67308449745178,0.14999999,0.836890141321946,-0.4684613,2.8381115409981432,17.400559650338295,7379.090006595172
2601,-0.05050505,81.69473218917847,0.14999999,0.8368705888390322,-0.04368872,2.8384517542008414,13.676993918783097,7382.813012676389
2602,-0.5151515,81.71331095695496,0.14999999,0.8369330446490738,-0.6981386,2.837365023106117,17.389222554271765,7382.823790122117
2603,-0.33333334,81.73153162002563,0.14999999,0.8369926293689559,-0.31792137,2.836328248980168,17.261358026740595,7382.962432095377
2604,0.01010101,81.75768685340881,0.14999999,0.8368670176122022,0.15976667,2.8385138935476837,8.872253297208884,7391.490178798168
2605,-0.11111111,81.77725267410278,0.14999999,0.8369131407794101,-0.18383358,2.8377113504382656,16.652110906486314,7392.238067891682
2606,-0.13131313,81.80022644996643,0.14999999,0.8369639105320102,-0.19299689,2.8368279567430252,16.864412619357875,7392.773655272324
2607,-0.85858583,81.81512904167175,0.14999999,0.8370218325180788,-1.0936086,2.8358201141854336,17.19061759089845,7392.983037681425
2608,0.13131313,81.8340528011322,0.14999999,0.8369012785686766,0.034940034,2.837917752905031,9.093538105104583,7401.289499576321
2609,-0.21212122,81.85143828392029,0.14999999,0.8369575673311418,-0.29040882,2.836938328438134,17.117400681229437,7401.572098895092
2610,-0.3131313,81.87801170349121,0.14999999,0.8370169874655893,-0.37860876,2.835904418098747,17.26156765736133,7401.71053123773
2611,-0.25252524,81.89728116989136,0.14999999,0.8370792152617685,-0.4761474,2.8348216544452285,17.39119148123831,7401.7193397564915
2612,-0.9191919,81.91659188270569,0.14999999,0.8371373487398516,-0.9907327,2.833810131926583,17.207275164256902,7401.912064592235
2613,-0.8989899,81.93546986579895,0.14999999,0.8371988530585398,-0.7926823,2.8327399567814093,17.36255752241138,7401.949507069823
2614,-0.8787879,81.9543285369873,0.14999999,0.8372592200997845,-0.8557027,2.8316895702637495,17.3129704003819,7402.036536669441
2615,-0.2929293,81.97690033912659,0.14999999,0.837321845350015,-0.5591252,2.830599890909743,17.417821940462016,7402.018714728979
2616,-0.959596,81.99636125564575,0.14999999,0.8373831938809309,-0.7649948,2.8295324264718045,17.361887078738462,7402.056827650241
2617,-0.35353535,82.01159191131592,0.14999999,0.8374322080931477,-0.20201145,2.828679579179231,16.802368938192693,7402.654458712048
2618,-0.93939394,82.0354483127594,0.14999999,0.8374898799175742,-1.0134305,2.8276760894342114,17.198456573282566,7402.856002138766
2619,-0.61616164,82.05482888221741,0.14999999,0.837551513935338,-0.62115526,2.8266036575251214,17.381023080471934,7402.874979058293
2620,-0.41414142,82.07415223121643,0.14999999,0.8376085488530643,-0.30994654,2.825611249956684,17.173504171780483,7403.101474886513
2621,-0.97979796,82.10264897346497,0.14999999,0.8376660027716593,-1.0306748,2.8246115517731334,17.194597689130678,7403.306877197382
2622,-0.17171717,82.15836811065674,0.14999999,0.8377203155560297,-0.28708002,2.8236665093250886,17.053289746999788,7403.6535874503825
2623,-0.65656567,82.2227737903595,0.14999999,0.837779979019527,-0.86351,2.8226283650602326,17.299385897392295,7403.75420155299
2624,-0.47474748,82.26180124282837,0.14999999,0.8378399705623327,-0.47979483,2.8215845122154133,17.316441499744613,7403.837760053245
2625,-0.6363636,82.29035472869873,0.14999999,0.8379010725712782,-0.60780436,2.820521337259761,17.369249746372674,7403.868510306872
2626,-0.5959596,82.31481337547302,0.14999999,0.8379586192024687,-0.9908694,2.8195200258770465,17.208922353748477,7404.059587953124
2627,-0.27272728,82.3426628112793,0.14999999,0.838016753353938,-0.3473522,2.8185084916414818,17.237780410951828,7404.221807542172
2628,0.45454547,82.37460470199585,0.14999999,0.8378880610838075,0.21166278,2.8207477371417524,8.696754333647005,7412.925053208525
2629,-1.0,82.40870332717896,0.14999999,0.8379484381512069,-0.8185393,2.8196971761690035,17.341177060215127,7412.98387614831
2630,-0.67676765,82.44991421699524,0.14999999,0.8380077027042523,-0.8937528,2.818665972946014,17.292367300292437,7413.091508848017
2631,-0.43434343,82.49255728721619,0.14999999,0.8380618093409286,-0.27806866,2.8177245174678447,17.058303390116663,7413.4332054579
2632,-0.53535354,82.51916861534119,0.14999999,0.8381199940649443,-0.35397822,2.816712103269972,17.246949651333257,7413.586255806566
2633,-0.7171717,82.54531502723694,0.14999999,0.8381811412588045,-0.647526,2.8156481420968027,17.384697665684136,7413.601558140882
2634,0.7373737,82.56986975669861,0.14999999,0.8379931612243501,0.58686393,2.8189189946963094,5.968926110803504,7425.032632030078
2635,-0.6969697,82.5979015827179,0.14999999,0.8380514933551342,-0.93903536,2.817904015620667,17.255550869621292,7425.177081160457
2636,-0.75757575,82.62581896781921,0.14999999,0.8381104024379993,-0.9002776,2.8168789975788155,17.28404354269977,7425.293037617757
2637,-0.7373737,82.65337562561035,0.14999999,0.8381673033432367,-1.0958503,2.8158889218276824,17.193950758159247,7425.499086859598
2638,-0.57575756,82.67822360992432,0.14999999,0.8382289088237485,-0.56633633,2.8148169864667794,17.411876560233726,7425.487210299364
2639,-0.83838385,82.7024552822113,0.14999999,0.8382885906470108,-0.8412004,2.813778522742014,17.325688783189612,7425.561521516174
2640,-0.7777778,82.73532843589783,0.14999999,0.8383470102487918,-0.9232741,2.8127620216710234,17.269784304672545,7425.691737211501
2641,0.25252524,82.7631721496582,0.14999999,0.8382089466935544,0.3076791,2.8151643275321523,8.242748199086378,7434.848989012415
2642,-0.37373737,82.78691101074219,0.14999999,0.8382563226493902,-0.21902266,2.8143399859006095,16.762746263005027,7435.48624274941
2643,-0.4949495,82.8143036365509,0.14999999,0.8383169282040737,-0.7134751,2.813285449249116,17.37280038399507,7435.513442365414
2644,0.030303031,82.84533524513245,0.14999999,0.8383236614870097,-0.063407496,2.8131682901260304,14.89648327218985,7438.016959093225
2645,-0.7979798,82.86974287033081,0.14999999,0.8383828270657762,-0.8490188,2.8121388090554933,17.30980914144536,7438.107149951779
2646,-0.8181818,82.89534783363342,0.14999999,0.8384395662731815,-1.1009841,2.8111515468466415,17.200156995565656,7438.306992956213
2647,-0.3939394,82.92288422584534,0.14999999,0.8385000213388054,-0.4456222,2.8100996287047817,17.373275774656086,7438.333717181557
2648,-0.5555556,82.95463752746582,0.14999999,0.838552755042736,-0.26216757,2.809182062256392,17.019616326631354,7438.714100854926
2649,0.6363636,82.98303771018982,0.14999999,0.8383878056329764,0.4821769,2.8120521819862065,6.987870773464369,7449.1262300814615
2650,-0.45454547,83.00755381584167,0.14999999,0.8384483459315465,-0.70821875,2.810998780791087,17.379460985081103,7449.14676909638
2651,-0.5151515,83.04063439369202,0.14999999,0.8385087151384334,-0.4960289,2.809948356591255,17.373675772962695,7449.173093323418
2652,-0.33333334,83.06903386116028,0.14999999,0.8385587277429133,-0.22745904,2.8090781372733087,16.897873274603285,7449.6752200488145
2653,-0.07070707,83.09725189208984,0.14999999,0.8384392604150165,0.056052685,2.811156868778711,9.076047178893605,7457.999172869921
2654,-0.85858583,83.12398862838745,0.14999999,0.8384999707804961,-0.59670645,2.8101005084193655,17.392423524924563,7458.006749344996
2655,-0.23232323,83.14339542388916,0.14999999,0.838557785706837,-0.37587002,2.8090945287010354,17.260775643746612,7458.145973701249
2656,0.09090909,83.16512823104858,0.14999999,0.8384316956687817,0.19350693,2.8112884953631974,8.763730016597421,7466.782243684652
2657,-0.3131313,83.18391394615173,0.14999999,0.8384483161016653,-0.08876671,2.8109992998310247,15.35710403361859,7468.825139651033
2658,-0.25252524,83.20486164093018,0.14999999,0.8385034704386926,-0.30507004,2.8100396143667505,17.139844664210315,7469.085294986823
2659,-0.09090909,83.22281289100647,0.14999999,0.8383828375165967,0.10266709,2.8121386272112177,9.008685232194852,7477.476609754628
2660,-0.21212122,83.24565386772156,0.14999999,0.8384424469579996,-0.4474249,2.8111014229308076,17.34682475868019,7477.529784995948
2661,-0.9191919,83.26334834098816,0.14999999,0.838498850168567,-1.0792843,2.810120007066934,17.200446190835795,7477.729338805112
2662,-0.8989899,83.28214979171753,0.14999999,0.8385551446587338,-1.0483396,2.8091404829380324,17.197373224070063,7477.931965581042
2663,-0.8787879,83.30136346817017,0.14999999,0.838615887395584,-0.6329328,2.808083559316839,17.40544712030033,7477.926518460742
2664,-0.13131313,83.31965827941895,0.14999999,0.8386586441390896,-0.15511519,2.80733959197984,16.57384542644806,7478.752673034294
2665,-0.959596,83.34218764305115,0.14999999,0.8387183159898084,-0.78566253,2.806301301777334,17.35970379769858,7478.792969236596
2666,-0.2929293,83.36392641067505,0.14999999,0.8387760413563795,-0.35092488,2.805296880398998,17.27148609286718,7478.921483143728
2667,-0.11111111,83.382084608078,0.14999999,0.8387995518553636,-0.10693793,2.8048877977166753,15.685726633355019,7480.6357565103735
2668,-0.61616164,83.39902353286743,0.14999999,0.8388598991115297,-0.642948,2.8038377554593836,17.39662494473773,7480.639131565636
2669,-0.93939394,83.42136859893799,0.14999999,0.8389177847760066,-0.90086496,2.802830544897487,17.284407234243734,7480.754724331392
2670,-0.41414142,83.44396114349365,0.14999999,0.8389715501588243,-0.28154433,2.80189502723646,17.09500161004471,7481.0597227213475
2671,-0.65656567,83.45861554145813,0.14999999,0.8390311123107492,-0.51538676,2.8008586457929643,17.366279808339872,7481.0934429130075
2672,-0.35353535,83.48183465003967,0.14999999,0.8390891914176914,-0.39571974,2.799848069332171,17.29940165744723,7481.1940412555605
2673,-0.97979796,83.51509761810303,0.14999999,0.8391450510667151,-1.1107786,2.798876111439159,17.19819537868878,7481.395845876872
2674,-0.6363636,83.55769062042236,0.14999999,0.839204905248453,-0.6012178,2.7978346486769206,17.385995314787234,7481.409850562085
2675,-0.47474748,83.58761191368103,0.14999999,0.8392625378901559,-0.36961392,2.7968318407112887,17.284676659388257,7481.525173902697
2676,0.57575756,83.62523245811462,0.14999999,0.8390957434062998,0.4990846,2.799734064730385,6.836816684186595,7492.08835721851
2677,-0.5959596,83.66180324554443,0.14999999,0.8391557017708641,-0.66416436,2.798690789186966,17.393114565002975,7492.095242653508
2678,-1.0,83.68962264060974,0.14999999,0.8392114736919051,-1.2205074,2.7977203577608534,17.200124569942023,7492.295118083565
2679,-0.67676765,83.7214617729187,0.14999999,0.8392714860865238,-0.6778337,2.7966761420944866,17.399733412435516,7492.29538467113
2680,-0.7171717,83.75306606292725,0.14999999,0.8393312113897504,-0.6603486,2.7956369218183426,17.38843419797163,7492.306950473158
2681,-0.53535354,83.78470063209534,0.14999999,0.8393902969374311,-0.5852741,2.794608833288699,17.360668426156607,7492.346282047002
2682,-0.6969697,83.81762790679932,0.14999999,0.8394474458716379,-0.9132586,2.7936144418335003,17.272349049554823,7492.473932997447
2683,-0.43434343,83.84910821914673,0.14999999,0.8395017322014338,-0.2762397,2.792669859695052,17.1406994356227,7492.733233561825
2684,-0.75757575,83.8870108127594,0.14999999,0.8395615524436058,-0.64921016,2.7916289874812623,17.40103116211586,7492.7322023997085
2685,-0.27272728,83.92045712471008,0.14999999,0.8396049967474163,-0.19330834,2.7908730565949567,16.638045442250384,7493.4941569574585
2686,-0.57575756,83.94933223724365,0.14999999,0.8396634814754088,-0.502177,2.7898554223278893,17.34249258474748,7493.551664372711
2687,-0.7373737,83.98075413703918,0.14999999,0.8397219995566821,-0.81497735,2.788837207713731,17.346087245914564,7493.605577126796
2688,0.2929293,84.02188682556152,0.14999999,0.8395922874902927,0.24806792,2.791094197668909,8.544373792768706,7502.461203334027
2689,-0.83838385,84.07243824005127,0.14999999,0.8396503923697889,-0.83188605,2.7900831727656725,17.32755176713394,7502.533651566893
2690,-0.17171717,84.12210631370544,0.14999999,0.839708789978026,-0.41376102,2.7890670543823473,17.343275278379654,7502.590376288514
2691,-0.7777778,84.1669557094574,0.14999999,0.8397670284338629,-0.58431745,2.7880537052507863,17.337855458647454,7502.652520829866
2692,-0.4949495,84.20003247261047,0.14999999,0.8398170689354524,-0.25237542,2.7871830005231293,16.955883421603033,7503.096637408264
2693,-0.7979798,84.23510932922363,0.14999999,0.8398722159602604,-1.0892096,2.786223442291471,17.196907317331377,7503.299730090932
2694,0.21212122,84.26849722862244,0.14999999,0.8397208698264383,0.4172789,2.7888568650199757,7.519335727117861,7513.180394363814
2695,-0.8181818,84.30113935470581,0.14999999,0.8397779684197098,-0.8846468,2.7878633494970524,17.28866746925723,7513.291726894557
2696,-0.5151515,84.33374333381653,0.14999999,0.839837192595037,-0.5754572,2.786832848846357,17.39036640477827,7513.301360489779
2697,-0.3939394,84.36538648605347,0.14999999,0.8398930133096886,-0.38811314,2.7858615684114207,17.232710484177538,7513.468650005601
2698,-0.37373737,84.39830112457275,0.14999999,0.8399443927786774,-0.29023463,2.784967565651015,17.026157879164053,7513.842492126438
2699,-0.45454547,84.43222284317017,0.14999999,0.8399997226758351,-0.36527938,2.7840048254404737,17.21346826259995,7514.029023863838
2700,-0.5555556,84.4656081199646,0.14999999,0.8400571718164467,-0.8476037,2.7830052103938288,17.314955800499895,7514.114068063338
