Iteration,ReturnLastEpisode,ReturnMean,Regret,LQGsigma_higher,LQGmu1_higher,LQGmu1_actor,Regret/t,TimeElapsed
2768,8.326808856232416,0.8432181098297719,7551.117532646742,0.14999999,0.35353535,0.29229045,2.7280048889619732,97.3249921798706
2769,17.286641244030275,0.8432723774423171,7551.230891402712,0.14999999,-0.5151515,-0.41469002,2.727060632503688,97.35913157463074
2770,16.0253598313683,0.8433004371224673,7552.605531571344,0.14999999,-0.17171717,-0.10702474,2.7265723940690774,97.39591860771179
2771,9.011695889529745,0.8431830113266344,7560.993835681814,0.14999999,0.4949495,0.10104385,2.7286156029165696,97.4312002658844
2772,6.498128831024506,0.8430135570223837,7571.895706850789,0.14999999,0.45454547,0.53505594,2.73156410781053,97.4665424823761
2773,17.34465660849544,0.8430690225068024,7571.951050242294,0.14999999,-0.9191919,-0.8160475,2.7305990083816423,97.50156688690186
2774,17.19350658214609,0.8431213165009211,7572.157543660148,0.14999999,-0.8989899,-1.1242115,2.7296890928839757,97.53579449653625
2775,15.448783887570361,0.8431374389609078,7574.108759772577,0.14999999,-0.030303031,-0.08837149,2.729408562080208,97.57211184501648
2776,7.061662727018367,0.8429799120324134,7584.447097045559,0.14999999,0.27272728,0.4736979,2.732149530636008,97.60662961006165
2777,17.365889000270215,0.8430357491536538,7584.481208045288,0.14999999,-0.45454547,-0.42206213,2.7311779647264274,97.64120054244995
2778,8.817694222022903,0.8429147010206786,7593.063513823266,0.14999999,0.43434343,0.17753261,2.7332842022401964,97.67665457725525
2779,17.088010715119957,0.8429647747451506,7593.3755031081455,0.14999999,-0.33333334,-0.28127754,2.732412919434381,97.71196794509888
2780,8.737522228476829,0.842842181822549,7602.037980879669,0.14999999,0.2929293,0.20080696,2.7345460362876506,97.74756836891174
2781,17.40680878479307,0.8428988337922174,7602.031172094876,0.14999999,-0.43434343,-0.61331093,2.7335602920154174,97.78205156326294
2782,17.221252179493135,0.842951611758774,7602.209919915383,0.14999999,-0.6969697,-0.97800666,2.732641955397334,97.81768655776978
2783,17.38387400198464,0.843007710072373,7602.226045913398,0.14999999,-0.959596,-0.7138186,2.7316658447407107,97.85213351249695
2784,17.377350898809716,0.8430636334263405,7602.248695014588,0.14999999,-0.93939394,-0.7072476,2.730692778381677,97.88696813583374
2785,9.49302717978825,0.8429568157032791,7610.1556678348,0.14999999,0.09090909,0.009865887,2.732551406762944,97.92152500152588
2786,17.2094562877074,0.843009253749307,7610.346211547092,0.14999999,-0.23232323,-0.33766955,2.7316389847620575,97.95799088478088
2787,16.94610581033389,0.8430562235639038,7610.800105736758,0.14999999,-0.11111111,-0.19494039,2.7308217099880725,97.99373245239258
2788,17.336337083364693,0.8431112038322409,7610.863768653394,0.14999999,-0.47474748,-0.40484807,2.7298650533190076,98.02946448326111
2789,8.164861433039091,0.8429771535296638,7620.098907220355,0.14999999,0.25252524,0.3212803,2.732197528583849,98.06403613090515
2790,17.352201854407305,0.8430324495248639,7620.146705365947,0.14999999,-0.61616164,-0.7637783,2.7312353782673644,98.09877681732178
2791,16.925279512863,0.8430789148648345,7620.6214258530845,0.14999999,-0.25252524,-0.23311563,2.7304268813518755,98.13331627845764
2792,17.111669677354172,0.8431291836244825,7620.90975617573,0.14999999,-0.05050505,-0.26704887,2.729552204934001,98.16792297363281
2793,17.324341277536675,0.843183792508813,7620.985414898193,0.14999999,-0.97979796,-0.8644322,2.7286020103466497,98.20354843139648
2794,17.371745270924414,0.8432393373808555,7621.013669627268,0.14999999,-0.6363636,-0.45511594,2.7276355295731096,98.23827862739563
2795,10.914945197481465,0.8431620766880554,7627.498724429787,0.14999999,-0.01010101,-0.002047808,2.728979865627831,98.27282500267029
2796,17.389768046018382,0.8432179600499938,7627.508956383769,0.14999999,-0.7373737,-0.6674236,2.7280074951301034,98.30858135223389
2797,17.37129954978582,0.8432734239716199,7627.537656833983,0.14999999,-0.5959596,-0.72529495,2.727042422893809,98.34410500526428
2798,16.975035180474,0.8433207089289245,7627.96262165351,0.14999999,-0.1919192,-0.22329734,2.7262196646367083,98.37982940673828
2799,17.392069126906854,0.8433765229674265,7627.970552526603,0.14999999,-0.57575756,-0.6758628,2.725248500366775,98.4164469242096
2800,17.385152183793718,0.8434321551653773,7627.985400342809,0.14999999,-0.7171717,-0.6675042,2.7242805001224317,98.46911120414734
2801,17.391329911242927,0.8434878743956062,7627.994070431566,0.14999999,-0.65656567,-0.5934746,2.7233109855164463,98.52594757080078
2802,17.389374326964003,0.8435435137441931,7628.004696104602,0.14999999,-0.67676765,-0.6806653,2.7223428608510356,98.57084822654724
2803,17.33035187835679,0.84359790322712,7628.074344226245,0.14999999,-0.7979798,-0.83114654,2.7213964838481073,98.60693979263306
2804,17.232735408017987,0.8436502531519373,7628.241608818226,0.14999999,-0.37373737,-0.3554607,2.720485595156286,98.64154100418091
2805,17.31055633146743,0.8437041602129455,7628.331052486759,0.14999999,-0.7777778,-0.86258507,2.719547612294745,98.6770167350769
2806,2.877365522562406,0.8434624145516543,7642.853686964197,0.14999999,0.7979798,0.8270233,2.7237539868012104,98.7123863697052
2807,9.07208181930818,0.8433476734038282,7651.181605144889,0.14999999,0.07070707,0.05981166,2.725750482773384,98.74698901176453
2808,17.372563718008415,0.8434028997317414,7651.2090414268805,0.14999999,-1.0,-0.71784246,2.7247895446676926,98.78172397613525
2809,17.402101288119983,0.8434586910681435,7651.206940138761,0.14999999,-0.5555556,-0.66748196,2.7238187754142973,98.81680703163147
2810,16.96956882199382,0.8435055963652641,7651.637371316767,0.14999999,-0.53535354,-0.2664793,2.723002623244401,98.85121488571167
2811,17.346864114131737,0.8435601821415324,7651.690507202635,0.14999999,-0.75757575,-0.787852,2.72205283073733,98.88573861122131
2812,16.760926676282814,0.8436027537865968,7652.3295805263515,0.14999999,-0.3131313,-0.16252317,2.7213120841132117,98.92196130752563
2813,12.207229475294854,0.8435522604195816,7657.522351051057,0.14999999,-0.07070707,-0.025447838,2.7221906686992736,98.95961785316467
2814,17.381474425364537,0.8436074782772159,7657.540876625692,0.14999999,-0.83838385,-0.7635899,2.7212298779764366,98.99476766586304
2815,17.292612055193292,0.8436608426824582,7657.648264570499,0.14999999,-0.27272728,-0.3703491,2.7203013373252216,99.02940130233765
2816,5.666438843295125,0.8434768925979782,7669.381825727204,0.14999999,0.67676765,0.6145182,2.723502068795172,99.06659364700317
2817,17.406394445126526,0.8435325868131888,7669.375431282077,0.14999999,-0.4949495,-0.6347166,2.7225329894505066,99.10166025161743
2818,16.953432607108756,0.8435790036409005,7669.821998674969,0.14999999,-0.3939394,-0.21283454,2.7217253366483214,99.13624358177185
2819,17.375338973409907,0.8436339889888894,7669.8466597015595,0.14999999,-0.41414142,-0.4224863,2.7207685915933166,99.17079401016235
2820,17.20037042743694,0.843685369502035,7670.0462892741225,0.14999999,-0.8181818,-1.0229448,2.7198745706645826,99.20526671409607
2821,16.584215462800007,0.8437241608744893,7670.862073811322,0.14999999,-0.35353535,-0.18599825,2.719199600783879,99.23973512649536
2822,17.261069047171258,0.8437767091741373,7671.001004764151,0.14999999,-0.85858583,-0.9133083,2.7182852603700036,99.2742908000946
2823,8.77583671217467,0.8436564759904887,7679.625168051976,0.14999999,0.1919192,0.19004,2.720377317765489,99.3093056678772
2824,17.198523553178067,0.8437077381781197,7679.8266444987985,0.14999999,-0.8787879,-1.0039974,2.7194853557007077,99.34465050697327
2825,17.345958707327608,0.8437619634667582,7679.880685791471,0.14999999,-0.2929293,-0.44823664,2.718541835678397,99.38018488883972
2826,17.318095327650223,0.8438155837326662,7679.962590463821,0.14999999,-0.13131313,-0.35645425,2.7176088430515994,99.41569805145264
2827,17.307748288067295,0.8438689557148885,7680.054842175753,0.14999999,-0.5151515,-0.44761983,2.7166801705609314,99.452383518219
2828,17.210398699214764,0.8439203115910566,7680.244443476538,0.14999999,-0.9191919,-0.9920894,2.7157865783156074,99.4870240688324
2829,17.18994371456294,0.8439712156165414,7680.454499761975,0.14999999,-0.8989899,-1.0673708,2.714900848272172,99.52273416519165
2830,17.322457042802018,0.844024774730531,7680.532042719173,0.14999999,-0.45454547,-0.41965315,2.7139689196887535,99.5587944984436
2831,9.066867169120018,0.8439107018041212,7688.865175550052,0.14999999,-0.15151516,0.06442189,2.7159537886082843,99.59349942207336
2832,17.390985070108698,0.8439656351370226,7688.8741904799435,0.14999999,-0.43434343,-0.63100386,2.714997948615799,99.6282422542572
2833,17.20236659409937,0.8440167033061523,7689.071823885844,0.14999999,-0.959596,-1.0639291,2.714109362472942,99.66301774978638
2834,2.8361219528720794,0.843776399428674,7703.635701932973,0.14999999,0.9191919,0.8297575,2.718290649941063,99.69709587097168
2835,17.36532825730612,0.8438308018878207,7703.670373675666,0.14999999,-0.6969697,-0.76648873,2.7173440471519106,99.73139333724976
2836,17.381183738694695,0.8438854872911298,7703.689189936971,0.14999999,-0.33333334,-0.5934806,2.716392521134334,99.76603126525879
2837,17.276611085139926,0.8439380157351772,7703.812578851831,0.14999999,-0.93939394,-0.90438664,2.7154785262079066,99.80058455467224
2838,16.23856120360464,0.8439694860058433,7704.974017648226,0.14999999,0.11111111,-0.11991588,2.714930943498318,99.83451652526855
2839,17.373423971404907,0.8440239076881361,7705.000593676821,0.14999999,-0.61616164,-0.6804913,2.713984006226425,99.86919331550598
2840,17.296935249588522,0.8440767431919368,7705.103658427232,0.14999999,-0.47474748,-0.43013883,2.713064668460293,99.90330147743225
2841,4.763142378286109,0.843875992425183,7717.740516048946,0.14999999,0.53535354,0.69053984,2.7165577318018115,99.93929886817932
2842,17.369094610140543,0.8439303020084848,7717.771421438805,0.14999999,-0.6363636,-0.70672965,2.7156127450523595,99.97348976135254
2843,17.19266397874407,0.8439810068395439,7717.978757460061,0.14999999,-0.97979796,-1.0627178,2.7147304809919315,100.00777053833008
2844,17.199382345820588,0.8440318117772796,7718.17937511424,0.14999999,-0.7373737,-1.0101528,2.713846475075331,100.04207801818848
2845,17.414513145543857,0.8440869268131485,7718.164861968697,0.14999999,-0.5959596,-0.5592357,2.7128874734512114,100.10091733932495
2846,17.38776417087284,0.8441414629567241,7718.177097797824,0.14999999,-0.57575756,-0.6934438,2.711938544552995,100.16508150100708
2847,16.24007419332957,0.8441727928247822,7719.337023604495,0.14999999,-0.23232323,-0.13551849,2.711393404848786,100.21962118148804
2848,17.352908591657904,0.8442265571521688,7719.384115012836,0.14999999,-0.7171717,-0.79281515,2.71045790555226,100.25891351699829
2849,17.163384999600563,0.8442764605848141,7719.6207300132355,0.14999999,-0.17171717,-0.2853782,2.7095895858242316,100.29341673851013
2850,17.396283180220724,0.8443310254722116,7719.624446833015,0.14999999,-0.65656567,-0.5681504,2.708640156783514,100.3298077583313
2851,17.344227926998958,0.8443845027373732,7719.680218906016,0.14999999,-0.67676765,-0.8228192,2.7077096523697004,100.36599683761597
2852,8.898264458612605,0.844267746077618,7728.181954447404,0.14999999,0.17171717,0.15056056,2.7097412182494405,100.40258288383484
2853,17.376241663843714,0.8443218529238515,7728.20571278356,0.14999999,-0.7979798,-0.7202767,2.708799759124977,100.43865251541138
2854,17.405495900986004,0.8443765109488882,7728.200216882574,0.14999999,-0.7777778,-0.54371244,2.707848709489339,100.47416996955872
2855,16.394062745127524,0.8444107704946462,7729.206154137446,0.14999999,-0.25252524,-0.15947293,2.707252593393151,100.50895309448242
2856,9.09582279553048,0.8442981436270096,7737.510331341916,0.14999999,-0.21212122,0.031142727,2.7092123008900266,100.54395818710327
2857,6.072009279642539,0.8441247687256891,7748.838322062274,0.14999999,0.41414142,0.5771371,2.7122290241730043,100.5811128616333
2858,17.269642086229556,0.8441766873391074,7748.968679976044,0.14999999,-0.37373737,-0.37336063,2.7113256402995254,100.61660623550415
2859,17.330464487362317,0.8442297922774884,7749.038215488681,0.14999999,-1.0,-0.8183291,2.7104016143716967,100.65230512619019
2860,17.368031124846027,0.8442836149754069,7749.070184363835,0.14999999,-0.5555556,-0.7500393,2.7094650994279146,100.68795800209045
2861,9.078165545942012,0.8441708746877769,7757.392018817894,0.14999999,-0.11111111,0.053937323,2.711426780432679,100.7233657836914
2862,8.891209746899975,0.8440544589614408,7765.900809070994,0.14999999,-0.05050505,0.15311214,2.7134524140709275,100.75826621055603
2863,16.914106143288926,0.8440991745069332,7766.386702927705,0.14999999,-0.1919192,-0.23341359,2.7126743635793593,100.794264793396
2864,17.253075359568037,0.844150660847939,7766.5336275681375,0.14999999,-0.75757575,-0.9247175,2.711778501245858,100.83107781410217
2865,17.364946073729396,0.8442043553490519,7766.568681494408,0.14999999,-0.83838385,-0.66232526,2.7108442169264952,100.86631321907043
2866,17.29773676177718,0.8442566646466974,7766.670944732631,0.14999999,-0.53535354,-0.8739883,2.7099340351474637,100.90102314949036
2867,17.366273583523196,0.8443103113280911,7766.7046711491075,0.14999999,-0.4949495,-0.4679642,2.709000582891213,100.93582534790039
2868,10.764491443909776,0.8442316288393287,7773.340179705197,0.14999999,-0.27272728,-0.013012171,2.7103696581956753,100.97019147872925
2869,17.304755939694658,0.8442840145397789,7773.4354237655025,0.14999999,-0.41414142,-0.3991066,2.7094581470078434,101.00464415550232
2870,17.380595916511066,0.8443378824172173,7773.454827848991,0.14999999,-0.3131313,-0.53824097,2.708520845940415,101.03901100158691
2871,17.364122810925203,0.844391383012886,7773.490705038066,0.14999999,-0.8181818,-0.57793224,2.7075899355757804,101.07391095161438
2872,17.262038322307397,0.8444428035508162,7773.628666715758,0.14999999,-0.85858583,-0.9340961,2.7066952182157933,101.10872149467468
2873,16.94652600394062,0.8444878768096181,7774.082140711817,0.14999999,-0.3939394,-0.25485852,2.7059109435126407,101.14400315284729
2874,3.236889834803799,0.8442587676497768,7788.245250877014,0.14999999,0.75757575,0.8027949,2.709897442893881,101.17839860916138
2875,17.309677793992503,0.8443111329718535,7788.335573083022,0.14999999,-0.8787879,-0.8537618,2.7089862862897465,101.2126259803772
2876,9.008523784872557,0.8441975794666493,7796.727049298149,0.14999999,-0.030303031,0.102753416,2.7109621172803022,101.24821829795837
2877,17.0967721708255,0.8442456766282062,7797.030277127324,0.14999999,-0.2929293,-0.29323375,2.7101252266692124,101.28422808647156
2878,17.329624830985725,0.8442983902395433,7797.100652296338,0.14999999,-0.5151515,-0.40952742,2.7092080098319453,101.31896114349365
2879,16.479415612393336,0.8443340951582816,7798.021236683945,0.14999999,-0.35353535,-0.15622163,2.7085867442458995,101.35399079322815
2880,17.338654624993996,0.8443869216543152,7798.082582058951,0.14999999,-0.9191919,-0.7744799,2.7076675632149136,101.38835287094116
2881,9.489292473298093,0.8442831294692206,7805.993289585653,0.14999999,-0.13131313,0.0038581789,2.7094735472355613,101.42335486412048
2882,17.28879682680275,0.8443349427529004,7806.10449275885,0.14999999,-0.8989899,-0.8984442,2.7085719960995314,101.46020770072937
2883,17.049577267190354,0.8443819513618944,7806.454915491659,0.14999999,-0.45454547,-0.2923991,2.7077540463030383,101.49168848991394
2884,17.225256058412715,0.8444324282319964,7806.629659433247,0.14999999,-0.43434343,-0.32862228,2.7068757487632618,101.52991151809692
2885,17.359121655743458,0.8444855368079542,7806.670537777503,0.14999999,-0.6969697,-0.78641224,2.7059516595415958,101.5657320022583
2886,17.196689136697962,0.8445353739288199,7806.873848640806,0.14999999,-0.959596,-1.0769085,2.705084493638533,101.60644435882568
2887,17.302879011548942,0.8445872904373299,7806.970969629257,0.14999999,-0.93939394,-0.8815636,2.7041811463904595,101.64085078239441
2888,8.294279952918188,0.8444598996705285,7816.076689676338,0.14999999,0.13131313,0.29833955,2.706397745732804,101.67606854438782
2889,17.322566996651428,0.84451219801865,7816.154122679686,0.14999999,-0.33333334,-0.4133786,2.7054877544754885,101.71066069602966
2890,17.318182808624126,0.844564372989081,7816.235939871062,0.14999999,-0.61616164,-0.8625742,2.7045799099899868,101.75550055503845
2891,6.458251027814268,0.8444006232413066,7827.177688843248,0.14999999,0.61616164,0.53913337,2.707429155601262,101.8082959651947
2892,16.862544713062213,0.8444437460427855,7827.715144130186,0.14999999,-0.47474748,-0.22173977,2.7066788188555275,101.86108422279358
2893,17.34675110273502,0.8444964580968835,7827.768393027451,0.14999999,-0.6363636,-0.45296496,2.705761629114224,101.90004634857178
2894,17.390035990726133,0.8445499933068668,7827.778357036725,0.14999999,-0.5959596,-0.6297683,2.704830116460513,101.93512988090515
2895,17.43090467398221,0.844604302853458,7827.7474523627425,0.14999999,-0.57575756,-0.5519108,2.703885130349825,101.97024750709534
2896,17.38761810613636,0.8446577158693596,7827.759834256606,0.14999999,-0.7171717,-0.7118463,2.7029557438731375,102.0047390460968
2897,17.386705300864637,0.8447110739021392,7827.773128955741,0.14999999,-0.65656567,-0.5643561,2.702027314102776,102.03933548927307
2898,17.387614657558267,0.8447644131446539,7827.785514298183,0.14999999,-0.7373737,-0.53437245,2.701099211283017,102.07429075241089
2899,17.244985883528404,0.8448148880427522,7827.940528414655,0.14999999,-0.97979796,-0.94561917,2.7002209480561072,102.10888051986694
2900,17.38492139776756,0.8448681013274494,7827.955607016887,0.14999999,-0.67676765,-0.61963314,2.699295036902375,102.14347577095032
2901,17.384021469362363,0.844921260097637,7827.971585547525,0.14999999,-0.7979798,-0.62400734,2.6983700743011116,102.17904758453369
2902,17.280259271027816,0.8449723273232786,7828.091326276497,0.14999999,-0.7777778,-0.9041045,2.6974815045749474,102.21367168426514
2903,17.245855252701062,0.8450226782633937,7828.245471023796,0.14999999,-0.5555556,-0.95287764,2.696605398216947,102.24804472923279
2904,17.420660007728117,0.8450764539791314,7828.224811016068,0.14999999,-0.37373737,-0.5815841,2.695669700763109,102.28386735916138
2905,17.216392490315776,0.8451261515317275,7828.4084185257525,0.14999999,-1.0,-0.9688469,2.6948049633479356,102.31818008422852
2906,14.561800347039492,0.8451233156493753,7831.246618178713,0.14999999,-0.17171717,-0.067264885,2.6948543077008646,102.35304808616638
2907,17.337349155202805,0.8451753541980807,7831.309269023511,0.14999999,-0.75757575,-0.8222072,2.693948836953392,102.38990950584412
2908,17.347467143145714,0.8452275569202599,7831.361801880365,0.14999999,-0.83838385,-0.49144876,2.6930405095874708,102.42793607711792
2909,17.3576132850666,0.8452799242028244,7831.404188595299,0.14999999,-0.53535354,-0.4935932,2.692129318870849,102.46401166915894
2910,8.763892608698272,0.8451625331598013,7840.040295986601,0.14999999,0.11111111,0.19346078,2.6941719230194505,102.50132894515991
2911,17.390006815943114,0.8452155263394363,7840.050289170658,0.14999999,-0.4949495,-0.61904716,2.6932498416938024,102.5374116897583
2912,4.270211087209805,0.8450095506883235,7853.180078083448,0.14999999,0.959596,0.72868776,2.6968338180231624,102.57406258583069
2913,17.33297350001275,0.8450614347774451,7853.247104583435,0.14999999,-0.23232323,-0.39791453,2.695931034872446,102.61084270477295
2914,17.349932064169643,0.8451136177210437,7853.297172519266,0.14999999,-0.41414142,-0.4500527,2.695023051653832,102.64943408966064
2915,17.399617385888725,0.8451667444424714,7853.297555133377,0.14999999,-0.8181818,-0.6831237,2.694098646700987,102.68566966056824
2916,9.068967508975149,0.8450556464605816,7861.628587624401,0.14999999,-0.1919192,0.06260584,2.6960317515858714,102.7216112613678
2917,1.5044659345808904,0.844795587466066,7877.52412168982,0.14999999,0.7373737,0.9136512,2.7005567780904425,102.75926542282104
2918,17.013384550517582,0.8448411615352325,7877.910737139303,0.14999999,-0.3131313,-0.2459173,2.699763789286944,102.79527258872986
2919,17.193240766029454,0.8448902455105217,7878.117496373274,0.14999999,-0.85858583,-1.0117389,2.6989097281169148,102.83278846740723
2920,16.9296477956049,0.8449341078456604,7878.587848577668,0.14999999,-0.25252524,-0.25905955,2.698146523485503,102.86947822570801
2921,17.246369532544666,0.8449841717124678,7878.741479045124,0.14999999,-0.8787879,-0.95348275,2.697275412203055,102.90637850761414
2922,17.27943773165105,0.8450348517132514,7878.862041313473,0.14999999,-0.3939394,-0.42205235,2.6963935801894157,102.94305562973022
2923,17.36145472874204,0.8450871096341587,7878.900586584731,0.14999999,-0.5151515,-0.47106138,2.695484292365628,102.97836327552795
2924,17.315664984475408,0.8451384318128157,7878.984921600256,0.14999999,-0.2929293,-0.36477053,2.694591286456996,103.01466536521912
2925,17.3331187222249,0.8451900618355818,7879.051802878031,0.14999999,-0.9191919,-0.8153563,2.693692924060865,103.05278635025024
2926,17.331321449171586,0.8452416212665502,7879.120481428859,0.14999999,-0.8989899,-0.8451271,2.692795789962016,103.08933854103088
2927,6.825972196248254,0.8450868743008486,7889.694509232611,0.14999999,0.37373737,0.50027645,2.6954883871652244,103.12615656852722
2928,17.37201447724886,0.8451392324847019,7889.722494755362,0.14999999,-0.45454547,-0.4854505,2.6945773547661758,103.16288781166077
2929,17.2637660999039,0.8451894309254759,7889.858728655458,0.14999999,-0.43434343,-0.35962522,2.693703901896708,103.19995069503784
2930,17.311139572596396,0.845240524320684,7889.947589082862,0.14999999,-0.35353535,-0.37601116,2.6928148768200892,103.23672842979431
2931,17.38244575511276,0.8452929810286438,7889.965143327749,0.14999999,-0.6969697,-0.71730924,2.691902130101586,103.27328205108643
2932,17.35323472776895,0.8453448293777733,7890.0119085999795,0.14999999,-0.93939394,-0.80429816,2.6909999688267323,103.31038618087769
2933,17.192208022311462,0.8453934871012438,7890.219700577668,0.14999999,-0.959596,-1.149503,2.6901533244383455,103.34672665596008
2934,16.905771382990185,0.8454365009285759,7890.713929194678,0.14999999,-0.33333334,-0.24295923,2.6894048838427667,103.3877100944519
2935,17.357267184715845,0.8454883263425954,7890.756662009962,0.14999999,-0.61616164,-0.7795017,2.6885031216388287,103.44427585601807
2936,16.422459796800208,0.8455218178964813,7891.7342022131625,0.14999999,-0.5959596,-0.14329812,2.687920368601213,103.50102472305298
2937,17.363045761149113,0.8455736920453656,7891.771156452013,0.14999999,-0.6363636,-0.73640513,2.6870177584106276,103.56567764282227
2938,17.35764542696761,0.8456254252438308,7891.813511025046,0.14999999,-0.57575756,-0.5102901,2.6861176007573335,103.63447880744934
2939,17.383024738674457,0.8456776195225054,7891.8304862863715,0.14999999,-0.7171717,-0.6980003,2.6852094203083947,103.69630789756775
2940,17.359595793351364,0.8457293203046945,7891.87089049302,0.14999999,-0.65656567,-0.7322648,2.684309826698306,103.74913334846497
2941,14.353958995857635,0.8457222515702065,7894.916931497162,0.14999999,0.23232323,-0.05480337,2.684432822678396,103.81121706962585
2942,17.34880940083893,0.8457736913254655,7894.968122096323,0.14999999,-0.7373737,-0.76190126,2.6835377709368875,103.87839841842651
2943,17.27817315914695,0.8458237167301876,7895.089948937176,0.14999999,-0.67676765,-0.38838103,2.682667328894725,103.93670964241028
2944,17.197080479482313,0.8458721251003848,7895.292868457694,0.14999999,-0.97979796,-1.0136096,2.6818250232532925,104.00232672691345
2945,17.39023719206058,0.8459242700219411,7895.302631265633,0.14999999,-0.47474748,-0.48941615,2.6809177016182115,104.04469847679138
2946,17.36400690753442,0.845975867836417,7895.338624358099,0.14999999,-0.7979798,-0.77564436,2.6800198996463336,104.10734272003174
2947,17.345171898071474,0.8460270633205781,7895.393452460027,0.14999999,-0.7777778,-0.7973417,2.67912909822193,104.175705909729
2948,6.638210817185104,0.8458694918502535,7906.155241642842,0.14999999,0.5151515,0.5204797,2.681870841805577,104.2210419178009
2949,17.034177088394898,0.8459146278973493,7906.521064554448,0.14999999,-0.37373737,-0.25467938,2.681085474586113,104.27143597602844
2950,17.323813689707865,0.8459653759815942,7906.59725086474,0.14999999,-0.5555556,-0.44984722,2.680202457920251,104.31579875946045
2951,17.196789517002134,0.846013615853037,7906.800461347738,0.14999999,-1.0,-1.0379667,2.679363084157146,104.35892081260681
2952,17.38641111723093,0.8460655147059749,7906.814050230507,0.14999999,-0.75757575,-0.7232759,2.6784600441160253,104.4089560508728
2953,17.37678682087261,0.8461171911010104,7906.837263409634,0.14999999,-0.83838385,-0.47550425,2.677560874842409,104.47397828102112
2954,17.38406502902431,0.8461689741091246,7906.85319838061,0.14999999,-0.53535354,-0.5154536,2.676659850501222,104.53650140762329
2955,17.3364425900645,0.8462197958692538,7906.916755790545,0.14999999,-0.4949495,-0.47600293,2.675775551874973,104.58180665969849
2956,9.164438422662538,0.8461117011694912,7915.1523173678825,0.14999999,0.01010101,0.018936837,2.67765639965084,104.624995470047
2957,17.19635372352904,0.8461597852039309,7915.355963644353,0.14999999,-0.8181818,-1.0933946,2.6768197374515905,104.66282916069031
2958,17.31750455679589,0.8462101905782955,7915.438459087557,0.14999999,-0.41414142,-0.42097783,2.675942683937646,104.70300960540771
2959,8.776088251729494,0.8460946659745279,7924.062370835827,0.14999999,0.3131313,0.1899673,2.6779528120431992,104.74066138267517
2960,17.188774394141166,0.8461425598702678,7924.273596441686,0.14999999,-0.23232323,-0.306269,2.6771194582573266,104.7793390750885
2961,17.202688966347665,0.8461906914898395,7924.470907475338,0.14999999,-0.85858583,-0.98969465,2.6762819680767773,104.81967949867249
2962,8.763968615206924,0.8460750553202601,7933.106938860131,0.14999999,0.030303031,0.1934392,2.678294037427458,104.85742282867432
2963,17.322695001930466,0.8461255049080761,7933.184243858201,0.14999999,-0.8787879,-0.80633545,2.6774162145994604,104.89510345458984
2964,17.400214648052707,0.8461774235420798,7933.184029210148,0.14999999,-0.5151515,-0.6119868,2.676512830367796,104.93691229820251
2965,15.749786111532975,0.8461973165261643,7934.834243098615,0.14999999,-0.07070707,-0.09853848,2.6761666924447267,104.96654939651489
2966,17.43370351678998,0.8462498248428189,7934.8005395818245,0.14999999,-0.3939394,-0.620594,2.6752530477349374,105.00957560539246
2967,16.759727413501977,0.8462892427397082,7935.440812168323,0.14999999,-0.3131313,-0.19514084,2.6745671763290604,105.04622292518616
2968,2.4215499094069672,0.8460509948597498,7950.419262258916,0.14999999,0.8181818,0.85675645,2.6787126894403355,105.0926513671875
2969,17.368148863891044,0.8461022304542518,7950.4511133950255,0.14999999,-0.9191919,-0.77306205,2.6778211900960005,105.13641476631165
2970,16.335469556093674,0.8461334485885873,7951.515643838932,0.14999999,-0.25252524,-0.13707417,2.677277994558563,105.17382073402405
2971,16.94094849315238,0.8461763581412305,7951.97469534578,0.14999999,-0.2929293,-0.23188816,2.6765313683425713,105.21525168418884
2972,17.355989200092406,0.8462272646976041,7952.018706145687,0.14999999,-0.8989899,-0.7630762,2.6756455942616713,105.25580310821533
2973,17.38069657321882,0.8462786146279635,7952.038009572469,0.14999999,-0.45454547,-0.5799486,2.674752105473417,105.29607582092285
2974,17.353878840142524,0.8463294117846552,7952.084130732326,0.14999999,-0.09090909,-0.48797232,2.6738682349469824,105.33566308021545
2975,17.353870956934948,0.8463801746397094,7952.130259775391,0.14999999,-0.43434343,-0.41604963,2.672984961269039,105.37617111206055
2976,17.35055117246841,0.8464308392696559,7952.179708602923,0.14999999,-0.6969697,-0.47201213,2.6721033967079713,105.41653800010681
2977,16.409003904187927,0.8464632932038583,7953.170704698735,0.14999999,-0.35353535,-0.13800712,2.67153869825285,105.45854783058167
2978,17.235580819856384,0.8465116771288506,7953.335123878878,0.14999999,-0.93939394,-0.9658485,2.6706968179579844,105.49887132644653
2979,17.199257466356823,0.8465593278155408,7953.5358664125215,0.14999999,-0.959596,-1.1855135,2.669867696009574,105.53726196289062
2980,17.369522903196955,0.84661023020309,7953.566343509325,0.14999999,-0.61616164,-0.6146733,2.6689819944662165,105.57476711273193
2981,17.372460301251234,0.8466611550700776,7953.593883208074,0.14999999,-0.6363636,-0.68137205,2.668095901780635,105.62669062614441
2982,17.43000183050962,0.8467131547642635,7953.563881377564,0.14999999,-0.57575756,-0.58476883,2.667191107101799,105.66474485397339
2983,16.62023462373875,0.8467495184059504,7954.343646753825,0.14999999,-0.01010101,-0.18869306,2.6665583797364483,105.73063516616821
2984,17.385558236226867,0.846800597660364,7954.358088517598,0.14999999,-0.7171717,-0.53262603,2.6656696007096508,105.79193949699402
