,Iteration,TimestepsSoFar,URet,ReturnMin,DenMISELogLast,ReturnStepMax,DenMISEMeanLog,ReturnLastEpisode,IWMin,SqrtESSClassic,DenMISELogFirst,IWMean,LQGmu1,target_sum_log_mean,ReturnMax,IWFirstEpisode,IWMax,LQGmu01,Bound,IWNorm1,TimeElapsed,IWNorm2,LQGsigma,IWLastEpisode,MISE,ReturnAbsMax,ReturnMean
785,786,15720,9.402456173035992,,18.59825,0.9999992,13.621044,8.559908,,18.193111,14.471687,1.0020448,0.96,-262.02216,17.263716,,2.4683764,0.193,11.393422,787.6072,15865.766039609907,43.291503999999996,0.11,2.3495128,8.546678,17.263716,10.247005
786,787,15740,9.38038026453042,,20.084162,0.9999992,13.629259,8.542461,,18.220934,14.470415,1.0020905999999998,0.96,-261.66257,17.263716,,2.4637764,0.193,11.389511,788.64526,15897.008524417875,43.282375,0.11,2.4162147000000003,8.547112,17.263716,10.24484
787,788,15760,9.359444117531677,,15.410591,0.9999992,13.631521,8.521669000000001,,18.248697,14.469145999999999,1.0021617,0.96,-261.3098,17.263716,,2.4592080000000003,0.193,11.385775,789.7034,15940.801250934599,43.27451,0.11,2.432315,8.547701,17.263716,10.242652
788,789,15780,9.340153599807062,,13.369117999999999,0.9999992,13.63119,8.505342500000001,,18.276413,14.467877,1.0022469,0.96,-260.96054,17.263716,,2.4546718999999997,0.193,11.382128,790.77277,15986.613057851791,43.267395,0.11,2.4395165,8.548358,17.263716,10.240451
789,790,15800,9.386857690333445,,14.093719,0.9999992,13.631777,8.544025,,18.304108,14.466610999999999,1.0022618,0.96,-260.61127,17.263716,,2.4501578999999998,0.193,11.378015,791.7868,16023.503254413603,43.257328,0.11,2.3803275,8.5485325,17.263716,10.238303
790,791,15820,9.394037812517373,,12.520891,0.9999992,13.630374,8.551814,,18.331762,14.465345000000001,1.0022408,0.96,-260.2649,17.263716,,2.4456756,0.193,11.373638,792.7724599999999,16059.82534480095,43.245841999999996,0.11,2.347833,8.548425,17.263716,10.236172
791,792,15840,9.349169830787124,,9.337803,0.9999992,13.624957,8.51127,,18.359348,14.464082999999999,1.002315,0.96,-259.92337000000003,17.263716,,2.4412203,0.193,11.369976,793.8335,16093.403355360031,43.238655,0.11,2.4191613,8.549007000000001,17.263716,10.233993
792,793,15860,9.421213393489491,,15.857225,0.9999992,13.627772,8.577025,,18.386572,14.46282,1.0019741,0.96,-259.57468,17.263716,,2.4367914,0.193,11.36302,794.5654,16136.530876636503,43.21444,0.11,2.0860682,8.546228,17.263716,10.231902999999999
793,794,15880,9.395178086807633,,14.187705,0.9999992,13.628480999999999,8.553484,,18.4141,14.46156,1.0019559,0.96,-259.22882000000004,17.263716,,2.4323892999999996,0.193,11.358728999999999,795.553,16169.977018833159,43.20347,0.11,2.3364303,8.546147999999999,17.263716,10.22979
794,795,15900,9.360579408632224,,16.39762,0.9999992,13.631964000000002,8.520872,,18.441565,14.460301000000001,1.0020248999999999,0.96,-258.88104,17.263716,,2.4280138,0.193,11.355108,796.60974,16211.3458006382,43.19643,0.11,2.401691,8.546716,17.263716,10.22764
795,796,15920,9.399324499590003,,11.8144045,0.9999992,13.629682999999998,8.557400999999999,,18.468998000000003,14.459044,1.0019697,0.96,-258.53992,17.263716,,2.4236642999999995,0.193,11.35055,797.5679,16241.252616405489,43.184143,0.11,2.2991743,8.5463295,17.263716,10.225541999999999
796,797,15940,9.390797182740867,,13.150867000000002,0.9999992,13.629082999999998,8.548769,,18.496399,14.457789000000002,1.0019687,0.96,-258.19797,17.263716,,2.4193412999999997,0.193,11.346449,798.5691,16277.628830194473,43.1743,0.11,2.338053,8.546382000000001,17.263716,10.223438
797,798,15960,9.341240382647538,,15.414685,0.9999992,13.631321,8.504519,,18.52373,14.456535,1.0020514,0.96,-257.85400000000004,17.263716,,2.4150490000000002,0.193,11.342951,799.6369599999999,16302.072109699251,43.168246999999994,0.11,2.4007497000000004,8.547015,17.263716,10.221285
798,799,15980,9.394730801920062,,16.391813,0.9999992,13.634779,8.551458,,18.551046,14.455282999999998,1.0020436,0.96,-257.5097,17.263716,,2.410778,0.193,11.338834,800.6329,16339.155045270918,43.158367,0.11,2.3251228,8.547016000000001,17.263716,10.219192999999999
799,800,16000,9.374380183222065,,15.581351999999999,0.9999992,13.637212,8.533681,,18.578310000000002,14.454032000000002,1.0020914,0.96,-257.16724,17.263716,,2.4065332,0.193,11.335161,801.6731599999999,16377.63675355911,43.151028000000004,0.11,2.3656062999999996,8.547441000000001,17.263716,10.217088
800,801,16020,9.388685283647515,,15.039795000000002,0.9999992,13.638966,8.549947999999999,,18.605541,14.452782999999998,1.0021031999999999,0.96,-256.82635,17.263716,,2.402314,0.193,11.331245,802.6847,16414.431906223297,43.14224,0.11,2.3330947999999996,8.547605,17.263716,10.215005999999999
801,802,16040,9.389636452852312,,15.508496,0.9999992,13.641297,8.5500765,,18.632732,14.451535,1.0021129999999998,0.96,-256.48575,17.263716,,2.398125,0.193,11.32733,803.6946,16462.187072753906,43.13348,0.11,2.3275653999999997,8.54775,17.263716,10.21293
802,803,16060,9.379609931835283,,13.63159,0.9999992,13.641288000000001,8.540877,,18.659876,14.450289000000001,1.0021466,0.96,-256.1483,17.263716,,2.3939526,0.193,11.323609,804.72375,16508.46387863159,43.125890000000005,0.11,2.343091,8.548074,17.263716,10.210848
803,804,16080,9.367060805880547,,15.165887,0.9999992,13.643185999999998,8.526847,,18.686974,14.449044,1.0022033000000001,0.96,-255.80978,17.263716,,2.3898099999999998,0.193,11.320065,805.7715,16552.91704440117,43.119423,0.11,2.3578877,8.548553,17.263716,10.208753999999999
804,805,16100,9.304980319693037,,12.377614,0.9999992,13.641615,8.469839,,18.714012,14.447802,1.0022953000000001,0.96,-255.47554,17.263716,,2.385693,0.193,11.31667,806.84766,16592.10707783699,43.114628,0.11,2.3826735,8.549164,17.263716,10.206593
805,806,16120,9.35555917070981,,15.735501000000001,0.9999992,13.644214000000002,8.5153,,18.741020000000002,14.44656,1.0023628,0.96,-255.13799,17.263716,,2.3815967999999996,0.193,11.313221,807.9045,16626.78692293167,43.108887,0.11,2.3599212000000005,8.549703,17.263716,10.204494
806,807,16140,9.334473821859033,,16.4007,0.9999992,13.647632999999999,8.499704,,18.767982,14.44532,1.0024434000000002,0.96,-254.80042999999998,17.263716,,2.3775256000000002,0.193,11.309854,808.97186,16659.63825082779,43.103825,0.11,2.3669603,8.550305,17.263716,10.202382
807,808,16160,9.399586658389318,,15.526148000000001,0.9999992,13.64996,8.5585985,,18.794926,14.444081,1.0024065,0.96,-254.46486000000002,17.263716,,2.3734794,0.193,11.30567,809.9444599999999,16701.98316526413,43.093784,0.11,2.2687720000000002,8.550077,17.263716,10.200348
808,809,16180,9.355019513016602,,15.4463215,0.9999992,13.652182,8.518158999999999,,18.821820000000002,14.442844000000001,1.002473,0.96,-254.13017000000002,17.263716,,2.3694582000000004,0.193,11.302268,811.0006,16753.297362565994,43.08832,0.11,2.3482852000000003,8.550613,17.263716,10.198269
809,810,16200,9.358735962293164,,21.403091,0.9999992,13.661755,8.519524,,18.848670000000002,14.441609,1.0025392,0.96,-253.78894,17.263716,,2.3654575,0.193,11.298888999999999,812.0567599999999,16785.556736707687,43.082977,0.11,2.3449106,8.551153999999999,17.263716,10.196197
810,811,16220,9.384144495175534,,18.424347,0.9999992,13.667626,8.54443,,18.875494,14.440375,1.0025674,0.96,-253.45226,17.263716,,2.3614813999999997,0.193,11.295271000000001,813.0822,16822.202082633972,43.076077000000005,0.11,2.3107938999999997,8.551441,17.263716,10.194158999999999
811,812,16240,9.35946953455938,,6.0019290000000005,0.9999992,13.658189000000002,8.527432000000001,,18.90227,14.439143,1.0026205,0.96,-253.1317,17.263716,,2.35753,0.193,11.291835,814.1278,16858.786877155304,43.070374,0.11,2.3273835,8.551891,17.263716,10.192105999999999
812,813,16260,9.400644122765948,,14.601166000000001,0.9999992,13.659351000000001,8.559605,,18.929014000000002,14.437913,1.0025731,0.96,-252.80139,17.263716,,2.3535988,0.193,11.287645,815.0919,16903.0187458992,43.06045,0.11,2.2424746,8.551574,17.263716,10.190097999999999
813,814,16280,9.326602821670402,,12.073409,0.9999992,13.657404999999999,8.492541000000001,,18.955698,14.436684,1.0026517,0.96,-252.47495,17.263716,,2.3496919999999997,0.193,11.284361,816.15845,16937.905896663666,43.0561,0.11,2.3410672999999997,8.55214,17.263716,10.188013
814,815,16300,9.427065689562337,,17.705439000000002,0.9999992,13.662375,8.581739,,18.981773,14.435455,1.0022243,0.96,-252.14264,17.263716,,2.3458097,0.193,11.277089,816.8128,16981.835744142532,43.031425,0.11,1.9254963,8.548622,17.263716,10.186043
815,816,16320,9.352169311783346,,18.666971,0.9999992,13.6685095,8.515528,,19.00839,14.434229,1.0022931000000002,0.96,-251.80972000000003,17.263716,,2.3419470000000002,0.193,11.273819,817.87115,17019.863647699356,43.026848,0.11,2.324604,8.549172,17.263716,10.183996
816,817,16340,9.423349325917329,,15.802961999999999,0.9999992,13.671123999999999,8.580197,,19.034578,14.433004,1.001939,0.96,-251.48134,17.263716,,2.3381042,0.193,11.267177,818.5842,17064.65627503395,43.005115999999994,0.11,1.9759444,8.546279,17.263716,10.182033
817,818,16360,9.371114162194763,,16.2974,0.9999992,13.674335999999998,8.531164,,19.061129,14.431782,1.0019889000000002,0.96,-251.15297,17.263716,,2.3342855,0.193,11.263821,819.62695,17102.794918298718,42.999916,0.11,2.30103,8.546712,17.263716,10.180015
818,819,16380,9.382964008258993,,13.639736,0.9999992,13.674296,8.543608,,19.08765,14.430558999999999,1.0020136,0.96,-250.82863999999998,17.263716,,2.3304907999999998,0.193,11.260297999999999,820.6491,17137.423071146008,42.99372,0.11,2.277022,8.546965,17.263716,10.178016
819,820,16400,9.342744013689947,,17.358797,0.9999992,13.678791,8.5070505,,19.114117,14.429339,1.0020871,0.96,-250.50056,17.263716,,2.3267154999999997,0.193,11.257106,821.7114,17175.571394443512,42.989765000000006,0.11,2.3137622,8.54753,17.263716,10.175979
820,821,16420,9.342729134767103,,14.435329999999999,0.9999992,13.679713000000001,8.506748,,19.140545,14.428120999999999,1.0021586,0.96,-250.17685,17.263716,,2.3229597,0.193,11.253914,822.7722,17221.0459587574,42.985832,0.11,2.3091,8.5480795,17.263716,10.173944
821,822,16440,9.419329859910343,,14.764458,0.9999992,13.681033,8.576547,,19.166718,14.426904,1.0018919,0.96,-249.85367000000002,17.263716,,2.3192277000000003,0.193,11.248063,823.55505,17266.200916290283,42.967976,0.11,2.0278263,8.545923,17.263716,10.172001
822,823,16460,9.398787742512443,,17.94687,0.9999992,13.686217999999998,8.558653,,19.193092,14.425688000000001,1.0018743,0.96,-249.5273,17.263716,,2.3155148,0.193,11.244282,824.5426,17307.46192407608,42.960384000000005,0.11,2.2283342,8.5458555,17.263716,10.17004
823,824,16480,9.353884116308997,,12.322306,0.9999992,13.684566,8.515498,,19.219416,14.424473,1.0019376,0.96,-249.20851000000002,17.263716,,2.3118255000000003,0.193,11.24109,825.5966,17347.09149980545,42.956387,0.11,2.2912462000000002,8.546358999999999,17.263716,10.168033
824,825,16500,9.377573792888498,,18.944124,0.9999992,13.69094,8.538938499999999,,19.245707,14.423260999999998,1.0019798,0.96,-248.88248,17.263716,,2.3081553,0.193,11.237798,826.6333599999999,17386.052067756653,42.951572,0.11,2.270759,8.546748,17.263716,10.166058999999999
825,826,16520,9.336493178422927,,13.354197000000001,0.9999992,13.690536499999999,8.504219,,19.27195,14.422049,1.0020529,0.96,-248.56401,17.263716,,2.3045042000000002,0.193,11.234688,827.69574,17431.62263059616,42.948209999999996,0.11,2.2932026000000003,8.547303,17.263716,10.164046
826,827,16540,9.396944492000102,,11.3370285,0.9999992,13.687692000000002,8.556211,,19.298172,14.420839,1.0020194,0.96,-248.2488,17.263716,,2.3008764,0.193,11.230825,828.6700400000001,17459.781303644184,42.94034,0.11,2.2020435000000003,8.547091499999999,17.263716,10.162103
827,828,16560,9.368170102949552,,11.375036,0.9999992,13.684899,8.530939,,19.324354,14.419630999999999,1.0020658000000002,0.96,-247.93422999999999,17.263716,,2.2972674,0.193,11.227589,829.71045,17495.544797897343,42.935997,0.11,2.2645955,8.547492,17.263716,10.160132
828,829,16580,9.366443520989403,,11.192654,0.9999992,13.681895,8.526238000000001,,19.350494,14.418424,1.0021135,0.96,-247.62067000000002,17.263716,,2.2936772999999997,0.193,11.22437,830.7521,17530.267429590225,42.931828,0.11,2.262808,8.547894,17.263716,10.158161
829,830,16600,9.327519452262774,,10.670929,0.9999992,13.678267499999999,8.493936999999999,,19.37659,14.417218,1.0021876,0.96,-247.30848999999998,17.263716,,2.2901057999999996,0.193,11.221302,831.8157,17568.526440143585,42.928898,0.11,2.2814297999999997,8.5484295,17.263716,10.156156
830,831,16620,9.342543435109322,,16.621275,0.9999992,13.681811999999999,8.508811,,19.402649,14.416014,1.002256,0.96,-246.98987999999997,17.263716,,2.2865574,0.193,11.218243,832.8747599999999,17614.346747875214,42.925827000000005,0.11,2.2740617000000003,8.548961,17.263716,10.154175
831,832,16640,9.381224903300048,,18.948591,0.9999992,13.688143,8.540039,,19.428688,14.414810999999998,1.0022895,0.96,-246.66928,17.263716,,2.2830274,0.193,11.214981,833.90485,17653.684436559673,42.921314,0.11,2.2418866000000004,8.549275999999999,17.263716,10.152233
832,833,16660,9.397413912559848,,13.851970000000001,0.9999992,13.688342,8.553411500000001,,19.454695,14.41361,1.0022633,0.96,-246.3556,17.263716,,2.279516,0.193,11.211260000000001,834.8854,17696.649221420288,42.91434,0.11,2.189231,8.549119000000001,17.263716,10.150314999999999
833,834,16680,9.384922548387054,,11.013955000000001,0.9999992,13.685137,8.542633,,19.480667,14.412410999999999,1.0022756,0.96,-246.04605,17.263716,,2.2760231,0.193,11.207852,835.8978,17737.046802043915,42.909096000000005,0.11,2.2177613,8.54926,17.263716,10.148387
834,835,16700,9.296581846370458,,11.269355000000001,0.9999992,13.682246,8.465677000000001,,19.506577,14.411211999999999,1.0023556,0.96,-245.73691000000002,17.263716,,2.2725527000000003,0.193,11.204831,836.96686,17774.965418815613,42.906906,0.11,2.271244,8.54977,17.263716,10.146372
835,836,16720,9.358083605746694,,12.414566,0.9999992,13.680732,8.522300999999999,,19.532465,14.410015,1.0024097,0.96,-245.42713999999998,17.263716,,2.2690964,0.193,11.201758,838.0144700000001,17811.594218730927,42.90367,0.11,2.246818,8.550217,17.263716,10.144428
836,837,16740,9.332594897280202,,12.496425,0.9999992,13.679321,8.4961605,,19.558310000000002,14.408819,1.0024780999999998,0.96,-245.11801,17.263716,,2.2656627,0.193,11.198751,839.07416,17853.213820695877,42.90116,0.11,2.256042,8.550714,17.263716,10.142458999999999
837,838,16760,9.37704483098053,,18.95824,0.9999992,13.685621,8.539797,,19.584131,14.407625,1.002516,0.96,-244.80192999999997,17.263716,,2.262247,0.193,11.195613999999999,840.1084,17889.339736938477,42.897403999999995,0.11,2.2274673,8.551067,17.263716,10.140547999999999
838,839,16780,9.367917361422792,,15.13074,0.9999992,13.687346,8.531464,,19.609919,14.406432999999998,1.0025610999999999,0.96,-244.49115,17.263716,,2.258845,0.193,11.19253,841.1488,17924.007086277008,42.894047,0.11,2.2306411,8.55146,17.263716,10.138630000000001
839,840,16800,9.350757941677056,,15.323294,0.9999992,13.689295000000001,8.515024,,19.635662,14.405242000000001,1.00262,0.96,-244.1809,17.263716,,2.2554654999999997,0.193,11.189533,842.20074,17971.5659365654,42.891384,0.11,2.2392497000000002,8.551927000000001,17.263716,10.136697
840,841,16820,9.359602273901093,,17.478539,0.9999992,13.693802999999999,8.520945,,19.661373,14.404051999999998,1.0026733,0.96,-243.86882000000003,17.263716,,2.2521037999999995,0.193,11.186519,843.24817,18009.191240549088,42.88857,0.11,2.2318133999999996,8.5523615,17.263716,10.134775
841,842,16840,9.329317309621585,,16.610521,0.9999992,13.697270000000001,8.494775,,19.687044,14.4028635,1.0027412,0.96,-243.55848999999998,17.263716,,2.2487602000000004,0.193,11.183572999999999,844.3081,18046.538904190063,42.886482,0.11,2.2413137,8.552850999999999,17.263716,10.132828
842,843,16860,9.371689634014572,,18.85484,0.9999992,13.703388,8.534494,,19.71269,14.401677,1.0027833000000002,0.96,-243.24626,17.263716,,2.2454343,0.193,11.180527,845.3463,18086.280530691147,42.883354,0.11,2.216812,8.553225999999999,17.263716,10.130931
843,844,16880,9.379730679193097,,18.88682,0.9999992,13.709534,8.540035000000001,,19.738310000000002,14.400491,1.0028146999999998,0.96,-242.93475,17.263716,,2.242126,0.193,11.177415,846.3756,18122.689753055573,42.87984,0.11,2.2048867000000003,8.553525,17.263716,10.129047
844,845,16900,9.336179365231928,,15.843070999999998,0.9999992,13.712060999999999,8.50239,,19.76388,14.399307,1.0028783000000001,0.96,-242.62755,17.263716,,2.2388356,0.193,11.174494000000001,847.4321,18156.18377685547,42.877823,0.11,2.2291589,8.553999000000001,17.263716,10.127122
845,846,16920,9.329282908840087,,10.005662,0.9999992,13.707684,8.490964,,19.789412,14.398125,1.002942,0.96,-242.32797000000002,17.263716,,2.2355626,0.193,11.171559,848.4889,18195.35065484047,42.875904,0.11,2.2267408,8.554445,17.263716,10.125187
846,847,16940,9.344220528422726,,15.706270000000002,0.9999992,13.710045000000001,8.506015,,19.814917,14.396942999999998,1.0030006999999999,0.96,-242.0224,17.263716,,2.2323031,0.193,11.1686325,849.5416,18240.69406986237,42.873844,0.11,2.2196592999999996,8.554886999999999,17.263716,10.123275
847,848,16960,9.295946420800322,,9.223486,0.9999992,13.704757999999998,8.459709,,19.840378,14.395763,1.003072,0.96,-241.72516000000002,17.263716,,2.2290652,0.193,11.165707000000001,850.6051,18272.75573372841,42.872425,0.11,2.2276797000000004,8.555316,17.263716,10.121315
848,849,16980,9.38927156013786,,15.206216,0.9999992,13.706528,8.548669,,19.86583,14.394585000000001,1.0030767,0.96,-241.42163,17.263716,,2.2258449000000002,0.193,11.162456,851.6120599999999,18310.556866168976,42.868187,0.11,2.1684146,8.5554085,17.263716,10.119463
849,850,17000,9.337253629890014,,19.055452,0.9999992,13.712824,8.501477000000001,,19.891232000000002,14.393407999999999,1.0031379999999999,0.96,-241.11424,17.263716,,2.2226377,0.193,11.159578999999999,852.66724,18351.650161981586,42.86649,0.11,2.2136009,8.555861,17.263716,10.117558500000001
850,851,17020,9.340021332675176,,15.2078285,0.9999992,13.714585000000001,8.504824000000001,,19.916597,14.392232,1.0031961,0.96,-240.81212000000002,17.263716,,2.2194476,0.193,11.1567,853.7199,18388.588686466217,42.864746000000004,0.11,2.208498,8.556298,17.263716,10.115664
851,852,17040,9.327429583359901,,11.993653,0.9999992,13.712567000000002,8.493580999999999,,19.941933,14.391057,1.003258,0.96,-240.51447000000002,17.263716,,2.216275,0.193,11.153833,854.77576,18425.08104157448,42.863234999999996,0.11,2.2086685,8.556736,17.263716,10.113759
852,853,17060,9.416476181254653,,12.230618,0.9999992,13.710833,8.575256,,19.967081,14.389884,1.0030413,0.96,-240.21738,17.263716,,2.2131195,0.193,11.148825,855.5942,18469.422989606854,42.85024,0.11,1.9686897,8.554997,17.263716,10.111956
853,854,17080,9.35203860125625,,18.078753,0.9999992,13.715948999999998,8.514777,,19.992352,14.388713000000001,1.0030943,0.96,-239.91400000000002,17.263716,,2.2099812,0.193,11.145966,856.6426,18511.734325647358,42.848515,0.11,2.1950552000000005,8.555418,17.263716,10.110086
854,855,17100,9.360887696871133,,12.49475,0.9999992,13.714526000000001,8.519708,,20.017595,14.387542000000002,1.0031382,0.96,-239.61787,17.263716,,2.2068597999999997,0.193,11.143051,857.6831,18550.439763069156,42.84646,0.11,2.1843612,8.555769999999999,17.263716,10.108226
855,856,17120,9.391075142476867,,20.118479,0.9999992,13.722007000000001,8.549855,,20.042818,14.3863735,1.003147,0.96,-239.31355,17.263716,,2.2037516,0.193,11.139925999999999,858.69385,18591.47694134712,42.842968,0.11,2.151893,8.555900999999999,17.263716,10.106405
856,857,17140,9.430279381399306,,15.846483,0.9999992,13.724491,8.585492,,20.067062,14.385206,1.0026536,0.96,-239.01517,17.263716,,2.20066,0.193,11.132712,859.2742,18628.661362409588,42.82013,0.11,1.7186289000000001,8.551809,17.263716,10.10463
857,858,17160,9.397733406210827,,10.759561999999999,0.9999992,13.721036999999999,8.556315,,20.092218,14.384039999999999,1.0026169,0.96,-238.72319,17.263716,,2.1975853,0.193,11.129238,860.2453,18668.693301439285,42.81485,0.11,2.1051097000000003,8.551566000000001,17.263716,10.102826
858,859,17180,9.334689284201556,,7.246272599999999,0.9999992,13.713501,8.4975,,20.117332,14.3828745,1.002675,0.96,-238.43592999999998,17.263716,,2.1945276000000002,0.193,11.126438,861.2979,18708.549679994587,42.813725,0.11,2.1836729999999998,8.551984,17.263716,10.100958
859,860,17200,9.382542314459727,,10.957482,0.9999992,13.7102995,8.541792999999998,,20.142426999999998,14.381711,1.0026895,0.96,-238.14507000000003,17.263716,,2.1914825,0.193,11.123387,862.313,18748.299267053604,42.81078,0.11,2.1434564999999997,8.552141,17.263716,10.099144
860,861,17220,9.385807141440072,,13.12146,0.9999992,13.709619,8.54664,,20.167488,14.380548999999998,1.0027001,0.96,-237.85236,17.263716,,2.1884544,0.193,11.120331,863.3248,18784.87294459343,42.80775,0.11,2.1375387000000003,8.552278999999999,17.263716,10.097341
861,862,17240,9.308839086513126,,17.138672,0.9999992,13.713597,8.476011,,20.192501,14.379389000000002,1.0027668,0.96,-237.55565,17.263716,,2.1854384,0.193,11.117586,864.3851,18824.38985967636,42.80723,0.11,2.1830304,8.552716,17.263716,10.095460000000001
862,863,17260,9.419369807250282,,11.482562,0.9999992,13.711017000000002,8.577427,,20.217222,14.378229000000001,1.0024978,0.96,-237.26632999999998,17.263716,,2.1824434,0.193,11.112264999999999,865.1556400000001,18860.963198900226,42.793003000000006,0.11,1.890793,8.55053,17.263716,10.0937
863,864,17280,9.28446534453835,,15.122031,0.9999992,13.712651999999999,8.455396,,20.242167000000002,14.377070999999999,1.0025684000000001,0.96,-236.97331,17.263716,,2.1801863,0.193,11.109525999999999,866.2191,18903.51382040977,42.792809999999996,0.11,2.1801863,8.550948,17.263716,10.0918045
864,865,17300,9.437868769312745,,12.343749,0.9999992,13.711072,8.591813,,20.263474,14.375914999999999,1.0016252,0.96,-236.68477000000001,17.263716,,2.1772172000000003,0.193,11.098888,866.40576,18943.715980052948,42.757023,0.11,1.3007678,8.543001,17.263716,10.090071
865,866,17320,9.361650396534133,,11.206614,0.9999992,13.708179999999999,8.523946,,20.288385,14.374759,1.0016713,0.96,-236.39763,17.263716,,2.1742604,0.193,11.096133,867.4474,18983.845273256306,42.75586,0.11,2.1507582999999997,8.543385,17.263716,10.088262
866,867,17340,9.375705840773444,,12.648430000000001,0.9999992,13.706959,8.535594999999999,,20.313270000000003,14.373605,1.001703,0.96,-236.1095,17.263716,,2.17132,0.193,11.093297,868.47656,19017.31885766983,42.754146999999996,0.11,2.1357392999999996,8.543675,17.263716,10.086472
867,868,17360,9.360717392760591,,18.06338,0.9999992,13.711979000000001,8.524154,,20.33812,14.372452,1.0017531,0.96,-235.81581,17.263716,,2.1683939999999997,0.193,11.090599000000001,869.5217,19053.703668832783,42.7533,0.11,2.1490464,8.544093,17.263716,10.084671
868,869,17380,9.313792832817882,,13.007503999999999,0.9999992,13.711170000000001,8.479175999999999,,20.362926,14.371301,1.0018197,0.96,-235.5286,17.263716,,2.1654823,0.193,11.087942,870.5813,19096.398370981216,42.75325,0.11,2.1609682999999995,8.5445385,17.263716,10.082824
869,870,17400,9.382908725149406,,19.561642000000003,0.9999992,13.717898000000002,8.541664,,20.387722,14.370151000000002,1.0018476,0.96,-235.23451,17.263716,,2.1625848,0.193,11.08512,871.6074,19127.9248316288,42.751583000000004,0.11,2.1249290000000003,8.544808999999999,17.263716,10.081053
870,871,17420,9.39285781413896,,18.563568,0.9999992,13.723460999999999,8.550375,,20.412485,14.369001,1.0018542,0.96,-234.94227999999998,17.263716,,2.1597035,0.193,11.0821495,872.615,19169.43337535858,42.74908,0.11,2.1039417,8.544921,17.263716,10.079295
871,872,17440,9.456461815919614,,14.161525,0.9999992,13.723965,8.611079,,20.421837,14.367854000000001,0.9999478,0.96,-234.65757999999997,17.263716,,2.1568341,0.193,11.064772,871.9544699999999,19201.056427240368,42.697163,0.11,0.4330378,8.528705,17.263716,10.077612
872,873,17460,9.38872680966673,,17.126484,0.9999992,13.727860999999999,8.549194,,20.446571,14.366708,0.9999669,0.96,-234.3683,17.263716,,2.153981,0.193,11.061919,872.9711,19246.163900852203,42.695232,0.11,2.1048167,8.52892,17.263716,10.075861
873,874,17480,9.293211978292783,,15.002502,0.9999992,13.729320999999999,8.462183999999999,,20.471258,14.365563,1.000041,0.96,-234.0821,17.263716,,2.1511400000000003,0.193,11.059334,874.0359,19286.35303044319,42.69576,0.11,2.1501205000000003,8.529389,17.263716,10.074013
874,875,17500,9.316476870904172,,11.798439,0.9999992,13.727112,8.481638,,20.495916,14.36442,1.0001096999999999,0.96,-233.80022999999997,17.263716,,2.1483147000000002,0.193,11.056763,875.09595,19328.949843645096,42.696114,0.11,2.1431866000000004,8.529861,17.263716,10.072194
875,876,17520,9.359056016234923,,16.875626,0.9999992,13.730704000000001,8.519392999999999,,20.52055,14.363276999999998,1.0001625,0.96,-233.5132,17.263716,,2.1455016,0.193,11.054159,876.1423300000001,19369.364827394485,42.69585,0.11,2.1271593999999996,8.530292,17.263716,10.070422
876,877,17540,9.375227151958507,,13.837764000000002,0.9999992,13.730827,8.534059,,20.545157999999997,14.362136999999999,1.0001985,0.96,-233.2303,17.263716,,2.1427023,0.193,11.051459,877.1741,19409.273041009907,42.694927,0.11,2.1099877,8.530615,17.263716,10.068669
877,878,17560,9.409475956446409,,16.812204,0.9999992,13.734335,8.565716,,20.569727,14.360997,1.0001305,0.96,-232.94473,17.263716,,2.1399188,0.193,11.047955499999999,878.1146,19446.78504180908,42.689659999999996,0.11,2.0161486,8.530122,17.263716,10.066957
878,879,17580,9.373139576606686,,17.045647,0.9999992,13.738104000000002,8.533207,,20.594276,14.3598585,1.0001715,0.96,-232.65947999999997,17.263716,,2.1371472000000002,0.193,11.045316999999999,879.1508,19490.24801468849,42.689087,0.11,2.1091368,8.530484,17.263716,10.065213
879,880,17600,9.374351742478556,,19.717367000000003,0.9999992,13.744895999999999,8.536277,,20.618793,14.358722,1.000213,0.96,-232.37184,17.263716,,2.1343894,0.193,11.042701,880.1875,19526.341787576675,42.688602,0.11,2.1072067999999997,8.530859,17.263716,10.063477
880,881,17620,9.338491362649725,,8.588623,0.9999992,13.739044,8.5033,,20.643276,14.357585999999998,1.0002718000000002,0.96,-232.09747000000002,17.263716,,2.1316433,0.193,11.040163,881.2395,19565.606394529343,42.68894,0.11,2.1199942000000003,8.531301,17.263716,10.061706
881,882,17640,9.327672252194741,,18.582995999999998,0.9999992,13.744532999999999,8.493487,,20.667719,14.356451999999999,1.0003359,0.96,-231.8124,17.263716,,2.1289127,0.193,11.037662,882.29626,19607.213908433918,42.689583,0.11,2.1225958,8.531766000000001,17.263716,10.059927
882,883,17660,9.355616615307756,,11.549897,0.9999992,13.742048,8.514225,,20.692144,14.355317999999999,1.0003860999999998,0.96,-231.53595,17.263716,,2.126194,0.193,11.035099,883.34094,19648.544740915302,42.689674,0.11,2.1080046,8.532162,17.263716,10.058176
883,884,17680,9.357073581953971,,13.559061999999999,0.9999992,13.741843,8.518601,,20.716541,14.354187,1.000436,0.96,-231.25784,17.263716,,2.1234887000000002,0.193,11.032556,884.3854,19686.713003396988,42.689820000000005,0.11,2.1053889,8.532565,17.263716,10.056436
