,TimestepsSoFar,ReturnStepMax,ReturnLastEpisode,DenMISELogFirst,MISE,SqrtESSClassic,ReturnMean,IWMax,TimeElapsed,Bound,URet,DenMISELogLast,IWFirstEpisode,Iteration,LQGmu1,DenMISEMeanLog,IWMin,ReturnMin,IWNorm1,LQGsigma,IWMean,IWNorm2,IWLastEpisode,target_sum_log_mean,ReturnMax,LQGmu01,ReturnAbsMax
769,15400,0.9999996999999999,8.5055485,13.391568,8.483432,21.894917,10.829873,1.6075242,14250.622634410856,8.562627,9.341949578033104,18.274283999999998,,770,0.973,13.654084,,,766.0446,0.11,0.99486315,34.987328000000005,1.6075027,-408.71887000000004,17.252821,0.211,17.252821
770,15420,0.9999996999999999,8.527741,13.390270000000001,8.483628,21.917809,10.826887,1.6062584,14300.456728219986,8.562741,9.368521898657502,13.560704999999999,,771,0.973,13.653955999999999,,,767.057,0.11,0.99488586,34.996975,1.6060348,-408.17056,17.252821,0.211,17.252821
771,15440,0.9999996999999999,8.529007,13.388973000000002,8.483825999999999,21.940676,10.823912,1.6049981000000002,14343.066072463991,8.562856,9.365342657072004,16.800272,,772,0.973,13.658024,,,768.0694599999999,0.11,0.99490863,35.006645,1.604871,-407.61945,17.252821,0.211,17.252821
772,15460,0.9999996999999999,8.507271000000001,13.387679,8.483978,21.963518,10.820914,1.6037436,14392.859162092207,8.562926,9.34278081587859,12.306749,,773,0.973,13.656269,,,769.08185,0.11,0.9949312,35.016329999999996,1.6037128999999999,-407.0756,17.252821,0.211,17.252821
773,15480,0.9999996999999999,8.507347,13.386385999999998,8.484132,21.986341,10.817925,1.6024928999999999,14429.328405618668,8.562998,9.342153544384363,8.477641,,774,0.973,13.64957,,,770.0943,0.11,0.9949539000000001,35.02603,1.6024684999999999,-406.53812,17.252821,0.211,17.252821
774,15500,0.9999996999999999,8.548888,13.385095999999999,8.48435,22.009138,10.814998,1.6012478,14474.10025024414,8.563134,9.39019707560535,11.928222,,775,0.973,13.647344,,,771.105,0.11,0.9949742,35.035675,1.59954,-405.99753,17.252821,0.211,17.252821
775,15520,0.9999996999999999,8.549588,13.383804999999999,8.484572,22.031912,10.8120775,1.6000083999999999,14515.462591409685,8.563275,9.391224769087948,16.159029999999998,,776,0.973,13.650573000000001,,,772.1159700000001,0.11,0.9949948000000001,35.045345000000005,1.5986173000000001,-405.45288,17.252821,0.211,17.252821
776,15540,0.9999996999999999,8.513693,13.382518,8.484735,22.054660000000002,10.809119,1.5987744,14554.04744052887,8.563356,9.350559596753325,18.533838,,777,0.973,13.65685,,,773.1282,0.11,0.99501693,35.05509,1.5987332,-404.90662000000003,17.252821,0.211,17.252821
777,15560,0.9999996999999999,8.504439999999999,13.381231,8.484877000000001,22.077389,10.806157,1.5975443999999999,14600.952726364136,8.563417,9.338657485002669,17.5329,,778,0.973,13.661828,,,774.1404,0.11,0.99503905,35.064854,1.5975291999999999,-404.36304,17.252821,0.211,17.252821
778,15580,0.9999996999999999,8.533159,13.379948,8.485069000000001,22.100085999999997,10.803239999999999,1.5963199,14629.104105710983,8.563528999999999,9.37009745558606,-1.0409607,,779,0.973,13.642945000000001,,,775.1518599999999,0.11,0.99506015,35.074608000000005,1.595666,-403.84472999999997,17.252821,0.211,17.252821
779,15600,0.9999996999999999,8.543786,13.378664,8.485283,22.122768,10.8003435,1.595101,14659.521597623823,8.563663,9.383964063261608,13.678543,,780,0.973,13.642983,,,776.1632,0.11,0.995081,35.084362,1.594266,-403.3088,17.252821,0.211,17.252821
780,15620,0.9999996999999999,8.52248,13.377382999999998,8.485457,22.14542,10.797425,1.5938860000000001,14699.346405029297,8.563757,9.363108718024456,11.321922,,781,0.973,13.640003,,,777.17505,0.11,0.9951025,35.094165999999994,1.5937309,-402.77737,17.252821,0.211,17.252821
781,15640,0.9999996999999999,8.546973,13.376103,8.485669,22.168053,10.794547,1.5926765,14735.054257631302,8.563889,9.390464670926256,16.686024,,782,0.973,13.643895,,,778.1858,0.11,0.9951225,35.10393,1.5914496999999999,-402.24033,17.252821,0.211,17.252821
782,15660,0.9999996999999999,8.555933,13.3748255,8.485887,22.190664,10.791689,1.5914725,14784.983282566069,8.564026,9.397856685977127,18.363392,,783,0.973,13.649914,,,779.1957,0.11,0.9951413,35.11367,1.5892959999999998,-401.70257999999995,17.252821,0.211,17.252821
783,15680,0.9999996999999999,8.507636999999999,13.373548999999999,8.48603,22.213245,10.788775999999999,1.5902724,14827.279512643814,8.56409,9.341280386015331,17.45327,,784,0.973,13.654759,,,780.20746,0.11,0.99516255,35.123523999999996,1.5902421,-401.16733,17.252821,0.211,17.252821
784,15700,0.9999996999999999,8.527046,13.372273999999999,8.48621,22.235810999999998,10.785895,1.5890777,14867.405924797058,8.564191000000001,9.36876753645658,14.678973000000001,,785,0.973,13.656056,,,781.21924,0.11,0.99518377,35.133379999999995,1.5888792,-400.63702,17.252821,0.211,17.252821
785,15720,0.9999996999999999,8.541946000000001,13.371001000000001,8.486414,22.25835,10.783039,1.5878886,14901.463484287264,8.564316,9.382378622677797,16.412956,,786,0.973,13.659557000000001,,,782.2304,0.11,0.9952040999999999,35.143234,1.5872996000000001,-400.10582999999997,17.252821,0.211,17.252821
786,15740,0.9999996999999999,8.511805,13.369729999999999,8.486563,22.28086,10.780153,1.5867033000000001,14940.494381666183,8.564386,9.347923217971523,17.378220000000002,,787,0.973,13.664276000000001,,,783.24207,0.11,0.995225,35.153133000000004,1.5866761,-399.57477,17.252821,0.211,17.252821
787,15760,0.9999996999999999,8.508628999999999,13.36846,8.486705,22.303362,10.777272,1.5855218999999998,14976.288269519808,8.564449,9.343374263585565,15.545132999999998,,788,0.973,13.666657,,,784.2539,0.11,0.99524605,35.163036,1.5855038000000001,-399.0474,17.252821,0.211,17.252821
788,15780,0.9999996999999999,8.510894,13.367192000000001,8.486849000000001,22.325827,10.774399,1.5843459999999998,15017.242351531982,8.564515,9.344144781021704,15.368929999999999,,789,0.973,13.668809,,,785.2654,0.11,0.9952665999999999,35.172959999999996,1.5843081,-398.52155,17.252821,0.211,17.252821
789,15800,0.9999996999999999,8.558702,13.365926000000002,8.487057,22.348274,10.771596,1.5831754,15059.83195447922,8.564646,9.400709007271512,17.260273,,790,0.973,13.673348999999998,,,786.27405,0.11,0.9952835999999999,35.182762,1.5801466,-397.9947,17.252821,0.211,17.252821
790,15820,0.9999996999999999,8.582475,13.36466,8.486825999999999,22.370687,10.768827,1.5820087999999999,15104.8913230896,8.564337,9.426989788787763,15.4160385,,791,0.973,13.675547,,,787.23785,0.11,0.9952438,35.190598,1.5342921,-397.47147,17.252821,0.211,17.252821
791,15840,0.9999996999999999,8.549602,13.363397,8.487035,22.393091000000002,10.766025,1.5808475,15139.518086433409,8.564468,9.387028904201847,12.706068,,792,0.973,13.674315,,,788.24835,0.11,0.9952631,35.200516,1.5797067,-396.95300000000003,17.252821,0.211,17.252821
792,15860,0.9999996999999999,8.550161,13.362135,8.487243,22.415474,10.763228999999999,1.57969,15166.765856742859,8.564599000000001,9.392808375508892,18.73709,,793,0.973,13.680695000000002,,,789.2587,0.11,0.9952821,35.210440000000006,1.5784146000000001,-396.4282,17.252821,0.211,17.252821
793,15880,0.9999996999999999,8.5180435,13.360875,8.487399,22.437834,10.760403,1.578538,15202.500079870224,8.564678,9.356856462863405,14.574573999999998,,794,0.973,13.681813,,,790.27026,0.11,0.9953026,35.220436,1.5784718,-395.91003,17.252821,0.211,17.252821
794,15900,0.9999996999999999,8.537211,13.359616,8.487586,22.460163,10.7576065,1.5773897,15246.57162117958,8.564788,9.381553522737864,14.707384,,795,0.973,13.683095999999999,,,791.2811,0.11,0.99532217,35.230427,1.5767896000000001,-395.3929,17.252821,0.211,17.252821
795,15920,0.9999996999999999,8.544787,13.358359,8.487784,22.482477,10.754827,1.576247,15284.568090915682,8.564910000000001,9.386607522093707,15.580461999999999,,796,0.973,13.685473000000002,,,792.2916,0.11,0.99534124,35.240406,1.5753542,-394.8761,17.252821,0.211,17.252821
796,15940,0.9999996999999999,8.540398,13.357103,8.487977,22.504772,10.7520485,1.5751078,15328.120476961136,8.565026,9.37799882389922,11.163768,,797,0.973,13.682301999999998,,,793.30255,0.11,0.9953608,35.250415999999994,1.5745552,-394.36606,17.252821,0.211,17.252821
797,15960,0.9999996999999999,8.508852000000001,13.355849,8.4881115,22.527039000000002,10.749238,1.5739741000000003,15370.649936199186,8.565083999999999,9.349124219919243,15.174951,,798,0.973,13.684165,,,794.31384,0.11,0.99538076,35.260464,1.5739427,-393.8523,17.252821,0.211,17.252821
798,15980,0.9999996999999999,8.497057,13.354597,8.488221000000001,22.549286,10.746419,1.5728443,15412.522027254105,8.565118,9.330896262673283,16.469746,,799,0.973,13.687647,,,795.3252,0.11,0.9954006999999999,35.270527,1.5728368000000001,-393.33817,17.252821,0.211,17.252821
799,16000,0.9999996999999999,8.473599,13.353347,8.488285000000001,22.571507,10.743578,1.5717181999999998,15452.98700428009,8.565106,9.308146977641863,14.993141,,800,0.973,13.68927,,,796.3363,0.11,0.9954204,35.2806,1.5717002,-392.82718,17.252821,0.211,17.252821
800,16020,0.9999996999999999,8.565,13.352097500000001,8.488408999999999,22.593708,10.740857,1.5705973999999998,15492.278980493546,8.565155,9.411682740637387,13.763975,,801,0.973,13.689360999999998,,,797.3363,0.11,0.9954261000000001,35.29019,1.5593992,-392.31906000000004,17.252821,0.211,17.252821
801,16040,0.9999996999999999,8.473682,13.350848999999998,8.488472,22.615887,10.73803,1.5694818000000001,15531.570282936096,8.565142999999999,9.307089102144241,15.408643,,802,0.973,13.691495999999999,,,798.34753,0.11,0.9954458,35.300297,1.569464,-391.8101,17.252821,0.211,17.252821
802,16060,0.9999996999999999,8.511364,13.349604000000001,8.488607,22.638048,10.735258,1.5683687,15572.750713109968,8.565203,9.345204040862306,15.254172,,803,0.973,13.693438,,,799.35864,0.11,0.9954653,35.310406,1.5683358,-391.30258,17.252821,0.211,17.252821
803,16080,0.9999996999999999,8.52126,13.348359,8.488763,22.660181,10.732505,1.5672607,15608.498452425005,8.565284,9.357819366284954,18.23075,,804,0.973,13.699074,,,800.3697,0.11,0.9954847,35.320534,1.567207,-390.79266,17.252821,0.211,17.252821
804,16100,0.9999996999999999,8.513647,13.3471155,8.4889,22.682297,10.729747999999999,1.566158,15644.71252799034,8.565347000000001,9.355344312465606,10.494332,,805,0.973,13.695085999999998,,,801.3806,0.11,0.99550384,35.330666,1.5660715,-390.29364,17.252821,0.211,17.252821
805,16120,0.9999996999999999,8.51239,13.345875,8.489037,22.70439,10.726996,1.5650578000000002,15683.880551815031,8.565408999999999,9.350708419877948,14.632157000000001,,806,0.973,13.696242999999999,,,802.3916,0.11,0.9955231,35.340813,1.565007,-389.79068,17.252821,0.211,17.252821
806,16140,0.9999996999999999,8.532577499999999,13.344635,8.489208,22.726463,10.724277,1.5639641000000002,15721.45447778702,8.565506,9.371853777361746,20.135482999999997,,807,0.973,13.704219,,,803.40247,0.11,0.9955421,35.350967,1.563788,-389.28213999999997,17.252821,0.211,17.252821
807,16160,0.9999996999999999,8.514726,13.343395999999998,8.4893465,22.748514,10.721542,1.5628726000000002,15756.041019201279,8.56557,9.351127263985587,14.722785,,808,0.973,13.705471,,,804.4133,0.11,0.99556106,35.361137,1.562822,-388.78156,17.252821,0.211,17.252821
808,16180,0.9999996999999999,8.477625999999999,13.342158999999999,8.489413,22.77054,10.718769,1.5617864,15795.973309993746,8.565563000000001,9.308025312188144,16.172379,,809,0.973,13.708515,,,805.4242,0.11,0.99557996,35.371326,1.561779,-388.28052,17.252821,0.211,17.252821
809,16200,0.9999996999999999,8.573694,13.340924,8.489486,22.792547,10.716122,1.560704,15832.441846370695,8.565562,9.417469742044362,15.733042000000001,,810,0.973,13.711011,,,806.4181,0.11,0.9955779,35.38078,1.5438635,-387.78116,17.252821,0.211,17.252821
810,16220,0.9999996999999999,8.5241995,13.33969,8.489639,22.814532999999997,10.713417999999999,1.5596253999999998,15865.815002441406,8.565642,9.362038578504327,15.979028,,811,0.973,13.7137985,,,807.42883,0.11,0.9955966,35.390987,1.5595242,-387.28275,17.252821,0.211,17.252821
811,16240,0.9999996999999999,8.4574375,13.338458,8.489666,22.836494000000002,10.710639,1.5585532,15908.143244266508,8.565596000000001,9.287561861048474,12.830124,,812,0.973,13.712705,,,808.4396,0.11,0.99561524,35.40121,1.5585532,-386.7895,17.252821,0.211,17.252821
812,16260,0.9999996999999999,8.566825999999999,13.337226999999999,8.489839,22.858439999999998,10.708002,1.5574834,15944.88196134567,8.565696,9.407703508551476,16.390797,,813,0.973,13.715995000000001,,,809.4444,0.11,0.99562657,35.411182000000004,1.5514677,-386.29306,17.252821,0.211,17.252821
813,16280,0.9999996999999999,8.480561,13.335998000000002,8.489907,22.880363,10.705267,1.5564173000000001,15985.176022291183,8.565692,9.314425275778406,18.341572,,814,0.973,13.721670000000001,,,810.4551,0.11,0.99564505,35.421425,1.5564055,-385.79537999999997,17.252821,0.211,17.252821
814,16300,0.9999996999999999,8.527460000000001,13.33477,8.490067,22.902262,10.702594,1.5553549999999998,16020.05908918381,8.565779,9.363189661482947,18.39005,,815,0.973,13.727393,,,811.46564,0.11,0.99566334,35.431683,1.5552629999999998,-385.29892,17.252821,0.211,17.252821
815,16320,0.9999996999999999,8.56971,13.333544,8.490005499999999,22.924139,10.69998,1.5542977,16056.26570725441,8.565645,9.415595845936325,6.2798133,,816,0.973,13.718259,,,812.4479,0.11,0.9956469000000001,35.440715999999995,1.5259861000000001,-384.8185,17.252821,0.211,17.252821
816,16340,0.9999996999999999,8.517116999999999,13.332319,8.490144,22.945999999999998,10.697308999999999,1.5532441000000001,16098.77231669426,8.565711,9.352841194319515,17.011145000000003,,817,0.973,13.722284,,,813.4586,0.11,0.9956654,35.451,1.5531968,-384.3261,17.252821,0.211,17.252821
817,16360,0.9999996999999999,8.560356,13.331095999999999,8.490292,22.967836,10.694696,1.5521943999999999,16147.99002289772,8.565787,9.404561882317614,10.291199,,818,0.973,13.718085,,,814.46234,0.11,0.9956752000000001,35.460995000000004,1.5453233,-383.84317000000004,17.252821,0.211,17.252821
818,16380,0.9999996999999999,8.509296,13.329873999999998,8.490413,22.989655,10.692027000000001,1.551148,16190.256196498869,8.565837,9.343868817761702,13.147374,,819,0.973,13.7173815,,,815.47296,0.11,0.9956934999999999,35.471302,1.5511184999999998,-383.3579,17.252821,0.211,17.252821
819,16400,0.9999996999999999,8.571974,13.328654,8.490525,23.011448,10.689442999999999,1.5501056,16223.932948350906,8.565878,9.41403358930512,15.112729999999999,,820,0.973,13.719076999999999,,,816.4712,0.11,0.9956966,35.481087,1.5379237,-382.87146,17.252821,0.211,17.252821
820,16420,0.9999996999999999,8.508177,13.327435500000002,8.490644,23.033224,10.686786999999999,1.5490681,16262.322630167007,8.565926,9.342083108573807,13.899949,,821,0.973,13.719292000000001,,,817.4817,0.11,0.9957146000000001,35.491413,1.5490445,-382.38763,17.252821,0.211,17.252821
821,16440,0.9999996999999999,8.560557000000001,13.326217999999999,8.490807,23.054983,10.684199000000001,1.5480343,16314.467575550081,8.566017,9.405367433235735,14.879876999999999,,822,0.973,13.720698,,,818.4870599999999,0.11,0.99572635,35.501526,1.5428066,-381.9038,17.252821,0.211,17.252821
822,16460,0.9999996999999999,8.540865,13.325002,8.490981,23.076717000000002,10.681596,1.5470042,16349.614042997358,8.566121,9.382245375299632,19.868237,,823,0.973,13.728164999999999,,,819.4971,0.11,0.9957437,35.511856,1.5465868,-381.4151,17.252821,0.211,17.252821
823,16480,0.9999996999999999,8.51764,13.323788,8.491114999999999,23.098426999999997,10.678969,1.5459777,16395.74053549766,8.566183,9.355698236102608,12.677648,,824,0.973,13.726882999999999,,,820.5073,0.11,0.99576133,35.522217,1.5458981,-380.93627999999995,17.252821,0.211,17.252821
824,16500,0.9999996999999999,8.550634,13.322575,8.491302000000001,23.120117,10.67639,1.5449548999999998,16424.515162944794,8.5663,9.38973891028257,19.98049,,825,0.973,13.734457,,,821.51685,0.11,0.995778,35.532555,1.5441373999999999,-380.44986,17.252821,0.211,17.252821
825,16520,0.9999996999999999,8.571273,13.321363,8.491368,23.141792000000002,10.67384,1.5439371000000002,16470.721971988678,8.566297,9.412307855692703,8.986730999999999,,826,0.973,13.7287035,,,822.5112,0.11,0.9957763000000001,35.542244000000004,1.527866,-379.97784,17.252821,0.211,17.252821
826,16540,0.9999996999999999,8.538555,13.320153,8.491537,23.163443,10.671259,1.5429214,16510.205769777298,8.566396000000001,9.37778907382684,20.403248,,827,0.973,13.736770000000002,,,823.52124,0.11,0.9957935,35.552628000000006,1.5426507,-379.4932,17.252821,0.211,17.252821
827,16560,0.9999996999999999,8.514921000000001,13.318945000000001,8.491664,23.185076000000002,10.668655000000001,1.5419108999999998,16555.183295488358,8.566452,9.35033676969794,9.100128,,828,0.973,13.731163,,,824.53143,0.11,0.9958109,35.563026,1.5418551,-379.02338,17.252821,0.211,17.252821
828,16580,0.9999996999999999,8.568982,13.317739000000001,8.491774000000001,23.206688,10.6661215,1.5409039,16590.35264134407,8.566492,9.414261355670355,16.202326,,829,0.973,13.734136999999999,,,825.5305,0.11,0.99581486,35.572956,1.5296738,-378.54605,17.252821,0.211,17.252821
829,16600,0.9999996999999999,8.524982000000001,13.316532,8.491916,23.228279999999998,10.663541,1.5399005,16628.437381744385,8.566564999999999,9.367601275098977,12.296073,,830,0.973,13.732401999999999,,,826.5405,0.11,0.99583197,35.583374,1.5397083,-378.07465,17.252821,0.211,17.252821
830,16620,0.9999996999999999,8.511553,13.315329,8.492034,23.249853,10.660952,1.5389008999999998,16669.057483911514,8.566614,9.349879235950457,17.956814,,831,0.973,13.737476999999998,,,827.5508,0.11,0.9958493,35.593807,1.5388597,-377.5976,17.252821,0.211,17.252821
831,16640,0.9999996999999999,8.516702,13.314126000000002,8.49216,23.2714,10.658375,1.5379046,16704.776739358902,8.56667,9.353806641841173,17.29849,,832,0.973,13.741754,,,828.5608,0.11,0.99586636,35.60425,1.5378504,-377.12244,17.252821,0.211,17.252821
832,16660,0.9999996999999999,8.524013499999999,13.312923999999999,8.492301,23.29293,10.655812,1.536912,16741.641810655594,8.566742999999999,9.36268734684259,17.688198,,833,0.973,13.746487,,,829.5708,0.11,0.9958833,35.614703999999996,1.5368241000000002,-376.64795,17.252821,0.211,17.252821
833,16680,0.9999996999999999,8.486281,13.311725,8.492371,23.314442,10.653212,1.535923,16786.710020780563,8.566744,9.318807429710947,15.913302999999999,,834,0.973,13.74908,,,830.5809,0.11,0.99590033,35.625168,1.5359156,-376.17676,17.252821,0.211,17.252821
834,16700,0.9999996999999999,8.523277,13.310526999999999,8.492506,23.335932,10.65066,1.5349375,16830.415162563324,8.566811,9.360518592995424,11.433834,,835,0.973,13.7463,,,831.5907599999999,0.11,0.9959171,35.635635,1.5348321000000003,-375.71204,17.252821,0.211,17.252821
835,16720,0.9999996999999999,8.548487,13.30933,8.4926815,23.357407000000002,10.648146,1.533957,16866.133880853653,8.566918,9.387790917947145,19.382639,,836,0.973,13.753036999999999,,,832.6002,0.11,0.9959333,35.64609,1.5332608,-375.23892,17.252821,0.211,17.252821
836,16740,0.9999996999999999,8.476633999999999,13.308133999999999,8.492732,23.378853,10.645551,1.5329788,16917.54838395119,8.5669,9.3115330840078,8.754458999999999,,837,0.973,13.747062,,,833.61005,0.11,0.99594986,35.656586,1.5329597,-374.77963,17.252821,0.211,17.252821
837,16760,0.9999996999999999,8.561346,13.306939999999999,8.492863,23.400288,10.643065,1.5320038999999999,16954.634674787518,8.566963000000001,9.406679072887448,11.438177,,838,0.973,13.7443,,,834.6126,0.11,0.9959578000000001,35.666767,1.52461,-374.31824,17.252821,0.211,17.252821
838,16780,0.9999996999999999,8.554797,13.305747,8.493038,23.421698000000003,10.640576,1.5310341,16997.135476112366,8.567071,9.395311137286084,17.392056,,839,0.973,13.748643,,,835.62085,0.11,0.9959724,35.677209999999995,1.5294347,-373.85083,17.252821,0.211,17.252821
839,16800,0.9999996999999999,8.5300665,13.304557,8.493184,23.443089,10.638063,1.5300663,17041.574255228046,8.567149,9.37097728791834,17.03169,,840,0.973,13.752544,,,836.6306,0.11,0.99598885,35.68773,1.5298898,-373.385,17.252821,0.211,17.252821
840,16820,0.9999996999999999,8.541511999999999,13.303367000000001,8.493345,23.464464000000003,10.635571,1.5291021,17089.008362531662,8.567244,9.381286887828002,18.930447,,841,0.973,13.758697,,,837.64,0.11,0.99600476,35.698240000000006,1.5287055,-372.91803,17.252821,0.211,17.252821
841,16840,0.9999996999999999,8.500464,13.302178,8.493437,23.485815,10.633034,1.5281428999999997,17128.62944984436,8.567267,9.333280677955178,14.701342000000002,,842,0.973,13.75981,,,838.64984,0.11,0.9960211999999999,35.708782,1.5281152,-372.45718,17.252821,0.211,17.252821
842,16860,0.9999996999999999,8.54604,13.300991,8.493597,23.507147,10.630558,1.5271857,17170.409018993378,8.567361,9.389644012758383,14.196420000000002,,843,0.973,13.760326000000001,,,839.6584,0.11,0.99603605,35.71928,1.5260223999999998,-371.99800000000005,17.252821,0.211,17.252821
843,16880,0.9999996999999999,8.528456,13.299806,8.493737,23.528461,10.628069,1.526232,17213.508620023727,8.567434,9.368800914367428,9.9201975,,844,0.973,13.755772,,,840.66785,0.11,0.99605197,35.729828000000005,1.5260065,-371.54498,17.252821,0.211,17.252821
844,16900,0.9999996999999999,8.564712,13.298620999999999,8.493849,23.549758999999998,10.625627,1.5252833000000001,17254.349722146988,8.567478999999999,9.408722740255019,10.979875,,845,0.973,13.752480499999999,,,841.6684,0.11,0.9960573,35.74,1.5160671000000001,-371.0918,17.252821,0.211,17.252821
845,16920,0.9999996999999999,8.566921,13.297439,8.493988,23.571032000000002,10.623192999999999,1.5243366000000003,17298.894806861874,8.567552000000001,9.410190740802427,16.816761,,846,0.973,13.756097,,,842.67114,0.11,0.9960652,35.750285999999996,1.5174747,-370.63275,17.252821,0.211,17.252821
846,16940,0.9999996999999999,8.510297,13.296257999999998,8.494095,23.592287,10.620697999999999,1.5233934,17347.79422712326,8.567592999999999,9.346457451054537,17.384732999999997,,847,0.973,13.760378,,,843.6807,0.11,0.9960810999999999,35.760870000000004,1.5233557,-370.1742,17.252821,0.211,17.252821
847,16960,0.9999996999999999,8.574333,13.295077,8.494145,23.613523,10.618285,1.5224538,17380.35757303238,8.567575999999999,9.415982427715988,12.66082,,848,0.973,13.759073999999998,,,844.67365,0.11,0.9960773999999999,35.770759999999996,1.5057617,-369.72226,17.252821,0.211,17.252821
848,16980,0.9999996999999999,8.591417999999999,13.2939,8.493387,23.634665,10.615897,1.5215174999999999,17422.628643751144,8.566753,9.434361020249057,13.829398999999999,,849,0.973,13.759151999999998,,,845.5835599999999,0.11,0.9959759,35.77726,1.4217976,-369.27005,17.252821,0.211,17.252821
849,17000,0.9999996999999999,8.539497,13.292722,8.493545,23.65586,10.613455,1.5205848,17468.502935171127,8.566844999999999,9.377811349518753,13.510729999999999,,850,0.973,13.758854999999999,,,846.5929,0.11,0.99599165,35.787872,1.5201818,-368.8192,17.252821,0.211,17.252821
850,17020,0.9999996999999999,8.5385895,13.291545999999999,8.4937,23.677039999999998,10.611016000000001,1.5196542,17514.386204004288,8.566935,9.377472208419787,16.169983,,851,0.973,13.761682,,,847.60236,0.11,0.99600744,35.798491999999996,1.5193253,-368.36633,17.252821,0.211,17.252821
851,17040,0.9999996999999999,8.507912,13.290372,8.493801,23.698202,10.608547,1.5187283999999999,17557.68515586853,8.56697,9.346240294783762,12.8892,,852,0.973,13.7606535,,,848.6121,0.11,0.9960235999999999,35.809135,1.5186979999999999,-367.9184,17.252821,0.211,17.252821
852,17060,0.9999996999999999,8.543644,13.289198999999998,8.493962,23.719341,10.606128,1.517806,17605.472817897797,8.567066,9.383126259379642,19.517323,,853,0.973,13.767397,,,849.62134,0.11,0.9960391,35.81977,1.5173849,-367.46367999999995,17.252821,0.211,17.252821
853,17080,0.9999996999999999,8.535589,13.288027,8.494112,23.740465,10.6037035,1.5168858,17648.587327241898,8.567150999999999,9.372819124204288,17.010988,,854,0.973,13.771192000000001,,,850.63086,0.11,0.9960549000000001,35.830420000000004,1.5166817,-367.01302999999996,17.252821,0.211,17.252821
854,17100,0.9999996999999999,8.507875,13.286857000000001,8.494211,23.761566000000002,10.601252,1.5159688,17694.09420442581,8.567185,9.345395280198124,16.464474,,855,0.973,13.774338,,,851.6404,0.11,0.9960706,35.841087,1.5159471000000002,-366.564,17.252821,0.211,17.252821
855,17120,0.9999996999999999,8.565843,13.285688,8.494327,23.782656,10.598875,1.5150568000000002,17734.20688676834,8.567236,9.410702112765641,14.04825,,856,0.973,13.774652,,,852.64136,0.11,0.99607635,35.851395000000004,1.5063635,-366.11887,17.252821,0.211,17.252821
856,17140,0.9999996999999999,8.491319,13.28452,8.494397,23.803719,10.596414999999999,1.5141468,17770.88424038887,8.567242,9.324176534446169,15.266707,,857,0.973,13.776389000000002,,,853.6508,0.11,0.99609196,35.86208,1.5141208000000002,-365.67334,17.252821,0.211,17.252821
857,17160,0.9999996999999999,8.475105000000001,13.283354000000001,8.494439,23.824766,10.593943,1.5132403,17802.136487483982,8.567219999999999,9.30758085306474,17.111893,,858,0.973,13.780272,,,854.6604,0.11,0.9961076999999999,35.872772,1.5132201,-365.22677999999996,17.252821,0.211,17.252821
858,17180,0.9999996999999999,8.508761999999999,13.282189,8.494539,23.84579,10.591515,1.5123358,17853.789836883545,8.567255000000001,9.34697557036448,15.238339000000002,,859,0.973,13.781962,,,855.6698,0.11,0.9961232,35.883472,1.5122982,-364.78336,17.252821,0.211,17.252821
859,17200,0.9999996999999999,8.580536,13.281026,8.494527,23.866798,10.589176,1.511436,17897.695305109024,8.567179,9.422846620635054,16.742596,,860,0.973,13.785398999999998,,,856.6554,0.11,0.9961109,35.893184999999995,1.4876216999999998,-364.3393,17.252821,0.211,17.252821
860,17220,0.9999996999999999,8.506356,13.279863,8.494622,23.887793,10.586758,1.5105382,17941.33692407608,8.567210000000001,9.34437741717296,12.414518,,861,0.973,13.783801,,,857.6649,0.11,0.9961264999999999,35.9039,1.5105124,-363.9012,17.252821,0.211,17.252821
861,17240,0.9999996999999999,8.492488999999999,13.278703,8.494693,23.908766,10.584328999999999,1.5096439,17988.289456605908,8.567217999999999,9.333786803747657,13.496507999999999,,862,0.973,13.783463500000002,,,858.67444,0.11,0.996142,35.914627,1.5096252000000001,-363.46292,17.252821,0.211,17.252821
862,17260,0.9999996999999999,8.531698,13.277544,8.494831,23.929717999999998,10.58195,1.5087531,18034.01147508621,8.567292,9.367610415199556,17.340729999999997,,863,0.973,13.787582,,,859.6836,0.11,0.9961571,35.925354,1.5086322,-363.02117999999996,17.252821,0.211,17.252821
863,17280,0.9999996999999999,8.518723,13.276385000000001,8.494946,23.950657,10.579561,1.5078653999999998,18083.743123292927,8.567344,9.35609180521348,18.623606,,864,0.973,13.793175,,,860.693,0.11,0.9961724000000001,35.936091999999995,1.5078037,-362.57898,17.252821,0.211,17.252821
864,17300,0.9999996999999999,8.540303,13.2752285,8.495092,23.971573,10.577204,1.5069814,18124.475533485413,8.567427,9.38212126465959,14.843804,,865,0.973,13.794387,,,861.7018,0.11,0.99618703,35.94682,1.5064597,-362.14218,17.252821,0.211,17.252821
865,17320,0.9999996999999999,8.530687,13.274073999999999,8.495225999999999,23.992472,10.574841000000001,1.5060992,18169.080301523212,8.567497,9.368446294296046,15.984194,,866,0.973,13.796906,,,862.71094,0.11,0.996202,35.957570000000004,1.505947,-361.70508,17.252821,0.211,17.252821
