,LQGmu1,ReturnMin,IWNorm1,ReturnStepMax,IWMin,IWMax,DenMISELogFirst,ReturnMax,URet,IWMean,DenMISEMeanLog,LQGmu01,IWNorm2,LQGsigma,ReturnLastEpisode,ReturnAbsMax,TimestepsSoFar,TimeElapsed,IWLastEpisode,DenMISELogLast,SqrtESSClassic,IWFirstEpisode,ReturnMean,target_sum_log_mean,MISE,Iteration,Bound
727,0.961,,728.2803,0.99999905,,2.4359446,10.614796,17.277744000000002,9.33927638934845,1.000385,13.183114999999999,0.194,41.977973999999996,0.11,8.505196,17.277744000000002,14560,13970.365635395048,2.4293315,15.367267000000002,17.349106,,11.154601,-396.47095,8.529952999999999,728,8.630042999999999
728,0.961,,729.2497599999999,0.99999905,,2.4311566000000004,10.613422,17.277744000000002,9.423328072448351,1.0003426,13.189123,0.194,41.964209999999994,0.11,8.581874000000001,17.277744000000002,14580,14005.909744262695,2.3849607,17.56369,17.377897,,11.151072000000001,-395.9018,8.529772999999999,729,8.629697
729,0.961,,730.2542,0.99999905,,2.4263992,10.612052,17.277744000000002,9.353858235851932,1.0003482,13.180437,0.194,41.952606,0.11,8.514403,17.277744000000002,14600,14037.460762739182,2.4151146,6.84852,17.406647,,11.14746,-395.34888,8.529779,730,8.629539
730,0.961,,731.2565,0.99999905,,2.4216740000000003,10.6106825,17.277744000000002,9.36833093785439,1.0003507999999999,13.184625,0.194,41.94103,0.11,8.527627,17.277744000000002,14620,14068.31919813156,2.4082502999999997,16.241873000000002,17.435349,,11.143875999999999,-394.78463999999997,8.529803999999999,731,8.629399000000001
731,0.961,,732.2561599999999,0.99999905,,2.4169798,10.609316,17.277744000000002,9.376279340155737,1.00035,13.189379,0.194,41.92945,0.11,8.535602,17.277744000000002,14640,14115.854048967361,2.4010038,16.665398,17.464006,,11.140313,-394.2213,8.529826,732,8.629258
732,0.961,,733.25684,0.99999905,,2.4123167999999997,10.60795,17.277744000000002,9.37356014139482,1.0003504,13.195347,0.194,41.918087,0.11,8.535841,17.277744000000002,14660,14158.348577260971,2.3976357000000004,17.56447,17.492613000000002,,11.13676,-393.65833,8.529861,733,8.62913
733,0.961,,734.2549,0.99999905,,2.4076831000000003,10.606587,17.277744000000002,9.382039673771812,1.0003473,13.202579,0.194,41.90671,0.11,8.5407505,17.277744000000002,14680,14193.272742986679,2.3901885,18.50565,17.521175,,11.133223,-393.0956,8.52988,734,8.628987
734,0.961,,735.2574,0.99999905,,2.4030817000000004,10.605226,17.277744000000002,9.367697567210161,1.0003502,13.207423,0.194,41.895744,0.11,8.527814,17.277744000000002,14700,14228.254541873934,2.3902705,16.761696,17.549692,,11.129678,-392.53683,8.529907000000001,735,8.628853999999999
735,0.961,,736.2592,0.99999905,,2.3985092999999997,10.603867,17.277744000000002,9.369396293196658,1.0003521,13.21141,0.194,41.884888000000004,0.11,8.528917999999999,17.277744000000002,14720,14269.426094055176,2.3850834,16.141844,17.57816,,11.126144,-391.98037999999997,8.529932,736,8.628718
736,0.961,,737.2644700000001,0.99999905,,2.3939662,10.602509,17.277744000000002,9.357352875488246,1.0003587999999999,13.215598000000002,0.194,41.874363,0.11,8.519680000000001,17.277744000000002,14740,14303.32027721405,2.3840237,16.29973,17.606582999999997,,11.122607,-391.4252,8.529964,737,8.628592
737,0.961,,738.2763,0.99999905,,2.3894534,10.601152,17.277744000000002,9.317333805768593,1.0003744,13.217985999999998,0.194,41.864357,0.11,8.483903,17.277744000000002,14760,14329.268966674805,2.386246,14.979035999999999,17.63496,,11.119032,-390.87338,8.529959,738,8.628427
738,0.961,,739.28467,0.99999905,,2.3849685000000003,10.599798,17.277744000000002,9.34181952363538,1.0003852,13.221981,0.194,41.854298,0.11,8.505032,17.277744000000002,14780,14370.679611682894,2.3783782,16.169504,17.663292000000002,,11.115495,-390.32138,8.529981,739,8.628291
739,0.961,,740.27576,0.99999905,,2.3805137000000003,10.598446000000001,17.277744000000002,9.39705036844242,1.0003726000000002,13.230139000000001,0.194,41.84341,0.11,8.555411999999999,17.277744000000002,14800,14405.276386976242,2.3569098,19.259420000000002,17.691572,,11.112036,-389.76672,8.529967,740,8.62812
740,0.961,,741.2783,0.99999905,,2.3760872,10.5970955,17.277744000000002,9.369093232878868,1.0003756,13.2380705,0.194,41.833294,0.11,8.529304,17.277744000000002,14820,14445.094891309738,2.3637662,19.108912,17.719818,,11.10855,-389.21378,8.53,741,8.627996000000001
741,0.961,,742.2794,0.99999905,,2.3716886,10.595747,17.277744000000002,9.368125015564766,1.0003766,13.237207999999999,0.194,41.823242,0.11,8.5305,17.277744000000002,14840,14482.699304103853,2.3582091,12.599169,17.748013,,11.105075,-388.67107999999996,8.53002,742,8.62786
742,0.961,,743.2869999999999,0.99999905,,2.3673182,10.5944,17.277744000000002,9.33960338349167,1.0003862,13.231268,0.194,41.81369,0.11,8.506801,17.277744000000002,14860,14512.740806341171,2.360241,8.823692,17.776163,,11.101579,-388.13498,8.530041,743,8.627727
743,0.961,,744.2885,0.99999905,,2.3629751,10.593055999999999,17.277744000000002,9.367324722665694,1.0003878000000002,13.230984,0.194,41.80393,0.11,8.530019,17.277744000000002,14880,14546.563820838928,2.349981,13.020417,17.804272,,11.098123,-387.59463999999997,8.530064,744,8.627595
744,0.961,,745.2577,0.99999905,,2.3586602,10.591712,17.277744000000002,9.421972154485566,1.000346,13.22979,0.194,41.79251,0.11,8.57806,17.277744000000002,14900,14581.343678474426,2.3135216,12.341395,17.832327,,11.09474,-387.0567,8.529866,745,8.627244000000001
745,0.961,,746.26013,0.99999905,,2.3543722999999996,10.590371000000001,17.277744000000002,9.365665658594944,1.0003487,13.231012,0.194,41.78307,0.11,8.526069999999999,17.277744000000002,14920,14615.98026704788,2.342262,14.143070000000002,17.860348000000002,,11.091297,-386.51776,8.529886999999999,746,8.627112
746,0.961,,747.25977,0.99999905,,2.350111,10.589031,17.277744000000002,9.375419562914859,1.0003476999999998,13.234482,0.194,41.773617,0.11,8.537735000000001,17.277744000000002,14940,14658.40059542656,2.335381,15.823473000000002,17.888319,,11.087877,-385.978,8.529914,747,8.626987
747,0.961,,748.26355,0.99999905,,2.3458767000000003,10.587693,17.277744000000002,9.359694432978266,1.0003524,13.234879000000001,0.194,41.764520000000005,0.11,8.521627,17.277744000000002,14960,14691.343137502668,2.3353832000000003,13.531493,17.91625,,11.084447,-385.44275,8.529938000000001,748,8.62686
748,0.961,,749.27277,0.99999905,,2.341669,10.586357000000001,17.277744000000002,9.335342635969543,1.0003642,13.241449,0.194,41.755856,0.11,8.499417999999999,17.277744000000002,14980,14726.700774431229,2.3366507999999997,18.157347,17.944136,,11.080996,-384.9028,8.529952999999999,749,8.626724000000001
749,0.961,,750.2746599999999,0.99999905,,2.3374877,10.585023,17.277744000000002,9.360620214909833,1.0003662,13.23135,0.194,41.746906,0.11,8.52148,17.277744000000002,15000,14761.143628120422,2.325216,5.6677265,17.971982999999998,,11.077583,-384.3809,8.529954,750,8.626575
750,0.961,,751.2637,0.99999905,,2.3333328,10.583691,17.277744000000002,9.396378956421195,1.0003511,13.229275,0.194,41.737377,0.11,8.559297,17.277744000000002,15020,14789.043843984604,2.3082764,11.672581,17.999779999999998,,11.074228999999999,-383.85236000000003,8.529925,751,8.626397
751,0.961,,752.2717,0.99999905,,2.3292031000000004,10.582360000000001,17.277744000000002,9.338369408619846,1.0003613,13.229913,0.194,41.72903,0.11,8.501174,17.277744000000002,15040,14830.20511507988,2.3232744,13.710379999999999,18.027538,,11.070808,-383.32257000000004,8.529933,752,8.626257
752,0.961,,753.2773,0.99999905,,2.3250985,10.581031,17.277744000000002,9.35205215658254,1.0003681999999998,13.230910999999999,0.194,41.720665000000004,0.11,8.515286999999999,17.277744000000002,15060,14862.202326536179,2.3166943,13.980799,18.055256,,11.067414999999999,-382.79382000000004,8.529957000000001,753,8.626133
753,0.961,,754.27594,0.99999905,,2.32102,10.579704,17.277744000000002,9.37878096201934,1.000366,13.235163,0.194,41.712044,0.11,8.537251,17.277744000000002,15080,14891.852590322495,2.305788,16.437666,18.082929999999998,,11.064059,-382.26328,8.529969,754,8.625998
754,0.961,,755.2812,0.99999905,,2.3169649,10.578379,17.277744000000002,9.356340429157283,1.0003724,13.242807999999998,0.194,41.703915,0.11,8.518562,17.277744000000002,15100,14929.8231215477,2.3085427000000003,19.008816,18.11056,,11.060686,-381.73068,8.53,755,8.625882
755,0.961,,756.26886,0.99999905,,2.3129357999999995,10.577055,17.277744000000002,9.405994041042886,1.0003556,13.252707000000001,0.194,41.69494,0.11,8.562667999999999,17.277744000000002,15120,14955.89897656441,2.286902,20.725351,18.138145,,11.057382,-381.19727,8.529964999999999,756,8.625702
756,0.961,,757.2771,0.99999905,,2.3089313999999996,10.575733,17.277744000000002,9.339544597278977,1.0003661,13.259319,0.194,41.68721,0.11,8.503042,17.277744000000002,15140,14989.463867902756,2.3034892000000005,18.25874,18.165693,,11.0540085,-380.66843,8.529982,757,8.625573
757,0.961,,758.2798,0.99999905,,2.3049513999999998,10.574413,17.277744000000002,9.367313560701687,1.0003691,13.266973499999999,0.194,41.6793,0.11,8.528112,17.277744000000002,15160,15023.043884754183,2.2940709999999997,19.06287,18.1932,,11.050675,-380.14,8.530012,758,8.625459
758,0.961,,759.28076,0.99999905,,2.3009949,10.573094000000001,17.277744000000002,9.371933275193694,1.0003699000000001,13.272445999999999,0.194,41.671417,0.11,8.532217,17.277744000000002,15180,15057.815797090532,2.2885470000000003,17.419722,18.220661,,11.047358500000001,-379.6151,8.530036,759,8.625339
759,0.961,,760.26,0.99999905,,2.2970638,10.571778,17.277744000000002,9.41193791087143,1.0003421000000001,13.269879000000001,0.194,41.662464,0.11,8.568539999999999,17.277744000000002,15200,15086.17531442642,2.2628512,11.323385,18.248081,,11.044097,-379.09967,8.529923,760,8.625083
760,0.961,,761.26807,0.99999905,,2.2931545,10.570463,17.277744000000002,9.332174250180914,1.0003523,13.263851,0.194,41.65521,0.11,8.500147,17.277744000000002,15220,15116.900460481644,2.2878509,8.682466999999999,18.27546,,11.040753,-378.589,8.529929,761,8.624947
761,0.961,,762.24036,0.99999905,,2.2892694,10.56915,17.277744000000002,9.421727057451331,1.0003154,13.263057,0.194,41.646114000000004,0.11,8.578924,17.277744000000002,15240,15147.30342388153,2.2480783,12.660069,18.302797,,11.037523,-378.07446,8.529769,762,8.624644
762,0.961,,763.2468,0.99999905,,2.2854085,10.567839,17.277744000000002,9.341134592839998,1.0003235000000001,13.255692999999999,0.194,41.638999999999996,0.11,8.501956,17.277744000000002,15260,15189.23972415924,2.2785542000000003,7.643614299999999,18.330095,,11.0342,-377.56787,8.529763,763,8.624497
763,0.961,,764.25684,0.99999905,,2.2815692000000003,10.566528,17.277744000000002,9.320286859283037,1.0003362,13.254852,0.194,41.63219,0.11,8.485837,17.277744000000002,15280,15225.713709831238,2.2782402000000004,12.613875,18.357353,,11.030864,-377.0561,8.529749,764,8.624342
764,0.961,,765.25867,0.99999905,,2.2777536,10.565221000000001,17.277744000000002,9.365674219361667,1.0003381,13.253601000000002,0.194,41.625046000000005,0.11,8.527128,17.277744000000002,15300,15255.888720273972,2.2663066,12.29851,18.384573,,11.027592,-376.54607999999996,8.529767,765,8.62422
765,0.961,,766.2644,0.99999905,,2.2739608,10.563914,17.277744000000002,9.353195293810133,1.0003452,13.261822,0.194,41.61823,0.11,8.515486,17.277744000000002,15320,15293.36353969574,2.2666352,19.551403,18.411749,,11.024312,-376.0279,8.529793,766,8.624106
766,0.961,,767.27185,0.99999905,,2.2701895,10.562610000000001,17.277744000000002,9.343575210570544,1.0003544,13.271185000000001,0.194,41.611618,0.11,8.508357,17.277744000000002,15340,15322.356956243515,2.2646472,20.443697,18.438885,,11.021030999999999,-375.5099,8.529819,767,8.623992999999999
767,0.961,,768.27637,0.99999905,,2.2664418,10.561307000000001,17.277744000000002,9.358553578762367,1.0003599,13.278401,0.194,41.604954,0.11,8.519122,17.277744000000002,15360,15357.944275140762,2.258018,18.812593,18.465982,,11.017774000000001,-374.9954,8.529842,768,8.623878999999999
768,0.961,,769.26044,0.99999905,,2.2627153,10.560005,17.277744000000002,9.410368305283221,1.0003387,13.282901,0.194,41.59729,0.11,8.56783,17.277744000000002,15380,15393.345505952837,2.2337854,16.739494,18.493042000000003,,11.014588,-374.48495,8.52978,769,8.623679
769,0.961,,770.2433,0.99999905,,2.259011,10.558705,17.277744000000002,9.412237093676401,1.0003159,13.287426000000002,0.194,41.589676000000004,0.11,8.57008,17.277744000000002,15400,15438.085569143295,2.2289972000000002,16.769470000000002,18.52006,,11.011415,-373.9758,8.529712,770,8.623474
770,0.961,,771.22345,0.99999905,,2.255328,10.557408,17.277744000000002,9.413902375864732,1.0002898,13.287863,0.194,41.582029999999996,0.11,8.572789,17.277744000000002,15420,15476.788721323013,2.2226355,13.624459,18.547037,,11.008251,-373.47205,8.529622,771,8.623248
771,0.961,,772.2279,0.99999905,,2.2516658,10.556111,17.277744000000002,9.358515333819255,1.0002951999999998,13.293185999999999,0.194,41.5758,0.11,8.517704,17.277744000000002,15440,15509.881356477737,2.2431740000000002,17.397679999999998,18.573975,,11.005025,-372.9647,8.529639,772,8.623128999999999
772,0.961,,773.2312,0.99999905,,2.2480267999999994,10.554817,17.277744000000002,9.363069804561949,1.0002991,13.297820000000002,0.194,41.56961,0.11,8.523712,17.277744000000002,15460,15553.265132665634,2.2384939999999998,16.876276,18.600876,,11.001814,-372.45932,8.529663000000001,773,8.623016999999999
773,0.961,,774.2231,0.99999905,,2.2444077,10.553524000000001,17.277744000000002,9.393598814619812,1.0002882,13.296702999999999,0.194,41.562915999999994,0.11,8.552049,17.277744000000002,15480,15581.394102811812,2.2235239,12.43501,18.627737,,10.998649,-371.961,8.529643,774,8.622863
774,0.961,,775.22766,0.99999905,,2.2408092,10.552234,17.277744000000002,9.353377553393429,1.0002937,13.295113,0.194,41.557003,0.11,8.517521,17.277744000000002,15500,15610.386542081831,2.2326672000000003,12.0623865,18.654562,,10.995447,-371.46445,8.529663000000001,775,8.622749
775,0.961,,776.2207,0.99999905,,2.2372327000000003,10.550943,17.277744000000002,9.39325293856322,1.0002844000000002,13.296965,0.194,41.550575,0.11,8.553297,17.277744000000002,15520,15640.182899236679,2.2174737,14.733020000000002,18.681347,,10.992301,-370.9657,8.529658,776,8.622611000000001
776,0.961,,777.1963,0.99999905,,2.2336755,10.549656,17.277744000000002,9.420745736588797,1.0002526,13.297421,0.194,41.543327000000005,0.11,8.579218,17.277744000000002,15540,15673.144631624222,2.1966362,13.654101,18.70809,,10.989196000000002,-370.46967,8.529534,777,8.622354
777,0.961,,778.20026,0.99999905,,2.230139,10.548369000000001,17.277744000000002,9.358989860388665,1.0002574,13.300296,0.194,41.537693,0.11,8.520494,17.277744000000002,15560,15709.700987100601,2.2214699,15.531398000000001,18.734797,,10.986022,-369.97253,8.529556,778,8.622244
778,0.961,,779.206,0.99999905,,2.226623,10.547085000000001,17.277744000000002,9.351542986572651,1.0002644,13.304863000000001,0.194,41.532246,0.11,8.51318,17.277744000000002,15580,15740.487467050552,2.2196424,16.858791,18.761470000000003,,10.982847999999999,-369.47497999999996,8.529575,779,8.622131
779,0.961,,780.2056,0.99999905,,2.2231273999999996,10.545802,17.277744000000002,9.376389825186434,1.0002636,13.308554,0.194,41.526579999999996,0.11,8.536703,17.277744000000002,15600,15772.083105564116,2.2102720000000002,16.184689000000002,18.788101,,10.979712,-368.9795,8.529596000000002,780,8.622021
780,0.961,,781.20874,0.99999905,,2.219651,10.544521000000001,17.277744000000002,9.362144642391248,1.0002673,13.309822,0.194,41.521194,0.11,8.525091999999999,17.277744000000002,15620,15810.140852212906,2.210211,14.300270000000001,18.814697,,10.976567,-368.4877,8.529619,781,8.621913000000001
781,0.961,,782.2064,0.99999905,,2.2161946,10.543241499999999,17.277744000000002,9.384405066863717,1.0002639000000002,13.316692000000002,0.194,41.515625,0.11,8.541304,17.277744000000002,15640,15848.911491155624,2.2015038,18.682379,18.841253,,10.973453999999998,-367.9916,8.529633,782,8.621797
782,0.961,,783.21155,0.99999905,,2.2127576,10.541964,17.277744000000002,9.354975849233682,1.0002700999999998,13.324092000000002,0.194,41.510548,0.11,8.516592999999999,17.277744000000002,15660,15889.912176847458,2.2055933,19.111248,18.867770999999998,,10.970317,-367.49625,8.529656,783,8.621691
783,0.961,,784.2124,0.99999905,,2.2093396,10.540688000000001,17.277744000000002,9.37115158523064,1.000271,13.325484,0.194,41.505333,0.11,8.532923,17.277744000000002,15680,15933.340666532516,2.1978117999999998,14.416165,18.894257,,10.967208,-367.0081,8.529678,784,8.621583
784,0.961,,785.20435,0.99999905,,2.2059414,10.5394125,17.277744000000002,9.395475058359263,1.0002604,13.325876000000001,0.194,41.49975,0.11,8.554541,17.277744000000002,15700,15975.151533842087,2.185597,13.631778,18.920702,,10.964134,-366.5222,8.529663000000001,785,8.62144
785,0.961,,786.2127,0.99999905,,2.2025623,10.538139,17.277744000000002,9.33062648080776,1.0002706000000001,13.329899,0.194,41.495125,0.11,8.494846,17.277744000000002,15720,16015.551028490068,2.1987426,16.491215,18.947111,,10.960992,-366.03387000000004,8.529658999999999,786,8.621308
786,0.961,,787.2079,0.99999905,,2.1992017999999995,10.536868,17.277744000000002,9.390597927546859,1.0002642,13.335239999999999,0.194,41.489906,0.11,8.548036999999999,17.277744000000002,15740,16051.301867961885,2.1823102999999997,17.5317,18.97348,,10.957927,-365.5455,8.529663000000001,787,8.621184
787,0.961,,788.2133,0.99999905,,2.1958601000000004,10.535598,17.277744000000002,9.349513647405717,1.0002707,13.335829,0.194,41.48531,0.11,8.510534,17.277744000000002,15760,16090.46840596199,2.1891055,13.801058,18.999817,,10.954821,-365.06307999999996,8.529672,788,8.621066
788,0.961,,789.2217,0.99999905,,2.1925364,10.53433,17.277744000000002,9.328150411853391,1.000281,13.337534,0.194,41.48097,0.11,8.494442,17.277744000000002,15780,16138.672040939331,2.1888885,14.681119,19.026115,,10.951703,-364.5808,8.529668,789,8.620936
789,0.961,,790.23145,0.99999905,,2.1892319,10.533063,17.277744000000002,9.313708234527144,1.000293,13.339762,0.194,41.476788,0.11,8.478877,17.277744000000002,15800,16163.752345085144,2.1870377,15.098277,19.052378,,10.948572,-364.0992,8.529636,790,8.620778999999999
790,0.961,,791.2078,0.99999905,,2.185946,10.531798,17.277744000000002,9.422062420399213,1.0002627,13.341298000000002,0.194,41.470963,0.11,8.577408,17.277744000000002,15820,16201.323924779892,2.1505697,14.556444,19.078598,,10.945574,-363.61954,8.529516000000001,791,8.620533
791,0.961,,792.20605,0.99999905,,2.1826775,10.530535,17.277744000000002,9.381814122890383,1.0002601,13.345772,0.194,41.466359999999995,0.11,8.545657,17.277744000000002,15840,16234.920992612839,2.169002,16.884848,19.104789999999998,,10.942544,-363.13815,8.529544999999999,792,8.620438
792,0.961,,793.2135599999999,0.99999905,,2.1794267000000005,10.529273,17.277744000000002,9.337876311140338,1.0002693,13.351523,0.194,41.46233,0.11,8.500523,17.277744000000002,15860,16274.17304778099,2.1749842,17.90656,19.130945,,10.9394655,-362.65668,8.52955,793,8.620317
793,0.961,,794.2246,0.99999905,,2.1761937000000002,10.528013,17.277744000000002,9.291294509257812,1.0002829,13.351103,0.194,41.45858,0.11,8.456009,17.277744000000002,15880,16317.799054861067,2.1754925,13.0174265,19.157063,,10.936337,-362.18256,8.52947,794,8.620114
794,0.961,,795.1996,0.99999905,,2.1729794,10.526753999999999,17.277744000000002,9.426498624133623,1.000251,13.356039,0.194,41.45304,0.11,8.580790499999999,17.277744000000002,15900,16353.839470148088,2.1363037,17.275557,19.183142,,10.933373,-361.70428,8.529345,795,8.619864999999999
795,0.961,,796.2047,0.99999905,,2.1697822,10.525497,17.277744000000002,9.349235660433179,1.0002571,13.355258,0.194,41.449158000000004,0.11,8.510311,17.277744000000002,15920,16394.789670705795,2.1631746,12.733825999999999,19.209188,,10.93033,-361.2329,8.529351,796,8.61975
796,0.961,,797.2075,0.99999905,,2.166602,10.524241,17.277744000000002,9.362176730759954,1.0002604,13.355839999999999,0.194,41.445236,0.11,8.524757000000001,17.277744000000002,15940,16437.702525615692,2.1576880000000003,13.820065,19.235203,,10.927311999999999,-360.76138,8.529371000000001,797,8.619647
797,0.961,,798.21313,0.99999905,,2.1634398,10.522986999999999,17.277744000000002,9.343089216554882,1.000267,13.351819,0.194,41.44155,0.11,8.508151,17.277744000000002,15960,16476.98708319664,2.1575541,10.1486225,19.261179000000002,,10.924281,-360.2956,8.529378,798,8.619533
798,0.961,,799.2133,0.99999905,,2.1602936,10.521735000000001,17.277744000000002,9.371425296927573,1.000267,13.350304000000001,0.194,41.437668,0.11,8.532067999999999,17.277744000000002,15980,16519.726315021515,2.1489582,12.140978,19.28712,,10.921286,-359.82852,8.529391,799,8.619425
799,0.961,,800.2193,0.99999905,,2.1571653,10.520485,17.277744000000002,9.3424579943379,1.0002742,13.349181,0.194,41.43417,0.11,8.506707,17.277744000000002,16000,16560.391026973724,2.1516732999999997,12.451853999999999,19.313028,,10.918269,-359.36217999999997,8.529397,800,8.619309
800,0.961,,801.22473,0.99999905,,2.1540529999999998,10.519236,17.277744000000002,9.351325973856703,1.0002806,13.356207999999999,0.194,41.43072,0.11,8.515410000000001,17.277744000000002,16020,16605.51919150352,2.1480055,18.979187,19.338903,,10.91527,-358.88892000000004,8.52942,801,8.619212
801,0.961,,802.2289999999999,0.99999905,,2.1509582999999997,10.517987,17.277744000000002,9.355424628661355,1.0002855,13.360522,0.194,41.427307,0.11,8.520324,17.277744000000002,16040,16646.596672773358,2.143982,16.815552,19.364738,,10.912282000000001,-358.41953,8.529446,802,8.619117999999999
802,0.961,,803.2289999999999,0.99999905,,2.1478796,10.516742,17.277744000000002,9.371389816631737,1.0002851000000001,13.358047000000001,0.194,41.423747999999996,0.11,8.530643,17.277744000000002,16060,16696.043357372284,2.1365828999999996,11.37443,19.390543,,10.909317,-357.95804,8.529452000000001,803,8.619005
803,0.961,,804.2185,0.99999905,,2.1448174,10.515497,17.277744000000002,9.401538509385912,1.0002718000000002,13.358049,0.194,41.419740000000004,0.11,8.556983,17.277744000000002,16080,16737.98937344551,2.1231606,13.361051000000002,19.416311,,10.906391000000001,-357.49527,8.529419,804,8.618853
804,0.961,,805.21106,0.99999905,,2.1417718,10.514254,17.277744000000002,9.397337756741203,1.0002620999999998,13.361286999999999,0.194,41.41596,0.11,8.557164,17.277744000000002,16100,16782.013991832733,2.1229966,15.964376000000001,19.442049,,10.903472,-357.0304,8.529415,805,8.618731
805,0.961,,806.22046,0.99999905,,2.1387417,10.513013,17.277744000000002,9.308702258161,1.0002735,13.363228,0.194,41.413136,0.11,8.476574000000001,17.277744000000002,16120,16820.022322177887,2.1370656,14.925082000000002,19.467747,,10.900461,-356.56800000000004,8.529378999999999,806,8.618577
806,0.961,,807.2235,0.99999905,,2.1357281,10.511773,17.277744000000002,9.359038880255246,1.0002769,13.361621,0.194,41.410057,0.11,8.5169935,17.277744000000002,16140,16857.946300029755,2.1275467999999997,12.067735,19.493418,,10.897508,-356.1103,8.529382,807,8.618462
807,0.961,,808.2253400000001,0.99999905,,2.13273,10.510534,17.277744000000002,9.36580851879236,1.0002788,13.362744000000001,0.194,41.407,0.11,8.524498,17.277744000000002,16160,16895.120007276535,2.123519,14.269838,19.51905,,10.894571000000001,-355.6509,8.529391,808,8.618355000000001
808,0.961,,809.2241,0.99999905,,2.1297482999999997,10.509297,17.277744000000002,9.378355645094118,1.000277,13.364467000000001,0.194,41.403866,0.11,8.538813000000001,17.277744000000002,16180,16938.621893167496,2.117521,14.7572,19.544651,,10.891658,-355.19214,8.529407,809,8.618253999999999
809,0.961,,810.2292,0.99999905,,2.126782,10.508061999999999,17.277744000000002,9.350550751175604,1.000283,13.369418,0.194,41.401134000000006,0.11,8.511578,17.277744000000002,16200,16976.50464630127,2.1208637,17.376263,19.570217,,10.8887205,-354.73126,8.529417,810,8.618148
810,0.961,,811.2352,0.99999905,,2.123831,10.506828,17.277744000000002,9.342771373636344,1.00029,13.373591000000001,0.194,41.398533,0.11,8.505400999999999,17.277744000000002,16220,17012.83565449715,2.1189835,16.751879000000002,19.595748999999998,,10.885782,-354.27227999999997,8.529422,811,8.618037
811,0.961,,812.2409700000001,0.99999905,,2.120896,10.505596,17.277744000000002,9.343830121930203,1.0002966999999998,13.376216000000001,0.194,41.395984999999996,0.11,8.509875,17.277744000000002,16240,17039.793615102768,2.115797,15.505262,19.62125,,10.882855000000001,-353.81595,8.529434,812,8.617934
812,0.961,,813.2433,0.99999905,,2.1179764,10.504365,17.277744000000002,9.36151680371155,1.0002992,13.374832000000001,0.194,41.393345000000004,0.11,8.524842,17.277744000000002,16260,17083.673855543137,2.109527,12.252653,19.646715,,10.879955,-353.36478,8.529451,813,8.617837
813,0.961,,814.25226,0.99999905,,2.1150708,10.503136,17.277744000000002,9.310462720524235,1.00031,13.377094,0.194,41.391117,0.11,8.476471,17.277744000000002,16280,17123.21320962906,2.1133327,15.216391,19.67215,,10.877003,-352.91104,8.529411,814,8.617682
814,0.961,,815.2599,0.99999905,,2.1121812,10.501908,17.277744000000002,9.32310082222284,1.0003189000000001,13.376551000000001,0.194,41.3889,0.11,8.487261,17.277744000000002,16300,17156.08171439171,2.1092615,12.935294,19.697548,,10.87407,-352.46127,8.529386500000001,815,8.617543
815,0.961,,816.2626,0.99999905,,2.1093068,10.500682000000001,17.277744000000002,9.365864938402815,1.0003217,13.385315,0.194,41.386497,0.11,8.524172,17.277744000000002,16320,17193.181438446045,2.1013347999999996,20.528831,19.722920000000002,,10.871189,-352.00327000000004,8.529404,816,8.617447
816,0.961,,817.2643,0.99999905,,2.1064463,10.499457000000001,17.277744000000002,9.362816958958703,1.0003235000000001,13.38236,0.194,41.38413,0.11,8.521945,17.277744000000002,16340,17233.51902365684,2.0976567000000004,10.972322,19.748255,,10.868316,-351.55807000000004,8.529407,817,8.617337
817,0.961,,818.24854,0.99999905,,2.1036005,10.498234,17.277744000000002,9.412832490682119,1.0003039,13.382825,0.194,41.380947,0.11,8.571186,17.277744000000002,16360,17276.23463082314,2.0773983,13.760615,19.773557999999998,,10.865506,-351.11057,8.529353,818,8.617171
818,0.961,,819.2553,0.99999905,,2.1007697999999997,10.497012,17.277744000000002,9.330243510361377,1.0003117,13.381632000000002,0.194,41.378986,0.11,8.491728,17.277744000000002,16380,17317.665572166443,2.0971408,12.406959,19.798824,,10.862608999999999,-350.6658,8.529330999999999,819,8.617038
819,0.961,,820.2621,0.99999905,,2.0979537999999995,10.495792,17.277744000000002,9.334863659098449,1.0003196,13.385051999999998,0.194,41.377087,0.11,8.494961,17.277744000000002,16400,17367.479202508926,2.0941648,16.186659,19.824066000000002,,10.85972,-350.2175,8.529317,820,8.616911
820,0.961,,821.26685,0.99999905,,2.0951517,10.494574,17.277744000000002,9.344345245920746,1.0003251,13.380702,0.194,41.37516,0.11,8.510548,17.277744000000002,16420,17396.78772211075,2.0895705,9.815311,19.849273999999998,,10.856860000000001,-349.77808,8.529322,821,8.616805000000001
821,0.961,,822.2681,0.99999905,,2.092364,10.493356,17.277744000000002,9.368992667978134,1.0003262,13.384941,0.194,41.373135,0.11,8.529187,17.277744000000002,16440,17434.630352973938,2.0833880000000002,16.864620000000002,19.874447,,10.854028,-349.33112,8.529339,822,8.616712
822,0.961,,823.2656,0.99999905,,2.0895903000000002,10.49214,17.277744000000002,9.383490917231144,1.0003227,13.387960999999999,0.194,41.370987,0.11,8.541106,17.277744000000002,16460,17463.29172205925,2.076812,15.869763,19.89959,,10.851218,-348.88653999999997,8.529346,823,8.616609
