,Iteration,LQGmu01,TimestepsSoFar,Bound,ReturnLastEpisode,TimeElapsed,DenMISELogLast,LQGsigma,IWMax,IWFirstEpisode,SqrtESSClassic,LQGmu1,ReturnMax,IWNorm2,MISE,IWMin,DenMISELogFirst,ReturnMean,IWMean,URet,ReturnMin,IWNorm1,DenMISEMeanLog,ReturnStepMax,IWLastEpisode,target_sum_log_mean,ReturnAbsMax
93,94,1.0,1880,8.596721,8.487111,46.12900876998901,14.649315,0.11,1.0107539,,9.591661,1.0,15.807039999999999,9.6948,8.43109,,8.968206,8.601135000000001,0.98924726,9.321457342415359,,92.98924,15.147916,0.99233466,1.0107518,3.1380388999999997,15.807039999999999
94,95,1.0,1900,8.597007000000001,8.542086999999999,47.025630235672,20.30341,0.11,1.0106401,,9.643651,1.0,15.807039999999999,9.746243,8.432269999999999,,8.957624000000001,8.600514,0.9893617,9.3817037264017,,93.989365,15.202070999999998,0.99233466,1.0106381,3.3188386,15.807039999999999
95,96,1.0,1920,8.596751,8.491388,47.998984098434455,15.322705,0.11,1.0105283,,9.69536,1.0,15.807039999999999,9.797417,8.432893,,8.947153,8.599378,0.9894738000000001,9.326558225270118,,94.98949,15.203217,0.99233466,1.0105264,3.4439879999999996,15.807039999999999
96,97,1.0,1940,8.597163,8.555361,49.0003559589386,20.58503,0.11,1.0104184,,9.746792999999998,1.0,15.807039999999999,9.848326,8.43417,,8.93679,8.598924,0.98958343,9.397721904669089,,95.98959,15.258591000000001,0.99233466,1.0104165,3.620807,15.807039999999999
97,98,1.0,1960,8.597612,8.560424000000001,50.00549793243408,13.852387,0.11,1.0103105,,9.797958,1.0,15.807039999999999,9.898969000000001,8.43547,,8.926534,8.598531,0.98969066,9.400029396656858,,96.989685,15.244136,0.99233466,1.0103086,3.725315,15.807039999999999
98,99,1.0,1980,8.597776,8.533689500000001,51.014357805252075,17.629997,0.11,1.0102055,,9.848856,1.0,15.807039999999999,9.949356,8.436472,,8.916382,8.597876,0.98979574,9.374873397226722,,97.98978000000001,15.26813,0.99233466,1.0102026,3.8658687999999994,15.807039999999999
99,100,1.0,2000,8.598118,8.551973,52.19153213500977,19.046494,0.11,1.0101023999999998,,9.899495,1.0,15.807039999999999,9.999489,8.437638,,8.906331,8.597416,0.9898988999999999,9.391748047017703,,98.98989,15.305813,0.99233466,1.0101004999999998,4.017775,15.807039999999999
100,101,1.0,2020,8.598489,8.555996,52.65715479850769,16.569996,0.11,1.0100023,,9.949874000000001,1.0,15.807039999999999,10.049372,8.438822,,8.89638,8.597006,0.98999983,9.39685479302592,,99.98998,15.318229999999998,0.99233466,1.0099984,4.1421532999999995,15.807039999999999
101,102,1.0,2040,8.598446000000001,8.515336999999999,53.607808113098145,18.723791000000002,0.11,1.0099021000000001,,9.999999,1.0,15.807039999999999,10.0990095,8.439579,,8.886529,8.596206,0.9900989,9.350079955170212,,100.99009000000001,15.35152,0.99233466,1.0099001,4.2852073,15.807039999999999
102,103,1.0,2060,8.598614999999999,8.537098,54.02494025230408,15.442022,0.11,1.0098058,,10.049874,1.0,15.807039999999999,10.148404,8.4405365,,8.876772,8.595632,0.990196,9.374469119859693,,101.99019,15.352301999999998,0.99233466,1.0098039,4.3936205,15.807039999999999
103,104,1.0,2080,8.598309,8.489023,54.44283199310303,19.317446,0.11,1.0097104,,10.0995035,1.0,15.807039999999999,10.197558,8.441007,,8.86711,8.594606,0.9902912,9.325350822849586,,102.99028,15.390334,0.99233466,1.0097095,4.537212,15.807039999999999
104,105,1.0,2100,8.5983515,8.525096000000001,55.00524592399597,18.615551,0.11,1.009617,,10.148891,1.0,15.807039999999999,10.246477,8.441815,,8.857541000000001,8.593945,0.9903846,9.362601026900652,,103.99038,15.420957999999999,0.99233466,1.0096151,4.6713824,15.807039999999999
105,106,1.0,2120,8.598477,8.534373,55.752854585647576,15.809913,0.11,1.0095254999999999,,10.198036,1.0,15.807039999999999,10.295163,8.442696,,8.8480625,8.593383,0.99047595,9.373131486995817,,104.99045,15.424538,0.99233466,1.0095235999999999,4.7765527,15.807039999999999
106,107,1.0,2140,8.599199,8.597961999999999,57.41096162796021,16.633024,0.11,1.009436,,10.24695,1.0,15.807039999999999,10.343619,8.444161,,8.838673,8.593426,0.99056584,9.44298125033327,,105.99055,15.435742000000001,0.99233466,1.0094341,4.8874483,15.807039999999999
107,108,1.0,2160,8.599544,8.559286,58.63032078742981,19.383623,0.11,1.0093474,,10.295631,1.0,15.807039999999999,10.391852,8.445238,,8.8293705,8.593109,0.9906543999999999,9.40068889273934,,106.99068,15.472209,0.99233466,1.0093455,5.021758,15.807039999999999
108,109,1.0,2180,8.599333,8.500573,59.512273073196404,20.033438,0.11,1.0092609000000001,,10.344083,1.0,15.807039999999999,10.439858000000001,8.44575,,8.820153,8.592260000000001,0.9907408999999999,9.336947201123378,,107.99076000000001,15.513969,0.99233466,1.0092609000000001,5.159564,15.807039999999999
109,110,1.0,2200,8.599432,8.534317,61.219847679138184,14.509366,0.11,1.0091761000000001,,10.392305,1.0,15.807039999999999,10.487647,8.446563000000001,,8.811021,8.591733999999999,0.9908256999999999,9.37128202642031,,108.99083,15.504751999999998,0.99233466,1.0091752,5.2446456,15.807039999999999
110,111,1.0,2220,8.599771,8.561217,62.15803074836731,16.015478,0.11,1.0090925,,10.440305,1.0,15.807039999999999,10.535217999999999,8.447604,,8.801971,8.591458,0.9909089,9.403047921008037,,109.99089,15.509271,0.99233466,1.0090915,5.3417616,15.807039999999999
111,112,1.0,2240,8.600161,8.567722,63.73505330085754,18.422363,0.11,1.0090107,,10.488087,1.0,15.807039999999999,10.582577,8.448688,,8.793002,8.591247000000001,0.99099094,9.409527013823274,,110.99098000000001,15.5352,0.99233466,1.0090086,5.458632499999999,15.807039999999999
112,113,1.0,2260,8.600328,8.544251,65.1364381313324,18.048447,0.11,1.0089297,,10.535653,1.0,15.807039999999999,10.629723,8.449539,,8.784114,8.590831,0.99107146,9.381228864252632,,111.99107,15.557360000000001,0.99233466,1.0089278,5.570125599999999,15.807039999999999
113,114,1.0,2280,8.600086,8.498127,66.17949366569519,16.03357,0.11,1.0088509,,10.583005,1.0,15.807039999999999,10.6766615,8.449971000000001,,8.775303,8.590017,0.99115056,9.337277521730085,,112.991165,15.56146,0.99233466,1.0088509,5.661988,15.807039999999999
114,115,1.0,2300,8.600323,8.552933,66.87243866920471,16.094164000000003,0.11,1.0087739,,10.630144999999999,1.0,15.807039999999999,10.723392500000001,8.450873,,8.766569,8.589694999999999,0.9912280000000001,9.393140370837074,,113.99122,15.566015,0.99233466,1.008772,5.752778500000001,15.807039999999999
115,116,1.0,2320,8.600588,8.556992,67.87665462493896,16.862867,0.11,1.0086969000000001,,10.677076,1.0,15.807039999999999,10.769922,8.451796,,8.757911,8.589414,0.9913042,9.400048029368833,,114.99128999999999,15.577119,0.99233466,1.0086950000000001,5.8486294999999995,15.807039999999999
116,117,1.0,2340,8.600795,8.551072,69.38407182693481,11.359463,0.11,1.0086219,,10.723807,1.0,15.807039999999999,10.816251,8.452651,,8.749328,8.589086,0.99137944,9.392356517853903,,115.991394,15.540997,0.99233466,1.008621,5.895804,15.807039999999999
117,118,1.0,2360,8.600758,8.523075,70.65991640090942,15.409463,0.11,1.0085488999999999,,10.7703285,1.0,15.807039999999999,10.862384,8.453254,,8.740817,8.588527000000001,0.9914529000000001,9.359641679144676,,116.99144,15.539809,0.99233466,1.008546,5.976500499999999,15.807039999999999
118,119,1.0,2380,8.600906,8.545332,71.92827248573303,20.15249,0.11,1.0084767,,10.816653,1.0,15.807039999999999,10.908319,8.454034,,8.732378,8.588163,0.9915253,9.384966065911172,,117.99151,15.5785,0.99233466,1.0084738000000002,6.095697400000001,15.807039999999999
119,120,1.0,2400,8.60095,8.533497,73.68077588081358,21.683285,0.11,1.0084056000000001,,10.862782000000001,1.0,15.807039999999999,10.954064,8.454701,,8.7240095,8.5877075,0.99159676,9.371122584600672,,118.99161000000001,15.629301000000002,0.99233466,1.0084026,6.2256637,15.807039999999999
120,121,1.0,2420,8.601339,8.575225999999999,74.4485640525818,10.594524,0.11,1.0083354,,10.908710000000001,1.0,15.807039999999999,10.999618,8.455707,,8.715711,8.5876045,0.99166644,9.417708672097419,,119.99163999999999,15.587624,0.99233466,1.0083325,6.2618384,15.807039999999999
121,122,1.0,2440,8.601378,8.533854,76.06181859970094,17.815872,0.11,1.0082661,,10.954452999999999,1.0,15.807039999999999,11.044985,8.456353,,8.70748,8.587164,0.9917358000000001,9.37317804654908,,120.99176999999999,15.605819,0.99233466,1.0082661,6.356611,15.807039999999999
122,123,1.0,2460,8.601515,8.546695,77.30069494247438,18.504725,0.11,1.0081987,,11.000001,1.0,15.807039999999999,11.090162,8.457089999999999,,8.699317,8.586835,0.99180317,9.38487167383148,,121.99179,15.629320000000002,0.99233466,1.0081968000000001,6.455442400000001,15.807039999999999
123,124,1.0,2480,8.601776,8.561834,79.47561931610106,16.5507,0.11,1.0081315,,11.045361,1.0,15.807039999999999,11.13516,8.457945,,8.691219,8.586634,0.99186987,9.401419038271225,,122.99186999999999,15.636685,0.99233466,1.0081315,6.5369215,15.807039999999999
124,125,1.0,2500,8.602099,8.570617,81.02644133567809,15.46931,0.11,1.008066,,11.090537,1.0,15.807039999999999,11.179977000000001,8.458853999999999,,8.6831875,8.586506,0.9919356,9.414683701445668,,123.99195,15.635279999999998,0.99233466,1.0080651,6.6084447,15.807039999999999
125,126,1.0,2520,8.601986,8.517331,82.98183274269105,16.183245,0.11,1.0080026,,11.135527,1.0,15.807039999999999,11.224611999999999,8.459319,,8.67522,8.585957,0.99199975,9.352899370653109,,124.99197,15.639565,0.99233466,1.0080007,6.6844983,15.807039999999999
126,127,1.0,2540,8.602084,8.543733999999999,84.42136931419374,17.952463,0.11,1.0079383,,11.18034,1.0,15.807039999999999,11.269072999999999,8.45999,,8.667314999999999,8.585624000000001,0.9920635,9.384830930668313,,125.992065,15.657714000000002,0.99233466,1.0079373,6.7732844,15.807039999999999
127,128,1.0,2560,8.601975,8.517721,85.82620286941528,20.224104,0.11,1.0078757999999999,,11.224969999999999,1.0,15.807039999999999,11.313360000000001,8.460445,,8.6594715,8.5850935,0.9921260000000001,9.358237864404572,,126.99213,15.693326999999998,0.99233466,1.0078738999999999,6.8784304,15.807039999999999
128,129,1.0,2580,8.602033,8.539164999999999,87.16983819007874,16.47802,0.11,1.0078143,,11.269427,1.0,15.807039999999999,11.357472,8.461061500000001,,8.651689,8.584738,0.9921877,9.380705227364686,,127.99221000000001,15.699348,0.99233466,1.0078124,6.9529057,15.807039999999999
129,130,1.0,2600,8.601963,8.523408,88.18668580055237,21.868113,0.11,1.0077546999999998,,11.313705,1.0,15.807039999999999,11.401411999999999,8.461542999999999,,8.643967,8.584266,0.9922478000000001,9.363049792388198,,128.99222,15.746739000000002,0.99233466,1.0077528,7.0676975,15.807039999999999
130,131,1.0,2620,8.601664,8.493418,89.6767725944519,19.305405,0.11,1.0076941,,11.357816999999999,1.0,15.807039999999999,11.445185,8.461789,,8.636303999999999,8.583572,0.9923076999999999,9.328105614007779,,129.99231,15.773845999999999,0.99233466,1.0076931999999998,7.161174000000001,15.807039999999999
131,132,1.0,2640,8.60161,8.525553,91.01793909072876,14.843448,0.11,1.0076355,,11.401752,1.0,15.807039999999999,11.48879,8.462275,,8.628699000000001,8.583133,0.9923662,9.366091466234607,,130.99233999999998,15.766739000000001,0.99233466,1.0076336,7.2194294999999995,15.807039999999999
132,133,1.0,2660,8.601524000000001,8.521206,92.19075632095335,14.953578,0.11,1.0075779,,11.445525,1.0,15.807039999999999,11.53223,8.462722,,8.621152,8.582666,0.9924243,9.360230161436311,,131.99243,15.760570000000001,0.99233466,1.007574,7.277638400000001,15.807039999999999
133,134,1.0,2680,8.601837,8.574292,94.07702493667604,15.739873000000001,0.11,1.0075212,,11.489129,1.0,15.807039999999999,11.575510000000001,8.463561,,8.613662,8.582604,0.9924815,9.418978858407156,,132.99251999999998,15.760357999999998,0.99233466,1.0075192,7.340845599999999,15.807039999999999
134,135,1.0,2700,8.60174,8.520334,96.13916993141174,19.358498,0.11,1.0074645,,11.532563,1.0,15.807039999999999,11.618625999999999,8.4639845,,8.606227,8.582144,0.9925373,9.36063265093292,,133.99254,15.786954000000001,0.99233466,1.0074625,7.429920699999999,15.807039999999999
135,136,1.0,2720,8.602194,8.594758,96.7195692062378,12.382989,0.11,1.0074097,,11.575838000000001,1.0,15.807039999999999,11.661585,8.464953,,8.598846,8.582236,0.99259275,9.43902820364296,,134.99261,15.761871,0.99233466,1.0074097,7.4663949999999994,15.807039999999999
136,137,1.0,2740,8.601911,8.495758,97.4081645011902,13.857326,0.11,1.007355,,11.618948,1.0,15.807039999999999,11.704384,8.465179,,8.59152,8.581603999999999,0.99264693,9.33111768325729,,135.99263,15.747914999999999,0.99233466,1.007354,7.5130973,15.807039999999999
137,138,1.0,2760,8.601858,8.527097999999999,99.84981656074524,14.580719,0.11,1.0073012,,11.661905,1.0,15.807039999999999,11.747026,8.4656315,,8.584247999999999,8.581209,0.99270076,9.367374960571368,,136.9927,15.739403,0.99233466,1.0072982,7.5643644,15.807039999999999
138,139,1.0,2780,8.601696,8.51206,101.64381551742555,19.373222,0.11,1.0072492,,11.704699,1.0,15.807039999999999,11.789516,8.465967,,8.577027000000001,8.580712,0.9927535,9.346086978294977,,137.99274,15.765495000000001,0.99233466,1.0072473,7.6493720000000005,15.807039999999999
139,140,1.0,2800,8.601595,8.520114,103.10687017440796,21.892874,0.11,1.0071964,,11.747342,1.0,15.807039999999999,11.831853,8.466358,,8.569859,8.580278,0.9928059000000001,9.359060820497724,,138.99283,15.809209,0.99233466,1.0071936,7.751163,15.807039999999999
140,141,1.0,2820,8.601764999999999,8.5585575,104.65730857849121,18.47425,0.11,1.0071455,,11.789826,1.0,15.807039999999999,11.874039,8.467015,,8.562741,8.580125,0.99285716,9.396373963134113,,139.99286,15.828059,0.99233466,1.0071436,7.8272634000000005,15.807039999999999
141,142,1.0,2840,8.601516,8.499758,106.3701798915863,14.470502999999999,0.11,1.0070946,,11.832158,1.0,15.807039999999999,11.916076,8.467249,,8.555675,8.579559,0.99290764,9.334487672468397,,140.99289,15.818449,0.99233466,1.0070908,7.874096400000001,15.807039999999999
142,143,1.0,2860,8.601701,8.561239,108.2864146232605,17.123362,0.11,1.0070447,,11.874342,1.0,15.807039999999999,11.957966,8.467911,,8.548656,8.579432,0.9929579,9.403983914920843,,141.99298000000002,15.827523999999999,0.99233466,1.0070437,7.9388255999999995,15.807039999999999
143,144,1.0,2880,8.601561,8.515539,109.60806965827942,16.467175,0.11,1.0069957,,11.916377,1.0,15.807039999999999,11.999705,8.468243,,8.541688,8.578988,0.993007,9.352766299863584,,142.99301,15.831918,0.99233466,1.0069938,7.9980984,15.807039999999999
144,145,1.0,2900,8.601466,8.52179,111.3290674686432,18.292234,0.11,1.0069466999999999,,11.9582615,1.0,15.807039999999999,12.041305,8.468616,,8.534768,8.578593,0.9930556999999999,9.360465074313087,,143.99307,15.848837,0.99233466,1.0069457,8.069139999999999,15.807039999999999
145,146,1.0,2920,8.601312,8.513109,112.86428093910216,21.990660000000002,0.11,1.0068988,,11.999998,1.0,15.807039999999999,12.082761,8.468923,,8.527895,8.578145,0.99310344,9.350931564389176,,144.9931,15.890856,0.99233466,1.0068978000000002,8.164539999999999,15.807039999999999
146,147,1.0,2940,8.601053,8.498135000000001,113.87252306938171,19.08928,0.11,1.0068517,,12.0415945,1.0,15.807039999999999,12.12407,8.469122,,8.521069,8.5776005,0.9931506,9.332522837576485,,145.99313,15.912567999999998,0.99233466,1.0068479,8.238905,15.807039999999999
147,148,1.0,2960,8.600873,8.508986,114.75198864936829,11.160024,0.11,1.0068055,,12.083046000000001,1.0,15.807039999999999,12.165242999999998,8.469394,,8.514289,8.577136999999999,0.99319726,9.34620302340111,,146.9932,15.880407,0.99233466,1.0068027,8.258688000000001,15.807039999999999
148,149,1.0,2980,8.601027,8.558366,116.41862368583679,17.617420000000003,0.11,1.0067595,,12.124353999999999,1.0,15.807039999999999,12.206278,8.4699955,,8.507555,8.577011,0.9932431999999999,9.400670803620027,,147.99324,15.892021,0.99233466,1.0067556999999998,8.321543,15.807039999999999
149,150,1.0,3000,8.601077,8.543606,117.53531837463379,14.480082000000001,0.11,1.0067134,,12.165528,1.0,15.807039999999999,12.247172,8.470489500000001,,8.500866,8.576788,0.99328876,9.38384835718761,,148.99331999999998,15.882564000000002,0.99233466,1.0067096,8.362645,15.807039999999999
150,151,1.0,3020,8.600632000000001,8.469772,119.03469204902649,1.3300403,0.11,1.0066693000000002,,12.206553,1.0,15.807039999999999,12.287933,8.470483,,8.494222,8.576079,0.9933332,9.30518093144492,,149.99331999999998,15.786144,0.99233466,1.0066680000000001,8.316115,15.807039999999999
151,152,1.0,3040,8.600557,8.524761,120.98318600654602,17.39526,0.11,1.006625,,12.247447,1.0,15.807039999999999,12.328558000000001,8.470842999999999,,8.487621,8.575742,0.9933774,9.363007565617046,,150.99336,15.796687,0.99233466,1.0066211999999999,8.37589,15.807039999999999
152,153,1.0,3060,8.600437,8.517985000000001,122.0889058113098,12.488716,0.11,1.006581,,12.288206,1.0,15.807039999999999,12.36905,8.471153,,8.481064,8.575364,0.9934212,9.353261679662117,,151.99344,15.775023000000001,0.99233466,1.0065771000000001,8.402814999999999,15.807039999999999
153,154,1.0,3080,8.600304,8.516096000000001,122.63816785812378,17.216381,0.11,1.0065387,,12.328828,1.0,15.807039999999999,12.409407,8.471446,,8.474548,8.57498,0.9934639000000001,9.352507226015435,,152.99344,15.784342,0.99233466,1.0065348,8.460088,15.807039999999999
154,155,1.0,3100,8.600192999999999,8.519236,123.17708301544191,15.256254,0.11,1.0064964,,12.369319,1.0,15.807039999999999,12.449635,8.471757,,8.468076,8.574619,0.99350643,9.35801727926728,,153.9935,15.78089,0.99233466,1.0064945,8.503976,15.807039999999999
155,156,1.0,3120,8.600197,8.537018,125.2686595916748,14.134435999999999,0.11,1.0064541999999999,,12.409674,1.0,15.807039999999999,12.489737,8.472178,,8.461644999999999,8.574378,0.99354845,9.378459307640334,,154.99356,15.770295,0.99233466,1.0064504,8.54011,15.807039999999999
156,157,1.0,3140,8.600145,8.528514,126.94745063781738,19.626410999999997,0.11,1.006412,,12.449902,1.0,15.807039999999999,12.529707,8.472541,,8.4552555,8.574086,0.99358994,9.366496884756524,,155.99362,15.794814,0.99233466,1.0064101,8.610764,15.807039999999999
157,158,1.0,3160,8.599881,8.495625,128.22869849205014,16.097462,0.11,1.0063716999999999,,12.489997,1.0,15.807039999999999,12.569549,8.472686,,8.448906,8.57359,0.9936305000000001,9.33110554758337,,156.99362,15.79669,0.99233466,1.0063678,8.658188,15.807039999999999
158,159,1.0,3180,8.599725,8.512227000000001,130.11860179901123,15.993076,0.11,1.0063313,,12.529962,1.0,15.807039999999999,12.609267,8.472936,,8.442597,8.573203999999999,0.9936707,9.348015892722614,,157.99364,15.797885,0.99233466,1.0063313,8.704359,15.807039999999999
159,160,1.0,3200,8.599727,8.536995,132.38085985183716,16.0784,0.11,1.006291,,12.569806,1.0,15.807039999999999,12.64886,8.473339,,8.436328,8.572977999999999,0.9937107,9.376397033029988,,158.99371000000002,15.799598999999999,0.99233466,1.0062891,8.750486,15.807039999999999
160,161,1.0,3220,8.599835,8.554362,133.934561252594,12.622356,0.11,1.0062526,,12.609518,1.0,15.807039999999999,12.688329,8.4738455,,8.430097,8.572863,0.9937497999999999,9.392736607931075,,159.99371000000002,15.779824,0.99233466,1.0062488,8.774573,15.807039999999999
161,162,1.0,3240,8.599664,8.509819,135.69854593276978,16.082422,0.11,1.0062143,,12.649111,1.0,15.807039999999999,12.727675,8.474069,,8.423905,8.572474,0.9937886999999999,9.347997458091037,,160.99376999999998,15.781654999999999,0.99233466,1.0062124,8.819722,15.807039999999999
162,163,1.0,3260,8.599575,8.522979,137.68433690071106,15.811825,0.11,1.0061759,,12.688576,1.0,15.807039999999999,12.766902,8.474371000000001,,8.417750999999999,8.572169,0.99382704,9.359976635909627,,161.9938,15.781801000000002,0.99233466,1.006174,8.862657,15.807039999999999
