,ReturnMin,TimestepsSoFar,IWNorm1,TimeElapsed,ReturnMax,ReturnStepMax,URet,DenMISELogFirst,IWFirstEpisode,IWMax,IWMin,LQGmu01,ReturnLastEpisode,IWMean,LQGsigma,target_sum_log_mean,ReturnAbsMax,MISE,IWLastEpisode,SqrtESSClassic,Iteration,ReturnMean,Bound,DenMISELogLast,DenMISEMeanLog,LQGmu1,IWNorm2
826,,16540,825.9987,6520.813930511475,15.644507999999998,0.99262077,9.37778907382684,10.384212,,1.0012233,,0.995,8.538555,0.99878925,0.11,14.180876000000001,15.644507999999998,8.517547,1.0011985,28.722815,827,8.536647,9.606891000000001,20.835552,15.613176999999999,1.0,28.757584
827,,16560,826.9987,6537.391219854356,15.644507999999998,0.99262077,9.35033676969794,10.383003,,1.0012214,,0.995,8.514921000000001,0.99879074,0.11,14.175262,15.644507999999998,8.517543,1.0012014,28.740216999999998,828,8.53662,9.606227,9.531914,15.605832000000001,1.0,28.774963
828,,16580,827.9987,6554.883290052415,15.644507999999998,0.99262077,9.414261355670355,10.381796000000001,,1.0012195,,0.995,8.568982,0.9987921999999999,0.11,14.178220000000001,15.644507999999998,8.517605999999999,1.0012062,28.757607,829,8.536660000000001,9.605632,16.626175,15.607060999999998,1.0,28.792337
829,,16600,828.99866,6573.037644147874,15.644507999999998,0.99262077,9.367601275098977,10.38059,,1.0012186,,0.995,8.524982000000001,0.99879354,0.11,14.176472,15.644507999999998,8.517614,1.0012043,28.774986,830,8.536646000000001,9.604983,12.726462,15.603588,1.0,28.809697999999997
830,,16620,829.99866,6589.092158317566,15.644507999999998,0.99262077,9.349879235950457,10.379387,,1.0012176,,0.995,8.511553,0.99879503,0.11,14.18154,15.644507999999998,8.517608000000001,1.0011985,28.79236,831,8.536615,9.604321,18.386657999999997,15.6069355,1.0,28.827045000000002
831,,16640,830.99866,6604.974269866943,15.644507999999998,0.99262077,9.353806641841173,10.378184,,1.0012157,,0.995,8.516702,0.99879646,0.11,14.185801999999999,15.644507999999998,8.517605999999999,1.0012062,28.809720000000002,832,8.536592,9.603663000000001,17.72767,15.609482999999999,1.0,28.844385
832,,16660,831.9988,6621.672671794891,15.644507999999998,0.99262077,9.36268734684259,10.376983000000001,,1.0012138000000002,,0.995,8.524013499999999,0.9987981,0.11,14.190525,15.644507999999998,8.517613,1.0012119000000002,28.827076,833,8.536576,9.603017,18.116705,15.612491,1.0,28.861713
833,,16680,832.9987,6636.8720326423645,15.644507999999998,0.99262077,9.318807429710947,10.375783,,1.0012128,,0.995,8.486281,0.99879944,0.11,14.193104,15.644507999999998,8.517577000000001,1.0011985,28.844408,834,8.536515,9.602329,16.341232,15.613364,1.0,28.879036
834,,16700,833.99866,6651.109993457794,15.644507999999998,0.99262077,9.360518592995424,10.374585,,1.0012119000000002,,0.995,8.523277,0.9988007999999999,0.11,14.190311999999999,15.644507999999998,8.517584,1.001209,28.861734000000002,835,8.5365,9.601685,11.861047,15.608870000000001,1.0,28.896345
835,,16720,834.99866,6666.642090559007,15.644507999999998,0.99262077,9.387790917947145,10.373388,,1.00121,,0.995,8.548487,0.99880224,0.11,14.197034,15.644507999999998,8.517619999999999,1.0012004,28.879059,836,8.536514,9.60107,19.808836,15.6138935,1.0,28.91364
836,,16740,835.99866,6685.096127986908,15.644507999999998,0.99262077,9.3115330840078,10.372192,,1.001209,,0.995,8.476633999999999,0.9988037000000001,0.11,14.191042000000001,15.644507999999998,8.517571,1.0011851999999999,28.896364000000002,837,8.536442999999998,9.600372,9.180475,15.606205,1.0,28.93093
837,,16760,836.9988,6702.144557714461,15.644507999999998,0.99262077,9.406679072887448,10.370998,,1.0012071,,0.995,8.561346,0.9988052,0.11,14.188260999999999,15.644507999999998,8.517623,1.0011966,28.913667999999998,838,8.536472,9.599776,11.85872,15.601731,1.0,28.948206
838,,16780,837.99866,6718.591349124908,15.644507999999998,0.99262077,9.395311137286084,10.369805,,1.0012062,,0.995,8.554797,0.9988065,0.11,14.192587,15.644507999999998,8.517667,1.0011851999999999,28.93095,839,8.536494,9.599174,17.81577,15.604369,1.0,28.965473
839,,16800,838.9988,6734.215073347093,15.644507999999998,0.99262077,9.37097728791834,10.368613999999999,,1.0012043,,0.995,8.5300665,0.9988081,0.11,14.196473000000001,15.644507999999998,8.517683,1.0011966,28.94823,840,8.536487,9.598544,17.45569,15.606570999999999,1.0,28.98273
840,,16820,839.99866,6750.224067687988,15.644507999999998,0.99262077,9.381286887828002,10.367425,,1.0012033,,0.995,8.541511999999999,0.99880934,0.11,14.202606,15.644507999999998,8.517711,1.0011947,28.965496,841,8.536491999999999,9.597927,19.353673999999998,15.611025,1.0,28.999975
841,,16840,840.99866,6767.787924051286,15.644507999999998,0.99262077,9.333280677955178,10.366237,,1.0012014,,0.995,8.500464,0.99881077,0.11,14.203702999999999,15.644507999999998,8.51769,1.0011919,28.982747999999997,842,8.536449000000001,9.597263,15.124185999999998,15.610447,1.0,29.017215999999998
842,,16860,841.9988,6783.785381317139,15.644507999999998,0.99262077,9.389644012758383,10.365049,,1.0012004,,0.995,8.54604,0.9988123,0.11,14.204195,15.644507999999998,8.517724000000001,1.0011919,29.0,843,8.536461,9.596656,14.617892999999999,15.609267000000001,1.0,29.034440999999998
843,,16880,842.9988,6801.0252883434305,15.644507999999998,0.99262077,9.368800914367428,10.363864,,1.0011985,,0.995,8.528456,0.99881375,0.11,14.199619,15.644507999999998,8.517737,1.0011947,29.017236999999998,844,8.536452,9.596028,10.341658,15.603024,1.0,29.051657000000002
844,,16900,843.9987,6817.238792419434,15.644507999999998,0.99262077,9.408722740255019,10.3626795,,1.0011976,,0.995,8.564712,0.99881506,0.11,14.196301,15.644507999999998,8.517793,1.0011851999999999,29.03446,845,8.536486,9.595444,11.394810000000001,15.598042499999998,1.0,29.068863
845,,16920,844.9987,6834.750514507294,15.644507999999998,0.99262077,9.410190740802427,10.361497,,1.0011966,,0.995,8.566921,0.99881643,0.11,14.199892000000002,15.644507999999998,8.517851,1.0011889999999999,29.051676,846,8.536521,9.594863,17.23262,15.599974,1.0,29.086058
846,,16940,845.99866,6851.258847236633,15.644507999999998,0.99262077,9.346457451054537,10.360315,,1.0011947,,0.995,8.510297,0.9988178,0.11,14.204149,15.644507999999998,8.517841,1.0011736999999998,29.06888,847,8.536489999999999,9.594216000000001,17.804476,15.602573999999999,1.0,29.103243
847,,16960,846.9987,6867.716275930406,15.644507999999998,0.99262077,9.415982427715988,10.359136,,1.0011927999999999,,0.995,8.574333,0.99881923,0.11,14.202812,15.644507999999998,8.517909,1.0011747,29.086078999999998,848,8.536534,9.593648,13.068945,15.5995865,1.0,29.120417
848,,16980,847.9988,6885.205959320068,15.644507999999998,0.99262077,9.434361020249057,10.357957,,1.0011919,,0.995,8.591417999999999,0.9988207,0.11,14.202785999999998,15.644507999999998,8.517996,1.0011842,29.103265999999998,849,8.5366,9.5931,14.180138000000001,15.597913,1.0,29.13758
849,,17000,848.99866,6901.585196971893,15.644507999999998,0.99262077,9.377811349518753,10.35678,,1.0011908999999999,,0.995,8.539497,0.998822,0.11,14.202465,15.644507999999998,8.518021000000001,1.0011709,29.120434000000003,850,8.536603,9.59249,13.92839,15.595948000000002,1.0,29.154740000000004
850,,17020,849.9988,6917.679972410201,15.644507999999998,0.99262077,9.377472208419787,10.355604,,1.0011889999999999,,0.995,8.5385895,0.99882346,0.11,14.205269,15.644507999999998,8.518044999999999,1.0011814,29.137604,851,8.536605999999999,9.591882,16.587069,15.59711,1.0,29.171883
851,,17040,850.99866,6934.517922639848,15.644507999999998,0.99262077,9.346240294783762,10.35443,,1.001188,,0.995,8.507912,0.9988246999999999,0.11,14.204214000000002,15.644507999999998,8.518033,1.0011861,29.154758,852,8.536571499999999,9.591238,13.305867999999998,15.5944195,1.0,29.189014
852,,17060,851.99866,6949.514168739319,15.644507999999998,0.99262077,9.383126259379642,10.353257000000001,,1.0011870999999999,,0.995,8.543644,0.9988261,0.11,14.210932000000001,15.644507999999998,8.518063,1.0011736999999998,29.1719,853,8.53658,9.590636,19.933138,15.599504000000001,1.0,29.206142
853,,17080,852.9988,6966.9673149585715,15.644507999999998,0.99262077,9.372819124204288,10.352085,,1.0011851999999999,,0.995,8.535589,0.99882764,0.11,14.214699,15.644507999999998,8.518084,1.0011736999999998,29.189040000000002,854,8.536579,9.590028,17.42634,15.601643,1.0,29.223257
854,,17100,853.9988,6984.777496576308,15.644507999999998,0.99262077,9.345395280198124,10.350914999999999,,1.0011833,,0.995,8.507875,0.9988290000000001,0.11,14.217817000000002,15.644507999999998,8.518073,1.0011775,29.206165000000002,855,8.536545,9.589389,16.879337,15.603133999999999,1.0,29.24036
855,,17120,854.9987,7002.873808860779,15.644507999999998,0.99262077,9.410702112765641,10.349746000000001,,1.0011823,,0.995,8.565843,0.99883026,0.11,14.218098000000001,15.644507999999998,8.518127999999999,1.0011766,29.223274,856,8.536579,9.588817,14.456773000000002,15.601795999999998,1.0,29.257458000000003
856,,17140,855.9988,7020.436395883559,15.644507999999998,0.99262077,9.324176534446169,10.348578,,1.0011814,,0.995,8.491319,0.9988316999999999,0.11,14.219805,15.644507999999998,8.518094999999999,1.0011661,29.240383,857,8.536527,9.588157,15.680376999999998,15.601885999999999,1.0,29.274540000000002
857,,17160,856.9987,7037.114936590196,15.644507999999998,0.99262077,9.30758085306474,10.347412,,1.0011795,,0.995,8.475105000000001,0.998833,0.11,14.223657999999999,15.644507999999998,8.518044999999999,1.0011584999999998,29.257477,858,8.536455,9.587482000000001,17.524975,15.604126,1.0,29.291615000000004
858,,17180,857.9988,7053.741798162459,15.644507999999998,0.99262077,9.34697557036448,10.346248,,1.0011785,,0.995,8.508761999999999,0.99883443,0.11,14.225321,15.644507999999998,8.518035000000001,1.0011709,29.274559999999997,859,8.536423,9.586847,15.6508,15.604179,1.0,29.308681
859,,17200,858.9988,7071.673308849335,15.644507999999998,0.99262077,9.422846620635054,10.345084,,1.0011775,,0.995,8.580536,0.9988358,0.11,14.228710000000001,15.644507999999998,8.518107,1.0011642,29.29164,860,8.536474,9.586297,17.13861,15.605962,1.0,29.325733000000003
860,,17220,859.9988,7089.338780403137,15.644507999999998,0.99262077,9.34437741717296,10.343922000000001,,1.0011755999999998,,0.995,8.506356,0.9988370999999999,0.11,14.227082000000001,15.644507999999998,8.518094999999999,1.0011642,29.3087,861,8.536439,9.585663,12.825804,15.602731,1.0,29.342781
861,,17240,860.9988,7105.855883598328,15.644507999999998,0.99262077,9.333786803747657,10.342761,,1.0011747,,0.995,8.492488999999999,0.9988385000000001,0.11,14.226712,15.644507999999998,8.518065,1.0011699,29.325758,862,8.536387,9.585011999999999,13.9072,15.600762,1.0,29.359814
862,,17260,861.9987,7122.652376651764,15.644507999999998,0.99262077,9.367610415199556,10.341600999999999,,1.0011728000000002,,0.995,8.531698,0.9988398,0.11,14.230797,15.644507999999998,8.518081,1.0011546999999998,29.3428,863,8.536383,9.584408,17.75078,15.603253,1.0,29.376839
863,,17280,862.9988,7138.939977169037,15.644507999999998,0.99262077,9.35609180521348,10.340444,,1.0011718,,0.995,8.518723,0.99884117,0.11,14.236357,15.644507999999998,8.518081,1.0011565999999998,29.359834999999997,864,8.536363,9.583789,19.033104,15.607222,1.0,29.393856
864,,17300,863.9989,7155.457589864732,15.644507999999998,0.99262077,9.38212126465959,10.339286999999999,,1.0011699,,0.995,8.540303,0.99884266,0.11,14.237532999999999,15.644507999999998,8.518107,1.0011613000000001,29.376865000000002,865,8.536366000000001,9.583198,15.252406,15.606810000000001,1.0,29.410859999999996
865,,17320,864.9988,7172.8537774086,15.644507999999998,0.99262077,9.368446294296046,10.338132,,1.001169,,0.995,8.530687,0.99884385,0.11,14.240023,15.644507999999998,8.518122,1.0011623,29.393879,866,8.53636,9.582596,16.392454,15.607717000000001,1.0,29.427854999999997
866,,17340,865.9988,7189.864269018172,15.644507999999998,0.99262077,9.345177691364226,10.336978,,1.001168,,0.995,8.506791999999999,0.99884516,0.11,14.245523,15.644507999999998,8.518108,1.0011642,29.410881,867,8.536325999999999,9.581966,19.009022,15.611638000000001,1.0,29.444843
867,,17360,866.9989,7207.062052488326,15.644507999999998,0.99262077,9.359186602973727,10.335825,,1.0011661,,0.995,8.519567,0.99884665,0.11,14.247164000000001,15.644507999999998,8.51811,1.0011518,29.427881,868,8.536307,9.581354,15.667715,15.611702,1.0,29.461819000000002
868,,17380,867.9988,7224.566555261613,15.644507999999998,0.99262077,9.395402851525622,10.334673,,1.0011652,,0.995,8.555760000000001,0.99884784,0.11,14.252323,15.644507999999998,8.518152,1.0011546999999998,29.444864000000003,869,8.536328999999999,9.580783,18.72898,15.615289,1.0,29.478783
869,,17400,868.9988400000001,7243.470584154128,15.644507999999998,0.99262077,9.384488190353737,10.333523,,1.0011642,,0.995,8.546123,0.9988492,0.11,14.255042000000001,15.644507999999998,8.518186,1.0011565999999998,29.461840000000002,870,8.536341,9.580204,16.617779000000002,15.616438,1.0,29.495743
870,,17420,869.9989,7258.873283624648,15.644507999999998,0.99262077,9.387483162533313,10.332375,,1.0011623,,0.995,8.545876,0.99885064,0.11,14.261931,15.644507999999998,8.518217,1.0011431,29.47881,871,8.536351,9.579624,20.253971,15.621761,1.0,29.512688
871,,17440,870.9988,7276.452913522719,15.644507999999998,0.99262077,9.400098534336195,10.331227,,1.0011613000000001,,0.995,8.555829,0.99885184,0.11,14.261623,15.644507999999998,8.518261,1.0011537,29.495762,872,8.536373,9.579058,13.992733,15.619891,1.0,29.529625
872,,17460,871.9988400000001,7295.754544019698,15.644507999999998,0.99262077,9.373135796869915,10.330081,,1.0011603999999998,,0.995,8.535436,0.9988531999999999,0.11,14.26946,15.644507999999998,8.51828,1.0011565999999998,29.51271,873,8.536373,9.578467999999999,21.100842,15.626169,1.0,29.546553000000003
873,,17480,872.9989,7314.624646425246,15.644507999999998,0.99262077,9.393123995213513,10.328936,,1.0011584999999998,,0.995,8.553778999999999,0.9988546,0.11,14.273470000000001,15.644507999999998,8.518321,1.0011508,29.529647999999998,874,8.536392999999999,9.577900999999999,17.773516,15.628625,1.0,29.563470000000002
874,,17500,873.9988400000001,7332.24561882019,15.644507999999998,0.99262077,9.36929718962142,10.327792,,1.0011575000000001,,0.995,8.528371,0.9988558000000001,0.11,14.270914999999999,15.644507999999998,8.5183325,1.0011336,29.546574,875,8.536384,9.577305,12.037683,15.62452,1.0,29.580379999999998
875,,17520,874.9988,7351.147568225861,15.644507999999998,0.99262077,9.392212222717617,10.326651,,1.0011565999999998,,0.995,8.5501375,0.9988570999999999,0.11,14.275689000000002,15.644507999999998,8.518369999999999,1.0011393,29.56349,876,8.536399000000001,9.576736,18.450960000000002,15.627745,1.0,29.597277000000002
876,,17540,875.9989,7368.422689676286,15.644507999999998,0.99262077,9.39172557571214,10.325509,,1.0011546999999998,,0.995,8.551213,0.9988584999999999,0.11,14.28101,15.644507999999998,8.518406,1.0011336,29.580402000000003,877,8.536416000000001,9.576168,18.940678,15.631521,1.0,29.614164000000002
877,,17560,876.9988,7386.028151035309,15.644507999999998,0.99262077,9.394283324740382,10.324369,,1.0011537,,0.995,8.5518265,0.99885964,0.11,14.286104000000002,15.644507999999998,8.518445,1.0011297,29.597296000000004,878,8.536433,9.5756035,18.752136,15.635073,1.0,29.631044
878,,17580,877.9988,7402.541337490082,15.644507999999998,0.99262077,9.392433207728626,10.323232,,1.0011518,,0.995,8.553302,0.99886096,0.11,14.284485,15.644507999999998,8.518483,1.0011278000000001,29.614185,879,8.536453,9.575038000000001,12.863068,15.631919,1.0,29.647913
879,,17600,878.9988,7418.9826090335855,15.644507999999998,0.99262077,9.325130474760572,10.322095,,1.0011508,,0.995,8.490078,0.99886227,0.11,14.279194,15.644507999999998,8.518450999999999,1.0011317,29.631065000000003,880,8.5364,9.574404,9.62732,15.625094,1.0,29.664771999999996
880,,17620,879.9988,7436.6619210243225,15.644507999999998,0.99262077,9.380418615444595,10.320959,,1.0011499,,0.995,8.541553,0.9988635,0.11,14.28149,15.644507999999998,8.518477,1.0011450000000002,29.647932,881,8.5364065,9.573830000000001,16.301441,15.625860999999999,1.0,29.681623
881,,17640,880.9988400000001,7453.687294244765,15.644507999999998,0.99262077,9.395543252872166,10.319824,,1.001148,,0.995,8.553675,0.9988649,0.11,14.283064000000001,15.644507999999998,8.5185175,1.0011317,29.664795,882,8.536425999999999,9.573269999999999,15.667364000000001,15.625906,1.0,29.698463
882,,17660,881.9988,7471.987254619598,15.644507999999998,0.99262077,9.385822194779417,10.318691000000001,,1.001147,,0.995,8.544083,0.99886614,0.11,14.2862,15.644507999999998,8.518546,1.0011374,29.681644,883,8.536434,9.5727,17.050234,15.627516,1.0,29.715294
883,,17680,882.9988400000001,7488.0104253292075,15.644507999999998,0.99262077,9.374893860106033,10.317559,,1.0011461,,0.995,8.536392,0.99886745,0.11,14.289963,15.644507999999998,8.518567,1.0011297,29.698484000000004,884,8.536434,9.572123,17.612143,15.629760000000001,1.0,29.732119
884,,17700,883.9988400000001,7506.5906410217285,15.644507999999998,0.99262077,9.356002553060256,10.316429,,1.001144,,0.995,8.517199,0.99886876,0.11,14.293652,15.644507999999998,8.518564,1.0011355,29.715315000000004,885,8.536412,9.571524,17.553875,15.631932999999998,1.0,29.748929999999998
885,,17720,884.9989,7523.167841434479,15.644507999999998,0.99262077,9.40403216728652,10.3153,,1.0011431,,0.995,8.562117,0.9988700999999999,0.11,14.293013,15.644507999999998,8.518614,1.001124,29.73214,886,8.536442,9.570977000000001,13.726095999999998,15.629782,1.0,29.765732
886,,17740,885.9988400000001,7539.326099395752,15.644507999999998,0.99262077,9.360549476402294,10.314172,,1.0011421,,0.995,8.522209,0.9988713,0.11,14.298442000000001,15.644507999999998,8.518619000000001,1.0011412,29.748951,887,8.536425999999999,9.570387,19.107449,15.633702,1.0,29.782524
887,,17760,886.9988,7556.908259868622,15.644507999999998,0.99262077,9.382032755318534,10.313044999999999,,1.0011402,,0.995,8.544374000000001,0.9988725,0.11,14.29735,15.644507999999998,8.518647,1.0011231,29.76575,888,8.536434,9.569822,13.327948999999998,15.6311035,1.0,29.799309
888,,17780,887.9988,7574.190976142883,15.644507999999998,0.99262077,9.337632327525547,10.311919,,1.0011393,,0.995,8.502773,0.9988738000000001,0.11,14.301866,15.644507999999998,8.518628999999999,1.0011278000000001,29.782545000000002,889,8.536396,9.569212,18.310427,15.634115,1.0,29.816082
889,,17800,888.9989,7592.07846713066,15.644507999999998,0.99262077,9.354195017571554,10.310794999999999,,1.0011383,,0.995,8.514631,0.99887514,0.11,14.306079,15.644507999999998,8.518625,1.0011297,29.799332,890,8.536372,9.568616,18.051239000000002,15.636829,1.0,29.832848
890,,17820,889.9989,7611.4309351444235,15.644507999999998,0.99262077,9.360001131806051,10.309672,,1.0011374,,0.995,8.523389,0.99887645,0.11,14.311568,15.644507999999998,8.51863,1.0011202,29.816103000000002,891,8.536358,9.568029,19.195423,15.640822,1.0,29.849606
891,,17840,890.9989,7630.1259467601785,15.644507999999998,0.99262077,9.343214716202604,10.308551,,1.0011355,,0.995,8.507379,0.9988777,0.11,14.315332000000001,15.644507999999998,8.518619000000001,1.0011145000000001,29.83287,892,8.5363245,9.567428999999999,17.667614,15.643092999999999,1.0,29.866348
892,,17860,891.9988400000001,7648.026391267776,15.644507999999998,0.99262077,9.35889322422542,10.30743,,1.0011345,,0.995,8.520826,0.9988789,0.11,14.3207,15.644507999999998,8.5186205,1.001124,29.849622999999998,893,8.536307,9.566842,19.107145000000003,15.646970000000001,1.0,29.883084999999998
893,,17880,892.9988400000001,7667.245582580566,15.644507999999998,0.99262077,9.409227861898426,10.306311,,1.0011336,,0.995,8.568487,0.99888015,0.11,14.319898,15.644507999999998,8.518677,1.0011154,29.866366999999997,894,8.536344,9.566311,13.602678,15.644682000000001,1.0,29.899815000000004
894,,17900,893.9988,7686.764447450639,15.644507999999998,0.99262077,9.357486657821207,10.305193,,1.0011317,,0.995,8.521051,0.99888134,0.11,14.319653,15.644507999999998,8.518678,1.0011173,29.883106,895,8.536325999999999,9.565724000000001,14.0998,15.642956,1.0,29.916528999999997
895,,17920,894.9988400000001,7704.62109017372,15.644507999999998,0.99262077,9.347667800329306,10.304076,,1.0011306999999998,,0.995,8.509802,0.99888265,0.11,14.314302,15.644507999999998,8.518669000000001,1.0011126000000001,29.899834000000002,896,8.536297,9.56513,9.525619,15.636126,1.0,29.933239
896,,17940,895.9988400000001,7720.869661092757,15.644507999999998,0.99262077,9.352388395674886,10.30296,,1.0011297,,0.995,8.516846000000001,0.9988839,0.11,14.312354000000001,15.644507999999998,8.518667,1.0011164000000001,29.91655,897,8.536275999999999,9.564544,12.564197,15.6327,1.0,29.94994
897,,17960,896.9989,7738.3445212841025,15.644507999999998,0.99262077,9.336121893959843,10.3018465,,1.0011278000000001,,0.995,8.500127,0.9988851999999999,0.11,14.318985999999999,15.644507999999998,8.518646,1.0011126000000001,29.933262,898,8.536235000000001,9.563939,20.267416,15.637858999999999,1.0,29.966627000000003
898,,17980,897.9988400000001,7757.042875766754,15.644507999999998,0.99262077,9.407145552046462,10.300734,,1.0011269,,0.995,8.563311,0.99888635,0.11,14.319935000000001,15.644507999999998,8.518697,1.0011126000000001,29.949959000000003,899,8.536265,9.563407000000002,15.169688,15.637338,1.0,29.983309000000002
899,,18000,898.9988,7773.435366868974,15.644507999999998,0.99262077,9.358573478742883,10.299622,,1.0011259,,0.995,8.518171,0.99888754,0.11,14.32276,15.644507999999998,8.518695,1.0011069,29.966646,900,8.536245,9.562823,16.861885,15.638698000000002,1.0,29.999978999999996
900,,18020,899.9989,7792.694354057312,15.644507999999998,0.99262077,9.402496621825945,10.2985115,,1.001125,,0.995,8.558531,0.9988889000000001,0.11,14.323476000000001,15.644507999999998,8.518739,1.0011164000000001,29.983332,901,8.53627,9.562285000000001,14.968010000000001,15.63795,1.0,30.016641999999997
901,,18040,900.9988400000001,7811.385529994965,15.644507999999998,0.99262077,9.380668835555493,10.297402,,1.0011231,,0.995,8.542549000000001,0.99889004,0.11,14.324041000000001,15.644507999999998,8.518765,1.001104,30.0,902,8.536277,9.561733,14.831829999999998,15.637056,1.0,30.033295000000003
902,,18060,901.9988400000001,7829.866985082625,15.644507999999998,0.99262077,9.318326064466726,10.296294,,1.0011221,,0.995,8.481479,0.9988913,0.11,14.325299,15.644507999999998,8.5187235,1.0011164000000001,30.016663,903,8.536216,9.561111,15.458994,15.636857999999998,1.0,30.049938
903,,18080,902.9988400000001,7848.713850736617,15.644507999999998,0.99262077,9.32976296576269,10.295187,,1.0011212,,0.995,8.493539,0.99889255,0.11,14.323517,15.644507999999998,8.518696,1.0011097,30.033315999999996,904,8.536168,9.560506,12.71265,15.633624,1.0,30.066571999999997
904,,18100,903.9989,7862.39568209648,15.644507999999998,0.99262077,9.370489754231203,10.294082000000001,,1.0011202,,0.995,8.531609,0.9988938,0.11,14.326731,15.644507999999998,8.518711,1.0011088,30.04996,905,8.536164,9.559944,17.231033,15.635387,1.0,30.083199
905,,18120,904.9988400000001,7880.102733135223,15.644507999999998,0.99262077,9.407996648939116,10.292977,,1.0011183000000001,,0.995,8.566216,0.9988950000000001,0.11,14.331598000000001,15.644507999999998,8.518764,1.0011107,30.066591,906,8.536197,9.559421,18.735257999999998,15.638807,1.0,30.099815000000003
906,,18140,905.9989,7899.84358239174,15.644507999999998,0.99262077,9.349791459626706,10.291874,,1.0011173,,0.995,8.515051,0.99889624,0.11,14.330926999999999,15.644507999999998,8.51876,1.0010973,30.08322,907,8.536174,9.558842,13.721779000000002,15.636693,1.0,30.11642
907,,18160,906.9989,7920.399727582931,15.644507999999998,0.99262077,9.380647520635977,10.290772,,1.0011164000000001,,0.995,8.539223,0.9988975,0.11,14.332539,15.644507999999998,8.518782,1.0011021,30.099836,908,8.536177,9.55829,15.793915,15.636864000000001,1.0,30.133018
908,,18180,907.9988400000001,7935.245379447937,15.644507999999998,0.99262077,9.341476231026776,10.289671,,1.0011145000000001,,0.995,8.506738,0.9988985999999999,0.11,14.336223,15.644507999999998,8.518767,1.0010915999999999,30.11644,909,8.536144,9.557702,17.679375,15.639110999999998,1.0,30.149607
909,,18200,908.9989,7954.180002689362,15.644507999999998,0.99262077,9.385555791001817,10.288572,,1.0011135,,0.995,8.543994999999999,0.9988999,0.11,14.341088000000001,15.644507999999998,8.518797,1.0010954,30.13304,910,8.536153,9.557159,18.763872,15.642544000000001,1.0,30.166187
910,,18220,909.9989,7972.758092164992,15.644507999999998,0.99262077,9.322661868001164,10.287474000000001,,1.0011126000000001,,0.995,8.488311999999999,0.9989011000000001,0.11,14.343492499999998,15.644507999999998,8.518763,1.0010954,30.14963,911,8.5361,9.556554,16.529438,15.643517000000001,1.0,30.182756
911,,18240,910.9988400000001,7990.315618276595,15.644507999999998,0.99262077,9.35471823007661,10.286377,,1.0011116,,0.995,8.517756,0.99890226,0.11,14.343478,15.644507999999998,8.518761999999999,1.0011059000000002,30.166203999999997,912,8.53608,9.555983,14.328958499999999,15.642073000000002,1.0,30.19932
912,,18260,911.9988400000001,8008.2774674892435,15.644507999999998,0.99262077,9.37268359109561,10.28528,,1.0011097,,0.995,8.5352335,0.99890345,0.11,14.348651,15.644507999999998,8.518781,1.0010973,30.182774,913,8.536078999999999,9.555432000000001,19.065796,15.645822,1.0,30.215871999999997
913,,18280,912.9989,8026.278689622878,15.644507999999998,0.99262077,9.306536446267843,10.284186,,1.0011088,,0.995,8.472248,0.9989046999999999,0.11,14.343957000000001,15.644507999999998,8.518728999999999,1.0010868,30.199339000000002,914,8.536010000000001,9.554812,10.056737,15.639706,1.0,30.232414000000002
914,,18300,913.9989,8044.444893121718,15.644507999999998,0.99262077,9.37436171297032,10.2830925,,1.0011078000000002,,0.995,8.53678,0.9989059000000001,0.11,14.352260999999999,15.644507999999998,8.518748,1.0010973,30.215887,915,8.536011,9.554264,21.940487,15.64659,1.0,30.248951
915,,18320,914.9989,8063.021281957625,15.644507999999998,0.99262077,9.367965599696635,10.282001,,1.0011069,,0.995,8.526809,0.9989070999999999,0.11,14.349414000000001,15.644507999999998,8.518757,1.001083,30.232433,916,8.536,9.553705,11.744069,15.642328,1.0,30.265471999999995
916,,18340,915.9989,8080.392124652863,15.644507999999998,0.99262077,9.360932321228193,10.280909,,1.001105,,0.995,8.525578,0.9989083000000001,0.11,14.351427,15.644507999999998,8.5187645,1.001105,30.248967999999998,917,8.535989,9.553147000000001,16.193987,15.642929999999998,1.0,30.281988000000002
917,,18360,916.9989,8098.894424676894,15.644507999999998,0.99262077,9.43568987843596,10.2798195,,1.001104,,0.995,8.588438,0.9989094999999999,0.11,14.351992999999998,15.644507999999998,8.518842,1.0010906,30.265490999999997,918,8.536046,9.552660000000001,14.868678,15.642083999999999,1.0,30.298496000000004
918,,18380,917.9989,8116.293282032013,15.644507999999998,0.99262077,9.371908719793122,10.27873,,1.001103,,0.995,8.532010000000001,0.99891067,0.11,14.356844,15.644507999999998,8.518855,1.0010878,30.282007,919,8.536042,9.55211,18.80956,15.645529999999999,1.0,30.314995
919,,18400,918.9989,8135.621350765228,15.644507999999998,0.99262077,9.3660642282047,10.277643,,1.0011021,,0.995,8.527353999999999,0.99891186,0.11,14.364179,15.644507999999998,8.518864,1.0010934999999999,30.298516999999997,920,8.536033,9.551555,21.103731,15.651461999999999,1.0,30.331482
920,,18420,919.99896,8153.186682224274,15.644507999999998,0.99262077,9.350793178145718,10.276556,,1.0011011,,0.995,8.513262,0.9989130999999999,0.11,14.366857999999999,15.644507999999998,8.518858,1.0010915999999999,30.315015999999996,921,8.536008,9.550987,16.831170999999998,15.652741,1.0,30.347963
