,TimestepsSoFar,IWNorm2,IWMax,LQGmu1,ReturnMean,IWMin,ReturnAbsMax,ReturnMax,IWNorm1,IWLastEpisode,DenMISEMeanLog,LQGmu01,Bound,URet,ReturnMin,MISE,Iteration,DenMISELogFirst,SqrtESSClassic,DenMISELogLast,IWFirstEpisode,ReturnLastEpisode,ReturnStepMax,LQGsigma,target_sum_log_mean,IWMean,TimeElapsed
822,16460,31.182425,1.194065,0.96,9.392938000000001,,17.273659,17.273659,822.3466,1.1862118000000001,14.848231,0.193,9.830391,9.382245530919652,,8.520397,823,10.490866,26.372120000000002,20.133522,,8.540865,0.99999875,0.11,-71.8546,0.9992061,16463.501445293427
823,16480,31.198208,1.1937838,0.96,9.391875,,17.273659,17.273659,823.35474,1.1900643999999998,14.845914000000002,0.193,9.829528,9.355698386274424,,8.520475,824,10.489652,26.391090000000002,12.939245,,8.51764,0.99999875,0.11,-71.75148,0.9992169,16504.23109769821
824,16500,31.213732,1.1935036,0.96,9.390856,,17.273659,17.273659,824.3561,1.1832111,14.85246,0.193,9.828646,9.389739057054685,,8.520533,825,10.488439,26.410046,20.246723,,8.550634,0.99999875,0.11,-71.63976,0.9992194999999999,16545.667850494385
825,16520,31.228279999999998,1.1932236999999999,0.96,9.389864,,17.273659,17.273659,825.3318,1.1570923,14.845692000000001,0.193,9.827525999999999,9.412308006473452,,8.520351,826,10.487227,26.428988,9.264692,,8.571273,0.99999875,0.11,-71.54163,0.99919105,16584.429903268814
826,16540,31.24393,1.1929448999999999,0.96,9.388835,,17.273659,17.273659,826.3369,1.1863906000000002,14.852731,0.193,9.826669,9.377789222061514,,8.520430000000001,827,10.486017,26.447917999999998,20.665834,,8.538555,0.99999875,0.11,-71.42993,0.9991982,16627.734345912933
827,16560,31.259698999999998,1.1926674,0.96,9.387779,,17.273659,17.273659,827.34546,1.1892928999999999,14.846095000000002,0.193,9.825813,9.350336911771313,,8.520508,828,10.484809,26.46684,9.359755,,8.514921000000001,0.99999875,0.11,-71.332146,0.99920946,16659.548053741455
828,16580,31.27443,1.1923898000000002,0.96,9.386791,,17.273659,17.273659,828.32623,1.1616033000000001,14.848061999999999,0.193,9.824753,9.414261490835141,,8.520378,829,10.483602000000001,26.485735,16.477577,,8.568982,0.99999875,0.11,-71.22604,0.99918723,16688.06054854393
829,16600,31.290096000000002,1.1921136,0.96,9.385753,,17.273659,17.273659,829.3323,1.1864709999999998,14.845301000000001,0.193,9.823891,9.367601414816338,,8.520446000000002,830,10.482396000000001,26.504625,12.55668,,8.524983,0.99999875,0.11,-71.12489000000001,0.9991955,16732.808077096943
830,16620,31.305870000000002,1.1918385,0.96,9.384701,,17.273659,17.273659,830.34143,1.1892067,14.849353,0.193,9.823042,9.34987937093315,,8.520525,831,10.481192,26.523506,18.214567000000002,,8.511553,0.99999875,0.11,-71.01719,0.9992075,16776.844353199005
831,16640,31.321623,1.1915635,0.96,9.383657000000001,,17.273659,17.273659,831.35,1.1885105,14.852604999999999,0.193,9.822197000000001,9.353806792654591,,8.520605999999999,832,10.479989999999999,26.542365999999998,17.556175,,8.516702,0.99999875,0.11,-70.910515,0.9992187,16814.848106861115
832,16660,31.337328000000003,1.1912897,0.96,9.382626,,17.273659,17.273659,832.3574,1.1872033000000002,14.8563175,0.193,9.821356,9.362687496632418,,8.520688,833,10.478788,26.561213000000002,17.946316,,8.524014999999999,0.99999875,0.11,-70.803635,0.9992286,16851.30755996704
833,16680,31.353144,1.1910158000000002,0.96,9.381551,,17.273659,17.273659,833.3682,1.1901097,14.85789,0.193,9.820492,9.31880758457161,,8.520746,834,10.477589,26.580053000000003,16.168385,,8.486281,0.99999875,0.11,-70.69915,0.9992424999999999,16890.628769636154
834,16700,31.368818,1.1907431999999998,0.96,9.380523,,17.273659,17.273659,834.37537,1.1862911,14.854098,0.193,9.819647999999999,9.360518734050958,,8.520822,835,10.476389999999999,26.598877,11.691421499999999,,8.523277,0.99999875,0.11,-70.60027,0.99925196,16927.456305980682
835,16720,31.384293,1.1904719,0.96,9.379528,,17.273659,17.273659,835.37726,1.1809158000000002,14.859828,0.193,9.818789,9.387791064896943,,8.520881,836,10.475192999999999,26.617687,19.643745000000003,,8.548487,0.99999875,0.11,-70.49212,0.9992551,16965.513961315155
836,16740,31.400093,1.1902006,0.96,9.3784485,,17.273659,17.273659,836.3879400000001,1.18937,14.852837,0.193,9.817919,9.311533222381003,,8.520926,837,10.473998,26.63648,9.008233,,8.476635,0.99999875,0.11,-70.396935,0.9992688,17004.48653459549
837,16760,31.414955,1.1899303999999997,0.96,9.377474000000001,,17.273659,17.273659,837.3739,1.1643806,14.849078,0.193,9.816916,9.406679216868884,,8.520838000000001,838,10.472804,26.655264000000003,11.7077265,,8.561347,0.99999875,0.11,-70.298775,0.99925286,17037.352063894272
838,16780,31.430266999999997,1.1896615,0.96,9.376493,,17.273659,17.273659,838.37195,1.1762536,14.852422,0.193,9.816032,9.395311283159725,,8.520864999999999,839,10.471611,26.674032,17.65462,,8.554798,0.99999875,0.11,-70.19375600000001,0.9992514000000001,17084.516248226166
839,16800,31.445868,1.1893927,0.96,9.375486,,17.273659,17.273659,839.3779,1.1838927,14.855322,0.193,9.815194,9.37097743666034,,8.520938000000001,840,10.470419999999999,26.692790000000002,17.288078,,8.5300665,0.99999875,0.11,-70.08941,0.9992594000000001,17131.239322185516
840,16820,31.461382,1.1891251,0.96,9.374494,,17.273659,17.273659,840.3819,1.1815715,14.860473,0.193,9.814353,9.381287035552294,,8.521005,841,10.469231,26.711538,19.18802,,8.541511999999999,0.99999875,0.11,-69.98305,0.999265,17172.9513463974
841,16840,31.477118,1.1888573999999998,0.96,9.373456,,17.273659,17.273659,841.3916,1.1872803,14.860582999999998,0.193,9.813518,9.333280823037118,,8.521075,842,10.468042,26.730263,14.953711499999999,,8.500464,0.99999875,0.11,-69.88197,0.9992774,17208.864162921906
842,16860,31.492462,1.1885921999999998,0.96,9.372475,,17.273659,17.273659,842.39136,1.1768471,14.860102,0.193,9.812643,9.389644159019298,,8.521106,843,10.466855,26.748983000000003,14.456245000000001,,8.54604,0.99999875,0.11,-69.78173000000001,0.9992780000000001,17243.27979540825
843,16880,31.50801,1.1883257999999999,0.96,9.371474000000001,,17.273659,17.273659,843.39655,1.1822072,14.854548000000001,0.193,9.811803,9.368801062727528,,8.521168,844,10.46567,26.767687,10.175467999999999,,8.528456,0.99999875,0.11,-69.6868,0.9992850000000001,17291.326016664505
844,16900,31.522740000000002,1.1880606000000002,0.96,9.370519999999999,,17.273659,17.273659,844.3799,1.1600656999999999,14.85028,0.193,9.810794999999999,9.40872288395101,,8.52106,845,10.464485,26.786372999999998,11.247518,,8.564712,0.99999875,0.11,-69.59084,0.99926615,17334.994370937347
845,16920,31.537588,1.1877966999999998,0.96,9.36957,,17.273659,17.273659,845.3666400000001,1.163162,14.852917999999999,0.193,9.809823,9.410190884849706,,8.520987,846,10.463303,26.80505,17.082666,,8.566921,0.99999875,0.11,-69.48821,0.99925137,17371.84193587303
846,16940,31.553263,1.1875339,0.96,9.368555,,17.273659,17.273659,846.3757,1.1852213,14.856202,0.193,9.809002,9.34645760275097,,8.521063,847,10.462121,26.823713,17.635720000000003,,8.510297,0.99999875,0.11,-69.38515,0.99926287,17413.624336004254
847,16960,31.567669,1.1872711999999999,0.96,9.367619,,17.273659,17.273659,847.3506,1.1509205,14.853929999999998,0.193,9.807928,9.415982570697476,,8.520883999999999,848,10.460941,26.842356,12.929557,,8.574333,0.99999875,0.11,-69.28792,0.9992341999999999,17455.15667271614
848,16980,31.58026,1.1870097,0.96,9.366703999999999,,17.273659,17.273659,848.2748,1.0997891000000002,14.853023,0.193,9.806367,9.434361152445806,,8.520211,849,10.459763,26.860917999999998,14.086201,,8.591417999999999,0.99999875,0.11,-69.1896,0.9991458000000001,17485.760980129242
849,17000,31.59572,1.1867483,0.96,9.365731,,17.273659,17.273659,849.27856,1.1791265,14.851742000000002,0.193,9.805539999999999,9.377811497128071,,8.520275999999999,850,10.458586,26.879545,13.764785999999999,,8.539497,0.99999875,0.11,-69.09181,0.99915123,17526.474390268326
850,17020,31.611197999999998,1.1864879,0.96,9.364759,,17.273659,17.273659,850.283,1.1795089,14.853589000000001,0.193,9.80472,9.377472356309225,,8.520344999999999,851,10.457410000000001,26.898159000000003,16.423151,,8.5385895,0.99999875,0.11,-68.991135,0.9991575,17575.372682094574
851,17040,31.626834999999996,1.1862277,0.96,9.363752999999999,,17.273659,17.273659,851.2919,1.1836872999999999,14.851574,0.193,9.803901,9.346240446003236,,8.520413000000001,852,10.456235000000001,26.916758,13.138419,,8.507912,0.99999875,0.11,-68.89454,0.9991689,17605.86842918396
852,17060,31.64227,1.1859686000000003,0.96,9.362792,,17.273659,17.273659,852.2954,1.1781756,14.857339999999999,0.193,9.803082,9.383126407484644,,8.520481,853,10.455063,26.935345,19.770344,,8.543644,0.99999875,0.11,-68.7904,0.999174,17648.137294769287
853,17080,31.657771999999998,1.1857108,0.96,9.361824,,17.273659,17.273659,853.301,1.1799635,14.860152,0.193,9.802277,9.372819264645644,,8.520558,854,10.453891,26.953917999999998,17.26203,,8.53559,0.99999875,0.11,-68.68944,0.9991815000000001,17686.848871946335
854,17100,31.673399,1.185453,0.96,9.360826,,17.273659,17.273659,854.3100599999999,1.1832132,14.86232,0.193,9.801466,9.345395431937773,,8.52063,855,10.452721,26.972478999999996,16.71228,,8.507875,0.99999875,0.11,-68.58936,0.9991931000000001,17723.48652625084
855,17120,31.688096999999996,1.1851964,0.96,9.359897,,17.273659,17.273659,855.2943,1.1580803,14.861673000000001,0.193,9.8004875,9.410702264539626,,8.520532000000001,856,10.451551,26.991028000000004,14.311185,,8.565843,0.99999875,0.11,-68.49234,0.9991755999999999,17766.337230205536
856,17140,31.703753000000003,1.1849399,0.96,9.358883,,17.273659,17.273659,856.3045,1.1838408999999999,14.862433,0.193,9.799669,9.3241766886072,,8.520592,857,10.450384,27.009563,15.512777999999999,,8.491319,0.99999875,0.11,-68.39413,0.9991885,17803.009712934494
857,17160,31.719421,1.1846845,0.96,9.357853,,17.273659,17.273659,857.3152,1.1841457,14.865336,0.193,9.798836999999999,9.307581017378334,,8.520636,858,10.449218,27.028084000000003,17.357111,,8.475105000000001,0.99999875,0.11,-68.29399000000001,0.99920183,17842.731426477432
858,17180,31.735014000000003,1.1844303999999999,0.96,9.356864,,17.273659,17.273659,858.3239,1.1819963,14.866059,0.193,9.798032000000001,9.346975721804991,,8.520705,859,10.448053,27.046590000000002,15.484765,,8.508761999999999,0.99999875,0.11,-68.19626,0.9992129000000001,17881.89404320717
859,17200,31.749128000000002,1.1841761999999998,0.96,9.355962,,17.273659,17.273659,859.2927,1.1416852,14.868549,0.193,9.7969265,9.422846763165158,,8.5204735,860,10.44689,27.06508,17.007269,,8.580536,0.99999875,0.11,-68.09703,0.9991776,17921.40025472641
860,17220,31.764709999999997,1.1839232,0.96,9.354975,,17.273659,17.273659,860.3015,1.1815242,14.865981,0.193,9.7961235,9.3443775869308,,8.520541,861,10.445727,27.083563,12.660167999999999,,8.506356,0.99999875,0.11,-68.00304,0.9991886999999999,17963.169822216034
861,17240,31.780312,1.1836704,0.96,9.353974000000001,,17.273659,17.273659,861.31116,1.1820719,14.864675,0.193,9.795309,9.333786956603197,,8.5205965,862,10.444567,27.102036,13.7411,,8.492488999999999,0.99999875,0.11,-67.90802,0.9992009,18002.126712560654
862,17260,31.795792,1.1834188,0.96,9.353021,,17.273659,17.273659,862.31775,1.1787465,14.867832,0.193,9.794521000000001,9.367610572243818,,8.520676,863,10.443407,27.120499,17.587482,,8.531699,0.99999875,0.11,-67.80875999999999,0.99920946,18044.30247449875
863,17280,31.811327000000002,1.183167,0.96,9.352056,,17.273659,17.273659,863.3258,1.1801323000000001,14.872459,0.193,9.793731,9.356091955872163,,8.520750999999999,864,10.442249,27.138942999999998,18.868633,,8.518723,0.99999875,0.11,-67.70825,0.99921966,18078.422070264816
864,17300,31.826656,1.1829165000000001,0.96,9.351117,,17.273659,17.273659,864.3285,1.174524,14.872713000000001,0.193,9.79292,9.382121411874488,,8.520804,865,10.4410925,27.157377,15.092704000000001,,8.540303,0.99999875,0.11,-67.612335,0.9992236999999999,18117.94048237801
865,17320,31.842106,1.1826673,0.96,9.35017,,17.273659,17.273659,865.3347,1.1777037000000001,14.874281,0.193,9.79213,9.368446452644235,,8.520878,866,10.439936999999999,27.1758,16.230053,,8.530687,0.99999875,0.11,-67.515335,0.99923176,18146.26223731041
866,17340,31.857653000000003,1.1824169,0.96,9.349197,,17.273659,17.273659,866.3436,1.1803596,14.878859,0.193,9.791339,9.345177843321812,,8.520946499999999,867,10.438783,27.194208000000003,18.844366,,8.506791999999999,0.99999875,0.11,-67.41553499999999,0.99924296,18184.474474906918
867,17360,31.873134999999998,1.1821688,0.96,9.348241,,17.273659,17.273659,867.3511,1.1785104,14.879577,0.193,9.79055,9.359186752960092,,8.521016,868,10.437631,27.212606,15.504615,,8.519567,0.99999875,0.11,-67.31981999999999,0.9992523999999999,18225.24557065964
868,17380,31.888284999999996,1.1819209,0.96,9.347329,,17.273659,17.273659,868.3495,1.1694418,14.883826999999998,0.193,9.789724,9.39540299747065,,8.521048,869,10.436478999999999,27.230988,18.573605999999998,,8.555760000000001,0.99999875,0.11,-67.22079000000001,0.9992514000000001,18267.939308166504
869,17400,31.903564000000003,1.181674,0.96,9.346409,,17.273659,17.273659,869.3518,1.1729243999999999,14.885639000000001,0.193,9.788924,9.384488337409568,,8.521103,870,10.4353285,27.249363,16.459435,,8.546123,0.99999875,0.11,-67.12443,0.99925494,18309.522257804867
870,17420,31.918837,1.1814272,0.96,9.34549,,17.273659,17.273659,870.3539400000001,1.1726023,14.891619,0.193,9.788124,9.387483309559924,,8.521156,871,10.43418,27.267721,20.095888000000002,,8.545876,0.99999875,0.11,-67.0241,0.9992583,18351.043019056317
871,17440,31.933791999999997,1.1811817,0.96,9.344584,,17.273659,17.273659,871.3478,1.163952,14.890414000000002,0.193,9.787255,9.400098687772106,,8.521139999999999,872,10.433032,27.286074,13.842066,,8.555829,0.99999875,0.11,-66.93119,0.999252,18388.924635648727
872,17460,31.949185999999997,1.1809361,0.96,9.343657499999999,,17.273659,17.273659,872.35364,1.1758341,14.897344,0.193,9.786481,9.373135945683217,,8.521215,873,10.431887,27.304409000000003,20.94002,,8.535436,0.99999875,0.11,-66.83035,0.9992595999999999,18431.343665361404
873,17480,31.964334,1.1806917,0.96,9.342753,,17.273659,17.273659,873.3529,1.1690382,14.900454500000002,0.193,9.785668,9.393124149961592,,8.521252,874,10.430741000000001,27.322731,17.618485999999997,,8.553778999999999,0.99999875,0.11,-66.73355,0.9992595999999999,18468.49559402466
874,17500,31.979696,1.1804485,0.96,9.341823,,17.273659,17.273659,874.3581,1.1747670000000001,14.897,0.193,9.784882000000001,9.369297338075251,,8.521312,875,10.429598,27.341038,11.877746,,8.528371,0.99999875,0.11,-66.643524,0.9992664000000001,18513.322930336002
875,17520,31.994853999999997,1.1802055,0.96,9.340919,,17.273659,17.273659,875.3581,1.1691965,14.900879000000002,0.193,9.784073,9.392212369017937,,8.521348,876,10.428456,27.359340000000003,18.295782,,8.5501375,0.99999875,0.11,-66.54639,0.9992671999999999,18553.687437772747
876,17540,32.010017,1.1799624,0.96,9.340017999999999,,17.273659,17.273659,876.35815,1.1693147,14.905306,0.193,9.783272,9.391725729959788,,8.52139,877,10.427315,27.377623,18.785393,,8.551213,0.99999875,0.11,-66.44890600000001,0.9992681000000001,18588.738102436066
877,17560,32.02513,1.1797204,0.96,9.339121,,17.273659,17.273659,877.35724,1.1679327,14.909512,0.193,9.782459,9.394283470820957,,8.521419999999999,878,10.426175,27.395899,18.598029999999998,,8.5518265,0.99999875,0.11,-66.35186999999999,0.99926794,18629.017630815502
878,17580,32.0402,1.1794797,0.96,9.338227,,17.273659,17.273659,878.3551,1.16646,14.907008,0.193,9.781641,9.39243336144035,,8.521441000000001,879,10.425037,27.414158,12.710222,,8.553302,0.99999875,0.11,-66.26175,0.9992663,18664.37499547005
879,17600,32.055683,1.179239,0.96,9.337264,,17.273659,17.273659,879.36475,1.1779464,14.9008255,0.193,9.780852000000001,9.325130628262187,,8.521491000000001,880,10.4239,27.432413,9.464678999999999,,8.490078,0.99999875,0.11,-66.17551,0.9992781,18707.291274547577
880,17620,32.070941999999995,1.1789994,0.96,9.33636,,17.273659,17.273659,880.3680400000001,1.1715360000000001,14.902234,0.193,9.780073,9.380418762957039,,8.521548,881,10.422764,27.450645,16.144270000000002,,8.541553,0.99999875,0.11,-66.08189,0.99928266,18750.61020636558
881,17640,32.08597,1.17876,0.96,9.335472,,17.273659,17.273659,881.3654,1.1653016,14.902928,0.193,9.779255000000001,9.39554340739532,,8.521564999999999,882,10.42163,27.468870000000003,15.515517000000001,,8.553675,0.99999875,0.11,-65.9892,0.9992805,18794.660651445392
882,17660,32.10116,1.1785218000000002,0.96,9.334576,,17.273659,17.273659,882.3673,1.1696203,14.905184,0.193,9.778468,9.385822341715206,,8.521612,883,10.420497,27.487087,16.894691,,8.544084,0.99999875,0.11,-65.89516,0.9992834999999999,18833.511137485504
883,17680,32.11645,1.1782834999999998,0.96,9.333673,,17.273659,17.273659,883.3721300000001,1.1724032,14.908066,0.193,9.777703,9.374893991693535,,8.521678999999999,884,10.419364999999999,27.505284999999997,17.454214,,8.536392,0.99999875,0.11,-65.80069,0.99928975,18877.5522274971
884,17700,32.131840000000004,1.1780453000000002,0.96,9.33275,,17.273659,17.273659,884.37994,1.1750225,14.910873,0.193,9.776939,9.356002703596227,,8.521745,885,10.418234,27.523478000000004,17.393723,,8.517199,0.99999875,0.11,-65.706505,0.99929935,18911.370302438736
885,17720,32.146606,1.1778094,0.96,9.3318815,,17.273659,17.273659,885.3706,1.1578176000000002,14.909370999999998,0.193,9.776074000000001,9.404032311751834,,8.5217085,886,10.417105000000001,27.54165,13.580682999999999,,8.562117,0.99999875,0.11,-65.61685,0.99928963,18954.2493185997
886,17740,32.161972,1.1775733999999998,0.96,9.330969,,17.273659,17.273659,886.37805,1.1741891000000002,14.913920999999998,0.193,9.775317999999999,9.360549626536287,,8.521778999999999,887,10.415977,27.559815999999998,18.948010999999997,,8.522209,0.99999875,0.11,-65.52133,0.9992988000000002,18996.354934692383
887,17760,32.17714,1.1773376,0.96,9.330083,,17.273659,17.273659,887.3802,1.1688051000000002,14.911961999999999,0.193,9.774544,9.38203288466412,,8.52183,888,10.41485,27.57797,13.173085,,8.544374000000001,0.99999875,0.11,-65.43253,0.999302,19038.261637210846
888,17780,32.19256,1.177103,0.96,9.329151,,17.273659,17.273659,888.3891,1.1755403,14.915602999999999,0.193,9.773782,9.337632472492094,,8.521891,889,10.413725,27.596102000000002,18.149826,,8.502773,0.99999875,0.11,-65.33833,0.9993128000000001,19074.95351314545
889,17800,32.20792,1.1768684,0.96,9.328237,,17.273659,17.273659,889.3971,1.1740838,14.918947,0.193,9.773025,9.354195168367836,,8.521955499999999,890,10.4126005,27.614234999999997,17.89188,,8.514631,0.99999875,0.11,-65.24464,0.9993226000000001,19115.32051634788
890,17820,32.223259999999996,1.176635,0.96,9.327333,,17.273659,17.273659,890.4043,1.1733294,14.923567000000002,0.193,9.772276,9.360001282013343,,8.522027,891,10.411477,27.632346999999996,19.036697,,8.523389,0.99999875,0.11,-65.14986400000001,0.9993314,19157.580765724186
891,17840,32.238640000000004,1.1764016000000002,0.96,9.326414,,17.273659,17.273659,891.413,1.1744691,14.926463,0.193,9.771519999999999,9.343214868273256,,8.522089,892,10.410356,27.650453999999996,17.507912,,8.507379,0.99999875,0.11,-65.057014,0.99934196,19197.433646917343
892,17860,32.253966999999996,1.1761694,0.96,9.325511,,17.273659,17.273659,892.42035,1.1729892,14.930968,0.193,9.770771,9.35889338239599,,8.522158000000001,893,10.409235,27.668545,18.948713,,8.520827,0.99999875,0.11,-64.96276999999999,0.9993509,19235.70809578896
893,17880,32.268513,1.1759373,0.96,9.324664,,17.273659,17.273659,893.40625,1.1512444,14.929322,0.193,9.76988,9.409228005733237,,8.522082000000001,894,10.408116,27.686626,13.46295,,8.568487,0.99999875,0.11,-64.874886,0.9993358,19275.50944447517
894,17900,32.28382,1.1757063,0.96,9.323767,,17.273659,17.273659,894.4132,1.1722646,14.928220999999999,0.193,9.769131,9.357486807868867,,8.522146000000001,895,10.406999,27.704689000000002,13.941979000000002,,8.521051,0.99999875,0.11,-64.786644,0.99934435,19319.10194897652
895,17920,32.29914,1.1754753999999998,0.96,9.322859,,17.273659,17.273659,895.4209599999999,1.1727141,14.922013,0.193,9.768376,9.347667950033998,,8.522203999999999,896,10.405882,27.722748,9.367408,,8.509802,0.99999875,0.11,-64.703705,0.99935377,19361.42003345489
896,17940,32.314453,1.1752455,0.96,9.32196,,17.273659,17.273659,896.4286,1.1722523,14.919208,0.193,9.76763,9.352388546191868,,8.522267999999999,897,10.404766,27.740793,12.406385,,8.516846000000001,0.99999875,0.11,-64.61757,0.99936295,19398.6680393219
897,17960,32.329807,1.1750169,0.96,9.321046,,17.273659,17.273659,897.4376,1.1736226,14.924985000000001,0.193,9.766876,9.336122047110404,,8.522324000000001,898,10.403652000000001,27.75883,20.108432999999998,,8.500127,0.99999875,0.11,-64.52304000000001,0.99937373,19435.444489479065
898,17980,32.344444,1.1747872,0.96,9.320202,,17.273659,17.273659,898.42676,1.1534576,14.9250965,0.193,9.766017999999999,9.4071457050913,,8.522273,899,10.402538999999999,27.77685,15.028038,,8.563312,0.99999875,0.11,-64.43439000000001,0.99936235,19481.534140110016
899,18000,32.35972,1.1745598,0.96,9.319311,,17.273659,17.273659,899.43384,1.1712523000000001,14.927076999999999,0.193,9.765272999999999,9.358573628909992,,8.522333999999999,900,10.401427,27.794859999999996,16.704918,,8.518171,0.99999875,0.11,-64.34406,0.99937093,19520.742995977398
900,18020,32.374474,1.1743324,0.96,9.318465,,17.273659,17.273659,900.4266,1.156683,14.926959,0.193,9.764447,9.402496766586275,,8.522312,901,10.400317,27.812857,14.823569,,8.558531,0.99999875,0.11,-64.256035,0.99936354,19566.26069879532
901,18040,32.38958,1.1741052,0.96,9.317606,,17.273659,17.273659,901.4293,1.1664889999999999,14.926684,0.193,9.763697,9.380668975096405,,8.522364999999999,902,10.399207,27.830842999999998,14.678934,,8.542549000000001,0.99999875,0.11,-64.16835,0.9993673000000001,19604.242172479633
902,18060,32.40493,1.1738788999999998,0.96,9.31668,,17.273659,17.273659,902.43896,1.1730688,14.927097,0.193,9.762932000000001,9.318326219305227,,8.522401,903,10.398099,27.848817999999998,15.300487,,8.481479,0.99999875,0.11,-64.08017,0.9993787000000001,19645.8621339798
903,18080,32.420254,1.1736528999999998,0.96,9.315769,,17.273659,17.273659,903.448,1.1723093999999998,14.924476,0.193,9.762178,9.329763103674892,,8.522447999999999,904,10.396993,27.866777000000003,12.554783,,8.49354,0.99999875,0.11,-63.995216000000006,0.99938935,19687.141533851624
904,18100,32.435432,1.1734278,0.96,9.314903,,17.273659,17.273659,904.4535,1.1685121,14.926848999999999,0.193,9.761443,9.370489895011874,,8.522511,905,10.395887,27.884737,17.07641,,8.531609,0.99999875,0.11,-63.905464,0.99939615,19727.855795621872
905,18120,32.45009,1.173203,0.96,9.314075,,17.273659,17.273659,905.44434,1.1536611,14.930895000000001,0.193,9.760614,9.4079967774281,,8.522478,906,10.394783,27.902678,18.593426,,8.566216,0.99999875,0.11,-63.81425,0.99938667,19768.781536340717
906,18140,32.465343,1.1729791999999999,0.96,9.313195,,17.273659,17.273659,906.4519,1.1703589,14.929389000000002,0.193,9.759883,9.349791610557627,,8.522541,907,10.39368,27.9206,13.565565,,8.515051,0.99999875,0.11,-63.72876,0.9993957,19809.855069398884
907,18160,32.480422999999995,1.1727555,0.96,9.312342999999998,,17.273659,17.273659,907.4548300000001,1.1654193000000002,14.930175,0.193,9.759136,9.380647668075373,,8.522589,908,10.392577000000001,27.938516999999997,15.641935,,8.539223,0.99999875,0.11,-63.641180000000006,0.9993995999999999,19853.266060590744
908,18180,32.495697,1.1725329,0.96,9.311457,,17.273659,17.273659,908.4634,1.1707563,14.933024,0.193,9.758403999999999,9.341476383305732,,8.522648,909,10.391477,27.95642,17.522816,,8.506738,0.99999875,0.11,-63.551712,0.9994097,19900.96155333519
909,18200,32.510735,1.1723105,0.96,9.310614,,17.273659,17.273659,909.46545,1.1642362,14.937069000000001,0.193,9.757662,9.385555929929245,,8.522696,910,10.390377,27.974312,18.612902,,8.543996,0.99999875,0.11,-63.461254000000004,0.9994126,19947.64236497879
910,18220,32.52602,1.1720891000000002,0.96,9.3097105,,17.273659,17.273659,910.47473,1.1711606,14.938642000000002,0.193,9.756914,9.322662030872204,,8.5227375,911,10.389279,27.992196999999997,16.37254,,8.488311999999999,0.99999875,0.11,-63.373447,0.99942344,19986.182097673416
911,18240,32.541225,1.1718678,0.96,9.308842,,17.273659,17.273659,911.48193,1.168842,14.937804000000002,0.193,9.756186999999999,9.354718371851561,,8.522799000000001,912,10.388182,28.010067,14.174048,,8.517756,0.99999875,0.11,-63.28825,0.99943197,20028.17162179947
912,18260,32.55635,1.1716466,0.96,9.307995,,17.273659,17.273659,912.4871,1.1666436000000002,14.942157,0.193,9.755464,9.372683739779346,,8.522861,913,10.387086,28.027929999999998,18.912762,,8.5352335,0.99999875,0.11,-63.19805,0.9994381999999999,20073.85423278809
913,18280,32.571632,1.1714263999999999,0.96,9.307081,,17.273659,17.273659,913.4967,1.1708279,14.936641,0.193,9.7547035,9.30653660202475,,8.522884,914,10.385991,28.045776,9.900112,,8.472248,0.99999875,0.11,-63.117897,0.9994494,20110.395175457
914,18300,32.58675,1.1712075000000002,0.96,9.306239,,17.273659,17.273659,914.50195,1.1663098,14.944126,0.193,9.753987,9.37436186171317,,8.522950999999999,915,10.384898,28.063614,21.787739000000002,,8.53678,0.99999875,0.11,-63.02494,0.9994556999999998,20151.26387834549
915,18320,32.60185,1.1709886,0.96,9.305389,,17.273659,17.273659,915.5069599999999,1.1658573,14.940468,0.193,9.753257000000001,9.367965748282733,,8.523003,916,10.383805,28.081444,11.591695,,8.526809,0.99999875,0.11,-62.943314,0.99946177,20189.82705259323
916,18340,32.617004,1.1707697,0.96,9.304539,,17.273659,17.273659,916.5135,1.1672312,14.941664000000001,0.193,9.752541,9.360932471053893,,8.523066,917,10.382714,28.099255,16.040457,,8.525578,0.99999875,0.11,-62.857009999999995,0.99946946,20231.099650383
917,18360,32.629414000000004,1.170552,0.96,9.303758,,17.273659,17.273659,917.4408,1.0878847,14.941495999999999,0.193,9.751169,9.435690011444908,,8.522469500000001,918,10.381624,28.116986999999998,14.785533,,8.588439,0.99999875,0.11,-62.77234,0.99939084,20271.79521274567
918,18380,32.644512,1.1703355,0.96,9.302918,,17.273659,17.273659,918.4461699999999,1.1654782,14.945538,0.193,9.750452000000001,9.371908868546127,,8.52253,919,10.380536,28.13478,18.657516,,8.532010000000001,0.99999875,0.11,-62.683567000000004,0.99939734,20308.79759502411
919,18400,32.659645000000005,1.1701179,0.96,9.302075,,17.273659,17.273659,919.4526,1.1664122,14.952065,0.193,9.749741,9.36606437688578,,8.522594,920,10.379448,28.152559999999998,20.95089,,8.527353999999999,0.99999875,0.11,-62.59249499999999,0.99940497,20344.505849838257
920,18420,32.674812,1.1699026000000001,0.96,9.301217999999999,,17.273659,17.273659,920.4602699999999,1.1674606,14.953937,0.193,9.749025999999999,9.35079332118468,,8.522654,921,10.378362,28.17033,16.677429999999998,,8.513262,0.99999875,0.11,-62.50625600000001,0.99941397,20389.104685783383
