,TimestepsSoFar,IWNorm1,ReturnAbsMax,TimeElapsed,DenMISELogFirst,LQGmu01,ReturnMean,ReturnMax,ReturnLastEpisode,DenMISEMeanLog,IWNorm2,Iteration,target_sum_log_mean,IWMin,LQGmu1,URet,SqrtESSClassic,ReturnStepMax,DenMISELogLast,MISE,IWMean,ReturnMin,IWFirstEpisode,IWLastEpisode,Bound,IWMax,LQGsigma
504,10100,512.2524400000001,17.279482,2846.880118370056,12.377623,-0.096,17.07455,17.279482,17.136932,14.993934,29.98947,505,1.1477008,,-0.744,18.918191209201755,17.081078,0.9999998999999999,17.289579999999997,17.375985999999997,1.0143613,,,1.8840483000000001,19.399217999999998,1.9657536,0.11
505,10120,513.28156,17.279482,2857.653703451157,12.375644,-0.096,17.07464,17.279482,17.11927,14.982820499999999,29.987568,506,1.1768044,,-0.744,18.898898177732274,17.116478,0.9999998999999999,9.356848,17.376427,1.0143905,,,1.770737,19.395473000000003,1.9542077000000002,0.11
506,10140,514.4678299999999,17.279482,2869.029773950577,12.373669999999999,-0.096,17.074879,17.279482,17.196589000000003,14.976398999999999,30.006283000000003,507,1.1968239999999999,,-0.744,18.976236413311483,17.145338,0.9999998999999999,11.713664999999999,17.38249,1.0147295,,,1.9505898999999998,19.398138,1.9517789,0.11
507,10160,515.567,17.279482,2880.695613861084,12.371699000000001,-0.096,17.074972,17.279482,17.122587,14.980682999999999,30.022253000000003,508,1.2238004999999998,,-0.744,18.903851560149086,17.172829,0.9999998999999999,17.13884,17.385319,1.0148957,,,1.8663903000000002,19.39774,1.9514923,0.11
508,10180,516.3167,17.279482,2891.8156826496124,12.369733,-0.096,17.075174,17.279482,17.17736,14.985660999999999,30.009161,509,1.2634192,,-0.744,18.96006605603824,17.205303,0.9999998999999999,17.499899,17.376516,1.0143746999999999,,,1.496732,19.38514,1.9437581000000002,0.11
509,10200,517.4688,17.279482,2901.942621231079,12.36777,-0.096,17.075191,17.279482,17.08393,14.993697000000001,30.026305999999998,510,1.2969341,,-0.744,18.862575856433327,17.233849,0.9999998999999999,19.070766,17.38097,1.0146447,,,1.9092625,19.386264999999998,1.9417645000000001,0.11
510,10220,518.6097,17.279482,2912.3309967517853,12.365811,-0.096,17.075306,17.279482,17.134037,14.993422,30.048184999999997,511,1.315101,,-0.744,18.91465589887219,17.259268,0.9999998999999999,14.838505,17.385231,1.0148917,,,1.9062314999999999,19.387573,1.9450672999999998,0.11
511,10240,519.5732,17.279482,2922.1965765953064,12.363856,-0.096,17.075512,17.279482,17.180616,15.0065365,30.054699,512,1.3524222,,-0.744,18.96234986483532,17.287585999999997,0.9999998999999999,21.694105,17.383682,1.0147914,,,1.7174557000000001,19.382744,1.94442,0.11
512,10260,520.4121,17.279482,2933.0423905849457,12.361905,-0.096,17.075663,17.279482,17.152023,15.014685,30.04543,513,1.3962388000000001,,-0.744,18.93223592432276,17.32084,0.9999998999999999,19.172764,17.377863,1.0144485,,,1.5733948999999998,19.373086999999998,1.9340558999999997,0.11
513,10280,521.2662,17.279482,2944.4795701503754,12.359958,-0.096,17.075678,17.279482,17.08342,15.008212,30.032389000000002,514,1.4317786,,-0.744,18.86217439512155,17.3568,0.9999998999999999,11.674623,17.372349,1.0141366,,,1.5689312,19.36344,1.9217284,0.11
514,10300,522.354,17.279482,2956.880666255951,12.358014,-0.096,17.075932,17.279482,17.206201999999998,15.005951000000001,30.031796999999997,515,1.4731416000000002,,-0.743,18.98753568808416,17.393364000000002,0.9999998999999999,13.830335,17.375038,1.0142796,,,1.7921191000000003,19.361942000000003,1.9088838,0.11
515,10320,523.3849,17.279482,2968.041679382324,12.356073,-0.095,17.075956,17.279482,17.089610999999998,15.006065,30.025211,516,1.521134,,-0.743,18.868476649320968,17.431515,0.9999998999999999,15.051146,17.375423,1.0143118,,,1.7222188000000003,19.357979999999998,1.8943431,0.11
516,10340,524.46643,17.279482,2979.783155918121,12.354137,-0.095,17.075848,17.279482,17.018942000000003,15.001872,30.021479,517,1.5659212,,-0.743,18.796306403142342,17.469707,0.9999998999999999,12.825137,17.377237,1.0144418,,,1.7636688000000003,19.35546,1.8792105,0.11
517,10360,525.61554,17.279482,2990.142765522003,12.352205,-0.095,17.075863000000002,17.279482,17.083832,15.002942000000001,30.031648999999998,518,1.6022276000000002,,-0.743,18.862693917708267,17.502054,0.9999998999999999,15.542368,17.381508,1.0147018,,,1.8572072,19.356073000000002,1.871602,0.11
518,10380,526.6793,17.279482,3001.416379213333,12.350277,-0.095,17.075962,17.279482,17.128038,15.007570999999999,30.036943,519,1.6417186000000001,,-0.742,18.908575706912693,17.534384,0.9999998999999999,17.390425,17.383106,1.0147964,,,1.7741888,19.354032999999998,1.8641241000000002,0.11
519,10400,527.7467,17.279482,3012.201679706573,12.3483515,-0.095,17.076122,17.279482,17.159801,15.002845,30.042621999999998,520,1.6717697,,-0.742,18.940048843786663,17.566599,0.9999998999999999,12.535749000000001,17.384933,1.0148975,,,1.7752718999999997,19.352245,1.8567396,0.11
520,10420,528.6782,17.279482,3022.902929544449,12.346430999999999,-0.095,17.076157000000002,17.279482,17.093569,14.99598,30.036036,521,1.7069999999999999,,-0.742,18.871996299263454,17.601465,0.9999998999999999,11.412911,17.382053,1.0147375,,,1.6244456,19.345467000000003,1.8469425,0.11
521,10440,529.2207,17.279482,3033.024067640305,12.344513000000001,-0.095,17.0764,17.279482,17.203241000000002,14.990257000000001,30.002771000000003,522,1.7581756999999998,,-0.742,18.98409194605472,17.639060999999998,0.9999998999999999,11.9937725,17.366678,1.0138328,,,1.1995378,19.325907,1.8354712,0.11
522,10460,530.3754,17.279482,3043.944797515869,12.342599,-0.095,17.076256,17.279482,17.001144,14.989246,30.003756,523,1.8102223000000002,,-0.741,18.777935411415644,17.676968,0.9999998999999999,14.449682999999999,17.370813000000002,1.0141021000000001,,,1.7986084,19.325842,1.8251595,0.11
523,10480,531.3129,17.279482,3053.647997379303,12.340689,-0.095,17.076302,17.279482,17.100595000000002,14.997614000000002,29.990849,524,1.8765258999999999,,-0.741,18.881425009014684,17.715836,0.9999998999999999,19.358963,17.368177,1.0139559999999999,,,1.5733708999999998,19.318916,1.8132917000000002,0.11
524,10500,532.4395,17.279482,3064.499704360962,12.338782,-0.095,17.076254000000002,17.279482,17.050573,15.009236999999999,29.994246999999998,525,1.9372599999999998,,-0.74,18.829074893953273,17.751389,0.9999998999999999,21.086792000000003,17.371554999999997,1.0141705,,,1.7734275000000002,19.318386,1.8039052,0.11
525,10520,533.5057400000001,17.279482,3074.488193750381,12.33688,-0.095,17.076420000000002,17.279482,17.163895,15.00924,29.99255,526,1.9914173,,-0.74,18.943061820623893,17.787943,0.9999998999999999,14.996994,17.373323000000003,1.0142695,,,1.7097308999999998,19.316154,1.7929380000000001,0.11
526,10540,534.36975,17.279482,3086.554613351822,12.33498,-0.095,17.076477,17.279482,17.106243,15.008076999999998,29.975754,527,2.0581093,,-0.739,18.884904360981167,17.826732999999997,0.9999998999999999,14.383744,17.368326,1.0139843000000002,,,1.4731325000000002,19.306929999999998,1.786086,0.11
527,10560,535.505,17.279482,3096.748441696167,12.333084,-0.094,17.076452,17.279482,17.063774,15.011292999999998,29.978596000000003,528,2.1214077000000002,,-0.738,18.841988369808647,17.862910999999997,0.9999998999999999,16.69303,17.371998,1.014214,,,1.7374288,19.306675,1.7802479,0.11
528,10580,536.6222,17.279482,3107.4173305034637,12.331192,-0.094,17.076286,17.279482,16.987686,15.008320000000001,29.98136,529,2.180859,,-0.738,18.763820739363826,17.898526999999998,0.9999998999999999,13.424448000000002,17.374826000000002,1.0144087,,,1.7253817,19.305654999999998,1.7760645,0.11
529,10600,537.58636,17.279482,3118.2496564388275,12.329303999999999,-0.094,17.076584,17.279482,17.23527,15.008510000000001,29.975876,530,2.2508267999999996,,-0.737,19.018395907154837,17.933968,0.9999998999999999,15.095154,17.373455,1.0143139,,,1.5537316,19.300467,1.7787596,0.11
530,10620,538.6842,17.279482,3129.4333860874176,12.327418,-0.094,17.076675,17.279482,17.124332,15.004269,29.978928000000003,531,2.3248785,,-0.736,18.904970339282688,17.968760999999997,0.9999998999999999,12.742247,17.376076,1.0144712,,,1.6553636000000003,19.299356,1.7871917000000002,0.11
531,10640,539.9105,17.279482,3141.245397567749,12.325536999999999,-0.094,17.076729,17.279482,17.104572,15.005047,29.992759999999997,532,2.4099793,,-0.735,18.884047356272138,18.001362,0.9999998999999999,15.404654,17.382748,1.0148694999999999,,,1.7539886999999998,19.302546,1.7963679,0.11
532,10660,540.93835,17.279482,3151.620441198349,12.323659,-0.093,17.076817000000002,17.279482,17.123898,14.987601999999999,30.001109999999997,533,2.489393,,-0.734,18.9036421478088,18.030610999999997,0.9999998999999999,5.6925845,17.383067999999998,1.0148938,,,1.5158033000000002,19.299751,1.8154701000000002,0.11
533,10680,542.2958,17.279482,3162.010833501816,12.321785,-0.093,17.076725,17.279482,17.027523000000002,14.978669,30.035320000000002,534,2.579577,,-0.732,18.802327053302477,18.05527,0.9999998999999999,10.204448,17.393621,1.0155351000000001,,,1.8071501,19.307686,1.841306,0.11
534,10700,543.6315,17.279482,3173.6934373378754,12.319914,-0.093,17.076782,17.279482,17.108044,14.982339999999999,30.077178999999997,535,2.6848745,,-0.731,18.887963156419946,18.07455,0.9999998999999999,16.92644,17.403715,1.0161335,,,1.7860792,19.315739,1.8675130000000002,0.11
535,10720,544.47296,17.279482,3183.577893257141,12.318047,-0.093,17.076672,17.279482,17.017201999999997,14.990232999999998,30.096059999999998,536,2.7763495,,-0.73,18.793584081222395,18.091171,0.9999998999999999,19.197836,17.397785,1.0158076999999999,,,1.3442105,19.308052,1.8866581999999998,0.11
536,10740,545.7461,17.279482,3196.658527135849,12.316182000000001,-0.092,17.076532,17.279482,17.001791,14.994534,30.143738,537,2.8654125,,-0.729,18.7784770188829,18.104792,0.9999998999999999,17.284998,17.405495000000002,1.0162870000000002,,,1.8299140999999999,19.314323,1.9124371,0.11
537,10760,546.82776,17.279482,3208.125061273575,12.3143215,-0.092,17.076706,17.279482,17.170624,14.999351999999998,30.182592,538,2.9481322999999997,,-0.728,18.951664930315445,18.117323000000003,0.9999998999999999,17.570732,17.407656,1.0164084,,,1.6587898,19.315165,1.9426647000000001,0.11
538,10780,547.69666,17.279482,3218.7980926036835,12.312465,-0.092,17.076897,17.279482,17.17897,14.997302,30.207869,539,3.0122347,,-0.727,18.960371082546644,18.130926000000002,0.9999998999999999,13.8785305,17.403064999999998,1.0161347,,,1.4852798,19.309143,1.9664886000000001,0.11
539,10800,548.84753,17.279482,3231.696502923965,12.310611999999999,-0.092,17.076921,17.279482,17.09133,15.005509,30.251654,540,3.0872726000000004,,-0.726,18.87030134395217,18.142729,0.9999998999999999,19.414028,17.407173,1.0163844000000002,,,1.7948661,19.312012,2.0027494,0.11
540,10820,549.44257,17.279482,3241.900916814804,12.308762,-0.092,17.076998,17.279482,17.116518,14.992859,30.260098,541,3.1266583999999997,,-0.726,18.894064921170422,18.157329999999998,0.9999998999999999,8.14625,17.393776000000003,1.0156054,,,1.2522563,19.297082999999997,2.0263302,0.11
541,10840,550.68256,17.279482,3254.2341973781586,12.306914,-0.092,17.077074,17.279482,17.119019,14.994796,30.307156,542,3.1856122000000004,,-0.725,18.898125291654253,18.170052,0.9999998999999999,16.026737,17.400805,1.0160195,,,1.9190361,19.302778,2.05404,0.11
542,10860,551.24896,17.279482,3265.454728603363,12.305071,-0.092,17.077326,17.279482,17.214134,15.001672,30.30997,543,3.2353932999999997,,-0.725,18.996357874843987,18.18705,0.9999998999999999,18.714095999999998,17.3868,1.0151914,,,1.2426888999999999,19.286997,2.0695026000000003,0.11
543,10880,552.4259,17.279482,3275.277920722961,12.303231,-0.091,17.07724,17.279482,17.030146,15.00472,30.3465,544,3.2839127,,-0.724,18.808141454226483,18.203941,0.9999998999999999,16.6449,17.391537,1.0154887,,,1.8673233,19.28997,2.0868123,0.11
544,10900,553.4778,17.279482,3285.9858915805817,12.301394,-0.091,17.07749,17.279482,17.213392000000002,15.010318,30.374561,545,3.3327794,,-0.724,18.995492324014574,18.221754,0.9999998999999999,18.040644,17.39293,1.0155556000000001,,,1.7408786,19.289507,2.102297,0.11
545,10920,554.4184,17.279482,3295.4580974578857,12.299561500000001,-0.091,17.077517999999998,17.279482,17.093279000000003,15.005798,30.392159999999997,546,3.3659806000000003,,-0.724,18.871955653567714,18.242151,0.9999998999999999,12.52717,17.390465,1.0154183,,,1.6282936000000001,19.284922,2.1127362,0.11
546,10940,555.5166,17.279482,3307.327091217041,12.297731,-0.091,17.07775,17.279482,17.204435,15.000526,30.418003000000002,547,3.3974967000000005,,-0.723,18.985021440578123,18.262756,0.9999998999999999,12.10763,17.393293,1.0155697,,,1.7884688000000002,19.285612,2.1222293,0.11
547,10960,556.2857700000001,17.279482,3318.745185613632,12.295905,-0.091,17.077997,17.279482,17.211992000000002,15.005895,30.418640000000003,548,3.4308133,,-0.723,18.993424604904423,18.28766,0.9999998999999999,17.927868,17.38581,1.01512,,,1.4500544,19.275553,2.1237397000000002,0.11
548,10980,557.47095,17.279482,3330.309591531753,12.294082000000001,-0.091,17.078314000000002,17.279482,17.253319,15.00729,30.445332,549,3.4639067999999997,,-0.723,19.036431607588888,18.310556,0.9999998999999999,15.756306,17.39154,1.0154296999999999,,,1.8719234,19.27892,2.1284864,0.11
549,11000,558.66235,17.279482,3342.205218553543,12.292262,-0.091,17.07852,17.279482,17.190752,15.008554,30.47438,550,3.4986846,,-0.723,18.971452582867187,18.332197,0.9999998999999999,15.688987,17.397226,1.0157497,,,1.8792553,19.282377,2.1350532,0.11
550,11020,559.3032,17.279482,3354.8682160377502,12.290445,-0.091,17.078697000000002,17.279482,17.176379999999998,15.000237,30.464679999999998,551,3.5129415999999996,,-0.723,18.95741752548832,18.359072,0.9999998999999999,10.411775,17.385687,1.0150694,,,1.3131208,19.268078,2.1318262000000003,0.11
551,11040,560.2155,17.279482,3365.786571264267,12.288632000000002,-0.091,17.07891,17.279482,17.196175,15.001922,30.463114,552,3.5324605000000004,,-0.723,18.97743995852672,18.389963,0.9999998999999999,15.913809,17.382702,1.0148832,,,1.5722789,19.261932,2.1238513,0.11
552,11060,561.4889,17.279482,3377.108064889908,12.286822,-0.091,17.07916,17.279482,17.21715,15.004721,30.487892,553,3.5589137,,-0.723,18.99936576282689,18.416782,0.9999998999999999,16.536139000000002,17.391023999999998,1.0153505999999999,,,1.941309,19.267517,2.1212115000000002,0.11
553,11080,562.37994,17.29097,3388.3275334835052,12.285016,-0.091,17.079542,17.29097,17.29097,15.003835999999998,30.485325,554,3.5755947,,-0.723,19.075069994253106,18.447563,0.9999998999999999,14.499485,17.387638,1.0151261999999999,,,1.5471754,19.262245,2.113236,0.11
554,11100,563.53204,17.29097,3399.825604915619,12.283213,-0.091,17.079578,17.29097,17.0997,15.008033,30.497828000000002,555,3.5981629999999996,,-0.723,18.878484404567,18.477777,0.9999998999999999,17.319439000000003,17.391779,1.0153731,,,1.805493,19.26332,2.1058847999999997,0.11
555,11120,564.6265,17.29097,3411.377824306488,12.281412,-0.091,17.0799,17.29097,17.258747,15.019979999999999,30.507717,556,3.6290193,,-0.723,19.041703846293935,18.507662,0.9999998999999999,21.635519,17.39463,1.0155153000000001,,,1.7475356,19.263151,2.0992217,0.11
556,11140,565.752,17.29097,3422.8464665412903,12.279615,-0.091,17.07999,17.29097,17.130287,15.017343499999999,30.521441999999997,557,3.6472914,,-0.723,18.9109907607512,18.536215,0.9999998999999999,13.536398000000002,17.398018,1.0157127000000001,,,1.7807419999999998,19.26366,2.0945683,0.11
557,11160,566.9751,17.29097,3435.370005607605,12.277822,-0.091,17.080323999999997,17.29097,17.26621,15.022503,30.546246999999997,558,3.678781,,-0.723,19.048068439871603,18.561203,0.9999998999999999,17.880604,17.404842000000002,1.0160844,,,1.8870658,19.267973,2.0950978,0.11
558,11180,567.822,17.29097,3446.7838973999023,12.2760315,-0.091,17.080206,17.29097,17.013369,15.024485999999998,30.544432,559,3.7005317000000004,,-0.723,18.79125336530637,18.590034,0.9999998999999999,16.115461,17.399353,1.0157818,,,1.4989431999999998,19.259594,2.0898376,0.11
559,11200,569.0404,17.29097,3457.797529935837,12.274242999999998,-0.091,17.080242000000002,17.29097,17.099995,15.032642999999998,30.579044,560,3.7450762,,-0.723,18.879142637403238,18.608835,0.9999998999999999,19.578049,17.405435999999998,1.0161436,,,1.9001982,19.263798,2.100175,0.11
560,11220,569.80237,17.29097,3469.850709199905,12.27246,-0.091,17.080349,17.29097,17.140871,15.0393095,30.581099,561,3.7793596,,-0.723,18.921175761639205,18.632502,0.9999998999999999,18.757170000000002,17.3977,1.0156904,,,1.4217256999999999,19.2537,2.1026819,0.11
561,11240,570.6338,17.29097,3480.7219862937927,12.2706785,-0.091,17.080576,17.29097,17.208172,15.045523000000001,30.597517,562,3.8240760000000003,,-0.722,18.989807635408816,18.649677,0.9999998999999999,18.515322,17.392275,1.0153626,,,1.5108668,19.246567000000002,2.1156537999999996,0.11
562,11260,571.89886,17.29097,3492.213103532791,12.268901,-0.091,17.080845,17.29097,17.232029999999998,15.053104999999999,30.654251000000002,563,3.884933,,-0.722,19.014583679704,18.65643,0.9999998999999999,19.298925,17.400194,1.0158061999999999,,,1.9523896,19.253815,2.1425695,0.11
563,11280,572.66675,17.29097,3503.732713699341,12.267126,-0.091,17.080662,17.29097,16.977697,15.054946,30.67666,564,3.93169,,-0.721,18.753949709437173,18.667831,0.9999998999999999,16.076849,17.392262,1.0153666,,,1.4316308,19.24475,2.1620445,0.11
564,11300,573.7391,17.29097,3516.1165511608124,12.265355,-0.091,17.08098,17.29097,17.261162,15.064076000000002,30.714725,565,3.985037,,-0.721,19.045452919192478,18.67961,0.9999998999999999,20.199406,17.394382,1.0154674000000001,,,1.747559,19.245703,2.1806085,0.11
565,11320,574.8304400000001,17.29097,3528.108458042145,12.263586,-0.091,17.081179000000002,17.29097,17.192102,15.063504,30.753434999999996,566,4.0275235,,-0.72,18.972189104948683,18.691585999999997,0.9999998999999999,14.725878,17.396856,1.0156015,,,1.7695503000000001,19.24699,2.1981409,0.11
566,11340,576.1547,17.29097,3541.62566280365,12.261822,-0.09,17.081329999999998,17.29097,17.166061,15.066269,30.815409999999996,567,4.079854,,-0.72,18.947423101664537,18.696968,0.9999998999999999,16.615057,17.406288,1.016146,,,2.0153797,19.25589,2.2219762999999997,0.11
567,11360,577.2113,17.29097,3553.6360232830048,12.260059,-0.09,17.08147,17.29097,17.162357,15.070865,30.859827000000003,568,4.131654,,-0.719,18.942156699270484,18.704294,0.9999998999999999,17.660576000000002,17.40759,1.0162171,,,1.7414697000000001,19.256467999999998,2.2438523999999997,0.11
568,11380,577.6866,17.29097,3564.5714757442474,12.2583,-0.09,17.081692,17.29097,17.206951,15.066602,30.86314,569,4.162763,,-0.719,18.988032400364148,18.717685999999997,0.9999998999999999,12.629705,17.391453,1.0152664,,,1.1529793,19.239008,2.2547817,0.11
569,11400,578.8572,17.29097,3575.591080188751,12.256544,-0.09,17.081907,17.29097,17.205676999999998,15.072513,30.902659999999997,570,4.2060876,,-0.718,18.98787918639588,18.731628,0.9999998999999999,18.421505,17.396357000000002,1.0155389000000001,,,1.8604903000000002,19.242535,2.2669876,0.11
570,11420,580.0271,17.29097,3588.2172639369965,12.254791,-0.09,17.082035,17.29097,17.153389,15.075314,30.943281,571,4.2467136,,-0.718,18.93497182960831,18.744848,0.9999998999999999,16.657857999999997,17.40105,1.0158093000000001,,,1.8613279999999999,19.245928,2.2796943,0.11
571,11440,581.1968,17.29097,3600.5501646995544,12.253041,-0.09,17.082152999999998,17.29097,17.151851999999998,15.082832999999999,30.985405,572,4.292682,,-0.718,18.93217872668684,18.757114,0.9999998999999999,19.360903,17.405718,1.0160782,,,1.8645898999999997,19.249388,2.2930977,0.11
572,11460,582.04517,17.29097,3613.625826835632,12.251294999999999,-0.09,17.082183999999998,17.29097,17.099598,15.085728,31.00279,573,4.3285084000000005,,-0.717,18.879637640879537,18.77396,0.9999998999999999,16.725475,17.40061,1.0157856,,,1.5345511,19.242626,2.3013790000000003,0.11
573,11480,582.91833,17.29097,3625.589965343475,12.249551,-0.09,17.082382,17.29097,17.195358,15.08697,31.013440000000003,574,4.3571324,,-0.717,18.976501467655225,18.79567,0.9999998999999999,15.784813,17.396524,1.0155371,,,1.5507162,19.236411999999998,2.3041107999999997,0.11
574,11500,584.21027,17.29097,3637.2670042514796,12.247810000000001,-0.09,17.082485000000002,17.29097,17.140732,15.087266,31.067469,575,4.397707,,-0.717,18.920636426306626,18.804565,0.9999998999999999,15.242179,17.404783,1.0160178,,,2.0044482,19.243801,2.3194976,0.11
575,11520,585.39545,17.29097,3649.057335615158,12.246072999999999,-0.09,17.082396,17.29097,17.030724,15.0889635,31.117905,576,4.441004,,-0.716,18.808579332133668,18.812174,0.9999998999999999,16.048123999999998,17.409473000000002,1.0163115,,,1.8897095000000002,19.247747,2.336379,0.11
576,11540,585.7158,17.29097,3661.082378387451,12.244338,-0.09,17.082532999999998,17.29097,17.16166,15.086293,31.111519,577,4.467976999999999,,-0.716,18.942776490252946,18.826334,0.9999998999999999,13.532242000000002,17.388859,1.0151054,,,1.0049887,19.22575,2.3423939,0.11
577,11560,586.9721,17.29097,3671.838904619217,12.242607000000001,-0.09,17.082819,17.29097,17.248182,15.089301,31.15553,578,4.505126000000001,,-0.716,19.031599549310666,18.840061,0.9999998999999999,16.810528,17.396397,1.0155227,,,1.9557253,19.23195,2.3548427000000003,0.11
578,11580,587.5267299999999,17.29097,3684.585515499115,12.240878,-0.09,17.082956,17.29097,17.16271,15.09097,31.149714000000003,579,4.5315145999999995,,-0.716,18.94416241725792,18.861385000000002,0.9999998999999999,16.042305,17.382826,1.0147266,,,1.2316291000000001,19.216305,2.3568108,0.11
579,11600,588.5192,17.29097,3695.453051090241,12.239153,-0.09,17.083166000000002,17.29097,17.203768,15.088571,31.192844,580,4.571048,,-0.715,18.983579949717512,18.867123,0.9999998999999999,13.683698999999999,17.382368,1.0146884,,,1.7223716,19.215288,2.3793764,0.11
580,11620,588.735,17.29097,3708.8775174617767,12.23743,-0.089,17.083313,17.29097,17.167887,15.093,31.18662,581,4.6059318,,-0.715,18.947664396939327,18.877806,0.9999998999999999,17.649181,17.358864,1.0133132,,,0.9031146000000001,19.190746,2.389236,0.11
581,11640,590.0880000000001,17.29097,3719.994912385941,12.235710000000001,-0.089,17.083471,17.29097,17.175601999999998,15.09925,31.24373,582,4.649021599999999,,-0.714,18.95703912684191,18.886606,0.9999998999999999,18.716312,17.369013,1.0138969999999998,,,2.061741,19.200043,2.4053926,0.11
582,11660,590.68616,17.29097,3731.5710442066193,12.233994000000001,-0.089,17.083633,17.29097,17.177746,15.095938,31.246817,583,4.673922,,-0.714,18.958239240995816,18.903883,0.9999998999999999,13.155823000000002,17.356892000000002,1.0131838,,,1.2848033,19.186249,2.411912,0.11
583,11680,591.26904,17.29097,3743.729457139969,12.232280000000001,-0.089,17.083584,17.29097,17.054714,15.097342000000001,31.235498,584,4.6956185999999995,,-0.714,18.830905313923374,18.929394,0.9999998999999999,15.9034395,17.344109,1.0124469999999999,,,1.2487323000000001,19.171,2.4086962000000005,0.11
584,11700,592.5249,17.29097,3754.796442747116,12.230569000000001,-0.089,17.083517,17.29097,17.046204,15.099075,31.261715000000002,585,4.720109,,-0.714,18.82441316271449,18.953691,0.9999998999999999,16.099165,17.350954,1.0128629999999998,,,1.9258709999999999,19.175503,2.4077474999999997,0.11
585,11720,594.0392,17.29097,3766.366467475891,12.228861,-0.089,17.083578,17.29097,17.119144,15.102132999999998,31.322846999999996,586,4.755522,,-0.714,18.89906687852196,18.965044,0.9999998999999999,16.87937,17.365564000000003,1.0137187,,,2.2168162000000002,19.189022,2.4186215,0.11
586,11740,594.2567,17.29097,3778.288892507553,12.227155999999999,-0.089,17.083769,17.29097,17.194925,15.097279,31.302315000000004,587,4.7719026,,-0.714,18.976171230830946,18.984434,0.9999998999999999,12.237684,17.342422,1.0123624,,,0.88731647,19.164017,2.417593,0.11
587,11760,594.97253,17.29097,3790.717437028885,12.225453,-0.089,17.083918,17.29097,17.17212,15.104726999999999,31.289479999999998,588,4.7955760000000005,,-0.714,18.954371518175932,19.015099,0.9999998999999999,19.465225,17.333880999999998,1.0118581,,,1.363942,19.152538,2.4094724999999997,0.11
588,11780,595.6053,17.29097,3803.520993947983,12.223754,-0.089,17.083954000000002,17.29097,17.105034,15.094170000000002,31.261497,589,4.794512999999999,,-0.714,18.883153618137293,19.052359,0.9999998999999999,8.875408,17.32281,1.0112144,,,1.2511557,19.137909,2.3932495,0.11
589,11800,596.45874,17.29097,3816.09006690979,12.222058,-0.089,17.084126,17.29097,17.184795,15.096127,31.235367,590,4.801615,,-0.714,18.965648879615415,19.095620999999998,0.9999998999999999,16.237879,17.318373,1.010947,,,1.4439852,19.129360000000002,2.3715134,0.11
590,11820,596.5812400000001,17.29097,3828.301228284836,12.220365,-0.089,17.084272,17.29097,17.171108,15.098069,31.171364,591,4.7991004,,-0.715,18.95005324526317,19.13876,0.9999998999999999,16.234861,17.292679999999997,1.0094438000000001,,,0.6681764,19.099586,2.339786,0.11
591,11840,597.8612,17.29097,3840.9011023044586,12.218674,-0.09,17.08437,17.29097,17.142227,15.104904000000001,31.156984,592,4.8044767,,-0.715,18.922374259791148,19.188673,0.9999998999999999,19.134864999999998,17.300558,1.0099007,,,1.8135519,19.102764,2.3100624,0.11
592,11860,598.8231,17.29097,3852.291297197342,12.216986,-0.09,17.084393,17.29097,17.098534,15.11035,31.120891999999998,593,4.804344,,-0.716,18.878443298112266,19.241837,0.9999998999999999,18.32514,17.299109,1.0098197,,,1.4773293,19.096334,2.276149,0.11
593,11880,600.3214,17.29097,3863.904564142227,12.2153015,-0.09,17.084524,17.29097,17.161260000000002,15.113554,31.13085,594,4.810986499999999,,-0.716,18.941698807542213,19.28381,0.9999998999999999,17.004356,17.313316,1.010642,,,2.045314,19.10663,2.2533757999999997,0.11
594,11900,601.4098,17.29097,3874.483551025391,12.213619,-0.09,17.084630999999998,17.29097,17.147579999999998,15.121291000000001,31.115046000000003,595,4.820347,,-0.716,18.928431346846594,19.328585,0.9999998999999999,19.707151,17.315609,1.0107727,,,1.6365493999999998,19.104769,2.2320604,0.11
595,11920,601.9552,17.29097,3887.670810699463,12.21194,-0.09,17.084652,17.29097,17.098978,15.116391,31.06536,596,4.808724,,-0.717,18.87915920631196,19.377056,0.9999998999999999,12.190706,17.302195,1.009992,,,1.0574774,19.086879999999997,2.2033522,0.11
596,11940,603.2629400000001,17.29097,3898.7795686721797,12.210263000000001,-0.09,17.084785,17.29097,17.163501999999998,15.115748000000002,31.055508000000003,597,4.804295,,-0.717,18.94235624464828,19.425311999999998,0.9999998999999999,14.723042499999998,17.310852,1.0104906999999999,,,1.8119874,19.091103,2.1769557,0.11
597,11960,604.3482,17.29097,3910.600144863129,12.20859,-0.09,17.08492,17.29097,17.16504,15.118979999999999,31.033465999999997,598,4.8024216,,-0.718,18.946180291604193,19.474079999999997,0.9999998999999999,17.038912,17.3131,1.0106157,,,1.5862918,19.088894,2.1497536,0.11
598,11980,605.7965,17.29097,3923.200831413269,12.206919000000001,-0.09,17.085125,17.29097,17.20796,15.114726000000001,31.0453,599,4.801530400000001,,-0.718,18.987476352586125,19.51331,0.9999998999999999,12.560564999999999,17.325885999999997,1.0113465,,,1.9804853999999998,19.098108,2.1308262000000004,0.11
