,LQGmu01,ReturnLastEpisode,IWNorm1,MISE,DenMISEMeanLog,Bound,TimeElapsed,IWMin,ReturnMean,ReturnMax,LQGmu1,IWMax,Iteration,target_sum_log_mean,TimestepsSoFar,DenMISELogLast,IWMean,SqrtESSClassic,ReturnMin,URet,IWFirstEpisode,IWNorm2,ReturnStepMax,IWLastEpisode,ReturnAbsMax,DenMISELogFirst,LQGsigma
472,-1.0,16.468266,480.27844000000005,16.81075,15.914232,18.381863,2211.9763224124913,,16.551088,16.714743,-1.0,2.515861,473,14.820279999999999,9460,19.84669,1.0153878,21.277563,,18.17427400963036,,22.57206,0.99999803,1.0021156,16.714743,12.443085,0.11
473,-1.0,16.569826000000003,481.25812,16.809534,15.907763000000001,18.379084,2221.6269137859344,,16.551126,16.714743,-1.0,2.5190876,474,14.815960999999998,9480,12.832918,1.0153124,21.298767,,18.282979261861893,,22.595585,0.99999803,1.0072627,16.714743,12.440973,0.11
474,-1.0,16.577164,482.20044,16.807037,15.905294,18.375032,2231.2790052890773,,16.551182,16.714743,-1.0,2.5221452999999996,475,14.815555999999999,9500,14.718910000000001,1.0151588,21.319902,,18.28580311217843,,22.617384,0.99999803,0.9707587,16.714743,12.438866,0.11
475,-1.0,16.545534,483.17377,16.805564999999998,15.902331,18.371998,2240.27182674408,,16.551170000000003,16.714743,-1.0,2.525096,476,14.814718,9520,14.4810705,1.0150709,21.34115,,18.254646466017142,,22.640473999999998,0.99999803,1.0025305,16.714743,12.436763000000001,0.11
476,-1.0,16.532242,484.43835,16.814161,15.909583999999999,18.379122,2250.463684797287,,16.551132,16.714743,-1.0,2.5283008,477,14.824614000000002,9540,19.346601,1.015594,21.361221,,18.2428642304452,,22.678402,0.99999803,1.2932843,16.714743,12.434664,0.11
477,-1.0,16.659589999999998,485.3492,16.810741,15.908454,18.374168,2259.10631275177,,16.551357,16.714743,-1.0,2.5312200000000002,478,14.825451000000001,9560,15.35361,1.0153749,21.382189,,18.382530437343146,,22.698760999999998,0.99999803,0.9401255999999999,16.714743,12.432569500000001,0.11
478,-1.0,16.514288,487.23074,16.840515,15.907494,18.40351,2268.3114798069,,16.55128,16.714743,-1.0,2.5356123,479,14.827907000000002,9580,15.433310999999998,1.0171832,21.388102,,18.222433019871076,,22.780458,0.99999803,1.9073589,16.714743,12.430480000000001,0.11
479,-1.0,16.572716,488.20908,16.83921,15.905959,18.40071,2278.8562905788417,,16.551325,16.714743,-1.0,2.5398817000000005,480,14.828435999999998,9600,15.153910999999999,1.0171021999999998,21.408598,,18.28248985333837,,22.804346,0.99999803,1.0020859,16.714743,12.428394,0.11
480,-1.0,16.494768,489.26617000000005,16.840454,15.914264000000001,18.400451999999998,2289.7422561645512,,16.551207,16.714743,-1.0,2.5440416,481,14.838953,9620,19.883186,1.0171854,21.42918,,18.20772873909053,,22.831774,0.99999803,1.0815651000000002,16.714743,12.426313,0.11
481,-1.0,16.450067999999998,490.24300000000005,16.838852,15.9155245,18.397357999999997,2300.569043636322,,16.550997,16.714743,-1.0,2.5480819,482,14.842262,9640,16.50515,1.0171016,21.449713,,18.16114812165825,,22.855457,0.99999803,1.0020812,16.714743,12.424236,0.11
482,-1.0,16.558493,490.90115,16.826553,15.9181,18.383760000000002,2310.6275362968445,,16.551012,16.714743,-1.0,2.5515447,483,14.846095000000002,9660,17.14274,1.0163585,21.467596,,18.269011868564817,,22.867077,0.99999803,0.68585795,16.714743,12.422164,0.11
483,-1.0,16.475185,491.925,16.826635,15.908802,18.382334,2319.964262008667,,16.550856,16.714743,-1.0,2.5549536,484,14.838932000000002,9680,11.401845,1.0163739999999999,21.4884,,18.18902324097789,,22.892584,0.99999803,1.0535054,16.714743,12.420095,0.11
484,-1.0,16.532637,492.89685,16.825073,15.911278,18.379272,2330.2363827228546,,16.55082,16.714743,-1.0,2.5582597000000002,485,14.84343,9700,17.093332,1.0162822,21.50915,,18.244761210988614,,22.915684,0.99999803,1.0020620999999998,16.714743,12.418032,0.11
485,-1.0,16.586672,493.86800000000005,16.823605,15.913951999999998,18.376303,2339.620997428894,,16.550892,16.714743,-1.0,2.5614383,486,14.848120999999999,9720,17.195032,1.0161893,21.52992,,18.299349845910214,,22.938682999999997,0.99999803,1.0020601999999998,16.714743,12.415972,0.11
486,-1.0,16.53204,494.83856,16.822004,15.918420000000001,18.373205,2350.568317651749,,16.550854,16.714743,-1.0,2.5645082,487,14.854592000000002,9740,18.072529,1.0160956,21.550714000000003,,18.240049348493518,,22.961584,0.99999803,1.0020620999999998,16.714743,12.413917,0.11
487,-1.0,16.531482999999998,495.89025999999996,16.82316,15.919998000000001,18.372861999999998,2361.246017456055,,16.550814000000003,16.714743,-1.0,2.567572,488,14.858329999999999,9760,16.673397,1.0161685999999999,21.571558,,18.23402604763784,,22.988152,0.99999803,1.0836921,16.714743,12.411864999999999,0.11
488,-1.0,16.533566,496.4858,16.808892999999998,15.924045000000001,18.357363,2371.370019674301,,16.550777,16.714743,-1.0,2.570105,489,14.863419,9780,17.882673,1.0153084,21.588728,,18.24733633447668,,22.997456,0.99999803,0.62909544,16.714743,12.409818,0.11
489,-1.0,16.596298,497.4525,16.807339000000002,15.917882999999998,18.354305,2381.6270501613612,,16.55087,16.714743,-1.0,2.5725427000000005,490,14.859242000000002,9800,12.8891945,1.0152092,21.609707,,18.307999290242734,,23.019863,0.99999803,1.0020535,16.714743,12.407775,0.11
490,-1.0,16.588017999999998,498.21823,16.798979,15.919928,18.344528,2391.357549905777,,16.550947,16.714743,-1.0,2.5745602,491,14.862817999999999,9820,16.9069,1.0147011000000001,21.629517,,18.296516161182613,,23.034182,0.99999803,0.8025163000000001,16.714743,12.405736,0.11
491,-1.0,16.430138,499.19925,16.79759,15.902048,18.341627,2401.2042546272282,,16.550701,16.714743,-1.0,2.576476,492,14.846947,9840,7.1084785,1.0146325999999999,21.650702,,18.122000189553464,,23.056955,0.99999803,1.0191841,16.714743,12.403702000000001,0.11
492,-1.0,16.434620000000002,500.08038,16.79288,15.911265,18.335426000000002,2410.9715750217442,,16.550467,16.714743,-1.0,2.5781376,493,14.85796,9860,20.431755,1.0143619000000001,21.671598,,18.137335666456735,,23.07538,0.99999803,0.92023516,16.714743,12.401671,0.11
493,-1.0,16.506138,501.02655,16.790497,15.914809,18.331535000000002,2420.5451774597173,,16.550376999999997,16.714743,-1.0,2.5796576,494,14.863431,9880,17.64685,1.0142238000000001,21.692826999999998,,18.209356670516232,,23.096416,0.99999803,0.98627067,16.714743,12.399645,0.11
494,-1.0,16.559898,501.98773,16.788733999999998,15.923812,18.328262,2432.4986953735347,,16.550394,16.714743,-1.0,2.58107,495,14.874389,9900,20.357613,1.0141166,21.714126999999998,,18.270441599902643,,23.118025,0.99999803,1.001955,16.714743,12.397623,0.11
495,-1.0,16.621157,502.94858,16.787094,15.924540499999999,18.325111,2442.975186347961,,16.550537,16.714743,-1.0,2.5823848,496,14.877064,9920,16.271002,1.0140091999999998,21.735445000000002,,18.341434327555486,,23.139557,0.99999803,1.0020257,16.714743,12.395603999999999,0.11
496,-1.0,16.557716,503.96175999999997,16.78707,15.902607000000001,18.32357,2452.22399187088,,16.550552,16.714743,-1.0,2.5835426,497,14.857173999999999,9940,5.0100365,1.0140076,21.756892999999998,,18.2700375647718,,23.163315,0.99999803,1.0550467,16.714743,12.39359,0.11
497,-1.0,16.544987,505.12018,16.791847,15.910688,18.326862,2462.071825504303,,16.550542999999998,16.714743,-1.0,2.584691,498,14.867548999999999,9960,19.912767000000002,1.0142976000000001,21.777945000000003,,18.253300171257354,,23.194117000000002,0.99999803,1.2007693000000002,16.714743,12.391581,0.11
498,-1.0,16.484189999999998,506.8006,16.813704,15.904944,18.34785,2472.904325723648,,16.55041,16.714743,-1.0,2.5868165000000003,499,14.864798,9980,13.031222999999999,1.0156325000000002,21.790264,,18.194081238351988,,23.258121,0.99999803,1.7206953,16.714743,12.389574,0.11
499,-1.0,16.544191,507.76315,16.811926,15.911265,18.344606,2482.3121032714844,,16.550396,16.714743,-1.0,2.5888255,500,14.873017,10000,19.049758999999998,1.0155263,21.811135999999998,,18.254651002303603,,23.279995,0.99999803,1.0019665,16.714743,12.387572,0.11
500,-1.0,16.595886,508.9783,16.818624,15.898332,18.34989,2492.8944206237798,,16.550488,16.714743,-1.0,2.5910237,501,14.862419000000001,10020,9.415646,1.0159247999999999,21.831291,,18.306449910934592,,23.314163,0.9999988000000001,1.2543323999999998,16.714743,12.385574,0.11
501,-1.0,16.526583,509.93384000000003,16.816578,15.893214000000002,18.346386,2503.6582007408138,,16.550438,16.714743,-1.0,2.5930853,502,14.859164999999999,10040,13.312373000000001,1.0158044,21.852068,,18.23996192229985,,23.335724,0.9999988000000001,0.9949781999999999,16.714743,12.38358,0.11
502,-1.0,16.613394,511.05734,16.820263,15.901597,18.348625,2514.6774849891667,,16.550564,16.714743,-1.0,2.5951237999999996,503,14.869720999999998,10060,20.095219,1.0160186,21.87276,,18.33037096475417,,23.365013,0.9999988000000001,1.1633328,16.714743,12.38159,0.11
503,-1.0,16.722084,512.01886,16.818806,15.903347,18.346384,2524.885205984116,,16.550905,16.722084,-1.0,2.5970302000000003,504,14.873334,10080,16.767101,1.0159103999999999,21.893578,,18.438311431297354,,23.386715,0.9999988000000001,1.0019895,16.722084,12.379603999999999,0.11
504,-1.0,16.482585999999998,512.78534,16.81051,15.907798999999999,18.336716,2535.5621066093445,,16.55077,16.722084,-1.0,2.5985663,505,14.879223999999999,10100,18.135576,1.0154165000000002,21.913288,,18.183913883802614,,23.400658,0.9999988000000001,0.8083663000000001,16.722084,12.377622,0.11
505,-1.0,16.588203,514.79553,16.843193,15.894597000000001,18.369308,2546.403734445572,,16.550842000000003,16.722084,-1.0,2.6014426,506,14.869269000000001,10120,9.212622,1.0173825,21.914579999999997,,18.301232414849355,,23.491007,0.9999988000000001,2.049473,16.722084,12.375644,0.11
506,-1.0,16.542820000000003,515.8456,16.844233,15.887535,18.368929,2557.9530007839207,,16.550826999999998,16.722084,-1.0,2.604193,507,14.864192999999998,10140,12.296361,1.0174469000000002,21.934978,,18.243413998382014,,23.51703,0.9999988000000001,1.0886226,16.722084,12.373669999999999,0.11
507,-1.0,16.553492000000002,516.808,16.84244,15.891255,18.365723000000003,2568.960864782333,,16.550829999999998,16.722084,-1.0,2.6068217999999996,508,14.869731,10160,17.760285999999997,1.0173385,21.955318,,18.26822712372651,,23.53908,0.9999988000000001,1.0019779,16.722084,12.371699000000001,0.11
508,-1.0,16.593714000000002,517.76965,16.840708,15.895233,18.362579999999998,2579.523813486099,,16.550915,16.722084,-1.0,2.6093290000000002,509,14.875520000000002,10180,17.8993,1.0172292,21.975698,,18.307188383766288,,23.56101,0.9999988000000001,1.0019436,16.722084,12.369733,0.11
509,-1.0,16.574278,518.6521,16.836369,15.902914,18.356844,2589.851244211197,,16.55096,16.722084,-1.0,2.6115147999999997,510,14.884848999999999,10200,19.795149,1.0169648999999998,21.995867,,18.292829518648613,,23.579525,0.9999988000000001,0.92396724,16.722084,12.36777,0.11
510,-1.0,16.554579999999998,520.32214,16.857525,15.901079999999999,18.377163,2601.3185739517207,,16.550968,16.722084,-1.0,2.6146548,511,14.885841000000001,10220,14.948263,1.018243,22.00799,,18.263124246614545,,23.64242,0.9999988000000001,1.7097878,16.722084,12.365811,0.11
511,-1.0,16.566666,521.2856,16.855776000000002,15.913483,18.374032999999997,2613.0099484920497,,16.551,16.722084,-1.0,2.6176536,512,14.9000225,10240,22.233373999999998,1.0181359,22.028000000000002,,18.277672657545725,,23.66468,0.9999988000000001,1.001911,16.722084,12.363856,0.11
512,-1.0,16.565609,522.47736,16.861407999999997,15.920345999999999,18.378317000000003,2623.6825749874115,,16.551029999999997,16.722084,-1.0,2.6207409999999998,513,14.909053,10260,19.417284,1.0184743,22.047573,,18.27464744407029,,23.697727,0.9999988000000001,1.2303425,16.722084,12.361905,0.11
513,-1.0,16.50046,523.0459599999999,16.846853,15.913954,18.362661,2634.214003562927,,16.550929999999997,16.722084,-1.0,2.6232965,514,14.903457999999999,10280,12.615867999999999,1.0175991,22.063599,,18.20534183849548,,23.706285,0.9999988000000001,0.60905325,16.722084,12.359957000000001,0.11
514,-1.0,16.617910000000002,524.90356,16.874086,15.909838,18.389446,2644.553136825561,,16.55106,16.722084,-1.0,2.6270168,515,14.902317000000002,10300,13.776547,1.0192302,22.070107999999998,,18.33256372576061,,23.78346,0.9999988000000001,1.8960421000000003,16.722084,12.358013,0.11
515,-1.0,16.44898,525.5964,16.863464,15.909861,18.377625,2654.6540212631226,,16.550863,16.722084,-1.0,2.6302357000000005,516,14.903468,10320,15.903537,1.0185976,22.087597,,18.15183403081559,,23.795996,0.9999988000000001,0.73109674,16.722084,12.356073,0.11
516,-1.0,16.490470000000002,526.5577400000001,16.861511,15.905025,18.37432,2664.1412336826324,,16.550747,16.722084,-1.0,2.6333227000000003,517,14.900356,10340,13.389788000000001,1.0184870000000001,22.107338000000002,,18.204118769804975,,23.818233,0.9999988000000001,1.0019474,16.722084,12.354137,0.11
517,-1.0,16.515755,527.5185,16.85959,15.905557,18.371046,2674.507031917572,,16.55068,16.722084,-1.0,2.636283,518,14.902610000000001,10360,16.161678,1.0183754999999999,22.127125,,18.226553743626987,,23.840355,0.9999988000000001,1.0020525,16.722084,12.352205,0.11
518,-1.0,16.533518,528.5570700000001,16.860191,15.909407999999999,18.37029,2685.068189620972,,16.550646,16.722084,-1.0,2.639226,519,14.908322,10380,17.88695,1.0184144,22.146995999999998,,18.24055467011711,,23.865858,0.9999988000000001,1.0804785,16.722084,12.350277,0.11
519,-1.0,16.62675,529.10156,16.845188,15.905070000000002,18.354229,2697.008317947388,,16.550793,16.722084,-1.0,2.6415377,520,14.904679999999999,10400,13.636272,1.017503,22.162523,,18.34057743148996,,23.873704999999998,0.9999988000000001,0.58846426,16.722084,12.3483515,0.11
520,-1.0,16.484344,529.96704,16.840232999999998,15.897583,18.347932999999998,2707.680738449097,,16.550665,16.722084,-1.0,2.6436040000000003,521,14.898723,10420,11.986419,1.0172112,22.182247,,18.18978022255532,,23.891495000000003,0.9999988000000001,0.9122539000000001,16.722084,12.346430999999999,0.11
521,-1.0,16.639328,530.933,16.83877,15.890426999999999,18.345098,2717.512833118439,,16.550835,16.722084,-1.0,2.6455612,522,14.893288,10440,12.144169,1.017113,22.20244,,18.351249572410378,,23.91327,0.9999988000000001,1.0137358,16.722084,12.344513000000001,0.11
522,-1.0,16.393738,531.8815,16.836292,15.888835999999998,18.341251,2729.078190326691,,16.550535,16.722084,-1.0,2.6473935,523,14.893386999999999,10460,15.041556,1.0169816999999999,22.222641,,18.09464865243749,,23.934216,0.9999988000000001,0.99697095,16.722084,12.342599,0.11
523,-1.0,16.546726,532.8342,16.83425,15.896339000000001,18.33784,2740.1198287010197,,16.550528,16.722084,-1.0,2.649116,524,14.902582999999998,10480,19.804651,1.0168591999999999,22.242884,,18.26001563144203,,23.955267000000003,0.9999988000000001,1.0019072,16.722084,12.340689,0.11
524,-1.0,16.477468,533.7863,16.832058,15.907354999999999,18.334278,2750.153774023056,,16.550386,16.722084,-1.0,2.6507082000000004,525,14.915282999999999,10500,21.661842,1.0167358,22.263172,,18.186459624957408,,23.976202,0.9999988000000001,1.0019091,16.722084,12.338782,0.11
525,-1.0,16.583907999999997,534.53815,16.823764999999998,15.907082,18.324696,2759.9622101783752,,16.550451000000002,16.722084,-1.0,2.6519117000000003,526,14.916277,10520,15.747051999999998,1.0162323,22.282297,,18.29212299272962,,23.989365,0.9999988000000001,0.80302924,16.722084,12.33688,0.11
526,-1.0,16.561101999999998,535.4911,16.82179,15.904907999999999,18.32134,2770.813145875931,,16.55047,16.722084,-1.0,2.6530093999999997,527,14.91579,10540,14.745621,1.0161121,22.302805,,18.273102155918398,,24.010033,0.9999988000000001,1.0055216999999999,16.722084,12.33498,0.11
527,-1.0,16.410069,536.4239,16.81891,15.907511999999999,18.317083,2782.622454404831,,16.550203,16.722084,-1.0,2.653966,528,14.92004,10560,17.264302999999998,1.0159544,22.323301,,18.10953553155688,,24.029774,0.9999988000000001,0.9860110999999999,16.722084,12.333084,0.11
528,-1.0,16.464436,537.2466,16.812714,15.9041195,18.309544,2793.598207712173,,16.550043,16.722084,-1.0,2.654604,529,14.918067,10580,14.095949,1.0155889999999999,22.343334,,18.17032443267725,,24.04505,0.9999988000000001,0.87706256,16.722084,12.331192,0.11
529,-1.0,16.680533999999998,538.1931,16.810793,15.903425,18.306236,2804.956052541733,,16.55029,16.722084,-1.0,2.6551356,530,14.919041,10600,15.521374,1.0154587,22.364063,,18.396563402183425,,24.065085999999997,0.9999988000000001,1.001892,16.722084,12.329303999999999,0.11
530,-1.0,16.508760000000002,539.04126,16.8055,15.898606,18.299582,2816.2348890304565,,16.55021,16.722084,-1.0,2.655409,531,14.915695000000001,10620,13.329648,1.0151436,22.384445,,18.218573935900462,,24.081064,0.9999988000000001,0.90438676,16.722084,12.327418,0.11
531,-1.0,16.501776,540.3678,16.815051999999998,15.898126000000001,18.307865,2828.1213359832764,,16.550121,16.722084,-1.0,2.6558952000000002,532,14.917476999999998,10640,15.628801999999999,1.015729,22.40345,,18.2073504919762,,24.119848,0.9999988000000001,1.382818,16.722084,12.325536999999999,0.11
532,-1.0,16.625965,543.4820599999999,16.880654999999997,15.877572,18.377731,2839.1056473255157,,16.550262,16.722084,-1.0,3.1599014,533,14.900639000000002,10660,4.9270773000000005,1.0196662,22.339674,,18.345748991052808,,24.328110000000002,0.9999988000000001,3.1599014,16.722084,12.323659,0.11
533,-1.0,16.492264000000002,544.44604,16.878819,15.868069,18.374706,2850.1215512752533,,16.550154,16.722084,-1.0,3.1687117000000002,534,14.89269,10680,10.782396,1.0195619,22.35742,,18.196700781019327,,24.351917,0.9999988000000001,1.0018241,16.722084,12.321785,0.11
534,-1.0,16.512775,545.3916,16.876451,15.871170000000001,18.371151,2861.9779653549194,,16.550082999999997,16.722084,-1.0,3.1773055,535,14.897306,10700,17.507414,1.0194235999999999,22.375172,,18.2173414451013,,24.374857000000002,0.9999988000000001,0.9846054,16.722084,12.319914,0.11
535,-1.0,16.528215,546.35297,16.874617,15.878012,18.368123999999998,2872.901009082794,,16.550043,16.722084,-1.0,3.1856918,536,14.905692000000002,10720,19.518723,1.0193152,22.39304,,18.24410373987956,,24.398338,0.9999988000000001,1.0017945,16.722084,12.318047,0.11
536,-1.0,16.468702,547.31335,16.872643,15.881776,18.364954,2883.4326043128967,,16.549892,16.722084,-1.0,3.193852,537,14.910995999999999,10740,17.880160999999998,1.0192055,22.410975,,18.175921156530144,,24.421667000000003,0.9999988000000001,1.0018615,16.722084,12.316182000000001,0.11
537,-1.0,16.579732999999997,548.30896,16.87197,15.885829000000001,18.363081,2893.81200504303,,16.549948,16.722084,-1.0,3.2018986000000003,538,14.916647,10760,18.043703,1.0191616,22.42902,,18.29183455579487,,24.446407,0.9999988000000001,1.0381273000000002,16.722084,12.3143215,0.11
538,-1.0,16.619669000000002,549.268,16.870248999999998,15.882891,18.360165,2905.0825595855713,,16.550076999999998,16.722084,-1.0,3.209756,539,14.915235999999998,10780,14.282685999999998,1.0190501,22.447029999999998,,18.3294577144774,,24.469519000000002,0.9999988000000001,1.0023985,16.722084,12.312465,0.11
539,-1.0,16.584332999999997,550.2253400000001,16.868416,15.890538000000001,18.357132,2916.3399069309235,,16.55014,16.722084,-1.0,3.2173963,540,14.924403,10800,19.99269,1.0189358,22.4651,,18.302511277167312,,24.49245,0.9999988000000001,1.0018556,16.722084,12.310611999999999,0.11
540,-1.0,16.582138,551.4378,16.874405,15.876273999999999,18.36195,2927.4633283615112,,16.5502,16.722084,-1.0,3.2249703,541,14.912075,10820,8.154876,1.0192934999999999,22.482796,,18.29885482710307,,24.527102,0.9999988000000001,1.2576696000000003,16.722084,12.308762,0.11
541,-1.0,16.553376999999998,552.3933,16.872456,15.877773000000001,18.358802999999998,2938.429735183716,,16.550205,16.722084,-1.0,3.232374,542,14.915087,10840,16.670652,1.0191759,22.500916,,18.264851573237515,,24.549814,0.9999988000000001,1.0018518,16.722084,12.306914,0.11
542,-1.0,16.644238,553.34766,16.870647,15.883446,18.355793,2949.090663433075,,16.550379,16.722084,-1.0,3.2395334,543,14.922260000000001,10860,18.938545,1.0190564,22.519108,,18.358595479947613,,24.572360999999997,0.9999988000000001,1.0018615,16.722084,12.305071,0.11
543,-1.0,16.430796,554.328,16.869235999999997,15.885972,18.353176,2961.591234445572,,16.55016,16.722084,-1.0,3.2465509999999997,544,14.926332,10880,17.238647,1.0189853000000002,22.537415,,18.136130047265453,,24.5959,0.9999988000000001,1.028733,16.722084,12.303231,0.11
544,-1.0,16.671501,555.28046,16.867435,15.890973,18.350172,2973.2723512649536,,16.550383,16.722084,-1.0,3.2533605,545,14.932829000000002,10900,18.593082,1.0188632,22.555695,,18.393182638465078,,24.618192999999998,0.9999988000000001,1.0018365,16.722084,12.301394,0.11
545,-1.0,16.539696,556.23193,16.865366,15.885735999999998,18.346897,2984.9329705238342,,16.550362,16.722084,-1.0,3.259957,546,14.929084,10920,13.014367,1.0187398,22.574047,,18.2480237186194,,24.64033,0.9999988000000001,1.0018098,16.722084,12.299561500000001,0.11
546,-1.0,16.639639000000003,557.18243,16.863459,15.879923999999999,18.343784,2996.8463509082794,,16.550524,16.722084,-1.0,3.2663537999999996,547,14.924752999999999,10940,12.686822,1.018615,22.592451,,18.35486150179121,,24.662326999999998,0.9999988000000001,1.0018384,16.722084,12.297731,0.11
547,-1.0,16.637249,558.6908599999999,16.87849,15.88357,18.357882,3008.418016433716,,16.550684,16.722084,-1.0,3.2733624,548,14.930673,10960,17.858342999999998,1.0195087999999999,22.606711999999998,,18.349561000550963,,24.713493,0.9999988000000001,1.559136,16.722084,12.295905,0.11
548,-1.0,16.666657999999998,559.6418,16.876629,15.884507999999999,18.35483,3020.532372951508,,16.550895999999998,16.722084,-1.0,3.2801419999999997,549,14.933078,10980,16.380195999999998,1.0193839,22.624914,,18.37704866156988,,24.735641,0.9999988000000001,1.001827,16.722084,12.294082000000001,0.11
549,-1.0,16.56261,560.4789,16.871154999999998,15.885542999999998,18.348195999999998,3030.984548330307,,16.550917000000002,16.722084,-1.0,3.2864654000000004,550,14.935359,11000,16.435085,1.0190525,22.642666000000002,,18.266137065990943,,24.753220000000002,0.9999988000000001,0.8894540000000001,16.722084,12.292262,0.11
550,-1.0,16.60025,561.42676,16.869101999999998,15.876138000000001,18.344944,3041.601462125778,,16.551004000000002,16.722084,-1.0,3.2926111000000002,551,14.927407999999998,11020,10.682817,1.0189233,22.661076,,18.313244642780106,,24.774939,0.9999988000000001,1.0018175,16.722084,12.290445,0.11
551,-1.0,16.637732999999997,562.37366,16.867094,15.877056,18.341734,3053.173187971115,,16.551163,16.722084,-1.0,3.2985168,552,14.929778,11040,16.364033,1.0187929,22.679554,,18.35317518496793,,24.796505,0.9999988000000001,1.0018175,16.722084,12.288632000000002,0.11
552,-1.0,16.623213,563.1486,16.859901,15.87981,18.333395,3064.674455881119,,16.551292,16.722084,-1.0,3.3037410000000005,553,14.93365,11060,17.38158,1.0183519,22.69718,,18.33289046899961,,24.811392,0.9999988000000001,0.8318993,16.722084,12.286822,0.11
553,-1.0,16.67286,564.0886,16.857770000000002,15.8781395,18.330048,3075.7882034778595,,16.551512,16.722084,-1.0,3.3087623,554,14.933425,11080,14.93649,1.0182105,22.71595,,18.383675189354733,,24.832272,0.9999988000000001,0.99881434,16.722084,12.285016,0.11
554,-1.0,16.547169,565.0571,16.856274,15.881782000000001,18.32732,3087.0525410175323,,16.551504,16.722084,-1.0,3.3133377999999998,555,14.938560999999998,11100,17.8816,1.0181209999999998,22.734964,,18.26233254290802,,24.854103,0.9999988000000001,1.0286094000000001,16.722084,12.283213,0.11
555,-1.0,16.682575,565.99725,16.85418,15.893165,18.323995999999998,3098.6523320674896,,16.55174,16.722084,-1.0,3.3176997000000004,556,14.951385,11120,22.192047,1.0179806999999998,22.753965,,18.399487444053094,,24.874664000000003,0.9999988000000001,1.001806,16.722084,12.281412,0.11
556,-1.0,16.558163,566.6639,16.843739000000003,15.890564999999999,18.31246,3109.359855890274,,16.55175,16.722084,-1.0,3.3213972999999997,557,14.949658,11140,14.426713000000001,1.0173497999999999,22.77094,,18.270909709795124,,24.885395000000003,0.9999988000000001,0.72991866,16.722084,12.279615,0.11
557,-1.0,16.66916,567.4791,16.837923,15.895525,18.305439,3120.0354578495026,,16.55196,16.722084,-1.0,3.3246693999999994,558,14.955829000000001,11160,18.641253,1.0169877,22.789654000000002,,18.379021614255592,,24.900734,0.9999988000000001,0.88053143,16.722084,12.277822,0.11
558,-1.0,16.484604,568.4147,16.835379,15.896669000000001,18.301643,3131.3955566883087,,16.55184,16.722084,-1.0,3.3277607000000002,559,14.958410999999998,11180,16.518175,1.016842,22.8091,,18.198272693023416,,24.920523,0.9999988000000001,1.0017868,16.722084,12.276031,0.11
559,-1.0,16.590270999999998,569.6646,16.842354,15.903913500000002,18.307425,3142.3201761245728,,16.55191,16.722084,-1.0,3.3310359,560,14.967575,11200,19.938152,1.0172583,22.827676999999998,,18.3067160676262,,24.954998,0.9999988000000001,1.3164322,16.722084,12.274242999999998,0.11
560,-1.0,16.523395999999998,570.6129,16.840258,15.909635999999999,18.304083,3154.716034412384,,16.551859,16.722084,-1.0,3.3341646000000003,561,14.974742,11220,19.095882,1.0171353,22.847101000000002,,18.230899671513072,,24.975285999999997,0.9999988000000001,1.0150621,16.722084,12.27246,0.11
561,-1.0,16.680853,571.55457,16.838259,15.915006,18.300838,3167.588695526123,,16.552088,16.722084,-1.0,3.3370786,562,14.981542999999999,11240,18.910643,1.017001,22.866573000000002,,18.39931506489946,,24.9952,0.9999988000000001,1.008951,16.722084,12.2706785,0.11
562,-1.0,16.671858,572.71387,16.842695000000003,15.921844,18.304045000000002,3179.0332882404327,,16.552301,16.722084,-1.0,3.3400826,563,14.990155999999999,11260,19.748388000000002,1.0172538,22.8858,,18.38351004302353,,25.024857,0.9999988000000001,1.2269117,16.722084,12.268901,0.11
563,-1.0,16.474012,573.6476,16.8401,15.922791,18.300207,3189.3604028224945,,16.552162,16.722084,-1.0,3.3428855000000004,564,14.992513,11280,16.438519,1.0171057,22.905260000000002,,18.185839201860336,,25.04436,0.9999988000000001,1.0017810999999999,16.722084,12.267126,0.11
564,-1.0,16.676773,574.5807,16.837849,15.931373,18.296713,3200.5157494544983,,16.552382,16.722084,-1.0,3.3454797,565,15.002498000000001,11300,20.754476999999998,1.0169569,22.924788,,18.392265974118036,,25.06373,0.9999988000000001,1.0017716,16.722084,12.265355,0.11
565,-1.0,16.547663,575.33575,16.830177,15.930615,18.287863,3211.385272026062,,16.552376000000002,16.722084,-1.0,3.3475462999999994,566,15.002809,11320,15.486849,1.0164943000000002,22.94334,,18.253351138002262,,25.076372,0.9999988000000001,0.8250091,16.722084,12.263586,0.11
566,-1.0,16.589394,577.1694,16.854147,15.931946,18.311365,3222.0313568115234,,16.55244,16.722084,-1.0,3.3512452000000006,567,15.006648,11340,16.667751000000003,1.0179354,22.950685999999997,,18.301868856209804,,25.148241,0.9999988000000001,1.9018953,16.722084,12.261821000000001,0.11
567,-1.0,16.567057000000002,578.4895,16.862982000000002,15.93542,18.319086,3233.1491260528564,,16.552464999999998,16.722084,-1.0,3.3551260000000003,568,15.012064,11360,17.8878,1.0184674,22.968237,,18.27199737544611,,25.1865,0.9999988000000001,1.3869386000000001,16.722084,12.260059,0.11
568,-1.0,16.624565,579.12537,16.85193,15.930514000000002,18.306984,3245.5897128582,,16.552591,16.722084,-1.0,3.3582342000000005,569,15.0079155,11380,13.127198000000002,1.017795,22.984837,,18.34153768045948,,25.195974,0.9999988000000001,0.7044271,16.722084,12.2583,0.11
