,LQGsigma,MISE,ReturnMin,TimeElapsed,DenMISELogLast,DenMISEMeanLog,DenMISELogFirst,ReturnStepMax,ReturnLastEpisode,IWNorm2,IWLastEpisode,IWMean,TimestepsSoFar,ReturnMean,IWMax,ReturnAbsMax,IWNorm1,LQGmu1,ReturnMax,Bound,LQGmu01,Iteration,SqrtESSClassic,URet,target_sum_log_mean,IWMin,IWFirstEpisode
743,0.11,16.950733,,5917.844603061676,15.365511999999999,14.41169,10.5161705,0.9999998999999999,16.805698,54.056664000000005,4.7750435,1.0106202,14880,16.828419,5.2853449999999995,17.252298,751.9015,-0.998,17.252298,19.431381,-0.327,744,13.909506,18.538099983820878,-26.470778000000003,,
744,0.11,16.9051,,5933.4964389801025,17.832420000000003,14.416291000000001,10.514828,0.9999998999999999,16.786127,53.832634,1.8236352999999998,1.0078933,14900,16.828363,5.243249400000001,17.252298,750.8805,-0.998,17.252298,19.378826,-0.327,745,13.948425,18.522894535218647,-26.403402000000003,,
745,0.11,16.90162,,5947.998734951019,17.894047,14.420960999999998,10.513486,0.9999998999999999,16.572012,53.700790000000005,3.6764464,1.0077399,14920,16.828018,5.197789,17.252298,751.7739,-0.998,17.252298,19.366356,-0.327,746,13.999309,18.29546197715302,-26.332764,,
746,0.11,16.911057999999997,,5963.755813360213,14.004779999999998,14.420410999999998,10.512147,0.9999998999999999,16.645197,53.606407,4.1957154,1.0083395,14940,16.827773999999998,5.1502376,17.252298,753.2296,-0.998,17.252298,19.366707,-0.327,747,14.051110999999999,18.378861147190282,-26.265656,,
747,0.11,16.907785,,5978.625699996948,15.850901,14.422332,10.510809,0.9999998999999999,16.500992,53.465435,3.6073186,1.0082159,14960,16.827337,5.0988836,17.252298,754.1455,-0.998,17.252298,19.354001999999998,-0.327,748,14.10529,18.22792878624054,-26.193699,,
748,0.11,16.871412,,5993.293458938599,14.087013,14.421892999999999,10.509473,0.9999998999999999,16.777325,53.235004,2.001287,1.006039,14980,16.827270000000002,5.042326,17.252298,753.5232,-0.998,17.252298,19.309097,-0.327,749,14.154656,18.51533096263348,-26.12144,,
749,0.11,16.846472,,6008.942932844163,14.587794,14.422122,10.508139,0.9999998999999999,16.845211,53.01871,2.4131242999999998,1.0045292,15000,16.827293,4.9813905,17.252298,753.3969999999999,-0.998,17.252298,19.27466,-0.327,750,14.210020000000002,18.588318707754482,-26.0452,,
750,0.11,16.85803,,6025.982790470123,18.291094,14.427276999999998,10.506806,0.9999998999999999,16.727419,52.90106,4.001805,1.0052238000000002,15020,16.827162,4.9191647000000005,17.252298,754.9230299999999,-0.998,17.252298,19.275932,-0.326,751,14.270472,18.45708737202878,-25.962154,,
751,0.11,16.871935,,6041.157614946364,12.206298,14.424326999999998,10.505476,0.9999998999999999,16.738811,52.79237,4.072833,1.0060543,15040,16.827044,4.857081,17.252298,756.55286,-0.998,17.252298,19.27967,-0.326,752,14.330723999999998,18.478661771491,-25.886831,,
752,0.11,16.81636,,6056.482630968095,15.013207999999999,14.425115,10.504147,0.9999998999999999,16.961544,52.532387,0.8877202,1.0027179,15060,16.827223,4.7921057000000005,17.252298,755.0465,-0.998,17.252298,19.217018,-0.326,753,14.372972,18.717772406659137,-25.807623,,
753,0.11,16.842926000000002,,6074.309113502502,16.769579,14.4282255,10.502819,0.9999998999999999,16.839762,52.477467000000004,4.5621395,1.0042685,15080,16.82724,4.734221,17.252298,757.2185,-0.998,17.252298,19.234196,-0.326,754,14.429403,18.5786953164852,-25.727922,,
754,0.11,16.822985,,6089.977002620697,15.021942000000001,14.429016,10.501494000000001,0.9999998999999999,16.737892000000002,52.276047,2.4642367000000003,1.0030769,15100,16.82712,4.6721544,17.252298,757.3230599999999,-0.998,17.252298,19.204748000000002,-0.326,755,14.4869995,18.474727130059485,-25.648335,,
755,0.11,16.846039,,6106.215258598328,17.872648,14.433573,10.500171,0.9999998999999999,16.7214,52.208317,4.3749910000000005,1.0044601,15120,16.82698,4.612929,17.252298,759.3718,-0.998,17.252298,19.218298,-0.326,756,14.545035,18.4459474510134,-25.565641,,
756,0.11,16.866217000000002,,6121.044191360474,16.918922,14.436859,10.498849,0.9999998999999999,16.818335,52.130447,4.216361,1.0056386999999998,15140,16.826970000000003,4.5545974000000005,17.252298,761.26855,-0.998,17.252298,19.229035999999997,-0.326,757,14.603147,18.56009104432829,-25.484457,,
757,0.11,16.884823,,6137.567997455597,12.947179,14.4349,10.497527999999999,0.9999998999999999,16.763476999999998,52.070446000000004,4.221918,1.006744,15160,16.826885,4.517494,17.252298,763.11194,-0.998,17.252298,19.239222,-0.325,758,14.6553755,18.491417798580933,-25.415108,,
758,0.11,16.832104,,6153.149456977844,10.902155,14.430251,10.496210000000001,0.9999998999999999,16.775242000000002,51.843723,0.98273665,1.0035928,15180,16.826818,4.4806633,17.252298,761.7269,-0.998,17.252298,19.180513,-0.325,759,14.692751000000001,18.518326078835667,-25.348284,,
759,0.11,16.83568,,6168.8094573020935,15.423027,14.431562,10.494893,0.9999998999999999,16.798927,51.720703,3.4496263999999996,1.0037905,15200,16.82678,4.4419127,17.252298,762.8807400000001,-0.998,17.252298,19.174974,-0.325,760,14.750007,18.53442640301152,-25.271238,,
760,0.11,16.858232,,6184.314644813538,20.852528,14.44,10.493578999999999,0.9999998999999999,16.755917,51.674183,4.320459400000001,1.0051329,15220,16.826687,4.4060593,17.252298,764.9062,-0.998,17.252298,19.189234,-0.325,761,14.802482999999999,18.48630696934405,-25.189913,,
761,0.11,16.865123999999998,,6200.676339149475,15.809160999999998,14.441801000000002,10.492266,0.9999998999999999,16.76294,51.566845,3.5830474000000003,1.0055379999999998,15240,16.826603,4.368295,17.252298,766.22,-0.998,17.252298,19.187294,-0.325,762,14.858770999999999,18.500127198388324,-25.112928,,
762,0.11,16.856276,,6215.968661546706,9.25731,14.435012,10.490953,0.9999998999999999,16.796312,51.40868,2.795445,1.004996,15260,16.826563,4.3282623,17.252298,766.8119,-0.998,17.252298,19.169537,-0.325,763,14.915999999999999,18.535103883663893,-25.041926999999998,,
763,0.11,16.869688,,6232.6388380527505,20.191292,14.442552,10.489644,0.9999998999999999,16.799997,51.31467,3.7523989999999996,1.0057778,15280,16.826529999999998,4.2877529999999995,17.252298,768.4143,-0.998,17.252298,19.173903,-0.325,764,14.974554000000001,18.53051917299733,-24.955378,,
764,0.11,16.832657,,6249.977246284485,10.222907000000001,14.437041,10.488337,0.9999998999999999,16.857456,51.100395,1.3949094,1.0035503000000001,15300,16.82657,4.2450805,17.252298,767.71594,-0.998,17.252298,19.129337,-0.324,765,15.023679000000001,18.603340501608344,-24.880383,,
765,0.11,16.833559,,6267.183846473694,14.715566,14.437408,10.48703,0.9999998999999999,16.97935,50.956314,3.0100029999999998,1.0035441999999999,15320,16.826769,4.2006283,17.252298,768.71484,-0.998,17.252298,19.120789000000002,-0.324,766,15.085761999999999,18.729929165560574,-24.796165,,
766,0.11,16.845146,,6283.119641542436,14.628231,14.437657999999999,10.485725,0.9999998999999999,16.67986,50.844807,3.4883397000000005,1.004248,15340,16.826578,4.1547947,17.252298,770.25824,-0.998,17.252298,19.122797,-0.324,767,15.149201000000001,18.408547763201707,-24.710055999999998,,
767,0.11,16.867783,,6300.863343954085,7.624718,14.42879,10.484422,0.9999998999999999,16.876058999999998,50.777737,3.9569159,1.0055548,15360,16.826643,4.1117115,17.252298,772.26605,-0.998,17.252298,19.136515,-0.324,768,15.208753,18.62251995126539,-24.635866,,
768,0.11,16.885859,,6316.743591785431,14.473111,14.428852,10.483121,0.9999998999999999,16.71152,50.712540000000004,3.8562684000000003,1.0066411,15380,16.826492000000002,4.072957499999999,17.252298,774.1070599999999,-0.998,17.252298,19.14629,-0.324,769,15.264607999999999,18.434034930987302,-24.557551999999998,,
769,0.11,16.90565,,6331.887008905412,17.37088,14.432679,10.481821,0.9999998999999999,16.69971,50.656883,3.9607387000000003,1.0078341,15400,16.826328,4.034815,17.252298,776.0322,-0.998,17.252298,19.157997,-0.323,770,15.319384,18.428832907086075,-24.475985,,
770,0.11,16.915201,,6346.68338060379,12.803761999999999,14.430576,10.480523,0.9999998999999999,16.810326,50.56172,3.434068,1.0083832,15420,16.826307,3.9953830000000004,17.252298,777.4634,-0.998,17.252298,19.15918,-0.323,771,15.376520999999999,18.55127908926549,-24.398575,,
771,0.11,16.93207,,6364.115392923354,15.934508,14.432533,10.479227,0.9999998999999999,16.788979,50.50223,3.7895879999999997,1.0093749,15440,16.82626,3.9629300000000005,17.252298,779.2374,-0.998,17.252298,19.168306,-0.323,772,15.429762,18.53313090554105,-24.32076,,
772,0.11,16.946781,,6379.3752048015585,11.467921,14.42871,10.477933,0.9999998999999999,16.809414,50.438362,3.7037267999999997,1.0102327,15460,16.826237,3.9323377999999996,17.252298,780.9099,-0.998,17.252298,19.175406,-0.323,773,15.482460000000001,18.546988477767663,-24.249481,,
773,0.11,16.960907000000002,,6394.394703865051,7.633203999999999,14.419939999999999,10.47664,0.9999998999999999,16.842365,50.383686,3.7061946000000003,1.0110474,15480,16.826258,3.907001,17.252298,782.55066,-0.998,17.252298,19.18245,-0.323,774,15.531826,18.57005135857304,-24.187338,,
774,0.11,16.976768,,6410.42117023468,11.052759,14.415607000000001,10.475348,0.9999998999999999,16.713238,50.34048,3.832763,1.0120037,15500,16.82611,3.8835013,17.252298,784.30286,-0.998,17.252298,19.191446,-0.323,775,15.579964000000002,18.433497926824106,-24.121601000000002,,
775,0.11,16.989539999999998,,6426.5773952007285,15.332085000000001,14.416801999999999,10.474059,0.9999998999999999,16.820833,50.28477,3.6552815,1.0127443,15520,16.826105,3.8602939,17.252298,785.8896,-0.998,17.252298,19.1973,-0.323,776,15.628779000000002,18.55474661885987,-24.049938,,
776,0.11,17.003876,,6442.798440217973,17.680798,14.421018,10.472772,0.9999998999999999,16.803995,50.241276,3.7400800000000003,1.0135835,15540,16.826078,3.8382425000000002,17.252298,787.55444,-0.998,17.252298,19.205063,-0.322,777,15.6754465,18.54139130336036,-23.977577,,
777,0.11,17.016289999999998,,6458.503709793091,16.694397,14.423954,10.471485000000001,0.9999998999999999,16.76618,50.19897,3.6836127999999997,1.0143201,15560,16.826,3.8175437000000003,17.252298,789.14105,-0.998,17.252298,19.211203,-0.322,778,15.720263500000001,18.49630202382377,-23.909206,,
778,0.11,17.012508,,6474.8633477687845,-1.6351673999999998,14.403357000000002,10.470201,0.9999998999999999,16.779715,50.101040000000005,2.9033742,1.0140865,15580,16.825941,3.795458,17.252298,789.9734,-0.997,17.252298,19.20083,-0.322,779,15.767605,18.519842410057205,-23.861639999999998,,
779,0.11,17.012465,,6489.868013381958,13.043658,14.401628500000001,10.468917999999999,0.9999998999999999,16.803198000000002,50.009159999999994,3.0190357999999997,1.0140694,15600,16.82591,3.7723484,17.252298,790.9741,-0.997,17.252298,19.194010000000002,-0.322,780,15.816586,18.539157243542732,-23.792818,,
780,0.11,17.020031,,6506.064360857011,10.560016000000001,14.396726999999998,10.467637,0.9999998999999999,16.753292000000002,49.950959999999995,3.3949955000000003,1.0145195,15620,16.825817,3.7513433,17.252298,792.3397,-0.997,17.252298,19.195282000000002,-0.322,781,15.862352,18.47968476850012,-23.731282999999998,,
781,0.11,17.030622,,6521.6692481040955,15.872221,14.398631,10.466357,0.9999998999999999,16.695460999999998,49.910686,3.5797377,1.015167,15640,16.825651,3.7318782999999995,17.252298,793.8606,-0.997,17.252298,19.199955,-0.322,782,15.905623,18.425763918019076,-23.665775,,
782,0.11,17.02976,,6537.5916645526895,17.728271,14.4029,10.465079,0.9999998999999999,16.824791,49.830246,3.0053592,1.0150976999999999,15660,16.825651,3.7133536,17.252298,794.8215299999999,-0.997,17.252298,19.192978,-0.322,783,15.950584,18.557795365367447,-23.59636,,
783,0.11,17.044054,,6553.031865358354,16.604960000000002,14.405726000000001,10.463803,0.9999998999999999,16.76699,49.80101,3.7094955,1.015946,15680,16.825577,3.7094955,17.252298,796.5017,-0.997,17.252298,19.201442999999998,-0.322,784,15.993685999999999,18.501028155623864,-23.529072,,
784,0.11,17.053782,,6568.689962625504,13.871248000000001,14.405064000000001,10.462528,0.9999998999999999,16.543665,49.764683000000005,3.5556047,1.0165828000000001,15700,16.825216,3.6925116,17.252298,798.0176,-0.997,17.252298,19.205502,-0.322,785,16.035822,18.27077860599235,-23.467377,,
785,0.11,17.064156,,6585.403696537018,15.604851000000002,14.406610500000001,10.461255,0.9999998999999999,16.791657999999998,49.733414,3.5530047,1.0171919,15720,16.825174,3.6766148000000003,17.252298,799.5128,-0.997,17.252298,19.210503,-0.322,786,16.07597,18.525395237011615,-23.406345,,
786,0.11,17.072966,,6598.950390577315,16.584896,14.409398000000001,10.459984,0.9999998999999999,16.757277,49.70288,3.5022797999999997,1.0177178,15740,16.825087,3.6615756,17.252298,800.944,-0.997,17.252298,19.21416,-0.321,787,16.114639999999998,18.47874058103044,-23.346472,,
787,0.11,17.072569,,6615.613723516463,14.867945,14.410003,10.458714,0.9999998999999999,16.630547,49.654327,3.1165314,1.0177260000000001,15760,16.82484,3.6481214,17.252298,801.9680000000001,-0.997,17.252298,19.208942,-0.321,788,16.151020000000003,18.348962271630338,-23.293253,,
788,0.11,17.080952,,6631.254336595534,14.569629,14.410223,10.457446000000001,0.9999998999999999,16.704645000000003,49.637737,3.52271,1.0182426,15780,16.82469,3.6355696,17.252298,803.39343,-0.997,17.252298,19.212822,-0.321,789,16.185135,18.429911337005638,-23.242647,,
789,0.11,17.087217000000003,,6647.273233652116,16.487198,14.412873999999999,10.456178999999999,0.9999998999999999,16.672663,49.614273,3.4232318,1.0186408000000002,15800,16.824495000000002,3.6229987,17.252298,804.7262,-0.997,17.252298,19.21455,-0.321,790,16.21965,18.404226589092204,-23.189410000000002,,
790,0.11,17.092879999999997,,6664.394397974013,14.643385999999998,14.413185999999998,10.454914,0.9999998999999999,17.005253,49.585476,3.3222794999999996,1.0189186,15820,16.824724,3.610664,17.252298,805.96466,-0.997,17.252298,19.215712,-0.321,791,16.254047,18.770454553970342,-23.13901,,
791,0.11,17.103273,,6680.714401960374,11.88917,14.410025,10.45365,0.9999998999999999,16.817293,49.575072999999996,3.5755036000000002,1.019525,15840,16.824714999999998,3.5984193999999996,17.252298,807.46387,-0.997,17.252298,19.221718,-0.321,792,16.287699,18.547737544015515,-23.092067999999998,,
792,0.11,17.107271,,6696.903645277022,18.008736,14.414585,10.452389,0.9999998999999999,16.768566,49.541237,3.2710529999999998,1.0197629000000001,15860,16.824644,3.5856692999999997,17.252298,808.672,-0.997,17.252298,19.221107,-0.321,793,16.32321,18.50504469529171,-23.035816,,
793,0.11,17.117321,,6712.908987522125,13.761220000000002,14.413785,10.451128,0.9999998999999999,16.731882000000002,49.529507,3.5594385,1.0203716,15880,16.824528,3.5732502999999998,17.252298,810.175,-0.997,17.252298,19.226736,-0.321,794,16.35742,18.460968177608766,-22.985638,,
794,0.11,17.080938,,6727.51197361946,14.872704500000001,14.414385999999999,10.449869999999999,0.9999998999999999,16.725033,49.404884,1.3389673999999998,1.0182048000000001,15900,16.824404,3.5602089999999995,17.252298,809.47284,-0.997,17.252298,19.186870000000003,-0.321,795,16.38447,18.46318407260482,-22.93323,,
795,0.11,17.089663,,6743.3247838020325,14.793853,14.414885,10.448613,0.9999998999999999,16.776761999999998,49.386837,3.4578905,1.0187222,15920,16.82434,3.5477161,17.252298,810.90283,-0.997,17.252298,19.191114000000002,-0.321,796,16.419413,18.50825452831218,-22.881151000000003,,
796,0.11,17.072857,,6759.136297225952,10.82278,14.4104,10.447357,0.9999998999999999,16.860374,49.2942,2.2175814999999997,1.0177028000000001,15940,16.824389,3.5345116,17.252298,811.1091299999999,-0.997,17.252298,19.169833999999998,-0.321,797,16.454453,18.603759374918766,-22.83236,,
797,0.11,17.07776,,6775.536324262618,14.441288,14.410457999999998,10.446102999999999,0.9999998999999999,16.686892,49.266865,3.2755577999999996,1.0180146,15960,16.824215,3.5224245,17.252298,812.3756,-0.997,17.252298,19.170307,-0.321,798,16.48929,18.417042658737834,-22.781569,,
798,0.11,17.073462,,6791.548045635223,15.894649,14.412335999999998,10.444851,0.9999998999999999,16.82552,49.20755,2.7973703999999997,1.0177449,15980,16.824217,3.509783,17.252298,813.1781599999999,-0.997,17.252298,19.161427,-0.321,799,16.525475,18.569264852931934,-22.727354000000002,,
799,0.11,17.084220000000002,,6807.07289671898,14.185257,14.412073000000001,10.443601,0.9999998999999999,16.731945,49.19766,3.524229,1.0183951,16000,16.824102,3.524229,17.252298,814.71606,-0.997,17.252298,19.167824,-0.321,800,16.560059,18.469533938079323,-22.675987,,
800,0.11,17.053331,,6825.072995185852,13.805812,14.411339000000002,10.442350999999999,0.9999998999999999,16.910706,49.081140000000005,1.4990348,1.0165349,16020,16.82421,3.510995,17.252298,814.2445,-0.997,17.252298,19.133204,-0.321,801,16.589764000000002,18.65226071218552,-22.623991,,
801,0.11,17.061467999999998,,6841.175053358077,14.643382999999998,14.411647,10.441103,0.9999998999999999,16.713976000000002,49.060757,3.3716254,1.0170325,16040,16.824072,3.4982207,17.252298,815.6601,-0.997,17.252298,19.136870000000002,-0.321,802,16.625510000000002,18.445315509350127,-22.571087,,
802,0.11,17.050581,,6858.850857257843,14.824051999999998,14.41218,10.4398575,0.9999998999999999,16.861284,48.980290000000004,2.4167285,1.016364,16060,16.82412,3.4845426,17.252298,816.14026,-0.997,17.252298,19.121358999999998,-0.321,803,16.662626,18.60174630994301,-22.515743,,
803,0.11,17.05077,,6876.051849126817,17.591759,14.416153,10.438613,0.9999998999999999,16.767925,48.937374,2.9643745,1.0163739,16080,16.824049,3.4723516000000005,17.252298,817.16455,-0.997,17.252298,19.11714,-0.321,804,16.69817,18.49028177410968,-22.460537,,
804,0.11,17.044907000000002,,6891.160809278487,9.95758,14.410632000000001,10.437369,0.9999998999999999,16.621579999999998,48.87545,2.6818771,1.0160513,16100,16.823797,3.4594737999999996,17.252298,817.92126,-0.997,17.252298,19.106752,-0.321,805,16.734807999999997,18.35624021916698,-22.41296,,
805,0.11,17.05262,,6908.179866313934,13.887877,14.410004,10.436129,0.9999998999999999,16.742016,48.85092,3.2954102,1.0165154,16120,16.823695999999998,3.4463317000000004,17.252298,819.3114,-0.997,17.252298,19.109934,-0.321,806,16.771667,18.473271693510565,-22.3594,,
806,0.11,17.061201,,6924.312549352647,19.386067999999998,14.416186999999999,10.434888,0.9999998999999999,16.820710000000002,48.827304999999996,3.3093524,1.0170115,16140,16.82369,3.43304,17.252298,820.7283,-0.997,17.252298,19.113972,-0.321,807,16.808798,18.55946086043194,-22.298439000000002,,
807,0.11,17.0613,,6940.442320585252,14.110373999999998,14.415826999999998,10.43365,0.9999998999999999,16.735584,48.77381,2.8913782,1.0170204999999999,16160,16.823584,3.4187557999999996,17.252298,821.75256,-0.997,17.252298,19.109264000000003,-0.321,808,16.848233999999998,18.471153076357997,-22.241433999999998,,
808,0.11,17.05486,,6957.024440050124,15.696933,14.417432999999999,10.432413,0.9999998999999999,16.894299,48.69859,2.5188498,1.0166082,16180,16.823671,3.4038102999999995,17.252298,822.4361,-0.997,17.252298,19.097967,-0.321,809,16.888294000000002,18.65338430860884,-22.180807,,
809,0.11,17.064024,,6975.464634656905,14.986554,14.418154999999999,10.431178,0.9999998999999999,16.82933,48.668633,3.2568808,1.0171355,16200,16.823677,3.3888202000000005,17.252298,823.8797599999999,-0.997,17.252298,19.102297,-0.321,810,16.928352,18.56632260956476,-22.120573,,
810,0.11,17.072287,,6992.016985416412,15.244075,14.419189000000001,10.429944,0.9999998999999999,16.677544,48.641075,3.2463683999999997,1.0176458000000002,16220,16.823498,3.3744497000000004,17.252298,825.3108,-0.997,17.252298,19.105873000000003,-0.321,811,16.967363,18.403565103035213,-22.06154,,
811,0.11,17.081201999999998,,7009.076484680176,12.092386,14.416347,10.428711999999999,0.9999998999999999,16.825512,48.61623,3.2551389,1.0181599000000001,16240,16.8235,3.3605375,17.252298,826.74585,-0.997,17.252298,19.110222,-0.321,812,17.005551999999998,18.56139108162429,-22.007534,,
812,0.11,17.074938,,7025.616065979004,15.913557,14.418209,10.427481,0.9999998999999999,16.767582,48.544327,2.5101426,1.0177817,16260,16.823431,3.3457127,17.252298,827.45654,-0.997,17.252298,19.099216000000002,-0.32,813,17.045382,18.499993265535387,-21.946648,,
813,0.11,17.082810000000002,,7043.46252799034,17.628908,14.422173,10.426250999999999,0.9999998999999999,16.727120000000003,48.51256,3.1759150000000003,1.0182556999999999,16280,16.823313,3.3306577000000006,17.252298,828.86017,-0.997,17.252298,19.102337,-0.32,814,17.085476,18.46418422564081,-21.882822,,
814,0.11,17.093254,,7060.14545917511,17.642578,14.426146,10.425024,0.9999998999999999,16.81253,48.489909999999995,3.2806816,1.0188631,16300,16.8233,3.3159425000000002,17.252298,830.3734,-0.997,17.252298,19.10816,-0.32,815,17.124664000000003,18.549719180184688,-21.819723,,
815,0.11,17.10139,,7076.757958889008,5.543151,14.41528,10.423798,0.9999998999999999,16.802923,48.463703,3.1808193,1.0193362,16320,16.823276999999997,3.3036230000000004,17.252298,831.7784,-0.997,17.252298,19.111807000000002,-0.32,816,17.162914,18.537736684279913,-21.77336,,
816,0.11,17.0506,,7092.017730712891,18.634315,14.420469,10.422573,0.9999998999999999,16.866529999999997,48.333427,0.30929670000000004,1.0163007,16340,16.823326,3.2929378,17.252298,830.3176,-0.997,17.252298,19.05914,-0.32,817,17.178951,18.60924037263189,-21.71309,,
817,0.11,17.059137,,7108.188356637956,9.5660305,14.414551999999999,10.42135,0.9999998999999999,16.679682,48.308440000000004,3.1924952999999996,1.0168259,16360,16.82315,3.2822275000000003,17.252298,831.76355,-0.997,17.252298,19.063148,-0.32,818,17.217768,18.413518753976074,-21.66064,,
818,0.11,17.057756,,7125.406578063965,12.58525,14.412339000000001,10.420128,0.9999998999999999,16.755817,48.25922,2.7106217999999997,1.0167427,16380,16.823069,3.2719674,17.252298,832.7123,-0.997,17.252298,19.057446,-0.32,819,17.254988,18.48229912461729,-21.608135,,
819,0.11,17.067992999999998,,7142.6931891441345,14.358985999999998,14.412292,10.418907,0.9999998999999999,16.823362,48.245090000000005,3.2670844,1.0173370000000002,16400,16.82307,3.2670844,17.252298,834.2163,-0.997,17.252298,19.063492,-0.32,820,17.291216,18.56275643341376,-21.553434,,
820,0.11,17.068108,,7159.712601661682,13.329317999999999,14.410994,10.417688,0.9999998999999999,16.873203,48.196690000000004,2.7478046000000003,1.0173187,16420,16.823132,3.2569242000000003,17.252298,835.2186,-0.997,17.252298,19.059212,-0.32,821,17.329378,18.62030740539948,-21.498217,,
821,0.11,17.074903,,7177.91077709198,14.199523999999998,14.410754999999998,10.4164715,0.9999998999999999,16.859892000000002,48.16655,3.0507252,1.0176994000000001,16440,16.823175,3.2466564,17.252298,836.5488,-0.997,17.252298,19.061598,-0.32,822,17.367838,18.596900731284574,-21.440662,,
822,0.11,17.082258,,7194.382946968079,19.167118,14.416554000000001,10.415256,0.9999998999999999,16.61831,48.142483,3.1152298,1.0181673,16460,16.822927,3.2365103,17.252298,837.95166,-0.997,17.252298,19.064636,-0.32,823,17.405659,18.34842942353298,-21.377682,,
823,0.11,17.091286,,7212.925231456757,11.953728,14.413585000000001,10.4140415,0.9999998999999999,16.689875,48.124588,3.185382,1.0187196,16480,16.822765,3.2264482999999995,17.252298,839.4249,-0.997,17.252298,19.069448,-0.319,824,17.442745000000002,18.421675403431557,-21.324219,,
824,0.11,17.098497000000002,,7233.663164854051,19.296429999999997,14.419528,10.412828,0.9999998999999999,16.797941,48.098114,3.064962,1.0191385,16500,16.822735,3.2162732999999997,17.252298,840.7892,-0.997,17.252298,19.072364999999998,-0.319,825,17.480711,18.542639057411726,-21.260748,,
825,0.11,17.096602999999998,,7251.677665710449,8.47022,14.412343,10.411617,0.9999998999999999,16.929989000000003,48.041683,2.5707376,1.0189896,16520,16.822865,3.205874,17.252298,841.6854,-0.997,17.252298,19.066055,-0.319,826,17.5199,18.68564230434517,-21.208635,,
826,0.11,17.10613,,7268.380805253982,19.691467000000003,14.418751,10.410407000000001,0.9999998999999999,16.772377,48.02138,3.1411123,1.0195513,16540,16.822803,3.1955414,17.252298,843.16895,-0.997,17.252298,19.071286999999998,-0.319,827,17.558199,18.505208304776627,-21.143185,,
827,0.11,17.08765,,7285.35191464424,8.94394,14.412164,10.409199000000001,0.9999998999999999,16.751835,47.936386,1.7878498,1.0184474000000001,16560,16.822718,3.185722,17.252298,843.2745,-0.997,17.252298,19.049082000000002,-0.319,828,17.591532,18.47739966574753,-21.095387,,
828,0.11,17.095675,,7300.967141628265,15.492731,14.413485999999999,10.407991,0.9999998999999999,16.689877,47.91944,3.1100826,1.0189396000000002,16580,16.822557,3.1767845,17.252298,844.7009,-0.997,17.252298,19.053102,-0.319,829,17.62752,18.42378972556308,-21.038975,,
829,0.11,17.099882,,7319.0594289302835,11.658726,14.410188,10.406786,0.9999998999999999,16.821554000000003,47.89266,2.9057689,1.0191765,16600,16.822557,3.1695943,17.252298,845.9164400000001,-0.997,17.252298,19.053404,-0.319,830,17.662758,18.558879484833483,-20.989458,,
830,0.11,17.092028,,7335.188374996185,17.557894,14.413997,10.405582,0.9999998999999999,16.800257000000002,47.831109999999995,2.3006919999999997,1.0186988000000001,16620,16.82253,3.1627487999999997,17.252298,846.5387,-0.997,17.252298,19.041605,-0.319,831,17.698496,18.538143810353066,-20.931107,,
831,0.11,17.099932,,7352.772681713104,16.610113000000002,14.41666,10.40438,0.9999998999999999,16.836658,47.814003,3.0589116,1.0191514000000002,16640,16.822548,3.1558523,17.252298,847.934,-0.997,17.252298,19.045605,-0.319,832,17.73401,18.575131522571162,-20.874155,,
832,0.11,17.10361,,7370.255532979964,17.076267,14.419872,10.403178,0.9999998999999999,16.793152,47.782123999999996,2.8418806,1.0193610999999998,16660,16.822512,3.149196,17.252298,849.1278699999999,-0.997,17.252298,19.045251999999998,-0.319,833,17.770828,18.52710380059089,-20.814852,,
833,0.11,17.111544,,7387.7820003032675,15.225351999999999,14.420860999999999,10.4019785,0.9999998999999999,16.743658,47.765404,3.0525675,1.0198356,16680,16.822418,3.1424877999999996,17.252298,850.54285,-0.997,17.252298,19.049278,-0.319,834,17.806670999999998,18.47787390403308,-20.758553,,
834,0.11,17.062359,,7404.734748125075,13.493205,14.419772,10.400781,0.9999998999999999,16.871794,47.651558,0.19782947,1.0168965,16700,16.822475,3.1360478,17.252298,849.1085,-0.997,17.252298,18.998741,-0.319,835,17.819113,18.609853942568023,-20.707228,,
835,0.11,17.067291,,7421.403727769853,18.740332000000002,14.424960999999998,10.399583,0.9999998999999999,16.640188000000002,47.62867,2.908497,1.0172135,16720,16.822257999999998,3.1299467,17.252298,850.3905,-0.997,17.252298,18.999825,-0.318,836,17.854592999999998,18.367205585264173,-20.648031,,
836,0.11,17.067892,,7438.794157981873,8.182036,14.417519,10.398388,0.9999998999999999,16.612726000000002,47.596714,2.710136,1.0172763,16740,16.822008,3.1234522,17.252298,851.4602,-0.997,17.252298,18.996702,-0.318,837,17.889055,18.330165318213183,-20.60398,,
837,0.11,17.048851000000003,,7454.714169025421,11.306643,14.413828,10.397194,0.9999998999999999,16.667026999999997,47.522835,1.7324982,1.0161519,16760,16.821823000000002,3.1164007000000002,17.252298,851.53534,-0.997,17.252298,18.974498999999998,-0.318,838,17.918446,18.395438775547504,-20.560225,,
838,0.11,17.053074,,7472.232684850694,16.764805,14.416647,10.396001,0.9999998999999999,16.791874,47.502697,2.867701,1.0163964,16780,16.821787,3.1097029999999997,17.252298,852.7566,-0.997,17.252298,18.975147,-0.318,839,17.951752,18.52685925106236,-20.507664000000002,,
