,LQGmu01,IWLastEpisode,TimestepsSoFar,IWMean,SqrtESSClassic,IWNorm2,Bound,ReturnAbsMax,MISE,LQGmu1,ReturnMax,Iteration,target_sum_log_mean,ReturnStepMax,ReturnMean,IWNorm1,TimeElapsed,DenMISELogFirst,IWMin,DenMISELogLast,IWMax,ReturnMin,DenMISEMeanLog,LQGsigma,ReturnLastEpisode,IWFirstEpisode,URet
763,0.206,1.0092473,15280,1.0001869,27.528677000000002,27.758065999999996,8.589366,16.311075,8.529817,0.97,16.311075,764,8.848707000000001,0.9999735999999999,8.576371,764.1428,14998.45298719406,13.569838,,16.35105,1.009257,,15.766692,0.11,8.504645,,9.338400931276873
764,0.206,1.0092280999999999,15300,1.0001879999999999,27.546843,27.776097999999998,8.589266,16.311075,8.529755999999999,0.97,16.311075,765,8.862026,0.9999735999999999,8.576241,765.1438,15044.506857156754,13.568529999999999,,19.029192000000002,1.0092444,,15.770959,0.11,8.476129,,9.311603910170241
765,0.206,1.0092280999999999,15320,1.000189,27.564991,27.79412,8.589211,16.311075,8.529739999999999,0.97,16.311075,766,8.872214,0.9999735999999999,8.576156,766.1447,15082.499104499817,13.567224,,16.656906,1.0092329,,15.772114000000002,0.11,8.511118,,9.345844334173213
766,0.206,1.0092165000000002,15340,1.0001897,27.583126,27.81213,8.589153999999999,16.311075,8.529722,0.97,16.311075,767,8.881844500000001,0.9999735999999999,8.576066,767.1455,15115.823754549026,13.565919000000001,,16.249676,1.0092204,,15.7727375,0.11,8.507272,,9.344310182423877
767,0.206,1.0091915,15360,1.0001905999999998,27.601252000000002,27.830128000000002,8.589078,16.311075,8.529685,0.97,16.311075,768,8.882089,0.9999735999999999,8.575959,768.14636,15156.340820789335,13.564616000000001,,9.059661,1.0092089,,15.763995000000001,0.11,8.493986999999999,,9.329701779985934
768,0.206,1.0090568000000002,15380,1.0001911,27.619356,27.848114000000002,8.589075,16.311075,8.529721,0.97,16.311075,769,8.895439999999999,0.9999735999999999,8.575927,769.1469999999999,15199.654439210892,13.563314000000002,,19.140903,1.0091964,,15.768385999999998,0.11,8.551031,,9.391332397235631
769,0.206,1.0062959,15400,1.0001884,27.637463,27.865982000000002,8.589072999999999,16.311075,8.5297575,0.97,16.311075,770,8.903852,0.9999735999999999,8.575924,770.145,15237.697128534317,13.562014999999999,,15.36604,1.0091839,,15.767864999999999,0.11,8.573803,,9.417900606750894
770,0.206,1.0085661,15420,1.0001886,27.655556,27.883923,8.589078,16.311075,8.529800999999999,0.97,16.311075,771,8.914214999999999,0.9999735999999999,8.575905,771.1454,15273.440183401108,13.560718,,16.885285999999997,1.0091723,,15.769316,0.11,8.560838,,9.40431358487614
771,0.206,1.009153,15440,1.0001895,27.673634000000003,27.901878000000004,8.589023,16.311075,8.529785,0.97,16.311075,772,8.922877,0.9999735999999999,8.57582,772.14636,15299.171577215195,13.559420999999999,,15.592201000000001,1.0091608,,15.769089000000001,0.11,8.510405,,9.349383670759742
772,0.206,1.009101,15460,1.0001905,27.691698,27.919819,8.58901,16.311075,8.529811,0.97,16.311075,773,8.939624,0.9999735999999999,8.575775,773.1472,15343.018051862715,13.558126000000001,,21.859054999999998,1.0091482,,15.776966,0.11,8.541551,,9.382076631328287
773,0.206,1.0091318999999999,15480,1.0001913,27.709759000000002,27.937744,8.588961,16.311075,8.5298,0.97,16.311075,774,8.954423,0.9999735999999999,8.575695,774.14813,15372.429150104525,13.556833,,20.38543,1.0091367,,15.782917999999999,0.11,8.5135,,9.35157575696897
774,0.206,1.0088865,15500,1.0001921999999999,27.727804,27.955654,8.588951,16.311075,8.529829,0.97,16.311075,775,8.957677,0.9999735999999999,8.575657000000001,775.1489,15410.824556350708,13.555542,,11.467288,1.0091251,,15.777351000000001,0.11,8.546345,,9.391118620216297
775,0.206,1.0090953,15520,1.0001929,27.745834000000002,27.973558,8.588864,16.311075,8.52978,0.97,16.311075,776,8.970572,0.9999735999999999,8.575539,776.1497,15447.888088703157,13.554253,,18.955072,1.0091126,,15.781445999999999,0.11,8.484214999999999,,9.318126892452169
776,0.206,1.0090857,15540,1.000194,27.763855,27.991455,8.588819500000001,16.311075,8.529775,0.97,16.311075,777,8.9811735,0.9999735999999999,8.575465,777.1507,15479.635171890259,13.552964999999999,,17.198719,1.009101,,15.783270000000002,0.11,8.517978,,9.359132640106512
777,0.206,1.0089731,15560,1.0001944999999999,27.781859999999998,28.009333,8.588811,16.311075,8.529803999999999,0.97,16.311075,778,8.986918,0.9999735999999999,8.575427000000001,778.15137,15509.770976305008,13.551679,,13.441523000000002,1.0090895,,15.78026,0.11,8.546263,,9.386146086252142
778,0.206,1.0090164000000001,15580,1.0001954,27.799856,28.0272,8.588797,16.311075,8.529828,0.97,16.311075,779,8.9988,0.9999735999999999,8.575383,779.15216,15539.396144390104,13.550394,,18.233942000000003,1.0090780000000001,,15.783408999999999,0.11,8.541085,,9.382016081069224
779,0.206,1.0090559000000001,15600,1.0001962,27.817840000000004,28.045063,8.588758,16.311075,8.529828,0.97,16.311075,780,9.007503,0.9999735999999999,8.575314500000001,780.1531,15581.490509748459,13.549110999999998,,15.777655,1.0090655000000002,,15.783401999999999,0.11,8.521628,,9.360117745298561
780,0.206,1.0089481,15620,1.000197,27.835815000000004,28.062908,8.588745,16.311075,8.529853,0.97,16.311075,781,9.012126,0.9999735999999999,8.575273,781.15393,15622.418717861177,13.547831,,12.610019,1.0090540000000001,,15.779342000000002,0.11,8.543071000000001,,9.38402043653362
781,0.206,1.0090086,15640,1.000198,27.853777,28.080746,8.588716499999999,16.311075,8.529861,0.97,16.311075,782,9.023045,0.9999735999999999,8.575214,782.15485,15658.234390020369,13.546551000000001,,17.54029,1.0090424,,15.781592999999999,0.11,8.529148,,9.369820946190208
782,0.206,1.0090202,15660,1.0001988000000002,27.871729,28.098570000000002,8.588658,16.311075,8.529841000000001,0.97,16.311075,783,9.035960000000001,0.9999735999999999,8.575127,783.1557,15696.046314954758,13.545273000000002,,19.127653,1.0090308000000001,,15.785867000000001,0.11,8.50659,,9.344661057791999
783,0.206,1.0090116,15680,1.0001999,27.889671000000003,28.116384999999998,8.588597,16.311075,8.529819,0.97,16.311075,784,9.043973,0.9999735999999999,8.575037,784.15674,15735.731575727463,13.543997000000001,,15.309476,1.0090193,,15.785257999999999,0.11,8.50498,,9.342894524744873
784,0.206,1.0089933,15700,1.0002005999999999,27.907595,28.134188,8.588563,16.311075,8.529821,0.97,16.311075,785,9.051105,0.9999735999999999,8.574971000000001,785.15753,15777.614937067032,13.542722,,14.632572,1.0090077,,15.783791,0.11,8.523614,,9.361155044541585
785,0.206,1.0085777,15720,1.0002009,27.925507,28.151965999999998,8.588567999999999,16.311075,8.529864,0.97,16.311075,786,9.064337,0.9999735999999999,8.574952,786.1579,15828.98668885231,13.541448999999998,,19.443916,1.0089960999999998,,15.788448,0.11,8.559908,,9.402455882697287
786,0.206,1.0089356,15740,1.0002015,27.943405,28.169744,8.588556,16.311075,8.52989,0.97,16.311075,787,9.079460000000001,0.9999735999999999,8.574911,787.15857,15876.351252079008,13.540176999999998,,20.957468,1.0089847,,15.795016,0.11,8.542461,,9.380379968655443
787,0.206,1.0089682,15760,1.0002023000000002,27.961296,28.187513,8.588516,16.311075,8.529888,0.97,16.311075,788,9.088623,0.9999735999999999,8.574843,788.1594,15912.31080365181,13.538907,,16.290506,1.0089731,,15.795646,0.11,8.521669000000001,,9.359443817506596
788,0.206,1.0089470999999999,15780,1.0002031,27.979176000000002,28.205273,8.588458000000001,16.311075,8.529867,0.97,16.311075,789,9.095179,0.9999735999999999,8.574755999999999,789.1603,15952.826761007307,13.53764,,14.25201,1.0089616,,15.793687,0.11,8.505342,,9.340153295550314
789,0.206,1.0088297,15800,1.0002038,27.997047,28.223015000000004,8.588448,16.311075,8.529894,0.97,16.311075,790,9.102603,0.9999735999999999,8.574717,790.1611,15990.07583975792,13.536372,,14.952166,1.00895,,15.792622,0.11,8.544025,,9.386857397085606
790,0.206,1.0086749,15820,1.0002043999999999,28.014903999999998,28.240744,8.588445,16.311075,8.529928,0.97,16.311075,791,9.108004,0.9999735999999999,8.574688,791.16174,16024.655732870102,13.535108,,13.3657465,1.0089394,,15.7895565,0.11,8.551813000000001,,9.394037521267474
791,0.206,1.0089192,15840,1.0002054,28.032757,28.258467,8.588392,16.311075,8.529913,0.97,16.311075,792,9.109409,0.9999735999999999,8.574608,792.1627,16063.019515037537,13.533844,,10.212344,1.0089278,,15.782514,0.11,8.51127,,9.349169529408387
792,0.206,1.0053184000000002,15860,1.0002017,28.050590000000003,28.27605,8.588386999999999,16.311075,8.529944,0.97,16.311075,793,9.118846000000001,0.9999735999999999,8.574611,793.1599,16095.408366680143,13.532582000000001,,16.587201999999998,1.0089163,,15.783532000000001,0.11,8.577025,,9.421213108138517
793,0.206,1.0086373,15880,1.0002024,28.068421999999998,28.293743,8.588385,16.311075,8.52998,0.97,16.311075,794,9.126299000000001,0.9999735999999999,8.574584,794.1607,16141.853414058683,13.5313225,,15.027729,1.0089048,,15.782577999999999,0.11,8.553484,,9.395177795529944
794,0.206,1.0088758,15900,1.0002030000000002,28.086226,28.311435999999997,8.588346000000001,16.311075,8.529978,0.97,16.311075,795,9.136547,0.9999735999999999,8.574516000000001,795.1614,16189.384008884432,13.530064000000001,,17.264956,1.0088933,,15.784443,0.11,8.520871000000001,,9.360579108702137
795,0.206,1.0083843000000001,15920,1.0002034,28.104033,28.329098,8.5883465,16.311075,8.530016,0.97,16.311075,796,9.140957,0.9999735999999999,8.574494,796.16187,16229.620415687561,13.528807,,12.638605,1.0088826,,15.780489000000001,0.11,8.5574,,9.399324209731702
796,0.206,1.0086902,15940,1.0002038,28.121819,28.346762,8.588343,16.311075,8.530049,0.97,16.311075,797,9.147053999999999,0.9999735999999999,8.574463,797.1625,16270.072232961655,13.527551,,13.991532999999999,1.0088711,,15.778247,0.11,8.548769,,9.390796890605507
797,0.206,1.0088546999999999,15960,1.0002046999999998,28.139599,28.364418,8.588283,16.311075,8.5300255,0.97,16.311075,798,9.156007,0.9999735999999999,8.574375,798.1633,16312.07714819908,13.526297,,16.28165,1.0088605,,15.778878,0.11,8.504519,,9.341240078283963
798,0.206,1.0086277,15980,1.0002053,28.157367999999998,28.38206,8.588278,16.311075,8.530058,0.97,16.311075,799,9.166119,0.9999735999999999,8.574347,799.16406,16351.324192285538,13.525044,,17.226995000000002,1.0088489999999999,,15.78069,0.11,8.551457000000001,,9.394730510139194
799,0.206,1.0088028,16000,1.0002061,28.17512,28.399696000000002,8.588257,16.311075,8.530073,0.97,16.311075,800,9.175214,0.9999735999999999,8.574296,800.16486,16393.55037522316,13.523794,,16.433622,1.0088375,,15.781504,0.11,8.53368,,9.374379886732248
800,0.206,1.0086998999999999,16020,1.0002068000000002,28.192867,28.417315999999996,8.588252,16.311075,8.530106,0.97,16.311075,801,9.183593,0.9999735999999999,8.5742655,801.16565,16434.059155225754,13.522545000000001,,15.878328,1.0088269,,15.781626000000001,0.11,8.549947999999999,,9.38868499066844
801,0.206,1.0086758,16040,1.0002074,28.2106,28.434925,8.588248,16.311075,8.530138,0.97,16.311075,802,9.192533000000001,0.9999735999999999,8.574235,802.1663,16475.332779645916,13.5212965,,16.34468,1.0088153,,15.782329,0.11,8.5500765,,9.38963616001593
802,0.206,1.0087489,16060,1.0002083000000002,28.228329,28.452526000000002,8.588234,16.311075,8.53016,0.97,16.311075,803,9.1991205,0.9999735999999999,8.574193,803.16724,16524.965617656708,13.520051,,14.47435,1.0088046999999998,,15.780702,0.11,8.540877,,9.37960963694561
803,0.206,1.0087758,16080,1.0002091,28.24604,28.470118,8.588203,16.311075,8.530166,0.97,16.311075,804,9.207609,0.9999735999999999,8.574135,804.1681,16568.061751365658,13.518806,,16.014915,1.0087931,,15.780992999999999,0.11,8.526847,,9.367060507721149
804,0.206,1.0087807,16100,1.0002099,28.263740000000002,28.4877,8.5880995,16.311075,8.530099,0.97,16.311075,805,9.212626,0.9999735999999999,8.574005,805.16895,16604.527002096176,13.517563,,13.237095000000002,1.0087826,,15.777834,0.11,8.469838000000001,,9.304980007233345
805,0.206,1.0087469999999998,16120,1.0002103,28.28142,28.50527,8.588055,16.311075,8.53009,0.97,16.311075,806,9.221784,0.9999735999999999,8.573933,806.1695,16653.698190689087,13.516322,,16.585420000000003,1.008772,,15.778834,0.11,8.5153,,9.355558869705352
806,0.206,1.0087431999999998,16140,1.0002110999999998,28.299103000000002,28.522827000000003,8.587988000000001,16.311075,8.53006,0.97,16.311075,807,9.231747,0.9999735999999999,8.573839999999999,807.1704,16694.238434314728,13.515081,,17.253601,1.0087605,,15.780662,0.11,8.499704,,9.33447351570696
807,0.206,1.0083623,16160,1.0002114,28.316767,28.540360999999997,8.587995,16.311075,8.530102000000001,0.97,16.311075,808,9.240551,0.9999735999999999,8.573821,808.1708,16743.459498405457,13.513844,,16.337059,1.0087498,,15.781351,0.11,8.5585985,,9.39958636792668
808,0.206,1.00872,16180,1.0002122,28.334421000000003,28.557901,8.58795,16.311075,8.530092999999999,0.97,16.311075,809,9.249277000000001,0.9999735999999999,8.573752,809.1716299999999,16779.594210624695,13.512607000000001,,16.291325,1.0087392,,15.781981,0.11,8.518158999999999,,9.355019211936511
809,0.206,1.0087028,16200,1.0002130999999999,28.35207,28.575429999999997,8.587912,16.311075,8.530091,0.97,16.311075,810,9.265334,0.9999735999999999,8.573686,810.1726,16813.922987937927,13.511372,,22.246674,1.0087278,,15.789964999999999,0.11,8.519524,,9.358735661025372
810,0.206,1.0086392,16220,1.0002135,28.369696,28.592945,8.5879,16.311075,8.530116,0.97,16.311075,811,9.277660000000001,0.9999735999999999,8.573649000000001,811.1731599999999,16845.19216990471,13.510138000000001,,19.253335999999997,1.0087171999999998,,15.794232999999998,0.11,8.544429,,9.384144200505334
811,0.206,1.008681,16240,1.0002147,28.387333,28.610449,8.587871,16.311075,8.530122,0.97,16.311075,812,9.274666999999999,0.9999735999999999,8.573592999999999,812.1743,16884.849856853485,13.508904999999999,,6.838030000000001,1.0087065999999998,,15.783203,0.11,8.527432000000001,,9.359469236244731
812,0.206,1.0082526,16260,1.0002147,28.404942,28.627926000000002,8.587875,16.311075,8.530163,0.97,16.311075,813,9.282211,0.9999735999999999,8.573576,813.1745599999999,16920.916769742966,13.507674,,15.400526999999999,1.0086950000000001,,15.782734,0.11,8.559605,,9.40064383272431
813,0.206,1.0086671,16280,1.0002155000000001,28.422544,28.645409,8.587800999999999,16.311075,8.530124,0.97,16.311075,814,9.286685,0.9999735999999999,8.573476,814.1754,16961.752193927765,13.506445000000001,,12.915386,1.0086845,,15.779213,0.11,8.492541000000001,,9.326602514423948
814,0.206,1.0030545,16300,1.0002096,28.440138,28.662687,8.587779,16.311075,8.530138,0.97,16.311075,815,9.297818,0.9999735999999999,8.573486,815.1708,17008.334841251373,13.505218,,18.357573000000002,1.0086739,,15.782376999999999,0.11,8.581739,,9.427065405287859
815,0.206,1.0086431999999999,16320,1.0002099,28.457705999999998,28.680151000000002,8.587735,16.311075,8.530128999999999,0.97,16.311075,816,9.310334,0.9999735999999999,8.573414999999999,816.1713,17054.96224045754,13.503991000000001,,19.501915,1.0086633,,15.786937,0.11,8.515528,,9.352169009444843
816,0.206,1.004251,16340,1.0002056000000001,28.475284999999996,28.697446999999997,8.587724,16.311075,8.530153,0.97,16.311075,817,9.319115,0.9999735999999999,8.573422,817.16797,17102.888070821762,13.502767,,16.479767000000002,1.0086527,,15.787784,0.11,8.580197,,9.423349041095161
817,0.206,1.0086123,16360,1.0002062,28.49284,28.714888000000002,8.587698,16.311075,8.530164,0.97,16.311075,818,9.328664999999999,0.9999735999999999,8.573371,818.1687,17152.730672359467,13.501543,,17.12218,1.0086421,,15.789416000000001,0.11,8.531164,,9.371113864802151
818,0.206,1.0085479,16380,1.0002071,28.510391,28.732315000000003,8.5876875,16.311075,8.530189,0.97,16.311075,819,9.334933,0.9999735999999999,8.573336,819.1695599999999,17203.07424902916,13.500321,,14.454092999999999,1.0086316,,15.787785999999999,0.11,8.543608,,9.382963714172678
819,0.206,1.0086046,16400,1.0002078,28.527925,28.749737,8.587631,16.311075,8.530168,0.97,16.311075,820,9.345742,0.9999735999999999,8.573253999999999,820.17035,17244.035133361816,13.499101999999999,,18.189104,1.00862,,15.790713,0.11,8.5070505,,9.342743709340994
820,0.206,1.0086056,16420,1.0002084,28.545444,28.76715,8.587577,16.311075,8.5301485,0.97,16.311075,821,9.352961,0.9999735999999999,8.5731735,821.1711,17289.022249221798,13.497882999999998,,15.263619,1.0086104,,15.7900715,0.11,8.506747,,9.342728830942077
821,0.206,1.0054948000000001,16440,1.0002056000000001,28.562966999999997,28.784440999999998,8.587575,16.311075,8.530182,0.97,16.311075,822,9.360403,0.9999735999999999,8.573177000000001,822.16907,17332.136785507202,13.496665,,15.465942000000002,1.0085988000000001,,15.789678,0.11,8.576547,,9.419329574312435
822,0.206,1.0083065,16460,1.000206,28.580471000000003,28.801817,8.58758,16.311075,8.530222,0.97,16.311075,823,9.371811,0.9999735999999999,8.573160000000001,823.1695,17375.40980410576,13.495448999999999,,18.739853,1.0085893,,15.793258999999999,0.11,8.558652,,9.39878745142611
823,0.206,1.0085709,16480,1.0002067,28.597960999999998,28.819196999999996,8.587538,16.311075,8.530213999999999,0.97,16.311075,824,9.376397,0.9999735999999999,8.573089999999999,824.1703,17415.69039130211,13.494235,,13.142867,1.0085787,,15.790044,0.11,8.515497,,9.353883815525911
824,0.206,1.0085295,16500,1.0002075000000001,28.61545,28.836565000000004,8.58752,16.311075,8.530231,0.97,16.311075,825,9.3889885,0.9999735999999999,8.573048,825.17126,17464.822630643845,13.493022,,19.755745,1.0085680000000001,,15.794853,0.11,8.538938499999999,,9.377573496561153
825,0.206,1.0085469999999999,16520,1.0002081,28.632912,28.853924,8.587462,16.311075,8.53021,0.97,16.311075,826,9.394794000000001,0.9999735999999999,8.572965,826.1719,17512.031121730804,13.491810999999998,,14.175635,1.0085574000000002,,15.792893,0.11,8.504219,,9.336492873307312
826,0.206,1.0081507,16540,1.0002083000000002,28.650373,28.871256,8.587463,16.311075,8.530244999999999,0.97,16.311075,827,9.398097,0.9999735999999999,8.572944999999999,827.17224,17548.018845796585,13.490601000000002,,12.118297,1.0085469999999999,,15.788451,0.11,8.556211,,9.396944201668225
827,0.206,1.0085075000000001,16560,1.0002089,28.667821999999997,28.88859,8.587439,16.311075,8.530255,0.97,16.311075,828,9.401472,0.9999735999999999,8.572894,828.173,17600.688509225845,13.489392,,12.183961,1.0085373,,15.784097000000001,0.11,8.530939,,9.36816980574542
828,0.206,1.0084931000000001,16580,1.0002096,28.685259999999996,28.905915999999998,8.587406,16.311075,8.530257,0.97,16.311075,829,9.404617,0.9999735999999999,8.572838,829.17377,17633.021337509155,13.488185999999999,,12.000803,1.0085267,,15.779532000000001,0.11,8.526238000000001,,9.366443223406648
829,0.206,1.0084997,16600,1.0002103999999998,28.702692,28.923235,8.587336,16.311075,8.530222,0.97,16.311075,830,9.407136,0.9999735999999999,8.572742,830.1747,17675.264755249023,13.486979500000002,,11.4872675,1.0085161,,15.774363000000001,0.11,8.493936999999999,,9.327519145492383
830,0.206,1.0085027,16620,1.0002111999999999,28.720114000000002,28.940538,8.587283,16.311075,8.530204,0.97,16.311075,831,9.416806,0.9999735999999999,8.572666,831.1755400000001,17715.57631635666,13.485776000000001,,17.434376,1.0085065,,15.776360999999998,0.11,8.50881,,9.342543130848645
831,0.206,1.008443,16640,1.0002118,28.737517999999998,28.957834000000002,8.587269000000001,16.311075,8.530224,0.97,16.311075,832,9.429234,0.9999735999999999,8.572626,832.1763,17753.157346963882,13.484573000000001,,19.747501,1.0084950000000001,,15.781134,0.11,8.540039,,9.381224607844695
832,0.206,1.0081604,16660,1.0002123,28.754921000000003,28.975105,8.58727,16.311075,8.530259,0.97,16.311075,833,9.435483,0.9999735999999999,8.572604,833.1769,17784.134337425232,13.483372,,14.627393,1.0084853,,15.77975,0.11,8.553411500000001,,9.397413621887486
833,0.206,1.0083479,16680,1.0002129000000002,28.772306,28.992376,8.5872555,16.311075,8.53028,0.97,16.311075,834,9.438331,0.9999735999999999,8.572567999999999,834.17755,17830.509073495865,13.482172,,11.80214,1.0084758,,15.774981,0.11,8.542633,,9.38492225524589
834,0.206,1.0084565,16700,1.0002136000000001,28.789684,29.00964,8.5871525,16.311075,8.530211,0.97,16.311075,835,9.441505000000001,0.9999735999999999,8.57244,835.17834,17876.41018152237,13.480974,,12.081261999999999,1.0084652,,15.770554,0.11,8.465677000000001,,9.296581532116877
835,0.206,1.0084373,16720,1.0002145,28.807053000000003,29.026894,8.587116,16.311075,8.53021,0.97,16.311075,836,9.446031,0.9999735999999999,8.57238,836.17926,17921.214228153232,13.479776999999999,,13.215679000000002,1.0084546,,15.767498999999999,0.11,8.522300999999999,,9.358083305951745
836,0.206,1.0084256999999999,16740,1.0002152,28.824406,29.044140000000002,8.587049,16.311075,8.530175999999999,0.97,16.311075,837,9.450648,0.9999735999999999,8.572288499999999,837.18005,17962.39124441147,13.478581,,13.301646,1.0084449,,15.764554,0.11,8.4961605,,9.332594591392768
837,0.206,1.0084007,16760,1.0002155000000001,28.841746999999998,29.061369,8.587035,16.311075,8.530196,0.97,16.311075,838,9.462949,0.9999735999999999,8.57225,838.18066,17998.258213043213,13.477387,,19.75074,1.0084344,,15.769310999999998,0.11,8.539797,,9.377044534527991
838,0.206,1.0084084,16780,1.0002164,28.859087,29.078588,8.587009,16.311075,8.530205,0.97,16.311075,839,9.47066,0.9999735999999999,8.572202,839.1815,18037.184673786163,13.476194,,15.924656,1.0084238,,15.769499,0.11,8.531464,,9.367917063483958
839,0.206,1.0084007,16800,1.0002171,28.876410999999997,29.095802000000003,8.586967,16.311075,8.530197,0.97,16.311075,840,9.478588,0.9999735999999999,8.572133000000001,840.1824,18077.66979122162,13.475003,,16.121069,1.0084141,,15.769917499999998,0.11,8.515023,,9.350757639611682
840,0.206,1.0083853,16820,1.0002176999999999,28.893722999999998,29.113004999999998,8.586928,16.311075,8.530192,0.97,16.311075,841,9.489055,0.9999735999999999,8.572072,841.1831,18116.433019161224,13.473814,,18.273003,1.0084046,,15.772892,0.11,8.520945,,9.359601973556373
841,0.206,1.0083891999999999,16840,1.0002186,28.911032000000002,29.130197999999996,8.586862,16.311075,8.530159,0.97,16.311075,842,9.49847,0.9999735999999999,8.57198,842.1841,18161.1435046196,13.472626000000002,,17.409229999999997,1.0083950000000002,,15.774835000000001,0.11,8.494774000000001,,9.329317002212106
842,0.206,1.0083642,16860,1.0002191999999999,28.928320000000003,29.147383,8.586841,16.311075,8.530172,0.97,16.311075,843,9.510514,0.9999735999999999,8.571936,843.1848,18203.364938020703,13.471438000000001,,19.64258,1.0083843000000001,,15.779425,0.11,8.534493,,9.371689336304767
843,0.206,1.0083295,16880,1.0002198,28.945604,29.16455,8.586826,16.311075,8.530191,0.97,16.311075,844,9.52256,0.9999735999999999,8.571898,844.18555,18239.42149329185,13.470253,,19.6692,1.0083737,,15.784034,0.11,8.540035000000001,,9.379730383395632
844,0.206,1.0083449,16900,1.0002205,28.96288,29.181711,8.586768,16.311075,8.530168,0.97,16.311075,845,9.530989,0.9999735999999999,8.571816,845.1864,18275.706730604168,13.469069000000001,,16.636385,1.0083642,,15.785043,0.11,8.50239,,9.336179059597844
845,0.206,1.0083469,16920,1.0002214,28.980140000000002,29.198866,8.586694999999999,16.311075,8.530128,0.97,16.311075,846,9.532496,0.9999735999999999,8.57172,846.1872599999999,18320.838974714283,13.467885999999998,,10.797889,1.0083545,,15.779147,0.11,8.490964,,9.329282602614468
846,0.206,1.0083334000000002,16940,1.000222,28.997395,29.216005,8.586641,16.311075,8.5301075,0.97,16.311075,847,9.540727,0.9999735999999999,8.571643,847.18805,18356.185700654984,13.466705,,16.495325,1.0083449,,15.779991,0.11,8.506015,,9.344220224731243
847,0.206,1.0083141,16960,1.0002226,29.014631,29.233137,8.586533,16.311075,8.530033,0.97,16.311075,848,9.541297,0.9999735999999999,8.571511,848.1887,18395.43807125092,13.465525,,10.016167,1.0083344,,15.773193,0.11,8.459709,,9.295946106767612
848,0.206,1.0081853,16980,1.0002229999999999,29.031864000000002,29.250252000000003,8.586526,16.311075,8.53006,0.97,16.311075,849,9.548881,0.9999735999999999,8.571484,849.18933,18437.790692567825,13.464345999999999,,15.97206,1.0083247,,15.773431,0.11,8.548669,,9.389271267281757
849,0.206,1.0082988000000002,17000,1.0002235000000002,29.04908,29.267363,8.586468,16.311075,8.530035,0.97,16.311075,850,9.561,0.9999735999999999,8.571402,850.1899400000001,18479.005745649334,13.463169,,19.841808,1.0083151,,15.778217000000001,0.11,8.501477000000001,,9.337253323934112
850,0.206,1.0082978,17020,1.0002241,29.066290000000002,29.284464,8.586411,16.311075,8.530012,0.97,16.311075,851,9.568567,0.9999735999999999,8.571323,851.19073,18522.1062810421,13.461993,,15.991878,1.0083046,,15.778471,0.11,8.504824000000001,,9.340021028073306
851,0.206,1.0082824000000001,17040,1.0002248,29.083492,29.301554,8.586343,16.311075,8.529977,0.97,16.311075,852,9.572344000000001,0.9999735999999999,8.571232,852.1915,18558.774992465973,13.460819,,12.777795,1.0082949,,15.774948,0.11,8.493580999999999,,9.327429276335437
852,0.206,1.0055648000000001,17060,1.0002222,29.10068,29.318544,8.586345,16.311075,8.530012,0.97,16.311075,853,9.576253999999999,0.9999735999999999,8.571237,853.1896,18604.522198200226,13.459646,,12.902436,1.0082853,,15.771581,0.11,8.575256,,9.41647589543857
853,0.206,1.0082718000000002,17080,1.0002229999999999,29.117863,29.335615,8.586300999999999,16.311075,8.530002,0.97,16.311075,854,9.587131,0.9999735999999999,8.57117,854.1904,18637.232686042782,13.458473999999999,,18.856722,1.0082757,,15.775191,0.11,8.514777,,9.35203829900298
854,0.206,1.0082517,17100,1.0002239,29.135036,29.35268,8.586265,16.311075,8.529997999999999,0.97,16.311075,855,9.591445,0.9999735999999999,8.571111,855.1914,18679.507662534717,13.457304,,13.267856,1.0082661,,15.772260999999999,0.11,8.519707,,9.360887397735354
855,0.206,1.0081526,17120,1.0002244,29.152199,29.369723999999998,8.586262,16.311075,8.530028,0.97,16.311075,856,9.604638000000001,0.9999735999999999,8.571085,856.192,18711.686683893204,13.456135,,20.876707,1.0082564,,15.778225,0.11,8.549855,,9.391074849166447
856,0.206,0.99948895,17140,1.0002148000000002,29.169348,29.386467,8.586212,16.311075,8.530012,0.97,16.311075,857,9.612553,0.9999735999999999,8.571102,857.1841,18751.436697006222,13.454967499999999,,16.388521,1.0082469,,15.778935999999998,0.11,8.585492,,9.430279098246697
857,0.206,1.0078124,17160,1.0002149,29.186490000000003,29.403484000000002,8.586216,16.311075,8.530047999999999,0.97,16.311075,858,9.614758,0.9999735999999999,8.571085,858.18445,18785.607363939285,13.453801,,11.496147,1.0082372,,15.773945999999999,0.11,8.556315,,9.397733116179275
858,0.206,1.0082132,17180,1.0002158,29.203619,29.420509999999997,8.586152,16.311075,8.530018,0.97,16.311075,859,9.612909,0.9999735999999999,8.570999,859.18536,18820.603157520294,13.452637,,8.019101,1.0082276,,15.764918,0.11,8.4975,,9.334688979765962
859,0.206,1.0081315,17200,1.0002164,29.220740000000003,29.437517,8.586139999999999,16.311075,8.530038000000001,0.97,16.311075,860,9.615359,0.9999735999999999,8.570966,860.18604,18864.28732776642,13.451473000000002,,11.711803,1.008218,,15.760204000000002,0.11,8.541792999999998,,9.382542020767398
860,0.206,1.0081084,17220,1.0002166,29.237842999999998,29.454517,8.586134,16.311075,8.530066,0.97,16.311075,861,9.620314,0.9999735999999999,8.570936999999999,861.1865,18903.10708260536,13.450311,,13.873039000000002,1.0082084,,15.758011999999999,0.11,8.54664,,9.385806848136461
