,Iteration,ReturnStepMax,ReturnMax,IWNorm2,IWLastEpisode,IWNorm1,IWMin,DenMISELogLast,TimeElapsed,MISE,ReturnLastEpisode,LQGmu01,DenMISELogFirst,ReturnMin,SqrtESSClassic,ReturnAbsMax,DenMISEMeanLog,IWFirstEpisode,LQGmu1,ReturnMean,Bound,IWMean,URet,LQGsigma,TimestepsSoFar,IWMax,target_sum_log_mean
783,784,0.9998855,16.659565,28.340828000000002,1.024693,784.3756,,15.1792345,15697.82302427292,8.531350999999999,8.532923,0.193,6.855811999999999,,27.676525,16.659565,15.623531,,0.96,8.630262,9.735228,1.0004791,9.37115158523064,0.11,15680,1.0263761999999998,2.7796540000000003
784,785,0.9998855,16.659565,28.35843,1.0232966000000001,785.3749,,14.390637,15734.088429450989,8.531373,8.554541,0.193,6.8545375,,27.694582,16.659565,15.621960999999999,,0.96,8.630165,9.734465,1.0004776,9.395475058359263,0.11,15700,1.0263419,2.7944746
785,786,0.9998855,16.659565,28.376106,1.0256021999999998,786.3766,,17.25382,15769.809257268906,8.531343,8.494846,0.193,6.853264299999999,,27.712631,16.659565,15.624039000000002,,0.96,8.629992999999999,9.733652000000001,1.0004791,9.33062648080776,0.11,15720,1.0263072,2.8129025000000003
786,787,0.9998855,16.659565,28.393704999999997,1.0238216999999998,787.3764,,18.288542,15805.954918146133,8.531365,8.548036999999999,0.193,6.851992999999999,,27.730666999999997,16.659565,15.627424,,0.96,8.6298895,9.732892,1.0004783000000002,9.390597927546859,0.11,15740,1.0262729,2.8325965
787,788,0.9998855,16.659565,28.411346,1.0251397,788.3777,,14.559722,15840.04692554474,8.531352,8.510534,0.193,6.850723299999999,,27.748692,16.659565,15.626068,,0.96,8.629738,9.732097999999999,1.0004793,9.349513647405717,0.11,15760,1.0262387,2.8475102999999997
788,789,0.9998855,16.659565,28.428990000000002,1.0255417,789.3794,,15.439292000000002,15876.046527147293,8.531322,8.494442,0.193,6.849455,,27.766706,16.659565,15.625832999999998,,0.96,8.629566,9.731289,1.0004809000000001,9.328150411853391,0.11,15780,1.0262045,2.8635015
789,790,0.9998855,16.659565,28.446628999999998,1.0257245000000002,790.3812,,15.855426000000001,15912.018926620483,8.531274,8.478877,0.193,6.848188400000001,,27.784706,16.659565,15.626125,,0.96,8.629375,9.730463,1.0004826,9.313708234527144,0.11,15800,1.0261707,2.879979
790,791,0.9998855,16.659565,28.463959000000003,1.0173531999999998,791.3747599999999,,15.304973,15952.956948518753,8.531263000000001,8.577408,0.193,6.8469234,,27.802694,16.659565,15.625720000000001,,0.96,8.62931,9.729677,1.0004737,9.422062420399213,0.11,15820,1.0261364,2.8957088
791,792,0.9998855,16.659565,28.481522,1.0240989999999999,792.3752400000001,,17.635302,15993.63426542282,8.531285,8.545657,0.193,6.845659700000001,,27.820679,16.659565,15.628257000000001,,0.96,8.629205,9.728925,1.0004737,9.381814122890383,0.11,15840,1.0261027,2.9143496
792,793,0.9998855,16.659565,28.499113,1.0252678,793.3767,,18.658628,16033.043049097061,8.531263000000001,8.500523,0.193,6.844398,,27.838646,16.659565,15.632079999999998,,0.96,8.629043,9.728129,1.000475,9.337876311140338,0.11,15860,1.0260689,2.9342349999999997
793,794,0.9998855,16.659565,28.516721999999998,1.0258771,794.37897,,13.769134,16076.167804002762,8.531189,8.456009,0.193,6.843137700000001,,27.856602000000002,16.659565,15.629735,,0.96,8.628824,9.7272835,1.0004773,9.291294509257812,0.11,15880,1.0260352,2.9479132000000003
794,795,0.9998855,16.659565,28.533967999999998,1.0160868,795.3712,,18.018675,16113.150967121122,8.531172999999999,8.580790499999999,0.193,6.841879400000001,,27.874540000000003,16.659565,15.63274,,0.96,8.628764,9.726498,1.000467,9.426498624133623,0.11,15900,1.0260013000000001,2.9668902999999998
795,796,0.9998855,16.659565,28.55152,1.024866,796.37244,,13.480841,16160.222926139832,8.531158,8.510311,0.193,6.840622,,27.892471,16.659565,15.630035000000001,,0.96,8.628614,9.725715,1.0004679,9.349235660433179,0.11,15920,1.0259676,2.9801295
796,797,0.9998855,16.659565,28.56905,1.0245386,797.3734,,14.564859,16199.623039007187,8.531158999999999,8.524757000000001,0.193,6.8393664,,27.910393,16.659565,15.6287,,0.96,8.628485000000001,9.724949,1.0004685,9.362176730759954,0.11,15940,1.0259343,2.9946954
797,798,0.9998855,16.659565,28.586584000000002,1.0248895,798.3747599999999,,10.893013,16239.54221725464,8.531145,8.508151,0.193,6.838113000000001,,27.928303000000003,16.659565,15.622767000000001,,0.96,8.628333,9.724169,1.0004696,9.343089216554882,0.11,15960,1.0259011,3.004624
798,799,0.9998855,16.659565,28.604078,1.0241566999999998,799.3753,,12.8820915,16277.401939630508,8.531152,8.532067999999999,0.193,6.836860000000001,,27.946201000000002,16.659565,15.619339000000002,,0.96,8.628213,9.723412,1.0004697,9.371425296927573,0.11,15980,1.0258677999999999,3.017016
799,800,0.9998855,16.659565,28.621592,1.0248728999999999,800.3767,,13.193531,16319.922881364822,8.5311365,8.506707,0.193,6.8356094,,27.964088,16.659565,15.616304999999999,,0.96,8.628061,9.722633,1.0004709,9.3424579943379,0.11,16000,1.0258346,3.0297674999999997
800,801,0.9998855,16.659565,28.639093,1.0247633,801.3779,,19.719265,16347.747969150545,8.531129,8.515410000000001,0.193,6.83436,,27.981958000000002,16.659565,15.621428,,0.96,8.62792,9.721865,1.0004718000000001,9.351325973856703,0.11,16020,1.0258013000000001,3.0506337
801,802,0.9998855,16.659565,28.656576,1.0246070999999999,802.37915,,17.553907000000002,16398.9715154171,8.531128,8.520324,0.193,6.833112700000001,,27.999826000000002,16.659565,15.623839000000002,,0.96,8.627787,9.721105,1.0004728,9.355424628661355,0.11,16040,1.025768,3.0687478
802,803,0.9998855,16.659565,28.674028000000003,1.0240179,803.3797599999999,,12.109903,16440.47542262077,8.531134,8.530643,0.193,6.8318667,,28.017681,16.659565,15.619463,,0.96,8.627665499999999,9.720352,1.0004728999999999,9.371389816631737,0.11,16060,1.0257353,3.0800369
803,804,0.9998855,16.659565,28.691402000000004,1.0220433,804.3783,,14.092153,16486.388941049576,8.531152,8.556983,0.193,6.830622,,28.035517,16.659565,15.617563,,0.96,8.627578,9.719613,1.0004705,9.401538509385912,0.11,16080,1.0257025,3.0937603
804,805,0.9998855,16.659565,28.708790000000004,1.0226936,805.3776,,16.694765,16521.62628507614,8.531178,8.557164,0.193,6.829378999999999,,28.053347,16.659565,15.618901000000001,,0.96,8.627491000000001,9.718884,1.0004691,9.397337756741203,0.11,16100,1.0256697,3.110684
805,806,0.9998855,16.659565,28.726260999999997,1.0252727,806.3796,,15.659557000000001,16568.093091726303,8.531129,8.476574000000001,0.193,6.828137400000001,,28.071163000000002,16.659565,15.618954,,0.96,8.627303,9.718081,1.0004709999999999,9.308702258161,0.11,16120,1.0256369,3.1262844
806,807,0.9998855,16.659565,28.743685,1.0242904,807.3806,,12.798703999999999,16610.9746696949,8.531123,8.5169935,0.193,6.8268976,,28.088974,16.659565,15.61546,,0.96,8.627166,9.717322,1.0004716,9.359038880255246,0.11,16140,1.0256041999999999,3.1382997
807,808,0.9998855,16.659565,28.761095,1.0241069,808.38135,,14.999092000000001,16656.119891166687,8.531122,8.524498,0.193,6.825659299999999,,28.106765999999997,16.659565,15.614697,,0.96,8.627039,9.716571,1.000472,9.36580851879236,0.11,16160,1.025572,3.1530080000000003
808,809,0.9998855,16.659565,28.778477000000002,1.0236635,809.3817,,15.484058,16701.387506723404,8.5311365,8.538813000000001,0.193,6.8244224,,28.12455,16.659565,15.614533999999999,,0.96,8.62693,9.715836,1.0004718000000001,9.378355645094118,0.11,16180,1.0255391999999999,3.1682792
809,810,0.9998855,16.659565,28.795881,1.0244683,810.38306,,18.103912,16741.885006427765,8.531125,8.511578,0.193,6.823187,,28.142324,16.659565,15.617609,,0.96,8.626788000000001,9.715076,1.0004728999999999,9.350550751175604,0.11,16200,1.0255068999999999,3.1867482999999996
810,811,0.9998855,16.659565,28.813278000000004,1.0245777,811.3843400000001,,17.478535,16795.022864818573,8.531107,8.505400999999999,0.193,6.8219533,,28.160084,16.659565,15.619906,,0.96,8.626636999999999,9.714312,1.0004739,9.342771373636344,0.11,16220,1.0254747,3.2044007999999997
811,812,0.9998855,16.659565,28.830665999999997,1.024521,812.38574,,16.230469,16836.82160449028,8.531095,8.509875,0.193,6.820721000000001,,28.177834999999998,16.659565,15.620657999999999,,0.96,8.626495,9.713553,1.000475,9.343830121930203,0.11,16240,1.0254424000000002,3.2204726000000004
812,813,0.9998855,16.659565,28.848021999999997,1.0240444,813.3866,,12.975357,16879.089587450027,8.531096,8.524842,0.193,6.819489999999999,,28.195576000000003,16.659565,15.617401999999998,,0.96,8.626369,9.712811,1.0004754999999999,9.36151680371155,0.11,16260,1.02541,3.2325006000000003
813,814,0.9998855,16.659565,28.865408000000002,1.0250009,814.3884,,15.939963,16921.525964975357,8.531048,8.476471,0.193,6.818261,,28.2133,16.659565,15.617802,,0.96,8.626185000000001,9.712019999999999,1.0004772,9.310462720524235,0.11,16280,1.0253783,3.2481419999999996
814,815,0.9998855,16.659565,28.88277,1.0247605,815.3901,,13.657173,16967.343065023422,8.531011,8.487261,0.193,6.8170333,,28.23102,16.659565,15.615397,,0.96,8.626014999999999,9.711242,1.0004786,9.32310082222284,0.11,16300,1.0253459999999999,3.260944
815,816,0.9998855,16.659565,28.900103,1.0239995000000002,816.3911,,21.247688,17004.20144867897,8.531011999999999,8.524172,0.193,6.815807,,28.248728000000003,16.659565,15.6223,,0.96,8.62589,9.710503,1.0004793,9.365864938402815,0.11,16320,1.0253142,3.2830152999999997
816,817,0.9998855,16.659565,28.91742,1.0238479999999999,817.39197,,11.689575,17048.070133209232,8.531009,8.521945,0.193,6.8145823000000005,,28.266422,16.659565,15.617484,,0.96,8.625763000000001,9.709762,1.0004798000000001,9.362816958958703,0.11,16340,1.0252825,3.2933334999999997
817,818,0.9998855,16.659565,28.934573999999998,1.0196707,818.38855,,14.472252,17078.253867387768,8.531023,8.571186,0.193,6.813358999999999,,28.284105,16.659565,15.616087,,0.96,8.625696000000001,9.709039,1.000475,9.412832490682119,0.11,16360,1.0252507,3.3070235
818,819,0.9998855,16.659565,28.951895,1.0245103000000002,819.39,,13.123319,17123.73003435135,8.530992,8.491728,0.193,6.812137,,28.301775,16.659565,15.613044,,0.96,8.625532000000002,9.708272000000001,1.0004761999999998,9.330243510361377,0.11,16380,1.025219,3.319039
819,820,0.9998855,16.659565,28.969203999999998,1.0244546,820.39166,,16.901653,17164.805186271667,8.530961999999999,8.494961,0.193,6.810917,,28.319440000000004,16.659565,15.614614999999999,,0.96,8.625373,9.707508,1.0004777,9.334863659098449,0.11,16400,1.0251876,3.3356326000000003
820,821,0.9998855,16.659565,28.986492,1.0241537,821.39276,,10.528402999999999,17206.190324783325,8.53095,8.510548,0.193,6.809698,,28.337088,16.659565,15.608421,,0.96,8.625233,9.706763,1.0004784,9.344345245920746,0.11,16420,1.0251559000000001,3.3444226
821,822,0.9998855,16.659565,29.003753999999997,1.0236577,822.39355,,17.575232999999997,17245.181201934814,8.530956,8.529187,0.193,6.8084807000000005,,28.354729,16.659565,15.610814000000001,,0.96,8.625116,9.706038000000001,1.0004787,9.368992667978134,0.11,16440,1.0251245,3.3617635000000003
822,823,0.9998855,16.659565,29.020984999999996,1.0230584,823.3937,,16.5778,17276.72266125679,8.530972,8.541106,0.193,6.807265299999999,,28.372355,16.659565,15.611989999999999,,0.96,8.625014,9.705323,1.0004784,9.383490917231144,0.11,16460,1.0250933,3.3778496
823,824,0.9998855,16.659565,29.038096999999997,1.0199285,824.3909,,15.443716,17323.39228725433,8.530987,8.569358,0.193,6.806050999999999,,28.389978000000003,16.659565,15.611785999999999,,0.96,8.624947,9.70461,1.0004745000000002,9.411880793254824,0.11,16480,1.0250620000000001,3.3925165999999995
824,825,0.9998855,16.659565,29.053751000000002,0.97782207,825.3458,,12.22794,17358.8055574894,8.530603,8.599628,0.193,6.804837700000001,,28.407549,16.659565,15.607685,,0.96,8.624916,9.703501,1.0004190999999998,9.447933339169039,0.11,16500,1.0250306999999999,3.403199
825,826,0.9998855,16.659565,29.070997,1.0241439,826.3473,,16.055897,17396.033002138138,8.530585,8.504211,0.193,6.8036265,,28.425144,16.659565,15.608227,,0.96,8.62477,9.702755999999999,1.0004205,9.340543644344242,0.11,16520,1.025,3.418546
826,827,0.9998855,16.659565,29.088245,1.0244976000000001,827.3489999999999,,20.00769,17433.988228082657,8.530549,8.484983,0.193,6.802417,,28.442726,16.659565,15.613548000000002,,0.96,8.6246,9.701996000000001,1.000422,9.320165415834547,0.11,16540,1.0249686,3.4386343999999998
827,828,0.9998855,16.659565,29.105427000000002,1.0228858,828.34924,,11.286666,17472.68071103096,8.530561,8.53918,0.193,6.801208,,28.460302000000002,16.659565,15.608325,,0.96,8.624497,9.701284,1.0004218,9.380409695298216,0.11,16560,1.0249379,3.4481401
828,829,0.9998855,16.659565,29.122653999999997,1.0244077,829.3511,,17.99336,17510.674938440327,8.530525,8.486378,0.193,6.800000999999999,,28.477867,16.659565,15.611201000000001,,0.96,8.6243305,9.700526,1.0004236,9.320752515603925,0.11,16580,1.0249071,3.4657150000000003
829,830,0.9998855,16.659565,29.13972,1.0200812,830.34845,,13.788422,17548.382170200348,8.53054,8.565311,0.193,6.798795699999999,,28.495415,16.659565,15.609005999999999,,0.96,8.624260000000001,9.6998205,1.0004199,9.409189845638746,0.11,16600,1.0248761999999998,3.4781756
830,831,0.9998855,16.659565,29.156902000000002,1.0237036,831.34973,,9.524332000000001,17588.601083993908,8.53053,8.511225,0.193,6.7975917,,28.512964,16.659565,15.601683,,0.96,8.624125,9.699091000000001,1.0004208,9.350508387424117,0.11,16620,1.0248455,3.4854796
831,832,0.9998855,16.659565,29.173954,1.0201483,832.34717,,11.833561999999999,17634.062767744064,8.530548,8.565722000000001,0.193,6.796389,,28.530489000000003,16.659565,15.597157000000001,,0.96,8.624054,9.698391,1.0004171999999998,9.407193460461118,0.11,16640,1.0248146999999999,3.4955373
832,833,0.9998855,16.659565,29.19111,1.0235513,833.3481400000001,,15.109191000000001,17679.609302043915,8.530546000000001,8.520685,0.193,6.7951875,,28.548012,16.659565,15.596570999999999,,0.96,8.62393,9.697672,1.000418,9.359033844315206,0.11,16660,1.024784,3.5095072
833,834,0.9998855,16.659565,29.208292,1.0244096999999999,834.35004,,13.379074,17718.85647201538,8.5305,8.477547999999999,0.193,6.7939878,,28.565520000000003,16.659565,15.593909,,0.96,8.6237545,9.696911,1.0004197,9.306871037095064,0.11,16680,1.0247536,3.5213702000000007
834,835,0.9998855,16.659565,29.225196999999998,1.0167857,835.3443599999999,,12.193168,17754.06772994995,8.530496000000001,8.574288000000001,0.193,6.7927895000000005,,28.58302,16.659565,15.589839000000001,,0.96,8.623694,9.696192,1.0004125,9.418851726723238,0.11,16700,1.0247233,3.5317757000000003
835,836,0.9998855,16.659565,29.24229,1.0223874,836.3443599999999,,17.153185,17796.771414995193,8.530517999999999,8.548558,0.193,6.7915925999999995,,28.600508,16.659565,15.59171,,0.96,8.623605,9.695501,1.0004119,9.389913897022758,0.11,16720,1.024693,3.5480957
836,837,0.9998855,16.659565,29.259401,1.023156,837.3451,,17.887058,17839.59847021103,8.53053,8.534299,0.193,6.7903970000000005,,28.617984999999997,16.659565,15.594451999999999,,0.96,8.623498,9.694802000000001,1.0004123,9.371233919307539,0.11,16740,1.0246627000000001,3.5652544
837,838,0.9998855,16.659565,29.276521999999996,1.0237651,838.34644,,12.093096000000001,17886.087361335754,8.530513000000001,8.505042,0.193,6.789203,,28.635452,16.659565,15.590273000000002,,0.96,8.623357,9.694075,1.0004134,9.33932981879714,0.11,16760,1.0246325,3.5754588
838,839,0.9998855,16.659565,29.293594,1.0225551,839.3466,,17.805418,17925.46441245079,8.530532000000001,8.544555,0.193,6.7880106,,28.652906,16.659565,15.592915,,0.96,8.623263,9.693385000000001,1.0004132,9.385835984141387,0.11,16780,1.0246022,3.5924459000000004
839,840,0.9998855,16.659565,29.310485999999997,1.0176734,840.3419,,17.575928,17963.483579397198,8.530539,8.575603,0.193,6.786819500000001,,28.670351,16.659565,15.595278,,0.96,8.623206,9.692684,1.0004070999999999,9.420321398227971,0.11,16800,1.0245724,3.609114
840,841,0.9998855,16.659565,29.327596999999997,1.0242133,841.3439,,14.524517000000001,17997.753426790237,8.530489,8.473523,0.193,6.7856297,,28.687788,16.659565,15.594006,,0.96,8.623028999999999,9.691929,1.0004089,9.307328009657098,0.11,16820,1.0245421000000001,3.6221212999999994
841,842,0.9998855,16.659565,29.344603000000003,1.0214012,842.34296,,17.934867999999998,18035.746408700947,8.530516,8.559913,0.193,6.7844415,,28.705209999999997,16.659565,15.596784,,0.96,8.622953,9.69125,1.0004073,9.401097902441585,0.11,16840,1.0245123,3.6391451
842,843,0.9998855,16.659565,29.361667999999998,1.0235152,843.3442,,21.099655,18076.05575633049,8.530510000000001,8.514871000000001,0.193,6.7832539999999995,,28.722626,16.659565,15.603310999999998,,0.96,8.622826,9.690539999999999,1.0004083000000001,9.351650164264703,0.11,16860,1.0244825,3.659885
843,844,0.9998855,16.659565,29.378704,1.0227638000000001,844.3447,,12.996646,18118.716803312298,8.530522,8.535455,0.193,6.782068700000001,,28.740026,16.659565,15.6002245,,0.96,8.622722,9.689850999999999,1.0004084,9.373520446401503,0.11,16880,1.0244527,3.6709739999999997
844,845,0.9998855,16.659565,29.395798,1.0247085999999999,845.3473,,9.31945,18158.71666359901,8.530415,8.420996,0.193,6.7808847000000005,,28.75742,16.659565,15.592792999999999,,0.96,8.622483,9.689042,1.0004110000000002,9.245416143940265,0.11,16900,1.0247085999999999,3.6776876000000005
845,846,0.9998855,16.659565,29.41282,1.0230117,846.3481400000001,,19.420393,18199.481277942657,8.53042,8.528489,0.193,6.779702,,28.774803000000002,16.659565,15.597317000000002,,0.96,8.622373,9.688348,1.0004115,9.368768893992543,0.11,16920,1.0246793,3.6963224
846,847,0.9998855,16.659565,29.429696999999997,1.0189979999999998,847.345,,12.131944,18241.31741523743,8.530434,8.568401,0.193,6.778520599999999,,28.792175,16.659565,15.593225,,0.96,8.622309,9.687662,1.0004073,9.411052041018118,0.11,16940,1.024649,3.7063042999999998
847,848,0.9998855,16.659565,29.446678000000002,1.0222392,848.3451,,12.130832,18283.41561675072,8.530455,8.545651,0.193,6.777341000000001,,28.809534000000003,16.659565,15.589144000000001,,0.96,8.622218,9.686986,1.000407,9.382807668066443,0.11,16960,1.0246197,3.7162647000000004
848,849,0.9998855,16.659565,29.463676,1.0230253,849.346,,16.501387,18322.881769180294,8.530453999999999,8.522908000000001,0.193,6.776161999999999,,28.826884999999997,16.659565,15.5902195,,0.96,8.622102,9.686289,1.0004076,9.36306481824573,0.11,16980,1.0245894,3.7313507000000006
849,850,0.9998855,16.659565,29.4806,1.0212092,850.3451,,13.018888,18360.097582101826,8.530475,8.554501,0.193,6.774985000000001,,28.844225,16.659565,15.587194,,0.96,8.622022,9.685616,1.000406,9.397245970477028,0.11,17000,1.0245601,3.7423017
850,851,0.9998855,16.659565,29.497541,1.0218298000000001,851.345,,15.76036,18398.96630930901,8.5304985,8.551559,0.193,6.773809,,28.861557,16.659565,15.587398,,0.96,8.621939,9.684944999999999,1.0004053,9.391253708222658,0.11,17020,1.0245308000000002,3.7564497
851,852,0.9998855,16.659565,29.514494,1.0224966,852.34546,,17.143518,18435.343111753464,8.530515,8.539769999999999,0.193,6.772634500000001,,28.878878000000004,16.659565,15.589220999999998,,0.96,8.621842,9.684269,1.0004054,9.378119044668274,0.11,17040,1.0245016,3.7721882000000004
852,853,0.9998855,16.659565,29.53148,1.0236108,853.3469,,16.154203,18470.713752269745,8.530486,8.492486,0.193,6.771462,,28.896177,16.659565,15.589889000000001,,0.96,8.62169,9.68355,1.0004066999999999,9.32672468458732,0.11,17060,1.0244722,3.7867315
853,854,0.9998855,16.659565,29.548393,1.0219078000000001,854.3469,,16.154207,18509.24350976944,8.530511,8.552216,0.193,6.770289999999999,,28.91348,16.659565,15.59055,,0.96,8.62161,9.682884,1.0004063,9.389184526925668,0.11,17080,1.0244429,3.8012387999999997
854,855,0.9998855,16.659565,29.565321,1.022518,855.3475300000001,,14.757310999999998,18550.75716638565,8.530519,8.53249,0.193,6.7691197,,28.930770000000003,16.659565,15.589573999999999,,0.96,8.621505,9.682203,1.0004065,9.373593030194991,0.11,17100,1.0244136000000001,3.814079
855,856,0.9998855,16.659565,29.582116999999997,1.0189222,856.34454,,11.106489999999999,18598.242851257324,8.530539,8.5714035,0.193,6.767950999999999,,28.948047999999996,16.659565,15.584337,,0.96,8.621447,9.681536,1.0004024999999999,9.409689602953543,0.11,17120,1.0243843000000001,3.8226199999999997
856,857,0.9998855,16.659565,29.599047,1.0230546,857.3457,,18.03213,18641.282669067383,8.530532000000001,8.516453,0.193,6.766783,,28.965315000000004,16.659565,15.5871935,,0.96,8.621324000000001,9.680843,1.0004034,9.35314390404798,0.11,17140,1.0243549,3.8392272000000003
857,858,0.9998855,16.659565,29.615957,1.0228614,858.3467,,22.73142,18681.870294094086,8.530539,8.526848,0.193,6.7656174,,28.982574,16.659565,15.595523000000002,,0.96,8.621213000000001,9.680164,1.000404,9.36409790953187,0.11,17160,1.0243255999999998,3.8612723
858,859,0.9998855,16.659565,29.632679,1.0174826,859.3423,,4.776766,18725.545100927357,8.53054,8.567883,0.193,6.764452499999999,,28.999816999999997,16.659565,15.58293,,0.96,8.621152,9.679483,1.0003985,9.409958421668655,0.11,17180,1.0242974,3.8623583
859,860,0.9998855,16.659565,29.649571999999996,1.0227892,860.3434,,16.83295,18761.05202770233,8.530542,8.524047999999999,0.193,6.763289,,29.017059999999997,16.659565,15.584381,,0.96,8.621038,9.6788025,1.0003992,9.360270851662124,0.11,17200,1.024268,3.8774667000000003
860,861,0.9998855,16.659565,29.665492999999998,0.9944574,861.31604,,10.623994,18803.72357559204,8.530344,8.593779,0.193,6.762127,,29.034273,16.659565,15.57862,,0.96,8.621007,9.677923,1.000367,9.440231211371758,0.11,17220,1.0242396999999999,3.8852959000000005
861,862,0.9998855,16.659565,29.682362,1.0224401,862.3166,,16.910091,18846.8384783268,8.530357,8.534241,0.193,6.760966000000001,,29.051481,16.659565,15.580165,,0.96,8.620906,9.677257,1.0003673,9.371955314193997,0.11,17240,1.0242103,3.9004314
862,863,0.9998855,16.659565,29.69919,1.0215707,863.3167,,12.671656,18888.403034687042,8.530378,8.550493,0.193,6.759806599999999,,29.068695,16.659565,15.576797000000001,,0.96,8.620825,9.676599000000001,1.000367,9.388320590469363,0.11,17260,1.0241821,3.9106197
863,864,0.9998855,16.659565,29.716068,1.0233375,864.3182,,13.6062355,18932.27161955833,8.530345,8.486781,0.193,6.758648399999999,,29.085886,16.659565,15.574515,,0.96,8.62067,9.675888,1.0003681999999998,9.32206745580582,0.11,17280,1.0241537,3.9218683
864,865,0.9998855,16.659565,29.732878000000003,1.0215901,865.3182400000001,,20.845247,18973.884171962738,8.530368,8.552155,0.193,6.7574916,,29.103077000000003,16.659565,15.580607999999998,,0.96,8.62059,9.675234,1.0003679,9.393088526084133,0.11,17300,1.0241244,3.9414575
865,866,0.9998855,16.659565,29.749706,1.0222772,866.3189,,15.527345,19005.70482301712,8.530380000000001,8.533128999999999,0.193,6.756336,,29.12025,16.659565,15.580547,,0.96,8.620489,9.674571,1.0003681999999998,9.37254637041992,0.11,17320,1.0240961,3.9548616
866,867,0.9998855,16.659565,29.766544,1.0229297,867.3201,,19.827686,19040.441374540333,8.530368,8.508738000000001,0.193,6.7551823,,29.137415,16.659565,15.585448000000001,,0.96,8.62036,9.673885,1.0003692,9.346311087567717,0.11,17340,1.0240678,3.9731956
867,868,0.9998855,16.659565,29.783356,1.0223582,868.3209,,15.939489000000002,19080.414152383804,8.530372999999999,8.528119,0.193,6.7540298,,29.15457,16.659565,15.585856,,0.96,8.6202545,9.673217,1.0003697,9.368094307584528,0.11,17360,1.0240395,3.9870074
868,869,0.9998855,16.659565,29.80015,1.0221065999999999,869.3215,,17.506153,19124.02692508697,8.530386,8.536843,0.193,6.752878,,29.171715000000003,16.659565,15.588065,,0.96,8.620159,9.672559,1.0003699000000001,9.377105698132636,0.11,17380,1.0240110999999998,4.002589700000001
869,870,0.9998855,16.659565,29.816826000000002,1.0188736999999999,870.31885,,12.400545,19165.618124961853,8.530403,8.567505,0.193,6.751728,,29.18885,16.659565,15.584399,,0.96,8.620097999999999,9.6719055,1.0003664,9.409490200459324,0.11,17400,1.0239829,4.012264
870,871,0.9998855,16.659565,29.833634999999997,1.0230858,871.3204,,20.210009,19202.570750236508,8.5303755,8.494087,0.193,6.750579400000001,,29.205975,16.659565,15.589711999999999,,0.96,8.619953,9.671208,1.0003679,9.330157755231554,0.11,17420,1.0239545,4.030887
871,872,0.9998855,16.659565,29.850422,1.02264,872.3216,,15.802892000000002,19238.832460165024,8.530365,8.511605,0.193,6.749431599999999,,29.223090999999997,16.659565,15.589960000000001,,0.96,8.619829,9.670529,1.0003688,9.352013284738957,0.11,17440,1.0239272,4.0444126
872,873,0.9998855,16.659565,29.867184,1.0222207,873.3222699999999,,13.41978,19275.90778064728,8.53037,8.527280000000001,0.193,6.748286,,29.240194,16.659565,15.587472,,0.96,8.619723,9.6698675,1.0003692,9.366432740597936,0.11,17460,1.0238988000000002,4.0551767
873,874,0.9998855,16.659565,29.883957000000002,1.0226917,874.3236699999999,,14.566067000000002,19317.322175741203,8.530356,8.508652,0.193,6.747141,,29.257292,16.659565,15.586303,,0.96,8.619596000000001,9.669188,1.0003704,9.344810933182783,0.11,17480,1.0238706,4.067229
874,875,0.9998855,16.659565,29.900599,1.019172,875.3214,,15.29994,19356.066490888603,8.530374,8.56353,0.193,6.7459974,,29.274378000000002,16.659565,15.585976,,0.96,8.619532000000001,9.668541000000001,1.0003673,9.409557073538316,0.11,17500,1.0238432,4.0800877
875,876,0.9998855,16.659565,29.917263000000002,1.0200227,876.3200699999999,,10.503019,19397.8477628231,8.530391999999999,8.556989999999999,0.193,6.7448554000000005,,29.291452000000003,16.659565,15.580176000000002,,0.96,8.61946,9.667895,1.0003654,9.40032621778999,0.11,17520,1.0238148999999999,4.0874424
876,877,0.9998855,16.659565,29.934008000000002,1.0226722,877.3214,,13.685317999999999,19438.8195707798,8.530377,8.506332,0.193,6.7437143,,29.308517,16.659565,15.578018,,0.96,8.619330999999999,9.667218,1.0003664,9.34105045205084,0.11,17540,1.0237875,4.0984125
877,878,0.9998855,16.659565,29.950739000000002,1.0224849,878.3226,,12.140875,19478.38004684448,8.530366,8.512056,0.193,6.7425747000000005,,29.325573,16.659565,15.574101999999998,,0.96,8.619209,9.666546,1.0003674,9.348794347263508,0.11,17560,1.0237592,4.107598
878,879,0.9998855,16.659565,29.967468,1.0227754999999998,879.3240400000001,,19.744373,19523.565176725388,8.530349000000001,8.501923,0.193,6.741436500000001,,29.34262,16.659565,15.578844,,0.96,8.619076,9.665869,1.0003686,9.336847322794943,0.11,17580,1.0237319999999999,4.125412
879,880,0.9998855,16.659565,29.984165,1.0219274,880.32465,,20.97641,19576.149525165558,8.53036,8.535533000000001,0.193,6.740299,,29.359652,16.659565,15.584979,,0.96,8.61898,9.665221,1.000369,9.376448488487997,0.11,17600,1.0237045,4.1445856
880,881,0.9998855,16.659565,30.00088,1.0228263000000002,881.3262,,12.458369,19613.13674545288,8.530330000000001,8.490015,0.193,6.739164,,29.376678000000002,16.659565,15.581432000000001,,0.96,8.6188345,9.664534,1.0003703000000002,9.32498976229297,0.11,17620,1.0236771999999998,4.154048
