,LQGmu1,Iteration,MISE,ReturnMin,DenMISELogLast,DenMISELogFirst,ReturnMean,URet,IWMax,SqrtESSClassic,IWLastEpisode,IWFirstEpisode,DenMISEMeanLog,ReturnLastEpisode,IWMean,ReturnAbsMax,ReturnMax,LQGsigma,target_sum_log_mean,TimestepsSoFar,IWNorm1,IWNorm2,LQGmu01,IWMin,TimeElapsed,ReturnStepMax,Bound
806,-1.0,807,14.985198,,14.722076000000001,14.915026000000001,13.727444,18.39028514393868,25.429344,7.074151,12.342447,,8.811107000000002,16.666382000000002,0.89934903,17.253866,17.253866,0.11,-838.9162,16140,725.7746599999999,102.5953,-0.524,,17300.134437561035,0.99999976,19.863201
807,-1.0,808,17.291819,,13.3104,14.913788,13.730938,18.257377531581227,18.637856,8.090489,8.256541,,8.816543,16.55022,1.036698,17.253866,17.253866,0.11,-827.3344,16160,837.6519999999999,103.53538499999999,-0.453,,17342.939851999286,0.99999976,21.557041
808,-1.0,809,15.275735999999998,,15.273462,14.912551,13.734694000000001,18.497044939436304,23.972893,7.199926,0.17607655,,8.82456,16.769085,0.91690075,17.253866,17.253866,0.11,-836.33655,16180,741.7727,103.02505,-0.521,,17371.495281219482,0.99999976,20.068525
809,-1.0,810,17.404442,,19.445395,14.911315,13.738081,18.18818898400797,17.759672,8.133832,10.93474,,8.837561,16.479689,1.0437318000000002,17.253866,17.253866,0.11,-826.4664,16200,845.4227,103.93905,-0.461,,17400.543892383575,0.99999976,21.646936
810,-1.0,811,17.225012,,16.517706,14.910081,13.741568,18.287842501474106,17.71809,8.236972999999999,16.163273,,8.8470745,16.564756,1.0329919,17.253866,17.253866,0.11,-824.5039,16220,837.7564,101.70683000000001,-0.455,,17439.51002621651,0.99999976,21.414382999999997
811,-1.0,812,17.694735,,4.3478866,14.908848999999998,13.745157,18.371150203856235,15.975970000000002,8.161685,13.216817,,8.841566,16.656166,1.0614848999999997,17.253866,17.253866,0.11,-826.02124,16240,861.9258,105.60635,-0.472,,17483.524150848392,0.99999976,21.92275
812,-1.0,813,16.570839000000003,,13.476516,14.9076185,13.748707999999999,18.341651745944084,20.320051,7.6640825,20.201086,,8.847333,16.631617000000002,0.9947345,17.253866,17.253866,0.11,-830.3472,16260,808.7192,105.520676,-0.508,,17519.179122924805,0.99999976,21.073364
813,-1.0,814,13.932923,,9.923525999999999,14.906389,13.752320000000001,18.408278448037454,37.954453,6.7384509999999995,31.965854999999998,,8.8486395,16.689176999999997,0.8368554,17.253866,17.253866,0.11,-834.1646,16280,681.2003,101.09153,-0.542,,17556.094840049744,0.99999976,19.053942000000003
814,-1.0,815,16.791803,,15.179701000000001,14.905160999999998,13.755901999999999,18.39720679026748,19.610062,7.782329600000001,18.225026999999997,,8.856199,16.67236,1.0079283,17.253866,17.253866,0.11,-828.3692,16300,821.4615,105.5547,-0.509,,17597.612566947937,0.99999976,21.225918
815,-1.0,816,17.441515,,16.551863,14.903935,13.759367000000001,18.296531373821907,15.311779999999999,8.334643,7.921964599999999,,8.865629,16.582975,1.0464149999999999,17.253866,17.253866,0.11,-822.66296,16320,853.8746,102.44884499999999,-0.477,,17631.300859451294,0.99999976,21.581789999999998
816,-1.0,817,16.885182999999998,,14.148852999999999,14.90271,13.762865,18.337980526566678,20.524353,7.812753,19.635792000000002,,8.872145,16.616954999999997,1.0137635,17.253866,17.253866,0.11,-826.79047,16340,828.2448,106.0119,-0.512,,17677.227950811386,0.99999976,21.302029
817,-1.0,818,17.484951000000002,,14.629104000000002,14.901487,13.766406,18.387772965240575,15.040575,8.441724,15.040575,,8.87919,16.659403,1.0490952,17.253866,17.253866,0.11,-820.86707,16360,858.15985,101.656944,-0.479,,17715.056977033615,0.99999976,21.57271
818,-1.0,819,16.947535000000002,,12.114198,14.900266,13.769955,18.389443295575568,15.5278,8.596575999999999,7.8986163000000005,,8.883192,16.673372,1.0165700999999998,17.253866,17.253866,0.11,-817.65906,16380,832.5709,96.84914,-0.464,,17749.849015951153,0.99999976,20.961660000000002
819,-1.0,820,17.10685,,15.942186999999999,14.899045000000001,13.773479,18.37944936281785,19.258831,8.03322,15.194780999999999,,8.891812,16.660265,1.0270172,17.253866,17.253866,0.11,-823.5146,16400,842.1542,104.83395,-0.511,,17790.194194316864,0.99999976,21.402476999999998
820,-1.0,821,17.555597,,12.632438,14.897826,13.776851999999998,18.25718817038027,14.471429999999998,8.558177,12.119871,,8.896393,16.541332,1.0535703,17.253866,17.253866,0.11,-818.80255,16420,864.9812,101.07073000000001,-0.486,,17831.31206250191,0.99999976,21.587734
821,-1.0,822,15.304305,,13.140735000000001,14.896609,13.780326,18.348474995774684,21.682917,8.442949,15.303284,,8.901612,16.63316,0.9175496,17.253866,17.253866,0.11,-809.9214,16440,754.22577,89.33202,-0.433,,17869.905841827393,0.99999976,19.39147
822,-1.0,823,16.000723,,16.027493,14.895392999999999,13.783835999999999,18.39684215604705,16.965526999999998,8.754959,13.188456,,8.910164,16.669560999999998,0.9595530999999999,17.253866,17.253866,0.11,-810.70557,16460,789.7122,90.2017,-0.445,,17907.645102739334,0.99999976,19.94223
823,-1.0,824,17.400370000000002,,10.456779,14.894178,13.787417000000001,18.459573912224137,13.835982000000001,8.817288000000001,11.257223,,8.911985000000001,16.734575,1.0440657,17.253866,17.253866,0.11,-814.51276,16480,860.3102,97.57084,-0.477,,17948.97624015808,0.99999976,21.314014
824,-1.0,825,15.409320999999998,,17.281422,14.892966,13.790820000000002,18.312402425784732,21.086733,8.576564999999999,5.944934,,8.922177,16.594557000000002,0.9238079,17.253866,17.253866,0.11,-806.6821,16500,762.1415400000001,88.86326600000001,-0.431,,18000.220106601715,0.99999976,19.432812
825,-1.0,826,16.769594,,13.576331,14.891754,13.794313,18.40131697735173,21.479574,8.081242999999999,18.975752,,8.927713,16.676231,1.0070378,17.253866,17.253866,0.11,-818.5165400000001,16520,831.81323,102.93135,-0.519,,18037.252076387405,0.99999976,21.039696
826,-1.0,827,17.292332000000002,,9.244153,14.890545000000001,13.797857,18.443100358251236,13.227151000000001,9.015532,8.709924,,8.928096,16.725216,1.0375338,17.253866,17.253866,0.11,-811.00287,16540,858.0404699999999,95.17358399999999,-0.474,,18078.44949746132,0.99999976,21.119919
827,-1.0,828,16.527416,,10.008983,14.889337,13.801298999999998,18.360161626559137,24.735125,7.9062551999999995,17.776192,,8.929438000000001,16.64697,0.9925469000000001,17.253866,17.253866,0.11,-817.7548,16560,821.82886,103.94666,-0.527,,18122.99176645279,0.99999976,20.892029
828,-1.0,829,17.551537,,9.413363,14.888129000000001,13.804607,18.259936128812434,13.271084,9.023866,10.760317,,8.930003999999998,16.544708,1.0533837,17.253866,17.253866,0.11,-810.61755,16580,873.2551,96.77173,-0.485,,18165.46575450897,0.99999976,21.37559
829,-1.0,830,17.65752,,9.114105,14.886923999999999,13.808126999999999,18.45724705059822,14.406243,8.922546,12.806239,,8.9302845,16.726902,1.0598708000000001,17.253866,17.253866,0.11,-811.1133,16600,879.69275,98.59212,-0.495,,18204.184910297394,0.99999976,21.524995999999998
830,-1.0,831,17.619587,,15.001610000000001,14.885719,13.8115835,18.398456205412376,15.641513,8.738214,15.601958999999999,,8.937654,16.679282999999998,1.0577551,17.253866,17.253866,0.11,-811.7035,16620,878.9945,100.59201,-0.506,,18244.918851614,0.99999976,21.568647
831,-1.0,832,17.567304999999998,,17.910416,14.884517,13.814846,18.24453719675812,14.558194,8.959799,6.719450500000001,,8.948501,16.52629,1.0545623,17.253866,17.253866,0.11,-809.6803,16640,877.3958,97.92583499999999,-0.499,,18286.5639462471,0.99999976,21.418701000000002
832,-1.0,833,14.617770000000002,,12.125521,14.883316,13.818169000000001,18.298931811344023,41.065056,6.5216084,36.328125,,8.952373,16.582047,0.87848026,17.253866,17.253866,0.11,-818.24286,16660,731.77405,112.2076,-0.567,,18328.14981484413,0.99999976,19.909060999999998
833,-1.0,834,17.544165,,8.198867,14.882116,13.82148,18.307337167900158,17.405575,8.700355,15.9906645,,8.951313,16.580284,1.0535633999999998,17.253866,17.253866,0.11,-809.8167,16680,878.6719,100.99265,-0.514,,18362.77443575859,0.99999976,21.510407999999998
834,-1.0,835,17.52135,,9.671002,14.880918,13.824956,18.450873991911944,12.794775999999999,9.271463,11.246642999999999,,8.95223,16.72353,1.0517290000000001,17.253866,17.253866,0.11,-805.70074,16700,878.1937,94.72008000000001,-0.492,,18406.337932109836,0.99999976,21.24328
835,-1.0,836,17.286054999999998,,10.89638,14.879721,13.828429999999999,18.45072134980623,12.258503,9.420358,8.064763000000001,,8.954612,16.729074,1.0374261999999999,17.253866,17.253866,0.11,-803.6111,16720,867.2883,92.06533,-0.484,,18450.56952404976,0.99999976,20.949156
836,-1.0,837,14.728614000000002,,11.916703,14.878526,13.831828,18.391342087177232,110.47646,4.6144857,110.47646,,8.958188999999999,16.673254,0.8852722,17.253866,17.253866,0.11,-819.04944,16740,740.97284,160.5754,-0.602,,18485.973051309586,0.99999976,22.206745
837,-1.0,838,16.008806,,16.256943,14.877332000000001,13.835217000000002,18.394156261116407,77.73828,5.804881,28.466559999999998,,8.966741,16.672375,0.9619370999999999,17.253866,17.253866,0.11,-814.9608,16760,806.10333,138.86647,-0.579,,18521.864743232727,0.99999976,21.953413
838,-1.0,839,17.505163,,13.638882999999998,14.876139000000002,13.838619,18.41621149416505,27.118204,8.225417,10.429136999999999,,8.97225,16.689453,1.0512726000000001,17.253866,17.253866,0.11,-807.8064,16780,882.0177,107.23076,-0.534,,18564.138205051422,0.99999976,21.70042
839,-1.0,840,17.051994,,15.046138000000001,14.874948000000002,13.841926,18.33754607484043,33.398838,7.8747416,2.5623496,,8.979532,16.615902,1.0241688,17.253866,17.253866,0.11,-807.9913,16800,860.3019,109.24826999999999,-0.543,,18596.87956118584,0.99999976,21.434072
840,-1.0,841,15.555007000000002,,15.654959,14.873757000000001,13.845279999999999,18.38046352054471,64.20302,6.2553787000000005,11.457192,,8.98749,16.662079000000002,0.9345989,17.253866,17.253866,0.11,-811.65295,16820,785.9977,125.6515,-0.577,,18633.26277732849,0.99999976,21.071497
841,-1.0,842,17.381779,,14.349078,14.872569,13.848575,18.33962190192351,23.721455,8.452867999999999,17.765957,,8.993767,16.619839000000002,1.0438842,17.253866,17.253866,0.11,-804.8989,16840,878.9505,103.98250999999999,-0.535,,18674.82771110535,0.99999976,21.46415
842,-1.0,843,16.655363,,16.896759,14.871382999999998,13.851907,18.375664795501027,41.278929999999995,7.466325,17.893944,,9.003185,16.656975,1.0005215,17.253866,17.253866,0.11,-807.0533,16860,843.4397,112.96583999999999,-0.557,,18712.84989237785,0.99999976,21.277145
843,-1.0,844,17.66861,,18.258837,14.870197000000001,13.855224,18.368451330378765,13.758692000000002,9.438937,8.340971000000001,,9.014142999999999,16.65117,1.0607418,17.253866,17.253866,0.11,-799.48157,16880,895.26605,94.84818,-0.51,,18758.33953309059,0.99999976,21.324501
844,-1.0,845,17.355516,,14.249487,14.869013,13.858448000000001,18.29682849227517,11.650876,9.814326,9.255834,,9.020403,16.579882,1.0416894,17.253866,17.253866,0.11,-795.5912,16900,880.2275400000001,89.68803,-0.489,,18797.163674592968,0.99999976,20.871574
845,-1.0,846,17.526638000000002,,9.323554,14.86783,13.861672,18.312410355834444,13.302153,9.5656395,2.2990932,,9.020806,16.586561,1.0522592,17.253866,17.253866,0.11,-797.2865,16920,890.2112400000001,93.06343000000001,-0.508,,18832.98322176933,0.99999976,21.134106
846,-1.0,847,16.944815,,15.592988,14.866648999999999,13.865023,18.429663120755,22.244051000000002,8.644571000000001,0.6875469,,9.028622,16.698829999999997,1.0176986,17.253866,17.253866,0.11,-800.19025,16940,861.9907,99.71468,-0.536,,18873.288250684735,0.99999976,20.936653
847,-1.0,848,15.905594,,7.3757734,14.865469000000001,13.86806,18.14932110798449,42.428726,7.4136515,14.684595999999999,,9.026684,16.441814,0.9558075,17.253866,17.253866,0.11,-803.0249,16960,810.5248,109.32869,-0.563,,18913.625838279724,0.99999976,20.560215
848,-1.0,849,17.422623,,13.581495,14.864289999999999,13.871296,18.32824058056074,13.426571,9.564896000000001,12.157169,,9.031989,16.61552,1.0462917999999999,17.253866,17.253866,0.11,-795.24615,16980,888.30176,92.87103,-0.514,,18953.353884458546,0.99999976,21.03037
849,-1.0,850,17.353552,,17.425026000000003,14.863113,13.874416,18.234440161938103,11.604956,9.974063000000001,9.970369999999999,,9.041910000000001,16.523512,1.0419458000000001,17.253866,17.253866,0.11,-791.86865,17000,885.6539300000001,88.7957,-0.496,,18994.9390001297,0.99999976,20.8133
850,-1.0,851,17.418676,,13.836820999999999,14.8619375,13.877792999999999,18.475324448758872,12.304088,9.893998,7.9998436,,9.047588000000001,16.747220000000002,1.0459427,17.253866,17.253866,0.11,-792.03534,17020,890.0971699999999,89.96334,-0.504,,19035.629790782932,0.99999976,20.90642
851,-1.0,852,15.691621,,10.356407,14.860763,13.881181,18.491367262398004,40.115772,7.633317999999999,7.039231299999999,,9.049173,16.764008,0.9429744000000001,17.253866,17.253866,0.11,-799.26965,17040,803.4142,105.25098,-0.564,,19074.922280550007,0.99999976,20.212294
852,-1.0,853,17.407830999999998,,9.81541,14.859589999999999,13.884402,18.347017763084065,14.680634,9.513941,14.680634,,9.049997,16.630077,1.0455214,17.253866,17.253866,0.11,-792.68964,17060,891.8297,93.73926,-0.523,,19110.354397773746,0.99999976,21.0349
853,-1.0,854,16.704662,,16.585314,14.858417999999999,13.887666000000001,18.394547848921047,25.356136,8.648875,8.507850999999999,,9.058867,16.670815,1.0036144,17.253866,17.253866,0.11,-794.9068599999999,17080,857.0867300000001,99.09805,-0.546,,19146.604148626328,0.99999976,20.694515
854,-1.0,855,16.59645,,10.529321000000001,14.857248,13.89081,18.29059405234648,27.414717,8.528657,15.688512,,9.060584,16.576403,0.9972412,17.253866,17.253866,0.11,-794.54553,17100,852.64124,99.97368,-0.55,,19186.951361417767,0.99999976,20.642544
855,-1.0,856,17.452412,,18.517181,14.856079000000001,13.894095000000002,18.424785384609628,14.256694,9.647321,11.260326,,9.071621,16.702467000000002,1.0482231,17.253866,17.253866,0.11,-790.0782,17120,897.27905,93.00811,-0.524,,19227.450220823288,0.99999976,21.029335
856,-1.0,857,17.333021,,14.221873,14.854911999999999,13.897379999999998,18.431858139712784,15.105432999999998,9.559128,8.564175,,9.07768,16.709978,1.0410833000000002,17.253866,17.253866,0.11,-789.7336,17140,892.2084,93.33575400000001,-0.529,,19268.853074789047,0.99999976,20.942945
857,-1.0,858,17.547356,,8.937381,14.853745000000002,13.900622,18.39220428576504,11.616394,10.209282,9.090749,,9.0775585,16.679185999999998,1.0535791,17.253866,17.253866,0.11,-785.9213,17160,903.9708,88.544014,-0.508,,19312.388475179672,0.99999976,20.927391
858,-1.0,859,15.217597,,5.994296,14.852580999999999,13.903785999999998,18.334500271837694,41.196735,7.602069,2.6610167000000002,,9.074027000000001,16.616238,0.91452557,17.253866,17.253866,0.11,-794.0503,17180,785.57745,103.337326,-0.575,,19343.35539841652,0.99999976,19.756853
859,-1.0,860,17.182385999999997,,8.181764,14.851417000000001,13.907008,18.39689935075836,10.478996,10.509839,3.447433,,9.072883000000001,16.676486999999998,1.0313846,17.253866,17.253866,0.11,-781.7112,17200,886.9908,84.39623,-0.491,,19377.295061826702,0.99999976,20.465760999999997
860,-1.0,861,16.95147,,11.618795,14.850254999999999,13.910241000000001,18.41851393756191,10.4964695,10.564636,9.174456,,9.0758705,16.690659,1.0173743,17.253866,17.253866,0.11,-779.6882,17220,875.9593,82.91429000000001,-0.483,,19418.875249862667,0.99999976,20.217813
861,-1.0,862,17.108068,,15.577257000000001,14.849094000000001,13.913478,18.431158594927627,17.957401,9.411322,3.373568,,9.083428,16.700636,1.0276188,17.253866,17.253866,0.11,-786.3869,17240,885.8074,94.12147,-0.538,,19456.501531839367,0.99999976,20.774689000000002
862,-1.0,863,16.683298,,9.979057000000001,14.847935000000001,13.916645,18.36071544213694,10.874310000000001,10.59384,7.483232000000001,,9.084493,16.646366,1.0011157,17.253866,17.253866,0.11,-776.6321,17260,863.9628,81.55332,-0.474,,19500.947375774384,0.99999976,19.940638
863,-1.0,864,17.51391,,14.174868,14.846777,13.919798000000002,18.357894147351264,10.805986,10.579297,8.846798,,9.090380999999999,16.639635000000002,1.0514748999999999,17.253866,17.253866,0.11,-779.834,17280,908.4743699999999,85.87285,-0.504,,19535.84170293808,0.99999976,20.775728
864,-1.0,865,17.53324,,10.705176,14.845620000000002,13.922932999999999,18.34769279401793,13.459929999999998,10.023843,13.367366,,9.092300999999999,16.632236,1.0530168,17.253866,17.253866,0.11,-782.05725,17300,910.8595,90.86929,-0.527,,19579.43198132515,0.99999976,20.975804999999998
865,-1.0,866,17.404320000000002,,9.616049,14.844464000000002,13.926224,18.5018693232928,10.198803,10.735145,8.559594,,9.092961,16.773129,1.0447591999999999,17.253866,17.253866,0.11,-777.3996,17320,904.7615,84.28033,-0.5,,19627.477305173878,0.99999976,20.618783999999998
866,-1.0,867,15.448665,,12.589933,14.84331,13.929428,18.42622950208407,109.85208999999999,5.1043735,109.85208999999999,,9.097041,16.704044,0.92798316,17.253866,17.253866,0.11,-791.6159,17340,804.5614,157.62196,-0.613,,19666.720973968502,0.99999976,22.20909
867,-1.0,868,16.174541,,16.783520000000003,14.842157,13.932534,18.341298386723558,66.183014,6.682662,10.859852,,9.105797,16.624866,0.9716870000000001,17.253866,17.253866,0.11,-787.5576,17360,843.4243,126.21083,-0.589,,19705.808629989624,0.99999976,21.338312
868,-1.0,869,16.54836,,10.324809,14.841006,13.935626999999998,18.335805658650532,57.501125,7.032675,30.279068,,9.107156,16.6207,0.99421084,17.253866,17.253866,0.11,-786.2089,17380,863.96924,122.85073,-0.586,,19746.588335752487,0.99999976,21.455133
869,-1.0,870,16.36125,,16.861538,14.839856,13.938717,18.34127727403389,72.79708000000001,6.231600299999999,38.700825,,9.116052999999999,16.624372,0.98304504,17.253866,17.253866,0.11,-787.36523,17400,855.2492,137.24391,-0.602,,19787.792850732807,0.99999976,21.898788
870,-1.0,871,16.567420000000002,,15.894693,14.838707000000001,13.941695999999999,18.253763362962832,66.27662,6.4616175,30.082512,,9.123802,16.534117000000002,0.9956764000000001,17.253866,17.253866,0.11,-786.321,17420,867.23413,134.21317,-0.601,,19831.515484571453,0.99999976,21.907837
871,-1.0,872,15.739494,,11.137082000000001,14.83756,13.944835000000001,18.405539254620788,77.489136,5.813886599999999,7.464195,,9.126093,16.677864000000003,0.9459689,17.253866,17.253866,0.11,-787.6084,17440,824.8849,141.88183999999998,-0.618,,19874.6849553585,0.99999976,21.674892
872,-1.0,873,15.786164999999999,,15.123653,14.836414000000001,13.9479685,18.398155283124,67.998604,6.189433599999999,15.614552,,9.132887,16.68075,0.9487309000000002,17.253866,17.253866,0.11,-786.1537,17460,828.24207,133.81548999999998,-0.614,,19913.302749156952,0.99999976,21.361431
873,-1.0,874,20.865484,,10.933095,14.835269,13.951067000000002,18.370804035834407,381.36432,2.6912700000000003,381.36432,,9.134875,16.655829999999998,1.2537193000000002,17.253866,17.253866,0.11,-790.0937,17480,1095.7507,407.15005,-0.652,,19953.230874538418,0.99999976,33.687584
874,-1.0,875,20.72239,,10.532878,14.8341255,13.954167000000002,18.380106330199247,521.68945,2.024972,6.187055,,9.136664999999999,16.664054999999998,1.2452121,17.253866,17.253866,0.11,-795.0016,17500,1089.5605,538.062,-0.699,,19991.58580827713,0.99999976,37.76348
875,-1.0,876,17.876938,,13.543315,14.832982999999999,13.957125,18.261721280138715,293.54407000000003,2.883161,65.47099,,9.141817,16.544361,1.0748101,17.253866,17.253866,0.11,-792.6072,17520,941.5337,326.563,-0.687,,20031.6259264946,0.99999976,29.845653999999996
876,-1.0,877,13.276463,,13.50455,14.831842000000002,13.960234,18.410812828992476,259.00876,2.4630764,0.95758146,,9.14681,16.684326000000002,0.7984128,17.253866,17.253866,0.11,-799.6596,17540,700.2080000000001,284.2819,-0.752,,20065.770144224167,0.99999976,27.286476
877,-1.0,878,20.208557,,11.315649,14.830703,13.963226,18.305583204366254,572.2964,1.7811198000000001,572.2964,,9.149,16.588371,1.2171118,17.253866,17.253866,0.11,-803.6109,17560,1068.6241,599.9732,-0.792,,20105.513242959976,0.99999976,39.582733000000005
878,-1.0,879,18.894820000000003,,12.783427,14.829564000000001,13.966145000000001,18.2441394535258,349.41832999999997,2.3828971,156.8897,,9.153191,16.527464000000002,1.1385568000000001,17.253866,17.253866,0.11,-801.4194,17580,1000.7914400000001,419.98935,-0.782,,20143.058317899704,0.99999976,33.37624
879,-1.0,880,17.655006,,15.981679000000002,14.828427,13.969294,18.45605804591508,250.4077,2.7951682,88.560455,,9.160999,16.737204000000002,1.0629165,17.253866,17.253866,0.11,-800.546,17600,935.3666,334.63696,-0.782,,20189.486830472943,0.99999976,30.0005
880,-1.0,881,18.4003,,4.585869000000001,14.827291500000001,13.972129,18.166945912975205,186.12073999999998,3.236784,114.01891,,9.155806,16.467535,1.1087981000000002,17.253866,17.253866,0.11,-797.7352,17620,976.8512,301.79684,-0.767,,20237.187890052795,0.99999976,29.061417
881,-1.0,882,16.989708,,16.324537,14.826158,13.975124,18.329025678211483,156.13681,3.4129364,19.683716,,9.163998,16.614069,1.0237135,17.253866,17.253866,0.11,-797.1728,17640,902.9153,264.55672999999996,-0.77,,20277.73252654076,0.99999976,27.10057
882,-1.0,883,17.04595,,7.434488000000001,14.825025,13.9779005,18.13683802084041,291.19763,2.6286764,291.19763,,9.16202,16.426231,1.0305233,17.253866,17.253866,0.11,-804.53467,17660,909.952,346.16357,-0.836,,20318.55696249008,0.99999976,30.173367
883,-1.0,884,18.132107,,10.045138,14.823893,13.980806,18.258586446537628,169.54625,3.4117968000000003,97.78697,,9.162978,16.546974,1.0948558000000002,17.253866,17.253866,0.11,-799.505,17680,967.8525,283.67822,-0.804,,20349.28964805603,0.99999976,28.246346000000003
884,-1.0,885,18.619833,,7.132526400000001,14.822761999999999,13.983603,18.161008789986514,145.76672,3.6087332,111.3336,,9.160738,16.454535999999997,1.1249745,17.253866,17.253866,0.11,-798.8319,17700,995.6024,275.88696,-0.806,,20391.499469995502,0.99999976,28.182116999999998
885,-1.0,886,17.751362,,13.343907999999999,14.821632000000001,13.986517999999998,18.270546081514755,116.75008000000001,3.8353650000000004,22.22715,,9.16555,16.566914,1.0721534,17.253866,17.253866,0.11,-797.2012,17720,949.928,247.67602999999997,-0.8,,20427.50093102455,0.99999976,26.748611
886,-1.0,887,18.564320000000002,,1.5758346,14.820504000000001,13.989346,18.206199870769826,86.919426,4.347915,86.919426,,9.157034,16.495403,1.1205438,17.253866,17.253866,0.11,-791.85583,17740,993.9224,228.59747000000002,-0.763,,20466.040526151653,0.99999976,26.500935
887,-1.0,888,18.376972,,8.481667,14.819378,13.992268,18.2995416942799,84.928535,4.590455,40.019709999999996,,9.156375,16.584146,1.1089481,17.253866,17.253866,0.11,-789.98016,17760,984.7460000000001,214.52034,-0.755,,20504.612379550934,0.99999976,25.89425
888,-1.0,889,18.714176000000002,,6.4655085,14.818253,13.995163,18.283157377653225,85.02003,5.032424,60.650063,,9.153439,16.566448,1.1285572,17.253866,17.253866,0.11,-785.3588,17780,1003.28735,199.36463999999998,-0.725,,20548.25576066971,0.99999976,25.571254999999997
889,-1.0,890,17.623037,,17.085151999999997,14.817128,13.998064000000001,18.290648785317824,75.06644399999999,4.5221577,72.85000600000001,,9.162469,16.577552999999998,1.0639666,17.253866,17.253866,0.11,-791.92535,17800,946.9303,209.3979,-0.786,,20593.723935604092,0.99999976,25.253849
890,-1.0,891,17.57694,,9.12776,14.816004999999999,14.001129,18.45678504472393,85.315956,4.453951,64.99936,,9.162472,16.728545999999998,1.0606393,17.253866,17.253866,0.11,-792.7593,17820,945.02954,212.17781000000002,-0.801,,20630.223052501682,0.99999976,25.324607999999998
891,-1.0,892,17.72779,,1.5559697000000001,14.814882999999998,14.004129999999998,18.39717971677767,95.36609,4.250498,91.253845,,9.153984,16.67866,1.0692436,17.253866,17.253866,0.11,-794.2803,17840,953.76526,224.38907000000003,-0.82,,20666.605541229248,0.99999976,25.846306
892,-1.0,893,17.735432,,9.437035,14.813763,14.006898000000001,18.187739820758217,81.3358,4.5456080000000005,42.60998,,9.154345,16.474869,1.069941,17.253866,17.253866,0.11,-792.5371,17860,955.45734,210.19351,-0.813,,20703.363007068634,0.99999976,25.326878
893,-1.0,894,18.154219,,14.523523999999998,14.812644,14.009948000000001,18.45909699606516,63.633804000000005,4.926289,51.09313,,9.160399,16.73375,1.0945696000000003,17.253866,17.253866,0.11,-789.9025,17880,978.5451699999999,198.63737,-0.799,,20741.10451006889,0.99999976,25.159029999999998
894,-1.0,895,17.621370000000002,,10.571269000000001,14.811525,14.012945000000002,18.411575698388948,54.706276,5.093130599999999,6.4073496,,9.162056,16.692352,1.0623461,17.253866,17.253866,0.11,-788.2586,17900,950.7998,186.68278999999998,-0.793,,20783.672342538837,0.99999976,24.396719
895,-1.0,896,17.844488000000002,,10.841688000000001,14.810409,14.015899,18.378849545087615,49.82258,5.287517,44.30944,,9.163979,16.659001999999997,1.0755421,17.253866,17.253866,0.11,-786.8164,17920,963.68567,182.25673999999998,-0.789,,20824.94427776337,0.99999976,24.370752
896,-1.0,897,17.735756,,17.793274,14.809294,14.018788,18.32309318949654,46.478207,5.5990705,18.028717,,9.17366,16.608802999999998,1.0688767,17.253866,17.253866,0.11,-784.0364400000001,17940,958.7825,171.23958000000002,-0.773,,20866.330354213715,0.99999976,23.898874
897,-1.0,898,17.696426000000002,,14.142562,14.808179999999998,14.021691,18.342420219092556,44.981037,5.5039690000000006,43.804665,,9.179253,16.624317,1.0664797,17.253866,17.253866,0.11,-785.0054299999999,17960,957.6987,174.00146,-0.789,,20913.52635908127,0.99999976,23.966034
898,-1.0,899,17.791864,,9.881203,14.807066,14.024648999999998,18.398845126502103,42.99171,5.6709065,34.620533,,9.180087,16.680647,1.0720048,17.253866,17.253866,0.11,-783.7504,17980,963.73236,169.94326999999998,-0.786,,20955.45428490639,0.99999976,23.876911
899,-1.0,900,17.9321,,16.06653,14.805954999999999,14.027581,18.38826541422178,40.486427,5.9351187,30.757391,,9.187799,16.664364000000003,1.080264,17.253866,17.253866,0.11,-781.54333,18000,972.23755,163.81097,-0.775,,20993.582512855533,0.99999976,23.746261999999998
900,-1.0,901,18.08202,,12.110224,14.804844000000001,14.030388,18.268736820478754,44.194862,6.193414700000001,29.961403000000004,,9.191115,16.556854,1.0893166,17.253866,17.253866,0.11,-779.06635,18020,981.47424,158.47061000000002,-0.761,,21027.020751714703,0.99999976,23.653702
901,-1.0,902,17.958984,,15.144695,14.803735000000001,14.033192999999999,18.280474313626016,38.18165,6.0107827,38.18165,,9.197797,16.559286,1.0820893999999999,17.253866,17.253866,0.11,-780.9635599999999,18040,976.0447,162.3823,-0.785,,21068.8238530159,0.99999976,23.699955
902,-1.0,903,18.090551,,11.889233,14.802627,14.036117,18.391081915384024,36.272182,6.1854377000000005,31.873587,,9.200851,16.673628,1.0898197,17.253866,17.253866,0.11,-779.5051,18060,984.1071,159.10065,-0.78,,21107.79950451851,0.99999976,23.669418
903,-1.0,904,18.152779000000002,,11.96974,14.801520000000002,14.039001999999998,18.358122913339134,34.952114,6.274829,31.147471999999997,,9.203998,16.645243,1.0934712,17.253866,17.253866,0.11,-778.7380400000001,18080,988.4979,157.53384,-0.781,,21146.16559314728,0.99999976,23.652168
904,-1.0,905,17.855093,,16.556753,14.800414000000002,14.041835999999998,18.31077432736953,33.616356,6.371233999999999,9.374018,,9.21221,16.603691,1.0755242,17.253866,17.253866,0.11,-777.67126,18100,973.3493699999999,152.7725,-0.779,,21187.627612113956,0.99999976,23.27127
