,IWMin,IWMax,ReturnLastEpisode,LQGmu1,ReturnMin,Iteration,DenMISELogLast,SqrtESSClassic,TimestepsSoFar,LQGmu01,target_sum_log_mean,IWFirstEpisode,IWNorm2,LQGsigma,ReturnStepMax,ReturnAbsMax,ReturnMax,DenMISELogFirst,IWNorm1,TimeElapsed,Bound,DenMISEMeanLog,URet,MISE,IWLastEpisode,ReturnMean,IWMean
439,,4.928872,8.505274,0.963,,440,11.921439,9.715789,8800,0.196,-538.25275,,44.518223,0.11,0.9999988000000001,17.235437,17.235437,14.108432999999998,432.52966,5224.053911447525,13.702004,12.056004,9.344397816115661,8.380119,4.823375,11.910457000000001,0.983022
440,,4.8853480000000005,8.5262985,0.963,,441,17.6846,9.768091,8820,0.196,-536.98865,,44.406197,0.11,0.9999988000000001,17.235437,17.235437,14.106162,433.7638,5241.9798753261575,13.678401999999998,12.068717999999999,9.362786164788927,8.385013,4.7185893,11.902783,0.9835914000000001
441,,4.842778,8.534969,0.963,,442,17.274626,9.820159,8840,0.196,-535.7312,,44.286034,0.11,0.9999988000000001,17.235437,17.235437,14.103897,434.89587,5265.461594104767,13.653326999999999,12.080452000000001,9.376144544222168,8.388003,4.5839105,11.8951645,0.9839273000000001
442,,4.801131,8.470375,0.963,,443,16.027988,9.87171,8860,0.196,-534.4822,,44.192978000000004,0.11,0.9999988000000001,17.235437,17.235437,14.101637,436.26025,5288.0014078617105,13.632585999999998,12.089317,9.305347853943037,8.394758,4.7823400000000005,11.887433,0.98478615
443,,4.760377,8.5436535,0.963,,444,15.286148,9.923217,8880,0.196,-533.24054,,44.071022,0.11,0.9999988000000001,17.235437,17.235437,14.099382,437.32632,5312.472306489945,13.607173999999999,12.096476,9.38063212104506,8.396533999999999,4.4552510000000005,11.879902000000001,0.9849691999999999
444,,4.720487599999999,8.503772,0.963,,445,14.9573345,9.974307000000001,8900,0.196,-532.00525,,43.973804,0.11,0.9999988000000001,17.235437,17.235437,14.097133,438.60822,5339.3753678798685,13.585977,12.102861,9.342578912186976,8.402026,4.6373690000000005,11.872314999999999,0.9856364
445,,4.681434599999999,8.571472,0.963,,446,11.154334,10.023902,8920,0.196,-530.7845,,43.788567,0.11,0.9999988000000001,17.235437,17.235437,14.094888000000001,438.9323,5359.105775594711,13.54809,12.100694,9.413352327843793,8.389788000000001,3.6504498,11.864915,0.98415315
446,,4.643194,8.560784,0.963,,447,16.403822,10.074391,8940,0.196,-529.55725,,43.644783000000004,0.11,0.9999988000000001,17.235437,17.235437,14.0926485,439.69464000000005,5380.8959798812875,13.518354,12.110275999999999,9.40264573633545,8.385904,4.0448008,11.857522,0.98365694
447,,4.6057396,8.553307,0.963,,448,18.282516,10.124815,8960,0.196,-528.3312,,43.521793,0.11,0.9999988000000001,17.235437,17.235437,14.090414,440.6501,5403.060211658478,13.492541000000001,12.124009,9.393271857058972,8.385652,4.201373,11.850146,0.98359394
448,,4.5690475,8.491667,0.963,,449,18.402048,10.174814,8980,0.196,-527.1101,,43.437259999999995,0.11,0.9999988000000001,17.235437,17.235437,14.088184,441.96603,5424.647516489029,13.473435999999998,12.137946000000001,9.327060622309137,8.391642,4.5291758,11.842667,0.9843341999999998
449,,4.5330944,8.557463,0.963,,450,12.798679,10.22456,9000,0.196,-525.9072,,43.303295,0.11,0.9999988000000001,17.235437,17.235437,14.085958999999999,442.7571,5449.082621335983,13.445355,12.139371,9.399202724835904,8.388286,3.9782279000000003,11.835365,0.9839046999999999
450,,4.497858,8.524811,0.963,,451,16.308096,10.274173,9020,0.196,-524.7018,,43.21118,0.11,0.9999988000000001,17.235437,17.235437,14.083739000000001,443.95914000000005,5477.483677864075,13.425072,12.148574,9.362532049719864,8.392422999999999,4.3551507,11.828026,0.98438835
451,,4.4633183,8.516675,0.963,,452,13.799492,10.323508,9040,0.196,-523.50714,,43.12359,0.11,0.9999988000000001,17.235437,17.235437,14.081525,445.18674000000004,5501.94580078125,13.405544,12.152183,9.353304224465637,8.396945,4.3539010000000005,11.8207,0.9849264000000001
452,,4.429454,8.543895,0.963,,453,15.273954000000002,10.372686,9060,0.196,-522.31464,,43.01912,0.11,0.9999988000000001,17.235437,17.235437,14.079315,446.22382000000005,5528.849244594574,13.382964999999999,12.159033,9.383947390419221,8.398113,4.1374125,11.813466,0.98504156
453,,4.3962449999999995,8.492426,0.963,,454,12.667122,10.421465,9080,0.196,-521.133,,42.94062,0.11,0.9999988000000001,17.235437,17.235437,14.077110000000001,447.50415,5549.908559799194,13.36488,12.160111,9.327682349563904,8.403359,4.352119999999999,11.806151,0.98569196
454,,4.363673,8.526717,0.963,,455,13.019755,10.470135,9100,0.196,-519.95593,,42.849674,0.11,0.9999988000000001,17.235437,17.235437,14.074909,448.64185,5578.1252467632285,13.344695999999999,12.1619625,9.368629719982838,8.406239,4.1854404999999995,11.798944,0.98602605
455,,4.33172,8.490057,0.963,,456,15.358392000000002,10.518435499999999,9120,0.196,-518.77875,,42.77425,0.11,0.9999988000000001,17.235437,17.235437,14.072714000000001,449.91818,5598.1143720149985,13.327129999999999,12.168935000000001,9.323371575540866,8.41135,4.2982135,11.791688,0.9866627
456,,4.300369,8.582041,0.963,,457,13.7081375,10.562864,9140,0.196,-517.61127,,42.58428,0.11,0.9999988000000001,17.235437,17.235437,14.070523000000001,449.81195,5622.378710746765,13.286446,12.172266,9.427873563260473,8.391342,2.892393,11.784664999999999,0.9842711999999999
457,,4.269602,8.541774,0.963,,458,18.575354,10.610927,9160,0.196,-516.4375,,42.493008,0.11,0.9999988000000001,17.235437,17.235437,14.068337,450.89017,5648.230658531189,13.266183999999999,12.186206,9.382298765526123,8.393253,4.035646,11.777584,0.9844763000000001
458,,4.2394032,8.536479,0.963,,459,8.7948265,10.658758,9180,0.196,-515.29016,,42.402415999999995,0.11,0.9999988000000001,17.235437,17.235437,14.066156,451.9571,5673.475105047227,13.24596,12.178776,9.376157669493182,8.394897,3.9990351000000004,11.770522,0.984656
459,,4.209757,8.532732000000001,0.963,,460,13.823378,10.706356,9200,0.196,-514.1369,,42.31729,0.11,0.9999988000000001,17.235437,17.235437,14.063979999999999,453.064,5692.76854777336,13.22674,12.182311,9.374394276808124,8.397243,4.0138674,11.763483,0.98492175
460,,4.180649,8.582208999999999,0.963,,461,10.94319,10.749646,9220,0.196,-512.9957,,42.135307,0.11,0.9999988000000001,17.235437,17.235437,14.061809,452.93964000000005,5718.326902627946,13.187129,12.179583000000001,9.42739364765108,8.377081,2.7585936,11.756581,0.98251545
461,,4.152063399999999,8.520629,0.963,,462,14.0128145,10.796806,9240,0.196,-511.85195999999996,,42.063190000000006,0.11,0.9999988000000001,17.235437,17.235437,14.059642000000002,454.14813,5739.4178392887125,13.170259,12.183507,9.355407391746649,8.381222,4.052685299999999,11.7495775,0.9830046
462,,4.1239877,8.520164999999999,0.963,,463,14.3184,10.843765,9260,0.196,-510.71255,,41.991066,0.11,0.9999988000000001,17.235437,17.235437,14.057479999999998,455.34125,5768.649495601654,13.153355,12.188075999999999,9.358619762689026,8.385056,4.015686,11.742602999999999,0.9834584000000001
463,,4.096408,8.491549000000001,0.963,,464,13.269701999999999,10.890436,9280,0.196,-509.58025999999995,,41.926598,0.11,0.9999988000000001,17.235437,17.235437,14.055323000000001,456.59894,5786.7518038749695,13.137673999999999,12.190363,9.328119879010897,8.38981,4.0588393,11.735597,0.98404944
464,,4.0693107,8.527756,0.963,,465,18.196272,10.93699,9300,0.196,-508.44226,,41.854675,0.11,0.9999988000000001,17.235437,17.235437,14.053169,457.76415999999995,5812.5813348293295,13.120821,12.2032385,9.366202975287452,8.393166,3.9462981,11.728699,0.9844391
465,,4.0426826,8.569692,0.963,,466,14.957488,10.98288,9320,0.196,-507.3165,,41.738308,0.11,0.9999988000000001,17.235437,17.235437,14.051022,458.40682999999996,5838.407048225403,13.09515,12.20911,9.411423486771668,8.387248,3.4025412000000004,11.721919999999999,0.98370564
466,,4.0165133,8.463492,0.963,,467,12.699152,11.028907,9340,0.196,-506.2,,41.67987,0.11,0.9999988000000001,17.235437,17.235437,14.048878,459.6834,5863.599818229675,13.080328,12.210117,9.29413574685761,8.392075,4.008787,11.714942,0.9843328000000001
467,,3.9907906000000004,8.558575999999999,0.963,,468,17.696344,11.074829,9360,0.196,-505.07782000000003,,41.58739,0.11,0.9999988000000001,17.235437,17.235437,14.046739,460.57324000000006,5885.1663427352905,13.059436,12.221802,9.400484037030877,8.390622,3.6031926,11.708198,0.98413086
468,,3.9655027,8.521938,0.963,,469,18.560438,11.120557000000002,9380,0.196,-503.95844000000005,,41.52342,0.11,0.9999988000000001,17.235437,17.235437,14.044604000000001,461.76355,5908.996932268144,13.043969,12.235275999999999,9.357541999956693,8.394354,3.8798735,11.701404,0.98457044
469,,3.940639,8.593254,0.963,,470,14.979094,11.158372,9400,0.196,-502.85265999999996,,41.337162,0.11,0.9999988000000001,17.235437,17.235437,14.042475,461.25543,5943.102596759796,13.001458999999999,12.2410755,9.438964871652336,8.367600999999999,2.1621041,11.694791,0.9813945
470,,3.916189,8.498219500000001,0.963,,471,13.782082999999998,11.20376,9420,0.196,-501.7529,,41.280696999999996,0.11,0.9999988000000001,17.235437,17.235437,14.040348999999999,462.49902000000003,5978.454789400102,12.987219,12.244301,9.332532330791114,8.372133,3.8768811000000003,11.688004,0.98195124
471,,3.8921419999999998,8.536291,0.963,,472,15.161470999999999,11.249073,9440,0.196,-500.65497,,41.211533,0.11,0.9999988000000001,17.235437,17.235437,14.038228,463.59155,6010.4067640304565,12.970723,12.250439,9.378776246269195,8.374228,3.7078865,11.681326,0.9821854999999999
472,,3.8684883,8.587424,0.963,,473,15.127315,11.291243,9460,0.196,-499.56244000000004,,41.066776000000004,0.11,0.9999988000000001,17.235437,17.235437,14.036112,463.69495,6039.223722457886,12.938081,12.256476,9.429312215732812,8.358752,2.6991683999999996,11.674787,0.9803276
473,,3.8452172,8.522111,0.963,,474,15.535291,11.336174,9480,0.196,-498.4729,,41.008034,0.11,0.9999988000000001,17.235437,17.235437,14.033999,464.8742,6067.215939998627,12.923491,12.263347,9.36212837222862,8.362312,3.7443879,11.668134,0.9807473
474,,3.8223224,8.561983,0.963,,475,12.314635,11.380717,9500,0.196,-497.39508,,40.915607,0.11,0.9999988000000001,17.235437,17.235437,14.031892000000001,465.64896,6100.421504974365,12.902205,12.263409,9.406001779115662,8.358879,3.3221464,11.661595,0.9803136
475,,3.7997922999999996,8.529749,0.963,,476,18.838625,11.425293,9520,0.196,-496.30777,,40.85768,0.11,0.9999988000000001,17.235437,17.235437,14.029789000000001,466.81097,6133.250095129012,12.887773,12.277175999999999,9.368799795414112,8.362172,3.6867337,11.655014999999999,0.9806953000000002
476,,3.7776191,8.511467999999999,0.963,,477,15.368564000000001,11.469644,9540,0.196,-495.23233,,40.80477,0.11,0.9999988000000001,17.235437,17.235437,14.027691,468.01617000000005,6166.565545558929,12.874184,12.283610000000001,9.350409999922995,8.366082,3.7124648000000002,11.648425,0.981166
477,,3.7557948,8.50433,0.963,,478,7.289789999999999,11.513812,9560,0.196,-494.17828,,40.75311,0.11,0.9999988000000001,17.235437,17.235437,14.025597,469.22362999999996,6198.895262956618,12.860767999999998,12.273117,9.341164742327026,8.369961,3.6981148999999998,11.641848,0.9816394
478,,3.73431,8.546660000000001,0.963,,479,14.548910000000001,11.557886,9580,0.196,-493.11362,,40.68727,0.11,0.9999988000000001,17.235437,17.235437,14.023506,470.25885,6222.710911273956,12.844761,12.277825,9.386791821471613,8.371078500000001,3.5096222999999998,11.6353855,0.98175126
479,,3.7131581,8.526621,0.963,,480,15.872697,11.601742999999999,9600,0.196,-492.05057,,40.6333,0.11,0.9999988000000001,17.235437,17.235437,14.021420999999998,471.4171,6252.8413372039795,12.830999,12.285272,9.364175745915613,8.374228,3.614271,11.628909,0.98211896
480,,3.692331,8.518193,0.963,,481,14.838819500000001,11.645402,9620,0.196,-490.99405,,40.58266,0.11,0.9999988000000001,17.235437,17.235437,14.01934,472.60138,6279.986805438995,12.817824,12.290536999999999,9.352981777084704,8.377761999999999,3.6238832000000003,11.622442,0.98253924
481,,3.6718214,8.515555,0.963,,482,16.333427,11.688892,9640,0.196,-489.93887,,40.532447999999995,0.11,0.9999988000000001,17.235437,17.235437,14.017263,473.77942,6312.5519223213205,12.804692999999999,12.298884,9.355194987540463,8.381151,3.6017017,11.615996,0.98294485
482,,3.6516212999999995,8.549536999999999,0.963,,483,9.0045805,11.732265,9660,0.196,-488.90332,,40.466021999999995,0.11,0.9999988000000001,17.235437,17.235437,14.015189999999999,474.75812,6336.440547943115,12.788439,12.292024000000001,9.388741299204144,8.38125,3.3866751000000006,11.609648,0.9829360999999999
483,,3.6317247999999998,8.57757,0.963,,484,17.560623,11.774761999999999,9680,0.196,-487.8546,,40.370309999999996,0.11,0.9999988000000001,17.235437,17.235437,14.013123,475.3508,6371.790951013564,12.765986,12.302868,9.419627291789856,8.374703,2.982802,11.603382,0.98212975
484,,3.6121242,8.49738,0.963,,485,17.131372,11.817719,9700,0.196,-486.8108,,40.326366,0.11,0.9999988000000001,17.235437,17.235437,14.011057999999998,476.5657,6399.121461391449,12.753910000000001,12.312782,9.331978425928618,8.378589,3.583044,11.59698,0.9826097
485,,3.5928137,8.50181,0.963,,486,16.62729,11.860527000000001,9720,0.196,-485.7723,,40.282166,0.11,0.9999988000000001,17.235437,17.235437,14.008999,477.76773,6425.946152448653,12.741798,12.321619,9.338595934117258,8.38227,3.5557573,11.5906105,0.9830612
486,,3.5737862999999996,8.526055,0.963,,487,9.148203,11.903249,9740,0.196,-484.7535,,40.231246999999996,0.11,0.9999988000000001,17.235437,17.235437,14.006943,478.88254000000006,6453.286465644836,12.728467,12.315064,9.367344660690092,8.384584,3.4539356,11.584317,0.9833316999999999
487,,3.5550367999999994,8.509276,0.963,,488,14.978904,11.945753,9760,0.196,-483.72687,,40.187115000000006,0.11,0.9999988000000001,17.235437,17.235437,14.004891,480.06534000000005,6484.5936081409445,12.716385,12.320482,9.345574333745867,8.387959,3.5067081,11.578016,0.98374045
488,,3.5365584,8.50794,0.963,,489,14.468539999999999,11.988097,9780,0.196,-482.70554000000004,,40.143795000000004,0.11,0.9999988000000001,17.235437,17.235437,14.002845,481.2477,6516.382255315782,12.704439,12.324836999999999,9.343204749926453,8.391302,3.492021,11.571738,0.98414665
489,,3.5183446000000003,8.5225935,0.963,,490,15.599576999999998,12.030325,9800,0.196,-481.68604000000005,,40.097668,0.11,0.9999988000000001,17.235437,17.235437,14.000801999999998,482.38797,6540.659744501115,12.692001,12.331482000000001,9.362371281327174,8.394003,3.4357123,11.5655155,0.98446524
490,,3.5003915,8.54625,0.963,,491,16.655851000000002,12.072435,9820,0.196,-480.66867,,40.044470000000004,0.11,0.9999988000000001,17.235437,17.235437,13.998763,483.4343,6567.449574947357,12.678230000000001,12.340256,9.385100062711595,8.395225,3.3274417,11.559365,0.98459125
491,,3.4826922,8.523503999999999,0.963,,492,17.732570000000003,12.114349,9840,0.196,-479.65314000000006,,40.000328,0.11,0.9999988000000001,17.235437,17.235437,13.996728,484.57794,6597.190793752671,12.666161,12.351177,9.361121699350727,8.397973,3.4095087,11.553195,0.98491454
492,,3.4652407,8.523678,0.963,,493,16.048583999999998,12.1561165,9860,0.196,-478.6452,,39.956394,0.11,0.9999988000000001,17.235437,17.235437,13.994698000000001,485.7146,6631.446657180786,12.654110000000001,12.358644,9.361566030954398,8.400588,3.3885489,11.54705,0.98522234
493,,3.4480337999999997,8.519667,0.963,,494,14.462745000000002,12.19773,9880,0.196,-477.64455999999996,,39.91365,0.11,0.9999988000000001,17.235437,17.235437,13.992672,486.85593,6648.36513376236,12.642258,12.362867,9.357487498508894,8.403247,3.3793352,11.540923,0.9855383
494,,3.4310652999999998,8.554008999999999,0.963,,495,16.806707,12.23922,9900,0.196,-476.6433,,39.856840000000005,0.11,0.9999988000000001,17.235437,17.235437,13.990649,487.8166,6677.9255254268655,12.627649,12.371812,9.396516250967943,8.4030075,3.1851722999999996,11.534888,0.98548806
495,,3.414331,8.520646000000001,0.963,,496,17.287457,12.280535,9920,0.196,-475.64505,,39.815937,0.11,0.9999988000000001,17.235437,17.235437,13.988631,488.961,6701.153674840926,12.6161375,12.381688,9.356756190686454,8.405709,3.353469,11.528810499999999,0.9858084999999999
496,,3.3978248,8.533275999999999,0.963,,497,10.596979,12.321733,9940,0.196,-474.6643,,39.77216,0.11,0.9999988000000001,17.235437,17.235437,13.986617,490.06195,6725.6551797389975,12.60409,12.378065,9.366867268737275,8.407739999999999,3.2968562000000006,11.522783,0.9860401
497,,3.3815427000000002,8.555916,0.963,,498,19.110928,12.362801,9960,0.196,-473.67047,,39.719516999999996,0.11,0.9999988000000001,17.235437,17.235437,13.984607,491.04445999999996,6755.086144685744,12.590286,12.391551,9.39564739861184,8.407876,3.164879,11.516825,0.9860331
498,,3.365481,8.461022999999999,0.963,,499,10.191533,12.403632,9980,0.196,-472.69836,,39.684771999999995,0.11,0.9999988000000001,17.235437,17.235437,13.982601,492.23532,6786.718305349351,12.579586,12.387111,9.297314534289939,8.410943,3.358593,11.510702,0.9864434999999999
499,,3.3496332000000004,8.544102,0.963,,500,14.385321,12.444427000000001,10000,0.196,-471.72185999999994,,39.63823,0.11,0.9999988000000001,17.235437,17.235437,13.980599,493.27502000000004,6813.578125715257,12.566952,12.391076,9.383024004366682,8.411975,3.1954103,11.504769,0.98655003
500,,3.333997,8.533914,0.963,,501,19.004711,12.485064999999999,10020,0.196,-470.74002,,39.596558,0.11,0.9999988000000001,17.235437,17.235437,13.9786005,494.3656,6836.904004573822,12.555256,12.404245,9.374644385787748,8.413803,3.2326484,11.498839,0.9867577
501,,3.3185675000000003,8.5516615,0.963,,502,16.820861999999998,12.52557,10040,0.196,-469.76657,,39.546074,0.11,0.9999988000000001,17.235437,17.235437,13.976607000000001,495.33713,6867.237310409546,12.541769,12.413014,9.395297989055848,8.413708999999999,3.1006292999999996,11.492968,0.98672736
502,,3.3033410000000005,8.502004,0.963,,503,14.696604999999998,12.565885,10060,0.196,-468.80102999999997,,39.511307,0.11,0.9999988000000001,17.235437,17.235437,13.974617000000002,496.4945,6899.622733354569,12.531267,12.417522,9.337521085416318,8.4164505,3.2725508,11.487021,0.9870665999999999
503,,3.2883129999999996,8.557242,0.963,,504,10.787510000000001,12.606092,10080,0.196,-467.8473,,39.458965,0.11,0.9999988000000001,17.235437,17.235437,13.9726305,497.42337000000003,6926.557783842088,12.517351,12.414258,9.395788837837644,8.415659,3.0321734,11.481209,0.9869511000000001
504,,3.2734802000000003,8.533468,0.963,,505,15.292553,12.646198,10100,0.196,-466.88828,,39.418953,0.11,0.9999988000000001,17.235437,17.235437,13.970649,498.49987999999996,6945.528480768205,12.505906,12.419928,9.374878808117744,8.417222,3.1657727,11.475371,0.9871285
505,,3.2588382,8.51008,0.963,,506,16.290716,12.686127,10120,0.196,-465.9311,,39.38482,0.11,0.9999988000000001,17.235437,17.235437,13.968670999999999,499.6408,6975.2600853443155,12.495533,12.427548,9.347781074883953,8.419717,3.2178228,11.469511,0.9874324000000001
506,,3.2443828999999997,8.551814,0.963,,507,15.163060999999999,12.725969000000001,10140,0.196,-464.97997999999995,,39.338238,0.11,0.9999988000000001,17.235437,17.235437,13.966695999999999,500.61722000000003,7002.106959581374,12.482746,12.432914,9.39348641503167,8.419691,3.041673,11.463757000000001,0.98741066
507,,3.230112,8.515755,0.963,,508,12.983544,12.765647,10160,0.196,-464.0368,,39.304520000000004,0.11,0.9999988000000001,17.235437,17.235437,13.9647255,501.74762000000004,7027.90034174919,12.472458,12.43397,9.350105757572537,8.422031,3.1826582,11.457953,0.9876921999999999
508,,3.216022,8.547032000000002,0.963,,509,9.456163,12.805236,10180,0.196,-463.1044,,39.26013,0.11,0.9999988000000001,17.235437,17.235437,13.962759,502.73523,7058.6320786476135,12.460063,12.428091,9.387567391512814,8.422158999999999,3.0284743,11.452235,0.987692
509,,3.202108,8.516051,0.963,,510,17.096802,12.844658,10200,0.196,-462.1606,,39.227734000000005,0.11,0.9999988000000001,17.235437,17.235437,13.960795999999998,503.86682,7087.0940029621115,12.450016999999999,12.437218,9.3505007160816,8.424506,3.1597942999999997,11.446477,0.98797417
510,,3.1883678,8.49843,0.963,,511,14.716063,12.883937,10220,0.196,-461.2251,,39.197247,0.11,0.9999988000000001,17.235437,17.235437,13.9588375,505.01485999999994,7107.998933792114,12.440248500000001,12.441651,9.332139871422989,8.427010000000001,3.1651115,11.440709,0.9882873999999999
511,,3.1747982999999995,8.563428,0.963,,512,13.744709,12.923046000000001,10240,0.196,-460.29535,,39.145298,0.11,0.9999988000000001,17.235437,17.235437,13.956882,505.8765,7130.204236030579,12.426207000000002,12.444168,9.405050541834743,8.425114,2.8679962000000003,11.435089,0.98804003
512,,3.1613955000000002,8.532829,0.963,,513,17.555895,12.962129,10260,0.196,-459.36172,,39.111233,0.11,0.9999988000000001,17.235437,17.235437,13.954931,506.96484000000004,7158.800812721252,12.4158535,12.454105,9.370383064649515,8.426825,3.0812569,11.429431,0.98823553
513,,3.1481576000000002,8.5901575,0.963,,514,13.356736999999999,12.9985895,10280,0.196,-458.44046,,39.021057,0.11,0.9999988000000001,17.235437,17.235437,13.952983999999999,507.21872,7194.210205554962,12.392764999999999,12.455836,9.431733351819984,8.414925,2.2357737999999996,11.423907,0.98680687
514,,3.1350806,8.515709,0.963,,515,10.303972,13.037442,10300,0.196,-457.52808,,38.990359999999995,0.11,0.9999988000000001,17.235437,17.235437,13.951039999999999,508.33455999999995,7220.280595064162,12.382987,12.451628,9.354626890150804,8.417000999999999,3.079788,11.41826,0.9870574000000001
515,,3.122162,8.543223,0.963,,516,15.337570999999999,13.076205999999999,10320,0.196,-456.60953,,38.954547999999996,0.11,0.9999988000000001,17.235437,17.235437,13.9491005,509.3777,7253.40721988678,12.372259,12.457193,9.382614886538649,8.41803,2.9965644,11.412688000000001,0.98716605
516,,3.1093984,8.532328999999999,0.963,,517,17.446820000000002,13.114839000000002,10340,0.196,-455.69046,,38.922474,0.11,0.9999988000000001,17.235437,17.235437,13.947165,510.46198,7275.895990610124,12.362248,12.466814,9.372434048775617,8.419667,3.026557,11.407117,0.9873539000000001
517,,3.0967877,8.483692999999999,0.963,,518,13.449260999999998,13.153295000000002,10360,0.196,-454.7826,,38.89632,0.11,0.9999988000000001,17.235437,17.235437,13.945231,511.61478,7300.525114536285,12.353194,12.468683,9.31629326558603,8.422139999999999,3.0846057,11.401473,0.98767334
518,,3.084327,8.46274,0.963,,519,10.053691,13.191629,10380,0.196,-453.88482999999997,,38.871002000000004,0.11,0.9999988000000001,17.235437,17.235437,13.943303,512.77185,7324.165127515794,12.344178999999999,12.464003,9.296392952385132,8.424549,3.078995,11.395811,0.98799974
519,,3.072013,8.585918,0.963,,520,10.842953,13.226911999999999,10400,0.196,-452.98965,,38.781887,0.11,0.9999988000000001,17.235437,17.235437,13.941379000000001,512.9646,7354.288926124573,12.320931,12.460858,9.432270816366996,8.411756500000001,2.1050856,11.390408,0.9864704
520,,3.0598445,8.545824,0.963,,521,19.236977,13.265126,10420,0.196,-452.0812,,38.74869,0.11,0.9999988000000001,17.235437,17.235437,13.939457,514.0063,7385.4449388980875,12.310688,12.473835000000001,9.386356597625152,8.412775,2.93681,11.384948,0.9865764000000001
521,,3.0478172000000003,8.48718,0.963,,522,16.651045,13.303164,10440,0.196,-451.18112,,38.72425,0.11,0.9999988000000001,17.235437,17.235437,13.937539000000001,515.155,7414.338811874391,12.301969,12.481809,9.324030178424,8.4152,3.0333185,11.379396,0.98688704
522,,3.0359297,8.557262,0.963,,523,12.346513,13.341114000000001,10460,0.196,-450.29287999999997,,38.684017,0.11,0.9999988000000001,17.235437,17.235437,13.935625,516.0879,7437.355992794037,12.290201,12.481521,9.398823383299595,8.414489999999999,2.808185,11.3740015,0.98678374
523,,3.0241797000000004,8.532642,0.963,,524,16.066166,13.378978,10480,0.196,-449.40082,,38.65535,0.11,0.9999988000000001,17.235437,17.235437,13.933716,517.16907,7462.267623901367,12.28081,12.488333,9.371920912306653,8.416067,2.945303,11.368578,0.98696387
524,,3.0125647,8.508242,0.963,,525,15.879448000000002,13.416698,10500,0.196,-448.51248,,38.63067,0.11,0.9999988000000001,17.235437,17.235437,13.931807999999998,518.2959999999999,7488.3612892627725,12.272117999999999,12.494765,9.345225763758538,8.418241,2.9812263999999997,11.36313,0.98723054
525,,3.0010817000000003,8.504869,0.963,,526,8.846997,13.454309,10520,0.196,-447.6409,,38.606293,0.11,0.9999988000000001,17.235437,17.235437,13.929905999999999,519.4209999999999,7517.974548578261,12.263461,12.487802499999999,9.339916192474533,8.420357000000001,2.9700313,11.357696,0.98749244
526,,2.9897294,8.531827999999999,0.963,,527,19.009352,13.491838000000001,10540,0.196,-446.7534,,38.579693,0.11,0.9999988000000001,17.235437,17.235437,13.928006,520.511,7545.973309755324,12.254465,12.50015,9.368750013319003,8.42205,2.9259796000000002,11.352333,0.9876869
527,,2.9785051,8.57131,0.963,,528,5.0065145,13.528671,10560,0.196,-445.89606,,38.5232,0.11,0.9999988000000001,17.235437,17.235437,13.926110999999999,521.1677,7573.0809705257425,12.238902000000001,12.48593,9.41403953156566,8.416922,2.4832609,11.347066,0.98706007
528,,2.9674067,8.520442999999998,0.963,,529,16.906073000000003,13.565980999999999,10580,0.196,-445.01917000000003,,38.498764,0.11,0.9999988000000001,17.235437,17.235437,13.924218,522.2735,7597.8655626773825,12.230276,12.494258,9.359305114579227,8.418807000000001,2.9195743,11.341723,0.9872844999999999
529,,2.956432,8.533835,0.963,,530,12.45566,13.603206,10600,0.196,-444.15402,,38.471775,0.11,0.9999988000000001,17.235437,17.235437,13.922329999999999,523.3395,7625.9498562812805,12.221156,12.494159,9.37319933363935,8.420117,2.8707602000000003,11.336425,0.98743296
530,,2.9455795,8.545553,0.963,,531,14.978620999999999,13.640335,10620,0.196,-443.2874,,38.442947,0.11,0.9999988000000001,17.235437,17.235437,13.9204445,524.3747,7657.067622900008,12.211681,12.498812,9.38381007903099,8.420989,2.830677,11.331169000000001,0.98752296
531,,2.9348464,8.494579,0.963,,532,6.5030637,13.677307999999998,10640,0.196,-442.4399,,38.421516,0.11,0.9999988000000001,17.235437,17.235437,13.918564000000002,525.5029,7691.849633216858,12.203519,12.4875145,9.328085696806784,8.423074,2.9143057,11.325838000000001,0.9877875
532,,2.9242312999999998,8.492652,0.963,,533,12.733911500000001,13.714177,10660,0.196,-441.58392000000003,,38.400475,0.11,0.9999988000000001,17.235437,17.235437,13.916685000000001,526.6309,7715.830533266067,12.195418,12.487949,9.330422539746923,8.425137,2.9055722,11.320521000000001,0.9880504999999999
533,,2.9137316,8.538889,0.963,,534,15.632016,13.750993,10680,0.196,-440.72577,,38.374306,0.11,0.9999988000000001,17.235437,17.235437,13.914810999999998,527.6848,7742.077864885329,12.186444999999999,12.4938135,9.378284916400856,8.426258,2.8230180000000002,11.315311999999999,0.9881738000000001
534,,2.903346,8.481214,0.963,,535,11.305658,13.78765,10700,0.196,-439.87888,,38.354424,0.11,0.9999988000000001,17.235437,17.235437,13.912939999999999,528.8174,7769.191304445268,12.178509,12.491567,9.314927718982194,8.428319,2.8928453999999997,11.310016000000001,0.98844373
535,,2.8930724,8.530569,0.963,,536,13.111788,13.824257000000001,10720,0.196,-439.0318,,38.330196,0.11,0.9999988000000001,17.235437,17.235437,13.911073000000002,529.8865,7795.40092086792,12.169889,12.4927,9.370204196041954,8.429628999999998,2.8210344,11.30483,0.9885941999999999
