,LQGmu1,ReturnMax,IWNorm1,DenMISELogFirst,ReturnMean,ReturnStepMax,SqrtESSClassic,ReturnAbsMax,LQGmu01,TimestepsSoFar,IWFirstEpisode,ReturnLastEpisode,IWLastEpisode,URet,target_sum_log_mean,DenMISEMeanLog,IWMin,IWNorm2,ReturnMin,LQGsigma,IWMax,TimeElapsed,DenMISELogLast,MISE,Bound,Iteration,IWMean
539,-1.0,16.778975,549.03516,12.310611999999999,16.57394,0.9999998999999999,21.869314000000003,16.778975,-0.993,10800,,16.584332999999997,0.98920965,18.30251180332397,14.494235,15.68561,,25.105276,,0.11,1.5232888,2919.189811229706,20.005398,16.848316,19.150029999999997,540,1.0167317
540,-1.0,16.778975,550.26044,12.308762,16.573967,0.9999998999999999,21.892876,16.778975,-0.993,10820,,16.587985999999997,1.3764157,18.304995557448763,14.482873000000001,15.671554,,25.134224,,0.11,1.5226556,2929.959856748581,8.064296,16.854746,19.153984,541,1.0171173
541,-1.0,16.778975,551.015,12.306914,16.573929,0.9999998999999999,21.916327,16.778975,-0.993,10840,,16.553421,0.9059388,18.264898599388747,14.486851000000001,15.673614,,25.14176,,0.11,1.5219907,2940.5850701332092,16.771282,16.846693,19.14347,542,1.0166329
542,-1.0,16.778975,551.9363,12.305071,16.574057,0.9999998999999999,21.940695,16.778975,-0.993,10860,,16.644262,1.0714794,18.358518136993176,14.494994,15.679533,,25.155825,,0.11,1.5212767,2951.3154335021973,18.871354999999998,16.84393,19.138154999999998,543,1.0164572
543,-1.0,16.778975,553.0457,12.303231,16.573807000000002,0.9999998999999999,21.965020000000003,16.778975,-0.993,10880,,16.43647,1.2587363,18.14075512243602,14.500044,15.682057,,25.178476,,0.11,1.5203948999999999,2961.6131279468536,17.036623000000002,16.84645,19.138136,544,1.0166281
544,-1.0,16.778975,553.8987400000001,12.301394,16.573984,0.9999998999999999,21.989197,16.778975,-0.993,10900,,16.671501,1.0021441999999998,18.39318264267136,14.507516,15.687428,,25.189585,,0.11,1.5194731000000001,2973.3621833324432,18.592775,16.841663,19.130829000000002,545,1.0163280000000001
545,-1.0,16.778975,554.9396,12.299561500000001,16.573929,0.9999998999999999,22.013678,16.778975,-0.993,10920,,16.543817999999998,1.1892158000000002,18.25259100387897,14.504745000000002,15.682247,,25.208853,,0.11,1.518543,2984.308578968048,12.842889999999999,16.842348,19.128970000000002,546,1.0163728
546,-1.0,16.778975,555.7643,12.297731,16.574049,0.9999998999999999,22.037664000000003,16.778975,-0.993,10940,,16.639639000000003,0.9725944,18.35486190877665,14.501387,15.676854,,25.218838,,0.11,1.5175816999999998,2996.094045639038,12.716442,16.836666,19.120798,547,1.0160224
547,-1.0,16.778975,556.99835,12.295905,16.574322,0.9999998999999999,22.061047,16.778975,-0.993,10960,,16.723534,1.381505,18.448110655062155,14.508268,15.681085000000001,,25.248047,,0.11,1.5167973999999997,3007.508843183517,17.977848,16.843645000000002,19.125355,548,1.0164204
548,-1.0,16.778975,557.99744,12.294082000000001,16.574492000000003,0.9999998999999999,22.085384,16.778975,-0.993,10980,,16.666853,1.1464007,18.377283037679188,14.511632999999998,15.682142,,25.265461,,0.11,1.5159962,3019.710207939148,16.245398,16.843320000000002,19.122517000000002,549,1.0163888
549,-1.0,16.778975,559.24554,12.292262,16.574593,0.9999998999999999,22.108618,16.778975,-0.993,11000,,16.63065,1.3949958999999998,18.34581312807527,14.514873000000001,15.682722,,25.295364000000003,,0.11,1.5151666000000001,3030.6306536197662,15.985813,16.850454,19.127254,550,1.01681
550,-1.0,16.778975,560.1012,12.290445,16.57464,0.9999998999999999,22.132595000000002,16.778975,-0.993,11020,,16.600251999999998,1.0025725,18.31324530833036,14.507878,15.673676,,25.306622,,0.11,1.5142999,3042.32984995842,10.682065,16.845661,19.119995,551,1.0165176
551,-1.0,16.778975,560.9419,12.288632000000002,16.574755,0.9999998999999999,22.156482999999998,16.778975,-0.993,11040,,16.637732999999997,0.98703283,18.35317548841614,14.511201999999999,15.674985000000001,,25.317282000000002,,0.11,1.5134106,3054.289650440216,16.3789,16.840504,19.112387,552,1.0161991
552,-1.0,16.778975,561.74585,12.286822,16.574993,0.9999998999999999,22.180307,16.778975,-0.993,11060,,16.70634,0.94876224,18.429703964654752,14.5160475,15.677863,,25.326334,,0.11,1.5122247,3065.5261735916138,17.2517,16.834373,19.103815,553,1.0158153
553,-1.0,16.778975,562.9525,12.285016,16.575176000000003,0.9999998999999999,22.203913,16.778975,-0.993,11080,,16.676914,1.3509756000000002,18.388560624053504,14.516778,15.67601,,25.353752,,0.11,1.5111607,3076.828941345215,14.634537,16.840342,19.10737,554,1.0161598
554,-1.0,16.778975,564.12646,12.283213,16.575129,0.9999998999999999,22.227678,16.778975,-0.993,11100,,16.548920000000003,1.3184701,18.26401771472921,14.522864000000002,15.679566000000001,,25.37946,,0.11,1.5101348999999997,3089.256319999695,17.633968,16.844997,19.109604,555,1.0164441
555,-1.0,16.778975,564.94855,12.281412,16.575321,0.9999998999999999,22.25145,16.778975,-0.993,11120,,16.682608,0.9664014999999999,18.399524319040786,14.536635,15.691375,,25.389292,,0.11,1.5090783,3101.551329374313,22.228025,16.839397,19.101582999999998,556,1.0160946
556,-1.0,16.778975,566.2906,12.279615,16.57539,0.9999998999999999,22.273169,16.778975,-0.993,11140,,16.613632,1.4868486,18.331516048613256,14.535792,15.687857999999999,,25.424788,,0.11,1.5087875,3112.830059766769,13.717463500000001,16.849204999999998,19.109185999999998,557,1.0166796
557,-1.0,16.778975,566.8085,12.277822,16.575674,0.9999998999999999,22.29326,16.778975,-0.993,11160,,16.733444,0.66197145,18.452296330796603,14.542874,15.693692,,25.425104,,0.11,1.508048,3124.638736009598,18.926773,16.834583,19.092527,558,1.0157858
558,-1.0,16.778975,567.6649,12.276031,16.575512,0.9999998999999999,22.316957000000002,16.778975,-0.993,11180,,16.484604,0.99990845,18.198272697728488,14.546363000000001,15.695198999999999,,25.436483,,0.11,1.5072746000000001,3134.5793981552124,16.520052,16.829704,19.08525,559,1.0155007999999999
559,-1.0,16.778975,568.7544,12.274242999999998,16.575557999999997,0.9999998999999999,22.340899,16.778975,-0.993,11200,,16.60279,1.2316855,18.32138411461672,14.556443,15.702923,,25.45799,,0.11,1.5063951,3145.868411540985,20.003861999999998,16.831960000000002,19.08509,560,1.0156329
560,-1.0,16.778975,569.8429,12.27246,16.575544,0.9999998999999999,22.364885,16.778975,-0.993,11220,,16.56705,1.2304528000000001,18.279842890204588,14.564534,15.708653,,25.479357,,0.11,1.5053957,3158.287811756134,18.90335,16.834103,19.084816,561,1.0157627
561,-1.0,16.778975,570.8084,12.2706785,16.575748,0.9999998999999999,22.389109,16.778975,-0.993,11240,,16.690916,1.1068696000000002,18.40989521058227,14.572270000000001,15.714210999999999,,25.494915,,0.11,1.5041844,3170.3064494133,18.817947,16.832855,19.081132999999998,562,1.0156733
562,-1.0,16.778975,571.4192,12.268901,16.575972,0.9999998999999999,22.410883,16.778975,-0.993,11260,,16.700218,0.75110126,18.413800582985285,14.581833999999999,15.722276999999998,,25.497398,,0.11,1.5027591999999999,3183.144533157349,20.238571,16.821108,19.0672,563,1.0149542
563,-1.0,16.778975,572.2806400000001,12.267126,16.575788,0.9999998999999999,22.434910000000002,16.778975,-0.993,11280,,16.474012,1.0006449,18.18583922940645,14.585137,15.723574,,25.508488,,0.11,1.5013038,3194.6211426258087,16.439653,16.816425,19.060112,564,1.0146819
564,-1.0,16.778975,573.1564,12.265355,16.575968,0.9999998999999999,22.458994,16.778975,-0.993,11300,,16.676798,1.0138799,18.39229258129143,14.596073,15.732484,,25.520126,,0.11,1.4998268999999997,3205.649246692657,20.74246,16.812534,19.053816,565,1.0144360000000001
565,-1.0,16.778975,574.37366,12.263586,16.576038,0.9999998999999999,22.4824,16.778975,-0.993,11320,,16.616182000000002,1.355163,18.33058568607161,14.597311,15.7312,,25.5477,,0.11,1.4984573,3217.776836872101,14.991481,16.818579999999997,19.05753,566,1.0147945
566,-1.0,16.778975,575.6201,12.261821000000001,16.57609,0.9999998999999999,22.505454999999998,16.778975,-0.993,11340,,16.60407,1.3846521,18.32003814452327,14.602085999999998,15.733435,,25.576916,,0.11,1.4972374,3229.3657610416412,16.98281,16.825428,19.062082,567,1.015203
567,-1.0,16.778975,576.91595,12.260059,16.576096,0.9999998999999999,22.527788,16.778975,-0.993,11360,,16.580393,1.4348100000000001,18.287054651201746,14.608412,15.737191000000001,,25.609081,,0.11,1.4963553,3240.563364505768,17.853254,16.833637,19.068073000000002,568,1.0156971
568,-1.0,16.778975,578.1498,12.2583,16.576179999999997,0.9999998999999999,22.550545,16.778975,-0.993,11380,,16.621916,1.37354,18.3348105827444,14.605148999999999,15.731464,,25.63795,,0.11,1.495659,3252.297454118729,12.461621000000001,16.840108999999998,19.07229,569,1.0160805
569,-1.0,16.778975,579.1233,12.256544,16.576187,0.9999998999999999,22.574245,16.778975,-0.993,11400,,16.581272,1.1131235000000002,18.289794594985267,14.612885,15.737107,,25.65416,,0.11,1.4949317,3265.0921750068665,18.933204999999997,16.838888,19.068727,570,1.0160058
570,-1.0,16.778975,580.3731700000001,12.254791,16.576128,0.9999998999999999,22.596722,16.778975,-0.993,11420,,16.54287,1.3892446000000003,18.252374960969302,14.617496,15.739256,,25.683954,,0.11,1.4943643999999998,3278.0123841762543,16.948662,16.845604,19.073225,571,1.0164154
571,-1.0,16.778975,581.5127,12.253041,16.576275,0.9999998999999999,22.620048999999998,16.778975,-0.993,11440,,16.660414000000003,1.2787438999999998,18.38120749693784,14.626833999999999,15.746273,,25.707846,,0.11,1.4936206,3291.000563621521,19.735958,16.849363,19.074686,572,1.0166305
572,-1.0,16.778975,582.7379,12.251294999999999,16.576193,0.9999998999999999,22.642796,16.778975,-0.993,11460,,16.528248,1.3645899,18.23775466583095,14.631204,15.748218,,25.73613,,0.11,1.4928715,3302.314117670059,16.844173,16.855293,19.07838,573,1.0169946
573,-1.0,16.778975,583.8538,12.249551,16.576353,0.9999998999999999,22.666325,16.778975,-0.993,11480,,16.669418,1.2549534,18.38735930749099,14.633957999999998,15.748679999999998,,25.758646,,0.11,1.4918951999999999,3314.2880551815033,15.997446,16.858358,19.079138,574,1.017167
574,-1.0,16.778975,584.6597,12.247810000000001,16.576501999999998,0.9999998999999999,22.689707000000002,16.778975,-0.993,11500,,16.661120999999998,0.9439905000000001,18.378208958653936,14.636216000000001,15.749122,,25.76762,,0.11,1.4905101,3326.202838897705,15.985879,16.852415,19.070908,575,1.0167996
575,-1.0,16.778975,585.5646,12.246072999999999,16.576303,0.9999998999999999,22.71356,16.778975,-0.993,11520,,16.462866,1.0422082000000001,18.17180630697901,14.639779,15.750698000000002,,25.780396,,0.11,1.489095,3339.05539393425,16.639754999999997,16.848997,19.065159,576,1.0166051
576,-1.0,16.778975,586.75085,12.244338,16.57621,0.9999998999999999,22.73695,16.778975,-0.993,11540,,16.522112,1.3227143,18.2321044960821,14.637889999999999,15.746414999999999,,25.80605,,0.11,1.4876528999999998,3350.9789481163025,13.263432,16.853748,19.067629999999998,577,1.0168992000000001
577,-1.0,16.778975,587.59985,12.242606,16.576355,0.9999998999999999,22.760545999999998,16.778975,-0.993,11560,,16.65942,0.9853586999999999,18.375629438003273,14.642821,15.749466,,25.816597,,0.11,1.4861951,3361.743486881256,17.49336,16.849085000000002,19.060670000000002,578,1.0166087
578,-1.0,16.778975,588.3768299999999,12.240878,16.576483,0.9999998999999999,22.783676,16.778975,-0.993,11580,,16.65106,0.9124627000000001,18.369705923727874,14.645620000000001,15.750523000000001,,25.82449,,0.11,1.4847048999999999,3373.855018138885,16.344416,16.842348,19.05169,579,1.0161948
579,-1.0,16.778975,589.08386,12.239152,16.576658,0.9999998999999999,22.806194,16.778975,-0.993,11600,,16.67792,0.84167093,18.39516310329325,14.644892,15.748195,,25.829994,,0.11,1.4831877,3385.5189607143398,14.383446,16.833668,19.040829000000002,580,1.0156618
580,-1.0,16.778975,590.24866,12.23743,16.576626,0.9999998999999999,22.829748000000002,16.778975,-0.993,11620,,16.558104999999998,1.2981207000000001,18.261841543097912,14.649934,15.750881,,25.854366,,0.11,1.4815421,3398.1847760677338,17.293694,16.837889999999998,19.042773999999998,581,1.0159185
581,-1.0,16.778975,591.4529,12.235710000000001,16.576681,0.9999998999999999,22.85312,16.778975,-0.993,11640,,16.60846,1.336806,18.32554761353916,14.658201000000002,15.756742000000001,,25.880617,,0.11,1.4797601999999999,3410.5191085338593,19.145597,16.843334,19.045963,582,1.016242
582,-1.0,16.778975,592.1448,12.233994000000001,16.576746,0.9999998999999999,22.875607000000002,16.778975,-0.993,11660,,16.614763,0.82445693,18.328778864993712,14.656107999999998,15.753072,,25.885424,,0.11,1.4779127,3420.8911340236664,13.60229,16.834170999999998,19.034634,583,1.0156857
583,-1.0,16.778975,593.1734,12.232280000000001,16.576664,0.9999998999999999,22.899739999999998,16.778975,-0.993,11680,,16.5278,1.159694,18.241719879336145,14.658681,15.753485000000001,,25.903063,,0.11,1.4759632,3432.8702211380005,15.978162,16.83445,19.032593,584,1.0157079
584,-1.0,16.778975,594.1096,12.230569000000001,16.576607,0.9999998999999999,22.9238,16.778975,-0.993,11700,,16.543222,1.0666854,18.259004609671692,14.662323,15.755111999999999,,25.916718,,0.11,1.4739995000000001,3446.5635771751404,16.68949,16.832144,19.02798,585,1.015572
585,-1.0,16.778975,595.0005,12.228861,16.57659,0.9999998999999999,22.9477,16.778975,-0.993,11720,,16.567522,1.0207059,18.27869728022932,14.667519,15.758372,,25.928545,,0.11,1.4720188,3459.3218779563904,17.650415,16.828611,19.022160999999997,586,1.0153591999999998
586,-1.0,16.778975,595.61365,12.227155999999999,16.576828,0.9999998999999999,22.969332,16.778975,-0.993,11740,,16.715694,0.74165714,18.443611869062792,14.663254,15.752707999999998,,25.930822,,0.11,1.4698613,3472.203059911728,12.419456,16.817438,19.008923,587,1.0146741
587,-1.0,16.778975,596.7848,12.225453,16.576916,0.9999998999999999,22.99305,16.778975,-0.993,11760,,16.628769000000002,1.2980837,18.343791661010112,14.6720295,15.759131,,25.955008,,0.11,1.4676622,3485.079927921295,19.51439,16.82197,19.011194,588,1.0149401
588,-1.0,16.778975,597.8059,12.223754,16.576908,0.9999998999999999,23.01732,16.778975,-0.993,11780,,16.573539999999998,1.1474562,18.293212506717765,14.662657000000001,15.747616,,25.972002,,0.11,1.4653098999999998,3496.677030324936,8.959729,16.822145000000003,19.00906,589,1.0149506
589,-1.0,16.778975,598.7738,12.222058,16.576961999999998,0.9999998999999999,23.041557,16.778975,-0.993,11800,,16.607794000000002,1.0933524,18.32024482071256,14.666039999999999,15.748935999999999,,25.98669,,0.11,1.4629473999999998,3507.730457544327,16.513887,16.820887,19.0055,590,1.0148709
590,-1.0,16.778975,599.5636,12.220365,16.577003,0.9999998999999999,23.065016,16.778975,-0.993,11820,,16.601318,0.91479695,18.31500340211168,14.668076999999998,15.749224,,25.994501,,0.11,1.4605746000000002,3520.3312952518463,15.902917,16.814621,18.997013,591,1.01449
591,-1.0,16.778975,600.806,12.218674,16.57703,0.9999998999999999,23.088171,16.778975,-0.993,11840,,16.593243,1.3666425,18.30579315407713,14.676718,15.755447,,26.022245,,0.11,1.4583198999999998,3532.654151916504,19.419119,16.82105,19.001255,592,1.014875
592,-1.0,16.778975,601.9603,12.216986,16.577042000000002,0.9999998999999999,23.111932999999997,16.778975,-0.993,11860,,16.584085,1.2786608999999998,18.302410361531738,14.683617000000002,15.760044,,26.045435,,0.11,1.4559853,3545.1086165905,18.466114,16.82497,19.002934,593,1.0151101
593,-1.0,16.778975,602.96204,12.2153015,16.577103,0.9999998999999999,23.136020000000002,16.778975,-0.993,11880,,16.612743,1.1260921999999998,18.32466651158429,14.688825,15.763174,,26.061613,,0.11,1.4537098,3556.020884990692,17.605516,16.824673,19.000367999999998,594,1.0150876
594,-1.0,16.778975,604.0790000000001,12.213619,16.577091,0.9999998999999999,23.159962,16.778975,-0.993,11900,,16.570503,1.2401719,18.287915071643624,14.698188,15.770292999999999,,26.082901,,0.11,1.4512801000000002,3567.579401254654,19.984185999999998,16.827505,19.00095,595,1.0152588
595,-1.0,16.778975,604.955,12.21194,16.57705,0.9999998999999999,23.18383,16.778975,-0.993,11920,,16.55226,0.99861145,18.269678540949005,14.694162,15.764389999999999,,26.093834,,0.11,1.4488325,3579.0635323524475,12.236079,16.823598999999998,18.994808,596,1.0150251000000001
596,-1.0,16.778975,606.0448,12.210263000000001,16.577123999999998,0.9999998999999999,23.207815,16.778975,-0.993,11940,,16.622545000000002,1.2116306000000001,18.338525525452805,14.6953125,15.763345000000001,,26.113823,,0.11,1.4463834999999998,3590.595922470093,15.12737,16.825775,18.99474,597,1.0151504
597,-1.0,16.778975,606.86523,12.20859,16.577070000000003,0.9999998999999999,23.231370000000002,16.778975,-0.993,11960,,16.543772,0.9416716,18.250966039183762,14.700113,15.766376500000002,,26.122662,,0.11,1.4438779,3602.959625720978,17.559616000000002,16.820332999999998,18.987099,598,1.0148247
598,-1.0,16.778975,607.9335,12.206919000000001,16.577333,0.9999998999999999,23.255365,16.778975,-0.993,11980,,16.73501,1.1887237,18.457599954247318,14.697797,15.761907999999998,,26.141644,,0.11,1.4414234,3614.6869995594025,13.075191,16.822132,18.986662,599,1.0149139
599,-1.0,16.778975,609.2438400000001,12.205250999999999,16.577436,0.9999998999999999,23.277307999999998,16.778975,-0.993,12000,,16.639309,1.4334723999999999,18.356177591632107,14.697204000000001,15.758916000000001,,26.173296,,0.11,1.4397033000000001,3628.460099458695,13.951265,16.83045,18.992939,600,1.0154064
600,-1.0,16.778975,610.4492,12.203586,16.577270000000002,0.9999998999999999,23.300055,16.778975,-0.993,12020,,16.477394,1.32981,18.176525561272364,14.692829999999999,15.752285999999998,,26.199476,,0.11,1.438128,3641.285909414291,11.759769,16.835476,18.995853,601,1.0157225
601,-1.0,16.778975,611.36316,12.201922999999999,16.577435,0.9999998999999999,23.323624,16.778975,-0.993,12040,,16.675613000000002,1.0373690999999998,18.39347804336912,14.694598999999998,15.752189999999999,,26.212185,,0.11,1.4361434,3653.175921678543,15.678301000000001,16.832851,18.991047000000002,602,1.0155535
602,-1.0,16.778975,612.43555,12.200263,16.577364000000003,0.9999998999999999,23.34729,16.778975,-0.993,12060,,16.534933,1.1942846999999999,18.24315716349329,14.694405999999999,15.749893,,26.231547999999997,,0.11,1.4340467,3667.573079586029,14.351274499999999,16.834336999999998,18.990345,603,1.0156476
603,-1.0,16.778975,613.3003,12.1986065,16.577377,0.9999998999999999,23.370699,16.778975,-0.993,12080,,16.584889999999998,0.98602706,18.29485076006036,14.683597,15.737302,,26.242275,,0.11,1.4319422,3680.3174073696136,8.129333500000001,16.830215,18.984061999999998,604,1.0153978000000001
604,-1.0,16.778975,614.4844,12.196952,16.577309,0.9999998999999999,23.393919,16.778975,-0.993,12100,,16.535816,1.3042881000000002,18.25058315598896,14.693648000000001,15.745106,,26.266841999999997,,0.11,1.4297043,3692.564687252045,20.44408,16.834757,18.986467,605,1.0156766
605,-1.0,16.778975,615.2987,12.1953,16.577345,0.9999998999999999,23.417123999999998,16.778975,-0.993,12120,,16.599697,0.9337146000000001,18.31064409986546,14.6944475,15.744207999999999,,26.275589,,0.11,1.4273964,3705.0918760299683,15.185194000000001,16.829287,18.978865,606,1.0153444
606,-1.0,16.778975,616.32245,12.193651,16.577118,0.9999998999999999,23.440886,16.778975,-0.993,12140,,16.439455,1.1424541000000001,18.141586309615462,14.693504,15.741241,,26.292627000000003,,0.11,1.4250976999999998,3717.627485513687,13.929278,16.829264000000002,18.976662,607,1.0153582
607,-1.0,16.778975,616.90265,12.192006,16.57699,0.9999998999999999,23.46173,16.778975,-0.993,12160,,16.500092000000002,0.69769585,18.208647854517814,14.6942625,15.740777,,26.293999,,0.11,1.4225802,3730.6187915802,15.442836999999999,16.817322,18.962812,608,1.0146425
608,-1.0,16.778975,617.7489,12.190362,16.576929999999997,0.9999998999999999,23.485312,16.778975,-0.993,12180,,16.539778,0.96104515,18.251008004684728,14.695651999999999,15.740401,,26.303628999999997,,0.11,1.4198425,3743.352454185486,15.498301500000002,16.812689000000002,18.956024,609,1.0143659999999999
609,-1.0,16.778975,618.82874,12.188722,16.576805,0.9999998999999999,23.50939,16.778975,-0.993,12200,,16.502048000000002,1.1921204,18.212042927307586,14.699859,15.742474,,26.32262,,0.11,1.4168315,3755.088159799576,16.989397,16.814329999999998,18.955471,610,1.0144733
610,-1.0,16.778975,618.83466,12.187083,16.576767,0.9999998999999999,23.516514,16.778975,-0.992,12220,,16.55199,0.11669112,18.261546996527397,14.691628,15.735911999999999,,26.314898,,0.11,1.4137487,3766.687192678452,11.718625999999999,16.78697,18.927464,611,1.0128226
611,-1.0,16.778975,619.83887,12.185449,16.576714000000003,0.9999998999999999,23.540693,16.778975,-0.992,12240,,16.544529999999998,1.1137713,18.248671784146477,14.694454,15.736704999999999,,26.330526000000003,,0.11,1.4106646,3778.84193444252,16.208948,16.786686,18.924979999999998,612,1.0128085999999998
612,-1.0,16.778975,620.9919,12.183816,16.576746,0.9999998999999999,23.564545000000003,16.778975,-0.992,12260,,16.596218,1.261724,18.31038423182405,14.702558999999999,15.742576999999999,,26.352806,,0.11,1.4075038,3791.329087495804,19.323347000000002,16.790525,18.926655,613,1.0130373
613,-1.0,16.778975,622.063,12.182185,16.576818,0.9999998999999999,23.588644,16.778975,-0.992,12280,,16.62148,1.1791873,18.339372901172048,14.69982,15.737720999999999,,26.371290000000002,,0.11,1.4043583999999998,3804.505949497223,12.748289,16.792189,18.926136,614,1.0131318999999999
614,-1.0,16.778975,622.87854,12.180558,16.576908,0.9999998999999999,23.612144,16.778975,-0.992,12300,,16.632260000000002,0.9232001,18.34496744075489,14.697523,15.733707999999998,,26.379583,,0.11,1.4011985,3817.234671354294,13.25796,16.786953,18.918777,615,1.0128106
615,-1.0,16.778975,623.91595,12.178933,16.576946,0.9999998999999999,23.636357999999998,16.778975,-0.992,12320,,16.600085999999997,1.1431637,18.306336630060247,14.695727999999999,15.729847,,26.39645,,0.11,1.3978591,3829.9625923633575,13.340765,16.787668,18.917307,616,1.0128504999999999
616,-1.0,16.778975,625.1081,12.177311999999999,16.576864,0.9999998999999999,23.65997,16.778975,-0.992,12340,,16.528095,1.2971678999999998,18.233178092723307,14.693489000000001,15.725342000000001,,26.420494,,0.11,1.3945675,3841.3703389167786,12.937563,16.792395000000003,18.919909,617,1.0131412
617,-1.0,16.778975,626.17755,12.175692,16.576845000000002,0.9999998999999999,23.684244,16.778975,-0.992,12360,,16.563799,1.1726403,18.28091397042752,14.699323000000001,15.729053,,26.438570000000002,,0.11,1.3909839,3855.758539915085,18.00722,16.793885999999997,18.919220000000003,618,1.0132322
618,-1.0,16.778975,627.29614,12.174075,16.576954,0.9999998999999999,23.70836,16.778975,-0.992,12380,,16.644934,1.2203162,18.361981267690307,14.707249,15.7347975,,26.458858000000003,,0.11,1.3878502000000001,3869.231789827347,19.27205,16.796851999999998,18.920025,619,1.0134025
619,-1.0,16.778975,628.3695,12.172461,16.576764999999998,0.9999998999999999,23.732557,16.778975,-0.992,12400,,16.458841,1.1746091,18.15787030751433,14.700659,15.726098,,26.477109999999996,,0.11,1.3848186000000002,3881.746893882752,10.327788,16.798237,18.919242999999998,620,1.0134993
620,-1.0,16.778975,629.525,12.17085,16.57668,0.9999998999999999,23.756464,16.778975,-0.992,12420,,16.523556,1.2560453,18.227706853699264,14.705085,15.728307000000001,,26.499104,,0.11,1.381758,3894.345530986786,17.083551,16.80193,18.920803,621,1.0137279000000001
621,-1.0,16.778975,630.1659,12.16924,16.576654,0.9999998999999999,23.778323999999998,16.778975,-0.992,12440,,16.560728,0.74090075,18.275143081918333,14.703508,15.725372,,26.501696000000003,,0.11,1.3786885,3906.2885875701904,13.887292,16.791979,18.908903,622,1.0131284
622,-1.0,16.778975,631.3084,12.167634,16.576735,0.9999998999999999,23.802301,16.778975,-0.992,12460,,16.626972,1.2410132,18.34715004796338,14.697682,15.717348999999999,,26.522999,,0.11,1.3755562,3918.305849313736,10.7166815,16.795534,18.910326,623,1.0133362
623,-1.0,16.778975,632.2656,12.166030000000001,16.576616,0.9999998999999999,23.82646,16.778975,-0.992,12480,,16.502392,1.055091,18.20626760386193,14.701618,15.719362,,26.536282,,0.11,1.3724127,3931.0731661319733,16.958748,16.793926000000003,18.906574,624,1.0132462
624,-1.0,16.778975,633.2285,12.164429,16.576632,0.9999998999999999,23.85063,16.778975,-0.992,12500,,16.586088,1.0594133999999997,18.297504000102762,14.692464000000001,15.708272000000001,,26.54976,,0.11,1.3692437,3942.280488729477,8.775492,16.792612,18.90312,625,1.0131656
625,-1.0,16.778975,634.4861,12.16283,16.57664,0.9999998999999999,23.873552,16.778975,-0.992,12520,,16.583172,1.3560756,18.296446437459768,14.694405,15.707923999999998,,26.576944,,0.11,1.3664105,3956.014535188675,15.477529,16.799109,18.907589,626,1.013556
626,-1.0,16.778975,635.1555,12.161234,16.576674,0.9999998999999999,23.895588,16.778975,-0.992,12540,,16.597744,0.7682666,18.318923245670213,14.685160999999999,15.697289999999999,,26.580452,,0.11,1.3640798,3970.8060717582703,9.026716,16.790047,18.896584,627,1.0130072
627,-1.0,16.778975,635.89307,12.15964,16.576681,0.9999998999999999,23.918413,16.778975,-0.992,12560,,16.581833,0.8332156999999999,18.302973549902774,14.690479000000002,15.701073999999998,,26.585921999999997,,0.11,1.3622156,3983.438841342926,18.061377,16.782791,18.887318,628,1.0125686
628,-1.0,16.778975,636.9603,12.15805,16.576807000000002,0.9999998999999999,23.942493,16.778975,-0.992,12580,,16.655256,1.1611271,18.36912330636993,14.686333,15.694872,,26.603759999999998,,0.11,1.3603424,3996.04528260231,11.786022,16.784384,18.886793,629,1.0126555
629,-1.0,16.778975,637.7828400000001,12.156461,16.576667999999998,0.9999998999999999,23.965965,16.778975,-0.992,12600,,16.48873,0.91550124,18.196620309248022,14.692551000000002,15.699410999999998,,26.612023999999998,,0.11,1.3584521999999999,4010.7228829860687,18.542189999999998,16.779263,18.879611999999998,630,1.0123537
630,-1.0,16.778975,638.99005,12.154875,16.576775,0.9999998999999999,23.989365,16.778975,-0.992,12620,,16.64431,1.2999506,18.360552481867987,14.690826999999999,15.695464000000001,,26.636389,,0.11,1.3566098,4023.717978239059,13.197851000000002,16.784529,18.88283,631,1.0126625
631,-1.0,16.778975,639.91174,12.153291000000001,16.576795999999998,0.9999998999999999,24.013195,16.778975,-0.992,12640,,16.590158,1.0148715,18.29632491705587,14.692664,15.695479,,26.648338,,0.11,1.3547636,4037.226234436035,15.691958999999999,16.782173,18.878393,632,1.0125184999999999
632,-1.0,16.778975,640.799,12.1517105,16.576744,0.9999998999999999,24.036947,16.778975,-0.992,12660,,16.544276999999997,0.9785768,18.254232489079932,14.695808999999999,15.696852,,26.658918,,0.11,1.3528619,4051.026076555252,16.553614000000003,16.77885,18.873,633,1.0123208000000001
633,-1.0,16.778975,641.7135,12.150131,16.576757,0.9999998999999999,24.060779999999998,16.778975,-0.992,12680,,16.584604000000002,1.0044031999999998,18.300124771854442,14.697315,15.696551000000001,,26.670519,,0.11,1.3509588,4063.1959981918335,15.493184,16.776316,18.868389999999998,634,1.0121664000000001
634,-1.0,16.778975,642.6122,12.148556,16.576767,0.9999998999999999,24.084529999999997,16.778975,-0.992,12700,,16.582473999999998,0.987658,18.293039796831213,14.700504,15.697964,,26.681534000000003,,0.11,1.3490521999999998,4075.3202402591705,16.579705999999998,16.773369,18.86338,635,1.0119877
