,TimestepsSoFar,ReturnLastEpisode,DenMISELogFirst,URet,Bound,IWMin,DenMISELogLast,LQGmu1,ReturnMax,ReturnAbsMax,IWNorm1,IWLastEpisode,ReturnStepMax,IWMean,ReturnMean,IWMax,LQGmu01,SqrtESSClassic,MISE,ReturnMin,target_sum_log_mean,Iteration,IWNorm2,LQGsigma,TimeElapsed,IWFirstEpisode,DenMISEMeanLog
465,9320,8.569692,12.323506,9.411423414059486,10.885038,,16.12689,1.0,16.622583,16.622583,464.921,1.0566678999999999,0.9993386999999999,0.99768454,8.8689,1.0566962,0.748,20.976173,8.507686999999999,,-71.84219,466,22.164242,0.11,5127.785360813141,,14.989832
466,9340,8.463492,12.3213625,9.29413565383004,10.882242,,14.032623000000001,1.0,16.622583,16.622583,465.92117,1.0565561,0.9993386999999999,0.9976898999999999,8.868032000000001,1.0565672,0.748,20.999996,8.507587,,-71.65818,467,22.186726,0.11,5148.39657998085,,14.987778
467,9360,8.558575999999999,12.319223,9.400483976612733,10.879671,,18.923273000000002,1.0,16.622583,16.622583,466.92132999999995,1.0564281,0.9993386999999999,0.99769515,8.867372,1.0564402,0.748,21.023792,8.507703999999999,,-71.46451,468,22.209187,0.11,5176.397621870041,,14.9961815
468,9380,8.521938,12.317089,9.35754194219909,10.877024,,19.861465,1.0,16.622583,16.622583,467.92157000000003,1.0563052,0.9993386999999999,0.9977005999999999,8.866633,1.0563133,0.748,21.047567,8.507736,,-71.26968000000001,469,22.231623000000003,0.11,5200.776269197464,,15.006549
469,9400,8.593254,12.314959,9.438964804491462,10.874519,,15.697065,1.0,16.622583,16.622583,468.9201,1.0545448,0.9993386999999999,0.99770236,8.866052999999999,1.0561863,0.748,21.071308,8.5079,,-71.084526,470,22.253963,0.11,5221.089550733566,,15.008014000000001
470,9420,8.498219,12.312834,9.332532237023702,10.871838,,15.082569,1.0,16.622583,16.622583,469.9203,1.0560553999999998,0.9993386999999999,0.9977075999999999,8.865272000000001,1.0560614,0.748,21.095022,8.507878999999999,,-70.90146,471,22.27636,0.11,5242.643403530121,,15.008168
471,9440,8.536291,12.310713,9.378776154412275,10.869249,,16.417510999999998,1.0,16.622583,16.622583,470.92047,1.0559243999999999,0.9993386999999999,0.99771285,8.864574000000001,1.0559345,0.748,21.118710999999998,8.507943,,-70.71635,472,22.29873,0.11,5268.839507102965,,15.011148
472,9460,8.587424,12.308596000000001,9.429312151618053,10.866779,,16.066282,1.0,16.622583,16.622583,471.92035,1.0554594,0.9993386999999999,0.99771744,8.863988,1.0558107,0.748,21.142376000000002,8.508116000000001,,-70.53276,473,22.321066000000002,0.11,5291.090933322906,,15.013375
473,9480,8.522111,12.306484,9.362128303758114,10.864177999999999,,16.801361,1.0,16.622583,16.622583,472.92047,1.0556828,0.9993386999999999,0.9977225000000001,8.863267,1.0556868000000001,0.748,21.16601,8.508148,,-70.3484,474,22.343393,0.11,5315.159486293793,,15.017141
474,9500,8.561983,12.304377,9.40600168782999,10.861673,,13.461186999999999,1.0,16.622583,16.622583,473.9206,1.0555449,0.9993386999999999,0.9977275999999999,8.862633,1.0555620000000001,0.748,21.189615,8.508268,,-70.171844,475,22.3657,0.11,5340.178196430206,,15.013860999999999
475,9520,8.529749,12.302274,9.368799733039094,10.859105,,20.089418,1.0,16.622583,16.622583,474.92078,1.0554311,0.9993386999999999,0.9977326999999999,8.861934,1.0554392,0.748,21.213202,8.508317,,-69.98210999999999,476,22.387981,0.11,5365.505209207535,,15.024519
476,9540,8.511467999999999,12.300175,9.350409928773207,10.856506,,16.626429,1.0,16.622583,16.622583,475.92102,1.0553083,0.9993386999999999,0.9977379999999999,8.861199000000001,1.0553164,0.748,21.23676,8.508326,,-69.80043,477,22.410248,0.11,5393.316958665848,,15.027872
477,9560,8.50433,12.29808,9.341164677273687,10.853899,,8.543901,1.0,16.622583,16.622583,476.9212,1.0551856000000002,0.9993386999999999,0.9977431000000001,8.860452,1.0551946,0.748,21.260292,8.508317,,-69.63641,478,22.432485999999997,0.11,5416.241525411606,,15.014301000000001
478,9580,8.546660000000001,12.295991,9.386791735007817,10.851395,,15.750812,1.0,16.622583,16.622583,477.9213,1.0550659,0.9993386999999999,0.997748,8.8597975,1.0550728999999999,0.748,21.283792000000002,8.508403,,-69.458046,479,22.454705999999998,0.11,5441.776017427445,,15.015835000000001
479,9600,8.526621,12.293905,9.36417565271629,10.848852,,17.104095,1.0,16.622583,16.622583,478.9215,1.0549421,0.9993386999999999,0.99775314,8.859102,1.0549521000000002,0.748,21.307274,8.508443,,-69.27759,480,22.476902,0.11,5468.384061574936,,15.020181
480,9620,8.518193,12.291824,9.35298172944143,10.846300999999999,,16.072996,1.0,16.622583,16.622583,479.92172,1.0548233999999999,0.9993386999999999,0.99775827,8.858395,1.0548313999999999,0.748,21.33073,8.508465,,-69.10004,481,22.499075,0.11,5496.351558685303,,15.022364999999999
481,9640,8.515555,12.289747,9.355194908623742,10.843753999999999,,17.561573000000003,1.0,16.622583,16.622583,480.92188,1.0547026000000002,0.9993386999999999,0.9977632,8.857683,1.0547117,0.748,21.354156,8.508482,,-68.92013,482,22.52123,0.11,5526.806816101074,,15.027629999999998
482,9660,8.549536999999999,12.287675,9.388741221809417,10.841288,,10.171277,1.0,16.622583,16.622583,481.92199999999997,1.054589,0.9993386999999999,0.9977681,8.857046,1.054592,0.748,21.377554,8.508573,,-68.75627,483,22.543364999999998,0.11,5549.127833843231,,15.017569
483,9680,8.57757,12.285606,9.419627231310217,10.838889,,18.600506,1.0,16.622583,16.622583,482.92217999999997,1.0544069999999999,0.9993386999999999,0.9977731,8.856467,1.0544733999999998,0.748,21.400934,8.508722,,-68.57567,484,22.565472,0.11,5575.4633214473715,,15.024968
484,9700,8.49738,12.283543,9.331978370381444,10.836327,,18.354671,1.0,16.622583,16.622583,483.92233,1.0543426,0.9993386999999999,0.997778,8.855727,1.0543546999999998,0.748,21.424284,8.508699,,-68.39631999999999,485,22.58756,0.11,5598.216493844987,,15.031827
485,9720,8.501809,12.281483,9.338595834553141,10.83378,,17.84305,1.0,16.622583,16.622583,484.92255,1.054226,0.9993386999999999,0.997783,8.854999000000001,1.054237,0.748,21.447613,8.508683999999999,,-68.218765,486,22.609629,0.11,5619.421360254289,,15.037607999999999
486,9740,8.526055,12.279428,9.367344572902207,10.831296,,10.33501,1.0,16.622583,16.622583,485.92264000000006,1.0541174,0.9993386999999999,0.9977878000000001,8.854322999999999,1.0541194999999999,0.748,21.47091,8.508723,,-68.05735,487,22.631676000000002,0.11,5644.82928943634,,15.027946
487,9760,8.509276,12.277376,9.345574245126476,10.828785,,16.180985999999997,1.0,16.622583,16.622583,486.92273,1.0540029,0.9993386999999999,0.9977925,8.853617,1.0540029,0.748,21.494179000000003,8.508726,,-67.88463,488,22.653702,0.11,5671.498144626617,,15.030306
488,9780,8.50794,12.275329,9.343204674163491,10.826277000000001,,15.666545000000001,1.0,16.622583,16.622583,487.923,1.0538771999999998,0.9993386999999999,0.99779755,8.852909,1.0538863,0.748,21.517433,8.508725,,-67.71366,489,22.675707,0.11,5699.0155482292175,,15.031602
489,9800,8.5225935,12.273286,9.362371235149586,10.823808999999999,,16.781439000000002,1.0,16.622583,16.622583,488.92315999999994,1.0537596000000002,0.9993386999999999,0.9978024,8.852236,1.0537707,0.748,21.540657,8.508757000000001,,-67.541115,490,22.697689999999998,0.11,5725.886166334151,,15.035169
490,9820,8.54625,12.271247,9.38509999349903,10.821398,,17.8058,1.0,16.622583,16.622583,489.92334000000005,1.0536450000000002,0.9993386999999999,0.9978072,8.851612,1.0536551,0.748,21.563858,8.508836,,-67.36719000000001,491,22.719652,0.11,5749.268736600877,,15.040807000000001
491,9840,8.523503999999999,12.269213,9.361121647636578,10.818949,,18.906986,1.0,16.622583,16.622583,490.9235,1.0535364999999999,0.9993386999999999,0.997812,8.850945,1.0535406,0.748,21.58703,8.508869,,-67.19173,492,22.741594,0.11,5772.628579616547,,15.048658999999999
492,9860,8.523678,12.267182,9.36156595885254,10.816505000000001,,17.21694,1.0,16.622583,16.622583,491.92368,1.05342,0.9993386999999999,0.9978168,8.850280999999999,1.053426,0.748,21.610182000000002,8.508902,,-67.0204,493,22.763514,0.11,5793.868279218675,,15.053054000000001
493,9880,8.519667,12.265156,9.357487429547342,10.814062,,15.628489499999999,1.0,16.622583,16.622583,492.92383,1.0533065000000001,0.9993386999999999,0.9978215,8.849611,1.0533115,0.748,21.633307000000002,8.5089245,,-66.85300000000001,494,22.785414000000003,0.11,5813.367432594299,,15.054214499999999
494,9900,8.554008999999999,12.263133999999999,9.39651617883198,10.811701,,17.913385,1.0,16.622583,16.622583,493.92400000000004,1.053195,0.9993386999999999,0.9978263,8.849015,1.053199,0.748,21.656406,8.509022,,-66.68165,495,22.807292999999998,0.11,5837.456395149231,,15.059984
495,9920,8.520646000000001,12.261116000000001,9.356756122317305,10.809275,,18.445729999999998,1.0,16.622583,16.622583,494.9242,1.0530825000000001,0.9993386999999999,0.99783105,8.848353,1.0530865,0.748,21.679482999999998,8.509047500000001,,-66.50990999999999,496,22.829151,0.11,5863.747198104858,,15.066806
496,9940,8.533275,12.259102,9.366867193133542,10.806887,,11.738339,1.0,16.622583,16.622583,495.92432,1.052964,0.9993386999999999,0.99783564,8.847719,1.052974,0.748,21.70253,8.509101,,-66.35236,497,22.85099,0.11,5889.331451654433,,15.060104999999998
497,9960,8.555916,12.2570915,9.395647314499595,10.804547999999999,,20.21154,1.0,16.622583,16.622583,496.9245,1.0528516,0.9993386999999999,0.99784034,8.847133,1.0528616000000002,0.748,21.72556,8.509199,,-66.178444,498,22.872807,0.11,5917.2268455028525,,15.070445999999999
498,9980,8.461022999999999,12.255085000000001,9.297314484332306,10.802021,,11.351664,1.0,16.622583,16.622583,497.92467999999997,1.0527381000000002,0.9993386999999999,0.99784505,8.846358,1.0527492,0.748,21.74856,8.509099,,-66.022964,499,22.894604,0.11,5941.279669761658,,15.062987
499,10000,8.544102,12.253083,9.383023920044536,10.799675,,15.495741,1.0,16.622583,16.622583,498.92484,1.0526336,0.9993386999999999,0.99784964,8.845755,1.0526386,0.748,21.771539999999998,8.509172999999999,,-65.859825,500,22.916377999999998,0.11,5966.283092260362,,15.063848499999999
500,10020,8.533914,12.251085,9.374644316781572,10.797316,,20.126829999999998,1.0,16.622583,16.622583,499.925,1.0525182,0.9993386999999999,0.9978543,8.845132000000001,1.0525283,0.748,21.794493,8.509226,,-65.68809499999999,501,22.938132999999997,0.11,5993.534758090973,,15.073951999999998
501,10040,8.5516615,12.249091,9.395297915374744,10.795002,,17.901379000000002,1.0,16.622583,16.622583,500.9251,1.0524158000000001,0.9993386999999999,0.99785876,8.844547,1.0524178999999998,0.748,21.817421,8.509316,,-65.52148000000001,502,22.959867000000003,0.11,6024.89616703987,,15.079579
502,10060,8.502003,12.247100999999999,9.337521022484896,10.792588,,15.831194,1.0,16.622583,16.622583,501.9253,1.0523045,0.9993386999999999,0.9978634,8.843866,1.0523095,0.748,21.840326,8.5093,,-65.35964,503,22.981585,0.11,6052.3436069488525,,15.081068
503,10080,8.557242,12.245115,9.395788772992287,10.790298,,11.845919,1.0,16.622583,16.622583,502.92548,1.052186,0.9993386999999999,0.997868,8.843299,1.0521991000000002,0.748,21.863213000000002,8.509400999999999,,-65.20636,504,23.003275,0.11,6077.300555944444,,15.074645
504,10100,8.533468,12.243133,9.374878744828196,10.78797,,16.394176,1.0,16.622583,16.622583,503.9256,1.0520827,0.9993386999999999,0.9978725,8.842685000000001,1.0520908000000002,0.748,21.886066,8.509454,,-65.04468,505,23.02495,0.11,6102.775890350342,,15.077255
505,10120,8.51008,12.241155000000001,9.347781008022046,10.785596,,17.408754000000002,1.0,16.622583,16.622583,504.92578,1.0519743000000001,0.9993386999999999,0.99787706,8.842027999999999,1.0519823999999998,0.748,21.908901,8.509455,,-64.88162,506,23.046604000000002,0.11,6132.93718290329,,15.081857999999999
506,10140,8.551814,12.239181,9.393486355791648,10.7833185,,16.224905,1.0,16.622583,16.622583,505.92584000000005,1.05187,0.9993386999999999,0.99788135,8.8414545,1.051874,0.748,21.931707,8.509544,,-64.72155,507,23.068237,0.11,6158.053173303603,,15.0841055
507,10160,8.515755,12.237210000000001,9.35010568038717,10.780972,,14.090805,1.0,16.622583,16.622583,506.9261,1.0517546,0.9993386999999999,0.997886,8.840814,1.0517676999999999,0.748,21.9545,8.509558,,-64.5663,508,23.08985,0.11,6186.5021307468405,,15.082149
508,10180,8.547032000000002,12.235244,9.387567312901048,10.778696,,10.513853999999998,1.0,16.622583,16.622583,507.92627000000005,1.0516564,0.9993386999999999,0.99789053,8.840237,1.0516603999999998,0.748,21.97726,8.509635000000001,,-64.4187,509,23.111446,0.11,6213.320271015167,,15.073167999999999
509,10200,8.516051,12.233281,9.350500625463344,10.776366000000001,,18.197048000000002,1.0,16.622583,16.622583,508.92636,1.0515430000000001,0.9993386999999999,0.9978948000000001,8.839601,1.0515541000000002,0.748,21.999996,8.50965,,-64.25661,510,23.133020000000002,0.11,6235.556635856628,,15.079289000000001
510,10220,8.49843,12.231322,9.332139806909113,10.774007000000001,,15.818094,1.0,16.622583,16.622583,509.92645,1.0514368,0.9993386999999999,0.9978991,8.838934,1.0514488000000002,0.748,22.02271,8.509628,,-64.09980999999999,511,23.154572,0.11,6263.054646015167,,15.080732000000001
511,10240,8.563428,12.229367,9.405050480835595,10.771787,,14.748269,1.0,16.622583,16.622583,510.92667,1.0513275,0.9993386999999999,0.99790365,8.838396000000001,1.0513424999999998,0.748,22.045404,8.509739,,-63.945713,512,23.176107000000002,0.11,6287.232268571855,,15.080078
512,10260,8.532829,12.227416,9.37038299494952,10.76951,,18.631276999999997,1.0,16.622583,16.622583,511.92682,1.0512242,0.9993386999999999,0.99790806,8.837799,1.0512371999999999,0.748,22.068077,8.509787,,-63.784645,513,23.197618,0.11,6317.542356491089,,15.086996
513,10280,8.590157000000001,12.225469,9.431733277445892,10.767349000000001,,14.112013000000001,1.0,16.622583,16.622583,512.9264,1.0505487,0.9993386999999999,0.9979113000000002,8.837317,1.051132,0.748,22.090721,8.509942,,-63.633,514,23.219088,0.11,6349.811228513719,,15.085095
514,10300,8.515709,12.223525,9.354626816484352,10.765053,,11.379071000000001,1.0,16.622583,16.622583,513.9265,1.0510187,0.9993386999999999,0.99791557,8.836692999999999,1.0510277,0.748,22.113342000000003,8.509955,,-63.487246999999996,515,23.240562,0.11,6374.8832619190225,,15.077893
515,10320,8.543223,12.221584,9.382614825308123,10.762818,,16.385378,1.0,16.622583,16.622583,514.9267,1.0509155000000001,0.9993386999999999,0.99792,8.836124,1.0509235000000001,0.748,22.135942,8.510023,,-63.33235500000001,516,23.262017999999998,0.11,6404.628986120225,,15.080425
516,10340,8.532328999999999,12.219648,9.372433983464381,10.76057,,18.504688,1.0,16.622583,16.622583,515.9268,1.0508072,0.9993386999999999,0.9979242,8.835537,1.0508212,0.748,22.158518,8.510069,,-63.17397,517,23.283453,0.11,6436.71341753006,,15.087043
517,10360,8.483692999999999,12.217716000000001,9.316293201694853,10.758227999999999,,14.526229999999998,1.0,16.622583,16.622583,516.927,1.0507030000000002,0.9993386999999999,0.99792856,8.834857000000001,1.050717,0.748,22.181076,8.510016,,-63.023876,518,23.304867,0.11,6468.140273332597,,15.085957
518,10380,8.46274,12.215788,9.296392886533463,10.755853,,11.128924000000001,1.0,16.622583,16.622583,517.9271,1.0506118999999998,0.9993386999999999,0.9979328000000002,8.834141,1.0506148000000002,0.748,22.2036,8.509922,,-62.88091,519,23.326267,0.11,6507.642590761186,,15.078327999999999
519,10400,8.585918,12.213861999999999,9.432270739356612,10.753718,,11.538831,1.0,16.622583,16.622583,518.9264,1.0496723999999997,0.9993386999999999,0.99793535,8.833663,1.0505127,0.748,22.226107,8.510062,,-62.737694,520,23.347607,0.11,6552.065534591675,,15.071517000000002
520,10420,8.545824,12.211942,9.38635653517633,10.751524,,20.265127,1.0,16.622583,16.622583,519.92664,1.0504023999999998,0.9993386999999999,0.9979398000000002,8.833111,1.0504103999999999,0.748,22.248594,8.510135,,-62.57828000000001,521,23.368965,0.11,6584.925771474837,,15.081482999999999
521,10440,8.48718,12.210024,9.32403008569889,10.749217,,17.711617999999998,1.0,16.622583,16.622583,520.92676,1.0503063,0.9993386999999999,0.997944,8.832448,1.0503103,0.748,22.271055,8.510089,,-62.424377,522,23.390304999999998,0.11,6620.755532741547,,15.086514999999999
522,10460,8.557262,12.208110000000001,9.398823314237935,10.747061,,13.330076000000002,1.0,16.622583,16.622583,521.9269,1.0501931,0.9993386999999999,0.99794817,8.831922,1.0502081,0.748,22.293492999999998,8.510186000000001,,-62.279438,523,23.411623000000002,0.11,6662.520240068437,,15.083154
523,10480,8.532642,12.2062,9.371920838879943,10.744860000000001,,17.097492000000003,1.0,16.622583,16.622583,522.927,1.050102,0.9993386999999999,0.9979523000000001,8.831351,1.050108,0.748,22.315908,8.510232,,-62.12786,524,23.432924,0.11,6703.899813175201,,15.086994
524,10500,8.508242,12.204293,9.345225693378234,10.742617,,16.922985,1.0,16.622583,16.622583,523.92725,1.0500038,0.9993386999999999,0.99795663,8.830735,1.0500078000000002,0.748,22.338307999999998,8.510228999999999,,-61.9772,525,23.454204999999998,0.11,6737.3282668590555,,15.0904875
525,10520,8.504869,12.202391,9.339916122399927,10.740371000000001,,9.886875999999999,1.0,16.622583,16.622583,524.9273,1.0499027,0.9993386999999999,0.9979607,8.830116,1.0499076999999999,0.748,22.360678,8.510216999999999,,-61.84048000000001,526,23.475466,0.11,6766.758351325989,,15.080589999999999
526,10540,8.531827999999999,12.200491,9.36874993971848,10.738188000000001,,20.03438,1.0,16.622583,16.622583,525.9275,1.0498035,0.9993386999999999,0.99796486,8.82955,1.0498085,0.748,22.383026,8.510261,,-61.685030000000005,527,23.49671,0.11,6803.526615858077,,15.089986999999999
527,10560,8.57131,12.198595,9.414039470498654,10.736089,,5.867662,1.0,16.622583,16.622583,526.9275,1.0496138000000002,0.9993386999999999,0.99796873,8.829061,1.0497094,0.748,22.40535,8.510382,,-61.556999999999995,528,23.517931,0.11,6839.064322948456,,15.072517000000001
528,10580,8.520442999999998,12.196703,9.35930503043383,10.733897,,17.929089,1.0,16.622583,16.622583,527.92773,1.0496093,0.9993386999999999,0.997973,8.828478,1.0496113,0.748,22.42766,8.510404,,-61.40665,529,23.539135,0.11,6868.184582233429,,15.077912
529,10600,8.533835,12.194815,9.373199251216525,10.731735,,13.461923,1.0,16.622583,16.622583,528.92786,1.0494982,0.9993386999999999,0.9979771000000001,8.827922000000001,1.0495132,0.748,22.449942,8.510449000000001,,-61.265297,530,23.560322,0.11,6896.069259881972,,15.074860000000001
530,10620,8.545553,12.192929,9.38381000130466,10.729607000000001,,15.970911,1.0,16.622583,16.622583,529.928,1.0494071000000003,0.9993386999999999,0.99798113,8.82739,1.0494152,0.748,22.472202,8.51052,,-61.11975,531,23.581488,0.11,6930.425554275513,,15.076542000000002
531,10640,8.494579,12.191048,9.328085611060096,10.727381,,7.524563000000001,1.0,16.622583,16.622583,530.9282,1.0493071000000003,0.9993386999999999,0.99798536,8.826765,1.0493171000000001,0.748,22.494446,8.5104885,,-60.99063,532,23.602635999999997,0.11,6965.169428348541,,15.062344
532,10660,8.492652,12.189169999999999,9.330422460221602,10.725159,,13.752504,1.0,16.622583,16.622583,531.9282,1.0492101,0.9993386999999999,0.9979892,8.826137,1.049221,0.748,22.516657000000002,8.510454,,-60.850306999999994,533,23.623766,0.11,6995.037365436554,,15.059880999999999
533,10680,8.538889,12.187296,9.37828484316416,10.723034,,16.621874,1.0,16.622583,16.622583,532.9284700000001,1.0491190000000001,0.9993386999999999,0.9979934000000001,8.8256,1.049124,0.748,22.538857,8.51051,,-60.70514,534,23.644876,0.11,7021.844427108765,,15.062803
534,10700,8.481214,12.185425,9.314927643972174,10.720804,,12.320039,1.0,16.622583,16.622583,533.92865,1.0490270000000002,0.9993386999999999,0.99799746,8.824956,1.0490270000000002,0.748,22.56103,8.510455,,-60.568557999999996,535,23.66597,0.11,7053.740188360213,,15.057672
535,10720,8.530569,12.1835575,9.370204120566312,10.718677,,14.101134,1.0,16.622583,16.622583,534.9287,1.0489209,0.9993386999999999,0.99800134,8.824407,1.048932,0.748,22.583178,8.510495,,-60.429157,536,23.687044,0.11,7085.9844307899475,,15.055883999999999
536,10740,8.5231905,12.181693,9.360468065141523,10.716538,,22.841988,1.0,16.622583,16.622583,535.92883,1.0488309,0.9993386999999999,0.9980053,8.823846000000001,1.0488368000000001,0.748,22.605307,8.510519,,-60.27400600000001,537,23.708097,0.11,7117.234551668166,,15.070379
537,10760,8.527925,12.179832000000001,9.367240140461886,10.714419,,10.683524,1.0,16.622583,16.622583,536.929,1.0487309,0.9993386999999999,0.9980093000000001,8.823296000000001,1.0487408999999999,0.748,22.627417,8.510555,,-60.142025,538,23.729135999999997,0.11,7147.130584716797,,15.0622225
538,10780,8.516701,12.177976,9.35595138252448,10.712283,,10.021394,1.0,16.622583,16.622583,537.9291400000001,1.0486399,0.9993386999999999,0.99801326,8.822727,1.0486468,0.748,22.6495,8.510568,,-60.011759999999995,539,23.750154000000002,0.11,7171.350660085677,,15.052864999999999
539,10800,8.491572,12.176123,9.328758673971377,10.710104,,18.473064,1.0,16.622583,16.622583,538.9293,1.0485388,0.9993386999999999,0.99801725,8.822114,1.0485518,0.748,22.671568,8.510531,,-59.866333,540,23.771154,0.11,7196.9192378520975,,15.0591955
540,10820,8.488282,12.174273,9.323565213923676,10.707925,,19.014172,1.0,16.622583,16.622583,539.92957,1.0484508,0.9993386999999999,0.99802136,8.821497,1.0484579,0.748,22.693614999999998,8.510489,,-59.72044,541,23.792135000000002,0.11,7232.614662885667,,15.066502999999999
541,10840,8.492449,12.172425,9.32824341671674,10.70576,,17.828568,1.0,16.622583,16.622583,540.92944,1.0483489,0.9993386999999999,0.9980247999999999,8.820889,1.0483638000000002,0.748,22.715628,8.510454,,-59.57727,542,23.813097,0.11,7259.328630208968,,15.071595
542,10860,8.529950999999999,12.170582000000001,9.370759555061428,10.703673,,18.296587,1.0,16.622583,16.622583,541.9297,1.0482609,0.9993386999999999,0.9980289000000001,8.8203535,1.048271,0.748,22.737635,8.510492,,-59.433769999999996,543,23.834039999999998,0.11,7287.789726257324,,15.077532000000001
543,10880,8.526762,12.168742,9.365750005381251,10.701587,,17.832306,1.0,16.622583,16.622583,542.9298,1.0481629000000001,0.9993386999999999,0.99803275,8.819814,1.048178,0.748,22.759611,8.510524,,-59.291653000000004,544,23.854969,0.11,7328.133537530898,,15.082591
544,10900,8.510883,12.166905,9.346322372518816,10.699475999999999,,11.681179,1.0,16.622583,16.622583,543.93005,1.0480809000000002,0.9993386999999999,0.9980368000000001,8.819246000000001,1.048085,0.748,22.781574,8.510525999999999,,-59.16134,545,23.875877,0.11,7359.719260692596,,15.076345000000002
545,10920,8.515683000000001,12.165072,9.351862467953056,10.697382000000001,,18.586226999999997,1.0,16.622583,16.622583,544.93005,1.047979,0.9993386999999999,0.9980404,8.81869,1.047993,0.748,22.803503,8.510536,,-59.01886,546,23.896769,0.11,7396.227361917497,,15.082771
546,10940,8.521578,12.163242,9.357277347211856,10.695305000000001,,16.509256,1.0,16.622583,16.622583,545.9302,1.0478891,0.9993386999999999,0.9980441999999999,8.818147,1.047901,0.748,22.825418,8.510558,,-58.880694999999996,547,23.91764,0.11,7426.7635707855225,,15.085373
547,10960,8.534199000000001,12.161416000000001,9.373491887066075,10.693256,,11.102822999999999,1.0,16.622583,16.622583,546.9304,1.0478041,0.9993386999999999,0.9980482,8.817629,1.0478091,0.748,22.84732,8.510605,,-58.752903,548,23.938494,0.11,7459.442238569259,,15.078104000000002
548,10980,8.567506,12.159593,9.411386096441534,10.691277000000001,,13.578629000000001,1.0,16.622583,16.622583,547.9305400000001,1.0476832,0.9993386999999999,0.998052,8.817175,1.0477181999999998,0.748,22.869196,8.510713,,-58.621067000000004,549,23.959328,0.11,7490.342439651489,,15.075370000000001
549,11000,8.591878,12.157772999999999,9.439617275944828,10.689326,,15.328102,1.0,16.622583,16.622583,548.9291,1.046032,0.9993386999999999,0.9980529,8.816765,1.0476272,0.748,22.891047,8.510843,,-58.486534,550,23.980078,0.11,7519.271624088287,,15.075826000000001
550,11020,8.545595,12.155956,9.38504560190549,10.687318,,11.1598215,1.0,16.622583,16.622583,549.9292,1.0475243,0.9993386999999999,0.99805665,8.816272999999999,1.0475373,0.748,22.912879999999998,8.510911,,-58.36005,551,24.000875,0.11,7543.327154636383,,15.068716
551,11040,8.529358,12.154143,9.370398863459897,10.685284,,12.415854,1.0,16.622583,16.622583,550.9292,1.0474374,0.9993386999999999,0.99806017,8.815752999999999,1.0474465,0.748,22.934685,8.510946,,-58.231747,552,24.02166,0.11,7574.410564661025,,15.063904999999998
552,11060,8.509407000000001,12.152333,9.347640221240072,10.683218,,16.358528,1.0,16.622583,16.622583,551.9293,1.0473436,0.9993386999999999,0.99806386,8.815197999999999,1.0473576,0.748,22.956474,8.510944,,-58.09678,553,24.042425,0.11,7599.469734430312,,15.066244000000001
553,11080,8.493361,12.150527,9.330436505878627,10.681125999999999,,21.492523000000002,1.0,16.622583,16.622583,552.92957,1.0472597,0.9993386999999999,0.9980678,8.814617,1.0472677,0.748,22.978254,8.510911,,-57.953033,554,24.063168,0.11,7632.7014276981345,,15.07784
554,11100,8.522511,12.148724000000001,9.357748083150355,10.679097,,15.347464000000002,1.0,16.622583,16.622583,553.92975,1.0471687,0.9993386999999999,0.9980716000000001,8.814091000000001,1.0471778,0.748,23.0,8.510933999999999,,-57.82088,555,24.083902,0.11,7667.164539813995,,15.078319
555,11120,8.582239,12.146923,9.421374979140957,10.67718,,6.7947025,1.0,16.622583,16.622583,554.92957,1.0468243,0.9993386999999999,0.99807477,8.813673,1.0470899,0.748,23.021727,8.511064,,-57.70458000000001,556,24.104603,0.11,7698.149347782135,,15.06342
556,11140,8.5249815,12.145126,9.36171238787039,10.675168,,17.129759,1.0,16.622583,16.622583,555.9297,1.0469959999999998,0.9993386999999999,0.9980783999999999,8.813156,1.047001,0.748,23.043436,8.511092,,-57.570145,557,24.125296,0.11,7728.802206516266,,15.067125
557,11160,8.572969,12.1433325,9.417595274020883,10.673248,,16.993166,1.0,16.622583,16.622583,556.92975,1.0468701999999999,0.9993386999999999,0.998082,8.812726,1.0469122,0.748,23.06512,8.511207,,-57.436436,558,24.145971,0.11,7768.6042029857645,,15.070572
558,11180,8.509682000000002,12.141542,9.348191061989562,10.671217,,17.450764000000003,1.0,16.622583,16.622583,557.93,1.0468223,0.9993386999999999,0.99808586,8.812183000000001,1.0468243,0.748,23.086794,8.511205,,-57.302387,559,24.166629999999998,0.11,7795.877211093903,,15.074826000000002
559,11200,8.525267999999999,12.139754,9.361823616631991,10.669221,,17.830334,1.0,16.622583,16.622583,558.9302,1.0467205,0.9993386999999999,0.9980896,8.81167,1.0467374,0.748,23.108442,8.511232000000001,,-57.16814399999999,560,24.187271,0.11,7820.150851249695,,15.079742999999999
560,11220,8.540346000000001,12.137971,9.378034002264974,10.667258,,13.543735999999999,1.0,16.622583,16.622583,559.9302,1.0466446,0.9993386999999999,0.998093,8.811188000000001,1.0466506,0.748,23.130064,8.511287,,-57.042015,561,24.207895,0.11,7850.344676494598,,15.0770035
561,11240,8.517922,12.136189,9.353502493340374,10.665258,,16.253014,1.0,16.622583,16.622583,560.9304,1.0465568,0.9993386999999999,0.9980968000000001,8.810665,1.0465628,0.748,23.151678,8.5113,,-56.911514000000004,562,24.2285,0.11,7881.042335987091,,15.079091
