,ReturnMax,URet,ReturnStepMax,IWMin,IWNorm2,TimeElapsed,IWFirstEpisode,Bound,DenMISELogLast,MISE,DenMISELogFirst,IWMax,IWLastEpisode,target_sum_log_mean,SqrtESSClassic,ReturnAbsMax,LQGmu01,IWMean,LQGsigma,IWNorm1,ReturnMean,ReturnMin,LQGmu1,TimestepsSoFar,Iteration,DenMISEMeanLog,ReturnLastEpisode
445,17.25554,9.360495663509976,0.9999974,,27.479770000000002,2259.304410696029,,11.71092,19.480913,8.517594,12.501862,1.7652236000000001,1.7149776999999997,-288.87344,16.21088,17.25554,0.117,0.99881446,0.11,445.47125,12.026092,,0.827,8920,446,14.830122,8.521355999999999
446,17.25554,9.375437659603984,0.9999974,,27.489528999999997,2268.382180690765,,11.705025,17.69436,8.517764999999999,12.499622,1.7622832999999998,1.6976346000000002,-288.20178,16.241732,17.25554,0.117,0.9988312,0.11,446.47754000000003,12.018279,,0.827,8940,447,14.836525,8.534214
447,17.25554,9.355075625010995,0.9999974,,27.500181,2277.283455133438,,11.699353,10.782902,8.518125,12.497387,1.7593648000000002,1.7086225,-287.54877,16.272524,17.25554,0.117,0.99887806,0.11,447.49737999999996,12.010463,,0.827,8960,448,14.827473999999999,8.51641
448,17.25554,9.36790423633033,0.9999974,,27.510427000000004,2287.3051254749303,,11.693621,16.289265,8.518388999999999,12.495157,1.7564595,1.6986095,-286.8863,16.303259,17.25554,0.117,0.99890786,0.11,448.50964000000005,12.00271,,0.827,8980,449,14.830727,8.529612
449,17.25554,9.41120249725464,0.9999974,,27.516077000000003,2296.885335445404,,11.686596,15.108092999999998,8.517321,12.492933,1.7535121,1.6192238,-286.2279,16.333897,17.25554,0.117,0.9987661,0.11,449.44476,11.995073,,0.827,9000,450,14.831335999999999,8.566301
450,17.25554,9.361465591037682,0.9999974,,27.52657,2306.0770843029018,,11.680947,10.116528500000001,8.517600999999999,12.490713000000001,1.7506883000000002,1.6949281999999999,-285.5835,16.364513,17.25554,0.117,0.9988003000000001,0.11,450.45892000000003,11.987378999999999,,0.827,9020,451,14.820878,8.524516
451,17.25554,9.350199891225127,0.9999974,,27.537909000000003,2315.5661787986755,,11.675528,17.907227,8.518078,12.488499000000001,1.7478490000000002,1.7055211,-284.92514,16.395070999999998,17.25554,0.117,0.9988628,0.11,451.486,11.979691,,0.827,9040,452,14.827701999999999,8.51233
452,17.25554,9.342135832788543,0.9999974,,27.549677000000003,2324.65478515625,,11.670235,19.728614999999998,8.518646,12.486288,1.7450441000000003,1.7091488999999997,-284.26657,16.425566,17.25554,0.117,0.99893826,0.11,452.51904,11.972026,,0.827,9060,453,14.838516,8.507309
453,17.25554,9.390303483132532,0.9999974,,27.558653000000003,2333.7139191627507,,11.6642475,16.584211,8.51849,12.484083,1.7422620999999998,1.6602268,-283.617,16.456013000000002,17.25554,0.117,0.9989109,0.11,453.50555,11.964483999999999,,0.827,9080,454,14.842359,8.5483675
454,17.25554,9.383459171844917,0.9999974,,27.568268,2341.563744306565,,11.658457,17.064816,8.518499,12.481883,1.7394365,1.667615,-282.96872,16.48641,17.25554,0.117,0.9989049999999999,0.11,454.50177,11.9569645,,0.827,9100,455,14.847238,8.543311
455,17.25554,9.370129966464257,0.9999974,,27.578803999999998,2350.49475646019,,11.652919,16.897184,8.518728,12.479688000000001,1.7366966000000001,1.679009,-282.32343,16.516745,17.25554,0.117,0.9989299,0.11,455.51205,11.949453,,0.828,9120,456,14.851729,8.531395
456,17.25554,9.404069387842014,0.9999974,,27.586640999999997,2360.064534902573,,11.646658,18.805473000000003,8.518201,12.477497,1.7339394000000001,1.6308688,-281.67575,16.547012,17.25554,0.118,0.9988545,0.11,456.4765,11.942037,,0.828,9140,457,14.860376,8.559944
457,17.25554,9.342683421646466,0.9999974,,27.59842,2369.447852849961,,11.641449,12.669441,8.518694,12.475311,1.7312644,1.6923406000000003,-281.04483,16.577229,17.25554,0.118,0.9989199000000001,0.11,457.5053,11.934543,,0.828,9160,458,14.855588000000001,8.510154
458,17.25554,9.379074392522556,0.9999974,,27.608486,2379.7270941734314,,11.63584,15.274448000000001,8.518759,12.473130000000001,1.7285504,1.6614432000000001,-280.41055,16.607398999999997,17.25554,0.118,0.9989219000000001,0.11,458.50513,11.927147,,0.828,9180,459,14.856499,8.540343
459,17.25554,9.360086364805953,0.9999974,,27.619746999999997,2387.811163902283,,11.630555000000001,17.516493,8.5191145,12.470953999999999,1.7258918,1.6777285,-279.77432000000005,16.63751,17.25554,0.118,0.99896485,0.11,459.52383,11.91975,,0.828,9200,460,14.862276999999999,8.524261
460,17.25554,9.372426183724363,0.9999974,,27.630363,2397.7733016014104,,11.6251135,16.19279,8.519285,12.468782000000001,1.7232176,1.664139,-279.14355,16.667572,17.25554,0.118,0.9989828000000002,0.11,460.53107,11.912403,,0.828,9220,461,14.865159,8.532559
461,17.25554,9.350477438295624,0.9999974,,27.641876,2406.479712486267,,11.6198845,10.039709,8.519636,12.466616,1.7205755,1.6757073,-278.52907999999996,16.697573000000002,17.25554,0.118,0.9990308000000001,0.11,461.55225,11.905041,,0.828,9240,462,14.85471,8.510982499999999
462,17.25554,9.368900722188318,0.9999974,,27.652896999999996,2416.5194833278656,,11.614586,19.23375,8.519889,12.464454,1.7179636000000003,1.6644945,-277.89737,16.727524,17.25554,0.118,0.99905944,0.11,462.5645,11.89775,,0.828,9260,463,14.864166,8.529811
463,17.25554,9.34039176177362,0.9999974,,27.665046999999998,2426.027352333069,,11.609555,15.441118,8.520378,12.462296,1.7153572,1.6801479,-277.27727999999996,16.757414,17.25554,0.118,0.9991264000000001,0.11,463.59464,11.890438,,0.828,9280,464,14.865404999999999,8.504775
464,17.25554,9.401255483975794,0.9999974,,27.673479999999998,2435.3065910339355,,11.603575,16.011213,8.519888,12.460142999999999,1.7127613999999998,1.6146871999999999,-276.65767999999997,16.787249,17.25554,0.118,0.9990572,0.11,464.56158,11.883267,,0.828,9300,465,14.867866000000001,8.55626
465,17.25554,9.347787358961547,0.9999974,,27.685485999999997,2446.724276542664,,11.598547,16.926820000000003,8.520321000000001,12.457994,1.7102216000000001,1.6713566000000002,-276.0392,16.81703,17.25554,0.118,0.9991151,0.11,465.58765,11.87603,,0.828,9320,466,14.872279999999998,8.510481
466,17.25554,9.354970223420324,0.9999974,,27.697224,2456.918008565903,,11.593474,16.911755,8.520681,12.455852,1.7076857,1.6641960999999998,-275.42377,16.846764,17.25554,0.118,0.99916184,0.11,466.60857999999996,11.868835,,0.828,9340,467,14.876643,8.51632
467,17.25554,9.368226459487577,0.9999974,,27.708267,2466.694842338562,,11.588249000000001,13.52471,8.520861,12.453712,1.7051536,1.6496933,-274.81808,16.87645,17.25554,0.118,0.999182,0.11,467.61715999999996,11.861699,,0.828,9360,468,14.873753,8.529484
468,17.25554,9.35926996126268,0.9999974,,27.719831,2475.14546084404,,11.583165,14.979198,8.521153,12.451578,1.7026332999999998,1.6554236,-274.21193999999997,16.906082,17.25554,0.118,0.9992190999999999,0.11,468.63375999999994,11.854575,,0.828,9380,469,14.873976,8.520589
469,17.25554,9.389707179792527,0.9999974,,27.729794000000002,2485.130853891373,,11.577698,17.38309,8.521034,12.449448,1.7001636000000002,1.6251799999999998,-273.6027,16.935661,17.25554,0.118,0.9991965,0.11,469.62237999999996,11.847542,,0.828,9400,470,14.87931,8.54882
470,17.25554,9.396177164325296,0.9999974,,27.739252,2494.71221780777,,11.572108,17.561993,8.520763,12.447322999999999,1.6977042000000002,1.6135386999999999,-272.99478,16.965183,17.25554,0.118,0.9991539,0.11,470.6015,11.840549000000001,,0.829,9420,471,14.885001,8.554028
471,17.25554,9.3562909542625,0.9999974,,27.751133000000003,2505.0833723545074,,11.567157,17.013932999999998,8.521105,12.445202,1.6952353,1.6517556,-272.39087,16.99466,17.25554,0.118,0.9991971,0.11,471.62102999999996,11.833515,,0.829,9440,472,14.889509,8.519711000000001
472,17.25554,9.334774777428262,0.9999974,,27.763916,2515.3283901214604,,11.562413000000001,19.339733,8.521624000000001,12.443085,1.6928201,1.663774,-271.7855,17.024073,17.25554,0.118,0.9992705,0.11,472.65494,11.826461,,0.829,9460,473,14.898914000000001,8.497335000000001
473,17.25554,9.329389490191405,0.9999974,,27.776715999999997,2524.5152719020844,,11.557685000000001,12.332397,8.522131,12.440973,1.6904099,1.6615193,-271.19833,17.053434,17.25554,0.118,0.9993426,0.11,473.68842,11.819436,,0.829,9480,474,14.893498000000001,8.496226
474,17.25554,9.397250830040328,0.9999974,,27.785999999999998,2533.387749671936,,11.552102,14.220094,8.521758,12.438866,1.6880063000000003,1.5989528,-270.60892,17.082754,17.25554,0.118,0.9992870999999999,0.11,474.66138,11.812567999999999,,0.829,9500,475,14.892076500000002,8.557315
475,17.25554,9.310104357991886,0.9999974,,27.799523999999998,2543.922105789185,,11.547547999999999,13.9720545,8.522383999999999,12.436763000000001,1.6856319,1.667903,-270.0238,17.112003,17.25554,0.118,0.9993814,0.11,475.70557,11.805558999999999,,0.829,9520,476,14.890141,8.476363000000001
476,17.25554,9.338541640599432,0.9999974,,27.812267,2554.4312224388127,,11.542864,19.100433,8.522855999999999,12.434664,1.6832625,1.6524298,-269.43124,17.14122,17.25554,0.118,0.999447,0.11,476.7362,11.798634,,0.829,9540,477,14.898964000000001,8.502047
477,17.25554,9.360872021572046,0.9999974,,27.824092999999998,2564.520540237427,,11.537989,14.801542999999999,8.523111,12.432569500000001,1.6809299,1.6340322,-268.85028,17.17039,17.25554,0.118,0.9994780999999999,0.11,477.75052,11.791783,,0.829,9560,478,14.898757999999999,8.524094
478,17.25554,9.359261904274813,0.9999974,,27.836037,2575.0319640636444,,11.5331545,15.584898,8.523382000000002,12.430480000000001,1.6786056,1.6334496,-268.2702,17.199512,17.25554,0.118,0.9995120000000001,0.11,478.76627,11.784956,,0.829,9580,479,14.900188,8.521658
479,17.25554,9.388101621232687,0.9999974,,27.846407,2584.466018438339,,11.527944,14.683747,8.52325,12.428394,1.6763115000000002,1.6035768,-267.69376,17.228583999999998,17.25554,0.118,0.9994878,0.11,479.75415,11.778215,,0.829,9600,480,14.899735,8.5491905
480,17.25554,9.360172063261633,0.9999974,,27.858503000000002,2595.1367869377136,,11.523186,19.472527,8.523545,12.426313,1.6740061999999998,1.6305671,-267.10995,17.257607,17.25554,0.118,0.9995241,0.11,480.7711,11.771448,,0.829,9620,481,14.909241,8.522835
481,17.25554,9.342488921233967,0.9999974,,27.871181,2606.3537011146545,,11.518555000000001,16.01386,8.52394,12.424236,1.6717279999999999,1.6378453000000002,-266.5363,17.286575,17.25554,0.118,0.9995795,0.11,481.7973,11.764667999999999,,0.829,9640,482,14.911528,8.5044565
482,17.25554,9.3305134811868,0.9999974,,27.884306,2616.1436758041377,,11.514038000000001,16.27233,8.524425,12.422164,1.6695023,1.6425034,-265.96533,17.315489000000003,17.25554,0.118,0.9996488000000001,0.11,482.83038,11.7579,,0.829,9660,483,14.914345999999998,8.49548
483,17.25554,9.417056244134592,0.9999974,,27.89057,2627.8549218177795,,11.507667999999999,11.035371000000001,8.523016,12.420095,1.6672478,1.5193079,-265.40634,17.344279999999998,17.25554,0.118,0.99946666,0.11,483.74185,11.75132,,0.83,9680,484,14.906327,8.572997
484,17.25554,9.364133313243604,0.9999974,,27.902563,2638.1348371505733,,11.502932000000001,16.614275,8.523234,12.418032,1.6650169,1.617881,-264.83807,17.373112,17.25554,0.118,0.9994934999999999,0.11,484.75433,11.744666,,0.83,9700,485,14.909846,8.524227999999999
485,17.25554,9.33628328193501,0.9999974,,27.915583,2648.357864618301,,11.4984455,16.706598,8.523675,12.415972,1.6627651,1.6331255,-264.27267,17.401888,17.25554,0.118,0.9995552,0.11,485.7838,11.737993,,0.83,9720,486,14.913541,8.501289
486,17.25554,9.401897497369491,0.9999974,,27.925253,2657.5009756088252,,11.493144000000001,17.622417000000002,8.523275,12.413917,1.6606021,1.5716852,-263.70687999999996,17.43061,17.25554,0.118,0.9994953000000001,0.11,486.7542,11.73147,,0.83,9740,487,14.919101999999999,8.561595
487,17.25554,9.411777692501376,0.9999974,,27.933559999999996,2668.0817694664,,11.487455,16.318464000000002,8.522461,12.411864999999999,1.6584179000000001,1.5446823,-263.14496,17.459263,17.25554,0.118,0.99938387,0.11,487.69934000000006,11.724992,,0.83,9760,488,14.921968,8.569878
488,17.25554,9.39662957223802,0.9999974,,27.943783000000003,2678.3210744857793,,11.482328,16.966764,8.522189,12.409818,1.6562226000000002,1.5761851999999998,-262.58325,17.487902,17.25554,0.118,0.9993417,0.11,488.6781,11.718509,,0.83,9780,489,14.9261465,8.554538
489,17.25554,9.413732130738854,0.9999974,,27.9514,2688.0474381446843,,11.476450999999999,12.468522,8.521134,12.407775,1.6540791000000001,1.5260777,-262.03186,17.51644,17.25554,0.118,0.9992021000000001,0.11,489.60900000000004,11.712086,,0.83,9800,490,14.921126999999998,8.571017
490,17.25554,9.335759195126032,0.9999974,,27.96462,2698.160094022751,,11.472085,16.204172,8.521576,12.405736,1.6519146,1.6228414,-261.47574,17.544981,17.25554,0.118,0.99926424,0.11,490.63873,11.7055435,,0.83,9820,491,14.9237385,8.500522
491,17.25554,9.386477636044573,0.9999974,,27.975195000000003,2708.1103026866917,,11.467068,6.673684,8.521344000000001,12.403702000000001,1.6497656000000003,1.5741776,-260.94057999999995,17.57348,17.25554,0.118,0.99923074,0.11,491.62152000000003,11.699119,,0.83,9840,492,14.906966,8.544341000000001
492,17.25554,9.396391551146687,0.9999974,,27.985825,2719.9085421562195,,11.462119,19.896587,8.521156,12.401671,1.6476288000000001,1.5724589,-260.38013,17.601933,17.25554,0.118,0.9991979999999999,0.11,492.6046,11.692743,,0.83,9860,493,14.917086,8.556144
493,17.25554,9.352670186253537,0.9999974,,27.998602,2730.427270650864,,11.457709,17.158375,8.521485,12.399645,1.64552,1.6076162,-259.82773,17.630339000000003,17.25554,0.118,0.9992405000000001,0.11,493.62482,11.686316,,0.83,9880,494,14.92162,8.517294
494,17.25554,9.322195163736248,0.9999974,,28.012404999999998,2739.816416978836,,11.4535265,19.875239999999998,8.522017,12.397623,1.6434137999999998,1.6230953000000001,-259.2732,17.658688,17.25554,0.118,0.99931777,0.11,494.6623,11.679855,,0.83,9900,495,14.931623000000002,8.488225
495,17.25554,9.381200385035642,0.9999974,,28.023970000000002,2750.378731966019,,11.448847,15.814727,8.522029,12.395603999999999,1.6413666,1.5813723,-258.72876,17.687002,17.25554,0.118,0.9993146,0.11,495.66003,11.673525,,0.83,9920,496,14.933403,8.539908
496,17.25554,9.310711320896436,0.9999974,,28.037813,2761.1830117702484,,11.444669000000001,4.5819407,8.52252,12.39359,1.6393001,1.6190672,-258.21017,17.715260999999998,17.25554,0.118,0.9993907,0.11,496.69717,11.667096,,0.83,9940,497,14.912573000000002,8.478713
497,17.25554,9.365252759277313,0.9999974,,28.050287,2771.5845572948456,,11.440247,19.629807,8.522747,12.391581,1.637233,1.5930198,-257.66348,17.743485999999997,17.25554,0.118,0.9994174000000001,0.11,497.70987,11.660791,,0.83,9960,498,14.922042000000001,8.527192
498,17.25554,9.308421599933043,0.9999974,,28.064403999999996,2782.226032972336,,11.436164999999999,13.089673,8.523288,12.389574,1.6352077,1.619298,-257.13336,17.771648000000003,17.25554,0.118,0.99950045,0.11,498.75073,11.654408,,0.831,9980,499,14.918368,8.475562
499,17.25554,9.397027982875633,0.9999974,,28.075160999999998,2792.2752289772034,,11.431332000000001,18.608603,8.523059,12.387572,1.6332003000000002,1.5575428999999998,-256.5937,17.79978,17.25554,0.118,0.9994634,0.11,499.7317,11.648209,,0.831,10000,500,14.925745999999998,8.555237
500,17.25554,9.349544389221414,0.9999974,,28.088003000000004,2802.8984019756317,,11.427019,9.176103,8.523328,12.385574,1.6312001,1.5923986,-256.0752,17.82787,17.25554,0.118,0.99949956,0.11,500.74927,11.641954,,0.831,10020,501,14.914268,8.514492
501,17.25554,9.425878795061546,0.9999974,,28.093621999999996,2813.2149918079376,,11.420676,12.930972,8.521522000000001,12.38358,1.6291962,1.457009,-255.55016,17.855764,17.25554,0.119,0.9992691999999999,0.11,501.63312,11.635859,,0.831,10040,502,14.910314000000001,8.58185
502,17.25554,9.39254150749034,0.9999974,,28.104912,2823.7518198490143,,11.416027,19.80188,8.521412,12.38159,1.6271977,1.5595375,-255.01282,17.883768,17.25554,0.119,0.99924797,0.11,502.62172999999996,11.629724000000001,,0.831,10060,503,14.920035,8.550085000000001
503,17.25554,9.408394424517189,0.9999974,,28.114520000000002,2834.5234293937683,,11.410921,16.346073,8.520821,12.379603999999999,1.625211,1.5265406000000001,-254.48362999999998,17.911707,17.25554,0.119,0.99916476,0.11,503.57904,11.623646,,0.831,10080,504,14.922863000000001,8.566235
504,17.25554,9.366002289701632,0.9999974,,28.127142,2845.74551486969,,11.406639,17.467648,8.521037,12.377622,1.6232608999999998,1.5784326000000002,-253.95424,17.939625,17.25554,0.119,0.9991889000000002,0.11,504.5904,11.617522,,0.831,10100,505,14.927898,8.530854
505,17.25554,9.357920979648023,0.9999974,,28.139853000000002,2856.627584457397,,11.402361,9.471276,8.521235,12.375644,1.6212744,1.5780067,-253.44277999999997,17.9675,17.25554,0.119,0.99921507,0.11,505.6028,11.6114,,0.831,10120,506,14.917112,8.519564
506,17.25554,9.40767339782585,0.9999974,,28.149265000000003,2867.2730464935303,,11.397233,11.9654875,8.520558,12.373669999999999,1.6193503999999999,1.5154614,-252.92757000000003,17.995302,17.25554,0.119,0.99912137,0.11,506.55453,11.605397,,0.831,10140,507,14.911289000000002,8.568249
507,17.25554,9.359332868255306,0.9999974,,28.162207000000002,2877.895180940628,,11.393056,17.306534,8.520817,12.371699000000001,1.6174182,1.5773251,-252.40392999999997,18.023088,17.25554,0.119,0.99915344,0.11,507.56995,11.599328,,0.831,10160,508,14.916001000000001,8.522356
508,17.25554,9.341731137445313,0.9999974,,28.175734000000002,2888.7902772426605,,11.389016,17.440315,8.521191,12.369733,1.6154879999999998,1.5855446000000002,-251.88262999999998,18.050826999999998,17.25554,0.119,0.99920493,0.11,508.5953,11.593253,,0.831,10180,509,14.920957999999999,8.507201
509,17.25554,9.399794810763554,0.9999974,,28.186712,2897.391899585724,,11.384377,19.286917000000003,8.520945,12.36777,1.6136004,1.5372492,-251.35912000000002,18.078522,17.25554,0.119,0.9991648999999999,0.11,509.5741,11.587303,,0.831,10200,510,14.929514999999999,8.558908
510,17.25554,9.43628886407048,0.9999974,,28.190182,2907.247827529907,,11.377469,15.152217000000002,8.518362,12.365811,1.6116765,1.3906484,-250.84457,18.10587,17.25554,0.119,0.998841,0.11,510.40775,11.581445,,0.831,10220,511,14.92995,8.593736
511,17.25554,9.343927820743671,0.9999974,,28.20386,2916.7467913627625,,11.373512,21.777414,8.518758,12.363856,1.6098131000000002,1.5807163999999998,-250.31946000000002,18.13348,17.25554,0.119,0.9988948000000001,0.11,511.43414,11.575439999999999,,0.831,10240,512,14.943319,8.50735
512,17.25554,9.408859247825085,0.9999974,,28.214087,2926.154820203781,,11.3687,19.207704999999997,8.518279,12.361905,1.6079136,1.5161148000000002,-249.80066000000002,18.161043,17.25554,0.119,0.998825,0.11,512.3972,11.569576,,0.831,10260,513,14.951628,8.566883
513,17.25554,9.374781830821627,0.9999974,,28.226442,2937.6351704597473,,11.364443,11.682887,8.518336999999999,12.359957000000001,1.6060729999999999,1.5526607,-249.29823,18.188578,17.25554,0.119,0.9988305000000001,0.11,513.39886,11.563665,,0.831,10280,514,14.945265,8.531630499999999
514,17.25554,9.4364259582401,0.9999974,,28.229902000000003,2950.0652322769165,,11.357569,14.091736,8.515707,12.358013,1.6041856,1.3793277,-248.79196000000002,18.21574,17.25554,0.119,0.9985021000000001,0.11,514.2286,11.557894000000001,,0.831,10300,515,14.9436035,8.591206
515,17.25554,9.329676594697132,0.9999974,,28.243938,2961.8492002487183,,11.353728,15.136343,8.516142,12.356073,1.6023201999999999,1.5782022,-248.28612,18.243187,17.25554,0.119,0.99856484,0.11,515.25946,11.551957000000002,,0.831,10320,516,14.943973999999999,8.494875
516,17.25554,9.348168092254207,0.9999974,,28.257434999999997,2971.4335329532623,,11.349783,12.943099,8.516453,12.354137,1.6005135,1.566185,-247.78682999999998,18.270595999999998,17.25554,0.119,0.99860764,0.11,516.28015,11.546074,,0.832,10340,517,14.940101,8.510294
517,17.25554,9.366876559781373,0.9999974,,28.270372,2983.48082447052,,11.345739,15.722653,8.516648,12.352205,1.5986723,1.5543808000000001,-247.2841,18.297968,17.25554,0.119,0.9986299999999999,0.11,517.29034,11.54025,,0.832,10360,518,14.9416065,8.529439
518,17.25554,9.391638816305605,0.9999974,,28.282203999999997,2993.5900819301605,,11.341436,17.53728,8.516564,12.350277,1.5968528999999998,1.5320097,-246.77933,18.325295999999998,17.25554,0.119,0.9986123,0.11,518.2798,11.534489,,0.832,10380,519,14.946604999999998,8.549921000000001
519,17.25554,9.359125897420338,0.9999974,,28.295393,3005.3081755638123,,11.337465,12.668562,8.516793,12.3483515,1.5950796999999999,1.5546091,-246.28592000000003,18.352581,17.25554,0.119,0.9986414,0.11,519.2935,11.528696,,0.832,10400,520,14.942221,8.521939
520,17.25554,9.397626467040912,0.9999974,,28.306486,3015.8275883197784,,11.332968,11.480349,8.516475999999999,12.346430999999999,1.5932948999999998,1.5140471000000002,-245.79607000000001,18.379824,17.25554,0.119,0.9985955,0.11,520.26825,11.522985,,0.832,10420,521,14.935573999999999,8.553346000000001
521,17.25554,9.338982446453883,0.9999974,,28.320292,3025.204580307007,,11.329145,11.711729,8.516817999999999,12.344513000000001,1.5914513000000001,1.562059,-245.30803999999998,18.407035999999998,17.25554,0.119,0.9986448,0.11,521.2926,11.517197999999999,,0.832,10440,522,14.929393,8.501622
522,17.25554,9.355785039337054,0.9999974,,28.333708,3035.801435709,,11.325262,14.598657000000001,8.517077,12.342599,1.5897235,1.5525496,-244.81657,18.434195000000003,17.25554,0.119,0.9986789,0.11,522.3091,11.511462,,0.832,10460,523,14.928757000000001,8.517589
523,17.25554,9.385041455859547,0.9999974,,28.346117,3046.096327066421,,11.321166999999999,19.379642,8.517109,12.340689,1.5879476000000001,1.5325241000000003,-244.31757000000002,18.461323,17.25554,0.119,0.99867713,0.11,523.3068,11.505798,,0.832,10480,524,14.937248,8.543287
524,17.25554,9.38044102327966,0.9999974,,28.358835,3057.5687086582184,,11.317164,21.234484,8.517216000000001,12.338782,1.586195,1.5361238000000002,-243.81676000000002,18.488417000000002,17.25554,0.119,0.9986856,0.11,524.30994,11.500149,,0.832,10500,525,14.949239000000002,8.540075
525,17.25554,9.394472997338617,0.9999974,,28.370546,3069.15235042572,,11.31291,15.113345,8.517050999999999,12.33688,1.5844412,1.5153964,-243.32892999999999,18.515461,17.25554,0.119,0.99865735,0.11,525.2937599999999,11.494547,,0.832,10520,526,14.949549,8.554298
526,17.25554,9.409474716227342,0.9999974,,28.380827000000004,3079.147152662277,,11.308254,14.354923000000001,8.516463,12.33498,1.5827196000000001,1.4861214,-242.8436,18.542445999999998,17.25554,0.119,0.99857676,0.11,526.24994,11.488985000000001,,0.832,10540,527,14.948417000000001,8.563514
527,17.25554,9.36695775796792,0.9999974,,28.394028000000002,3090.6283855438232,,11.304385,16.819366,8.516649000000001,12.333084,1.5810208000000001,1.5387188,-242.35535,18.569416,17.25554,0.119,0.9985994,0.11,527.2605,11.483375,,0.832,10560,528,14.951954,8.525827
528,17.25554,9.316613337089976,0.9999974,,28.40857,3102.6692395210266,,11.300794,13.519995999999999,8.517093,12.331192,1.5792968,1.5615274,-241.87607999999997,18.59633,17.25554,0.119,0.9986676,0.11,528.29517,11.477697000000001,,0.832,10580,529,14.949245000000001,8.480473
529,17.25554,9.357806022958842,0.9999974,,28.422046999999996,3112.770589828491,,11.297009,15.091237,8.517328,12.329303999999999,1.5775733,1.5403736000000001,-241.39586,18.623222,17.25554,0.119,0.99869835,0.11,529.3101,11.472114999999999,,0.832,10600,530,14.94951,8.519028
530,17.25554,9.405634927405131,0.9999974,,28.432764000000002,3122.086241722107,,11.2925205,12.833236999999999,8.516839,12.327418,1.5758712,1.4866048,-240.92096,18.65006,17.25554,0.119,0.99863046,0.11,530.27277,11.46663,,0.832,10620,531,14.945520000000002,8.559834
531,17.25554,9.313216131362584,0.9999974,,28.447470000000003,3132.686449766159,,11.289003,15.508269,8.517304,12.325536999999999,1.5742128,1.5587347,-240.4438,18.676857000000002,17.25554,0.119,0.99870175,0.11,531.3093,11.461017,,0.832,10640,532,14.946573,8.479761
532,17.25554,9.290778810565572,0.9999974,,28.462505,3143.704857110977,,11.28553,5.623897,8.5177965,12.323659,1.5725278999999999,1.5633578000000001,-239.98824,18.703615,17.25554,0.119,0.99878377,0.11,532.35175,11.45538,,0.832,10660,533,14.929081,8.456978
533,17.25554,9.332355023108388,0.9999974,,28.476656,3156.756623983383,,11.281918,10.348998,8.518134,12.321785,1.5708790000000001,1.5453173999999998,-239.52607999999998,18.730345,17.25554,0.119,0.9988344000000001,0.11,533.37756,11.449836999999999,,0.832,10680,534,14.920501999999999,8.494971000000001
534,17.25554,9.388744754202369,0.9999974,,28.489037,3168.971695423126,,11.277937,17.079489000000002,8.518087,12.319914,1.5692409,1.5106535,-239.05268999999998,18.757042000000002,17.25554,0.119,0.9988225000000001,0.11,534.37006,11.444410000000001,,0.832,10700,535,14.924532000000001,8.547097
535,17.25554,9.374463860581145,0.9999974,,28.502165,3179.130620956421,,11.274157,19.100103,8.518222999999999,12.318047,1.567633,1.5225888,-238.57721,18.783699,17.25554,0.119,0.9988360000000001,0.11,535.3761,11.438983,,0.832,10720,536,14.932322000000001,8.535212
536,17.25554,9.37639889932068,0.9999974,,28.515178999999996,3189.874851465225,,11.2703495,17.464094,8.518316,12.316182000000001,1.5659983,1.5188093999999999,-238.10637000000003,18.81032,17.25554,0.119,0.99884474,0.11,536.37964,11.433572999999999,,0.832,10740,537,14.937032,8.533761
537,17.25554,9.40687650929195,0.9999974,,28.526342,3201.055365085602,,11.266076,17.687534,8.517926,12.3143215,1.5643638000000002,1.4818954,-237.63622,18.836897,17.25554,0.119,0.9987877000000001,0.11,537.3478,11.428237,,0.832,10760,538,14.942142,8.56299
538,17.25554,9.354908591352915,0.9999974,,28.540028000000003,3212.379962682724,,11.262453,13.861309,8.51817,12.312465,1.56274,1.5277072,-237.175,18.863441,17.25554,0.119,0.99881846,0.11,538.36316,11.422842999999999,,0.832,10780,539,14.940132,8.5212
539,17.25554,9.332221625716146,0.9999974,,28.554432000000002,3223.89941239357,,11.2589855,19.563254999999998,8.518553,12.310611999999999,1.5611476999999998,1.5392531,-236.7056,18.889942,17.25554,0.119,0.99887323,0.11,539.3915400000001,11.417428,,0.832,10800,540,14.948691,8.49831
540,17.25554,9.396255222585443,0.9999974,,28.565977,3235.94810795784,,11.254833999999999,7.9892554,8.518235,12.308762,1.5595538999999998,1.4836128,-236.25872999999999,18.916407,17.25554,0.119,0.99882746,0.11,540.3656599999999,11.412134,,0.832,10820,541,14.935823000000001,8.553958999999999
541,17.25554,9.346754886021854,0.9999974,,28.579984999999997,3248.2090191841125,,11.251303,16.248304,8.518522,12.306914,1.5579767,1.5283731000000003,-235.79857,18.942837,17.25554,0.119,0.99886715,0.11,541.386,11.406779,,0.832,10840,542,14.938243,8.509546
542,17.25554,9.414776285330737,0.9999974,,28.590515000000003,3258.967943906784,,11.246914,18.561964,8.517933,12.305071,1.5564129,1.4599898,-235.33517,18.96921,17.25554,0.119,0.9987835999999999,0.11,542.3395,11.401563000000001,,0.832,10860,543,14.944913,8.573782000000001
