,ReturnMean,LQGmu01,MISE,TimeElapsed,Bound,URet,target_sum_log_mean,LQGmu1,IWFirstEpisode,IWMean,TimestepsSoFar,ReturnMax,ReturnStepMax,ReturnAbsMax,IWLastEpisode,DenMISELogLast,DenMISEMeanLog,IWMax,IWMin,LQGsigma,ReturnMin,IWNorm2,ReturnLastEpisode,IWNorm1,Iteration,DenMISELogFirst,SqrtESSClassic
531,8.540121000000001,0.32,8.510224000000001,2940.7205307483673,9.883452,9.381868819367329,13.497864000000002,0.997,,0.9981164,10640,15.807039999999999,0.99233466,15.807039999999999,1.0018805,21.08844,15.58881,1.0018901,,0.11,,23.065085999999997,8.5417185,530.9979,532,7.234858,23.021719
532,8.540059,0.32,8.510219000000001,2951.6046209335327,9.882153500000001,9.342752478578936,13.510694500000001,0.997,,0.99811995,10660,15.807039999999999,0.99233466,15.807039999999999,1.0018748,20.335145999999998,15.597712,1.0018871999999999,,0.11,,23.086754,8.507361999999999,531.9979,533,7.23298,23.043426999999998
533,8.540028,0.32,8.510242,2961.7967808246613,9.880887,9.358599864468873,13.523801999999998,0.997,,0.99812347,10680,15.807039999999999,0.99233466,15.807039999999999,1.0018729,20.507215,15.606902,1.0018843000000002,,0.11,,23.1084,8.523071,532.9979,534,7.2311053,23.065115
534,8.539985,0.32,8.510257000000001,2972.767712831497,9.879615,9.353929815082427,13.525132999999999,0.997,,0.9981271,10700,15.807039999999999,0.99233466,15.807039999999999,1.0018796,14.2350025,15.604332999999999,1.0018805,,0.11,,23.130029999999998,8.517136,533.998,535,7.229234700000001,23.086783999999998
535,8.540033,0.32,8.510361999999999,2983.0743243694305,9.878437,9.409101091517071,13.530798,0.997,,0.9981306999999999,10720,15.807039999999999,0.99233466,15.807039999999999,1.0018634,16.559338,15.606110000000001,1.0018767,,0.11,,23.151636,8.56658,534.99805,536,7.2273674,23.108432999999998
536,8.539955,0.32,8.510339,2993.125638723373,9.877135,9.332562904012477,13.542917000000001,0.997,,0.99813414,10740,15.807039999999999,0.99233466,15.807039999999999,1.0018729,20.037052,15.614360000000001,1.0018729,,0.11,,23.173223,8.497783,535.99805,537,7.2255034,23.13006
537,8.539973,0.32,8.51041,3003.9170956611633,9.875931,9.389797678741225,13.553354,0.997,,0.99813765,10760,15.807039999999999,0.99233466,15.807039999999999,1.0018672,19.1564,15.620939000000002,1.00187,,0.11,,23.194788,8.549368,536.99805,538,7.223642999999999,23.151669000000002
538,8.539949,0.32,8.510442,3013.876344442368,9.874691,9.366519233415822,13.552938000000001,0.997,,0.9981411,10780,15.807039999999999,0.99233466,15.807039999999999,1.0018566,13.327253,15.616679999999999,1.0018662,,0.11,,23.216337,8.527158,537.99805,539,7.221786,23.173251999999998
539,8.539981,0.32,8.510529,3025.8145956993103,9.873508000000001,9.397353690569414,13.559595000000002,0.997,,0.9981445,10800,15.807039999999999,0.99233466,15.807039999999999,1.0018518,17.145720999999998,15.61951,1.0018634,,0.11,,23.237864000000002,8.557311,538.99805,540,7.219932000000001,23.194817999999998
540,8.539956,0.32,8.510558,3035.173052549362,9.872273,9.365249771675074,13.566498999999999,0.997,,0.99814796,10820,15.807039999999999,0.99233466,15.807039999999999,1.0018575,17.293165,15.6226,1.0018594,,0.11,,23.259373,8.526405,539.99805,541,7.218082000000001,23.216364000000002
541,8.539963,0.32,8.510618,3045.253249168396,9.871072,9.388402536977225,13.566778,0.997,,0.99815136,10840,15.807039999999999,0.99233466,15.807039999999999,1.0018441999999999,13.715664000000002,15.619078,1.0018556,,0.11,,23.280857,8.543368,540.99805,542,7.216235,23.237892000000002
542,8.539954,0.32,8.510665,3057.2933843135834,9.869861,9.371409898417983,13.5671425,0.997,,0.99815476,10860,15.807039999999999,0.99233466,15.807039999999999,1.0018404,13.762619,15.615654999999999,1.0018528,,0.11,,23.302324,8.535434,541.99805,543,7.214392,23.2594
543,8.539923,0.32,8.510686,3067.2330453395844,9.868628,9.358637252883398,13.57695,0.997,,0.99815816,10880,15.807039999999999,0.99233466,15.807039999999999,1.0018365,18.900723,15.62169,1.0018489,,0.11,,23.32377,8.522504,542.99805,544,7.2125520000000005,23.280886
544,8.539978,0.32,8.510794,3078.2251784801483,9.867484,9.412466201707813,13.574716,0.997,,0.99816155,10900,15.807039999999999,0.99233466,15.807039999999999,1.0018337,12.357258999999999,15.615697,1.0018460999999999,,0.11,,23.345198,8.570032000000001,543.99805,545,7.210716000000001,23.302353
545,8.54003,0.32,8.5109005,3089.7923810482025,9.8663435,9.412041052440088,13.5866375,0.997,,0.998165,10920,15.807039999999999,0.99233466,15.807039999999999,1.0018384,20.081926,15.623873000000001,1.0018423,,0.11,,23.366608,8.568249,544.9981,546,7.2088823,23.323801
546,8.539976,0.32,8.510900999999999,3101.203383922577,9.865101,9.348112012745869,13.594301999999999,0.997,,0.9981683000000001,10940,15.807039999999999,0.99233466,15.807039999999999,1.0018251,17.777414,15.627807,1.0018394,,0.11,,23.387995,8.511351,545.99805,547,7.2070527,23.345226
547,8.540037,0.32,8.511016,3112.267127275467,9.863974,9.414141715881225,13.596015,0.997,,0.9981716,10960,15.807039999999999,0.99233466,15.807039999999999,1.0018251,14.531076,15.625805999999999,1.0018356,,0.11,,23.409365,8.5732975,546.99805,548,7.205226,23.366634
548,8.540011999999999,0.32,8.511044,3124.34316778183,9.862764,9.363410455835432,13.59715,0.997,,0.99817497,10980,15.807039999999999,0.99233466,15.807039999999999,1.0018184,14.217676,15.623235999999999,1.0018327,,0.11,,23.430714000000002,8.526375999999999,547.99805,549,7.203403,23.388021
549,8.540002000000001,0.32,8.5110855,3135.576304674149,9.861572,9.3724023260362,13.601926999999998,0.997,,0.99817824,11000,15.807039999999999,0.99233466,15.807039999999999,1.0018213,16.22254,15.624322,1.0018289,,0.11,,23.452045000000002,8.5342455,548.99805,550,7.201583,23.40939
550,8.539989,0.32,8.511125999999999,3147.0873329639435,9.860382000000001,9.370414765288768,13.612634,0.997,,0.9981815999999999,11020,15.807039999999999,0.99233466,15.807039999999999,1.0018117,19.499643,15.631352,1.001826,,0.11,,23.473354,8.533285000000001,549.99805,551,7.199766599999999,23.430738
551,8.539931,0.32,8.511119,3158.2672469615936,9.859148,9.341961653624145,13.614782,0.997,,0.99818486,11040,15.807039999999999,0.99233466,15.807039999999999,1.0018194,14.796253,15.629832999999998,1.0018232,,0.11,,23.494646,8.5073,550.99805,552,7.197953,23.452068
552,8.539952,0.32,8.511192,3169.6885046958923,9.857998,9.391887884024582,13.624315,0.997,,0.9981884,11060,15.807039999999999,0.99233466,15.807039999999999,1.001806,18.884186,15.6357155,1.0018194,,0.11,,23.515917,8.551729,551.9981700000001,553,7.196142999999999,23.473385
553,8.539896,0.32,8.511189,3181.6470494270325,9.856774,9.345178319615766,13.618572,0.997,,0.99819165,11080,15.807039999999999,0.99233466,15.807039999999999,1.0018117,10.441154,15.626335999999998,1.0018155999999998,,0.11,,23.537169,8.508963,552.9981700000001,554,7.194336999999999,23.494677
554,8.539877,0.32,8.51122,3191.93207359314,9.855588000000001,9.368109901373415,13.629812,0.997,,0.9981948,11100,15.807039999999999,0.99233466,15.807039999999999,1.0018022,19.855404,15.633953,1.0018127000000001,,0.11,,23.558401,8.528839,553.9981,555,7.192533,23.515947
555,8.539800999999999,0.32,8.511194999999999,3203.5471863746643,9.854349000000001,9.328193112377829,13.618382,0.997,,0.9981979,11120,15.807039999999999,0.99233466,15.807039999999999,1.0018055000000001,7.2730393,15.618913000000001,1.0018098,,0.11,,23.579617000000002,8.497264999999999,554.99805,556,7.190733,23.537195
556,8.539752,0.32,8.5112,3214.9103405475616,9.853144,9.351265916013515,13.624192,0.997,,0.99820113,11140,15.807039999999999,0.99233466,15.807039999999999,1.0017945,16.852753,15.621125,1.001806,,0.11,,23.600811,8.513512,555.99805,557,7.188936,23.558429999999998
557,8.539710000000001,0.32,8.511208,3226.258510828018,9.851944,9.354461616319963,13.63589,0.997,,0.99820447,11160,15.807039999999999,0.99233466,15.807039999999999,1.0017984,20.149510999999997,15.629237,1.0018032,,0.11,,23.621988,8.516264,556.9981,558,7.1871424,23.579645000000003
558,8.539703,0.32,8.511251,3237.581874847412,9.850783,9.375829493182618,13.639863,0.997,,0.99820757,11180,15.807039999999999,0.99233466,15.807039999999999,1.0017859,15.855067000000002,15.629636999999999,1.0018003,,0.11,,23.643145,8.535652,557.99805,559,7.185352000000001,23.600839999999998
559,8.5395565,0.32,8.511156,3249.0927979946136,9.849487,9.291127256604927,13.636619,0.997,,0.9982110000000001,11200,15.807039999999999,0.99233466,15.807039999999999,1.0017868,11.821091000000001,15.622834,1.0017965,,0.11,,23.664284,8.457888,558.9981700000001,560,7.1835647,23.622019
560,8.53955,0.32,8.511199000000001,3261.3287703990936,9.848332000000001,9.377071599873473,13.641639999999999,0.997,,0.9982141999999999,11220,15.807039999999999,0.99233466,15.807039999999999,1.0017886999999999,16.451666,15.624308,1.0017935,,0.11,,23.685402,8.535414,559.9981700000001,561,7.1817803,23.643176999999998
561,8.539473,0.32,8.511173,3272.8223905563354,9.847113,9.333971344607619,13.641010000000001,0.997,,0.9982173000000001,11240,15.807039999999999,0.99233466,15.807039999999999,1.0017849,13.286829999999998,15.620145,1.0017905999999999,,0.11,,23.706505,8.496039999999999,560.9981,562,7.179999400000001,23.66431
562,8.539488,0.32,8.511238,3285.449682235718,9.845986,9.387906245848153,13.643901999999999,0.997,,0.99822056,11260,15.807039999999999,0.99233466,15.807039999999999,1.001783,15.266603,15.619512,1.0017868,,0.11,,23.727587,8.54829,561.9981700000001,563,7.178221700000001,23.685432000000002
563,8.539405,0.32,8.511207,3296.941206216812,9.844767,9.325662211444495,13.654259,0.997,,0.9982235,11280,15.807039999999999,0.99233466,15.807039999999999,1.0017810999999999,19.483042,15.626361,1.001784,,0.11,,23.748652,8.49287,562.99805,564,7.1764470000000005,23.706528
564,8.539378999999998,0.32,8.511231,3307.644961833954,9.843606,9.364141091600096,13.665875,0.997,,0.9982268,11300,15.807039999999999,0.99233466,15.807039999999999,1.0017697,20.216515,15.634482,1.0017810999999999,,0.11,,23.769693,8.524889,563.9981700000001,565,7.1746755,23.727617000000002
565,8.539348,0.32,8.51125,3317.0764071941376,9.8424425,9.356882119499595,13.667292999999999,0.997,,0.99823,11320,15.807039999999999,0.99233466,15.807039999999999,1.0017725,14.466135000000001,15.632416000000001,1.0017773,,0.11,,23.79072,8.521707000000001,564.9981700000001,566,7.172907400000001,23.748677999999998
566,8.539366000000001,0.32,8.511315,3328.551258325577,9.841330000000001,9.388970035278984,13.672988,0.997,,0.9982331,11340,15.807039999999999,0.99233466,15.807039999999999,1.0017678,16.894726000000002,15.634638,1.0017744,,0.11,,23.811728,8.549261,565.9981700000001,567,7.171142,23.769724
567,8.539421,0.32,8.511421,3341.467321872711,9.8402605,9.41337221005902,13.674445,0.997,,0.99823624,11360,15.807039999999999,0.99233466,15.807039999999999,1.0017639,14.498928,15.632635,1.0017716,,0.11,,23.832716,8.570739999999999,566.9981700000001,568,7.1693797,23.790748999999998
568,8.539384,0.32,8.511432000000001,3353.8631591796875,9.839099000000001,9.353914131370884,13.683469,0.997,,0.99823934,11380,15.807039999999999,0.99233466,15.807039999999999,1.0017639,18.807116,15.638212,1.0017687,,0.11,,23.853687,8.517989,567.9981700000001,569,7.1676210000000005,23.811756
569,8.5394125,0.32,8.511512,3364.28687787056,9.838009,9.395971624047824,13.68912,0.997,,0.9982426,11400,15.807039999999999,0.99233466,15.807039999999999,1.0017601,16.903627,15.640429500000002,1.0017658,,0.11,,23.874641,8.556187,568.9983,570,7.165864999999999,23.832747
570,8.539397,0.32,8.511546000000001,3375.1074390411377,9.836878,9.369922424980864,13.695112,0.997,,0.9982455,11420,15.807039999999999,0.99233466,15.807039999999999,1.0017506,17.10856,15.642995999999998,1.001762,,0.11,,23.895573000000002,8.53099,569.9981700000001,571,7.164111999999999,23.853714
571,8.539464,0.32,8.511661,3386.201734304428,9.835828999999999,9.417404196648699,13.695341,0.997,,0.99824864,11440,15.807039999999999,0.99233466,15.807039999999999,1.0017458000000001,13.823526999999999,15.639812,1.0017592,,0.11,,23.916489000000002,8.577106,570.9982,572,7.162362599999999,23.874668
572,8.539419,0.32,8.511664,3397.731495141983,9.834673,9.347708606187318,13.695120000000001,0.997,,0.99825174,11460,15.807039999999999,0.99233466,15.807039999999999,1.0017534,13.567157,15.63619,1.0017563,,0.11,,23.937386,8.513626,571.9982,573,7.160615400000001,23.895601
573,8.539347,0.32,8.51164,3409.304745197296,9.833491,9.334060470088557,13.703612,0.997,,0.99825466,11480,15.807039999999999,0.99233466,15.807039999999999,1.001741,18.568193,15.641295000000001,1.0017534,,0.11,,23.958267000000003,8.497631,572.9981700000001,574,7.158872,23.916512
574,8.5393,0.32,8.511642,3420.230255126953,9.83234,9.350335721565184,13.709191,0.997,,0.9982578999999999,11500,15.807039999999999,0.99233466,15.807039999999999,1.0017486999999998,16.909998,15.643498000000001,1.0017506,,0.11,,23.979128,8.513208,573.9983,575,7.157131,23.937412
575,8.539259,0.32,8.511648,3431.3388226032257,9.831195,9.353864526187618,13.720425,0.997,,0.99826074,11520,15.807039999999999,0.99233466,15.807039999999999,1.0017315,20.178082999999997,15.651369,1.0017468,,0.11,,23.999968,8.515307,574.9981700000001,576,7.1553936,23.958289999999998
576,8.539323,0.32,8.511761,3443.3109517097473,9.830159,9.419558706907882,13.728419,0.997,,0.99826396,11540,15.807039999999999,0.99233466,15.807039999999999,1.0017296,18.331192,15.65601,1.0017449,,0.11,,24.020794,8.575961,575.9983,577,7.153658999999999,23.979153
577,8.5393715,0.32,8.511857000000001,3454.6770272254944,9.829111,9.411113041256607,13.73642,0.997,,0.9982668,11560,15.807039999999999,0.99233466,15.807039999999999,1.0017257,18.350668,15.660670000000001,1.001741,,0.11,,24.0416,8.567905,576.9982,578,7.151927499999999,23.999994
578,8.539381,0.32,8.511913999999999,3465.644744157791,9.828026,9.387032533634779,13.736413,0.997,,0.99826974,11580,15.807039999999999,0.99233466,15.807039999999999,1.0017353,13.731347,15.657334,1.0017382,,0.11,,24.06239,8.544235,577.9981700000001,579,7.150199000000001,24.020813
579,8.539363,0.32,8.511942999999999,3478.211497783661,9.826916,9.368655691526335,13.744554999999998,0.997,,0.99827284,11600,15.807039999999999,0.99233466,15.807039999999999,1.0017200000000002,18.457125,15.66216,1.0017353,,0.11,,24.083157999999997,8.529143,578.9982,580,7.148473299999999,24.041624
580,8.539386,0.32,8.5120125,3490.005379676819,9.82585,9.394943020770066,13.754601999999998,0.997,,0.99827576,11620,15.807039999999999,0.99233466,15.807039999999999,1.0017257,19.580065,15.6689,1.0017325000000001,,0.11,,24.10391,8.552988000000001,579.9982,581,7.1467505000000005,24.062412
581,8.539367,0.32,8.512042,3501.1333677768707,9.824745,9.365185278037107,13.760473999999999,0.997,,0.99827874,11640,15.807039999999999,0.99233466,15.807039999999999,1.0017200000000002,17.170462,15.671475,1.0017296,,0.11,,24.124645,8.528397,580.9982,582,7.1450309999999995,24.083183
582,8.53937,0.32,8.512091,3513.3501238822937,9.823665,9.384900083504693,13.755528,0.997,,0.9982816999999999,11660,15.807039999999999,0.99233466,15.807039999999999,1.0017141999999999,10.87519,15.663245000000002,1.0017266,,0.11,,24.145364999999998,8.5408,581.9982,583,7.1433144,24.103931
583,8.539381,0.32,8.51215,3524.632273197174,9.822596,9.384902091782747,13.758602999999999,0.997,,0.99828464,11680,15.807039999999999,0.99233466,15.807039999999999,1.0017171,15.549463000000001,15.663048999999999,1.0017238000000002,,0.11,,24.166063,8.5458,582.9982,584,7.1416,24.124666
584,8.539297999999999,0.32,8.512113000000001,3536.8691623210907,9.821434,9.323800858846115,13.763829999999999,0.997,,0.9982877,11700,15.807039999999999,0.99233466,15.807039999999999,1.0017141999999999,16.814335,15.665014000000001,1.0017200000000002,,0.11,,24.18674,8.490589,583.9983,585,7.139889200000001,24.14539
585,8.539311999999999,0.32,8.512172999999999,3548.4612975120544,9.820373,9.386449143506061,13.770831,0.997,,0.9982905999999999,11720,15.807039999999999,0.99233466,15.807039999999999,1.0017085,17.865297,15.668764999999999,1.001718,,0.11,,24.207403,8.5478,584.9983,586,7.1381817,24.16609
586,8.53923,0.32,8.512138,3562.096327543259,9.81922,9.324919411863359,13.771567000000001,0.997,,0.9982934000000001,11740,15.807039999999999,0.99233466,15.807039999999999,1.0017114,14.201473000000002,15.6662655,1.0017141999999999,,0.11,,24.22805,8.491622999999999,585.9982,587,7.1364765,24.186768
587,8.539232,0.32,8.512185,3572.39537024498,9.8181505,9.380755836774467,13.771410000000001,0.997,,0.99829644,11760,15.807039999999999,0.99233466,15.807039999999999,1.001698,13.676547,15.662878,1.0017122999999999,,0.11,,24.248676,8.540066,586.9983,588,7.134774,24.207435999999998
588,8.539188000000001,0.32,8.512188,3584.125514268875,9.817039999999999,9.353398184926057,13.764297000000001,0.997,,0.9982993,11780,15.807039999999999,0.99233466,15.807039999999999,1.0017047,9.580625,15.65255,1.0017085,,0.11,,24.269289,8.513321000000001,587.9983,589,7.133075,24.22808
589,8.539133999999999,0.32,8.51218,3595.816205263138,9.815923,9.341006923487749,13.768703,0.997,,0.99830216,11800,15.807039999999999,0.99233466,15.807039999999999,1.0016931999999998,16.362535,15.653749,1.0017066,,0.11,,24.28988,8.507518,588.9983,590,7.1313787,24.24871
590,8.539046,0.32,8.512136,3608.933485507965,9.814772,9.321407127582935,13.769936999999999,0.997,,0.9983051,11820,15.807039999999999,0.99233466,15.807039999999999,1.0017028000000001,14.495707999999999,15.651785,1.0017028000000001,,0.11,,24.310457,8.48674,589.9983,591,7.1296854000000005,24.269320999999998
591,8.539035,0.32,8.512172,3620.8319520950317,9.813704,9.369126414810454,13.775162,0.997,,0.9983078000000001,11840,15.807039999999999,0.99233466,15.807039999999999,1.0016971,16.861326000000002,15.653827,1.0017009,,0.11,,24.331018,8.532618,590.9982,592,7.127994500000001,24.28991
592,8.539008,0.32,8.512188,3633.2930052280426,9.812617,9.362176818233737,13.782303,0.997,,0.99831086,11860,15.807039999999999,0.99233466,15.807039999999999,1.0016875,18.007883,15.657791,1.0016971,,0.11,,24.351558999999998,8.522938,591.99835,593,7.126307000000001,24.310492
593,8.538967,0.32,8.512195,3645.2709612846375,9.811525,9.349782267655195,13.788823,0.997,,0.9983136,11880,15.807039999999999,0.99233466,15.807039999999999,1.0016799,17.653933,15.661148999999998,1.0016952,,0.11,,24.372082000000002,8.514919,592.9983,594,7.1246220000000005,24.331047
594,8.538949,0.32,8.512222,3661.342675447464,9.810457000000001,9.366196318321453,13.795608999999999,0.997,,0.99831647,11900,15.807039999999999,0.99233466,15.807039999999999,1.0016799,17.825083,15.664784,1.0016913,,0.11,,24.39259,8.528444,593.9983,595,7.12294,24.351587
595,8.538943,0.32,8.5122595,3672.942158699036,9.809401,9.372327369490076,13.800388,0.997,,0.99831927,11920,15.807039999999999,0.99233466,15.807039999999999,1.0016818,16.6421,15.66642,1.0016894,,0.11,,24.413078,8.534614999999999,594.9983,596,7.1212606,24.372111999999998
596,8.538879,0.32,8.512241,3684.169026374817,9.808292,9.337770453190727,13.801063000000001,0.997,,0.99832207,11940,15.807039999999999,0.99233466,15.807039999999999,1.0016809000000002,14.201978,15.663966,1.0016866,,0.11,,24.43355,8.501599,595.9983,597,7.119584,24.39262
597,8.538905999999999,0.32,8.512312,3696.501791477203,9.807275,9.393373451249651,13.8067255,0.997,,0.9983251,11960,15.807039999999999,0.99233466,15.807039999999999,1.0016704,17.184359,15.666506,1.0016836999999998,,0.11,,24.454,8.554494,596.9984,598,7.1179104,24.413118
598,8.538807,0.32,8.512259,3709.2257103919983,9.806137,9.3113375916218,13.80965,0.997,,0.9983278,11980,15.807039999999999,0.99233466,15.807039999999999,1.0016732,15.557382999999998,15.666321,1.0016809000000002,,0.11,,24.474442,8.479519,597.99835,599,7.116239500000001,24.433586
599,8.538797,0.32,8.512293,3722.021211862564,9.805089,9.37171098107108,13.812470000000001,0.997,,0.9983305,12000,15.807039999999999,0.99233466,15.807039999999999,1.0016732,15.500588,15.666041,1.001678,,0.11,,24.49486,8.533066,598.9983,600,7.1145716,24.45404
600,8.538751,0.32,8.512291000000001,3733.71068406105,9.804007,9.347779351366027,13.8176155,0.997,,0.99833345,12020,15.807039999999999,0.99233466,15.807039999999999,1.0016627,16.902353,15.668095999999998,1.0016761,,0.11,,24.515263,8.5108795,599.9984,601,7.1129065,24.474483
601,8.538837,0.32,8.512422,3745.8644239902496,9.803061,9.43478546279724,13.822149,0.997,,0.99833626,12040,15.807039999999999,0.99233466,15.807039999999999,1.001657,16.545008,15.669549,1.0016723,,0.11,,24.53565,8.591553,600.9984,602,7.1112437,24.494905
602,8.538839999999999,0.32,8.512467,3758.531586170197,9.802032,9.380507126381206,13.831579000000001,0.997,,0.9983388000000001,12060,15.807039999999999,0.99233466,15.807039999999999,1.0016646,19.507282,15.675911,1.0016704,,0.11,,24.55602,8.540201,601.9983,603,7.109584299999999,24.515303
603,8.538828,0.32,8.5125,3771.785630702973,9.800993,9.370247972735234,13.832471,0.997,,0.9983415999999999,12080,15.807039999999999,0.99233466,15.807039999999999,1.0016512,14.368741,15.673744000000001,1.0016665,,0.11,,24.576372,8.531206,602.99835,604,7.1079273,24.535694
604,8.538742,0.32,8.512457000000001,3783.997391700745,9.799882,9.321639214488316,13.833203,0.997,,0.9983443000000001,12100,15.807039999999999,0.99233466,15.807039999999999,1.001654,14.273769,15.671426,1.0016646,,0.11,,24.596708,8.487164,603.9983,605,7.1062727,24.556063
605,8.538747,0.32,8.512505,3794.874612092972,9.798863,9.381300214233722,13.843407000000001,0.997,,0.99834704,12120,15.807039999999999,0.99233466,15.807039999999999,1.0016474,20.014814,15.678592000000002,1.0016618,,0.11,,24.61703,8.541573,604.9983,606,7.104621400000001,24.576414
606,8.538763000000001,0.32,8.512564999999999,3805.530446529389,9.797858999999999,9.388067155599057,13.856202,0.997,,0.99834985,12140,15.807039999999999,0.99233466,15.807039999999999,1.0016531,21.608532,15.688359,1.0016589,,0.11,,24.637332999999998,8.548645,605.99835,607,7.102972500000001,24.596752
607,8.538795,0.32,8.512639,3816.2355732917786,9.796873,9.402011541538554,13.847415,0.997,,0.99835235,12160,15.807039999999999,0.99233466,15.807039999999999,1.0016474,8.512041,15.676552,1.001657,,0.11,,24.657618,8.558011,606.9982,608,7.1013265,24.617067000000002
608,8.538839,0.32,8.512728,3827.245776891709,9.795903,9.408261599305126,13.855376999999999,0.997,,0.9983553,12180,15.807039999999999,0.99233466,15.807039999999999,1.0016378000000001,18.695278,15.681507,1.0016531,,0.11,,24.677889,8.565992999999999,607.9984,609,7.099683,24.637375
609,8.538869,0.32,8.512799000000001,3839.217384338379,9.794919,9.398246190461382,13.853426,0.997,,0.99835795,12200,15.807039999999999,0.99233466,15.807039999999999,1.0016464,12.663138,15.676557999999998,1.0016512,,0.11,,24.698141,8.556583,608.99835,610,7.0980425,24.65766
610,8.538838,0.32,8.512811,3851.5855123996735,9.793878,9.360692275315657,13.851089499999999,0.997,,0.9983605,12220,15.807039999999999,0.99233466,15.807039999999999,1.0016369,12.424565,15.671231,1.0016474,,0.11,,24.718376,8.520105000000001,609.9983,611,7.0964046000000005,24.677927
611,8.5388155,0.32,8.512831,3863.526508569717,9.792847,9.363371375423153,13.860085999999999,0.997,,0.9983633,12240,15.807039999999999,0.99233466,15.807039999999999,1.0016397,19.35512,15.677245999999998,1.0016454,,0.11,,24.738595999999998,8.52472,610.99835,612,7.094769,24.698183
612,8.538757,0.32,8.512815,3876.501963853836,9.791784,9.340090256225883,13.864275,0.997,,0.9983661,12260,15.807039999999999,0.99233466,15.807039999999999,1.0016397,16.42645,15.678467000000001,1.0016435,,0.11,,24.758802,8.503404,611.9984,613,7.093136299999999,24.718418
613,8.538775999999999,0.32,8.512876,3890.545701026917,9.790799,9.392789611919506,13.867364000000002,0.997,,0.9983687,12280,15.807039999999999,0.99233466,15.807039999999999,1.0016359000000001,15.758856,15.678595000000001,1.0016397,,0.11,,24.778988000000002,8.549953,612.99835,614,7.0915065,24.738636
614,8.538812,0.32,8.512953999999999,3902.994647264481,9.789833999999999,9.401453629006662,13.876126999999999,0.997,,0.9983714,12300,15.807039999999999,0.99233466,15.807039999999999,1.0016321,19.25516,15.684407,1.0016378000000001,,0.11,,24.79916,8.560574,613.9984,615,7.089878999999999,24.758839000000002
615,8.538864,0.32,8.513049,3915.914046287537,9.788889,9.413534107788564,13.880526999999999,0.997,,0.99837404,12320,15.807039999999999,0.99233466,15.807039999999999,1.0016245000000001,16.584194,15.685867000000002,1.001635,,0.11,,24.819313,8.571259,614.9984,616,7.0882545,24.779026
616,8.538902,0.32,8.513129,3929.1244974136353,9.787931,9.407806143104931,13.884123,0.997,,0.9983766,12340,15.807039999999999,0.99233466,15.807039999999999,1.0016167999999999,16.097994,15.686531,1.0016321,,0.11,,24.83945,8.562656,615.99835,617,7.086632300000001,24.799194
617,8.538903,0.32,8.513172,3941.1888103485107,9.78694,9.377864416362662,13.892052,0.997,,0.9983793,12360,15.807039999999999,0.99233466,15.807039999999999,1.0016264000000001,18.78298,15.691539,1.0016302,,0.11,,24.859571,8.539508,616.9984,618,7.085013000000001,24.819351
618,8.538903,0.32,8.513213,3953.154445171356,9.785948,9.374634497566555,13.901017999999999,0.997,,0.9983818999999999,12380,15.807039999999999,0.99233466,15.807039999999999,1.0016187,19.44033,15.697592000000002,1.0016264000000001,,0.11,,24.879676999999997,8.538617,617.9984,619,7.0833960000000005,24.839487
619,8.538832000000001,0.32,8.513183999999999,3965.917993783951,9.784888,9.327613565044187,13.906455,0.997,,0.99838454,12400,15.807039999999999,0.99233466,15.807039999999999,1.0016167999999999,17.270567,15.700128,1.0016245000000001,,0.11,,24.899765,8.494788,618.9984,620,7.0817820000000005,24.859607999999998
620,8.538789999999999,0.32,8.513183,3977.861107110977,9.783859,9.347773144903623,13.914537,0.997,,0.99838716,12420,15.807039999999999,0.99233466,15.807039999999999,1.0016187,18.923733,15.7053175,1.0016226000000001,,0.11,,24.919838000000002,8.512909,619.9984,621,7.08017,24.879713
621,8.538766,0.32,8.5132,3989.556566238403,9.782852,9.363080220528351,13.918795000000001,0.997,,0.9983896999999999,12440,15.807039999999999,0.99233466,15.807039999999999,1.0016054,16.560316,15.706686999999999,1.0016187,,0.11,,24.939896,8.523975,620.9984,622,7.0785613,24.8998
622,8.538763000000001,0.32,8.513239,4002.4965658187866,9.781868,9.376971058622022,13.928494,0.997,,0.99839234,12460,15.807039999999999,0.99233466,15.807039999999999,1.0016035,19.960707,15.713514000000002,1.0016167999999999,,0.11,,24.959936,8.537222,621.9984,623,7.076955,24.919872
623,8.538738,0.32,8.513255000000001,4015.047560214996,9.780864,9.362150331345068,13.928351000000001,0.997,,0.9983949000000001,12480,15.807039999999999,0.99233466,15.807039999999999,1.0016025,13.837997,15.7105055,1.0016148999999999,,0.11,,24.979958,8.523283000000001,622.9984,624,7.0753508,24.93993
624,8.538656,0.32,8.513214,4026.245478630066,9.779805,9.323911806361409,13.933734,0.997,,0.99839747,12500,15.807039999999999,0.99233466,15.807039999999999,1.0016091999999999,17.291233,15.713030999999999,1.0016110999999999,,0.11,,24.999968,8.487307000000001,623.9984,625,7.0737495,24.959969
625,8.538664,0.32,8.513263,4039.172687768936,9.778839,9.382220648355746,13.940265,0.997,,0.99840003,12520,15.807039999999999,0.99233466,15.807039999999999,1.001592,18.018755,15.716713,1.0016091999999999,,0.11,,25.01996,8.543467999999999,624.9984,626,7.072151,24.979992000000003
