,Iteration,IWMean,IWMax,TimestepsSoFar,DenMISELogLast,SqrtESSClassic,LQGmu01,ReturnMax,ReturnStepMax,TimeElapsed,LQGmu1,IWFirstEpisode,DenMISELogFirst,DenMISEMeanLog,LQGsigma,ReturnLastEpisode,URet,IWMin,IWNorm2,Bound,ReturnAbsMax,target_sum_log_mean,ReturnMin,MISE,IWNorm1,ReturnMean,IWLastEpisode
493,494,1.0043056000000001,1.1160253999999998,9880,15.632981,21.975128,0.096,15.807039999999999,0.99233466,2746.556890964508,0.747,,7.30898,15.520717999999999,0.11,8.55977,9.399633760163256,,22.57675,10.722027,15.807039999999999,10.951030000000001,,8.564081,496.12698,8.556714999999999,0.98709023
494,495,1.0040431,1.1159424,9900,15.281865,21.99756,0.096,15.807039999999999,0.99233466,2757.452794551849,0.747,,7.306958,15.520244,0.11,8.587087,9.429502158059142,,22.593475,10.717694,15.807039999999999,10.959357,,8.56195,497.00134,8.556777,0.8992669
495,496,1.0041573000000001,1.1159041,9920,16.559273,22.020231,0.096,15.807039999999999,0.99233466,2768.06098818779,0.747,,7.304939699999999,15.5223465,0.11,8.4809265,9.3177554439055,,22.618382999999998,10.716349000000001,15.807039999999999,10.970595,,8.562823,498.06199999999995,8.556622500000001,1.0848874
496,497,1.004154,1.1158233,9940,11.849748,22.042963,0.096,15.807039999999999,0.99233466,2778.9009022712708,0.747,,7.302925599999999,15.514966000000001,0.11,8.531174,9.368219628217997,,22.640537,10.714108,15.807039999999999,10.972206,,8.562804,499.0645,8.556572000000001,1.0273556000000001
497,498,1.0041116,1.1157572,9960,13.330378,22.065662,0.096,15.807039999999999,0.99233466,2788.633276939392,0.747,,7.300915700000001,15.510588,0.11,8.54299,9.384692356291259,,22.661798,10.711565,15.807039999999999,10.976747999999999,,8.562474,500.04758,8.556544,1.0074836999999999
498,499,1.0040536,1.1156933,9980,18.728434,22.088327,0.096,15.807039999999999,0.99233466,2798.851672410965,0.747,,7.298909700000001,15.517043,0.11,8.55032,9.394099503520275,,22.682693,10.708912,15.807039999999999,10.99208,,8.562026,501.02277000000004,8.556533,0.9996949
499,500,1.0039921,1.11562,10000,18.548962,22.110971,0.096,15.807039999999999,0.99233466,2808.915486812592,0.747,,7.296907400000001,15.523114000000001,0.11,8.554706,9.395204712465066,,22.703482,10.7062435,15.807039999999999,11.006991000000001,,8.561557,501.99602999999996,8.556529,0.99775183
500,501,1.0039643,1.1155338,10020,12.909998,22.133612,0.096,15.807039999999999,0.99233466,2819.178869009018,0.748,,7.2949095,15.517907999999998,0.11,8.538979,9.378924268119118,,22.724992999999998,10.703838000000001,15.807039999999999,11.010622999999999,,8.561345,502.98615,8.556494,1.014704
501,502,1.0040699,1.1154540000000002,10040,17.046541,22.15616,0.096,15.807039999999999,0.99233466,2830.3008482456207,0.748,,7.292916,15.520960999999998,0.11,8.488874000000001,9.321207712434537,,22.749569,10.702475999999999,15.807039999999999,11.022603,,8.562161999999999,504.0431,8.556358,1.0814248
502,503,1.0040011,1.1153848,10060,10.512312,22.178729999999998,0.096,15.807039999999999,0.99233466,2840.1068246364594,0.748,,7.2909255,15.51101,0.11,8.54904,9.391559926514706,,22.770129999999998,10.699755,15.807039999999999,11.021381,,8.56162,505.01257000000004,8.556344000000001,0.99380416
503,504,1.0041537,1.1153392,10080,17.095043,22.201157000000002,0.097,15.807039999999999,0.99233466,2849.9929015636444,0.748,,7.288939500000001,15.514161999999999,0.11,8.463701,9.296389841371694,,22.795816000000002,10.698757,15.807039999999999,11.033422,,8.562782,506.0935,8.55616,1.1049627
504,505,1.0041806999999998,1.1152625,10100,6.8849754,22.2237,0.097,15.807039999999999,0.99233466,2860.558496952057,0.748,,7.2869573,15.497082,0.11,8.512709,9.3512030532759,,22.818491,10.69679,15.807039999999999,11.025085,,8.562982,507.11127,8.556074,1.0421407
505,506,1.0042251,1.1152242,10120,15.192936999999999,22.246199,0.097,15.807039999999999,0.99233466,2870.8388152122498,0.748,,7.284978999999999,15.496491,0.11,8.515172999999999,9.349780403579457,,22.841562,10.694986,15.807039999999999,11.03321,,8.563336,508.13794,8.555994,1.0504926
506,507,1.0043266,1.1151636999999999,10140,15.514645999999999,22.268637,0.097,15.807039999999999,0.99233466,2881.487500429153,0.748,,7.2830048,15.496535,0.11,8.485038000000001,9.321504965408911,,22.865953,10.693615,15.807039999999999,11.041989,,8.564113,509.1936,8.555854,1.0796658000000001
507,508,1.0042968,1.1150903,10160,14.076801999999999,22.29111,0.097,15.807039999999999,0.99233466,2892.5431427955627,0.748,,7.2810345000000005,15.493751000000001,0.11,8.540905,9.380470091538426,,22.887276,10.691241,15.807039999999999,11.04778,,8.563886,510.18277,8.555823,1.0134486999999999
508,509,1.0043815,1.1150466,10180,8.4651375,22.313515,0.097,15.807039999999999,0.99233466,2904.651210308075,0.748,,7.279068,15.479949,0.11,8.488546000000001,9.324561018656066,,22.911236,10.689746000000001,15.807039999999999,11.042629,,8.564527,511.2302,8.555691,1.0711913
509,510,1.0043696,1.1149966999999998,10200,13.642245,22.335941000000002,0.097,15.807039999999999,0.99233466,2915.768625974655,0.748,,7.277105000000001,15.476351999999999,0.11,8.529434,9.373262880959457,,22.932928,10.687516,15.807039999999999,11.047558,,8.56443,512.2285,8.555639999999999,1.0220841999999999
510,511,1.004385,1.1149383,10220,17.497034,22.35834,0.097,15.807039999999999,0.99233466,2926.8274047374725,0.749,,7.275146,15.480315,0.11,8.526916499999999,9.364177202378547,,22.955225,10.68552,15.807039999999999,11.060039,,8.564561999999999,513.2407,8.555584,1.0362064
511,512,1.0043206,1.1148818999999999,10240,13.29545,22.380703,0.097,15.807039999999999,0.99233466,2937.737355470657,0.749,,7.273191000000001,15.476057,0.11,8.554322,9.39251804030357,,22.975693,10.682905,15.807039999999999,11.06419,,8.564066,514.2121599999999,8.555582000000001,0.9952221
512,513,1.0043348,1.114817,10260,17.364561,22.403059,0.097,15.807039999999999,0.99233466,2948.463297843933,0.749,,7.2712398,15.479747,0.11,8.523598,9.364491494785762,,22.99792,10.680907000000001,15.807039999999999,11.076336,,8.564182,515.22375,8.555519,1.0356097
513,514,1.0044692,1.1147745,10280,17.407524,22.425287,0.097,15.807039999999999,0.99233466,2959.509268045425,0.749,,7.2692924,15.483505,0.11,8.471097,9.304570592367373,,23.022987,10.679834,15.807039999999999,11.088621,,8.5652075,516.2971,8.555355,1.0969286
514,515,1.0044693999999998,1.1147361999999998,10300,14.015049,22.447601000000002,0.097,15.807039999999999,0.99233466,2970.9535501003265,0.749,,7.267349,15.480661999999999,0.11,8.530008,9.36835447220524,,23.044857,10.67774,15.807039999999999,11.094147,,8.565215,517.30176,8.5553055,1.0280632
515,516,1.0043995000000001,1.1146884,10320,12.435599,22.469864,0.097,15.807039999999999,0.99233466,2981.941321372986,0.749,,7.265409,15.474770999999999,0.11,8.555058,9.393797610411301,,23.06512,10.675105,15.807039999999999,11.096525,,8.564672999999999,518.2701400000001,8.555305,0.9919786
516,517,1.0043018,1.1146193000000002,10340,16.484982000000002,22.49209,0.097,15.807039999999999,0.99233466,2992.9196515083313,0.749,,7.263472999999999,15.476733,0.11,8.563996000000001,9.404953240350492,,23.084738,10.672255999999999,15.807039999999999,11.106705,,8.56391,519.224,8.555323,0.97771484
517,518,1.0041735,1.1145448999999998,10360,12.018964,22.514256,0.097,15.807039999999999,0.99233466,3004.631091356277,0.749,,7.261540400000001,15.470065,0.11,8.566111,9.409059608101623,,23.103666,10.66916,15.807039999999999,11.108199,,8.562889,520.16187,8.555344,0.96171904
518,519,1.0042284,1.1144843,10380,18.9929,22.536465,0.097,15.807039999999999,0.99233466,3014.7201867103577,0.749,,7.259612,15.476861999999999,0.11,8.509704,9.346424029692123,,23.126720000000002,10.667518,15.807039999999999,11.1233015,,8.563322,521.1945,8.555255,1.0562790000000002
519,520,1.0041226,1.1144098999999998,10400,19.77405,22.558615,0.097,15.807039999999999,0.99233466,3024.8322978019714,0.749,,7.257687,15.485132,0.11,8.566364,9.409819124460176,,23.14609,10.664622999999999,15.807039999999999,11.139696,,8.562494000000001,522.1437400000001,8.555276,0.97293764
520,521,1.0040448,1.1143355,10420,14.241724,22.580772,0.097,15.807039999999999,0.99233466,3035.590665578842,0.75,,7.255765400000001,15.482754000000002,0.11,8.556536999999999,9.39789837843218,,23.16605,10.661953,15.807039999999999,11.145444,,8.561886999999999,523.1073,8.555278999999999,0.9872814
521,522,1.0041188,1.114277,10440,16.527271,22.6029,0.097,15.807039999999999,0.99233466,3046.668928861618,0.75,,7.253848,15.484763000000001,0.11,8.500017,9.33483968184273,,23.189505,10.660475,15.807039999999999,11.155688,,8.562464,524.15,8.555173,1.0661200000000002
522,523,1.0040492,1.1142123,10460,14.031282000000001,22.625021,0.097,15.807039999999999,0.99233466,3057.370498895645,0.75,,7.251933999999999,15.481993,0.11,8.558189,9.395406963257424,,23.209602,10.6578865,15.807039999999999,11.160988,,8.561928,525.11774,8.555178999999999,0.9910735999999999
523,524,1.0040756,1.1141251,10480,15.228414,22.647139000000003,0.097,15.807039999999999,0.99233466,3068.1048352718353,0.75,,7.250024000000001,15.481516000000001,0.11,8.518154,9.35683150735437,,23.23188,10.656049000000001,15.807039999999999,11.168645,,8.562137,526.1356,8.555108,1.0417124
524,525,1.0041208000000001,1.1140676999999999,10500,16.972599,22.669226000000002,0.097,15.807039999999999,0.99233466,3078.0018875598907,0.75,,7.2481174,15.484363,0.11,8.512686,9.349451397238363,,23.254585000000002,10.654364999999999,15.807039999999999,11.179611999999999,,8.562492,527.16345,8.555027,1.0510778
525,526,1.0040778000000001,1.1139913000000001,10520,19.250055,22.691298,0.097,15.807039999999999,0.99233466,3088.595385789871,0.75,,7.2462144,15.491531,0.11,8.551238,9.389940471177994,,23.275219,10.652009,15.807039999999999,11.194786,,8.562172,528.1449,8.555019,1.0050347
526,527,1.004168,1.1139348999999998,10540,12.583604,22.713299,0.097,15.807039999999999,0.99233466,3100.6858248710632,0.75,,7.244314999999999,15.486019,0.11,8.487211,9.322902508427015,,23.298973,10.650673,15.807039999999999,11.197372999999999,,8.56286,529.1965299999999,8.554892,1.074784
527,528,1.0041856,1.1138659,10560,13.849297,22.735333999999998,0.097,15.807039999999999,0.99233466,3111.3664104938507,0.75,,7.2424192,15.482928,0.11,8.521281,9.359978497175014,,23.320967,10.6487875,15.807039999999999,11.20228,,8.562998,530.2099599999999,8.554828,1.0368114
528,529,1.0041553,1.1137893,10580,12.177769999999999,22.757345,0.097,15.807039999999999,0.99233466,3122.660491466522,0.75,,7.240527,15.476689000000002,0.11,8.5421295,9.379620072221554,,23.341831,10.646542,15.807039999999999,11.203965,,8.56277,531.1981,8.554803999999999,1.0116014000000002
529,530,1.0041082000000001,1.1137278,10600,17.042624,22.779322,0.097,15.807039999999999,0.99233466,3132.940985918045,0.75,,7.238639,15.4796505,0.11,8.546273,9.389972034807007,,23.3623,10.644167,15.807039999999999,11.214808,,8.562406,532.17737,8.554787,1.0024673000000002
530,531,1.0042107,1.113645,10620,16.872515,22.801235000000002,0.097,15.807039999999999,0.99233466,3146.884042739868,0.75,,7.236753500000001,15.482282000000001,0.11,8.483431,9.318625777927794,,23.386272,10.64295,15.807039999999999,11.225431,,8.563189,533.2359,8.554652,1.0819035
531,532,1.0041895,1.1135939,10640,21.074514,22.823179999999997,0.097,15.807039999999999,0.99233466,3157.8060059547424,0.751,,7.2348723,15.492801,0.11,8.54265,9.382892159982076,,23.407291,10.640801,15.807039999999999,11.243793,,8.563039999999999,534.2288,8.55463,1.0159046999999999
532,533,1.0042486,1.11351,10660,20.279646,22.845089,0.097,15.807039999999999,0.99233466,3167.94885969162,0.751,,7.2329946,15.50179,0.11,8.50832,9.343805767380472,,23.43018,10.639275,15.807039999999999,11.260671,,8.563506,535.2645,8.554542999999999,1.0591073999999998
533,534,1.0042769,1.1134548,10680,20.467596,22.866986999999998,0.097,15.807039999999999,0.99233466,3179.751049518585,0.751,,7.23112,15.511097,0.11,8.524014,9.359638601824768,,23.452317999999998,10.637525,15.807039999999999,11.27781,,8.563744,536.2839,8.554486,1.0423812
534,535,1.0043046,1.1133868999999998,10700,14.195517,22.888865,0.097,15.807039999999999,0.99233466,3190.752376317978,0.751,,7.229249,15.508645000000001,0.11,8.51808,9.354966699125175,,23.474426,10.635760000000001,15.807039999999999,11.283157000000001,,8.563962,537.303,8.554419000000001,1.042243
535,536,1.0041924,1.1133306,10720,16.594616000000002,22.91066,0.097,15.807039999999999,0.99233466,3201.547041654587,0.751,,7.2273817,15.510679999999999,0.11,8.567483,9.410092425425246,,23.493305,10.632906,15.807039999999999,11.292829,,8.563077999999999,538.24713,8.554442,0.96705425
536,537,1.0042704,1.113267,10740,19.972265,22.932467000000003,0.097,15.807039999999999,0.99233466,3212.3298394680023,0.751,,7.225517699999999,15.518994000000001,0.11,8.498741,9.333617337614404,,23.516579999999998,10.631544,15.807039999999999,11.308935,,8.563684,539.2932,8.554338000000001,1.0690012
537,538,1.0042255,1.1131947,10760,19.15502,22.954283,0.097,15.807039999999999,0.99233466,3222.861832380295,0.751,,7.223657000000001,15.525761,0.11,8.5502825,9.390803004481855,,23.536928,10.62924,15.807039999999999,11.323349,,8.563346000000001,540.2733,8.554332,1.0032113999999999
538,539,1.0042249,1.1131171999999998,10780,13.302427999999999,22.976088,0.097,15.807039999999999,0.99233466,3235.417321920395,0.751,,7.2218003,15.521645999999999,0.11,8.528087,9.367538369854335,,23.558285,10.627277000000001,15.807039999999999,11.326895,,8.563344,541.2772,8.554282,1.0270518
539,540,1.0041556,1.113061,10800,17.157976,22.997839000000003,0.097,15.807039999999999,0.99233466,3247.718841314316,0.751,,7.219947,15.524682,0.11,8.558214,9.398348459734157,,23.578043,10.624792,15.807039999999999,11.337502,,8.562811,542.244,8.55429,0.98957765
540,541,1.0041649,1.1130079,10820,17.26364,23.019598000000002,0.097,15.807039999999999,0.99233466,3258.838954210281,0.751,,7.2180963,15.527904999999999,0.11,8.527334,9.366269013515076,,23.599596,10.622923,15.807039999999999,11.348343,,8.56289,543.25323,8.55424,1.0318733
541,542,1.0041134,1.1129336,10840,13.718288000000001,23.041328,0.097,15.807039999999999,0.99233466,3270.3890268802643,0.751,,7.216249499999999,15.524574,0.11,8.544279,9.389399012348642,,23.619709,10.620573,15.807039999999999,11.352547999999999,,8.562483,544.2295,8.554222,0.9992011000000001
542,543,1.0041022,1.1128263,10860,13.743217000000001,23.063063,0.097,15.807039999999999,0.99233466,3281.589541912079,0.752,,7.2144065,15.521301000000001,0.11,8.53635,9.372418594995386,,23.640726,10.618558,15.807039999999999,11.356828,,8.562407499999999,545.2275400000001,8.55419,1.021442
543,544,1.0041277,1.1127733,10880,18.862932,23.084754999999998,0.097,15.807039999999999,0.99233466,3294.1223390102386,0.752,,7.2125664,15.527451500000002,0.11,8.523432000000001,9.359658194952218,,23.662607,10.616833,15.807039999999999,11.370532,,8.562614,546.2455,8.554132000000001,1.0404445
544,545,1.0039886,1.1126842,10900,12.408755000000001,23.106329000000002,0.097,15.807039999999999,0.99233466,3305.799856901169,0.752,,7.21073,15.521735000000001,0.11,8.570916,9.413437832928206,,23.68069,10.613808,15.807039999999999,11.372187,,8.561507,547.1738,8.554163,0.9514715
545,546,1.0038785,1.1126184,10920,20.117857,23.12792,0.097,15.807039999999999,0.99233466,3318.081520318985,0.752,,7.2088966,15.530160999999998,0.11,8.569139,9.413016388143758,,23.69939,10.611025,15.807039999999999,11.387989,,8.56064,548.1176,8.554191000000001,0.9664052
546,547,1.003922,1.112523,10940,17.729843,23.149557,0.097,15.807039999999999,0.99233466,3328.080500364304,0.752,,7.2070669999999994,15.534188,0.11,8.512282,9.349135849089855,,23.721633999999998,10.609451,15.807039999999999,11.399517999999999,,8.560984,549.1453,8.554114,1.0506488999999999
547,548,1.0037849,1.1124486999999998,10960,14.582609,23.171067999999998,0.097,15.807039999999999,0.99233466,3338.8860545158386,0.752,,7.2052402,15.532457999999998,0.11,8.574178,9.415109078717157,,23.739695,10.6064625,15.807039999999999,11.405086500000001,,8.559896,550.0741,8.554152,0.9514360999999999
548,549,1.0037929,1.1123627,10980,14.189060000000001,23.192673000000003,0.097,15.807039999999999,0.99233466,3351.511332511902,0.752,,7.2034173,15.530019,0.11,8.527291,9.364416917035497,,23.761051000000002,10.604625,15.807039999999999,11.410064,,8.559965,551.0823,8.554102,1.0308995
549,550,1.0037849,1.1122756999999999,11000,16.202438,23.214257999999997,0.097,15.807039999999999,0.99233466,3361.9955286979675,0.752,,7.2015970000000005,15.53125,0.11,8.535153999999999,9.373401362686703,,23.782007,10.602669,15.807039999999999,11.41867,,8.559911,552.08167,8.554068,1.0221514999999999
550,551,1.0037866,1.1121898000000001,11020,19.474474,23.235825,0.097,15.807039999999999,0.99233466,3373.286698579788,0.752,,7.199781,15.538412,0.11,8.534196000000001,9.371415965425037,,23.803176999999998,10.600800999999999,15.807039999999999,11.433193,,8.559939,553.0864,8.554031,1.0273428
551,552,1.0038377,1.1121187,11040,14.745142000000001,23.257348999999998,0.098,15.807039999999999,0.99233466,3384.140991687775,0.752,,7.1979675,15.536982,0.11,8.508227,9.342981373200914,,23.82552,10.599314,15.807039999999999,11.439143,,8.56034,554.1184,8.553948,1.054411
552,553,1.0037886,1.1120275,11060,18.886492,23.27886,0.098,15.807039999999999,0.99233466,3394.7705891132355,0.752,,7.1961580000000005,15.543045999999999,0.11,8.552621,9.392868585666706,,23.845458999999998,10.597057000000001,15.807039999999999,11.452463999999999,,8.559968,555.0951,8.553946,0.99946415
553,554,1.0038265,1.1119279,11080,10.396611,23.30036,0.098,15.807039999999999,0.99233466,3405.676894903183,0.752,,7.194350999999999,15.533764000000001,0.11,8.509884,9.3461898725869,,23.867437,10.595467,15.807039999999999,11.450498,,8.560257,556.1199,8.553867,1.0474595
554,555,1.0038332,1.1118451,11100,19.827557000000002,23.321844,0.098,15.807039999999999,0.99233466,3417.995083093643,0.752,,7.1925479999999995,15.541509,0.11,8.529748,9.36910757643501,,23.888653,10.593653999999999,15.807039999999999,11.465498,,8.560319,557.1274400000001,8.553823,1.0300956000000001
555,556,1.0038987,1.1117761999999998,11120,7.214326,23.343279000000003,0.098,15.807039999999999,0.99233466,3429.229158163071,0.753,,7.1907473,15.526535999999998,0.11,8.498191,9.329213548549829,,23.911282,10.592288,15.807039999999999,11.457813,,8.560821,558.1677,8.553723,1.062426
556,557,1.0039337,1.1116861,11140,16.809637,23.364714000000003,0.098,15.807039999999999,0.99233466,3441.293048620224,0.753,,7.188950500000001,15.528848000000002,0.11,8.514428,9.352272191241534,,23.933144,10.590699,15.807039999999999,11.467356,,8.561095,559.19104,8.553652,1.0459701
557,558,1.003967,1.1115928,11160,20.107176000000003,23.386136999999998,0.098,15.807039999999999,0.99233466,3454.1491978168488,0.753,,7.187156699999999,15.537060999999998,0.11,8.5171795,9.355465987142471,,23.954945000000002,10.589106,15.807039999999999,11.482769000000001,,8.56136,560.2136,8.553587,1.0451624
558,559,1.003951,1.1115249,11180,15.839697,23.407534,0.098,15.807039999999999,0.99233466,3465.5929408073425,0.753,,7.185366,15.537605,0.11,8.536549,9.376813044324994,,23.975554000000002,10.587133,15.807039999999999,11.490447,,8.561242,561.2085599999999,8.553556,1.0172833000000001
559,560,1.0040850000000001,1.1114518999999998,11200,11.726581,23.428798999999998,0.098,15.807039999999999,0.99233466,3477.7002713680267,0.753,,7.183578999999999,15.53081,0.11,8.458841,9.292173858291196,,23.999847,10.586304,15.807039999999999,11.490886999999999,,8.562251,562.2876,8.553388,1.1012038999999998
560,561,1.0040673,1.1113851000000001,11220,16.437347,23.45016,0.098,15.807039999999999,0.99233466,3490.491353750229,0.753,,7.1817946,15.5324335,0.11,8.536307,9.37805150950792,,24.02038,10.584324,15.807039999999999,11.4995775,,8.562116,563.28174,8.553357,1.0162301999999999
561,562,1.0041289,1.1113288000000001,11240,13.229645999999999,23.471467999999998,0.098,15.807039999999999,0.99233466,3501.991409301758,0.753,,7.1800137,15.528343,0.11,8.496963000000001,9.334981820721758,,24.042826,10.582958,15.807039999999999,11.502606,,8.562586,564.32043,8.553257,1.0608087
562,563,1.0040833,1.1112345,11260,15.267453,23.492794,0.098,15.807039999999999,0.99233466,3515.224890232086,0.753,,7.178236,15.5278845,0.11,8.5491705,9.38887375043775,,24.06265,10.580774,15.807039999999999,11.509146000000001,,8.562235000000001,565.2989,8.553249000000001,1.0009063
563,564,1.0041673,1.1111625,11280,19.413866,23.514046,0.098,15.807039999999999,0.99233466,3526.4792218208313,0.753,,7.1764617,15.534782,0.11,8.493795,9.326679899807235,,24.085619,10.579605,15.807039999999999,11.523131,,8.56289,566.3503400000001,8.553142999999999,1.073613
564,565,1.0041822,1.1111138,11300,20.184523000000002,23.535324,0.098,15.807039999999999,0.99233466,3537.762796640396,0.753,,7.174690200000001,15.54302,0.11,8.525787,9.365127479847569,,24.106869,10.577906,15.807039999999999,11.538364999999999,,8.563014,567.363,8.553096,1.0343503
565,566,1.0042018,1.1110301,11320,14.431091,23.556591,0.098,15.807039999999999,0.99233466,3549.793799161911,0.753,,7.172921700000001,15.541064000000002,0.11,8.522603,9.35786906037373,,24.1282,10.576244,15.807039999999999,11.543386,,8.563172,568.3782,8.553041,1.0374938
566,567,1.0041578000000002,1.1109824,11340,16.895441,23.577822,0.098,15.807039999999999,0.99233466,3561.3607618808746,0.753,,7.1711564,15.543460000000001,0.11,8.550136,9.38993193524879,,24.14801,10.574097,15.807039999999999,11.552675,,8.562838000000001,569.3575,8.553037,1.0009999
567,568,1.0040299000000001,1.1109082000000001,11360,14.548043,23.598948,0.098,15.807039999999999,0.99233466,3573.279112815857,0.754,,7.169394500000001,15.541714,0.11,8.571595,9.414311962667387,,24.165863,10.571280999999999,15.807039999999999,11.557718,,8.561823,570.28894,8.55307,0.9536536
568,569,1.0040613,1.1108223999999998,11380,18.76578,23.620155,0.098,15.807039999999999,0.99233466,3585.308435678482,0.754,,7.167635400000001,15.547386,0.11,8.518887,9.354901455508843,,24.187433,10.569730999999999,15.807039999999999,11.570314,,8.562076,571.3109,8.553009,1.0440665
569,570,1.0039994,1.1107483,11400,16.914629,23.641323,0.098,15.807039999999999,0.99233466,3596.498604297638,0.754,,7.1658792,15.549791,0.11,8.557053,9.396923679943413,,24.206753,10.567458,15.807039999999999,11.57953,,8.561601,572.2796599999999,8.553017,0.99074477
570,571,1.0039978,1.1106741000000002,11420,17.085736999999998,23.662498,0.098,15.807039999999999,0.99233466,3608.676218271256,0.754,,7.164126400000001,15.552488,0.11,8.531874,9.37089349068723,,24.22748,10.565657,15.807039999999999,11.589072999999999,,8.561594,573.2827,8.5529785,1.0248787
571,572,1.0038497,1.110584,11440,13.885551000000001,23.68352,0.098,15.807039999999999,0.99233466,3620.813610315323,0.754,,7.162377,15.549582500000001,0.11,8.577950999999999,9.418335033137966,,24.244792999999998,10.5627,15.807039999999999,11.592845,,8.560416,574.202,8.553023,0.9414292
572,573,1.0038853,1.1105014,11460,13.523766,23.704641,0.098,15.807039999999999,0.99233466,3632.950339317322,0.754,,7.16063,15.546054000000002,0.11,8.514519,9.348692181802562,,24.266397,10.561198,15.807039999999999,11.596158,,8.5606985,575.2262599999999,8.552955,1.0462145
573,574,1.0039521,1.1104294,11480,18.50796,23.725727,0.098,15.807039999999999,0.99233466,3644.105299711227,0.754,,7.1588864,15.55122,0.11,8.498538,9.335056174470157,,24.288763,10.559935000000001,15.807039999999999,11.608166,,8.5612135,576.26855,8.55286,1.0639971000000001
574,575,1.0039874,1.1103563,11500,16.866796,23.746814999999998,0.098,15.807039999999999,0.99233466,3656.953011035919,0.754,,7.1571455,15.553514999999999,0.11,8.514101,9.351316403685985,,24.310326,10.558437,15.807039999999999,11.617246000000002,,8.561491,577.2928,8.552793,1.046
575,576,1.0040209,1.1102854,11520,20.135996,23.767886999999998,0.098,15.807039999999999,0.99233466,3667.424787521362,0.754,,7.155408,15.56148,0.11,8.516199,9.354842949528637,,24.331823,10.556931500000001,15.807039999999999,11.6319685,,8.561755,578.31604,8.55273,1.0448315000000001
576,577,1.0038806999999998,1.1101975,11540,18.389269,23.788823999999998,0.098,15.807039999999999,0.99233466,3679.966429233551,0.754,,7.153673599999999,15.566385999999998,0.11,8.576804,9.420483966538367,,24.349215,10.554063000000001,15.807039999999999,11.643447,,8.560642,579.2392,8.552772000000001,0.9451516999999999
577,578,1.0037776,1.1101413999999998,11560,18.387316000000002,23.809793,0.098,15.807039999999999,0.99233466,3691.3428270816803,0.754,,7.151942,15.571272,0.11,8.568753,9.412043582116576,,24.36743,10.551497,15.807039999999999,11.654919,,8.559833,580.1835,8.552798,0.96560925
578,579,1.0037333000000002,1.1100504,11580,13.733038,23.830809,0.098,15.807039999999999,0.99233466,3703.7208228111267,0.754,,7.1502132,15.568103,0.11,8.545097,9.387977412126737,,24.386983999999998,10.549396,15.807039999999999,11.658379,,8.559486999999999,581.16156,8.552786,1.0000219000000001
579,580,1.0037369,1.1099795,11600,18.432126999999998,23.851816,0.098,15.807039999999999,0.99233466,3716.415798664093,0.754,,7.148487599999999,15.5730505,0.11,8.530018,9.369616247139744,,24.407675,10.547675,15.807039999999999,11.669974,,8.55952,582.1673599999999,8.552746,1.0270841
580,581,1.0036839,1.1098726,11620,19.58672,23.872792999999998,0.098,15.807039999999999,0.99233466,3727.583347558975,0.755,,7.1467648,15.579962,0.11,8.5538435,9.395882637076053,,24.426987,10.545525,15.807039999999999,11.683467,,8.559116,583.1404,8.552748,0.99504745
581,582,1.0036914000000001,1.1097741,11640,17.142822,23.893767999999998,0.098,15.807039999999999,0.99233466,3740.4918084144592,0.755,,7.1450453,15.582654000000002,0.11,8.52927,9.366145288220931,,24.447731,10.543847999999999,15.807039999999999,11.692772,,8.559183,584.14844,8.552708,1.029799
582,583,1.0036479999999999,1.109699,11660,10.87699,23.914703,0.098,15.807039999999999,0.99233466,3751.8738946914673,0.755,,7.1433287,15.574589000000001,0.11,8.54166,9.385840231501232,,24.467241,10.541767,15.807039999999999,11.691249000000001,,8.55884,585.1268299999999,8.55269,0.9998808000000001
583,584,1.0036126,1.1096005,11680,15.546567999999999,23.935638,0.098,15.807039999999999,0.99233466,3763.774607419968,0.755,,7.141615,15.57455,0.11,8.546656,9.385843636748218,,24.48691,10.5397625,15.807039999999999,11.697738000000001,,8.55857,586.1098,8.552678,1.0046035
584,585,1.0036931999999998,1.1095264999999999,11700,16.746498000000003,23.956501,0.098,15.807039999999999,0.99233466,3775.048609256744,0.755,,7.139904,15.576559,0.11,8.4914875,9.324788656002248,,24.509443,10.538658,15.807039999999999,11.706362,,8.559191,587.1605,8.552574,1.0720763
585,586,1.0036588,1.1094514,11720,17.862192,23.97739,0.098,15.807039999999999,0.99233466,3786.965165376663,0.755,,7.138196000000001,15.580464000000001,0.11,8.548653999999999,9.38738840951864,,24.52911,10.536676,15.807039999999999,11.716752,,8.558933,588.14404,8.5525675,1.0048105
586,587,1.0037333000000002,1.1093636,11740,14.136571,23.998226000000003,0.098,15.807039999999999,0.99233466,3799.5781314373016,0.755,,7.136491,15.578009,0.11,8.492516499999999,9.325902118109036,,24.551455999999998,10.535532,15.807039999999999,11.720862,,8.559505999999999,589.1914,8.552464500000001,1.0689256999999999
587,588,1.0037044,1.1092895,11760,13.670241,24.019081,0.098,15.807039999999999,0.99233466,3811.5122957229614,0.755,,7.134789,15.574772,0.11,8.54092,9.381694546838144,,24.571224,10.533594,15.807039999999999,11.72407,,8.559283,590.1782,8.552445,1.0080055
