,TimestepsSoFar,ReturnStepMax,LQGsigma,Bound,ReturnAbsMax,IWNorm1,ReturnMin,DenMISELogLast,ReturnMax,TimeElapsed,LQGmu1,DenMISEMeanLog,URet,IWMax,LQGmu01,ReturnLastEpisode,IWMean,IWFirstEpisode,IWNorm2,ReturnMean,SqrtESSClassic,IWLastEpisode,IWMin,DenMISELogFirst,target_sum_log_mean,Iteration,MISE
736,14740,0.99999267,0.11,10.557692,17.199832999999998,736.72766,,21.097609,17.199832999999998,12897.206051349642,1.0,14.963673000000002,9.374347074217676,1.1444203000000002,0.723,8.535319,0.99963045,,29.031129999999997,9.017347000000001,25.377160999999997,1.1444039,,10.49943,-58.048781999999996,737,8.524386
737,14760,0.99999267,0.11,10.556019000000001,17.199832999999998,737.7283,,16.083858,17.199832999999998,12932.80048918724,1.0,14.965189,9.293868286595231,1.1441965,0.723,8.460557000000001,0.9996318000000001,,29.048009999999998,9.016594,25.396862,1.1441878,,10.498074,-57.94815,738,8.524291
738,14780,0.99999267,0.11,10.55442,17.199832999999998,738.72864,,14.612232,17.199832999999998,12962.503541707993,1.0,14.964709,9.341178278623936,1.143974,0.723,8.504271000000001,0.9996328000000001,,29.064884000000003,9.015901,25.416534,1.1439674,,10.49672,-57.849777,739,8.524265
739,14800,0.99999267,0.11,10.552817,17.199832999999998,739.7291,,15.827620999999999,17.199832999999998,12997.526032209396,1.0,14.965876000000002,9.333439365487404,1.1437514,0.723,8.498864999999999,0.99963397,,29.081745,9.015202,25.436201,1.1437416,,10.495368,-57.75003,740,8.524232000000001
740,14820,0.99999267,0.11,10.551222000000001,17.199832999999998,740.7296,,15.022670999999999,17.199832999999998,13031.612554311752,1.0,14.965952,9.336692512811402,1.1435289,0.723,8.502761999999999,0.9996351000000001,,29.098598,9.014510000000001,25.455853,1.1435256,,10.494017,-57.65164,741,8.524203
741,14840,0.99999267,0.11,10.549667,17.199832999999998,741.7301,,15.794373499999999,17.199832999999998,13064.182131052017,1.0,14.967068,9.364263733453113,1.1433076000000002,0.723,8.525885,0.99963623,,29.115441999999998,9.013850999999999,25.475489000000003,1.1432955,,10.492668,-57.552475,742,8.524211
742,14860,0.99999267,0.11,10.54815,17.199832999999998,742.7306,,17.00313,17.199832999999998,13092.379437685013,1.0,14.96981,9.388464275475744,1.1430874,0.723,8.548311,0.9996374,,29.132278000000003,9.013225,25.495108,1.1430645000000001,,10.491322,-57.451954,743,8.524252
743,14880,0.99999267,0.11,10.546656,17.199832999999998,743.73083,,16.79577,17.199832999999998,13120.820834398271,1.0,14.9722595,9.402710487966333,1.1428683000000002,0.723,8.5618105,0.9996381999999999,,29.1491,9.012618,25.514711,1.1427789,,10.489977,-57.351980000000005,744,8.524313000000001
744,14900,0.99999267,0.11,10.545107000000002,17.199832999999998,744.7313,,18.297518,17.199832999999998,13157.929370880127,1.0,14.976723999999999,9.358729289470944,1.1426492,0.723,8.522412,0.99963933,,29.165922,9.01196,25.534298,1.1426306999999998,,10.488633,-57.25025600000001,745,8.524315
745,14920,0.99999267,0.11,10.543549,17.199832999999998,745.7318,,19.062178,17.199832999999998,13193.29523038864,1.0,14.9822,9.353559838339828,1.1424302,0.723,8.514503999999999,0.9996405,,29.182734000000004,9.011292999999998,25.553871,1.1424215,,10.487292,-57.147780000000004,746,8.524303999999999
746,14940,0.99999267,0.11,10.541977000000001,17.199832999999998,746.7323,,15.305654,17.199832999999998,13228.31588983536,1.0,14.982631,9.338233378917495,1.1422123,0.723,8.50291,0.99964166,,29.199532,9.0106125,25.573435,1.1421981,,10.485952000000001,-57.05061,747,8.524278
747,14960,0.99999267,0.11,10.540372999999999,17.199832999999998,747.7327,,16.99974,17.199832999999998,13262.813292026522,1.0,14.985327999999999,9.31704048617515,1.1419955,0.723,8.479855,0.99964267,,29.216324,9.009903,25.592978,1.1419858,,10.484614,-56.95143,748,8.524215
748,14980,0.99999267,0.11,10.538865,17.199832999999998,748.7333,,14.642845000000001,17.199832999999998,13295.631610631943,1.0,14.984869,9.380775153374994,1.1417788,0.723,8.541247,0.9996439,,29.233109999999996,9.009278,25.612509,1.141757,,10.483279,-56.855669999999996,749,8.524244
749,15000,0.99999267,0.11,10.537322999999999,17.199832999999998,749.73376,,15.331919000000001,17.199832999999998,13326.6332051754,1.0,14.985332999999999,9.353176917338061,1.1415633,0.723,8.516358,0.9996450000000001,,29.249882,9.00862,25.632026999999997,1.141561,,10.481944,-56.759243000000005,750,8.524237
750,15020,0.99999267,0.11,10.535814,17.199832999999998,750.7341299999999,,19.54539,17.199832999999998,13358.676394701004,1.0,14.991404999999999,9.374681251959895,1.1413478000000001,0.723,8.534493,0.9996459999999999,,29.266653,9.007989,25.65152,1.1413391000000002,,10.480611999999999,-56.657467000000004,751,8.524258
751,15040,0.99999267,0.11,10.53426,17.199832999999998,751.73456,,13.479335,17.199832999999998,13390.704893112184,1.0,14.989395000000002,9.338091952144396,1.1411333000000001,0.723,8.502869,0.999647,,29.283407,9.007318,25.671007,1.141129,,10.479281,-56.564026,752,8.524230000000001
752,15060,0.99999267,0.11,10.53271,17.199832999999998,752.7351,,14.751635,17.199832999999998,13427.451161861421,1.0,14.989075,9.341371928369906,1.1409200000000002,0.723,8.503915,0.9996482,,29.300156,9.006649000000001,25.690481,1.1409016,,10.477953,-56.469143,753,8.524203
753,15080,0.99999267,0.11,10.531176,17.199832999999998,753.7355,,18.160763,17.199832999999998,13460.260481834412,1.0,14.993282999999998,9.348914286668654,1.1407068,0.723,8.512053,0.99964917,,29.3169,9.005993,25.70993,1.1406903999999998,,10.476625,-56.369983999999995,754,8.524189
754,15100,0.99999267,0.11,10.529699,17.199832999999998,754.73596,,15.786954999999999,17.199832999999998,13488.520635843277,1.0,14.994332,9.387851252484648,1.1404947,0.723,8.547573,0.9996503000000001,,29.333628000000004,9.005386,25.729378,1.1404631,,10.4753,-56.274246,755,8.524229
755,15120,0.99999267,0.11,10.528209,17.199832999999998,755.73645,,19.220015,17.199832999999998,13521.258435487749,1.0,14.999923,9.374701596910722,1.1402826000000001,0.723,8.5364685,0.9996514000000001,,29.350351,9.0047655,25.748804,1.1402663,,10.473975999999999,-56.174209999999995,756,8.524252
756,15140,0.99999267,0.11,10.526755,17.199832999999998,756.73676,,18.228102,17.199832999999998,13559.02376627922,1.0,15.004185000000001,9.398548802759704,1.1400716,0.723,8.558542999999998,0.99965227,,29.367065000000004,9.004176,25.768210999999997,1.1400162,,10.472653999999999,-56.075752,757,8.524307
757,15160,0.99999267,0.11,10.525179,17.199832999999998,757.7373,,14.263195000000001,17.199832999999998,13598.388568878174,1.0,15.003207999999999,9.306939036426376,1.1398607,0.723,8.474863000000001,0.99965346,,29.383774,9.003478,25.787611,1.139852,,10.471333999999999,-55.982777,758,8.524238
758,15180,0.99999267,0.11,10.523705,17.199832999999998,758.7377,,10.746597999999999,17.199832999999998,13637.031560897827,1.0,14.997598000000002,9.382239865201297,1.139651,0.723,8.539428,0.99965435,,29.400470000000002,9.002867,25.80699,1.1396369,,10.4700165,-55.894690000000004,759,8.524265
759,15200,0.99999267,0.11,10.522278,17.199832999999998,759.7372,,16.528824,17.199832999999998,13674.21189379692,1.0,14.999613,9.421583344365898,1.1394413,0.723,8.576945,0.9996541999999999,,29.417121999999996,9.002305999999999,25.82636,1.1385082,,10.468699,-55.79923,760,8.524339
760,15220,0.99999267,0.11,10.520814999999999,17.199832999999998,760.7376,,22.189497,17.199832999999998,13713.819671869278,1.0,15.00906,9.383867838398533,1.1392326000000002,0.723,8.543589,0.9996552,,29.433804,9.001703,25.845713,1.1392096999999999,,10.467384,-55.696575,761,8.524372
761,15240,0.99999267,0.11,10.519341,17.199832999999998,761.7380400000001,,16.952589,17.199832999999998,13752.181068181992,1.0,15.011610999999998,9.374287965464463,1.139024,0.723,8.534844999999999,0.9996562,,29.450474,9.001091,25.865051,1.1390034,,10.466071000000001,-55.60106,762,8.524391
762,15260,0.99999267,0.11,10.51782,17.199832999999998,762.7385,,10.150276,17.199832999999998,13796.78291082382,1.0,15.005238,9.336848839435591,1.1388166000000002,0.723,8.49939,0.99965733,,29.467138000000002,9.000433000000001,25.884377,1.1388079,,10.46476,-55.514713,763,8.524359
763,15280,0.99999267,0.11,10.516371000000001,17.199832999999998,763.7389,,21.383620999999998,17.199832999999998,13842.490235090256,1.0,15.013588,9.384891822612957,1.1386101999999998,0.723,8.546197,0.9996582,,29.483795,8.999838,25.903682999999997,1.1386015,,10.4634495,-55.413895,764,8.524395
764,15300,0.99999267,0.11,10.51483,17.199832999999998,764.7393,,10.413559,17.199832999999998,13875.394104719162,1.0,15.007572,9.316167799917913,1.1384039,0.723,8.481928,0.99965924,,29.50044,8.999162,25.92298,1.1383833,,10.462142,-55.327675,765,8.524337
765,15320,0.99999267,0.11,10.513367,17.199832999999998,765.73987,,15.6836195,17.199832999999998,13921.954091787338,1.0,15.008455,9.372806434969585,1.1381987,0.723,8.53293,0.9996603999999999,,29.517076,8.998553,25.942266,1.1381857,,10.460835000000001,-55.234802,766,8.524353999999999
766,15340,0.99999267,0.11,10.511965,17.199832999999998,766.73987,,15.745795999999999,17.199832999999998,13959.176822423935,1.0,15.009414999999999,9.41546215722805,1.1379936000000002,0.723,8.57456,0.99966085,,29.533693,8.998,25.96153,1.1375302999999999,,10.459531,-55.14209399999999,767,8.524427000000001
767,15360,0.99999267,0.11,10.510403,17.199832999999998,767.74023,,8.877493,17.199832999999998,14005.490737199785,1.0,15.0014305,9.29202404244554,1.1377885,0.723,8.461541,0.99966174,,29.550311999999998,8.997301,25.980783,1.1377745000000001,,10.458228,-55.058563,768,8.524339
768,15380,0.99999267,0.11,10.508997,17.199832999999998,768.7405,,15.702557999999998,17.199832999999998,14055.634780168533,1.0,15.002341,9.40577756501691,1.1375856000000002,0.723,8.565785,0.9996625,,29.56692,8.996739999999999,26.000020000000003,1.1374327,,10.456927,-54.966377,769,8.524403
769,15400,0.99999267,0.11,10.507507,17.199832999999998,769.7409,,18.620255,17.199832999999998,14091.89880824089,1.0,15.007041000000001,9.341949578033104,1.1373817,0.723,8.5055485,0.99966353,,29.583523,8.996102,26.019245,1.1373621999999999,,10.455627,-54.870647,770,8.524379
770,15420,0.99999267,0.11,10.506053999999999,17.199832999999998,770.7413,,13.905942000000001,17.199832999999998,14137.248812675476,1.0,15.005610999999998,9.368521898657502,1.1371799999999999,0.723,8.527741,0.9996644,,29.600122,8.995495,26.038448000000002,1.1371572,,10.4543295,-54.781277,771,8.524388
771,15440,0.99999267,0.11,10.504603999999999,17.199832999999998,771.7417,,17.144957,17.199832999999998,14173.835419893265,1.0,15.008382000000001,9.365342657072004,1.1369771999999998,0.723,8.529007,0.99966544,,29.616707,8.994891,26.057648,1.136961,,10.453033,-54.687940000000005,772,8.524399
772,15460,0.99999267,0.11,10.503127000000001,17.199832999999998,772.74207,,12.650888,17.199832999999998,14217.103080987932,1.0,15.005331,9.34278081587859,1.1367755,0.723,8.507271000000001,0.99966633,,29.633286,8.99426,26.076828,1.1367604,,10.451738,-54.600662,773,8.524378
773,15480,0.99999267,0.11,10.501653,17.199832999999998,773.74255,,8.821166999999999,17.199832999999998,14259.959622859957,1.0,14.99734,9.342153544384363,1.136575,0.723,8.507347,0.9996674000000001,,29.649859999999997,8.99363,26.095993,1.136575,,10.450446000000001,-54.51855,774,8.524357
774,15500,0.99999267,0.11,10.500242,17.199832999999998,774.7429,,12.270133,17.199832999999998,14295.787144422531,1.0,14.993820000000001,9.39019707560535,1.1363745,0.723,8.548888,0.9996683000000001,,29.666420000000002,8.993057,26.115147,1.1363311000000003,,10.449155000000001,-54.43221,775,8.524397
775,15520,0.99999267,0.11,10.498836500000001,17.199832999999998,775.7434,,16.500536,17.199832999999998,14335.070942878723,1.0,14.995762,9.391224769087948,1.136175,0.723,8.549588,0.9996693000000001,,29.682971999999996,8.992485,26.13429,1.1361371,,10.4478655,-54.340637,776,8.524438
776,15540,0.99999267,0.11,10.497380999999999,17.199832999999998,776.7438,,18.87557,17.199832999999998,14370.17483997345,1.0,15.000754,9.350559596753325,1.1359768,0.723,8.513693,0.99967027,,29.699516,8.991869,26.153416,1.1359617,,10.446577,-54.24625,777,8.524426
777,15560,0.99999267,0.11,10.495915,17.199832999999998,777.7442599999999,,17.874048000000002,17.199832999999998,14414.068662881853,1.0,15.004447,9.338657485002669,1.1357774999999999,0.723,8.504439999999999,0.9996712999999999,,29.716053000000002,8.991242,26.17253,1.1357688999999997,,10.4452915,-54.153380000000006,778,8.524402
778,15580,0.99999267,0.11,10.494494,17.199832999999998,778.7446,,-0.7007971,17.199832999999998,14447.902011871338,1.0,14.984287,9.37009745558606,1.1355803999999998,0.723,8.533159,0.9996722,,29.73258,8.990654,26.191626,1.1355620000000002,,10.444007000000001,-54.084602000000004,779,8.524417999999999
779,15600,0.99999267,0.11,10.493091999999999,17.199832999999998,779.7451,,14.01801,17.199832999999998,14479.65255308151,1.0,14.983047500000001,9.383964063261608,1.1353822,0.723,8.543786,0.99967325,,29.749102,8.990082000000001,26.21071,1.1353562,,10.442724,-53.997130000000006,780,8.524449
780,15620,0.99999267,0.11,10.491662,17.199832999999998,780.7455,,11.661219000000001,17.199832999999998,14517.113579273226,1.0,14.978793,9.363108718024456,1.1351862,0.723,8.52248,0.99967414,,29.765614000000003,8.989483,26.229779999999998,1.1351688999999998,,10.4414425,-53.9129,781,8.524451
781,15640,0.99999267,0.11,10.490271,17.199832999999998,781.7458,,17.024073,17.199832999999998,14550.425040006638,1.0,14.981407999999998,9.390464670926256,1.1349893,0.723,8.546973,0.9996749,,29.782118,8.988917,26.248829999999998,1.1349589,,10.440163,-53.822019999999995,782,8.5244875
782,15660,0.99999267,0.11,10.4888935,17.199832999999998,782.7462,,18.70027,17.199832999999998,14585.955291271208,1.0,14.986156,9.397856685977127,1.1347943999999999,0.723,8.555933,0.99967587,,29.798615,8.988363,26.267874,1.1347511000000001,,10.438885,-53.729240000000004,783,8.524536
783,15680,0.99999267,0.11,10.4874525,17.199832999999998,783.7467,,17.790895000000003,17.199832999999998,14624.061861753464,1.0,14.989735000000001,9.341280386015331,1.1345985,0.723,8.507636999999999,0.99967694,,29.8151,8.987751,26.286904999999997,1.134578,,10.437609,-53.637856000000006,784,8.524517
784,15700,0.99999267,0.11,10.48604,17.199832999999998,784.7471,,15.015907,17.199832999999998,14673.857323646544,1.0,14.989768,9.36876753645658,1.1344048999999998,0.723,8.527046,0.9996778000000001,,29.831577000000003,8.9871645,26.30592,1.1343898000000001,,10.436334,-53.55024,785,8.524524000000001
785,15720,0.99999267,0.11,10.484653999999999,17.199832999999998,785.74744,,16.749073000000003,17.199832999999998,14704.554079055786,1.0,14.992006,9.382378622677797,1.1342101,0.723,8.541946000000001,0.9996787,,29.848046999999998,8.986597999999999,26.324919,1.1341885,,10.435060499999999,-53.460640000000005,786,8.524553
786,15740,0.99999267,0.11,10.483227000000001,17.199832999999998,786.7479,,17.714098,17.199832999999998,14744.695362567903,1.0,14.995462,9.347923217971523,1.1340176000000002,0.723,8.511805,0.9996796999999998,,29.864513,8.985994,26.343906,1.1340133,,10.433788999999999,-53.370036999999996,787,8.524539
787,15760,0.99999267,0.11,10.481798,17.199832999999998,787.7481700000001,,15.880448000000001,17.199832999999998,14778.306092739103,1.0,14.996585000000001,9.343374263585565,1.1338241000000002,0.723,8.508628999999999,0.9996804,,29.880965999999997,8.985389,26.362875,1.1338133,,10.43252,-53.281994,788,8.524519
788,15780,0.99999267,0.11,10.480375,17.199832999999998,788.74866,,15.703667999999999,17.199832999999998,14823.508960247042,1.0,14.997481,9.344144781021704,1.1336327,0.723,8.510894,0.9996814,,29.897409999999997,8.984786999999999,26.381840000000004,1.1336131999999999,,10.431252,-53.1944,789,8.524503999999999
789,15800,0.99999267,0.11,10.479026,17.199832999999998,789.74896,,17.592588,17.199832999999998,14858.365434646606,1.0,15.000767000000002,9.400709007271512,1.1334403,0.723,8.558702,0.99968225,,29.913845000000002,8.984247,26.400784,1.1333776000000002,,10.429985,-53.104637,790,8.524557000000001
790,15820,0.99999267,0.11,10.477691,17.199832999999998,790.7476,,15.720695000000001,17.199832999999998,14894.121294260025,1.0,15.001676000000002,9.426989788787763,1.1332489,0.723,8.582475,0.99968094,,29.930203999999996,8.983739,26.41972,1.1313517,,10.428719500000001,-53.017469999999996,791,8.524623
791,15840,0.99999267,0.11,10.476334,17.199832999999998,791.7479,,13.038409,17.199832999999998,14933.841844320295,1.0,14.999196,9.387028904201847,1.1330588,0.723,8.549602,0.9996816999999999,,29.946628999999998,8.9831915,26.438633000000003,1.1330328,,10.427457,-52.933914,792,8.524663
792,15860,0.99999267,0.11,10.474978,17.199832999999998,792.7484,,19.068787,17.199832999999998,14966.644368886948,1.0,15.004328,9.392808375508892,1.1328686000000001,0.723,8.550161,0.9996826999999999,,29.963040000000003,8.982645,26.457542,1.1328351,,10.426194,-52.84296,793,8.524703
793,15880,0.99999267,0.11,10.473581,17.199832999999998,793.74866,,14.906452,17.199832999999998,15008.475593328476,1.0,15.004204000000001,9.356856462863405,1.1326796000000001,0.723,8.5180435,0.99968344,,29.979443,8.98206,26.47643,1.132672,,10.424934,-52.757477,794,8.524697
794,15900,0.99999267,0.11,10.472214,17.199832999999998,794.7492,,15.038376999999999,17.199832999999998,15043.466919422151,1.0,15.004244,9.381553522737864,1.1324905,0.723,8.537211,0.9996845,,29.995842,8.981501,26.495312,1.1324668,,10.423675999999999,-52.672043,795,8.524718
795,15920,0.99999267,0.11,10.47086,17.199832999999998,795.7494,,15.910715,17.199832999999998,15083.886532068253,1.0,15.005383499999999,9.386607522093707,1.1323016000000001,0.723,8.544787,0.99968517,,30.012226000000002,8.980952,26.514174,1.1322733999999999,,10.422419,-52.585728,796,8.52475
796,15940,0.99999267,0.11,10.469503,17.199832999999998,796.7499,,11.493671,17.199832999999998,15119.174504995346,1.0,15.0009775,9.37799882389922,1.1321137,0.723,8.540398,0.9996862,,30.028606,8.980399,26.53303,1.1320943,,10.421163,-52.50516999999999,797,8.524776
797,15960,0.99999267,0.11,10.468105,17.199832999999998,797.75037,,15.504617999999999,17.199832999999998,15148.474083423616,1.0,15.001607,9.349124219919243,1.1319268999999998,0.723,8.508852000000001,0.9996871999999999,,30.044983000000002,8.979809,26.551866999999998,1.1319215,,10.4199095,-52.41979,798,8.524758
798,15980,0.99999267,0.11,10.466694,17.199832999999998,798.7506,,16.79887,17.199832999999998,15188.581411123276,1.0,15.003858,9.330896262673283,1.1317401000000002,0.723,8.497057,0.99968785,,30.061344000000002,8.979204,26.570688,1.1317401000000002,,10.418656,-52.333003999999995,799,8.524723
799,16000,0.99999267,0.11,10.465251,17.199832999999998,799.7511,,15.321725,17.199832999999998,15220.921194791794,1.0,15.004254000000001,9.308146977641863,1.1315534,0.723,8.473599,0.99968886,,30.077702000000002,8.978572999999999,26.589502000000003,1.131534,,10.417406,-52.24828,800,8.524654
800,16020,0.99999267,0.11,10.463938,17.199832999999998,800.7512,,14.085139999999999,17.199832999999998,15260.179436922073,1.0,15.003105999999999,9.411682740637387,1.1313678,0.723,8.565,0.9996894000000001,,30.094038,8.978056,26.608301,1.1310377,,10.416157,-52.16531,801,8.524713
801,16040,0.99999267,0.11,10.462502,17.199832999999998,801.7516,,15.736129,17.199832999999998,15306.14049100876,1.0,15.004017999999999,9.307089102144241,1.1311823,0.723,8.473682,0.99969023,,30.110378000000004,8.9774275,26.627084999999997,1.131165,,10.414909,-52.080494,802,8.524644
802,16060,0.99999267,0.11,10.461121,17.199832999999998,802.75195,,15.581098999999998,17.199832999999998,15343.649228572844,1.0,15.00474,9.345204040862306,1.1309979,0.723,8.511364,0.9996911,,30.126707,8.976847,26.645859,1.1309848999999998,,10.413663,-51.99608,803,8.524629
803,16080,0.99999267,0.11,10.459758,17.199832999999998,803.7523,,18.557121,17.199832999999998,15377.867310285568,1.0,15.009155999999999,9.357819366284954,1.1308133999999999,0.723,8.52126,0.99969196,,30.143032,8.976280000000001,26.664614,1.1307973,,10.412417999999999,-51.908173,804,8.524628
804,16100,0.99999267,0.11,10.458386,17.199832999999998,804.7528,,10.820145,17.199832999999998,15420.732781171799,1.0,15.003951999999998,9.355344312465606,1.1306301,0.723,8.513647,0.9996929,,30.159346000000003,8.975705,26.683365000000002,1.1306107,,10.411176,-51.830093,805,8.524616
805,16120,0.99999267,0.11,10.457017,17.199832999999998,805.7531,,14.957453,17.199832999999998,15453.892313718796,1.0,15.003894,9.350708419877948,1.1304468,0.723,8.51239,0.9996937,,30.175653000000004,8.97513,26.702092999999998,1.1304263,,10.409934,-51.74708,806,8.524602999999999
806,16140,0.99999267,0.11,10.455678,17.199832999999998,806.7534,,20.460154,17.199832999999998,15494.172738075256,1.0,15.0106535,9.371853777361746,1.1302646,0.723,8.532577499999999,0.99969447,,30.191952,8.974582,26.720809999999997,1.1302516000000002,,10.408694,-51.65745,807,8.524617
807,16160,0.99999267,0.11,10.454316,17.199832999999998,807.7538,,15.047001999999999,17.199832999999998,15532.97933959961,1.0,15.010698000000001,9.351127263985587,1.1300814,0.723,8.514726,0.9996953000000002,,30.208242,8.974013000000001,26.739515,1.1300663,,10.407455,-51.57475,808,8.524607000000001
808,16180,0.99999267,0.11,10.452906,17.199832999999998,808.75415,,16.496092,17.199832999999998,15573.154427051542,1.0,15.012535,9.308025312188144,1.1299003,0.723,8.477625999999999,0.99969614,,30.224527000000002,8.973399,26.758207000000002,1.1298808999999999,,10.406219,-51.49046,809,8.524544
809,16200,0.99999267,0.11,10.451628,17.199832999999998,809.7539999999999,,16.045847,17.199832999999998,15617.440897226334,1.0,15.013808,9.417469742044362,1.1297194,0.723,8.573694,0.9996963,,30.240782,8.972906,26.776888,1.12917,,10.4049835,-51.406925,810,8.524611
810,16220,0.99999267,0.11,10.450289,17.199832999999998,810.7544,,16.301609,17.199832999999998,15654.781702041626,1.0,15.015395999999999,9.362038578504327,1.1295382999999999,0.723,8.5241995,0.99969715,,30.257051,8.972353,26.795551,1.1295276,,10.403749000000001,-51.323288,811,8.524614
811,16240,0.99999267,0.11,10.448858,17.199832999999998,811.7549,,13.152234,17.199832999999998,15697.188260316849,1.0,15.0131035,9.287561861048474,1.1293585,0.723,8.4574375,0.9996980999999999,,30.27331,8.971718,26.81421,1.1293563,,10.402517,-51.243736,812,8.524525
812,16260,0.99999267,0.11,10.447583,17.199832999999998,812.75507,,16.708647,17.199832999999998,15739.718642473217,1.0,15.015185,9.407703508551476,1.1291786,0.723,8.566825999999999,0.9996986999999999,,30.289555,8.971221,26.83285,1.1290214,,10.401286,-51.160007,813,8.524586
813,16280,0.99999267,0.11,10.446193,17.199832999999998,813.7555,,18.66263,17.199832999999998,15777.607071638107,1.0,15.019666,9.314425275778406,1.1289997999999999,0.723,8.480561,0.99969965,,30.3058,8.970618,26.851477000000003,1.1289870000000002,,10.400058,-51.074073999999996,814,8.524529
814,16300,0.99999267,0.11,10.444868,17.199832999999998,814.75586,,18.710526,17.199832999999998,15814.450145244597,1.0,15.024198,9.363189661482947,1.1288211000000001,0.723,8.527460000000001,0.9997004,,30.322034999999996,8.970074,26.870092,1.1288168,,10.398829,-50.988304,815,8.524536
815,16320,0.99999267,0.11,10.443595,17.199832999999998,815.7551,,6.582360700000001,17.199832999999998,15851.001697301863,1.0,15.01385,9.415595845936325,1.1286424,0.723,8.56971,0.9996999,,30.338223,8.969583,26.888693,1.1276021,,10.397603,-50.917606,816,8.524591000000001
816,16340,0.99999267,0.11,10.442262,17.199832999999998,816.75555,,17.330607999999998,17.199832999999998,15888.249405384066,1.0,15.016685999999998,9.352841194319515,1.1284659,0.723,8.517116999999999,0.9997008,,30.354445000000002,8.969028999999999,26.90728,1.1284573,,10.3963785,-50.83392,817,8.524583999999999
817,16360,0.99999267,0.11,10.440991,17.199832999999998,817.7557400000001,,10.605897,17.199832999999998,15926.511404514311,1.0,15.0112915,9.404561882317614,1.1282883999999997,0.723,8.560356,0.9997014000000001,,30.370646999999998,8.96853,26.925858,1.1281002,,10.395155,-50.758663,818,8.524636
818,16380,0.99999267,0.11,10.4396515,17.199832999999998,818.7561,,13.465816,17.199832999999998,15966.631126880648,1.0,15.009405,9.343868817761702,1.1281108999999998,0.723,8.509296,0.9997021999999999,,30.38685,8.967969,26.944421999999996,1.1281002,,10.393933,-50.6801,819,8.524617
819,16400,0.99999267,0.11,10.4384,17.199832999999998,819.7562,,15.423101,17.199832999999998,16001.327554225923,1.0,15.009905999999999,9.41403358930512,1.1279355,0.723,8.571974,0.9997027,,30.403032,8.967486,26.962976,1.1275666000000002,,10.392714,-50.599342,820,8.524683999999999
820,16420,0.99999267,0.11,10.437066,17.199832999999998,820.75665,,14.217360000000001,17.199832999999998,16039.41822004318,1.0,15.008942999999999,9.342083108573807,1.1277602,0.723,8.508177,0.9997036,,30.419224,8.966927,26.981512,1.1277537,,10.391494999999999,-50.520245,821,8.524664
821,16440,0.99999267,0.11,10.435805,17.199832999999998,821.7569,,15.193519,17.199832999999998,16083.657930374146,1.0,15.009167000000001,9.405367433235735,1.1275839,0.723,8.560557000000001,0.99970424,,30.435396,8.966433,27.000040000000002,1.1274537,,10.390277000000001,-50.44015,822,8.524714999999999
822,16460,0.99999267,0.11,10.434521,17.199832999999998,822.75714,,20.184381,17.199832999999998,16134.222136020659,1.0,15.015456,9.382245375299632,1.1274097,0.723,8.540865,0.9997049000000001,,30.451569,8.965916,27.018546999999998,1.1273903,,10.389062,-50.35419,823,8.52474
823,16480,0.99999267,0.11,10.433209,17.199832999999998,823.75757,,12.993495,17.199832999999998,16182.23005771637,1.0,15.013,9.355698236102608,1.1272354,0.723,8.51764,0.9997058000000001,,30.467731,8.965371000000001,27.03705,1.1272236,,10.387847,-50.277172,824,8.524735
824,16500,0.99999267,0.11,10.431942999999999,17.199832999999998,824.75793,,20.295366,17.199832999999998,16213.542213201523,1.0,15.019403,9.38973891028257,1.1270613999999999,0.723,8.550634,0.99970657,,30.483887,8.964869,27.055538000000002,1.1270334,,10.386635,-50.191483000000005,825,8.524774
825,16520,0.99999267,0.11,10.430703,17.199832999999998,825.7578,,9.291602000000001,17.199832999999998,16250.577582597733,1.0,15.012469,9.412307855692703,1.1268883,0.723,8.571273,0.9997068000000001,,30.500017,8.964392,27.074009999999998,1.1263703999999999,,10.385423,-50.119324,826,8.524835000000001
826,16540,0.99999267,0.11,10.429426,17.199832999999998,826.75806,,20.717466,17.199832999999998,16291.5339615345,1.0,15.019366,9.37778907382684,1.1267153,0.723,8.538555,0.99970746,,30.516157,8.963878,27.092470000000002,1.1266893999999998,,10.384213,-50.033527,827,8.524857
827,16560,0.99999267,0.11,10.428121,17.199832999999998,827.7584,,9.413977000000001,17.199832999999998,16340.571473360062,1.0,15.012595999999998,9.35033676969794,1.1265433999999999,0.723,8.514921000000001,0.99970824,,30.532290000000003,8.963335,27.110917999999998,1.1265252000000001,,10.383004,-49.96159,828,8.524847
828,16580,0.99999267,0.11,10.4268875,17.199832999999998,828.7586,,16.508684,17.199832999999998,16384.778836488724,1.0,15.0144,9.414261355670355,1.1263715,0.723,8.568982,0.99970883,,30.548403000000004,8.962859,27.12936,1.1260278000000001,,10.381798,-49.881264,829,8.524907
829,16600,0.99999267,0.11,10.4256,17.199832999999998,829.7589999999999,,12.608833,17.199832999999998,16422.94052505493,1.0,15.011501999999998,9.367601275098977,1.1261996,0.723,8.524982000000001,0.9997096,,30.56452,8.962332,27.147783,1.1261813999999999,,10.380592,-49.805832,830,8.524911
830,16620,0.99999267,0.11,10.424296,17.199832999999998,830.7593,,18.269175,17.199832999999998,16453.579542636868,1.0,15.015421,9.349879235950457,1.1260288999999999,0.723,8.511553,0.9997103,,30.580627000000003,8.961789,27.166195000000002,1.1260107,,10.379388,-49.72377,831,8.524896
