,DenMISELogFirst,IWLastEpisode,SqrtESSClassic,target_sum_log_mean,Bound,IWNorm1,IWFirstEpisode,LQGsigma,DenMISELogLast,IWMean,DenMISEMeanLog,LQGmu01,LQGmu1,IWMax,TimeElapsed,Iteration,MISE,IWNorm2,ReturnStepMax,TimestepsSoFar,IWMin,ReturnLastEpisode,ReturnMean,URet,ReturnMax,ReturnAbsMax,ReturnMin
546,15.565562,1.2412644499999999e-05,4.450254,-728.0835,18.095330999999998,582.5887,2.050653e-12,0.11,10.822556500000001,1.0650616000000002,11.325211,-0.021,-0.207,38.070423,8664.493143081665,547,17.706004999999998,130.91133,1.0,10940,,16.133715,13.094992,17.859672933353533,17.239119,17.239119,
547,15.563735000000001,0.00067976513,6.305153,-934.79315,17.536684,556.89636,,0.11,13.042116,1.0162343,11.328414,-0.034,-0.331,18.579735,8703.599922657013,548,17.261894,88.324005,1.0,10960,,16.689747,13.101552,18.44910124430902,17.239119,17.239119,
548,15.561913,,1.4451214,-208.60786000000002,8.386654,432.6603,,0.11,15.924705,0.788088,11.336794,0.004,0.044,253.00714,8731.709204673767,549,7.187726,299.39374,1.0,10980,,17.071758,13.108782999999999,18.848478306034245,17.239119,17.239119,
549,15.560093,6.329520999999999e-11,2.7761264,-196.06693,8.842367999999999,495.73462,,0.11,-15.520259,0.90133566,11.287366,0.006,0.06,87.02074,8756.759892940521,550,8.218263,178.57062,1.0,11000,,10.070488000000001,13.103259,10.99988842930531,17.239119,17.239119,
550,15.558276000000001,5.625495000000001e-25,4.3056865,-182.9086,8.286446,484.23375999999996,,0.11,6.278622599999999,0.87882715,11.27801,0.013,0.128,37.523148,8784.079822301865,551,7.884048,112.46378,1.0,11020,,9.071648,13.0959425,9.963156601697127,17.239119,17.239119,
551,15.556462,11.808646000000001,4.062461,-183.5488,7.5044103,435.83176,,0.11,9.167767,0.7895503,11.2739315,0.013,0.132,41.537033,8821.006566286087,552,7.077921000000001,107.28268999999999,1.0,11040,,8.977961,13.088483,9.859749878817835,17.239119,17.239119,
552,15.554653,0.0047561936,4.5275300000000005,-181.11687,9.258841499999999,544.2235,,0.11,13.786970000000002,0.9841293,11.278065,0.01,0.096,37.6555,8846.958533763885,553,8.876161999999999,120.20317,1.0,11060,,8.973377000000001,13.08104,9.854477283509146,17.239119,17.239119,
553,15.552845999999999,19.714073000000003,5.232989,-180.27813999999998,9.736394,578.0567599999999,,0.11,13.058233,1.0434238,11.28121,0.01,0.101,28.661959000000003,8872.932778596878,554,9.405303,110.463974,1.0,11080,,9.030573,13.0737295,9.918155421853351,17.239119,17.239119,
554,15.551043,,7.799591,-334.26904,8.997811,564.5083,,0.11,14.798957999999999,1.017132,11.287593,0.039,0.368,11.800361,8907.303884506226,555,8.775672,72.37665600000001,1.0,11100,,9.010501,13.066408000000001,9.89616884154319,17.239119,17.239119,
555,15.549242000000001,0.35792512,3.7041862,-382.70935,6.036319000000001,361.10492,,0.11,7.402728999999999,0.64946926,11.280624000000001,0.049,0.455,45.12153,8933.783894062042,556,5.568578700000001,97.48563,1.0,11120,,8.6382265,13.058444,9.485249608116408,17.239119,17.239119,
556,15.547445000000002,8.674798e-25,4.897024,-224.02353,8.245761,498.55542,,0.11,11.629217,0.8950726000000001,11.280596000000001,0.022,0.215,32.39736,8960.75749874115,557,7.891955,101.80783000000001,1.0,11140,,8.560149000000001,13.050367,9.404462392003538,17.239119,17.239119,
557,15.545651000000001,1.4028798999999998e-31,2.1813027999999997,-436.44592,5.9573183,337.00647000000004,,0.11,15.820316,0.60395426,11.288516,0.067,0.584,118.36986499999999,8990.557135820389,558,5.163024,154.49778999999998,1.0,11160,,8.828078,13.042800999999999,9.697517884103462,17.239119,17.239119,
558,15.543860999999998,0.7620517,8.023897999999999,-328.58536000000004,9.230616,583.8304400000001,,0.11,15.421783999999999,1.0444194,11.29514,0.038,0.363,11.195149,9025.16586446762,559,9.014686,72.761444,1.0,11180,,8.551464999999999,13.034766000000001,9.394680182689983,17.239119,17.239119,
559,15.542074,11.079452499999999,8.043935000000001,-329.50043,9.144212,579.41583,,0.11,17.399569,1.0346712,11.3061075,0.038,0.365,11.154791000000001,9057.951962709427,560,8.92882,72.03139499999999,1.0,11200,,8.625639999999999,13.026894,9.475338849376524,17.239119,17.239119,
560,15.540289999999999,1.6207970999999998e-37,6.4794846,-192.44875,9.827881,602.0034,,0.11,16.805395,1.0730898000000002,11.315958,0.016,0.163,17.991995000000003,9088.169629096983,561,9.560483999999999,92.90915,1.0,11220,,8.638886999999999,13.019072,9.486446479725704,17.239119,17.239119,
561,15.538509,24.737059,4.692451999999999,-202.7681,9.298067999999999,565.8569,,0.11,15.697473,1.0068628000000002,11.323863000000001,0.019,0.184,36.356995,9113.285001277924,562,8.928838,120.58873999999999,1.0,11240,,8.853234,13.011659,9.726494261129984,17.239119,17.239119,
562,15.536731,1.3029493e-13,6.397953,-296.78064,8.663300999999999,545.2608,,0.11,16.859924,0.9684917,11.333671,0.033,0.319,23.986843,9136.54661011696,563,8.392497,85.22426,1.0,11260,,8.848734,13.004265,9.718601042433724,17.239119,17.239119,
563,15.534956,,4.6345625,-740.1425,18.237709,606.20654,8.376057000000001e-12,0.11,13.762957,1.0748343,11.337903,-0.021,-0.205,37.630154,9161.163752317429,564,17.863867000000003,130.80123999999998,1.0,11280,,8.657104499999999,12.996557000000001,9.509497700781939,17.239119,17.239119,
564,15.533185000000001,1.3473938e-37,2.9936258999999996,-190.58041,8.447135000000001,488.26342999999997,,0.11,-15.547166,0.86418307,11.290405999999999,0.007,0.068,72.43517,9186.777581214903,565,7.868373399999999,163.10101,1.0,11300,,16.399265,13.00258,18.152459487966908,17.239119,17.239119,
565,15.531417000000001,,1.969791,-319.39777000000004,2.2897115,56.546738,1.592086e-09,0.11,-15.548862,0.09990589999999999,11.242681,-0.003,-0.031,23.10046,9226.731832265854,566,1.4101274,28.706971999999997,1.0,11320,,9.4683,12.996335,10.36640654028925,17.239119,17.239119,
566,15.529651999999999,753.1003400000001,1.0560005,-316.28418,18.619797,795.6054,7.054417e-10,0.11,5.428938400000001,1.4031841999999999,11.230839,-0.003,-0.03,753.1003400000001,9262.946378231049,567,16.97908,753.4139,1.0,11340,,11.986511,12.994553999999999,13.26056243151388,17.239119,17.239119,
567,15.527889000000002,393.19855,1.458028,-313.1414,20.482687,901.6148699999999,3.0322966000000003e-10,0.11,12.548085,1.5873501,11.233019,-0.003,-0.029,476.99692000000005,9293.254368543625,568,19.294373,618.3797,1.0,11360,,12.202423,12.993159,13.501563486856101,17.239119,17.239119,
568,15.526131,49.854659999999996,1.5261642,-309.0259,18.910582,824.1460599999999,9.034735500000001e-11,0.11,8.676169,1.4484113,11.228862,-0.003,-0.027,425.42175,9322.861288785934,569,17.77532,540.0114,1.0,11380,,14.42053,12.995667999999998,15.971851515615326,17.239119,17.239119,
569,15.524374,92.4908,1.6269053,-303.86978,19.551756,865.5931400000001,1.7612755e-11,0.11,14.260639000000001,1.5185845,11.234416,-0.002,-0.024,427.0636,9356.509687662125,570,18.486792,532.0489,1.0,11400,,11.898672,12.993744,13.159516703518426,17.239119,17.239119,
570,15.522621,80.45976999999999,1.6353464,-296.80014,20.230623,900.7758,1.499117e-12,0.11,12.742499,1.5775409,11.237427,-0.002,-0.021,461.77727999999996,9388.433201789856,571,19.171156,550.8165,1.0,11420,,12.485623,12.992854,13.816609143669865,17.239119,17.239119,
571,15.520872,88.19492,1.4902781999999999,-280.89822000000004,18.13415,803.94116,2.1766400000000002e-15,0.11,14.996685000000001,1.4054916000000002,11.244446,-0.001,-0.012,495.5392,9411.339999198914,572,16.97155,539.4571,1.0,11440,,12.154252,12.991387,13.447392297788243,17.239119,17.239119,
572,15.519125,4.7276036999999994e-05,1.3642398999999998,-213.05469,3.588426,145.70723999999998,7.918356e-37,0.11,11.019488,0.25428838,11.244238000000001,0.004,0.036,99.55624399999999,9439.74765920639,573,2.3184172999999997,106.8047,1.0,11460,,11.248449,12.988346,12.423957056124038,17.239119,17.239119,
573,15.517382000000001,22.43296,1.4179159,-220.95596,1.7827483,35.12686,7.617755e-33,0.11,7.8786826,0.06119662,11.237049,0.003,0.029,22.43296,9465.996419668198,574,0.5608165,24.773584,1.0,11480,,9.189207000000001,12.981728,10.085120298198207,17.239119,17.239119,
574,15.51564,174.7924,1.8269955000000002,-212.29928999999998,7.6735524999999996,422.67035,8.310848e-37,0.11,11.810541,0.7350789000000001,11.236415,0.004,0.036,174.7924,9495.353303909302,575,6.7252216,231.34722999999997,1.0,11500,,9.143915,12.975052999999999,10.0421441895213,17.239119,17.239119,
575,15.513902999999999,121.37388999999999,2.5514581,-202.68202,11.211447,665.13684,,0.11,13.06912,1.1547513999999999,11.239016000000001,0.005,0.046,124.36493999999999,9520.454436540604,576,10.532386,260.6889,1.0,11520,,9.084913,12.968299,9.978693172447773,17.239119,17.239119,
576,15.512169,0.23947825,2.9455442,-188.78528,8.234657,484.17297,,0.11,8.801752,0.8391213,11.234904,0.007,0.065,66.46511,9542.094366550446,577,7.6464479999999995,164.37471000000002,1.0,11540,,9.120372,12.96163,10.016634269087572,17.239119,17.239119,
577,15.510437,1.9319692,2.7551563,-202.10303000000002,11.133261,665.64594,,0.11,12.552021,1.1516366000000002,11.236839999999999,0.005,0.046,102.12512,9573.734543085098,578,10.504405,241.60007000000002,1.0,11560,,9.109129,12.954965,10.00188968290733,17.239119,17.239119,
578,15.508707999999999,111.11287,1.7534019,-216.98347,4.4144263,217.06412000000003,9.948201e-34,0.11,13.862004999999998,0.37489486,11.241501,0.003,0.03,111.11287,9601.629584550858,579,3.4262922,123.79598999999999,1.0,11580,,9.137069,12.948371,10.034608284183324,17.239119,17.239119,
579,15.506982999999998,119.32863600000002,2.5920339,-210.26741,10.179615,599.1349,7.628440999999998e-37,0.11,9.97423,1.0329912,11.238205,0.004,0.036,124.92313999999999,9630.133852481842,580,9.511184,231.1447,1.0,11600,,9.494231,12.942414999999999,10.447409004793077,17.239119,17.239119,
580,15.50526,90.674706,2.6046305,-212.32791,8.563934,498.6482,1.3902616e-35,0.11,12.8505535,0.8582584999999999,11.240915,0.003,0.034,102.48348,9666.18895316124,581,7.898736,191.44681,1.0,11620,,9.131057,12.935856,10.029383307058641,17.239119,17.239119,
581,15.50354,81.33029,3.2459497,-205.29045,12.2501135,744.27515,,0.11,15.517772,1.2788233,11.247936,0.004,0.041,81.33029,9693.033977746964,582,11.716342,229.29349,1.0,11640,,9.124397,12.929307000000001,10.019979912956943,17.239119,17.239119,
582,15.501823000000002,56.075665,3.3227272000000005,-206.88338000000002,11.42648,693.5021,4.8155465e-38,0.11,9.066131,1.1895403999999998,11.244551,0.004,0.039,73.13701,9722.947110652924,583,10.905043,208.71472,1.0,11660,,9.117486999999999,12.922769,10.015197321475645,17.239119,17.239119,
583,15.500110000000001,46.01178,3.5770589999999998,-203.42181000000002,11.667974000000001,712.9994,,0.11,12.000722999999999,1.2208893,11.246069,0.004,0.042,64.67645999999999,9749.539254903792,584,11.183611,199.32558999999998,1.0,11680,,9.290415,12.916547999999999,10.214564536064195,17.239119,17.239119,
584,15.498399,31.148006,3.6007413999999995,-198.49486000000002,9.115084,553.15015,,0.11,12.830541,0.9455558000000001,11.2490635,0.005,0.047,64.99539,9784.596280813217,585,8.633906,153.62118999999998,1.0,11700,,9.114395,12.9100485,10.011469111985551,17.239119,17.239119,
585,15.496691,41.27527,3.8037734,-204.46646,11.656153999999999,716.23236,,0.11,13.884934,1.2222395000000001,11.253414999999999,0.004,0.04,56.112576000000004,9813.529752016068,586,11.200660000000001,188.29523,1.0,11720,,9.095696,12.90354,9.9917445614315,17.239119,17.239119,
586,15.494985999999999,35.765625,3.9682968,-199.67976000000002,10.462672,643.1763,,0.11,7.9094667,1.0957006,11.248013499999999,0.005,0.045,53.893043999999996,9851.84606552124,587,10.026063,162.07867,1.0,11740,,9.350076,12.897486,10.254922691213306,17.239119,17.239119,
587,15.493284,30.872647999999998,3.800736,-207.0394,9.956759,607.9064,6.472889499999999e-37,0.11,15.737738,1.0338544,11.2557535,0.004,0.037,58.321922,9881.796963453293,588,9.500900999999999,159.94438,1.0,11760,,9.084525,12.891002,9.977710246574397,17.239119,17.239119,
588,15.491585,13.099526,4.191473,-200.01912,10.692203,661.6175,,0.11,4.235373,1.1232895,11.243833,0.004,0.044,46.021828,9909.601841449738,589,10.278839999999999,157.84845,1.0,11780,,9.094000999999999,12.884555,9.988960994302248,17.239119,17.239119,
589,15.489888,3.9447374e-09,1.1167878999999998,-252.37166000000002,17.093235,809.0448,4.6702445999999996e-20,0.11,12.682039999999999,1.3712624,11.246423,1.448e-05,0.0,721.0356,9938.040202379229,590,15.541825,724.4391,1.0,11800,,9.118198,12.878172,10.015174712168033,17.239119,17.239119,
590,15.488194,546.9323,1.4004798,-248.6267,16.868570000000002,844.9418300000001,6.4046604e-21,0.11,10.602621000000001,1.4296817,11.2452345,0.0,0.002,546.9323,9966.539122581482,591,15.631426000000001,603.3231,1.0,11820,,10.695955999999999,12.874479,11.80129495681526,17.239119,17.239119,
591,15.486504,0.0006573297,4.2890058,-202.63168000000002,11.300351,703.7002,1.4711146999999999e-38,0.11,13.91951,1.1886828,11.249899000000001,0.004,0.04,43.247284,9993.802583932877,592,10.896389,164.07071000000002,1.0,11840,,10.2727,12.870084,11.314966857722075,17.239119,17.239119,
592,15.484817000000001,39.642246,4.436473,-201.58315,11.3163,707.36755,,0.11,15.127482999999998,1.1928626,11.256696,0.004,0.04,39.642246,10032.083902597427,593,10.925766000000001,159.44368,1.0,11860,,9.090584,12.863711,9.984130006901756,17.239119,17.239119,
593,15.483131,27.689004999999998,4.484754,-202.53757,10.901925,681.73425,3.494112e-38,0.11,14.236811,1.1477008,11.26198,0.004,0.039,39.62966,10070.20482802391,594,10.5155945,152.0115,1.0,11880,,9.11467,12.8574,10.013213794439123,17.239119,17.239119,
594,15.481449,29.062084000000002,4.5943627000000005,-196.62408,9.8631115,617.8196,,0.11,16.71804,1.0383523000000001,11.271346000000001,0.005,0.045,40.518295,10098.222898721695,595,9.485998,134.4734,1.0,11900,,9.100893,12.851086,9.997558349303183,17.239119,17.239119,
595,15.479770000000002,1.0060848,4.307012,-193.30046000000002,7.4256144,458.8708,,0.11,10.869453,0.7699174,11.270697,0.005,0.049,51.50562,10132.670050382614,596,7.0233407,106.540405,1.0,11920,,9.134506,12.84485,10.031170609416721,17.239119,17.239119,
596,15.478094,31.828691,4.6133809999999995,-194.11476000000002,8.405974,525.3099,,0.11,11.553238,0.879916,11.2707615,0.005,0.047,42.39099,10164.384181022644,597,8.030416,113.86658,1.0,11940,,9.096438000000001,12.838572000000001,9.98891321673824,17.239119,17.239119,
597,15.476420000000001,0.002161431,3.0770202,-209.56049,5.8088937000000005,342.06485,9.354316e-34,0.11,15.030418,0.5720148,11.276817999999999,0.003,0.031,73.94691999999999,10196.290202140808,598,5.2458177,111.16757,1.0,11960,,9.104246,12.832327000000001,9.998155447068614,17.239119,17.239119,
598,15.47475,34.057796,4.8129106,-200.70323,10.600489,669.63385,3.4355606e-38,0.11,10.028736,1.1179196000000002,11.273995,0.004,0.039,34.2122,10227.010550737381,599,10.2404995,139.13283,1.0,11980,,9.188835000000001,12.826244,10.098276053747837,17.239119,17.239119,
599,15.473081,3.653914e-08,1.3891988000000002,-230.96849,7.073686599999999,334.72357,4.6393896e-25,0.11,12.268728999999999,0.5578725999999999,11.275807,0.001,0.012,221.40443,10258.461476802826,600,5.8264949999999995,240.9472,1.0,12000,,9.103798,12.820041,9.997579527945478,17.239119,17.239119,
600,15.471415499999999,312.13293,1.8555338,-237.55821,15.181878,841.2844,6.961634000000001e-23,0.11,6.309369,1.3998077,11.266699000000001,0.001,0.007,312.13293,10289.234646558762,601,14.248133,453.39212000000003,1.0,12020,,9.487209,12.814494999999999,10.414764990384127,17.239119,17.239119,
601,15.469753,192.65986999999998,2.1432686000000003,-236.86711,14.170404000000001,791.4093,5.794914e-23,0.11,10.334937,1.3146334,11.265449,0.001,0.007,207.79077,10315.745482683182,602,13.362015,369.25345,1.0,12040,,9.974834,12.809778,10.968605748673447,17.239119,17.239119,
602,15.468094,,5.795776,-246.65982000000002,9.326621000000001,620.60187,,0.11,9.480017,1.0291905000000001,11.262751,0.025,0.244,23.756523,10347.340156793594,603,9.027679,107.07831000000002,1.0,12060,,9.349269,12.804038,10.266550923805962,17.239119,17.239119,
603,15.466435999999998,1.0862344000000001e-13,8.007483500000001,-320.82684,9.74896,665.9185,,0.11,-15.597979,1.1025141,11.218302,0.036,0.341,12.96706,10382.918893098831,604,9.532587,83.16202,1.0,12080,,8.82817,12.797456,9.690007356761026,17.239119,17.239119,
604,15.464782999999999,12.447154,7.1930814,-309.35492,9.169851,623.909,,0.11,18.649523000000002,1.0312545,11.230741499999999,0.034,0.326,19.115993,10408.789845705032,605,8.928982000000001,86.73737,1.0,12100,,8.660108000000001,12.790617,9.509532252255546,17.239119,17.239119,
605,15.463131,10.211494,6.051403,-299.3537,8.16686,550.7469,,0.11,12.501565,0.90882325,11.232875,0.032,0.313,29.006207,10439.719710588455,606,7.8805466,91.01144000000001,1.0,12120,,8.658978,12.783799,9.508675768102725,17.239119,17.239119,
606,15.461482,2.7559552e-10,2.1671555000000002,-521.4820599999999,5.2629790000000005,317.02512,,0.11,11.311228,0.5222819000000001,11.232836,0.119,0.833,115.51463999999999,10472.194933652878,607,4.4634995,146.28628999999998,1.0,12140,,8.712242,12.777092,9.569219689723623,17.239119,17.239119,
607,15.459836,,4.9852195,-171.39656000000002,9.460022,614.405,,0.11,10.444974,1.0105346,11.230713,0.01,0.098,33.7925,10506.043702840805,608,9.112475,123.24533000000001,1.0,12160,,8.512436,12.770078,9.349145228773377,17.239119,17.239119,
608,15.458193,0.16483048,4.809291,-171.24937,8.929179,578.58484,,0.11,0.13954721,0.9500572,11.212486,0.01,0.097,35.003616,10538.6985373497,609,8.568919000000001,120.30565,1.0,12180,,8.972311,12.763842,9.857722498067801,17.239119,17.239119,
609,15.456551999999999,0.0055486453,3.34839,-180.13273999999998,8.548208,537.846,,0.11,13.684185999999999,0.88171476,11.216427000000001,0.007,0.067,63.403859999999995,10570.03033566475,610,8.030766499999999,160.62823,1.0,12200,,9.022768,12.757709,9.910630290753712,17.239119,17.239119,
610,15.454914000000002,7.0553285e-26,2.3244474,-236.54416,12.960133,749.6268299999999,1.609957e-23,0.11,5.117561299999999,1.2268852,11.206201,0.001,0.009,169.43399,10608.64698457718,611,12.214752,322.4968,1.0,12220,,9.052479,12.751645,9.94454841718918,17.239119,17.239119,
611,15.453279,0.0019507646,2.1578252,-280.82687000000004,12.623,595.8525400000001,2.9418135000000004e-13,0.11,11.283028999999999,0.9736153000000001,11.206501,-0.002,-0.019,164.99326000000002,10646.411805391312,612,11.820064,276.13568,1.0,12240,,9.737964999999999,12.746721,10.718536435584637,17.239119,17.239119,
612,15.451645999999998,0.099002264,2.2021262999999998,-225.91629,7.1238832,399.5422,1.15391e-26,0.11,13.434003,0.65178174,11.209949499999999,0.002,0.016,122.70323,10675.07275223732,613,6.3371,181.43473999999998,1.0,12260,,11.421084,12.744558,12.641365962361247,17.239119,17.239119,
613,15.450016,38.369087,2.6100867,-232.82077,11.490886999999999,665.3832,2.8070183999999997e-24,0.11,9.820332,1.0836860000000001,11.207055,0.001,0.01,123.37841,10706.140728712082,614,10.827079,254.92763,1.0,12280,,11.703417,12.742861999999999,12.900132976143215,17.239119,17.239119,
614,15.448388000000001,124.66703000000001,3.0036650000000003,-242.92378,15.244785,857.5326,3.0933365999999996e-21,0.11,10.442239,1.394362,11.205824,0.0,0.003,124.66703000000001,10744.937302350998,615,14.667957000000001,285.49542,1.0,12300,,9.916796000000001,12.738267,10.883788379354703,17.239119,17.239119,
615,15.446764000000002,85.19505,2.8056865,-257.50565,18.414011,969.3489400000001,1.5534619e-17,0.11,11.302184,1.5736184,11.206465,-0.001,-0.006,173.41777,10772.10838007927,616,17.79648,345.4944,1.0,12320,,12.602177000000001,12.738046,13.942602364458775,17.239119,17.239119,
616,15.445142,116.10928,3.1199562999999997,-248.18565,15.653041,853.3196,1.2017544000000002e-19,0.11,8.144651,1.383014,11.202211,-8.482e-05,-0.001,131.07661000000002,10814.361716270449,617,15.097713,273.5037,1.0,12340,,11.253441,12.73564,12.461303244596,17.239119,17.239119,
617,15.443522,0.065651655,2.7216222,-277.56042,13.7240305,669.42725,2.513676e-13,0.11,14.583207000000002,1.0832156000000002,11.208159,-0.002,-0.018,117.57568,10847.232959747314,618,13.087425999999999,245.96626,1.0,12360,,9.599416,12.730564999999999,10.56752959942695,17.239119,17.239119,
618,15.441904999999998,,5.692659,-1022.2003,16.878027,602.4614,,0.11,15.377288,0.9732818000000001,11.214916,-0.042,-0.393,29.236494,10877.9679749012,619,16.573671,105.83129,1.0,12380,,11.633709,12.728793,12.853324223079994,17.239119,17.239119,
619,15.440291,0.0006260254,6.4870005,-967.1564,17.439257,626.4576400000001,,0.11,-15.640017000000002,1.0104156,11.171536,-0.036,-0.341,19.710407,10916.523360252379,620,17.172169,96.571236,1.0,12400,,16.67074,12.735151,18.439937831894678,17.239119,17.239119,
620,15.438679999999998,3.7913059999999993e-07,5.5719385,-1120.0767,16.474478,586.361,,0.11,14.89778,0.94422066,11.177536,-0.079,-0.662,33.849976,10952.187986135483,621,16.163527,105.23466,1.0,12420,,17.019045000000002,12.742049,18.79570488309632,17.239119,17.239119,
621,15.437071,0.5676800000000001,7.1207804999999995,-1127.8787,17.220776,616.5635,,0.11,9.831298,0.99125963,11.17526,-0.1,-0.765,15.531087,10984.582454919815,622,16.97746,86.5865,1.0,12440,,17.047804,12.748972,18.8253941122298,17.239119,17.239119,
622,15.435464000000001,5.092162999999999,5.420293,-1114.3037,16.137928,575.8208,,0.11,8.229565,0.9242709000000001,11.170504,-0.077,-0.645,32.479865999999994,11016.89283633232,623,15.818278,106.23426,1.0,12460,,17.160091,12.756052,18.941812053401367,17.239119,17.239119,
623,15.433860999999998,0.00588842,5.469185400000001,-905.35095,15.760874,568.1885,,0.11,15.543683999999999,0.91055846,11.17737,-0.031,-0.3,29.062971,11047.992822885513,624,15.444081,103.88905,1.0,12480,,17.083902,12.762988,18.862051579733897,17.239119,17.239119,
624,15.432259,35.93721,4.7599306,-874.7466,14.606317,525.6759,1.8921194e-33,0.11,4.204170700000001,0.84108144,11.166048,-0.029,-0.282,38.649555,11077.16780090332,625,14.242320000000001,110.43772,1.0,12500,,17.013317,12.769789,18.78637498612459,17.239119,17.239119,
625,15.430660000000001,17.344215,6.627198,-946.7699,17.539145,636.65967,,0.11,13.319557999999999,1.0170282,11.169210000000001,-0.034,-0.332,18.85126,11103.891216993332,626,17.277707999999997,96.067696,1.0,12520,,16.899046,12.776384,18.66990640457168,17.239119,17.239119,
626,15.429064000000002,6.9226960000000006e-18,5.197987,-437.82665999999995,13.810781,548.1217,12.603922,0.11,4.456939,0.8741973,11.158517,-0.009,-0.093,32.30165,11127.36190199852,627,13.47746,105.44883999999999,1.0,12540,,16.914445999999998,12.782985,18.687848156758022,17.239119,17.239119,
627,15.447373,,6.0153837,-908.023,16.6499,605.62775,,0.11,3.7690878,0.9643754000000001,11.146529,-0.032,-0.306,25.527897,11157.55489897728,628,16.361874,100.67981999999999,1.0,12560,,15.477827,12.787275,17.119572216830022,17.239119,17.239119,
628,15.445782000000001,21.141644,6.223205999999999,-910.7452400000001,16.987598000000002,619.5227,,0.11,1.6877265,0.9849328000000002,11.131416,-0.032,-0.308,23.802174,11191.96579861641,629,16.709188,99.55041,1.0,12580,,16.845592,12.793728,18.6144687962457,17.239119,17.239119,
629,15.444194,18.842361,6.011399,-898.1174300000001,16.600542,606.1196,,0.11,15.52154,0.96209466,11.138342,-0.031,-0.301,24.434668,11229.760625362394,630,16.312323000000003,100.828384,1.0,12600,,16.900351999999998,12.800246000000001,18.674133530899674,17.239119,17.239119,
630,15.442607999999998,1.9432391,6.0623794,-896.9019,16.241241,593.7722,,0.11,12.738017,0.94100195,11.140799000000001,-0.031,-0.301,23.547047,11254.955020904541,631,15.955445999999998,97.94375600000001,1.0,12620,,17.112171,12.807079,18.89105201641404,17.239119,17.239119,
631,15.441023999999999,9.930278,6.039757,-891.4842,15.896315,581.8575,,0.11,13.336082999999999,0.92066056,11.144161,-0.031,-0.298,23.959923,11290.084027051926,632,15.609449,96.3379,1.0,12640,,17.066402,12.813819,18.843716006303683,17.239119,17.239119,
632,15.439442999999999,0.004273006,4.1761556,-773.5807,14.194557000000001,521.80566,5.735721e-19,0.11,15.748479999999999,0.82433754,11.151292999999999,-0.024,-0.233,47.466602,11317.63498735428,633,13.779679000000002,124.94881000000001,1.0,12660,,16.99377,12.820422,18.769690710678,17.239119,17.239119,
633,15.437864000000001,1.4748212000000002e-05,5.200381,-634.3672,16.796689999999998,632.6011,3.7775193e-05,0.11,15.0832405,0.9977935,11.157188,-0.017,-0.172,32.41977,11351.960899114607,634,16.463522,121.64513999999998,1.0,12680,,17.027035,12.827057,18.80288091927303,17.239119,17.239119,
634,15.436289000000002,0.041922435,5.7578535,-475.47292999999996,17.418047,692.3293,29.431309999999996,0.11,12.724197,1.0902823,11.159627,-0.011,-0.11,29.431309999999996,11377.886414289474,635,17.117136,120.24086000000001,1.0,12700,,16.424019,12.832722,18.166835830041656,17.239119,17.239119,
635,15.480020999999999,0.19934931,5.40412,-437.07266,14.046535999999998,564.48145,15.023888000000001,0.11,9.480696,0.88754946,11.157103999999999,-0.01,-0.095,30.322428000000002,11404.30388045311,636,13.725929999999998,104.45391,1.0,12720,,16.14997,12.837937,17.870759384646554,17.239119,17.239119,
636,15.501798,25.856167000000003,5.5006413,-435.68755999999996,14.232676999999999,573.0818,14.305193,0.11,12.92591,0.8996574,11.159682,-0.009,-0.094,29.081415000000003,11439.2176759243,637,13.917697,104.18454,1.0,12740,,15.697197000000001,12.842427,17.387598499315086,17.239119,17.239119,
637,15.522438000000001,8.113619,5.659527,-513.3404,17.783714,700.55273,8.89005,0.11,12.422091,1.0980450000000002,11.161485,-0.013,-0.126,35.02669,11471.27647829056,638,17.477575,123.78291999999999,1.0,12760,,16.065582,12.847479,17.78334247602647,17.239119,17.239119,
638,15.53471,9.771924,5.525638,-425.63586,13.854744,561.6964,9.241263,0.11,11.277137,0.8790241,11.161793,-0.009,-0.091,28.444307000000002,11498.3694961071,639,13.541188,101.65276999999999,1.0,12780,,15.538526999999998,12.851689,17.218335017693786,17.239119,17.239119,
639,15.547504,22.40804,6.000172,-490.97632000000004,18.283703,728.9442,19.155302,0.11,10.847544000000001,1.1389753999999999,11.161094,-0.012,-0.117,27.250109000000002,11528.195386886597,640,17.994946,121.48722,1.0,12800,,15.779138,12.856264,17.467220861884336,17.239119,17.239119,
640,15.575435,7.026615,5.989949,-499.85397,17.750398999999998,706.3275,13.615475,0.11,9.032097,1.101915,11.157964,-0.012,-0.121,28.505627,11561.304755926132,641,17.461147,117.91878,1.0,12820,,15.553120000000002,12.860472,17.236233879082285,17.239119,17.239119,
641,15.594894,5.974124,6.1806846,-451.57599999999996,16.304035,658.3728,22.740064999999998,0.11,11.021939,1.0255028,11.157886,-0.01,-0.102,23.398117000000003,11591.114963293076,642,16.02371,106.52102,1.0,12840,,16.213072,12.865694,17.949697955994306,17.239119,17.239119,
642,15.628145000000002,,4.1885924,-175.24706,7.381739,499.88724,,0.11,11.269048,0.7774295999999999,11.158077,0.013,0.134,49.18721,11618.563753128052,643,6.9680924,119.34492,1.0,12860,,16.11585,12.870747999999999,17.834816240090934,17.239119,17.239119,
