,IWMin,Bound,IWFirstEpisode,LQGsigma,TimestepsSoFar,LQGmu01,DenMISELogFirst,IWNorm1,LQGmu1,ReturnMin,IWMean,ReturnAbsMax,DenMISEMeanLog,IWNorm2,IWLastEpisode,IWMax,ReturnLastEpisode,ReturnStepMax,ReturnMax,URet,SqrtESSClassic,TimeElapsed,DenMISELogLast,Iteration,target_sum_log_mean,ReturnMean,MISE
72,,14.483298999999999,,0.11,1460,0.161,12.811558,72.670074,0.926,,0.9954805,16.208206,13.884678,8.947611,1.1060233,1.1060729,8.542659,0.9994574,16.208206,9.380865576025784,8.12173,115.27115797996521,14.973432999999998,73,-15.303256,8.753328999999999,8.496321
73,,14.4387245,,0.11,1480,0.161,12.797952,73.67491,0.926,,0.9956069,16.208206,13.910607999999998,9.003282,1.1044791,1.1044801000000002,8.4850025,0.9994574,16.208206,9.32139662752184,8.183117999999999,117.5331506729126,15.808701500000002,74,-14.881435999999999,8.749703,8.496659
74,,14.395342000000001,,0.11,1500,0.161,12.784529,74.67957,0.926,,0.99572766,16.208206,13.966117,9.058606,1.1029391000000002,1.1029402,8.500136,0.9994574,16.208206,9.336421760790383,8.244047,119.60753011703493,18.078772,75,-14.4406185,8.746375,8.497192
75,,14.353248,,0.11,1520,0.161,12.771283,75.68406999999999,0.926,,0.995843,16.208206,13.947298000000002,9.113591,1.1014456,1.1014487,8.524888,0.9994574,16.208206,9.363352615050546,8.304527,122.01289129257202,12.540763,76,-14.084292000000001,8.743462,8.498054
76,,14.311991,,0.11,1540,0.161,12.758211,76.68845999999999,0.926,,0.99595404,16.208206,14.026604,9.168251,1.0999959,1.099998,8.52109,0.9994574,16.208206,9.361549449197842,8.364567999999998,124.35323476791382,20.058605,77,-13.639604,8.740573,8.498825
77,,14.271669000000001,,0.11,1560,0.161,12.745308,77.692635,0.926,,0.9960594000000002,16.208206,14.005692999999999,9.222576,1.0985848,1.0985942,8.527053,0.9994574,16.208206,9.36688129911328,8.424178999999999,126.40150141716005,12.400313,78,-13.304523000000001,8.737835,8.4996395
78,,14.232117,,0.11,1580,0.161,12.732569,78.69681,0.926,,0.9961620999999999,16.208206,13.991978,9.276595,1.0972203999999999,1.0972215,8.521955,0.9994574,16.208206,9.358772934950581,8.483372,128.62618398666382,12.926611,79,-12.9712715,8.735103,8.5003605
79,,14.193298,,0.11,1600,0.161,12.719991,79.70082,0.926,,0.9962603000000001,16.208206,14.023056,9.3303,1.0958892,1.0958892,8.517225,0.9994574,16.208206,9.352677631797494,8.54215,130.81588125228882,16.482662,80,-12.601924,8.732379,8.500982
80,,14.155657999999999,,0.11,1620,0.161,12.707567999999998,80.704636,0.926,,0.9963535,16.208206,14.098651,9.383685,1.0945398000000002,1.0946023,8.547613,0.9994574,16.208206,9.388539289111847,8.600527,132.71483969688416,20.150489999999998,81,-12.196431,8.730098,8.501978999999999
81,,14.118269,,0.11,1640,0.161,12.695297,81.70851,0.926,,0.99644524,16.208206,14.140442000000002,9.436789,1.0933316000000002,1.0933336999999999,8.509416,0.9994574,16.208206,9.34687149366018,8.658508,135.80310416221621,17.529709,82,-11.832792,8.7274065,8.502449
82,,14.081812,,0.11,1660,0.161,12.683176,82.71222,0.926,,0.99653274,16.208206,14.154732000000001,9.489588000000001,1.092103,1.0921041,8.525546,0.9994574,16.208206,9.36234045438389,8.716103,138.68834686279294,15.330430999999999,83,-11.5044365,8.724976,8.503101
83,,14.04615,,0.11,1680,0.161,12.6712,83.71581,0.926,,0.99661684,16.208206,14.211351,9.542094,1.0909028,1.0909111,8.532541,0.9994574,16.208206,9.373223205907141,8.773316000000001,141.42186188697815,18.914864,84,-11.14124,8.722685,8.50382
84,,14.010803,,0.11,1700,0.161,12.659366,84.719406,0.926,,0.9966988999999999,16.208206,14.248607000000002,9.594322,1.0897403,1.0897424,8.503731,0.9994574,16.208206,9.338738246524526,8.830161,143.80599212646484,17.382044,85,-10.804633,8.720108999999999,8.504152000000001
