,LQGmu01,ReturnAbsMax,IWMin,IWNorm1,LQGmu1,DenMISELogLast,SqrtESSClassic,IWLastEpisode,ReturnMin,MISE,Iteration,TimestepsSoFar,IWNorm2,IWFirstEpisode,Bound,ReturnMax,IWMean,URet,target_sum_log_mean,DenMISELogFirst,ReturnLastEpisode,ReturnStepMax,TimeElapsed,IWMax,LQGsigma,DenMISEMeanLog,ReturnMean
465,0.223,15.906216,,464.99573,0.979,17.436146,21.517429999999997,1.0043084999999998,,8.509289,466,9320,21.61019,,10.726963,15.906216,0.99784493,9.347588775098306,10.870439999999999,13.272469000000001,8.5103,0.99716264,5096.518991470337,1.004318,0.11,15.842606,8.557813000000001
466,0.223,15.906216,,465.9958,0.979,17.416792,21.540657,1.0043065999999998,,8.509303,467,9340,21.633314000000002,,10.724586,15.906216,0.99784964,9.35477322403923,10.884466,13.270325,8.516141000000001,0.99716264,5118.120686769486,1.0043084999999998,0.11,15.845972,8.557724
467,0.223,15.906216,,466.99573,0.979,14.021014000000001,21.563852,1.0042969000000002,,8.509346,468,9360,21.656414,,10.722246,15.906216,0.9978541,9.368032291351279,10.891178,13.268185999999998,8.529306,0.99716264,5143.792161464691,1.0042988000000002,0.11,15.842067000000002,8.557663
468,0.223,15.906216,,467.9958,0.979,15.478985,21.587029,1.0042796999999999,,8.509371,469,9380,21.679491,,10.719894,15.906216,0.9978587999999999,9.359074535257358,10.9009695,13.266051000000001,8.520411,0.99716264,5160.769640684128,1.0042893,0.11,15.841288,8.557584
469,0.223,15.906216,,468.9958,0.979,17.864449,21.610174,1.0042778,,8.509454,470,9400,21.702545,,10.71761,15.906216,0.99786335,9.389516412261758,10.915792999999999,13.263922,8.548646000000002,0.99716264,5180.5620460510245,1.0042796999999999,0.11,15.845588000000001,8.557564
470,0.223,15.906216,,469.9958,0.979,18.036173,21.633303,1.0042700999999998,,8.509549,471,9420,21.725569,,10.715345,15.906216,0.99786794,9.395987820257208,10.930921000000001,13.261795999999999,8.553856,0.99716264,5202.152014255525,1.0042719999999998,0.11,15.850235999999999,8.557556
471,0.223,15.906216,,470.99588,0.979,17.51153,21.656408,1.0042491,,8.50957,472,9440,21.748568,,10.713013,15.906216,0.99787265,9.356095880808919,10.944872,13.259675,8.519533000000001,0.99716264,5227.02716588974,1.0042624,0.11,15.853751,8.557476
472,0.223,15.906216,,471.9958,0.979,19.844568,21.679482999999998,1.0042433000000002,,8.509542999999999,473,9460,21.771542,,10.71064,15.906216,0.99787694,9.33457632878974,10.963696,13.257559,8.497155000000001,0.99716264,5251.881822824478,1.0042529,0.11,15.862184,8.557348
473,0.223,15.906216,,472.99585,0.979,12.835882000000002,21.702538,1.0042433000000002,,8.509514,474,9480,21.794495,,10.708273,15.906216,0.99788153,9.32919148055898,10.967654,13.255447,8.496046,0.99716264,5276.176245927812,1.0042452,0.11,15.855794,8.557219
474,0.223,15.906216,,473.99594,0.979,14.685232000000001,21.725565,1.004227,,8.509617,475,9500,21.817427,,10.706045,15.906216,0.9978862,9.397063420132502,10.975489999999999,13.25334,8.557144000000001,0.99716264,5297.870117902756,1.0042356,0.11,15.853325,8.557219
475,0.223,15.906216,,474.99585,0.979,14.479391,21.748566,1.0042126,,8.509545,476,9520,21.840329999999998,,10.70365,15.906216,0.9978904000000001,9.309903883190644,10.98286,13.251237,8.476180000000001,0.99716264,5327.545486211777,1.0042261000000001,0.11,15.850434,8.557049000000001
476,0.223,15.906216,,475.99588,0.979,19.598463,21.771544,1.0042107,,8.509528,477,9540,21.863213000000002,,10.701317999999999,15.906216,0.99789494,9.338345322739487,11.000932,13.249138,8.501868,0.99716264,5353.011428594589,1.0042183,0.11,15.858286999999999,8.556932000000002
477,0.223,15.906216,,476.996,0.979,15.288403,21.794501999999998,1.0042002,,8.50956,478,9560,21.88607,,10.69904,15.906216,0.9978995999999999,9.360679941547142,11.009910000000001,13.247044,8.523918,0.99716264,5378.614440202713,1.0042088,0.11,15.857091,8.556864
478,0.223,15.906216,,477.99597,0.979,16.071407,21.817429999999998,1.0041935,,8.509584,479,9580,21.908903,,10.696764,15.906216,0.9979039000000001,9.359069938421092,11.020485,13.244954000000002,8.521482,0.99716264,5404.485708713532,1.0041993,0.11,15.857534,8.556789
479,0.223,15.906216,,478.99597,0.979,15.151821,21.840335999999997,1.004182,,8.5096655,480,9600,21.931713000000002,,10.694550999999999,15.906216,0.9979083000000001,9.387914525182472,11.029099,13.242868,8.549021,0.99716264,5428.352631807327,1.0041915000000001,0.11,15.856060000000001,8.556774
480,0.223,15.906216,,479.99602999999996,0.979,19.957273,21.863218,1.0041782,,8.509694,481,9620,21.9545,,10.692293,15.906216,0.99791276,9.359980595780687,11.047671000000001,13.2407875,8.52266,0.99716264,5451.726011514664,1.004182,0.11,15.864582,8.556703
481,0.223,15.906216,,480.99597,0.979,16.503069,21.88607,1.0041686,,8.509683,482,9640,21.977264,,10.690002999999999,15.906216,0.99791694,9.342295478375547,11.058997,13.238710000000001,8.50428,0.99716264,5479.678899765016,1.0041744000000001,0.11,15.865901999999998,8.556594
482,0.223,15.906216,,481.9959,0.979,16.764374,21.908901,1.004159,,8.509652,483,9660,22.000004,,10.6877,15.906216,0.99792117,9.33031857733998,11.070818,13.236638000000001,8.495302,0.99716264,5507.3802230358115,1.0041648,0.11,15.867757999999998,8.556467
483,0.223,15.906216,,482.99594,0.979,11.449501,21.931711,1.0041475,,8.509784,484,9680,22.02272,,10.685567,15.906216,0.9979254999999999,9.416875602122524,11.071609500000001,13.234570000000001,8.572833000000001,0.99716264,5534.239556074143,1.0041571,0.11,15.858623999999999,8.556500999999999
484,0.223,15.906216,,483.99597,0.979,17.091265,21.954498,1.0041361,,8.509814,485,9700,22.045412,,10.683339,15.906216,0.9979298000000001,9.36394437529524,11.08403,13.232505999999999,8.5240555,0.99716264,5557.302053928375,1.0041475,0.11,15.861163000000001,8.556435
485,0.223,15.906216,,484.99585,0.979,17.192966000000002,21.977255,1.0041301999999999,,8.509796000000001,486,9720,22.06808,,10.68107,15.906216,0.99793386,9.336090491182617,11.096608,13.230445999999999,8.501114,0.99716264,5585.838428020477,1.0041399,0.11,15.863898,8.55632
486,0.223,15.906216,,485.99585,0.979,18.070469,21.999994,1.0041283,,8.5099,487,9740,22.090726999999998,,10.678930000000001,15.906216,0.9979380999999999,9.401714636265488,11.110937,13.228391,8.561428,0.99716264,5604.343147754669,1.0041301999999999,0.11,15.868424,8.556331
487,0.223,15.906216,,486.9959,0.979,16.74919,22.02271,1.0041207,,8.510026,488,9760,22.11335,,10.676819,15.906216,0.99794245,9.411597020126274,11.1224985,13.226339000000001,8.569714,0.99716264,5628.191806554793,1.0041226,0.11,15.870225,8.556358
488,0.223,15.906216,,487.99597,0.979,17.417676999999998,22.045403,1.0041111999999999,,8.510114999999999,489,9780,22.135952,,10.674677,15.906216,0.9979468,9.396446929464084,11.135381,13.224292000000002,8.554372,0.99716264,5649.452310085297,1.0041149999999999,0.11,15.873384,8.5563545
489,0.223,15.906216,,488.99597,0.979,12.887152,22.068071,1.0041015,,8.51024,490,9800,22.158527,,10.672578999999999,15.906216,0.997951,9.41355277447436,11.138964999999999,13.222249,8.570853,0.99716264,5677.367020606995,1.0041053,0.11,15.867285999999998,8.556383
490,0.223,15.906216,,489.99597,0.979,16.684261,22.090717,1.0040901,,8.5102215,491,9820,22.181079999999998,,10.670342999999999,15.906216,0.99795514,9.335568213331344,11.150267999999999,13.22021,8.500347,0.99716264,5703.7582449913025,1.0040977,0.11,15.868946,8.55627
491,0.223,15.906216,,490.996,0.979,7.123349,22.11334,1.0040824000000002,,8.510289,492,9840,22.203611,,10.668201,15.906216,0.9979594,9.3862955154886,11.14209,13.218176000000001,8.544175,0.99716264,5733.901574611664,1.0040882,0.11,15.851168,8.556246
492,0.223,15.906216,,491.99602999999996,0.979,20.345177,22.135939999999998,1.0040671,,8.510383000000001,493,9860,22.226118,,10.666091999999999,15.906216,0.99796355,9.396209639867957,11.160767,13.216145499999998,8.555978,0.99716264,5756.472653865814,1.0040805,0.11,15.860278,8.556245
493,0.223,15.906216,,492.99602999999996,0.979,17.629072,22.158516,1.0040632,,8.510396,494,9880,22.248604,,10.663909,15.906216,0.99796766,9.352482342013074,11.173867,13.214119,8.517122,0.99716264,5784.5547449588785,1.0040728,0.11,15.863855,8.556167
494,0.223,15.906216,,493.9961,0.979,20.355524,22.181072,1.0040499,,8.510349,495,9900,22.271065,,10.661673,15.906216,0.9979719000000001,9.322002747738836,11.192424,13.212095999999999,8.488049,0.99716264,5809.76532483101,1.0040642,0.11,15.872926000000001,8.556028
495,0.223,15.906216,,494.9961,0.979,16.26898,22.2036,1.0040537,,8.51041,496,9920,22.293507,,10.659550999999999,15.906216,0.997976,9.381017411791797,11.202668,13.210078,8.5397415,0.99716264,5839.905649423598,1.0040556,0.11,15.873719,8.555995
496,0.223,15.906216,,495.99605999999994,0.979,5.059749,22.226105,1.0040431,,8.510346,497,9940,22.315924,,10.6573105,15.906216,0.99798,9.310519729944275,11.190315,13.208064000000002,8.478538499999999,0.99716264,5872.382209777832,1.004048,0.11,15.851956,8.555839
497,0.223,15.906216,,496.99605999999994,0.979,20.091421,22.248592000000002,1.0040269,,8.51038,498,9960,22.338314,,10.655174,15.906216,0.99798405,9.365067817463967,11.208198,13.206055,8.527024,0.99716264,5894.563828468323,1.0040402,0.11,15.860464000000002,8.55578
498,0.223,15.906216,,497.9961,0.979,13.567620000000002,22.271059,1.0040269,,8.510308,499,9980,22.360682999999998,,10.652939,15.906216,0.99798816,9.308229250494712,11.212933999999999,13.204048,8.475387,0.99716264,5918.264818906783,1.0040316999999999,0.11,15.855867000000002,8.55562
499,0.223,15.906216,,498.99612,0.979,19.047718,22.293503,1.0040153,,8.510399000000001,500,10000,22.383029999999998,,10.650872,15.906216,0.9979923,9.39684841569483,11.228611,13.202046,8.555073,0.99716264,5945.621820449829,1.0040231,0.11,15.862247,8.555619
500,0.223,15.906216,,499.99615,0.979,9.637343,22.315922,1.0040096,,8.5104065,501,10020,22.405355,,10.648729,15.906216,0.99799633,9.349359351518627,11.225444,13.200048,8.514324,0.99716264,5966.710277080536,1.0040153,0.11,15.849817999999999,8.555536
501,0.223,15.906216,,500.99615,0.979,13.30339,22.338314,1.0040001,,8.51055,502,10040,22.427661999999998,,10.6467285,15.906216,0.9980003000000001,9.42570489262723,11.229591000000001,13.198054,8.581692,0.99716264,5990.407820463181,1.0040076999999998,0.11,15.844742000000002,8.555588
502,0.223,15.906216,,501.99615,0.979,20.242289000000003,22.360685,1.0039924,,8.510628,503,10060,22.449945,,10.6446705,15.906216,0.99800426,9.392362257561338,11.247517,13.196064000000002,8.549921000000001,0.99716264,6020.538159132005,1.0040001,0.11,15.853479,8.555576
503,0.223,15.906216,,502.99622,0.979,16.76511,22.383038,1.0039866,,8.510739,504,10080,22.472206,,10.642650999999999,15.906216,0.9980084000000001,9.40821810973762,11.258471499999999,13.194078,8.566074,0.99716264,6051.3164517879495,1.0039924,0.11,15.855284,8.555598
504,0.223,15.906216,,503.99622,0.979,17.920116,22.405363,1.0039713,,8.510778,505,10100,22.494446,,10.640564999999999,15.906216,0.9980123,9.365819877906462,11.271672,13.192096,8.530689,0.99716264,6075.383502483368,1.0039837,0.11,15.859368,8.555549000000001
505,0.223,15.906216,,504.99625,0.979,9.923484,22.427671,1.0039656,,8.510795,506,10120,22.51666,,10.638463,15.906216,0.9980163000000001,9.357738635554076,11.269015,13.190118,8.519397999999999,0.99716264,6094.334607362746,1.0039752,0.11,15.847632999999998,8.555477
506,0.223,15.906216,,505.99625,0.979,12.377275,22.449951000000002,1.003957,,8.51091,507,10140,22.538857,,10.636467,15.906216,0.99802023,9.407498099625002,11.271208999999999,13.188144,8.568089,0.99716264,6118.809327125549,1.0039675,0.11,15.840785,8.555502
507,0.223,15.906216,,506.99625,0.979,17.758322,22.472212,1.0039464,,8.510931,508,10160,22.56103,,10.634382,15.906216,0.9980241,9.359150305000671,11.283985000000001,13.186172500000001,8.522189,0.99716264,6146.246295928955,1.0039599,0.11,15.844555999999999,8.555437
508,0.223,15.906216,,507.9963,0.979,17.897292999999998,22.494453,1.0039521,,8.510922,509,10180,22.583181,,10.632275,15.906216,0.9980280999999999,9.341546258706572,11.296987,13.184206,8.507032,0.99716264,6178.7964351177225,1.0039521,0.11,15.848585,8.555342
509,0.223,15.906216,,508.9963,0.979,19.713,22.51667,1.003935,,8.511016999999999,510,10200,22.60531,,10.630276,15.906216,0.9980319999999999,9.399618375096571,11.313496,13.182243,8.558748,0.99716264,6204.907065629958,1.0039445,0.11,15.856159,8.555348
510,0.223,15.906216,,509.99627999999996,0.979,15.478078,22.53886,1.0039244,,8.51118,511,10220,22.62742,,10.628352,15.906216,0.9980358,9.43611849363466,11.321653999999999,13.1802845,8.593581,0.99716264,6231.960360288621,1.0039369,0.11,15.855414999999999,8.555424
511,0.223,15.906216,,510.99615,0.979,22.231370000000002,22.561028,1.0039234000000001,,8.511171000000001,512,10240,22.649507999999997,,10.626264,15.906216,0.99803936,9.34374348342104,11.34297,13.178329000000002,8.507181,0.99716264,6263.448846578597,1.0039293,0.11,15.867865,8.555328999999999
512,0.223,15.906216,,511.99615,0.979,19.619954999999997,22.58318,1.0039101000000001,,8.511279,513,10260,22.671572,,10.624296000000001,15.906216,0.9980431999999999,9.408684894471312,11.359112,13.176378,8.566725,0.99716264,6294.4217982292175,1.0039215,0.11,15.875174,8.555351
513,0.223,15.906216,,512.99615,0.979,12.118965,22.605309,1.0039042999999999,,8.511321,514,10280,22.693614999999998,,10.62227,15.906216,0.9980469999999999,9.374603485392377,11.360598,13.174431,8.531467,0.99716264,6326.622731924056,1.0039139000000001,0.11,15.867861999999999,8.555305
514,0.223,15.906216,,513.9961,0.979,14.409445999999999,22.627415,1.0038966999999999,,8.511475,515,10300,22.715635,,10.620361,15.906216,0.9980507,9.43625656932135,11.366526,13.172487,8.591051,0.99716264,6351.809376716614,1.0039062,0.11,15.865026,8.555374
515,0.223,15.906216,,514.99603,0.979,15.588748999999998,22.649498,1.0038861,,8.511441,516,10320,22.737637,,10.618271,15.906216,0.9980543,9.329491770214878,11.374716000000001,13.170547500000001,8.494707,0.99716264,6382.302012205125,1.0038985999999999,0.11,15.864488,8.555257000000001
516,0.223,15.906216,,515.996,0.979,13.387858,22.671557999999997,1.0038832,,8.511439,517,10340,22.759617000000002,,10.616219500000001,15.906216,0.99805796,9.347986228498305,11.378617,13.168612,8.510128,0.99716264,6411.507800340653,1.0038909,0.11,15.859694500000002,8.555169
517,0.223,15.906216,,516.99603,0.979,16.159855,22.693602,1.0038794,,8.511474,518,10360,22.781576,,10.614208999999999,15.906216,0.99806184,9.366697435892151,11.387855,13.166679,8.529276,0.99716264,6438.299582242967,1.0038832,0.11,15.860270499999999,8.5551195
518,0.223,15.906216,,517.9961,0.979,17.960007,22.715626,1.0038639999999999,,8.511548,519,10380,22.803514,,10.612246,15.906216,0.9980657,9.391463129531155,11.400525,13.16475,8.549761,0.99716264,6471.173487186432,1.0038756,0.11,15.864312,8.555109
519,0.223,15.906216,,518.99603,0.979,13.105926,22.737623000000003,1.0038661,,8.511567999999999,520,10400,22.825429999999997,,10.610233000000001,15.906216,0.9980693000000002,9.35894625865242,11.403812,13.162826,8.521776,0.99716264,6500.473150253296,1.0038689,0.11,15.859003,8.555044
520,0.223,15.906216,,519.9961,0.979,11.8912945,22.759601999999997,1.0038564,,8.511649,521,10420,22.847328,,10.608286999999999,15.906216,0.9980730999999999,9.397452807237949,11.404755999999999,13.160904,8.553187,0.99716264,6530.771860361098,1.0038620999999999,0.11,15.851382000000001,8.55504
521,0.223,15.906216,,520.9962,0.979,12.153897,22.781565,1.0038488,,8.511629,522,10440,22.869201999999998,,10.606246,15.906216,0.99807703,9.338800614345127,11.406198,13.158987,8.501457,0.99716264,6572.532482862473,1.0038545,0.11,15.844296,8.554938
522,0.223,15.906216,,521.9962,0.979,15.034720000000002,22.803503,1.0038431,,8.511641000000001,523,10460,22.891054,,10.604242,15.906216,0.99808073,9.35560510328897,11.413143,13.157073,8.517425,0.99716264,6601.950203180312,1.0038469,0.11,15.842746,8.554867
523,0.223,15.906216,,522.99615,0.979,19.802736,22.825418,1.0038277,,8.5117,524,10480,22.912884,,10.602292,15.906216,0.99808425,9.3848655697098,11.429160000000001,13.155163,8.543127,0.99716264,6629.073625087738,1.0038393,0.11,15.850299,8.554844000000001
524,0.223,15.906216,,523.9962,0.979,21.659935,22.847317,1.003822,,8.511755,525,10500,22.934694,,10.600344,15.906216,0.998088,9.380264374188096,11.448655,13.153255999999999,8.539914,0.99716264,6653.245687007904,1.0038315,0.11,15.8613615,8.554816
525,0.223,15.906216,,524.9962,0.979,15.525220999999998,22.869186,1.0038134,,8.511836,526,10520,22.956488,,10.598428,15.906216,0.99809164,9.394299148526477,11.456413000000001,13.151353,8.55414,0.99716264,6684.41103553772,1.0038239,0.11,15.860719,8.554815
526,0.223,15.906216,,525.9962,0.979,14.747304999999999,22.891039000000003,1.0038067,,8.511933,527,10540,22.978258,,10.596533,15.906216,0.9980953000000001,9.409303157619282,11.462665,13.149454,8.563356,0.99716264,6704.68815612793,1.0038182,0.11,15.858603,8.5548315
527,0.223,15.906216,,526.9962,0.979,17.246513,22.912868,1.0038067,,8.511959,528,10560,23.00001,,10.594572,15.906216,0.9980989,9.366780098553813,11.473625,13.147557999999998,8.525665,0.99716264,6745.115103960036,1.0038105,0.11,15.861226,8.554775999999999
528,0.223,15.906216,,527.9962,0.979,13.961870999999999,22.934683,1.0037942,,8.5119,529,10580,23.021735999999997,,10.592532,15.906216,0.9981025,9.316429212949613,11.478336,13.145666,8.480305,0.99716264,6773.657976150513,1.0038029,0.11,15.857632999999998,8.554635000000001
529,0.223,15.906216,,528.9962,0.979,15.519482,22.956476000000002,1.0037885,,8.511911999999999,530,10600,23.043442000000002,,10.5905695,15.906216,0.99810606,9.357627643416999,11.485968,13.143778,8.518866000000001,0.99716264,6812.003300189972,1.0037950999999998,0.11,15.856991,8.554567
530,0.223,15.906216,,529.99634,0.979,13.225959,22.97825,1.0037837,,8.512003,531,10620,23.06513,,10.588691,15.906216,0.9981099,9.405463571135122,11.489252,13.141892000000002,8.559677,0.99716264,6844.761851787567,1.0037894,0.11,15.852034,8.554577
531,0.223,15.906216,,530.99634,0.979,15.948364000000002,23.000006,1.0037702,,8.511942,532,10640,23.086792000000003,,10.586665,15.906216,0.9981134,9.313031478550153,11.497641999999999,13.140011,8.479593,0.99716264,6875.449881792069,1.0037818,0.11,15.852210000000001,8.554436
532,0.223,15.906216,,531.9962,0.979,6.0669699999999995,23.021729999999998,1.0037631,,8.511838000000001,533,10660,23.108437,,10.584603,15.906216,0.99811673,9.290592337582286,11.487458,13.138132999999998,8.456807000000001,0.99716264,6903.311344385146,1.0037742,0.11,15.833848999999999,8.554254
533,0.223,15.906216,,532.9962,0.979,10.780471,23.043438000000002,1.0037569,,8.511805,534,10680,23.130064,,10.582618,15.906216,0.99812025,9.33217400851942,11.486141,13.136257999999998,8.494806,0.99716264,6928.717777967452,1.0037674,0.11,15.824382,8.554143
534,0.223,15.906216,,533.9962,0.979,17.488298,23.065125,1.0037493,,8.511872,535,10700,23.151672,,10.580738,15.906216,0.99812376,9.388571219796107,11.497368,13.134388000000001,8.546939,0.99716264,6959.968479633331,1.0037607,0.11,15.827488,8.554129
535,0.223,15.906216,,534.99634,0.979,19.516779999999997,23.086798,1.0037435,,8.511915,536,10720,23.17326,,10.578838000000001,15.906216,0.9981275,9.37428829908612,11.512336999999999,13.132520999999999,8.535051,0.99716264,6988.737202882768,1.0037531,0.11,15.834367000000002,8.554092
536,0.223,15.906216,,535.99634,0.979,17.878292000000002,23.108444,1.0037339,,8.511955,537,10740,23.194826000000003,,10.576941999999999,15.906216,0.998131,9.376224146816599,11.524199000000001,13.130656,8.533600999999999,0.99716264,7015.830130577087,1.0037464,0.11,15.838170999999999,8.554053999999999
537,0.223,15.906216,,536.99634,0.979,18.077123999999998,23.13007,1.0037377,,8.51205,538,10760,23.216373,,10.575107000000001,15.906216,0.99813443,9.40670616813299,11.5363865,13.128796,8.562835,0.99716264,7043.6747941970825,1.0037397,0.11,15.842327,8.554071
538,0.223,15.906216,,537.9964,0.979,14.281357,23.15168,1.0037261999999998,,8.512067,539,10780,23.2379,,10.573198,15.906216,0.998138,9.354731437489647,11.541486,13.126939000000002,8.52104,0.99716264,7072.682698011397,1.003732,0.11,15.839426999999999,8.554008999999999
539,0.223,15.906216,,538.9964,0.979,19.990833,23.173267000000003,1.0037186,,8.512041,540,10800,23.259404999999997,,10.571252000000001,15.906216,0.99814147,9.332040759493657,11.557139,13.125085,8.498146,0.99716264,7106.663750171661,1.0037261999999998,0.11,15.847114000000001,8.553906
540,0.223,15.906216,,539.9964,0.979,8.380035000000001,23.194832,1.00371,,8.512118,541,10820,23.280893,,10.569415,15.906216,0.9981449,9.396084786637068,11.551274000000001,13.123235000000001,8.5538025,0.99716264,7133.486899137498,1.0037186,0.11,15.833307000000001,8.553905499999999
541,0.223,15.906216,,540.99646,0.979,16.668802,23.216379999999997,1.003707,,8.512114,542,10840,23.302362,,10.567501,15.906216,0.99814844,9.346576776076269,11.560722,13.121388,8.509383999999999,0.99716264,7174.653634786607,1.0037119,0.11,15.834845999999999,8.553824
542,0.223,15.906216,,541.99646,0.979,18.936716,23.237907,1.0036937,,8.512228,543,10860,23.323807000000002,,10.565711,15.906216,0.99815184,9.41460768061708,11.574313,13.119545,8.573627,0.99716264,7205.975030183791,1.0037051,0.11,15.840556,8.553861
543,0.223,15.906216,,542.99646,0.979,17.263117,23.25941,1.003688,,8.512186,544,10880,23.345238000000002,,10.56377,15.906216,0.99815524,9.323597891512733,11.584778,13.117704999999999,8.48974,0.99716264,7245.959496259688,1.0036975000000001,0.11,15.843164000000002,8.553742999999999
544,0.223,15.906216,,543.99646,0.979,18.591242,23.280897,1.0036823000000001,,8.512238499999999,545,10900,23.366646,,10.56193,15.906216,0.99815863,9.37960919172612,11.59764,13.115869,8.540524000000001,0.99716264,7277.09347820282,1.0036918,0.11,15.848204999999998,8.553719000000001
545,0.223,15.906216,,544.9964,0.979,13.012507000000001,23.302362,1.0036745,,8.512267,546,10920,23.388033,,10.56007,15.906216,0.9981619,9.365198906537096,11.600238000000001,13.114035999999999,8.527958,0.99716264,7305.375556945801,1.0036842,0.11,15.843008,8.553672
546,0.223,15.906216,,545.9964,0.979,12.684989,23.323805,1.0036764999999999,,8.51227,547,10940,23.409405,,10.55819,15.906216,0.99816525,9.34898013110149,11.602227000000001,13.1122055,8.514219,0.99716264,7334.527019500732,1.0036783999999999,0.11,15.837229999999998,8.553598
547,0.223,15.906216,,546.99646,0.979,18.297256,23.345236,1.0036669,,8.512317999999999,548,10960,23.430754,,10.55636,15.906216,0.9981687,9.3751399593413,11.614450999999999,13.110379,8.538155,0.99716264,7363.131371259688,1.0036707,0.11,15.841719,8.55357
548,0.223,15.906216,,547.99646,0.979,16.378363,23.366644,1.0036631,,8.512386,549,10980,23.452082,,10.554556,15.906216,0.99817204,9.3873819918968,11.623136,13.108556,8.549623,0.99716264,7390.53315424919,1.003665,0.11,15.842691,8.553563
549,0.223,15.906216,,548.99646,0.979,16.315057999999997,23.388033,1.0036459,,8.512383,550,11000,23.473392,,10.552685,15.906216,0.9981754,9.346506081558909,11.631673,13.106736,8.510914999999999,0.99716264,7411.482701301575,1.0036573,0.11,15.843548,8.553486
550,0.223,15.906216,,549.99634,0.979,10.680997,23.409397,1.003643,,8.512472,551,11020,23.494682,,10.550912,15.906216,0.9981785,9.400210793327119,11.629954,13.104919,8.560974,0.99716264,7441.047001123427,1.0036516,0.11,15.834176000000001,8.5535
551,0.223,15.906216,,550.99634,0.979,16.362215,23.430744,1.0036399999999999,,8.512516,552,11040,23.515954999999998,,10.549099,15.906216,0.99818176,9.374300925512316,11.638534,13.1031065,8.536175,0.99716264,7464.275309801103,1.003644,0.11,15.835126999999998,8.553469
552,0.223,15.906216,,551.99634,0.979,17.195553,23.452076,1.0036228999999999,,8.512582,553,11060,23.537207000000002,,10.547312,15.906216,0.99818504,9.387590042580218,11.648589,13.101296000000001,8.549671,0.99716264,7499.063380956651,1.0036380999999999,0.11,15.837584,8.553461
553,0.223,15.906216,,552.99634,0.979,14.931716,23.473385,1.0036181,,8.512661999999999,554,11080,23.558441000000002,,10.545546,15.906216,0.9981883,9.395748354510998,11.654523,13.09949,8.556182000000002,0.99716264,7528.153380870819,1.0036315,0.11,15.835944,8.553466
554,0.223,15.906216,,553.99634,0.979,17.906801,23.494673000000002,1.0036209999999999,,8.512667,555,11100,23.579657,,10.543708,15.906216,0.9981916,9.351923085162056,11.665794,13.097686,8.515595,0.99716264,7566.064936161041,1.0036247999999999,0.11,15.839673000000001,8.553398
555,0.223,15.906216,,554.99646,0.979,22.190243,23.51595,1.0036153,,8.512683,556,11120,23.600853,,10.541886,15.906216,0.99819505,9.359272571810088,11.684728999999999,13.095886,8.521705,0.99716264,7593.594974040985,1.0036190999999999,0.11,15.851091,8.553341
556,0.223,15.906216,,555.9964,0.979,14.109907999999999,23.537198999999998,1.0036047,,8.512683,557,11140,23.622028,,10.540054,15.906216,0.9981982,9.35277107348062,11.68909,13.0940895,8.51266,0.99716264,7627.418729543687,1.0036114,0.11,15.847960999999998,8.553268
557,0.223,15.906216,,556.99646,0.979,18.511116,23.558434,1.003598,,8.512766000000001,558,11160,23.643187,,10.538310000000001,15.906216,0.99820155,9.40101877079875,11.701323,13.092296000000001,8.55901,0.99716264,7657.673053264618,1.0036056,0.11,15.852732000000001,8.553279
558,0.223,15.906216,,557.99646,0.979,16.516382,23.579649,1.0035846,,8.512781,559,11180,23.664324,,10.536503,15.906216,0.99820477,9.36287646540398,11.709942,13.090505,8.520692,0.99716264,7688.198340415955,1.0035988999999998,0.11,15.853914999999999,8.55322
559,0.223,15.906216,,558.9964,0.979,20.208702,23.600842,1.0035808000000002,,8.512814,560,11200,23.685444,,10.534718,15.906216,0.99820787,9.371637838254571,11.725125,13.088716999999999,8.531575,0.99716264,7718.040550231934,1.0035923,0.11,15.8616905,8.553182000000001
560,0.223,15.906216,,559.99646,0.979,19.107187,23.622019,1.0035808000000002,,8.512868,561,11220,23.706545000000002,,10.532960000000001,15.906216,0.99821115,9.380758018016762,11.73829,13.086933,8.542816,0.99716264,7752.192332506179,1.0035865,0.11,15.867473,8.553163
561,0.223,15.906216,,560.9965,0.979,18.91594,23.643179,1.003575,,8.512772,562,11240,23.727627,,10.531055,15.906216,0.9982144000000001,9.292907729563343,11.751068,13.085153,8.459188000000001,0.99716264,7779.4613864421835,1.0035799,0.11,15.872894,8.552996
562,0.223,15.906216,,561.9966,0.979,19.948776000000002,23.66432,1.0035616,,8.51273,563,11260,23.74869,,10.529211,15.906216,0.9982177,9.323956483606024,11.765635000000001,13.083375,8.489353,0.99716264,7804.564835309981,1.0035730999999999,0.11,15.880129,8.552883
563,0.223,15.906216,,562.9965,0.979,16.43674,23.685432000000002,1.0035616,,8.512708,564,11280,23.769737,,10.527391,15.906216,0.9982208,9.337786998700802,11.773922,13.0816,8.499317,0.99716264,7835.985409498216,1.0035673,0.11,15.881112,8.552788
564,0.223,15.906216,,563.9966,0.979,20.752703,23.70654,1.0035502,,8.512706,565,11300,23.790760000000002,,10.525596,15.906216,0.998224,9.350224777542383,11.789821,13.079828,8.512512,0.99716264,7863.895615339278,1.0035607,0.11,15.889731,8.552716
565,0.223,15.906216,,564.9965,0.979,15.291859,23.727615,1.0035492,,8.512636,566,11320,23.811770000000003,,10.523738,15.906216,0.99822706,9.306389282285958,11.796014,13.07806,8.473614,0.99716264,7895.467002391815,1.003554,0.11,15.888672,8.552576
