,target_sum_log_mean,DenMISELogFirst,LQGsigma,URet,DenMISELogLast,IWFirstEpisode,IWMin,MISE,LQGmu1,TimeElapsed,IWNorm1,SqrtESSClassic,Iteration,LQGmu01,IWNorm2,ReturnStepMax,DenMISEMeanLog,IWMean,Bound,ReturnMin,IWMax,IWLastEpisode,ReturnMean,ReturnLastEpisode,ReturnAbsMax,TimestepsSoFar,ReturnMax
762,9.962176,8.147439,0.11,9.341134440902849,8.461903999999999,,,8.515888,1.0,13288.135192871094,761.9949,27.5318,763,1.0,27.6769,0.99233466,15.720673000000001,0.9986826999999999,8.573591,,1.005282,1.0052656999999998,8.563195,8.501956,15.807039999999999,15260,15.807039999999999
763,9.966724000000001,8.14613,0.11,9.320286704860623,13.432018,,,8.51585,1.0,13323.086121082308,762.995,27.549957,764,1.0,27.694962,0.99233466,15.717675,0.9986845,8.573514999999999,,1.0052743,1.0052743,8.563094,8.485837,15.807039999999999,15280,15.807039999999999
764,9.970842,8.144821,0.11,9.365674070378756,13.111413,,,8.515863000000001,1.0,13355.969075918198,763.99493,27.568103999999998,765,1.0,27.713003000000004,0.99233466,15.714267000000001,0.9986862,8.57349,,1.0052676,1.0052619,8.563046,8.527128,15.807039999999999,15300,15.807039999999999
765,9.984418,8.143516,0.11,9.353195142532718,20.36447,,,8.515863000000001,1.0,13389.75600528717,764.995,27.586239000000003,766,1.0,27.731037,0.99233466,15.720335999999998,0.9986879999999999,8.573453,,1.005261,1.0052437,8.562984,8.515486,15.807039999999999,15320,15.807039999999999
766,9.99912,8.142211,0.11,9.343575058218988,21.255888,,,8.515854,1.0,13422.334802865982,765.995,27.604354999999998,767,1.0,27.749063,0.99233466,15.727551,0.9986896999999999,8.573405000000001,,1.0052531999999998,1.0052418,8.562914,8.508357,15.807039999999999,15340,15.807039999999999
767,10.011657000000001,8.140907,0.11,9.35855342834368,19.621847,,,8.515858,1.0,13453.966961622238,766.99506,27.622463,768,1.0,27.767076,0.99233466,15.73262,0.9986915000000001,8.573371,,1.0052475,1.0052475,8.562857000000001,8.519122,15.807039999999999,15360,15.807039999999999
768,10.021450999999999,8.139606,0.11,9.410368177479024,17.537976999999998,,,8.515926,1.0,13484.706045866013,767.995,27.640553999999998,769,1.0,27.785079999999997,0.99233466,15.734967000000001,0.9986931,8.573402,,1.0052398,1.0052283000000002,8.562863,8.567829,15.807039999999999,15380,15.807039999999999
769,10.031255,8.138307000000001,0.11,9.412236949842645,17.565813000000002,,,8.515997,1.0,13520.7478992939,768.9951,27.658640000000002,770,1.0,27.80307,0.99233466,15.737344,0.99869496,8.573435,,1.0052341,1.0052226,8.562873,8.57008,15.807039999999999,15400,15.807039999999999
770,10.036952000000001,8.137008999999999,0.11,9.413902232513284,14.417959,,,8.51607,1.0,13559.123141765593,769.9952,27.676712,771,1.0,27.821049,0.99233466,15.735629000000001,0.99869674,8.573471000000001,,1.0052264000000002,1.0052072,8.562885000000001,8.572789,15.807039999999999,15420,15.807039999999999
771,10.047533,8.135713,0.11,9.358515183524164,18.200384,,,8.516073,1.0,13598.176948308943,770.9952,27.694775,772,1.0,27.839012,0.99233466,15.73882,0.9986984,8.573437,,1.0052197,1.0052014999999999,8.562827,8.517704,15.807039999999999,15440,15.807039999999999
772,10.057409,8.134418499999999,0.11,9.363069654856988,17.676888,,,8.516083,1.0,13633.735165596008,771.9951,27.71282,773,1.0,27.856968,0.99233466,15.741326,0.9987,8.573409,,1.005213,1.0052053,8.562776,8.523712,15.807039999999999,15460,15.807039999999999
773,10.061513,8.133125,0.11,9.393598678510305,13.228923000000002,,,8.5161295,1.0,13673.099982976912,772.9952,27.730856,774,1.0,27.874912,0.99233466,15.738081,0.99870175,8.573419,,1.0052062,1.0051967,8.562762,8.552049,15.807039999999999,15480,15.807039999999999
774,10.065132,8.131834,0.11,9.353377403361225,12.860411000000001,,,8.516132,1.0,13708.498997211454,773.9951,27.748875,775,1.0,27.892846999999996,0.99233466,15.734364499999998,0.99870336,8.573383999999999,,1.0051995999999999,1.005187,8.562704,8.517521,15.807039999999999,15500,15.807039999999999
775,10.072174,8.130545,0.11,9.393252784904425,15.524212,,,8.516179,1.0,13753.743517875671,774.995,27.766884,776,1.0,27.910767,0.99233466,15.734091000000001,0.9987049000000001,8.573394,,1.0051929,1.0051881,8.562692,8.553297,15.807039999999999,15520,15.807039999999999
776,10.077796000000001,8.129257,0.11,9.42074559405153,14.435857999999998,,,8.516261,1.0,13792.516135454178,775.995,27.784885,777,1.0,27.928673,0.99233466,15.732418,0.9987065999999999,8.573439,,1.0051861,1.0051842,8.562713,8.579218,15.807039999999999,15540,15.807039999999999
777,10.085832,8.127971,0.11,9.358989710319264,16.324415,,,8.516267,1.0,13830.125147819519,776.99475,27.802871999999997,778,1.0,27.946564000000002,0.99233466,15.733177,0.9987079,8.573407000000001,,1.0051794,1.0051651,8.562658,8.520494,15.807039999999999,15560,15.807039999999999
778,10.095550999999999,8.126686,0.11,9.351542825757553,17.650991,,,8.516263,1.0,13867.164559364319,777.99475,27.820852000000002,779,1.0,27.964446999999996,0.99233466,15.735638,0.99870956,8.573366,,1.0051727,1.0051554,8.562595,8.51318,15.807039999999999,15580,15.807039999999999
779,10.104372999999999,8.125403,0.11,9.376389677132831,16.972666,,,8.516289,1.0,13911.125782251358,778.9945700000001,27.838814000000003,780,1.0,27.982319,0.99233466,15.737222000000001,0.998711,8.573356,,1.005167,1.0051516,8.562562,8.536703,15.807039999999999,15600,15.807039999999999
780,10.110761,8.124122999999999,0.11,9.362144492809369,15.088217000000002,,,8.516299,1.0,13939.88676261902,779.9947,27.85677,781,1.0,28.000185,0.99233466,15.736388,0.9987128000000001,8.573329,,1.0051593,1.0051545,8.562514,8.525091999999999,15.807039999999999,15620,15.807039999999999
781,10.122731,8.122843,0.11,9.384404919540792,19.466385,,,8.516332,1.0,13981.000433683395,780.9946,27.874712,782,1.0,28.018034000000004,0.99233466,15.741156,0.9987144,8.573325,,1.0051535,1.0051478,8.562486999999999,8.541304,15.807039999999999,15640,15.807039999999999
782,10.1352215,8.121564999999999,0.11,9.354975698363694,19.897116,,,8.516333,1.0,14022.62030506134,781.99475,27.892645,783,1.0,28.035877000000003,0.99233466,15.746466,0.9987162,8.573289,,1.0051459,1.0051421,8.562428,8.516592,15.807039999999999,15660,15.807039999999999
783,10.141686,8.120288,0.11,9.371151455132292,15.198523499999999,,,8.516354,1.0,14059.286867618559,782.9948,27.910564,784,1.0,28.053707,0.99233466,15.745764000000001,0.99871784,8.573274000000001,,1.0051401,1.005121,8.562389999999999,8.532923,15.807039999999999,15680,15.807039999999999
784,10.147128,8.119014,0.11,9.39547490319087,14.408553,,,8.516402000000001,1.0,14105.336684942244,783.9948,27.928472999999997,785,1.0,28.071526000000002,0.99233466,15.744059,0.9987195,8.573286,,1.0051334,1.0051238999999998,8.562381,8.554541,15.807039999999999,15700,15.807039999999999
785,10.156201,8.117741,0.11,9.33062632727158,17.274008,,,8.516376,1.0,14142.81968331337,784.99475,27.94637,786,1.0,28.089329,0.99233466,15.746003,0.99872106,8.573222,,1.0051267,1.0051056,8.562294,8.494846,15.807039999999999,15720,15.807039999999999
786,10.166565,8.116469,0.11,9.390597772522373,18.306995,,,8.516416,1.0,14183.98466205597,785.99475,27.964252000000002,787,1.0,28.107126,0.99233466,15.749254999999998,0.9987226999999999,8.573226,,1.005121,1.0051018,8.562277,8.548036,15.807039999999999,15740,15.807039999999999
787,10.172172,8.115199,0.11,9.349513496986326,14.579462,,,8.516409,1.0,14230.783990859984,786.9949,27.982129999999998,788,1.0,28.124909999999996,0.99233466,15.747770000000001,0.99872446,8.573183,,1.0051132,1.0051018,8.562211,8.510534,15.807039999999999,15760,15.807039999999999
788,10.17888,8.113931,0.11,9.328150266668024,15.459442999999998,,,8.516378999999999,1.0,14276.989521503447,787.9949,27.999994,789,1.0,28.14268,0.99233466,15.747403,0.99872607,8.573117,,1.0051075,1.0050845,8.562125,8.494442,15.807039999999999,15780,15.807039999999999
789,10.186097,8.112664,0.11,9.313708079100213,15.875755999999999,,,8.516332,1.0,14311.067870378494,788.995,28.017846999999996,790,1.0,28.160444000000002,0.99233466,15.747564,0.99872786,8.573033,,1.0050999,1.0050816999999999,8.562019,8.478877,15.807039999999999,15800,15.807039999999999
790,10.19259,8.1114,0.11,9.422062277939471,15.317110999999999,,,8.51641,1.0,14356.07359957695,789.995,28.035686,791,1.0,28.178194,0.99233466,15.747017000000001,0.99872947,8.573076,,1.0050940000000002,1.0050788,8.562039,8.577408,15.807039999999999,15820,15.807039999999999
791,10.202017,8.110136,0.11,9.381813975421986,17.654062,,,8.516446,1.0,14401.084623336792,790.9949,28.053516,792,1.0,28.195927,0.99233466,15.749424,0.9987309000000001,8.573076,,1.0050883,1.0050653,8.562018,8.545657,15.807039999999999,15840,15.807039999999999
792,10.212712,8.108874,0.11,9.337876158341787,18.67853,,,8.516425,1.0,14437.993609905245,791.9949,28.071337,793,1.0,28.21365,0.99233466,15.7531185,0.9987325,8.573019,,1.0050807,1.0050653,8.561941000000001,8.500523,15.807039999999999,15860,15.807039999999999
793,10.217224,8.107614,0.11,9.29129434281712,13.789635999999998,,,8.516351,1.0,14473.132317543032,792.995,28.089146000000003,794,1.0,28.231367,0.99233466,15.750642000000001,0.99873424,8.572908,,1.005075,1.0050567,8.561808000000001,8.456009,15.807039999999999,15880,15.807039999999999
794,10.227057,8.106355,0.11,9.426498481958179,18.029583,,,8.516430999999999,1.0,14519.659991502762,793.9949,28.106937,795,1.0,28.249071,0.99233466,15.753507,0.99873567,8.572953,,1.0050690999999998,1.0050634,8.561831,8.580790499999999,15.807039999999999,15900,15.807039999999999
795,10.231176,8.105098,0.11,9.349235509455594,13.500368,,,8.516423,1.0,14553.842293739319,794.995,28.124725,796,1.0,28.266765999999997,0.99233466,15.750675,0.99873745,8.572909,,1.0050615,1.0050470999999999,8.561767,8.510311,15.807039999999999,15920,15.807039999999999
796,10.236644,8.103843,0.11,9.362176581227363,14.584076000000001,,,8.516435000000001,1.0,14591.5106112957,795.99506,28.142494,797,1.0,28.284452,0.99233466,15.749208,0.99873906,8.5728855,,1.0050558,1.0050385,8.56172,8.524757000000001,15.807039999999999,15940,15.807039999999999
797,10.237496,8.102589,0.11,9.343089074230198,10.91258,,,8.516424,1.0,14631.121670484543,796.995,28.160255,798,1.0,28.302121999999997,0.99233466,15.743147,0.9987405999999999,8.57284,,1.0050501,1.0050328000000002,8.561653,8.508151,15.807039999999999,15960,15.807039999999999
798,10.240836999999999,8.1013365,0.11,9.371425139906103,12.900945,,,8.516444,1.0,14672.893178701399,797.995,28.178003000000004,799,1.0,28.319784000000002,0.99233466,15.739587,0.99874216,8.572824,,1.0050423000000002,1.005028,8.561616,8.532067999999999,15.807039999999999,15980,15.807039999999999
799,10.244558,8.100085,0.11,9.342457852211204,13.213094,,,8.516432,1.0,14711.88010072708,798.9951,28.195745000000002,800,1.0,28.337435,0.99233466,15.736426999999999,0.9987439,8.572776,,1.0050366,1.0050203000000002,8.561548,8.506707,15.807039999999999,16000,15.807039999999999
800,10.256418,8.098836,0.11,9.351325814124076,19.738723999999998,,,8.51643,1.0,14748.727300405502,799.995,28.21347,801,1.0,28.355071999999996,0.99233466,15.741423000000001,0.9987453000000002,8.572739,,1.0050309000000002,1.0050136,8.561489,8.515410000000001,15.807039999999999,16020,15.807039999999999
801,10.265547,8.097589,0.11,9.355424478054381,17.573220000000003,,,8.516434,1.0,14785.144165039062,800.9952400000001,28.231194,802,1.0,28.372702,0.99233466,15.743707,0.99874717,8.572707000000001,,1.0050251000000001,1.0050098,8.561439,8.520324,15.807039999999999,16040,15.807039999999999
802,10.267874,8.096343,0.11,9.371389669697663,12.128644,,,8.516452000000001,1.0,14818.035449743269,801.9952400000001,28.248896000000002,803,1.0,28.390321999999998,0.99233466,15.739203,0.9987486999999999,8.57269,,1.0050174,1.0050079,8.5614,8.530643,15.807039999999999,16060,15.807039999999999
803,10.272657,8.0950985,0.11,9.401538364588447,14.108975,,,8.516503,1.0,14854.889657497404,802.99506,28.266584,804,1.0,28.407927,0.99233466,15.737173,0.9987501,8.572706,,1.0050117,1.0049934,8.561395,8.556983,15.807039999999999,16080,15.807039999999999
804,10.280663,8.093855,0.11,9.397337611208282,16.712220000000002,,,8.516554,1.0,14887.262801885603,803.9951,28.284267,805,1.0,28.425524,0.99233466,15.738382999999999,0.9987517,8.5727215,,1.0050059999999998,1.0049982,8.561389,8.557164,15.807039999999999,16100,15.807039999999999
805,10.287367999999999,8.092613,0.11,9.308702102155,15.679545999999998,,,8.516503,1.0,14923.045056104658,804.995,28.301937,806,1.0,28.443106,0.99233466,15.738307999999998,0.9987531,8.572637,,1.0050002,1.004982,8.561283999999999,8.476574000000001,15.807039999999999,16120,15.807039999999999
806,10.290510000000001,8.091372999999999,0.11,9.359038739601164,12.817744,,,8.516504,1.0,14960.602206706999,805.995,28.319603000000004,807,1.0,28.460673999999997,0.99233466,15.734689000000001,0.9987546,8.572602,,1.0049925,1.0049742,8.56123,8.5169935,15.807039999999999,16140,15.807039999999999
807,10.296366,8.090136,0.11,9.365808369653603,15.017954000000001,,,8.516515,1.0,14998.78719162941,806.995,28.337255,808,1.0,28.478233000000003,0.99233466,15.7338,0.9987562,8.572577,,1.0049868,1.0049714,8.561183999999999,8.524498,15.807039999999999,16160,15.807039999999999
808,10.302808,8.088899000000001,0.11,9.378355506728038,15.502495000000001,,,8.516542,1.0,15044.578551053999,807.9949,28.354893,809,1.0,28.495783000000003,0.99233466,15.733510999999998,0.99875754,8.572571,,1.004981,1.0049656999999999,8.561156,8.538813000000001,15.807039999999999,16180,15.807039999999999
809,10.312469,8.087663000000001,0.11,9.350550590759173,18.123142,,,8.516535000000001,1.0,15090.510434627531,808.9949,28.372524,810,1.0,28.51332,0.99233466,15.736460999999998,0.9987591,8.572528,,1.0049752,1.0049561,8.561095,8.511578,15.807039999999999,16200,15.807039999999999
810,10.321335000000001,8.08643,0.11,9.342771221527778,17.497882999999998,,,8.516522,1.0,15126.681118488314,809.9949,28.390137,811,1.0,28.530855,0.99233466,15.738629999999999,0.99876064,8.572481,,1.0049695,1.0049446,8.561027000000001,8.505400999999999,15.807039999999999,16220,15.807039999999999
811,10.328642,8.0851965,0.11,9.343829978961356,16.249756,,,8.516514,1.0,15167.041490316391,810.99493,28.407743,812,1.0,28.548376,0.99233466,15.739258,0.99876225,8.572436999999999,,1.0049618,1.0049523,8.560963000000001,8.509875,15.807039999999999,16240,15.807039999999999
812,10.331925,8.083966,0.11,9.361516645292339,12.994176,,,8.516523,1.0,15199.898394584656,811.995,28.425340000000002,813,1.0,28.565884000000004,0.99233466,15.735881,0.99876386,8.5724125,,1.0049561,1.0049511999999998,8.560919,8.524841,15.807039999999999,16260,15.807039999999999
813,10.338845,8.082737,0.11,9.310462573921196,15.959731,,,8.516475,1.0,15237.244444131853,812.995,28.442922999999997,814,1.0,28.583384999999996,0.99233466,15.736153,0.99876535,8.5723295,,1.0049503,1.0049398,8.560815,8.476471,15.807039999999999,16280,15.807039999999999
814,10.342947,8.08151,0.11,9.323100659685961,13.676704,,,8.5164385,1.0,15269.672759771347,813.995,28.460496999999997,815,1.0,28.60087,0.99233466,15.733623999999999,0.99876684,8.572258999999999,,1.0049446,1.0049379,8.560725,8.487261,15.807039999999999,16300,15.807039999999999
815,10.35634,8.080283,0.11,9.365864788707476,21.266485,,,8.516448,1.0,15310.768204212187,814.9951,28.478061999999998,816,1.0,28.61835,0.99233466,15.740403,0.9987685,8.572233,,1.0049388000000001,1.0049312,8.560678999999999,8.524172,15.807039999999999,16320,15.807039999999999
816,10.358002,8.079058999999999,0.11,9.36281680976171,11.7082405,,,8.516455,1.0,15350.448298931124,815.9951,28.495613,817,1.0,28.635815,0.99233466,15.735468,0.99877006,8.572206,,1.0049322,1.0049149,8.560633000000001,8.521945,15.807039999999999,16340,15.807039999999999
817,10.363055000000001,8.077835,0.11,9.412832339100673,14.486839999999999,,,8.516521000000001,1.0,15390.624625444412,816.9952,28.513157,818,1.0,28.653270000000003,0.99233466,15.733939000000001,0.9987716,8.572239,,1.0049254,1.0049034,8.560645,8.571186,15.807039999999999,16360,15.807039999999999
818,10.366455,8.076613,0.11,9.330243366199314,13.142635,,,8.516491,1.0,15427.587563991548,817.9951,28.530682000000002,819,1.0,28.670717,0.99233466,15.730773999999998,0.99877304,8.572174,,1.0049196,1.004912,8.560561,8.491728,15.807039999999999,16380,15.807039999999999
819,10.3744545,8.075393,0.11,9.334863523968249,16.920923000000002,,,8.516465,1.0,15463.84642148018,818.9952400000001,28.548206,820,1.0,28.68815,0.99233466,15.732223999999999,0.9987746999999999,8.572114,,1.0049139,1.0049063,8.560481,8.49496,15.807039999999999,16400,15.807039999999999
820,10.374671000000001,8.074174000000001,0.11,9.34434510260336,10.547381,,,8.516458,1.0,15501.037157058716,819.9951,28.565708,821,1.0,28.705576,0.99233466,15.725907999999999,0.998776,8.572072,,1.0049082,1.0049005,8.560421,8.510548,15.807039999999999,16420,15.807039999999999
821,10.383459,8.072957,0.11,9.368992502457912,17.593737,,,8.516475,1.0,15540.217574596403,820.9952400000001,28.583214,822,1.0,28.722986,0.99233466,15.728179,0.9987777,8.572055,,1.0049024,1.004889,8.560383,8.529187,15.807039999999999,16440,15.807039999999999
822,10.391013000000001,8.071741000000001,0.11,9.383490777917146,16.595736,,,8.516504,1.0,15580.337618350984,821.9952400000001,28.600703999999997,823,1.0,28.740384999999996,0.99233466,15.729231,0.9987792,8.572051,,1.0048966000000001,1.0048735999999998,8.560359,8.541106,15.807039999999999,16460,15.807039999999999
823,10.397167999999999,8.070527,0.11,9.411880649568596,15.458587,,,8.516568,1.0,15616.008061408997,822.9952400000001,28.618181,824,1.0,28.757776,0.99233466,15.728901,0.9987806,8.572080999999999,,1.0048909,1.0048735999999998,8.560369999999999,8.569358,15.807039999999999,16480,15.807039999999999
824,10.399361,8.069314,0.11,9.44793320007432,12.200652,,,8.516669,1.0,15659.144080638884,823.9952400000001,28.63565,825,1.0,28.775153999999997,0.99233466,15.724623999999999,0.9987821,8.572148,,1.0048852,1.0048716999999998,8.560417999999999,8.599628,15.807039999999999,16500,15.807039999999999
825,10.406239,8.068103,0.11,9.340543483461676,16.07491,,,8.516653999999999,1.0,15701.592777729033,824.9952400000001,28.653103,826,1.0,28.792526000000002,0.99233466,15.725044,0.9987835999999999,8.572099,,1.0048774,1.0048546,8.560349,8.504211,15.807039999999999,16520,15.807039999999999
826,10.417876,8.066892999999999,0.11,9.320165260803144,20.02705,,,8.516616,1.0,15745.724129199984,825.99536,28.670553,827,1.0,28.809884999999998,0.99233466,15.730247,0.9987851999999999,8.572027,,1.0048716999999998,1.0048546,8.560259,8.484983,15.807039999999999,16540,15.807039999999999
827,10.418954,8.065684,0.11,9.380409548234846,11.304447999999999,,,8.516643,1.0,15781.26297545433,826.9952400000001,28.687983000000003,828,1.0,28.827236,0.99233466,15.724898999999999,0.9987865,8.57202,,1.004866,1.0048574000000001,8.560233,8.53918,15.807039999999999,16560,15.807039999999999
828,10.428119,8.064477,0.11,9.320752360824109,18.012644,,,8.516606,1.0,15820.000628948213,827.99536,28.705409999999997,829,1.0,28.844576,0.99233466,15.727657999999998,0.9987881,8.57195,,1.0048603,1.004843,8.560144000000001,8.486378,15.807039999999999,16580,15.807039999999999
829,10.432191,8.063271499999999,0.11,9.409189718230078,13.803482,,,8.516665,1.0,15854.419332981108,828.99536,28.722818,830,1.0,28.861908000000003,0.99233466,15.725338,0.9987896,8.571976,,1.0048546,1.0048354,8.56015,8.565311,15.807039999999999,16600,15.807039999999999
830,10.431128,8.062066999999999,0.11,9.350508236955037,9.542935,,,8.516658,1.0,15898.604494810104,829.9955,28.740227,831,1.0,28.879225,0.99233466,15.717896,0.9987912,8.571935,,1.0048487,1.0048354,8.560091,8.511225,15.807039999999999,16620,15.807039999999999
831,10.432837,8.060864,0.11,9.407193308349736,11.848685000000001,,,8.516718,1.0,15942.807156562805,830.9954,28.757616,832,1.0,28.896534000000003,0.99233466,15.713245,0.9987925999999999,8.571961,,1.004843,1.0048354,8.560099000000001,8.565722000000001,15.807039999999999,16640,15.807039999999999
832,10.438478,8.059664,0.11,9.359033694358972,15.127652,,,8.516722999999999,1.0,15990.027048826218,831.9955,28.775,833,1.0,28.913832,0.99233466,15.712542000000001,0.9987940999999999,8.571933,,1.0048373,1.0048286,8.560051,8.520685,15.807039999999999,16660,15.807039999999999
833,10.442034,8.058464,0.11,9.306870890753842,13.398384,,,8.516675,1.0,16021.775822639464,832.9955,28.792368,834,1.0,28.931122,0.99233466,15.709764499999999,0.99879557,8.571852,,1.0048316,1.0048219,8.559952000000001,8.477547999999999,15.807039999999999,16680,15.807039999999999
834,10.44415,8.057265,0.11,9.418851574658444,12.205016,,,8.516745,1.0,16055.566858530045,833.99554,28.80973,835,1.0,28.948399,0.99233466,15.7055645,0.99879706,8.571888000000001,,1.0048257,1.0048057,8.559969,8.574288000000001,15.807039999999999,16700,15.807039999999999
835,10.452202,8.056068,0.11,9.389913758547896,17.170536,,,8.516783,1.0,16090.55841088295,834.99536,28.827071999999998,836,1.0,28.965666,0.99233466,15.707316,0.99879825,8.571893,,1.00482,1.0048027,8.559956,8.548558,15.807039999999999,16720,15.807039999999999
836,10.461113000000001,8.054872999999999,0.11,9.371233770555273,17.905167000000002,,,8.516803999999999,1.0,16130.835205316544,835.9952400000001,28.844406,837,1.0,28.982924,0.99233466,15.709939000000002,0.99879956,8.571881,,1.0048143,1.0047951,8.559924,8.534299,15.807039999999999,16740,15.807039999999999
837,10.463088,8.053678999999999,0.11,9.339329664946627,12.1118,,,8.516789,1.0,16163.33277797699,836.9951,28.861734000000002,838,1.0,29.000168,0.99233466,15.705645,0.9988009,8.571833999999999,,1.0048085,1.0047921999999998,8.559859,8.505042,15.807039999999999,16760,15.807039999999999
838,10.471866,8.052486,0.11,9.385835837137234,17.822939,,,8.516824,1.0,16211.789635419846,837.9952,28.879054999999997,839,1.0,29.017403,0.99233466,15.708167000000001,0.99880236,8.571835,,1.0048027,1.0047951,8.559841,8.544555,15.807039999999999,16780,15.807039999999999
839,10.480345,8.051295,0.11,9.420321255355915,17.588663,,,8.516893,1.0,16245.529793739319,838.9951,28.896368,840,1.0,29.034622,0.99233466,15.710403,0.99880373,8.571872,,1.004797,1.0047951,8.55986,8.575603,15.807039999999999,16800,15.807039999999999
840,10.485180999999999,8.050106,0.11,9.3073278535897,14.543669,,,8.516841000000001,1.0,16284.112643718718,839.99506,28.913666,841,1.0,29.051835999999998,0.99233466,15.709017000000001,0.99880505,8.571786,,1.0047913,1.0047846,8.559757000000001,8.473523,15.807039999999999,16820,15.807039999999999
841,10.494055,8.048917999999999,0.11,9.401097757245227,17.951286,,,8.516892,1.0,16328.028079748154,840.9949,28.930947999999997,842,1.0,29.06904,0.99233466,15.711678,0.99880624,8.571805,,1.0047854999999999,1.0047683,8.559757000000001,8.559913,15.807039999999999,16840,15.807039999999999
842,10.506662,8.04773,0.11,9.351650012888213,21.118145000000002,,,8.51689,1.0,16367.083582878113,841.9948,28.948221000000004,843,1.0,29.086237,0.99233466,15.71809,0.9988075999999999,8.571769,,1.0047798000000001,1.0047644,8.559704,8.514871000000001,15.807039999999999,16860,15.807039999999999
843,10.509639,8.046545,0.11,9.373520288728725,13.014413000000001,,,8.516912,1.0,16408.29665517807,842.9948,28.965490000000003,844,1.0,29.10342,0.99233466,15.714885999999998,0.99880904,8.571759,,1.004774,1.00475,8.559675,8.535454,15.807039999999999,16880,15.807039999999999
844,10.50826,8.045361,0.11,9.24541597188436,9.339113000000001,,,8.516799,1.0,16443.567007303238,843.9949,28.982746000000002,845,1.0,29.120597999999998,0.99233466,15.707338,0.9988104999999999,8.571613000000001,,1.0047683,1.0047549,8.559511,8.420996,15.807039999999999,16900,15.807039999999999
845,10.51882,8.044178,0.11,9.368768744808197,19.438406,,,8.516811,1.0,16488.93622636795,844.9949,28.999992,846,1.0,29.137762,0.99233466,15.711745,0.9988119000000001,8.571593,,1.0047625,1.0047491,8.559475,8.528489,15.807039999999999,16920,15.807039999999999
846,10.520747,8.042996,0.11,9.411051897531738,12.146028999999999,,,8.516872,1.0,16530.767127752304,845.9948,29.017221000000003,847,1.0,29.15492,0.99233466,15.707535,0.9988132,8.571622,,1.0047568,1.0047452,8.559485,8.568401,15.807039999999999,16940,15.807039999999999
847,10.522673,8.041817,0.11,9.382807521212893,12.148106,,,8.516908,1.0,16567.42972254753,846.995,29.034456,848,1.0,29.172064000000002,0.99233466,15.703337,0.9988149,8.571625,,1.004751,1.0047328000000002,8.559469,8.5456505,15.807039999999999,16960,15.807039999999999
848,10.529742,8.040638000000001,0.11,9.363064668644563,16.519424,,,8.516915,1.0,16620.048876523968,847.995,29.05167,849,1.0,29.1892,0.99233466,15.704297,0.99881625,8.5716,,1.0047462,1.0047376000000001,8.559426,8.522908000000001,15.807039999999999,16980,15.807039999999999
849,10.532696000000001,8.039461,0.11,9.397245825264683,13.035164,,,8.516959,1.0,16661.080921411514,848.995,29.068873999999997,850,1.0,29.206326,0.99233466,15.701154999999998,0.9988176,8.571611,,1.0047414000000001,1.0047232,8.55942,8.554501,15.807039999999999,17000,15.807039999999999
850,10.538863000000001,8.038285,0.11,9.391253544709867,15.777231,,,8.517000000000001,1.0,16699.723421096798,849.99506,29.086073,851,1.0,29.223438,0.99233466,15.701243,0.9988190999999998,8.57162,,1.0047357,1.0047328000000002,8.559411,8.551559,15.807039999999999,17020,15.807039999999999
851,10.546641000000001,8.03711,0.11,9.378118896803867,17.161066,,,8.517027,1.0,16748.63710641861,850.99506,29.103258,852,1.0,29.240543,0.99233466,15.702955,0.9988205,8.571614,,1.00473,1.0047108,8.559388,8.539769999999999,15.807039999999999,17040,15.807039999999999
852,10.553242,8.035936999999999,0.11,9.32672452273075,16.172829999999998,,,8.516998,1.0,16792.976473808292,851.99506,29.120432,853,1.0,29.257639,0.99233466,15.703505499999999,0.99882185,8.571553,,1.0047241,1.0047203000000002,8.559308999999999,8.492486,15.807039999999999,17060,15.807039999999999
853,10.559827,8.034766000000001,0.11,9.389184380469606,16.171183,,,8.517038000000001,1.0,16837.365371465683,852.99506,29.137596000000002,854,1.0,29.274722999999998,0.99233466,15.704051000000002,0.9988232,8.571561,,1.0047184,1.004707,8.559301,8.552214999999999,15.807039999999999,17080,15.807039999999999
854,10.564761,8.033596000000001,0.11,9.373592891481316,14.774891,,,8.517057000000001,1.0,16878.556606531147,853.9951,29.15475,855,1.0,29.2918,0.99233466,15.702963,0.9988246999999999,8.571548,,1.0047127,1.0047030000000001,8.55927,8.53249,15.807039999999999,17100,15.807039999999999
855,10.565416,8.032427,0.11,9.40968946810832,11.120561,,,8.51712,1.0,16921.68507051468,854.9951,29.171894,856,1.0,29.308865,0.99233466,15.697607999999999,0.9988261,8.571579,,1.004707,1.0046878000000001,8.559284,8.5714035,15.807039999999999,17120,15.807039999999999
856,10.574156,8.031260000000001,0.11,9.35314376118166,18.05024,,,8.51712,1.0,16969.45602226257,855.9952400000001,29.189037,857,1.0,29.325915999999996,0.99233466,15.700351999999999,0.9988276,8.571547500000001,,1.0047011000000001,1.0046954,8.559234,8.516453,15.807039999999999,17140,15.807039999999999
857,10.588351,8.030092999999999,0.11,9.36409775085082,22.749352,,,8.517132,1.0,17016.62797665596,856.9951,29.206158000000002,858,1.0,29.342959999999998,0.99233466,15.708567000000002,0.9988288000000001,8.571527,,1.0046973,1.0046802,8.5591955,8.526848,15.807039999999999,17160,15.807039999999999
