,Iteration,LQGsigma,IWLastEpisode,DenMISELogFirst,TimestepsSoFar,LQGmu01,IWMax,ReturnMin,DenMISEMeanLog,Bound,SqrtESSClassic,LQGmu1,IWNorm1,target_sum_log_mean,MISE,ReturnMean,ReturnLastEpisode,IWMean,ReturnAbsMax,DenMISELogLast,TimeElapsed,ReturnMax,ReturnStepMax,IWNorm2,IWFirstEpisode,URet,IWMin
816,817,0.11,1.0721735000000001,9.116451,16340,1.0,1.0721909,,15.401479,10.381093,27.586231,1.0,815.92786,-63.715862,8.5157995,9.031784,8.521945,0.9986877000000001,17.15214,11.6434555,15420.030212402344,17.15214,0.999999,29.577358,,9.36281680976171,
817,818,0.11,1.0720732,9.115229,16360,1.0,1.0720967,,15.400276999999999,10.379942,27.604351,1.0,816.928,-63.62025500000001,8.515873,9.03122,8.571186,0.9986895,17.15214,14.422137,15457.329241037369,17.15214,0.999999,29.594175,,9.412832339100673,
818,819,0.11,1.0719925,9.114007,16380,1.0,1.0720017,,15.397441,10.378689,27.62245,1.0,817.92786,-63.52652,8.515841499999999,9.030562,8.491728,0.9986908999999999,17.15214,13.078016,15497.991419792175,17.15214,0.999999,29.610981,,9.330243366199314,
819,820,0.11,1.0719005,9.112786,16400,1.0,1.0719076,,15.399219,10.377441000000001,27.640556,1.0,818.9281599999999,-63.428406,8.515814,9.029909,8.49496,0.99869287,17.15214,16.856384,15533.220841407776,17.15214,0.999999,29.627775,,9.334863523968249,
820,821,0.11,1.0718063999999998,9.1115675,16420,1.0,1.0718147,,15.393228,10.376218,27.658634000000003,1.0,819.9281599999999,-63.3383,8.515807,9.029276,8.510548,0.9986944999999999,17.15214,10.482924,15573.75385093689,17.15214,0.999999,29.644564000000003,,9.34434510260336,
821,822,0.11,1.0717103000000001,9.110351,16440,1.0,1.0717206,,15.395826000000001,10.375022,27.676699,1.0,820.9281,-63.239830000000005,8.515825,9.028667,8.529187,0.99869597,17.15214,17.529358,15619.194636821749,17.15214,0.999999,29.661345,,9.368992502457912,
822,823,0.11,1.071604,9.109135,16460,1.0,1.0716265,,15.397203,10.373841,27.694763000000002,1.0,821.92834,-63.14281999999999,8.515858,9.028075999999999,8.541106,0.9986978999999999,17.15214,16.53144,15655.411458015442,17.15214,0.999999,29.678114,,9.383490777917146,
823,824,0.11,1.0715172,9.107921000000001,16480,1.0,1.0715344999999998,,15.397201,10.372701,27.712818,1.0,822.9284700000001,-63.047424,8.515927,9.027519,8.569358,0.9986995999999999,17.15214,15.394373000000002,15690.319531202316,17.15214,0.999999,29.694868,,9.411880649568596,
824,825,0.11,1.0714283000000002,9.106708,16500,1.0,1.0714406,,15.393245,10.371602000000001,27.730847999999998,1.0,823.9286,-62.95621,8.516036,9.027000000000001,8.599628,0.99870133,17.15214,12.136519,15728.361685276033,17.15214,0.999999,29.711626000000003,,9.44793320007432,
825,826,0.11,1.0713261,9.105496,16520,1.0,1.0713485,,15.393992,10.370381,27.748875,1.0,824.9287,-62.860523,8.516021,9.026367,8.504211,0.99870306,17.15214,16.010855,15772.07533288002,17.15214,0.999999,29.728367,,9.340543483461676,
826,827,0.11,1.0712363,9.104286,16540,1.0,1.0712566000000001,,15.399513,10.369139,27.766888,1.0,825.9287,-62.76029200000001,8.515981,9.025712,8.484983,0.9987046,17.15214,19.963079999999998,15813.247381925583,17.15214,0.999999,29.745094,,9.320165260803144,
827,828,0.11,1.0711545,9.103078,16560,1.0,1.0711636999999998,,15.39449,10.367968,27.784891,1.0,826.92883,-62.670837,8.516010000000001,9.025125,8.53918,0.99870634,17.15214,11.240557,15851.707586526867,17.15214,0.999999,29.761815999999996,,9.380409548234846,
828,829,0.11,1.0710543,9.101871000000001,16580,1.0,1.0710716999999998,,15.397571,10.366731,27.802874,1.0,827.92883,-62.573505000000004,8.515972,9.024475,8.486378,0.9987079,17.15214,17.948832,15889.315521240234,17.15214,0.999999,29.778534000000004,,9.320752360824109,
829,830,0.11,1.0709604,9.100665,16600,1.0,1.0709808,,15.395572,10.365599000000001,27.820853999999997,1.0,828.92896,-62.481476,8.516036,9.023922,8.565311,0.99870956,17.15214,13.73975,15937.306924819946,17.15214,0.999999,29.795237,,9.409189718230078,
830,831,0.11,1.0708736,9.099461,16620,1.0,1.0708889,,15.388451000000002,10.364399,27.838820000000002,1.0,829.92896,-62.3948,8.516029,9.023305,8.511225,0.9987110999999999,17.15214,9.479284,15978.013743162155,17.15214,0.999999,29.81193,,9.350508236955037,
831,832,0.11,1.0707898,9.098258,16640,1.0,1.070797,,15.384115,10.363273,27.856771000000002,1.0,830.9291,-62.30556,8.516094,9.022755,8.565722000000001,0.99871284,17.15214,11.785112,16013.228200674055,17.15214,0.999999,29.82862,,9.407193308349736,
832,833,0.11,1.070697,9.097057000000001,16660,1.0,1.0707072,,15.383732,10.362086999999999,27.874725,1.0,831.9293,-62.212596999999995,8.516099,9.022153,8.520685,0.9987147,17.15214,15.064159,16051.321420431135,17.15214,0.999999,29.845292999999998,,9.359033694358972,
833,834,0.11,1.0706071000000001,9.095858,16680,1.0,1.0706153,,15.381272000000001,10.360852000000001,27.892653000000003,1.0,832.92944,-62.121933,8.51605,9.0215,8.477547999999999,0.99871635,17.15214,13.334969000000001,16093.80070447922,17.15214,0.999999,29.861967,,9.306870890753842,
834,835,0.11,1.0705049999999998,9.094659,16700,1.0,1.0705254,,15.377392,10.359742,27.910576000000002,1.0,833.9295,-62.03291,8.516125,9.020964,8.574288000000001,0.99871796,17.15214,12.141680000000001,16141.333546161653,17.15214,0.999999,29.87862,,9.418851574658444,
835,836,0.11,1.0704192,9.093461999999999,16720,1.0,1.0704354999999999,,15.37946,10.358603,27.928478000000002,1.0,834.92944,-61.938164,8.516167,9.020398,8.548558,0.99871945,17.15214,17.107277,16175.17208480835,17.15214,0.999999,29.895271,,9.389913758547896,
836,837,0.11,1.0703254,9.092267,16740,1.0,1.0703458000000001,,15.3824,10.357445,27.946377000000002,1.0,835.92957,-61.842766000000005,8.51619,9.019817,8.534299,0.9987210999999999,17.15214,17.841988,16217.137920856478,17.15214,0.999999,29.911913000000002,,9.371233770555273,
837,838,0.11,1.0702386000000002,9.091073,16760,1.0,1.0702559,,15.378419000000001,10.356253,27.964261999999998,1.0,836.9297,-61.754509999999996,8.516175,9.019204,8.505042,0.9987228000000001,17.15214,12.048699000000001,16256.668845415117,17.15214,0.999999,29.928545,,9.339329664946627,
838,839,0.11,1.0701558999999998,9.08988,16780,1.0,1.0701661,,15.381257000000002,10.355113000000001,27.982138,1.0,837.92975,-61.659653000000006,8.516211,9.018638000000001,8.544555,0.9987244000000001,17.15214,17.759918,16296.419113874435,17.15214,0.999999,29.945165999999997,,9.385835837137234,
839,840,0.11,1.0700742,9.088689,16800,1.0,1.0700763,,15.383807999999998,10.354016,27.999994,1.0,838.9297,-61.565304000000005,8.516287,9.01811,8.575603,0.99872583,17.15214,17.525719,16331.772535562517,17.15214,0.999999,29.961779999999997,,9.420321255355915,
840,841,0.11,1.0699803999999997,9.087499000000001,16820,1.0,1.0699865,,15.382732999999998,10.352791999999999,28.017846999999996,1.0,839.9299,-61.474804000000006,8.516233,9.017463000000001,8.473523,0.99872756,17.15214,14.480801999999999,16368.938230514526,17.15214,0.999999,29.978388,,9.3073278535897,
841,842,0.11,1.0698803999999997,9.086310000000001,16840,1.0,1.0698987,,15.385708,10.351677,28.035694,1.0,840.93005,-61.380466000000006,8.516288000000001,9.016919,8.559913,0.9987292999999999,17.15214,17.888496,16407.49811959267,17.15214,0.999999,29.994978000000003,,9.401097757245227,
842,843,0.11,1.0697967,9.085124,16860,1.0,1.069809,,15.392432000000001,10.350508,28.053520000000002,1.0,841.93005,-61.282593000000006,8.516285,9.016323,8.514871000000001,0.9987308000000001,17.15214,21.055429999999998,16457.84231519699,17.15214,0.999999,30.011566,,9.351650012888213,
843,844,0.11,1.0696968,9.083938999999999,16880,1.0,1.0697212,,15.389539000000001,10.34937,28.071331,1.0,842.93005,-61.194556999999996,8.516311,9.015755,8.535454,0.99873227,17.15214,12.9517765,16498.319113016132,17.15214,0.999999,30.028146999999997,,9.373520288728725,
844,845,0.11,1.0696172,9.082754,16900,1.0,1.0696335,,15.382301000000002,10.348085000000001,28.089140000000004,1.0,843.93024,-61.11108,8.516189,9.015051,8.420996,0.998734,17.15214,9.276556,16533.27560043335,17.15214,0.999999,30.044715999999998,,9.24541597188436,
845,846,0.11,1.0695313999999998,9.081572,16920,1.0,1.0695448,,15.387020999999999,10.346942,28.10694,1.0,844.9304,-61.015865000000005,8.516205000000001,9.014475,8.528489,0.9987357,17.15214,19.375923,16584.122214078903,17.15214,0.999999,30.061273999999997,,9.368768744808197,
846,847,0.11,1.0694427,9.08039,16940,1.0,1.0694569999999999,,15.383120000000002,10.34585,28.124717999999998,1.0,845.9304,-60.929485,8.516271000000001,9.013948,8.568401,0.9987372,17.15214,12.083625999999999,16629.48970937729,17.15214,0.999999,30.077827000000003,,9.411051897531738,
847,848,0.11,1.069351,9.07921,16960,1.0,1.0693704,,15.379229999999998,10.344732,28.142496,1.0,846.9305400000001,-60.8433,8.516308,9.013396,8.5456505,0.9987388,17.15214,12.085775,16665.802062749863,17.15214,0.999999,30.094364000000002,,9.382807521212893,
848,849,0.11,1.0692743999999998,9.078032,16980,1.0,1.0692827,,15.380498000000001,10.343588,28.160255,1.0,847.9305400000001,-60.75216999999999,8.516316,9.012818,8.522908000000001,0.9987403,17.15214,16.45717,16710.208624601364,17.15214,0.999999,30.110896999999998,,9.363064668644563,
849,850,0.11,1.0691776000000002,9.076855,17000,1.0,1.0691948999999998,,15.377664999999999,10.342483999999999,28.178005,1.0,848.93066,-60.66536,8.516364,9.0122795,8.554501,0.998742,17.15214,12.972986,16757.989110946655,17.15214,0.999999,30.127421999999996,,9.397245825264683,
850,851,0.11,1.0691042,9.075679,17020,1.0,1.0691073,,15.378058,10.341380000000001,28.195744,1.0,849.9307,-60.575527,8.516409,9.011738000000001,8.551559,0.99874353,17.15214,15.715132,16797.86237835884,17.15214,0.999999,30.143938000000002,,9.391253544709867,
851,852,0.11,1.0690031999999998,9.074504,17040,1.0,1.0690216000000001,,15.380076999999998,10.340261,28.213473999999998,1.0,850.9309,-60.484283,8.516438,9.011184,8.539769999999999,0.9987451999999999,17.15214,17.09904,16840.87622833252,17.15214,0.999999,30.160444000000002,,9.378118896803867,
852,853,0.11,1.068934,9.073331,17060,1.0,1.0689349,,15.380932999999999,10.339088,28.231185999999997,1.0,851.9309,-60.39441,8.516408,9.010576,8.492486,0.9987466999999999,17.15214,16.110878,16886.653395175934,17.15214,0.999999,30.176942999999998,,9.32672452273075,
853,854,0.11,1.0688381,9.07216,17080,1.0,1.0688483999999998,,15.3817835,10.33799,28.248897999999997,1.0,852.93115,-60.30475,8.516453,9.010039,8.552214999999999,0.9987484000000001,17.15214,16.109306,16935.834989786148,17.15214,0.999999,30.193432,,9.389184380469606,
854,855,0.11,1.0687546,9.07099,17100,1.0,1.0687627,,15.381001000000001,10.336871,28.26659,1.0,853.9312,-60.216927,8.516474,9.00948,8.53249,0.99875,17.15214,14.713089000000002,16970.500761032104,17.15214,0.999999,30.209913,,9.373592891481316,
855,856,0.11,1.0686578000000002,9.06982,17120,1.0,1.0686771000000002,,15.375948999999999,10.3358,28.284273,1.0,854.9313,-60.133582999999994,8.516541499999999,9.008968,8.5714035,0.99875146,17.15214,11.058834,17009.128887891766,17.15214,0.999999,30.226383000000002,,9.40968946810832,
856,857,0.11,1.0685854,9.068653,17140,1.0,1.0685915000000001,,15.378998000000001,10.334665,28.301940000000002,1.0,855.9313,-60.042347,8.516541499999999,9.008394000000001,8.516453,0.99875295,17.15214,17.988588,17050.797914266586,17.15214,0.999999,30.242846999999998,,9.35314376118166,
857,858,0.11,1.0684916000000002,9.067487,17160,1.0,1.0685059,,15.387513,10.333544,28.319609000000003,1.0,856.9315,-59.94585,8.516555,9.007833,8.526848,0.9987546999999999,17.15214,22.687773,17088.36043548584,17.15214,0.999999,30.2593,,9.36409775085082,
858,859,0.11,1.0683993999999999,9.066321,17180,1.0,1.0684203,,15.375103,10.332477,28.337253999999998,1.0,857.93146,-59.87048299999999,8.516619,9.00732,8.567883,0.99875605,17.15214,4.727936,17122.484092950817,17.15214,0.999999,30.275745,,9.409958278715127,
859,860,0.11,1.0683184,9.065158,17200,1.0,1.0683358,,15.376747,10.331355,28.354896999999998,1.0,858.93164,-59.78126999999999,8.516627,9.006758999999999,8.524047999999999,0.9987577,17.15214,16.789398000000002,17165.450540542606,17.15214,0.999999,30.292181,,9.360270693719617,
860,861,0.11,1.0682338,9.063996000000001,17220,1.0,1.0682511000000001,,15.371141,10.330322,28.372528000000003,1.0,859.9317599999999,-59.699505,8.516722,9.006279,8.593779,0.9987593000000001,17.15214,10.552432000000001,17199.200855970383,17.15214,0.999999,30.308605,,9.440231088661527,
861,862,0.11,1.0681615,9.062836,17240,1.0,1.0681666,,15.372874,10.329221,28.390137,1.0,860.9317599999999,-59.610606999999995,8.516746000000001,9.005732,8.534241,0.99876076,17.15214,16.866344,17238.878980636597,17.15214,0.999999,30.325031,,9.371955173757774,
862,863,0.11,1.0680729,9.061676,17260,1.0,1.0680821000000003,,15.369692,10.328139,28.407746999999997,1.0,861.93195,-59.526825,8.516788,9.005203999999999,8.550493,0.99876237,17.15214,12.627139,17281.130514621735,17.15214,0.999999,30.341440000000002,,9.388320435242406,
863,864,0.11,1.0679862,9.060518,17280,1.0,1.0679985,,15.367598999999998,10.32698,28.425344,1.0,862.93207,-59.442145999999994,8.516749,9.004603,8.486781,0.998764,17.15214,13.563532,17330.23314356804,17.15214,0.999999,30.357840000000003,,9.322067310050674,
864,865,0.11,1.0678905,9.059361,17300,1.0,1.067915,,15.3738785,10.325904,28.442923999999998,1.0,863.932,-59.349304000000004,8.516792,9.004081,8.552155,0.99876535,17.15214,20.800922,17376.083643198013,17.15214,0.999999,30.374233,,9.393088379670584,
865,866,0.11,1.0678203000000002,9.058206,17320,1.0,1.0678303999999998,,15.374004999999999,10.324808,28.460495,1.0,864.932,-59.26282,8.516813,9.003537,8.533128,0.9987668,17.15214,15.483757999999998,17428.954116106033,17.15214,0.999999,30.390617,,9.372546222036917,
866,867,0.11,1.0677297,9.057052,17340,1.0,1.0677458999999998,,15.379091,10.323683,28.478061999999998,1.0,865.9322,-59.171569999999996,8.516803999999999,9.002967,8.508738000000001,0.9987684000000001,17.15214,19.784822,17468.147531747818,17.15214,0.999999,30.406992,,9.346310935669482,
867,868,0.11,1.0676441,9.055899,17360,1.0,1.0676633999999998,,15.379684,10.322582,28.495619,1.0,866.9324,-59.08501,8.516816,9.002419999999999,8.528119,0.99877,17.15214,15.896147000000001,17506.07816195488,17.15214,0.999999,30.423357,,9.368094158633637,
868,869,0.11,1.0675748999999999,9.054748,17380,1.0,1.067581,,15.382079999999998,10.321497,28.513159,1.0,867.9324300000001,-58.996853,8.516842,9.001884,8.536843,0.9987715,17.15214,17.462626999999998,17548.755918741226,17.15214,0.999999,30.439714000000002,,9.37710554219784,
869,870,0.11,1.0674813,9.053597,17400,1.0,1.0674975,,15.378598,10.320451,28.53068,1.0,868.9324,-58.914764,8.516903999999998,9.001385,8.567505,0.99877286,17.15214,12.353941,17602.756253004074,17.15214,0.999999,30.45607,,9.409490056762557,
870,871,0.11,1.0673916,9.052449000000001,17420,1.0,1.0674139999999999,,15.384095,10.319315,28.548204,1.0,869.93256,-58.823890000000006,8.516875,9.000802,8.494086,0.99877447,17.15214,20.167614,17651.745898246765,17.15214,0.999999,30.472408,,9.330157601373207,
871,872,0.11,1.0673255,9.051300999999999,17440,1.0,1.0673326,,15.384526000000001,10.318206,28.56571,1.0,870.93256,-58.738285,8.5168705,9.00024,8.511605,0.99877584,17.15214,15.760119,17692.665110588074,17.15214,0.999999,30.488740000000004,,9.352013116899595,
872,873,0.11,1.0672501,9.050156,17460,1.0,1.0672501,,15.382223999999999,10.317114,28.583209999999998,1.0,871.9326,-58.655605,8.516882,8.999699,8.527280000000001,0.99877733,17.15214,13.376667999999999,17735.820676088333,17.15214,0.999999,30.505062,,9.366432573940696,
873,874,0.11,1.0671453000000002,9.04901,17480,1.0,1.0671678,,15.381241000000001,10.316005,28.6007,1.0,872.93286,-58.5718,8.516873,8.999138,8.508652,0.9987790000000001,17.15214,14.523518,17780.190470933914,17.15214,0.999999,30.521380999999998,,9.344810781580085,
874,875,0.11,1.0670639,9.047867,17500,1.0,1.0670863000000002,,15.381091,10.314961,28.618177000000003,1.0,873.9328,-58.487354,8.516929,8.998639,8.56353,0.99878037,17.15214,15.25402,17826.29966521263,17.15214,0.999999,30.537682,,9.40955692958811,
875,876,0.11,1.0669978,9.046724000000001,17520,1.0,1.0670049,,15.375471,10.313914,28.635642999999998,1.0,874.933,-58.408577,8.516978,8.998136,8.556989999999999,0.9987819,17.15214,10.457995,17874.803429842,17.15214,0.999999,30.553984000000003,,9.400326073171758,
876,877,0.11,1.0669062,9.045584,17540,1.0,1.0669235000000001,,15.373494,10.312805,28.653097,1.0,875.9329,-58.32634399999999,8.516964,8.997575,8.506332,0.9987833,17.15214,13.642973999999999,17917.258895874023,17.15214,0.999999,30.57027,,9.341050300079257,
877,878,0.11,1.0668268,9.044444,17560,1.0,1.0668421000000001,,15.369763,10.311708,28.670541999999998,1.0,876.933,-58.246063,8.516959,8.997022,8.512056,0.9987847,17.15214,12.098419,17963.556671380997,17.15214,0.999999,30.586552,,9.348794186978164,
878,879,0.11,1.0667485,9.043305,17580,1.0,1.0667608,,15.37469,10.310597999999999,28.68798,1.0,877.9332,-58.157309999999995,8.51694,8.996459,8.501923,0.9987864,17.15214,19.702278,18011.945388555527,17.15214,0.999999,30.602825,,9.336847169776066,
879,880,0.11,1.0666733,9.042169,17600,1.0,1.0666794,,15.381006,10.309532,28.705399,1.0,878.9333,-58.067364000000005,8.516963,8.995935000000001,8.535533000000001,0.9987878000000001,17.15214,20.933556,18060.961154460907,17.15214,0.999999,30.619093,,9.37644833234017,
880,881,0.11,1.0665978999999999,9.041033,17620,1.0,1.066599,,15.377641,10.308413,28.722815,1.0,879.93335,-57.987280000000005,8.516931,8.99536,8.490015,0.99878925,17.15214,12.416469000000001,18099.614610433582,17.15214,0.999999,30.635345,,9.324989626107193,
881,882,0.11,1.0665135000000001,9.039899,17640,1.0,1.0665187,,15.369981,10.307289,28.74022,1.0,880.9335,-57.91169,8.5168915,8.994781,8.483931,0.9987908000000001,17.15214,8.623816,18146.85478925705,17.15214,0.999999,30.651591999999997,,9.319704623675593,
882,883,0.11,1.0664301,9.038766,17660,1.0,1.0664383,,15.366992999999999,10.306231,28.757607,1.0,881.93353,-57.831607999999996,8.516915,8.994263,8.537199000000001,0.99879223,17.15214,12.734691999999999,18189.04968237877,17.15214,0.999999,30.667834999999997,,9.378960333280409,
883,884,0.11,1.0663396,9.037633999999999,17680,1.0,1.066358,,15.370073999999999,10.305157000000001,28.774991999999997,1.0,882.93365,-57.745647,8.516923,8.993730000000001,8.523085,0.9987937,17.15214,18.09092,18228.12198019028,17.15214,0.999999,30.684063000000002,,9.361700449229767,
884,885,0.11,1.0662633,9.036503,17700,1.0,1.0662786,,15.368775,10.304062,28.792355999999998,1.0,883.93353,-57.66425699999999,8.516907000000002,8.993175500000001,8.503159,0.9987950000000001,17.15214,14.221642000000001,18273.052626132965,17.15214,0.999999,30.700284999999997,,9.33944861048157,
885,886,0.11,1.0661768999999999,9.035374000000001,17720,1.0,1.0661993,,15.371123999999998,10.302983,28.809721000000003,1.0,884.9337,-57.579403000000006,8.516905,8.992636,8.5153675,0.9987965,17.15214,17.451328,18317.64427638054,17.15214,0.999999,30.716496999999997,,9.353100465956864,
886,887,0.11,1.0661098,9.0342455,17740,1.0,1.066119,,15.367432,10.301893,28.827071999999998,1.0,885.93384,-57.500780000000006,8.51689,8.992086,8.505469999999999,0.998798,17.15214,12.09645,18365.48203921318,17.15214,0.999999,30.732702000000003,,9.343005684723883,
887,888,0.11,1.0660243999999999,9.033119000000001,17760,1.0,1.0660397,,15.3639,10.300814,28.844412,1.0,886.9339,-57.422180000000004,8.516883,8.991544000000001,8.510576,0.99879944,17.15214,12.2328,18408.615868806843,17.15214,0.999999,30.7489,,9.344271714972221,
888,889,0.11,1.0659379999999998,9.031994000000001,17780,1.0,1.0659604,,15.359735500000001,10.299746,28.861738,1.0,887.934,-57.344390000000004,8.516886,8.991014,8.519976,0.99880093,17.15214,11.663378,18442.417920589447,17.15214,0.999999,30.76509,,9.35745360023105,
889,890,0.11,1.0658735000000001,9.030869500000001,17800,1.0,1.0658821000000003,,15.351119,10.298641,28.879057,1.0,888.934,-57.27125,8.516850999999999,8.990447999999999,8.48715,0.99880224,17.15214,7.6912303,18492.58639073372,17.15214,0.999999,30.781270000000003,,9.322476511674743,
890,891,0.11,1.0657825,9.029746000000001,17820,1.0,1.0658028,,15.346186,10.297524000000001,28.89637,1.0,889.93427,-57.194603,8.516802,8.98987,8.476074,0.9988039000000001,17.15214,10.956007000000001,18525.774423360825,17.15214,0.999999,30.797441,,9.307285677801502,
891,892,0.11,1.0657174999999999,9.028625,17840,1.0,1.0657235,,15.336598,10.296446000000001,28.913662,1.0,890.9341400000001,-57.12279,8.516788499999999,8.989327000000001,8.5058,0.9988051,17.15214,6.798217299999999,18564.088993549347,17.15214,0.999999,30.813603999999998,,9.33930403216818,
892,893,0.11,1.065633,9.027503999999999,17860,1.0,1.0656463,,15.33491,10.295415,28.930952,1.0,891.9343,-57.04326999999999,8.516821,8.988828,8.542922,0.99880666,17.15214,13.829317999999999,18603.176411628723,17.15214,0.999999,30.829759999999997,,9.382065601908334,
893,894,0.11,1.0655549,9.026385000000001,17880,1.0,1.065567,,15.337554,10.29438,28.948225,1.0,892.9342,-56.959590000000006,8.516848,8.988325,8.538976,0.99880785,17.15214,17.699104000000002,18646.61248016357,17.15214,0.999999,30.845905,,9.380097508599047,
894,895,0.11,1.0654715,9.025267,17900,1.0,1.0654898000000002,,15.341029,10.293356,28.965491999999998,1.0,893.9343,-56.875267,8.516883,8.987831,8.546831,0.9988093000000001,17.15214,18.448036,18690.044405937195,17.15214,0.999999,30.862045000000002,,9.384664766482132,
895,896,0.11,1.0654044,9.02415,17920,1.0,1.0654116000000002,,15.342084,10.292330999999999,28.982753999999996,1.0,894.9345,-56.793544999999995,8.516915,8.987337,8.545135499999999,0.9988108,17.15214,16.287271,18734.36195635796,17.15214,0.999999,30.878173999999998,,9.384330708350523,
896,897,0.11,1.065315,9.023035,17940,1.0,1.0653343000000002,,15.346069,10.291336,28.999997999999998,1.0,895.9346,-56.709064,8.516976,8.986869,8.567492,0.99881226,17.15214,18.919937,18778.94607996941,17.15214,0.999999,30.894299,,9.40759215451174,
897,898,0.11,1.0652399,9.02192,17960,1.0,1.0652561000000003,,15.345796,10.290278,29.017231,1.0,896.9346,-56.62903000000001,8.516973,8.986342,8.514087,0.99881357,17.15214,15.101041,18821.881358146667,17.15214,0.999999,30.910412,,9.350675737681234,
898,899,0.11,1.0651739,9.020807000000001,17980,1.0,1.0651788999999998,,15.341122,10.289258,29.03446,1.0,897.9347,-56.553566000000004,8.517005000000001,8.985851,8.5442505,0.998815,17.15214,11.145779,18870.953320026398,17.15214,0.999999,30.926515999999996,,9.381350597765293,
899,900,0.11,1.0650997,9.019696000000001,18000,1.0,1.0651017,,15.342931,10.28819,29.051674,1.0,898.9347,-56.47180600000001,8.516987,8.985312,8.5012455,0.9988163000000001,17.15214,16.969366,18915.91109895706,17.15214,0.999999,30.942612,,9.338644637847775,
900,901,0.11,1.0650175,9.018585,18020,1.0,1.0650256,,15.342479,10.287144,29.068886,1.0,899.93494,-56.392480000000006,8.516989,8.984795,8.518880000000001,0.9988179,17.15214,14.937598999999999,18954.30950307846,17.15214,0.999999,30.9587,,9.353763631853573,
901,902,0.11,1.0649229,9.017476,18040,1.0,1.0649483,,15.344792000000002,10.286078999999999,29.08608,1.0,900.9350599999999,-56.31057,8.516972,8.984261,8.503255000000001,0.99881935,17.15214,17.430020000000003,18996.05159687996,17.15214,0.999999,30.974783000000002,,9.339977588006509,
902,903,0.11,1.0648488,9.016368,18060,1.0,1.0648721,,15.344841,10.285039,29.103270000000002,1.0,901.9351,-56.23109399999999,8.516975,8.983746,8.519214,0.9988207,17.15214,15.391305,19033.519769430157,17.15214,0.999999,30.990852,,9.358977387751523,
903,904,0.11,1.0647889,9.015262,18080,1.0,1.0647950000000002,,15.348293,10.283987,29.120435999999998,1.0,902.9350599999999,-56.148396,8.516966,8.983221,8.509269999999999,0.998822,17.15214,18.467164999999998,19074.040089607242,17.15214,0.999999,31.006921999999996,,9.345244746335016,
904,905,0.11,1.0647076000000002,9.014155,18100,1.0,1.0647198999999998,,15.347156,10.282961,29.137604,1.0,903.93524,-56.070457,8.516981,8.982719,8.529873,0.99882346,17.15214,14.317544,19104.749254703518,17.15214,0.999999,31.022978000000002,,9.367673821423052,
905,906,0.11,1.0646366000000003,9.013050999999999,18120,1.0,1.0646437,,15.344688,10.281933,29.154759999999996,1.0,904.9353,-55.99403,8.516993,8.982217,8.526703,0.99882483,17.15214,13.115513,19148.413924217224,17.15214,0.999999,31.039023999999998,,9.365464165494387,
906,907,0.11,1.0645573999999998,9.011949000000001,18140,1.0,1.0645676000000002,,15.347095000000001,10.280875,29.171903999999998,1.0,905.9353,-55.912903,8.516972,8.981684,8.49897,0.99882615,17.15214,17.525935999999998,19190.9971203804,17.15214,0.999999,31.055063,,9.333390343495546,
907,908,0.11,1.0644721000000001,9.010846,18160,1.0,1.0644924999999998,,15.349879999999999,10.279891000000001,29.189037,1.0,906.93536,-55.831566,8.517023,8.98122,8.561074000000001,0.9988275,17.15214,17.87991,19227.247410297394,17.15214,0.999999,31.071096,,9.401884557801816,
908,909,0.11,1.0644133,9.009746,18180,1.0,1.0644163,,15.3527565,10.278810499999999,29.206160999999998,1.0,907.9355,-55.75031,8.516976,8.980665,8.476778999999999,0.9988289,17.15214,17.963997,19270.11080479622,17.15214,0.999999,31.087121999999997,,9.309373204422606,
909,910,0.11,1.0643331,9.008646,18200,1.0,1.0643412,,15.351598000000001,10.277811999999999,29.223282,1.0,908.9357,-55.673267,8.51701,8.980189,8.546944,0.9988305000000001,17.15214,14.300059,19317.5906355381,17.15214,0.999999,31.103136,,9.388659838891892,
910,911,0.11,1.0642499,9.007548,18220,1.0,1.0642661,,15.346828,10.276812,29.240383,1.0,909.9356,-55.6,8.517039,8.979707000000001,8.540358,0.9988315999999999,17.15214,11.009105,19357.725557327267,17.15214,0.999999,31.11914,,9.383972742454189,
911,912,0.11,1.0641858999999998,9.006451,18240,1.0,1.0641909999999999,,15.352078,10.275838,29.257475,1.0,910.93567,-55.516884,8.517094,8.979252,8.565448,0.99883294,17.15214,20.134532999999998,19398.269186735157,17.15214,0.999999,31.135143,,9.408138017941557,
912,913,0.11,1.0640976,9.005355,18260,1.0,1.0641167999999999,,15.349924,10.27477,29.274563,1.0,911.9358,-55.44135,8.517052,8.9787035,8.478795,0.9988344000000001,17.15214,13.386641500000001,19433.54615163803,17.15214,0.999999,31.151133,,9.311529857001895,
913,914,0.11,1.0640235,9.00426,18280,1.0,1.0640417,,15.351659,10.273762,29.291636999999998,1.0,912.93585,-55.362095,8.517069000000001,8.978216,8.533866999999999,0.99883574,17.15214,16.935523999999997,19480.495424747467,17.15214,0.999999,31.167115999999996,,9.374044770285687,
914,915,0.11,1.0639484,9.003167,18300,1.0,1.0639668,,15.354619,10.272749000000001,29.308699,1.0,913.9359,-55.281780000000005,8.517078,8.977721,8.524847,0.99883705,17.15214,18.063244,19525.859853982925,17.15214,0.999999,31.183094,,9.365117672357524,
