,Iteration,DenMISEMeanLog,TimeElapsed,LQGsigma,ReturnAbsMax,IWFirstEpisode,DenMISELogFirst,IWNorm1,Bound,TimestepsSoFar,URet,IWMax,LQGmu1,DenMISELogLast,ReturnStepMax,ReturnMean,target_sum_log_mean,MISE,IWMin,LQGmu01,ReturnMax,ReturnLastEpisode,IWMean,IWNorm2,ReturnMin,IWLastEpisode,SqrtESSClassic
822,823,15.739195,6537.405777931213,0.11,15.807039999999999,,6.7985454,821.9987,10.17148,16460,9.383490777917146,1.0012290000000001,1.0,16.599392,0.99233466,8.5357895,14.372760999999999,8.516472,,1.0,15.807039999999999,8.541106,0.99878335,28.687953999999998,,1.0012062,28.653097
823,824,15.738857000000001,6552.350829362868,0.11,15.807039999999999,,6.797331,822.99866,10.170538,16480,9.411880649568596,1.0012271000000001,1.0,15.462238000000001,0.99233466,8.5358305,14.374085000000001,8.516536,,1.0,15.807039999999999,8.569358,0.9987848,28.705379999999998,,1.0012109,28.670538
824,825,15.734570999999999,6566.088660478593,0.11,15.807039999999999,,6.796117999999999,823.9988,10.169632,16500,9.44793320007432,1.0012252000000001,1.0,12.2043,0.99233466,8.535908000000001,14.371456,8.516636,,1.0,15.807039999999999,8.599628,0.9987864,28.722788,,1.0012128,28.68798
825,826,15.734986,6579.890011548997,0.11,15.807039999999999,,6.794906599999999,824.99866,10.168614,16520,9.340543483461676,1.0012243,1.0,16.078552,0.99233466,8.53587,14.373525,8.516622,,1.0,15.807039999999999,8.504211,0.9987877000000001,28.740191999999997,,1.0012004,28.705399
826,827,15.740179999999999,6595.696301698686,0.11,15.807039999999999,,6.793696400000001,825.99866,10.167575,16540,9.320165260803144,1.0012233,1.0,20.03069,0.99233466,8.535808,14.380367000000001,8.516583,,1.0,15.807039999999999,8.484983,0.9987891999999999,28.757586,,1.0012043,28.722809
827,828,15.734825,6611.7527787685385,0.11,15.807039999999999,,6.7924880000000005,826.9987,10.166604,16560,9.380409548234846,1.0012214,1.0,11.308083,0.99233466,8.535812,14.376657999999999,8.516612,,1.0,15.807039999999999,8.53918,0.99879074,28.774965,,1.0012119000000002,28.740215000000003
828,829,15.737575,6629.71359205246,0.11,15.807039999999999,,6.791281,827.99866,10.165569,16580,9.320752360824109,1.0012195,1.0,18.016273,0.99233466,8.535752,14.381048999999999,8.516575,,1.0,15.807039999999999,8.486378,0.9987921000000001,28.792340000000003,,1.0012023,28.757603000000003
829,830,15.735248,6646.356528759003,0.11,15.807039999999999,,6.790075999999999,828.9988,10.164631,16600,9.409189718230078,1.0012186,1.0,13.807107,0.99233466,8.535789,14.380358,8.516633,,1.0,15.807039999999999,8.565311,0.9987937,28.809697999999997,,1.0011995,28.774990000000003
830,831,15.727798000000002,6663.241442441939,0.11,15.807039999999999,,6.7888720000000005,829.9987,10.16363,16620,9.350508236955037,1.0012176,1.0,9.546555999999999,0.99233466,8.535758999999999,14.374544,8.516625999999999,,1.0,15.807039999999999,8.511225,0.9987950999999999,28.82705,,1.0012033,28.792358
831,832,15.723139000000002,6679.40540599823,0.11,15.807039999999999,,6.7876687,830.9987,10.162696,16640,9.407193308349736,1.0012157,1.0,11.852302,0.99233466,8.535795,14.371514000000001,8.516685,,1.0,15.807039999999999,8.565722000000001,0.9987965,28.844387,,1.0012081,28.809721000000003
832,833,15.722426,6694.694612741469,0.11,15.807039999999999,,6.786467599999999,831.9988,10.161711,16660,9.359033694358972,1.0012138000000002,1.0,15.131264000000002,0.99233466,8.535776,14.372426999999998,8.516689999999999,,1.0,15.807039999999999,8.520685,0.9987981,28.861715000000004,,1.0012062,28.827074
833,834,15.719643,6710.4187116622925,0.11,15.807039999999999,,6.785267999999999,832.9988,10.160675,16680,9.306870890753842,1.0012119000000002,1.0,13.401992000000002,0.99233466,8.5357065,14.371264000000002,8.516644,,1.0,15.807039999999999,8.477547999999999,0.9987995000000001,28.879038,,1.0012033,28.844409999999996
834,835,15.715437,6727.284280061723,0.11,15.807039999999999,,6.784069500000001,833.9987,10.159757,16700,9.418851574658444,1.0012119000000002,1.0,12.20862,0.99233466,8.535752,14.368676,8.516712,,1.0,15.807039999999999,8.574288000000001,0.9988009,28.896345,,1.0011908999999999,28.861735999999997
835,836,15.717181,6743.557148933411,0.11,15.807039999999999,,6.7828726999999995,834.9988,10.15881,16720,9.389913758547896,1.00121,1.0,17.174135,0.99233466,8.5357685,14.372032999999998,8.51675,,1.0,15.807039999999999,8.548558,0.99880236,28.913643,,1.0011927999999999,28.879059
836,837,15.719798,6759.028316259383,0.11,15.807039999999999,,6.7816772,835.99866,10.157846000000001,16740,9.371233770555273,1.0012081,1.0,17.908762,0.99233466,8.535767,14.37626,8.51677,,1.0,15.807039999999999,8.534299,0.9988037000000001,28.930931,,1.0011889999999999,28.896362
837,838,15.715495,6774.616645574571,0.11,15.807039999999999,,6.780483199999999,836.9988,10.156852,16760,9.339329664946627,1.0012071,1.0,12.115391,0.99233466,8.535729,14.373565,8.516758,,1.0,15.807039999999999,8.505042,0.9988052,28.948208,,1.0011908999999999,28.913666
838,839,15.718010000000001,6790.213876724243,0.11,15.807039999999999,,6.779290700000001,837.99866,10.155905,16780,9.385835837137234,1.0012062,1.0,17.826527,0.99233466,8.535739999999999,14.377682,8.51679,,1.0,15.807039999999999,8.544555,0.9988065,28.965475,,1.0011966,28.930947999999997
839,840,15.720241,6806.125400781632,0.11,15.807039999999999,,6.7780995,838.9988,10.154997,16800,9.420321255355915,1.0012043,1.0,17.592245000000002,0.99233466,8.535788,14.381510999999998,8.516861,,1.0,15.807039999999999,8.575603,0.9988081,28.982733000000003,,1.0012023,28.948228999999998
840,841,15.7188425,6822.478483200073,0.11,15.807039999999999,,6.776910000000001,839.9988,10.153969,16820,9.3073278535897,1.0012023,1.0,14.547246,0.99233466,8.535713000000001,14.381707999999998,8.516809,,1.0,15.807039999999999,8.473523,0.9988094999999999,28.999977,,1.0011966,28.965497999999997
841,842,15.721498,6838.325854063033,0.11,15.807039999999999,,6.775721000000001,840.9987,10.153046,16840,9.401097757245227,1.0012023,1.0,17.95486,0.99233466,8.535741999999999,14.385953,8.516861,,1.0,15.807039999999999,8.559913,0.9988108,29.017215999999998,,1.0011833,28.98275
842,843,15.727901000000001,6855.097860097884,0.11,15.807039999999999,,6.774534,841.9988,10.15207,16860,9.351650012888213,1.0012004,1.0,21.121714,0.99233466,8.535718,14.393945,8.516859,,1.0,15.807039999999999,8.514871000000001,0.9988123,29.034440999999998,,1.0011851999999999,29.0
843,844,15.724689999999999,6871.667940378188,0.11,15.807039999999999,,6.7733490000000005,842.9988,10.151119,16880,9.373520288728725,1.0011985,1.0,13.017978,0.99233466,8.535717,14.392317000000002,8.51688,,1.0,15.807039999999999,8.535454,0.99881375,29.051657000000002,,1.0011747,29.017236999999998
844,845,15.717135,6889.293385744096,0.11,15.807039999999999,,6.772164999999999,843.9987,10.150036,16900,9.24541597188436,1.0011966,1.0,9.342673,0.99233466,8.535582000000002,14.386342,8.516766,,1.0,15.807039999999999,8.420996,0.99881506,29.068863,,1.0011842,29.03446
845,846,15.721537,6906.296584367751,0.11,15.807039999999999,,6.770982000000001,844.9988,10.149083000000001,16920,9.368768744808197,1.0011966,1.0,19.441961,0.99233466,8.535573,14.392319,8.516781,,1.0,15.807039999999999,8.528489,0.99881655,29.086059999999996,,1.0011833,29.051676
846,847,15.717317999999999,6923.957944869995,0.11,15.807039999999999,,6.769800699999999,845.9987,10.148176,16940,9.411051897531738,1.0011947,1.0,12.149581,0.99233466,8.535612,14.389672000000001,8.51684,,1.0,15.807039999999999,8.568401,0.99881786,29.103243,,1.0011833,29.068882000000002
847,848,15.713113,6939.932854413985,0.11,15.807039999999999,,6.7686205,846.9987,10.147247,16960,9.382807521212893,1.0011927999999999,1.0,12.151653,0.99233466,8.535624,14.387034,8.516875,,1.0,15.807039999999999,8.5456505,0.99881923,29.120417,,1.0011747,29.086078999999998
848,849,15.714064000000002,6955.0437269210815,0.11,15.807039999999999,,6.767442,847.9987,10.146291,16980,9.363064668644563,1.0011908999999999,1.0,16.522968,0.99233466,8.535608,14.38955,8.516882,,1.0,15.807039999999999,8.522908000000001,0.99882066,29.13758,,1.0011833,29.103264000000003
849,850,15.710916000000001,6971.514823913574,0.11,15.807039999999999,,6.766265,848.9987,10.145375,17000,9.397245825264683,1.0011908999999999,1.0,13.038704,0.99233466,8.535631,14.387964000000002,8.516927,,1.0,15.807039999999999,8.554501,0.99882203,29.154737,,1.0011728000000002,29.120438
850,851,15.710998000000002,6988.404294013977,0.11,15.807039999999999,,6.765089,849.9988,10.144457000000001,17020,9.391253544709867,1.0011889999999999,1.0,15.780767,0.99233466,8.535649000000001,14.389601999999998,8.516967999999999,,1.0,15.807039999999999,8.551559,0.99882346,29.171879999999998,,1.0011861,29.137605999999998
851,852,15.7127,7005.661082983018,0.11,15.807039999999999,,6.7639146,850.9987,10.143526,17040,9.378118896803867,1.0011870999999999,1.0,17.164597,0.99233466,8.535655,14.39286,8.516994,,1.0,15.807039999999999,8.539769999999999,0.9988248,29.189016,,1.0011699,29.154758
852,853,15.713243499999999,7023.495464324951,0.11,15.807039999999999,,6.7627416,851.9987,10.142541,17060,9.32672452273075,1.0011870999999999,1.0,16.176357,0.99233466,8.535604,14.394953,8.516966,,1.0,15.807039999999999,8.492486,0.99882615,29.206142,,1.0011833,29.171902000000003
853,854,15.713782,7040.711862564087,0.11,15.807039999999999,,6.76157,852.9988,10.141625999999999,17080,9.389184380469606,1.0011851999999999,1.0,16.174707,0.99233466,8.535624,14.3970375,8.517006,,1.0,15.807039999999999,8.552214999999999,0.99882764,29.223257,,1.0011718,29.189040000000002
854,855,15.7126875,7059.262895345689,0.11,15.807039999999999,,6.7604,853.9988400000001,10.140692999999999,17100,9.373592891481316,1.0011833,1.0,14.778410000000001,0.99233466,8.53562,14.397485000000001,8.517025,,1.0,15.807039999999999,8.53249,0.99882907,29.24036,,1.0011736999999998,29.206166999999997
855,856,15.707326,7076.244195699693,0.11,15.807039999999999,,6.759231,854.9988,10.139806,17120,9.40968946810832,1.0011814,1.0,11.124075999999999,0.99233466,8.535662,14.393661499999999,8.517089,,1.0,15.807039999999999,8.5714035,0.9988304,29.257456,,1.0011623,29.223278000000004
856,857,15.710061999999999,7094.275548219682,0.11,15.807039999999999,,6.7580633,855.9987,10.138857000000002,17140,9.35314376118166,1.0011814,1.0,18.053751000000002,0.99233466,8.535639999999999,14.397934,8.517089,,1.0,15.807039999999999,8.516453,0.9988315999999999,29.274541999999997,,1.0011736999999998,29.24038
857,858,15.718269,7110.66043496132,0.11,15.807039999999999,,6.756897400000001,856.9988,10.13792,17160,9.36409775085082,1.0011795,1.0,22.752857000000002,0.99233466,8.535629,14.407673999999998,8.517099,,1.0,15.807039999999999,8.526848,0.99883306,29.291615000000004,,1.0011642,29.257478999999996
858,859,15.705549,7127.411880731584,0.11,15.807039999999999,,6.7557325,857.9988,10.137033,17180,9.409958278715127,1.0011775,1.0,4.7929406,0.99233466,8.535666,14.396482,8.5171585,,1.0,15.807039999999999,8.567883,0.99883443,29.30868,,1.0011575000000001,29.274563
859,860,15.706883,7145.079852581024,0.11,15.807039999999999,,6.754569,858.9988400000001,10.136097,17200,9.360270693719617,1.0011775,1.0,16.854322,0.99233466,8.535653,14.399342,8.517167,,1.0,15.807039999999999,8.524047999999999,0.99883586,29.325734999999998,,1.0011623,29.29164
860,861,15.700970000000002,7161.475083112718,0.11,15.807039999999999,,6.753407000000001,859.9988,10.135243,17220,9.440231088661527,1.0011755999999998,1.0,10.617279,0.99233466,8.535721,14.394951,8.517256,,1.0,15.807039999999999,8.593779,0.9988370999999999,29.342779999999998,,1.0011603999999998,29.308702
861,862,15.702397,7178.376268148421,0.11,15.807039999999999,,6.752246,860.9988,10.134322000000001,17240,9.371955173757774,1.0011736999999998,1.0,16.931114,0.99233466,8.535719,14.397894,8.517275999999999,,1.0,15.807039999999999,8.534241,0.9988385000000001,29.359814,,1.0011699,29.325758
862,863,15.698908,7196.983448266982,0.11,15.807039999999999,,6.7510867,861.9988,10.133422999999999,17260,9.388320435242406,1.0011736999999998,1.0,12.691834,0.99233466,8.535736,14.395919000000001,8.517315,,1.0,15.807039999999999,8.550493,0.99883986,29.376839,,1.0011613000000001,29.342802000000002
863,864,15.696507999999998,7213.667183637618,0.11,15.807039999999999,,6.7499285,862.9988,10.132448,17280,9.322067310050674,1.0011718,1.0,13.628146,0.99233466,8.535679,14.395031,8.517278999999998,,1.0,15.807039999999999,8.486781,0.99884117,29.393853999999997,,1.0011613000000001,29.359837
864,865,15.702484,7231.209125041962,0.11,15.807039999999999,,6.748771700000001,863.9988,10.131553,17300,9.393088379670584,1.0011699,1.0,20.865461,0.99233466,8.535698,14.402513500000001,8.517319,,1.0,15.807039999999999,8.552155,0.99884254,29.410858,,1.001147,29.376863
865,866,15.702304000000002,7248.265855312347,0.11,15.807039999999999,,6.7476163,864.9989,10.130636,17320,9.372546222036917,1.001168,1.0,15.548222,0.99233466,8.535695,14.403837,8.517337,,1.0,15.807039999999999,8.533128,0.99884397,29.427854999999997,,1.0011565999999998,29.393883000000002
866,867,15.707087,7266.979702949524,0.11,15.807039999999999,,6.746462299999999,865.9987,10.129694,17340,9.346310935669482,1.001168,1.0,19.849204999999998,0.99233466,8.535665,14.410117999999999,8.517327,,1.0,15.807039999999999,8.508738000000001,0.9988450999999999,29.444840999999997,,1.0011528,29.410881
867,868,15.7073765,7284.410573005676,0.11,15.807039999999999,,6.745310000000001,866.9987,10.128775,17360,9.368094158633637,1.0011661,1.0,15.960455,0.99233466,8.535656,14.411904999999999,8.517339999999999,,1.0,15.807039999999999,8.528119,0.9988465,29.461819000000002,,1.001147,29.427876
868,869,15.709470000000001,7302.783538818359,0.11,15.807039999999999,,6.7441583,867.9988,10.127869,17380,9.37710554219784,1.0011642,1.0,17.526857,0.99233466,8.535657,14.415492,8.517363000000001,,1.0,15.807039999999999,8.536843,0.99884784,29.478783,,1.0011603999999998,29.444864000000003
869,870,15.705685,7319.569403409959,0.11,15.807039999999999,,6.743008000000001,868.9987,10.126998,17400,9.409490056762557,1.0011642,1.0,12.418097,0.99233466,8.535692999999998,14.4131975,8.51742,,1.0,15.807039999999999,8.567505,0.9988491,29.495739,,1.001147,29.461840000000002
870,871,15.710879,7335.467315435409,0.11,15.807039999999999,,6.7418594,869.9988,10.126043,17420,9.330157601373207,1.0011623,1.0,20.231693,0.99233466,8.5356455,14.419879000000002,8.517392,,1.0,15.807039999999999,8.494086,0.99885046,29.512688,,1.0011393,29.478806
871,872,15.711007999999998,7355.2794563770285,0.11,15.807039999999999,,6.740711699999999,870.9988400000001,10.125112,17440,9.352013116899595,1.0011603999999998,1.0,15.824121,0.99233466,8.535618,14.421489999999999,8.5173855,,1.0,15.807039999999999,8.511605,0.9988519,29.529622999999997,,1.0011546999999998,29.495765999999996
872,873,15.708406,7372.9750204086295,0.11,15.807039999999999,,6.739566,871.9988,10.124201,17460,9.366432573940696,1.0011603999999998,1.0,13.440595000000002,0.99233466,8.535608,14.420368,8.517397,,1.0,15.807039999999999,8.527280000000001,0.99885315,29.546553000000003,,1.0011594000000001,29.512709
873,874,15.707122,7390.418953657149,0.11,15.807039999999999,,6.738421000000001,872.9988,10.123269,17480,9.344810781580085,1.0011584999999998,1.0,14.587369,0.99233466,8.535578,14.420561,8.517387,,1.0,15.807039999999999,8.508652,0.99885446,29.563470000000002,,1.0011364,29.529644
874,875,15.706676500000002,7405.920977115631,0.11,15.807039999999999,,6.737277499999999,873.9988,10.122401,17500,9.40955692958811,1.0011565999999998,1.0,15.317797,0.99233466,8.535609,14.421586999999999,8.517439999999999,,1.0,15.807039999999999,8.56353,0.99885577,29.580376,,1.0011345,29.546576
875,876,15.700754000000002,7424.114827156067,0.11,15.807039999999999,,6.736135000000001,874.9988,10.121528999999999,17520,9.400326073171758,1.0011565999999998,1.0,10.521695,0.99233466,8.535634,14.417137,8.517485,,1.0,15.807039999999999,8.556989999999999,0.9988570999999999,29.597277000000002,,1.0011499,29.56349
876,877,15.698479999999998,7442.381901502608,0.11,15.807039999999999,,6.734994400000001,875.9988,10.120598,17540,9.341050300079257,1.0011546999999998,1.0,13.706601000000001,0.99233466,8.535601,14.416326999999999,8.517471,,1.0,15.807039999999999,8.506332,0.99885833,29.614162,,1.0011364,29.5804
877,878,15.694448999999999,7459.356163263322,0.11,15.807039999999999,,6.733855,876.9988,10.119677000000001,17560,9.348794186978164,1.0011528,1.0,12.161968,0.99233466,8.535573,14.413762,8.517466,,1.0,15.807039999999999,8.512056,0.99885964,29.631041999999997,,1.0011402,29.597298
878,879,15.699079500000002,7476.7471170425415,0.11,15.807039999999999,,6.7327166,877.9988,10.118746,17580,9.336847169776066,1.0011528,1.0,19.76575,0.99233466,8.535535000000001,14.419851999999999,8.517448,,1.0,15.807039999999999,8.501923,0.99886096,29.647913,,1.0011431,29.614185
879,880,15.7051,7494.319127082825,0.11,15.807039999999999,,6.731579300000001,878.9988,10.117854,17600,9.37644833234017,1.0011508,1.0,20.996958,0.99233466,8.535536,14.427326999999998,8.517468,,1.0,15.807039999999999,8.535533000000001,0.99886227,29.664773999999998,,1.0011431,29.631063
880,881,15.701438000000001,7514.6057155132285,0.11,15.807039999999999,,6.730444,879.9988,10.116913,17620,9.324989626107193,1.0011489,1.0,12.4797945,0.99233466,8.535484,14.425118,8.517438,,1.0,15.807039999999999,8.490015,0.9988635,29.681621999999997,,1.0011489,29.647934000000003
881,882,15.693482999999999,7533.056922674178,0.11,15.807039999999999,,6.729309,880.9988,10.115966,17640,9.319704623675593,1.0011489,1.0,8.687069000000001,0.99233466,8.535426,14.418613,8.5174,,1.0,15.807039999999999,8.483931,0.9988648000000001,29.698463,,1.0011421,29.664793
882,883,15.690203,7550.162186861037,0.11,15.807039999999999,,6.7281759999999995,881.9988400000001,10.11508,17660,9.378960333280409,1.001147,1.0,12.797871,0.99233466,8.535428,14.416779,8.517422,,1.0,15.807039999999999,8.537199000000001,0.9988662,29.715296000000002,,1.0011383,29.681644
883,884,15.692988,7569.54182934761,0.11,15.807039999999999,,6.727044,882.9988,10.114180000000001,17680,9.361700449229767,1.0011450000000002,1.0,18.154026,0.99233466,8.535414,14.421007999999999,8.517427,,1.0,15.807039999999999,8.523085,0.9988674000000001,29.732115000000004,,1.0011259,29.698486
884,885,15.691397,7589.338902711867,0.11,15.807039999999999,,6.7259135,883.9988,10.11326,17700,9.33944861048157,1.0011450000000002,1.0,14.284675,0.99233466,8.535377,14.4208555,8.517412,,1.0,15.807039999999999,8.503159,0.9988686999999999,29.748929999999998,,1.0011278000000001,29.715313000000002
885,886,15.693451999999999,7606.257612943648,0.11,15.807039999999999,,6.7247844,884.9988,10.112355,17720,9.353100465956864,1.0011431,1.0,17.514288,0.99233466,8.535355000000001,14.424349,8.51741,,1.0,15.807039999999999,8.5153675,0.99886996,29.765732,,1.0011202,29.732135999999997
886,887,15.689466,7624.802391052246,0.11,15.807039999999999,,6.723656,885.9988,10.111441000000001,17740,9.343005684723883,1.0011412,1.0,12.159336,0.99233466,8.535321000000001,14.421795999999999,8.517397,,1.0,15.807039999999999,8.505469999999999,0.9988712,29.782521999999997,,1.0011306999999998,29.748951
887,888,15.685642999999999,7642.27915763855,0.11,15.807039999999999,,6.722529400000001,886.9988,10.110533,17760,9.344271714972221,1.0011412,1.0,12.295608999999999,0.99233466,8.535294,14.419402999999999,8.517389,,1.0,15.807039999999999,8.510576,0.9988725,29.799309,,1.0011269,29.76575
888,889,15.681188,7660.890985965729,0.11,15.807039999999999,,6.721404,887.9988400000001,10.109637,17780,9.35745360023105,1.0011393,1.0,11.726117,0.99233466,8.535276,14.416374,8.517392,,1.0,15.807039999999999,8.519976,0.99887383,29.816082,,1.0011164000000001,29.782546999999997
889,890,15.672281,7679.105021476746,0.11,15.807039999999999,,6.720279700000001,888.9988,10.108706,17800,9.322476511674743,1.0011374,1.0,7.7538958,0.99233466,8.535222000000001,14.40889,8.517358,,1.0,15.807039999999999,8.48715,0.998875,29.832846000000004,,1.0011297,29.799329999999998
890,891,15.667057000000002,7696.180759906769,0.11,15.807039999999999,,6.719156699999999,889.9988,10.107764,17820,9.307285677801502,1.0011374,1.0,11.018601,0.99233466,8.535155,14.405085999999999,8.517311,,1.0,15.807039999999999,8.476074,0.9988763,29.849604,,1.0011154,29.816101
891,892,15.657182999999998,7713.883376598358,0.11,15.807039999999999,,6.718035,890.9988,10.106859,17840,9.33930403216818,1.0011355,1.0,6.860736999999999,0.99233466,8.535122,14.396629,8.5173,,1.0,15.807039999999999,8.5058,0.9988776,29.866348,,1.0011292999999999,29.832866999999997
892,893,15.655204000000001,7730.312900543213,0.11,15.807039999999999,,6.716914699999999,891.9988,10.105993,17860,9.382065601908334,1.0011345,1.0,13.891766,0.99233466,8.535131,14.396065,8.517325999999999,,1.0,15.807039999999999,8.542922,0.99887884,29.883083000000003,,1.0011221,29.849622999999998
893,894,15.657557999999998,7747.341324329376,0.11,15.807039999999999,,6.7157955000000005,892.9988400000001,10.105129,17880,9.380097508599047,1.0011336,1.0,17.761482,0.99233466,8.535135,14.399832,8.517352,,1.0,15.807039999999999,8.538976,0.99888015,29.899815000000004,,1.0011183000000001,29.866366999999997
894,895,15.660744000000001,7765.949419736861,0.11,15.807039999999999,,6.714678,893.9989,10.104271,17900,9.384664766482132,1.0011317,1.0,18.51034,0.99233466,8.535149,14.404425,8.517384,,1.0,15.807039999999999,8.546831,0.99888146,29.916529999999998,,1.0011145000000001,29.883108
895,896,15.661512,7782.848805427551,0.11,15.807039999999999,,6.713561,894.9988,10.103415,17920,9.384330708350523,1.0011306999999998,1.0,16.349503,0.99233466,8.535159,14.406595999999999,8.517415,,1.0,15.807039999999999,8.545135499999999,0.9988826,29.933237,,1.001124,29.899832
896,897,15.665213,7800.77809381485,0.11,15.807039999999999,,6.7124453,895.9988,10.102586,17940,9.40759215451174,1.0011297,1.0,18.982096,0.99233466,8.535196000000001,14.411698999999999,8.517472,,1.0,15.807039999999999,8.567492,0.9988838,29.94994,,1.0011126000000001,29.916548
897,898,15.664651999999998,7819.301766157149,0.11,15.807039999999999,,6.7113314,896.9988,10.101697,17960,9.350675737681234,1.0011278000000001,1.0,15.163129999999999,0.99233466,8.535172,14.412537,8.517468,,1.0,15.807039999999999,8.514087,0.99888504,29.966627000000003,,1.0011116,29.933258000000002
898,899,15.659694,7836.3529727458945,0.11,15.807039999999999,,6.7102184000000005,897.9988400000001,10.100842,17980,9.381350597765293,1.0011269,1.0,11.207794999999999,0.99233466,8.535182,14.408973999999999,8.517497,,1.0,15.807039999999999,8.5442505,0.99888635,29.983309000000002,,1.0011221,29.949959000000003
899,900,15.661214999999999,7854.9293031692505,0.11,15.807039999999999,,6.7091064,898.9988400000001,10.099942,18000,9.338644637847775,1.0011259,1.0,17.031311,0.99233466,8.535144,14.411888000000001,8.517479,,1.0,15.807039999999999,8.5012455,0.9988876,29.999979999999997,,1.001124,29.966646
900,901,15.660479999999998,7872.450035095215,0.11,15.807039999999999,,6.7079960000000005,899.9989,10.099064,18020,9.353763631853573,1.001124,1.0,14.999475,0.99233466,8.535127000000001,14.412541000000001,8.517481,,1.0,15.807039999999999,8.518880000000001,0.9988889000000001,30.016641999999997,,1.0011164000000001,29.983332
901,902,15.662509,7890.8226420879355,0.11,15.807039999999999,,6.706886999999999,900.9988400000001,10.098169,18040,9.339977588006509,1.0011231,1.0,17.491820999999998,0.99233466,8.535091,14.415957,8.517466,,1.0,15.807039999999999,8.503255000000001,0.99889004,30.033293,,1.0011011,30.000002000000002
902,903,15.662276,7908.859070062636,0.11,15.807039999999999,,6.7057785999999995,901.9988,10.097294,18060,9.358977387751523,1.0011221,1.0,15.453039000000002,0.99233466,8.535074,14.417106,8.5174675,,1.0,15.807039999999999,8.519214,0.99889123,30.049940000000003,,1.0010992,30.016659000000004
903,904,15.665445000000002,7928.458378314972,0.11,15.807039999999999,,6.704672,902.9988,10.096409,18080,9.345244746335016,1.0011202,1.0,18.528828,0.99233466,8.535045,14.421657000000002,8.517458,,1.0,15.807039999999999,8.509269999999999,0.9988924000000001,30.066570000000002,,1.0011145000000001,30.033315999999996
904,905,15.664023,7945.771033287048,0.11,15.807039999999999,,6.703566599999999,903.9989,10.095549,18100,9.367673821423052,1.0011202,1.0,14.379137,0.99233466,8.535039999999999,14.421610999999999,8.517472,,1.0,15.807039999999999,8.529873,0.9988938,30.083199,,1.0011078000000002,30.04996
905,906,15.661276999999998,7963.690355062486,0.11,15.807039999999999,,6.702462,904.9989,10.094685,18120,9.365464165494387,1.0011183000000001,1.0,13.177035,0.99233466,8.53503,14.420238000000001,8.517482000000001,,1.0,15.807039999999999,8.526703,0.99889505,30.099815000000003,,1.0011116,30.066593
906,907,15.6634,7980.478914022447,0.11,15.807039999999999,,6.701359,905.9988,10.093793,18140,9.333390343495546,1.0011173,1.0,17.587387,0.99233466,8.534989999999999,14.423731,8.517462,,1.0,15.807039999999999,8.49897,0.9988961,30.11642,,1.0011088,30.083215999999997
907,908,15.665906,7999.531904935838,0.11,15.807039999999999,,6.700257000000001,906.9989,10.092972,18160,9.401884557801816,1.0011164000000001,1.0,17.941294,0.99233466,8.535019,14.427605999999999,8.517510000000001,,1.0,15.807039999999999,8.561074000000001,0.9988975,30.133020000000002,,1.0010954,30.099834
908,909,15.668501999999998,8017.3010137081155,0.11,15.807039999999999,,6.699156299999999,907.9989,10.092058,18180,9.309373204422606,1.0011145000000001,1.0,18.02531,0.99233466,8.534955,14.431564999999999,8.517466,,1.0,15.807039999999999,8.476778999999999,0.9988986999999999,30.149609,,1.0011107,30.11644
909,910,15.667064000000002,8033.447576999664,0.11,15.807039999999999,,6.6980566999999995,908.9988400000001,10.091221,18200,9.388659838891892,1.0011135,1.0,14.361303,0.99233466,8.534968,14.431488,8.517496000000001,,1.0,15.807039999999999,8.546944,0.9988998,30.166187,,1.001105,30.133038
910,911,15.662017,8050.63259601593,0.11,15.807039999999999,,6.696958500000001,909.9989,10.090382,18220,9.383972742454189,1.0011126000000001,1.0,11.070278,0.99233466,8.534974,14.427801,8.517522999999999,,1.0,15.807039999999999,8.540358,0.9989011000000001,30.182758000000003,,1.0010973,30.149628000000003
911,912,15.666985999999998,8068.989755153656,0.11,15.807039999999999,,6.6958613,910.9989,10.08957,18240,9.408138017941557,1.0011107,1.0,20.195636999999998,0.99233466,8.535007,14.434126999999998,8.517575,,1.0,15.807039999999999,8.565448,0.9989023000000001,30.19932,,1.0011069,30.166206
912,913,15.664554999999998,8088.086539268494,0.11,15.807039999999999,,6.6947656,911.9989,10.088664,18260,9.311529857001895,1.0011107,1.0,13.447678,0.99233466,8.534945500000001,14.433047,8.517532000000001,,1.0,15.807039999999999,8.478795,0.9989034999999999,30.215871999999997,,1.0010915999999999,30.182775
913,914,15.666012,8104.606575965881,0.11,15.807039999999999,,6.693670699999999,912.99896,10.087819999999999,18280,9.374044770285687,1.0011088,1.0,16.996492,0.99233466,8.534945,14.435851999999999,8.51755,,1.0,15.807039999999999,8.533866999999999,0.99890476,30.232414000000002,,1.0010896999999999,30.199340000000003
914,915,15.668695000000001,8124.678095579146,0.11,15.807039999999999,,6.6925774,913.9988400000001,10.086969,18300,9.365117672357524,1.0011069,1.0,18.124142000000003,0.99233466,8.534934,14.439884,8.517559,,1.0,15.807039999999999,8.524847,0.99890584,30.248946999999998,,1.0010896999999999,30.215889
915,916,15.671182,8142.889263868333,0.11,15.807039999999999,,6.691485000000001,914.9988400000001,10.086165,18320,9.409793086775618,1.0011069,1.0,17.94645,0.99233466,8.53497,14.443714000000002,8.517614,,1.0,15.807039999999999,8.569085000000001,0.998907,30.265473999999998,,1.0010954,30.232429999999997
