,IWFirstEpisode,Iteration,LQGmu1,LQGmu01,IWMin,IWNorm2,ReturnAbsMax,ReturnLastEpisode,ReturnMin,TimeElapsed,DenMISELogLast,TimestepsSoFar,DenMISEMeanLog,DenMISELogFirst,MISE,IWMean,SqrtESSClassic,LQGsigma,ReturnMax,target_sum_log_mean,IWNorm1,IWLastEpisode,ReturnStepMax,IWMax,Bound,URet,ReturnMean
459,,460,0.97,0.207,,40.96808,17.270622,8.532732000000001,,5759.45378756523,13.878876000000002,9200,12.260255,13.695314000000002,8.377875,0.9826287,11.033205,0.11,17.270622,-476.79082999999997,452.00922,3.7971523,0.9999994000000001,4.056327,11.508538,9.374394184647713,12.099845
460,,461,0.97,0.207,,40.78305,17.270622,8.582208999999999,,5782.3471002578735,11.172131,9220,12.257850999999999,13.693143,8.3516655,0.9795207,11.072223,0.11,17.270622,-475.73065,451.55902000000003,2.1941175,0.9999994000000001,4.029611,11.471296,9.427393573398136,12.092215
461,,462,0.97,0.207,,40.72677,17.270622,8.520629,,5802.006062269212,14.060327,9240,12.2617,13.690976000000001,8.3567705,0.9801221999999999,11.118399,0.11,17.270622,-474.66754000000003,452.81647000000004,3.8646479,0.9999994000000001,4.003358400000001,11.463445,9.355407322177008,12.084484
462,,463,0.97,0.207,,40.66997,17.270622,8.520164999999999,,5825.678399324416,14.366251,9260,12.266196,13.688814,8.361506,0.9806812,11.16439,0.11,17.270622,-473.60843,454.0554,3.828058,0.9999994000000001,3.9775574000000002,11.455383,9.358619691849546,12.076786
463,,464,0.97,0.207,,40.622074,17.270622,8.491549000000001,,5848.6078169345865,13.311928,9280,12.268403,13.686657,8.367471,0.98141223,11.210045,0.11,17.270622,-472.5561,455.37527,3.8910046,0.9999994000000001,3.9521952000000007,11.448748,9.32811979638473,12.069059
464,,465,0.97,0.207,,40.564518,17.270622,8.527756,,5871.500327825545,18.244663,9300,12.28121,13.684504,8.371611,0.98189354,11.255662,0.11,17.270622,-471.49777,456.5805,3.7598784,0.9999994000000001,3.9272622999999998,11.440399000000001,9.366202900171103,12.061442999999999
465,,466,0.97,0.207,,40.448409999999996,17.270622,8.569692,,5894.8150362968445,15.074243,9320,12.287158999999999,13.682356,8.36293,0.9808398000000002,11.300107,0.11,17.270622,-470.45123,457.07135,3.0275933999999998,0.9999994000000001,3.9027464,11.419649,9.411423414059486,12.05395
466,,467,0.97,0.207,,40.407123999999996,17.270622,8.463492,,5922.554651737213,12.736350999999999,9340,12.288074499999999,13.680212,8.369207000000001,0.98163456,11.345112,0.11,17.270622,-469.41367,458.42334000000005,3.862393,0.9999994000000001,3.8786378,11.4138,9.29413565383004,12.046263
467,,468,0.97,0.207,,40.3211,17.270622,8.558575999999999,,5950.309290409088,17.774305,9360,12.299752,13.678073000000001,8.36684,0.9813271000000001,11.390094,0.11,17.270622,-468.37012000000004,459.26108,3.3329616,0.9999994000000001,3.8549263,11.399409,9.400483976612733,12.03881
468,,469,0.97,0.207,,40.271275,17.270622,8.521938,,5972.589035511017,18.604982,9380,12.31315,13.675939000000001,8.371481,0.981873,11.434911,0.11,17.270622,-467.32898,460.4984,3.7108474,0.9999994000000001,3.8316019,11.392164,9.35754194219909,12.031310000000001
469,,470,0.97,0.207,,40.086209999999994,17.270622,8.593254,,5997.930255174638,15.253013000000001,9400,12.319362,13.673808,8.339172999999999,0.97805357,11.467414999999999,0.11,17.270622,-466.30118,459.68518,1.6440486,0.9999994000000001,3.8086555,11.3512945,9.438964804491462,12.023996
470,,471,0.97,0.207,,40.04432,17.270622,8.498219,,6024.4092643260965,13.822441,9420,12.3225,13.671682999999998,8.344818,0.97873926,11.5119,0.11,17.270622,-465.279,460.9862,3.7235169999999997,0.9999994000000001,3.7860785000000003,11.3453,9.332532237023702,12.01651
471,,472,0.97,0.207,,39.986237,17.270622,8.536291,,6057.527634859084,15.21385,9440,12.328576,13.669561999999999,8.3473015,0.9790193000000001,11.556403999999999,0.11,17.270622,-464.25833,462.0971,3.5186508,0.9999994000000001,3.7638614,11.336228,9.378776154412275,12.009136
472,,473,0.97,0.207,,39.835907,17.270622,8.587424,,6081.7105157375345,15.334288,9460,12.334883,13.667446,8.326424000000001,0.976535,11.595094,0.11,17.270622,-463.24274,461.90106,2.1945362,0.9999994000000001,3.741996,11.305377,9.429312151618053,12.001904
473,,474,0.97,0.207,,39.789753000000005,17.270622,8.522111,,6118.972786664964,15.579745,9480,12.341673,13.665334,8.330801,0.9770499,11.639219,0.11,17.270622,-462.22986,463.12164,3.5815782999999994,0.9999994000000001,3.7204742,11.298461,9.362128303758114,11.994561000000001
474,,475,0.97,0.207,,39.698609999999995,17.270622,8.561983,,6148.1448221206665,12.412852,9500,12.341768,13.663226000000002,8.325455,0.9763940999999999,11.682707,0.11,17.270622,-461.2283,463.7872,3.0113611000000002,0.9999994000000001,3.6992877,11.282067999999999,9.40600168782999,11.987335
475,,476,0.97,0.207,,39.652664,17.270622,8.529749,,6180.752395391463,18.883644,9520,12.355457000000001,13.661123000000002,8.3295,0.97686374,11.726503999999998,0.11,17.270622,-460.217,464.98715,3.5244474,0.9999994000000001,3.6784269999999997,11.27507,9.368799733039094,11.980071
476,,477,0.97,0.207,,39.61248,17.270622,8.511467999999999,,6209.7448823452005,15.409512,9540,12.361805,13.659025,8.334358,0.9774446,11.770055000000001,0.11,17.270622,-459.21725,466.24105999999995,3.5635242,0.9999994000000001,3.6578882000000004,11.26903,9.350409928773207,11.972799
477,,478,0.97,0.207,,39.573467,17.270622,8.50433,,6236.126686334611,7.329907400000001,9560,12.351227,13.656931,8.339198,0.97802943,11.813422000000001,0.11,17.270622,-458.23855999999995,467.49807999999996,3.55271,0.9999994000000001,3.6376607000000005,11.263096,9.341164677273687,11.965542999999998
478,,479,0.97,0.207,,39.516083,17.270622,8.546660000000001,,6263.137471199036,14.605338,9580,12.355883,13.65484,8.340372,0.97814864,11.856772,0.11,17.270622,-457.2489,468.5332,3.3170528,0.9999994000000001,3.6177392,11.25358,9.386791735007817,11.9584055
479,,480,0.97,0.207,,39.473507,17.270622,8.526621,,6289.545040130615,15.915672,9600,12.363248,13.652754999999999,8.344269,0.97860354,11.899873,0.11,17.270622,-456.26055999999994,469.7297,3.4622165999999996,0.9999994000000001,3.5981174,11.246925,9.36417565271629,11.951255
480,,481,0.97,0.207,,39.434670000000004,17.270622,8.518193,,6320.020314455031,14.879092000000002,9620,12.36843,13.650673999999999,8.348666999999999,0.9791243000000001,11.94276,0.11,17.270622,-455.27844000000005,470.9588,3.4808526,0.9999994000000001,3.5787861000000003,11.2409,9.35298172944143,11.9441185
481,,482,0.97,0.207,,39.395996000000004,17.270622,8.515555,,6347.644971370697,16.37361,9640,12.37669,13.648597,8.352894000000001,0.9796273000000001,11.985491,0.11,17.270622,-454.29733,472.18035999999995,3.4598400000000002,0.9999994000000001,3.5597404999999998,11.234816,9.355194908623742,11.937006
482,,483,0.97,0.207,,39.335945,17.270622,8.549536999999999,,6380.917861700059,9.066597999999999,9660,12.36979,13.646524,8.352681,0.9795826999999999,12.028145,0.11,17.270622,-453.3356,473.13845999999995,3.1830194,0.9999994000000001,3.5409744,11.224382,9.388741221809417,11.929992
483,,484,0.97,0.207,,39.236492,17.270622,8.57757,,6408.032952070235,17.690607,9680,12.380738000000001,13.644456,8.342947,0.97840685,12.069094999999999,0.11,17.270622,-452.3604,473.54892,2.619222,0.9999994000000001,3.5224817,11.204905,9.419627231310217,11.923065
484,,485,0.97,0.207,,39.2046,17.270622,8.49738,,6431.024816036224,17.167288,9700,12.390556,13.642392000000001,8.347866999999999,0.9790065999999998,12.111288,0.11,17.270622,-451.38974,474.8182,3.456654,0.9999994000000001,3.504256,11.199855,9.331978370381444,11.916002
485,,486,0.97,0.207,,39.17203,17.270622,8.501809,,6455.669718742371,16.663784,9720,12.399302,13.640332,8.352514999999999,0.9795705,12.153346,0.11,17.270622,-450.42416,476.07125999999994,3.4283285000000006,0.9999994000000001,3.4862919999999997,11.1946335,9.338595834553141,11.908977499999999
486,,487,0.97,0.207,,39.13077,17.270622,8.526055,,6481.9873814582825,9.191839,9740,12.392669999999999,13.638276999999999,8.355394,0.9799066999999999,12.195377,0.11,17.270622,-449.47794000000005,477.21454000000006,3.306447,0.9999994000000001,3.4685832999999997,11.187717,9.367344572902207,11.902031
487,,488,0.97,0.207,,39.097626,17.270622,8.509276,,6510.755749464034,15.015985,9760,12.397999,13.636226,8.359646000000001,0.9804174999999999,12.237156,0.11,17.270622,-448.5236,478.44372999999996,3.3790581,0.9999994000000001,3.4511260000000004,11.182299,9.345574245126476,11.895078999999999
488,,489,0.97,0.207,,39.06518,17.270622,8.50794,,6543.329129695892,14.505079,9780,12.402263,13.634179000000001,8.363868,0.98092574,12.278777999999999,0.11,17.270622,-447.57422,479.6727,3.3667288,0.9999994000000001,3.4339132000000006,11.176952,9.343204674163491,11.888152999999999
489,,490,0.97,0.207,,39.028957,17.270622,8.5225935,,6566.225200176239,15.63921,9800,12.408826,13.632135,8.367258999999999,0.9813245999999999,12.320314999999999,0.11,17.270622,-446.62645999999995,480.84905999999995,3.3022148999999996,0.9999994000000001,3.4169410000000005,11.170859,9.362371235149586,11.881283999999999
490,,491,0.97,0.207,,38.983326,17.270622,8.54625,,6589.6708710193625,16.7051,9820,12.417533,13.630097,8.368667,0.98147285,12.361775999999999,0.11,17.270622,-445.68045,481.90317000000005,3.1675424999999997,0.9999994000000001,3.4002032,11.162865,9.38509999349903,11.874491
491,,492,0.97,0.207,,38.948963,17.270622,8.523503999999999,,6620.3167655468,17.770996,9840,12.428372999999999,13.628062,8.372119999999999,0.9818785,12.403007,0.11,17.270622,-444.73605,483.08423,3.280982,0.9999994000000001,3.383696,11.157029,9.361121647636578,11.86768
492,,493,0.97,0.207,,38.914566,17.270622,8.523678,,6647.465052127838,16.087132999999998,9860,12.435754,13.626032,8.375411999999999,0.98226506,12.444098,0.11,17.270622,-443.79895,484.25667999999996,3.2603955,0.9999994000000001,3.3674142,11.151125,9.36156595885254,11.860897
493,,494,0.97,0.207,,38.88135,17.270622,8.519667,,6675.541156053542,14.50041,9880,12.439892,13.624004999999999,8.378766,0.9826620999999999,12.485036000000001,0.11,17.270622,-442.8688,485.43505999999996,3.2544186,0.9999994000000001,3.3513532,11.145378,9.357487429547342,11.854134
494,,495,0.97,0.207,,38.82928,17.270622,8.554008999999999,,6701.22124695778,16.866654999999998,9900,12.448796000000002,13.621984,8.378135,0.9825668,12.52587,0.11,17.270622,-441.93784000000005,486.37054000000006,2.9998384,0.9999994000000001,3.3355093,11.135727000000001,9.39651617883198,11.847466
495,,496,0.97,0.207,,38.797802000000004,17.270622,8.520646000000001,,6729.151570320129,17.324066000000002,9920,12.458587,13.619966,8.381549,0.9829701999999999,12.566517,0.11,17.270622,-441.00955,487.55322,3.2329197,0.9999994000000001,3.3198763999999996,11.130222,9.356756122317305,11.840759
496,,497,0.97,0.207,,38.762446999999995,17.270622,8.533275,,6756.793991565704,10.637219,9940,12.454884,13.617951000000001,8.384089,0.9832617,12.607075,0.11,17.270622,-440.09848,488.68105999999995,3.1668234,0.9999994000000001,3.3044523999999997,11.123919500000001,9.366867193133542,11.834105000000001
497,,498,0.97,0.207,,38.714985,17.270622,8.555916,,6775.168285369873,19.166355,9960,12.468322,13.615941000000001,8.384003,0.9832291999999999,12.647511,0.11,17.270622,-439.17404000000005,489.64815999999996,2.9942307,0.9999994000000001,3.2892318,11.115072999999999,9.395647314499595,11.827521
498,,499,0.97,0.207,,38.690754,17.270622,8.461022999999999,,6801.569347143172,10.221304,9980,12.463783,13.613935000000001,8.388078,0.98375607,12.687638,0.11,17.270622,-438.27112,490.8943,3.2600877,0.9999994000000001,3.274211,11.110511,9.297314484332306,11.820774
499,,500,0.97,0.207,,38.650887,17.270622,8.544102,,6840.696831703186,14.431563,10000,12.467682,13.611932999999999,8.389282000000001,0.9838831,12.72782,0.11,17.270622,-437.36343,491.94153,3.0510104,0.9999994000000001,3.259386,11.103121,9.383023920044536,11.814221
500,,501,0.97,0.207,,38.61708,17.270622,8.533914,,6864.719669342041,19.04445,10020,12.480772,13.609935,8.391574,0.984145,12.7678385,0.11,17.270622,-436.4502,493.05664,3.106709,0.9999994000000001,3.2447526,11.096907,9.374644316781572,11.807673
501,,502,0.97,0.207,,38.571144,17.270622,8.5516615,,6894.629809617995,16.876684,10040,12.489493,13.607941,8.391188,0.9840809000000001,12.807725,0.11,17.270622,-435.545,494.0086,2.9322872,0.9999994000000001,3.2303076,11.088095,9.395297915374744,11.8011875
502,,503,0.97,0.207,,38.545486,17.270622,8.502003,,6914.978279590607,14.729179,10060,12.493911,13.605951000000001,8.394705,0.9845103999999999,12.847386,0.11,17.270622,-434.64755,495.20874000000003,3.1676722,0.9999994000000001,3.216048,11.083286,9.337521022484896,11.794628999999999
503,,504,0.97,0.207,,38.49625,17.270622,8.557242,,6944.7088894844055,10.850156,10080,12.490614,13.603964999999999,8.393303,0.9843242,12.886953,0.11,17.270622,-433.76157,496.0994,2.8480449,0.9999994000000001,3.201969,11.073628999999999,9.395788772992287,11.788206
504,,505,0.97,0.207,,38.46349,17.270622,8.533468,,6968.335513353349,15.332522,10100,12.496208,13.601982999999999,8.395263,0.984548,12.926459,0.11,17.270622,-432.87005999999997,497.19672,3.041728,0.9999994000000001,3.1880677000000004,11.067397999999999,9.374878744828196,11.78176
505,,506,0.97,0.207,,38.437893,17.270622,8.51008,,6993.231078863145,16.323793,10120,12.5037365,13.600004,8.398458999999999,0.9849336,12.965757,0.11,17.270622,-431.98004000000003,498.3764,3.1131330000000004,0.9999994000000001,3.1743412,11.062495,9.347781008022046,11.775294
506,,507,0.97,0.207,,38.39568,17.270622,8.551814,,7017.9872777462015,15.216592000000002,10140,12.509053999999999,13.59803,8.398189,0.9848836,13.005005,0.11,17.270622,-431.09598,499.336,2.8831477000000003,0.9999994000000001,3.1607852000000003,11.054185,9.393486355791648,11.768937
507,,508,0.97,0.207,,38.370144,17.270622,8.515755,,7043.6731803417215,13.016907000000002,10160,12.510021,13.596060000000001,8.401185,0.98524153,13.044065,0.11,17.270622,-430.21948,500.5027,3.0782404,0.9999994000000001,3.1473982000000005,11.049228,9.35010568038717,11.762533
508,,509,0.97,0.207,,38.330334,17.270622,8.547032000000002,,7076.545587301253,9.507219000000001,10180,12.504089,13.594092999999999,8.401155000000001,0.98522335,13.0830765,0.11,17.270622,-429.35352,501.4787,2.877728,0.9999994000000001,3.1341755,11.041303,9.387567312901048,11.756215
509,,510,0.97,0.207,,38.306007,17.270622,8.516051,,7105.8670291900635,17.129356,10200,12.513125,13.592131,8.404162,0.9855824000000001,13.121885,0.11,17.270622,-428.47585999999995,502.64703,3.058579,0.9999994000000001,3.1211147,11.036501,9.350500625463344,11.749862
510,,511,0.97,0.207,,38.283882,17.270622,8.49843,,7137.18983578682,14.746483,10220,12.517464,13.590172,8.407408,0.98598176,13.160542499999998,0.11,17.270622,-427.6063,503.83667,3.0702806000000002,0.9999994000000001,3.108213,11.032014,9.332139806909113,11.7435
511,,512,0.97,0.207,,38.232487,17.270622,8.563428,,7163.516610145569,13.818660000000001,10240,12.519974000000001,13.588217000000002,8.404380999999999,0.98560303,13.198951999999998,0.11,17.270622,-426.74225,504.62875,2.6635582,0.9999994000000001,3.0954669999999997,11.021349,9.405050480835595,11.737288000000001
512,,513,0.97,0.207,,38.205420000000004,17.270622,8.532829,,7191.974832057953,17.591816,10260,12.52983,13.586266,8.406558,0.98585325,13.237459,0.11,17.270622,-425.87395999999995,505.7427,2.972539,0.9999994000000001,3.0828743,11.015914,9.37038299494952,11.731042
513,,514,0.97,0.207,,38.108128,17.270622,8.590157000000001,,7222.726722240448,13.551948999999999,10280,12.531788,13.584318,8.390281,0.9839164,13.271002,0.11,17.270622,-425.01785,505.73303,1.8392849999999998,0.9999994000000001,3.0704322,10.993041999999999,9.431733277445892,11.724931
514,,515,0.97,0.207,,38.084793,17.270622,8.515709,,7248.258216857909,10.337044,10300,12.527492,13.582375,8.39295,0.9842361999999999,13.309292000000001,0.11,17.270622,-424.17037999999997,506.88162,2.9795947,0.9999994000000001,3.0581372000000004,10.988223,9.354626816484352,11.7186985
515,,516,0.97,0.207,,38.054607,17.270622,8.543223,,7279.478728055955,15.378921499999999,10320,12.532982,13.580435000000001,8.394193,0.98436993,13.347527,0.11,17.270622,-423.3165,507.93487999999996,2.8751879000000002,0.9999994000000001,3.045988,10.982031,9.382614825308123,11.712545
516,,517,0.97,0.207,,38.029109999999996,17.270622,8.532328999999999,,7316.410756111145,17.482578,10340,12.542522,13.578498999999999,8.396275,0.9846096999999999,13.385620000000001,0.11,17.270622,-422.4618,509.0432,2.9202482999999995,0.9999994000000001,3.0339810000000003,10.976747999999999,9.372433983464381,11.706395
517,,518,0.97,0.207,,38.011005,17.270622,8.483692999999999,,7340.66995692253,13.477079999999999,10360,12.544293,13.576566,8.399535,0.98502034,13.423495,0.11,17.270622,-421.6181,510.24054,2.99999,0.9999994000000001,3.0221147999999998,10.972729,9.316293201694853,11.700172
518,,519,0.97,0.207,,37.99393,17.270622,8.46274,,7364.975675344466,10.079917,10380,12.539515,13.574637,8.402787,0.9854440999999999,13.461242000000002,0.11,17.270622,-420.7842,511.4455,2.9993033,0.9999994000000001,3.0103855,10.968765,9.296392886533463,11.693935
519,,520,0.97,0.207,,37.89802,17.270622,8.585918,,7394.021255970001,11.049298,10400,12.536617,13.572713,8.38563,0.9834078000000002,13.49337,0.11,17.270622,-419.95273,511.37204,1.7125964,0.9999994000000001,2.9987915000000003,10.9454975,9.432270739356612,11.687958
520,,521,0.97,0.207,,37.870020000000004,17.270622,8.545824,,7417.751885175706,19.277683,10420,12.54952,13.570791,8.386845,0.9835370000000001,13.531092999999998,0.11,17.270622,-419.1077,512.4228,2.8196627999999997,0.9999994000000001,2.987331,10.939575999999999,9.38635653517633,11.681928
521,,522,0.97,0.207,,37.85317,17.270622,8.48718,,7443.8962976932535,16.678679000000002,10440,12.557397,13.568873000000002,8.39002,0.98393464,13.568583499999999,0.11,17.270622,-418.27078,513.6139,2.9506388,0.9999994000000001,2.9760009999999997,10.9356985,9.32403008569889,11.675807
522,,523,0.97,0.207,,37.8148,17.270622,8.557262,,7471.940748214722,12.406042999999999,10460,12.557072999999999,13.566958999999999,8.388725,0.98376346,13.606004,0.11,17.270622,-417.44543,514.5083,2.6458892999999994,0.9999994000000001,2.9647994,10.9274025,9.398823314237935,11.669845
523,,524,0.97,0.207,,37.792159999999996,17.270622,8.532642,,7506.1917464733115,16.100718,10480,12.563802,13.565048999999998,8.390727,0.9839934000000001,13.6433735,0.11,17.270622,-416.61606,515.61255,2.8452811000000002,0.9999994000000001,2.9537240000000002,10.92245,9.371920838879943,11.663857
524,,525,0.97,0.207,,37.774395,17.270622,8.508242,,7529.852977037429,15.908745000000001,10500,12.570139999999999,13.563143,8.3935375,0.98433405,13.680573,0.11,17.270622,-415.7902,516.7754,2.8951416,0.9999994000000001,2.9427724,10.918377,9.345225693378234,11.657846000000001
525,,526,0.97,0.207,,37.756824,17.270622,8.504869,,7556.1766912937155,8.8761425,10520,12.563083,13.56124,8.39628,0.98466855,13.717670000000002,0.11,17.270622,-414.9808,517.9356700000001,2.8847294,0.9999994000000001,2.9319433999999998,10.914291,9.339916122399927,11.651852
526,,527,0.97,0.207,,37.7363,17.270622,8.531827999999999,,7579.125480413438,19.041829999999997,10540,12.575344,13.5593405,8.398441,0.98491794,13.754706,0.11,17.270622,-414.15527000000003,519.05176,2.832481,0.9999994000000001,2.9212341,10.909672,9.36874993971848,11.645932
527,,528,0.97,0.207,,37.674572,17.270622,8.57131,,7607.122968435286,5.1276436,10560,12.561207000000001,13.557445000000001,8.390673,0.9839838,13.790295,0.11,17.270622,-413.35967999999997,519.54346,2.1999633,0.9999994000000001,2.9106433,10.895423,9.414039470498654,11.640108999999999
528,,529,0.97,0.207,,37.656433,17.270622,8.520442999999998,,7638.03148007393,16.936584,10580,12.569445,13.5555525,8.393106,0.98427206,13.827117999999999,0.11,17.270622,-412.5443,520.67993,2.8318272,0.9999994000000001,2.900169,10.891187,9.35930503043383,11.634212
529,,530,0.97,0.207,,37.634842,17.270622,8.533835,,7675.041083812714,12.490514,10600,12.569263000000001,13.553664000000001,8.394771,0.9844620999999999,13.863879,0.11,17.270622,-411.74042000000003,521.7649,2.7724214,0.9999994000000001,2.8898082,10.886227,9.373199251216525,11.628362
530,,531,0.97,0.207,,37.610603000000005,17.270622,8.545553,,7705.562453508376,15.017629000000001,10620,12.573843,13.551779000000002,8.395819,0.9845728000000001,13.900553,0.11,17.270622,-410.93484,522.80817,2.7223835,0.9999994000000001,2.8795599999999997,10.880701,9.38381000130466,11.622556
531,,532,0.97,0.207,,37.59579,17.270622,8.494579,,7739.686689853668,6.530233,10640,12.56245,13.549898,8.398553,0.98491275,13.937028,0.11,17.270622,-410.14816,523.9736,2.8361855,0.9999994000000001,2.8694224,10.876932,9.328085611060096,11.616677000000001
532,,533,0.97,0.207,,37.58132,17.270622,8.492652,,7772.264449119568,12.760717999999999,10660,12.562791,13.548019,8.401266,0.98525125,13.973401999999998,0.11,17.270622,-409.35278,525.1389,2.8287177000000003,0.9999994000000001,2.859393,10.873194,9.330422460221602,11.610814999999999
533,,534,0.97,0.207,,37.560097,17.270622,8.538889,,7801.307807445526,15.667257000000001,10680,12.568574,13.546145000000001,8.402678,0.98540837,14.009764,0.11,17.270622,-408.555,526.20807,2.7252693,0.9999994000000001,2.849471,10.86819,9.37828484316416,11.6050625
534,,535,0.97,0.207,,37.546867,17.270622,8.481214,,7830.6651871204385,11.330977,10700,12.566231,13.544274,8.405427,0.98575795,14.045925,0.11,17.270622,-407.76822000000004,527.3805,2.8205287,0.9999994000000001,2.8396543999999997,10.864592,9.314927643972174,11.599224000000001
535,,536,0.97,0.207,,37.52785,17.270622,8.530569,,7867.197825908661,13.144362,10720,12.567279,13.542407,8.407108000000001,0.9859518,14.082079,0.11,17.270622,-406.98105,528.47015,2.7306337000000003,0.9999994000000001,2.8299422,10.859960000000001,9.370204120566312,11.593498
536,,537,0.97,0.207,,37.512005,17.270622,8.5231905,,7897.432951211928,21.873943,10740,12.584582000000001,13.540544,8.409355999999999,0.9862163,14.118097,0.11,17.270622,-406.18054,529.5981400000001,2.7613517999999995,0.9999994000000001,2.8203304,10.855949,9.360468065141523,11.587782
537,,538,0.97,0.207,,37.493603,17.270622,8.527925,,7924.428470611572,9.732539,10760,12.579252,13.538682999999999,8.41099,0.98640627,14.154057,0.11,17.270622,-405.4056,530.6866,2.7143857000000002,0.9999994000000001,2.8108202999999996,10.851367999999999,9.367240140461886,11.582092999999999
538,,539,0.97,0.207,,37.477486,17.270622,8.516701,,7961.21454334259,9.063305,10780,12.5727005,13.536825,8.412983,0.9866450000000001,14.189897,0.11,17.270622,-404.6348,531.80164,2.7335,0.9999994000000001,2.801409,10.847197,9.35595138252448,11.576406500000001
539,,540,0.97,0.207,,37.46472,17.270622,8.491572,,7991.645508766174,17.502527,10800,12.581803,13.534972,8.415488999999999,0.98695904,14.225593,0.11,17.270622,-403.85117,532.9579,2.7674735,0.9999994000000001,2.7920945,10.843595500000001,9.328758673971377,11.570694
540,,541,0.97,0.207,,37.45241,17.270622,8.488282,,8014.335942983626,18.045374,10820,12.591874,13.533122,8.417999,0.98727524,14.261188500000001,0.11,17.270622,-403.06942999999995,534.1159,2.7624319,0.9999994000000001,2.782876,10.840044,9.323565213923676,11.564997
541,,542,0.97,0.207,,37.439953,17.270622,8.492449,,8046.340336084367,16.864342,10840,12.599731,13.531275,8.420425999999999,0.9875790000000001,14.296701,0.11,17.270622,-402.2928,535.2678,2.7495635,0.9999994000000001,2.7737522,10.836455,9.32824341671674,11.559327
542,,543,0.97,0.207,,37.423159999999996,17.270622,8.529950999999999,,8076.921308279037,17.358387,10860,12.60847,13.529432,8.422027,0.98776364,14.332185,0.11,17.270622,-401.51813,536.35565,2.6787023999999997,0.9999994000000001,2.7647207000000003,10.832074,9.370759555061428,11.553747999999999
543,,544,0.97,0.207,,37.40746,17.270622,8.526762,,8106.754710197449,16.892696,10880,12.61632,13.527592000000002,8.423775,0.9879673000000001,14.367567999999999,0.11,17.270622,-400.7472,537.4542,2.68223,0.9999994000000001,2.7557812000000004,10.827886999999999,9.365750005381251,11.548183
544,,545,0.97,0.207,,37.393883,17.270622,8.510883,,8138.50684285164,10.734732000000001,10900,12.612843,13.525754999999998,8.425832000000002,0.9882165,14.402837,0.11,17.270622,-399.99036,538.578,2.7004222999999996,0.9999994000000001,2.7469316000000004,10.824057,9.346322372518816,11.54261
545,,546,0.97,0.207,,37.38046,17.270622,8.515683000000001,,8167.024295330048,17.642958,10920,12.622031,13.523922,8.427873,0.9884609000000001,14.438016000000001,0.11,17.270622,-399.22366,539.69965,2.6915932000000002,0.9999994000000001,2.7381709,10.820253999999998,9.351862467953056,11.537066000000001
546,,547,0.97,0.207,,37.366455,17.270622,8.521578,,8194.66188621521,15.573015,10940,12.627400999999999,13.522093,8.429742999999998,0.98868185,14.473114,0.11,17.270622,-398.46356000000003,540.80896,2.6725119999999998,0.9999994000000001,2.7294973999999996,10.816322,9.357277347211856,11.531554
547,,548,0.97,0.207,,37.348988,17.270622,8.534199000000001,,8223.008108377457,10.189198,10960,12.6229315,13.520266000000001,8.430839,0.98880494,14.508161,0.11,17.270622,-397.71606,541.8651,2.6125386,0.9999994000000001,2.7209098,10.811653,9.373491887066075,11.526085
548,,549,0.97,0.207,,37.310829999999996,17.270622,8.567506,,8248.242500782013,12.798903999999999,10980,12.623225999999999,13.518443,8.427086,0.9883436,14.542712,0.11,17.270622,-396.96682999999996,542.60065,2.2848616,0.9999994000000001,2.7124074,10.802244,9.411386096441534,11.520696000000001
549,,550,0.97,0.207,,37.232304,17.270622,8.591878,,8277.505640745163,14.992521,11000,12.627512,13.516623000000001,8.410753999999999,0.9864066999999999,14.571317,0.11,17.270622,-396.2171,542.5237,1.4631398000000002,0.9999994000000001,2.703989,10.78125,9.439617275944828,11.515371
550,,551,0.97,0.207,,37.2126,17.270622,8.545595,,8306.458328723907,10.275532,11020,12.623216000000001,13.514807000000001,8.411207000000001,0.98644865,14.606160000000001,0.11,17.270622,-395.4777,543.5332,2.5363330000000004,0.9999994000000001,2.695652,10.776049,9.38504560190549,11.50998
551,,552,0.97,0.207,,37.19781,17.270622,8.529358,,8332.462430238724,11.508286,11040,12.62117,13.512993,8.412616,0.9866111999999999,14.640899,0.11,17.270622,-394.73868,544.6094,2.5958517000000003,0.9999994000000001,2.6873970000000003,10.771846,9.370398863459897,11.5045805
552,,553,0.97,0.207,,37.186768,17.270622,8.509407000000001,,8362.353850364685,15.434626000000002,11060,12.626231,13.511182999999999,8.4146805,0.9868621,14.6755085,0.11,17.270622,-393.9952,545.73474,2.6383653,0.9999994000000001,2.6792216,10.768347,9.347640221240072,11.499165
553,,554,0.97,0.207,,37.17723,17.270622,8.493361,,8389.416304111479,20.56431,11080,12.640532499999999,13.509376999999999,8.416928,0.9871435,14.710011499999998,0.11,17.270622,-393.24512000000004,546.8775,2.6495504,0.9999994000000001,2.6711254,10.765074,9.330436505878627,11.493739
554,,555,0.97,0.207,,37.165394,17.270622,8.522511,,8412.935668945312,14.435217000000002,11100,12.64374,13.507573,8.418754,0.9873588,14.7444725,0.11,17.270622,-392.50885,547.9841299999999,2.6073562999999997,0.9999994000000001,2.6631067,10.761411,9.357748083150355,11.488386
555,,556,0.97,0.207,,37.1109,17.270622,8.582239,,8441.559971809387,6.2031503,11120,12.632131,13.505773000000001,8.409896,0.9862966999999999,14.776816,0.11,17.270622,-391.7906,548.381,1.8913925999999999,0.9999994000000001,2.6551647000000003,10.747425,9.421374979140957,11.483158999999999
